AverageAbsQ,AverageAbsY,MaxReturn,AverageY,AverageReturn,MaxEsReturn,AveragePolicySurr,StdEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageAction,Iteration,QFunRegParamNorm,MinReturn,AverageQ,Epoch,AverageEsReturn,StdReturn,AverageQLoss,MinEsReturn,AverageAbsQYDiff
1.73043,1.73064162828,2640.49836226,1.59510339465,2528.88366864,1506.92777036,-1.60519,0.0,99.337,213.459606626,0.97066,1004,66.2552,2420.70198357,1.59511,1004,1506.92777036,56.7534123543,0.00546872,1506.92777036,0.0254894988429
1.72975,1.72994088179,2821.22025969,1.59272551445,2261.37627457,1571.03939792,-1.60283,0.0,99.3373,214.179931482,0.978426,1005,66.2991,710.152384736,1.59269,1005,1571.03939792,726.857080638,0.00419553,1571.03939792,0.0241486491353
1.73481,1.73497814839,3297.50227361,1.60069677838,3170.65960731,1144.91842205,-1.61063,0.0,99.3895,247.905539786,0.978398,1006,66.3437,3033.4800091,1.60072,1006,1144.91842205,64.9789992016,0.0037642,1144.91842205,0.0231676020037
1.73954,1.73964713849,2255.47367962,1.60579198606,960.068337518,1298.90904416,-1.61526,0.0,99.2964,176.346057182,0.984881,1007,66.3843,-538.113117926,1.60584,1007,1298.90904416,904.322552422,0.00307989,1298.90904416,0.0220406407314
1.74041,1.74052582747,2321.90986338,1.60617276326,1395.35299677,27.9213553402,-1.61609,0.0,99.3423,191.113597075,0.976462,1008,66.4163,-264.731467105,1.60614,1008,27.9213553402,952.806382595,0.00521173,27.9213553402,0.0247024859451
1.73983,1.74010464935,2536.43179486,1.60429249279,1372.61623801,389.47023381,-1.61247,0.0,99.2348,163.026302457,0.965116,1009,66.3737,-341.09781298,1.60423,1009,389.47023381,1139.75705341,0.00434158,389.47023381,0.0240183240466
1.73615,1.7362207588,3109.22694267,1.59790692417,2536.77094579,450.095310106,-1.60682,0.0,99.409,239.18944042,0.962781,1010,66.4058,402.476040194,1.59798,1010,450.095310106,840.367324394,0.00414416,450.095310106,0.0235586296992
1.74788,1.74803371274,2631.01565542,1.61356197032,2377.05325886,1265.41166081,-1.62218,0.0,99.4958,207.823098146,0.951459,1011,66.4509,2149.02390083,1.6135,1011,1265.41166081,121.544165856,0.00351647,1265.41166081,0.0226830374437
1.74461,1.74477969131,3577.90622774,1.60796180501,2960.423979,1295.00150532,-1.6174,0.0,99.5793,263.615106167,0.961923,1012,66.4556,356.598836596,1.60799,1012,1295.00150532,882.660411803,0.00499604,1295.00150532,0.0243384446465
1.74549,1.74565060187,3188.26771218,1.60998566059,2097.23320673,1628.22509596,-1.62003,0.0,99.6236,251.079959376,0.975575,1013,66.5019,-206.972061025,1.60996,1013,1628.22509596,1199.43101224,0.00396963,1628.22509596,0.0234262084359
1.74844,1.74854029039,2926.45755554,1.61151043553,1921.32997516,1323.04189231,-1.62128,0.0,99.5894,196.376878822,0.961549,1014,66.5081,-406.767135115,1.61152,1014,1323.04189231,1223.50810835,0.00448133,1323.04189231,0.0238068697035
1.74348,1.7437021626,2942.40303323,1.60452136256,1970.7007207,1450.75392765,-1.61348,0.0,99.6567,220.728157073,0.974202,1015,66.5082,498.009071922,1.60448,1015,1450.75392765,962.716440354,0.00360432,1450.75392765,0.0228523542452
1.74855,1.74861899611,3272.48823962,1.61079088757,3202.576837,1398.8424147,-1.62028,0.0,99.791,262.806423299,0.979987,1016,66.5453,3079.78153515,1.61079,1016,1398.8424147,57.8750288227,0.00351378,1398.8424147,0.0224021627031
1.74531,1.74541350119,2836.72007679,1.60697873653,1482.36370178,1195.76065207,-1.61669,0.0,99.7824,234.271529707,0.982264,1017,66.5809,104.296163042,1.60697,1017,1195.76065207,958.472567404,0.00443996,1195.76065207,0.0235112374966
1.75082,1.75088776173,3484.35326851,1.61619038193,3208.95105065,1492.19186496,-1.62658,0.0,99.8816,285.180838218,0.970932,1018,66.6183,1982.54651882,1.61622,1018,1492.19186496,418.233782517,0.00392417,1492.19186496,0.0230820898421
1.75245,1.75253007273,3192.4435643,1.61865641299,2828.63025128,1647.18362127,-1.62701,0.0,99.9141,253.779560989,0.967078,1019,66.656,1721.79858722,1.61866,1019,1647.18362127,504.794842499,0.00401034,1647.18362127,0.0231101457547
1.75916,1.75934533298,2223.4233345,1.62531225331,1381.4134636,1541.83484421,-1.63455,0.0,99.8794,169.264378782,0.97594,1020,66.687,-308.865386317,1.62532,1020,1541.83484421,947.431890432,0.00328102,1541.83484421,0.0226364878566
1.75935,1.7594451412,2307.59399359,1.62508007241,808.031913451,244.568649261,-1.63286,0.0,99.9733,179.876623302,0.985132,1021,66.7286,-384.880968154,1.62503,1021,244.568649261,934.844096327,0.00400289,244.568649261,0.0237466849152
1.76283,1.76304273122,3347.20081253,1.62824835191,3198.93594594,1165.0954104,-1.63666,0.0,100.063,259.322020141,0.965051,1022,66.7472,3052.38195389,1.62826,1022,1165.0954104,99.9993657085,0.00481603,1165.0954104,0.0252277444001
1.76252,1.76270934489,3335.94829008,1.6267313876,3083.85206494,1405.62527007,-1.63645,0.0,100.134,256.628210975,0.973957,1023,66.7578,2097.85217185,1.62668,1023,1405.62527007,336.798242835,0.0041694,1405.62527007,0.0246222755349
1.76342,1.76351000062,2990.44927066,1.62724887717,2412.05921374,1571.66531535,-1.63729,0.0,100.169,227.482267482,0.981083,1024,66.8477,305.393548464,1.62731,1024,1571.66531535,827.564425746,0.00456332,1571.66531535,0.0239085430078
1.76365,1.76375305132,2955.60862423,1.6288105258,2571.09931285,1339.54679181,-1.6391,0.0,100.156,233.871462332,0.97899,1025,66.8214,1257.67052322,1.62884,1025,1339.54679181,501.646041196,0.00407619,1339.54679181,0.0237723869049
1.76291,1.76305750651,3521.31625009,1.6284736883,2773.88837238,361.234704514,-1.63893,0.0,100.141,253.722866884,0.982225,1026,66.8658,134.762771406,1.62846,1026,361.234704514,935.330575956,0.00464921,361.234704514,0.0247737896712
1.76521,1.76537493405,3321.24712984,1.63243429751,3116.50438241,1499.33498229,-1.64302,0.0,100.175,245.317449804,0.968214,1027,66.9006,2933.10758666,1.63243,1027,1499.33498229,111.685954485,0.00380771,1499.33498229,0.0238423838152
1.76679,1.76698001729,3378.30069579,1.63301007936,2767.59526356,1373.79777898,-1.64238,0.0,100.18,266.327501857,0.958138,1028,66.9687,1358.32111631,1.63303,1028,1373.79777898,641.496478422,0.00407417,1373.79777898,0.0241072478472
1.76225,1.76237104288,3190.41393436,1.62672703635,2965.7665683,1156.30192562,-1.63671,0.0,100.224,240.597194609,0.985805,1029,66.9849,2716.65051531,1.62665,1029,1156.30192562,120.867115486,0.00441344,1156.30192562,0.0240159054691
1.76705,1.76718054968,3376.05338593,1.63477031582,3042.45577868,1183.44075365,-1.64481,0.0,100.334,256.863625514,0.980077,1030,67.0674,1352.95685182,1.63483,1030,1183.44075365,567.259428342,0.00412071,1183.44075365,0.0240053731376
1.77112,1.77127119382,2745.71374063,1.64070081912,1987.94708263,1508.46371444,-1.64998,0.0,100.298,219.135974161,0.965015,1031,67.1166,-84.078002048,1.64067,1031,1508.46371444,984.978760537,0.00342608,1508.46371444,0.0236438658595
1.77126,1.77134348203,3603.95838071,1.63932554189,2478.48391699,939.163121211,-1.64891,0.0,100.389,271.156690449,0.980588,1032,67.1109,-153.243272719,1.6394,1032,939.163121211,1263.14304469,0.00433489,939.163121211,0.0242390134173
1.77386,1.77414671894,3305.19088834,1.64308395067,3205.52214562,292.066394532,-1.65188,0.0,100.459,260.769787539,0.957511,1033,67.1484,3103.62600293,1.64292,1033,292.066394532,65.6933173048,0.00452303,292.066394532,0.0247137526371
1.76969,1.76968340653,3278.25763935,1.63579671764,3130.82070986,-258.614451028,-1.64496,0.0,100.599,264.624725551,0.974481,1034,67.2065,2696.28891242,1.63589,1034,-258.614451028,156.585002182,0.00392465,-258.614451028,0.0234731834644
1.76538,1.76552682095,3121.74804267,1.63011080156,2791.32630301,-246.990590435,-1.63937,0.0,100.638,236.672213421,0.977298,1035,67.2388,1442.31673701,1.6301,1035,-246.990590435,462.781137719,0.00364148,-246.990590435,0.0241653786889
1.76713,1.76728200067,2988.77946709,1.63049426383,1927.08937232,1725.52633111,-1.6389,0.0,100.67,223.533470855,0.982928,1036,67.2892,-291.091170482,1.6305,1036,1725.52633111,1223.73523335,0.00364503,1725.52633111,0.023167780127
1.77116,1.77124068793,2952.95633609,1.63610320013,1774.13257382,1187.1235267,-1.64602,0.0,100.728,216.681842158,0.981674,1037,67.2996,-378.769850186,1.63611,1037,1187.1235267,1323.46292253,0.00409998,1187.1235267,0.0246624863768
1.76649,1.76661292719,2916.44719794,1.6279540233,2791.22384547,283.770419893,-1.63739,0.0,100.841,228.733302319,0.977522,1038,67.328,2607.86620493,1.62798,1038,283.770419893,81.3568063117,0.00445211,283.770419893,0.0243689906499
1.77346,1.77354892975,3228.5695797,1.63595508882,3135.9698135,1674.4305349,-1.64368,0.0,100.901,260.114572624,0.962333,1039,67.3362,3016.4227223,1.63593,1039,1674.4305349,64.8578577086,0.00536371,1674.4305349,0.0252346797394
1.76974,1.76986535631,2875.352211,1.63206090005,2641.28630336,1448.02219593,-1.64297,0.0,100.957,228.370631329,0.970379,1040,67.413,1524.93810912,1.6321,1040,1448.02219593,377.959115694,0.00392928,1448.02219593,0.0239103099688
1.76575,1.76586626694,2996.43444698,1.62870116004,2750.15654656,1446.23116509,-1.63873,0.0,100.967,231.484873856,0.972144,1041,67.4264,1631.14248298,1.62866,1041,1446.23116509,380.739287082,0.00391509,1446.23116509,0.0236509294468
1.77163,1.77177732184,3218.11279828,1.63706556402,3039.60694405,1130.57042678,-1.64624,0.0,101.014,250.021875703,0.972888,1042,67.4504,2689.86066362,1.63705,1042,1130.57042678,144.606103938,0.00313859,1130.57042678,0.0232626784458
1.76967,1.76976839398,2329.85932838,1.63584342544,1787.19472864,746.009511841,-1.64622,0.0,101.034,165.592597515,0.951712,1043,67.4764,436.822849585,1.63587,1043,746.009511841,538.709567463,0.00342832,746.009511841,0.0235619490624
1.77174,1.77194932363,2815.52660147,1.6404164452,2229.46534732,1325.55795599,-1.64913,0.0,101.161,218.373245317,0.979362,1044,67.4964,-54.5909936384,1.64043,1044,1325.55795599,810.285405834,0.00494837,1325.55795599,0.0259293057084
1.77651,1.77651589095,2672.13089148,1.64661641391,2478.8113405,1126.1929326,-1.65448,0.0,101.26,198.122453063,0.9818,1045,67.5056,2318.86551101,1.6467,1045,1126.1929326,104.274556226,0.00391396,1126.1929326,0.0236967250477
1.77488,1.7749858815,3052.29906584,1.64217232863,2398.28529633,-152.036064923,-1.65049,0.0,101.242,229.795921888,0.981389,1046,67.5374,-400.812805504,1.64213,1046,-152.036064923,1090.80642084,0.00348125,-152.036064923,0.0244687322142
1.78059,1.78077316273,3069.36325697,1.64706161027,2716.01248482,1048.81855553,-1.65531,0.0,101.296,244.573395254,0.978631,1047,67.5591,477.905358945,1.64704,1047,1048.81855553,749.852379132,0.00494645,1048.81855553,0.0253532887852
1.77981,1.77991863281,2713.52038665,1.64357886532,2323.8648328,1199.22447974,-1.65214,0.0,101.295,220.557025232,0.975884,1048,67.6071,868.870160628,1.64357,1048,1199.22447974,583.683820789,0.00328428,1199.22447974,0.024090131191
1.79076,1.79090269303,2789.91795292,1.65813806355,2212.68071875,1623.11098316,-1.6673,0.0,101.322,219.415934641,0.981373,1049,67.6397,67.8083504117,1.65816,1049,1623.11098316,994.909750902,0.00403433,1623.11098316,0.0249592199994
1.79207,1.79225683693,3337.29406196,1.65854153107,3203.45708725,1332.26299112,-1.6672,0.0,101.338,257.886925877,0.955259,1050,67.6245,3047.14785982,1.65849,1050,1332.26299112,112.421280616,0.00494287,1332.26299112,0.0262583794252
1.78409,1.7841628551,2699.4275619,1.64622900114,2564.27087012,115.579171027,-1.65615,0.0,101.373,208.412137134,0.983183,1051,67.6083,2492.20371888,1.64628,1051,115.579171027,57.4624721107,0.00437662,115.579171027,0.0247926596622
1.79332,1.79351979821,2834.37169412,1.65688778137,2763.24957381,1214.54553008,-1.66693,0.0,101.458,226.290574294,0.960928,1052,67.639,2692.83470709,1.65683,1052,1214.54553008,44.52842318,0.00505762,1214.54553008,0.0260885664041
1.8018,1.80191858154,2580.69118807,1.67026449988,2503.84699744,1442.43532392,-1.68095,0.0,101.559,202.344111867,0.980853,1053,67.6825,2421.11653054,1.67026,1053,1442.43532392,48.2716026987,0.00516156,1442.43532392,0.025582348129
1.79422,1.79438315544,2977.18253178,1.65780443854,2442.72102978,1698.36229286,-1.6679,0.0,101.534,218.159411621,0.989475,1054,67.7165,565.049267367,1.65776,1054,1698.36229286,764.173255178,0.00542045,1698.36229286,0.0256627958265
1.80967,1.80987094492,3221.15511025,1.67784808758,3109.81129451,1236.00907885,-1.68876,0.0,101.563,256.638805972,0.972341,1055,67.7743,3034.33868677,1.6778,1055,1236.00907885,49.6186664548,0.00545136,1236.00907885,0.025657869683
1.80478,1.80486359949,2711.38789576,1.67056383543,2602.45679035,1536.92796062,-1.68212,0.0,101.661,210.916038165,0.977876,1056,67.7496,2483.15974155,1.6706,1056,1536.92796062,69.4762702106,0.00387177,1536.92796062,0.0236245072103
1.81519,1.81522655714,3235.65627253,1.68587193812,2345.35072893,1693.49788203,-1.69581,0.0,101.594,250.129186837,0.980814,1057,67.8241,46.5224383105,1.68583,1057,1693.49788203,1099.50548037,0.00471403,1693.49788203,0.0256974482413
1.8202,1.82036751872,3060.43306876,1.69108526497,2984.64439241,1457.40258095,-1.70051,0.0,101.653,245.174318701,0.97184,1058,67.8673,2789.6828476,1.69103,1058,1457.40258095,75.1029461997,0.00507337,1457.40258095,0.0251213885716
1.80715,1.80720418512,3564.62703413,1.66950056204,3427.66486274,1515.72213039,-1.67925,0.0,101.662,267.039581197,0.983422,1059,67.9207,3335.19168284,1.66954,1059,1515.72213039,60.7228387985,0.0047737,1515.72213039,0.0246947893073
1.81737,1.81747787302,3368.18341541,1.68206837447,3230.45749303,1634.05546135,-1.69237,0.0,101.754,254.037420337,0.974131,1060,67.9831,2982.52065747,1.68205,1060,1634.05546135,107.156132842,0.00427413,1634.05546135,0.0244199212673
1.81887,1.8189411729,2981.2128999,1.68367070955,2331.29568937,702.322002797,-1.69335,0.0,101.699,243.224857105,0.974253,1061,67.994,44.4847165467,1.6837,1061,702.322002797,965.851494967,0.00458753,702.322002797,0.0247937549914
1.82551,1.82567709662,3332.87832694,1.69210486059,2862.76970073,1794.90912141,-1.70295,0.0,101.763,248.705315175,0.964782,1062,68.0478,209.622626197,1.69202,1062,1794.90912141,888.348970299,0.00486807,1794.90912141,0.0249777548006
1.82628,1.82630563772,3413.69060335,1.69250861313,3134.86422155,1321.13088032,-1.7033,0.0,101.853,268.162827022,0.978454,1063,68.0724,2837.47311983,1.69258,1063,1321.13088032,184.535373306,0.00385901,1321.13088032,0.0242954961047
1.83233,1.83254587908,3191.0999983,1.70127281,3115.87439192,1290.44187032,-1.71263,0.0,101.964,256.160864653,0.960954,1064,68.1066,2992.34882792,1.70115,1064,1290.44187032,64.5369017546,0.00588112,1290.44187032,0.0258404525055
1.82895,1.82909261799,3153.24642438,1.69852517859,2874.67151733,1551.82465034,-1.70909,0.0,101.973,244.988680199,0.973614,1065,68.1253,1080.23935896,1.69846,1065,1551.82465034,602.656493174,0.00426716,1551.82465034,0.0245906509722
1.83297,1.83316001916,3056.47640292,1.70579254255,2909.43945378,1241.48539706,-1.71761,0.0,102.141,235.388680733,0.960554,1066,68.1707,2766.98575468,1.70583,1066,1241.48539706,89.1978979741,0.00570015,1241.48539706,0.0263145656925
1.83773,1.83787218399,3150.69141629,1.71128548272,2924.62420079,1301.66981003,-1.72206,0.0,102.188,250.335902244,0.96508,1067,68.1647,2175.07820349,1.71132,1067,1301.66981003,258.321317042,0.0036995,1301.66981003,0.0237505589147
1.83338,1.83358851873,3117.00465541,1.7078403482,2686.99529674,1312.33074384,-1.719,0.0,102.266,227.931513525,0.97372,1068,68.193,-186.017919187,1.70777,1068,1312.33074384,959.762568069,0.00559604,1312.33074384,0.0259769908294
1.84485,1.84494324276,3224.25384302,1.72304978028,2959.00320831,1642.52956017,-1.73368,0.0,102.351,248.34992724,0.967499,1069,68.2318,1445.68415265,1.72304,1069,1642.52956017,508.98520408,0.00446987,1642.52956017,0.0246778158347
1.84766,1.84773114287,2623.87517727,1.72347998576,2474.97757127,957.039857852,-1.7326,0.0,102.425,201.115065494,0.977223,1070,68.2902,2327.47223484,1.72353,1070,957.039857852,80.934145466,0.00476169,957.039857852,0.0252903947254
1.84648,1.84672785798,3231.01331569,1.72236939809,2753.36806342,1367.66205406,-1.7339,0.0,102.504,243.336935615,0.983539,1071,68.3403,1116.41343139,1.72229,1071,1367.66205406,676.314654011,0.00584155,1367.66205406,0.0265062026044
1.85388,1.85408136643,3069.95104269,1.73104287676,2714.61574842,1560.45519985,-1.74237,0.0,102.621,240.189468868,0.982152,1072,68.354,1043.60289479,1.73102,1072,1560.45519985,567.236361449,0.00406331,1560.45519985,0.024588434737
1.8564,1.85655668199,3301.33507867,1.73193874527,2827.19475466,1460.48697842,-1.74018,0.0,102.653,231.820844405,0.977868,1073,68.3645,1745.83660347,1.73192,1073,1460.48697842,402.63385668,0.00405478,1460.48697842,0.0245788000754
1.85953,1.85963505512,2931.30440194,1.73223895603,1869.86516872,1733.63706083,-1.74163,0.0,102.761,219.695055856,0.982664,1074,68.3704,70.9487455899,1.73229,1074,1733.63706083,910.169798062,0.00369996,1733.63706083,0.0245139924394
1.86677,1.86690953444,1165.58933319,1.74173069813,992.983534246,1353.87608419,-1.74762,0.0,102.689,104.992292595,0.989673,1075,68.4072,705.517053504,1.74169,1075,1353.87608419,129.507013054,0.00467079,1353.87608419,0.0262739558124
1.86749,1.86758762568,-447.201375561,1.74422949197,-492.908584547,632.460548097,-1.74941,0.0,102.74,-42.9948166412,0.835657,1076,68.4504,-500.690795769,1.74423,1076,632.460548097,15.4670808922,0.00418075,632.460548097,0.0249372901825
1.85624,1.85627786192,3048.14187007,1.73089818436,2645.46224835,510.543682994,-1.73955,0.0,102.795,230.420683295,0.966346,1077,68.4964,256.729156088,1.731,1077,510.543682994,801.822577215,0.00435358,510.543682994,0.0255801836602
1.86713,1.86732785481,3605.66931547,1.74403791485,2427.48739663,1001.7280163,-1.75224,0.0,102.879,238.103096154,0.984052,1078,68.4901,-103.697798484,1.74394,1078,1001.7280163,1407.42836744,0.00392064,1001.7280163,0.0253076524985
1.86851,1.86856012139,2722.47522485,1.74270834718,2539.10486276,1686.8666168,-1.75145,0.0,102.799,213.048663445,0.974522,1079,68.5031,2374.1170388,1.7428,1079,1686.8666168,101.703425786,0.00553391,1686.8666168,0.0261154560917
1.86662,1.86686665168,3245.25057241,1.73925296596,2988.95827502,1339.49375119,-1.75078,0.0,102.92,262.177201072,0.973545,1080,68.5401,1912.79033799,1.73908,1080,1339.49375119,366.296081886,0.0041089,1339.49375119,0.0248744779048
1.8744,1.87450899126,3385.69760303,1.75353249007,2980.97790533,1446.9074896,-1.76634,0.0,102.917,245.409452251,0.979966,1081,68.5727,655.344041233,1.75352,1081,1446.9074896,781.092622676,0.00547031,1446.9074896,0.0258068898932
1.87304,1.87305186821,3373.27733243,1.75623344419,2681.49306948,1636.71916913,-1.76795,0.0,102.931,265.557768651,0.98229,1082,68.5848,208.787656824,1.75624,1082,1636.71916913,912.880747441,0.00604184,1636.71916913,0.0262950466558
1.86838,1.86852000504,2962.63398591,1.75021604306,2663.88052008,1659.21205578,-1.76025,0.0,102.992,249.220251543,0.9697,1083,68.5852,1025.32264497,1.75023,1083,1659.21205578,553.518246473,0.00449192,1659.21205578,0.0243715995164
1.87799,1.87822837037,2370.78827121,1.76330566326,2330.3012841,1369.15306978,-1.77243,0.0,102.974,198.050445677,0.948832,1084,68.645,2300.20889881,1.76324,1084,1369.15306978,22.7749248728,0.00407825,1369.15306978,0.0243063589391
1.88114,1.88132690936,2775.4639082,1.76700426758,1992.85320776,1588.84253906,-1.77688,0.0,103.044,215.554756626,0.97333,1085,68.6798,92.9401256838,1.76709,1085,1588.84253906,1031.33941761,0.00393214,1588.84253906,0.0243350283576
1.88149,1.88149363328,3140.35675925,1.76598141184,2044.86591825,604.184115361,-1.77484,0.0,103.087,232.736794112,0.96543,1086,68.6724,75.5782702752,1.76605,1086,604.184115361,1211.66538583,0.0049654,604.184115361,0.0248947418716
1.87712,1.87734426351,3171.10533714,1.7585791474,3094.47557148,1099.15167753,-1.76775,0.0,103.136,261.361113691,0.959647,1087,68.7332,2999.21590813,1.7585,1087,1099.15167753,50.4033942353,0.00452846,1099.15167753,0.025040513657
1.8811,1.88132968171,3394.04247079,1.76371596615,2035.6203754,-249.90930219,-1.77488,0.0,103.088,242.344313254,0.976194,1088,68.7095,-18.821043438,1.76368,1088,-249.90930219,1167.54064046,0.00502531,-249.90930219,0.0258283457919
1.88121,1.88137173766,3486.76788895,1.76205932728,3273.15475786,1644.06933696,-1.77324,0.0,103.179,286.810444316,0.970621,1089,68.7278,2531.35422821,1.76201,1089,1644.06933696,264.01291151,0.00556623,1644.06933696,0.0257326102242
1.88351,1.88364717274,3338.65293623,1.76658121593,3044.99335783,-77.358006579,-1.77808,0.0,103.25,270.029873839,0.963808,1090,68.7622,2057.35842191,1.76652,1090,-77.358006579,345.907418738,0.00452723,-77.358006579,0.0251417046837
1.8821,1.88227432514,3343.42330643,1.76646619766,2453.95041052,595.461649563,-1.77671,0.0,103.286,257.979696121,0.968379,1091,68.7899,135.968359629,1.76644,1091,595.461649563,1123.57258493,0.00575454,595.461649563,0.0252827886818
1.88669,1.88672065944,3569.10006735,1.77368343709,2771.35817302,1248.82714531,-1.78272,0.0,103.392,275.454316552,0.969347,1092,68.8346,589.318219874,1.77374,1092,1248.82714531,1085.47269571,0.00442963,1248.82714531,0.0242168687372
1.88162,1.88174270723,2994.08397548,1.76829607072,2593.41214239,135.674565187,-1.77967,0.0,103.542,234.54875334,0.968254,1093,68.8301,263.377427416,1.76829,1093,135.674565187,783.860004411,0.00539613,135.674565187,0.0252165427339
1.88175,1.88188523457,3466.5928049,1.76969936673,2602.43560309,1520.1605737,-1.78052,0.0,103.598,272.34040102,0.967948,1094,68.8382,11.1431444657,1.76965,1094,1520.1605737,1210.59582523,0.00506948,1520.1605737,0.0250234744537
1.8852,1.88545217798,3479.48470062,1.77339813602,3226.21186865,1673.68347605,-1.78391,0.0,103.715,278.119106601,0.95041,1095,68.8333,2710.42629247,1.77342,1095,1673.68347605,203.435748445,0.00441222,1673.68347605,0.0242840999891
1.88449,1.8845647704,3540.9927759,1.77198542854,2886.53960763,1392.02078479,-1.7833,0.0,103.702,288.169739082,0.959643,1096,68.8852,684.689710755,1.77199,1096,1392.02078479,937.315730027,0.00562043,1392.02078479,0.0249224701419
1.89138,1.89154754921,3003.45308201,1.77947456023,2914.671258,1952.75368548,-1.79002,0.0,103.798,237.369912596,0.939393,1097,68.9438,2831.06713911,1.77944,1097,1952.75368548,53.6481101121,0.00391705,1952.75368548,0.023565167269
1.89514,1.89522350931,2258.83550174,1.78311407857,910.872632115,-357.739147882,-1.79279,0.0,103.767,186.263431997,0.983582,1098,68.9567,-257.812927111,1.78315,1098,-357.739147882,881.52044361,0.00515674,-357.739147882,0.0251609647953
1.88851,1.88863332467,2477.57676574,1.77211477181,1609.88319441,1613.68303181,-1.78182,0.0,103.729,209.271132368,0.96817,1099,68.9905,-146.30948336,1.77211,1099,1613.68303181,1006.37263928,0.00486921,1613.68303181,0.0245527758305
1.89372,1.89387777297,1345.39684955,1.77812483666,1215.57859447,813.330405786,-1.78589,0.0,103.745,114.092876666,0.966772,1100,68.9757,1008.53738747,1.77812,1100,813.330405786,101.585503762,0.00554844,813.330405786,0.0255598572662
1.89441,1.8945993082,1527.41820037,1.77785514445,1360.99470572,923.178576041,-1.78314,0.0,103.864,124.669204853,0.974201,1101,68.9979,1137.48944964,1.77779,1101,923.178576041,106.927012569,0.00533259,923.178576041,0.0251830476885
1.89279,1.8928672098,2769.66278761,1.77523014642,1155.39683151,574.562879535,-1.78238,0.0,103.892,106.113404745,0.910874,1102,69.0169,-507.91546948,1.77533,1102,574.562879535,1407.56645756,0.00572352,574.562879535,0.0263433841321
1.891,1.89117611083,2909.32856418,1.77318059038,2371.21169828,795.905916438,-1.78009,0.0,104.005,226.123967057,0.95722,1103,69.0425,171.059382086,1.77311,1103,795.905916438,799.44230734,0.00380743,795.905916438,0.0242161260866
1.88834,1.8884555558,3394.87751584,1.77105026094,2848.52598049,1114.90343715,-1.7801,0.0,104.031,267.300570853,0.968477,1104,69.0581,743.701904609,1.77104,1104,1114.90343715,910.884567204,0.00403302,1114.90343715,0.0249952885881
1.89962,1.89970601641,3001.29400722,1.78662704055,2305.38869292,1199.99747488,-1.79717,0.0,104.091,227.39459257,0.957209,1105,69.0624,383.055040297,1.78657,1105,1199.99747488,852.543144504,0.00383232,1199.99747488,0.0247202038272
1.8989,1.89890075303,2977.86691797,1.78749796303,2871.68682598,1521.26015192,-1.79812,0.0,104.194,236.355696913,0.945917,1106,69.1137,2752.36168659,1.78754,1106,1521.26015192,79.7573194872,0.00479507,1521.26015192,0.0251487841553
1.89071,1.89092203753,2795.01050494,1.7779862485,2591.31814129,1535.42185716,-1.79008,0.0,104.222,210.429559528,0.962783,1107,69.1713,2441.54924988,1.77795,1107,1535.42185716,85.6922637236,0.00485828,1535.42185716,0.024564683998
1.88214,1.88213913795,3392.8804262,1.76738309107,3263.83777847,1470.90283935,-1.7783,0.0,104.224,278.810615324,0.983202,1108,69.1751,3109.45648646,1.76747,1108,1470.90283935,92.4829543801,0.00551629,1470.90283935,0.0255289315204
1.89089,1.89123196135,2731.20466104,1.78039511018,2511.70234614,1344.91151672,-1.79083,0.0,104.387,216.879104167,0.976236,1109,69.1904,1569.14188591,1.78025,1109,1344.91151672,318.693986383,0.00648288,1344.91151672,0.0268869974595
1.89875,1.89887343397,2957.18632011,1.78943065894,2432.87091523,1563.43973628,-1.79967,0.0,104.376,228.429317327,0.97144,1110,69.2316,812.310104772,1.78941,1110,1563.43973628,747.530639946,0.00449204,1563.43973628,0.0241502340836
1.89411,1.89423563142,2935.17616668,1.78365639895,1648.41175353,1466.55456628,-1.79432,0.0,104.359,240.758788665,0.983897,1111,69.2623,-110.869217577,1.7836,1111,1466.55456628,1076.73564471,0.00564513,1466.55456628,0.025097300239
1.8959,1.89605103359,3220.22296125,1.7861845982,2390.33050723,-134.901166852,-1.79774,0.0,104.441,255.264869793,0.975451,1112,69.2779,92.8089748244,1.78622,1112,-134.901166852,1079.96546184,0.00487857,-134.901166852,0.0247930478639
1.89851,1.89856041626,3369.265628,1.78901439513,1699.99696077,1558.16496565,-1.79964,0.0,104.459,243.930539503,0.984983,1113,69.276,-339.169536396,1.78896,1113,1558.16496565,1364.9706801,0.00495904,1558.16496565,0.0249196707437
1.90069,1.90078171125,3523.89991309,1.7903783106,3209.19057035,1678.20244475,-1.79958,0.0,104.467,278.532302994,0.977883,1114,69.314,2750.68574231,1.79048,1114,1678.20244475,239.732896605,0.00550333,1678.20244475,0.0251823702076
1.90356,1.9037004008,3405.8507286,1.79269410849,1952.94749325,1455.88971642,-1.8021,0.0,104.53,246.946152464,0.974429,1115,69.3167,-180.335928239,1.79265,1115,1455.88971642,1296.07347764,0.00450781,1455.88971642,0.0249697021511
1.902,1.90211613948,3791.86148388,1.7905462944,3077.33265033,296.209653572,-1.80168,0.0,104.573,267.895473671,0.977584,1116,69.3469,-350.660753378,1.79051,1116,296.209653572,1267.77936417,0.00483063,296.209653572,0.024773753309
