MinEsReturn,PolicyRegParamNorm,AverageReturn,AverageDiscountedReturn,MinReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsY,MaxReturn,Epoch,Iteration,AverageAction,StdReturn,AverageQLoss,StdEsReturn,AverageEsReturn,AverageAbsQ,AverageQ,MaxEsReturn,AverageY
4.33267078785,126.269,514.41155381,52.7286251995,37.6813823899,-467.206,10.8891581525,258.835,453.946562645,1809.46474822,1224,1224,0.684231,590.398527154,1001.98,7.4350354896,10.5010889823,454.44,453.817,32.1466093597,453.826374887
4.4901383526,126.301,458.016983221,64.6490127071,81.277737132,-469.01,10.8287498859,258.965,455.564919799,1440.46629129,1225,1225,0.671443,386.221439803,993.092,13.3118002004,13.999766367,455.997,455.449,49.7757348691,455.457507567
4.70386194821,126.347,503.839084963,76.4583915198,67.899910051,-470.563,10.9977448831,259.092,456.858661987,1938.18658567,1226,1226,0.71262,498.332765217,1033.44,17.7204475519,16.3066902459,457.383,456.73,72.6713291536,456.737572424
2.66077513342,126.367,861.822887289,110.541513417,62.5381645302,-472.194,10.8663143798,259.189,458.907955355,1756.73642695,1227,1227,0.713872,501.830502864,968.653,19.5563576458,16.710462638,459.315,458.745,83.5750686476,458.793965188
4.68275706965,126.403,706.175018688,77.4190023864,56.8856500415,-473.991,10.8103322614,259.291,460.876696015,1395.16607125,1228,1228,0.687671,442.668628528,980.051,24.9665854169,20.8362618662,461.323,460.776,105.126667266,460.776918366
4.36352080229,126.42,1113.01283191,100.171949551,95.1497582584,-475.481,11.1730319795,259.435,462.002406346,1996.32929227,1229,1229,0.752846,632.122464327,1045.13,15.259338726,15.2717681776,462.487,461.843,77.0563390185,461.883246119
6.86254148533,126.453,902.008176552,128.434909984,182.377830242,-476.692,10.7135018339,259.566,463.16021955,1541.59392854,1230,1230,0.764484,291.85207912,1025.31,105.886313333,60.9656049632,463.684,463.076,424.087369465,463.039993967
6.29684135597,126.524,899.944922185,91.5401089425,104.257861123,-477.077,11.0679196411,259.682,464.13778551,1632.96754943,1231,1231,0.75091,467.637235053,1057.79,28.6513567395,25.0707763517,464.558,463.958,115.776590875,464.016633345
5.42194872519,126.58,1194.43626291,94.2309156252,194.598317728,-479.37,10.6776374883,259.86,466.12522245,1738.12269601,1232,1232,0.741934,335.481301971,994.635,36.3015032506,28.199848848,466.636,466.016,163.138043575,465.999281431
6.02232563456,126.618,685.267125536,122.972369785,335.907502128,-479.659,10.9074173044,260.002,466.377065945,1075.43192535,1233,1233,0.749869,174.325879289,979.436,46.3306088366,41.7274993412,466.811,466.195,215.964930751,466.232824771
6.851111845,126.679,300.641955636,152.619848382,214.690607535,-480.303,11.1975004934,260.176,467.109929561,476.469994473,1234,1234,0.918251,64.1743586972,1090.24,150.693341071,110.70355407,467.576,466.99,485.303423061,466.987313
7.01687750734,126.697,348.303589133,161.94001208,219.27783665,-480.964,10.919396305,260.328,468.143533138,701.341074757,1235,1235,0.937431,116.79243794,1014.09,94.0204580018,72.4290785868,468.62,467.962,303.465474174,467.998346101
4.31886267475,126.714,281.657737878,145.794258563,212.05605569,-482.513,10.850911113,260.439,469.622741432,546.197296942,1236,1236,0.876084,69.6498060279,1000.12,91.0380117455,67.9589923751,470.021,469.44,325.359996062,469.473859658
6.87640909529,126.761,258.892310723,141.151333351,236.094509437,-484.263,10.77575225,260.58,470.876800903,461.874727064,1237,1237,0.820717,29.038197932,982.205,75.4094582364,67.3475603875,471.408,470.668,330.443505845,470.68855138
4.87013309981,126.821,279.461078746,147.568062427,229.786493584,-484.182,11.312754862,260.705,470.668361979,449.48307421,1238,1238,0.872846,48.4772421306,1101.03,80.6426380219,56.6444803633,471.127,470.466,348.309991012,470.489670601
5.82287876952,126.805,317.266414585,156.132980956,230.268968403,-485.097,11.6930826013,260.81,471.738141334,544.190357906,1239,1239,0.869534,59.7620361417,1172.87,62.3492159033,52.6728189279,472.254,471.579,271.216321631,471.587978609
3.72291329014,126.89,294.197293345,148.503111466,241.787003254,-486.563,11.5618511054,260.935,473.369849322,689.027573943,1240,1240,0.824277,85.6054137839,1096.59,73.2914327815,54.7695737417,473.811,473.182,328.049332284,473.22834855
6.58328304801,126.943,325.713458798,158.606487924,241.343323777,-487.902,11.5033554211,261.093,474.016037837,609.34845257,1241,1241,0.885019,75.6568810577,1087.87,167.204001823,132.246272473,474.495,473.844,478.718485155,473.859022822
6.71106304036,126.963,379.593536817,172.424043949,274.824407017,-489.706,11.7309411862,261.215,475.855125545,602.533406159,1242,1242,0.862927,70.03513687,1147.15,105.380864799,63.9711269865,476.269,475.682,470.581278309,475.71961985
7.07182254411,127.005,400.688188322,174.984812201,277.997362144,-490.037,11.2463902688,261.436,476.435535964,743.665054762,1243,1243,0.869658,112.889225601,1021.5,158.216763054,127.842422912,476.953,476.312,485.054767899,476.303065125
6.3218922354,127.067,341.27984801,165.375061537,261.068993198,-490.791,11.8216866023,261.617,477.345565424,464.920803113,1244,1244,0.895535,41.8717100713,1157.1,80.9587956855,67.8093234405,477.808,477.211,296.78624644,477.224092419
6.7630906545,127.115,364.994778919,168.666244908,275.251836003,-492.148,12.0827657411,261.776,478.248803653,703.064119618,1245,1245,0.88103,94.5484578054,1198.17,113.919292555,87.3334656186,478.709,478.091,383.951997497,478.118844782
5.79606541102,127.12,511.182687591,201.780394267,330.327941534,-493.216,11.8446128998,261.931,479.760565651,633.610805314,1246,1246,0.904406,70.4857033566,1157.41,174.81198702,164.735875677,480.273,479.599,527.906133089,479.636370189
3.76928277985,127.209,404.230946179,174.760922647,261.127991435,-494.357,11.9199870335,262.125,480.923777374,684.15239973,1247,1247,0.863933,113.177438789,1148.24,112.48363306,82.7429103658,481.386,480.777,413.183617836,480.786335689
3.37324532629,127.254,354.462799207,170.613835083,289.990106769,-494.483,11.9274758666,262.292,481.353611712,534.983320873,1248,1248,0.85292,47.3008833451,1225.38,203.255177267,109.669583112,481.751,481.161,873.185749606,481.193735224
3.63996553692,127.299,445.449235196,181.975447987,242.540532001,-495.8,12.1204556178,262.428,482.376219236,722.11279759,1249,1249,0.857171,104.856661285,1200.25,104.254250588,58.0743421497,482.876,482.188,431.626899629,482.224326357
4.19504536736,127.296,393.681394022,178.473172677,299.60367616,-496.659,11.7856186545,262.605,483.125879634,759.525487519,1250,1250,0.834168,94.8711585968,1117.74,106.072742749,86.6585892933,483.551,482.941,338.478081811,482.959200683
4.46224434778,127.361,444.677610908,179.746896951,279.871943391,-497.56,12.0233618439,262.759,483.775397054,704.996494368,1251,1251,0.791998,95.2609914427,1108.48,143.434059174,89.3988679203,484.243,483.621,496.021859807,483.627122747
3.68458584681,127.43,401.857415029,165.654558931,102.40312268,-498.392,12.0549512997,262.953,485.203752473,667.199765123,1252,1252,0.751854,140.614821982,1147.03,90.7335295548,62.9928429675,485.646,485.042,441.669256173,485.074783639
4.63540672749,127.475,508.9174476,134.676582304,228.666806937,-499.178,12.0160476096,263.077,486.043431008,1018.30600685,1253,1253,0.487482,248.344751467,1155.35,53.5701348716,32.8104955444,486.569,485.917,243.477136226,485.908484408
3.81352754517,127.505,363.522884129,128.592326143,304.327863698,-499.841,11.9815570837,263.227,486.485908497,472.657158853,1254,1254,0.572886,36.8479563397,1151.45,94.2801513565,58.3171632902,486.993,486.293,330.006131333,486.355433798
4.40575374475,127.536,415.402737202,126.119425324,267.762592669,-500.413,11.6328770175,263.377,486.675411106,1017.37663322,1255,1255,0.497598,226.484485731,1083.34,46.6889596721,33.9475859396,487.245,486.576,203.43547743,486.573615814
4.23704733098,127.556,454.792140877,184.82553601,314.502937275,-500.106,11.9837346802,263.477,486.888095868,669.244543073,1256,1256,0.800468,76.0953802756,1171.18,69.940288473,47.5561872666,487.385,486.781,301.492787576,486.790337182
3.744542997,127.589,477.277393024,177.444861115,120.945399065,-500.276,11.8766620077,263.666,487.006480358,1353.47409764,1257,1257,0.790117,199.130804584,1196.3,91.834969213,48.9089835038,487.52,486.886,475.196216623,486.893107092
4.5268850534,127.679,570.467246647,183.380053592,282.92407242,-499.918,11.4270061355,263.8,486.855153847,1103.30280188,1258,1258,0.82456,188.18016661,1109.87,52.074280626,52.347618265,487.303,486.654,188.929060104,486.717963252
4.56455844659,127.699,746.619595429,179.44831115,302.22540648,-499.463,12.1253518186,263.979,486.428072248,1660.1642982,1259,1259,0.753485,363.789096078,1261.12,99.4258675435,56.816459271,486.992,486.282,438.136976995,486.284414042
4.37077125151,127.722,384.290048814,151.440795288,105.567038989,-500.23,11.5648370261,264.143,486.516050906,1516.6462989,1260,1260,0.774951,182.909792053,1117.99,79.5539441861,58.1168792639,487.069,486.398,329.219803061,486.37603255
4.82899461176,127.815,315.295529744,145.531910617,113.552747367,-500.499,11.4727908408,264.308,486.825356716,782.585832923,1261,1261,0.761908,136.993702084,1183.98,33.6417849798,30.0934621354,487.327,486.691,125.996032016,486.717133168
4.62341638186,127.833,335.31606752,151.61630731,321.555015802,-500.541,11.6692813907,264.487,486.976680847,492.007203647,1262,1262,0.761645,26.5749133407,1183.88,120.00714509,81.6965664984,487.53,486.891,398.611293831,486.861907882
4.48915172845,127.848,385.42497529,154.107053445,301.557227593,-500.354,11.8187749877,264.655,486.780349472,1496.64870026,1263,1263,0.763606,186.8745956,1182.95,179.303780265,136.022050621,487.33,486.585,564.355331938,486.60813269
4.69939521553,127.868,387.703454651,171.86457553,266.974866028,-501.475,11.4352311462,264.827,488.190298198,585.056647978,1264,1264,0.778328,75.6465835054,1074.68,69.9953347074,41.1666162417,488.653,488.025,377.743125615,488.044504267
4.49690126088,127.934,369.789531683,158.221969012,304.632909532,-500.794,11.6677971816,265.013,487.369202745,937.515457626,1265,1265,0.752926,106.987846736,1172.79,116.931275446,50.7330234649,487.92,487.177,650.809058182,487.198337332
4.40971022438,127.982,472.620791006,164.720770292,294.51554958,-501.387,11.5072909066,265.214,487.923807099,1017.88726121,1266,1266,0.771262,181.446126282,1119.88,109.644866559,67.6432125629,488.504,487.781,499.416891682,487.79022315
4.76094829058,128.041,725.035922582,190.663246884,313.652152134,-501.344,11.6342631717,265.383,487.586380177,1798.23894039,1267,1267,0.819432,367.929457147,1112.77,89.4869665475,64.365655201,488.131,487.423,374.919778214,487.434188146
4.29380990413,128.083,511.917299006,173.905049431,266.901067808,-502.703,11.7344989371,265.563,488.467813969,899.544005777,1268,1268,0.840076,134.965501613,1178.31,108.896421847,56.7902772631,489.032,488.327,472.593645704,488.341983536
3.79115734852,128.159,349.024711615,159.917687314,74.9802383946,-502.806,11.7521135334,265.751,488.629627484,521.063420636,1269,1269,0.761849,70.0083710908,1197.32,113.223911622,65.912674726,489.176,488.433,434.987442618,488.465309054
5.9386761543,128.202,455.444612649,177.707101653,294.639823069,-503.286,11.8144083326,265.905,489.298251433,729.421974294,1270,1270,0.781253,102.019284529,1198.76,113.895039346,75.5340071506,489.831,489.136,497.370082322,489.164524913
4.52541223708,128.21,361.850070463,154.265084861,263.773523166,-503.537,11.2752873377,266.09,489.924028967,825.086938373,1271,1271,0.694929,98.4195786898,1101.79,33.3821421517,28.0231882478,490.485,489.751,129.281059831,489.767305481
4.66630435692,128.295,646.121832979,202.864372163,291.737209586,-504.206,11.5002686802,266.232,490.219496552,1033.59933845,1272,1272,0.80071,184.940187463,1159.69,111.67899543,62.140547722,490.786,490.064,537.139000079,490.048124009
3.7321398764,128.337,1017.01506596,185.437161994,352.338425121,-503.13,11.6671881812,266.411,489.048902454,2075.57140935,1273,1273,0.784513,486.805680511,1188.19,121.875241973,79.1797116424,489.553,488.788,557.933163387,488.826733721
3.91361758715,128.39,605.991453694,183.543521315,327.662037042,-503.785,11.7231669476,266.58,489.996979036,855.550214426,1274,1274,0.793284,92.6652007704,1194.1,84.4002823269,45.8545916752,490.548,489.83,382.270604242,489.820922296
4.17940913971,128.46,550.480126715,178.472390155,194.203467555,-504.291,11.5465818855,266.742,490.184639482,711.726845493,1275,1275,0.761566,103.090897679,1134.94,75.252200161,51.1586237546,490.767,489.995,347.022529756,490.02049852
5.01844028,128.479,1068.75834579,199.536929932,576.567727796,-504.919,11.9225262746,266.924,490.934223853,1475.27885187,1276,1276,0.777086,249.961978513,1233.87,125.783935046,70.5333862354,491.52,490.792,631.448792327,490.800937201
4.53162563095,128.469,1037.04530182,200.39475806,556.437005206,-505.578,11.8042532736,267.075,491.826351175,1559.66167721,1277,1277,0.790291,232.186437086,1191.24,147.670163278,51.1656018619,492.326,491.664,919.010056751,491.678377106
4.38904452612,128.562,1072.15878473,174.885810397,366.40804478,-505.047,11.621924222,267.256,491.048208075,1568.05132625,1278,1278,0.714517,296.573029137,1219.43,115.344388772,62.4041591813,491.606,490.915,585.422776145,490.921778143
4.31053821997,128.563,865.027763097,169.151481064,196.627800682,-504.64,11.7457310418,267.421,490.578247355,1558.56769606,1279,1279,0.670126,388.695121495,1147.8,139.77617144,71.5427300788,491.151,490.399,552.090278387,490.408496416
5.3525651526,128.574,1044.51054667,182.096525594,477.44144058,-505.202,11.7496166045,267.605,491.236375452,1538.10077671,1280,1280,0.789947,274.805703133,1151.38,61.287168515,44.2486588528,491.797,491.046,266.225230516,491.079552221
3.58086269796,128.643,525.685863607,176.862765366,350.504029068,-505.969,11.7484539141,267.812,492.077417549,1031.29044831,1281,1281,0.752033,140.086980544,1192.07,46.0405531951,35.8549484658,492.577,491.929,209.223698628,491.929507465
4.65722846702,128.726,568.515844521,179.335994375,371.625892182,-505.779,11.7559799197,268.02,491.632447648,912.935517253,1282,1282,0.753244,122.967828695,1172.83,167.101043108,82.8645106127,492.194,491.414,707.362050696,491.427980134
4.6639689283,128.745,1348.63523916,179.506420495,500.589105449,-506.144,11.5676043413,268.166,491.890738119,2054.30864084,1283,1283,0.769519,438.670752688,1106.73,61.560580391,49.458564413,492.425,491.733,244.792576095,491.734229987
4.84117910552,128.795,553.44463989,139.285887105,164.186219252,-507.206,11.9055917623,268.33,493.036236443,1629.85635379,1284,1284,0.67877,519.848409616,1190.42,56.9535593688,43.7175555631,493.582,492.822,228.819673348,492.856955671
4.41973374442,128.84,979.285694782,189.897782929,470.934605272,-506.569,11.7339952694,268.454,492.463470749,2081.06748541,1285,1285,0.756663,405.873942332,1180.97,65.5877312966,37.7626282123,493.035,492.267,291.319457924,492.289293408
4.10204478697,128.909,1389.96405589,179.185611724,164.636150424,-507.997,12.1991993314,268.623,493.866469422,2032.97138892,1286,1286,0.757991,509.442422145,1227.03,84.3815698974,56.7867193563,494.398,493.685,410.995186981,493.70373321
3.75119052508,128.989,669.440556476,163.961328539,244.828398187,-507.891,11.7943035695,268.797,494.19335651,2031.86005909,1287,1287,0.746434,487.570177653,1148.66,34.0200639982,24.9434388941,494.758,494.034,136.806062933,494.060607233
3.85483739291,129.029,816.313992473,190.254578474,327.786866688,-507.759,12.0143082683,268.954,493.529911665,1489.56800266,1288,1288,0.760407,269.953018533,1225.22,60.2318773586,43.0224390556,494.017,493.347,293.918855403,493.381011911
4.76151408649,129.096,794.526395013,189.18186317,319.925290001,-508.124,11.9199793923,269.135,494.006146009,1677.84820129,1289,1289,0.780598,312.407578145,1187.36,99.6469548001,71.4221280914,494.535,493.822,380.020757092,493.846588552
4.40513172613,129.128,823.854655743,169.731548125,184.744894978,-508.159,11.9940280971,269.329,494.001085718,1991.36810271,1290,1290,0.698027,434.617526583,1207.88,147.858063096,63.2506823007,494.578,493.85,754.019276784,493.831877645
4.54511523616,129.176,1565.8137842,191.04317201,1090.9554873,-508.159,12.4626502512,269.488,493.395766212,2596.9075106,1291,1291,0.770057,392.705811381,1292.3,78.9028317151,37.2420681131,493.959,493.216,457.186889486,493.24119663
4.40263085599,129.199,1326.77401346,193.188048702,917.011147895,-508.402,11.7677265102,269.645,494.150043388,1591.95779941,1292,1292,0.766215,191.822867901,1152.72,54.3450208191,39.7316306568,494.754,493.999,186.077699708,494.00347065
9.48939278495,129.229,1027.7528183,203.072212463,326.09015206,-508.59,12.3168953581,269.823,493.829956489,1505.46075422,1293,1293,0.804153,326.565921621,1206.18,217.794517607,144.43893581,494.46,493.694,946.382669615,493.698583197
4.72015682941,129.305,845.751746449,169.649780536,381.22746336,-508.374,11.9919221029,269.961,494.070136336,1926.56623719,1294,1294,0.766933,504.441968721,1240.62,75.974690455,44.9324179937,494.588,493.894,437.344785005,493.925216978
3.57249231117,129.334,885.710266272,172.761383035,313.934749843,-508.223,11.6554041592,270.126,494.178560187,1839.13773835,1295,1295,0.757708,363.29203411,1142.01,112.685705742,83.0885624395,494.752,494.027,454.848635179,494.03910735
3.70390694691,129.332,1058.26964751,162.664416102,96.037795547,-508.0,11.7651367831,270.301,493.51861902,1876.93897868,1296,1296,0.757688,479.159157442,1194.97,158.951808878,67.6129050219,494.051,493.334,830.60160755,493.333914398
5.12901524473,129.36,1008.45751255,207.842493605,558.924591428,-508.555,11.8165426588,270.47,494.501177743,1690.38374553,1297,1297,0.81591,271.690359511,1221.15,180.551600908,92.1237728118,495.087,494.344,695.531233651,494.333132408
4.72758191247,129.405,838.749857862,211.685989047,484.511152652,-509.227,11.6635555685,270.639,494.98131834,1217.08142176,1298,1298,0.802328,181.577417486,1169.25,49.9552764588,33.9274762127,495.462,494.749,265.849635067,494.775037393
3.81703698743,129.43,785.211587154,196.685806362,438.697274921,-509.401,11.8775181648,270.805,494.589350002,1117.17355278,1299,1299,0.779321,220.339893507,1205.46,38.2742659659,30.1891594483,495.201,494.425,188.928887535,494.415295386
3.93882439059,129.475,623.189122853,208.092460644,287.831701446,-508.998,11.8679784153,271.029,493.983491396,847.313094588,1300,1300,0.790139,116.996234932,1189.67,132.630130594,66.9441799149,494.511,493.794,585.354581434,493.789641315
4.26354099217,129.505,978.516456553,201.894840368,784.204583512,-509.797,12.2296841913,271.185,495.102666025,1250.74160368,1301,1301,0.796119,136.380125793,1262.89,73.1222070596,41.9984519726,495.6,494.896,287.168548834,494.923246653
4.86211066699,129.531,745.577081102,230.27345267,623.846906528,-509.822,11.5771675211,271.316,495.397418416,1008.37972032,1302,1302,0.764643,80.1898870382,1169.41,122.999006773,79.6718061079,495.999,495.233,502.65244922,495.220028005
4.45776029224,129.602,919.752924131,179.821064585,392.336038168,-510.819,11.4800866256,271.514,496.583989251,1354.92313667,1303,1303,0.742662,279.557033014,1131.95,92.5811035512,48.3821347027,497.112,496.388,474.518036471,496.410494507
5.11948641286,129.68,852.198345465,195.774611547,615.11507444,-510.83,12.2146936165,271.727,496.026502889,1118.48197883,1304,1304,0.772096,139.800917654,1253.18,90.3285296787,59.4579954763,496.579,495.832,410.286829029,495.828793803
3.93591287765,129.714,667.644325869,208.12662234,373.347673716,-510.617,12.0633428618,271.886,496.265250805,973.417324335,1305,1305,0.802211,140.142900788,1285.01,92.1390676049,58.7297249408,496.814,496.077,412.758547342,496.110332961
3.77158655341,129.744,878.875266614,220.292457713,543.303248687,-511.641,11.898044548,272.016,497.056461485,1447.93608098,1306,1306,0.796244,177.891164396,1166.27,128.637313977,55.9138932384,497.62,496.833,636.595253554,496.869553401
4.71569260881,129.763,945.687490655,218.847900695,599.934419791,-511.371,11.8864193053,272.183,496.545438142,1360.13926299,1307,1307,0.798793,174.168799123,1202.93,72.6296766237,54.5393770235,497.102,496.355,308.097424479,496.365896258
4.8122949915,129.866,1030.06140427,231.672287042,645.669199817,-511.261,12.0331084535,272.347,496.468551182,1455.63721711,1308,1308,0.770526,189.912779116,1230.16,68.3250012423,43.4421175956,497.07,496.307,305.320987533,496.315912922
4.20154156741,129.885,825.701943917,224.865971926,525.821372414,-512.239,12.2334182575,272.43,498.100424523,1731.18378568,1309,1309,0.777872,238.088786474,1271.51,69.0374576006,48.7912145195,498.652,497.935,267.329608151,497.926729011
4.16061193408,129.942,981.604655001,240.062740602,766.845069378,-511.22,11.4766982628,272.603,497.16358161,1308.38356072,1310,1310,0.786631,122.062377475,1151.5,123.664344337,79.8575247674,497.738,496.943,428.048181656,496.989033014
5.23300840265,129.995,863.635269723,237.709983927,562.259734012,-511.503,11.8627140256,272.772,497.278524915,1137.77281444,1311,1311,0.824558,123.694856031,1212.55,153.280501113,116.185672685,497.834,497.102,595.218395891,497.082386282
6.01350500726,130.019,871.278032312,233.366820321,596.563160939,-511.983,12.0104787935,272.951,497.89229973,1468.50304234,1312,1312,0.826489,205.95116225,1189.97,171.590699093,91.8384613296,498.435,497.705,794.478480547,497.730418995
5.31300251343,130.051,882.248561951,200.029349,466.819040044,-512.161,12.006834831,273.094,497.658790733,1340.32658483,1313,1313,0.819996,240.869966443,1226.31,61.0238382297,36.6696042415,498.256,497.508,371.50135477,497.488647797
4.94418547733,130.113,867.316207929,245.198267166,604.734659448,-511.379,11.9104092017,273.23,497.212881192,1030.09040277,1314,1314,0.850416,99.232800555,1215.7,44.1298343692,40.039326067,497.722,496.989,182.160126341,497.039350226
6.70437666353,130.155,862.936917644,249.056729359,622.16979009,-511.49,11.64042615,273.37,497.461990008,1201.42363116,1315,1315,0.82929,143.280966192,1198.2,122.764468345,71.9157491821,498.014,497.263,529.878672628,497.260735293
6.20303296545,130.203,614.093791949,172.033416718,330.664617051,-510.713,11.9104102548,273.522,496.359137589,1388.31121979,1316,1316,0.793513,295.408503462,1242.89,129.27479763,84.3200344815,496.923,496.111,436.120073327,496.164208684
5.96041495817,130.225,758.241050021,172.876100787,318.175930688,-512.132,12.0195739138,273.657,497.399871921,1531.69942425,1317,1317,0.86004,311.113183713,1226.13,189.017824549,154.852899333,497.98,497.261,699.750701933,497.257648536
6.24371925527,130.235,501.844617124,197.06215233,423.51829478,-513.283,11.9337543199,273.825,498.322867474,720.844573696,1318,1318,0.819049,53.3183729184,1209.2,113.670815291,64.5380149511,498.838,498.161,501.999984825,498.196489915
6.39604326032,130.218,701.857428523,231.867170272,456.629363423,-513.174,11.7949908652,273.958,498.534533604,938.086829542,1319,1319,0.884263,110.367640725,1211.0,130.725798959,66.6487771109,499.104,498.411,599.318034296,498.403824201
6.18922050045,130.283,888.525916376,203.426053559,489.51040822,-513.617,12.0502082327,274.146,498.662490594,1258.89552764,1320,1320,0.812397,166.183754514,1247.25,111.946046409,84.1997349856,499.226,498.478,427.388262911,498.487625865
6.19123904705,130.32,568.620766185,160.491410322,317.90921749,-512.828,12.1601811835,274.274,498.094368165,1253.37683244,1321,1321,0.85846,276.879212235,1247.81,68.902888399,42.8615386779,498.674,497.901,418.139131355,497.914308912
6.36656208955,130.361,920.448382758,180.575543219,144.885058184,-514.219,12.2402130764,274.412,499.370658188,2480.3140199,1322,1322,0.858106,471.931636019,1270.73,153.141277964,97.7623712896,499.931,499.136,674.976119156,499.156629633
5.51733755863,130.428,942.314406235,197.577736325,186.062619699,-514.775,11.8159468673,274.57,499.797189929,1660.31059492,1323,1323,0.847104,395.686206401,1169.36,63.99978055,59.264110531,500.382,499.612,301.484857882,499.604651531
6.50886510967,130.422,955.258537716,197.148910355,378.622667317,-514.721,12.3033321541,274.711,499.591418127,1619.26759164,1324,1324,0.794786,315.325488599,1275.66,101.263472702,77.8495704117,500.212,499.37,469.635609341,499.421565092
5.65522161502,130.465,689.979424476,191.497087599,45.9745262141,-515.116,12.2089074794,274.859,499.954171583,1181.58959573,1325,1325,0.806752,267.217846334,1219.28,133.225986341,73.1614887415,500.552,499.812,676.560199151,499.807078433
6.20243542098,130.504,890.813311946,197.621693569,456.851534913,-515.107,12.338842233,275.052,499.908753249,1308.79030793,1326,1326,0.787663,199.512391463,1287.95,64.5750798522,44.9191359684,500.492,499.722,345.652478509,499.736430024
4.06441669724,130.497,808.527005474,188.053197574,438.295083137,-516.618,12.5784975254,275.205,501.069470719,1750.7935041,1327,1327,0.832294,261.921453264,1293.96,168.306318191,81.5733825364,501.649,500.879,683.192879895,500.902662918
5.50960732099,130.575,395.929773763,98.4360128717,20.9132795324,-518.469,12.1390708625,275.419,502.696222474,1513.71040621,1328,1328,0.843129,465.263170958,1231.97,104.667412609,65.764593103,503.281,502.55,468.616012324,502.547958719
6.05951967035,130.574,872.140107683,197.220706097,518.040454559,-518.766,12.3024136203,275.537,503.893734596,1209.81541143,1329,1329,0.823474,180.746729395,1273.96,140.726695733,61.3378029751,504.473,503.726,772.083688426,503.739133719
5.17271175009,130.624,288.136138993,79.6753513534,9.53236477801,-520.014,12.3014397228,275.668,505.199114461,1277.06220395,1330,1330,0.7914,382.051049255,1222.39,61.3510118271,45.2967093312,505.758,504.988,313.047174861,505.013197709
5.98604304028,130.67,1025.45862183,189.749981362,100.821373554,-520.655,12.4945066032,275.833,504.939874108,1969.17608257,1331,1331,0.806675,485.090025029,1272.0,79.3314136233,47.1013093406,505.544,504.712,394.311694209,504.704795394
6.65583593088,130.728,831.315772415,188.190037693,211.476194165,-521.54,12.7046044878,275.974,506.148686622,1484.86258753,1332,1332,0.848538,356.721221404,1339.38,122.952778591,101.785044166,506.716,505.889,436.527549065,505.918949853
6.87233882226,130.771,878.630333327,194.189282296,256.944940138,-522.269,12.7341009182,276.153,506.492340398,2254.53234048,1333,1333,0.801293,400.500607192,1345.2,51.4618294699,43.0204702138,507.06,506.199,258.487432532,506.203968217
5.51198076025,130.807,437.206674071,164.443007107,133.431176047,-523.992,12.5584957567,276.28,508.428845388,1469.02099304,1334,1334,0.846327,273.466751611,1320.81,128.653538061,99.0598000973,509.005,508.174,531.868922325,508.186724152
5.73665644431,130.822,606.630619752,182.779545907,260.126725477,-526.402,12.8032714428,276.434,510.149765299,1319.52990122,1335,1335,0.827325,310.47712976,1340.77,91.9954600184,61.0825275622,510.666,509.898,433.272133737,509.932432352
6.06799280784,130.854,700.954074685,184.098659437,274.427684992,-527.503,12.8419200836,276.587,511.92108062,1636.20904196,1336,1336,0.829349,350.78113149,1351.83,85.5943533691,53.1404076318,512.459,511.67,443.419646709,511.697522773
5.5029652337,130.88,814.278712573,178.851582103,92.5594395744,-528.552,12.8692622052,276.672,512.830284502,1572.94021621,1337,1337,0.820207,406.693742375,1376.77,128.527286764,79.3648480739,513.399,512.61,570.036045103,512.573024098
6.3023738371,130.946,839.24577778,190.643837016,262.516518674,-528.869,12.6495775098,276.843,512.90147342,2176.20821428,1338,1338,0.849679,440.863785099,1315.67,138.005994573,90.6943141717,513.457,512.652,419.223373153,512.690328914
5.99043662726,130.954,483.925056018,160.112333104,128.251396877,-530.062,12.9265830709,276.984,514.427188637,1179.49931144,1339,1339,0.790347,246.592629942,1385.11,80.2483256976,56.9714086545,515.013,514.196,320.504904341,514.218942892
6.52047398044,130.988,658.845376006,185.606860029,191.922827373,-531.679,12.6474436512,277.131,516.018471738,1372.09335546,1340,1340,0.880124,309.862555821,1376.61,90.0458805652,80.8856509208,516.52,515.806,336.504555626,515.821111591
5.74718761816,131.015,355.070413554,161.617730439,210.110953021,-533.287,13.0637596331,277.317,516.69959121,666.84089239,1341,1341,0.823273,105.101880476,1375.24,159.138614959,93.4256318116,517.366,516.514,660.18603799,516.506391992
5.89251925936,131.078,356.699375925,161.877138467,197.002394307,-535.121,12.545804761,277.443,518.748435264,717.866388935,1342,1342,0.841933,136.468437541,1324.25,82.0557230228,53.019455074,519.254,518.508,328.141234426,518.563225946
5.45885820446,131.12,395.026557998,158.511439501,201.660547852,-535.362,13.1603406615,277.628,519.367401913,1429.14169792,1343,1343,0.85218,251.106995904,1414.28,204.113019078,129.252451919,519.967,519.21,832.689118296,519.197107991
7.06144513383,131.174,296.213820381,146.225105437,217.062396732,-536.839,12.8912639374,277.801,519.778453469,887.057966964,1344,1344,0.846704,121.960511624,1317.3,94.9858573536,81.2845333911,520.306,519.553,401.65589745,519.583378452
5.92402609599,131.196,274.056656276,141.857517028,211.734144973,-538.846,13.1733929233,277.952,522.08533941,649.835321963,1345,1345,0.834129,75.1408423533,1397.2,89.3553551594,52.6157719393,522.718,521.853,504.782388804,521.87345522
