AverageAction,StdEsReturn,AverageDiscountedReturn,AverageAbsQYDiff,AverageReturn,AverageAbsY,AverageEsReturn,MaxReturn,Iteration,AveragePolicySurr,PolicyRegParamNorm,AverageAbsQ,QFunRegParamNorm,AverageY,AverageQ,Epoch,MinReturn,StdReturn,MinEsReturn,AverageQLoss,MaxEsReturn
0.0535601,13.0465047835,99.9956828753,0.436571752037,1000.0,17.6348260976,9.92783505155,1000.0,508,-19.3141,104.003,17.6913,142.273,17.6260708582,17.6266,508,1000.0,0.0,3.0,1.67698,84.0
0.753977,9.03500050741,99.9956828753,0.431731050375,1000.0,17.6397326133,9.06542056075,1000.0,509,-19.3225,104.0,17.6918,142.394,17.631195511,17.6309,509,1000.0,0.0,3.0,1.65165,48.0
0.460554,11.3915142638,99.9956828753,0.453499226726,1000.0,17.654978212,8.90833333333,1000.0,510,-19.2945,104.052,17.7104,142.519,17.6445541147,17.6453,510,1000.0,0.0,2.0,1.88518,76.0
0.485975,8.81544099861,99.9956828753,0.413716974037,1000.0,17.5585780934,8.0,1000.0,511,-19.2042,104.113,17.6069,142.637,17.5475037894,17.5487,511,1000.0,0.0,3.0,1.55669,73.0
0.508635,12.7618658608,99.9956828753,0.440392371128,1000.0,17.4509095112,12.8205128205,1000.0,512,-19.134,104.1,17.5091,142.718,17.4428835936,17.443,512,1000.0,0.0,3.0,1.727,64.0
0.259573,11.4673379901,99.9956828753,0.395835654544,1000.0,17.5233160007,10.2783505155,1000.0,513,-19.2037,104.141,17.5691,142.74,17.5171761128,17.5179,513,1000.0,0.0,3.0,1.45356,59.0
0.542558,12.564050776,99.9956828753,0.422581113534,1000.0,17.4242602096,11.4090909091,1000.0,514,-19.0863,104.203,17.4776,142.903,17.4164846886,17.4168,514,1000.0,0.0,2.0,1.70298,96.0
0.353127,11.6321487076,99.9956828753,0.430579584511,1000.0,17.3862079376,13.7042253521,1000.0,515,-18.992,104.238,17.4363,143.042,17.3775958349,17.3779,515,1000.0,0.0,2.0,1.74423,70.0
0.440977,14.6335351463,99.9956828753,0.429056482641,1000.0,17.3472018242,18.0,1000.0,516,-18.9844,104.332,17.4004,143.171,17.3376474946,17.3393,516,1000.0,0.0,3.0,1.67134,80.0
0.0397248,16.1873157714,99.9956828753,0.415400617312,1000.0,17.2391067566,18.679245283,1000.0,517,-18.8553,104.381,17.2899,143.231,17.2276312556,17.2277,517,1000.0,0.0,3.0,1.62524,77.0
0.50161,17.5157615625,99.9956828753,0.402023632953,1000.0,17.2010750762,14.8529411765,1000.0,518,-18.8262,104.431,17.2492,143.34,17.1891789421,17.1893,518,1000.0,0.0,3.0,1.56126,92.0
0.0225843,13.1529384534,99.9956828753,0.36917885184,1000.0,17.1978676413,14.3188405797,1000.0,519,-18.7786,104.435,17.245,143.408,17.19082438,17.1923,519,1000.0,0.0,3.0,1.23805,61.0
0.0279033,8.1614435609,99.9956828753,0.435279536756,1000.0,17.1811778482,9.64761904762,1000.0,520,-18.8205,104.426,17.2353,143.535,17.1728888663,17.174,520,1000.0,0.0,3.0,1.62211,34.0
0.0817489,12.6086841821,99.9956828753,0.42271292276,1000.0,17.139688309,11.1797752809,1000.0,521,-18.7748,104.488,17.1889,143.685,17.1318330579,17.1325,521,1000.0,0.0,2.0,1.56362,85.0
0.0132186,8.28729868357,99.9956828753,0.413963477235,1000.0,17.041029331,8.42608695652,1000.0,522,-18.7685,104.535,17.0964,143.744,17.0346492436,17.0343,522,1000.0,0.0,2.0,1.45192,44.0
0.275903,7.46012193646,99.9956828753,0.393100140149,1000.0,17.0709202463,7.87401574803,1000.0,523,-18.7725,104.564,17.1169,143.798,17.0660724674,17.0661,523,1000.0,0.0,2.0,1.33638,41.0
0.680997,19.0759619665,99.9956828753,0.417811093968,1000.0,17.1702682626,12.5569620253,1000.0,524,-18.7414,104.666,17.2209,144.016,17.1645782528,17.1665,524,1000.0,0.0,2.0,1.56305,137.0
0.192187,16.4288354975,99.9956828753,0.42298913533,1000.0,17.0756225696,13.8055555556,1000.0,525,-18.7623,104.688,17.129,144.226,17.0726101625,17.0734,525,1000.0,0.0,3.0,1.62604,108.0
0.054065,13.5969572034,99.9956828753,0.416906743512,1000.0,17.1092234999,10.6804123711,1000.0,526,-18.7113,104.714,17.1638,144.204,17.1056670643,17.1047,526,1000.0,0.0,2.0,1.58311,80.0
0.249511,10.7525324679,99.9956828753,0.408041264172,1000.0,17.0059013949,11.1428571429,1000.0,527,-18.7071,104.756,17.0531,144.36,17.0012720545,17.0023,527,1000.0,0.0,3.0,1.51158,61.0
0.201974,20.3164360988,99.9956828753,0.400568370042,1000.0,17.0525794774,15.0,1000.0,528,-18.6843,104.816,17.1001,144.388,17.0494075137,17.0509,528,1000.0,0.0,2.0,1.52202,129.0
0.192153,14.361768269,99.9956828753,0.417776070228,1000.0,16.9928199603,13.0526315789,1000.0,529,-18.6176,104.88,17.0411,144.48,16.9898448026,16.988,529,1000.0,0.0,3.0,1.58693,96.0
0.121955,19.9153822203,99.9956828753,0.407022082421,1000.0,17.0010600574,16.8571428571,1000.0,530,-18.6374,104.944,17.0522,144.66,16.9977675684,16.9989,530,1000.0,0.0,3.0,1.4681,109.0
0.045179,18.8186668556,99.9956828753,0.405295235876,1000.0,17.0266881928,13.2666666667,1000.0,531,-18.6682,105.02,17.0772,144.77,17.0218163773,17.0222,531,1000.0,0.0,3.0,1.46614,110.0
0.663391,11.5379767526,34.414086526,0.418204988803,41.9790794979,17.0300934587,10.2403846154,47.0,532,-18.6525,105.079,17.085,144.928,17.0237597078,17.0234,532,39.0,1.37048291506,3.0,1.48531,81.0
0.067596,14.7886015382,99.9956828753,0.393822781629,1000.0,17.0368491249,13.1447368421,1000.0,533,-18.6636,105.112,17.0825,144.987,17.0317319604,17.0324,533,1000.0,0.0,3.0,1.38772,88.0
0.0595978,19.4131070429,99.9956828753,0.419622643229,1000.0,17.022089152,14.6376811594,1000.0,534,-18.6203,105.13,17.0781,145.117,17.0167758162,17.0174,534,1000.0,0.0,3.0,1.67006,83.0
0.0917942,12.4747844436,99.9956828753,0.388063336482,1000.0,17.013200169,11.1555555556,1000.0,535,-18.6328,105.13,17.0584,145.242,17.0079851342,17.0074,535,1000.0,0.0,3.0,1.43462,88.0
0.0127591,15.8315842772,99.9956828753,0.4260607495,1000.0,16.9554849559,11.1123595506,1000.0,536,-18.6239,105.198,17.0092,145.312,16.9502102838,16.9503,536,1000.0,0.0,3.0,1.6054,97.0
0.0456879,26.5698776813,99.9956828753,0.455764803966,1000.0,17.0311813396,20.04,1000.0,537,-18.6501,105.244,17.0915,145.415,17.026870583,17.0282,537,1000.0,0.0,3.0,1.7416,142.0
0.0373643,26.4797442837,99.9956828753,0.418135347864,1000.0,17.0278750163,12.9487179487,1000.0,538,-18.6813,105.303,17.0769,145.485,17.0244468792,17.0232,538,1000.0,0.0,3.0,1.52901,204.0
0.0174102,10.8451093835,99.9956828753,0.418972736148,1000.0,17.0309262542,9.75490196078,1000.0,539,-18.6516,105.34,17.0833,145.528,17.0270554067,17.0282,539,1000.0,0.0,2.0,1.55303,58.0
0.189206,14.8051777569,99.9956828753,0.398871301477,1000.0,17.0104907033,11.2873563218,1000.0,540,-18.6691,105.365,17.0518,145.698,17.00692503,17.0062,540,1000.0,0.0,2.0,1.42707,90.0
0.0394014,9.71571229495,99.9956828753,0.417180932107,1000.0,17.0463325068,8.81034482759,1000.0,541,-18.7263,105.38,17.0986,145.74,17.0415170519,17.0419,541,1000.0,0.0,2.0,1.53375,54.0
0.132801,11.3357423586,99.9956828753,0.414814522527,1000.0,17.1137068087,10.6086956522,1000.0,542,-18.7912,105.447,17.1643,145.915,17.1114258476,17.1112,542,1000.0,0.0,2.0,1.57715,62.0
0.0079486,8.56927946508,99.9956828753,0.421975655259,1000.0,17.1683001529,7.76335877863,1000.0,543,-18.8419,105.49,17.2199,146.056,17.1660771139,17.1662,543,1000.0,0.0,2.0,1.50324,65.0
0.0748043,13.2285808475,99.9956828753,0.407901711664,1000.0,17.1967845146,11.4318181818,1000.0,544,-18.8993,105.555,17.2484,146.129,17.1940615144,17.1943,544,1000.0,0.0,3.0,1.44939,82.0
0.466228,17.0723910972,99.9956828753,0.435003122484,1000.0,17.2522029613,12.1829268293,1000.0,545,-18.9706,105.532,17.3014,146.138,17.2494432489,17.2498,545,1000.0,0.0,2.0,1.61767,103.0
0.178633,10.4431343389,99.9956828753,0.441527868551,1000.0,17.2950772171,8.40869565217,1000.0,546,-19.0038,105.584,17.345,146.224,17.2920757795,17.2925,546,1000.0,0.0,2.0,1.75848,83.0
0.0728888,11.7449057237,99.9956828753,0.397318342755,1000.0,17.3564743208,9.83333333333,1000.0,547,-19.083,105.653,17.4022,146.322,17.3540445714,17.3541,547,1000.0,0.0,2.0,1.37896,66.0
0.0537747,14.7870381515,99.9956828753,0.433760265901,1000.0,17.3781447625,10.4591836735,1000.0,548,-19.087,105.716,17.4349,146.456,17.3754370758,17.3749,548,1000.0,0.0,3.0,1.61697,80.0
0.0225341,8.67390273251,99.9956828753,0.397744979261,1000.0,17.4097048544,8.85840707965,1000.0,549,-19.094,105.766,17.4566,146.602,17.4061067511,17.4069,549,1000.0,0.0,3.0,1.38871,51.0
0.139594,8.12730819194,99.9956828753,0.447887890974,1000.0,17.446375317,8.32231404959,1000.0,550,-19.1322,105.833,17.4991,146.733,17.4421390148,17.4438,550,1000.0,0.0,3.0,1.70155,42.0
0.186975,15.0737854657,99.9956828753,0.445191498198,1000.0,17.5208228087,11.0909090909,1000.0,551,-19.2612,105.909,17.5718,146.88,17.5164227714,17.5146,551,1000.0,0.0,2.0,1.67867,81.0
0.204353,14.2739900356,99.9956828753,0.455839473599,1000.0,17.6218536778,10.8709677419,1000.0,552,-19.3727,105.987,17.6769,146.994,17.6186551767,17.6191,552,1000.0,0.0,3.0,1.77165,79.0
0.261017,12.4773869534,99.9956828753,0.417256329445,1000.0,17.7817410128,9.33333333333,1000.0,553,-19.531,105.974,17.8313,147.085,17.7792321913,17.7774,553,1000.0,0.0,3.0,1.49034,99.0
0.00805074,16.0973053629,99.9956828753,0.45138140247,1000.0,17.7825024482,12.0963855422,1000.0,554,-19.5624,106.094,17.8369,147.255,17.7792372215,17.7793,554,1000.0,0.0,3.0,1.6842,118.0
0.220428,16.5055184542,99.9956828753,0.430417844482,1000.0,17.8800361331,10.2886597938,1000.0,555,-19.6672,106.122,17.9309,147.296,17.8760668867,17.8764,555,1000.0,0.0,3.0,1.65995,147.0
0.250107,19.3327651505,99.9956828753,0.475353610649,1000.0,17.9424669482,12.6962025316,1000.0,556,-19.7267,106.158,17.998,147.419,17.9382409933,17.9366,556,1000.0,0.0,3.0,1.97475,110.0
0.0231151,10.2572178992,99.9956828753,0.439949316457,1000.0,18.0528493032,11.5647058824,1000.0,557,-19.7977,106.271,18.1022,147.54,18.0491199277,18.0501,557,1000.0,0.0,2.0,1.68976,50.0
0.264703,24.7667038394,99.9956828753,0.446307164022,1000.0,18.0608297734,14.6567164179,1000.0,558,-19.8615,106.289,18.1108,147.59,18.0570585553,18.0575,558,1000.0,0.0,3.0,1.73404,189.0
0.0061961,12.6092976937,99.9956828753,0.4318720574,1000.0,18.2105283758,10.4444444444,1000.0,559,-19.9768,106.306,18.264,147.747,18.2072330703,18.2065,559,1000.0,0.0,2.0,1.6618,73.0
0.0165334,10.9096462325,99.9956828753,0.44308681748,1000.0,18.2801507552,9.44339622642,1000.0,560,-20.1069,106.353,18.3343,147.878,18.2778586867,18.2781,560,1000.0,0.0,2.0,1.68626,66.0
0.013136,9.48270768011,99.9956828753,0.46334466034,1000.0,18.4445545027,8.52586206897,1000.0,561,-20.2658,106.394,18.5028,148.115,18.4404240775,18.4416,561,1000.0,0.0,2.0,1.75462,84.0
0.0146218,11.3721049978,99.9956828753,0.489419322186,1000.0,18.4974530201,9.89108910891,1000.0,562,-20.3913,106.496,18.5573,148.215,18.4932551707,18.4942,562,1000.0,0.0,3.0,1.93886,71.0
0.289078,9.9167235464,99.9956828753,0.465068801838,1000.0,18.6373583565,9.5619047619,1000.0,563,-20.4974,106.541,18.6866,148.267,18.6344659502,18.6336,563,1000.0,0.0,3.0,1.88812,55.0
0.0124794,9.5436679124,99.9956828753,0.462069263257,1000.0,18.6863621478,9.54166666667,1000.0,564,-20.5639,106.558,18.7449,148.385,18.6836449084,18.6839,564,1000.0,0.0,3.0,1.8206,54.0
0.160614,13.8008529326,99.9956828753,0.474067077454,1000.0,18.7131255955,11.375,1000.0,565,-20.6336,106.604,18.7668,148.585,18.7100962225,18.7103,565,1000.0,0.0,3.0,2.01846,94.0
0.0161925,10.3449474071,99.9956828753,0.487090292732,1000.0,18.8983151449,8.99099099099,1000.0,566,-20.7394,106.609,18.953,148.65,18.8955040913,18.8941,566,1000.0,0.0,2.0,2.04696,78.0
0.182591,14.9875421496,99.9956828753,0.473982250176,1000.0,18.9886190822,11.2441860465,1000.0,567,-20.8806,106.622,19.0459,148.684,18.9845256186,18.984,567,1000.0,0.0,3.0,1.91529,77.0
0.212472,10.7377783857,99.9956828753,0.46189565645,1000.0,19.1585457224,10.1176470588,1000.0,568,-21.0521,106.642,19.2073,148.815,19.1555644198,19.1563,568,1000.0,0.0,3.0,1.78379,67.0
0.0194723,10.7435586271,99.9956828753,0.476362274057,1000.0,19.12875838,8.36134453782,1000.0,569,-21.0576,106.763,19.1846,148.91,19.1264950824,19.1268,569,1000.0,0.0,3.0,1.95337,99.0
0.276834,14.3959141339,99.9956828753,0.514820874282,1000.0,19.3284762308,12.5875,1000.0,570,-21.235,106.787,19.3864,149.049,19.3245002056,19.324,570,1000.0,0.0,3.0,2.13562,73.0
0.234055,9.50473384151,99.9956828753,0.472694450465,1000.0,19.2898774466,9.79411764706,1000.0,571,-21.2244,106.863,19.3484,149.169,19.2863854309,19.2873,571,1000.0,0.0,3.0,1.85549,48.0
0.0191178,12.9610099058,99.9956828753,0.473448970747,1000.0,19.394390376,10.3666666667,1000.0,572,-21.3686,106.934,19.4519,149.361,19.3901871114,19.3896,572,1000.0,0.0,2.0,1.90124,90.0
0.0203109,19.2251105402,99.9956828753,0.481373397474,1000.0,19.4913776939,12.4523809524,1000.0,573,-21.4596,107.007,19.5452,149.428,19.4866663491,19.4871,573,1000.0,0.0,3.0,1.93547,113.0
0.200376,12.4085029414,99.9956828753,0.468359404077,1000.0,19.5837966019,11.5795454545,1000.0,574,-21.5752,107.08,19.6362,149.65,19.5784351722,19.5777,574,1000.0,0.0,2.0,1.82685,62.0
0.273194,14.7109589259,99.9956828753,0.494468433427,1000.0,19.6896352946,9.94059405941,1000.0,575,-21.693,107.133,19.7469,149.748,19.6823843807,19.6824,575,1000.0,0.0,3.0,2.10401,118.0
0.0908028,11.1358366866,99.9956828753,0.484708011301,1000.0,19.90157904,9.25925925926,1000.0,576,-21.8449,107.16,19.9574,149.88,19.8944421536,19.8934,576,1000.0,0.0,2.0,1.98758,79.0
0.185406,20.6989933027,99.9956828753,0.505322464306,1000.0,19.9036196335,13.7887323944,1000.0,577,-21.9152,107.238,19.9695,149.952,19.8961907874,19.8963,577,1000.0,0.0,2.0,2.12325,126.0
0.158216,12.4382368962,99.9956828753,0.526438008029,1000.0,19.9301170382,10.8390804598,1000.0,578,-22.0269,107.338,19.9946,150.031,19.9236450634,19.9238,578,1000.0,0.0,3.0,2.43142,65.0
0.111451,14.7099122188,99.9956828753,0.513150143751,1000.0,20.0807241451,11.9775280899,1000.0,579,-22.1251,107.414,20.1417,150.197,20.0724944694,20.072,579,1000.0,0.0,2.0,2.27426,80.0
0.0999219,9.28734015311,99.9956828753,0.523765831798,1000.0,20.1923408841,8.91891891892,1000.0,580,-22.2069,107.452,20.2488,150.389,20.1867514081,20.1873,580,1000.0,0.0,3.0,2.44329,52.0
0.0201956,10.4530926896,99.9956828753,0.536952575857,1000.0,20.2523468378,9.46296296296,1000.0,581,-22.2655,107.493,20.3175,150.425,20.2475682005,20.2467,581,1000.0,0.0,3.0,2.36059,57.0
0.216707,13.0930895545,99.9956828753,0.511510983885,1000.0,20.3319742207,9.61538461538,1000.0,582,-22.3849,107.539,20.3953,150.594,20.3258547801,20.3261,582,1000.0,0.0,2.0,2.31525,92.0
0.0213398,13.6365053424,99.9956828753,0.515777059885,1000.0,20.3501059503,10.6382978723,1000.0,583,-22.4492,107.639,20.4082,150.727,20.3436279416,20.3455,583,1000.0,0.0,2.0,2.25774,87.0
0.0211377,12.8263640494,99.9956828753,0.507513536798,1000.0,20.4817307593,12.7051282051,1000.0,584,-22.4967,107.693,20.5391,150.801,20.4753125019,20.4735,584,1000.0,0.0,2.0,2.2704,66.0
0.0232256,11.0693716016,99.9956828753,0.494475397938,1000.0,20.5044677115,11.1888888889,1000.0,585,-22.5422,107.786,20.5652,150.904,20.4977943006,20.4969,585,1000.0,0.0,3.0,2.21063,67.0
0.0259937,16.6834082087,99.9956828753,0.528818970857,1000.0,20.6779013991,12.0731707317,1000.0,586,-22.7034,107.847,20.7417,151.047,20.6722126216,20.6734,586,1000.0,0.0,3.0,2.41832,126.0
0.0209678,14.4294192687,99.9956828753,0.50158377329,1000.0,20.5146591889,13.9861111111,1000.0,587,-22.6226,107.893,20.5721,151.2,20.5074370333,20.5073,587,1000.0,0.0,3.0,2.25058,81.0
0.0979053,9.6044304617,99.9956828753,0.520288114396,1000.0,20.6137112702,10.3402061856,1000.0,588,-22.7045,107.949,20.6804,151.395,20.6048122809,20.6044,588,1000.0,0.0,3.0,2.3326,50.0
0.0917216,12.4845482729,99.9956828753,0.517520203945,1000.0,20.7167484231,11.4285714286,1000.0,589,-22.7791,108.038,20.7801,151.501,20.7091640008,20.7088,589,1000.0,0.0,3.0,2.30382,70.0
0.361776,9.27415759084,99.9956828753,0.511097863294,1000.0,20.7534456424,10.099009901,1000.0,590,-22.834,108.073,20.8189,151.711,20.7473197661,20.7484,590,1000.0,0.0,3.0,2.37495,44.0
0.252057,10.3526865978,99.9956828753,0.502331783115,1000.0,20.7859529311,9.9900990099,1000.0,591,-22.912,108.201,20.8495,151.909,20.7803644811,20.7796,591,1000.0,0.0,2.0,2.22134,55.0
0.29561,17.4767887676,99.9956828753,0.509429892855,1000.0,20.789358124,15.9206349206,1000.0,592,-22.8771,108.302,20.8561,152.055,20.7830978839,20.7826,592,1000.0,0.0,3.0,2.20108,88.0
0.314662,10.7001557621,99.9956828753,0.50336650857,1000.0,20.8880396936,11.2,1000.0,593,-22.9855,108.386,20.9368,152.144,20.8794342768,20.8778,593,1000.0,0.0,2.0,2.26867,64.0
0.167346,10.9625285295,99.9956828753,0.52344556813,1000.0,20.965409301,10.9010989011,1000.0,594,-23.073,108.503,21.0264,152.354,20.9590652256,20.9588,594,1000.0,0.0,3.0,2.33944,64.0
0.349072,12.5395427181,99.9956828753,0.497005899625,1000.0,20.9870409686,13.25,1000.0,595,-23.0423,108.6,21.0492,152.47,20.9778553433,20.9781,595,1000.0,0.0,3.0,2.06296,52.0
0.391715,13.9881143744,99.9956828753,0.514588610914,1000.0,21.045985449,12.4125,1000.0,596,-23.1444,108.659,21.1073,152.559,21.0336336757,21.0344,596,1000.0,0.0,3.0,2.37044,74.0
0.167409,14.4462820386,99.9956828753,0.534582547409,1000.0,21.0114778395,13.3561643836,1000.0,597,-23.1534,108.708,21.0766,152.622,21.0016551558,20.9989,597,1000.0,0.0,3.0,2.56695,70.0
0.384123,12.4465524008,99.9956828753,0.547643834613,1000.0,21.0664623937,11.5,1000.0,598,-23.1725,108.759,21.1327,152.759,21.0593711724,21.0591,598,1000.0,0.0,3.0,2.68776,74.0
0.0892273,13.4787459653,99.9956828753,0.514577075619,1000.0,21.1009703091,12.8157894737,1000.0,599,-23.226,108.849,21.163,152.891,21.0934452318,21.0943,599,1000.0,0.0,2.0,2.32609,69.0
0.200957,13.3691585375,99.9956828753,0.543255649357,1000.0,21.0448967789,10.16,1000.0,600,-23.1387,108.897,21.1133,153.101,21.0369216455,21.0378,600,1000.0,0.0,3.0,2.60654,98.0
0.349792,19.9004748305,99.9956828753,0.513837728189,1000.0,21.1023833477,13.6712328767,1000.0,601,-23.1979,108.982,21.1664,153.269,21.0920270267,21.0922,601,1000.0,0.0,3.0,2.33219,102.0
0.416516,12.5258877429,99.9956828753,0.51462543034,1000.0,21.0544717249,10.3195876289,1000.0,602,-23.2355,109.062,21.1206,153.35,21.0453357047,21.0446,602,1000.0,0.0,3.0,2.41082,65.0
0.297097,18.9751577593,99.9956828753,0.525192893912,1000.0,21.1350178903,12.0602409639,1000.0,603,-23.2457,109.125,21.2035,153.442,21.1253804304,21.1255,603,1000.0,0.0,3.0,2.47383,128.0
0.154463,12.4300436638,99.9956828753,0.51726592814,1000.0,21.1849315967,9.80582524272,1000.0,604,-23.2877,109.224,21.2431,153.496,21.1748863385,21.1742,604,1000.0,0.0,3.0,2.46776,75.0
0.16112,13.901344185,99.9956828753,0.512521376741,1000.0,21.21250756,12.7820512821,1000.0,605,-23.2664,109.313,21.2664,153.709,21.2036785517,21.2023,605,1000.0,0.0,2.0,2.47371,66.0
0.358603,9.99756914899,99.9956828753,0.492619861226,1000.0,21.167252356,10.3333333333,1000.0,606,-23.3354,109.432,21.2266,153.869,21.1610490564,21.1627,606,1000.0,0.0,3.0,2.27409,55.0
0.663336,31.1096789272,99.9956828753,0.534868863979,1000.0,21.1868544034,16.8644067797,1000.0,607,-23.275,109.613,21.2595,154.011,21.1804539516,21.179,607,1000.0,0.0,3.0,2.4603,206.0
0.303662,15.1885136511,99.9956828753,0.532948873439,1000.0,21.2655850042,16.2258064516,1000.0,608,-23.2975,109.669,21.3282,154.03,21.2592234585,21.2587,608,1000.0,0.0,3.0,2.61016,75.0
0.210114,16.5067092607,99.9956828753,0.480032712867,1000.0,21.0456010715,13.9722222222,1000.0,609,-23.1827,109.744,21.1067,154.176,21.0406968468,21.0409,609,1000.0,0.0,3.0,2.09005,81.0
0.375197,16.3110986466,99.9956828753,0.509137107851,1000.0,21.1764264346,12.9736842105,1000.0,610,-23.2368,109.8,21.2475,154.333,21.1710541456,21.1705,610,1000.0,0.0,3.0,2.27938,105.0
0.499741,12.0400281107,99.9956828753,0.483436507121,1000.0,21.1450872397,11.5930232558,1000.0,611,-23.2373,109.908,21.2098,154.442,21.1388500193,21.1409,611,1000.0,0.0,3.0,2.00647,49.0
0.472237,16.4479526212,99.9956828753,0.476576464074,1000.0,21.0707055335,13.4342105263,1000.0,612,-23.128,110.086,21.1299,154.566,21.0669029553,21.0669,612,1000.0,0.0,3.0,2.11723,88.0
0.403089,9.85901636636,99.9956828753,0.512464273242,1000.0,21.0429540106,10.585106383,1000.0,613,-23.1243,110.135,21.111,154.7,21.0384304654,21.0377,613,1000.0,0.0,2.0,2.40032,43.0
0.505496,16.272395605,99.9956828753,0.504748679474,1000.0,21.0660041443,13.1578947368,1000.0,614,-23.1151,110.238,21.136,154.824,21.0621575268,21.0627,614,1000.0,0.0,3.0,2.31672,111.0
0.366083,17.628492089,99.9956828753,0.478330709858,1000.0,21.0426260074,13.36,1000.0,615,-23.1001,110.298,21.0989,154.952,21.0380835388,21.0386,615,1000.0,0.0,3.0,2.28041,93.0
0.487856,14.6071307331,99.9956828753,0.509559351573,1000.0,20.9816077707,12.0722891566,1000.0,616,-23.098,110.376,21.0383,155.051,20.9776793586,20.979,616,1000.0,0.0,3.0,2.53698,91.0
0.550647,23.6280799103,99.9956828753,0.484358883533,1000.0,20.9683424236,16.064516129,1000.0,617,-23.0997,110.531,21.0295,155.159,20.9624792715,20.962,617,1000.0,0.0,3.0,2.11719,153.0
0.458643,19.1457315024,99.9956828753,0.484233108768,1000.0,20.9179038393,16.9830508475,1000.0,618,-22.9833,110.644,20.9837,155.228,20.912834897,20.9116,618,1000.0,0.0,3.0,2.10152,94.0
0.288748,15.8243430508,99.9956828753,0.512255050448,1000.0,20.8123960653,13.2054794521,1000.0,619,-22.95,110.627,20.8829,155.351,20.8081853709,20.811,619,1000.0,0.0,3.0,2.43572,77.0
0.790952,28.1481769698,99.9956828753,0.481987097025,1000.0,20.8747188222,21.0816326531,1000.0,620,-22.9705,110.662,20.9333,155.519,20.8701413035,20.8699,620,1000.0,0.0,3.0,2.21096,169.0
0.0423867,10.748506873,99.9956828753,0.49182845913,1000.0,20.9557303115,9.36,1000.0,621,-22.9835,110.696,21.024,155.572,20.9510187768,20.9516,621,1000.0,0.0,3.0,2.17627,75.0
0.213031,17.837641089,99.9956828753,0.492614987965,1000.0,20.8555859884,12.8048780488,1000.0,622,-22.942,110.821,20.9176,155.682,20.8485140857,20.8471,622,1000.0,0.0,3.0,2.17955,104.0
0.444738,15.708845674,99.9956828753,0.527627282614,1000.0,20.83276314,13.4078947368,1000.0,623,-22.875,110.897,20.905,155.828,20.8253389193,20.8266,623,1000.0,0.0,3.0,2.35954,75.0
0.426907,13.0220436639,99.9956828753,0.485281579476,1000.0,20.7824534333,12.8961038961,1000.0,624,-22.8124,110.958,20.8417,155.944,20.7750782881,20.7751,624,1000.0,0.0,3.0,2.18136,63.0
0.726727,19.6481675708,99.9956828753,0.49313302551,1000.0,20.7150008656,13.3866666667,1000.0,625,-22.7286,111.023,20.7777,155.95,20.7047236167,20.7054,625,1000.0,0.0,3.0,2.21348,112.0
0.419586,17.7966959421,99.9956828753,0.476899202764,1000.0,20.7187583867,15.6393442623,1000.0,626,-22.6629,111.1,20.7775,156.049,20.7108744647,20.7116,626,1000.0,0.0,3.0,2.09897,90.0
0.459426,12.4539196088,99.9956828753,0.509874824069,1000.0,20.6515488329,11.5617977528,1000.0,627,-22.6427,111.225,20.7191,156.188,20.642410297,20.6421,627,1000.0,0.0,3.0,2.33932,54.0
0.792219,17.175038745,99.9956828753,0.472515313004,1000.0,20.6183241695,14.8656716418,1000.0,628,-22.5994,111.356,20.6803,156.245,20.6066329599,20.6082,628,1000.0,0.0,3.0,2.1033,66.0
0.37865,19.8152886095,99.9956828753,0.488857799256,1000.0,20.5105077365,14.8550724638,1000.0,629,-22.4808,111.441,20.5765,156.41,20.4971780414,20.4985,629,1000.0,0.0,3.0,2.22119,105.0
0.426343,14.7687618815,99.9956828753,0.501225819329,1000.0,20.5432074611,12.1012658228,1000.0,630,-22.5181,111.499,20.6046,156.483,20.5333061388,20.5334,630,1000.0,0.0,2.0,2.31589,96.0
0.427121,19.3576982779,99.9956828753,0.480848042122,1000.0,20.4329196294,17.6949152542,1000.0,631,-22.3977,111.515,20.4974,156.641,20.4243243385,20.4276,631,1000.0,0.0,3.0,2.18501,73.0
0.48995,21.5692735179,99.9956828753,0.496306502759,1000.0,20.3884944377,15.8571428571,1000.0,632,-22.3513,111.566,20.4544,156.686,20.3807173681,20.3794,632,1000.0,0.0,2.0,2.23893,99.0
0.552646,18.0934898513,99.9956828753,0.453208961296,1000.0,20.3954608833,12.275,1000.0,633,-22.3506,111.639,20.4555,156.75,20.3890188445,20.3904,633,1000.0,0.0,3.0,1.97302,101.0
0.563741,14.2109999679,99.9956828753,0.498124404048,1000.0,20.3228634909,13.5135135135,1000.0,634,-22.2977,111.715,20.3909,156.841,20.3162366729,20.3145,634,1000.0,0.0,3.0,2.27064,57.0
0.496796,12.1301489093,99.9956828753,0.496315637241,1000.0,20.2464597108,11.2247191011,1000.0,635,-22.2567,111.835,20.3099,156.862,20.2398392132,20.2405,635,1000.0,0.0,3.0,2.16072,44.0
0.515101,14.4581435708,99.9956828753,0.463481835114,1000.0,20.3211842692,12.9605263158,1000.0,636,-22.2739,111.941,20.3781,157.031,20.3146011087,20.3155,636,1000.0,0.0,3.0,2.08935,70.0
