AverageAbsQYDiff,MinEsReturn,QFunRegParamNorm,StdEsReturn,AverageAbsY,AverageReturn,AveragePolicySurr,Epoch,AverageAction,Iteration,StdReturn,PolicyRegParamNorm,MinReturn,AverageQLoss,AverageAbsQ,MaxReturn,AverageQ,AverageY,AverageEsReturn,MaxEsReturn,AverageDiscountedReturn
0.401614056087,3604.95808061,131.168,0.0,48.0425455621,5116.18629622,-48.1511,1515,0.991882,1515,99.7460052706,151.628,5015.64265604,3.07859,48.0408,5350.60629657,47.9464,47.9481972895,3604.95808061,3604.95808061,394.987255777
0.39707562775,3114.29139608,131.204,0.0,48.0583929795,6801.3404104,-48.1622,1516,0.991441,1516,102.320613807,151.667,6652.25428423,3.0201,48.0591,6981.41799163,47.9646,47.9635265452,3114.29139608,3114.29139608,499.762866874
0.379102494628,3435.05816068,131.247,0.0,48.0706681317,6792.9638052,-48.1605,1517,0.993071,1517,168.836124015,151.738,6456.39732199,2.27066,48.0672,7053.67759547,47.9727,47.9756738371,3435.05816068,3435.05816068,497.10187613
0.37487636174,3562.13322988,131.276,0.0,48.0081805176,5982.20126591,-48.0971,1518,0.990536,1518,98.1477810122,151.759,5789.89794405,2.57243,48.0084,6174.0577481,47.9075,47.9065863517,3562.13322988,3562.13322988,462.491976027
0.387277003028,3670.68237104,131.335,0.0,48.0829671634,6135.5098079,-48.1768,1519,0.98988,1519,124.151816015,151.75,5904.74962025,2.86963,48.0821,6353.90551234,47.9809,47.9818717616,3670.68237104,3670.68237104,468.289606906
0.385364634044,3443.14257548,131.368,0.0,48.0129827111,5151.85890659,-48.0941,1520,0.98718,1520,1029.09444816,151.777,2083.32910746,2.66105,48.0111,5717.15682367,47.9061,47.9080604099,3443.14257548,3443.14257548,422.832110128
0.394768681294,3491.96819988,131.397,0.0,47.9779676846,6161.69219685,-48.0703,1521,0.981328,1521,53.5206989798,151.783,6060.63711618,2.8228,47.9764,6237.08611472,47.8715,47.8733672422,3491.96819988,3491.96819988,470.618018119
0.373316816047,3753.08513721,131.413,0.0,48.071967812,6150.29724263,-48.1455,1522,0.985211,1522,154.509611779,151.834,5864.23410041,2.18198,48.0706,6481.88688521,47.9687,47.9696515184,3753.08513721,3753.08513721,467.734987167
0.404150336252,3602.74562029,131.474,0.0,48.0406600582,6145.55565343,-48.1316,1523,0.98695,1523,115.125868238,151.895,5955.22192953,2.80899,48.0407,6319.12626634,47.9361,47.9356951559,3602.74562029,3602.74562029,461.440749594
0.386301473722,3261.96062116,131.549,0.0,48.0590092381,6019.24043218,-48.1567,1524,0.974167,1524,59.3356872684,152.0,5904.18023038,2.50794,48.0566,6134.54039712,47.9584,47.9610195036,3261.96062116,3261.96062116,460.962250942
0.390723130627,3844.63915424,131.604,0.0,48.0209099808,4408.60265021,-48.1223,1525,0.983131,1525,559.791450453,152.055,2876.61641391,2.74326,48.0209,4884.10603046,47.9214,47.9215129178,3844.63915424,3844.63915424,376.941909197
0.372731799287,3488.23351478,131.665,0.0,48.0488856476,6107.75820334,-48.1609,1526,0.990049,1526,77.8575267516,152.138,5968.07138251,2.21329,48.048,6232.41778676,47.9513,47.9516197366,3488.23351478,3488.23351478,455.632575213
0.386627895244,3247.54987909,131.659,0.0,47.9005868169,5018.74357529,-47.9962,1527,0.98859,1527,1367.06115058,152.18,979.110983734,2.60399,47.8983,5759.78347501,47.7972,47.79930965,3247.54987909,3247.54987909,386.165168157
0.381479869072,3492.16958293,131.698,0.0,47.9611323136,6666.32957231,-48.0613,1528,0.986524,1528,88.4190768471,152.217,6545.15693307,2.70187,47.9605,6899.05369595,47.8594,47.8597888767,3492.16958293,3492.16958293,489.292258742
0.373570814981,3591.19931547,131.764,0.0,47.9738717664,6512.0972594,-48.0823,1529,0.99015,1529,126.249172471,152.282,6334.31824096,2.45948,47.9727,6750.46177236,47.8709,47.8718332642,3591.19931547,3591.19931547,498.32346101
0.413760790701,3348.49006562,131.872,0.0,48.0420489131,6409.840243,-48.1375,1530,0.98459,1530,101.769855513,152.213,6288.0475509,3.68215,48.0406,6613.25728907,47.9448,47.9459485993,3348.49006562,3348.49006562,496.910559662
0.395004378502,3490.11727825,131.928,0.0,48.0112243688,6379.23291143,-48.1032,1531,0.982854,1531,92.8595337694,152.218,6213.0694912,3.13597,48.011,6485.5588067,47.9144,47.9146712642,3490.11727825,3490.11727825,474.777282569
0.385576476507,3398.7970305,131.979,0.0,47.9694872736,5700.516215,-48.0873,1532,0.97606,1532,1933.74944975,152.305,201.35997958,2.79486,47.9686,6634.12842017,47.8693,47.8702310563,3398.7970305,3398.7970305,477.814202418
0.392218598704,3588.09740379,131.992,0.0,47.8826549495,4567.53317181,-47.9957,1533,0.975594,1533,53.117062875,152.285,4502.34813429,3.15934,47.8817,4660.10368614,47.7837,47.7845602761,3588.09740379,3588.09740379,364.021139643
0.362427133335,3423.50367757,132.005,0.0,48.019261175,6013.30488991,-48.1063,1534,0.981517,1534,83.1930127385,152.322,5853.18437924,2.45769,48.0176,6136.33623798,47.9222,47.9235549381,3423.50367757,3423.50367757,463.183295295
0.395930324301,3489.809092,132.053,0.0,47.9624821398,6811.41242327,-48.0604,1535,0.984194,1535,118.93392592,152.378,6620.25518462,3.35766,47.9603,7004.67100964,47.8615,47.8629713412,3489.809092,3489.809092,488.211553189
0.371486231696,3682.66389061,132.061,0.0,47.8837926482,4723.37992231,-47.9604,1536,0.970464,1536,1543.68366254,152.417,1175.84197701,2.89084,47.8854,5711.99340856,47.7786,47.777455729,3682.66389061,3682.66389061,417.594069772
0.375607913396,3490.60577136,132.066,0.0,47.9253423382,2885.95450345,-48.0082,1537,0.989466,1537,1851.99617862,152.482,-34.3731028901,2.84361,47.9238,5608.13961682,47.8219,47.823530501,3490.60577136,3490.60577136,406.121132387
0.403827611802,2953.86815475,132.11,0.0,47.8552476045,6388.10754438,-47.9234,1538,0.985607,1538,130.589497185,152.482,6234.07085971,3.42571,47.854,6595.12350755,47.7482,47.7489259204,2953.86815475,2953.86815475,480.779384623
0.365136681159,-221.243423291,132.183,0.0,47.8439924818,6251.51731383,-47.9245,1539,0.990691,1539,131.918208944,152.458,6048.31699515,2.51479,47.8457,6471.58611612,47.7399,47.7382433741,-221.243423291,-221.243423291,471.84595594
0.389028370455,3499.70220249,132.241,0.0,47.8421332656,6255.88546178,-47.9437,1540,0.986035,1540,115.407775116,152.529,6067.56472945,2.88745,47.8381,6421.94851045,47.7371,47.7410588307,3499.70220249,3499.70220249,459.757200724
0.370654670494,3668.2761945,132.279,0.0,47.7881095877,4942.19153786,-47.8854,1541,0.993145,1541,1373.04346604,152.588,938.107379595,2.65052,47.7883,6161.5263073,47.6834,47.6823083875,3668.2761945,3668.2761945,408.934071951
0.405095469723,2646.02405344,132.337,0.0,47.8344010416,5898.39760155,-47.9302,1542,0.988339,1542,69.9645833621,152.58,5816.27667419,3.19601,47.8331,5993.88098594,47.7299,47.7306891513,2646.02405344,2646.02405344,461.179357573
0.379312862184,3721.44764086,132.377,0.0,47.8527908216,6131.11163461,-47.958,1543,0.984961,1543,133.273538368,152.693,5809.82980361,2.48144,47.8508,6345.59036846,47.7518,47.7536354784,3721.44764086,3721.44764086,468.007005276
0.384776301454,3100.71827535,132.468,0.0,47.8479301811,5941.78553365,-47.9571,1544,0.988861,1544,368.048026562,152.739,4874.5810982,2.82766,47.8455,6196.9954572,47.7578,47.759598579,3100.71827535,3100.71827535,451.561987589
0.387093185466,3170.64090161,132.502,0.0,47.8554567582,5093.57094078,-47.9486,1545,0.986629,1545,1680.2722112,152.808,547.908878724,2.80081,47.8552,6286.57127403,47.7646,47.7646633404,3170.64090161,3170.64090161,426.89603692
0.383604747378,3800.77857563,132.535,0.0,47.7932838925,6444.71816982,-47.8792,1546,0.978901,1546,190.92116952,152.819,6170.744411,2.45989,47.7911,6662.56908376,47.6939,47.6953419497,3800.77857563,3800.77857563,474.120868259
0.368543024741,3601.13721716,132.539,0.0,47.8716913398,5250.89032912,-47.9632,1547,0.976419,1547,1396.84736798,152.908,1652.78080218,2.08336,47.8714,6420.07307745,47.7762,47.7761691448,3601.13721716,3601.13721716,459.552262451
0.355537837544,2978.55473506,132.556,0.0,47.8501443233,6112.41842116,-47.942,1548,0.980925,1548,916.656475839,152.925,3401.85336511,2.0065,47.8499,6641.35944475,47.7525,47.7527464931,2978.55473506,2978.55473506,463.762685714
0.380848219096,2665.10328993,132.623,0.0,47.8664562649,5774.31119167,-47.9699,1549,0.977244,1549,121.940707705,152.989,5561.58113525,2.50054,47.8647,6002.85070574,47.7689,47.7703972916,2665.10328993,2665.10328993,449.150376774
0.378595321961,3878.79078192,132.658,0.0,47.8684293918,6053.53136829,-47.9616,1550,0.978055,1550,118.787914913,153.103,5840.5824127,2.38034,47.8677,6319.60560901,47.783,47.7830578853,3878.79078192,3878.79078192,458.94235522
0.37492343519,1811.71551779,132.701,0.0,47.7611265059,6102.08782874,-47.8633,1551,0.972576,1551,127.719491359,153.152,5812.2857844,2.52195,47.7591,6283.9076136,47.6783,47.6803010739,1811.71551779,1811.71551779,454.35705259
0.361263305351,3634.21186653,132.709,0.0,47.7134307106,6209.4916176,-47.8172,1552,0.973655,1552,128.126164344,153.266,6043.38645991,2.50096,47.7126,6413.05212304,47.6315,47.6323066843,3634.21186653,3634.21186653,473.974817908
0.397264438137,3313.50981458,132.762,0.0,47.7395219705,6267.9874547,-47.8442,1553,0.976704,1553,768.74123745,153.301,3989.89312831,3.18648,47.7374,6667.17438724,47.6566,47.6585224819,3313.50981458,3313.50981458,490.727196938
0.368658030367,3664.11291101,132.797,0.0,47.7660720828,5537.29574944,-47.8701,1554,0.975493,1554,70.2375418827,153.25,5454.98538767,2.46909,47.7673,5689.95218021,47.6802,47.6789743706,3664.11291101,3664.11291101,425.189928975
0.385308730762,3398.46353098,132.883,0.0,47.7756727468,6072.22454307,-47.8562,1555,0.985465,1555,94.4093683978,153.378,5967.33009828,3.1331,47.7746,6308.32169468,47.6798,47.6805603878,3398.46353098,3398.46353098,459.550179791
0.349215454419,3438.20128696,132.962,0.0,47.9293965899,4757.50770921,-48.0164,1556,0.987461,1556,1847.15916311,153.401,143.889826167,1.77245,47.9287,6032.02454158,47.8382,47.838730331,3438.20128696,3438.20128696,372.849026059
0.394616984059,3388.63501932,132.988,0.0,47.7682551543,5952.13418761,-47.8515,1557,0.987119,1557,167.590941804,153.387,5670.04357789,3.01651,47.7677,6262.81287193,47.6638,47.6637390542,3388.63501932,3388.63501932,442.819811976
0.380757603086,3129.51141346,133.087,0.0,47.7926142446,6122.26680835,-47.8659,1558,0.981259,1558,145.124478966,153.401,5961.07690575,2.37357,47.7907,6485.78311024,47.6851,47.6871531373,3129.51141346,3129.51141346,465.43316144
0.378291715527,2743.87670924,133.11,0.0,47.7873997783,6156.20007862,-47.8618,1559,0.987686,1559,138.032516479,153.453,5964.41844044,2.42096,47.7865,6434.53066629,47.683,47.6838019992,2743.87670924,2743.87670924,467.462576106
0.403311604924,3155.6412357,133.152,0.0,47.7110351143,6397.29146386,-47.8038,1560,0.988337,1560,281.099022987,153.566,5908.16468442,2.9061,47.7105,6720.01893474,47.6051,47.6054043163,3155.6412357,3155.6412357,482.189504029
0.406970894062,3263.20672663,133.184,0.0,47.6817382148,6415.17669875,-47.753,1561,0.981684,1561,206.683270437,153.622,5921.45101522,3.15532,47.6822,6685.36325532,47.5683,47.56760729,3263.20672663,3263.20672663,480.4255164
0.390377265575,3120.82325736,133.22,0.0,47.7318957374,6584.89324751,-47.78,1562,0.981853,1562,134.8969437,153.682,6431.65280114,2.66964,47.7303,6884.91837565,47.6159,47.61736814,3120.82325736,3120.82325736,503.192565696
0.378457364633,3406.94633806,133.217,0.0,47.7460644933,6425.92567728,-47.8108,1563,0.981532,1563,364.773548155,153.729,5502.93095562,2.40886,47.7457,6999.60556074,47.6312,47.6310972115,3406.94633806,3406.94633806,475.888388019
0.385864978867,3332.68823753,133.228,0.0,47.657291852,5931.43905055,-47.7163,1564,0.984215,1564,137.532761612,153.683,5758.77606901,2.57718,47.6554,6152.06893807,47.5313,47.5331344188,3332.68823753,3332.68823753,449.938848565
0.404015267643,3723.67587107,133.262,0.0,47.6127458422,4250.60795664,-47.6847,1565,0.983623,1565,79.241256032,153.771,4147.85648858,3.00815,47.6139,4393.6416405,47.4855,47.4844515827,3723.67587107,3723.67587107,331.671692218
0.372434988925,3687.17941827,133.274,0.0,47.7539018836,6524.79873779,-47.8299,1566,0.989553,1566,137.747042942,153.781,6304.21836272,2.07852,47.7513,6755.83428249,47.6283,47.6305121577,3687.17941827,3687.17941827,483.271029562
0.404394992756,3245.44928301,133.302,0.0,47.7367362775,5926.26972148,-47.8035,1567,0.978885,1567,167.264723853,153.855,5518.14693983,3.02193,47.735,6120.97037471,47.612,47.6133752209,3245.44928301,3245.44928301,449.784178885
0.389110044165,3686.82950475,133.37,0.0,47.738347812,6128.83327841,-47.7927,1568,0.98549,1568,1916.0845143,153.959,411.511667013,2.71898,47.7381,7205.92947189,47.611,47.6107815603,3686.82950475,3686.82950475,484.351506419
0.39318913097,3954.1822297,133.416,0.0,47.6983567888,6125.33248352,-47.7316,1569,0.987966,1569,199.94109147,154.016,5803.58120885,2.79665,47.698,6480.98758306,47.5618,47.5617627457,3954.1822297,3954.1822297,450.100755813
0.391693754688,3341.58531946,133.479,0.0,47.7836997899,6185.83917723,-47.8416,1570,0.986093,1570,81.5068934048,154.022,6044.93795077,2.77658,47.7824,6294.50065699,47.6451,47.6457858169,3341.58531946,3341.58531946,472.524969475
0.352759274079,3785.08701065,133.49,0.0,47.6138879685,5909.83958975,-47.6559,1571,0.989567,1571,142.543843014,154.002,5633.3344551,1.9271,47.6123,6150.21696539,47.4546,47.4557512692,3785.08701065,3785.08701065,442.515948092
0.377948394481,3855.35659783,133.548,0.0,47.8664673281,5412.73972069,-47.9233,1572,0.988861,1572,140.246012426,154.066,5199.8358684,2.4866,47.8666,5678.22872981,47.7208,47.7198952129,3855.35659783,3855.35659783,412.129806407
0.371852613561,3849.29619934,133.592,0.0,47.8147758963,6842.84956187,-47.8532,1573,0.985943,1573,110.495341089,154.148,6676.89311491,2.33483,47.8121,7020.29583181,47.6529,47.6553439814,3849.29619934,3849.29619934,504.117172186
0.371447150664,3710.85858168,133.665,0.0,47.9528579491,6342.34185977,-47.9991,1574,0.981294,1574,121.720156901,154.138,6143.87513671,2.03538,47.9515,6511.1432393,47.7968,47.7976011519,3710.85858168,3710.85858168,468.634060364
0.412780438236,3672.29919286,133.715,0.0,47.7653549576,2962.17985715,-47.7767,1575,0.991482,1575,1504.85747258,154.273,583.774766804,3.07149,47.7641,4458.80429819,47.5915,47.5923353085,3672.29919286,3672.29919286,323.847793138
0.384140892052,3253.98491461,133.826,0.0,47.7794823051,6286.99275056,-47.8155,1576,0.987585,1576,140.707371219,154.294,6072.24081275,2.23834,47.7766,6527.72689939,47.6016,47.6041562515,3253.98491461,3253.98491461,469.950774591
0.369835555301,3070.84302655,133.878,0.0,47.8937764948,6457.37387547,-47.9295,1577,0.987591,1577,132.680439091,154.383,6303.54397114,2.12116,47.893,6659.14684969,47.7192,47.7192408563,3070.84302655,3070.84302655,486.656053712
0.38622098628,3498.5028788,133.899,0.0,47.9144008385,6175.1430333,-47.9571,1578,0.975284,1578,209.147505261,154.433,5879.13258799,2.49568,47.9147,6518.41407539,47.743,47.7430690945,3498.5028788,3498.5028788,457.936789145
0.391559668135,3833.17141126,133.983,0.0,47.9334863342,5695.70206671,-47.951,1579,0.985532,1579,1269.2742117,154.419,2987.09825599,2.68136,47.9328,6663.17994029,47.7605,47.7609204006,3833.17141126,3833.17141126,489.76510567
0.390222013504,3138.40473734,134.036,0.0,47.926338525,6451.33999516,-47.9617,1580,0.987904,1580,118.664359972,154.424,6214.65368499,2.76163,47.9256,6581.77523801,47.752,47.7526864701,3138.40473734,3138.40473734,490.674920914
0.399886072185,3399.76583847,134.066,0.0,48.0242062034,6360.0478837,-48.0582,1581,0.989838,1581,152.079931307,154.486,6047.7915518,2.65982,48.0239,6589.72112327,47.8518,47.8517976953,3399.76583847,3399.76583847,471.384310984
0.386544662582,1353.70744024,134.066,0.0,48.0220441621,4852.11579223,-48.0636,1582,0.98846,1582,2330.55318215,154.612,218.825579841,2.23276,48.02,6346.77636176,47.8413,47.8430278198,1353.70744024,1353.70744024,412.774052634
0.413183632696,3651.61472135,134.095,0.0,47.9286700004,6029.39674056,-47.9426,1583,0.971904,1583,138.890923332,154.55,5764.27249952,3.31794,47.9283,6207.87793969,47.7355,47.7357459554,3651.61472135,3651.61472135,420.013645602
0.369942776351,3655.63533392,134.137,0.0,48.0477597744,2070.06240107,-48.0512,1584,0.989729,1584,2128.34770664,154.634,-349.608529106,2.17349,48.0466,5103.92094747,47.8557,47.8566907768,3655.63533392,3655.63533392,308.153058284
0.399567283602,2682.08495892,134.186,0.0,47.9966837979,5813.84105552,-47.9929,1585,0.969701,1585,1775.9310281,154.637,492.391941537,2.68846,47.9949,6622.46213732,47.8014,47.8022382212,2682.08495892,2682.08495892,467.779181689
0.389078426009,3599.27136038,134.212,0.0,47.9683031927,6479.68447141,-47.976,1586,0.969397,1586,98.4574308337,154.638,6261.6982241,2.29369,47.9676,6602.99266847,47.7733,47.7737934503,3599.27136038,3599.27136038,481.485234718
0.381196315788,3980.86343342,134.258,0.0,48.044564854,6098.21799018,-48.0635,1587,0.977472,1587,62.0259449855,154.696,5984.60820562,2.3128,48.0432,6198.28002795,47.8567,47.8576905375,3980.86343342,3980.86343342,472.00018825
0.400971067479,3625.39086467,134.311,0.0,48.0733891508,5787.16145368,-48.0954,1588,0.981724,1588,132.277566715,154.737,5605.72312961,2.66502,48.0719,6070.82421385,47.8868,47.8879295005,3625.39086467,3625.39086467,437.811392956
0.402335246638,3635.78721919,134.341,0.0,48.0909813026,6346.0545624,-48.1038,1589,0.988959,1589,87.8349778886,154.878,6196.50572085,2.72906,48.0927,6508.52219441,47.9094,47.9075343899,3635.78721919,3635.78721919,477.631510239
0.436159256208,3334.48344004,134.399,0.0,48.069846383,6171.83771826,-48.0846,1590,0.989569,1590,120.998884686,154.965,6033.36198397,3.50343,48.065,6451.11640186,47.8869,47.8910542305,3334.48344004,3334.48344004,466.396416505
0.385232799963,3554.0109185,134.451,0.0,48.0783278595,4189.55547911,-48.1247,1591,0.983024,1591,91.4738624527,154.967,4018.3631591,2.12642,48.0772,4315.9951921,47.897,47.8980563584,3554.0109185,3554.0109185,336.768774105
0.415264862972,3870.30217501,134.485,0.0,48.0837269535,6178.57521722,-48.1206,1592,0.984145,1592,150.786835558,154.974,5970.10553367,3.15567,48.0831,6461.59562351,47.9048,47.9050840383,3870.30217501,3870.30217501,469.272005618
0.366833600757,2220.11166,134.51,0.0,48.2091682453,6214.87922392,-48.2278,1593,0.979279,1593,137.60234882,155.067,5975.27778044,1.75116,48.2075,6390.60410863,48.03,48.0305141329,2220.11166,2220.11166,465.331932797
0.385576877961,3154.26433214,134.553,0.0,48.2701902219,5876.70466612,-48.2819,1594,0.971502,1594,112.270298459,155.104,5686.90603899,2.39223,48.2705,6088.77126206,48.0943,48.0931507059,3154.26433214,3154.26433214,448.535248357
0.421872225346,3263.57536755,134.576,0.0,48.0969192251,5969.59593981,-48.0928,1595,0.987209,1595,746.432725233,155.112,3765.40269632,3.10731,48.0938,6458.7666344,47.8979,47.8992216995,3263.57536755,3263.57536755,438.602979464
0.407711984658,3373.34343219,134.624,0.0,48.193247047,6647.06085197,-48.2027,1596,0.982941,1596,103.378215228,155.139,6439.19505798,3.07677,48.1926,6846.00090735,48.0016,48.0012728231,3373.34343219,3373.34343219,502.204980124
0.409468775136,2753.52676788,134.665,0.0,48.1302107332,5895.41682892,-48.1249,1597,0.984533,1597,117.10700194,155.195,5698.29596795,2.78169,48.1274,6097.35117196,47.9254,47.9280041942,2753.52676788,2753.52676788,449.326452159
0.396713113441,3032.77118169,134.719,0.0,48.1325482846,3626.44698919,-48.133,1598,0.987089,1598,2171.19520049,155.415,-256.682844483,2.37004,48.1292,6425.84273448,47.9267,47.9294341544,3032.77118169,3032.77118169,379.709471795
0.42938720264,3702.17383623,134.776,0.0,48.1770533339,6456.53499931,-48.1935,1599,0.977061,1599,85.0178911985,155.404,6297.52245273,3.26037,48.177,6589.55930199,47.9789,47.9792521286,3702.17383623,3702.17383623,483.643013503
0.389056432683,3741.65316765,134.82,0.0,48.2845227996,5349.11979606,-48.2741,1600,0.982107,1600,81.3557476576,155.424,5219.58292521,2.5375,48.2826,5473.03902061,48.0879,48.0891810278,3741.65316765,3741.65316765,416.868773765
0.40223116985,3482.33796132,134.87,0.0,48.1579722768,6273.4451896,-48.1465,1601,0.978742,1601,82.1473337252,155.454,6121.47136097,2.68961,48.157,6410.61571039,47.9542,47.9550624371,3482.33796132,3482.33796132,468.123880329
0.387731288451,3353.25671775,134.907,0.0,48.3240322583,6086.30710393,-48.3394,1602,0.970585,1602,46.3510965208,155.531,5990.02032639,2.29494,48.3234,6160.11710672,48.1326,48.1331410014,3353.25671775,3353.25671775,469.356689385
0.402850459003,3927.2368241,134.94,0.0,48.2176948378,6362.93045725,-48.2014,1603,0.983411,1603,85.6102125029,155.575,6204.50147674,2.68725,48.2156,6488.54955012,48.0111,48.0128401166,3927.2368241,3927.2368241,487.01612433
0.398212721418,1780.48473958,135.025,0.0,48.1643973341,5961.79981281,-48.1588,1604,0.973914,1604,82.8324406557,155.58,5833.01854754,2.73245,48.1625,6105.15521717,47.9515,47.9536618527,1780.48473958,1780.48473958,455.52192062
0.376076186403,502.879470602,135.043,0.0,48.3305767092,6107.18153921,-48.3559,1605,0.969079,1605,127.666790299,155.623,5947.1459854,2.00155,48.3294,6312.72523309,48.1361,48.1370311561,502.879470602,502.879470602,461.041125556
0.417791386672,3438.65002439,135.108,0.0,48.2754663611,5378.45361154,-48.2695,1606,0.980573,1606,47.8388934747,155.518,5296.8934951,3.37061,48.2739,5466.60977367,48.0721,48.0736360271,3438.65002439,3438.65002439,424.654020315
0.379303935243,3470.3229864,135.144,0.0,48.2365956009,6173.86015884,-48.2337,1607,0.981296,1607,123.209065411,155.574,5990.78787689,2.50069,48.2361,6391.97515084,48.0238,48.0237564282,3470.3229864,3470.3229864,470.656410791
0.376691855928,3794.18645117,135.178,0.0,48.2331744421,6373.49276141,-48.2247,1608,0.993042,1608,104.393751549,155.614,6188.09202975,2.19354,48.2322,6529.20870156,48.0186,48.0192871039,3794.18645117,3794.18645117,474.245936638
0.421866473539,3567.47102914,135.216,0.0,48.2380713354,5116.73929566,-48.2318,1609,0.985304,1609,71.7157760519,155.614,4978.79514196,3.3285,48.2368,5272.0996845,48.0236,48.0243116714,3567.47102914,3567.47102914,403.626970167
0.416805400482,3886.98259038,135.231,0.0,48.2392902698,5283.49159491,-48.2207,1610,0.963907,1610,66.2596731877,155.682,5149.90343779,3.21615,48.2379,5409.72118978,48.0171,48.0176696178,3886.98259038,3886.98259038,417.356822374
0.39943070215,3570.17474363,135.259,0.0,48.2286372762,5785.17753339,-48.194,1611,0.946161,1611,84.3302786419,155.79,5633.40683276,2.89898,48.227,5905.98321334,48.0052,48.0067005982,3570.17474363,3570.17474363,452.202030128
0.395825815916,3285.81964297,135.295,0.0,48.2105070582,4699.26789522,-48.1868,1612,0.963935,1612,90.3664246067,155.83,4563.41602064,2.66317,48.208,4851.04943302,47.9805,47.9821011469,3285.81964297,3285.81964297,372.828467921
0.400547682656,3511.82283152,135.305,0.0,48.3101763725,6115.21428169,-48.2672,1613,0.966227,1613,91.7168790302,155.938,5998.38266048,2.85856,48.3089,6324.85498757,48.0917,48.0924447717,3511.82283152,3511.82283152,459.80936032
0.37197305983,3316.21363503,135.339,0.0,48.1671809787,5453.22666687,-48.1087,1614,0.984315,1614,119.828410398,155.929,5289.2710051,2.11462,48.1665,5702.17122396,47.929,47.9288774358,3316.21363503,3316.21363503,425.805922104
0.367414727632,3448.01337364,135.398,0.0,48.301320796,6563.06323093,-48.276,1615,0.971993,1615,174.511656402,156.046,6368.24536515,2.28908,48.3007,6965.60646222,48.0774,48.078087047,3448.01337364,3448.01337364,480.515370795
0.381195391716,3239.20093849,135.475,0.0,48.2095250311,5740.12858347,-48.1578,1616,0.984771,1616,492.830524793,156.115,4620.10774424,2.28224,48.207,6306.02456451,47.9696,47.9714289438,3239.20093849,3239.20093849,404.056702518
0.387275465531,3388.24823509,135.497,0.0,48.2910375294,6272.52712119,-48.2707,1617,0.988553,1617,301.999019827,156.105,5711.24911042,2.62848,48.2896,6725.21335222,48.0603,48.0619558531,3388.24823509,3388.24823509,425.791185113
0.400131847508,3490.82947157,135.532,0.0,48.2774047399,5695.22859764,-48.2413,1618,0.990141,1618,107.954952542,156.121,5443.53449491,2.69818,48.276,5871.13917621,48.0452,48.0459565436,3490.82947157,3490.82947157,444.442294417
0.398203034102,3465.00474337,135.564,0.0,48.2340282759,6346.42513168,-48.189,1619,0.988195,1619,83.0490854063,156.216,6186.62458044,2.60637,48.2304,6471.3742483,48.0024,48.0047549466,3465.00474337,3465.00474337,473.918932868
0.373789584006,3665.18294438,135.597,0.0,48.2525034062,5377.36219084,-48.2354,1620,0.9895,1620,132.261622285,156.242,5186.44768149,2.12823,48.2527,5678.55652212,48.0296,48.0291854476,3665.18294438,3665.18294438,431.356138652
0.408411167971,3459.41971257,135.638,0.0,48.2926784061,4829.18768726,-48.2653,1621,0.983666,1621,2051.07988742,156.387,-250.593493535,3.00353,48.2901,6229.97013526,48.0752,48.077601882,3459.41971257,3459.41971257,410.364458644
0.357062250297,3452.32838453,135.676,0.0,48.2429044311,5976.14819864,-48.196,1622,0.974701,1622,91.4028499015,156.445,5803.5624606,1.90343,48.2407,6113.00915067,48.0191,48.0204418868,3452.32838453,3452.32838453,462.920115033
0.392524946259,3710.7778364,135.736,0.0,48.2128777896,5191.56719392,-48.1452,1623,0.974257,1623,91.6685894478,156.463,5085.68693186,2.45946,48.2117,5357.15226299,47.9876,47.9880954532,3710.7778364,3710.7778364,394.924755244
0.409930682562,3435.22649976,135.761,0.0,48.2110008762,5918.28942622,-48.1662,1624,0.96807,1624,61.4821998913,156.503,5830.71104623,2.7737,48.2088,6019.48680421,47.9851,47.9867927037,3435.22649976,3435.22649976,461.6007383
0.368165458184,3918.2712565,135.768,0.0,48.2243395728,5453.74954961,-48.1701,1625,0.978911,1625,133.063555795,156.537,5252.73620336,1.87329,48.2226,5702.23217622,47.9958,47.9966159205,3918.2712565,3918.2712565,409.131615709
0.401841985719,3524.57925068,135.837,0.0,48.1819402177,5381.23083536,-48.1235,1626,0.991758,1626,99.5247310334,156.595,5243.44009801,2.72606,48.1811,5613.29859018,47.9453,47.9448438669,3524.57925068,3524.57925068,415.85242414
0.389252970333,3689.54597859,135.868,0.0,48.2352599204,6366.15240519,-48.189,1627,0.989341,1627,141.811566049,156.582,6146.47615706,2.5107,48.2348,6619.63381814,48.0075,48.0072718656,3689.54597859,3689.54597859,470.079701318
0.392396615306,3449.4272089,135.911,0.0,48.2157798515,6290.26320163,-48.1687,1628,0.99257,1628,533.01739869,156.717,4790.12633757,2.54331,48.2128,6691.66174576,47.9832,47.9858088303,3449.4272089,3449.4272089,490.971929628
0.365238305259,3590.18463624,135.989,0.0,48.2447086477,2570.72965226,-48.2149,1629,0.992386,1629,2079.10623542,156.794,-230.690171913,2.04009,48.2438,6090.90900862,48.0162,48.016909816,3590.18463624,3590.18463624,419.344096143
0.403040800296,3427.94035814,136.028,0.0,48.228708885,6815.11691882,-48.2062,1630,0.991061,1630,79.7423643559,156.831,6656.98952685,2.72691,48.2259,6921.97568016,47.9995,48.0020673639,3427.94035814,3427.94035814,502.468581053
