AverageQ,StdReturn,AverageAbsQYDiff,AverageY,StdEsReturn,AverageQLoss,Iteration,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,MinEsReturn,PolicyRegParamNorm,AverageAction,AverageAbsQ,MaxReturn,AverageDiscountedReturn,AverageEsReturn,Epoch,AverageReturn,MinReturn,MaxEsReturn
16.8305,191.425175015,0.361545979389,16.8325562935,191.275110246,0.83671,3773,204.1,-17.0424,16.8379585387,69.4530554102,144.906,0.999941,16.8497,1832.89069557,235.410958803,303.334819228,3773,878.881333875,728.000168023,703.553465683
16.8739,364.854284447,0.354695219822,16.8758045877,150.718584317,0.833401,3774,204.108,-17.0896,16.880279052,404.873698495,144.911,0.999935,16.8892,2208.68431826,238.361018299,571.654816084,3774,1028.60644322,748.940164157,830.640670913
16.9889,490.121683062,0.347780458376,16.989255166,275.797790573,0.76952,3775,204.142,-17.2021,16.9935433226,8.60763496035,144.958,0.999869,17.0055,2694.87354841,240.056917468,369.488930678,3775,1378.62055373,856.9753134,720.322862867
17.0704,429.645695584,0.335665656482,17.0727641537,197.14001297,0.714586,3776,204.197,-17.2911,17.0779586269,122.709809784,144.961,0.999942,17.086,2280.59887915,242.033517927,383.902157964,3776,1222.38401744,762.458626686,701.2560613
17.1086,339.981558917,0.338546242263,17.1092818602,227.313779309,0.727116,3777,204.211,-17.3181,17.1123878341,127.375398933,144.973,0.999876,17.1257,2026.98931441,246.925342933,407.865145397,3777,1098.36758627,740.663188053,775.145457543
17.2269,17.9463896206,0.347493886876,17.2251370743,200.345871096,0.932969,3778,204.237,-17.4182,17.2295063853,41.6813043768,144.982,0.999973,17.2434,726.132388058,236.103149475,374.071560519,3778,701.957323558,654.909047748,599.160118809
17.2582,7.58470753017,0.336991970803,17.2592406186,158.624236753,0.814264,3779,204.227,-17.4497,17.2644372014,175.520222643,144.993,0.999938,17.2728,505.509178948,207.816343259,381.416444727,3779,482.869216597,468.236756125,632.368156819
17.3524,61.9504498418,0.348167854627,17.354772857,177.62448481,0.867143,3780,204.252,-17.5361,17.3593879193,20.6829390904,144.998,0.999893,17.3707,665.334173163,222.829407848,269.991383536,3780,584.176100007,461.952554808,516.341471067
17.3519,25.003353473,0.349463595769,17.3515446884,158.149374187,0.94731,3781,204.287,-17.5466,17.3582778219,57.1407414703,145.053,0.999885,17.3683,711.108423077,233.847405331,259.945910038,3781,669.258506752,616.866486738,534.199735316
17.4469,20.0177195617,0.351873047798,17.4485455261,207.045182918,0.927438,3782,204.276,-17.6539,17.4525735248,8.09497580867,145.063,0.999963,17.4616,702.006974923,234.35991364,288.168608389,3782,668.664810288,620.122272334,634.421818866
17.4723,13.9262196828,0.33757084742,17.4741843435,190.90465532,0.848945,3783,204.308,-17.6733,17.4796003848,23.0693195128,145.052,0.999869,17.4908,590.904917069,212.551334771,312.02980181,3783,497.549181955,479.628675759,648.320948868
17.535,10.1695230674,0.351850038014,17.5361449714,117.04122108,0.923295,3784,204.374,-17.7286,17.5424119096,86.7613881407,144.991,0.999971,17.5497,498.832692841,205.652069901,271.821850078,3784,468.290155268,447.312422568,465.037482779
17.6206,15.4727608734,0.3495596862,17.6235380766,129.136805471,0.893902,3785,204.393,-17.7974,17.628904514,39.0870257689,144.989,0.999994,17.6356,501.034223425,202.854736454,278.139872521,3785,473.554210111,450.368912333,550.828805154
17.5994,81.139863604,0.342770077743,17.6010513811,141.212079625,0.843678,3786,204.431,-17.788,17.6083239918,130.485473391,144.962,0.99998,17.6186,697.932654842,223.164548391,332.787767465,3786,583.436924065,481.649014113,511.765636023
17.6692,18.0889901045,0.340573180771,17.6699368143,143.723212965,0.795582,3787,204.459,-17.8715,17.6757844733,85.115085991,144.982,0.999909,17.6845,475.094636911,200.984704037,326.360245446,3787,445.606246742,414.305838415,597.99292872
17.7659,4.69055104736,0.352217931135,17.7665156365,145.160190494,0.866173,3788,204.509,-17.9715,17.7717842532,14.0263692495,144.915,0.999911,17.7804,493.907070995,209.874707341,242.70879119,3788,484.344071102,474.184064852,379.244842559
17.8049,11.5583085633,0.334869141389,17.8074875151,122.613967305,0.741756,3789,204.545,-18.0028,17.812671384,151.446086799,144.908,0.999861,17.8215,439.329867273,193.952610135,364.702815553,3789,411.436792208,364.395099307,527.742959518
17.8797,25.9142642676,0.343602577391,17.8810991767,55.4009926413,0.761145,3790,204.59,-18.0862,17.886222092,210.95621149,144.928,0.999895,17.8947,452.810247373,194.561845362,322.117788965,3790,412.439288448,349.920306444,409.637867087
17.9004,4.54452138589,0.354787254125,17.9028080067,116.384507459,0.861079,3791,204.605,-18.0986,17.907760096,60.1461475212,144.929,0.99995,17.9152,498.98067835,210.96446314,339.104501567,3791,491.206850883,478.073184073,503.39142461
18.0334,3.52898989574,0.343027936806,18.0351951031,122.700929932,0.702323,3792,204.667,-18.2357,18.0384368871,86.8401018379,144.899,0.99999,18.0461,499.4014575,209.484221781,313.212773542,3792,488.114210035,479.431775012,468.704547104
18.0751,12.7941591836,0.354513987944,18.0768074146,135.159017726,0.858602,3793,204.751,-18.2805,18.0808316787,113.675475641,144.944,0.999968,18.0881,490.622839816,206.697477612,317.762065492,3793,468.566519255,436.211550956,525.897517744
18.1867,19.6312674984,0.359973007762,18.1886569987,115.106017046,0.95172,3794,204.796,-18.3861,18.1924977606,50.5823954032,144.962,0.999977,18.1998,457.989331342,196.286142214,331.075188045,3794,419.948326665,386.194874203,442.36822781
18.1421,26.4864911953,0.362105901645,18.1430182893,77.6733648312,0.83,3795,204.821,-18.3392,18.1467658993,218.688290064,144.972,0.999914,18.1584,518.154295054,208.479707011,351.253160433,3795,477.719643274,418.541577441,421.196146411
18.2658,98.9913795261,0.369888626021,18.2669731596,131.285818584,0.963863,3796,204.821,-18.4575,18.2722728994,91.3750294453,145.044,0.999943,18.28,740.072587395,230.85656664,305.410158608,3796,675.936505247,450.565885785,509.316643012
18.2316,94.5189261392,0.374873938367,18.2355487927,184.562811656,1.00325,3797,204.84,-18.4242,18.2402751893,144.218486075,145.044,0.999862,18.2465,726.013109316,231.001547581,376.159815008,3797,674.508181967,417.130456435,650.604727157
18.3026,89.1495559429,0.381439779054,18.3012298353,247.522422777,0.946683,3798,204.895,-18.4916,18.3079302722,28.9378476555,145.094,0.999966,18.3187,679.414743033,191.535243586,422.358342352,3798,426.772297856,374.230945317,705.598819486
18.3281,7.68254521318,0.416566975441,18.3291206211,157.242977218,1.15379,3799,204.942,-18.4846,18.3351211803,86.2838599242,145.101,0.999969,18.3467,403.990100635,186.626583237,303.420567616,3799,386.898952771,366.350603467,609.414259085
18.3125,143.662782392,0.423687109431,18.3139372881,156.734995067,1.12289,3800,204.95,-18.4012,18.3255802505,45.9682637489,145.104,0.999919,18.3314,701.66130937,212.499587931,241.287879859,3800,547.302494746,347.8418019,548.581950023
18.2401,104.357113394,0.467593513184,18.2384631757,125.225247485,1.29557,3801,204.958,-18.3029,18.2514642281,30.0414858071,145.097,0.999853,18.2642,644.043888356,206.267613887,176.377642764,3801,496.177838241,349.307957361,404.555772016
18.1586,70.5070948675,0.54727285792,18.1579352958,42.4000781664,1.65535,3802,204.998,-18.1435,18.1730638204,48.1260837287,145.125,0.999917,18.1867,637.748223347,99.8585269336,95.0489414868,3802,153.324418,56.6427040571,157.506721192
17.9835,102.174604776,0.597869574968,17.9783991776,206.314058329,1.75997,3803,205.051,-18.0203,17.996056903,10.8726627844,145.233,0.999911,18.0084,767.19524934,232.02315931,289.293715575,3803,677.716017619,430.112579983,628.978930732
17.9947,134.668910813,0.585102951026,17.9924915671,117.825024689,1.52226,3804,205.064,-18.0455,18.0093441333,226.314784548,145.258,0.999972,18.0191,1290.95115903,239.91947025,400.503106055,3804,869.753930627,714.187420531,605.673861792
17.7932,72.2918755445,0.586290266297,17.7887988464,216.291592579,1.50906,3805,205.08,-17.8457,17.8053266548,7.86338835601,145.235,0.99997,17.8205,1106.28448067,239.840303818,380.887803838,3805,935.930547012,791.183240983,675.024812871
17.8506,125.393479948,0.593769494018,17.8465286409,222.983753232,1.5823,3806,205.057,-17.8965,17.8599149212,78.1225488028,145.301,0.999919,17.8765,733.152311766,225.30330423,507.575731935,3806,614.191632365,416.095997542,687.934704912
17.673,118.611859234,0.589722051688,17.668112169,162.465099692,1.57496,3807,205.048,-17.6904,17.6831176906,133.716269646,145.287,0.999921,17.697,735.676208116,227.862251506,406.671755178,3807,633.941450971,416.7082715,677.755547159
17.5002,62.9497573534,0.598211045279,17.4959778878,194.583314611,1.5317,3808,205.067,-17.5296,17.5128158765,59.3146226084,145.329,0.999973,17.5264,952.271613674,242.862139986,365.69064547,3808,830.817866713,728.815660742,679.317732572
17.4563,103.88807376,0.58271022555,17.456205186,219.72055811,1.37875,3809,205.059,-17.4699,17.4750165609,38.5929991208,145.27,0.999813,17.4851,724.896733313,230.171226909,488.172894473,3809,660.667785982,445.339370698,688.166071451
17.3165,74.6401800076,0.579780832603,17.3150399392,167.251199239,1.22506,3810,205.05,-17.3394,17.3294480379,73.6977086757,145.359,0.999961,17.3416,736.3530554,234.390663224,416.179303648,3810,692.941872103,457.186351145,595.910848359
17.2875,4.71978686184,0.609630064754,17.2891422571,176.583322874,1.55398,3811,205.053,-17.3454,17.3012565578,80.8651039457,145.389,0.999915,17.314,489.249989853,206.716372277,365.750126977,3811,479.433285846,469.928299971,621.122233888
17.1981,6.71528561921,0.586345801577,17.1965944962,188.299126915,1.34816,3812,205.051,-17.2684,17.2066824295,4.91623225708,145.378,0.999889,17.22,502.907635115,208.961233844,319.823003541,3812,486.520575354,472.01194703,522.08641012
17.1479,59.438057702,0.593350003828,17.1470748799,138.836333927,1.34338,3813,205.042,-17.2715,17.155808816,21.4688776471,145.377,0.999977,17.1655,716.877630222,209.794403441,316.287970214,3813,514.207396086,454.861389707,557.19589489
17.0913,16.3276784703,0.621172650862,17.0899874518,174.559751007,1.48549,3814,205.008,-17.3125,17.0966067955,139.974592437,145.426,0.999952,17.1109,539.623895935,213.236940393,422.640488458,3814,507.843085363,484.143711964,606.568870013
17.2472,7.82958185674,0.611312917082,17.2471242294,141.400682134,1.41429,3815,204.978,-17.5235,17.2544588085,95.1485013318,145.442,0.999934,17.2644,529.444227153,214.962912156,324.182438373,3815,510.419529163,497.054772351,566.194573408
17.3912,13.5107636077,0.624380354877,17.3946752065,185.202294599,1.50004,3816,204.963,-17.7277,17.4001419267,48.4702715992,145.446,0.999947,17.4082,543.677569612,217.611625973,333.893568273,3816,528.387067825,474.685449014,573.330774313
17.6601,27.6864129119,0.629042031111,17.6651258965,53.7125245877,1.45857,3817,205.022,-18.0984,17.6713547513,282.881019315,145.507,0.999937,17.6744,504.146522241,148.516311292,356.75509511,3817,267.973309645,238.915168688,447.92259063
17.9381,8.31205878731,0.638862430186,17.9425986477,154.35741392,1.4839,3818,205.065,-18.4495,17.9469091933,179.269183743,145.528,0.999931,17.9535,233.08240468,126.511784037,359.30951316,3818,210.95862497,195.729723216,626.317095918
18.3026,38.041746142,0.640665837627,18.3089438858,147.468011391,1.50921,3819,205.073,-18.8353,18.3149724215,34.4988073058,145.514,0.999864,18.3188,215.497417451,103.9852705,298.743866785,3819,160.272488183,47.631516817,536.624677794
18.7159,119.596532842,0.637275908881,18.7245478515,292.081782344,1.52605,3820,205.076,-19.2563,18.7311183028,62.5310888755,145.537,0.999946,18.7308,501.869496569,175.060493241,428.788821299,3820,391.870784604,213.308862763,976.198545583
18.9936,98.5015150858,0.631070170247,19.0028415293,231.86724989,1.59201,3821,205.116,-19.5425,19.0104564072,38.5384323144,145.571,0.999898,19.011,474.457605305,177.472978687,324.782377362,3821,403.037519021,209.847186559,664.458979928
19.3847,552.793653246,0.631250397734,19.3915493334,149.677458836,1.63926,3822,205.154,-19.9256,19.4001157517,40.1046928284,145.58,0.999864,19.4061,2842.35896339,229.39744289,230.397299863,3822,1586.98769135,773.048291754,473.685268569
19.6925,3.85250723015,0.606831786707,19.7009576741,54.9509842969,1.4107,3823,205.165,-20.1747,19.7085850578,130.764837189,145.589,0.999857,19.7131,211.822061128,123.720969586,223.525350272,3823,202.920582571,193.091260712,327.871531438
19.9913,5.6547434265,0.607909767651,19.9977287923,171.357467221,1.62487,3824,205.167,-20.4614,20.0040066763,28.1283625324,145.611,0.99991,20.0072,238.242901648,131.835191715,203.28860916,3824,222.81748618,211.169546797,607.044580966
20.1806,316.968309262,0.609116201158,20.1871680527,252.323929008,1.55418,3825,205.215,-20.6348,20.1956860641,105.775896177,145.663,0.999843,20.1982,1764.51076549,204.85061513,519.203006684,3825,802.120014238,208.839360233,848.568107687
20.4198,146.528227525,0.597103997497,20.4247380727,222.703707233,1.46455,3826,205.19,-20.8173,20.4346515975,67.0332441927,145.67,0.999934,20.4388,934.228548507,187.102936321,441.722518789,3826,497.56925186,209.915265026,699.912795877
20.6929,80.5766230466,0.610190548748,20.6982519824,217.801901122,1.63067,3827,205.19,-21.0367,20.706089771,56.0051523041,145.679,0.999981,20.7106,997.455145953,230.803664571,303.922786523,3827,760.465597079,664.577377526,684.457142955
20.8149,73.7933141144,0.633487553844,20.8211124872,173.181019002,1.66054,3828,205.222,-21.147,20.8294879855,33.939422645,145.664,0.999951,20.8347,651.978494782,188.662748138,298.630948924,3828,423.917004894,179.899384316,700.291896625
20.9226,183.093815491,0.647722589386,20.9248307385,91.9218850061,1.75533,3829,205.206,-21.1783,20.9341945488,39.1533913252,145.796,0.999946,20.9406,1254.21627868,227.338923947,229.173439673,3829,776.639997773,418.893004888,341.731068392
20.8572,143.428183351,0.65519226009,20.861337888,188.355476826,1.72408,3830,205.195,-21.0324,20.8715265801,202.950331301,145.883,0.999907,20.879,1255.79559472,231.992134456,522.546634331,3830,820.698121102,661.473677296,723.443295021
20.9357,43.993121145,0.647916426263,20.9381880788,98.166488826,1.64737,3831,205.167,-21.0547,20.9466284187,389.03892109,145.9,0.999996,20.9547,912.404923756,225.478342157,538.676274383,3831,689.770372378,656.512283947,631.747409514
20.8168,89.7457745053,0.658635787513,20.8206372244,164.611922505,1.65579,3832,205.208,-20.8956,20.8327662537,178.088137621,145.838,0.999917,20.8404,707.188135094,215.643225669,388.430203817,3832,599.726497562,434.324103469,619.332071035
20.6797,208.217617211,0.658517924478,20.6817841076,157.893351662,1.60096,3833,205.218,-20.6879,20.6940225953,64.0241145429,145.825,0.999958,20.7033,1131.71781883,212.277822829,304.852499848,3833,795.300182987,508.620273059,484.581237875
20.4884,130.80953499,0.660617013528,20.4899624074,111.180384662,1.59628,3834,205.218,-20.4409,20.5045650469,53.7638710045,145.798,0.99992,20.5164,853.526764244,189.123099788,220.790971675,3834,470.568981909,353.269444472,405.077101976
20.1372,197.013724921,0.661691598766,20.1368945502,163.237524929,1.55147,3835,205.179,-20.0438,20.1577524923,70.6333992357,145.831,0.999858,20.1731,1219.15173616,207.911472463,361.116244627,3835,868.503378833,448.715765228,628.924832849
19.9527,169.71750522,0.657135076456,19.9535829817,151.464812255,1.51071,3836,205.152,-19.8257,19.9766354112,283.888127118,145.862,0.999879,19.9907,1497.0804722,210.706204107,476.207180078,3836,896.841681321,592.455921584,669.936364878
19.6235,181.66076511,0.646963352914,19.6249524345,191.826146091,1.5103,3837,205.156,-19.4615,19.6586286238,24.2070255268,145.811,0.999769,19.6715,958.390687964,190.793332668,288.736295402,3837,619.333829291,403.756242872,567.893896716
19.2979,119.036205444,0.64624329936,19.2951283254,124.796581805,1.5745,3838,205.203,-19.1568,19.3288655534,192.730175342,145.816,0.999924,19.3474,891.563195911,211.16837144,338.107960627,3838,588.485345067,425.091841244,594.622945856
18.8885,123.413361923,0.609414024456,18.8861233345,155.682082049,1.40004,3839,205.181,-18.7617,18.9299091451,392.474654842,145.868,0.999919,18.9429,1292.65411911,226.561177344,587.561924963,3839,693.11892175,631.544873372,864.399670699
18.6048,80.61066136,0.60142920129,18.6014449996,172.700185376,1.46975,3840,205.212,-18.4794,18.6479302817,44.3254244164,145.933,0.999923,18.6627,718.612437022,230.913830749,296.776217722,3840,654.796281103,444.889351096,628.64780513
18.3403,122.114792582,0.574136459611,18.3376220544,167.646347815,1.18273,3841,205.199,-18.2435,18.3781550533,50.4937637416,145.973,0.99996,18.3942,1290.49082817,236.621086996,311.498619591,3841,772.912611083,678.602434125,551.009744144
18.1047,25.2557358576,0.559139350939,18.1041959729,187.71812624,1.17279,3842,205.195,-18.0762,18.142472917,85.4671984517,146.153,0.999975,18.1531,720.465266719,236.796763478,385.76409467,3842,696.843391661,580.199793872,575.477910829
17.9198,231.608311122,0.566282420937,17.9191088319,192.666954514,1.26865,3843,205.164,-17.991,17.9478794943,85.5298031417,146.127,0.999879,17.9642,1040.75819675,204.775509941,417.716795954,3843,580.791212497,242.558565073,680.176545119
17.7368,265.939068893,0.561341495264,17.735315829,304.7052773,1.30909,3844,205.165,-17.8463,17.7595615327,7.44869165162,146.14,0.999861,17.7737,1798.66828367,229.045017292,288.126065579,3844,804.6709586,478.30989528,785.386586998
17.6617,190.012992159,0.539603829448,17.6617520636,265.70795301,1.15962,3845,205.158,-17.8234,17.6817488962,55.4632891582,146.103,0.999816,17.6962,1296.25920307,214.831548915,340.405720331,3845,875.593567985,593.576424656,719.679578857
17.8267,108.255407332,0.564137974022,17.8270437504,178.067773367,1.52313,3846,205.148,-18.005,17.8415678282,151.405015189,146.145,0.999864,17.8549,469.273398084,142.565188638,533.94615244,3846,276.89827408,196.308869969,673.933387008
17.8294,3.6456340384,0.595505999487,17.8274054799,240.014263029,1.63462,3847,205.154,-18.0676,17.8364968888,20.833580142,146.143,0.999707,17.8516,33.8981375718,22.1074562726,175.645768899,3847,24.4559995427,20.0577515582,784.038736675
17.7922,0.307516681879,0.63169663299,17.7942348346,10.7225776998,1.90741,3848,205.138,-17.8671,17.8071262344,7.11831968211,146.167,0.999991,17.8184,8.83641320201,7.12897729685,18.5236944134,3848,7.38163624785,7.13098810858,73.4485020464
17.6467,0.060059368868,0.680173276398,17.6462096143,4.5735211057,2.08814,3849,205.169,-17.5178,17.6588765264,5.58241953164,146.141,1.0,17.6732,6.03157046862,5.67601134673,10.3449353759,3849,5.83479771995,5.6984281326,30.2849410314
17.3172,0.0532496046292,0.758212988271,17.3153637788,2.34391430989,2.30099,3850,205.185,-16.7858,17.3324245129,1.89732019821,146.111,1.0,17.3475,5.80803308023,5.51154321134,6.91556952031,3850,5.66099081317,5.55572381884,22.3531971333
16.4775,0.0515628079161,0.859098812914,16.47372365,2.67986001342,2.5158,3851,205.191,-15.2963,16.4985164057,2.6220451886,146.127,1.0,16.52,5.72887468569,5.45282239124,7.16984447307,3851,5.60035629502,5.50542107703,21.1018287856
14.9205,0.0948801662103,1.02883978803,14.9102642375,2.20285242495,3.05033,3852,205.234,-12.9183,14.9603441219,3.48884498403,146.099,0.999797,14.9834,6.70423144713,5.43668231421,7.14840557964,3852,5.58398017104,5.45235752498,21.0501494435
12.5511,6.66822009678,1.24242656337,12.5308349136,10.6540683945,3.70761,3853,205.316,-10.2849,12.6560876986,3.70497994358,146.18,0.999766,12.6811,59.2368307174,37.1931746095,12.764089005,3853,44.5344931861,27.6130198947,59.5653963876
10.1727,7.4639047384,1.34307698356,10.1365025654,83.7749590173,3.89518,3854,205.361,-8.32816,10.3113566863,8.40408722828,146.178,0.999813,10.3429,87.8897707479,38.0109834135,65.7001989854,3854,45.7075848548,32.2077502693,366.148947806
8.21969,155.305068117,1.21949261347,8.19725225731,92.165412342,3.14242,3855,205.346,-6.79397,8.40332389734,7.07004655387,146.196,0.999675,8.43054,746.105153789,120.589228899,86.7854953206,3855,354.916163354,106.670550593,392.556103467
6.96795,3.68397256101,1.10967809132,6.95227983502,91.7177436942,2.5263,3856,205.266,-6.01794,7.21544131364,21.4378004528,146.193,0.999412,7.23047,1086.38248828,124.244735399,118.145901926,3856,1078.00716047,1071.93046433,276.651309918
6.21526,1.96910766797,0.993306670786,6.20034839095,198.079674874,2.03795,3857,205.197,-5.7409,6.51217238608,45.6124953935,146.208,0.99934,6.52394,1060.00196474,114.397015759,193.379901163,3857,1057.97718989,1054.12099584,620.682542405
5.97559,2.19042616146,0.892056254684,5.96500568299,286.521800168,1.63074,3858,205.106,-5.76918,6.27070721786,129.802871238,146.253,0.999594,6.28276,1074.08046869,119.749386633,416.324671405,3858,1070.56195447,1065.542206,702.846471573
5.90362,2.67020782303,0.848730272404,5.89520274158,257.243774183,1.49453,3859,205.004,-5.8577,6.19045351589,14.0911124322,146.284,0.999639,6.20078,1069.29596001,117.576840442,262.234409192,3859,1066.58379153,1062.10473764,781.4364381
6.16869,80.0230758801,0.795903417063,6.16273150222,235.833801972,1.32095,3860,204.9,-6.2971,6.37604488659,11.1970708009,146.257,0.999734,6.38324,429.814389648,76.0166907536,284.371808108,3860,175.227768226,80.9769435969,586.663870121
6.44605,173.262037044,0.757698145156,6.4409411251,284.878092127,1.21977,3861,204.827,-6.70927,6.59775343429,158.518117017,146.295,0.999772,6.60534,1017.66952577,101.641319896,443.396209144,3861,955.984885811,408.586188752,728.274301271
6.82212,36.0875700759,0.727019615858,6.81954571196,53.9775117322,1.15695,3862,204.752,-7.07332,6.92551083749,197.39009551,146.335,0.999716,6.93185,1013.48192416,101.973276831,272.062632256,3862,992.987192053,880.932326019,349.021914115
7.18769,0.724516404819,0.707684254473,7.18573815291,144.552843115,1.0944,3863,204.69,-7.48321,7.27679550831,72.5121440926,146.454,0.999883,7.28224,1040.40431632,110.734953717,239.075348872,3863,1039.16205894,1038.16689469,428.060490267
7.57312,3.28741717427,0.685389669186,7.56973848259,107.739256941,1.06356,3864,204.62,-7.83717,7.63841742353,100.839118435,146.454,0.999911,7.64694,1018.62743243,104.811923382,208.578375376,3864,1013.37307014,1009.10694072,316.317632317
7.9409,3.48925991277,0.66746505519,7.93745600672,244.281668285,1.00913,3865,204.595,-8.15139,7.99054014702,74.2253281636,146.385,0.999804,8.00121,1037.54002011,108.302217057,409.200390913,3865,1029.37971351,1025.5330597,649.859506198
8.23574,1.90721032813,0.649668390469,8.23403911332,0.0,1.00112,3866,204.566,-8.3865,8.28035107141,425.065340989,146.359,0.999801,8.28873,1031.95826904,108.520826845,425.065340989,3866,1029.12486135,1025.53090154,425.065340989
8.47195,2.47147773295,0.631488539114,8.46947672471,435.569939454,0.937754,3867,204.535,-8.57638,8.51054265702,144.806704048,146.294,0.999668,8.52136,1055.82737881,114.884894052,580.376643502,3867,1051.64469813,1048.18207557,1015.94658296
8.68005,1.64660622846,0.605400814262,8.67860626986,266.868856382,0.884517,3868,204.506,-8.73001,8.71296016623,231.630498333,146.297,0.99979,8.71832,1072.92809574,122.920628582,587.018438753,3868,1070.22531086,1068.1520242,874.726219972
8.7867,33.6522471633,0.595696678068,8.78619230644,137.830391014,0.904799,3869,204.456,-8.80152,8.82303874416,184.243960726,146.344,0.999674,8.83072,675.239154022,136.439916742,322.278435467,3869,539.236166904,484.01968145,534.130414693
8.8952,281.93776959,0.59540082253,8.89136092586,209.39317867,0.893835,3870,204.438,-8.88496,8.92540810151,118.632807882,146.355,0.999889,8.93415,1447.43671657,162.746194707,391.890095028,3870,770.483428134,351.647782832,738.466419067
9.0343,137.230634431,0.575767304842,9.03288476124,235.4588807,0.823725,3871,204.429,-9.05338,9.06574424065,90.1963916852,146.367,0.999909,9.07496,1077.56562686,166.318238466,376.84263503,3871,590.54695261,351.431512831,672.297341394
9.18868,340.330405871,0.576058884378,9.18724880326,241.608259134,0.809162,3872,204.388,-9.22142,9.21770372104,103.17792519,146.317,0.999869,9.22628,2154.48874917,206.173836362,403.888306952,3872,868.226568309,475.722537175,772.682862802
9.3329,44.5087568879,0.561389286012,9.33301014189,204.676501635,0.784786,3873,204.346,-9.41245,9.36557968934,126.793920876,146.354,0.999908,9.37118,696.115714662,222.232239848,487.051605785,3873,662.435367116,381.251617573,797.411960656
9.5219,68.2217508006,0.562016469345,9.5208718397,124.73678547,0.845216,3874,204.356,-9.60411,9.5519961206,62.6546547016,146.327,0.999991,9.56271,674.874864112,224.390141247,338.769891594,3874,622.571342558,430.078025471,488.308371791
9.6916,59.1995936473,0.557285031535,9.69275834796,127.779607624,0.836651,3875,204.333,-9.78435,9.71992080833,85.6899936313,146.386,0.999882,9.72678,674.069802968,226.684046206,335.635894521,3875,629.977445404,488.385421796,598.279300065
9.91001,76.7936010348,0.5357085583,9.90866355752,137.079764505,0.766295,3876,204.336,-10.0105,9.9333804882,40.8412648308,146.384,0.999892,9.94437,659.781031706,212.28893038,293.411191753,3876,532.951149723,456.994915797,435.343443145
10.0841,89.6791135208,0.525945261453,10.0842648741,125.293300149,0.753789,3877,204.322,-10.1669,10.1096552531,45.1111996113,146.414,0.999991,10.1175,682.840221257,215.008732742,310.058068286,3877,560.409595288,436.381418183,488.884115932
10.2115,64.1956839517,0.533491935396,10.2104495228,136.452570539,0.831456,3878,204.288,-10.3165,10.2411480948,69.8518477995,146.439,0.999947,10.2521,667.000454391,225.913738517,310.628862454,3878,616.989162907,478.608028835,511.289519023
10.4178,39.7902561822,0.50547110838,10.4182315051,153.121290678,0.698856,3879,204.286,-10.5208,10.4370901757,36.0270224581,146.416,0.999932,10.4453,708.229812501,231.752047676,334.606428419,3879,667.287075112,495.112396545,505.133853491
10.6412,24.7960685986,0.512941374967,10.640698266,208.964213169,0.744523,3880,204.25,-10.754,10.6600944315,39.104224323,146.446,0.999914,10.6693,515.237214653,193.257880925,320.838451922,3880,417.838633445,387.985246844,549.597989809
10.875,1.12189381668,0.524631098658,10.876288398,143.372736561,0.796808,3881,204.237,-11.0039,10.8935941992,21.2596240442,146.428,0.999988,10.9015,29.3419177673,23.4903555471,248.653021478,3881,25.756711033,22.959755057,386.31857582
10.994,1.29258911245,0.498745844783,10.9941017467,128.382923726,0.745719,3882,204.213,-11.1283,11.0113931202,21.5456910764,146.409,0.999968,11.0208,36.5847378066,23.4425152016,108.899640749,3882,25.7015148846,22.9481856045,420.498489444
11.2299,0.548481507641,0.498813029937,11.2301197955,105.053573682,0.724514,3883,204.176,-11.3809,11.2502097822,7.06063202447,146.43,0.999997,11.2604,23.6212903979,21.1438126118,80.1252687214,3883,23.015481814,20.979336408,347.869985851
11.4577,12.3016171992,0.48911819259,11.4582877457,121.080131455,0.76202,3884,204.217,-11.6261,11.4767763551,19.752100895,146.494,0.999971,11.484,450.746357162,194.588802446,93.0034612282,3884,421.169922515,381.268920235,376.986036941
11.7519,21.3153832119,0.477759248197,11.7534737646,125.001684922,0.748983,3885,204.182,-11.9438,11.7695983598,28.4624518162,146.516,0.999998,11.7748,433.831817954,187.765879209,178.893576702,3885,396.447871691,347.174615487,361.363951138
11.9475,174.307968531,0.47439653201,11.9476857599,110.688161987,0.790321,3886,204.167,-12.1473,11.9628098148,49.8646869673,146.527,0.99983,11.9739,435.152023675,95.4952329694,208.334858476,3886,182.145920791,30.5454981825,380.137833205
12.1761,1.01986969446,0.473117103593,12.1776593818,67.0044606362,0.786422,3887,204.145,-12.3818,12.1946663732,21.0560677074,146.542,0.999918,12.2015,30.9127868269,22.0650942666,56.2778043766,3887,24.0886867428,22.8153472728,296.702498481
12.3559,3.10748934163,0.466363296391,12.3572366609,60.4939847813,0.742091,3888,204.156,-12.5649,12.3810055985,21.6517105937,146.569,0.999901,12.3894,40.5835190998,28.08979481,70.8991522647,3888,31.2772795698,26.6395036649,203.423284261
12.6407,2.21518202818,0.442821421347,12.641178529,49.328569224,0.658466,3889,204.168,-12.8427,12.6536854726,8.16615294192,146.558,0.999978,12.6597,36.4382342689,24.5335667672,58.8863850156,3889,27.0009715359,23.2668701692,190.040020102
