MaxReturn,Epoch,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,MaxEsReturn,StdReturn,MinReturn,AverageQ,AverageAbsQYDiff,StdEsReturn,MinEsReturn,AverageEsReturn,AverageAction,PolicyRegParamNorm,AverageAbsQ,AverageQLoss,AveragePolicySurr,AverageReturn,AverageAbsY
1219.47530094,2288,187.266274919,2288,176.664,28.8188958733,1253.84205595,357.187598031,204.090099148,28.8151,0.541592288634,453.481515125,3.22227506463,321.932891375,0.995589,163.782,28.8461,2.6221,-29.1609,559.934582437,28.8368354855
1612.18952943,2289,243.183561601,2289,176.723,28.812852468,915.983707091,160.508645004,732.292107804,28.8129,0.513516706355,308.99458307,51.8415480989,393.180152863,0.996542,163.798,28.8434,2.26572,-29.1928,927.588944494,28.8273265064
1173.74425159,2290,245.181517362,2290,176.783,28.8143715239,828.934739834,101.020244596,723.996504638,28.8139,0.529740965383,242.592299223,50.6891416299,358.341244885,0.996756,163.818,28.8463,2.50178,-29.1873,893.277541961,28.8289520064
2915.79928702,2291,228.676536709,2291,176.818,28.8693594472,757.600402479,686.076144331,1110.48094633,28.868,0.514470746799,313.94681778,8.79215934269,480.989956459,0.995725,163.838,28.9027,2.15866,-29.2453,1934.89908631,28.8831670267
1518.66637491,2292,159.013824055,2292,176.828,28.8604774489,836.498196392,382.299765786,159.179499926,28.8625,0.527651479453,270.504058275,5.97801921484,357.730861656,0.996934,163.8,28.8922,2.52055,-29.2363,440.885266104,28.8716623123
3080.04166461,2293,256.668734772,2293,176.868,28.9088531818,692.89040054,784.844460088,878.400889048,28.9055,0.511693204175,195.770394924,55.8132663204,283.635641849,0.996612,163.838,28.9269,2.27037,-29.2431,1727.07623759,28.9161903292
3198.17972741,2294,256.444521202,2294,176.9,28.7709872618,940.377157111,792.946806229,1135.60768446,28.7713,0.514033882279,296.625802955,6.39173126886,342.547394197,0.996053,163.877,28.7985,2.3848,-29.1172,2229.38436511,28.780237265
3225.64329359,2295,262.261281836,2295,176.886,28.8111488998,754.679757912,868.858824721,873.415962399,28.8099,0.53922897993,246.094949273,24.9704284738,420.014580492,0.996651,163.888,28.8335,2.7978,-29.1603,1821.27451916,28.8193091104
1779.91614442,2296,258.350460084,2296,176.948,28.7110484192,908.09932808,177.247425163,823.873483553,28.7101,0.539117703369,306.4166396,5.63140403765,320.95061038,0.997106,163.895,28.7414,2.62743,-29.0684,1074.21411133,28.722979952
2082.05584351,2297,247.702673935,2297,176.953,28.7476243187,1021.37683327,279.892758233,197.478773569,28.7468,0.53297885606,373.224472228,24.6298354705,394.034160263,0.997024,163.934,28.775,2.58081,-29.0984,1141.45865879,28.756194115
2776.20962868,2298,254.014655516,2298,176.996,28.8645156811,833.568396058,312.29499775,811.472126094,28.8645,0.525040266338,263.359132527,45.5935787492,410.184464245,0.997651,163.951,28.8934,2.53782,-29.2096,969.510963406,28.8768717699
1250.41157803,2299,247.402720322,2299,177.016,28.7538873887,977.614851419,152.691399859,217.385341684,28.7494,0.541706838945,301.891778171,151.880339418,429.358969437,0.99708,163.986,28.7809,2.623,-29.1116,927.5093663,28.7683142441
1326.44357367,2300,182.805336243,2300,177.049,28.6920218254,910.455688511,462.329722047,198.424632336,28.6956,0.54243979814,273.154476471,5.17984241043,319.576824655,0.996496,163.969,28.7231,2.61863,-29.034,655.603567578,28.7009603598
2328.19374638,2301,227.649293528,2301,177.085,28.8378972063,759.644129983,451.120237426,207.124732388,28.8379,0.505815571227,226.62068245,190.831894868,512.459560353,0.996242,164.029,28.863,2.14942,-29.1804,1138.42068041,28.847970723
2890.50487767,2302,205.338955515,2302,177.109,28.7516471847,647.369159275,644.71751109,201.647974308,28.7503,0.515779099162,222.974001108,5.14244975393,242.782969972,0.996198,164.05,28.7725,2.26318,-29.1019,998.364793096,28.763827215
1842.25146854,2303,247.20824307,2303,177.118,28.64253259,709.695635554,260.112993268,474.502527998,28.6426,0.542117819092,259.137488901,52.6218542258,309.705993376,0.996993,164.066,28.6704,2.7257,-28.9696,978.535100157,28.654567721
1079.35398774,2304,126.717199754,2304,177.177,28.6912017764,773.244714462,142.52699838,139.170869943,28.6917,0.533128286975,252.249004492,4.62180604402,246.565493738,0.996221,164.106,28.7163,2.57462,-29.0359,244.197748271,28.7015870545
1034.32289028,2305,128.66002166,2305,177.208,28.7711566353,566.448302488,153.358881301,151.885597562,28.7686,0.541781873859,144.96984463,167.445306981,322.424560648,0.996426,164.136,28.7943,2.75335,-29.1037,237.184501617,28.7775196105
2457.03560002,2306,251.857491133,2306,177.23,28.7117613516,1009.40029148,275.730087233,828.207441095,28.7122,0.524301320003,280.957788629,104.884751148,470.099545697,0.996543,164.226,28.7399,2.39186,-29.0272,1031.09013271,28.7220358922
3203.0004987,2307,254.430087561,2307,177.254,28.7124325041,862.882200712,742.634685566,211.794202823,28.7121,0.533482233466,313.317941408,9.02067843379,616.941674168,0.997283,164.199,28.7397,2.47918,-29.0392,1360.76679226,28.7235516711
1972.77382017,2308,216.497718011,2308,177.299,28.5418916632,1199.6647731,427.073269795,179.768229422,28.5386,0.512526262152,398.427254738,42.0521305225,405.681777314,0.997563,164.217,28.5708,2.14546,-28.9087,855.049547757,28.5544317615
1401.86698301,2309,253.151111071,2309,177.308,28.6465471558,612.401685612,141.612760129,766.410776131,28.6461,0.530363174622,213.291790374,37.4284337351,323.627135282,0.997959,164.242,28.6755,2.36767,-29.003,873.289101105,28.6589872495
2796.82005482,2310,257.061040585,2310,177.337,28.6825976814,1068.91647774,458.376473585,775.153706123,28.6817,0.537212596988,332.08575289,11.5550230669,400.15146273,0.997049,164.271,28.7037,2.66389,-29.035,1095.74863392,28.6881392731
2403.55264823,2311,236.491999758,2311,177.348,28.7027181176,706.478161143,461.033504602,724.712032108,28.7015,0.520781616172,272.49404943,5.40194584391,328.081078936,0.996536,164.319,28.7298,2.47427,-29.0437,1155.12283404,28.7126285084
2015.08614862,2312,233.367473471,2312,177.396,28.6854082502,1979.14255706,237.549804718,856.42565738,28.6833,0.532044097184,650.488020776,3.42092331176,466.439223139,0.99616,164.371,28.707,2.59033,-29.0351,1059.27588485,28.6959665698
2556.81629541,2313,212.29299532,2313,177.41,28.6539787293,922.576957544,365.685323835,775.655489363,28.6533,0.521695742014,344.65588546,41.2485298825,623.744731884,0.995386,164.404,28.6838,2.3873,-28.9858,1088.34931238,28.6651065195
2914.57729743,2314,238.783283575,2314,177.413,28.6751229339,929.234638273,380.268127895,753.322570656,28.6733,0.536035806007,222.851548092,326.749361274,685.128990081,0.996424,164.379,28.7085,2.46935,-29.0392,1020.85911505,28.6877602768
467.446087641,2315,113.891670986,2315,177.445,28.7205688033,745.67768846,26.5392106781,165.234296672,28.7195,0.521278089498,207.740533191,5.00741399159,244.129137902,0.996244,164.434,28.7491,2.31259,-29.0752,178.352337723,28.7299052915
160.427959813,2316,100.489924428,2316,177.466,28.7411055391,815.699946588,4.25700569991,137.575488364,28.7401,0.514955387421,217.647647897,126.23193268,324.438917438,0.997392,164.511,28.7649,2.36872,-29.0809,149.825787233,28.7482327354
3306.77726483,2317,257.374124343,2317,177.474,28.7411577168,558.034190092,848.495014803,974.421953978,28.7412,0.535793684322,176.378773076,4.26439609741,205.441531757,0.995274,164.555,28.7678,2.44597,-29.1031,2345.59140637,28.7500933784
3047.59876397,2318,242.958378811,2318,177.524,28.7346343458,1038.190509,623.275815748,992.206721338,28.7349,0.510271016991,416.710123401,4.23104162375,418.171950881,0.995564,164.572,28.761,2.3844,-29.0553,2188.65012992,28.7406991985
3064.29731851,2319,247.098344164,2319,177.537,28.7035526415,996.524188594,741.468639293,851.408710628,28.7047,0.516509518542,280.073250207,4.07794595974,175.640393329,0.995679,164.569,28.7323,2.22324,-29.0397,1546.95203768,28.7138409728
3318.12412792,2320,253.722579339,2320,177.558,28.7402126594,1097.70652883,906.876212021,727.080299196,28.7394,0.537757553963,236.707073803,394.971731234,720.561343985,0.995558,164.574,28.7638,2.81718,-29.056,1605.16803033,28.7484076381
3037.95644151,2321,237.754397357,2321,177.571,28.6909733068,783.577389964,707.596305195,1158.51386805,28.6893,0.51927138288,289.194814366,6.3695932799,290.082880672,0.995261,164.568,28.7216,2.24323,-29.0113,2211.50980318,28.7050614603
3101.44727483,2322,236.115501598,2322,177.583,28.654264826,787.203328097,725.418281343,1020.78625672,28.6536,0.524485356696,311.380662619,6.2177146706,444.400362554,0.9955,164.587,28.679,2.57652,-28.9869,2236.94686405,28.6669894508
2871.49858293,2323,230.092917081,2323,177.643,28.5931952275,1310.96584952,677.638543543,1071.42011461,28.5896,0.513664370173,393.01580464,27.7318284882,402.857793751,0.99603,164.589,28.6185,2.29596,-28.9383,2000.94358348,28.6066650126
3037.06919055,2324,243.376001641,2324,177.678,28.6558176789,1775.82391536,591.829539969,920.716458978,28.6563,0.533442004109,627.92277872,33.2052281913,569.028913496,0.996835,164.663,28.6824,2.60288,-29.0307,1356.41097464,28.6655637248
1140.78768681,2325,134.621278682,2325,177.667,28.7527526932,1048.32685588,241.094084801,155.902783095,28.7501,0.509438907176,413.444870313,10.6599479846,381.424038643,0.995441,164.758,28.7767,2.24097,-29.0962,290.939601558,28.7610854665
1047.40141073,2326,120.802479755,2326,177.691,28.6876958637,884.753510396,95.4485079103,154.106214085,28.6865,0.542987605485,307.004730355,5.85510208389,339.550639746,0.996801,164.805,28.7115,2.73157,-29.0496,203.40061889,28.6991715147
1832.63588182,2327,133.535026106,2327,177.742,28.7515498541,1010.58303366,267.196135617,191.667784499,28.7508,0.518717220589,283.565723392,83.0380278358,379.273493463,0.996604,164.844,28.7757,2.32735,-29.1085,275.222321,28.763092685
1867.83186782,2328,166.618113659,2328,177.769,28.7238232987,892.777878407,354.287878744,187.773966329,28.7232,0.513367125467,250.712145654,62.9636101002,434.935181611,0.995793,164.836,28.7495,2.32962,-29.0737,443.871223819,28.7339513749
3409.64910602,2329,259.311963135,2329,177.789,28.7814178024,717.978007045,842.871809472,912.812304232,28.7794,0.538630845261,228.956577858,5.30323564478,276.216088914,0.996888,164.86,28.8002,2.67366,-29.1657,1511.73438265,28.7884679156
3013.1877319,2330,249.449026237,2330,177.85,28.737289095,808.550669281,615.413492855,992.437279085,28.7345,0.532379511549,181.020983768,273.058879969,567.971809228,0.997172,164.922,28.7605,2.55034,-29.094,1529.47645517,28.7440014848
3137.66080866,2331,237.176575235,2331,177.864,28.695201654,918.223912192,616.902456808,424.233623157,28.6968,0.531732330692,292.912422623,31.5991002541,279.130094361,0.99746,164.927,28.719,2.71171,-29.0315,1114.34442491,28.7031980261
2996.16463794,2332,249.167865623,2332,177.91,28.7425467249,805.554577486,698.87504244,929.834147931,28.7406,0.529171645667,289.242275199,12.4438923137,421.766709798,0.997093,164.951,28.7666,2.46759,-29.0851,1404.1246788,28.7499814428
3449.91982332,2333,260.466552566,2333,177.928,28.822251744,1143.61645015,760.955640219,867.988401373,28.8225,0.527813114236,336.919736699,61.6720668139,417.069285828,0.997031,164.939,28.8421,2.52785,-29.1644,1411.0074851,28.8272428088
3115.9245819,2334,252.992804054,2334,177.944,28.8001213392,915.111589789,829.767856098,973.445648743,28.7983,0.515057394734,262.171727888,291.039462536,557.593548664,0.997008,164.937,28.8178,2.49082,-29.149,1709.11281403,28.8051385711
3306.13606109,2335,257.301258736,2335,177.995,28.7792083582,806.501272512,570.934148797,783.821960334,28.7777,0.520348103869,315.59578883,4.60155948592,320.358526465,0.997192,164.962,28.7989,2.51337,-29.1156,1199.17807396,28.7850743153
3481.41123895,2336,266.249093183,2336,177.999,28.7453585993,860.684736686,983.27424962,1046.32819561,28.7439,0.515401643993,315.557265055,24.0065783568,472.604067794,0.996046,164.985,28.7702,2.40421,-29.0773,2291.88984589,28.7541145642
3338.44928558,2337,256.448890856,2337,178.024,28.6886569555,895.20708495,831.82935553,1036.90051601,28.6869,0.528571237074,320.62792298,6.98221990998,342.074051979,0.997301,165.004,28.7157,2.5919,-29.0496,1891.47535855,28.6976810805
3025.62612404,2338,245.974896457,2338,178.04,28.7729395084,972.57250679,851.516190882,909.459420166,28.7744,0.51328262566,266.304504866,13.7669042697,279.324875021,0.99542,165.111,28.7981,2.3054,-29.0999,2267.27602145,28.7826517368
3225.47256141,2339,234.179311168,2339,178.033,28.7092241202,756.896172734,1046.59032565,178.516542395,28.708,0.518253918413,311.824956489,6.02708364369,341.97534589,0.997328,165.143,28.7345,2.37974,-29.0538,1764.64711281,28.7201485836
2995.51462684,2340,202.761720314,2340,178.068,28.7595136747,1151.61387005,997.846654831,197.324972878,28.7602,0.512348485101,399.459412736,53.4009440013,567.98154304,0.997456,165.186,28.7854,2.38041,-29.1011,1200.17230321,28.7681656826
2560.22827313,2341,152.544517208,2341,178.081,28.7174158782,1062.83286629,414.454704697,172.017465912,28.7162,0.498570525532,332.425102401,153.041477983,452.229375977,0.998348,165.219,28.7412,2.1609,-29.0614,397.568541806,28.7264486172
1710.43324581,2342,256.843749337,2342,178.094,28.8177988012,906.456969053,184.925641607,763.664915277,28.8173,0.517396066651,310.961565219,53.38886393,491.652620582,0.997637,165.273,28.8451,2.45179,-29.1702,1029.87282161,28.8274215546
3378.66179235,2343,264.175715967,2343,178.136,28.8468528452,870.159778097,818.038331058,1079.05926389,28.8463,0.515695709105,330.476155325,4.9963499831,379.291712493,0.997811,165.286,28.8719,2.50184,-29.1903,2489.88931813,28.8561273858
3267.06774685,2344,257.324162531,2344,178.158,28.9184702334,821.771215962,239.085187392,2349.91420269,28.917,0.524795298008,245.907132278,171.674938996,531.644703629,0.997705,165.282,28.942,2.39949,-29.2573,3096.12698202,28.9287101077
2821.93782846,2345,159.403271656,2345,178.161,28.7989254708,1077.77506251,313.535532879,286.620884805,28.7992,0.523046280513,225.816812118,427.001112255,686.669064468,0.99728,165.347,28.8256,2.45848,-29.1355,357.373924312,28.8102037003
2974.36399037,2346,244.196648856,2346,178.165,28.8656041758,495.688101136,584.884535763,1290.63011655,28.8617,0.531666932276,147.285483349,44.6189976597,337.948663391,0.997505,165.383,28.8927,2.50301,-29.2069,2476.69402356,28.8758720629
3016.72807963,2347,248.116508097,2347,178.184,28.8283019818,1384.41862781,831.173943303,1096.03620991,28.8271,0.516939789615,414.435313395,8.185211039,366.246732363,0.997015,165.395,28.8537,2.18503,-29.1897,2198.2491177,28.8408434052
3306.90507645,2348,257.645369923,2348,178.179,28.8513183006,841.722196452,222.469366396,2480.7829647,28.8536,0.511542021197,314.588964798,17.664025993,533.437569939,0.997039,165.414,28.8822,2.19662,-29.2089,3180.06879696,28.8666590183
3171.93879233,2349,254.144891325,2349,178.239,28.8124905192,714.668588159,756.526538071,1334.97718141,28.8104,0.536054279481,178.076135163,89.6446636654,349.009630576,0.997407,165.471,28.8358,2.4954,-29.1347,2672.0321048,28.82208887
3141.98461759,2350,256.553703423,2350,178.277,28.8251295367,790.231908263,624.426352344,942.010621287,28.8234,0.512153707982,289.859315999,17.4641533466,326.88935919,0.996909,165.488,28.8482,2.35226,-29.1447,1428.11446465,28.8359285537
2662.6836215,2351,250.993939475,2351,178.286,28.9008593123,855.02602576,494.479800267,756.364952168,28.9013,0.547721073125,288.893705411,32.0994064982,411.630818908,0.996258,165.465,28.9279,2.79268,-29.2328,1237.2990864,28.9118474206
2789.71269381,2352,233.836390891,2352,178.284,28.874711272,712.142744487,470.444649187,654.945348314,28.8721,0.537582898682,193.362577765,120.430959314,419.037965704,0.995872,165.508,28.8938,2.5443,-29.226,1069.85704883,28.8835868378
2960.58572111,2353,248.266093658,2353,178.34,28.9527236362,1171.67772515,401.309302012,919.145025183,28.9497,0.501724994262,435.093268517,66.199467195,588.828563751,0.997176,165.518,28.9751,2.23985,-29.2977,1223.09370972,28.9609940978
2967.85851972,2354,245.327479752,2354,178.38,28.9012525657,687.151440628,764.892295376,830.050008183,28.9001,0.530561469778,229.143900896,66.6283823392,347.10670483,0.996971,165.588,28.9302,2.54892,-29.2473,1508.1507704,28.9112656622
1910.63383732,2355,249.829409011,2355,178.376,28.9845955358,1033.91301308,311.014630117,747.911068907,28.9828,0.522351673221,343.744191208,28.5944786428,451.113853559,0.997132,165.641,29.0108,2.45721,-29.3353,1088.91740778,28.997193879
992.024762992,2356,149.69612706,2356,178.387,28.8781840223,666.967852575,211.511983362,216.446741259,28.8764,0.539869406483,181.995643337,187.61545977,419.939018106,0.996631,165.63,28.9031,2.47268,-29.2564,312.316295402,28.8858628432
1486.37107091,2357,207.236576377,2357,178.42,28.9207218025,699.011191192,419.442943831,220.602480198,28.9193,0.538707753752,245.324196064,85.2641909266,335.989614953,0.997828,165.704,28.9415,2.62399,-29.2556,796.209113332,28.9285328849
2200.6352191,2358,249.985916749,2358,178.468,28.8275508702,720.743536424,312.781099521,759.644770864,28.8285,0.531267895192,243.240878217,7.408252369,276.67911105,0.997618,165.732,28.8573,2.72229,-29.1765,1038.88573204,28.8371397659
1645.7806249,2359,251.831307083,2359,178.435,28.9330968802,767.074168984,228.512648415,777.880711803,28.9291,0.538064226004,257.151480273,64.2500108558,337.789674977,0.996295,165.758,28.9527,2.57702,-29.2822,1066.08396244,28.9416305402
2780.8979162,2360,243.843292301,2360,178.488,28.8859229198,760.679636461,390.76840716,766.248392748,28.8839,0.516153267079,216.672606269,89.0751198068,377.589606128,0.996251,165.825,28.9155,2.37057,-29.2287,1059.30910643,28.894240565
1152.03986512,2361,250.861768719,2361,178.57,28.9649709292,962.146952589,107.146510862,804.180786299,28.9641,0.519258839892,295.922850526,9.08545928269,239.183651668,0.997057,165.86,28.988,2.51625,-29.3236,951.616042315,28.9745376115
1646.01200891,2362,250.921530065,2362,178.609,28.9158918772,1262.99408239,163.28597358,803.491865936,28.916,0.526230927652,379.146920267,196.956439088,593.077223735,0.996827,165.882,28.9422,2.3033,-29.2755,1032.84487182,28.9237811221
3257.7574075,2363,180.011104042,2363,178.624,28.8936038544,710.765901039,1018.82589798,209.876047889,28.8917,0.542717426464,176.622936776,214.918912002,474.623933522,0.99733,165.854,28.9244,2.82818,-29.2291,948.419993874,28.9084262581
3334.65489133,2364,226.869036355,2364,178.667,28.9682665811,814.661137295,1192.24840659,219.234298781,28.967,0.495845006531,217.92346161,33.9550362379,217.922485157,0.996454,165.89,28.995,2.17595,-29.2863,1801.58552545,28.9789963105
3205.53112221,2365,226.913401556,2365,178.719,28.9517123559,638.597700089,1107.70105565,168.371211106,28.9488,0.533216171685,194.334685943,11.3578673427,306.323209983,0.996046,165.887,28.978,2.83946,-29.2757,2638.55252503,28.9679137621
1347.42002548,2366,208.143316899,2366,178.766,28.9248383377,814.262093996,303.119670068,338.548385808,28.9259,0.513179338131,264.548570789,40.8746784227,393.817386749,0.995236,165.921,28.953,2.3697,-29.2688,686.79301563,28.936238651
3361.54167423,2367,258.917449006,2367,178.781,28.9887823713,789.677592775,333.240977991,2137.22019978,28.9866,0.517327978798,282.486475453,8.10128493164,317.567810213,0.996063,165.981,29.0153,2.30355,-29.3154,3184.18788136,28.9996734893
186.766909367,2368,111.839452202,2368,178.792,28.970727148,749.784298819,4.42570120436,165.86076924,28.9687,0.517122051746,248.497319236,128.702520249,366.44937498,0.99506,165.964,28.9944,2.32927,-29.2971,174.59975755,28.9795719739
177.485030044,2369,109.446815143,2369,178.803,28.9069891987,519.749996723,3.40374150859,161.112710259,28.904,0.559443188376,141.600286031,7.99983514299,166.57357526,0.996039,166.011,28.9327,2.83379,-29.2409,168.86940305,28.9176700328
3248.39532338,2370,254.710930177,2370,178.803,28.9374872856,553.740893113,863.696532176,1093.88461993,28.9367,0.53417008333,125.387546318,24.0148689851,173.163655467,0.997015,166.034,28.9714,2.60387,-29.28,2353.07301169,28.9511797277
3338.85734664,2371,251.969770383,2371,178.824,28.9482625688,566.889492312,934.047664565,233.563895302,28.9495,0.524090347648,196.947830096,45.8573072739,358.493889193,0.997527,166.029,28.9766,2.52093,-29.2958,1697.22537407,28.9626322848
177.332395732,2372,110.184599475,2372,178.819,28.9342816437,898.922947607,3.92244094699,161.299824636,28.9308,0.533704668871,248.911271136,172.260057554,446.232893731,0.996881,166.036,28.9633,2.4947,-29.2877,170.579935891,28.9441042595
430.96352969,2373,110.761091364,2373,178.865,28.9031984201,637.742960549,51.4381480665,154.636936836,28.9021,0.530812154404,207.594975756,48.6997517555,231.198631261,0.996822,166.089,28.9292,2.41696,-29.241,175.143309851,28.9125969435
1242.80469595,2374,242.198261944,2374,178.911,28.9246977989,1036.38590716,130.311420908,765.513879349,28.9244,0.529381742987,338.329096979,35.3881815903,442.225391814,0.997444,166.099,28.9488,2.682,-29.2554,1001.77200277,28.9318126572
2519.18622735,2375,244.268464111,2375,178.978,28.9502484764,968.558936526,292.500065345,843.433383634,28.949,0.529271523253,360.370050402,82.0780383546,451.042331089,0.996802,166.085,28.9758,2.65867,-29.2722,1114.79983511,28.9622857737
3219.00147606,2376,256.893259961,2376,178.997,29.0058090669,1151.58524641,884.762391954,1082.11446053,29.0045,0.494579547045,271.447722071,374.444576007,654.494348142,0.996268,166.14,29.0276,2.19317,-29.3184,2432.4121129,29.0125491027
3476.95132077,2377,264.364122499,2377,178.988,28.9278737488,784.402406634,847.87544523,974.236572093,28.9262,0.518737675247,212.091965778,141.384694144,342.180019415,0.996861,166.084,28.9558,2.60575,-29.2478,2987.28329814,28.9381973367
3368.86130239,2378,256.698153728,2378,179.012,28.8863004407,639.391357467,361.948880171,2092.96398495,28.8842,0.536799878339,233.268054131,5.03454335941,294.02937798,0.996133,166.121,28.9123,2.73212,-29.2207,3155.51374471,28.8996677565
3211.61847729,2379,251.68794417,2379,179.066,28.9125778182,1034.89572174,617.386209603,1022.05538457,28.9141,0.493499699414,287.660133384,349.834750802,626.9310662,0.996252,166.109,28.9367,2.21085,-29.2479,2887.60737485,28.9204853703
3379.34444432,2380,259.447802924,2380,179.122,28.9278471417,1061.81870648,796.6226402,1089.52788129,28.9268,0.508627953636,284.651986244,306.906743608,574.827727533,0.99609,166.166,28.9556,2.26484,-29.265,2979.03757201,28.9399590259
2905.65807895,2381,237.187345614,2381,179.134,28.8346082516,1346.85953453,671.888637346,790.154724786,28.8334,0.50874220214,408.500199642,5.66951080508,535.000047867,0.996471,166.204,28.8607,2.49883,-29.1577,1216.93412084,28.8488144887
1807.13464151,2382,251.217787195,2382,179.175,28.8910152702,1068.69782893,203.051667095,837.691980862,28.8879,0.508866569975,401.36269064,131.304785523,586.9819431,0.997121,166.21,28.9148,2.50437,-29.2354,1081.87696855,28.9010855727
2986.76573811,2383,255.144250263,2383,179.188,28.8259978787,673.125414963,586.047133187,790.986052293,28.8262,0.495259520981,204.156344493,6.28581096603,394.966479617,0.997328,166.23,28.8579,2.17278,-29.1482,1314.09231172,28.8394309484
2259.15777598,2384,246.928480741,2384,179.205,28.8896410722,921.338405044,271.667731682,735.540422961,28.8861,0.507754719598,298.837150613,6.58376094083,463.24246559,0.996749,166.228,28.9144,2.41575,-29.2082,868.029955512,28.9016116229
1732.3899376,2385,200.902004338,2385,179.209,28.8963383622,661.765171198,384.915237173,90.1959856141,28.895,0.52644232547,225.276091895,12.8821180552,390.572020465,0.996508,166.296,28.9208,2.53312,-29.2179,669.981451908,28.9061475733
2982.92330033,2386,239.672132546,2386,179.214,28.8137006272,706.264108094,571.89392477,794.767887958,28.8145,0.499709663736,258.798745564,17.6417178445,315.20681658,0.997835,166.355,28.8353,2.13755,-29.1465,1585.24201612,28.8210249753
2936.65618283,2387,233.013810285,2387,179.225,28.9407657418,1054.12732995,828.017490526,798.973711316,28.9395,0.501527121344,334.391109479,67.3780593942,450.758737837,0.997718,166.357,28.9619,2.15145,-29.3096,2033.60735137,28.948072264
3044.38798313,2388,234.364705762,2388,179.248,28.9551108132,1050.27626579,764.993258892,812.288760926,28.9533,0.523488072557,411.192634636,49.9824582047,543.222685562,0.997783,166.365,28.9791,2.50184,-29.2784,2287.93525229,28.9643562052
3382.00201375,2389,236.788443002,2389,179.266,28.9512040938,953.77624789,807.891456249,216.91820898,28.9505,0.534577964569,362.750032845,99.5340885341,549.93110961,0.997863,166.432,28.9746,2.70258,-29.2749,1734.05440768,28.9618502759
2742.91976379,2390,150.478897913,2390,179.289,28.9245598415,708.099656264,465.893846963,185.278041647,28.9232,0.529491230039,217.66883461,8.9596413899,220.687202755,0.996417,166.45,28.9502,2.77993,-29.2529,404.537223208,28.9334596035
3199.96329563,2391,182.633669493,2391,179.297,28.9360161285,986.458857804,1428.1607024,191.074875602,28.9367,0.48481280064,304.933495644,91.9425323124,541.467258948,0.997641,166.488,28.9618,1.9517,-29.253,1694.85696956,28.9433512931
2637.46029887,2392,249.958212194,2392,179.304,28.9888007424,521.179910187,527.18828211,748.917195723,28.9873,0.510513884306,171.27821686,47.6077241613,289.18136066,0.997448,166.537,29.0128,2.46975,-29.3251,1280.03513917,28.9969190018
2005.13370254,2393,245.755773998,2393,179.313,28.9908095789,796.221376421,295.627983277,746.009833679,28.9893,0.518195766671,252.26468193,35.5435822173,344.55250706,0.997661,166.545,29.0162,2.48163,-29.3372,1010.15492071,28.9993396231
2607.73489089,2394,258.299174771,2394,179.349,28.9944590058,1008.33305133,537.610396726,814.139299343,28.9939,0.516756094861,373.630149777,110.675097579,530.958191855,0.997381,166.573,29.0191,2.44496,-29.3244,1386.41478995,29.0053272601
1412.96833358,2395,248.390714216,2395,179.355,29.1152498303,1261.36187237,130.142082148,650.585551131,29.1133,0.517688510329,286.932938783,502.138289871,689.378579139,0.997805,166.549,29.1395,2.40634,-29.44,817.62795544,29.1265424788
3364.3541054,2396,259.783550168,2396,179.445,29.0570599786,773.602478035,744.514530917,908.088613649,29.0556,0.526443288063,180.937313728,171.865313764,495.946204374,0.997531,166.555,29.0813,2.58179,-29.3866,1637.95982253,29.0652305276
3199.59432334,2397,253.257281341,2397,179.497,29.0243777606,813.30349298,849.684908794,846.947264915,29.0237,0.511407950662,274.681878775,61.8753078798,348.796514657,0.997884,166.574,29.0454,2.38781,-29.345,1811.46703217,29.0321517704
1830.2192686,2398,236.405529278,2398,179.519,28.9476094541,924.994957031,277.965811863,215.219584835,28.9472,0.49300575859,235.12010952,184.654875721,449.797791698,0.997778,166.603,28.9728,2.20806,-29.2602,952.629064167,28.9579472092
2188.73020408,2399,243.812300471,2399,179.54,28.9654342241,712.834404065,293.590996537,738.868859968,28.9644,0.522216492425,256.426485896,66.6842995577,403.158514928,0.99799,166.566,28.991,2.48199,-29.3011,911.704072636,28.9746014145
186.992433262,2400,111.968636034,2400,179.572,28.9652046394,606.727659313,3.8384773534,162.995278137,28.9647,0.502663463606,136.774790269,169.885648221,320.190715759,0.997543,166.533,28.9908,2.42003,-29.2744,173.527296377,28.9733754343
179.043783403,2401,109.226806177,2401,179.606,28.9744189076,648.962116207,4.47833915806,160.877704407,28.9735,0.483922709237,146.284070895,73.6513969249,224.550080094,0.997278,166.523,28.9996,1.93021,-29.2675,167.915506178,28.9873049635
3254.81802939,2402,257.766842215,2402,179.642,29.0376483488,706.459078121,870.747491128,873.252362214,29.033,0.510579183819,174.607984733,87.4838275301,267.361216455,0.997895,166.529,29.0619,2.2703,-29.3528,1790.50120782,29.0476267216
3309.92270111,2403,250.652648777,2403,179.687,28.9565531467,706.475788925,551.141117093,802.759554801,28.9556,0.507464329906,250.154521297,27.6773381444,250.334547154,0.997486,166.574,28.9847,2.19136,-29.2719,1156.32579914,28.9680049301
2351.43757798,2404,229.533255694,2404,179.73,29.0100394396,915.290401899,370.80923592,709.907205488,29.0108,0.531589389948,274.955834874,103.372300966,557.599882722,0.997851,166.613,29.0337,2.55693,-29.3323,1091.54671745,29.0200390749
