AverageY,AverageAbsQ,MinReturn,AverageQ,MinEsReturn,AverageDiscountedReturn,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,StdEsReturn,AveragePolicySurr,Epoch,AverageEsReturn,AverageAction,AverageReturn,Iteration,AverageAbsY,MaxReturn,QFunRegParamNorm,StdReturn,AverageQLoss
575.23932241,575.354,12.5162485749,575.221,4180.50630073,459.618199691,4.8923779907,4180.50630073,169.775,0.0,-577.698,1881,4180.50630073,0.987246,4475.73296388,1881,575.355662581,6386.46578512,269.01,2330.95886851,391.014
575.92408909,576.0,646.840762515,575.927,4039.50403608,452.596071501,5.19656799683,4039.50403608,169.783,0.0,-578.468,1882,4039.50403608,0.983607,5662.39435093,1882,575.99233695,6379.37308379,269.148,1675.72373896,475.857
575.082800297,575.154,884.052411688,575.05,3721.10221548,410.007787212,4.731608554,3721.10221548,169.826,0.0,-577.593,1883,3721.10221548,0.982311,4668.76666608,1883,575.175746205,5605.34368061,269.32,1443.29469904,371.786
575.512506546,575.568,5593.59974434,575.498,3954.76728108,446.140934599,4.91287091886,3954.76728108,169.839,0.0,-577.945,1884,3954.76728108,0.981344,5839.33156872,1884,575.581792012,5984.95585331,269.428,125.936622318,414.343
575.744689002,575.821,5617.43760065,575.72,3414.42713553,462.06901993,4.53331438882,3414.42713553,169.908,0.0,-578.115,1885,3414.42713553,0.974388,5926.06747205,1885,575.836508224,6217.22001242,269.475,184.665761965,343.523
575.623211775,575.711,-171.583843293,575.617,3704.19384045,460.127159623,4.8870640249,3704.19384045,170.011,0.0,-578.024,1886,3704.19384045,0.984553,4996.30908636,1886,575.709915607,6590.50788521,269.557,1917.42294943,400.047
575.168106884,575.289,5790.33874012,575.178,4081.29047195,472.621788614,4.48016562098,4081.29047195,170.132,0.0,-577.612,1887,4081.29047195,0.979395,6015.05019523,1887,575.275154594,6219.34212886,269.63,159.19918554,323.822
576.040784332,576.105,5424.03416869,576.025,3551.04203367,450.429532866,4.7644862862,3551.04203367,170.134,0.0,-578.481,1888,3551.04203367,0.980558,5864.12116629,1888,576.116791471,6150.8414844,269.738,184.442222433,385.637
575.109526111,575.172,6219.30397246,575.081,3750.16546839,499.806150794,4.74055139324,3750.16546839,170.186,0.0,-577.621,1889,3750.16546839,0.980818,6473.85046695,1889,575.195994568,6731.59459912,269.854,137.323552934,369.894
575.09336521,575.2,-174.221465735,575.085,4264.51844616,349.360735367,5.14669781005,4264.51844616,170.222,0.0,-577.518,1890,4264.51844616,0.985429,3505.34303564,1890,575.204842145,5183.27356081,269.994,2097.76728293,482.722
576.205465889,576.267,3427.92919338,576.198,3442.92519626,415.953016687,4.85731252892,3442.92519626,170.285,0.0,-578.586,1891,3442.92519626,0.984513,5144.98868576,1891,576.272381547,6031.3583604,270.062,797.528022834,384.659
574.401267196,574.474,6135.6290648,574.382,3942.56834381,492.732338203,4.93362565094,3942.56834381,170.309,0.0,-576.796,1892,3942.56834381,0.976162,6333.41099396,1892,574.493754775,6618.7372692,270.097,144.767804872,383.227
575.06522291,575.155,5745.43660729,575.045,4134.08916823,475.132044631,4.90865449169,4134.08916823,170.335,0.0,-577.507,1893,4134.08916823,0.982567,6123.15949831,1893,575.170589344,6278.95390873,270.153,139.416319867,404.358
575.14178735,575.254,6470.85066151,575.141,3846.82055022,506.698513613,4.93309473594,3846.82055022,170.327,0.0,-577.629,1894,3846.82055022,0.980427,6663.90026446,1894,575.2474219,6831.69098912,270.292,121.806896784,411.937
574.027181239,574.138,4530.36801284,574.031,3204.55769954,466.043159317,4.83391578115,3204.55769954,170.427,0.0,-576.509,1895,3204.55769954,0.981512,5832.50718995,1895,574.126058873,6280.43629081,270.453,563.106502971,413.127
574.113943164,574.183,3512.20760445,574.085,3662.79514912,485.252611128,4.66348633286,3662.79514912,170.507,0.0,-576.442,1896,3662.79514912,0.987162,6149.45777937,1896,574.205926876,6784.61912004,270.567,964.545925113,303.031
575.708492284,575.782,5330.22737554,575.694,4161.93956686,427.47306331,4.83234086836,4161.93956686,170.567,0.0,-578.231,1897,4161.93956686,0.980551,5515.71751343,1897,575.790431959,6001.8997403,270.727,226.665307137,393.678
574.375436299,574.442,5729.93243316,574.367,4047.49383575,468.629811885,4.78606262159,4047.49383575,170.61,0.0,-576.761,1898,4047.49383575,0.983219,6146.44865577,1898,574.448072306,6394.53223581,270.816,165.494999978,333.686
574.835944807,574.912,5624.5213893,574.83,3790.08245608,450.657241964,4.56025649582,3790.08245608,170.686,0.0,-577.446,1899,3790.08245608,0.980044,5881.77306825,1899,574.911898394,6284.13515437,270.863,181.680716202,309.851
575.449090509,575.487,5067.44622802,575.426,4081.2631742,467.247644093,4.90645893484,4081.2631742,170.817,0.0,-578.027,1900,4081.2631742,0.981537,6047.11429365,1900,575.5075708,6374.20897935,271.009,356.069026884,401.877
575.795488504,575.859,5440.15764353,575.793,3737.52916743,435.305939959,4.64699083457,3737.52916743,170.841,0.0,-578.393,1901,3737.52916743,0.973808,5753.64668855,1901,575.864080418,5921.89761389,271.066,139.376527649,341.911
575.98920556,576.099,5387.86917201,576.009,4062.5147377,450.273707748,4.8704281883,4062.5147377,170.967,0.0,-578.562,1902,4062.5147377,0.981019,5910.46446727,1902,576.076434116,6261.4106409,271.112,219.03138471,384.863
577.434157228,577.489,393.536942348,577.401,2982.31257109,424.32940553,5.04695688181,2982.31257109,171.043,0.0,-579.711,1903,2982.31257109,0.989251,4830.26926084,1903,577.514970879,6224.96216999,271.266,1970.54552764,428.165
575.558980966,575.629,654.603990053,575.538,3758.33625203,419.03555345,5.00678483997,3758.33625203,171.066,0.0,-577.915,1904,3758.33625203,0.988539,5254.12971183,1904,575.646688803,5971.59579764,271.394,1542.55402161,451.081
574.767069784,574.852,5585.89634069,574.753,3520.04562792,452.368320659,4.67419027794,3520.04562792,171.111,0.0,-577.206,1905,3520.04562792,0.977939,5720.88310415,1905,574.863142423,5936.93742325,271.439,110.555525138,331.592
575.836317215,575.903,5580.03797238,575.83,3847.71427683,456.456347807,4.5925995376,3847.71427683,171.133,0.0,-578.125,1906,3847.71427683,0.979009,5831.15983892,1906,575.901413178,6046.54527457,271.526,156.70342545,308.061
574.577789906,574.631,5322.71110402,574.564,3877.82565683,425.446403386,5.01015726522,3877.82565683,171.131,0.0,-576.825,1907,3877.82565683,0.984012,5597.80288066,1907,574.64249597,5955.85186052,271.664,179.100615701,436.257
575.084279352,575.17,5272.41828088,575.081,4008.14980315,448.179814723,4.89667289377,4008.14980315,171.138,0.0,-577.114,1908,4008.14980315,0.979184,5747.98086926,1908,575.173026778,6257.47931262,271.726,252.126668238,393.465
573.822506172,573.877,180.881058944,573.795,3921.04699856,418.268790292,4.69396217083,3921.04699856,171.183,0.0,-576.017,1909,3921.04699856,0.985829,4893.28679824,1909,573.900624346,5728.69968722,271.865,1588.54409733,321.078
574.055585993,574.126,5383.8498671,574.05,4131.46372649,441.073618316,4.94294174781,4131.46372649,171.232,0.0,-576.296,1910,4131.46372649,0.98131,5931.35002997,1910,574.132648651,6249.51457634,272.012,239.688002321,408.397
574.648064179,574.716,5268.41400363,574.641,3604.07856449,421.41613262,4.81113992698,3604.07856449,171.27,0.0,-576.961,1911,3604.07856449,0.981568,5616.95430735,1911,574.718866135,5857.2481293,272.052,181.73634772,346.32
574.56055923,574.607,5344.76375675,574.537,3925.39430942,438.281733399,5.14666297215,3925.39430942,171.274,0.0,-576.948,1912,3925.39430942,0.985447,5618.19188457,1912,574.622350656,5915.64028961,272.149,186.926123826,452.09
574.179714958,574.26,5859.1057916,574.174,3970.29911371,475.458674315,5.05952910017,3970.29911371,171.319,0.0,-576.647,1913,3970.29911371,0.98139,6130.38212046,1913,574.260601766,6382.97509301,272.243,180.320905497,433.127
574.562903041,574.618,1072.49151871,574.55,3883.4646369,444.932481543,4.85723143906,3883.4646369,171.425,0.0,-577.074,1914,3883.4646369,0.982907,4986.66500612,1914,574.632097192,5878.85751696,272.321,1544.92011264,384.253
574.041942617,574.115,6000.27397201,574.022,3536.33784159,474.535834879,4.86143593735,3536.33784159,171.421,0.0,-576.447,1915,3536.33784159,0.980516,6129.41268695,1915,574.129608609,6296.78346968,272.419,94.268197544,378.633
574.253338398,574.366,1722.25694144,574.253,3972.02107612,435.900426202,4.62841356981,3972.02107612,171.461,0.0,-576.687,1916,3972.02107612,0.981651,4746.09699925,1916,574.360407937,6141.56067732,272.529,1621.89157269,313.166
573.781191965,573.882,1901.95214195,573.781,3425.99624059,387.306644119,4.75746758487,3425.99624059,171.465,0.0,-576.111,1917,3425.99624059,0.983905,4549.41761234,1917,573.877259339,5098.86047233,272.636,897.713220211,358.906
573.575048468,573.672,369.047942175,573.557,3196.30303038,397.708498633,4.87723855095,3196.30303038,171.516,0.0,-575.986,1918,3196.30303038,0.984097,4764.45557824,1918,573.679458192,6002.6975806,272.727,1800.10499154,355.615
572.187471687,572.332,1524.33363294,572.174,3818.04223335,431.359986565,5.3853145802,3818.04223335,171.519,0.0,-574.573,1919,3818.04223335,0.982622,5410.67781558,1919,572.334953767,5967.41229952,272.883,1297.26359973,540.3
572.687826587,572.824,1318.18152977,572.689,3384.3096696,423.971724463,4.76242058686,3384.3096696,171.508,0.0,-575.119,1920,3384.3096696,0.981008,3941.30252311,1920,572.811091658,5496.47191266,272.95,1738.05600236,318.242
573.616394094,573.778,960.64033065,573.612,3942.23683412,458.539425398,5.07706743532,3942.23683412,171.589,0.0,-576.057,1921,3942.23683412,0.980659,5555.80808496,1921,573.775374134,6495.7262484,273.047,1547.95859926,393.464
572.596399583,572.731,2591.11156715,572.573,3377.67269853,425.376153874,4.75243720098,3377.67269853,171.597,0.0,-575.021,1922,3377.67269853,0.980022,5137.29519972,1922,572.755861262,5754.3540027,273.131,887.903828367,309.818
573.027099159,573.182,3477.30151608,573.017,3771.2256223,484.133759206,5.05183292618,3771.2256223,171.626,0.0,-575.583,1923,3771.2256223,0.97997,6087.40144233,1923,573.193761094,6631.57059257,273.2,879.354479648,413.029
574.598124086,574.741,5873.30822939,574.592,3627.13060106,446.664168641,5.30016009135,3627.13060106,171.702,0.0,-576.983,1924,3627.13060106,0.984977,6095.87352573,1924,574.74067113,6253.29956191,273.348,128.417591347,488.67
574.100081366,574.227,2210.4654515,574.081,3309.94244899,481.811300288,5.08031979596,3309.94244899,171.742,0.0,-576.624,1925,3309.94244899,0.979311,6068.94590119,1925,574.235767265,6676.07524584,273.491,1290.29869741,389.352
572.661333319,572.797,6079.38334358,572.652,3288.01554186,471.504687518,5.099346917,3288.01554186,171.774,0.0,-575.083,1926,3288.01554186,0.978413,6198.62188102,1926,572.802193938,6358.06252331,273.582,77.8443572968,385.784
572.523080005,572.683,481.123715053,572.51,3462.93153822,444.363185189,5.22446089923,3462.93153822,171.755,0.0,-574.934,1927,3462.93153822,0.985603,4634.00914426,1927,572.691864192,6333.37914256,273.649,2031.8938998,399.773
573.311635107,573.463,6325.91279633,573.3,3816.31680656,483.294305134,5.14718239342,3816.31680656,171.837,0.0,-575.751,1928,3816.31680656,0.979439,6557.3144302,1928,573.458462172,6814.45886,273.745,152.662646378,404.101
573.244726935,573.418,2805.76886467,573.243,3759.17873498,474.913935041,5.24771601549,3759.17873498,171.947,0.0,-575.621,1929,3759.17873498,0.982108,5804.42237696,1929,573.415610326,6344.60654999,273.88,1010.45270821,404.714
570.966021961,571.104,5213.60902779,570.94,4174.22816499,409.749048469,5.16680093981,4174.22816499,172.009,0.0,-573.339,1930,4174.22816499,0.980091,5411.18848046,1930,571.137856029,5624.18585727,274.009,128.033411572,414.713
572.536359543,572.694,510.017318979,572.525,4011.21524158,424.152959538,5.1002050093,4011.21524158,171.973,0.0,-574.907,1931,4011.21524158,0.981476,5273.28792878,1931,572.699627321,6032.87024316,274.101,1591.82355223,419.059
572.424155487,572.611,651.534398536,572.409,3912.47702126,416.269307322,4.89115357382,3912.47702126,171.953,0.0,-574.907,1932,3912.47702126,0.986534,3742.47760884,1932,572.617010039,5743.83465608,274.166,1936.75555333,348.294
573.584337338,573.77,2280.02308069,573.57,3558.58850215,444.578023946,4.80015961819,3558.58850215,171.999,0.0,-575.977,1933,3558.58850215,0.980001,5417.93291836,1933,573.787908517,5945.10102433,274.236,1052.77017574,309.388
573.280374735,573.472,2814.67860044,573.278,3439.16491356,426.162909827,4.87417952941,3439.16491356,172.095,0.0,-575.77,1934,3439.16491356,0.984458,5421.28432577,1934,573.471705272,5962.08321765,274.348,876.704861574,313.052
572.086534294,572.301,6542.27617994,572.089,3820.59189127,494.720044745,4.78833802853,3820.59189127,172.168,0.0,-574.613,1935,3820.59189127,0.978819,6632.75570754,1935,572.301083603,6788.3782929,274.451,74.0942284609,316.874
572.841207725,572.991,5796.26821449,572.81,4084.95033996,475.31842117,5.104295221,4084.95033996,172.19,0.0,-575.279,1936,4084.95033996,0.978158,6356.38421984,1936,573.019495755,6606.33229719,274.545,223.402561958,383.321
574.707695736,574.889,294.469352394,574.698,3569.34844057,436.488053528,4.88208308606,3569.34844057,172.231,0.0,-577.25,1937,3569.34844057,0.981152,5311.2146164,1937,574.881302469,6062.42461404,274.655,1676.66312371,335.949
573.327769266,573.512,4292.63496147,573.322,3696.51939838,450.28678787,4.98027287647,3696.51939838,172.256,0.0,-575.962,1938,3696.51939838,0.978819,5683.46043782,1938,573.507272488,6024.85676402,274.728,485.25601982,349.905
573.21885576,573.378,1528.77373923,573.201,3526.04335478,470.136262508,4.99716456411,3526.04335478,172.288,0.0,-575.655,1939,3526.04335478,0.981087,5630.00929485,1939,573.387796071,6349.68103066,274.771,1376.30497706,418.277
572.816721296,573.015,2925.27680761,572.805,3515.64883522,459.491406935,5.2126769244,3515.64883522,172.292,0.0,-575.323,1940,3515.64883522,0.982321,5876.17413998,1940,573.021911988,6348.57617485,274.887,991.291511083,456.209
572.828120235,573.038,1180.68002477,572.846,3618.79414238,459.509427777,5.1704150411,3618.79414238,172.301,0.0,-575.319,1941,3618.79414238,0.979004,5504.63679196,1941,573.019382901,6296.59178816,274.959,1455.43722665,446.262
573.060654959,573.235,5013.51180926,573.032,1825.17315051,470.825010047,4.92848221585,1825.17315051,172.394,0.0,-575.614,1942,1825.17315051,0.981111,6188.10027041,1942,573.257972278,6440.14159478,275.006,411.071778334,367.834
572.648775322,572.835,5681.44799142,572.65,4444.37785776,476.229920931,5.01125445736,4444.37785776,172.447,0.0,-575.346,1943,4444.37785776,0.986949,6324.55305107,1943,572.821928748,6584.31044501,275.093,246.884662693,383.718
573.800446582,573.908,589.02030821,573.74,3785.95862652,418.803508244,5.24161633613,3785.95862652,172.512,0.0,-576.473,1944,3785.95862652,0.978519,5133.84730212,1944,573.958257568,5855.32460293,275.215,1521.70372934,493.425
572.367826384,572.508,679.138585043,572.373,4066.66074221,440.979278294,4.49418790601,4066.66074221,172.514,0.0,-574.993,1945,4066.66074221,0.985521,4906.18202725,1945,572.491140368,6230.62695269,275.245,2081.99638618,263.272
574.018210656,574.133,2375.82263471,574.01,3297.58015754,474.999939161,4.83280509276,3297.58015754,172.531,0.0,-576.547,1946,3297.58015754,0.983878,5848.27939034,1946,574.130242643,6448.71112306,275.308,1162.39243954,352.645
574.285250418,574.415,4180.42371583,574.277,3401.09342537,475.742071023,4.86615888045,3401.09342537,172.562,0.0,-576.787,1947,3401.09342537,0.988199,5946.83247069,1947,574.420985992,6580.35265324,275.438,641.288050865,378.587
573.337768348,573.429,1819.16687392,573.307,3981.85819116,445.997588548,4.76555176601,3981.85819116,172.604,0.0,-575.802,1948,3981.85819116,0.980231,5633.76000556,1948,573.451568923,6186.67855879,275.574,1273.15404604,360.867
574.906147136,575.014,268.667574981,574.904,3323.24167214,392.559265961,4.72601384092,3323.24167214,172.518,0.0,-577.196,1949,3323.24167214,0.983615,5125.53958611,1949,575.011853493,5851.95974473,275.635,1624.966197,356.93
573.346662913,573.463,2587.19288609,573.334,3800.31892196,441.38674601,4.86315329285,3800.31892196,172.564,0.0,-575.664,1950,3800.31892196,0.980634,5307.57454556,1950,573.470377025,6298.38654594,275.799,1139.61056764,357.893
574.167343498,574.299,4502.14191287,574.165,3102.75720005,367.663394329,4.89634023126,3102.75720005,172.629,0.0,-576.387,1951,3102.75720005,0.984987,5150.93928594,1951,574.299296202,5518.01868233,275.932,272.603504725,380.503
575.075259198,575.189,1023.00520615,575.059,3434.66476505,377.92641633,4.98322323794,3434.66476505,172.654,0.0,-577.458,1952,3434.66476505,0.987819,3362.75629255,1952,575.200849836,5342.91567336,276.026,1558.90980911,382.275
574.386614819,574.494,532.770769188,574.378,3274.95901141,403.356097189,5.11780471468,3274.95901141,172.714,0.0,-576.893,1953,3274.95901141,0.988926,4284.25862692,1953,574.49824414,6364.59114641,276.102,2182.04217162,447.477
573.923172202,574.014,5173.56243503,573.9,3428.9601079,424.279214316,4.99526512769,3428.9601079,172.753,0.0,-576.242,1954,3428.9601079,0.981941,5859.77523127,1954,574.029699447,6066.00356115,276.303,242.530470598,410.107
575.070012507,575.181,4826.35233554,575.052,3131.47396814,373.592220977,4.89877336174,3131.47396814,172.794,0.0,-577.37,1955,3131.47396814,0.979434,5121.77635,1955,575.187552995,5384.71258444,276.404,190.729368924,383.08
573.931722483,574.066,450.42949619,573.923,3052.4367107,392.065186603,4.89643544382,3052.4367107,172.792,0.0,-576.261,1956,3052.4367107,0.982195,4279.2688418,1956,574.066587627,5623.80742086,276.49,1696.30156616,373.645
574.709028431,574.856,5675.09052926,574.726,3417.73911722,444.672039406,4.66337039005,3417.73911722,172.834,0.0,-576.976,1957,3417.73911722,0.986278,6134.28159736,1957,574.833956742,6400.40077077,276.586,239.408501097,336.765
572.781136518,572.897,1445.64464149,572.758,3790.83431949,445.075865711,4.85695044102,3790.83431949,172.866,0.0,-575.012,1958,3790.83431949,0.978129,5219.74488328,1958,572.910685236,6334.57832633,276.651,1537.20044549,322.642
573.515258737,573.646,4018.41336615,573.495,3583.96951794,448.56447802,5.14461118712,3583.96951794,172.946,0.0,-575.824,1959,3583.96951794,0.979521,5846.43436778,1959,573.655945033,6419.91663088,276.68,637.620311222,449.203
573.420932421,573.544,4622.95797654,573.391,3957.85521181,466.275649391,5.04094755556,3957.85521181,172.985,0.0,-575.788,1960,3957.85521181,0.983809,5929.39325158,1960,573.557128302,6239.54267412,276.775,447.65984514,411.617
572.237940533,572.376,5074.12723994,572.25,3295.74252471,432.503511932,4.73903353505,3295.74252471,172.992,0.0,-574.68,1961,3295.74252471,0.982366,5467.8681394,1961,572.355642885,5711.65263993,276.797,177.310120319,330.166
573.114124232,573.238,5670.20065896,573.105,3630.62363368,437.658601181,4.85004588943,3630.62363368,172.961,0.0,-575.554,1962,3630.62363368,0.980414,5969.32071408,1962,573.219503581,6203.72360494,276.87,145.856930286,367.342
573.563253223,573.643,2650.22679598,573.534,3709.28052855,427.168247085,5.10290240743,3709.28052855,172.968,0.0,-575.882,1963,3709.28052855,0.981293,5438.27810328,1963,573.669608464,6033.44043812,276.908,944.054314472,422.849
573.00082431,573.107,5452.04423539,572.994,3984.66519221,436.482971003,4.93850356284,3984.66519221,173.01,0.0,-575.372,1964,3984.66519221,0.975893,5691.63977386,1964,573.100505835,5849.52747857,276.963,140.545394899,378.664
572.313887489,572.455,5443.18816033,572.338,3438.89470337,430.691933723,5.02365837458,3438.89470337,173.022,0.0,-574.684,1965,3438.89470337,0.979035,5823.12355358,1965,572.422016999,6134.68062609,277.056,162.857271811,448.255
573.694035643,573.769,3069.6915713,573.653,3541.25437513,470.947817857,4.70825984935,3541.25437513,173.056,0.0,-576.024,1966,3541.25437513,0.976126,5796.47600888,1966,573.803844353,6387.825603,277.014,927.264313481,335.142
572.159920274,572.272,4777.97144415,572.145,3081.54099659,454.581182724,4.90924144819,3081.54099659,173.106,0.0,-574.466,1967,3081.54099659,0.982119,5884.70310319,1967,572.264335021,6373.40959176,277.133,500.746715147,384.381
571.046818839,571.184,5359.82572526,571.045,3916.65381662,437.105745285,4.94207343982,3916.65381662,173.208,0.0,-573.326,1968,3916.65381662,0.977015,5650.77987309,1968,571.178359381,5784.22250525,277.29,124.717386447,387.037
571.909715546,572.02,5398.94023808,571.887,3384.23181985,440.640456279,4.81819923537,3384.23181985,173.245,0.0,-574.365,1969,3384.23181985,0.977028,5732.4157038,1969,572.029380661,5985.33460386,277.416,191.850675388,336.728
572.116506537,572.205,948.40021527,572.113,3853.15134231,451.695531826,5.12915191382,3853.15134231,173.236,0.0,-574.594,1970,3853.15134231,0.981615,5098.19285219,1970,572.203233005,6479.48537584,277.471,2039.37884098,419.149
571.87394627,571.956,5461.06974978,571.86,4062.04759293,437.828904801,4.85990111486,4062.04759293,173.289,0.0,-574.34,1971,4062.04759293,0.981891,5751.63601442,1971,571.966671748,5965.12476612,277.597,150.912226209,366.237
573.135041638,573.239,5835.77025481,573.132,4110.66407154,450.474033024,4.90446836134,4110.66407154,173.35,0.0,-575.544,1972,4110.66407154,0.982458,5997.69867252,1972,573.232402186,6128.71301821,277.677,90.3961275269,357.564
572.134778709,572.22,5371.26499776,572.11,4034.3193658,436.124278458,4.74281676645,4034.3193658,173.358,0.0,-574.59,1973,4034.3193658,0.979633,5565.92773814,1973,572.237782191,5758.25071178,277.764,115.859444788,319.669
571.599640415,571.724,5322.1124459,571.592,3705.85121165,434.941565073,4.82289793516,3705.85121165,173.475,0.0,-573.93,1974,3705.85121165,0.986329,5496.22419472,1974,571.728084498,5630.32077405,277.859,105.090473655,399.79
571.566548452,571.727,5755.99809626,571.57,3631.07037261,433.344646725,4.99401377331,3631.07037261,173.516,0.0,-573.922,1975,3631.07037261,0.985069,5962.60384162,1975,571.71821619,6176.91184245,277.935,133.428735406,413.787
572.722310026,572.834,1020.83464496,572.704,4058.53503618,459.554363384,4.76632028133,4058.53503618,173.564,0.0,-575.157,1976,4058.53503618,0.981731,5667.7326612,1976,572.853031378,6381.17704429,277.986,1553.24976434,353.182
571.421946774,571.601,2163.32173015,571.444,3706.29816968,428.858209595,4.79419638279,3706.29816968,173.595,0.0,-573.76,1977,3706.29816968,0.983606,5359.29313329,1977,571.573206867,6273.31906487,278.096,1099.6670706,393.238
571.715942546,571.86,947.83974737,571.695,3770.24307328,464.618258384,5.0458373658,3770.24307328,173.563,0.0,-574.072,1978,3770.24307328,0.984141,5211.53940597,1978,571.873514993,6468.70354066,278.262,1858.56353489,417.643
572.520549058,572.638,6144.5116818,572.477,3382.89121576,495.578909438,4.82766117118,3382.89121576,173.612,0.0,-574.968,1979,3382.89121576,0.984271,6384.37475253,1979,572.668966554,6568.97409635,278.393,133.484281052,363.334
571.653172083,571.863,1807.41072546,571.656,3565.02736013,476.65894665,4.91556106347,3565.02736013,173.6,0.0,-574.177,1980,3565.02736013,0.980396,5742.28185435,1980,571.863621483,6350.49919732,278.477,1316.74103141,361.733
572.120874377,572.305,5153.28890779,572.1,4485.46829937,452.406423575,4.85939178677,4485.46829937,173.664,0.0,-574.547,1981,4485.46829937,0.985171,6021.96501242,1981,572.328912799,6414.3046616,278.592,374.877746887,367.573
572.020787322,572.228,5993.06948076,572.007,4054.33807727,466.773530572,5.0039432259,4054.33807727,173.748,0.0,-574.505,1982,4054.33807727,0.974042,6233.07589383,1982,572.228722857,6458.91751544,278.721,174.847826649,397.446
571.694178904,571.909,5948.70873563,571.695,4159.24849555,470.003460525,5.05287394644,4159.24849555,173.719,0.0,-574.052,1983,4159.24849555,0.97774,6183.71953207,1983,571.906724819,6399.49691874,278.758,147.826332924,386.108
572.757517471,572.978,2446.55029959,572.748,3964.18292924,467.63511419,4.42020861752,3964.18292924,173.791,0.0,-575.248,1984,3964.18292924,0.982303,5789.14293486,1984,572.977031749,6427.2580528,278.818,1131.51316088,254.411
571.835394198,572.046,3500.73539729,571.811,3792.54193395,466.609495956,5.08665122128,3792.54193395,173.801,0.0,-574.491,1985,3792.54193395,0.981766,5938.31142344,1985,572.05366489,6355.74360772,278.905,820.566184334,424.044
572.4041133,572.623,908.240352406,572.39,3751.63608354,406.80145381,4.70528243598,3751.63608354,173.836,0.0,-574.953,1986,3751.63608354,0.986658,4718.60339231,1986,572.638061509,5961.52725396,278.986,1711.96699358,331.399
572.190503403,572.429,1030.26072379,572.186,3703.51025946,472.434530704,4.98078398161,3703.51025946,173.794,0.0,-574.705,1987,3703.51025946,0.9841,5378.12352312,1987,572.431550061,6735.49279199,279.095,1954.12335035,435.8
573.472579582,573.729,1491.11092666,573.482,3397.27769866,479.23142413,4.7858063082,3397.27769866,173.84,0.0,-575.997,1988,3397.27769866,0.982074,5906.78412716,1988,573.719708832,6588.03023656,279.212,1477.15929174,367.766
573.341376333,573.56,5469.32343425,573.31,3997.71243203,430.249252867,5.01557576547,3997.71243203,173.886,0.0,-575.845,1989,3997.71243203,0.990489,5827.53419366,1989,573.590912199,6232.99259838,279.326,229.310092652,415.542
572.933772268,573.199,862.626535841,572.908,3909.6702896,446.118565028,5.0319510157,3909.6702896,174.02,0.0,-575.205,1990,3909.6702896,0.978676,5584.18050768,1990,573.217251711,6350.75906629,279.428,1579.40958657,381.895
573.25138423,573.565,6254.78169849,573.252,3297.44956536,472.387619621,5.02649639982,3297.44956536,174.056,0.0,-575.371,1991,3297.44956536,0.983593,6364.64942286,1991,573.564417788,6609.80227454,279.533,100.142017898,381.672
572.096405197,572.429,5993.65432952,572.086,3585.62098984,471.255674209,4.69440561623,3585.62098984,174.11,0.0,-574.639,1992,3585.62098984,0.981337,6274.11159561,1992,572.442237839,6423.04394993,279.628,128.906230719,313.55
572.820032677,573.166,5609.63135276,572.804,3567.44856964,458.603547831,5.07247558889,3567.44856964,174.119,0.0,-575.273,1993,3567.44856964,0.980127,5932.40420682,1993,573.184681724,6168.76339201,279.718,150.70349902,425.348
572.48559418,572.863,5931.48733502,572.486,4011.62565379,460.366898897,4.81236877473,4011.62565379,174.172,0.0,-574.997,1994,4011.62565379,0.980087,6208.15600803,1994,572.86580915,6557.4872706,279.823,184.631540468,365.458
574.429247685,574.774,557.831338234,574.428,3699.15890212,402.139133947,5.04856294044,3699.15890212,174.214,0.0,-577.006,1995,3699.15890212,0.984849,4520.31359883,1995,574.780225299,5405.96600794,279.889,1452.28887377,428.491
573.89387403,574.187,-184.2672098,573.851,3620.9874437,362.165750938,4.74397218869,3620.9874437,174.204,0.0,-576.488,1996,3620.9874437,0.989583,2988.32839865,1996,574.232664197,5548.95807355,279.963,2226.88460644,310.972
572.809878882,573.153,2564.69312392,572.799,3787.52708328,473.473815717,5.07216023799,3787.52708328,174.226,0.0,-575.369,1997,3787.52708328,0.983647,5619.729614,1997,573.15919911,6147.13738458,280.093,1032.53234757,405.322
573.639221465,573.965,1427.63509985,573.637,3787.12041,413.276080234,4.70856331757,3787.12041,174.28,0.0,-576.148,1998,3787.12041,0.98683,4018.15428426,1998,573.970810715,5647.88988534,280.146,1508.56153956,327.138
574.668265289,574.922,5317.32734759,574.646,3671.94204868,431.693875065,5.12284275897,3671.94204868,174.339,0.0,-577.292,1999,3671.94204868,0.983299,5541.79137065,1999,574.946152735,5709.87694807,280.299,133.535663686,457.804
573.945349389,574.195,533.873437059,573.938,3576.46867925,435.012645718,4.99967386792,3576.46867925,174.395,0.0,-576.445,2000,3576.46867925,0.986963,5010.76108189,2000,574.196805477,6396.15879589,280.423,2210.98013799,415.855
573.303789702,573.543,835.431552177,573.292,3799.98424057,422.386754174,5.16562875574,3799.98424057,174.447,0.0,-575.93,2001,3799.98424057,0.987941,4263.14842413,2001,573.550517972,6005.93865238,280.484,1785.07366231,435.794
574.434968347,574.639,5242.17358415,574.419,3953.24560273,416.533224744,4.83807956152,3953.24560273,174.564,0.0,-577.146,2002,3953.24560273,0.98549,5366.93706919,2002,574.649869058,5509.69273999,280.553,80.716021913,344.678
