AverageAction,MinReturn,MaxReturn,AverageDiscountedReturn,QFunRegParamNorm,AverageQ,MinEsReturn,AverageAbsQ,AverageQLoss,StdReturn,Iteration,PolicyRegParamNorm,AverageEsReturn,AveragePolicySurr,AverageReturn,StdEsReturn,Epoch,AverageAbsY,AverageY,AverageAbsQYDiff,MaxEsReturn
0.00982859,1000.0,1000.0,99.9956828753,93.8333,0.912303,3.0,0.915031,0.0038144,0.0,2531,107.505,18.6481481481,-0.982212,1000.0,20.2055707458,2531,0.912408983779,0.912265986098,0.0156721164082,109.0
0.00237495,1000.0,1000.0,99.9956828753,93.8508,0.905587,3.0,0.908234,0.00381269,0.0,2532,107.522,12.4230769231,-0.978894,1000.0,14.7618003478,2532,0.90577511257,0.905629906881,0.015708881762,100.0
0.00386386,1000.0,1000.0,99.9956828753,93.8678,0.913528,3.0,0.915701,0.00321717,0.0,2533,107.553,17.4310344828,-0.983516,1000.0,15.5863690104,2533,0.913761814509,0.913565491727,0.0146919572137,67.0
0.00187959,1000.0,1000.0,99.9956828753,93.8705,0.907807,3.0,0.910853,0.00348898,0.0,2534,107.575,14.5362318841,-0.979686,1000.0,20.6085529663,2534,0.907957417757,0.90780761367,0.0160444678485,136.0
2.28291e-05,1000.0,1000.0,99.9956828753,93.8825,0.908475,4.0,0.911858,0.00433205,0.0,2535,107.447,24.5609756098,-0.979554,1000.0,20.4104812631,2535,0.908551727455,0.908466915008,0.0173999295449,81.0
0.00103738,1000.0,1000.0,99.9956828753,93.8907,0.910226,3.0,0.913187,0.00406736,0.0,2536,107.548,20.8695652174,-0.978696,1000.0,23.4276023525,2536,0.91036001338,0.910217236069,0.0163702026991,106.0
0.483071,1000.0,1000.0,99.9956828753,93.9026,0.905141,3.0,0.908032,0.00347302,0.0,2537,107.57,16.8360655738,-0.9769,1000.0,17.344324274,2537,0.905194730458,0.905102387928,0.0157931070275,107.0
0.00219121,1000.0,1000.0,99.9956828753,93.9175,0.905308,3.0,0.90828,0.00370221,0.0,2538,107.612,20.8163265306,-0.969485,1000.0,27.1606509115,2538,0.905385257019,0.905278396144,0.0160206611501,171.0
0.0010951,1000.0,1000.0,99.9956828753,93.9379,0.904852,3.0,0.907542,0.00419318,0.0,2539,107.558,18.5740740741,-0.971345,1000.0,18.420602246,2539,0.905047619122,0.904886641235,0.0163074559015,97.0
0.00209537,1000.0,1000.0,99.9956828753,93.957,0.906038,3.0,0.908996,0.00362087,0.0,2540,107.608,20.375,-0.977552,1000.0,29.8360974045,2540,0.906155482761,0.905980490585,0.0154083427278,160.0
0.00892406,1000.0,1000.0,99.9956828753,93.962,0.905975,3.0,0.909358,0.00362786,0.0,2541,107.609,22.1333333333,-0.97626,1000.0,19.470319292,2541,0.906271216796,0.9060661397,0.0163814216999,70.0
0.00622769,1000.0,1000.0,99.9956828753,94.016,0.905655,3.0,0.908194,0.00368294,0.0,2542,107.613,21.7872340426,-0.976224,1000.0,25.3427031508,2542,0.905660923036,0.905585833508,0.0155602885483,134.0
0.043951,1000.0,1000.0,99.9956828753,94.049,0.902231,3.0,0.904921,0.00321055,0.0,2543,107.647,16.6896551724,-0.972518,1000.0,18.6309039673,2543,0.902398401524,0.902235254922,0.0148575107531,109.0
0.00370783,1000.0,1000.0,99.9956828753,94.0604,0.904807,3.0,0.907942,0.00426112,0.0,2544,107.593,16.2807017544,-0.977352,1000.0,14.6643790712,2544,0.904901908994,0.904796523193,0.0166218863565,61.0
0.0817433,1000.0,1000.0,99.9956828753,94.0597,0.906606,3.0,0.909209,0.00376733,0.0,2545,107.654,22.9772727273,-0.974477,1000.0,32.3865071767,2545,0.906805161956,0.90668812752,0.0156137189519,153.0
0.012749,1000.0,1000.0,99.9956828753,94.0841,0.904845,3.0,0.90813,0.00381741,0.0,2546,107.647,22.75,-0.973863,1000.0,21.287222302,2546,0.904976707337,0.904793095559,0.0165252113308,98.0
0.0457748,1000.0,1000.0,99.9956828753,94.109,0.898992,3.0,0.901896,0.00343915,0.0,2547,107.72,19.568627451,-0.972748,1000.0,18.3209457992,2547,0.899036202485,0.898939782694,0.0153321021611,75.0
0.0111574,75.0,1000.0,95.7180149631,94.1222,0.905318,3.0,0.908856,0.00420741,265.918803241,2548,107.76,18.1272727273,-0.97526,915.909090909,17.6728395058,2548,0.905465768565,0.90537325407,0.017063564417,67.0
0.0934879,1000.0,1000.0,99.9956828753,94.1305,0.902183,3.0,0.904654,0.00344965,0.0,2549,107.77,18.4814814815,-0.973278,1000.0,18.1900875945,2549,0.902267235783,0.902147809022,0.0152463850502,87.0
0.0497677,1000.0,1000.0,99.9956828753,94.1464,0.900285,3.0,0.903833,0.00408654,0.0,2550,107.792,17.6909090909,-0.969408,1000.0,20.9795335136,2550,0.90053447716,0.900341875508,0.0169952958834,95.0
0.636202,41.0,60.0,36.549631033,94.1808,0.901951,3.0,0.904828,0.00325144,2.49150806877,2551,107.712,15.0735294118,-0.970681,45.2941176471,12.7409900997,2551,0.902008907776,0.901871021391,0.0151425182191,56.0
0.010469,1000.0,1000.0,99.9956828753,94.2113,0.902606,3.0,0.905601,0.00389269,0.0,2552,107.813,15.1212121212,-0.971983,1000.0,13.018070368,2552,0.902717094344,0.902615540883,0.016047456478,66.0
0.00551118,1000.0,1000.0,99.9956828753,94.2307,0.8977,3.0,0.900703,0.00395055,0.0,2553,107.812,17.5438596491,-0.969474,1000.0,18.7710772064,2553,0.897855210566,0.897685947843,0.0163175495122,120.0
0.00201248,1000.0,1000.0,99.9956828753,94.2564,0.901204,3.0,0.903936,0.00330556,0.0,2554,107.832,14.5441176471,-0.970233,1000.0,20.9652610592,2554,0.901326288611,0.901190092388,0.0147762131497,130.0
0.00403393,1000.0,1000.0,99.9956828753,94.27,0.895515,3.0,0.898406,0.00360052,0.0,2555,107.859,13.4078947368,-0.968489,1000.0,13.3772958006,2555,0.895668456141,0.895545046205,0.0154438379931,59.0
0.0515705,1000.0,1000.0,99.9956828753,94.2718,0.897911,3.0,0.901363,0.00381122,0.0,2556,107.867,14.9253731343,-0.968732,1000.0,15.5230338557,2556,0.897957352346,0.897847210544,0.0159559519989,81.0
0.00191441,1000.0,1000.0,99.9956828753,94.2558,0.894725,3.0,0.897725,0.00389089,0.0,2557,107.911,15.8412698413,-0.967532,1000.0,20.8959678264,2557,0.89486927352,0.894756509254,0.0162364775907,124.0
0.00177249,1000.0,1000.0,99.9956828753,94.2792,0.898245,3.0,0.900635,0.00334476,0.0,2558,107.887,20.4081632653,-0.967371,1000.0,18.7332710322,2558,0.898335715202,0.898235679463,0.0147960149859,99.0
0.00189139,1000.0,1000.0,99.9956828753,94.3119,0.897305,3.0,0.900359,0.00381772,0.0,2559,107.887,17.1379310345,-0.968298,1000.0,17.328915715,2559,0.89748388137,0.897326703957,0.0158066486803,83.0
0.00111373,1000.0,1000.0,99.9956828753,94.3317,0.897212,3.0,0.900759,0.00383143,0.0,2560,107.863,31.1875,-0.965909,1000.0,28.285859431,2560,0.897282127645,0.897156125565,0.0164876113686,125.0
0.000868478,1000.0,1000.0,99.9956828753,94.3315,0.900418,3.0,0.903283,0.00345178,0.0,2561,107.841,24.1794871795,-0.969543,1000.0,24.3993188165,2561,0.900563901472,0.900457232494,0.0148907009229,144.0
2.28259e-05,1000.0,1000.0,99.9956828753,94.3416,0.898403,3.0,0.901294,0.00351898,0.0,2562,107.876,26.5,-0.966056,1000.0,26.5150900432,2562,0.898423443729,0.898341664379,0.0149912033436,121.0
0.285983,44.0,46.0,36.3609627457,94.3611,0.894786,3.0,0.898254,0.00365963,0.359248524706,2563,107.856,22.4772727273,-0.964556,44.9686098655,18.4396911781,2563,0.894991460906,0.894873636911,0.0158073516525,65.0
0.141947,1000.0,1000.0,99.9956828753,94.3809,0.893758,3.0,0.896708,0.00320225,0.0,2564,107.883,25.375,-0.963549,1000.0,28.1084395689,2564,0.893985803859,0.893729588913,0.0149282557545,120.0
0.172831,1000.0,1000.0,99.9956828753,94.4038,0.89438,3.0,0.897173,0.00317084,0.0,2565,107.875,15.393442623,-0.96715,1000.0,14.9010712438,2565,0.894716402464,0.89440948815,0.0140368783599,79.0
0.073939,1000.0,1000.0,99.9956828753,94.4076,0.89319,4.0,0.896179,0.00363773,0.0,2566,107.857,36.8888888889,-0.964221,1000.0,33.4512728356,2566,0.893325855115,0.893151009942,0.0155410536247,113.0
0.0188738,1000.0,1000.0,99.9956828753,94.4277,0.893703,3.0,0.897032,0.00391249,0.0,2567,107.9,36.1724137931,-0.964452,1000.0,38.8534549704,2567,0.893937814848,0.893726620926,0.0157711858951,177.0
0.00319818,1000.0,1000.0,99.9956828753,94.4286,0.894176,3.0,0.897355,0.00391119,0.0,2568,107.944,22.7333333333,-0.964489,1000.0,21.182172798,2568,0.894252685141,0.894108891831,0.0158294285617,130.0
0.00619336,1000.0,1000.0,99.9956828753,94.4458,0.89589,3.0,0.898854,0.00309314,0.0,2569,107.994,16.2413793103,-0.964929,1000.0,12.9165896332,2569,0.896063997103,0.895923362204,0.0143765778089,52.0
0.239127,1000.0,1000.0,99.9956828753,94.4509,0.892937,3.0,0.895986,0.00343452,0.0,2570,107.978,18.3157894737,-0.961845,1000.0,15.1126273387,2570,0.893168671811,0.892933600779,0.0147076433708,63.0
0.196126,1000.0,1000.0,99.9956828753,94.4552,0.892767,3.0,0.895826,0.00328988,0.0,2571,107.949,18.1428571429,-0.961871,1000.0,17.2175456309,2571,0.892977300753,0.892808961282,0.0146779428932,93.0
0.720892,1000.0,1000.0,99.9956828753,94.4514,0.893573,3.0,0.89641,0.00384502,0.0,2572,107.931,34.1428571429,-0.963602,1000.0,48.932690129,2572,0.893723039366,0.893528097137,0.0156180922341,216.0
0.285766,45.0,48.0,37.4493958479,94.4853,0.893883,3.0,0.896575,0.00374889,0.884283786482,2573,107.918,17.3833333333,-0.96626,46.688372093,20.2518243348,2573,0.894083407742,0.893887966072,0.0151948553586,114.0
0.125115,44.0,47.0,37.3052454373,94.4956,0.897168,3.0,0.899968,0.00330441,0.762625217405,2574,107.915,19.6078431373,-0.965642,46.4583333333,21.9697460706,2574,0.897344250563,0.897228686292,0.0146554474298,110.0
0.389949,1000.0,1000.0,99.9956828753,94.4978,0.89463,3.0,0.897677,0.0035053,0.0,2575,107.907,17.9444444444,-0.966931,1000.0,18.6750146677,2575,0.894571791142,0.894489050463,0.014982497588,91.0
0.0310975,1000.0,1000.0,99.9956828753,94.4868,0.892229,3.0,0.895384,0.00380749,0.0,2576,108.084,20.3673469388,-0.964355,1000.0,15.4981155899,2576,0.892431174597,0.892314992478,0.0160553999355,73.0
0.000989737,1000.0,1000.0,99.9956828753,94.5136,0.891972,3.0,0.895413,0.00376196,0.0,2577,108.121,20.68,-0.963959,1000.0,23.9269220754,2577,0.892257764043,0.892058147767,0.0159673026844,122.0
0.0470042,1000.0,1000.0,99.9956828753,94.54,0.894805,3.0,0.898615,0.00437145,0.0,2578,108.305,16.6034482759,-0.964536,1000.0,12.0515268101,2578,0.894919816649,0.894697465474,0.0167548572928,52.0
0.00130074,1000.0,1000.0,99.9956828753,94.5671,0.894924,3.0,0.89812,0.00345739,0.0,2579,108.313,17.0163934426,-0.96579,1000.0,13.7655924149,2579,0.895148561063,0.89487803887,0.0145228532025,66.0
0.104878,1000.0,1000.0,99.9956828753,94.5648,0.893872,2.0,0.896299,0.00355841,0.0,2580,108.331,17.1379310345,-0.963993,1000.0,12.6019268859,2580,0.894206718672,0.893958832051,0.0140727721022,52.0
0.0292878,1000.0,1000.0,99.9956828753,94.5938,0.890997,4.0,0.893412,0.00359292,0.0,2581,108.376,25.2894736842,-0.962448,1000.0,31.3821168441,2581,0.891160636132,0.891001826088,0.0146191285106,176.0
0.0218154,1000.0,1000.0,99.9956828753,94.5842,0.894269,3.0,0.897386,0.00334981,0.0,2582,108.424,24.2558139535,-0.96372,1000.0,26.7191186869,2582,0.894334129683,0.894213260701,0.0146739157166,128.0
0.0521085,1000.0,1000.0,99.9956828753,94.5842,0.895208,3.0,0.89821,0.00326306,0.0,2583,108.475,19.1153846154,-0.962937,1000.0,18.1348091188,2583,0.895390637013,0.895219456422,0.014585260118,80.0
0.155071,1000.0,1000.0,99.9956828753,94.5822,0.892315,3.0,0.89539,0.00365219,0.0,2584,108.534,17.8909090909,-0.961982,1000.0,15.8500619182,2584,0.892496587622,0.892359535741,0.0150421244945,77.0
0.0180045,1000.0,1000.0,99.9956828753,94.608,0.889628,3.0,0.892887,0.00354612,0.0,2585,108.538,23.0,-0.960152,1000.0,19.4807597388,2585,0.889785000983,0.889585249937,0.0150429337737,73.0
0.0195845,1000.0,1000.0,99.9956828753,94.6054,0.890246,3.0,0.893432,0.00366584,0.0,2586,108.559,19.9791666667,-0.955948,1000.0,17.9739273942,2586,0.890291826327,0.890226430752,0.0150787526673,76.0
0.0180854,1000.0,1000.0,99.9956828753,94.6197,0.890097,4.0,0.892547,0.00351257,0.0,2587,108.602,27.2,-0.958445,1000.0,19.8318646915,2587,0.890140011248,0.890045553466,0.0143090693103,88.0
0.0153741,1000.0,1000.0,99.9956828753,94.6416,0.886293,4.0,0.889212,0.00350365,0.0,2588,108.613,40.5555555556,-0.955981,1000.0,44.5482121962,2588,0.886363971545,0.886299463198,0.0144750045848,216.0
0.00177612,1000.0,1000.0,99.9956828753,94.6715,0.884836,3.0,0.887475,0.00359457,0.0,2589,108.611,27.2222222222,-0.954289,1000.0,34.1012472166,2589,0.885211072188,0.884906634481,0.0148257783693,198.0
0.00249392,1000.0,1000.0,99.9956828753,94.7051,0.883995,4.0,0.887215,0.00386985,0.0,2590,108.633,34.1666666667,-0.954881,1000.0,25.3838312492,2590,0.884063656927,0.88394380324,0.0161619056764,102.0
0.073505,138.0,163.0,77.6015261469,94.734,0.882975,3.0,0.886094,0.00395771,6.62822683706,2591,108.657,26.8823529412,-0.952599,149.088235294,20.3321893527,2591,0.883031627222,0.882925007577,0.015902127484,84.0
4.9277e-05,1000.0,1000.0,99.9956828753,94.7524,0.883095,3.0,0.885622,0.00316479,0.0,2592,108.719,21.2352941176,-0.950175,1000.0,19.0114395235,2592,0.883240523928,0.883116094509,0.0137798821913,96.0
0.0834413,1000.0,1000.0,99.9956828753,94.7533,0.883647,3.0,0.886813,0.00341103,0.0,2593,108.731,16.3114754098,-0.95134,1000.0,15.8760991447,2593,0.88375216489,0.883601976246,0.0147445747515,73.0
0.000962608,1000.0,1000.0,99.9956828753,94.7903,0.885149,3.0,0.888392,0.00335603,0.0,2594,108.743,14.4202898551,-0.952158,1000.0,13.4911734936,2594,0.885350673566,0.88525007262,0.0143766378707,70.0
0.0207553,1000.0,1000.0,99.9956828753,94.7986,0.885948,3.0,0.888981,0.00417695,0.0,2595,108.771,17.2909090909,-0.951686,1000.0,18.1885805606,2595,0.88606164184,0.885921574238,0.0158403248927,98.0
0.232138,1000.0,1000.0,99.9956828753,94.8194,0.880776,3.0,0.883606,0.00343893,0.0,2596,108.787,13.9866666667,-0.949885,1000.0,16.2024634615,2596,0.880851231602,0.880693365271,0.014402558288,100.0
0.112067,1000.0,1000.0,99.9956828753,94.8371,0.880263,3.0,0.883256,0.00364033,0.0,2597,108.813,17.3272727273,-0.949311,1000.0,17.1803847406,2597,0.880418023106,0.880288096276,0.0146557909008,84.0
0.188891,1000.0,1000.0,99.9956828753,94.8708,0.881625,3.0,0.884412,0.00334234,0.0,2598,108.852,20.1346153846,-0.94894,1000.0,18.4818297943,2598,0.881775640409,0.881643564976,0.0141903967799,80.0
0.129907,1000.0,1000.0,99.9956828753,94.8862,0.881796,3.0,0.884542,0.00325555,0.0,2599,108.889,13.3733333333,-0.94851,1000.0,13.1207452363,2599,0.881928517981,0.881753543332,0.013896841555,68.0
0.153299,1000.0,1000.0,99.9956828753,94.9004,0.878949,3.0,0.881521,0.00325626,0.0,2600,108.938,24.8974358974,-0.946484,1000.0,30.762777101,2600,0.878949639559,0.878850033413,0.0139202691884,140.0
0.150844,1000.0,1000.0,99.9956828753,94.922,0.879135,3.0,0.882118,0.00408532,0.0,2601,108.955,29.2727272727,-0.946871,1000.0,33.3232767199,2601,0.879415896309,0.8792017729,0.0156246657475,140.0
0.204715,1000.0,1000.0,99.9956828753,94.9247,0.875725,3.0,0.878637,0.00368352,0.0,2602,108.967,26.0487804878,-0.944505,1000.0,23.409348997,2602,0.875903068974,0.875732398149,0.0146700361946,87.0
0.153197,1000.0,1000.0,99.9956828753,94.9223,0.874321,4.0,0.877405,0.0035172,0.0,2603,109.003,30.9375,-0.943128,1000.0,32.8233315456,2603,0.874467357192,0.874295620316,0.0149679551794,139.0
0.000942172,1000.0,1000.0,99.9956828753,94.984,0.877365,3.0,0.879893,0.0033425,0.0,2604,109.011,34.7586206897,-0.942957,1000.0,34.4510198762,2604,0.877451675653,0.877389983532,0.0137785576543,140.0
0.00188609,1000.0,1000.0,99.9956828753,94.9848,0.870426,7.0,0.873581,0.00372441,0.0,2605,109.005,35.75,-0.938757,1000.0,26.2292434943,2605,0.87039856394,0.870328520228,0.0150578747566,111.0
0.403877,1000.0,1000.0,99.9956828753,94.9907,0.868472,3.0,0.871567,0.00361601,0.0,2606,109.002,29.7142857143,-0.935816,1000.0,23.4442456279,2606,0.86865926971,0.868505954007,0.0146516518042,94.0
0.367074,1000.0,1000.0,99.9956828753,95.0125,0.868113,3.0,0.87164,0.00354552,0.0,2607,108.989,51.0,-0.937197,1000.0,49.0306026885,2607,0.868300699954,0.868091360939,0.0152276110981,211.0
0.0519945,1000.0,1000.0,99.9956828753,95.0292,0.874409,4.0,0.877113,0.00304705,0.0,2608,108.978,31.9333333333,-0.940015,1000.0,24.8528111533,2608,0.87466260363,0.874443557454,0.0135894130117,97.0
0.0095962,1000.0,1000.0,99.9956828753,95.0184,0.866536,3.0,0.869538,0.00381725,0.0,2609,108.974,36.5,-0.9358,1000.0,24.6887770917,2609,0.866790194012,0.866564921222,0.015174611343,96.0
0.0108715,1000.0,1000.0,99.9956828753,95.0278,0.869042,6.0,0.871402,0.0035262,0.0,2610,108.978,32.1612903226,-0.937782,1000.0,19.0890895611,2610,0.869038879397,0.868958424325,0.0143727674992,90.0
0.0135382,1000.0,1000.0,99.9956828753,95.0399,0.868608,5.0,0.871525,0.00295203,0.0,2611,108.965,29.6470588235,-0.937576,1000.0,23.3413069256,2611,0.868709315499,0.868596263713,0.0139764478038,114.0
0.225118,1000.0,1000.0,99.9956828753,95.0412,0.870632,4.0,0.873907,0.00350483,0.0,2612,108.975,28.9428571429,-0.937593,1000.0,23.8314832068,2612,0.870705549146,0.870626685182,0.0148366055028,108.0
0.00896558,1000.0,1000.0,99.9956828753,95.0512,0.870996,4.0,0.873549,0.00353913,0.0,2613,108.996,33.3333333333,-0.938417,1000.0,29.7246624128,2613,0.871088197678,0.870998263827,0.0145701246494,146.0
0.000268546,1000.0,1000.0,99.9956828753,95.0626,0.87028,4.0,0.873732,0.00398199,0.0,2614,108.999,25.9473684211,-0.936545,1000.0,25.5857149375,2614,0.870415161876,0.870295192277,0.015759747319,101.0
0.347698,30.0,50.0,37.1473904895,95.0923,0.869548,3.0,0.871986,0.00316634,2.21065628501,2615,109.002,14.5072463768,-0.935771,46.2304147465,13.9175868186,2615,0.869718960034,0.869530441949,0.0139630628631,69.0
0.191815,47.0,48.0,37.6503878602,95.1074,0.870547,3.0,0.873234,0.00308477,0.068357839336,2616,109.002,12.961038961,-0.936133,47.0046948357,13.2991959121,2616,0.870633594935,0.87049272671,0.0138345826368,59.0
0.00022851,1000.0,1000.0,99.9956828753,95.12,0.866247,3.0,0.869412,0.00338593,0.0,2617,109.021,25.5641025641,-0.933738,1000.0,24.1658742984,2617,0.866491626595,0.866242958422,0.0148827217424,119.0
0.111755,45.0,46.0,36.8200998338,95.1474,0.868338,3.0,0.870751,0.00289733,0.4626992709,2618,109.028,22.0652173913,-0.934657,45.6894977169,25.3492150414,2618,0.868503641109,0.86836829498,0.0133608684698,140.0
8.97324e-05,1000.0,1000.0,99.9956828753,95.1461,0.867093,3.0,0.869581,0.00325906,0.0,2619,109.033,21.8444444444,-0.927572,1000.0,17.4342645456,2619,0.867378415162,0.867079308816,0.014017612191,68.0
0.00059822,1000.0,1000.0,99.9956828753,95.166,0.8624,3.0,0.865518,0.00354004,0.0,2620,109.056,18.9245283019,-0.924358,1000.0,15.8897724987,2620,0.862908995087,0.862349952033,0.0155055328311,59.0
0.153398,28.0,1000.0,25.6986537898,95.1689,0.85918,3.0,0.862283,0.00351843,55.1372061191,2621,109.054,13.6351351351,-0.928432,32.3754045307,10.9366410234,2621,0.85935837307,0.859167479171,0.0150858799302,48.0
0.420799,28.0,44.0,32.5625334821,95.1919,0.862688,3.0,0.865229,0.00323379,4.11220181506,2622,109.06,10.7582417582,-0.93181,39.2862745098,8.8818133226,2622,0.862759004494,0.86273163052,0.0140047776915,48.0
0.258182,49.0,53.0,40.323911055,95.2135,0.862709,3.0,0.865745,0.00374912,0.881186218613,2623,109.037,17.4745762712,-0.929418,51.3692307692,17.1002586284,2623,0.862825961903,0.862721897429,0.0150815022225,86.0
0.00105302,1000.0,1000.0,99.9956828753,95.2196,0.863905,3.0,0.866769,0.00310392,0.0,2624,109.078,12.9473684211,-0.930809,1000.0,13.9282888366,2624,0.863965819024,0.863842628979,0.0137059289333,83.0
0.000608187,1000.0,1000.0,99.9956828753,95.22,0.860634,3.0,0.86369,0.00304172,0.0,2625,109.065,24.5789473684,-0.928785,1000.0,22.3249112439,2625,0.860709301382,0.860598160847,0.0140508437067,100.0
0.000291337,1000.0,1000.0,99.9956828753,95.2426,0.863612,6.0,0.866451,0.00393928,0.0,2626,109.057,32.4193548387,-0.928584,1000.0,25.696459143,2626,0.863806877833,0.863699273655,0.01545387067,96.0
8.29426e-05,1000.0,1000.0,99.9956828753,95.2483,0.85955,5.0,0.862013,0.00283372,0.0,2627,109.099,46.7894736842,-0.927145,1000.0,35.4988197689,2627,0.859558225979,0.85946634029,0.0129199114991,116.0
0.000225536,1000.0,1000.0,99.9956828753,95.2202,0.857994,6.0,0.861361,0.0034418,0.0,2628,109.092,40.724137931,-0.924695,1000.0,36.355426054,2628,0.858144175542,0.857999850037,0.0149122342436,192.0
0.000224513,1000.0,1000.0,99.9956828753,95.2014,0.860564,4.0,0.863399,0.00284222,0.0,2629,109.118,39.4,-0.929118,1000.0,33.0333165153,2629,0.860681247741,0.860563843193,0.0134856063314,132.0
0.103494,46.0,48.0,37.5120484302,95.2139,0.860603,6.0,0.863582,0.00348941,0.422012033827,2630,109.133,42.6086956522,-0.926482,46.785046729,36.781066881,2630,0.860788802869,0.860649847786,0.014261831988,169.0
0.000181609,1000.0,1000.0,99.9956828753,95.2335,0.8581,3.0,0.861041,0.00347981,0.0,2631,109.139,36.0769230769,-0.926207,1000.0,25.334566045,2631,0.85825555463,0.858110048383,0.0144551995754,110.0
0.0977962,1000.0,1000.0,99.9956828753,95.2364,0.863685,6.0,0.866462,0.00329581,0.0,2632,109.17,47.4782608696,-0.930381,1000.0,37.6896590191,2632,0.863803400325,0.86365497614,0.0137374571114,159.0
0.00686152,93.0,1000.0,96.4259750833,95.2509,0.860188,3.0,0.862848,0.00363097,260.74416707,2633,109.152,27.9411764706,-0.926845,917.545454545,20.0131444695,2633,0.86042695418,0.860126040757,0.0144066409164,94.0
0.205979,1000.0,1000.0,99.9956828753,95.2529,0.86547,4.0,0.868494,0.00323625,0.0,2634,109.176,37.4285714286,-0.929973,1000.0,21.6851308034,2634,0.865710542616,0.865512550348,0.0139884226907,80.0
0.0250706,1000.0,1000.0,99.9956828753,95.2499,0.865524,7.0,0.868286,0.00344995,0.0,2635,109.212,58.9411764706,-0.928169,1000.0,49.7162189044,2635,0.865645964456,0.865461652943,0.0142622168552,216.0
0.0231702,1000.0,1000.0,99.9956828753,95.2651,0.859505,6.0,0.862188,0.00319138,0.0,2636,109.234,31.03125,-0.924417,1000.0,18.6555695018,2636,0.859720768396,0.859569058753,0.0135275997063,73.0
0.0103314,1000.0,1000.0,99.9956828753,95.2532,0.860865,4.0,0.863134,0.00306936,0.0,2637,109.251,30.875,-0.925051,1000.0,27.6380059881,2637,0.860961291062,0.860779614481,0.0129957368984,133.0
0.0129429,1000.0,1000.0,99.9956828753,95.2542,0.857685,4.0,0.861181,0.00343719,0.0,2638,109.285,31.4193548387,-0.923612,1000.0,23.3151953684,2638,0.858066559117,0.857728267477,0.0146446138227,95.0
0.000331555,1000.0,1000.0,99.9956828753,95.2705,0.857381,4.0,0.86035,0.00337929,0.0,2639,109.303,30.4117647059,-0.921832,1000.0,23.7686368327,2639,0.857676792179,0.857404973467,0.0140734513014,107.0
0.0829558,32.0,1000.0,79.6938523878,95.2882,0.856013,3.0,0.858781,0.00301777,436.39480814,2640,109.304,24.8780487805,-0.916924,724.0,21.5374830628,2640,0.856184672469,0.855987714352,0.0135081365148,81.0
0.330705,50.0,1000.0,54.6365635614,95.3199,0.854681,3.0,0.857971,0.0038467,314.099477047,2641,109.257,14.1449275362,-0.919911,186.333333333,12.2465911996,2641,0.854935386696,0.854673949532,0.0150148085628,61.0
0.138358,1000.0,1000.0,99.9956828753,95.3181,0.854313,3.0,0.857275,0.00348443,0.0,2642,109.248,20.0,-0.918394,1000.0,12.9251237336,2642,0.854706265376,0.854357408732,0.0142754240786,47.0
0.110856,1000.0,1000.0,99.9956828753,95.3242,0.853323,3.0,0.856236,0.00343689,0.0,2643,109.261,25.641025641,-0.917154,1000.0,23.1865203761,2643,0.853444389666,0.853220123147,0.0143610946595,108.0
0.00196855,1000.0,1000.0,99.9956828753,95.3503,0.854202,3.0,0.857897,0.00393193,0.0,2644,109.281,21.7954545455,-0.917406,1000.0,15.3127688035,2644,0.854485346937,0.854198395643,0.0154631873684,74.0
0.36968,1000.0,1000.0,99.9956828753,95.3514,0.854136,3.0,0.856592,0.00307695,0.0,2645,109.286,19.320754717,-0.918074,1000.0,14.7223018925,2645,0.854491308857,0.854177824047,0.0131937821397,63.0
0.128058,1000.0,1000.0,99.9956828753,95.3466,0.854474,3.0,0.85708,0.00299065,0.0,2646,109.277,34.8571428571,-0.918265,1000.0,26.4260616569,2646,0.854681331893,0.854419449242,0.0130989736586,119.0
0.00668005,1000.0,1000.0,99.9956828753,95.3465,0.849104,5.0,0.852317,0.00350556,0.0,2647,109.271,33.8666666667,-0.91358,1000.0,21.9556117858,2647,0.849580096855,0.849097674882,0.0148271029629,91.0
0.00731204,1000.0,1000.0,99.9956828753,95.3624,0.846818,4.0,0.85044,0.00370817,0.0,2648,109.29,29.4857142857,-0.910607,1000.0,18.3199679173,2648,0.847293695602,0.846834862593,0.015711080239,63.0
0.00777481,1000.0,1000.0,99.9956828753,95.3852,0.847433,4.0,0.850422,0.00315109,0.0,2649,109.294,43.347826087,-0.91257,1000.0,27.0211007655,2649,0.847651325082,0.847316113786,0.0138254076283,98.0
0.148996,79.0,1000.0,89.1994406194,95.3993,0.849806,4.0,0.85239,0.00291747,370.120905077,2650,109.279,35.8214285714,-0.913137,635.625,24.3135082552,2650,0.850081538556,0.849847646413,0.0134150680923,101.0
0.505361,54.0,74.0,46.6328176199,95.4399,0.847279,4.0,0.850471,0.00353527,3.3088659311,2651,109.267,29.3235294118,-0.910892,62.5375,26.1429560733,2651,0.847700348363,0.847352913872,0.0148938789842,113.0
0.11305,57.0,61.0,44.8439688075,95.4297,0.848898,3.0,0.851591,0.00300846,0.966147352042,2652,109.279,24.3846153846,-0.913292,59.2071005917,20.0941570594,2652,0.84903160415,0.848818290321,0.0135428755144,88.0
0.00690421,1000.0,1000.0,99.9956828753,95.4585,0.851383,3.0,0.854608,0.00336481,0.0,2653,109.29,29.8529411765,-0.914742,1000.0,23.1594630042,2653,0.851676597504,0.851420054612,0.0145148299424,98.0
