AverageAbsQ,AverageReturn,MaxReturn,AverageEsReturn,AverageQLoss,AveragePolicySurr,Epoch,QFunRegParamNorm,MaxForwardProgress,MaxEsReturn,StdForwardProgress,AverageForwardProgress,MinForwardProgress,StdReturn,PolicyRegParamNorm,MinEsReturn,MinReturn,AverageY,AverageDiscountedReturn,AverageAbsQYDiff,StdEsReturn,AverageAction,AverageAbsY,AverageQ
0.158324,21.0693994065,59.7259745762,12.375458862,0.000400236,-0.150729,1443,107.295,0.387143478714,36.1799427311,0.235718085144,0.0344047111537,-0.514677458585,23.7759065653,38.1551,-13.2601507851,-32.8213625829,0.149315329373,10.9878277626,0.0126645649748,13.7607230904,0.988611,0.158690240431,0.149299
0.15841,13.1731360147,45.5902923653,17.0139066506,0.000404078,-0.151174,1444,107.336,0.244437246254,34.389329012,0.144771707337,-0.0167070139781,-0.547238866809,14.6773969648,38.1669,-29.6714742693,-37.4951733075,0.149939311063,7.3679834378,0.0126271488344,15.5045429711,0.974016,0.158736646306,0.149938
0.158419,16.8728238313,58.5099047146,19.8643155321,0.000396862,-0.150938,1445,107.39,0.37775994653,41.5335163161,0.133857455432,0.0222352404611,-0.548913380062,13.6126714592,38.1444,-20.1556957067,-39.3216898066,0.149736577515,9.81276298637,0.0125121438376,15.7773720518,0.971197,0.158715461101,0.149711
0.159559,17.5644073467,62.8293621261,10.0077820776,0.000405416,-0.152723,1446,107.406,0.432396815386,28.3550246657,0.168597105342,0.0246530805332,-0.600673479684,16.9768485542,38.1361,-32.7684347646,-43.0506788782,0.151162851724,10.38823451,0.0125734525736,15.2892570396,0.978421,0.159909239235,0.151135
0.159617,13.6142925147,62.2402238807,22.8118399796,0.00047708,-0.156852,1447,107.497,0.413325163207,56.495269978,0.215547363211,-0.0197461346034,-0.515481874596,22.6488312771,38.189,-19.1955146726,-39.8496233029,0.15148119161,7.52048146763,0.0139972296487,21.0549453722,0.984549,0.159893436283,0.151477
0.16143,23.7466325657,67.1474770206,10.003697313,0.000411659,-0.156403,1448,107.577,0.458637706205,31.7483174898,0.164264268646,0.0807678105455,-0.522082675525,17.7542721592,38.1995,-33.6555121258,-36.1016987118,0.153707380895,13.214484592,0.0127613799879,19.7005266926,0.978091,0.161727584275,0.153704
0.162613,19.4553009386,60.0441372707,23.4782531344,0.000434953,-0.154747,1449,107.632,0.405791055252,54.8099411402,0.18204847289,0.0379264507459,-0.48582894175,19.4262724368,38.1965,9.37136300811,-33.8719564289,0.154903087799,10.56010298,0.0131302590712,11.3854511128,0.979598,0.162950037137,0.154856
0.163087,16.2766324872,54.8239095168,21.0949532925,0.000426421,-0.155127,1450,107.7,0.332503578804,40.2924291286,0.178290690809,0.0152446873419,-0.494586379289,18.3299388623,38.2118,-3.99565631191,-34.9531310591,0.154560824272,9.88199557635,0.0130359740399,12.2372804262,0.985715,0.163364476881,0.154547
0.163097,20.4169334802,67.2075796821,13.1241771125,0.000419665,-0.155672,1451,107.718,0.470424186843,33.0134092878,0.125338604221,0.0596928673694,-0.346252839655,13.2850615241,38.2186,-13.3146039324,-20.5517252623,0.15448030915,12.2373405427,0.012837936537,13.5462243186,0.980708,0.163458685569,0.154477
0.162951,21.0772884453,64.3107147875,9.9729799789,0.000418464,-0.155182,1452,107.748,0.426209084051,33.2759762418,0.179375322582,0.0500647036709,-0.487585689882,18.7976576834,38.2182,-33.1530302047,-32.7935819318,0.154085412452,11.4164745593,0.0127350740762,15.1703565316,0.987771,0.163276728338,0.154063
0.162776,21.327634593,56.1773344282,17.1947663066,0.000470456,-0.154887,1453,107.8,0.363498650114,44.7732790554,0.137046348377,0.0564807070886,-0.46494948906,14.0993529446,38.2057,-15.0515378633,-30.508113004,0.153930986728,12.1488364032,0.0133854760039,15.1536717066,0.977527,0.163162702197,0.153917
0.162875,23.8847082251,69.2229077425,17.077622906,0.000477101,-0.155935,1454,107.89,0.478059683356,39.7929452227,0.162977648982,0.0739038398491,-0.391272818032,17.6151259172,38.198,-2.45445716106,-21.4545315586,0.154220760528,13.1030369402,0.0134454235615,12.4890325551,0.979584,0.163207927707,0.154204
0.163533,22.6762123057,67.2927758716,27.8587787286,0.000424407,-0.1558,1455,107.902,0.46128330556,53.7684632023,0.124071663346,0.071946482163,-0.292384488773,13.4661533429,38.21,-8.32698876595,-16.8613639547,0.154902806537,12.8385926569,0.012808387904,17.9885606367,0.982949,0.163745523794,0.154904
0.163125,15.3985338365,62.6981541874,19.5868815525,0.000427814,-0.155613,1456,108.014,0.425285480994,38.3770735735,0.203487123035,-0.0104340884901,-0.555544227413,20.0444900952,38.2547,-0.406766034585,-40.6932805781,0.154278977737,8.73094575928,0.0128680841201,10.84547268,0.992048,0.163395022544,0.154289
0.163129,18.973618397,63.7565791908,18.4471803821,0.000434184,-0.155311,1457,108.055,0.441313195392,48.5543788445,0.182425175085,0.0301119731297,-0.605959246791,18.6840441193,38.2285,-10.3376450959,-44.1509497273,0.154264244116,10.428152403,0.0128626291154,15.6469019644,0.973211,0.163356209298,0.15428
0.164195,17.1081378577,45.9341014234,18.1391657587,0.000467477,-0.156523,1458,108.037,0.308268488243,46.5435988974,0.164872206277,0.00780787461385,-0.547089985343,15.8362856371,38.2265,-7.09888373095,-37.8252050661,0.155008578576,9.68990955409,0.0134601279346,13.6245637036,0.963645,0.164385949473,0.154999
0.16395,21.6647511782,64.0601094157,15.1443039103,0.000420756,-0.155661,1459,108.067,0.436910240799,66.7217459473,0.187830815306,0.050265738149,-0.463840601239,18.6126334489,38.2391,-22.4943627476,-28.4425407878,0.154659626161,12.3474235286,0.012971099074,22.0843394564,0.986345,0.164203634395,0.15466
0.164357,18.1277211938,45.3529414976,21.784181673,0.000426059,-0.156877,1460,108.059,0.2792127662,37.0943388301,0.164239312593,0.0139875118912,-0.507926672428,16.2710431074,38.2477,0.631865532102,-36.0686430879,0.155470337177,10.4530983485,0.0130340448893,12.0359644083,0.97514,0.16469867839,0.155452
0.163507,20.998698471,62.1869175018,22.7798170966,0.000415558,-0.155368,1461,108.117,0.44072268984,43.3883256057,0.218556157434,0.0494188225193,-0.517858278451,22.580184674,38.2656,1.61812281871,-35.0565987184,0.154340053416,12.2409189343,0.0128358790925,11.5994891815,0.985552,0.163856048233,0.154292
0.16424,18.5783270545,70.3286592097,22.6664539572,0.000414472,-0.156405,1462,108.225,0.493131136623,62.0131762657,0.170336534135,0.0239118482728,-0.515976205675,17.8001076671,38.2614,-13.8231098059,-37.4385180472,0.155159635686,10.6398183514,0.0127284953875,21.1328685161,0.978076,0.164489939245,0.155167
0.16438,18.4428806373,68.8529250774,20.3137838755,0.000447022,-0.156586,1463,108.306,0.473849531393,64.417456764,0.189019439032,0.02167038263,-0.460660753577,19.4387083906,38.2675,-30.082346527,-28.5985805709,0.155512908101,10.6080964897,0.0132053761609,25.7681488093,0.981182,0.164607070713,0.155547
0.164374,20.5092913534,62.4689874075,12.7552253638,0.000417492,-0.155841,1464,108.313,0.435146562262,47.4102098224,0.177615224389,0.0436777941867,-0.513585362603,18.2932354035,38.2728,-18.161086592,-33.8868138367,0.155073698752,11.7284069726,0.0129940982251,21.4314846272,0.981341,0.164588680149,0.155057
0.164444,19.7618824868,48.8151594806,16.4669638684,0.000437684,-0.156721,1465,108.361,0.284522067829,36.0387338025,0.142772261502,0.0407331049816,-0.40202000012,14.4371199621,38.2673,-24.2109730856,-24.4870318315,0.155480955055,11.7127328688,0.0129529299261,20.039048615,0.967686,0.164876905958,0.155448
0.163718,23.7628869755,72.1318401154,21.1758294982,0.000438334,-0.157927,1466,108.451,0.508606275377,51.0699799653,0.163774512411,0.0770786254088,-0.458030018068,16.9523512023,38.296,-20.3937406732,-30.2874295353,0.155132113245,13.3192511279,0.0132422402659,17.8796646657,0.984155,0.164043894558,0.155133
0.164593,19.0062530698,64.3668266503,23.3889000815,0.000403331,-0.157381,1467,108.549,0.434888506382,43.7353992429,0.179259925027,0.0323762015583,-0.413321989143,17.828299663,38.3246,-19.105351883,-25.0536749248,0.155901463294,11.1075603112,0.0125419276456,16.0693062735,0.977386,0.164904454316,0.155885
0.164793,16.3257779654,43.5604031766,12.0537232067,0.000446589,-0.158566,1468,108.618,0.298106558049,41.7776257654,0.17862425748,-0.00246098042654,-0.491157061738,17.9801976816,38.3107,-11.2079381686,-35.6800678728,0.15655818388,9.67621579371,0.0133247055191,18.0848319905,0.947889,0.165133358165,0.156538
0.163939,20.2785907992,48.1960028684,12.5027149235,0.000408011,-0.156937,1469,108.701,0.313009593006,40.2284357456,0.157154637948,0.0425750177257,-0.478133379338,15.9519232931,38.323,-29.0371779224,-32.6514330792,0.155353108248,12.1521638506,0.0127696400901,20.9195329285,0.974771,0.164235800373,0.155349
0.16521,19.0965966445,63.9988708751,9.91881784926,0.000495629,-0.157486,1470,108.771,0.431003757564,41.2688013754,0.190928057929,0.0245523738327,-0.53171438779,19.2163149468,38.3534,-11.6685415367,-35.0442335653,0.156384455678,11.2392343528,0.0138274792706,15.5888503491,0.954943,0.165349396623,0.156406
0.164903,15.8483973753,59.046416484,7.2340026871,0.000406732,-0.15757,1471,108.756,0.376981176514,43.3877994616,0.1882475746,-0.00563795951617,-0.50072773241,18.5253967924,38.3745,-30.269570786,-32.7080673688,0.15616061772,9.13889154781,0.0125775805055,21.3500781666,0.969697,0.165219626641,0.156162
0.164131,20.715877068,74.7646737859,17.4386145499,0.000461651,-0.158062,1472,108.819,0.535457128865,64.96466392,0.213045061762,0.0403280281989,-0.47857016226,22.9023073381,38.3766,-17.571665334,-30.7625442982,0.155979150001,11.4705705043,0.0132762199306,24.9365739553,0.976187,0.164520034301,0.155946
0.166709,8.67869994883,82.4107437069,5.73429123888,0.000458067,-0.16142,1473,108.895,0.617294831213,78.0051095504,0.267086764809,-0.0825651678715,-0.496986168918,28.8606927588,38.4025,-24.9684454754,-34.2791858669,0.158992760634,4.57714856472,0.0134256202149,26.3437595976,0.98663,0.167044271018,0.159003
0.16728,12.9110314172,78.6322681152,-2.94508927347,0.000405314,-0.161596,1474,108.866,0.58092211916,39.8731926969,0.248898375397,-0.0348277379013,-0.454355115537,26.179960437,38.4023,-33.5868086093,-29.659173281,0.159537404469,7.63995206703,0.012738660709,23.9948594589,0.98372,0.167560963317,0.159542
0.168594,11.3623672954,83.546477016,20.4275446706,0.000410466,-0.162322,1475,108.911,0.624224882476,52.9565355049,0.273149020039,-0.060243963039,-0.542594166301,29.1554233652,38.4172,-14.6605474762,-36.4817192849,0.161024243013,6.0985680401,0.0126930718771,23.6846452899,0.988884,0.168822430336,0.161013
0.168362,15.3550624838,83.2273104921,18.716182136,0.0004018,-0.162753,1476,108.858,0.623455879873,49.9327606372,0.25016159861,-0.00475624974551,-0.454821808899,26.8974306978,38.4396,-19.9677289104,-31.5149769489,0.160847007738,8.91015366687,0.0127713823232,26.3593391522,0.96812,0.168589281663,0.160844
0.168686,23.6836912533,80.571766615,21.4330658894,0.00042809,-0.163599,1477,108.876,0.589465563856,54.7865899228,0.244925257753,0.0569430749333,-0.60015630445,26.4026468729,38.4605,-22.6962157905,-42.6161149456,0.161607693049,11.6690597562,0.0129742967542,19.1067121857,0.979029,0.169037655832,0.161571
0.168827,18.2194692354,68.1221436771,23.1941734459,0.000437708,-0.163491,1478,108.924,0.47453338755,65.047886644,0.222754081126,0.013950738925,-0.430279705578,24.5482947212,38.4909,-18.7733282219,-25.323779071,0.161548904896,9.56564488054,0.0128718253651,27.64661503,0.978717,0.169054037916,0.161583
0.169434,17.2860514564,67.0619471029,24.6255390862,0.000403431,-0.164014,1479,108.987,0.464707551293,72.0254409187,0.209264228564,0.0122820719983,-0.388755417606,22.9730143932,38.4994,-4.71751988069,-22.7472431493,0.161927260909,8.96980802831,0.0125870552612,22.3312960362,0.986762,0.169660762918,0.161939
0.169479,23.5082574685,85.0825945614,17.2048527178,0.000425401,-0.16391,1480,109.034,0.644519247426,39.4165564397,0.236638624959,0.0587021955286,-0.494652603628,25.6705305443,38.5204,-16.9851159362,-34.4722811818,0.162371834304,11.8494191742,0.0128686788862,15.4871379378,0.993693,0.169825607567,0.162326
0.169549,25.9255300344,79.671253655,14.231395738,0.000423906,-0.164639,1481,109.09,0.584705829256,64.7858296815,0.251485397725,0.0755400598118,-0.445450996765,26.8574316605,38.5317,-15.0022731052,-26.6479514897,0.162489962558,12.9713109445,0.0129803984171,26.543428217,0.980248,0.169849170215,0.162486
0.170517,24.9435960563,74.8130871231,19.0680832101,0.000397448,-0.165375,1482,109.106,0.54578511738,62.7761353632,0.238853040195,0.0702359552436,-0.49392593906,25.7231634485,38.5508,-24.9701592801,-32.7147725708,0.163181413079,12.5241942044,0.012491929488,25.5489184939,0.990735,0.170746397271,0.16317
0.171098,19.0825581469,81.2989246891,23.4203866508,0.000413558,-0.16613,1483,109.212,0.604112540547,68.3862480886,0.288931912315,0.0089820062985,-0.456080919913,30.8165856924,38.562,-20.2862567445,-28.8400849562,0.164164353008,9.78389237487,0.0125972815788,26.9607045469,0.98502,0.171366193835,0.164156
0.170965,11.4596488602,74.5487272965,15.7639973055,0.000432573,-0.165274,1484,109.294,0.539696465697,77.0461728002,0.255941908209,-0.0554657821322,-0.467491954014,27.6499853022,38.5634,-26.8460937606,-29.0878467278,0.163803084081,5.71842384023,0.0128674256094,32.2035143016,0.980288,0.171263135028,0.163772
0.172327,32.2396298785,81.4908853165,34.5447904729,0.000410972,-0.167458,1485,109.369,0.603609629091,77.5238299606,0.239407517498,0.138629580554,-0.481506143549,25.5627398731,38.5635,-17.2820793468,-32.3946453374,0.165079090081,16.1354407835,0.0126293566576,31.6327471525,0.993348,0.172562035057,0.165103
0.172381,24.2754722175,78.4061087665,17.7254434585,0.000463161,-0.169147,1486,109.478,0.582236444768,78.1831106091,0.248424749344,0.0660239390277,-0.376526879743,26.7330317811,38.5979,-23.901033757,-22.5488055316,0.165489893938,12.4905649898,0.0134575513175,28.1240995593,0.994347,0.172644682984,0.165474
0.171944,34.8987327208,80.2962880274,13.7434764098,0.000430897,-0.16683,1487,109.529,0.589579906893,76.9979891088,0.256026816785,0.160368279795,-0.502868641575,27.3121745686,38.5986,-15.8141900139,-33.9540094359,0.164765019524,17.5618697381,0.0130162338298,22.6674766902,0.98733,0.172123672814,0.164758
0.17231,28.5533294537,86.4800234247,25.9566895164,0.000415171,-0.16738,1488,109.552,0.658141555534,57.5171916512,0.251928696487,0.104422268705,-0.430068457499,27.3003252409,38.5873,-17.9341192024,-25.0966244663,0.165569389395,14.0148462694,0.0126834503425,23.4585509034,0.991386,0.172671996403,0.165545
0.171773,30.175004056,83.1794509793,27.4423602311,0.000414759,-0.167579,1489,109.639,0.623440062709,80.8264420627,0.229034952444,0.121587314947,-0.445000436185,24.8047961165,38.6061,-14.3473201891,-26.7276597241,0.164943202242,15.119350556,0.0126091514299,29.4817989594,0.994149,0.171964034212,0.164946
0.172767,13.1923384807,78.3128924185,15.7195542705,0.000447901,-0.168448,1490,109.633,0.574235722857,51.8589837342,0.256980551788,-0.0368759521449,-0.434676680462,27.9105702999,38.6262,-29.6508669981,-26.161104412,0.166447536146,6.75343664854,0.0129507734948,23.6451351424,0.994327,0.173034751617,0.166422
0.172741,34.5802440851,84.9094444118,21.6670935105,0.000435594,-0.168762,1491,109.631,0.629561590158,62.2645262869,0.211169693971,0.158588087387,-0.396983525901,22.5500079047,38.6322,-11.1761819378,-21.7316768361,0.166619528807,17.3478974797,0.0129192686101,19.3228644805,0.993308,0.173132538868,0.166585
0.17366,23.6605638149,77.2991671138,20.9800225497,0.000474198,-0.169641,1492,109.615,0.561400158535,84.1463706194,0.23350811343,0.0693832289733,-0.494979392139,25.7225939894,38.6498,-25.5840764449,-36.5729521579,0.167549774321,12.1401256365,0.0132861745678,28.1094589779,0.992253,0.173996670861,0.167523
0.173873,31.7469203394,73.6038123389,3.71823981472,0.000472281,-0.17005,1493,109.654,0.522152850958,37.7058850799,0.195261514606,0.136219675411,-0.349025141053,21.5608572805,38.6675,-32.501534086,-19.157532138,0.167657870135,15.7734233636,0.0135005757606,16.9328173168,0.98974,0.174096491081,0.16766
0.174137,27.8952589836,80.4844493517,31.2571631289,0.000430716,-0.170037,1494,109.607,0.594391042776,79.1027525572,0.248507318582,0.0969606939006,-0.422042755682,26.6061738301,38.6935,-26.1545523132,-26.4611647313,0.167825084683,14.1607418482,0.0126119667012,29.7086332962,0.987792,0.17443338233,0.167823
0.174585,23.3184139508,73.0695460432,28.8238263497,0.000432148,-0.170599,1495,109.655,0.527514915389,58.7706032967,0.245123782169,0.05191258436,-0.463178358197,26.0847514722,38.7131,-12.1955896255,-30.0221946671,0.16813123308,12.3021344528,0.0127738462493,24.2831432107,0.991436,0.17479711156,0.168105
0.174099,27.7407471211,88.9937720728,17.8913322985,0.00045887,-0.169944,1496,109.712,0.680055353112,70.7881478144,0.282784982461,0.0970844893611,-0.412394384282,30.4927050533,38.7003,-32.8794158187,-25.5448717929,0.167875554542,13.9629638607,0.013064480059,33.0703358201,0.993144,0.174388556195,0.167853
0.173425,25.2548954808,75.556057661,20.7773814974,0.000438812,-0.169141,1497,109.711,0.548721314673,73.0624591102,0.253835154659,0.0793862345928,-0.503319059012,27.8364858268,38.6962,-20.2525440931,-33.4180421178,0.167253621115,12.4237746714,0.0128918149422,28.2058867704,0.992909,0.173789626805,0.167245
0.175356,7.71751312936,78.8555339176,4.26305608655,0.000433984,-0.171339,1498,109.703,0.58307718332,63.6956534863,0.259811195061,-0.0903889644137,-0.514517392345,27.9886982527,38.7457,-24.3847577946,-34.6189437103,0.168986409131,4.0711478736,0.0129233232031,26.9329589642,0.994523,0.175506482249,0.168999
0.173919,13.9780080504,79.1813067105,22.1641053887,0.000435674,-0.169308,1499,109.72,0.585195883167,68.9380402092,0.244357445746,-0.0290377847923,-0.561700232551,25.7753512838,38.7604,-25.5449893334,-38.6354144359,0.167707674365,7.77379283547,0.0127863666613,29.4863728116,0.9933,0.174093863545,0.167725
0.173831,5.38026463119,81.0920272779,16.6244618037,0.000426877,-0.169272,1500,109.74,0.600705886728,66.5651243293,0.253772411274,-0.105095863323,-0.512564988545,27.6620293891,38.7617,-18.2229109573,-34.7020534957,0.167782593585,2.82173452156,0.0126744083831,31.3523092981,0.984963,0.174052528252,0.167762
0.173119,10.4448032996,76.5721564893,19.3269104817,0.000435022,-0.168193,1501,109.753,0.557620655151,63.6098672739,0.249040742227,-0.0695821965625,-0.537008362143,26.8750238271,38.7712,-7.10906212204,-37.655742546,0.167050327104,5.80775308557,0.0127330319434,26.3581322711,0.992381,0.173433527099,0.167049
0.173591,13.3324105314,84.1379443607,25.7206472874,0.000435703,-0.168271,1502,109.788,0.633563183128,73.0749959312,0.258315850344,-0.0386198638316,-0.467582122741,27.9221114143,38.7741,-16.1169843245,-30.7099887754,0.167407242227,7.01069319408,0.012807747641,34.0789256739,0.995155,0.173761254442,0.167423
0.173596,11.3055537501,80.0645683902,21.128645714,0.000432965,-0.169218,1503,109.842,0.592332119762,72.0628509358,0.265307363335,-0.0570207605377,-0.568119907551,27.9103503941,38.7834,-7.95574332149,-41.1391137387,0.167638656148,6.46748473914,0.0131221204732,26.3124393562,0.993478,0.173901883981,0.167623
0.173164,13.0270549896,80.5849446336,22.7469208505,0.000445695,-0.16875,1504,109.874,0.598795089601,56.7134228811,0.267285583175,-0.0412354904941,-0.484558221594,28.7263919579,38.8217,-18.6177397745,-30.0557834306,0.16720820781,7.32928849079,0.0129531894319,27.0095742807,0.98673,0.173468727225,0.167196
0.173383,32.1543374559,80.0227309009,25.578730415,0.000476662,-0.169776,1505,109.85,0.596371747523,73.0850799094,0.276307004705,0.139724603374,-0.552164377348,28.0112119657,38.8312,-36.2117985663,-38.08053393,0.167737997353,17.5259391731,0.0133648156958,34.0627291151,0.986672,0.173730894152,0.167748
0.17409,21.2991389757,76.3678378773,26.64375259,0.00045817,-0.169982,1506,109.945,0.551516694816,56.0650063917,0.248420558101,0.0317302689601,-0.504135331061,26.4188052656,38.8657,-2.43337939281,-38.2046522859,0.168511099865,11.1722506438,0.0131124661503,22.158906903,0.994336,0.174389677783,0.168517
0.174223,27.7647307952,83.3855100096,18.2320284522,0.000452342,-0.170351,1507,110.021,0.624603132195,46.9765725082,0.233028053321,0.0953093423585,-0.480778453928,24.7314954341,38.8745,-25.6485137871,-31.407235364,0.168415496955,14.5010953231,0.0132465216762,22.965859124,0.995397,0.174530988492,0.168472
0.174637,13.8419400689,86.5837774946,11.8392263313,0.000440679,-0.170656,1508,110.022,0.658296377856,69.9630487954,0.230990554516,-0.0367568355462,-0.390703460418,24.861551292,38.8756,-23.4809639325,-24.5650189345,0.16890043369,7.75194039246,0.0127769959024,29.5417264567,0.993109,0.174973239488,0.168859
0.173837,17.8698096569,71.9617274178,28.1494127966,0.000419982,-0.170024,1509,110.092,0.51159312249,53.0085751087,0.235905290187,-0.00198468753186,-0.513018654294,24.9307399807,38.8918,-5.2796182667,-34.8910465806,0.168109239923,9.51064084805,0.0126966972023,19.6800796572,0.994528,0.174130706329,0.16811
0.17503,22.9057448658,70.2319720339,30.0720268225,0.000458257,-0.170948,1510,110.148,0.531687756326,47.5051900872,0.297526184725,0.0512988628024,-0.5649217011,29.7511178111,38.9049,-4.43121513397,-41.2470560528,0.169524546401,12.8225379753,0.0131312607374,16.9482626351,0.991912,0.175309743481,0.1695
0.174886,26.8481336288,62.0141393583,28.0726869327,0.000434942,-0.170493,1511,110.194,0.460678812994,55.8125409256,0.248253267404,0.0900924191276,-0.547719625742,24.5474656246,38.8929,-34.1734929116,-36.984124895,0.169369574109,14.4819959528,0.0129090871957,24.0398310798,0.993887,0.175102971298,0.169366
0.175509,29.866600525,67.0455894119,35.3531811588,0.000445932,-0.171593,1512,110.291,0.48264279667,55.266889105,0.283177259558,0.120919095688,-0.532761759798,28.3135549419,38.8899,-19.8628470709,-38.3757157448,0.169623474426,16.1543849242,0.0130438682397,22.0331276319,0.994915,0.175691734615,0.169575
0.174421,27.1790954606,68.9439900734,26.0483030957,0.000449211,-0.170173,1513,110.296,0.51846752351,56.5691846318,0.273476523207,0.0933763828295,-0.585469011914,27.4364714902,38.8958,-30.2156392767,-41.1223623215,0.168851315879,15.0040078956,0.0129051122561,26.7167971219,0.992783,0.174643631027,0.168835
0.174634,26.4363869981,70.7665059513,22.427738261,0.000452429,-0.170659,1514,110.377,0.524179442145,55.8992215173,0.273952086342,0.0895746033647,-0.524038333678,27.5031057296,38.9018,-12.8285197712,-36.4971459851,0.16913518526,14.8268138348,0.0131665981748,22.3804388523,0.993567,0.174886122713,0.169151
0.175148,29.7595160305,74.5842204137,25.5154162947,0.000416627,-0.170846,1515,110.449,0.542140856242,75.3976951223,0.264540866198,0.118933225981,-0.589946366253,26.2440531325,38.8975,-23.4436781704,-40.5379196735,0.169222568536,16.7088699797,0.0127280507999,33.461819974,0.992156,0.175274671842,0.169219
0.175554,-0.220064282164,81.8165825035,21.1458186757,0.000443635,-0.171042,1516,110.517,0.606629360826,53.102419963,0.243970701873,-0.168479797197,-0.495556552139,25.4038837198,38.8976,-35.1576010908,-35.6529612883,0.16998695433,0.816259029319,0.0129462288907,28.8099893772,0.988606,0.175753376257,0.169954
0.175067,30.8350686324,86.0687467087,-1.96239417196,0.000428179,-0.169806,1517,110.549,0.64790160567,55.3960029115,0.269963999851,0.133313041154,-0.517232303544,27.2984863273,38.9069,-35.6723686322,-38.1440844511,0.169200995454,17.2462136194,0.012969342379,26.4898450224,0.984203,0.175321182277,0.169179
0.174462,23.4297649472,69.436915105,14.1582792647,0.000445416,-0.169002,1518,110.674,0.497478143165,59.1153797538,0.285846624212,0.0596818318742,-0.487797400293,29.0445595735,38.9076,-32.7149856555,-32.7832147774,0.16852331684,13.3757299076,0.0132552246753,28.5273830107,0.988637,0.174738703232,0.168482
0.175095,30.0688960327,78.2289017375,36.396126166,0.00043526,-0.170735,1519,110.709,0.58808832451,61.6461972906,0.28434748136,0.120229838459,-0.543079051311,28.6464146991,38.8932,-1.79305676566,-39.6450007048,0.169138094995,16.3829805347,0.0129243291124,22.524736276,0.977938,0.175332105032,0.169115
0.174917,32.8201972478,75.1676587775,46.7518571145,0.000450939,-0.170414,1520,110.709,0.545786488648,65.4438798124,0.297337420206,0.144252774021,-0.545935016606,30.0684471695,38.9013,7.07647180611,-37.2426719981,0.168664020983,17.7818306797,0.0132459441471,14.9440617464,0.989252,0.175123536627,0.168607
0.175818,33.9503009807,73.2371437001,21.0972979742,0.000445648,-0.171215,1521,110.764,0.547958593412,60.8380948109,0.276682336897,0.160213845676,-0.499411303319,27.8002015707,38.8988,-36.1331310085,-34.6073197907,0.169393732269,18.6270769149,0.0131164930934,30.3945895529,0.991521,0.176091684939,0.169373
0.176486,35.1016957768,75.8141618346,27.0349593313,0.000470464,-0.172238,1522,110.769,0.560918030369,72.882244567,0.267190123517,0.172626222417,-0.52376383645,27.1890115978,38.8893,-29.7219078426,-35.1871350684,0.170168035212,19.1604486761,0.0132347950604,29.1690095141,0.990851,0.176774653373,0.170156
0.177826,29.7240006853,71.4335271199,21.9270338183,0.000432473,-0.174068,1523,110.804,0.532472762412,65.5492898071,0.278514169816,0.117597338273,-0.523015423845,28.2407677638,38.8986,-35.8493182062,-37.1224050923,0.171602743044,16.1416868136,0.0129265777863,29.7862939809,0.987131,0.178101024361,0.17158
0.179645,29.1030096757,68.1640164467,30.2217377098,0.000443099,-0.175835,1524,110.817,0.503122698601,72.0504909899,0.270506119563,0.106109869812,-0.478400963464,27.3501253452,38.9098,-35.4697843001,-30.872973873,0.173494097414,15.5600134047,0.0131873638682,30.8774118615,0.981835,0.179945139867,0.173472
0.180064,34.280946123,73.6512541817,39.8975942606,0.000466308,-0.175946,1525,110.889,0.546134249968,60.9402198595,0.266485980033,0.161360856175,-0.527276720106,26.825682456,38.9105,17.3710495795,-36.235934913,0.173620904664,18.3749478036,0.013447594337,11.2196909141,0.991872,0.180263343436,0.173613
0.181077,29.8218317613,67.6877316656,29.8665451293,0.00046097,-0.177725,1526,110.949,0.493641615986,68.3445724695,0.223249715761,0.126596300779,-0.441185082003,22.4879729805,38.9252,-25.5854409541,-26.7115397712,0.174797478489,16.8035428626,0.0131901904582,29.3769281613,0.988976,0.18132317459,0.17481
0.182358,32.8292427389,63.9709336427,34.4616083152,0.000456467,-0.17804,1527,111.035,0.457741116556,62.7817772907,0.20080771254,0.14970506688,-0.480733522504,20.2654529246,38.9209,-15.5511922717,-35.5073543318,0.17602905611,17.3512879374,0.0131082075712,20.0259257331,0.990589,0.182664893791,0.175972
0.182617,21.3669066013,74.698305068,29.9307093576,0.000449249,-0.177994,1528,111.111,0.535959675415,51.1214536392,0.24282593161,0.0393509599517,-0.508295412215,24.4863031195,38.9133,-14.2276823246,-34.0334989916,0.176135400665,12.2557430584,0.0131579702066,19.3064934153,0.986456,0.182812235545,0.176149
0.182359,32.4095128725,70.6066228729,25.0950582028,0.000499492,-0.177938,1529,111.149,0.523194797406,63.3413835841,0.217808426515,0.148274169054,-0.507904467845,21.6717013897,38.9292,-19.3148274518,-32.4310199667,0.176101085732,17.7574862834,0.0138327692803,26.3209414428,0.983503,0.182739126937,0.176058
0.183123,31.8183122516,67.3814143091,36.7930522746,0.000486306,-0.178947,1530,111.233,0.476648886073,65.4754783745,0.256266140277,0.138044392069,-0.535565326549,25.5272957636,38.9208,-20.7111294333,-36.0231097005,0.177235965679,17.186453538,0.0135139670372,21.9086191063,0.993941,0.183460950323,0.17717
0.183833,23.7499004475,71.6853256974,42.2969780587,0.000472246,-0.179275,1531,111.274,0.519987945826,73.2162525896,0.272963235891,0.058838494704,-0.516340324234,27.7811425614,38.9043,-1.65856367715,-34.5871113274,0.177485985987,12.7922030637,0.0133606416311,19.7456367875,0.982791,0.184107627546,0.17747
