MinEsReturn,Epoch,MaxEsReturn,AverageAbsQ,StdReturn,StdEsReturn,PolicyRegParamNorm,MaxReturn,Iteration,AverageQLoss,AverageReturn,AverageY,AverageAction,AverageQ,AverageAbsQYDiff,AverageAbsY,QFunRegParamNorm,MinReturn,AverageDiscountedReturn,AverageEsReturn,AveragePolicySurr
20.5367130178,297,688.854560517,192.588,115.687734918,225.015879797,63.7525,577.624058386,297,136.723,273.729570154,192.433500257,0.930631,192.405,5.46457705432,192.53151782,86.9108,108.832620979,125.185052043,283.566300325,-195.49
22.7319075884,298,426.307270021,191.459,129.140693447,133.386374566,63.8358,581.169279409,298,132.434,198.213641039,191.28041222,0.921503,191.27,5.3948321102,191.385322486,87.0206,51.1266273621,88.0406491766,128.472361125,-194.543
-0.674856974825,299,349.448770713,192.148,117.803592039,99.6590338909,63.8834,683.60396516,299,119.268,247.758705075,191.990736869,0.942057,191.957,5.25287118258,192.096621019,87.1503,14.1795763903,105.520320455,149.577004629,-195.238
26.2058144111,300,321.875514493,191.51,264.015233946,113.23567628,63.9468,1084.51368761,300,128.569,360.084611673,191.345255546,0.934974,191.326,5.33236777758,191.448695898,87.2455,-29.9119109244,99.8928775401,167.905026619,-194.651
-44.7967949548,301,435.158000691,191.422,129.470517058,140.777151021,64.0426,626.78034264,301,122.218,236.223912117,191.246915605,0.933461,191.227,5.34448705492,191.358676872,87.3165,80.3725883815,101.880729414,140.931556423,-194.414
22.375362406,302,470.583754482,191.554,220.423266452,131.882196394,64.1303,1112.42698094,302,135.675,333.983039795,191.367602495,0.949821,191.345,5.3909124478,191.468159177,87.4159,72.2335136072,110.302272787,121.152409617,-194.591
0.561524344851,303,391.459854604,192.1,198.310773398,137.528180992,64.2402,889.780223869,303,110.316,359.029126216,191.917968562,0.945226,191.9,5.17725130018,192.027713793,87.5278,113.943838384,116.973842533,160.140575552,-195.04
2.68301186824,304,445.34128376,191.622,197.577910359,160.565014645,64.3075,877.091354725,304,130.747,384.001356044,191.410340483,0.947602,191.393,5.39303846047,191.524701181,87.6496,81.1603184871,115.106936167,218.757245458,-194.552
15.2287483053,305,504.679724776,191.182,185.334847366,151.761401182,64.3732,991.04129939,305,104.779,356.322458286,191.034276601,0.946408,191.005,5.12773750618,191.14393837,87.7586,124.865156703,128.605869689,140.624396875,-194.128
-0.593765755976,306,426.516145558,191.77,205.693834626,135.258792853,64.5071,1196.95203338,306,130.756,411.882850558,191.586547345,0.93231,191.575,5.37527554907,191.69056724,87.8467,147.420692591,112.92174822,108.713500696,-194.802
0.115428554781,307,665.859402212,191.712,216.764901592,220.861178602,64.6125,1103.45563486,307,126.209,416.333037399,191.575818574,0.931981,191.537,5.30900582285,191.674843463,87.9877,184.360591546,120.056000941,259.786662966,-194.612
7.27518415677,308,624.719442789,191.415,146.822214484,199.97238833,64.7193,785.684676878,308,111.417,343.024146999,191.238430664,0.932001,191.213,5.15742514834,191.355164922,88.0991,160.9557219,125.861840362,341.572520586,-194.397
3.2920694115,309,339.091727137,190.562,276.291330264,93.9331001195,64.8058,906.794839148,309,136.496,315.669964649,190.38022196,0.93042,190.351,5.50679972931,190.502121353,88.1963,-112.768728728,75.4475128052,95.6057979239,-193.682
-28.5459677115,310,577.839146772,191.592,178.66580597,181.020072794,64.9121,1012.19495217,310,133.055,415.879825235,191.422593525,0.950828,191.404,5.42327227912,191.532455177,88.3255,138.300469304,149.473883276,128.360522671,-194.709
-2.03393478858,311,201.159157588,190.873,196.44775307,72.354664828,64.9997,670.578754969,311,110.738,290.043118572,190.699340138,0.937753,190.672,5.14332576522,190.811618039,88.4214,85.752142301,103.225584826,64.8882145853,-193.842
29.1970420976,312,362.128286491,191.218,180.829296274,116.61627791,65.0731,714.230727474,312,125.25,365.270672512,191.07657462,0.945787,191.043,5.28741118863,191.191514368,88.5692,109.152915719,120.755137109,155.299834057,-194.25
26.5954536225,313,450.091273815,190.509,196.485433812,153.336374028,65.1911,850.97001224,313,134.61,366.404615751,190.292264776,0.913132,190.268,5.27196806303,190.445147715,88.6479,26.6411759595,74.37516469,165.541585544,-193.266
0.206497170297,314,222.25360696,190.915,183.042726757,56.5822089067,65.2864,728.758768578,314,134.671,238.781347294,190.686755937,0.927557,190.67,5.3120082008,190.810115961,88.7531,-67.5091465233,69.8125281325,96.5327127261,-193.663
26.7816839048,315,203.477481261,190.192,271.263301333,56.8701235332,65.4016,1167.85722439,315,115.563,335.339247786,189.972142411,0.936197,189.956,5.15008365573,190.109763246,88.8131,-38.7357708305,93.8984393797,138.42888225,-192.897
0.110689413808,316,556.923040409,190.517,135.351156622,174.341473815,65.5068,747.468767312,316,120.201,106.924849823,190.335070693,0.884216,190.32,5.18327430405,190.446410488,88.886,-2.65950062648,55.0433333143,283.412085675,-193.349
5.81103356142,317,215.710996421,189.907,307.476419632,75.656079762,65.6257,1110.22088311,317,123.416,367.373921106,189.737745938,0.936872,189.708,5.18969646706,189.852468775,89.0249,82.9375872256,91.850856147,102.577471987,-192.694
2.28535694123,318,615.174130747,189.994,197.801996959,182.840092067,65.7009,793.305081649,318,122.89,276.590757722,189.843376856,0.937569,189.81,5.22337560847,189.949344166,89.1079,-4.94905019504,95.5196051181,190.002843013,-192.769
-0.635193131337,319,303.178093151,190.275,162.916739644,110.595174004,65.7695,764.505368085,319,123.891,174.985307438,190.082942898,0.927913,190.075,5.12628742526,190.213017061,89.1779,16.4614532278,68.3704995666,106.083969138,-192.937
24.4827231919,320,387.807038586,189.783,116.082432919,117.390071809,65.8532,658.705437244,320,121.977,316.136846449,189.617734491,0.951616,189.603,5.14739320049,189.71477814,89.2546,108.869830463,103.393033665,118.431632534,-192.441
-20.6745759245,321,491.740872324,189.607,75.2015966693,177.021782085,65.9671,545.308017196,321,123.359,252.754580334,189.443827974,0.947691,189.414,5.21179091006,189.567035458,89.3841,177.408095413,111.650897313,135.222259939,-192.3
22.988550907,322,246.846936673,188.912,73.1430488638,65.1647653659,66.0811,422.234763082,322,114.825,280.827769935,188.750176201,0.953555,188.737,5.13345572785,188.844008844,89.5019,79.4103648027,88.4002079214,103.636032104,-191.738
-0.510251221804,323,769.158180268,188.508,139.255597004,274.3798885,66.1454,859.738681592,323,137.46,270.688293595,188.336634133,0.96906,188.308,5.22187585548,188.438712658,89.5743,109.463370727,96.3270937161,172.28153604,-191.235
2.25766700163,324,337.845705065,188.144,154.628529331,118.004593398,66.2334,836.57871434,324,120.998,411.822034168,187.959412244,0.940317,187.934,5.11606564123,188.076801771,89.677,208.464050206,112.916788674,132.464140454,-190.834
4.24109873194,325,344.464633606,188.197,79.6852938711,115.383691021,66.363,524.814218106,325,122.584,277.314117194,188.032128172,0.956037,188.014,5.09850788164,188.140718254,89.8051,113.366480567,104.360383092,198.750119219,-190.776
2.29333027131,326,503.245010235,188.238,180.607888998,150.333316813,66.4047,844.851502853,326,117.161,288.748662414,188.092945897,0.949323,188.07,5.04233866464,188.186552584,89.8318,-3.32130849715,92.139397696,220.786206877,-190.84
4.81421977681,327,478.845950322,187.25,236.532352725,147.145466952,66.5253,937.112210064,327,120.126,366.615123917,187.092052212,0.945833,187.079,5.07214620273,187.187444117,89.9425,109.861847722,87.077624068,185.703887794,-189.705
-1.93421036642,328,458.433359747,186.658,158.080615957,183.969660906,66.6243,861.939037408,328,132.84,301.205344806,186.475795696,0.957669,186.465,5.24273447955,186.568436987,90.0723,129.53819782,93.3913319874,170.994873153,-189.245
13.2411916937,329,448.888969179,186.589,128.628031509,181.906593882,66.6591,659.76969074,329,126.049,241.551042564,186.408250287,0.958616,186.38,5.20188647165,186.513585658,90.1487,33.3452506069,93.9791986589,196.339477597,-189.086
52.3527083206,330,278.635379924,186.089,154.325250172,88.1184401938,66.7367,832.824055755,330,116.005,347.916950441,185.951701925,0.954487,185.924,5.04949751253,186.053931042,90.249,180.727804232,105.678434475,186.38790208,-188.612
-17.4793056026,331,340.502025908,185.333,139.989947207,124.330384194,66.84,697.722603207,331,132.317,245.927517591,185.180175461,0.931132,185.161,5.28671533264,185.251468946,90.3525,-146.478841964,60.8450606816,148.366065678,-188.061
27.3834012825,332,291.452152406,185.381,172.891728588,78.4576993814,66.8905,737.158844953,332,120.545,255.230058381,185.195948517,0.932288,185.183,5.11478091757,185.298192967,90.4181,-36.8598077762,83.502768929,126.816052875,-187.981
4.46770274164,333,551.619303733,185.011,93.335765438,194.909447793,67.0182,529.369372299,333,117.44,225.857581232,184.880989853,0.942312,184.844,5.1098085088,184.975807732,90.546,87.9380743868,108.472150663,242.592989242,-187.685
173.409391916,334,451.916501845,184.483,149.979402041,102.800058499,67.095,911.562639029,334,121.403,357.478131897,184.326842534,0.959387,184.306,5.14594270019,184.427288042,90.6354,165.843847785,119.919566893,288.727923361,-187.133
64.4838583481,335,465.194300159,184.353,107.26208512,143.975532553,67.1715,623.577555198,335,114.481,356.752541757,184.195005121,0.967706,184.169,5.08121559984,184.282953414,90.71,158.577076495,136.214775979,283.39609701,-186.898
15.5553308798,336,588.774786738,184.081,320.284408128,181.47488187,67.2065,1561.96435761,336,112.082,864.646872198,183.903934997,0.969366,183.89,5.00025934254,184.004360067,90.8161,451.317206525,119.078418719,207.565290409,-186.74
-0.0498944704829,337,434.795092528,183.783,346.264540443,159.297522968,67.24,1506.8908053,337,132.728,805.355057192,183.61906335,0.969363,183.6,5.17303029349,183.694061304,90.8805,363.985301962,139.144608039,203.172378666,-186.414
64.5958164955,338,785.425281818,183.111,239.366896357,360.414732661,67.314,917.613333937,338,100.719,708.232748726,182.961241203,0.971155,182.944,4.92072687668,183.038762679,90.9012,309.796991979,104.220089666,425.010549157,-185.807
234.767663897,339,509.950289204,183.164,19.2968278369,104.217437022,67.4239,1036.89830305,339,113.142,998.649471541,183.035145872,0.985568,183.012,5.01389711963,183.103481256,90.9968,977.327858545,96.2200111739,409.434859472,-185.822
-0.00677902648744,340,656.346061402,183.07,128.629639052,213.761363966,67.5076,1061.78205086,340,116.983,249.663319215,182.912256999,0.957091,182.896,4.98753908403,183.008755354,91.0949,97.6837090247,128.459475402,249.539375627,-185.595
1.44807434802,341,955.507862592,183.325,266.697156299,348.301055183,67.5973,1681.38161391,341,114.826,600.951292934,183.171304811,0.973282,183.156,4.9514861185,183.24625006,91.187,277.65949143,166.621609932,311.110088805,-185.796
111.170011061,342,396.757292588,182.5,289.758849389,90.5344391265,67.7066,1049.25290632,342,117.333,374.048662953,182.368746559,0.949661,182.341,4.98630096407,182.44098151,91.2753,95.3639017016,103.367196986,293.514227072,-185.083
0.7473050936,343,501.349866215,182.585,270.43494897,175.582446256,67.7802,959.98665486,343,101.398,492.183260335,182.450263559,0.939209,182.431,4.84795250555,182.526348815,91.3446,56.7380292455,82.0934099944,204.492240578,-185.141
7.31488197719,344,379.056144575,182.56,338.180159183,149.929571456,67.8342,1509.40487973,344,107.677,782.776638402,182.432417319,0.942753,182.421,4.77037556677,182.510520722,91.4187,310.922932184,94.5010670103,156.270209354,-185.047
112.564635848,345,568.007547029,182.204,194.233501961,189.823048289,67.9511,1232.3914674,345,102.526,907.501730033,182.063861346,0.970737,182.053,4.78557074472,182.142517922,91.5182,623.21822217,114.644305779,360.723704031,-184.661
6.32814113214,346,431.771703908,181.991,222.951504514,149.273339804,67.9918,1112.28421036,346,114.043,333.492766978,181.813766549,0.945884,181.789,4.94180683011,181.892536221,91.5903,-17.4522231524,102.934050584,151.562767801,-184.57
27.8836226628,347,585.422210734,182.106,71.4460513268,184.285703087,68.0684,564.558254244,347,124.587,361.156172925,181.976943749,0.962137,181.968,4.99526380204,182.044939182,91.7233,257.637795988,143.123155013,240.796711835,-184.669
3.96099189684,348,451.69854004,181.846,171.969808611,172.508523074,68.1415,805.602993839,348,115.859,462.493193062,181.710384482,0.953711,181.697,4.89965283163,181.781391032,91.799,138.568753915,109.34428908,267.791824147,-184.335
3.46831981193,349,538.181867947,181.181,211.60323194,170.869440562,68.1849,867.028980969,349,106.197,453.681816712,181.054844444,0.967063,181.029,4.89776449445,181.125776782,91.8588,79.6238190708,86.6895731979,240.392322816,-183.714
-3.5257072398,350,405.952787474,181.033,161.861168494,129.111609824,68.289,846.757872686,350,106.955,290.031984706,180.917062848,0.942291,180.896,4.86014191245,180.97960619,92.0031,70.5152070425,117.726400305,117.86579868,-183.466
-6.7964530728,351,336.440554326,180.469,270.97835165,108.878029739,68.3857,1082.26630668,351,110.975,419.988010706,180.334502346,0.906631,180.307,4.88304140787,180.408278307,92.0844,-55.8398426264,118.495430987,122.725350566,-182.914
3.32670644207,352,705.50750741,180.102,193.985421437,221.357999219,68.4335,1042.72546965,352,112.706,296.163288848,179.960159393,0.932338,179.941,4.9301569396,180.042685,92.1757,15.7999920745,95.5829658665,258.571320729,-182.636
1.40032992837,353,572.563982577,180.354,115.726941734,182.30716247,68.5257,769.974727605,353,120.273,299.72020749,180.225840008,0.945982,180.215,5.03446347533,180.292229891,92.2672,78.5725517089,112.706078175,144.917123589,-182.843
1.65964760626,354,702.25147994,179.914,279.553570556,260.625550949,68.5946,1284.09767707,354,108.827,504.822967591,179.770667913,0.939825,179.76,4.95108266184,179.84378768,92.3306,138.184552381,115.141240748,262.78447027,-182.411
0.621707179215,355,378.405372268,179.661,218.832650891,119.990247836,68.6797,793.893988541,355,105.05,265.496598955,179.547170192,0.927742,179.514,4.77773920389,179.614268379,92.3996,-23.0635216284,80.4318085387,106.916330613,-182.069
-2.47145673716,356,806.848817047,179.641,228.00653384,295.719359149,68.7658,1037.72526121,356,120.206,376.599142579,179.52290514,0.903291,179.505,4.94033931234,179.580239818,92.5053,97.0788589417,94.661377268,252.987782324,-182.031
-0.763209607846,357,271.435540145,179.0,366.017156517,86.2288546475,68.7983,1326.95703104,357,105.961,434.648066216,178.884368155,0.93622,178.86,4.85414522932,178.948929534,92.6038,75.5687933385,83.4562029541,78.3745710542,-181.388
55.8807861631,358,440.699024086,178.412,188.444039722,121.098332947,68.8397,1225.24425797,358,108.214,278.672017631,178.275321306,0.940567,178.266,4.87200331452,178.345895041,92.6792,102.831028168,115.590992403,238.490451392,-180.756
0.09341803582,359,643.728015497,179.153,248.687766434,218.70829696,68.9056,1119.69611793,359,111.557,270.569343743,179.03397219,0.962178,179.015,4.82663919469,179.090261902,92.7813,-0.626550378758,85.1991550927,219.928413967,-181.641
21.7731252722,360,400.979676283,178.163,236.834973954,114.608606881,68.9963,1056.10155664,360,108.072,324.913682999,178.068412094,0.925394,178.046,4.88393770216,178.114541693,92.8532,49.4053690469,90.203485285,108.149696794,-180.673
-0.109439416206,361,278.055021047,178.193,203.120920695,104.706363605,69.0228,916.490306817,361,93.8437,303.767785027,178.089931809,0.89952,178.064,4.77350602135,178.13592055,92.9605,45.8781122228,89.212727967,165.188934421,-180.744
7.00248561279,362,672.100081564,178.049,214.34553752,232.158114843,69.1206,779.657918808,362,109.908,254.807514362,177.937065483,0.924454,177.932,4.92433522561,177.997425498,93.0857,-26.1426827288,82.3104385712,193.205115635,-180.611
-1.11230861516,363,622.576695345,178.474,223.965438974,218.037706139,69.1767,1072.55408987,363,117.365,418.391526132,178.372352953,0.91694,178.355,5.06478305529,178.411987099,93.201,19.1100660917,121.687423894,189.085467753,-181.118
3.74545814856,364,372.110743268,178.535,161.954749514,108.097146438,69.2455,629.422998647,364,117.039,243.763677556,178.439688318,0.918862,178.409,5.00737835706,178.503307802,93.2936,46.1431009861,93.3457376503,124.117204931,-181.037
-2.63915677441,365,586.972912301,178.387,235.725025827,183.972937129,69.3442,821.721189155,365,93.4296,388.174673302,178.281442601,0.922515,178.266,4.73808818229,178.340357287,93.3757,55.8332510856,98.7748769028,136.244657467,-180.826
0.328087623922,366,819.658408827,178.327,269.988004978,277.06040246,69.422,1056.11781564,366,103.544,208.627291863,178.236109103,0.873406,178.211,4.92572146546,178.29509851,93.4701,25.1942322705,77.5817331462,339.43394231,-180.857
-0.990981092989,367,784.199922431,177.99,123.545267911,252.049616239,69.4792,549.021655164,367,125.591,156.708041184,177.865883379,0.886696,177.851,5.05309974921,177.921243472,93.5307,38.7812550727,68.2838336315,236.823502566,-180.477
-1.22714023787,368,457.940345464,177.27,182.185441295,155.502311474,69.5329,1178.90177169,368,127.136,312.835751994,177.138067386,0.93975,177.119,5.05676203993,177.198432582,93.6075,144.297529025,126.87987073,154.817077009,-179.619
0.064324395577,369,582.177765989,176.924,292.160378182,175.61335345,69.6261,990.877645501,369,94.9526,393.05900508,176.788896558,0.869073,176.78,4.69215661624,176.860695109,93.7081,48.0595686755,108.022519243,145.835975316,-179.235
1.21491032218,370,443.143856713,177.609,164.264987434,137.22717216,69.72,757.421601521,370,94.9037,271.543256032,177.491848323,0.961798,177.473,4.74229477713,177.550483326,93.7611,76.6326158786,100.947887108,176.600324345,-180.091
59.6356959825,371,666.266790046,177.154,253.83538682,251.637748273,69.81,1339.72648504,371,110.757,390.456307494,177.069224344,0.951612,177.038,4.84167654996,177.126521898,93.8898,109.231822828,128.718566494,438.258836907,-179.497
45.1959851909,372,407.515968312,177.319,285.047422661,118.354342885,69.8704,1230.60828327,372,108.541,365.699842613,177.195985252,0.914309,177.183,4.81769001095,177.25333118,94.0096,2.57272988103,92.7434331899,155.609138654,-179.645
-0.64586130254,373,471.50226725,176.627,174.326613699,175.87788724,69.9357,760.376424841,373,98.1666,384.126873417,176.490650694,0.956316,176.479,4.71561423931,176.565033865,94.068,112.306809544,134.698780164,165.772526193,-178.948
58.5388104826,374,538.912679555,176.648,143.251723764,156.545933225,70.0282,794.79083771,374,109.273,230.543088674,176.549415817,0.962903,176.534,4.82877148783,176.602017433,94.1623,77.8405486014,101.940454586,280.235656461,-178.938
18.7209713792,375,388.513943216,176.526,281.978536187,140.646201298,70.0805,1143.24354439,375,97.4983,440.63826322,176.405441069,0.948397,176.396,4.67004946713,176.463220298,94.2732,9.08273252687,92.4211053414,206.574008861,-178.883
-1.69914567479,376,424.461301593,175.969,243.997023838,139.33918138,70.1926,1110.15190705,376,99.9579,505.897699374,175.837351378,0.957879,175.811,4.71473790713,175.904729534,94.3189,186.044162184,115.110918785,86.1980571868,-178.299
23.7843506817,377,585.149857884,175.757,308.99253682,176.666104923,70.2682,1293.80611353,377,104.366,522.520609308,175.655262539,0.946638,175.637,4.72581738257,175.710808524,94.4371,87.2693506319,120.573999797,199.062520442,-178.21
2.42996908887,378,247.772871531,176.039,138.592060594,82.6090423306,70.3242,763.799845293,378,101.332,412.990195747,175.955641931,0.961399,175.93,4.69693092324,175.998727352,94.5532,138.73518107,145.673332069,123.823145025,-178.404
-0.242182896115,379,352.6730726,175.813,208.355520519,121.656443782,70.4285,1027.01443184,379,102.024,445.619979663,175.69918806,0.948609,175.693,4.65310532556,175.748410921,94.6438,65.2021860196,127.135321425,135.835395458,-178.118
-1.11626658653,380,485.805364761,175.129,314.276761531,168.965994956,70.4373,1092.27626272,380,111.353,731.565375348,175.026043264,0.974792,175.005,4.80683332266,175.074361685,94.7798,312.934870224,118.8039568,227.583743277,-177.443
45.8969813295,381,445.352142073,175.227,125.879855142,163.16140485,70.5453,931.692064472,381,107.004,182.489102766,175.113896678,0.969806,175.098,4.78498737824,175.157825589,94.8307,84.6360418198,95.57822953,286.181957753,-177.556
28.192621698,382,454.908539086,175.191,337.354007491,137.424266549,70.6206,1040.28647042,382,95.9355,345.05183598,175.103368838,0.924241,175.089,4.61312396926,175.143954675,94.8934,-50.2580675982,77.7614781256,201.854245898,-177.46
4.13086151278,383,916.288417034,174.973,220.006677252,323.2817294,70.6877,999.113526232,383,106.699,206.694379051,174.863144521,0.902954,174.845,4.7258087076,174.909159583,94.9472,-13.2456362758,86.2525997155,302.827136618,-177.312
-0.722710253415,384,267.044526921,174.819,192.545042448,89.6517469345,70.7636,1049.46276069,384,111.849,222.913597957,174.721688326,0.923478,174.712,4.82398640519,174.771677524,95.0782,7.33602744729,89.5135484493,117.923057304,-177.15
169.753211819,385,358.703286803,175.263,258.678950609,77.0903528489,70.8373,1034.68063352,385,107.104,247.147224813,175.160025771,0.943519,175.142,4.82655008,175.210845716,95.1399,6.81548608114,91.4982628002,225.755630182,-177.542
70.6247960372,386,861.351974099,174.607,301.113930806,319.541689566,70.904,1366.03639287,386,109.187,341.378718735,174.496109579,0.94416,174.482,4.77197758635,174.538980944,95.2606,80.0760954396,99.4928816321,311.708647565,-176.857
23.8788635023,387,770.018885093,175.041,403.119894823,312.810236577,70.9591,2065.74632537,387,101.638,417.424060465,174.937296018,0.919448,174.924,4.6457415019,174.989736215,95.3762,12.9503539298,110.593758726,308.13565745,-177.352
-3.06623608248,388,786.738127229,173.977,292.917775217,269.480457576,71.0528,1405.57690471,388,111.599,586.951667219,173.854138716,0.947078,173.834,4.82121445649,173.909835072,95.4481,168.939128559,130.9942457,207.426611979,-176.327
0.332040666688,389,455.677003388,173.807,293.695433726,154.471932231,71.1411,1707.04090448,389,103.471,424.936470352,173.710013464,0.952899,173.693,4.71989644768,173.760913122,95.5603,31.8305854759,132.15566659,158.326816274,-176.088
0.63169415093,390,968.778423516,173.727,368.868941093,329.037010247,71.2085,1362.78505013,390,109.683,719.152745507,173.64079223,0.967896,173.617,4.7793029854,173.693520702,95.6842,143.845197336,155.692192604,267.738573943,-176.0
19.6070606633,391,600.607413703,173.349,182.855446698,179.274736741,71.3385,905.331421515,391,103.87,426.213586722,173.236282159,0.949758,173.217,4.75316072936,173.29078186,95.7806,123.490338039,153.856865188,232.848907571,-175.714
-1.01315349005,392,379.06281078,173.564,181.957375704,135.309547195,71.4034,1114.69931902,392,107.817,239.602713175,173.431633146,0.931398,173.424,4.83225438365,173.495117095,95.8448,101.326506176,116.065682449,138.595567392,-175.942
1.20567337698,393,521.478668653,173.504,300.305705474,182.322530232,71.4696,1549.81235756,393,103.439,571.825089644,173.409999968,0.963385,173.393,4.7674233281,173.473256183,95.981,238.001685693,152.896846961,219.472237291,-175.772
125.130175419,394,478.80303362,173.153,362.966180214,122.317775538,71.604,1884.45315505,394,89.867,599.65256809,173.050977978,0.961256,173.026,4.60406950635,173.12433948,96.0407,154.100572686,155.159265171,307.790636677,-175.407
31.948299483,395,529.052339142,173.352,57.8996789534,201.247197702,71.6658,335.557093313,395,90.4573,176.811358025,173.204486711,0.969189,173.2,4.59154391665,173.269410452,96.1476,64.6828475655,91.6758650336,306.399285619,-175.592
84.5759794556,396,276.987303814,173.431,282.382121388,62.0581815568,71.7342,1237.06412542,396,103.27,464.709500439,173.311229889,0.962233,173.298,4.76601978333,173.371635957,96.2455,145.443500818,137.233766739,161.236734019,-175.669
0.267886493747,397,499.969604598,172.661,251.547664593,183.165414883,71.7715,1082.02037889,397,101.055,280.154485113,172.557751046,0.937353,172.539,4.75696037273,172.628088623,96.3762,66.1852514674,92.9446090405,282.743643436,-175.005
31.6418570948,398,565.318422144,173.028,251.21282846,204.725964242,71.9063,986.110218933,398,103.778,297.716297032,172.910156005,0.931136,172.893,4.75425486333,172.977172065,96.5039,24.9678642093,86.824386075,230.011285972,-175.349
4.1567208095,399,642.042427272,172.925,226.27051567,198.791193362,71.9898,1121.0418862,399,107.128,354.550710097,172.759986579,0.950336,172.746,4.85362293794,172.867622789,96.5716,46.9157295713,122.824464256,184.907724045,-175.292
8.00991536805,400,532.885117951,172.426,259.425275839,175.913849874,72.0463,1356.23041573,400,110.014,387.42462254,172.272458384,0.954273,172.25,4.85345465375,172.403788109,96.7164,97.3241489539,123.21156873,209.061817646,-174.717
0.0737952791255,401,212.954027339,172.18,244.274897103,72.9865141204,72.1463,1009.67167877,401,105.493,327.760370727,171.988195851,0.925491,171.977,4.81198499383,172.083841381,96.7765,57.0988574456,102.465030772,73.7353556333,-174.506
-8.78768569366,402,288.721452242,172.629,275.465643923,100.471067017,72.2054,1033.16481047,402,105.779,396.411088554,172.457712254,0.932732,172.444,4.7568953653,172.555274001,96.8655,68.9937751152,106.681836531,93.2350554909,-174.996
0.457731995102,403,496.67810689,172.712,257.117503061,208.614164869,72.3022,1240.24818541,403,101.151,434.573940474,172.562490792,0.958294,172.552,4.77097925699,172.666610703,96.9532,88.2323638987,134.134284883,212.354763438,-175.032
9.88196646865,404,774.975726735,172.542,250.128602404,266.044147274,72.3734,981.659222016,404,104.474,427.558447172,172.417689652,0.966629,172.401,4.76505279748,172.511346125,97.0032,90.1401182136,115.816375507,205.141139837,-174.903
12.6492017103,405,276.846350696,172.641,194.376041148,105.394338473,72.5064,773.85439441,405,103.817,327.293958381,172.505931907,0.955727,172.496,4.79105821736,172.591282772,97.1401,124.618028178,129.501217205,140.706443904,-175.195
204.90288206,406,732.369271948,172.839,287.410248058,190.464623318,72.627,1011.9677655,406,101.307,441.676920725,172.722920226,0.934613,172.705,4.76652293211,172.789368086,97.2414,54.4905107705,113.288075863,396.482341324,-175.272
-1.15694620905,407,416.872312027,173.102,312.204208934,136.782682745,72.6907,1437.52611056,407,109.537,401.289136573,173.015512532,0.970456,172.981,4.86496255065,173.086526234,97.339,43.8189572239,101.474089908,116.890162562,-175.455
2.31372566757,408,552.258571451,172.914,255.269234234,164.056265558,72.8076,1002.94237883,408,104.429,419.533454251,172.783774698,0.955243,172.781,4.76511228881,172.851290444,97.4602,53.4761705826,111.7219433,163.819646479,-175.24
3.27520969573,409,369.177370661,172.769,234.609699173,120.888668799,72.8902,1191.29947335,409,109.496,381.773495932,172.668614158,0.967484,172.645,4.85157614031,172.721545871,97.5525,18.6804224439,128.177004547,101.709009975,-175.162
3.77653336585,410,577.562872652,172.535,299.155609838,197.688167752,72.9654,939.924100345,410,102.228,459.294441966,172.397659202,0.974098,172.384,4.7489773079,172.46391527,97.6254,27.2200361401,78.2888420141,181.799796046,-174.958
-35.9142035072,411,275.394947727,173.017,274.001714847,121.788610002,73.08,1007.85155597,411,100.022,341.981678629,172.933174627,0.945049,172.913,4.70447504091,172.9779625,97.6899,13.510646786,78.5375028059,97.582713482,-175.454
-0.826499165324,412,495.062857809,172.771,133.794956343,163.832780328,73.1406,768.899831265,412,95.1481,258.399485462,172.675829977,0.959857,172.658,4.72805344002,172.741082152,97.769,135.118384205,126.084509561,195.447226523,-175.133
23.6577214905,413,424.218148817,172.968,382.13202412,146.719888777,73.2142,1734.94574492,413,91.0655,538.670916338,172.848547077,0.960419,172.837,4.60188094053,172.905090734,97.8827,168.644819349,137.800811112,185.126798953,-175.252
26.0433497218,414,470.239452752,172.706,245.780519139,158.708819193,73.2859,1475.86091306,414,102.591,259.081003799,172.634376732,0.961331,172.608,4.74746308528,172.682607833,97.976,90.150739448,102.401302843,210.011688497,-174.927
26.6902378475,415,385.487179013,171.989,120.099653392,127.594329121,73.3568,613.074611204,415,104.058,251.528650524,171.8661627,0.95453,171.856,4.77316104069,171.931233528,98.0037,65.1297259255,102.514200537,190.797190248,-174.232
11.3620617393,416,457.59987873,172.135,188.305733458,175.624571038,73.4146,995.2645887,416,108.988,269.810607841,172.040654174,0.951853,172.035,4.76424941982,172.091289659,98.1043,14.6385843804,117.850559137,203.02014407,-174.391
142.973025874,417,694.445417685,171.665,232.648216672,195.097957897,73.5045,1085.62029777,417,98.1632,427.917707241,171.535281854,0.967475,171.512,4.65677252607,171.596619638,98.1804,116.035878034,124.874584412,332.816700337,-173.867
1.9331968254,418,603.410872873,171.799,252.424259743,196.839105006,73.5826,1264.06714855,418,102.904,447.574857208,171.671980118,0.955604,171.66,4.75446211464,171.744300241,98.2782,52.9965842608,101.715432469,172.794663116,-173.972
-0.901039163404,419,542.923373484,171.387,232.894574446,183.34418599,73.6625,865.353034152,419,101.705,251.151496663,171.27672233,0.967021,171.267,4.6978931939,171.3321511,98.3824,24.1037150018,72.2905853954,224.079837248,-173.689
