AverageQLoss,AverageEsReturn,MinReturn,PolicyRegParamNorm,AverageQ,AverageY,AverageDiscountedReturn,AverageReturn,AverageAbsY,Epoch,AveragePolicySurr,StdEsReturn,MaxReturn,MaxEsReturn,AverageAbsQYDiff,AverageAbsQ,AverageAction,Iteration,MinEsReturn,QFunRegParamNorm,StdReturn
1.40701,243.558008085,170.638997226,128.577,19.4298,19.4315106926,142.953519504,541.386957323,19.4456793293,1932,-19.5537,220.960516165,2010.19429259,524.212143513,0.602027452729,19.4472,0.999889,1932,-0.112930556127,150.418,427.764457158
1.32171,281.001519047,154.129866979,128.606,19.4404,19.4399607414,141.378319242,485.595638199,19.451477896,1933,-19.5727,116.416677979,1135.25893605,405.127212995,0.593443496734,19.4544,0.999802,1933,73.1359067817,150.486,281.85168986
1.20446,160.790568174,146.939681296,128.595,19.4314,19.4314431314,173.392541388,697.787376099,19.4431920115,1934,-19.5602,110.983917124,1512.445037,365.712205449,0.572998818498,19.4442,0.999891,1934,21.7300298386,150.527,302.723721731
1.46842,210.240672239,167.468112554,128.626,19.4115,19.4124839754,140.466922719,458.233675142,19.4239188754,1935,-19.5298,180.094980071,1464.00125422,514.781963037,0.599047427776,19.4266,0.999863,1935,17.8603716024,150.587,258.294706535
1.29372,322.765355337,67.4505653502,128.625,19.4125,19.4133184297,116.315165571,577.92281104,19.423773246,1936,-19.5455,264.101906191,2442.63647341,745.731248034,0.579413383141,19.4274,0.999871,1936,18.7960836137,150.617,549.636617981
1.21677,253.610905389,64.554900139,128.592,19.4401,19.439570934,128.324829843,481.19554702,19.450827949,1937,-19.5693,268.771375786,1584.07739507,867.552336802,0.578389771423,19.4565,0.999869,1937,29.0523537562,150.661,320.562340321
1.42515,217.594997304,213.382849023,128.622,19.4234,19.4231801583,172.801794204,841.853830696,19.4326806325,1938,-19.5521,198.905913936,2254.99692196,547.830721293,0.592245471403,19.4362,0.999852,1938,5.00859836168,150.717,518.910150304
1.38395,201.653309869,127.909491624,128.622,19.4119,19.4120718163,135.027317147,569.432280452,19.4262876378,1939,-19.5359,122.409379232,1538.19542133,450.650630584,0.591941946846,19.4288,0.999851,1939,31.3885694162,150.796,405.288631267
1.3529,251.766804147,76.6503224104,128.636,19.4486,19.4487362876,99.9559987268,341.983404799,19.461440661,1940,-19.5677,164.442771363,1401.96488872,569.786845543,0.582246216924,19.4645,0.999861,1940,16.452950225,150.838,372.754834453
1.13802,91.7695556146,42.166290581,128.693,19.3584,19.3571619569,109.102505923,428.759239951,19.3743899984,1941,-19.4718,102.456451411,2045.36841153,326.987533802,0.571675192189,19.3792,0.999931,1941,9.31503758799,150.875,436.368920775
1.52896,265.156955435,266.261155195,128.755,19.3427,19.3447637162,188.028973553,695.536923337,19.3580294759,1942,-19.4784,141.460835779,2167.54429455,480.50255862,0.601316407668,19.3607,0.99988,1942,21.4634673335,150.89,325.520659467
1.22629,260.990342588,222.951775009,128.795,19.4495,19.4494738889,145.53799208,527.133318996,19.4603311906,1943,-19.5979,196.452578661,1413.20601016,631.458952091,0.570409315332,19.4631,0.999901,1943,16.4816764041,150.88,301.916828554
1.5252,196.751476237,251.759195595,128.84,19.3709,19.3699688981,154.397351768,543.709920643,19.3771706746,1944,-19.4981,122.705741204,1617.16014042,437.172140328,0.590736067301,19.382,0.999846,1944,63.0205111921,150.895,278.186598988
1.44663,235.822169748,190.049032572,128.821,19.3802,19.3807419852,165.195111917,805.339800576,19.3926785848,1945,-19.5107,111.362282426,2071.05928499,396.47317811,0.591153291103,19.3958,0.999854,1945,42.9851183135,150.919,603.990127066
1.27405,247.095108994,245.383390893,128.845,19.351,19.3513151696,142.377213282,1087.80189702,19.3604513389,1946,-19.4806,133.387343149,2024.86596291,533.559577876,0.575977054079,19.3645,0.999904,1946,104.407545989,150.96,598.556295251
1.29172,233.781543377,147.060961025,128.891,19.3911,19.3903129316,109.589921621,210.299347058,19.3966744446,1947,-19.5284,165.661296428,661.185504645,520.674627747,0.576621467923,19.4004,0.999687,1947,34.3512766705,151.029,79.2619349814
1.32142,292.842902405,136.867706111,128.916,19.3593,19.3588076028,143.282205497,559.596545836,19.366856013,1948,-19.4888,217.294543828,1385.73057419,740.750250992,0.581108211878,19.3716,0.999861,1948,28.3229658906,151.049,331.446983046
1.27932,312.08976677,146.846114228,128.939,19.3257,19.32714733,120.892697706,292.189422561,19.3355162932,1949,-19.4429,270.146812378,948.162883231,878.029472944,0.574953722815,19.3378,0.999868,1949,5.0780641922,151.079,148.761441898
1.61398,287.263645561,122.297363204,128.962,19.3304,19.3302671231,117.88120863,314.131499053,19.3392169187,1950,-19.4569,108.532559996,963.646461505,410.330737931,0.600967880413,19.3426,0.999851,1950,94.6844934088,151.141,180.636408723
1.28469,279.419138119,145.677730502,128.977,19.3312,19.3320141326,149.01633479,879.259773739,19.3412813159,1951,-19.459,99.3571642221,2273.27274966,437.402519135,0.575803496709,19.3436,0.999891,1951,119.149696513,151.17,688.751801565
1.44618,336.878917918,513.309118444,129.041,19.3332,19.3327856111,153.114366968,1493.16938871,19.3431100711,1952,-19.4736,222.270386364,2233.56237716,725.981006024,0.586342517274,19.3486,0.999865,1952,40.9322490318,151.166,555.859372928
1.3202,295.618955145,604.613887207,129.067,19.2923,19.2928857529,160.936048801,1490.33517642,19.3044327105,1953,-19.4314,140.946421466,2113.69224113,566.56876684,0.57533653234,19.3077,0.999893,1953,160.061297372,151.199,480.141356938
1.24386,279.840152184,165.816133514,129.094,19.3266,19.3262828079,167.739762991,991.032188282,19.3379776034,1954,-19.4679,122.071643614,1945.51354952,449.467050262,0.558122361883,19.3437,0.999883,1954,111.162155644,151.232,529.228716974
1.17482,319.157584415,529.643820621,129.105,19.3444,19.3448701144,151.230965264,1194.71683395,19.3568507839,1955,-19.4761,135.144985905,2144.10843898,407.544493722,0.553189174499,19.3586,0.999852,1955,31.839454028,151.238,505.92581116
1.35423,246.066085238,210.382151191,129.109,19.3245,19.3258718679,183.914007353,1587.65417792,19.3380920007,1956,-19.4541,239.68604033,2695.18022199,797.837072739,0.568813563459,19.3392,0.999778,1956,43.8569983529,151.255,757.055003049
1.41303,477.377421728,340.017716856,129.151,19.3262,19.3262463179,167.775968503,1322.21544158,19.3375247433,1957,-19.4606,347.573018806,2351.00410932,859.647509011,0.577830254671,19.3407,0.999833,1957,94.7235143291,151.319,693.978391318
1.14314,349.832753474,10.5389843766,129.163,19.3648,19.3656047263,60.3298144375,187.83662091,19.3796007606,1958,-19.4944,90.4873745031,886.779586359,521.159982943,0.549591451867,19.3827,0.999757,1958,265.074243522,151.347,261.088813102
1.29267,262.346404861,131.470496695,129.202,19.3599,19.3600033626,128.815076964,706.757380129,19.370909532,1959,-19.4739,233.524092375,2020.90105601,671.170389662,0.568415224705,19.374,0.999773,1959,25.1045711502,151.357,488.008772487
1.38813,217.965198394,233.987781967,129.237,19.2859,19.286055573,163.502185346,934.408579214,19.2979006519,1960,-19.421,239.983774989,2117.04173801,784.163535586,0.574964736009,19.3014,0.9997,1960,0.771257985119,151.362,719.438002842
1.27306,183.593433448,11.7447723242,129.234,19.3113,19.3127575383,89.1656469912,937.226695585,19.3261357247,1961,-19.4397,117.488616335,2075.37818238,388.99139298,0.567451701834,19.3267,0.999859,1961,21.6109579858,151.375,715.662729937
1.36233,424.310420031,143.694224669,129.259,19.3193,19.3197568502,167.605189126,1268.75372958,19.3315179395,1962,-19.4528,394.200799489,2060.40152226,1054.00416499,0.568776388162,19.3353,0.999733,1962,5.17174287192,151.423,625.034810872
1.15892,224.435333155,278.049680031,129.283,19.3101,19.3089032937,177.819407427,753.504385431,19.3199453909,1963,-19.4489,233.189108146,1968.62299155,693.58616663,0.550948715633,19.3266,0.999863,1963,12.2202196558,151.422,494.82515152
1.27382,343.024396992,122.021262166,129.305,19.2933,19.293906151,168.975297289,1413.19883562,19.305435978,1964,-19.4312,226.255319387,2265.85576898,733.416631975,0.567454273412,19.3091,0.99984,1964,29.9375990856,151.416,751.087699151
1.21365,97.6228071826,187.475708035,129.319,19.3388,19.3390118209,148.085693284,636.537119079,19.3501030325,1965,-19.4841,120.954552956,2227.97872911,359.197842958,0.558776214187,19.3539,0.999862,1965,-2.6943860272,151.422,509.346507268
1.50427,331.357831237,140.848920567,129.303,19.3445,19.3441199379,123.752226435,607.870108073,19.3567391699,1966,-19.4939,417.488105789,1942.58316045,1388.34489817,0.58412222318,19.3605,0.999868,1966,0.158093452833,151.442,483.036023942
1.21047,285.128837994,117.082280381,129.322,19.3771,19.3775829612,148.454603689,896.330575366,19.3931536765,1967,-19.5168,206.47790697,2198.75373314,706.744599331,0.557483901781,19.3953,0.999877,1967,42.8510471276,151.457,692.84350347
1.26144,183.955221362,202.067921955,129.383,19.3274,19.3288347271,160.688242121,716.406498855,19.3427496669,1968,-19.4529,113.123955037,2654.86037292,372.626996638,0.559669702239,19.3449,0.999931,1968,1.16890116994,151.496,480.284534705
1.54591,310.842495657,149.427416838,129.396,19.2652,19.2659920612,147.276561696,893.295739592,19.2809675623,1969,-19.3998,173.980419355,2056.57805119,508.934038522,0.578769952656,19.2827,0.999917,1969,30.8708197914,151.535,608.601424926
1.26486,290.498918522,180.499757745,129.43,19.2935,19.2933180677,129.857312169,849.334273558,19.3096697117,1970,-19.4284,182.027719084,1774.2260707,508.522085083,0.553368027772,19.3129,0.999818,1970,13.8646010944,151.59,470.755928559
1.32989,266.477549095,202.396936127,129.448,19.325,19.3242899155,121.214380272,647.806766779,19.3405597519,1971,-19.4611,236.199017104,1455.24772734,685.251516107,0.56592701584,19.3456,0.999868,1971,-2.276182879,151.654,381.372697489
1.41438,229.468591123,294.67358836,129.506,19.3421,19.3427370303,159.475300419,1290.14569346,19.3566663818,1972,-19.4751,203.233278118,2103.72582726,609.385932547,0.569660788622,19.3588,0.999877,1972,2.54846287169,151.686,539.975655282
1.32687,189.458163124,134.91146817,129.575,19.301,19.3009222244,118.094836839,538.379453088,19.3159267117,1973,-19.4272,166.787406266,1370.18801819,454.287002904,0.561468939078,19.3182,0.999771,1973,2.8147646325,151.736,385.788630063
1.20637,193.393998075,218.397509644,129.598,19.3313,19.3317186539,148.666922615,799.341977057,19.3438191294,1974,-19.4619,247.418535395,1775.70336748,676.300962204,0.555056746114,19.3483,0.999839,1974,0.445703648622,151.764,502.30126839
1.27201,189.840879523,407.471842104,129.616,19.334,19.333075304,161.024881413,976.930166308,19.3494947998,1975,-19.4709,119.636304134,2009.09852531,401.29763482,0.561089228045,19.353,0.999844,1975,11.3820672289,151.796,482.588110507
1.44177,260.165638931,186.216783616,129.645,19.2876,19.2880467216,150.920000532,1231.51173081,19.3075181226,1976,-19.4268,323.25641208,1963.48150696,985.886827814,0.571239647851,19.3088,0.999878,1976,-0.466502361871,151.828,622.506698329
1.37073,178.968236273,212.418194851,129.692,19.3213,19.3209919622,165.374286789,846.60027021,19.3394085536,1977,-19.454,115.787139738,2259.81290427,352.383996439,0.5711222816,19.3394,0.999868,1977,10.8696943186,151.843,512.704832864
1.453,166.86923347,29.9468929541,129.734,19.3542,19.3550638726,68.3989147249,193.329829454,19.3731752835,1978,-19.4989,270.76347925,1877.93579184,906.682294852,0.589992836733,19.3746,0.999863,1978,-0.368487927727,151.89,345.547176621
1.38581,176.275360518,28.4131770893,129.739,19.3303,19.3287230071,88.0771270749,296.918208401,19.3461111196,1979,-19.4723,209.711203206,2071.45299993,595.770024368,0.583566208386,19.3505,0.999867,1979,-3.11914237414,151.927,396.210320629
1.41369,127.852153817,190.821881056,129.778,19.323,19.323652388,152.610069831,732.941075787,19.3380037506,1980,-19.4637,132.188692048,1978.34164235,421.031853274,0.583049652906,19.34,0.999746,1980,21.8679040007,151.976,502.665424809
1.34307,510.821651199,180.890902571,129.824,19.3244,19.3248345903,158.123736784,818.240296466,19.3460177861,1981,-19.4749,172.578764861,2410.7427369,782.192664077,0.586857633578,19.3467,0.999801,1981,311.579697066,152.036,535.444741631
1.39725,341.690231728,166.39362806,129.888,19.3509,19.3508434626,163.390629943,798.971694162,19.3631352558,1982,-19.4859,274.04722291,2435.53187486,783.205625479,0.585020891357,19.3676,0.999802,1982,24.5687815065,152.051,464.664770531
1.47469,250.050282942,191.996530732,129.903,19.2901,19.2910519398,169.08179992,728.162983915,19.3051439792,1983,-19.4372,153.897756128,2091.33956123,603.903955937,0.594087637632,19.3067,0.999834,1983,1.55451263639,152.073,369.43543441
1.25027,237.505789876,273.285497286,129.912,19.3118,19.3112101233,161.377635004,980.298133181,19.3263590725,1984,-19.4421,219.469787377,2392.74582306,720.195094898,0.57086213211,19.3308,0.999866,1984,-3.18390023183,152.078,654.870916086
1.46064,382.590633452,260.896552095,129.928,19.2966,19.2958991912,165.847036926,1221.75672384,19.3081190736,1985,-19.4247,214.909268382,2498.17548613,654.126507069,0.575018375785,19.3136,0.999833,1985,56.0738429143,152.09,694.012115642
1.32405,230.273754244,28.5652964223,129.927,19.2939,19.2954612919,134.095113584,1176.17157694,19.310414033,1986,-19.4142,258.326651155,2294.3135326,795.190624411,0.576929755049,19.3116,0.999836,1986,5.87819432918,152.164,778.934678924
1.33966,97.2316354264,147.88042634,129.956,19.2918,19.2919471278,133.320196774,546.903910451,19.304006211,1987,-19.4055,145.954370274,1591.14998016,530.23074212,0.576650556053,19.3071,0.999838,1987,-1.27465194096,152.203,315.160829788
1.33585,85.2027058731,190.254435358,129.967,19.2253,19.2252665898,129.424508569,579.05419854,19.2376571002,1988,-19.3389,120.560506164,1830.63372186,396.854911647,0.572862486615,19.2408,0.999867,1988,-3.11466181546,152.192,353.741292241
1.36955,82.4541045301,26.4828539042,130.003,19.2309,19.2330004131,111.854864483,317.218899797,19.2461212844,1989,-19.3425,91.6159607147,824.899216973,278.624508272,0.577834579762,19.2473,0.999806,1989,-3.1751452738,152.248,177.612014774
1.33989,81.6341136198,253.051900441,130.005,19.2252,19.2239007614,134.367407857,551.461579603,19.2371694852,1990,-19.335,91.2942654505,1709.19894274,298.449318355,0.584331655523,19.2435,0.999863,1990,-2.28188718656,152.291,312.203749675
1.35408,105.910106891,181.533741396,130.073,19.1894,19.1904043367,145.652201884,634.959830769,19.2047998644,1991,-19.3051,134.078723771,1918.8675259,442.313441032,0.585431407197,19.2077,0.999855,1991,-2.58290160572,152.328,374.076494585
1.5186,246.25485677,229.136397117,130.118,19.1614,19.1615329732,174.162527546,928.821607735,19.1753511868,1992,-19.2905,254.052154415,2388.06304456,621.023929289,0.596678414786,19.1774,0.999843,1992,-2.02751274593,152.406,633.743498634
1.65759,323.456257935,111.461928666,130.167,19.1523,19.1534569117,169.349869559,1390.72517755,19.1648843913,1993,-19.2976,280.341350964,2667.47498825,688.939602343,0.606534484334,19.1683,0.999892,1993,-4.45057708528,152.433,891.14504544
1.47034,294.736948415,285.112574978,130.169,19.2311,19.2319644548,167.895541678,1597.17051536,19.243294877,1994,-19.3874,197.8070915,2474.70881041,641.25352654,0.596955399038,19.2444,0.999813,1994,2.62787192221,152.463,819.730163489
1.40494,264.246652041,399.944005383,130.218,19.192,19.1913979139,162.734971243,1356.9438223,19.2001360698,1995,-19.3398,248.137450991,2336.33458283,626.42317143,0.579919254796,19.2046,0.999815,1995,-2.59401074823,152.466,706.770872495
1.3275,226.03431729,242.126595086,130.224,19.2595,19.2597922037,145.800212673,1372.43076486,19.2695308731,1996,-19.4043,187.38951927,1974.63625393,572.056396469,0.571799634458,19.2739,0.999915,1996,-0.768509041374,152.501,448.592206814
1.34462,307.219737187,942.726193226,130.27,19.2507,19.2519629121,172.808957984,1771.5122778,19.2586559004,1997,-19.4077,216.769134873,2047.12722553,704.104245491,0.578206113393,19.2614,0.999724,1997,12.3750246209,152.525,312.861817198
1.17923,359.89513617,527.32478194,130.282,19.2765,19.2768995534,160.741283262,1765.176072,19.2847771587,1998,-19.4351,313.940052875,2246.20518502,914.797677942,0.558143241821,19.2881,0.999865,1998,21.4649506518,152.531,426.866404124
1.40105,244.61237607,71.8847292359,130.328,19.3134,19.3130290112,147.879619925,962.201751616,19.3211152358,1999,-19.4538,172.342637219,1924.69993324,486.484336179,0.571933564289,19.325,0.999839,1999,37.2796915906,152.554,710.69819145
1.2049,222.910850537,256.999040999,130.381,19.2932,19.2950255936,183.336070545,1437.18188247,19.3024038779,2000,-19.4473,168.999351267,2481.78091086,553.812477738,0.553785388885,19.3052,0.999894,2000,29.3608421043,152.573,901.776404734
1.31865,288.326244349,90.5283178256,130.385,19.331,19.3306819705,133.402490383,350.943492607,19.3385336462,2001,-19.4817,172.458771061,1954.53547286,572.98318397,0.561695259573,19.3431,0.999852,2001,6.33929097585,152.584,335.892288871
1.42978,312.278110938,148.407853854,130.444,19.3161,19.3159288367,163.073452524,840.867119113,19.3235468308,2002,-19.4776,128.073960487,2633.40379445,552.592867141,0.568272958298,19.3279,0.999886,2002,195.008027605,152.627,776.288440719
1.36663,241.220091799,237.140898844,130.508,19.2876,19.288057991,184.317106454,641.777518124,19.2962302675,2003,-19.4391,223.738170006,1703.88425777,765.180132847,0.565101120848,19.3004,0.999813,2003,10.6183130541,152.622,354.787046285
1.41599,335.288404693,189.866844711,130.517,19.3538,19.3538117547,149.77295376,930.032731222,19.3611307121,2004,-19.4967,91.7041480717,2769.86997695,483.41718642,0.567616541438,19.3653,0.999884,2004,211.989376056,152.654,830.29858971
1.44666,232.018225604,162.94273786,130.523,19.3136,19.3152613884,141.150456003,491.967831877,19.3251046962,2005,-19.4578,44.4395101319,2453.15180264,291.97299999,0.567542687349,19.3263,0.999818,2005,155.370339925,152.689,470.40118984
1.3921,211.607107264,221.301960051,130.52,19.2918,19.2915833793,173.498900936,828.856447068,19.3027210758,2006,-19.4241,158.389433828,2573.79106467,434.686044182,0.566971316416,19.3058,0.99984,2006,11.2494599931,152.691,667.201514785
1.42255,464.829179441,232.125718357,130.586,19.3641,19.3647797664,170.361100898,981.072295999,19.3723008845,2007,-19.5183,270.524742188,2677.90359035,734.812957758,0.561845761989,19.3747,0.999863,2007,17.6656723684,152.743,741.108170692
1.22498,177.701756516,247.829306681,130.626,19.3415,19.3431904721,169.629851918,966.781864251,19.3531668842,2008,-19.4778,125.765586477,2762.57094081,399.419318109,0.544322654,19.355,0.99985,2008,40.9409583421,152.772,915.884780215
1.29825,329.988224815,195.146456859,130.661,19.3339,19.3350337544,186.628955088,971.467344995,19.3451056845,2009,-19.4619,186.821686945,2686.52290314,529.278853337,0.556377452826,19.3464,0.999802,2009,-3.00576772026,152.797,528.85278401
1.25439,316.277150952,144.812880162,130.682,19.2876,19.2874852328,154.524118442,860.270464926,19.2968715288,2010,-19.4129,181.690391964,2475.46759047,633.091672409,0.549074163063,19.3018,0.999802,2010,28.1353807372,152.808,609.899917868
1.27718,309.673638154,131.349791291,130.699,19.2818,19.2827402065,151.538584756,600.297850749,19.2907109005,2011,-19.418,217.768853242,1352.46558947,575.322380422,0.544290844684,19.2941,0.999834,2011,4.08380970393,152.844,322.386173631
1.40327,335.626489168,140.862980053,130.78,19.3157,19.3169495468,174.161921392,993.852990479,19.3260416656,2012,-19.4611,172.278464497,1735.39650185,553.814275499,0.562130577105,19.3281,0.999829,2012,115.560297483,152.916,395.867484504
1.37563,361.796275105,263.876668622,130.788,19.3426,19.3433372871,177.710136866,1069.86803345,19.3523629615,2013,-19.4826,241.63893313,2593.53655194,801.522064405,0.554924068288,19.3543,0.999868,2013,168.704438851,152.957,549.126375041
1.43949,260.976945146,135.696326977,130.803,19.3208,19.321741298,161.872273466,1131.27002913,19.3292044971,2014,-19.4573,198.288811171,2955.77477558,698.839803283,0.560979440749,19.3305,0.999871,2014,82.5904565946,153.029,805.769634813
1.31627,263.24462803,160.276784886,130.871,19.3318,19.332132614,170.178370509,1154.92549963,19.3399295808,2015,-19.4741,128.295040726,2912.52350556,513.881418431,0.551719925131,19.3422,0.999883,2015,97.4492329539,153.04,800.596381386
1.46572,242.224286657,353.663934522,130.901,19.3377,19.3379996597,170.817262746,1524.50184844,19.347499447,2016,-19.4874,167.733396648,2431.54948336,533.11061774,0.557331675959,19.3493,0.999864,2016,5.67420779756,153.049,718.85024554
1.22699,886.598189508,399.354928462,130.906,19.2937,19.2929465017,185.097796666,1777.92288998,19.3007126564,2017,-19.4447,469.20458797,2636.48148686,1355.80277748,0.547640115584,19.3047,0.999885,2017,417.393601538,153.098,630.672098101
1.21413,130.591897523,105.432202929,130.916,19.3177,19.3179027827,152.262373302,1021.99427725,19.3273529247,2018,-19.4639,194.352069934,2420.41368097,673.063133533,0.547874126165,19.3292,0.999805,2018,-2.53467724491,153.119,768.843062159
1.55023,307.580761928,73.1840909613,130.969,19.3343,19.3350200829,161.426026519,729.658084472,19.3446742155,2019,-19.4759,295.04286906,2925.29299893,836.30789608,0.571403264747,19.3468,0.9999,2019,-0.67581349195,153.166,579.445056736
1.31335,503.190857941,129.028402816,130.984,19.4078,19.4085337699,161.815274761,995.236977324,19.4172181011,2020,-19.5527,366.392059078,1999.65062144,945.85625131,0.549231478678,19.4211,0.999781,2020,1.85901773455,153.202,563.756917829
1.4189,234.865588862,83.4315831601,131.005,19.4288,19.429122801,130.22196004,1059.32070654,19.4407457846,2021,-19.5686,305.02084139,1988.05079779,857.087756883,0.554190822074,19.4433,0.999694,2021,-1.84289294737,153.238,658.530298822
1.37016,201.104010728,118.746656315,131.02,19.3716,19.3712723709,111.239145089,449.401361954,19.3849522325,2022,-19.4977,181.979594007,1637.44070752,474.395609154,0.558663406316,19.389,0.999721,2022,-2.01240306365,153.291,317.542700883
1.20547,95.8716886109,568.165175219,131.059,19.3449,19.3468920387,156.94336993,1526.1936289,19.362490454,2023,-19.4845,106.364715379,2124.26368276,355.821414321,0.544658166516,19.3643,0.999777,2023,-9.35818606844,153.313,600.390422634
1.33447,139.775095687,400.330411992,131.096,19.3715,19.3709032824,155.844177843,1271.90266879,19.3906646983,2024,-19.5037,238.496047577,2253.7436265,760.598962841,0.563074119262,19.3951,0.999818,2024,-6.53662826772,153.364,680.787851893
1.44939,397.37943736,445.954755555,131.117,19.3744,19.3755672956,150.671945049,1418.2112676,19.3913957135,2025,-19.5302,299.23418328,2589.03604233,966.138531066,0.571327837149,19.392,0.999862,2025,105.821695327,153.434,712.974417219
1.33535,285.475988317,379.468988306,131.128,19.3714,19.3715602489,157.659249974,1592.74106364,19.3843759405,2026,-19.5206,355.19845443,2538.97178056,894.324534686,0.563754968924,19.388,0.999868,2026,0.776388379092,153.453,664.891777021
1.51745,370.181777127,272.750456368,131.152,19.3424,19.3396818204,132.455367266,403.947472381,19.3556022485,2027,-19.4877,337.716846927,886.137053553,874.900262606,0.576684392421,19.3612,0.999796,2027,23.6312201958,153.493,137.095201359
1.44715,286.250127925,6.43422435746,131.207,19.3721,19.372113499,113.265556816,395.577663997,19.3877253265,2028,-19.5268,257.857869714,1265.31747923,627.55605016,0.574142250304,19.3922,0.999808,2028,-3.97339657393,153.526,279.513697474
1.44995,462.573508467,148.50523317,131.245,19.3666,19.366989099,126.255925414,382.099777362,19.3834753932,2029,-19.5161,136.712233843,908.150395966,725.619098885,0.561377880941,19.3863,0.999782,2029,273.887549155,153.594,178.113351438
1.34037,261.373132729,146.093515632,131.249,19.3893,19.3892213816,107.458102476,275.175651428,19.4033626089,2030,-19.5337,150.118149012,728.833166692,472.858623303,0.561772495888,19.4057,0.999896,2030,60.4901047045,153.611,130.101457943
1.4311,219.681887709,142.573901255,131.287,19.3948,19.3962437642,103.189249093,237.905512981,19.4093515883,2031,-19.5451,132.173944813,843.882477301,409.259599797,0.560689703354,19.4109,0.999854,2031,26.6660286182,153.673,135.989075467
1.27651,201.319224511,174.267153753,131.294,19.3784,19.3792871512,136.336613392,349.234321111,19.3943703638,2032,-19.51,165.295469019,1348.28418492,481.886683546,0.541839886322,19.3955,0.999856,2032,-12.8206158092,153.717,160.636634185
1.27587,139.143538486,9.34474678349,131.302,19.4218,19.4212518482,106.645865584,235.508564349,19.4346358126,2033,-19.563,104.775552653,673.343816851,278.901851433,0.548872940701,19.4382,0.999835,2033,1.57559037984,153.761,147.30136213
1.36062,108.798937292,191.489130245,131.3,19.4088,19.4090684367,143.876117651,337.346310963,19.4190190179,2034,-19.5475,127.295137003,545.883883446,440.77022938,0.563932148026,19.4222,0.999715,2034,-3.25916149964,153.79,84.72599552
1.28078,103.893298384,5.56146122319,131.294,19.4063,19.4073949653,27.3615257891,59.8347483653,19.4214536686,2035,-19.5364,147.504577724,814.693407162,532.759719134,0.549798917519,19.4259,0.999787,2035,-6.3793744264,153.816,142.282703005
1.45964,110.468081335,162.056796679,131.292,19.4006,19.4022322048,130.312643861,417.952931477,19.4169862609,2036,-19.5462,164.846064844,1750.30228519,592.95644178,0.573070295177,19.4177,0.999845,2036,-4.81903145721,153.879,368.574090407
1.50935,235.554028218,15.7896385619,131.293,19.4314,19.4333262516,137.726161662,523.542827562,19.4475644133,2037,-19.5706,304.310803518,1980.01361108,941.225723441,0.572239007627,19.4473,0.999796,2037,-2.2277225228,153.888,377.833847089
1.41269,138.434205278,168.439828429,131.306,19.356,19.3544515852,134.658861854,620.122871422,19.370616265,2038,-19.496,232.797901431,2606.46509353,761.818736496,0.582823196526,19.3747,0.999914,2038,-6.89306246837,153.939,632.084861574
1.50812,170.809799225,154.356108535,131.33,19.4194,19.4205399937,130.757939173,424.143797979,19.4350879102,2039,-19.5581,183.456747492,2165.73832364,638.6195274,0.582894651767,19.4371,0.999863,2039,-0.825016125135,153.992,385.213164244
1.32765,265.773092335,138.571025947,131.335,19.4076,19.4094749606,129.267601906,497.943053568,19.4230432808,2040,-19.5565,223.423217602,2231.14313878,722.800105061,0.571269555485,19.4251,0.999836,2040,-2.88167128083,154.066,445.596469147
1.30758,323.377689866,109.563517021,131.365,19.4261,19.4264112151,95.870066724,420.419216411,19.4384575035,2041,-19.5856,225.81141322,2060.37404669,660.164162264,0.572983508231,19.4442,0.999833,2041,0.940621448022,154.132,439.895097048
1.25717,104.306017303,95.9365317713,131.343,19.4567,19.4582369869,106.756897229,566.313496149,19.4717362006,2042,-19.6238,132.328163967,2268.7733298,454.184351586,0.55866531189,19.4737,0.999894,2042,-10.1170784429,154.151,559.61007847
1.60737,190.646533413,77.3911108712,131.353,19.4719,19.4720275057,105.773662108,691.909644849,19.4872378302,2043,-19.6544,107.297170221,2286.43580409,341.075164345,0.599446733381,19.4896,0.999844,2043,15.5250704717,154.213,616.85609888
1.31772,605.221854137,120.120922543,131.389,19.494,19.4949823392,116.715805283,629.740168268,19.5105886113,2044,-19.6556,442.292898193,1905.3910024,1137.45875169,0.570096985007,19.5128,0.999826,2044,17.8660102673,154.209,422.023162894
1.30536,249.508827662,66.3411810231,131.409,19.4818,19.4825711598,110.315001296,490.107714037,19.4945288683,2045,-19.643,197.079709371,1692.91501341,586.611957377,0.56946265141,19.4957,0.999804,2045,7.71693157403,154.233,381.663999999
1.32162,166.99526515,203.35125488,131.443,19.5599,19.5600071924,151.56897539,1222.61553791,19.5734643589,2046,-19.7305,122.102319337,2388.45338374,403.852365879,0.563647801347,19.5769,0.999837,2046,12.3533235936,154.266,676.168636101
1.29111,326.693031287,434.322895521,131.454,19.6077,19.6097675652,172.315867077,1046.61339233,19.6239451005,2047,-19.7729,86.7198843918,1995.94964411,474.178183316,0.566024814808,19.6234,0.999735,2047,182.65341539,154.237,506.324904921
1.32849,143.644978237,37.5055894422,131.485,19.5913,19.592029304,149.36742742,1035.16639749,19.6057743229,2048,-19.7634,146.032580657,1775.61325405,476.006954944,0.580326468417,19.61,0.999873,2048,-2.75444866806,154.305,589.384540914
1.2687,137.538937817,144.397262579,131.515,19.6174,19.6174775984,144.768787042,943.641070397,19.6314616278,2049,-19.7877,113.321185861,1954.22856258,286.770644201,0.561235794572,19.6346,0.999849,2049,23.3493971161,154.318,673.915727667
