MaxEsReturn,AverageAbsQ,AverageAbsY,MinReturn,AverageAbsQYDiff,StdReturn,PolicyRegParamNorm,Epoch,MinEsReturn,AverageAction,AverageEsReturn,AverageQ,MaxReturn,StdEsReturn,AverageDiscountedReturn,Iteration,QFunRegParamNorm,AverageY,AveragePolicySurr,AverageReturn,AverageQLoss
5022.47188394,711.231,711.246246397,6174.54121444,4.70998717504,281.954467517,263.057,3204,5022.47188394,0.980879,5022.47188394,711.231,7158.09502323,0.0,519.288222226,3204,443.745,711.246236117,-714.435,6806.78420724,498.13
4526.192861,711.103,711.107970871,874.264381064,4.89726141595,2464.83565818,263.074,3205,4526.192861,0.984986,4526.192861,711.103,7540.05066717,0.0,510.37739826,3205,443.87,711.10794534,-714.314,5701.05801882,555.986
4283.91824971,711.478,711.484404699,857.655903487,4.84893402309,2338.98045553,263.148,3206,4283.91824971,0.983329,4283.91824971,711.478,7482.30207581,0.0,496.328303667,3206,443.945,711.484379458,-714.651,5304.2364466,570.847
4564.69157723,711.649,711.653528608,6286.27435482,4.75175956252,407.340260709,263.219,3207,4564.69157723,0.980864,4564.69157723,711.649,7667.67907111,0.0,528.829599976,3207,444.036,711.653504868,-714.81,7229.12989642,528.44
4599.50384988,711.543,711.553082128,335.995218287,4.96508030014,2097.78832187,263.253,3208,4599.50384988,0.98113,4599.50384988,711.543,7555.43882171,0.0,502.992661383,3208,444.115,711.553023869,-714.738,6404.07873577,601.946
4566.54416857,711.77,711.783082853,314.069545393,4.71950373504,2432.67981884,263.38,3209,4566.54416857,0.986186,4566.54416857,711.769,7827.22433998,0.0,523.55706682,3209,444.213,711.783054382,-714.963,5434.13224221,526.491
4555.98842357,712.245,712.245854247,148.233408948,4.6058795894,2246.67097476,263.397,3210,4555.98842357,0.980305,4555.98842357,712.245,7602.28068076,0.0,510.439383693,3210,444.236,712.245823281,-715.444,6320.62942907,460.062
4461.45386762,711.983,711.989412701,6311.99121976,4.88683877355,222.383094934,263.441,3211,4461.45386762,0.982322,4461.45386762,711.983,7120.99646909,0.0,503.946522118,3211,444.314,711.989382351,-715.195,6758.59009515,581.008
4643.58360386,711.533,711.541349994,830.596085449,4.66044130459,2454.06097781,263.504,3212,4643.58360386,0.982696,4643.58360386,711.533,7661.19616451,0.0,523.324598569,3212,444.438,711.541320817,-714.728,5521.70381148,508.782
4597.93492278,711.874,711.876789659,1955.77945697,4.78188251318,2354.04132291,263.499,3213,4597.93492278,0.98323,4597.93492278,711.874,7682.97435232,0.0,557.622905081,3213,444.511,711.876789659,-715.058,5477.99473041,544.09
4184.82263537,711.79,711.796185818,87.9582779897,4.84895717994,2974.19313279,263.532,3214,4184.82263537,0.985329,4184.82263537,711.79,7618.4105541,0.0,501.926411309,3214,444.624,711.796150281,-714.989,4957.8568503,560.461
4316.73061126,711.853,711.866703571,220.38685907,4.80195523037,2098.86671074,263.572,3215,4316.73061126,0.98144,4316.73061126,711.853,7474.40024587,0.0,518.750241144,3215,444.704,711.866688182,-715.027,6157.84857038,537.092
4669.19406489,711.797,711.799568146,2569.95667054,4.93273204682,1416.41423042,263.577,3216,4669.19406489,0.978679,4669.19406489,711.797,7619.9704973,0.0,552.027275918,3216,444.806,711.799568146,-714.972,6769.20676022,607.801
4311.74704366,712.134,712.13979127,1877.28257274,4.66790554926,1552.81613344,263.598,3217,4311.74704366,0.982852,4311.74704366,712.134,7158.9093215,0.0,503.794651809,3217,444.906,712.139721751,-715.306,6240.78606174,510.292
4394.5439335,712.037,712.039273166,3101.96837085,4.81541040082,1504.56637636,263.646,3218,4394.5439335,0.985499,4394.5439335,712.037,7144.76888135,0.0,512.582019367,3218,445.043,712.039224986,-715.296,6192.09136108,570.248
4184.73699754,712.374,712.379420483,5.70205004338,4.70849743765,2603.34631647,263.713,3219,4184.73699754,0.984216,4184.73699754,712.374,7510.14541849,0.0,516.009236777,3219,445.222,712.379399302,-715.602,6004.25451685,547.17
4422.66146648,712.501,712.513723547,1798.69589989,4.92777577929,2435.88675693,263.79,3220,4422.66146648,0.983748,4422.66146648,712.501,7911.4262714,0.0,548.28266282,3220,445.376,712.513712215,-715.714,5465.13801864,583.186
4463.45030328,712.371,712.375187243,834.490011857,4.74411472626,2826.73442703,263.8,3221,4463.45030328,0.984629,4463.45030328,712.371,7524.86241609,0.0,515.494780524,3221,445.485,712.375187243,-715.628,5091.83766084,525.881
4473.5569453,712.156,712.159599772,541.473072758,4.91667176549,2482.39534833,263.836,3222,4473.5569453,0.982996,4473.5569453,712.156,7178.29950719,0.0,523.659432292,3222,445.628,712.159576588,-715.378,5397.96633888,580.316
4262.10249511,712.552,712.560700782,1429.53281076,4.75936593662,2271.7098394,263.884,3223,4262.10249511,0.98531,4262.10249511,712.552,7316.13480017,0.0,494.193556385,3223,445.747,712.560676178,-715.853,5036.49005377,526.681
3937.30563376,712.4,712.414057753,2207.53630468,4.98183463365,1849.18632732,263.918,3224,3937.30563376,0.982147,3937.30563376,712.4,7638.71022707,0.0,541.219783621,3224,445.866,712.414018527,-715.685,6090.30042632,618.215
4218.45624074,712.596,712.605393539,3935.06382625,4.76533317646,1353.52168013,263.953,3225,4218.45624074,0.981507,4218.45624074,712.595,7749.29681327,0.0,536.843787932,3225,445.917,712.605357896,-715.802,6406.33448361,504.376
4477.82492763,712.491,712.5005268,813.659092126,4.8235600321,1965.2656491,263.947,3226,4477.82492763,0.983624,4477.82492763,712.491,7433.17317969,0.0,512.696220656,3226,445.988,712.500516474,-715.716,6118.06322815,571.66
4387.1435691,712.589,712.587400015,290.104585841,4.98158653834,2694.05781644,264.019,3227,4387.1435691,0.985126,4387.1435691,712.589,7284.86072205,0.0,497.41814793,3227,446.089,712.587343477,-715.86,5105.87198058,593.114
4342.18652669,712.504,712.515260374,328.1354466,4.64154962543,2126.4081204,264.018,3228,4342.18652669,0.98946,4342.18652669,712.504,6980.48557508,0.0,501.442632188,3228,446.165,712.515214357,-715.701,4251.10488553,476.3
4495.68227586,712.914,712.919349896,634.314578109,4.72891383942,2552.05277436,264.097,3229,4495.68227586,0.98793,4495.68227586,712.914,7314.02274032,0.0,502.173824678,3229,446.232,712.919318921,-716.163,4805.23110934,498.475
4252.75172033,712.479,712.495084169,2448.48999371,4.73653584208,1669.28439212,264.152,3230,4252.75172033,0.985266,4252.75172033,712.479,7374.92291516,0.0,506.407083834,3230,446.333,712.495061378,-715.742,5910.02545141,493.879
4630.97102429,712.797,712.794792561,521.136961104,4.80743227802,2778.10294633,264.141,3231,4630.97102429,0.988146,4630.97102429,712.797,8149.01499353,0.0,489.613737366,3231,446.468,712.79475782,-716.068,4424.73219668,509.069
4577.05763994,713.013,713.025103945,509.459609706,4.82608743268,2360.16685084,264.18,3232,4577.05763994,0.985135,4577.05763994,713.013,7514.46413865,0.0,547.346106489,3232,446.576,713.025075955,-716.28,6083.316031,525.955
4981.27966156,713.613,713.608409105,1385.949597,4.80236357807,2412.84943528,264.255,3233,4981.27966156,0.983987,4981.27966156,713.613,7695.72167131,0.0,531.075881595,3233,446.691,713.608389776,-716.898,5439.81924511,517.719
4831.49548908,713.587,713.587179765,1820.1470076,4.80837301377,2257.38882336,264.236,3234,4831.49548908,0.983608,4831.49548908,713.587,7864.95332689,0.0,553.508010891,3234,446.788,713.587159338,-716.908,6427.965254,537.083
4907.76796203,713.122,713.144170281,1040.82571773,5.13165824621,2349.81415868,264.283,3235,4907.76796203,0.983638,4907.76796203,713.122,7234.15498236,0.0,494.809283377,3235,446.919,713.144163662,-716.479,5785.70104977,629.109
4425.38252503,713.417,713.408363344,3433.69002928,4.86083567426,1140.89835811,264.286,3236,4425.38252503,0.981546,4425.38252503,713.417,7133.47648598,0.0,501.79535052,3236,447.022,713.408293654,-716.681,6427.72279287,514.049
3966.42692777,713.541,713.56304114,2342.23140437,4.89558258044,1797.82020983,264.28,3237,3966.42692777,0.981205,3966.42692777,713.541,7254.03081937,0.0,515.21706752,3237,447.127,713.562387348,-716.933,5984.52861796,539.802
4465.89085666,713.669,713.671195538,3774.71114138,4.94763460139,1164.17182913,264.296,3238,4465.89085666,0.980393,4465.89085666,713.669,7758.50416681,0.0,529.300431311,3238,447.213,713.671166502,-717.003,6832.05728875,588.733
4765.66863856,714.046,714.05515735,6301.04614855,4.70694168079,205.598709536,264.342,3239,4765.66863856,0.982055,4765.66863856,714.046,6866.96556387,0.0,501.152844697,3239,447.294,714.055121593,-717.259,6647.90890973,491.317
4449.43265346,714.131,714.122986225,1716.20503064,4.62326269135,1654.91118045,264.338,3240,4449.43265346,0.979627,4449.43265346,714.131,7408.78333594,0.0,532.265311534,3240,447.354,714.122973167,-717.344,6661.48154359,470.646
4331.17522641,714.231,714.252211957,6536.98148284,4.6970693064,246.200061787,264.425,3241,4331.17522641,0.977892,4331.17522641,714.231,7452.97661516,0.0,512.073514139,3241,447.469,714.252171928,-717.407,7011.71809208,495.46
4642.18701714,714.435,714.443349246,1845.36486612,4.64512990647,1560.78595036,264.496,3242,4642.18701714,0.979349,4642.18701714,714.435,7323.96443866,0.0,512.650049662,3242,447.549,714.443341066,-717.64,6357.31417129,465.504
4449.29871264,714.406,714.399399428,3540.81567787,4.84392451872,1194.76136382,264.488,3243,4449.29871264,0.983642,4449.29871264,714.406,7271.69628314,0.0,469.36330285,3243,447.612,714.39934724,-717.628,6335.77385304,580.971
4962.85972981,714.471,714.477894924,854.190603458,4.79457811889,1886.67475515,264.53,3244,4962.85972981,0.983794,4962.85972981,714.471,7429.45573816,0.0,517.930491367,3244,447.772,714.477873294,-717.659,6213.34069968,552.102
4496.99216349,713.894,713.909777289,1167.24111594,4.84893549849,1840.66453945,264.61,3245,4496.99216349,0.984663,4496.99216349,713.894,7592.78748705,0.0,506.197922183,3245,447.862,713.909713055,-717.052,6459.42030389,557.285
4499.26078213,714.409,714.411093218,2266.12362388,4.8172392236,1850.5804271,264.59,3246,4499.26078213,0.98047,4499.26078213,714.409,7738.01861343,0.0,549.832332766,3246,448.004,714.410995638,-717.591,6309.92859711,566.001
4318.94953188,713.865,713.880681959,498.760504677,4.88533259211,2543.06282464,264.618,3247,4318.94953188,0.990068,4318.94953188,713.865,7242.41908342,0.0,499.453323558,3247,448.111,713.880658443,-717.054,3616.58686232,555.311
4460.7035397,714.539,714.529422869,659.742956112,4.33785072871,2580.62996323,264.697,3248,4460.7035397,0.984239,4460.7035397,714.539,7596.64185421,0.0,526.816471385,3248,448.176,714.529364648,-717.739,6196.04859789,377.103
4338.6048919,714.486,714.492635505,1729.02654959,4.81550727947,2115.57675515,264.775,3249,4338.6048919,0.983314,4338.6048919,714.485,7515.14012793,0.0,536.973689588,3249,448.319,714.492612747,-717.663,6237.1851965,532.507
4405.48489581,714.334,714.340975019,478.627648384,4.6494643256,2214.07833734,264.863,3250,4405.48489581,0.981875,4405.48489581,714.334,7862.65301531,0.0,538.452303025,3250,448.36,714.340944683,-717.467,6409.05194126,515.076
4486.07986413,714.728,714.735899284,905.248006439,4.58697995395,2049.55265624,264.893,3251,4486.07986413,0.982753,4486.07986413,714.728,7197.12593314,0.0,513.246340407,3251,448.396,714.735850155,-717.945,5841.10088878,471.284
4472.76632403,714.134,714.140932548,1928.27999773,5.06640966738,1584.29108015,264.97,3252,4472.76632403,0.983934,4472.76632403,714.134,7220.60989944,0.0,506.014767616,3252,448.488,714.140886632,-717.387,6222.18896567,651.02
4309.5118314,714.521,714.525591135,4531.2114598,4.6828239099,854.978954123,265.096,3253,4309.5118314,0.984226,4309.5118314,714.521,7385.22916565,0.0,518.496640521,3253,448.542,714.525587686,-717.802,6527.38125112,505.532
4701.58545009,714.56,714.564866196,1131.6820128,4.85125734422,1977.42854887,265.105,3254,4701.58545009,0.98341,4701.58545009,714.56,7092.99095906,0.0,524.262128388,3254,448.685,714.564862747,-717.814,5790.03249423,582.362
4602.05943983,714.436,714.44184273,4830.51742644,4.63151188495,771.333878208,265.112,3255,4602.05943983,0.983715,4602.05943983,714.436,7547.66323911,0.0,519.305732216,3255,448.809,714.441821618,-717.628,7101.27326278,509.248
4239.39094311,714.176,714.183473293,4289.0882087,4.92623467756,937.02322696,265.181,3256,4239.39094311,0.978181,4239.39094311,714.175,7628.5087451,0.0,542.902758381,3256,448.942,714.183399903,-717.402,7043.66619411,575.172
4541.19829026,714.911,714.922288853,756.194703434,4.64610779028,2724.17218251,265.166,3257,4541.19829026,0.985558,4541.19829026,714.911,7496.11102933,0.0,522.328255688,3257,449.023,714.922247478,-718.14,5171.66308047,502.104
4607.85613048,714.505,714.507847627,926.428968863,4.73956698419,2303.9189466,265.241,3258,4607.85613048,0.98506,4607.85613048,714.505,7566.59011008,0.0,539.647804373,3258,449.14,714.50782707,-717.715,5620.19712949,532.53
4720.44480778,714.709,714.716486342,223.24078826,4.91437466376,2146.17141063,265.265,3259,4720.44480778,0.983892,4720.44480778,714.709,7398.96319064,0.0,507.803941647,3259,449.269,714.716463582,-717.94,6013.44291692,598.159
3721.08252236,715.123,715.129055484,404.639283859,4.83321776375,1824.13506561,265.319,3260,3721.08252236,0.98402,3721.08252236,715.123,6755.20341146,0.0,490.200686831,3260,449.396,715.129040519,-718.32,5853.00334587,583.924
4409.85376519,715.119,715.120529268,5959.36741332,4.68233102409,173.708926447,265.302,3261,4409.85376519,0.984807,4409.85376519,715.119,6560.9462014,0.0,460.177691451,3261,449.46,715.120496051,-718.419,6218.92230951,503.217
4556.61485902,714.796,714.810369026,187.47663291,4.83723668969,2205.23733941,265.293,3262,4556.61485902,0.983797,4556.61485902,714.796,7428.715257,0.0,525.783880655,3262,449.496,714.810341752,-718.079,5881.72761254,571.923
4281.36948467,714.649,714.662582559,1634.67034729,4.73130339126,2436.40110566,265.282,3263,4281.36948467,0.985353,4281.36948467,714.649,7332.96730049,0.0,486.497728117,3263,449.524,714.662582559,-717.877,4832.84456193,515.477
4667.83925898,714.846,714.844324856,1254.7400521,4.91486273846,1737.64904545,265.327,3264,4667.83925898,0.980563,4667.83925898,714.846,7247.8740603,0.0,497.585967386,3264,449.642,714.844289133,-718.063,6108.03197952,593.162
4402.39191751,714.833,714.843030365,4799.44442688,4.75959999364,769.292310136,265.417,3265,4402.39191751,0.979183,4402.39191751,714.833,7720.26414564,0.0,527.0503998,3265,449.761,714.843011721,-718.107,7010.17759706,543.809
4545.68457145,715.063,715.068008635,1875.67760349,4.98866855713,1779.86744743,265.476,3266,4545.68457145,0.98557,4545.68457145,715.063,7252.75571779,0.0,493.90749319,3266,449.894,715.067971949,-718.32,5720.65201773,634.09
4773.34870345,715.017,715.02020897,1192.24050176,4.86763857194,2053.98149736,265.494,3267,4773.34870345,0.983029,4773.34870345,715.017,7865.88979851,0.0,544.79535187,3267,450.013,715.020192446,-718.335,6127.80067551,580.391
4680.6175054,715.54,715.541566009,7003.61308349,4.77312179369,189.782022662,265.495,3268,4680.6175054,0.980008,4680.6175054,715.54,7518.43167565,0.0,515.664353686,3268,450.121,715.541542877,-718.763,7271.95951496,551.922
4149.37213566,715.431,715.444297153,5023.08427386,4.76542160219,555.870552398,265.502,3269,4149.37213566,0.981804,4149.37213566,715.431,7158.81098871,0.0,520.853734078,3269,450.223,715.444262832,-718.716,6645.01861382,500.706
4421.18064985,715.835,715.843867332,1173.94503671,4.79123236786,1940.4055078,265.543,3270,4421.18064985,0.981397,4421.18064985,715.835,8058.19535704,0.0,546.430973064,3270,450.36,715.843859635,-719.125,6930.46533,564.235
4770.93495302,715.223,715.221785774,1166.18867972,4.71387320639,2747.47909505,265.566,3271,4770.93495302,0.984475,4770.93495302,715.223,7933.5450639,0.0,543.756940979,3271,450.448,715.221782325,-718.496,5397.76244255,540.144
4777.36941741,715.376,715.384009152,3715.83766563,4.78436476609,1062.92033335,265.637,3272,4777.36941741,0.980271,4777.36941741,715.376,7510.46004979,0.0,536.397222735,3272,450.551,715.383972566,-718.645,6820.89957952,550.814
4570.07580821,715.831,715.84901492,2548.09228664,4.83266898628,1581.91535632,265.663,3273,4570.07580821,0.982665,4570.07580821,715.831,7943.39992364,0.0,532.014098763,3273,450.667,715.848952829,-719.153,6540.66186018,536.21
4881.59284236,715.449,715.436069181,7099.58935641,4.61483758871,158.784144058,265.77,3274,4881.59284236,0.978206,4881.59284236,715.449,7736.12022839,0.0,532.174060507,3274,450.735,715.435992782,-718.819,7361.13894698,491.045
3689.71595542,715.806,715.824301112,4141.38567263,4.76798049113,1214.66023771,265.869,3275,3689.71595542,0.9836,3689.71595542,715.805,7336.4833535,0.0,544.929768059,3275,450.866,715.824249068,-719.089,6033.60472541,554.764
4100.29984262,715.976,715.98790815,3502.0449612,4.63007648328,1531.15934856,265.944,3276,4100.29984262,0.982269,4100.29984262,715.976,7657.33781851,0.0,563.89759749,3276,450.942,715.987823688,-719.201,6570.04681562,517.065
4562.18247814,715.969,715.969312671,4564.82226736,4.77814217626,1192.33189934,265.948,3277,4562.18247814,0.985209,4562.18247814,715.968,7654.26960064,0.0,510.149273076,3277,451.038,715.969261463,-719.161,6501.94446685,543.819
4849.49618902,716.211,716.214690279,4773.4630874,4.62365558263,802.832405702,265.935,3278,4849.49618902,0.982258,4849.49618902,716.211,7779.668121,0.0,540.051693214,3278,451.101,716.214684637,-719.421,7090.8512617,464.449
4948.73281482,716.244,716.246973352,3093.16234442,4.60164316652,1587.03909949,265.997,3279,4948.73281482,0.982935,4948.73281482,716.244,7636.86571657,0.0,518.601451614,3279,451.183,716.246949365,-719.468,6414.8911326,483.861
4067.84756294,716.081,716.098024061,1316.74282044,4.69874121942,1808.12031469,265.96,3280,4067.84756294,0.982473,4067.84756294,716.081,7498.25215368,0.0,501.878659499,3280,451.311,716.097973263,-719.274,6404.67565749,508.509
4801.4702832,716.356,716.36118194,1861.16628691,4.76576697111,1707.09362871,265.956,3281,4801.4702832,0.983084,4801.4702832,716.356,7346.61733405,0.0,529.490644187,3281,451.444,716.361163357,-719.623,6106.72460976,558.894
4588.86820332,716.428,716.433940104,1901.92445045,4.7581653423,1854.82977836,266.004,3282,4588.86820332,0.984271,4588.86820332,716.428,7387.18435943,0.0,523.144575759,3282,451.595,716.433927159,-719.721,5825.0955186,503.406
4521.63928529,716.53,716.532057631,1619.1188084,4.64472717417,2008.37217822,266.07,3283,4521.63928529,0.981669,4521.63928529,716.53,7754.66396039,0.0,533.714756633,3283,451.627,716.532018377,-719.724,6257.30307209,504.449
4479.07071339,716.722,716.734735218,1184.2649435,4.66782036205,2638.89570474,266.069,3284,4479.07071339,0.985442,4479.07071339,716.722,7566.02490856,0.0,525.531182502,3284,451.705,716.734672902,-719.904,5175.46129951,515.848
4269.949493,716.379,716.382514837,-162.21475721,4.84133542236,2808.92952598,266.09,3285,4269.949493,0.983801,4269.949493,716.379,7327.70932706,0.0,472.224042883,3285,451.77,716.382484105,-719.619,5046.9265577,559.273
4407.16508705,716.394,716.402272409,147.049926488,4.79504396707,2240.14415994,266.117,3286,4407.16508705,0.985514,4407.16508705,716.394,7054.50317809,0.0,480.041401887,3286,451.9,716.402258274,-719.651,5649.91717099,584.057
3976.50304824,716.249,716.251632682,5043.93982719,4.850981872,617.48081072,266.185,3287,3976.50304824,0.981663,3976.50304824,716.249,6806.80892053,0.0,465.10923824,3287,451.963,716.251608465,-719.457,6140.57040977,581.255
4609.92900797,716.218,716.236251714,-124.680314472,4.81720189249,2970.81981751,266.215,3288,4609.92900797,0.991391,4609.92900797,716.218,7156.67761527,0.0,413.415331368,3288,452.118,716.236233893,-719.436,3303.77313316,565.247
4477.32935768,716.394,716.390057265,304.711018541,4.8979388905,1865.83707564,266.278,3289,4477.32935768,0.986677,4477.32935768,716.394,6757.66328069,0.0,480.4943675,3289,452.189,716.390035468,-719.635,5658.94534531,610.188
4601.70721354,716.143,716.151860319,5017.38155799,5.0031475435,674.54169961,266.321,3290,4601.70721354,0.98474,4601.70721354,716.143,7497.36423195,0.0,527.434643095,3290,452.303,716.151824299,-719.337,6904.23329346,640.953
4860.5966936,716.261,716.274515092,4140.20877049,4.60603683611,717.942393972,266.378,3291,4860.5966936,0.985173,4860.5966936,716.261,6778.53563684,0.0,497.13690707,3291,452.334,716.274471617,-719.403,6074.25690723,487.468
4433.95007757,716.655,716.653681865,2625.86378622,4.54897662089,1304.00299932,266.387,3292,4433.95007757,0.983499,4433.95007757,716.655,7317.46873875,0.0,511.359540149,3292,452.419,716.653640503,-719.769,6490.86299369,451.186
4141.64886,716.561,716.56860549,3045.93856824,4.70601706929,1696.9330466,266.447,3293,4141.64886,0.985387,4141.64886,716.561,7464.52125762,0.0,519.495642709,3293,452.563,716.568558527,-719.763,5510.58614858,535.817
4571.63800711,716.387,716.390530765,3802.58958627,4.64545352484,1190.85284874,266.437,3294,4571.63800711,0.984183,4571.63800711,716.387,7645.81535933,0.0,553.899801072,3294,452.663,716.390527331,-719.607,6651.49019719,498.534
4311.37674506,716.017,716.029870069,6915.86644557,4.76433893081,162.827264085,266.509,3295,4311.37674506,0.983332,4311.37674506,716.017,7326.10618815,0.0,538.164220201,3295,452.741,716.029845896,-719.179,7166.0512892,547.461
4215.94889862,716.264,716.261142087,1501.78571862,4.84340561228,2263.24465083,266.49,3296,4215.94889862,0.985268,4215.94889862,716.264,7444.32069697,0.0,505.680972735,3296,452.828,716.261134047,-719.443,5643.4152558,547.857
4694.77590085,715.881,715.89170305,341.165984782,4.73572723718,2379.05693717,266.563,3297,4694.77590085,0.986674,4694.77590085,715.881,7319.69284999,0.0,512.392975737,3297,452.875,715.891661202,-719.012,5356.82427054,555.302
4642.983772,716.04,716.037255546,299.468312584,4.718869373,2651.74126799,266.552,3298,4642.983772,0.986608,4642.983772,716.04,7265.66566491,0.0,496.309772252,3298,452.954,716.037218916,-719.118,4629.00885295,531.656
4668.82755717,715.808,715.820891297,2492.07627299,4.90819954808,1939.33653886,266.628,3299,4668.82755717,0.983908,4668.82755717,715.808,7550.32076346,0.0,562.246597097,3299,453.025,715.820860424,-718.984,6211.3465148,601.12
4784.60983654,715.995,715.997086412,791.831859613,4.61843041013,2514.10923224,266.675,3300,4784.60983654,0.98555,4784.60983654,715.995,7491.05897175,0.0,514.791301837,3300,453.126,715.997052744,-719.129,5233.04872416,506.508
4299.76467687,715.992,715.994754347,1750.30127016,4.58381074409,2172.77822134,266.678,3301,4299.76467687,0.987106,4299.76467687,715.992,7212.44570874,0.0,528.485749485,3301,453.212,715.994660767,-719.11,5038.56587748,506.332
4621.52747754,715.36,715.37073387,758.328338561,4.88251794753,2616.49538826,266.728,3302,4621.52747754,0.986511,4621.52747754,715.36,7623.56382734,0.0,534.813190905,3302,453.275,715.370721986,-718.518,5294.13443778,600.375
4286.37528487,715.731,715.726849056,3368.36114639,4.51977739197,1142.43789947,266.665,3303,4286.37528487,0.98329,4286.37528487,715.731,7371.57327255,0.0,540.201496138,3303,453.366,715.726803001,-718.892,6474.64333817,485.766
4930.41001196,715.99,715.99986906,1676.08934572,4.69472650306,2041.90882675,266.736,3304,4930.41001196,0.984737,4930.41001196,715.99,7158.07190321,0.0,524.715388047,3304,453.399,715.999831413,-719.113,5880.58645575,538.458
4160.20017427,715.707,715.704073708,239.931345079,4.90191907551,2752.85334665,266.788,3305,4160.20017427,0.988304,4160.20017427,715.707,7415.85056039,0.0,498.745933171,3305,453.48,715.704044769,-718.886,4561.72300361,605.563
4681.26852594,715.452,715.465366264,257.582028035,4.69834485179,2657.36417716,266.79,3306,4681.26852594,0.983062,4681.26852594,715.452,7227.66286186,0.0,503.507790091,3306,453.578,715.465238828,-718.615,5002.21812148,498.602
4107.78457188,715.364,715.375172105,3820.01137405,4.89657053169,1002.05554072,266.744,3307,4107.78457188,0.983786,4107.78457188,715.364,7432.23864361,0.0,526.739275799,3307,453.664,715.375143021,-718.622,6782.0570797,629.02
4040.18616538,715.327,715.329051283,663.682909487,4.8584865323,2252.41879528,266.762,3308,4040.18616538,0.984679,4040.18616538,715.327,7233.34338392,0.0,497.760657867,3308,453.733,715.328853696,-718.528,5710.37380361,577.791
3965.01588245,715.499,715.49955225,3257.5889778,4.88613903415,1145.16339708,266.802,3309,3965.01588245,0.982369,3965.01588245,715.498,7362.00561157,0.0,495.878550116,3309,453.868,715.499255307,-718.748,6597.8072454,562.741
4178.65291907,715.947,715.956118601,2601.66414519,4.80532106607,1469.13350436,266.84,3310,4178.65291907,0.982904,4178.65291907,715.947,7434.20987959,0.0,501.631652677,3310,453.975,715.95608922,-719.245,6304.98983029,547.633
4991.02224021,715.396,715.407521153,862.849973853,4.82832447097,1800.78540207,266.83,3311,4991.02224021,0.984089,4991.02224021,715.396,7192.35310386,0.0,487.383770152,3311,454.042,715.407512973,-718.671,6209.38753883,577.404
4200.14912794,715.839,715.845588956,1432.41534879,4.98672437313,2105.73513419,266.873,3312,4200.14912794,0.981802,4200.14912794,715.839,7600.9762748,0.0,506.458471778,3312,454.229,715.845507408,-719.126,6125.95816423,601.177
4377.36713646,716.087,716.090805602,577.784768754,4.69158844108,2161.48170025,266.95,3313,4377.36713646,0.982435,4377.36713646,716.087,7011.80756846,0.0,490.25169591,3313,454.29,716.090796586,-719.346,5450.35167772,504.583
4293.18661482,716.093,716.095285093,-18.8257357445,4.82717566959,2708.4625601,266.943,3314,4293.18661482,0.982878,4293.18661482,716.093,7784.6759534,0.0,484.066841699,3314,454.42,716.095236576,-719.42,5917.28018564,541.075
4291.15061048,716.338,716.336576777,1316.85638866,4.85772625578,2214.46076257,266.96,3315,4291.15061048,0.984397,4291.15061048,716.337,7519.40439884,0.0,518.381528639,3315,454.473,716.336554921,-719.663,5545.69632534,583.94
4321.18334767,716.415,716.429940649,-42.2990539193,4.83895030094,2612.51752682,266.988,3316,4321.18334767,0.984998,4321.18334767,716.415,7126.45332416,0.0,481.314110824,3316,454.518,716.429940649,-719.727,4834.38234837,555.781
4522.41787946,716.419,716.419444317,543.019106424,4.9031670638,2449.66922945,267.033,3317,4522.41787946,0.985203,4522.41787946,716.419,7390.71811309,0.0,474.230134655,3317,454.637,716.419398642,-719.714,5522.89254723,593.035
4306.50175054,716.069,716.074156021,834.448279798,4.71359560669,2490.69085285,267.084,3318,4306.50175054,0.988686,4306.50175054,716.069,6820.15052426,0.0,470.36290499,3318,454.747,716.074112911,-719.326,4567.19101125,546.84
4597.19982182,716.563,716.566750827,5716.17119996,4.79645362656,392.020898776,267.11,3319,4597.19982182,0.979975,4597.19982182,716.563,7193.88664815,0.0,522.462707329,3319,454.837,716.56628644,-719.792,6579.49437682,546.869
4691.06786047,716.112,716.129233399,7011.45246968,4.72333877756,239.009187949,267.155,3320,4691.06786047,0.978691,4691.06786047,716.111,7718.81424355,0.0,535.381144833,3320,454.973,716.129175227,-719.377,7294.85968382,516.38
4891.97589992,716.373,716.367086708,1945.42402937,4.80234248015,1330.70635899,267.202,3321,4891.97589992,0.981426,4891.97589992,716.373,6861.54563812,0.0,461.299958209,3321,455.118,716.367051217,-719.626,5870.36877466,554.515
3947.63760991,716.687,716.694879296,1249.04361878,4.72303671987,1905.69159401,267.262,3322,3947.63760991,0.982407,3947.63760991,716.687,7856.81998631,0.0,546.568100214,3322,455.229,716.693235479,-719.88,6916.25541831,538.567
4279.2066707,716.999,717.009992188,1160.60703423,4.5679378794,2127.25599998,267.273,3323,4279.2066707,0.983907,4279.2066707,716.998,7591.49418656,0.0,541.79967053,3323,455.267,717.009720394,-720.203,5952.7221571,465.503
4516.96075704,717.064,717.073867652,1464.20577553,4.89101749168,1757.51898595,267.226,3324,4516.96075704,0.980737,4516.96075704,717.064,7892.65481575,0.0,535.61956117,3324,455.389,717.07381546,-720.398,6683.09245988,570.823
