MaxEsReturn,Epoch,AverageQ,StdReturn,MinReturn,PolicyRegParamNorm,StdEsReturn,AveragePolicySurr,Iteration,AverageQLoss,QFunRegParamNorm,AverageAbsQYDiff,MaxReturn,AverageAbsY,MinEsReturn,AverageAbsQ,AverageAction,AverageReturn,AverageEsReturn,AverageY,AverageDiscountedReturn
1578.24228016,2434,334.158,487.899425323,2234.49719215,152.248,700.010938016,-336.569,2434,386.308,236.86,9.16558280938,4148.81759214,334.542980833,-3.65573563014,334.556,0.999834,3599.72315567,596.311041926,334.187877366,200.870137453
1267.83292229,2435,333.705,584.728046398,1570.86236109,152.256,252.863315373,-336.207,2435,372.672,236.898,9.19678044381,3808.08566187,334.112964554,603.790733106,334.163,0.999873,3154.79395093,889.856383058,333.709209207,144.619126149
75.1944782111,2436,333.53,787.281269827,620.9823791,152.286,0.0,-336.103,2436,395.894,236.995,9.17083225906,3570.34203835,333.965021633,75.1944782111,333.999,0.99981,2893.8174977,75.1944782111,333.532093074,160.781157565
3211.27379606,2437,334.643,580.125668209,1562.94598435,152.318,179.6834945,-337.039,2437,342.441,237.037,8.94246571759,3676.74715208,335.061714111,2851.90680706,335.082,0.999821,3006.1392694,3031.59030156,334.657268795,128.47786039
1149.2090244,2438,334.812,1212.23917743,125.898150291,152.326,411.120220153,-337.214,2438,377.4,237.109,9.14101417116,3992.97025334,335.186588278,19.3823730364,335.265,0.99984,2542.82799172,532.222997966,334.793461978,147.927822607
1628.57765587,2439,334.587,1108.21775955,108.292001451,152.335,741.666992004,-337.126,2439,361.851,237.163,8.98761490338,3612.80333379,334.92276475,5.85525160886,334.949,0.999859,2172.89465323,581.421422537,334.627560751,160.807442936
1368.51644878,2440,334.741,1154.89559921,202.127699929,152.399,498.567423615,-337.204,2440,373.918,237.215,8.99665410288,3534.90450062,335.055300425,108.685829309,335.094,0.999719,2703.99076258,520.231105343,334.751129054,161.512157607
973.263048958,2441,335.333,1345.84939607,54.958359406,152.419,299.268529329,-337.661,2441,332.844,237.228,8.75976156682,4067.10308669,335.629726874,32.474372011,335.667,0.99982,1923.35992005,276.601164332,335.337874417,153.419000994
1706.05821935,2442,335.736,998.030880954,762.893815947,152.413,587.308870191,-338.01,2442,365.576,237.308,8.94042422168,4074.88142427,336.090127337,114.625814752,336.163,0.999881,3220.88144654,539.836880864,335.750108387,185.005855173
1121.08764874,2443,335.272,883.464092356,888.474228367,152.406,352.791070432,-337.716,2443,352.757,237.364,8.94769657618,4250.71914339,335.573577584,86.2601897764,335.63,0.999895,2645.74508062,417.543094742,335.26590943,185.015745236
1253.49070219,2444,335.135,1243.17013957,215.901806433,152.418,484.238596367,-337.539,2444,333.256,237.395,8.77848810646,4211.02615016,335.414477964,9.23523968198,335.477,0.999875,2229.08909182,352.683880957,335.138453776,155.233579382
1185.30989207,2445,336.285,566.647193666,226.824418797,152.476,424.334197814,-338.645,2445,350.624,237.488,8.8262933495,2482.14941375,336.607180648,32.5681128009,336.682,0.999812,1092.01429021,658.97363087,336.291899169,162.124496073
510.83841091,2446,335.459,1134.95779161,31.0099437691,152.55,181.358333703,-337.621,2446,333.799,237.496,8.81747611695,4340.27539298,335.74250056,40.9175863536,335.804,0.999855,1301.52157223,204.809642593,335.462067518,132.540969263
1905.76820356,2447,335.573,853.648536108,32.0400395624,152.598,554.463694644,-337.725,2447,341.732,237.583,8.91658667074,3476.32269386,335.829115752,31.7785164854,335.871,0.999836,1011.73220872,368.890962048,335.589871206,136.838594905
844.498144831,2448,334.254,1209.05669532,129.758360424,152.586,283.645528389,-336.464,2448,350.7,237.626,8.99448588039,4259.94731377,334.644889715,18.9973691969,334.702,0.999878,1351.48455653,228.031306948,334.271465196,140.896742492
888.302130218,2449,335.961,992.907292873,1431.81160193,152.652,231.074118209,-338.567,2449,348.914,237.65,9.01699612223,4086.63705897,336.353884922,323.912360299,336.391,0.999908,2896.09107881,663.164896134,335.987173187,182.176329961
2602.29377443,2450,335.797,401.136249055,2833.49618791,152.663,1144.76110978,-338.328,2450,360.022,237.693,9.04008900232,4279.33257122,336.056534769,53.9545750611,336.095,0.999883,3815.16173777,990.382247169,335.810334923,180.810075789
2086.87508325,2451,335.815,992.212634407,1281.66327256,152.682,1014.95178604,-338.157,2451,349.913,237.766,8.92928494302,4602.11115366,336.121828936,56.9715111737,336.16,0.999848,3348.89863108,1071.92329721,335.83482527,201.502984374
528.453079275,2452,335.644,882.039586381,1492.37922405,152.73,184.497482735,-337.923,2452,343.227,237.827,8.82810283573,4148.00040791,335.991072378,26.9785235664,336.018,0.999898,3297.23935642,327.213240574,335.655352484,182.886842872
1163.37092618,2453,335.634,715.774514762,2373.0472845,152.726,480.600340622,-338.022,2453,340.76,237.908,8.83012926459,4552.3701249,335.939531053,18.9371269009,336.005,0.999887,3637.80471662,506.053656071,335.648857264,189.481149096
1039.91549591,2454,335.329,1014.48211075,392.147462268,152.72,428.138250633,-337.658,2454,378.622,237.993,9.09865698162,4122.70426471,335.700146712,9.68728363171,335.737,0.99992,3312.32548103,451.649665883,335.351665655,199.915145042
2245.60195828,2455,336.615,198.718114356,3399.61292593,152.711,1119.32842701,-338.88,2455,328.501,238.063,8.86651111661,4033.38957233,336.89575519,6.945104267,336.915,0.999893,3747.28485948,1126.27353128,336.614644249,165.576046098
1860.11939392,2456,336.167,1049.11376527,498.80642164,152.745,639.353135883,-338.321,2456,336.762,238.11,8.89031093365,3914.95096215,336.468358538,173.053032065,336.482,0.999948,3168.25010537,586.716619767,336.193694728,149.573348634
892.926035403,2457,334.749,1079.81231173,598.644669791,152.774,321.508833256,-336.813,2457,389.384,238.166,9.23917992011,4308.65757869,335.075296452,52.4040881091,335.147,0.999968,3095.21436381,388.732910814,334.750288245,241.848879657
1563.38609906,2458,335.822,1196.86459589,57.975158409,152.826,454.070588672,-338.236,2458,374.14,238.233,9.25097887531,4257.69905131,336.137015458,331.719501175,336.185,0.999884,2245.95378041,820.459320137,335.830666767,196.025828104
1857.71233567,2459,335.657,1031.38979974,1255.90237807,152.831,766.594505154,-337.914,2459,379.347,238.317,9.13270150425,4564.84324313,335.933073122,87.4466379578,335.951,0.999884,2784.5722868,791.802881689,335.65772027,237.699424427
1214.39025387,2460,335.799,1246.03716201,141.96714124,152.853,391.501811084,-338.251,2460,355.81,238.333,9.0753624419,4722.42591496,336.172808797,30.2983513769,336.204,0.999908,2056.95644003,441.714653971,335.837549285,245.080048018
1559.88182339,2461,335.301,1413.5150697,199.421585929,152.905,600.384603203,-337.585,2461,433.118,238.42,9.57786917892,4382.6288667,335.563606065,-7.86507532628,335.593,0.999909,2223.83835238,502.830157039,335.30586234,212.355641861
340.429616849,2462,335.932,718.336218836,273.130232554,152.928,95.4538957837,-338.386,2462,371.978,238.502,9.21347716362,3204.78704253,336.191644996,149.521825281,336.233,0.999915,1865.327167,244.975721065,335.927498774,210.256625461
3111.90444261,2463,335.547,927.317135756,92.421473662,152.955,1062.84412915,-337.87,2463,370.459,238.559,9.1292863963,3878.37217784,335.926440707,48.1739689674,335.954,0.999854,1612.00546311,890.128671251,335.572638703,191.148974456
1987.6677517,2464,335.869,1060.11581034,96.0673117031,152.974,740.484792513,-338.059,2464,382.827,238.62,8.99985390658,3743.92497497,336.245421664,114.695295204,336.255,0.999879,1454.0235359,508.093920363,335.891603454,179.878077897
994.295702347,2465,335.947,395.59657835,107.009412648,152.998,301.645529681,-338.239,2465,348.367,238.64,8.94623553802,1738.67598951,336.303954178,1.87356767958,336.389,0.999863,939.729950778,250.363580027,335.932117936,182.795908649
398.204435232,2466,335.739,573.468728867,99.5019882119,153.026,92.063115317,-338.042,2466,346.952,238.693,8.97928729011,2272.99252332,336.073449853,185.625280955,336.115,0.999841,903.982981084,302.331915743,335.77786844,117.382699495
458.658520579,2467,336.015,556.317292544,458.107159993,153.034,157.907450267,-338.122,2467,345.032,238.735,8.8582646611,3183.1852963,336.39046257,-6.57343813654,336.427,0.999785,1284.27573478,211.664920502,336.016053508,206.849211165
857.65694801,2468,335.049,390.988018686,118.388213014,153.063,278.444767831,-337.161,2468,381.333,238.8,9.03068112108,1915.68504066,335.376590651,25.890610989,335.414,0.999755,951.527432751,389.105124783,335.05588669,177.120536772
630.166008014,2469,335.311,620.477143986,38.817024728,153.064,201.692613912,-337.517,2469,334.429,238.861,8.85707666596,3084.76710223,335.715116307,137.616354852,335.766,0.999847,1697.93177076,370.03760848,335.336715861,188.748563117
1665.30758881,2470,335.124,646.714897751,868.208830778,153.088,549.15345862,-337.388,2470,369.001,238.893,8.88550927363,3479.62766384,335.361107023,21.7481584023,335.401,0.999837,1809.98033296,753.096857773,335.128469882,150.409785839
1918.61332837,2471,334.944,928.918416514,801.443808182,153.141,780.589280952,-337.233,2471,367.621,238.927,8.94525521976,3418.76868439,335.224573934,6.6273179906,335.307,0.999526,2054.98658545,958.268605561,334.942051113,143.725777834
1395.13339216,2472,334.322,1442.70545586,28.1785139053,153.109,531.697714442,-336.692,2472,362.98,239.005,8.97741926062,3763.04761124,334.693839323,47.7098411999,334.761,0.99993,1757.21577515,510.570778775,334.337791589,126.519509926
1576.03445087,2473,335.731,1514.62189382,42.3286356583,153.144,555.560471485,-338.03,2473,329.419,239.027,8.63746839842,3907.55679963,336.001783007,5.10073934532,336.073,0.999843,2144.12254319,507.356990016,335.727905938,147.919047083
739.539111642,2474,334.852,1386.50859492,37.442595529,153.176,283.921895234,-337.29,2474,370.171,239.071,8.93646306208,3958.26915492,335.113245515,39.3082728893,335.203,0.999889,1447.30849758,329.356779698,334.845849347,133.110406526
1291.30301717,2475,334.938,831.638963152,1633.66969934,153.189,232.599133235,-337.362,2475,349.288,239.167,8.84711191796,3945.19975111,335.350279946,826.104750704,335.391,0.999863,3038.07063979,1058.70388394,334.952429851,174.905107841
2136.18542862,2476,334.756,1344.81970135,138.584707648,153.181,340.206810369,-336.934,2476,338.605,239.228,8.84537191022,3846.74930027,335.080779784,1455.77180788,335.146,0.999814,1846.83563774,1795.97861825,334.760329302,139.061004725
1024.79533996,2477,336.188,1381.26313745,23.1672818716,153.213,371.371434541,-338.077,2477,397.643,239.259,9.12148326638,4229.80185386,336.461529198,-3.55949222614,336.502,0.999767,1639.12378321,243.13256971,336.194837774,133.239850203
1402.74814386,2478,335.146,1244.76532238,57.9968727878,153.258,500.242983669,-337.381,2478,340.731,239.341,8.8930154942,3648.7221583,335.409374082,148.653628251,335.451,0.999768,1642.24210782,578.691386017,335.157230181,124.428509165
1384.70585889,2479,335.191,1345.46037816,32.4034538245,153.31,623.852649446,-337.386,2479,372.524,239.418,9.14930276609,3851.30953351,335.487516774,17.8553787852,335.529,0.999893,2032.89726601,642.810394567,335.193852446,144.167968684
529.367493149,2480,335.607,1180.32849025,21.4105582269,153.345,126.831193741,-337.919,2480,392.363,239.51,9.29624898444,3827.51051563,335.92591617,157.127343676,335.949,0.999802,1114.21814405,320.59940573,335.626758196,122.418447407
613.005328561,2481,334.783,1559.81252677,219.934256675,153.345,208.816936488,-336.787,2481,363.938,239.577,9.14622399307,4320.11785606,335.091005414,4.89981091897,335.172,0.999942,2486.29462639,248.45641093,334.778249793,171.480337735
341.567614667,2482,335.711,995.672762766,199.634292033,153.398,115.292321481,-338.007,2482,380.642,239.612,9.04446675169,4064.07197564,335.934856081,5.03273879171,335.989,0.999896,3327.82268164,140.938188266,335.732149313,153.59498353
1674.4647327,2483,335.06,1111.09143393,354.256235631,153.401,560.878303878,-337.158,2483,382.099,239.633,9.24121732405,3823.83262417,335.362004126,-1.29067502597,335.427,0.999898,2034.33731907,308.742283153,335.041597801,136.099399926
3118.01709352,2484,333.917,1258.61060834,-17.3749517986,153.407,1170.27336903,-335.986,2484,397.247,239.671,9.15659779066,4035.2140974,334.231474122,777.470355454,334.231,0.999818,997.766791587,1947.74372449,333.956175618,94.1832756189
1420.57894275,2485,333.403,1217.88992878,52.8156579749,153.416,529.473022029,-335.682,2485,391.348,239.721,9.4024785067,4267.41628248,333.745311818,80.5999736338,333.869,0.999876,996.67635735,523.060252454,333.387519307,134.004702135
1272.41741593,2486,334.166,586.472703631,50.9888791496,153.403,408.906165986,-336.139,2486,378.639,239.805,9.26666035946,3806.65205353,334.466782084,31.4127647765,334.537,0.999879,442.440983817,273.95026988,334.164970303,109.842142359
289.51728975,2487,333.548,635.979449555,56.5947704012,153.453,76.0799268118,-335.588,2487,354.957,239.876,9.23937460455,2932.37326443,333.896023351,17.6010551582,333.914,0.999911,416.201209407,92.6019478642,333.558433579,92.2235156513
413.125325819,2488,332.906,575.920343219,61.6140938774,153.486,137.314794964,-334.873,2488,317.331,239.894,9.04108009937,2394.25845348,333.355196345,-3.25120823709,333.405,0.999898,683.479002242,134.510565366,332.914992685,165.043097781
1016.86066164,2489,332.354,1413.09335058,144.913369247,153.522,356.087174163,-334.479,2489,369.03,239.954,9.3479348844,4380.22859198,332.764854494,94.6775682988,332.848,0.99989,1699.13478327,559.128515336,332.355853126,200.113514888
2289.41163354,2490,333.776,1392.11133931,182.172481989,153.555,836.750925144,-336.164,2490,364.159,239.97,9.27261861518,4446.71427891,334.165447489,252.890904305,334.211,0.999921,2935.76473946,1204.38302312,333.764319507,228.728121496
1084.86142156,2491,332.66,1293.4539816,70.7505175597,153.544,393.448056568,-334.76,2491,356.259,240.04,9.18170078323,4345.33162973,333.161654763,102.457105762,333.16,0.999905,2174.04859028,484.432663821,332.678396706,187.194159443
446.860474477,2492,332.814,1294.51437136,205.131317333,153.567,46.7806892247,-334.93,2492,335.643,240.055,9.10388670847,4298.05748978,333.261283417,353.299096027,333.29,0.999896,1541.62424725,400.079785252,332.838098648,196.055876995
2722.81608242,2493,333.045,780.161643744,76.0056335652,153.562,874.89114454,-335.252,2493,366.348,240.129,9.23459205838,3798.30878893,333.426851125,153.269958051,333.503,0.999932,1222.43075392,871.220873915,333.056149544,220.982330749
1781.77227301,2494,332.707,1502.56627479,285.64223329,153.613,649.566555965,-334.832,2494,415.63,240.158,9.57682340369,4511.64359796,333.067283661,43.7789645369,333.14,0.999876,1998.56719472,702.717396663,332.706082933,206.806480426
1163.8864404,2495,333.101,1456.83085487,245.591652701,153.689,403.498401534,-335.478,2495,355.896,240.224,9.21149441425,4470.92400955,333.453351419,20.7080946655,333.5,0.999828,1407.47854339,450.118344151,333.115975417,179.147055827
726.522441772,2496,333.333,1613.04267346,405.207238879,153.66,191.284142996,-335.348,2496,325.317,240.22,8.93087810658,4437.03463099,333.646787486,164.412195917,333.71,0.999888,2124.00756034,411.30369152,333.314553884,170.127537168
1273.62593114,2497,333.771,848.911276762,181.617445233,153.691,366.915396079,-335.742,2497,329.464,240.287,9.03837680388,3559.89210098,334.134321891,388.155613985,334.136,0.999853,1536.26122699,732.301617662,333.805301423,181.681955831
1103.23788511,2498,332.937,1439.36372412,181.177084885,153.703,445.731675709,-334.984,2498,402.358,240.375,9.32268750604,4430.29272899,333.244068256,6.1269111781,333.268,0.999886,1695.15750165,550.150353149,332.959389814,173.130374674
835.342508314,2499,332.838,1224.17020955,442.118067915,153.719,287.552194069,-335.13,2499,401.964,240.471,9.2930252209,4213.94917089,333.133448308,132.175771191,333.181,0.999858,1943.26092387,471.947684557,332.84867323,160.758013378
1398.85576502,2500,333.428,1380.6271194,89.7492160423,153.748,314.118403166,-335.7,2500,360.076,240.499,9.08911550501,4518.32367054,333.791414854,635.034225255,333.85,0.999907,1924.89004408,1043.71388666,333.413914284,180.242761622
1989.37662081,2501,333.548,1423.66466326,222.941571992,153.729,846.990400427,-335.824,2501,336.965,240.58,8.99291309539,4156.77973584,333.89939267,-54.2075429624,333.912,0.999853,1750.41284923,864.25650301,333.55199704,154.604326702
2415.30127231,2502,333.032,895.540578145,113.911710703,153.79,892.372689452,-335.405,2502,369.34,240.616,9.16405273857,3897.36018037,333.386239956,457.355667001,333.429,0.999868,1072.2748016,1155.78983478,333.035194083,171.645112754
525.986085956,2503,333.183,1560.40585802,87.9783934403,153.786,115.988989781,-335.408,2503,341.327,240.637,9.01801408334,4322.16895173,333.516849324,223.285594551,333.56,0.99986,2064.46290449,308.853310505,333.193112109,173.932114682
901.38080483,2504,334.319,1282.97868027,140.437314399,153.828,276.344003841,-336.719,2504,366.998,240.734,9.12340210804,4016.61315462,334.70186617,126.262630818,334.738,0.999855,2011.60076174,435.329388207,334.327864652,172.569053585
919.669084556,2505,334.116,1157.0070458,106.299318026,153.879,300.228419533,-336.481,2505,380.326,240.815,9.08703461595,4003.09627024,334.482033552,199.908569634,334.529,0.999901,1770.63593938,477.986645421,334.110886786,191.540844119
886.981879982,2506,332.875,822.537947124,141.638182612,153.884,214.506265582,-335.103,2506,411.223,240.869,9.32348510723,3140.20812225,333.22743521,312.304496729,333.265,0.999866,1358.42287084,504.367915879,332.87503703,189.906644769
795.008918416,2507,334.637,898.002750605,484.908670373,153.908,206.259419527,-336.758,2507,359.907,240.884,8.97358425769,4114.03956857,335.016099394,189.466731437,335.056,0.999892,2134.95242064,461.753147022,334.649417936,202.286932288
851.24893689,2508,334.364,959.465129729,939.377345867,153.904,321.315774028,-336.658,2508,330.192,240.918,8.83754469692,4164.19199768,334.676714887,59.0051322233,334.744,0.999866,1927.33480485,457.640022905,334.361745369,185.794536861
747.14834672,2509,334.927,1220.40212558,233.539374705,153.945,241.178603371,-337.22,2509,386.041,240.966,9.04813684496,4345.29045329,335.332421979,126.505873872,335.37,0.999908,2967.50910671,528.956937926,334.928309348,205.977475807
1104.95642249,2510,333.841,1050.93897714,146.690163821,153.945,462.569702399,-336.333,2510,374.251,241.025,9.00749563787,4239.70768842,334.221452925,88.7371751314,334.283,0.999911,2259.45003205,452.185464783,333.839589246,197.399692287
1584.19385991,2511,334.484,1451.99482075,159.851034511,153.945,643.160798126,-336.909,2511,315.625,241.072,8.71589984027,4271.99514056,334.878284438,143.377420822,334.906,0.999878,2268.62021207,811.003488429,334.519769097,196.117386241
866.027553484,2512,334.702,1544.57239188,157.499211488,153.914,259.846503191,-337.102,2512,319.499,241.19,8.70456757648,4475.19899747,335.128446832,190.266548971,335.187,0.999925,2609.32485274,484.552977709,334.694329168,187.515359566
612.876738727,2513,335.128,1707.46238708,47.5386395643,153.942,216.833087743,-337.49,2513,361.546,241.303,9.04410947052,4318.46412032,335.625775778,37.7678300572,335.641,0.999837,2346.75379986,343.693857425,335.140466055,156.196980014
1487.0257993,2514,334.546,1408.21276308,49.0995583046,153.934,466.092454165,-336.97,2514,427.805,241.39,9.18432498105,4501.65022521,334.950010893,183.350812163,334.975,0.999928,1731.37748467,796.37489072,334.563985736,201.256620327
1409.08411556,2515,334.462,1172.09415506,213.199893431,153.987,498.159685914,-336.832,2515,363.493,241.425,8.87841175185,3625.33244985,334.890137062,7.46861443375,334.934,0.999873,2179.80567309,331.40670289,334.460476001,149.250364354
1110.78111669,2516,335.586,1232.6043333,58.9577237404,153.946,374.614438541,-337.756,2516,300.906,241.454,8.6646424172,3831.28605795,335.979597247,65.9351439292,336.045,0.999904,1309.15433477,337.759148482,335.58095453,183.511829828
491.77803822,2517,335.179,1461.03666569,45.6257586479,154.014,173.076576691,-337.232,2517,373.818,241.551,8.97167262531,4068.96347796,335.654638323,-7.29976776253,335.7,0.999895,1708.07809207,210.414801144,335.1883076,172.510507956
980.80913072,2518,335.269,1409.3179236,82.3942634988,154.087,350.935250803,-337.453,2518,377.637,241.584,8.97106932247,4141.83050714,335.670927583,2.2165404967,335.718,0.999916,1861.81965189,266.842525896,335.274071379,174.152816209
911.934777946,2519,334.688,1506.49038265,55.9302824336,154.157,321.611117449,-336.839,2519,308.496,241.61,8.74255574999,3894.97797797,335.165948983,58.6917855653,335.216,0.999861,2048.85535617,576.426810872,334.68365836,148.816417543
1063.8168559,2520,335.292,1072.40266995,162.107065963,154.18,306.268191356,-337.581,2520,339.873,241.664,8.84536484505,3596.48761394,335.691562618,310.561301537,335.736,0.99992,1572.83754512,546.538587695,335.299608087,204.249975898
945.35815247,2521,335.182,815.82231375,68.4960611252,154.233,301.835684303,-337.408,2521,391.651,241.765,9.24097899907,2867.63654806,335.602712308,96.7002556421,335.662,0.999858,778.167191854,444.260422649,335.18422461,130.883473547
714.881806757,2522,334.84,1243.67474238,76.7892844666,154.276,214.443220429,-337.081,2522,355.693,241.793,9.02209816791,4143.80297118,335.29199476,87.2404091324,335.361,0.999856,1094.89281338,314.526058636,334.857975403,136.337771197
3030.40198242,2523,334.52,1255.88334609,64.1595276134,154.273,1279.00920799,-336.939,2523,359.921,241.857,9.09393603905,4031.03212622,334.914936016,-7.14496939564,334.966,0.999849,1493.67118573,823.523818681,334.533428893,142.627970894
2249.99992306,2524,335.742,1044.85025351,171.252905957,154.332,854.580382437,-338.119,2524,375.775,241.92,8.93766930788,4037.36115654,336.158682283,103.279066977,336.192,0.999908,2159.57909679,814.864266558,335.762934974,245.338620471
1633.89212422,2525,335.3,1169.80727559,180.479258596,154.362,686.706546655,-337.727,2525,327.634,241.958,8.88465076285,4053.36758755,335.691582778,260.479030906,335.765,0.99992,2342.91639893,947.185577561,335.286699214,254.28824595
1413.03361594,2526,334.761,1221.15877915,134.429665928,154.394,465.435027318,-337.092,2526,312.726,241.996,8.75658450679,4638.64259842,335.221567291,240.960196142,335.285,0.999878,3166.05225548,1034.47748044,334.784391419,243.380674192
1394.15355321,2527,335.619,785.588461082,1610.57612674,154.411,567.875683819,-337.753,2527,344.92,242.029,8.94617163079,3978.81917571,335.962403372,32.0449727266,336.035,0.999895,2739.35745577,598.834751156,335.613470138,260.621265163
584.656078264,2528,336.141,1355.54070664,70.953810892,154.471,136.782530476,-338.424,2528,348.49,242.063,8.93271741501,3698.24578566,336.484896379,195.019760962,336.541,0.999917,2206.64682246,331.54616954,336.127180593,174.060448758
2241.1698208,2529,335.157,1409.8679518,47.5122754739,154.47,917.896672688,-337.553,2529,312.026,242.09,8.84237949642,3541.98122415,335.508932781,23.8131459011,335.61,0.999887,2160.80939961,1025.04568823,335.17919405,147.276680319
1458.09811831,2530,335.279,1129.33429337,85.7458780898,154.49,459.516520154,-337.539,2530,331.09,242.108,8.76298622077,4115.06904315,335.615931565,101.267593119,335.67,0.999899,2867.32010539,471.626948116,335.273770335,208.575174409
451.684963545,2531,335.951,844.245550673,410.732653597,154.459,193.280592186,-338.233,2531,371.025,242.171,9.08714774752,3720.88849408,336.22904884,-0.631493211062,336.283,0.999931,2024.36096227,204.281835079,335.943781348,286.479706141
1171.39629657,2532,334.957,1059.71325185,1064.07785584,154.436,425.41490716,-337.298,2532,329.105,242.205,8.79815893458,4007.47261443,335.312427957,-4.19206377865,335.369,0.999889,2756.72284912,483.380595481,334.970816365,266.352796641
700.765786258,2533,335.597,789.360727571,802.821167591,154.456,200.013978731,-338.055,2533,372.472,242.3,8.99097558692,3748.33284615,335.986443942,18.9128004265,336.061,0.999852,3252.39174176,366.671833653,335.583458388,248.190134322
1297.74034758,2534,335.137,1058.81650725,303.905167476,154.477,530.08549513,-337.576,2534,384.762,242.346,9.0835764445,4363.64787564,335.502025495,237.569357322,335.549,0.999831,2054.5142697,767.654852452,335.157307249,251.522828111
1912.96728199,2535,335.628,1317.39743668,222.124340768,154.477,670.278895859,-338.237,2535,368.575,242.41,9.08563121284,3943.10720463,336.023427095,39.7025862418,336.107,0.999878,1623.80567216,923.001629461,335.631481486,190.456607244
1028.9560938,2536,336.462,1107.13557676,170.1651762,154.544,271.534036571,-339.031,2536,321.15,242.418,8.7729085273,3574.07934824,336.739397944,374.857111528,336.76,0.999796,2138.22784754,667.098893401,336.476370937,166.292403297
2590.64048432,2537,336.65,1240.26018245,228.56550853,154.536,1077.09258404,-339.154,2537,319.832,242.464,8.75254871893,3619.92804202,336.973807058,-5.20781056271,337.064,0.999934,2228.22473929,1129.14732605,336.651899297,154.879858631
1172.96817697,2538,337.267,922.840757119,1428.56782917,154.574,439.247717787,-339.694,2538,396.643,242.509,9.09998068229,4164.3519158,337.574068843,109.261620317,337.598,0.999868,3395.26426083,687.805107129,337.284732218,179.937805716
1632.26159528,2539,337.038,1328.19750046,190.459641418,154.614,404.448004853,-339.528,2539,377.163,242.533,8.99028679552,3583.84640294,337.264765394,671.801062481,337.342,0.999857,2215.42711438,1081.92147656,337.035209651,154.08712534
662.801087819,2540,337.893,1130.49623158,165.211488937,154.603,222.468220961,-340.389,2540,367.146,242.591,8.90552944727,4173.02140199,338.282480591,217.864645897,338.298,0.999844,2839.34682979,440.332866858,337.938490208,171.084618073
1623.98309436,2541,337.937,878.96740756,2051.98518619,154.58,553.335605313,-340.278,2541,337.265,242.615,8.7757753789,4485.72036363,338.262894786,199.862364416,338.335,0.999921,3737.61344706,755.214812954,337.925383468,200.850730356
190.101410733,2542,337.085,1176.48844626,806.15848866,154.593,0.0,-339.45,2542,318.306,242.665,8.67368207205,4368.48891026,337.428127117,190.101410733,337.475,0.999936,3486.81643461,190.101410733,337.095098736,188.886712023
3817.58503358,2543,337.803,1439.0747891,228.704536912,154.595,1474.6465881,-340.057,2543,340.947,242.723,8.82272648518,4571.68403471,338.176518191,12.2189457472,338.228,0.999841,3075.48339557,1482.71966707,337.811659627,191.756589663
899.681472755,2544,337.791,1145.86715523,341.420559158,154.655,271.691166361,-340.223,2544,320.124,242.747,8.68120953834,4545.46861124,338.064259502,134.136579871,338.125,0.999855,3070.49018249,361.122137513,337.774342266,180.753996134
1246.42800511,2545,338.762,1491.59509122,62.8198895905,154.643,447.723327507,-341.048,2545,320.741,242.773,8.61466353348,4361.06503374,339.066558286,163.802988203,339.107,0.999845,2766.65582898,654.568372815,338.802972032,174.294202508
1546.86482467,2546,338.349,1379.09218143,267.905188301,154.655,531.295576826,-340.541,2546,373.32,242.875,8.93195605283,4112.91553822,338.641138102,-5.24307941566,338.701,0.999889,2654.18664458,398.168383638,338.348534014,206.741572321
885.447358717,2547,337.532,1442.21291567,313.020213499,154.631,266.688814611,-339.763,2547,345.343,242.915,8.81271430395,4161.23554607,337.838299244,6.39925196864,337.898,0.999882,2263.69608988,241.499811848,337.556690528,207.75497164
1244.16976927,2548,338.045,1907.46182308,143.189800785,154.616,535.124841384,-340.276,2548,363.249,242.945,8.89246255455,4806.93274617,338.392233195,173.920086502,338.406,0.999903,2965.00761803,709.044927887,338.055887333,257.351338853
1627.95579562,2549,337.466,1452.72125334,40.9463199765,154.67,594.390251901,-339.478,2549,348.573,243.025,8.97305753398,3948.5680564,337.81611503,-0.985652072255,337.878,0.99982,1382.14726839,716.936666909,337.491645939,181.552676171
1381.18328457,2550,337.204,1812.27168457,183.153504104,154.663,562.435861004,-339.036,2550,354.414,243.08,8.91792315582,4629.7386103,337.515518622,31.7687108978,337.556,0.999882,3061.78919135,557.489123835,337.196893345,250.734664959
1122.16219405,2551,337.462,1347.54066142,275.985788628,154.695,451.831569872,-339.545,2551,330.158,243.157,8.92572243102,4461.642982,337.814638593,-5.38821389645,337.888,0.999807,2507.46144874,509.266257475,337.450051634,173.849286184
857.147911328,2552,337.022,1521.04151616,64.4807703673,154.684,251.467688313,-339.086,2552,339.636,243.209,8.85927036659,4693.80832082,337.331000941,18.5609054212,337.378,0.999898,2454.50321974,302.551764564,337.032324984,181.227946814
630.906958915,2553,337.299,1427.87856632,169.376429079,154.662,239.315055264,-339.397,2553,379.647,243.282,9.08855542565,4463.49033589,337.645499375,-6.72106172154,337.678,0.999894,2861.92952267,216.702733149,337.305235574,190.921987357
2261.78915956,2554,336.932,1835.38749,55.1184577297,154.651,234.003639263,-339.039,2554,375.197,243.325,8.94859152413,5207.06279682,337.349976679,1793.78188104,337.407,0.999903,2175.12356007,2027.7855203,336.939421541,218.478689284
