Epoch,AverageEsReturn,AverageReturn,MinReturn,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAction,AverageAbsY,Iteration,AverageAbsQ,StdEsReturn,AverageQ,QFunRegParamNorm,AverageDiscountedReturn,AverageAbsQYDiff,MaxReturn,AverageY,AveragePolicySurr,MaxEsReturn,StdReturn
4353,562.184187497,1028.67251677,769.137129532,150.723,187.829,425.070072453,0.99983,251.332108603,4353,251.417,152.832710847,251.255,374.118,207.777215302,3.88082194313,2268.62521134,251.258286164,-253.169,772.253785337,324.779333188
4354,424.370446995,1341.37742928,774.384723369,130.403,187.826,43.0686493657,0.999872,251.606962473,4354,251.676,285.633889784,251.53,374.153,209.672198342,3.68518156967,2352.04401179,251.542559708,-253.489,764.48375042,492.435585102
4355,395.453101472,1288.38254895,861.377618499,111.934,187.827,89.6774593545,0.999924,251.997052566,4355,252.068,311.685400555,251.918,374.141,220.239115405,3.50444431991,2566.57015616,251.923981788,-253.77,1030.69645295,445.647724198
4356,245.169524833,1022.06285244,544.320883644,151.518,187.809,59.5703942988,0.999972,251.736649933,4356,251.813,135.185116726,251.659,374.137,225.703172737,3.81226989767,2830.46504619,251.665796074,-253.602,500.30789675,385.247824849
4357,226.197286566,751.227138412,120.392322792,126.124,187.815,94.1135369707,0.999864,251.809809115,4357,251.882,139.482647787,251.747,374.153,196.89762174,3.57151874302,1377.99454241,251.744796212,-253.474,502.024021049,346.278993442
4358,297.450535073,1053.30287215,537.278800409,123.008,187.833,97.1097478222,0.999978,252.05507042,4358,252.13,186.985276382,251.99,374.141,215.561901803,3.58993151882,2827.35698684,251.99772657,-253.727,584.79454425,537.830494909
4359,304.634909132,1117.25905025,558.317952147,144.34,187.793,109.430019251,0.9999,251.793105171,4359,251.883,192.969243737,251.744,374.178,216.070654892,3.72532008692,1679.34888081,251.743030279,-253.505,661.452489461,275.756391935
4360,443.687303033,568.450560782,102.863308315,155.89,187.766,90.6289826546,0.999993,251.556121313,4360,251.645,311.645711301,251.495,374.205,171.772710822,3.83697828224,1425.90358859,251.502465365,-253.375,1005.55763135,355.055765634
4361,311.177273425,502.303984045,112.039332973,133.649,187.741,12.5991568828,0.999914,251.527153207,4361,251.615,216.64573744,251.455,374.227,184.742746028,3.62329460828,924.982985351,251.462065544,-253.328,634.220979951,237.304063862
4362,302.595933932,909.777754873,726.029218522,138.978,187.812,13.5981626777,0.999951,251.937859196,4362,252.028,177.981623975,251.877,374.259,225.009918162,3.60592054033,2430.70675297,251.883260462,-253.632,655.947062194,313.10723675
4363,311.638543953,875.791406232,285.718286113,130.245,187.775,44.3879613026,0.999812,252.108956215,4363,252.197,168.652382018,252.027,374.264,229.324383684,3.55468260896,1199.0993303,252.034096205,-253.854,570.879204898,211.345803142
4364,392.671151307,1129.76975737,284.83280128,110.129,187.821,36.7140630516,0.999929,251.452882835,4364,251.546,358.966704605,251.39,374.311,237.618862365,3.4623076042,3118.61315573,251.390735639,-253.338,1130.08472138,514.782195496
4365,871.370769301,1334.58696925,981.796057769,132.699,187.908,525.977002069,0.999866,251.591812189,4365,251.679,424.529385547,251.54,374.355,227.670346151,3.56764325422,1756.50970005,251.53589581,-253.443,1598.17018995,205.865213332
4366,438.50192192,1505.94683445,922.118132461,122.803,187.909,146.266932817,0.999987,252.204137229,4366,252.275,313.32853961,252.152,374.381,230.416674982,3.47267873852,3166.4206911,252.155814347,-254.062,999.722249619,608.73664277
4367,409.903960888,1310.90830246,948.515401266,143.701,187.925,91.4671914918,0.9998,252.254249374,4367,252.329,247.289732633,252.18,374.392,233.106670674,3.70298137485,2127.22190691,252.192268439,-254.176,879.65762832,290.015761849
4368,604.303501918,1330.85820671,1004.74954694,130.323,187.995,19.6480867136,0.999877,252.191298097,4368,252.263,480.565620265,252.134,374.427,234.104720593,3.57346511718,2170.88272614,252.136715261,-254.136,1302.41325811,302.664178494
4369,523.286620652,1865.40193923,1114.0414503,124.137,188.013,346.658207343,0.999929,251.913420476,4369,252.003,129.178855586,251.858,374.443,226.139535264,3.55502258769,2970.38180992,251.863180288,-253.928,701.902588856,508.844948497
4370,799.398981599,1198.24965329,745.158637981,113.322,188.069,615.722935544,0.999914,252.370663808,4370,252.453,212.010748983,252.304,374.433,253.729972694,3.4616821666,2617.61902741,252.309194874,-254.306,1155.15857446,455.344577518
4371,476.438933027,1102.51420119,713.320602968,140.04,188.027,240.870724325,0.999926,252.765930284,4371,252.843,142.595301833,252.707,374.469,241.853801592,3.63823175264,2611.92179587,252.705297974,-254.476,721.015253252,482.588763033
4372,501.92320204,2932.80042006,2871.89146971,121.081,188.094,66.0540616654,0.999879,253.39031924,4372,253.46,214.570745706,253.336,374.498,237.114627151,3.47855121065,2999.71177625,253.340062688,-255.252,782.536286682,39.8450259564
4373,377.355517447,2565.24128059,2471.94069506,121.02,188.07,13.053027345,0.999915,252.74740563,4373,252.836,239.849783011,252.699,374.538,211.853569942,3.57792032349,2656.88696038,252.695394855,-254.659,731.027781184,45.8588524538
4374,725.826348264,2464.89333517,1701.15658987,156.361,188.048,284.493701089,0.999866,253.124281457,4374,253.196,335.118394557,253.062,374.607,218.631241593,3.68668056208,2655.38652671,253.060938302,-254.995,1286.53917485,281.37156302
4375,407.99766186,2847.63380074,2787.22836141,127.715,188.012,39.5134455128,0.99994,253.260496966,4375,253.323,541.404507541,253.191,374.61,231.840802172,3.48080902309,3009.94652084,253.203771469,-255.039,1341.89296735,67.1844224846
4376,352.890682336,2410.87309586,1385.52367087,138.706,187.98,30.9474393263,0.999831,253.103346175,4376,253.181,336.277767932,253.047,374.643,218.071746362,3.62272507659,2663.13179894,253.048854359,-254.91,1059.56611979,401.738988192
4377,462.965626474,2434.85794211,1075.31628174,138.806,187.967,61.6174715579,0.999861,253.013743696,4377,253.092,499.725422022,252.954,374.673,221.9347245,3.67955230371,2774.58962471,252.960238772,-254.865,1420.83798418,529.819663799
4378,300.541855102,2755.86676501,1565.45767741,125.254,188.01,59.1459285789,0.999824,252.798725062,4378,252.892,218.757953368,252.728,374.674,235.467439444,3.55151928503,3001.49315758,252.734895204,-254.618,790.968436744,381.220495103
4379,558.035036127,744.076947431,563.067742106,152.547,187.998,60.8610955486,0.999907,252.905598861,4379,252.982,317.195523235,252.842,374.685,227.652678308,3.791320933,1711.32655817,252.843933013,-254.75,876.595525031,242.353757351
4380,313.031497783,1104.70409203,603.967277992,124.415,187.998,95.2219255488,0.999893,253.329994659,4380,253.42,157.183167388,253.272,374.746,229.735571275,3.56471716699,3042.17481451,253.271149431,-255.012,645.328312379,750.201161674
4381,249.213156447,909.469210038,589.834818764,152.723,188.07,7.19518944926,0.999938,252.600054052,4381,252.682,160.496235391,252.551,374.772,227.638311205,3.89491081014,3345.92111562,252.550570576,-254.373,548.162286148,713.72505992
4382,363.366766518,874.883595629,604.540427711,144.989,188.153,19.2780970575,0.999857,252.265136556,4382,252.36,225.770891392,252.211,374.79,230.182948147,3.84615763767,2666.4998609,252.201725282,-253.914,682.930668284,479.59275383
4383,459.667848881,1628.54770316,930.703768461,128.522,188.288,190.088380201,0.999853,252.585275996,4383,252.657,236.042019357,252.54,374.831,232.063180955,3.66103384233,3119.08750188,252.541056698,-254.419,704.889716458,685.425104098
4384,474.304436682,1156.54097364,761.639362353,133.021,188.365,73.6447425194,0.999761,252.683598459,4384,252.768,367.794991797,252.624,374.843,212.841493599,3.66418314448,2335.90065955,252.630841042,-254.621,1195.5481588,389.323091529
4385,715.009276079,1970.74878082,824.331383442,136.375,188.366,62.318904688,0.999974,252.657100664,4385,252.739,475.415506094,252.612,374.864,207.478739479,3.61800863958,2450.25179949,252.616549299,-254.574,1181.09105137,496.089562463
4386,660.53207666,2122.46785948,1058.84367783,135.313,188.374,243.770652051,0.999856,252.825086078,4386,252.919,348.947180625,252.769,374.862,223.395761994,3.63543404515,2694.67923006,252.764400425,-254.88,1198.77727169,537.623403384
4387,627.827153872,1220.1458106,784.782611576,120.3,188.397,245.594741393,0.999922,253.071474213,4387,253.152,370.647403965,253.015,374.848,229.138652082,3.49779469938,2703.76869362,253.022351792,-255.039,1240.72822489,500.25143471
4388,825.133781945,971.503131739,709.241775294,121.505,188.402,575.516897654,0.999877,253.479512533,4388,253.565,293.768058021,253.431,374.891,224.997890794,3.47898422219,2576.35092065,253.432977619,-255.402,1237.54971039,348.798783834
4389,545.352582665,826.246063154,698.971887967,137.974,188.4,10.4802412648,0.999902,253.314785823,4389,253.385,380.158486276,253.257,374.92,224.950791968,3.6494739961,1167.9975668,253.264093539,-255.174,941.366799738,115.979425535
4390,597.262897764,864.363657037,695.848353689,115.945,188.377,412.476265379,0.999808,253.738921202,4390,253.817,256.397598301,253.693,374.944,214.728655153,3.48140017316,1086.60192911,253.690898003,-255.441,1098.12429243,91.0522292024
4391,468.916027931,1178.70338323,755.062103853,114.697,188.394,50.0279190111,0.999937,253.557937425,4391,253.65,334.913281648,253.525,374.983,203.611346788,3.45344503053,1730.23488888,253.51602456,-255.285,901.340725433,281.982998101
4392,413.701712612,965.708824305,586.164585331,128.435,188.422,52.7814362836,0.999936,253.388660508,4392,253.477,247.568968701,253.343,375.011,202.648628812,3.53293699163,1548.7537854,253.344183529,-255.163,742.538510448,212.139560493
4393,372.144182863,1157.40260009,640.392216748,143.637,188.486,91.5944459287,0.99992,253.341867112,4393,253.402,238.803392921,253.276,375.056,205.947329792,3.62343078273,2339.90361891,253.285441968,-255.061,716.447125653,349.709579173
4394,581.037819216,1403.51205822,693.823911436,158.942,188.472,21.691977482,0.999865,253.216885754,4394,253.29,673.359632824,253.161,375.096,208.064412083,3.75573767068,2513.82372927,253.153470149,-254.899,1724.81615368,571.237540588
4395,501.653051231,1915.00966315,833.920124577,154.867,188.519,164.124148192,0.999912,253.314105151,4395,253.396,289.87161822,253.25,375.147,214.464082851,3.71589074135,2595.81371224,253.255957851,-255.051,939.062758488,653.97194649
4396,671.029848825,971.453052344,702.512285906,125.743,188.556,538.45518149,0.999895,253.301696354,4396,253.374,171.00936634,253.251,375.217,238.337398762,3.53940026025,1366.58365562,253.253038942,-255.07,977.508133256,130.739940066
4397,392.762206967,812.139325063,616.212108683,130.286,188.572,59.1717941137,0.999954,253.361789905,4397,253.437,221.356555736,253.33,375.236,229.296057966,3.50127956905,1076.67528115,253.322326962,-255.012,740.956303615,128.016962732
4398,409.420709603,1254.05488476,703.793171075,129.708,188.542,88.0882226181,0.999941,253.002975397,4398,253.072,252.071362426,252.942,375.24,229.248694411,3.58297524008,2864.77456266,252.950540416,-254.718,956.030755704,426.505141092
4399,311.662839278,2844.83134347,2731.58714494,157.089,188.549,199.162190798,0.999916,253.337247603,4399,253.414,110.377518417,253.285,375.295,231.0406425,3.69813197656,2924.24508142,253.290679518,-255.001,529.174845183,46.2802368799
4400,392.072848254,2899.95431364,2239.86563275,136.121,188.494,178.904648582,0.999909,252.940906094,4400,253.029,198.127466577,252.891,375.366,237.674850705,3.62698386079,3046.05376002,252.893776123,-254.827,783.395387782,212.426054199
4401,461.424614797,1745.20476988,919.201766775,132.441,188.484,285.796652915,0.999841,252.63593485,4401,252.703,214.990334888,252.589,375.377,246.350666245,3.57429406618,3334.52705655,252.585596239,-254.401,899.321624398,819.525753454
4402,401.98005483,2781.68137806,1304.45967933,143.842,188.504,77.8865159842,0.999851,253.017842756,4402,253.095,475.107661216,252.969,375.426,255.051193502,3.64317382076,3113.26816825,252.971711076,-254.835,1515.23140343,597.354338801
4403,517.486148615,2845.81000705,1095.06385527,137.742,188.528,60.8602353545,0.99993,253.025903462,4403,253.096,483.954549923,252.963,375.432,259.816022831,3.64825496944,3191.81970705,252.976813998,-254.78,1331.97883816,678.176765616
4404,386.769186084,2190.8242956,1026.90519634,120.235,188.508,44.5705763999,0.999859,253.580282317,4404,253.664,268.282620841,253.555,375.47,255.425406533,3.48834381026,3229.64855678,253.543993793,-255.485,907.904896889,920.154004363
4405,404.217723554,769.765571152,94.9107936079,128.424,188.509,88.7600104972,0.999763,253.185494762,4405,253.245,270.371173857,253.113,375.511,215.524380585,3.60575379154,1085.82229948,253.121458289,-254.862,866.16617208,354.664490977
4406,304.0668407,2561.80932821,1025.65102274,129.368,188.574,72.0185463466,0.999909,253.522332306,4406,253.584,201.085822383,253.458,375.531,245.155773896,3.65651737544,3465.58931389,253.460889736,-255.24,646.977661087,932.952637158
4407,604.636263633,2220.57164779,954.741859834,139.09,188.618,294.850703131,0.999972,253.127743116,4407,253.214,229.358716144,253.067,375.586,235.309898414,3.67323884231,3125.14165934,253.070722815,-254.822,840.024446042,834.175934431
4408,456.126864791,1231.15767941,891.63043873,137.315,188.642,80.4998810595,0.99997,253.113023377,4408,253.171,260.533643898,253.017,375.61,248.414991462,3.67611191206,2283.00179006,253.022425925,-255.003,831.713446057,319.104994644
4409,474.920880452,943.995027975,777.201696587,144.135,188.616,214.596561843,0.999955,253.409429104,4409,253.46,228.142330773,253.349,375.578,252.223352144,3.7952921488,1275.06226413,253.358286926,-255.156,801.262082764,105.236143793
4410,587.831393926,833.353450231,663.793582568,133.334,188.595,199.153401663,0.999898,253.115641518,4410,253.192,246.753720836,253.075,375.613,245.38367918,3.72264947346,1002.56954598,253.069983776,-254.861,917.804852218,116.941250147
4411,292.156860275,716.743133409,675.703131146,120.648,188.635,16.5478267523,0.999948,253.493451521,4411,253.559,203.971026513,253.443,375.676,239.673156227,3.57113307859,760.623080917,253.439913924,-255.154,592.90765935,20.5783416654
4412,410.749372541,773.969816281,715.569560129,129.509,188.62,63.6519598585,0.999964,253.238667116,4412,253.304,283.571103447,253.172,375.728,244.93117246,3.79102951043,963.612318645,253.17593623,-254.9,805.639637212,64.7593477076
4413,318.295258463,821.91462366,710.476777013,128.252,188.649,123.291930161,0.999933,253.358467635,4413,253.449,196.800209433,253.295,375.759,245.900434427,3.73829634916,1047.1659704,253.295431599,-254.994,726.571640496,94.8714381589
4414,229.450160045,853.509034918,734.882717477,134.104,188.678,47.400621464,0.999946,253.213305195,4414,253.277,191.95270049,253.138,375.822,247.713524567,3.81136426757,1051.84563396,253.135135527,-254.886,716.973753158,95.0693380138
4415,414.89509256,741.694696089,107.330678952,146.517,188.723,15.27599039,0.99986,252.45350269,4415,252.527,215.787123483,252.402,375.83,241.372947664,3.95024714435,895.805796552,252.400318642,-254.124,637.859927635,118.477272407
4416,424.11297582,697.155405641,89.2664069339,133.484,188.727,74.7465069129,0.999983,253.285095131,4416,253.352,256.250044397,253.217,375.881,228.684716158,3.83218748363,916.252713855,253.220735719,-254.904,750.777362928,212.86414631
4417,364.472155825,861.620966173,354.396406314,139.236,188.755,75.8505152596,0.999809,252.868550753,4417,252.915,155.045905738,252.767,375.909,250.003675794,3.90282539664,1328.96667001,252.791058209,-254.464,548.90850108,166.368694336
4418,218.219625277,1168.03403387,85.4959021984,167.589,188.759,15.3554980023,0.999918,252.49584359,4418,252.564,193.337533924,252.414,375.956,255.029695906,4.14367543291,2341.66797996,252.405902116,-254.112,606.592916433,421.759683001
4419,375.509595426,1131.44576477,87.6836496044,147.886,188.768,26.1916318096,0.999979,252.348181241,4419,252.409,212.983378576,252.273,376.005,246.247398314,3.92061192314,2274.90005063,252.277836995,-254.049,642.62898981,470.381538333
4420,304.994816842,445.432538233,81.3641120875,133.652,188.775,56.2140503602,0.999897,252.567493413,4420,252.641,188.274160858,252.494,376.008,139.871871133,3.8737753311,1532.49218671,252.490473046,-254.252,726.754299606,478.163117591
4421,161.108653186,821.05385914,77.2186333521,151.187,188.779,16.6741422086,0.99979,252.160506566,4421,252.247,134.241512357,252.104,376.071,172.928565317,4.04789540077,3462.23377508,252.098122301,-253.811,502.110867803,892.406060536
4422,458.441662348,3366.28951076,3321.8488894,127.87,188.781,14.0840031273,0.999915,252.45227127,4422,252.51,247.87504861,252.383,376.094,266.922746372,3.94628193889,3435.38662785,252.387915294,-254.13,710.294964389,35.6924894337
4423,124.738837274,515.752432182,76.4869861508,141.435,188.755,18.5861557335,0.999873,251.893152565,4423,251.96,117.739498068,251.826,376.123,104.767326651,3.99435477429,3403.5974548,251.83755677,-253.418,505.892339745,985.229121095
4424,230.351132022,78.3139121215,70.0846681812,161.076,188.733,14.6516740799,0.999895,251.243044186,4424,251.36,210.32613984,251.183,376.173,61.5354435507,4.2235523125,107.719834114,251.164559403,-252.899,656.372896477,8.95004088616
4425,256.927163039,3200.59505371,2573.50467962,136.299,188.934,76.9434394083,0.999889,251.637664909,4425,251.69,233.725053585,251.559,376.2,257.235645858,3.95622904595,3367.6219642,251.583165005,-253.202,718.410155549,211.041960329
4426,300.299547267,2988.53291642,1200.39951971,149.331,188.905,42.3188721564,0.999876,251.165804016,4426,251.24,237.337817065,251.093,376.24,254.920844866,4.07291459366,3371.07195617,251.092812664,-252.964,636.676372148,619.677730061
4427,274.639323419,744.059733854,143.963453749,126.131,188.882,54.5271749997,0.999871,251.629068729,4427,251.703,210.580832083,251.566,376.253,237.719625118,3.89266766846,967.491656593,251.565832606,-253.338,697.477183496,112.127610945
4428,336.22732161,759.948086157,739.738264632,135.534,188.93,66.7500105922,0.999908,251.12034088,4428,251.184,249.26039981,251.036,376.257,241.804962208,4.00313723168,778.806311243,251.046756157,-252.825,868.086563141,11.4040783293
4429,334.583263201,227.363314445,116.569271977,148.682,188.914,118.931148199,0.999927,251.078304186,4429,251.155,184.902718066,250.985,376.279,115.753088215,4.11317847864,774.588216264,250.990859006,-252.68,689.897595815,219.707840254
4430,437.923675164,513.282413742,126.57224663,134.799,188.922,158.502085932,0.999903,251.030624036,4430,251.12,193.042103084,250.959,376.278,180.581950102,4.00215426227,915.439590093,250.959592405,-252.671,649.951809244,323.118515578
4431,300.088771221,739.934974995,707.951169636,144.048,188.972,39.9508129417,0.999666,251.268351238,4431,251.369,224.682477939,251.225,376.303,242.381985953,4.04719168932,768.404301583,251.204097688,-252.881,701.876074508,15.1063725055
4432,290.566462922,2370.60984524,465.237908158,132.32,188.997,29.0363528922,0.999874,251.223509611,4432,251.303,200.226556131,251.152,376.334,253.760323355,3.91562279883,3557.37956989,251.166276871,-252.923,629.784920383,1169.27742602
4433,462.150543262,2045.37521629,438.966017282,127.98,188.991,188.244783398,0.999803,251.118630507,4433,251.195,209.258680966,251.049,376.393,240.716719793,3.89667777176,3377.51425785,251.051855185,-252.791,712.557287424,1195.77465123
4434,301.702768842,954.324364988,179.905118208,130.315,188.971,14.042757254,0.999939,250.666331626,4434,250.763,352.136936688,250.595,376.394,211.039633876,3.89434573279,2721.3572873,250.601652999,-252.225,1194.90556023,654.434383696
4435,474.540673996,859.771935819,159.912424701,129.68,189.0,55.8403404389,0.999881,251.004588192,4435,251.092,316.185687195,250.962,376.42,194.927599575,3.94196821424,3055.58344958,250.951048431,-252.467,1036.5549595,778.44145595
4436,463.053022089,230.303806278,159.313961543,141.463,189.038,109.87316032,0.999905,250.749950919,4436,250.846,287.421198837,250.695,376.439,128.690305421,3.97214315051,562.768462557,250.690265202,-252.038,956.993581441,71.6617551843
4437,184.790360333,167.143507379,152.915205419,162.556,189.027,76.8978858152,0.999818,249.839047429,4437,249.911,103.031483281,249.758,376.488,107.569226671,4.28393770549,287.890264538,249.762635294,-251.118,405.574233624,24.1073299081
4438,166.147611736,154.50922677,148.383978024,137.095,188.978,8.298236536,0.999845,249.735285275,4438,249.812,76.6206563572,249.652,376.506,102.116845514,4.06212996941,243.685515108,249.653851265,-250.853,369.226440494,11.8961766384
4439,193.591375051,163.167988002,150.965833848,139.208,188.984,4.8126432243,0.999845,248.648085936,4439,248.727,114.507605099,248.534,376.552,105.833868643,4.28410713078,262.791458178,248.538099522,-249.826,456.920739052,16.2536974249
4440,136.703801525,187.608099305,75.5530601572,156.243,189.005,75.9836485166,0.999883,248.221753125,4440,248.298,52.6993548511,248.112,376.543,111.275391983,4.518090575,275.096328982,248.113379198,-249.676,267.853337504,72.3167893023
4441,176.368870771,89.787316746,78.4684747679,153.071,189.025,28.3266065923,0.999964,248.010111517,4441,248.091,208.746917327,247.926,376.579,66.6762612668,4.49504577185,638.000236118,247.924636599,-249.564,837.970421593,57.2057429886
4442,141.464170014,412.394334451,82.6115840131,176.974,188.989,35.1279768538,0.999794,247.207356401,4442,247.309,126.749169938,247.139,376.627,168.81507041,4.71703168951,632.446877018,247.121580327,-248.353,552.009309146,167.51395793
4443,412.039216917,402.150739345,96.0451126928,184.917,188.976,182.834755029,0.999844,247.162911774,4443,247.256,179.765548078,247.064,376.661,154.151573944,4.86304707825,1431.10504595,247.073729218,-248.342,632.279450792,321.077481649
4444,374.742472214,708.046038525,462.321650443,164.086,188.934,41.9547980171,0.999893,246.840892559,4444,246.919,291.388302495,246.761,376.662,236.196575225,4.78368854875,767.385291156,246.766588129,-247.964,776.712603054,52.1317030423
4445,419.434238072,897.217459782,106.920073632,158.87,188.932,119.475501818,0.999891,246.191531641,4445,246.277,199.523161522,246.098,376.686,226.538672376,4.76592947207,2406.84271859,246.104593825,-247.374,695.849864644,526.520010368
4446,403.897245956,785.316437709,288.029564919,172.497,188.958,100.394475676,0.999896,245.28136329,4446,245.362,232.756559153,245.222,376.666,209.210947072,4.95095640926,2914.87382451,245.212350061,-246.57,795.85602398,515.597049943
4447,457.718594945,2029.40299658,614.628037486,170.3,189.033,63.4599066733,0.999944,245.091247624,4447,245.171,274.263407404,244.993,376.626,234.647591334,4.8444795193,3284.93712172,244.989347481,-246.39,974.247720833,1245.87722867
4448,226.124029428,1754.91489638,297.957108653,152.961,189.075,48.0666458598,0.999891,244.609741,4448,244.686,165.937866142,244.533,376.668,227.17653603,4.77125008568,3195.41706793,244.530606613,-245.945,577.684323401,1157.24288981
4449,329.570158555,1195.72722106,306.745501949,166.87,189.062,51.8435628373,0.99985,244.048391997,4449,244.117,186.519061349,243.965,376.642,215.347462096,4.87721083924,2959.08742443,243.966308819,-245.328,672.326121432,774.441928867
4450,301.485005589,3266.37049021,1980.58343265,152.765,189.107,119.691264423,0.999888,243.465874308,4450,243.546,151.616140408,243.377,376.657,257.171300597,4.82928995319,3418.44147592,243.372999523,-244.78,589.297208616,406.893871315
4451,421.584447927,3341.70478435,3321.93073737,163.828,189.131,51.4213196903,0.99982,243.19395732,4451,243.27,333.250136002,243.116,376.661,252.459957569,4.95544675598,3353.98145357,243.124836597,-244.657,985.443875532,7.98716105637
4452,212.937609122,1598.65556862,626.510043863,167.539,189.136,12.846301088,0.999814,243.552230959,4452,243.635,153.427029857,243.48,376.673,227.45625831,4.95484900301,3192.56804729,243.478562589,-244.742,468.724636439,1038.98122985
4453,231.720734009,2095.99875112,246.737617461,154.779,189.15,53.0810045514,0.999895,242.685364616,4453,242.741,190.176162069,242.615,376.66,223.367716198,4.90391150947,3142.47797532,242.61704148,-243.932,704.373278499,1128.04318413
4454,457.512080522,737.385760121,668.153294323,169.408,189.11,29.7983444726,0.999867,242.380582722,4454,242.444,319.671597896,242.305,376.674,231.976879852,5.01546525642,989.072765222,242.311639179,-243.775,997.615307059,69.3180107841
4455,420.757509136,750.971323832,647.309901154,150.146,189.161,102.501247988,0.999835,242.195985893,4455,242.284,216.379624783,242.129,376.703,233.502008972,4.89109790185,1083.78357414,242.133330872,-243.959,701.898288186,95.1983299385
4456,257.359778677,599.612331105,528.980095803,166.333,189.145,14.3978879581,0.999892,242.273818968,4456,242.356,146.37577122,242.209,376.674,220.21893734,4.90851017012,646.35495,242.20748063,-244.136,459.167593419,25.8169937926
4457,205.941274828,495.788672856,435.348795302,148.927,189.181,23.6727129638,0.999932,242.111558688,4457,242.187,131.944041694,242.017,376.667,202.457517244,4.76519911253,592.803618253,242.022019939,-243.901,498.393092667,52.4191840849
4458,176.126523298,437.405838437,414.844782476,154.798,189.177,5.48125518768,0.999866,242.870586944,4458,242.964,128.354752152,242.8,376.668,192.440281408,4.74379052105,557.711250977,242.798024063,-244.495,427.817481652,22.5725842116
4459,264.280567464,495.957072871,427.231529891,153.123,189.236,31.187352448,0.999899,242.195132574,4459,242.279,95.3576646126,242.087,376.666,203.743002741,4.67598468071,583.453790896,242.091973871,-243.743,391.332949869,42.275773018
4460,266.941408999,440.667238941,219.078366006,149.692,189.23,26.114045168,0.999888,242.49894584,4460,242.574,166.924551818,242.379,376.689,186.699997346,4.65436492165,608.447550576,242.386936794,-243.965,494.841164508,143.678551391
4461,254.921806519,764.825936397,221.694281807,133.246,189.323,34.6326495204,0.999857,242.267134208,4461,242.349,88.6309455911,242.168,376.67,223.092375739,4.51941436623,1201.25424227,242.171000516,-243.629,392.596156919,256.132621631
4462,278.309573493,785.983589686,240.822886605,166.895,189.356,21.407001337,0.99998,242.073830694,4462,242.149,214.750565267,241.963,376.697,221.342021431,4.71697240317,1773.97517142,241.964381555,-243.473,556.004912451,378.230811967
4463,318.011187399,1010.35440271,648.241852359,137.772,189.374,23.4319629209,0.999923,242.11541079,4463,242.203,201.533692366,241.991,376.674,245.900997908,4.57656374233,1441.16485529,242.003590974,-243.524,619.965355237,218.396417462
4464,274.739117477,615.674305212,575.117713923,146.37,189.36,14.6647225954,0.999763,241.274321138,4464,241.358,147.413621673,241.154,376.704,222.419356019,4.63085942599,667.460068971,241.155980926,-242.745,400.343631104,25.8105247445
4465,263.920497522,887.29231889,639.32242921,154.083,189.357,23.0330124775,0.999907,241.169712437,4465,241.252,126.125411429,241.019,376.72,235.776950353,4.6200656466,1660.32158157,241.021746078,-242.391,417.820711681,314.125438939
4466,304.193341103,361.248850832,203.356487431,146.865,189.417,13.0633946968,0.999947,240.788866659,4466,240.892,210.05724866,240.674,376.762,151.549459557,4.53312871148,1380.13043991,240.661858462,-242.139,646.967489641,307.292215832
4467,309.418526857,275.896703829,209.985687189,136.886,189.342,219.774004639,0.999936,240.845023011,4467,240.911,122.586362186,240.703,376.802,144.071264234,4.50069556456,996.463929948,240.699520618,-242.098,595.273427023,116.267249781
4468,277.195528247,851.577649372,239.177981038,144.229,189.338,7.24624977776,0.999913,240.354719394,4468,240.45,248.160607229,240.221,376.829,221.375028275,4.60828251484,2192.96917847,240.21619609,-241.814,790.15758735,447.369038692
4469,272.721556956,860.580563827,633.340946473,153.358,189.359,13.7875968955,0.999864,240.201540087,4469,240.279,253.002692912,240.016,376.814,240.55559845,4.70409432263,1969.30508659,240.023210236,-241.298,784.208954638,229.201805144
4470,295.120136854,1166.62564981,656.950552278,148.939,189.366,17.4095804425,0.999841,239.584339935,4470,239.669,228.038976408,239.424,376.826,245.543948613,4.67377178055,3112.01149129,239.422099543,-240.837,703.660285613,655.284718466
4471,395.520098676,1852.94795759,482.123086943,140.516,189.384,62.8303785708,0.999916,239.234221242,4471,239.322,229.778661624,239.078,376.826,240.610581464,4.49709265366,3073.80018489,239.072058109,-240.607,820.081967768,870.597398883
4472,404.865755389,2383.32680645,467.426256523,135.657,189.403,24.1793227478,0.999861,239.288326297,4472,239.359,557.30244559,239.119,376.86,234.993782688,4.40453339967,2975.25489739,239.124406134,-240.686,1627.79991595,866.021213034
4473,535.060562503,1032.87010922,212.704547671,138.534,189.362,86.6871224177,0.99993,239.657518674,4473,239.731,355.617859178,239.505,376.864,196.066621206,4.45823561191,2978.41520256,239.503016569,-241.193,1160.44847955,918.792180066
4474,326.448419198,774.071322677,16.4208860252,126.2,189.406,25.4790130406,0.999866,239.305123137,4474,239.406,501.1588627,239.166,376.832,154.329373709,4.33774146025,2965.4088475,239.160135705,-240.883,1510.73185863,990.858106018
4475,522.11819983,324.945096483,261.263633631,138.793,189.488,186.584049117,0.999848,239.555131635,4475,239.639,367.241677004,239.426,376.832,154.551825415,4.35475059542,897.306234186,239.430115285,-241.177,1185.02564106,128.124287764
