MaxEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,AveragePolicySurr,StdReturn,AverageEsReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,QFunRegParamNorm,AverageReturn,AverageDiscountedReturn,StdEsReturn,MaxReturn,AverageY,Epoch,Iteration,AverageQ,AverageAction,MinReturn
110.0,18.5173,3.0,1.86008,-20.7632,298.848635042,30.2727272727,165.563,0.412901615442,18.4367780956,287.081,729.6,95.000801545,24.2702870184,1000.0,18.4214525364,2993,2993,18.4217,0.490285,50.0
91.0,18.4997,3.0,1.74332,-20.7748,322.508566007,29.4117647059,165.604,0.408930488068,18.4122659452,287.09,798.615384615,96.9050391487,20.2907073008,1000.0,18.3965568009,2994,2994,18.3971,0.56648,122.0
57.0,18.4546,3.0,1.91182,-20.737,0.0,25.641025641,165.598,0.443565218961,18.3584721418,287.081,1000.0,99.9956828753,15.1462734343,1000.0,18.3432418691,2995,2995,18.3437,0.30046,1000.0
103.0,18.4149,3.0,1.6803,-20.6843,0.0,30.75,165.62,0.410802983326,18.3190896804,287.113,1000.0,99.9956828753,24.3374711094,1000.0,18.3050452008,2996,2996,18.3051,0.356332,1000.0
88.0,18.4022,3.0,1.9902,-20.6402,0.0,24.8048780488,165.637,0.443961654008,18.2997558531,287.124,1000.0,99.9956828753,18.592182349,1000.0,18.2839805345,2997,2997,18.2865,0.434989,1000.0
99.0,18.364,4.0,1.68927,-20.5958,139.652893116,32.1290322581,165.629,0.421128174021,18.2652879351,287.132,218.166666667,81.1956481751,21.8465940883,852.0,18.2504957934,2998,2998,18.2473,0.456546,76.0
75.0,18.3725,3.0,1.75794,-20.525,0.0,23.5609756098,165.606,0.415235186068,18.2769424054,287.137,1000.0,99.9956828753,16.2976113475,1000.0,18.2664482338,2999,2999,18.269,0.400218,1000.0
58.0,18.3183,4.0,1.62009,-20.4941,313.287831404,24.7142857143,165.602,0.390122056484,18.2319908284,287.133,774.142857143,95.407498795,15.5567864754,1000.0,18.2194906969,3000,3000,18.2185,0.58783,109.0
111.0,18.2316,3.0,1.48295,-20.4204,0.0,29.5882352941,165.627,0.397267850356,18.1421096378,287.159,1000.0,99.9956828753,23.879744859,1000.0,18.1285778464,3001,3001,18.1282,0.183005,1000.0
94.0,18.2104,5.0,1.35945,-20.3557,0.0,30.1818181818,165.658,0.373303448005,18.1298661035,287.193,1000.0,99.9956828753,23.909494178,1000.0,18.1161630419,3002,3002,18.1174,0.280948,1000.0
68.0,18.1449,3.0,1.4845,-20.3381,0.0,24.487804878,165.664,0.381133101161,18.0601791791,287.222,1000.0,99.9956828753,16.651553727,1000.0,18.0414706597,3003,3003,18.0421,0.382787,1000.0
122.0,18.1585,3.0,1.84834,-20.3117,0.0,30.8125,165.68,0.433195089368,18.0541326313,287.241,1000.0,99.9956828753,27.0224877417,1000.0,18.041052986,3004,3004,18.0409,0.331372,1000.0
155.0,18.0857,3.0,1.33802,-20.2048,0.0,26.2162162162,165.715,0.36720770619,18.0018052138,287.257,1000.0,99.9956828753,26.0676201084,1000.0,17.9901150909,3005,3005,17.9899,0.395588,1000.0
114.0,17.9766,4.0,1.68276,-20.2252,0.0,34.1333333333,165.73,0.418348608816,17.8820254839,287.238,1000.0,99.9956828753,22.6741164228,1000.0,17.8713236054,3006,3006,17.8713,0.328826,1000.0
126.0,18.0229,3.0,1.7276,-20.1611,0.0,32.9655172414,165.742,0.421856033296,17.9209360151,287.261,1000.0,99.9956828753,29.4939885852,1000.0,17.9107521888,3007,3007,17.9109,0.409376,1000.0
125.0,17.9483,3.0,2.02454,-20.0463,0.0,30.3428571429,165.735,0.462212425775,17.8342823988,287.292,1000.0,99.9956828753,26.4671687267,1000.0,17.822433136,3008,3008,17.825,0.479751,1000.0
153.0,17.9729,4.0,1.66079,-20.0365,0.0,37.1153846154,165.74,0.404934378165,17.8816355799,287.3,1000.0,99.9956828753,38.3780054429,1000.0,17.8701777667,3009,3009,17.8702,0.697625,1000.0
70.0,17.9009,3.0,1.45576,-19.9805,0.0,24.4047619048,165.765,0.382131098127,17.8148010371,287.331,1000.0,99.9956828753,18.3563399244,1000.0,17.8032920298,3010,3010,17.8022,0.470809,1000.0
117.0,17.7793,5.0,1.6902,-19.802,0.0,25.9210526316,165.763,0.430504348999,17.6819082969,287.369,1000.0,99.9956828753,22.3658357639,1000.0,17.6706667111,3011,3011,17.6692,0.32129,1000.0
149.0,17.6931,5.0,1.4651,-19.7481,0.0,30.9375,165.776,0.38279507112,17.5979992255,287.368,1000.0,99.9956828753,25.4090750274,1000.0,17.5835853211,3012,3012,17.5837,0.140612,1000.0
73.0,17.6676,3.0,1.37442,-19.7931,0.0,28.6764705882,165.787,0.37524375931,17.5875363791,287.381,1000.0,99.9956828753,19.0521275456,1000.0,17.5772462177,3013,3013,17.5784,0.514971,1000.0
68.0,17.6207,6.0,1.75195,-19.6137,0.0,29.8235294118,165.837,0.416374678966,17.4920245398,287.392,1000.0,99.9956828753,18.6365715546,1000.0,17.4817239408,3014,3014,17.4829,0.777672,1000.0
93.0,17.5098,6.0,1.35389,-19.5498,0.0,30.5882352941,165.844,0.371350575523,17.4337968749,287.403,1000.0,99.9956828753,21.2133665507,1000.0,17.4237027248,3015,3015,17.423,0.204034,1000.0
104.0,17.55,4.0,1.72947,-19.5883,0.0,33.3666666667,165.879,0.418736509081,17.4451942091,287.409,1000.0,99.9956828753,26.3153736224,1000.0,17.4353899421,3016,3016,17.4377,0.287155,1000.0
85.0,17.4891,5.0,1.4126,-19.4462,0.0,31.4516129032,165.897,0.376762151764,17.3902910314,287.404,1000.0,99.9956828753,22.8936372477,1000.0,17.3785840367,3017,3017,17.3771,0.234126,1000.0
105.0,17.3401,3.0,1.54389,-19.3425,0.0,29.15625,165.934,0.400955807638,17.2490130269,287.399,1000.0,99.9956828753,25.7064065154,1000.0,17.2356495654,3018,3018,17.2357,0.168703,1000.0
138.0,17.3209,4.0,1.45472,-19.3219,0.0,33.303030303,165.944,0.394510860332,17.2383903135,287.431,1000.0,99.9956828753,29.6162167376,1000.0,17.2283798248,3019,3019,17.2298,0.210218,1000.0
142.0,17.188,5.0,1.50068,-19.1921,0.0,34.4137931034,165.965,0.389074044676,17.0946642087,287.449,1000.0,99.9956828753,26.932248637,1000.0,17.081894158,3020,3020,17.0837,0.378634,1000.0
122.0,17.1974,3.0,1.69311,-19.1777,0.0,31.9333333333,165.971,0.421651075301,17.0942026833,287.474,1000.0,99.9956828753,28.0760079467,1000.0,17.0834220226,3021,3021,17.0838,0.500013,1000.0
67.0,17.1836,4.0,1.49022,-19.1691,0.0,29.9142857143,165.98,0.376278737279,17.1028675069,287.477,1000.0,99.9956828753,16.4305837277,1000.0,17.0944378127,3022,3022,17.0943,0.361196,1000.0
132.0,17.1016,3.0,1.60014,-19.1064,0.0,38.2692307692,166.007,0.400998339654,17.0017442479,287.484,1000.0,99.9956828753,30.4902981951,1000.0,16.991133543,3023,3023,16.9936,0.849447,1000.0
99.0,17.0276,3.0,1.45209,-19.0,0.0,33.4666666667,166.007,0.374149318391,16.9383602656,287.483,1000.0,99.9956828753,22.6299702951,1000.0,16.9272678995,3024,3024,16.9287,0.382591,1000.0
126.0,17.0052,3.0,1.39329,-18.9501,0.0,40.4166666667,165.979,0.376035006662,16.9160606674,287.502,1000.0,99.9956828753,36.5557982937,1000.0,16.9086582813,3025,3025,16.9078,0.621676,1000.0
142.0,17.0487,3.0,1.50705,-18.9511,0.0,34.3333333333,165.993,0.395012580891,16.9537212999,287.525,1000.0,99.9956828753,26.8270178903,1000.0,16.9455859987,3026,3026,16.9456,0.509354,1000.0
131.0,16.9252,4.0,1.47748,-18.8323,0.0,28.7741935484,165.975,0.400834718639,16.821794045,287.529,1000.0,99.9956828753,28.6510819223,1000.0,16.8122791058,3027,3027,16.8111,0.382421,1000.0
119.0,16.8801,3.0,1.45596,-18.8183,0.0,29.8648648649,165.993,0.403025916595,16.7786374546,287.542,1000.0,99.9956828753,24.4774161352,1000.0,16.7688478978,3028,3028,16.7698,0.239153,1000.0
160.0,16.8381,4.0,1.35811,-18.73,0.0,32.3793103448,166.035,0.373605480221,16.7583653318,287.536,1000.0,99.9956828753,36.1733506338,1000.0,16.7457716615,3029,3029,16.7454,0.783276,1000.0
106.0,16.8194,8.0,1.3503,-18.7008,0.0,42.44,166.049,0.366274252672,16.7399108997,287.536,1000.0,99.9956828753,23.3941531157,1000.0,16.7226882251,3030,3030,16.7248,0.605987,1000.0
104.0,16.6717,3.0,1.28111,-18.6333,0.0,30.65625,166.04,0.360780108866,16.5921074589,287.54,1000.0,99.9956828753,26.1708441961,1000.0,16.5764613375,3031,3031,16.5773,0.257925,1000.0
84.0,16.6076,3.0,1.48433,-18.5047,0.0,26.7894736842,166.043,0.383116124811,16.5149623037,287.539,1000.0,99.9956828753,19.3515372635,1000.0,16.4994749651,3032,3032,16.4992,0.206081,1000.0
75.0,16.6366,4.0,1.57197,-18.5694,0.0,29.8181818182,166.021,0.401663789073,16.5381347559,287.568,1000.0,99.9956828753,16.395591694,1000.0,16.5253528201,3033,3033,16.5253,0.405651,1000.0
79.0,16.666,5.0,1.34501,-18.5434,0.0,27.1621621622,166.026,0.360691133813,16.5862770683,287.593,1000.0,99.9956828753,18.1160127967,1000.0,16.5748930672,3034,3034,16.5758,0.784843,1000.0
114.0,16.5738,3.0,1.45932,-18.4319,0.0,28.8823529412,166.006,0.389149953886,16.4755010049,287.604,1000.0,99.9956828753,23.640399999,1000.0,16.4624093689,3035,3035,16.4628,0.233245,1000.0
106.0,16.5115,4.0,1.43768,-18.4095,0.0,27.6756756757,166.018,0.371999675899,16.4167480465,287.59,1000.0,99.9956828753,20.1749832433,1000.0,16.4053517842,3036,3036,16.4066,0.184741,1000.0
88.0,16.5033,6.0,1.285,-18.3683,0.0,29.6764705882,166.039,0.362746206897,16.419558821,287.603,1000.0,99.9956828753,18.2639480756,1000.0,16.4077428069,3037,3037,16.4072,0.192399,1000.0
136.0,16.5263,3.0,1.46894,-18.3798,0.0,32.7333333333,166.079,0.394021819445,16.4234858755,287.632,1000.0,99.9956828753,27.8063941487,1000.0,16.4110255342,3038,3038,16.4122,0.354641,1000.0
77.0,16.4558,3.0,1.3549,-18.3209,0.0,27.9722222222,166.058,0.389854008257,16.3416053492,287.614,1000.0,99.9956828753,18.6792905396,1000.0,16.3330739323,3039,3039,16.3326,0.15812,1000.0
103.0,16.4513,3.0,1.35451,-18.2925,0.0,23.2619047619,166.043,0.371079073452,16.3648303689,287.648,1000.0,99.9956828753,19.9261248996,1000.0,16.3572886512,3040,3040,16.3589,0.329964,1000.0
82.0,16.3874,3.0,1.19574,-18.2767,0.0,31.3125,166.062,0.342481053098,16.3064919417,287.652,1000.0,99.9956828753,20.1159723541,1000.0,16.2975934275,3041,3041,16.2951,0.556817,1000.0
88.0,16.3402,3.0,1.25337,-18.2022,0.0,31.53125,166.13,0.364896721598,16.2547638681,287.661,1000.0,99.9956828753,17.3294986493,1000.0,16.2491205527,3042,3042,16.2496,0.71371,1000.0
85.0,16.3193,6.0,1.33575,-18.133,0.0,32.9032258065,166.119,0.368270646318,16.2329638727,287.669,1000.0,99.9956828753,17.9521853081,1000.0,16.2274461148,3043,3043,16.227,0.717556,1000.0
97.0,16.3525,5.0,1.58694,-18.1275,0.0,29.0294117647,166.133,0.406354062049,16.2495866959,287.686,1000.0,99.9956828753,18.79218438,1000.0,16.243584576,3044,3044,16.2453,0.775265,1000.0
176.0,16.3163,3.0,1.60051,-18.0941,0.0,40.56,166.184,0.410616903416,16.2257416583,287.665,1000.0,99.9956828753,39.5323462496,1000.0,16.2185750011,3045,3045,16.2194,0.82503,1000.0
57.0,16.2768,3.0,1.41711,-18.071,0.0,23.756097561,166.208,0.381255812901,16.1848311224,287.656,1000.0,99.9956828753,16.1332568012,1000.0,16.1739372076,3046,3046,16.175,0.673458,1000.0
110.0,16.2393,3.0,1.33147,-18.0645,0.0,27.6388888889,166.216,0.371099231798,16.150821084,287.658,1000.0,99.9956828753,22.2037944427,1000.0,16.1378212283,3047,3047,16.138,0.233048,1000.0
137.0,16.2577,3.0,1.4332,-18.0744,0.0,33.0666666667,166.228,0.37466789843,16.1754969499,287.663,1000.0,99.9956828753,28.3053979932,1000.0,16.1662837582,3048,3048,16.1662,0.314208,1000.0
107.0,16.2596,4.0,1.27065,-18.0304,0.0,33.2,166.235,0.358528618491,16.1707128585,287.674,1000.0,99.9956828753,22.0565938742,1000.0,16.1654226358,3049,3049,16.1649,0.526625,1000.0
88.0,16.1359,3.0,1.5465,-17.957,0.0,26.5675675676,166.263,0.390548378254,16.0499125947,287.67,1000.0,99.9956828753,19.3970470594,1000.0,16.0453424343,3050,3050,16.0473,0.428691,1000.0
95.0,16.1698,3.0,1.44909,-17.911,0.0,26.7179487179,166.302,0.378844987657,16.0764394134,287.659,1000.0,99.9956828753,21.1198639248,1000.0,16.0704833824,3051,3051,16.0696,0.455404,1000.0
109.0,16.0802,3.0,1.01884,-17.8648,0.0,32.2580645161,166.299,0.309236228782,16.0092352356,287.681,1000.0,99.9956828753,25.8469037791,1000.0,16.0019239126,3052,3052,16.0003,0.638604,1000.0
123.0,16.1757,3.0,1.47024,-17.9062,0.0,28.2777777778,166.286,0.377176167947,16.0866251961,287.691,1000.0,99.9956828753,23.921876449,1000.0,16.0762296396,3053,3053,16.0786,0.218194,1000.0
90.0,16.0229,4.0,1.32525,-17.838,0.0,23.2619047619,166.354,0.367010122921,15.9393817964,287.681,1000.0,99.9956828753,19.4251426713,1000.0,15.9278850935,3054,3054,15.9269,0.338196,1000.0
74.0,15.9641,3.0,1.4233,-17.7689,0.0,27.6756756757,166.366,0.371263291142,15.8814192171,287.681,1000.0,99.9956828753,15.1694109954,1000.0,15.8749482973,3055,3055,15.8754,0.36622,1000.0
110.0,16.0302,4.0,1.1813,-17.8056,0.0,37.2916666667,166.37,0.348973485457,15.9527899838,287.698,1000.0,99.9956828753,27.5143586252,1000.0,15.9455443957,3056,3056,15.9474,0.447508,1000.0
145.0,15.9675,3.0,1.41738,-17.7689,0.0,47.6363636364,166.38,0.38703654402,15.8660748781,287.712,1000.0,99.9956828753,34.2644069958,1000.0,15.8606538661,3057,3057,15.8597,0.457949,1000.0
130.0,15.9868,4.0,1.17837,-17.7854,0.0,30.3529411765,166.4,0.333385027944,15.9294898343,287.736,1000.0,99.9956828753,24.2788728696,1000.0,15.922462099,3058,3058,15.9216,0.478879,1000.0
133.0,15.9873,4.0,1.18588,-17.7379,0.0,32.7931034483,166.409,0.3589136076,15.9080225719,287.736,1000.0,99.9956828753,26.6398448146,1000.0,15.8993727878,3059,3059,15.9007,0.67542,1000.0
179.0,15.9175,3.0,1.57306,-17.7109,0.0,36.5862068966,166.407,0.390134522695,15.8150097615,287.734,1000.0,99.9956828753,33.5101808939,1000.0,15.8059804251,3060,3060,15.8072,0.293065,1000.0
179.0,15.8946,5.0,1.26418,-17.6489,0.0,38.8076923077,166.416,0.356755353156,15.8188227108,287.746,1000.0,99.9956828753,38.4157612193,1000.0,15.8087898231,3061,3061,15.8076,0.629589,1000.0
165.0,15.8149,5.0,1.25415,-17.5572,0.0,40.9583333333,166.395,0.344454890691,15.7365335771,287.771,1000.0,99.9956828753,39.3334878175,1000.0,15.7298854117,3062,3062,15.7295,0.411199,1000.0
158.0,15.8333,3.0,1.24706,-17.5547,0.0,28.3888888889,166.373,0.369965525502,15.7411431888,287.792,1000.0,99.9956828753,28.793592823,1000.0,15.73458952,3063,3063,15.7331,0.795242,1000.0
127.0,15.7804,4.0,1.36523,-17.4901,0.0,34.0,166.385,0.3744453146,15.6898488616,287.809,1000.0,99.9956828753,28.7977489542,1000.0,15.6849463012,3064,3064,15.6874,0.347445,1000.0
131.0,15.7551,3.0,1.47504,-17.5057,0.0,30.1212121212,166.391,0.382648304285,15.6761179311,287.835,1000.0,99.9956828753,27.5458379145,1000.0,15.6651309576,3065,3065,15.6658,0.329832,1000.0
144.0,15.7517,3.0,1.20852,-17.4333,0.0,29.2647058824,166.393,0.347680773553,15.6735545169,287.84,1000.0,99.9956828753,30.7220066972,1000.0,15.6623167519,3066,3066,15.6611,0.391466,1000.0
118.0,15.8201,4.0,1.28484,-17.4731,0.0,30.8787878788,166.395,0.365329766784,15.7211482191,287.879,1000.0,99.9956828753,24.0854005518,1000.0,15.7103759822,3067,3067,15.7116,0.365066,1000.0
116.0,15.6661,5.0,0.989101,-17.3808,0.0,28.1142857143,166.415,0.312258641434,15.5926219466,287.914,1000.0,99.9956828753,22.148552263,1000.0,15.5820541491,3068,3068,15.5824,0.294836,1000.0
125.0,15.6389,3.0,1.40603,-17.3669,0.0,33.8666666667,166.421,0.370972198887,15.545839224,287.942,1000.0,99.9956828753,28.0103948959,1000.0,15.5354883056,3069,3069,15.5346,0.369529,1000.0
148.0,15.6329,6.0,1.48877,-17.3284,0.0,34.8214285714,166.418,0.390528648603,15.5439416018,287.945,1000.0,99.9956828753,30.6466655975,1000.0,15.5352911495,3070,3070,15.5373,0.513442,1000.0
115.0,15.6384,6.0,1.11301,-17.3463,0.0,35.4482758621,166.435,0.327431040553,15.5660583991,287.962,1000.0,99.9956828753,25.0180434292,1000.0,15.5534563121,3071,3071,15.5531,0.311919,1000.0
150.0,15.5789,6.0,1.11268,-17.2707,0.0,33.9310344828,166.411,0.342702158604,15.4940939348,287.979,1000.0,99.9956828753,32.8202324421,1000.0,15.4805984947,3072,3072,15.4816,0.253262,1000.0
60.0,15.7371,3.0,1.2043,-17.3496,0.0,20.1428571429,166.37,0.353256593186,15.6617652688,287.995,1000.0,99.9956828753,12.7839184693,1000.0,15.6480465419,3073,3073,15.6474,0.250366,1000.0
112.0,15.6749,3.0,1.32243,-17.3077,0.0,24.3902439024,166.399,0.365349272464,15.5927026802,287.993,1000.0,99.9956828753,23.2839084482,1000.0,15.5776766311,3074,3074,15.5782,0.481537,1000.0
176.0,15.6763,3.0,1.21224,-17.3138,0.0,27.7837837838,166.356,0.350994772369,15.5940643046,287.991,1000.0,99.9956828753,29.472969875,1000.0,15.5821836318,3075,3075,15.5813,0.405477,1000.0
107.0,15.6201,3.0,1.14417,-17.2288,0.0,28.7941176471,166.387,0.338425345736,15.5489033265,288.004,1000.0,99.9956828753,22.9882059425,1000.0,15.5396331438,3076,3076,15.5396,0.739487,1000.0
109.0,15.5119,4.0,1.24107,-17.2007,0.0,31.03125,166.386,0.358625188525,15.4364990776,288.002,1000.0,99.9956828753,19.9428627192,1000.0,15.425707768,3077,3077,15.4266,0.101453,1000.0
74.0,15.5372,3.0,1.10343,-17.1707,0.0,22.9333333333,166.393,0.343644158183,15.4565174653,288.01,1000.0,99.9956828753,17.0011764299,1000.0,15.4459165175,3078,3078,15.4454,0.494341,1000.0
143.0,15.4829,3.0,1.34087,-17.1844,0.0,27.2571428571,166.405,0.37592717659,15.3904297864,288.011,1000.0,99.9956828753,27.4333924335,1000.0,15.3809084982,3079,3079,15.3802,0.674082,1000.0
148.0,15.445,3.0,1.28273,-17.1348,0.0,24.6666666667,166.389,0.365257594473,15.367711259,288.02,1000.0,99.9956828753,25.3984126488,1000.0,15.3579032672,3080,3080,15.3602,0.490434,1000.0
262.0,15.4983,3.0,1.07652,-17.1703,0.0,33.6666666667,166.381,0.319384016325,15.4308627622,288.007,1000.0,99.9956828753,48.1271464168,1000.0,15.421319674,3081,3081,15.4208,0.124363,1000.0
140.0,15.4864,4.0,1.37247,-17.1331,0.0,27.3611111111,166.387,0.377472188971,15.4019697532,288.057,1000.0,99.9956828753,26.9692754999,1000.0,15.3957727523,3082,3082,15.3961,0.683973,1000.0
61.0,15.5208,3.0,1.10557,-17.1569,0.0,22.0666666667,166.395,0.33366496509,15.4394258775,288.055,1000.0,99.9956828753,13.7249165146,1000.0,15.4345430761,3083,3083,15.4351,0.681154,1000.0
80.0,15.3316,5.0,1.22529,-17.0108,0.0,22.5454545455,166.405,0.358540323392,15.252125812,288.047,1000.0,99.9956828753,18.0585594732,1000.0,15.2442087827,3084,3084,15.2448,0.255126,1000.0
183.0,15.4201,3.0,0.997178,-17.045,0.0,29.1176470588,166.392,0.314538052393,15.3419384029,288.054,1000.0,99.9956828753,31.5881257529,1000.0,15.3339163576,3085,3085,15.3331,0.218717,1000.0
142.0,15.4526,2.0,1.39389,-17.0461,0.0,19.4339622642,166.391,0.376153623726,15.3525519718,288.079,1000.0,99.9956828753,21.0816109029,1000.0,15.3426832096,3086,3086,15.3432,0.0212594,1000.0
106.0,15.4667,3.0,1.31041,-17.0663,0.0,26.5789473684,166.399,0.362024493456,15.3856082963,288.09,1000.0,99.9956828753,23.9271169431,1000.0,15.3761578007,3087,3087,15.3769,0.519727,1000.0
93.0,15.3599,4.0,1.36102,-16.9771,0.0,27.4166666667,166.41,0.377197496755,15.2823942035,288.123,1000.0,99.9956828753,21.1047322234,1000.0,15.2681332573,3088,3088,15.2693,0.102267,1000.0
62.0,15.3695,3.0,1.18602,-17.0317,0.0,22.2093023256,166.433,0.338739230871,15.3096323251,288.125,1000.0,99.9956828753,13.7951089066,1000.0,15.2941018304,3089,3089,15.2935,0.191075,1000.0
97.0,15.3322,3.0,1.20274,-16.9665,0.0,24.8292682927,166.449,0.349532410665,15.2546524346,288.159,1000.0,99.9956828753,20.8465970072,1000.0,15.2382021656,3090,3090,15.2396,0.291176,1000.0
101.0,15.2879,3.0,0.97468,-16.9352,0.0,26.6216216216,166.444,0.308669265074,15.227806942,288.149,1000.0,99.9956828753,22.4768365469,1000.0,15.2186205071,3091,3091,15.217,0.0367433,1000.0
101.0,15.3666,3.0,1.43346,-16.9777,0.0,20.3921568627,166.438,0.418411811893,15.2594752041,288.155,1000.0,99.9956828753,16.8430801889,1000.0,15.2501580545,3092,3092,15.2506,0.35904,1000.0
176.0,15.3429,3.0,1.13499,-16.9347,0.0,24.2142857143,166.463,0.344054723858,15.258315668,288.146,1000.0,99.9956828753,28.4609471066,1000.0,15.2508657214,3093,3093,15.2501,0.265535,1000.0
75.0,15.2559,2.0,1.24762,-16.901,0.0,20.1020408163,166.493,0.358571072179,15.1835028014,288.175,1000.0,99.9956828753,16.3010515473,1000.0,15.1720996319,3094,3094,15.1718,0.266506,1000.0
146.0,15.2795,3.0,1.31254,-16.9223,0.0,22.5,166.509,0.365720061445,15.1925740366,288.18,1000.0,99.9956828753,28.6439744576,1000.0,15.182047159,3095,3095,15.1842,0.825659,1000.0
77.0,15.3436,3.0,1.10204,-16.9415,0.0,22.0434782609,166.524,0.345782980057,15.2776111714,288.189,1000.0,99.9956828753,16.3679917253,1000.0,15.2650151535,3096,3096,15.2636,0.62228,1000.0
248.0,15.2969,6.0,1.20433,-16.9056,0.0,43.9130434783,166.534,0.352700294739,15.2154510666,288.215,1000.0,99.9956828753,56.2578790953,1000.0,15.2082707343,3097,3097,15.2078,0.538897,1000.0
101.0,15.268,3.0,1.05545,-16.8936,0.0,25.5641025641,166.584,0.318553476607,15.2024292506,288.236,1000.0,99.9956828753,22.3397941728,1000.0,15.1960444113,3098,3098,15.195,0.516635,1000.0
70.0,15.23,3.0,1.17622,-16.8565,0.0,21.8260869565,166.591,0.363159196847,15.1400393949,288.277,1000.0,99.9956828753,17.3672659957,1000.0,15.134790566,3099,3099,15.1362,0.0200585,1000.0
50.0,15.2327,2.0,0.9941,-16.8461,0.0,18.3962264151,166.585,0.326575933114,15.1547546194,288.331,1000.0,99.9956828753,12.6898259985,1000.0,15.1485263348,3100,3100,15.1485,0.566521,1000.0
138.0,15.2349,3.0,0.98648,-16.8255,0.0,20.6530612245,166.599,0.318482748216,15.1641733343,288.341,1000.0,99.9956828753,23.8409277833,1000.0,15.1587116682,3101,3101,15.1581,0.456573,1000.0
80.0,15.1825,3.0,1.02057,-16.8247,0.0,22.5111111111,166.608,0.315938058076,15.1162227416,288.357,1000.0,99.9956828753,16.7552608285,1000.0,15.1092987908,3102,3102,15.1095,0.830297,1000.0
197.0,15.2898,2.0,1.17727,-16.8615,0.0,29.2058823529,166.618,0.34788339669,15.2149888786,288.387,1000.0,99.9956828753,39.8657891163,1000.0,15.2069718246,3103,3103,15.2072,0.392714,1000.0
265.0,15.1442,3.0,1.26579,-16.7351,0.0,23.4523809524,166.614,0.364772836302,15.0538999332,288.392,1000.0,99.9956828753,40.9460750959,1000.0,15.0425340348,3104,3104,15.0428,0.413856,1000.0
134.0,15.2253,3.0,1.18972,-16.8319,0.0,24.2619047619,166.655,0.329587687648,15.1489529423,288.406,1000.0,99.9956828753,23.7266772941,1000.0,15.1382830196,3105,3105,15.1387,0.471931,1000.0
73.0,15.1709,3.0,1.08919,-16.7817,0.0,22.6428571429,166.704,0.327786158087,15.0996609438,288.437,1000.0,99.9956828753,14.9901895356,1000.0,15.086307586,3106,3106,15.0861,0.113985,1000.0
77.0,15.181,3.0,1.15366,-16.7924,0.0,26.175,166.724,0.354442334751,15.0936143396,288.443,1000.0,99.9956828753,20.6408424004,1000.0,15.0877756757,3107,3107,15.0881,0.60167,1000.0
112.0,15.2454,3.0,1.13025,-16.8545,0.0,24.1463414634,166.724,0.348440632078,15.1620026156,288.475,1000.0,99.9956828753,21.9128662235,1000.0,15.1538974027,3108,3108,15.1528,0.45686,1000.0
63.0,15.1805,3.0,1.11476,-16.7678,0.0,22.3255813953,166.717,0.34788337966,15.0973379844,288.453,1000.0,99.9956828753,13.4574625796,1000.0,15.0923319764,3109,3109,15.0937,0.203978,1000.0
111.0,15.1744,3.0,1.19186,-16.8266,0.0,22.3043478261,166.713,0.357119906009,15.0951625475,288.473,1000.0,99.9956828753,20.094201592,1000.0,15.0904331175,3110,3110,15.0902,0.442464,1000.0
86.0,15.2472,3.0,1.18325,-16.8296,0.0,23.1818181818,166.745,0.349815400555,15.1542718358,288.47,1000.0,99.9956828753,19.6309967413,1000.0,15.1501400656,3111,3111,15.1513,0.0205745,1000.0
80.0,15.158,3.0,1.25847,-16.7254,0.0,18.9433962264,166.752,0.374096728345,15.0749381233,288.498,1000.0,99.9956828753,16.6432207223,1000.0,15.0698482636,3112,3112,15.0688,0.230815,1000.0
65.0,15.2454,3.0,1.21377,-16.7716,0.0,20.9166666667,166.767,0.357202719053,15.1603445909,288.503,1000.0,99.9956828753,14.5885704882,1000.0,15.1568942209,3113,3113,15.1582,0.431362,1000.0
123.0,15.108,3.0,1.17003,-16.7075,0.0,19.4705882353,166.792,0.34341258951,15.0361530891,288.505,1000.0,99.9956828753,19.2377824139,1000.0,15.0304388219,3114,3114,15.0307,0.259931,1000.0
93.0,15.1874,3.0,1.15193,-16.7874,0.0,20.4081632653,166.822,0.347077857937,15.1114583211,288.514,1000.0,99.9956828753,20.032543286,1000.0,15.1073053907,3115,3115,15.1071,0.383032,1000.0
69.0,15.1639,3.0,1.18873,-16.8034,0.0,22.0731707317,166.837,0.33101735911,15.0909772689,288.509,1000.0,99.9956828753,15.8751074418,1000.0,15.0869040793,3116,3116,15.087,0.321265,1000.0
109.0,15.1183,4.0,1.04954,-16.7339,0.0,29.4594594595,166.872,0.324867255318,15.0419513989,288.499,1000.0,99.9956828753,27.4871907215,1000.0,15.0366391219,3117,3117,15.0385,0.259285,1000.0
126.0,15.1569,3.0,1.27127,-16.7086,0.0,21.6304347826,166.885,0.356121310451,15.0828142648,288.508,1000.0,99.9956828753,21.8127990904,1000.0,15.0757928556,3118,3118,15.076,0.0182383,1000.0
193.0,15.1946,4.0,1.31117,-16.7697,0.0,32.8387096774,166.912,0.372326103682,15.1052131798,288.514,1000.0,99.9956828753,40.9414190263,1000.0,15.0972440415,3119,3119,15.0964,0.0189948,1000.0
