AverageQLoss,AverageDiscountedReturn,MinForwardProgress,StdForwardProgress,AverageReturn,StdReturn,MinReturn,StdEsReturn,AverageAbsQYDiff,AverageForwardProgress,AverageAbsQ,AverageY,AverageAction,PolicyRegParamNorm,MinEsReturn,Epoch,MaxEsReturn,AverageEsReturn,AveragePolicySurr,MaxForwardProgress,QFunRegParamNorm,AverageAbsY,MaxReturn,AverageQ
0.00092829,46.7697814534,-0.0218565903175,0.101793416684,57.7576893102,9.95012388391,10.3771859002,16.1459812466,0.0158259860579,0.3707025015,0.232098,0.231847253297,0.691394,17.0212,14.6498417721,25,71.6296124706,52.4183007272,-0.244468,0.497750767367,22.3738,0.23186886095,72.0004975162,0.231818
0.000912019,41.8603370397,0.0614090091921,0.136077221231,50.8317658309,15.2086101029,23.9637144079,13.0542218018,0.0156027740849,0.316953593892,0.234956,0.234656597915,0.780723,17.1761,9.83723304173,26,71.7225587085,57.8940406392,-0.247259,0.546897860354,22.8654,0.23468043931,74.4326887343,0.234628
0.000915143,37.4225985096,-0.0131205363636,0.161519168804,44.7988625961,17.2717181245,7.97561502911,8.39820380784,0.0152502374189,0.271519045086,0.238888,0.238626758945,0.796825,17.3322,27.4305095824,27,71.3076351084,59.822883049,-0.251513,0.565528633993,23.3491,0.238639645267,74.7603869689,0.238601
0.000891855,47.4066422343,-0.00271325362447,0.0730635909974,58.759713553,5.53060311813,13.2276750305,16.0357261778,0.0148097507788,0.368704881313,0.243402,0.243133093967,0.674707,17.4732,10.9992239638,28,70.0182909856,54.1794784491,-0.256478,0.514931839452,23.8274,0.243148926346,70.0931889196,0.243102
0.00089588,49.3839158531,0.162885328306,0.0525588434917,61.0878489162,4.09313340062,40.5544945034,11.2080772765,0.0146744749956,0.417178937094,0.248866,0.248559726753,0.739726,17.6179,25.6424162665,29,71.0807309001,56.8635928113,-0.262502,0.516558932879,24.2825,0.248572325958,73.9338599655,0.248522
0.000953816,50.5914012264,0.138912016416,0.0416187588385,62.6579995871,4.15836447639,33.9732444348,14.2420643117,0.0149371187217,0.438121263727,0.255825,0.255506537341,0.743073,17.7802,3.77107458846,30,68.4455762527,56.085813809,-0.269827,0.523454807976,24.7722,0.255524974254,71.407622615,0.255458
0.000961242,50.6926954497,0.265390243582,0.0341824953276,62.8713226292,4.01120406422,53.8644695104,11.4251606687,0.0149389636214,0.436160213865,0.262227,0.26180080899,0.729651,17.9088,5.46288586594,31,71.0174884237,60.3199176844,-0.276817,0.538384829912,25.2099,0.261824281258,77.5566299832,0.261797
0.0009946,50.6766747788,0.0351762720795,0.0371816721893,62.8817145738,3.87291959103,20.2603493684,11.971544072,0.0150226952599,0.439554531043,0.269559,0.269152135625,0.73462,18.0185,20.7787962618,32,70.6624128755,57.522383869,-0.284734,0.527884232389,25.6469,0.269187767929,71.2665501078,0.269103
0.00106786,49.8811585865,0.333864692307,0.0260944716534,61.585259603,2.2572230729,54.792322575,10.2198113786,0.0154709598535,0.434460100883,0.276763,0.276271208259,0.767821,18.1389,11.9735042194,33,69.1152420588,60.8137113266,-0.292103,0.534277071244,26.1118,0.276320175603,67.8379438472,0.276219
0.00100764,48.3557649674,0.260442976129,0.047391826332,59.4336276675,3.384483618,49.1643351617,11.2475698104,0.014906661425,0.411268798617,0.284988,0.284477945216,0.752335,18.2241,2.89276018736,34,65.8673670326,58.473872103,-0.300379,0.496309461644,26.48,0.28454038899,67.2370469925,0.284435
0.00106995,49.586282365,0.352330058812,0.0287303637843,61.1236728863,2.7994857939,52.6550828593,7.04095231677,0.0155776755189,0.436064969932,0.292114,0.291588445668,0.77951,18.3105,24.9177906556,35,65.0827367603,59.659412569,-0.307876,0.494870498642,26.8927,0.291652655581,69.0369583401,0.291559
0.00107622,49.6042638413,0.340154171879,0.0246204737808,61.1878680157,2.49135634732,52.5454587979,8.36753518806,0.0155415512754,0.434572201894,0.299408,0.298872804322,0.804066,18.4066,18.3559592371,36,66.5985137683,58.7402678077,-0.316192,0.492911068423,27.3435,0.298937912521,68.0446464346,0.298826
0.00108591,49.295930738,0.276910519433,0.0298625969593,60.7165561323,2.74750946826,49.9952361182,4.53427416128,0.015728033817,0.430789930243,0.307726,0.307240705745,0.818829,18.5027,41.6048085909,37,69.9066713207,60.2704363698,-0.324834,0.526062303205,27.7242,0.307341176185,67.50761985,0.307148
0.00116265,49.5346468291,0.253928713627,0.0303390452738,61.1078457004,2.92638502025,50.9070257091,8.51514699623,0.0161537986938,0.431023509046,0.315977,0.315446420737,0.801849,18.6089,19.5662819559,38,66.5236678113,59.8505250312,-0.333578,0.517028607861,28.0724,0.315556802031,69.2380684186,0.315427
0.00115364,50.103373965,0.259619235822,0.0394213350678,61.9826242675,3.39438785047,48.1415862981,2.23907621893,0.0160517213584,0.435458949101,0.323521,0.323020948978,0.793163,18.6898,57.9256276962,39,66.5484681013,61.7889121657,-0.341348,0.525526482386,28.3786,0.323116114317,69.7597493841,0.322935
0.00114199,50.3856447091,0.338353291407,0.0288236704042,62.3354530728,2.82358102504,51.3831403608,6.93787702806,0.0163340227427,0.442454918116,0.331325,0.330822325374,0.805208,18.8086,31.5979362839,40,73.388522427,61.9395436217,-0.349868,0.520723449216,28.7354,0.330879743708,70.3481946426,0.330762
0.00122275,50.9674314663,0.237472706598,0.0420736658986,63.1725845166,3.4076257053,48.6837967568,11.4191415267,0.0165589517014,0.45021276528,0.341012,0.340476609079,0.802086,18.9122,6.68690473608,41,68.0712640012,60.4038809068,-0.35924,0.589789048632,29.0868,0.340533217836,75.2566728442,0.340446
0.0012714,50.8816132451,-0.0284348079075,0.0724269593055,63.3397166966,7.30629939678,6.63370245137,9.73468036904,0.0169389884945,0.44368050256,0.349149,0.348681198766,0.800927,18.9666,18.1629264681,42,75.3716194287,61.6326304987,-0.367246,0.610276996031,29.4492,0.348724223225,77.8143547284,0.348617
0.00119919,52.3688232298,0.177273856373,0.0662480311281,65.4807099146,6.04317477719,36.8998887746,11.7774476625,0.016608689599,0.470310205064,0.355804,0.35522415797,0.791398,19.0196,4.98437260315,43,70.5150130021,60.6384167118,-0.37415,0.711133489942,29.7976,0.355270637921,84.0950057469,0.355206
0.00131496,52.6155804717,0.203369910468,0.0609157257162,65.843142135,5.60788714968,50.9171665731,11.4514441688,0.0172279908602,0.472986407061,0.363498,0.363054796258,0.781515,19.0625,14.3918444218,44,76.6080898867,63.223334446,-0.381271,0.68016311035,30.1128,0.363078447135,87.2720533198,0.362997
0.00131818,52.6251811452,0.364297217148,0.0489569297858,65.8390421675,4.37393681035,55.4714547831,6.79371063246,0.0174897764014,0.468607970145,0.36967,0.369141672931,0.776755,19.0915,52.4398751529,45,81.9402226142,67.0821380068,-0.38779,0.629706793636,30.4378,0.369178038277,79.8026585943,0.369108
0.00142894,27.066558632,-0.0174476275351,0.0790788497755,30.8647098634,9.08001443523,7.45755438468,17.0089035858,0.0185415226838,0.133143118715,0.376438,0.375903508449,0.657996,19.1224,21.1114521971,46,69.7944958855,44.4733009733,-0.399431,0.517288506563,30.7895,0.375963204839,71.777483368,0.375874
0.00148166,44.9421964467,0.0186717810712,0.157052985809,55.5781620432,17.5309422444,14.9738979908,13.2889641067,0.0190521975314,0.353390486039,0.383785,0.383211961242,0.643838,19.159,20.5282923024,47,70.1478761201,32.3931551863,-0.408162,0.660266215894,31.1544,0.383296733171,84.3481755662,0.383185
0.00162341,53.3688810319,0.157831956532,0.110617447555,67.3863658947,10.0685516951,32.2581085914,18.246313752,0.0198003889625,0.470315355621,0.390804,0.39033495712,0.692501,19.2055,8.80557856922,48,83.363796202,52.7329676373,-0.414518,0.940396289624,31.4888,0.390394148905,102.392329121,0.390276
