AveragePolicySurr,AverageAbsQYDiff,PolicyRegParamNorm,AverageQLoss,MaxEsReturn,AverageAbsQ,QFunRegParamNorm,Epoch,StdEsReturn,Iteration,AverageReturn,AverageEsReturn,AverageAbsY,StdReturn,MinEsReturn,AverageY,AverageQ,AverageAction,MinReturn,AverageDiscountedReturn,MaxReturn
-6932.35,32.944132896,134.648,21471.9,28.3954181058,6687.86,521.165,1816,0.691204340149,1816,0.247810341401,27.1042771891,6687.09866598,0.112472507352,25.2843960965,6686.2230293,6686.11,1.0,-0.015288180872,0.399204865911,0.532833386991
-6897.69,36.4333237634,134.633,25098.5,27.9685973157,6654.37,521.311,1817,0.807069017381,1817,0.248901895554,27.0156865284,6653.93733946,0.112327382311,24.242948456,6653.26023341,6653.11,1.0,-0.0473449213767,0.400248256747,0.493377410695
-6919.24,32.677133689,134.654,24008.9,28.3173774377,6671.89,521.346,1818,0.778864655258,1818,0.256387802376,26.8974051239,6671.12503455,0.111745495571,24.8434838037,6670.78016047,6670.87,1.0,-0.0376636882868,0.4074502979,0.520823400618
-6904.96,31.0341340636,134.667,22739.3,28.1236275824,6654.41,521.469,1819,0.673347981508,1819,0.256984695011,27.096018662,6654.19149671,0.112302274737,25.4463650505,6653.70173267,6653.63,1.0,-0.0125849342237,0.407952211292,0.575425200212
-6914.89,31.4358825436,134.707,19045.8,28.181598619,6657.36,521.491,1820,0.614750262205,1820,0.25135505516,26.9710447872,6656.71524294,0.1123610823,25.6515228945,6656.67992314,6656.8,1.0,-0.0631130719377,0.402597937191,0.572110538166
-6913.74,32.8544970803,134.707,21677.3,27.8588486093,6657.32,521.663,1821,0.513578880088,1821,0.255161664546,27.0989748945,6656.82260927,0.111385881446,25.5927564115,6656.37966126,6656.42,1.0,-0.0383894065448,0.406224791558,0.502375691475
-6930.76,31.7769446225,134.664,18731.6,28.1545665189,6674.17,521.707,1822,0.792354840718,1822,0.246195147932,26.927753954,6673.6770167,0.11835017015,24.908823323,6673.38759841,6673.27,1.0,-0.027158720914,0.397666545318,0.539992047694
-6928.9,34.4787507853,134.709,25681.7,28.2733782725,6678.07,521.887,1823,0.627386466852,1823,0.257847567273,27.1499102281,6677.36359119,0.114607443143,25.4525757732,6676.80172033,6676.91,1.0,-0.0155970421311,0.408829297512,0.550940900815
-6908.24,34.6350340562,134.686,24103.1,28.3212347728,6657.41,521.988,1824,1.03797403471,1824,0.249820897173,27.0157806756,6656.62611183,0.113877372178,23.491591645,6656.23735981,6656.09,1.0,-0.0159099980502,0.401172963836,0.522373885054
-6921.57,34.6786658069,134.679,24858.1,27.9602076753,6667.63,522.006,1825,0.518816988802,1825,0.260492279528,27.262687593,6666.83789246,0.1145591489,25.9665195845,6666.16516107,6666.24,1.0,-0.0477112996108,0.411289397298,0.533509789484
-6918.1,32.5037166385,134.699,28428.5,27.6819274758,6666.15,521.802,1826,0.615536196923,1826,0.253075888881,26.8898388473,6665.14478982,0.113238176682,24.7044302895,6665.06892815,6665.16,1.0,-0.0142024370661,0.404257598922,0.534841801001
-6918.41,34.0202725351,134.683,21008.8,28.5430543812,6667.08,521.875,1827,0.75997517645,1827,0.251354192526,26.9641727407,6666.42944001,0.111312185016,24.7293762652,6666.39486234,6666.55,1.0,-0.0158997148075,0.402577826307,0.545639019156
-6932.14,35.1687854438,134.677,23381.2,28.3145916626,6680.46,522.02,1828,0.905581041425,1828,0.252628466528,27.1862241376,6679.8872466,0.111082860613,24.4279665262,6679.69608029,6679.56,1.0,-0.0404422138598,0.40379725123,0.546030324827
-6939.54,34.4893098702,134.643,22663.4,28.0343924952,6685.88,522.014,1829,1.07737267769,1829,0.255618209749,27.014289265,6685.0881023,0.113118451606,23.2062525492,6685.05334879,6685.15,1.0,-0.030629035342,0.40673118537,0.56941731361
-6934.23,33.905930374,134.647,28121.8,28.4785617022,6678.75,522.099,1830,0.824555398749,1830,0.254723683418,26.8876821725,6678.25022096,0.114889737662,25.0630653019,6677.57949969,6677.47,1.0,-0.0565499885642,0.40574291219,0.522481239049
-6926.74,34.9975200193,134.669,22679.1,28.3243180669,6665.64,522.041,1831,0.830197318727,1831,0.253363929309,27.0290972644,6665.23806706,0.11321762772,24.456525803,6664.06069594,6664.04,1.0,-0.0397581669972,0.404523784436,0.522089024946
-6920.31,33.6637872653,134.68,20446.8,27.9729834383,6663.87,522.205,1832,0.690378121339,1832,0.252778838046,26.8584045268,6663.43336992,0.110180533826,24.6286570621,6662.8271165,6662.71,1.0,-0.0333881148172,0.403990444365,0.513894910569
-6948.65,35.0781802523,134.678,24599.9,28.0405879374,6693.2,522.407,1833,0.769581004757,1833,0.256115721113,26.7713387282,6692.55503697,0.110460763894,25.3116712982,6692.0110966,6691.98,1.0,-0.0713806588539,0.407159287906,0.513425188174
-6944.53,34.9332489055,134.684,22648.1,28.174863822,6691.78,522.505,1834,0.669566174606,1834,0.250595960491,27.1683370131,6691.00586665,0.112134538853,25.3255572929,6689.81073939,6689.71,1.0,-0.0583549365094,0.401888459014,0.531904578414
-6953.73,34.6371067823,134.589,20787.5,28.7181435603,6692.3,522.658,1835,0.756255817004,1835,0.252369347796,26.9350079336,6691.54220693,0.113341269812,25.0951258663,6691.16495658,6691.32,1.0,-0.0167539516855,0.403585207199,0.512502017689
-6972.46,36.2290496282,134.583,26735.0,28.5135668026,6706.87,522.848,1836,0.826073557911,1836,0.252043732046,27.194008781,6706.44959128,0.109357914964,24.5955226891,6706.37801032,6706.19,1.0,-0.0380555116006,0.403294822918,0.517809123094
-6976.93,33.5943897892,134.587,22727.8,28.3989134857,6716.04,523.201,1837,0.671159032923,1837,0.246018422746,26.9029227338,6715.51148002,0.109907674727,25.1113551087,6715.11086075,6715.17,1.0,-0.0181106204873,0.397522193403,0.572383489195
-6966.41,34.6542184551,134.63,23347.2,28.1542180802,6709.07,523.547,1838,0.711282714659,1838,0.256044435623,26.8880319751,6708.30978048,0.111992248179,24.833180587,6707.99614184,6707.72,1.0,-0.0535020707166,0.407041139477,0.515586696892
-7000.48,33.2166070218,134.636,21068.0,28.3172319945,6738.82,523.698,1839,0.906838247662,1839,0.249383550036,26.9978418657,6738.06044524,0.111361148287,24.6691903095,6738.02427299,6738.09,1.0,-0.0408733464782,0.400742848335,0.537600327159
-6983.09,33.7902859594,134.591,22739.8,28.1534311334,6722.39,524.004,1840,0.684096303629,1840,0.257300613448,26.8854905522,6721.86020074,0.112656904593,25.5764037429,6721.5007282,6721.21,1.0,-0.0565950621542,0.408173951221,0.545334064891
-7015.43,38.000601699,134.587,23148.8,27.8198336824,6748.81,524.126,1841,0.695363880044,1841,0.254573088384,26.850464175,6747.65837985,0.111277537675,25.3985491103,6747.28282064,6747.53,1.0,-0.0475426871745,0.40563115426,0.502208201804
-7038.72,37.583121204,134.626,23394.0,28.3361346247,6763.65,524.376,1842,0.724350820156,1842,0.251482359951,27.1614317481,6763.28966412,0.112527958336,25.3238392988,6763.04199617,6762.82,1.0,-0.0297133452705,0.40272687906,0.495200147821
-7060.1,37.9267526689,134.68,22656.5,28.0669907705,6788.93,524.667,1843,0.706508045337,1843,0.252182430761,27.078820479,6788.28120123,0.108461785697,24.7355743706,6787.82989942,6787.87,1.0,-0.0100132775626,0.403353425402,0.523261061314
-7056.13,35.9618358384,134.692,30431.2,28.2382669994,6794.02,524.765,1844,0.836877140679,1844,0.251616076349,26.9595591228,6793.3193483,0.116823256098,24.5196625873,6793.28371428,6793.17,1.0,-0.040042876998,0.402813922641,0.522833676454
-7065.26,37.9326170613,134.67,23714.1,28.1392122524,6802.77,525.04,1845,1.10858222341,1845,0.258158601991,26.8943426891,6802.19695357,0.113448091072,23.0426094521,6802.15240956,6802.13,1.0,-0.0298265627572,0.409123300673,0.529556621477
-7055.34,38.2126758057,134.723,28874.3,28.1297286363,6791.3,525.217,1846,0.62462131732,1846,0.246514213251,26.9367931766,6790.70894898,0.111691323988,25.2628213597,6790.22475312,6790.2,1.0,-0.0480336150333,0.39795651175,0.5042093613
-7065.75,35.8405155511,134.706,23942.3,28.5258221311,6797.82,525.449,1847,0.737996791531,1847,0.251812499475,27.1964000855,6797.249253,0.11442971186,25.1887892944,6796.90277256,6796.9,1.0,-0.0233735056286,0.40306487005,0.525577257353
-7088.46,35.152779697,134.713,24906.9,28.1507850965,6823.06,525.659,1848,0.847881896718,1848,0.250523040231,27.0006858735,6822.45834356,0.112365860843,24.1408929262,6822.11721517,6821.94,1.0,-0.0478112258281,0.401866888276,0.514301262044
-7098.42,34.5626081769,134.752,22472.8,28.5744340363,6822.44,525.961,1849,0.825969245144,1849,0.253008574345,27.2328419799,6821.87852598,0.113382558251,25.0768338368,6821.53295653,6821.47,1.0,-0.025322642537,0.404136314108,0.535775929608
-7112.62,33.6125642033,134.763,28931.8,27.9105666195,6837.4,525.993,1850,0.912377808508,1850,0.254248475878,27.0050361756,6836.53510257,0.115308828625,23.5961523071,6836.50063998,6836.5,1.0,-0.305550317389,0.405389582257,0.530101869822
-7144.24,34.6124794223,134.769,25160.9,27.8872579143,6869.85,526.166,1851,0.868020688621,1851,0.25623311202,26.8367024055,6869.3848585,0.110693568444,24.0694565176,6869.22713676,6869.11,1.0,-0.0297878987276,0.407237242013,0.563386960745
-7169.88,33.4550208554,134.76,21031.2,28.1280685035,6891.6,526.283,1852,0.669542094386,1852,0.251256664273,27.0365334878,6890.90974111,0.112956709432,25.2706415647,6890.87585153,6891.04,1.0,-0.272905096519,0.402559510937,0.508655781096
-7206.34,35.0479976892,134.75,22862.6,28.4380776356,6927.33,526.396,1853,0.807159416163,1853,0.253590560132,27.2680408475,6926.85045417,0.113610132892,24.676591862,6926.8152485,6926.64,1.0,-0.0564166468241,0.404714928107,0.515838802803
-7185.27,35.2311605099,134.796,24757.5,28.0820956889,6908.48,526.606,1854,1.10666055476,1854,0.250916835142,26.6692733384,6908.0094053,0.114082620163,22.8996808936,6907.67492998,6907.55,1.0,-0.00530842286291,0.402195267851,0.546886418888
-7222.83,35.1895761586,134.822,23480.5,28.0570454466,6947.63,526.866,1855,0.675944991783,1855,0.254670283663,27.0033665953,6947.14627961,0.114973356945,25.4548370261,6946.7277129,6946.74,1.0,-0.149637196516,0.405993602461,0.532529757478
-7217.41,34.9326977857,134.833,21790.8,28.0085033692,6945.52,527.031,1856,0.761790432087,1856,0.259492987864,26.9704861421,6945.00386026,0.110875591609,24.3022447366,6944.93648677,6944.87,1.0,-0.0551404952559,0.410344837208,0.534766066456
-7232.44,35.9819016786,134.856,24342.5,27.8996623379,6966.92,527.315,1857,0.739945371649,1857,0.257247862016,27.0193069076,6966.3208812,0.116847505278,24.4640467998,6966.28578765,6966.25,1.0,-0.0202463136031,0.408230259952,0.542522166748
-7220.21,38.5319593643,134.847,28075.8,27.9382570405,6944.23,527.539,1858,0.484881561607,1858,0.248558591669,27.1560974589,6943.59344338,0.11222413459,25.9450643918,6943.52095245,6943.56,1.0,-0.0470197503771,0.399903967746,0.508541147048
-7265.26,38.9666268747,134.887,29541.9,28.2474604156,6983.88,527.734,1859,0.909939216521,1859,0.251910215453,27.0303210834,6982.97260235,0.11237642794,24.1305429106,6982.93545782,6982.87,1.0,-0.0540059644332,0.403060557177,0.516274360607
-7298.9,36.9287168835,134.887,24418.3,28.2427895554,7006.72,527.932,1860,0.994324432467,1860,0.246969927893,26.940395379,7006.07645344,0.112812396667,23.4714032106,7005.99975059,7006.01,1.0,-0.00546773813622,0.398392120491,0.535378959223
-7307.96,36.4262872051,134.899,32603.1,28.0056079242,7012.5,528.367,1861,1.03219918796,1861,0.257986764622,26.8002485991,7012.27933466,0.11517903288,23.4603853604,7011.78406673,7011.6,1.0,-0.0497852706795,0.408865001631,0.518026919168
-7349.73,38.165849761,134.912,31868.8,28.1835843225,7064.29,528.572,1862,0.818546388549,1862,0.256413940926,27.0375274862,7064.09967791,0.113062811146,25.3235010772,7063.19109228,7063.12,1.0,-0.0729906668005,0.407536568659,0.530600165884
-7324.44,33.8008961172,134.916,22388.2,27.9767508879,7052.49,528.846,1863,0.588437797202,1863,0.253781927762,26.9516737714,7052.17889914,0.11236627016,25.452679548,7052.14274698,7052.0,1.0,-0.0302516964934,0.404962886114,0.5423025757
-7352.2,32.3315701218,134.936,20964.8,27.8577148428,7086.19,529.16,1864,0.962122163802,1864,0.25570908445,26.7298964596,7085.7203723,0.112179700134,23.3739775511,7085.41772329,7085.47,1.0,-0.00704246118322,0.406766141264,0.516258408302
-7359.13,33.8336320958,134.925,20793.9,28.4869230803,7091.39,529.414,1865,0.754572339959,1865,0.257890770834,26.9639101607,7091.06556256,0.117740865835,25.2596349677,7091.03117868,7090.92,1.0,-0.0653846973503,0.408770071951,0.520157287882
-7355.04,33.5405696316,134.968,22601.5,28.5719134065,7083.6,529.501,1866,1.00584152879,1866,0.249221526625,26.8101039887,7082.85908741,0.113793756671,23.6075297845,7082.42604989,7082.59,1.0,-0.0177358916499,0.401362633766,0.512976186174
-7346.63,34.2146448704,134.986,26770.7,28.2922589693,7079.56,529.526,1867,0.717904807608,1867,0.255667497491,26.7226608901,7078.91124681,0.1329901533,25.5641830968,7078.87437829,7078.64,1.0,-0.0183245046585,0.406986387794,2.03309559279
-7362.38,30.6807420695,135.007,20121.0,28.910257341,7096.56,529.772,1868,0.895416660945,1868,0.256687591399,27.1479246783,7096.13141466,0.116167985706,25.0870034633,7095.42906669,7095.44,0.99974,-0.00784691623769,0.407544622887,0.546524592504
-7338.99,32.3382666125,135.021,24252.9,27.9924946461,7076.28,529.822,1869,0.844516322158,1869,0.251140762688,26.9228517821,7075.81693082,0.11561901154,24.4630704526,7075.57143838,7075.57,0.999974,-0.141227317995,0.402626442371,0.594420023679
-7324.44,33.7485671325,135.036,25165.5,27.7818020824,7060.29,530.002,1870,0.579091908176,1870,0.24611325498,27.0165720457,7059.34920734,0.114030149404,25.9249038512,7058.71797541,7058.86,1.0,-0.0603619124318,0.39753979199,0.529143309043
-7346.34,34.2187361237,135.02,23418.0,28.1246834706,7072.6,529.956,1871,0.774787109691,1871,0.253826585377,26.9755551615,7071.91057704,0.113815825507,25.0466196787,7071.87424311,7071.8,1.0,-0.0544515751556,0.404948273616,0.515794958863
-7366.55,33.4123286917,135.0,25097.6,28.448728749,7088.24,530.108,1872,0.87479540508,1872,0.247638230562,27.0280724126,7087.47150417,0.116032341575,24.4078949205,7087.43512436,7087.54,1.0,-0.0441710146196,0.399128270063,0.516343445258
-7367.46,33.2791209864,135.003,33460.7,28.1100247589,7093.72,529.988,1873,0.840157476559,1873,0.247358690987,27.0528686436,7092.78772355,0.115749816945,24.2923551184,7092.54741662,7092.6,1.0,-0.0378257586008,0.398818784777,0.559504803702
-7356.12,30.2363558219,135.01,20490.8,28.1917764488,7084.38,529.996,1874,1.00836208048,1874,0.255089024051,27.000650545,7083.8929765,0.117736783388,23.5239141049,7083.85836078,7083.83,1.0,-0.136157546572,0.406167810684,0.538699744159
-7351.98,31.6502901676,135.01,27151.3,28.1484207566,7085.51,530.078,1875,0.78749938534,1875,0.260132568294,27.0023657474,7084.49856202,0.111149366082,24.8543580154,7083.66878238,7083.72,1.0,-0.0142066673903,0.410921985291,0.530348290291
-7357.9,32.0569573825,135.029,22729.7,28.2128852043,7092.71,530.16,1876,0.873018160166,1876,0.251247911391,26.8788230783,7091.92664967,0.11636847268,24.2515230799,7091.51684751,7091.53,1.0,-0.0205885739665,0.402521777892,0.543029793509
-7342.63,29.908602909,135.042,19163.2,28.6823261488,7074.78,530.158,1877,0.730905927842,1877,0.25575682125,27.1962907419,7074.16227934,0.11044270923,25.625738319,7074.08834812,7073.96,1.0,-0.0207069678133,0.406786961323,0.513991034919
-7337.57,34.0950514165,135.056,27804.7,28.3986549903,7069.32,530.176,1878,0.966163240943,1878,0.281007725599,27.1027195418,7068.39636196,0.116454077047,24.1367792376,7067.99100354,7068.08,0.999865,-0.00152021883925,0.429451246511,0.627899187714
-7344.65,28.8316470509,135.068,17311.1,28.2073923806,7082.21,530.247,1879,0.857746777203,1879,0.254352053003,26.8203615664,7081.54904301,0.110055267313,24.2216392247,7080.72325154,7080.71,0.999998,-0.204620828179,0.405593586566,0.522389189671
-7330.84,33.558747616,135.057,23925.9,28.798888943,7065.84,530.177,1880,0.724235541744,1880,0.252925437478,27.0265256082,7064.96759766,0.110988280156,25.889673953,7064.35327639,7064.34,1.0,-0.0158336720282,0.404200017965,0.535741323679
-7326.23,28.5778613166,135.069,15660.4,28.0133946887,7060.68,530.197,1881,0.804098433481,1881,0.258552236491,26.8411936595,7059.96879437,0.111068298109,24.1215993673,7059.35432414,7059.34,1.0,-0.039369506355,0.409379067219,0.525461466187
-7307.91,30.1274546053,135.065,20748.2,27.912951605,7044.87,530.148,1882,0.668104823457,1882,0.254111915843,26.8540059142,7044.28643421,0.110989076048,25.2944215386,7043.40552774,7043.46,1.0,-0.0148933647769,0.405383945344,0.514815569603
-7322.88,29.3124788985,135.06,16451.2,27.6978571716,7057.68,530.068,1883,0.391802263583,1883,0.25421213828,26.9900388615,7056.91356124,0.113997972076,26.1084982547,7056.79921198,7056.75,1.0,-0.051584833738,0.405267051762,0.534739031141
-7295.89,28.528106216,135.061,15114.0,27.9849760549,7030.94,530.005,1884,0.781266757163,1884,0.254316035978,27.0196642439,7030.29693132,0.10954615548,24.9217885934,7029.96063215,7030.1,1.0,-0.0337409519314,0.405352756129,0.507881905086
-7294.15,31.222227532,135.075,21553.9,27.8985985593,7030.88,529.971,1885,0.833409767008,1885,0.284445223994,27.0010096812,7030.19714371,0.117282711559,24.3415215365,7029.6594502,7029.74,0.999999,-0.0477695547787,0.432631073007,0.561247743435
-7268.96,29.8768625495,135.077,18783.8,28.3859489189,7003.84,529.971,1886,0.757388533254,1886,0.287740568575,27.3620411855,7003.02368926,0.120405875005,25.2949363047,7002.26679323,7002.31,0.999701,-0.0306648327021,0.43600767122,0.59290950469
-7269.81,28.745372828,135.081,16097.8,27.6704807474,7007.27,530.079,1887,0.856113805658,1887,0.277446439792,26.949256093,7006.42128309,0.116024061795,23.7826742981,7006.36087429,7006.38,0.999822,-0.0118634972543,0.426358808738,0.55230158721
-7272.48,30.1385377087,135.076,21838.0,28.1621320339,7005.43,530.045,1888,0.863312238063,1888,0.278002069183,26.9788984316,7005.10581016,0.115137692436,24.3442620215,7004.78579083,7004.81,0.99992,-0.0494585696963,0.426532993366,0.599544191317
-7265.57,29.5151018815,135.081,16657.1,28.2213370865,6998.95,530.096,1889,0.669337679554,1889,0.252671811278,27.1436439239,6998.13446905,0.114686921022,25.2617232049,6997.64595137,6997.65,1.0,-0.0275517019742,0.403834576821,0.533583857044
-7259.94,29.6558622112,135.09,15477.7,28.0653707435,6989.18,530.134,1890,0.863722692535,1890,0.279425122411,27.0806612817,6988.11209827,0.11742294308,24.0901125671,6987.8302581,6987.87,0.99964,-0.0209704251134,0.428140747327,0.535110201788
-7261.2,30.3286822494,135.094,17218.9,27.7571636051,6983.43,530.086,1891,0.600459485207,1891,0.254262216042,26.9708085697,6982.57329944,0.114305252234,25.4370653776,6982.16429761,6982.17,1.0,-0.0385315812344,0.405323711235,0.574142288874
-7267.06,32.5726860276,135.1,18927.7,27.7991475815,6989.27,530.043,1892,0.525164543164,1892,0.284517418041,26.8312290807,6988.57439508,0.117366785864,25.7460035843,6988.18692769,6988.3,1.0,-0.0428788686084,0.432557615518,0.595066642426
-7285.81,32.2411101693,135.101,20120.8,27.8292476706,7007.89,530.032,1893,0.682828788653,1893,0.280208961041,27.091148706,7007.40142512,0.117836797284,25.1721646909,7007.36880565,7007.12,0.999804,-0.0463479438999,0.428751369041,0.601247806615
-7278.93,32.3203149693,135.1,18957.4,28.2392734485,6997.61,530.084,1894,1.16664988975,1894,0.283899235056,27.0732814078,6996.86582116,0.114018530128,23.0368932814,6996.83067036,6996.82,1.0,-0.0285006990501,0.43194668917,0.584685091802
-7304.92,31.291838744,135.122,20091.5,28.0053919292,7021.76,530.06,1895,0.583528461453,1895,0.281430985723,26.9616582951,7020.84708475,0.115267810908,25.2873600255,7020.64465465,7020.63,0.999978,-0.0158180480215,0.42972714505,0.575521388159
-7292.24,29.82383374,135.139,17913.5,28.4783795459,7010.14,530.048,1896,0.77246351137,1896,0.255808912687,27.2052611437,7009.38099974,0.110177207492,25.2354553948,7009.34545239,7009.29,1.0,-0.0233287174956,0.406817645346,0.486196199272
-7293.02,30.9287255261,135.14,20630.0,28.5307409023,7011.06,530.041,1897,0.93778658374,1897,0.250998989164,27.2192150056,7010.08509068,0.115709495344,24.3248913275,7009.0052924,7008.93,1.0,-0.0569121555608,0.402246720486,0.526105836868
-7323.51,31.6181632926,135.145,23225.6,28.7215203787,7036.37,530.072,1898,1.2140296471,1898,0.249295291212,27.0156918711,7035.14907743,0.114337132604,23.0685597048,7034.67194419,7034.52,1.0,-0.0228903635979,0.400592012989,0.562000177255
-7339.99,32.260460461,135.154,20237.0,28.3998084999,7050.43,530.058,1899,0.719164691058,1899,0.25263783318,27.2836688393,7049.41163091,0.115033233925,24.9833624948,7049.27479957,7049.24,1.0,-0.0361867430318,0.403899306764,0.535872297327
-7355.83,32.1663320322,135.174,19686.5,28.3888504098,7061.01,530.157,1900,0.745735746365,1900,0.252178067225,27.0474848921,7060.48701453,0.112655609781,25.1939890318,7060.33439428,7060.14,1.0,-0.0367087503738,0.403333062188,0.553840803336
-7380.35,36.2803374173,135.191,24769.8,28.6018263404,7082.4,530.284,1901,1.03366271624,1901,0.249095795183,26.947137753,7081.4159482,0.112587859448,23.9733692519,7081.17595082,7081.22,1.0,-0.0301061561626,0.400493347291,0.544948652813
-7390.73,33.034133041,135.181,20555.8,28.2243611696,7094.11,530.409,1902,0.820647217041,1902,0.251891385268,26.9705594582,7093.48716227,0.11145913638,24.2841676649,7091.91538954,7091.75,1.0,-0.0129026433674,0.403093757033,0.542338345076
-7395.25,34.302494822,135.19,36569.1,28.7104740222,7104.81,530.37,1903,0.879635716962,1903,0.256579684814,27.1148810213,7103.36770733,0.111184206066,24.5220277529,7102.79403553,7102.97,1.0,-0.0247013141086,0.407531164388,0.530470231134
-7392.62,32.2411536725,135.205,16689.7,27.8287053475,7103.12,530.464,1904,0.495754059881,1904,0.248504297197,26.857557244,7102.58099515,0.115307338811,25.7287798562,7102.51901898,7102.47,0.999998,-0.0536575979763,0.399963735968,0.988986876913
-7438.31,31.9130533165,135.238,18022.5,28.2126630455,7140.65,530.482,1905,0.620584915784,1905,0.297478755508,26.7976183021,7140.27840027,0.163866047425,25.2851474206,7139.82272257,7139.85,0.999796,-0.0572937772095,0.448115262911,1.37037556124
-7443.78,32.417891608,135.241,20972.7,28.4889726289,7143.56,530.546,1906,0.807355666016,1906,0.295323237769,27.0940652974,7142.4600046,0.154216148073,25.0727988476,7142.32265638,7142.21,0.999985,-0.0415199476758,0.445990408434,1.34490161764
-7478.8,35.8741727991,135.251,19718.0,28.0567872263,7174.8,530.827,1907,0.93593547462,1907,0.328593577397,26.8763951627,7174.15354901,0.364105889321,23.6343475126,7173.98348771,7173.92,0.999992,-0.0505769929605,0.476386638445,3.62112432171
-7525.4,34.2397219877,135.238,18975.5,28.1115916282,7220.71,531.086,1908,0.783497637185,1908,0.255772483395,26.9926224432,7220.14010622,0.121660707812,25.2745481405,7219.48094673,7219.62,1.0,-0.0461743863872,0.407369405691,1.28451906641
-7509.64,33.2595229692,135.257,20203.7,28.0367898386,7203.09,531.186,1909,0.749672147679,1909,0.254404401446,27.0820290177,7202.31063784,0.138899980324,25.6210827631,7202.08419438,7202.05,0.999999,-0.0326826064556,0.407198242648,1.2979536191
-7554.92,31.4225509352,135.277,18623.8,28.002895985,7249.63,531.262,1910,0.775183238813,1910,0.30662782141,27.0472232767,7248.96526976,0.174546341258,24.9158602791,7248.31972943,7248.23,0.999886,-0.0169506404623,0.458411642134,1.37067821544
-7554.56,31.238622417,135.297,17843.7,28.1273933873,7252.29,531.341,1911,0.942372674242,1911,0.330955293512,27.045754887,7251.71297029,0.396192482789,23.8838815425,7251.67648518,7251.66,0.999929,-0.0409889400034,0.48024979498,3.63667022439
-7574.76,31.3585210803,135.313,21108.1,28.2674209382,7269.37,531.503,1912,0.764861167197,1912,0.33491110561,27.1345106121,7268.71945452,0.400393408583,25.3681652298,7268.58024841,7268.54,0.999732,-0.0153785123096,0.482734781553,3.60927032144
-7608.19,30.5461187888,135.321,19189.9,28.3221672052,7303.36,531.566,1913,0.900709880315,1913,0.333217344691,27.0453020207,7302.69495782,0.362863581891,24.0013118858,7302.32481454,7302.39,0.999993,0.00200973949217,0.482573618522,3.70999002139
-7637.69,31.8090979885,135.313,19803.9,28.3025244337,7335.72,531.627,1914,0.786509220484,1914,0.343964421454,26.9701264045,7335.06894583,0.449184598877,24.5028382001,7334.53883061,7334.49,1.0,-0.0469545181233,0.492392296017,3.56786881856
-7661.72,29.7127903869,135.325,21024.4,28.4064053472,7355.71,531.71,1915,0.836678873963,1915,0.331202575209,27.0024626566,7355.23691023,0.365800360814,24.9061715601,7355.05364801,7355.04,0.999931,-0.0590654715545,0.480367902281,3.76367130775
-7677.99,29.2605898545,135.313,17108.1,28.2732798804,7361.35,531.824,1916,0.810539996419,1916,1.06710169846,27.0953157047,7360.77087718,1.54323844288,24.872144404,7360.02493213,7359.87,0.998859,-0.0043860234507,1.26201090909,6.99890205012
-7749.48,35.6514252559,135.335,21251.8,28.1462094682,7418.94,532.0,1917,0.694077875815,1917,3.47226300282,27.119993709,7418.44243556,1.40938696497,25.3000682957,7418.10895162,7418.0,0.995095,-0.111086727027,3.58777589099,6.15770344311
-7772.32,33.8296911023,135.336,23104.1,28.7390723327,7444.92,532.18,1918,1.05621304521,1918,4.32247868773,26.9832598075,7444.05553228,1.51705669728,24.3063422708,7443.56088929,7443.52,0.996066,-0.310044804601,4.24692747542,6.62680079477
-7786.58,32.9819167468,135.341,21415.4,28.0823364844,7459.95,532.315,1919,0.591486992723,1919,4.05169690554,27.0712156808,7459.48601195,1.06130581795,25.8971323459,7459.44995635,7459.4,0.992301,1.25029381119,4.00133409125,5.40662944077
-7821.52,31.9157787745,135.349,22084.6,27.7739071024,7500.21,532.439,1920,0.622184098358,1920,3.92517463799,26.8712088489,7499.67311233,1.1690996621,24.9377659511,7499.48665477,7499.44,0.997646,-0.372858862531,3.89526235848,6.37553168746
-7864.47,28.966443692,135.338,17017.9,28.0635414358,7549.04,532.592,1921,0.444331302996,1921,1.33689202192,27.1961019981,7548.50010332,1.15395470248,26.5089580485,7547.88906236,7547.83,0.999726,0.014917183044,1.45247085098,4.85931464664
-7846.33,28.9003907053,135.3,18259.5,28.1902394377,7529.76,532.625,1922,0.930290812845,1922,0.824220784615,27.0665074824,7529.45927913,0.90964974004,23.9370147471,7529.42320903,7529.32,0.999844,-0.654154737654,0.965498657567,3.04269569128
-7889.65,29.8649584648,135.273,22213.7,28.1796283036,7574.43,532.646,1923,0.587641610943,1923,0.87096752348,27.12553263,7573.60635708,1.00711787616,25.5813157999,7573.56529836,7573.43,0.999665,-0.986495973191,1.02444168513,3.1547044461
-7916.63,30.1570046365,135.308,19028.7,27.8541900194,7594.02,532.69,1924,0.613854721514,1924,3.91979583349,27.0216816302,7593.61170256,1.15300915158,25.1618107749,7593.39588633,7593.37,0.997878,-0.340862861939,3.90461532702,5.71628560983
-7943.05,29.5427359762,135.324,17474.0,28.5328817154,7620.48,532.91,1925,0.634375838271,1925,0.783896436582,27.2607912647,7619.95506904,0.908695657704,25.9920381782,7619.27961459,7619.28,0.999722,-0.550302277792,0.93158804116,3.96570290878
-7989.85,28.4194815013,135.322,18151.5,28.3027671549,7664.53,532.953,1926,0.937790875966,1926,0.8991105795,27.0237911903,7663.96951737,1.13377149224,24.0275057424,7663.93553565,7663.91,0.999761,0.0231123380175,1.0358298088,4.3208915352
