AverageEsReturn,Iteration,StdEsReturn,MaxReturn,AverageAbsQ,AverageReturn,StdReturn,AverageAction,AverageAbsY,AverageQ,AverageAbsQYDiff,PolicyRegParamNorm,AveragePolicySurr,Epoch,AverageQLoss,AverageDiscountedReturn,MinEsReturn,MinReturn,AverageY,QFunRegParamNorm,MaxEsReturn
58.6239993386,475,0.0,60.4965700063,8.81903,56.5323368531,4.04410774179,0.986276,8.81919615785,8.81882,0.11253830433,49.5793,-8.89741,475,0.156397,28.4386334161,58.6239993386,46.0386969747,8.81878758752,67.8259,58.6239993386
61.0569016995,476,0.0,58.5827984525,8.87503,51.360563341,4.77381593466,0.982045,8.87524019686,8.87477,0.121673249003,49.6553,-8.94578,476,0.187139,27.6020501374,61.0569016995,43.7255423149,8.87491264191,67.8725,61.0569016995
49.3205631036,477,0.0,58.5360674343,8.7813,53.5011922364,3.82828433528,0.997611,8.78191827048,8.78094,0.114567962346,49.7036,-8.85904,477,0.174866,28.9896845678,49.3205631036,49.3167015353,8.78149201244,67.9218,49.3205631036
59.3726553985,478,0.0,66.3200548133,8.83647,59.6217378042,5.57010597191,0.981242,8.83660501522,8.83639,0.110114552793,49.8428,-8.90419,478,0.102215,27.1605644842,59.3726553985,46.4414110482,8.83637711692,67.9861,59.3726553985
60.9731566831,479,0.0,63.8096634904,8.88392,57.9358594423,3.95260114371,0.99438,8.88409640677,8.88391,0.111405207285,49.8751,-8.95189,479,0.0840883,26.5387928661,60.9731566831,52.3141599686,8.88381013686,68.0399,60.9731566831
71.9555376033,480,0.0,58.3728426383,8.7452,55.2308221205,2.78230054761,0.979942,8.74528833326,8.74517,0.108972715478,49.8675,-8.81079,480,0.10572,26.3651650025,71.9555376033,50.7710872513,8.74524173708,68.1003,71.9555376033
52.4105250043,481,0.0,45.0618183656,8.83678,43.4804468456,1.08468151325,0.983258,8.83669355389,8.83678,0.0999535763299,49.8715,-8.91075,481,0.0635518,27.9923009763,52.4105250043,42.1650187133,8.83657600555,68.18,52.4105250043
57.0104717831,482,0.0,53.4282058787,8.75998,48.9820363486,2.29542411796,0.988811,8.76023981427,8.75998,0.113995669106,49.9197,-8.83562,482,0.117084,27.4218508154,57.0104717831,46.6314991737,8.76005803078,68.2174,57.0104717831
50.2349248902,483,0.0,59.6827108895,8.83604,54.4958303958,2.83267686831,0.998107,8.83638972637,8.83604,0.109787275801,49.9229,-8.9068,483,0.111528,27.8043402887,50.2349248902,49.6464162514,8.8361485525,68.2539,50.2349248902
54.1312005205,484,0.0,50.6609174132,8.77627,48.3996162711,2.23937460045,0.986596,8.77633079594,8.77627,0.112024185755,49.8518,-8.85264,484,0.0908977,27.7315235711,54.1312005205,42.8474038166,8.77621686313,68.297,54.1312005205
44.3542094683,485,0.0,50.6556365439,8.80537,48.5524594367,1.89743375272,0.984838,8.80581475867,8.80537,0.11669460382,49.8875,-8.88628,485,0.140755,27.5375927085,44.3542094683,43.7574490898,8.80554094465,68.3816,44.3542094683
53.5049670196,486,0.0,48.3721743547,8.78439,46.2631086406,1.52738584329,0.985803,8.78463671141,8.78439,0.110883720788,49.8547,-8.86922,486,0.115431,27.4984303622,53.5049670196,42.2246679141,8.78436269113,68.4169,53.5049670196
39.9541069695,487,0.0,50.3016752573,8.80382,46.2772692363,1.6486991161,0.982143,8.80414146959,8.80382,0.100862304322,49.8968,-8.88153,487,0.0598827,27.835945453,39.9541069695,44.3869997997,8.8038710711,68.4477,39.9541069695
47.4470372598,488,0.0,41.084780022,8.69622,40.0768377345,0.634060913471,0.990768,8.69721290883,8.69622,0.123815890096,49.9263,-8.77157,488,0.151371,27.1073040496,47.4470372598,39.0650591606,8.69687443822,68.5294,47.4470372598
42.0323055857,489,0.0,45.9559546085,8.76601,43.6087715199,2.3313900618,0.990445,8.76608201721,8.76601,0.109276827275,49.998,-8.8482,489,0.0702937,26.1439225348,42.0323055857,39.8738693256,8.76596895226,68.5479,42.0323055857
46.982071473,490,0.0,51.6073196679,8.72069,50.2567015591,1.20792295855,0.983004,8.72121844381,8.72069,0.118219492298,50.019,-8.79683,490,0.12427,27.8766894278,46.982071473,47.7156556003,8.72103913373,68.6435,46.982071473
39.1883252339,491,0.0,52.2467407088,8.78174,49.4043346888,1.15062245697,0.996714,8.78210364597,8.78174,0.119333375253,49.9273,-8.86412,491,0.143165,28.7031736588,39.1883252339,47.730019807,8.78194627227,68.6915,39.1883252339
65.3854072813,492,0.0,45.5241088052,8.68626,43.2309674236,1.89641175553,0.987349,8.68663766268,8.68626,0.125501533498,50.046,-8.77174,492,0.191737,24.9114373309,65.3854072813,40.0561597387,8.68648605785,68.7424,65.3854072813
49.6832679068,493,0.0,56.6250758739,8.72084,51.0149687949,2.59183485405,0.994893,8.72086782204,8.72084,0.101143515357,50.1028,-8.81275,493,0.0610594,25.9916583075,49.6832679068,47.6341409943,8.72069710295,68.7431,49.6832679068
44.3352991401,494,0.0,50.4942949529,8.69406,48.9142801688,0.953473373828,0.981647,8.69406210892,8.69406,0.11999447185,50.1365,-8.77768,494,0.16421,26.0545839999,44.3352991401,47.2500721094,8.69400935003,68.8024,44.3352991401
51.0789225665,495,0.0,49.7079962311,8.64127,46.4836539351,2.52511277982,0.984667,8.6419018205,8.64127,0.121570855037,50.1441,-8.71551,495,0.132463,25.9855027127,51.0789225665,41.682291802,8.6417494562,68.8272,51.0789225665
45.0936934318,496,0.0,47.5223544608,8.7157,45.275002635,1.32878768074,0.978979,8.71606423151,8.7157,0.124896714716,50.239,-8.78343,496,0.141774,25.5382333005,45.0936934318,43.6246719473,8.71595250695,68.9079,45.0936934318
55.2632083503,497,0.0,47.0177325407,8.64168,45.77291391,0.990612310589,0.990296,8.64223760918,8.64168,0.111408998811,50.2364,-8.71201,497,0.0897236,26.9319227802,55.2632083503,43.892775974,8.64180955289,68.9381,55.2632083503
41.8145490541,498,0.0,56.8767628336,8.67203,51.0227866872,3.61872090986,0.990393,8.67235693418,8.67203,0.114863224716,50.2097,-8.74119,498,0.104069,27.3516252998,41.8145490541,47.2034159162,8.67227206606,68.9542,41.8145490541
50.7873323843,499,0.0,43.7809941064,8.67356,40.9440436319,2.45889919089,0.996055,8.67377561537,8.67356,0.108460384917,50.1975,-8.74607,499,0.0776614,27.2631421168,50.7873323843,37.1869442411,8.67371162704,69.0049,50.7873323843
51.1905213563,500,0.0,51.3902645536,8.66959,46.1867901621,1.98022493591,0.989663,8.6702933964,8.66959,0.131935686926,50.19,-8.73782,500,0.22215,26.7933011843,51.1905213563,44.5321417387,8.67013796343,69.061,51.1905213563
54.6324600456,501,0.0,51.0514097734,8.5544,49.0984759793,1.38603768019,0.997181,8.55442487538,8.5544,0.108157228431,50.1539,-8.62478,501,0.0783042,28.1645868559,54.6324600456,46.7761601191,8.55435251854,69.1107,54.6324600456
49.8867372505,502,0.0,52.6104015714,8.56548,49.7099537073,2.09207709629,0.989539,8.56581243159,8.56548,0.110907002279,50.2708,-8.63952,502,0.0960966,27.9553732232,49.8867372505,46.1007877164,8.56570713112,69.155,49.8867372505
49.5212787177,503,0.0,54.4895100227,8.68054,50.3416033661,2.09649264223,0.997683,8.68067745367,8.68054,0.100198996525,50.306,-8.75273,503,0.0405284,27.1584805168,49.5212787177,46.7567472535,8.68064154866,69.175,49.5212787177
60.2223344616,504,0.0,60.5870147712,8.53148,58.4442889504,1.47546908009,0.9965,8.53166395429,8.53148,0.118045446481,50.31,-8.59193,504,0.0898734,26.4071080433,60.2223344616,55.802627661,8.53147555724,69.2267,60.2223344616
47.2177534494,505,0.0,42.95950418,8.69075,41.2078701214,1.11822931044,0.98798,8.69049426538,8.69075,0.113796288216,50.277,-8.75205,505,0.0950191,26.4311577232,47.2177534494,39.4164579871,8.6904360356,69.2467,47.2177534494
55.5127916075,506,0.0,48.2336017485,8.44499,45.6203513313,1.34677324357,0.993921,8.4451978717,8.44499,0.117905062844,50.3342,-8.51152,506,0.203193,26.951144458,55.5127916075,44.1231025097,8.4451832822,69.3169,55.5127916075
37.1831033829,507,0.0,48.1459344797,8.57032,41.6382661554,5.67724430019,0.994328,8.57077033274,8.57032,0.110521757829,50.3159,-8.63808,507,0.110337,25.6087940712,37.1831033829,33.4958850776,8.57052470216,69.352,37.1831033829
44.7761823883,508,0.0,44.9170047229,8.5003,43.4774122656,0.950520092632,0.998377,8.50043687227,8.5003,0.123302866942,50.3481,-8.56977,508,0.187076,26.6235276707,44.7761823883,42.2140002909,8.50033295744,69.3878,44.7761823883
57.1506870237,509,0.0,46.0645679334,8.4948,44.1487157741,1.48881660706,0.98889,8.49574244779,8.4948,0.107914242822,50.419,-8.55595,509,0.137712,26.5523232173,57.1506870237,41.1776113592,8.49559316047,69.4001,57.1506870237
45.5731341485,510,0.0,38.5347625064,8.46438,33.7745807463,2.56712135641,0.984243,8.46381485064,8.46438,0.105802793581,50.3923,-8.53324,510,0.056793,24.7107933122,45.5731341485,30.5212406739,8.4637351249,69.4322,45.5731341485
44.4997472077,511,0.0,47.5900143404,8.52802,45.6239670177,1.05457400077,0.994958,8.52817273524,8.52802,0.108611484405,50.3068,-8.59638,511,0.118056,28.5289297281,44.4997472077,44.3309184859,8.52798325609,69.4766,44.4997472077
40.3757536465,512,0.0,47.7083611721,8.47982,44.2544991181,2.04084895261,0.997026,8.48008303192,8.47982,0.105935590442,50.2511,-8.55068,512,0.0869197,27.4884921332,40.3757536465,40.800403804,8.47996306652,69.4999,40.3757536465
48.4130992029,513,0.0,45.632388663,8.38467,41.912571962,2.12397245965,0.991328,8.38447121094,8.38467,0.107707225893,50.2816,-8.45046,513,0.121379,26.3812997246,48.4130992029,38.5436483015,8.38432406039,69.5437,48.4130992029
42.7794095224,514,0.0,51.0516470311,8.48081,48.3482652961,1.85246201183,0.992477,8.48131904625,8.48081,0.126911273431,50.2927,-8.55661,514,0.183177,27.7023867554,42.7794095224,44.1303630592,8.48107744473,69.5786,42.7794095224
47.6347729127,515,0.0,49.8048698772,8.45228,47.0068939777,2.00232760663,0.990847,8.45242169336,8.45228,0.0980093144871,50.3148,-8.52714,515,0.0466095,27.9818005621,47.6347729127,42.5842549019,8.45225122181,69.6406,47.6347729127
52.3761807135,516,0.0,47.5947571848,8.44297,44.7187137827,1.8761655662,0.995113,8.443102586,8.44297,0.109972737764,50.5034,-8.51957,516,0.106377,27.1937787755,52.3761807135,41.7306918347,8.44301181101,69.6965,52.3761807135
47.0225925737,517,0.0,41.1237457947,8.43553,38.5141965844,2.47756924622,0.985337,8.43578856292,8.43553,0.108799172971,50.4562,-8.50869,517,0.0859115,26.2900580973,47.0225925737,33.7464078486,8.43554237242,69.7104,47.0225925737
48.8043146953,518,0.0,48.4265176071,8.5208,46.1017386166,2.1830678978,0.990559,8.52109511057,8.5208,0.116359598629,50.3969,-8.59477,518,0.0978893,27.6406602997,48.8043146953,42.1002280685,8.52089954082,69.733,48.8043146953
41.211883826,519,0.0,54.6784471714,8.43126,50.6440863466,2.36576746619,0.984773,8.43168223492,8.43126,0.123907010649,50.3888,-8.50197,519,0.209766,27.4171280551,41.211883826,47.6234978682,8.43138210986,69.7742,41.211883826
50.9032931173,520,0.0,52.6338982141,8.47422,47.4046273636,2.51419464851,0.994898,8.4742212454,8.47422,0.105179089809,50.4232,-8.54483,520,0.0728903,26.1652072779,50.9032931173,43.9546887371,8.47412043788,69.8043,50.9032931173
56.7062792457,521,0.0,60.9371009349,8.48184,53.57916994,5.38003080357,0.987226,8.48203461323,8.48184,0.128305427169,50.554,-8.5522,521,0.239763,26.2892578029,56.7062792457,45.1549447912,8.48185961013,69.8848,56.7062792457
57.4407854055,522,0.0,50.6221057274,8.48688,44.436291725,2.69414588699,0.995539,8.48688830654,8.48688,0.0953621395079,50.5979,-8.55432,522,0.0772907,26.3144328947,57.4407854055,41.5929747911,8.48680225599,69.9359,57.4407854055
38.1000766439,523,0.0,54.583617661,8.39418,50.8250495807,3.41538644371,0.99373,8.3943805315,8.39418,0.124745280795,50.6386,-8.45943,523,0.183464,24.8242294999,38.1000766439,44.239500036,8.39429119997,69.9967,38.1000766439
45.93964953,524,0.0,53.583473655,8.42615,48.7918033731,2.05163607627,0.997116,8.42648530419,8.42615,0.109907979914,50.665,-8.49192,524,0.0976381,27.2762239673,45.93964953,46.4292845773,8.42630827398,70.0344,45.93964953
48.2163839202,525,0.0,56.8722419296,8.38878,50.5338517088,2.73501519436,0.99475,8.38934072135,8.38878,0.108854327866,50.7329,-8.45564,525,0.0777661,25.369395267,48.2163839202,47.6309905277,8.38901532249,70.0464,48.2163839202
54.4009904989,526,0.0,62.6081766499,8.39209,56.7668299583,3.80461021881,0.99116,8.39246425736,8.39209,0.107294858169,50.755,-8.4629,526,0.111393,26.1281504015,54.4009904989,49.3550150333,8.39231942616,70.0751,54.4009904989
60.5590601705,527,0.0,56.9775613863,8.35055,54.1433606564,1.41877744623,0.94303,8.35024453982,8.35055,0.114740497822,50.8885,-8.42042,527,0.12278,26.6503539637,60.5590601705,51.9809057737,8.35012340233,70.1194,60.5590601705
54.2360676481,528,0.0,57.1191676748,8.30512,53.778124605,1.62886605392,0.982706,8.3056420868,8.30512,0.114380135043,50.9505,-8.36951,528,0.119524,28.9590365457,54.2360676481,51.2527193961,8.30539304899,70.1608,54.2360676481
54.4498277781,529,0.0,57.3936911122,8.33255,51.6351825676,2.71659945261,0.99493,8.33271909879,8.33255,0.0986141967939,50.947,-8.40551,529,0.0426008,28.4229260974,54.4498277781,47.7085292192,8.33266482202,70.1658,54.4498277781
46.8164248759,530,0.0,59.4406638035,8.336,53.7398606661,4.96961562527,0.989756,8.33604258626,8.336,0.112573774276,50.8937,-8.39707,530,0.116928,27.4970434868,46.8164248759,44.8303825401,8.33599026407,70.1877,46.8164248759
51.7202297466,531,0.0,54.818801556,8.27277,47.9040126891,3.5095667463,0.987351,8.27273483565,8.27277,0.10644118867,50.9317,-8.33796,531,0.0963298,28.5847270962,51.7202297466,43.8562207441,8.27260903998,70.2413,51.7202297466
53.0236509402,532,0.0,53.0565623022,8.22318,48.6146651639,2.10024838762,0.992665,8.2239155044,8.22318,0.127177311362,50.9647,-8.29425,532,0.167846,28.3083761079,53.0236509402,46.1774900355,8.22371963173,70.2587,53.0236509402
51.10285733,533,0.0,51.2180449051,8.31693,47.0683361782,2.222963425,0.99554,8.31665829374,8.31693,0.0994779854827,50.9979,-8.38639,533,0.0747551,27.5909786431,51.10285733,43.836193561,8.31660488862,70.2767,51.10285733
45.8290452458,534,0.0,56.7647306,8.27923,51.5933789229,3.56791973623,0.995693,8.27935721164,8.27923,0.110490820075,51.0433,-8.34782,534,0.109245,27.0666202652,45.8290452458,45.6391451326,8.27919849972,70.3099,45.8290452458
60.9208644176,535,0.0,52.7780247483,8.38496,47.6990621489,3.49227121881,0.940749,8.38547754369,8.38496,0.101420878715,51.1775,-8.45558,535,0.0546387,27.5117432874,60.9208644176,42.5889977695,8.38536109571,70.3602,60.9208644176
44.6167594985,536,0.0,52.7761872176,8.29691,50.9279434019,1.5099673059,0.996446,8.29686011486,8.29691,0.10660336531,51.1587,-8.36507,536,0.0847772,27.9203457545,44.6167594985,47.3928156437,8.29677667046,70.4221,44.6167594985
65.8613566246,537,0.0,58.4402451472,8.23495,54.5419108359,3.53151297893,0.985442,8.23525204952,8.23495,0.117896129903,51.1425,-8.31256,537,0.150142,26.3742859407,65.8613566246,47.7457074559,8.2349906335,70.4765,65.8613566246
56.9491509242,538,0.0,49.3153784701,8.2295,46.0147775114,1.75369818046,0.985794,8.22986144071,8.2295,0.11654467665,51.2407,-8.29746,538,0.144626,25.5926203258,56.9491509242,42.3392345022,8.22970904564,70.5136,56.9491509242
48.3421677613,539,0.0,61.6265852457,8.25478,55.6933093091,4.08843096545,0.989897,8.25509522051,8.25478,0.120843992271,51.3761,-8.3284,539,0.160083,26.5861759454,48.3421677613,49.568168188,8.25497395808,70.5833,48.3421677613
53.8518275463,540,0.0,56.8069866009,8.27003,53.9885627468,2.05421478958,0.977102,8.26972217548,8.27003,0.104666724375,51.4496,-8.34261,540,0.0803024,27.2065622676,53.8518275463,49.742785354,8.26964995237,70.632,53.8518275463
59.2226128003,541,0.0,53.4741036066,8.29785,49.6462989689,1.89419925419,0.963985,8.29785570713,8.29785,0.114247859909,51.487,-8.37284,541,0.0807128,27.6772719958,59.2226128003,47.4853500949,8.29771007799,70.6459,59.2226128003
57.54997717,542,0.0,52.9824491694,8.27054,48.4675815036,2.8662639387,0.992667,8.27027211707,8.27054,0.110132924359,51.478,-8.34375,542,0.103442,26.6645853365,57.54997717,44.9946054086,8.27018580945,70.6951,57.54997717
45.3489548631,543,0.0,54.2609331129,8.14659,51.9866738593,1.74482746212,0.997788,8.14721532701,8.14659,0.131963657123,51.5481,-8.21584,543,0.215812,26.9448031418,45.3489548631,49.7446440528,8.14698841945,70.7581,45.3489548631
55.008207159,544,0.0,53.4562195107,8.22179,51.5157324672,1.54990078382,0.993568,8.22191489072,8.22179,0.114557848728,51.5509,-8.28923,544,0.142779,27.1904153982,55.008207159,48.1098265824,8.22179804161,70.8168,55.008207159
54.4731228264,545,0.0,53.6392338388,8.1937,49.1645684888,2.47926571764,0.986987,8.19375936089,8.1937,0.106043295882,51.6179,-8.25073,545,0.0721065,26.9526569276,54.4731228264,46.1709620853,8.19362529032,70.8137,54.4731228264
52.10715077,546,0.0,53.3131710276,8.14362,48.8867158299,4.65740316555,0.981699,8.14401742979,8.14362,0.130468835067,51.6615,-8.19853,546,0.190223,27.1980367222,52.10715077,37.1977814621,8.14379159282,70.8434,52.10715077
56.0856348658,547,0.0,53.4576048423,8.20326,50.1305951016,1.76931003497,0.987804,8.20341529654,8.20326,0.10730763457,51.7187,-8.26761,547,0.114877,26.7869825326,56.0856348658,48.0328605204,8.20322694468,70.92,56.0856348658
53.0370948245,548,0.0,53.7618657394,8.14565,50.0900439004,2.27307729218,0.998332,8.14555536511,8.14565,0.112799928169,51.741,-8.21399,548,0.106003,27.1476121112,53.0370948245,45.812459574,8.14545585018,70.9716,53.0370948245
50.8400118956,549,0.0,58.6069836083,8.05129,52.0932917587,3.46747317841,0.993182,8.05156619516,8.05129,0.100243621182,51.7831,-8.11869,549,0.0431902,25.6510260883,50.8400118956,47.023701098,8.05141444464,71.0143,50.8400118956
47.9054999279,550,0.0,47.5940528066,8.14519,45.9759013176,1.53331068253,0.989154,8.1454972658,8.14519,0.128873836309,51.7473,-8.22026,550,0.179793,26.3124618991,47.9054999279,42.8288012786,8.14539777193,71.0266,47.9054999279
47.8556948732,551,0.0,52.6106280279,8.13771,50.2331372464,1.17937282465,0.989204,8.13772395447,8.13771,0.113192809089,51.8078,-8.20767,551,0.136961,26.9024550564,47.8556948732,48.193598217,8.13761030431,71.0605,47.8556948732
45.1205275962,552,0.0,48.5924269745,8.15228,47.5526594245,0.756086297632,0.991971,8.15255142749,8.15228,0.125220826184,51.7976,-8.22045,552,0.150194,26.2416022827,45.1205275962,46.1744481505,8.15226405432,71.1079,45.1205275962
46.4247250046,553,0.0,46.2447063876,8.07863,44.0381961925,1.92840614271,0.992178,8.07876204381,8.07863,0.130243649766,51.7907,-8.1521,553,0.223328,27.0072319547,46.4247250046,40.6539219604,8.0785521378,71.1603,46.4247250046
45.3582126103,554,0.0,49.5490314081,8.09778,48.0331130812,0.950799334732,0.996988,8.09790281115,8.09778,0.123265717648,51.8127,-8.17271,554,0.234007,27.4013671002,45.3582126103,46.287523828,8.09782829735,71.1994,45.3582126103
44.111388761,555,0.0,49.6541180354,8.17276,46.1462064775,1.8248033253,0.993094,8.17305486381,8.17276,0.116252470888,51.8301,-8.24623,555,0.143897,26.484121081,44.111388761,43.9153067822,8.17297762073,71.2458,44.111388761
51.4446841431,556,0.0,47.0649735195,8.18136,45.8611828485,0.753065668473,0.99396,8.18138380773,8.18136,0.115924325287,51.8656,-8.25323,556,0.119666,27.2992514952,51.4446841431,44.5806204159,8.18130662118,71.2611,51.4446841431
48.5922199193,557,0.0,50.2999149511,8.07104,48.5657477832,1.03626255538,0.991318,8.07173982919,8.07104,0.121224941455,51.916,-8.1367,557,0.122576,27.5166475473,48.5922199193,46.5277958769,8.07155312229,71.2931,48.5922199193
43.6581316055,558,0.0,55.0639850477,8.17377,51.2964944931,1.92346273814,0.993254,8.17375568965,8.17377,0.107830847661,51.9727,-8.24441,558,0.0714985,26.7856326567,43.6581316055,47.9885387841,8.17364978323,71.3187,43.6581316055
44.4949339317,559,0.0,49.7965882081,8.22018,46.546898156,1.66832901937,0.995617,8.22020287662,8.22018,0.107358213091,51.9788,-8.29203,559,0.0699587,26.6629435073,44.4949339317,44.5364848587,8.2200826524,71.3558,44.4949339317
49.4941223329,560,0.0,54.4920009704,8.07508,50.2115569582,2.45377210362,0.996349,8.07522842802,8.07508,0.116030334398,51.8905,-8.13889,560,0.0871545,27.9664012071,49.4941223329,45.8465322288,8.07513262327,71.4291,49.4941223329
53.9115689829,561,0.0,50.6777472351,8.09683,48.6868624448,1.5701371853,0.997272,8.09726801286,8.09683,0.12536663072,51.8781,-8.16825,561,0.130465,28.6706445711,53.9115689829,45.1991205094,8.09720131556,71.4949,53.9115689829
57.5072806889,562,0.0,41.8334497639,8.04073,39.6996695383,1.27858725743,0.995651,8.04103021528,8.04073,0.115328787654,51.923,-8.10213,562,0.145305,26.31563679,57.5072806889,37.7868280125,8.04092406827,71.5487,57.5072806889
48.5211419513,563,0.0,47.1216387192,8.06716,46.1961445242,0.938945727728,0.994075,8.06697613775,8.06716,0.105266030032,51.935,-8.13024,563,0.0745172,27.1748403057,48.5211419513,43.7073113307,8.06694317346,71.6007,48.5211419513
37.9797361802,564,0.0,47.9591664355,8.03531,45.8741131509,1.25318222031,0.993656,8.03520166252,8.03531,0.107672851802,51.9161,-8.09839,564,0.0825918,28.1268968498,37.9797361802,43.3997970481,8.03493253231,71.6075,37.9797361802
47.7812277738,565,0.0,49.7055179661,8.04884,46.9599607005,1.59446434488,0.989554,8.04892184338,8.04884,0.116712796259,51.9473,-8.11258,565,0.12957,27.971825544,47.7812277738,43.8323385485,8.04878675038,71.6747,47.7812277738
42.4120852034,566,0.0,43.2577158479,8.05496,41.2398249273,1.38186837944,0.995119,8.05523555267,8.05496,0.113196728143,51.9599,-8.12125,566,0.097031,27.6541976872,42.4120852034,38.4936008073,8.05511012064,71.7313,42.4120852034
46.6806296996,567,0.0,43.5008234508,8.00357,41.2431992029,1.34599274924,0.995279,8.00363759984,8.00357,0.118858700045,51.9526,-8.05975,567,0.13372,27.9044612309,46.6806296996,39.5086874684,8.00331590787,71.7833,46.6806296996
43.0126192482,568,0.0,38.3300936262,8.04486,35.8713544886,1.36325329948,0.997209,8.04493782492,8.04485,0.116193154395,52.0129,-8.09786,568,0.108757,25.7972342974,43.0126192482,33.8903534391,8.04471530079,71.8055,43.0126192482
47.6057860519,569,0.0,49.7049530754,7.97663,43.8311013022,2.31172819595,0.994717,7.97667681841,7.97663,0.108832788496,52.0734,-8.02813,569,0.113888,27.9859665985,47.6057860519,40.6145893951,7.97656464406,71.8591,47.6057860519
46.5055743764,570,0.0,51.9371024192,8.00487,47.8459987195,1.90425736683,0.992672,8.00497435419,8.00487,0.112694996867,52.1069,-8.05744,570,0.102156,28.8998111216,46.5055743764,45.7527779947,8.00489202784,71.9167,46.5055743764
47.3851094141,571,0.0,44.6413765951,7.92467,42.9762005667,1.07926094685,0.989774,7.92410150208,7.92467,0.102199714582,52.0882,-7.97908,571,0.0568954,27.0175145238,47.3851094141,41.341511941,7.92403671006,71.972,47.3851094141
51.6182048033,572,0.0,49.7373342005,7.9589,45.7697620963,2.28322860792,0.991023,7.95910093318,7.95877,0.119276175788,52.1261,-8.01515,572,0.102842,28.091116417,51.6182048033,42.6139313574,7.95873583414,72.0125,51.6182048033
49.8419596635,573,0.0,47.2304109203,7.93919,45.6919498079,2.73357678166,0.993199,7.93906045728,7.93907,0.119743779314,52.1635,-7.98957,573,0.14864,27.4975036503,49.8419596635,37.68749844,7.93882919685,72.0782,49.8419596635
53.0503997906,574,0.0,48.0498412005,7.83355,44.491745687,2.86656382254,0.993474,7.83389694952,7.83355,0.118381535131,52.1848,-7.88307,574,0.133752,27.9165190365,53.0503997906,37.3361690782,7.83378906502,72.1162,53.0503997906
43.4935299342,575,0.0,48.4306641604,7.80877,46.6318015812,1.2291944561,0.989153,7.80841609102,7.8087,0.100811056001,52.1972,-7.85948,575,0.0578565,28.1420137896,43.4935299342,44.0244827135,7.80820828859,72.1622,43.4935299342
45.1538205285,576,0.0,52.8800898921,7.85731,50.0975721502,2.57474275074,0.990435,7.85765693546,7.85728,0.113576684363,52.0905,-7.92969,576,0.162882,26.3181331107,45.1538205285,45.6867727337,7.85746606379,72.2133,45.1538205285
52.2331731161,577,0.0,54.1855262472,7.7094,50.6353258184,3.16715309242,0.988141,7.70989664839,7.70939,0.118526819925,52.1387,-7.77675,577,0.170839,27.7340448874,52.2331731161,44.6052500416,7.7092854178,72.281,52.2331731161
44.6897187775,578,0.0,55.418234492,7.82885,49.8882879015,3.12815981127,0.988731,7.82891196744,7.82885,0.110754327175,52.1317,-7.8904,578,0.100275,27.2515082268,44.6897187775,45.590398911,7.82871966519,72.2829,44.6897187775
58.9776823841,579,0.0,60.686755909,7.84986,53.3324900716,4.79599065074,0.991833,7.84980685386,7.84968,0.108522976957,52.2392,-7.91251,579,0.110412,26.0247159862,58.9776823841,45.8277650107,7.84937823849,72.3003,58.9776823841
53.0155258739,580,0.0,58.7435279107,7.84029,51.1306247848,4.18046722038,0.995643,7.84078185215,7.83992,0.118207082171,52.2747,-7.89785,580,0.165904,26.9157691723,53.0155258739,46.048968443,7.8401923078,72.3525,53.0155258739
60.2113823625,581,0.0,48.5446462205,7.77604,44.4277825412,1.92067692472,0.985861,7.77631038326,7.77491,0.108066449235,52.3964,-7.84143,581,0.0783225,27.5196447971,60.2113823625,41.4281675678,7.77483626387,72.4092,60.2113823625
60.4358061227,582,0.0,45.5951254393,7.84803,43.8011636898,0.842389945131,0.986963,7.84873272844,7.84483,0.11829649046,52.4068,-7.91021,582,0.16513,27.4634128056,60.4358061227,42.6308082285,7.84512085756,72.4668,60.4358061227
50.0407714482,583,0.0,48.5242093384,7.77095,44.7513891763,2.10769279278,0.989293,7.77174580842,7.76798,0.101112215377,52.4441,-7.83279,583,0.0504225,27.8739733284,50.0407714482,40.9113336233,7.76767355788,72.51,50.0407714482
47.3967989766,584,0.0,52.4459030032,7.75041,45.6223294596,4.48784076865,0.993927,7.75088787253,7.74688,0.118213844689,52.4842,-7.8166,584,0.169473,27.1315017354,47.3967989766,39.2672010902,7.74666970558,72.5304,47.3967989766
43.3210824535,585,0.0,45.025391758,7.81218,41.9074213086,1.69358574678,0.99157,7.81268397953,7.80749,0.100949487912,52.5012,-7.87454,585,0.0629266,28.2667230347,43.3210824535,38.9095062157,7.80771704846,72.5878,43.3210824535
49.2656791503,586,0.0,60.2175088237,7.78668,54.7915267668,4.67226201527,0.988901,7.78748570946,7.77843,0.108514437464,52.5198,-7.84878,586,0.105721,27.7015507702,49.2656791503,44.3601815679,7.77848697153,72.6435,49.2656791503
48.5479825595,587,0.0,49.3228049704,7.75934,47.9254836887,1.14909208981,0.990564,7.75996035214,7.74885,0.104977541661,52.5231,-7.81201,587,0.107991,26.7987812678,48.5479825595,46.2983614692,7.74878067065,72.6714,48.5479825595
46.9479403011,588,0.0,51.8814504107,7.76237,48.7529359897,3.49496535317,0.996484,7.7624329231,7.75274,0.106731412097,52.611,-7.81507,588,0.0796202,27.8070986126,46.9479403011,39.1900930898,7.75212969341,72.6609,46.9479403011
