AverageDiscountedReturn,Epoch,AverageQLoss,StdReturn,AverageY,StdEsReturn,AverageEsReturn,AverageAbsQ,MinEsReturn,AverageReturn,AverageAbsY,QFunRegParamNorm,Iteration,AverageAbsQYDiff,MaxEsReturn,PolicyRegParamNorm,AverageAction,MinReturn,AveragePolicySurr,MaxReturn,AverageQ
46.7428341001,2997,0.00023631,0.0778050366862,0.679424577386,2.35902450313,93.9591026609,0.679424,89.7236147751,93.3288653051,0.679424577386,83.7963,2997,0.00729526299784,99.8,70.4531,0.998872,93.2002370263,-0.681852,93.4014722001,0.679424
46.2960276991,2998,0.000227454,0.081570840816,0.68050008615,2.69542707426,93.4457261538,0.680513,89.9840659912,93.2511202807,0.68050008615,83.8639,2998,0.00725153839296,99.2754663905,70.4369,0.998734,93.1000001073,-0.682881,93.399739543,0.680513
46.6447932659,2999,0.000272009,0.0924695363179,0.679637769211,2.39607094036,93.1557293317,0.679644,89.165772113,93.3119059854,0.679637894211,83.9343,2999,0.00765684044107,96.2344904181,70.4943,0.998819,93.1029917751,-0.682139,93.4634770478,0.679644
46.3839199933,3000,0.000221,0.0871224642247,0.681145520906,2.05829195205,93.840172369,0.681153,89.3556074414,93.2688437721,0.681145520906,83.9882,3000,0.00715759297031,97.9181078127,70.5184,0.99835,93.1023019286,-0.683594,93.4992078164,0.681153
46.2103403273,3001,0.000247482,0.115918757165,0.681767334627,3.72084964825,92.2680982222,0.681758,87.3182560685,93.2402218434,0.681767334627,84.0398,3001,0.00719555647123,99.5122186618,70.5389,0.997952,93.0003844374,-0.684202,93.491337584,0.681758
46.3285616549,3002,0.000292878,0.0842743380358,0.682070628871,1.4606196156,93.7880006152,0.682061,89.4594883464,93.2611560707,0.682070658402,84.0834,3002,0.00755151523162,95.9839520264,70.5621,0.998,93.1,-0.684442,93.4885802128,0.682061
46.4047001189,3003,0.000286702,0.0882254864784,0.681813311244,1.67151288548,94.4345932478,0.681809,91.5168225493,93.2700096891,0.681813373744,84.1034,3003,0.00737100265592,99.2146898198,70.5866,0.998773,93.1000163787,-0.684237,93.4877457755,0.681809
46.3374791419,3004,0.000202989,0.0730511841137,0.682946016263,2.07246259303,93.6190587629,0.682943,90.0667507456,93.2562395829,0.682946016263,84.1315,3004,0.00659094334682,98.1569815748,70.6165,0.999125,93.1004119199,-0.685224,93.39683148,0.682943
46.8539140518,3005,0.000312216,0.0969384755153,0.681823462316,2.83792351055,93.0433197994,0.681812,85.9760956892,93.3546508435,0.681823462316,84.1586,3005,0.0076895942025,97.2537161736,70.6767,0.997761,93.2000000596,-0.684078,93.556490566,0.681812
46.1664733062,3006,0.000216802,0.102413058444,0.682022616724,1.49726720758,93.8379616386,0.682044,91.797129713,93.2314530287,0.682022679224,84.1488,3006,0.00653887892072,97.5594726667,70.6448,0.998152,93.0000115987,-0.684364,93.3995716538,0.682044
46.6075117775,3007,0.000240015,0.0849459292976,0.685100883455,1.99553497154,93.6947243737,0.685089,87.4709715989,93.3111800476,0.685100945955,84.1664,3007,0.00668890263789,95.4909135981,70.6902,0.997835,93.2,-0.687551,93.4999219441,0.685089
46.432844959,3008,0.00022514,0.0658502240981,0.683420785906,1.6530824297,93.0499180106,0.683456,90.1938365671,93.2736054934,0.683420785906,84.1745,3008,0.0064656533384,95.5336630755,70.691,0.999036,93.1000000238,-0.685824,93.3996320827,0.683456
46.1246049536,3009,0.000182241,0.10120502165,0.684733249428,2.07922459987,94.5519494805,0.684738,89.8712091928,93.2197967546,0.684733249428,84.1658,3009,0.00621679823605,99.687326811,70.7213,0.998875,93.0,-0.68711,93.3983199316,0.684738
45.7432962546,3010,0.000268888,0.0840310313478,0.685469075831,0.753262938001,93.9063820946,0.685475,91.9135046244,93.1519955472,0.685469075831,84.1638,3010,0.00676462359475,94.9217895972,70.7078,0.99891,92.9000000477,-0.687871,93.2999338537,0.685475
46.2512105268,3011,0.000217355,0.0822108502724,0.684868999193,2.23360329183,93.5989501352,0.684891,88.0611366787,93.2398602331,0.684869061693,84.1362,3011,0.00650709548935,97.1194624317,70.7338,0.999301,93.1,-0.687284,93.3275973358,0.684891
46.9121894183,3012,0.000216287,0.0535031310829,0.686621928916,1.50347025811,93.8658344899,0.686627,90.9129645467,93.3556927076,0.686621928916,84.1376,3012,0.00634916549816,97.0601279903,70.7552,0.999393,93.2,-0.689031,93.4917770632,0.686627
46.6915258544,3013,0.000242577,0.0630549244351,0.68586716506,2.22080546811,93.2815427722,0.685886,89.4308672977,93.3190110978,0.685867260268,84.1209,3013,0.00618506283105,97.3239943671,70.7897,0.999051,93.2,-0.688397,93.4997733692,0.685886
46.521169521,3014,0.000203719,0.0414866282802,0.687161950959,2.01295986868,93.2606054578,0.687161,89.3610391046,93.2865506808,0.687161950959,84.084,3014,0.00614715113765,97.1322909766,70.8118,0.999504,93.2,-0.689764,93.3992272723,0.687161
46.9968804238,3015,0.000236073,0.0513327247044,0.687459297965,1.97000733081,94.1286186993,0.687457,90.9904492541,93.372007357,0.687459330673,84.0585,3015,0.00619210852398,99.6256975071,70.8389,0.999128,93.3,-0.690044,93.4996734558,0.687457
46.9570211871,3016,0.00013824,0.0514814954247,0.687743167797,1.86268055768,93.4666047991,0.687749,90.8244592269,93.3628941772,0.687743167797,84.0104,3016,0.0053311599473,98.0013025559,70.8576,0.999504,93.3,-0.690257,93.4819131265,0.687749
46.8667125826,3017,0.000208842,0.063309106856,0.68864154599,1.55396956677,94.1661114141,0.688637,90.6146920522,93.3473470463,0.68864154599,83.9727,3017,0.00582006943373,98.0889813901,70.8662,0.999453,93.2,-0.691104,93.4989972785,0.688637
46.9160073418,3018,0.000244006,0.0520767022429,0.688104461078,1.98813649913,93.68994648,0.688111,89.8786193544,93.3564282318,0.688104461078,83.937,3018,0.00601820020751,97.5360464879,70.885,0.999382,93.3,-0.690503,93.494291474,0.688111
46.9724913344,3019,0.000188594,0.0515355187289,0.688779838225,1.74146947521,93.7003346239,0.688774,89.341907046,93.3659773299,0.688779900725,83.8943,3019,0.00566518223607,95.7074708171,70.9162,0.999439,93.3,-0.691176,93.4954025691,0.688774
46.9319478036,3020,0.000202457,0.0563290431153,0.688655715987,1.90304648553,93.3968676732,0.688652,90.0531273637,93.3598952314,0.688655778487,83.8517,3020,0.00561785418334,97.5423040231,70.9182,0.999258,93.2000001073,-0.691062,93.4970242059,0.688652
47.0136719156,3021,0.000169232,0.0462047675456,0.689683111812,2.05026609542,94.076000641,0.689685,90.5625887647,93.3726085843,0.689683111812,83.8131,3021,0.00554137278153,99.5138486049,70.9416,0.999537,93.3,-0.692019,93.4897520911,0.689685
46.9714119853,3022,0.000170485,0.0492925826832,0.689114984074,2.39196495573,93.7193271787,0.689112,90.2288475099,93.3686949586,0.689114984074,83.7655,3022,0.00550515809857,99.7741924991,70.9425,0.99893,93.3,-0.691466,93.4813972046,0.689112
46.961113201,3023,0.000170393,0.0518213610401,0.688736432967,2.41180144618,93.6939121576,0.688745,89.5664688647,93.3639111453,0.688736432967,83.7197,3023,0.00536508990803,99.7485224924,70.927,0.999451,93.2,-0.69107,93.4675913327,0.688745
46.9664179196,3024,0.000221226,0.0535815182984,0.689159045111,2.14163789667,93.7918691887,0.689163,89.3012146712,93.3664480057,0.689159105957,83.7011,3024,0.00581598035175,97.714170028,70.9498,0.999168,93.2000000238,-0.691476,93.4917238246,0.689163
47.0213587035,3025,0.000140061,0.0458436546175,0.689640661935,1.66410092433,93.286782129,0.689659,89.5311829282,93.3740574618,0.689640661935,83.66,3025,0.00528023093349,95.4098712008,70.9666,0.999518,93.3,-0.691931,93.4895549897,0.689659
47.066641625,3026,0.000169628,0.057366754793,0.689262839711,1.49967596981,93.5314662714,0.689249,89.5039008415,93.3845331045,0.689262839711,83.6195,3026,0.00517737074314,95.8323284406,70.9422,0.999057,93.3,-0.691502,93.5287799248,0.689249
46.8251829341,3027,0.000208176,0.0730905000618,0.691728504482,2.16193058793,93.6098460612,0.691772,90.0603125708,93.3393029597,0.691728566982,83.5909,3027,0.00545066061994,98.1676876645,70.9684,0.999568,93.2005402996,-0.694091,93.4000008106,0.691772
46.7916338377,3028,0.000249907,0.0689692597048,0.69048108738,1.6760647502,93.8148663198,0.690453,89.7211238607,93.3456360282,0.690481143934,83.5695,3028,0.00595880808738,95.6308101654,70.9634,0.997456,93.2001328129,-0.692752,93.4064466085,0.690453
46.8738960045,3029,0.000182924,0.0557250693815,0.688153286765,2.33982372049,93.6333654036,0.688171,90.3992430109,93.3564158396,0.688153286765,83.5404,3029,0.00527460227364,99.40286434,70.9663,0.998091,93.2000007749,-0.690434,93.4004514594,0.688171
46.4770892458,3030,0.000203938,0.0383380220934,0.691104582122,2.6046844708,93.6690111474,0.691109,89.1741941294,93.2804441533,0.691104642968,83.4867,3030,0.00551149875502,98.8465429213,70.9692,0.999215,93.2000263197,-0.693255,93.3015404165,0.691109
46.8200630472,3031,0.000166218,0.0631888478461,0.691394599342,1.37798815615,93.9064369837,0.691412,90.8485309099,93.3376674002,0.691394599342,83.4512,3031,0.00527172226618,96.0591069172,70.9931,0.999714,93.2000000238,-0.693579,93.4000029087,0.691412
46.4908889968,3032,0.000208052,0.045378414946,0.688819425544,1.71197098107,93.8543015241,0.688825,90.4170554706,93.2813307173,0.688819426104,83.4162,3032,0.00542871943048,97.0529248116,71.0076,0.999483,93.2,-0.690988,93.3856349641,0.688825
46.765613432,3033,0.000119473,0.072739177866,0.688466502823,2.06565149618,94.1041006437,0.688469,88.3242252593,93.3289782519,0.688466502823,83.3969,3033,0.00466058429113,98.1423706664,70.9742,0.999554,93.2000050544,-0.69063,93.4138128702,0.688469
46.7944181956,3034,0.000210529,0.0655720176153,0.687823812975,1.91292786287,93.307091082,0.687819,89.3830151867,93.3326258343,0.687823869529,83.3752,3034,0.00554256620665,95.317168442,70.9717,0.999806,93.2,-0.690036,93.4000236736,0.687819
46.3979515163,3035,0.000154568,0.0609384575368,0.69038845033,2.27033883801,93.6206988756,0.690388,89.7271599148,93.2757216839,0.69038845033,83.3411,3035,0.00495941109572,98.4582881738,71.002,0.997628,93.1166618758,-0.692523,93.3493803643,0.690388
46.2375312665,3036,0.000155178,0.0753959018676,0.690739849176,1.51007263568,93.9548585664,0.690745,89.4456986009,93.2435265082,0.690739849176,83.3188,3036,0.00499888194497,96.2296300919,71.0169,0.998261,93.1000003576,-0.692776,93.3002679458,0.690745
45.9186988787,3037,0.000222772,0.0791985201949,0.68956937398,2.57509553394,93.8857622514,0.689573,90.1385485644,93.1856159111,0.689569434826,83.2992,3037,0.0053938608868,99.8939640469,71.047,0.998519,93.0000088451,-0.691609,93.397598639,0.689573
46.7688450838,3038,0.000170494,0.0615245126067,0.688998909646,1.1649651987,93.557209739,0.689004,90.3707529779,93.3372194699,0.688998909646,83.2763,3038,0.00490060961468,94.7610811141,71.0533,0.998219,93.2000194783,-0.691053,93.4000046729,0.689004
46.8445089679,3039,0.000143893,0.0747126739969,0.68953210949,1.58526518058,93.2905549815,0.689519,90.5060725643,93.3433267144,0.68953210949,83.2765,3039,0.00487917951937,95.7357146071,71.0592,0.999461,93.2000511938,-0.691559,93.4258436647,0.689519
46.2358328712,3040,0.000195914,0.0590288369139,0.688879100058,1.04486826884,93.6918527189,0.6889,90.8963664591,93.2503340243,0.688879156612,83.2716,3040,0.00510639797875,95.1098576449,71.1013,0.997056,93.1000000477,-0.690969,93.3000769586,0.6889
45.7654621467,3041,0.000166746,0.0672354997948,0.689198847808,1.9977589889,93.1725104258,0.689209,88.3845737229,93.1556405911,0.689198847808,83.2405,3041,0.00483796732662,94.6610645162,71.1462,0.998977,93.0000398119,-0.691333,93.2999879981,0.689209
46.0628664945,3042,0.000102903,0.0957001976672,0.688782453156,1.14549556726,93.6523937426,0.688762,90.6836564677,93.2183875862,0.688782453156,83.2282,3042,0.0044561439362,94.9962372928,71.1909,0.997296,93.1000001311,-0.690919,93.399816127,0.688762
45.7749547285,3043,0.000187286,0.0716233512393,0.688554019811,2.06956389591,93.5983993198,0.68857,89.6845336555,93.1551661697,0.688554082311,83.2079,3043,0.00507731542953,97.3437288154,71.1578,0.999346,93.0,-0.690739,93.2966324494,0.68857
46.2892575986,3044,0.000201189,0.0708637042831,0.688725652704,2.31201407606,92.2839114433,0.688723,88.4227645044,93.2427066465,0.688725652704,83.2056,3044,0.00532724439372,94.6879872744,71.1598,0.999979,93.1000125643,-0.690861,93.300331639,0.688723
46.3674977207,3045,0.000188798,0.0678600343705,0.688699195467,2.09177380757,93.3695831733,0.688704,88.5175391013,93.2567565671,0.688699195467,83.2089,3045,0.00513712141468,94.8131332665,71.2096,0.999944,93.1001558274,-0.690847,93.3007536819,0.688704
46.4351301404,3046,0.000150623,0.0505583731252,0.687357235644,1.6090996196,93.5989962274,0.687359,90.6461955257,93.2684907051,0.687357235644,83.2042,3046,0.00486950531762,95.0981501869,71.23,0.999995,93.1003615803,-0.689449,93.3000218741,0.687359
46.4046965128,3047,0.000148292,0.0453877770086,0.690114598152,1.18366786402,93.7734056628,0.690099,90.1404940318,93.2921751953,0.690114598152,83.2001,3047,0.0048710305961,94.8252326722,71.2434,0.994988,93.1708643373,-0.692219,93.3664599406,0.690099
46.8098907997,3048,0.000212427,0.0742272806729,0.689417099307,1.89818612414,93.5561937087,0.689411,88.3537578917,93.336788819,0.689417161807,83.1975,3048,0.00545812489763,95.9442669206,71.2133,0.999548,93.200052815,-0.691614,93.4238189167,0.689411
46.439219319,3049,0.000142259,0.0421057378871,0.687829303961,2.38690307151,93.8740294622,0.687854,89.8709343234,93.2738944227,0.687829322163,83.1853,3049,0.00465068010448,99.4955864211,71.193,0.999192,93.2000000119,-0.690032,93.3,0.687854
46.513653035,3050,0.000179498,0.0571365288184,0.688918935511,2.11438908911,93.8234340304,0.688918,90.2981686743,93.2979558924,0.688918992066,83.1454,3050,0.00494733052718,99.0144541515,71.218,0.997308,93.2000005007,-0.691106,93.3999065721,0.688918
46.4620499083,3051,0.000211878,0.0462533284218,0.688272338459,2.54019891729,93.0691755876,0.688261,88.9788290521,93.273657459,0.688272457513,83.1595,3051,0.00523589349476,97.6162656534,71.188,0.999925,93.1083459486,-0.690436,93.3000548899,0.688261
46.702743541,3052,0.000264497,0.0577130871361,0.689178637233,2.0269128137,93.567042451,0.689174,89.1630900435,93.379249549,0.689178655435,83.1558,3052,0.00560530923851,98.130288836,71.1879,0.988959,93.2863742944,-0.691348,93.4672443763,0.689174
46.4954110536,3053,0.000209268,0.0441935297134,0.689526344329,1.77459023604,94.0022136355,0.689522,89.985509861,93.282881877,0.689526344329,83.1215,3053,0.00525840349039,97.8400561138,71.1794,0.999352,93.1013603727,-0.691679,93.3074163158,0.689522
46.7993109915,3054,0.000164797,0.0645506312616,0.689662842131,2.26995230432,93.0381710772,0.689666,87.8753463041,93.3345762241,0.689662842131,83.1153,3054,0.00481642242678,94.9492452876,71.1713,0.999614,93.2048841748,-0.691838,93.4000817251,0.689666
46.9868502727,3055,0.000103427,0.0940759003651,0.687775799938,1.69900957979,93.4686515713,0.687768,89.7591957497,93.4044721153,0.687775799938,83.0815,3055,0.00429697106433,95.6585490599,71.1644,0.993144,93.2003328833,-0.689932,93.4999926899,0.687768
46.972908041,3056,0.000154978,0.0902506175527,0.68943284132,1.29419132514,94.0565133451,0.689423,90.3334069014,93.4200867372,0.68943284132,83.0362,3056,0.00481283044294,96.30744105,71.1188,0.990003,93.2204278488,-0.69156,93.4999953438,0.689423
46.9352443703,3057,0.000184393,0.0867590153782,0.688730525194,1.96745095734,93.1036719992,0.688729,88.6932230305,93.3804647747,0.688730525194,82.9952,3057,0.00503534540682,94.9023541117,71.1446,0.995766,93.200125244,-0.690772,93.4999837537,0.688729
46.8689338597,3058,0.000154312,0.0654539004309,0.687629989555,2.97837149623,92.5756412579,0.687633,86.5081854179,93.3456594253,0.687629989555,82.9609,3058,0.00494842834347,97.1000793073,71.1369,0.999806,93.203939668,-0.689764,93.4004294305,0.687633
46.8968756864,3059,0.000167727,0.0521175240485,0.687234910404,2.26746360028,93.3206416244,0.687221,87.7551983255,93.3607955854,0.687234910404,82.9288,3059,0.00486957335713,95.2315729553,71.1624,0.998029,93.2007107721,-0.689363,93.4002090791,0.687221
46.9020487333,3060,0.000137555,0.0646449162379,0.687666952008,1.77387696377,94.0000195634,0.687684,89.4173285182,93.3505413611,0.687666952008,82.8964,3060,0.00466814344018,97.7360125288,71.1477,0.999968,93.2004718847,-0.689707,93.4003325078,0.687684
47.156048627,3061,0.000212611,0.0758209252399,0.687565816111,1.92569583261,93.6307085059,0.687567,90.5205510254,93.4062501284,0.687565872665,82.8702,3061,0.00526929715646,97.7248049616,71.1597,0.997959,93.3001078576,-0.68956,93.5867697659,0.687567
47.2633077863,3062,0.000162678,0.0812272223991,0.686886806746,2.96708606536,93.7510489503,0.686879,86.6241828348,93.4298944711,0.686886806746,82.8405,3062,0.00489008141987,99.9189358141,71.1486,0.997061,93.3000373942,-0.688913,93.5999236071,0.686879
47.1457918373,3063,0.000224176,0.0672401627849,0.685326458486,2.25410088437,93.4398825703,0.685333,89.7204788534,93.4057829917,0.685326645986,82.7968,3063,0.00481705526107,98.1416368894,71.1837,0.997731,93.3000204915,-0.687351,93.5000151271,0.685333
47.184326106,3064,0.000191752,0.0661179304549,0.685447430712,1.84393307615,93.3554364252,0.68545,89.5410486471,93.4088011609,0.685447430712,82.7576,3064,0.00494709696298,95.2053476739,71.2122,0.998368,93.3001437763,-0.687441,93.5105341591,0.68545
47.1246168362,3065,0.000150786,0.0734611635677,0.684461259039,1.5249739647,92.8174226752,0.684468,89.1988333994,93.4033260935,0.684461259039,82.7383,3065,0.00449981605489,94.1540872511,71.2294,0.997507,93.3000329123,-0.686381,93.5000006318,0.684468
47.1438934852,3066,0.000229581,0.0647013346103,0.684922248124,1.52998616522,92.9269985385,0.68493,90.1514370621,93.407478307,0.684922304678,82.7197,3066,0.00514531847246,94.9541158983,71.2439,0.997376,93.3000309208,-0.686912,93.500101195,0.68493
47.1563240261,3067,0.000261249,0.0718388522149,0.684509093573,1.97771017117,92.7521628924,0.684489,89.2153456223,93.4104450481,0.684509269181,82.7007,3067,0.00507668200898,94.6996579078,71.2271,0.997225,93.3003578871,-0.686458,93.5081043216,0.684489
47.2374887597,3068,0.000177008,0.0717696684704,0.684493493157,2.36676967645,92.7645852339,0.684522,89.1062246201,93.4221006168,0.684493493157,82.6949,3068,0.00493732419023,95.7146554548,71.2031,0.997646,93.3002472873,-0.686459,93.5004219601,0.684522
47.1775252236,3069,0.000178872,0.0682238171271,0.68317335652,2.20678381379,93.2778936204,0.683179,89.504511382,93.4127988497,0.68317335652,82.6916,3069,0.00478872059466,97.0901007621,71.1906,0.997464,93.3000407674,-0.685144,93.5000354497,0.683179
47.3394538598,3070,0.000171141,0.0697398503619,0.682660700521,2.1118036369,93.9856899986,0.682632,90.166882334,93.4366013176,0.682660700521,82.6889,3070,0.00472275961968,99.16525386,71.2071,0.998211,93.3001928843,-0.684674,93.500184689,0.682632
47.2759470071,3071,0.000132875,0.0991356706292,0.680712882656,0.878712060856,93.9510526384,0.680746,91.446717987,93.4454593581,0.680712882656,82.7029,3071,0.0045326542066,94.7794283532,71.2117,0.994699,93.3014204798,-0.682695,93.5994891354,0.680746
47.053129971,3072,0.000211514,0.0683144041661,0.682669374865,1.83216922112,93.1800284621,0.682693,89.7766702461,93.3886567998,0.682669374865,82.6829,3072,0.00500915280274,94.7200700804,71.1955,0.997914,93.3001680497,-0.684679,93.5000159138,0.682693
47.2473088758,3073,0.000255861,0.070736983376,0.683923231276,1.72612260434,93.275873051,0.683892,90.1449458614,93.4220926498,0.683923293776,82.6629,3073,0.00558606424883,95.4498354737,71.2469,0.997946,93.300051209,-0.685997,93.5022580794,0.683892
46.8819469227,3074,0.000244685,0.0877723677262,0.68187606114,4.07057292035,92.6625819237,0.681891,84.4515132538,93.403476501,0.68187618614,82.6491,3074,0.00476238069374,99.8013492217,71.2996,0.990134,93.2435798463,-0.683762,93.4859775883,0.681891
46.9631811805,3075,0.000224996,0.0433191660601,0.680895514523,0.980927688918,93.3232013988,0.680898,91.536219235,93.3785886478,0.680895639523,82.6371,3075,0.00472636749081,94.3070116442,71.3143,0.996942,93.208758181,-0.682732,93.4106362979,0.680898
47.131627161,3076,0.00014886,0.052252929558,0.682369317026,1.8553149085,93.5969301523,0.682367,90.0526335775,93.3965078556,0.682369379526,82.6165,3076,0.00465136018082,97.031852304,71.3266,0.998936,93.3001883641,-0.684159,93.5000020265,0.682367
47.2168229764,3077,0.000164482,0.0835588941537,0.6804726981,1.46385507269,93.6554748299,0.680488,89.7834000302,93.4247383697,0.6804726981,82.5945,3077,0.00450662043149,94.8059878252,71.3054,0.99655,93.3000480264,-0.682413,93.5968671406,0.680488
46.9644183305,3078,0.000191412,0.0400480966506,0.678746915912,1.24898992956,93.8408783969,0.678759,90.7666410494,93.3841618209,0.678746915912,82.5607,3078,0.00486606392133,94.6048354856,71.3231,0.996004,93.2872110986,-0.680578,93.4994333772,0.678759
47.2467478281,3079,0.000231075,0.0727489498446,0.68165629908,1.74496530176,93.1016174038,0.681663,88.7875924008,93.4216003528,0.68165636158,82.5122,3079,0.00483520044427,94.541296042,71.3353,0.99802,93.3000099658,-0.683531,93.5003342334,0.681663
47.0028103579,3080,0.000179111,0.0782277099373,0.681588196288,1.94265087978,93.8116130428,0.681572,90.6776015846,93.3788178581,0.681588196288,82.4737,3080,0.00490760798494,98.6308165529,71.3036,0.998102,93.2040338919,-0.683359,93.575349685,0.681572
47.2624207321,3081,0.00018488,0.0831323031771,0.679399837101,2.30818399447,92.2991310425,0.67941,88.9739897299,93.4287829333,0.679399962101,82.3975,3081,0.00464417930001,94.9146606417,71.3197,0.997229,93.300047143,-0.681258,93.5999910397,0.67941
47.1188702121,3082,0.000164464,0.0621244533909,0.679603527999,1.93274970641,93.2834085924,0.67962,89.501407863,93.400759509,0.679603527999,82.3127,3082,0.00443178517138,96.6406268255,71.3406,0.997796,93.3000000954,-0.681287,93.5000008464,0.67962
47.1479400735,3083,0.000204998,0.0660174467205,0.679129588637,1.76038466146,93.3389889919,0.679138,90.5536971333,93.4043255049,0.679129649483,82.2577,3083,0.0048953196416,96.7484979306,71.3381,0.998051,93.3000482144,-0.68081,93.5001315876,0.679138
47.2778102394,3084,0.00019696,0.0674133108576,0.679906769618,2.01847568156,93.1090129542,0.679906,89.8745290609,93.4278627343,0.679906832118,82.1778,3084,0.00485427722268,95.4293475267,71.3446,0.997867,93.3000308739,-0.681753,93.5056949099,0.679906
46.9346019079,3085,0.000223892,0.0454589398676,0.680239390048,1.70848110749,93.6462991168,0.680244,90.6085053012,93.3668537395,0.680239482079,82.1508,3085,0.00511271837671,95.829921689,71.3442,0.998112,93.2811929879,-0.682068,93.4001692175,0.680244
47.2293033074,3086,0.000198731,0.0792208464478,0.678658097051,1.84990185035,94.1943970961,0.67866,91.2521576403,93.4239388734,0.678658097051,82.0996,3086,0.00498278573265,99.5617370579,71.3655,0.997069,93.3000345095,-0.680431,93.5958216277,0.67866
47.1677515859,3087,0.000159017,0.0815227971909,0.678396380114,1.82642024984,93.4838616574,0.678406,90.5233510738,93.408151018,0.678396380114,82.0709,3087,0.00463725631885,95.5707597723,71.3835,0.997969,93.3000085591,-0.680275,93.5997230114,0.678406
47.2377161965,3088,0.000194415,0.0740763434091,0.678928511716,2.47784489033,93.2130016612,0.678935,87.1559522869,93.4222126815,0.678928511716,82.0191,3088,0.00503819302216,97.0108404781,71.3789,0.997629,93.3001136616,-0.680823,93.5661014368,0.678935
47.223827096,3089,0.00022992,0.0772042432873,0.679187713772,3.12066203325,92.6649760598,0.679187,88.3077399497,93.4209037386,0.679187713772,81.9963,3089,0.00491886849702,98.1170802438,71.4138,0.997429,93.3000215284,-0.681084,93.5012582881,0.679187
46.9020794297,3090,0.000200978,0.067752262481,0.679783962757,1.16154834901,93.2376681753,0.679781,90.8758855312,93.3504365155,0.679783962757,81.9503,3090,0.00462970802983,94.5726320865,71.4076,0.999984,93.2002031869,-0.681638,93.4000076769,0.679781
47.2881460995,3091,0.000194865,0.069472722116,0.679194402428,1.27240110046,93.6772216464,0.679206,90.7573126142,93.4245939695,0.679194402428,81.9227,3091,0.00472517337105,94.9377754717,71.4141,0.998763,93.3000575499,-0.681076,93.5015858928,0.679206
47.2257183769,3092,0.000202242,0.0915346769095,0.680626807635,2.46907198861,92.8264691322,0.680635,86.0388742602,93.4318052336,0.680626808195,81.8993,3092,0.00512189875234,94.6132381372,71.4246,0.995578,93.3000295379,-0.682486,93.5996974232,0.680635
47.0460550645,3093,0.000220528,0.0904095362554,0.67832337456,2.69183049066,93.3332474533,0.678324,88.7812968032,93.3826589421,0.678323392762,81.8452,3093,0.00495216156396,99.3,71.4197,0.998719,93.2035481091,-0.680219,93.5012232217,0.678324
47.3125053351,3094,0.000229007,0.0599345526249,0.678958190264,2.50068958157,92.9747954291,0.678959,89.5596101107,93.4344196542,0.678958190264,81.8069,3094,0.00506219543093,98.1138973575,71.4049,0.997769,93.3056024121,-0.680761,93.5162448681,0.678959
47.1954979346,3095,0.000249565,0.0766276716845,0.676083994949,2.87542454836,93.0416496584,0.676089,89.0092200395,93.4219564159,0.676083995509,81.7771,3095,0.00525886092919,99.7,71.4069,0.996375,93.286924251,-0.677846,93.544814686,0.676089
47.1958694764,3096,0.000219984,0.0832901399954,0.679224414792,2.81169879925,92.6849403348,0.679214,88.5854177121,93.414589628,0.679224539792,81.7461,3096,0.00485131082241,98.4792131831,71.4195,0.99769,93.3000387173,-0.681074,93.5984985381,0.679214
47.2649095657,3097,0.000222796,0.0851090259716,0.677818907032,2.40442150295,93.5182857836,0.677834,89.6084334457,93.4316313616,0.677818907592,81.6937,3097,0.00506691317491,99.0841023535,71.4021,0.996797,93.3005425772,-0.679605,93.5998648512,0.677834
47.2908756617,3098,0.000177715,0.0750694247898,0.677667776638,3.12700102018,92.1060988854,0.677674,88.0783131437,93.4277853245,0.677667839138,81.6393,3098,0.00483923863198,97.436957014,71.3918,0.998278,93.3000086187,-0.679435,93.5553864888,0.677674
47.1945252598,3099,0.000173336,0.0886366214115,0.67755549222,1.86416050847,92.7925702093,0.677564,88.6277415794,93.4171076871,0.677555510422,81.5887,3099,0.00465405645533,95.0262537619,71.3954,0.997209,93.3000183101,-0.679313,93.5991757798,0.677564
46.739859239,3100,0.00018599,0.0783447902744,0.676179327134,1.88570819133,92.9239770336,0.676165,89.6805824547,93.3254891723,0.676179327134,81.5603,3100,0.00488856004163,95.4093359774,71.4294,0.999378,93.2000543049,-0.677919,93.4801834881,0.676165
47.0702966831,3101,0.000192058,0.060694637404,0.677734284281,1.5194144121,94.0498018593,0.677756,90.4680839904,93.38845896,0.677734284281,81.576,3101,0.00494503877286,96.1706378357,71.4456,0.998464,93.3000185124,-0.679612,93.5001282519,0.677756
47.0719897043,3102,0.000177089,0.0701320161858,0.677109752451,1.22150971141,94.0678429001,0.67712,91.8105965668,93.3992218777,0.677109752451,81.5692,3102,0.00505722275758,97.455394269,71.436,0.996618,93.2005968608,-0.678819,93.5000943796,0.67712
47.1142812765,3103,0.00018895,0.0934065791032,0.67776232538,1.58004939466,94.0401956544,0.677753,90.5044638914,93.3977992222,0.67776238788,81.5546,3103,0.00464906785674,97.9283751665,71.4214,0.998145,93.210165755,-0.679453,93.598957852,0.677753
47.2739749566,3104,0.000164384,0.0846546755046,0.67471536335,2.86055997618,92.242469294,0.674728,86.2771972415,93.4269174482,0.67471536335,81.5308,3104,0.00464747726654,94.7577774644,71.473,0.997911,93.3000096916,-0.676705,93.5999685588,0.674728
