AverageAbsQYDiff,Epoch,AverageQLoss,AverageAction,MinEsReturn,AverageAbsQ,Iteration,AverageDiscountedReturn,MaxReturn,StdEsReturn,StdReturn,AveragePolicySurr,AverageY,QFunRegParamNorm,AverageEsReturn,AverageReturn,MaxEsReturn,AverageQ,PolicyRegParamNorm,MinReturn,AverageAbsY
4.33184315733,334,96.2783,0.914308,38.796811085,169.778,334,121.790467804,876.024575565,248.755905469,164.661706321,-172.136,169.608799269,94.5497,238.918487757,337.250674369,701.512736351,169.593,69.9768,91.5452689595,169.724605483
4.52716262985,335,108.141,0.910604,-5.14272389038,169.591,335,132.503358817,906.985738538,141.363535742,148.572370739,-171.977,169.423969785,94.6808,140.017477961,426.886045668,370.09500949,169.409,70.0722,203.078762394,169.539906262
4.49264413432,336,106.565,0.942591,1.90371208385,169.614,336,121.724740062,1102.09052435,156.275658558,209.095337325,-171.923,169.445270992,94.7568,143.951247677,346.818767412,425.483385069,169.434,70.1314,76.0859297535,169.554330689
4.3781437844,337,96.4758,0.918199,-2.28254355394,169.328,337,104.726960683,755.584247668,201.098160086,175.400371017,-171.684,169.167617276,94.8578,214.05633974,343.087471342,518.381344952,169.147,70.2241,57.5057548154,169.280294017
4.50506377104,338,109.763,0.943247,-3.26219803493,168.797,338,145.413138883,842.291271372,140.438132733,94.2369346486,-171.063,168.641096761,94.9451,122.45484485,320.282861992,420.826826372,168.634,70.2929,211.80113759,168.736450273
4.23983638342,339,85.0241,0.938379,-0.546629028083,169.063,339,93.606674923,827.882660825,310.339100817,197.683382738,-171.313,168.916628357,94.9893,381.0571811,344.957215728,846.931330989,168.919,70.3704,20.4962692245,169.002355873
4.3860239485,340,92.2833,0.958106,8.95370730598,168.65,340,100.127694181,957.758668898,176.957780562,182.119183638,-170.89,168.492084101,95.1132,199.643452874,225.983075677,528.363219386,168.467,70.4888,101.7909909,168.600944707
4.4678088681,341,106.206,0.954421,-3.08540072134,168.499,341,128.954024723,674.587815376,128.005784131,143.439788875,-170.823,168.331638998,95.2182,113.388868157,317.47716547,388.128342815,168.318,70.5658,40.1978859401,168.450967309
4.42038814778,342,101.539,0.9371,23.3017910591,168.185,342,125.074338432,1435.7364407,99.8842484127,283.591220339,-170.481,168.001583767,95.3372,139.059678592,386.263896306,338.919499414,167.983,70.6464,15.372338531,168.122837489
4.38640616023,343,95.8646,0.926723,-1.80942463078,168.158,343,121.455734098,895.25766548,166.088002203,164.323583058,-170.378,167.996763595,95.4379,128.08943099,351.820788093,532.110317381,167.984,70.7178,36.2789045438,168.099575602
4.44692922979,344,104.581,0.947448,9.18471870993,168.033,344,133.469002067,785.55433898,223.350205597,116.669509103,-170.301,167.854119308,95.5343,268.321817532,267.260507313,740.950032602,167.841,70.7816,50.336191027,167.97223693
4.34064355947,345,96.9695,0.947513,0.73846084871,167.62,345,121.272122162,2318.52801326,184.79168223,394.103251421,-169.902,167.438436838,95.6305,180.804262896,430.182763217,650.83185488,167.427,70.915,51.554115103,167.544322969
4.36492918907,346,98.8422,0.894384,-9.30454190664,167.488,346,138.273854,1619.06568141,166.116901627,371.826041958,-169.735,167.322725418,95.7178,124.819816192,608.689540314,543.382123195,167.311,71.0168,39.4773486352,167.428145789
4.41909444956,347,98.5041,0.909275,59.8554042481,166.839,347,140.611719696,1467.86826646,144.10194635,219.868319294,-169.197,166.648567266,95.8521,299.565209513,541.203319837,508.624090756,166.642,71.0668,217.440554879,166.753916725
4.30454625966,348,90.7657,0.930045,90.7940686362,167.559,348,137.757786351,2816.73347071,108.247182499,723.904303721,-169.854,167.432764362,95.9252,250.919318104,895.247693697,345.959144295,167.412,71.1788,259.452549254,167.518771952
4.37163026498,349,97.5727,0.941605,-1.83771392779,166.958,349,142.899145163,699.732458539,214.210330609,117.754045408,-169.291,166.803154869,96.0488,181.219587382,325.916403549,711.49440221,166.796,71.2703,144.496301481,166.90676255
4.29556739202,350,91.4083,0.930795,27.1495598965,166.844,350,87.3975207463,1091.12385523,127.332709241,163.576627749,-169.12,166.683835709,96.1561,226.531667614,170.470914367,393.570257042,166.671,71.3511,22.8094987173,166.772828016
4.30874378784,351,95.6349,0.938796,0.119945209036,166.679,351,114.321977717,1004.49327229,176.501495065,220.245120135,-168.932,166.535048772,96.2577,159.019523188,319.823147422,602.227814,166.529,71.4375,61.3018209268,166.621063825
4.2801906372,352,93.7947,0.967426,2.01451429822,167.095,352,121.829105053,605.835259769,95.8241293329,142.194887881,-169.36,166.949645597,96.3341,133.371986088,263.95250732,265.620897487,166.944,71.5061,90.2334094247,167.031057653
4.44432898366,353,100.634,0.938768,2.01508877048,166.204,353,131.319223099,878.627647698,165.77380425,198.463439907,-168.566,166.058461396,96.4264,161.648766459,460.416525203,447.013601837,166.042,71.5953,3.30638248027,166.137830768
4.33058085273,354,96.2561,0.927254,3.90797192453,166.329,354,116.030856459,953.105097292,131.757647085,173.568298319,-168.543,166.186404723,96.5333,256.834763755,310.865614697,407.962101827,166.178,71.6655,107.936184644,166.266153721
4.33044120915,355,93.652,0.859815,0.830663603734,166.172,355,137.513487228,1284.86041429,354.616176778,229.013146126,-168.467,166.034788133,96.6048,344.852384942,410.501912563,976.090536347,166.023,71.7371,59.6356331063,166.111248807
4.26333075422,356,90.6493,0.94816,-0.991350480191,166.826,356,115.262290703,634.729046557,204.998368208,124.572600083,-169.104,166.70234752,96.6643,195.62996203,323.470763105,564.993756335,166.687,71.8157,102.820417765,166.775410593
4.27992972768,357,91.4044,0.923185,-0.735091499894,166.256,357,124.526443654,909.500177324,106.993953527,173.878653392,-168.5,166.124319739,96.7788,123.902668052,355.842870504,373.042758302,166.114,71.8888,12.3899844656,166.208691385
4.3291342935,358,94.1296,0.937787,0.989190045072,165.649,358,101.548328103,1351.95518424,264.266552655,327.489304713,-167.89,165.526063158,96.9201,321.181042516,400.211463611,823.924810087,165.514,71.9481,57.0215313873,165.601398943
4.21682973963,359,91.2182,0.940873,4.30210279377,166.299,359,136.722370282,1156.49700275,117.32154117,162.499101803,-168.443,166.163586354,97.0236,199.566496232,298.390847723,388.164163436,166.152,72.0431,165.666514372,166.242544503
4.37822262005,360,102.416,0.93477,3.82483156601,165.825,360,122.9341811,1043.2848534,190.047738157,223.009388514,-168.036,165.681119099,97.1448,234.149913773,371.972272977,604.412520605,165.671,72.149,38.5478772035,165.764370598
4.24791936472,361,90.532,0.945161,270.035249578,165.633,361,112.972794914,1380.01584549,44.1916413079,273.506123798,-167.87,165.493198721,97.2402,314.226890886,320.157461721,358.418532193,165.483,72.2442,17.1838450404,165.578545972
4.3054075604,362,97.1141,0.946079,107.816060469,165.319,362,127.479582285,1116.24079706,153.134638034,244.902051276,-167.492,165.182039462,97.3155,264.605889475,368.471281529,582.079751616,165.171,72.3518,96.7217086176,165.255445611
4.23579476423,363,87.4641,0.882601,-2.43725470497,165.197,363,121.90182289,1251.30822449,165.54999696,321.550955922,-167.363,165.061979737,97.4131,149.25896205,492.439090309,408.210261769,165.056,72.4296,13.7176520934,165.139930531
4.19290789427,364,86.1083,0.961857,0.0933863556051,165.375,364,129.287822225,944.122254356,159.350396056,192.716529207,-167.569,165.225895027,97.5434,135.463522822,345.179168615,480.433135321,165.217,72.5093,-60.8155487519,165.314631527
4.26875405238,365,94.3998,0.946742,10.2348499097,164.946,365,133.35079157,1183.42299404,135.655327359,295.900945225,-167.228,164.804329125,97.6503,156.418346748,620.952735963,431.084838701,164.795,72.6234,23.9550833487,164.898281305
4.31407593852,366,101.054,0.917869,-0.898785281814,165.073,366,112.639529421,1060.39829539,163.238202407,203.149091357,-167.234,164.921275624,97.7614,276.075373047,368.363779255,597.860841332,164.917,72.7138,25.7087412037,165.011860523
4.25522007631,367,97.8303,0.920249,106.504539402,164.589,367,107.024928969,1064.24222095,196.425445588,250.045609137,-166.834,164.436036467,97.8417,284.143710004,429.284848861,724.538266959,164.426,72.8071,-11.7075929702,164.529072202
4.10560200223,368,85.1759,0.93924,0.650684568163,164.451,368,131.629008078,1541.95787773,110.428948808,364.767694297,-166.689,164.304912196,97.948,118.554419999,522.144342582,384.39690734,164.292,72.9294,164.292940838,164.387401638
4.14467047991,369,85.2211,0.948036,1.44519419517,164.498,369,136.508033372,1085.11420954,105.912134506,247.780213761,-166.694,164.34791165,98.0288,140.433591221,461.166539269,343.963523321,164.34,72.9524,147.531031178,164.425910791
4.24227771553,370,91.6976,0.973607,-2.15011947218,164.7,370,161.077582931,2167.10326113,219.19396877,640.32892753,-166.952,164.562845666,98.1619,237.470906999,945.618726405,619.202910606,164.548,73.0207,165.23045518,164.642869421
4.16570693476,371,91.1461,0.886951,130.475805064,164.149,371,130.432835238,1176.05211236,171.114392143,258.712805488,-166.319,164.011926373,98.3076,399.766264092,400.890732817,657.327296805,164.006,73.1038,130.351809058,164.091620667
4.31117216957,372,100.085,0.95318,73.0687243041,164.025,372,111.050425213,1418.66885055,368.000303042,355.500252649,-166.235,163.890611578,98.4023,445.238226849,571.494083348,946.368578932,163.884,73.1885,-2.88587056093,163.972921461
4.17820441714,373,88.5682,0.947075,17.3794516785,164.221,373,139.043971704,1018.32541771,233.109518751,181.559135799,-166.372,164.075829924,98.5301,274.103657385,395.202671919,653.118437363,164.067,73.2258,151.194301194,164.15865605
4.22516712474,374,94.0823,0.943853,-1.88536551562,163.6,374,101.670662303,1125.26435144,202.282308437,257.902139763,-165.778,163.457951456,98.6286,180.366043368,502.151090426,595.105448056,163.446,73.3147,104.962636521,163.542230243
4.20842901945,375,89.6533,0.932876,363.568951595,163.992,375,130.466280986,910.389896105,168.736685254,150.780187426,-166.237,163.842394756,98.7386,598.449583081,319.528625994,752.378529112,163.837,73.4041,89.7720800032,163.92920654
4.21910299856,376,93.0979,0.959052,13.4373762476,163.694,376,139.111127498,842.856405426,231.798981978,171.015633919,-165.934,163.545563555,98.8095,268.947679475,420.423022964,685.478313832,163.532,73.4963,129.339382133,163.624482114
4.14176900198,377,83.5119,0.961227,5.20924120428,163.601,377,135.236427595,1064.8729408,113.821907739,192.518561903,-165.716,163.452402393,98.8917,135.284207222,391.295217764,322.10172943,163.438,73.5625,50.4301486354,163.5328504
4.26202335553,378,94.9404,0.626916,131.05296502,163.516,378,124.620563614,1329.6200484,266.287799725,183.74362552,-165.694,163.361476067,99.0127,394.920030865,1032.72006663,865.004066025,163.354,73.6781,526.607764437,163.454474785
4.31890892487,379,100.565,0.941063,5.31704779338,163.816,379,117.141818867,1324.40048438,111.282663261,365.730455715,-166.014,163.674945322,99.0924,153.990504817,469.849626905,303.407457873,163.663,73.7436,26.0489364643,163.759634728
4.1874156767,380,89.9563,0.945651,21.807317979,163.432,380,122.023799162,685.15878857,153.392900727,148.655486942,-165.562,163.305314959,99.1847,194.986159353,312.977753342,516.309084865,163.29,73.8469,89.2027405411,163.389284992
4.2731069229,381,95.6729,0.954189,-3.56127112845,163.257,381,134.884548281,1071.97057617,136.03345228,132.162534096,-165.517,163.106777607,99.2648,129.997055015,389.055735865,365.402474752,163.102,73.9058,213.068118858,163.202077254
4.17224254759,382,86.2213,0.906358,0.151157692766,163.472,382,96.1547196246,675.381497182,170.443630204,97.7773849294,-165.634,163.32433292,99.2832,124.813341828,195.074280635,519.314101934,163.315,73.9842,104.551012349,163.418257497
4.13345348503,383,84.8019,0.937808,14.9178140068,163.587,383,94.5490503453,1369.73058154,89.5396516524,294.677163,-165.744,163.446846206,99.3889,100.634785034,307.975929365,287.726349998,163.429,74.0975,50.5454532096,163.540651423
4.17246701868,384,88.0933,0.946226,-2.74258386455,163.221,384,134.282728021,1156.31027505,118.032117189,191.177431209,-165.378,163.064540638,99.4531,88.7457148432,359.290345543,447.297572959,163.063,74.1943,103.467660011,163.141355019
4.20391096149,385,89.2978,0.943286,28.3922101145,163.053,385,139.464728399,1097.12815647,84.6970791268,294.294467746,-165.203,162.894903753,99.531,115.339672525,507.51070019,313.871321617,162.883,74.2374,104.319139318,162.987864549
4.19861603048,386,92.0821,0.940866,30.0992891972,163.277,386,143.82540431,793.446525331,163.327774241,136.059843747,-165.427,163.122687488,99.6458,171.908970706,391.655588819,509.289917134,163.114,74.3187,58.1968928902,163.212592958
4.23162115087,387,96.4837,0.926049,1.10529839501,163.171,387,127.178983245,911.290779407,91.3529560658,177.878647376,-165.338,163.027086491,99.7654,94.7960604499,359.057137991,322.887731107,163.015,74.4133,43.4534714538,163.11520539
4.18842037091,388,89.3069,0.928896,22.015518828,163.186,388,80.3954094512,867.733842454,107.097009205,210.159596157,-165.361,163.038420879,99.8753,139.510589682,262.711054577,338.751223262,163.03,74.4974,-18.5720664729,163.127496477
4.2145556456,389,98.2865,0.928344,0.253216821507,163.419,389,90.8194115255,781.96863659,101.314663098,160.89097918,-165.478,163.279842763,99.9697,119.408310851,218.501320857,297.028398605,163.267,74.5996,-12.4389078906,163.370958836
4.15567076227,390,90.4792,0.936758,0.440053678241,162.973,390,111.867146946,1010.46069841,103.28587141,202.549415297,-165.121,162.818468709,100.053,100.171255608,313.16294044,314.304535876,162.811,74.6881,29.9979272161,162.903772353
4.21496127986,391,96.5358,0.934785,1.18304167608,163.007,391,80.1637587778,736.310895118,198.944681014,191.011581377,-165.168,162.86785851,100.162,146.519082321,232.819818033,708.300832099,162.856,74.7967,-35.8022657242,162.955569798
4.07579269685,392,85.6753,0.926153,-0.496612669544,163.097,392,91.5268119593,1537.16027574,197.331751059,372.748216863,-165.181,162.96366973,100.242,130.587016242,354.660739668,616.083634926,162.951,74.8651,-7.22185468204,163.048313126
4.22362343144,393,90.8972,0.942434,190.232706878,162.296,393,117.212359323,711.261391844,159.196312172,168.358813138,-164.433,162.130606739,100.389,403.208161508,286.796643466,664.913022796,162.12,74.9407,92.1199741982,162.229620847
4.05264005319,394,81.1303,0.896661,124.163177391,162.838,394,83.7624790947,1018.62756355,196.743073538,321.308707468,-165.008,162.677283572,100.483,349.855760644,356.923025681,616.414543542,162.671,75.0127,-32.6046786533,162.784117742
4.14413100281,395,84.2535,0.935917,-95.8641120943,162.651,395,109.841749432,802.194541145,121.288131258,233.619823553,-164.804,162.491102318,100.621,86.0002987327,326.17147209,367.188850114,162.484,75.1149,-41.1416956052,162.593578376
4.11217314793,396,90.7958,0.950125,-0.755904181868,163.02,396,123.151836709,799.888603145,206.145018229,148.900775311,-165.179,162.889200834,100.714,156.252462292,305.651711568,536.274754847,162.881,75.1424,67.9265227076,162.972048356
4.33257703928,397,99.0533,0.911375,-0.282373212344,162.35,397,98.0119881279,907.457832713,133.535703381,212.310717455,-164.57,162.202722104,100.807,149.581684174,264.406516158,422.502437329,162.184,75.2584,26.1614351373,162.295959458
4.1223392628,398,89.0262,0.948333,0.24258894871,162.22,398,138.096980091,787.609653926,224.85754479,116.086924213,-164.415,162.058251718,100.906,228.004370067,277.498518045,666.190433499,162.05,75.339,44.3612175485,162.153526752
4.06862242485,399,83.4094,0.926358,0.000368815994535,162.356,399,100.194240123,1179.38706421,128.156517726,252.296535642,-164.464,162.213754157,101.018,181.50110006,296.931082637,342.945338683,162.201,75.415,37.4758845928,162.304103236
4.04899239286,400,84.763,0.942299,0.0950633489928,162.344,400,94.7374587148,950.298895802,133.587374807,226.718556286,-164.482,162.197102693,101.124,129.076004428,343.555271887,448.821710083,162.19,75.5037,-26.889646824,162.298687146
4.14259781515,401,90.1544,0.96198,-1.60792760858,162.238,401,144.546131968,835.741347914,100.40769227,151.829139506,-164.378,162.084681878,101.175,96.5397239202,387.555183469,306.148457921,162.072,75.6085,111.292877821,162.180600711
4.11301194932,402,87.8849,0.948142,-1.63397166234,162.33,402,125.165001808,1237.87133376,269.846058613,252.568533904,-164.352,162.18884842,101.304,228.943906334,374.499923606,716.311180598,162.177,75.6868,20.7537511201,162.285170268
4.18944053603,403,93.2985,0.950719,2.14463617437,162.166,403,148.384791747,666.250826455,207.10992465,106.420395203,-164.314,161.998853277,101.423,208.725728282,316.106088685,512.901165776,161.989,75.76,104.987437878,162.089210806
4.07760682769,404,86.534,0.973212,-15.0719899607,162.375,404,76.275478572,884.020643078,215.202296997,186.849403596,-164.5,162.220738596,101.531,244.071482681,338.661453002,562.942633798,162.214,75.8418,-42.8264994274,162.314016984
4.06519207268,405,80.5963,0.955036,-0.673295827225,162.373,405,124.335761702,1062.98605231,203.269185792,202.982477061,-164.433,162.231369706,101.598,205.009891519,349.048290958,430.762772853,162.211,75.9573,147.003614969,162.339063097
4.15702505534,406,90.8515,0.958728,-2.55956006061,162.317,406,143.941976315,735.411568015,141.608643774,134.229315701,-164.469,162.16069526,101.732,98.8740724047,346.598198994,483.187268535,162.154,76.0498,168.142968301,162.263199455
4.06156569624,407,81.3318,0.95044,-5.52296373777,162.22,407,134.866867045,893.86372887,89.0614111423,178.130156672,-164.257,162.065755153,101.83,105.839788469,399.805414409,267.712438203,162.055,76.1112,90.6940246737,162.163274201
4.09729404568,408,84.9535,0.941477,0.855474296482,162.493,408,139.709521419,630.559340378,184.6244144,86.3338330442,-164.601,162.365780559,101.947,263.319821418,276.546764541,527.229290228,162.357,76.171,159.508015911,162.439170508
4.08300703279,409,82.5779,0.928479,2.15194523476,162.221,409,51.652607052,1115.11483819,186.40043735,232.398969619,-164.325,162.085931975,102.067,210.628377729,205.084013928,515.409320223,162.075,76.2659,-68.6571204958,162.161024374
4.08676965949,410,86.3403,0.937681,-22.9762558391,161.969,410,105.034330742,1532.5941334,176.140984065,356.830866016,-164.003,161.838625174,102.171,100.567813448,429.430517765,594.159877212,161.829,76.3129,32.8563812338,161.920648697
4.11784613515,411,86.546,0.938706,-1.02077814893,161.915,411,70.3955463954,1412.75174674,260.853606128,301.17164974,-163.952,161.779451806,102.267,295.554028253,369.703109532,805.701880654,161.771,76.4053,38.8248361206,161.848413502
4.10427926534,412,83.8819,0.947123,-1.96568510303,162.125,412,105.896174798,1693.14112814,188.148827217,338.220766833,-164.265,161.988775457,102.357,158.485482095,563.323135241,460.390235089,161.98,76.4531,-51.7411555921,162.073203665
4.2174138556,413,90.9218,0.957168,13.0119421596,162.035,413,128.515320478,618.384428668,203.713564389,121.290943727,-164.177,161.919059778,102.45,200.779027112,272.867743512,567.489889482,161.901,76.5287,15.2703964265,161.990726444
4.16387438561,414,89.1723,0.9475,2.72886642561,162.116,414,90.9627476579,897.833438561,139.984368327,228.818951917,-164.224,161.986823073,102.575,171.894283916,321.787413399,415.504614452,161.984,76.567,41.3990249996,162.058021983
4.16568782723,415,86.5144,0.968182,-1.47387926655,161.8,415,157.507368643,906.163602851,161.423368202,212.572482269,-163.92,161.672536526,102.688,155.202621288,536.736467476,432.06076598,161.659,76.6492,57.4341933755,161.750527411
4.28470328947,416,99.7602,0.963128,8.234897454,161.976,416,106.793131657,819.67834686,235.618083904,199.647052317,-164.115,161.841832947,102.775,198.958936216,308.445269265,586.652638214,161.829,76.7356,18.2878835212,161.919578128
4.19811654268,417,89.4093,0.96592,-1.38830332683,162.049,417,102.942476797,1979.76093107,154.506364112,255.996409711,-164.163,161.912583118,102.872,135.210664445,249.482385,432.59528835,161.904,76.8211,96.7484670394,161.996447098
4.19532325818,418,89.0985,0.942877,152.682983458,161.916,418,132.584860384,971.951561178,58.3978922901,238.124844073,-164.111,161.786916619,102.933,234.763817974,440.759091411,341.084321222,161.773,76.8667,101.831706752,161.872553839
4.14399178431,419,85.8393,0.92408,-0.0258305601982,161.767,419,104.968461453,964.314024075,199.700573011,287.158553275,-163.907,161.62903184,103.011,162.565322993,461.432855267,622.402361274,161.626,76.924,71.0848185748,161.710769859
4.03048124769,420,75.7263,0.974524,132.435927962,162.476,420,171.148849464,838.989855,134.289326163,152.602479615,-164.556,162.352931582,103.05,283.679925641,479.909824351,533.343776218,162.341,77.0118,159.298065257,162.434897093
4.25302051875,421,93.3883,0.941895,1.37172646306,162.314,421,72.9170560834,1545.03295221,182.486904129,313.695169447,-164.446,162.18781411,103.15,214.929959144,284.082793505,602.001202469,162.177,77.1062,-88.3982783192,162.266951977
4.09936921985,422,83.3354,0.965336,-2.19683946588,162.15,422,124.151153025,863.218234434,145.581266825,193.774752069,-164.266,162.021639061,103.231,183.40717907,358.645041238,512.174774193,162.011,77.1263,23.3451739445,162.106078411
4.33335996694,423,102.39,0.949874,35.6443189865,161.868,423,110.584218152,723.988654772,204.815738381,163.791407381,-163.998,161.741185402,103.352,335.498505554,326.659959462,582.2140984,161.733,77.2451,-18.4971499594,161.815782975
4.12401989968,424,86.165,0.961942,-4.32345415053,161.876,424,122.683650628,1002.77725226,174.088467442,166.691380567,-164.023,161.745696516,103.411,144.343573512,342.718230412,524.121322647,161.735,77.3312,49.1619728302,161.828632371
4.25498029567,425,92.076,0.970558,-1.10221628607,161.94,425,146.79135434,773.972279601,165.209264205,128.633899999,-164.093,161.821493092,103.513,143.615751449,324.543747263,468.979373685,161.804,77.4317,118.913098659,161.893134344
4.10310287118,426,85.8196,0.958297,45.8453499199,161.816,426,143.363637265,927.786753432,181.028420524,167.730573828,-163.954,161.678416671,103.596,231.401301723,333.580852895,553.217162018,161.671,77.5381,-7.79026962411,161.775153475
4.12778819063,427,85.5704,0.93002,-12.8777614526,162.108,427,115.042383291,2022.0512246,190.401688233,481.662163445,-164.175,161.957620205,103.727,221.829153816,614.418181184,539.524891899,161.945,77.6201,98.639438854,162.049641979
4.15935608455,428,86.4907,0.970489,13.2972117034,162.015,428,101.994997405,1140.27769601,183.726308273,275.160038973,-164.074,161.86500364,103.821,284.045032772,359.142196187,597.498433786,161.852,77.699,16.9008142829,161.96293692
4.18742666888,429,88.7359,0.978624,1.57345639749,161.861,429,136.195007484,1126.39642688,149.329253867,223.341409281,-163.937,161.711879917,103.935,121.297272065,379.674652625,508.30941798,161.71,77.7493,114.501571943,161.801874485
4.15421132198,430,86.1352,0.975931,143.266287178,162.0,430,129.778685563,990.165566301,123.728308631,172.028340589,-164.105,161.87840103,104.046,285.882319788,347.322824607,481.227722523,161.863,77.8295,36.5120106035,161.962728407
4.10565891208,431,83.0552,0.951243,16.0104461148,162.233,431,134.742817372,1368.01831753,134.914681331,245.302448647,-164.334,162.075396899,104.131,227.435528697,445.823050122,440.688994653,162.069,77.8998,142.716134189,162.17457238
4.12843156555,432,86.1085,0.966132,5.01791179742,161.764,432,119.894252711,715.103107638,250.796611508,151.9912069,-163.93,161.602401721,104.198,289.587459763,322.897380853,643.600206187,161.595,77.9722,102.277726775,161.684906029
4.13976654257,433,91.3903,0.974845,19.3957515695,162.111,433,119.582217647,1143.29806357,132.555674108,243.07445629,-164.274,161.980103529,104.264,199.964825314,488.025844603,394.376776726,161.972,78.0677,27.9712815001,162.057624429
4.10317993335,434,93.3457,0.965277,111.08227504,162.053,434,159.337469789,1068.55605211,175.21924849,141.340404309,-164.134,161.913086763,104.396,406.46741276,631.859223806,548.870305971,161.905,78.1027,378.872388161,162.002972717
4.15898562797,435,91.6813,0.956425,0.927226442233,162.11,435,138.042545252,878.724598931,280.328657036,251.885834272,-164.242,161.97945654,104.475,344.531764238,462.704878834,738.654545972,161.967,78.1922,34.6942830921,162.061507548
4.10450775804,436,84.0245,0.974138,1.91640005239,161.727,436,117.345897515,1168.33558699,158.609451664,210.808412397,-163.765,161.577721822,104.592,181.810698226,305.285225205,474.487115089,161.57,78.2396,49.9104587947,161.669902968
4.10086906289,437,86.5755,0.963338,0.179154145915,162.005,437,131.478990778,727.492333371,160.927024636,134.704944668,-164.087,161.871513468,104.655,193.123669874,351.295203897,448.433404782,161.862,78.2647,115.699409441,161.958916003
4.1412804599,438,89.3412,0.952032,1.7975992624,162.103,438,90.553102042,791.188716627,189.519733477,198.19293149,-164.193,161.972668679,104.712,158.877859391,254.098176873,555.114258993,161.961,78.3657,-29.9408631884,162.052698507
4.1187242697,439,87.9457,0.949105,-17.5688499772,161.894,439,108.336628205,1005.92497127,158.424724698,278.128863831,-163.968,161.760969183,104.814,145.25708324,369.335018571,417.773037913,161.753,78.4507,9.62660696266,161.84508481
4.15988188313,440,90.5904,0.964486,0.197762511521,161.963,440,155.925246726,665.62801369,292.142319489,109.202242409,-164.073,161.831822343,104.929,326.772222932,345.74512766,715.722617011,161.826,78.541,134.77005294,161.905978857
4.18105989899,441,91.8229,0.956396,1.66971278982,161.653,441,104.649556511,912.279964108,209.205103616,163.358532977,-163.749,161.512206385,105.014,239.573308095,235.602979478,566.253102459,161.506,78.6215,62.9587667019,161.60096979
4.18928222009,442,89.0288,0.965511,7.57571061083,161.857,442,141.394910788,813.829828332,182.988067684,116.136537203,-164.084,161.732338882,105.15,235.770560939,338.550000277,524.838898338,161.724,78.6597,53.46577851,161.809651599
4.09816961006,443,86.6162,0.949794,-0.494244282315,161.97,443,114.366121612,1030.8538626,174.675416598,178.031484783,-164.029,161.840800712,105.204,168.116304303,349.888611683,491.949872577,161.834,78.7622,-13.1035109381,161.905085456
4.17452038893,444,92.8858,0.911243,15.8613979128,161.958,444,-0.0075147355521,415.311142269,140.056397328,48.8305467108,-164.069,161.829969975,105.322,217.332394782,3.10420792547,385.620571219,161.824,78.8339,-29.5476406294,161.901753178
4.07489695655,445,80.6917,0.962667,-0.995176166477,161.934,445,146.220492773,909.257004753,181.589161836,146.73255364,-164.005,161.81500956,105.429,196.827996037,359.73593792,447.02589498,161.798,78.931,134.590316466,161.896369451
4.13103394888,446,84.6025,0.959194,50.3200828839,162.081,446,83.7815218548,853.105763824,172.405169415,219.819896223,-164.163,161.939016438,105.531,271.150293153,262.358119009,577.650826638,161.935,78.9714,-0.275594402758,162.021546998
4.07304776088,447,84.5012,0.9531,-0.325226394567,162.036,447,135.045616358,1386.11990078,152.019221366,279.330805065,-164.077,161.89923763,105.605,156.93751642,406.762201485,500.226320959,161.89,79.0755,56.3171530574,161.9887806
4.16513071659,448,93.0012,0.961806,-0.482263518254,161.968,448,132.877176072,1147.7229087,143.432122303,215.675484787,-164.065,161.840614413,105.709,216.60087321,363.836742907,471.161052847,161.825,79.1242,135.810051867,161.920945614
3.99996714411,449,76.3317,0.961455,11.0908368595,161.829,449,125.228583431,760.331921366,145.807007657,177.510883664,-163.931,161.68468098,105.816,202.029248327,340.162075001,394.063546881,161.68,79.1748,-26.1788218552,161.783236708
4.18291110314,450,92.3892,0.96732,1.67723266538,161.842,450,113.177743014,864.218786744,185.985582107,184.441940111,-163.907,161.702251273,105.927,221.676571492,325.964914301,593.045639352,161.689,79.2718,26.0388651642,161.790110018
4.21531911506,451,91.2072,0.969787,79.8646466091,162.06,451,106.447320715,826.897163071,207.026953686,186.518869518,-164.258,161.903791366,106.078,268.892804215,300.898530767,619.177321793,161.898,79.3772,-43.0729868631,162.007287671
4.03606786654,452,78.5426,0.973725,-1.66992569964,162.498,452,148.564755356,887.847363217,180.593271284,161.585262575,-164.578,162.341315306,106.185,155.395165944,401.153133342,518.438239176,162.333,79.4662,153.676921729,162.455080799
4.1948746023,453,89.1026,0.975172,-0.694112091588,162.421,453,130.271499802,1251.21470205,142.02561709,249.286616268,-164.617,162.257746284,106.289,158.391250508,365.21804533,386.090703009,162.244,79.5081,74.5066459199,162.35153521
4.11875563964,454,85.308,0.968881,21.4691595681,162.493,454,111.056555958,1129.83878135,91.2475455022,247.949001495,-164.581,162.343038495,106.41,167.104245097,324.83704407,272.789899472,162.332,79.6191,-2.20253338605,162.436979059
4.1559542628,455,86.0262,0.954228,-0.406164033426,162.391,455,127.772905233,1014.31539362,189.47141599,289.063168724,-164.543,162.233487302,106.493,199.544689003,502.386117008,538.733559165,162.234,79.7198,-52.6694808005,162.331209103
4.2229883154,456,90.7134,0.971916,29.652213361,162.756,456,136.999946526,935.594743394,140.380296367,162.456073966,-164.905,162.625950156,106.594,299.307551093,298.026162576,518.526705143,162.608,79.7564,-82.9213745989,162.716952204
