StdEsReturn,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,AveragePolicySurr,MaxEsReturn,AverageEsReturn,AverageReturn,AverageAbsQ,AverageY,AverageQ,QFunRegParamNorm,MinReturn,MaxReturn,AverageQLoss,AverageAction,AverageAbsY,MinEsReturn,AverageDiscountedReturn,Iteration,Epoch
213.358290318,184.379,35.8659147345,4.3028963662,-280.904,654.977233996,354.435341593,738.865856285,277.237,276.976912483,276.974,297.701,673.102913212,855.111992985,172.724,0.999062,277.056946426,51.1905270255,245.17368716,2681,2681
137.916366025,184.325,48.4920485921,4.58550070047,-279.594,543.123124887,353.14297528,706.678955421,276.762,276.517154218,276.518,297.705,590.943754244,777.524918918,200.98,0.999177,276.594186942,15.6747254056,244.025629121,2682,2682
221.541278163,184.378,121.67431107,5.08451420896,-278.65,651.260924258,280.242399036,722.415393587,275.503,275.234604851,275.214,297.748,42.2646727983,845.781503841,252.092,0.999244,275.337974502,40.9239987268,238.522598739,2683,2683
190.907492222,184.468,229.245696582,4.84809366544,-278.421,615.865070053,186.24597492,986.210949607,275.361,275.112449134,275.128,297.781,793.839484565,1757.10798762,220.449,0.999293,275.223364081,6.78698125693,255.389734536,2684,2684
182.207412543,184.542,914.197399714,4.85973313806,-278.467,579.421319761,400.492574125,2336.91723069,274.85,274.594477651,274.584,297.78,937.837426028,3476.72480719,220.268,0.999228,274.699149477,48.3548961836,253.596039201,2685,2685
217.653604024,184.574,270.346153084,4.75773388369,-279.655,651.270526558,389.872952165,958.512859386,275.644,275.373935002,275.369,297.797,727.025670647,1895.6581722,217.751,0.999262,275.489142535,11.9925340024,250.864253411,2686,2686
393.28251791,184.62,110.299872098,4.40417102436,-279.709,1060.80929056,703.750714972,896.466933928,275.925,275.651487422,275.649,297.85,747.817059818,1148.87528441,186.226,0.999291,275.755267967,55.9307218746,250.348245883,2687,2687
184.574392363,184.657,36.8806001885,4.38257907479,-279.17,720.757913675,453.099335256,769.893025463,275.641,275.374766302,275.359,297.904,691.112100209,841.300541599,191.3,0.999437,275.46130066,112.206043851,245.328398608,2688,2688
173.381762412,184.642,48.3927539245,4.4886382459,-279.586,602.291640614,372.471679059,661.269148841,276.058,275.780658354,275.781,297.966,463.765974976,737.881034409,199.743,0.998871,275.878001238,95.9112950299,237.3922576,2689,2689
161.028126275,184.668,80.5012487132,4.46993800801,-279.137,619.179681312,287.152146334,538.433542575,275.747,275.488857307,275.496,298.023,446.296739002,723.284155629,198.363,0.999018,275.57770626,34.6708678367,216.576784766,2690,2690
219.085419664,184.689,72.936989129,4.53300031277,-279.009,577.58276995,370.144473749,643.414206375,275.401,275.136800521,275.133,298.039,451.897259028,734.87846429,195.421,0.999151,275.219443746,19.9280647942,235.06936961,2691,2691
190.020856534,184.739,49.85090433,4.36613002231,-278.766,598.605111347,356.791579562,650.90330274,275.145,274.913509001,274.907,298.074,579.916734321,742.02903494,176.066,0.998848,275.001491832,57.5375689746,233.178981394,2692,2692
122.46844797,184.779,69.6043078061,4.22893780118,-279.036,683.758523734,490.796862409,643.668829747,275.499,275.244996006,275.244,298.114,581.260340209,790.398985612,170.115,0.99893,275.329512451,306.61701411,229.754912962,2693,2693
193.034940744,184.845,864.965617919,4.40410909218,-278.605,619.865153264,343.464216776,1933.54807008,275.237,274.99884018,274.994,298.154,920.786185505,3420.37732102,202.11,0.998893,275.064667977,28.2484891639,257.75824171,2694,2694
266.952271305,184.887,79.0441036739,4.36392931663,-279.664,689.947647129,362.901473537,615.181096201,275.997,275.743611473,275.738,298.19,561.202689632,921.299076256,184.707,0.998964,275.816745752,25.5469093571,223.894780029,2695,2695
219.787598408,184.9,16.8766062237,4.41786962934,-279.314,614.810198574,408.816187228,758.544154463,275.612,275.408225323,275.393,298.233,719.647742839,839.357592712,196.91,0.998364,275.475617092,29.3120750114,242.031233233,2696,2696
530.877471407,184.969,975.290198186,4.44441085815,-278.959,1522.45802929,689.178329304,2407.14187698,275.35,275.128071686,275.126,298.265,764.155037509,3328.9990457,205.631,0.998856,275.193331047,96.2247395856,254.436061835,2697,2697
89.8764558191,185.051,192.933810585,4.39172175542,-278.988,466.474143061,384.950821643,916.582449064,275.312,275.070241523,275.076,298.322,685.415993456,1405.74526693,206.345,0.998432,275.145269661,219.608916424,246.452342112,2698,2698
269.450418433,185.094,752.049983502,4.25601742357,-278.865,758.719428245,536.523871451,1279.89270273,275.249,274.960266843,274.952,298.354,777.199532262,3387.71007158,168.468,0.998917,275.051720828,63.9501092778,255.258124941,2699,2699
201.160409256,185.121,138.741716328,4.30103818128,-278.826,607.777315257,423.231878926,777.809542097,275.434,275.1946688,275.197,298.367,664.125171581,1400.15861957,185.076,0.998971,275.2755831,12.1376842647,241.644585486,2700,2700
177.754629441,185.171,208.274635952,4.41711098756,-279.432,680.165086364,455.031112147,889.092811926,275.75,275.508919387,275.496,298.395,691.770122665,1616.52313296,199.753,0.998567,275.592224547,81.0293041054,246.35546256,2701,2701
256.598661611,185.204,390.173831651,4.42579893232,-279.325,726.532299709,444.493960553,1011.35341644,275.659,275.397609202,275.379,298.436,665.287280019,2730.02231047,201.396,0.999343,275.488354289,60.3543069923,252.085815345,2702,2702
192.79645221,185.213,558.615200516,4.27295881705,-279.219,693.876525856,379.759062322,1089.70375925,275.855,275.580803117,275.589,298.45,707.400507647,3322.71210344,190.154,0.99922,275.683729307,124.631849279,247.349508469,2703,2703
233.464287282,185.197,37.8754209114,4.35889300849,-278.854,733.191344738,282.869815349,720.220209234,275.362,275.088550629,275.083,298.47,642.694788496,903.563313262,187.578,0.999297,275.185216483,59.8846362015,237.214693198,2704,2704
214.222660519,185.252,506.081272791,4.28182783247,-279.336,657.452396721,386.512449056,1127.41953196,275.894,275.65341128,275.65,298.503,763.805867847,3010.54989386,186.373,0.999189,275.745559777,90.5250352002,254.644964068,2705,2705
112.309936532,185.256,630.612480569,4.30378118112,-278.905,876.055840994,706.738623553,1387.62966645,275.368,275.095869927,275.088,298.546,777.530411779,3373.04607258,192.544,0.998534,275.195927727,568.74257095,257.69381967,2706,2706
231.692833959,185.269,82.4685738029,4.13917297122,-278.991,634.997380417,383.35052774,787.969320796,275.528,275.288063418,275.283,298.561,704.030665093,1100.1823191,175.1,0.999349,275.379399086,32.9816256827,245.870275927,2707,2707
183.123218134,185.28,27.8236126732,4.22086404768,-278.667,684.796726827,410.827385693,701.442684593,275.156,274.86376662,274.864,298.614,637.221672763,753.635340683,166.947,0.999241,274.966321933,26.1370682123,238.774870825,2708,2708
179.855517771,185.322,35.2629297325,4.24708840772,-278.577,691.078695803,348.990861134,744.526307722,275.143,274.900859089,274.894,298.639,645.894289,801.760476166,170.856,0.999508,274.991684878,66.362873546,241.274387025,2709,2709
179.464874608,185.31,26.4993559105,4.35293969629,-278.807,815.446042864,497.992770903,769.327128782,275.421,275.179541213,275.173,298.67,727.828755142,918.274112562,174.994,0.999361,275.269917895,240.986418414,244.33266704,2710,2710
281.841404777,185.318,1018.86714307,4.38497234378,-278.282,733.856803781,344.77322494,2038.90873445,274.961,274.689862789,274.689,298.712,910.471688906,3527.84286176,193.184,0.999007,274.824758046,18.2611502332,260.121542046,2711,2711
202.245737612,185.348,290.171631571,4.35726181968,-278.273,632.718377517,366.953161873,987.488034971,275.114,274.8523163,274.857,298.707,766.113666738,1842.15047692,184.395,0.999028,274.961994534,49.4335897843,251.097622221,2712,2712
224.462100057,185.331,56.0050964869,4.61312299439,-278.464,866.142749189,460.264297837,768.764942034,275.114,274.868416754,274.859,298.74,704.707738902,1044.5979154,211.723,0.999332,274.959573157,150.114790271,242.625491193,2713,2713
267.762606452,185.347,78.5137348551,4.45877041609,-277.994,747.91001962,406.61343164,790.998877795,274.732,274.469679821,274.462,298.798,736.788344116,1097.39868513,202.007,0.999022,274.57848635,19.2113491427,245.009312925,2714,2714
219.365347369,185.328,68.9269845125,4.53146965649,-278.222,644.112492549,305.11117716,767.6001312,274.964,274.677917771,274.673,298.831,677.203351676,1051.55218126,213.067,0.998796,274.793977659,53.573298009,243.992341414,2715,2715
207.214031402,185.336,487.451972764,4.71921627985,-278.103,631.275740138,362.773725315,1078.76165709,274.843,274.581538059,274.574,298.857,314.107581231,2300.24662074,218.359,0.998989,274.675371349,19.9794925716,243.267161424,2716,2716
242.310784273,185.371,786.180703793,4.76825849767,-277.322,762.921664643,269.209671801,2608.54527773,273.936,273.682883075,273.685,298.874,1437.81989857,3361.47464586,219.075,0.999062,273.76305081,42.7329119921,254.621246471,2717,2717
352.731905571,185.401,986.867498407,4.68155377758,-277.231,1056.60119099,387.828474715,1891.46006634,273.813,273.526054438,273.521,298.914,747.893696522,3416.13407338,208.218,0.999348,273.650471618,6.28311697028,257.371160589,2718,2718
235.666281465,185.405,478.515158326,4.6395740546,-277.461,749.930633908,349.46838072,1106.31049424,273.517,273.251626073,273.261,298.919,356.214216225,2533.85438991,199.413,0.999125,273.360231845,28.6895536119,253.944620852,2719,2719
232.438935587,185.42,521.491566615,4.64091454039,-277.859,730.93991819,160.276334489,386.032102625,274.957,274.693059822,274.692,298.965,11.6054524861,1915.20752044,222.29,0.998897,274.808459916,5.98429707626,104.09830335,2720,2720
219.002671896,185.421,74.0499944871,4.91415063134,-275.555,716.793251832,167.804173067,789.16360339,273.022,272.752972493,272.745,298.979,698.467962242,1134.80357826,228.159,0.999149,272.880330337,6.13094297724,246.979563754,2721,2721
300.826024887,185.446,65.1970224174,5.00056310227,-275.254,747.443945727,329.79566787,780.611612909,272.482,272.17236823,272.181,298.975,743.985821536,1130.62043111,227.458,0.999222,272.309908636,8.89268026036,249.101935303,2722,2722
235.762207006,185.448,188.852020323,5.05352872442,-275.445,680.577304559,289.287175967,959.580032179,272.198,271.880010725,271.887,299.005,724.876289321,1419.321163,223.376,0.99905,272.016376391,9.54170271297,253.616095662,2723,2723
201.89228901,185.506,250.267124249,5.06851055021,-275.836,637.270201556,385.705600858,835.863417953,272.326,272.003465107,271.999,299.021,594.520014195,1747.47064806,237.989,0.999132,272.184163956,78.6330927329,240.865066727,2724,2724
224.777218774,185.498,253.372952285,4.86231092669,-277.078,690.812432522,295.530427141,987.690382759,272.649,272.326928976,272.318,299.044,758.992548594,1666.88373398,228.743,0.998784,272.48740728,30.9041431366,252.198645694,2725,2725
117.670244361,185.519,49.1790115836,4.84032588302,-277.959,521.888265081,352.529176288,709.79269741,273.901,273.602654923,273.605,299.088,557.129986868,776.709683832,229.147,0.999319,273.755418719,93.5240969035,243.200702802,2726,2726
161.526187819,185.558,102.764979186,4.41680791644,-278.081,498.745565915,186.860078634,758.693318872,274.346,274.061293422,274.052,299.09,518.881241403,1117.06728555,187.21,0.99913,274.195233526,11.8127514309,246.030648219,2727,2727
203.34071222,185.571,346.34582926,4.39158815287,-277.983,636.847780526,199.972049712,811.864217534,274.419,274.129508374,274.12,299.068,267.952264078,1726.33022209,174.199,0.999157,274.240042762,23.194067232,235.862940419,2728,2728
172.612062083,185.538,189.624696741,4.36218923671,-278.818,614.56219493,212.085865005,489.953063423,275.247,275.033654312,275.038,299.08,291.228276173,751.857481189,186.599,0.998897,275.112325893,21.9564289003,200.570794527,2729,2729
181.732624116,185.582,90.5879385757,4.3535247923,-278.841,623.914025871,328.035381719,484.115285528,275.525,275.27107451,275.271,299.124,192.608538419,752.041754617,189.278,0.998927,275.35161024,56.0296972405,205.545563652,2730,2730
198.615877596,185.627,158.271589592,4.65884223279,-278.034,775.382782332,230.657079896,623.331252113,274.863,274.62983053,274.628,299.178,349.743552975,1081.24607027,223.551,0.99866,274.720567734,9.82434900276,227.03028494,2731,2731
244.898693612,185.645,249.104850597,4.56071368835,-278.655,714.436961062,246.0631015,582.982140304,275.221,274.966826752,274.964,299.227,324.725245775,1053.50945735,213.803,0.998999,275.0641796,8.48734082746,208.313230476,2732,2732
162.679645319,185.69,112.718019278,4.65062682115,-278.379,491.716862552,218.07820287,846.860833889,275.194,274.900298281,274.902,299.241,731.339258358,1071.32517912,209.072,0.999109,275.036081095,10.4296487913,246.083420902,2733,2733
204.081088456,185.674,245.684907521,4.62185624239,-278.129,718.427318991,374.781404852,927.16053879,274.568,274.329427068,274.325,299.3,320.495703093,1731.53985326,206.694,0.998725,274.444477157,125.470769799,242.104945912,2734,2734
130.516042539,185.703,321.769171063,4.50478887216,-277.788,645.03476921,365.243866088,904.266181267,274.246,273.942577599,273.945,299.335,592.839152529,2167.9731408,189.968,0.998943,274.077621599,245.573484718,233.710289606,2735,2735
129.002751768,185.703,61.7097934058,4.227543621,-279.133,557.325954503,265.427415116,736.743218311,275.547,275.324475913,275.321,299.36,685.732529405,973.912226773,151.806,0.998877,275.404147361,65.7631218203,230.925767959,2736,2736
166.436022066,185.757,207.808250166,4.62531044748,-278.435,491.062265939,288.456840471,409.740590737,274.847,274.61807486,274.602,299.403,293.244121928,1073.51655898,208.52,0.999017,274.707078958,9.02231995987,176.449801063,2737,2737
179.742596862,185.791,131.325423525,4.40252008203,-279.104,635.11690486,152.992653477,362.687793105,275.699,275.466705427,275.476,299.446,268.777034298,992.277877335,173.49,0.999073,275.555425836,8.72073192565,165.76701637,2738,2738
172.390974546,185.795,117.251856738,4.60770724875,-279.049,539.481940666,245.174512818,357.074282366,275.67,275.444296137,275.441,299.458,294.866470832,933.919851451,204.364,0.999169,275.542955065,10.1421599114,171.018930119,2739,2739
188.150084997,185.864,227.251456992,4.57547024374,-279.279,568.678840182,283.575007382,953.317032874,275.963,275.700551266,275.701,299.505,707.053881256,1681.80849321,197.572,0.999049,275.82528689,49.365166903,241.129266169,2740,2740
225.121232159,185.854,186.393908209,4.51507929142,-279.586,782.058271338,262.412805827,863.796183484,276.299,276.029284257,276.028,299.503,576.992733829,1567.67401574,190.103,0.999395,276.149788336,12.6273917768,240.658978138,2741,2741
267.583891944,185.931,294.655141922,4.55154767418,-279.265,833.800504915,280.937200849,842.579180189,275.846,275.569565388,275.556,299.528,558.698362532,1894.79565831,206.26,0.998853,275.686313541,6.80205305275,234.953657363,2742,2742
271.043184418,185.95,210.672596776,4.55414138593,-279.239,857.984803137,257.091425025,778.811584057,275.672,275.392992891,275.399,299.561,310.286380016,1225.72780587,204.345,0.998993,275.520106495,6.05706299337,237.24611674,2743,2743
216.409236076,186.009,138.457294086,4.41844078455,-278.864,681.358693316,266.29845011,858.480409486,275.73,275.474967369,275.464,299.564,574.696203638,1037.44553054,185.172,0.998732,275.573263671,7.58836304088,239.632235645,2744,2744
225.435814015,186.061,40.9694341642,4.38786449361,-279.802,637.221738508,242.617065058,713.510902508,276.259,276.033211038,276.036,299.563,645.562317968,906.007980675,181.836,0.998948,276.117451712,20.0660107305,238.703240696,2745,2745
271.804881075,186.126,493.061963067,4.43624486857,-279.17,781.539765335,239.870742531,1045.62980447,275.608,275.370413322,275.368,299.564,739.672222464,3209.88220278,198.063,0.998547,275.47186083,10.7496096609,248.827880811,2746,2746
124.315855722,186.159,582.503539367,4.37546541258,-280.059,675.294199904,533.780515102,1208.82458764,276.463,276.231502204,276.218,299.588,715.075800393,3294.46299621,185.986,0.998201,276.323563819,319.351948751,249.758837972,2747,2747
240.593167656,186.212,164.796135051,4.28175263009,-281.02,671.176271392,361.391030081,847.33429202,277.487,277.233644911,277.227,299.621,713.444398196,1588.62665177,173.198,0.998447,277.328439149,50.1648244138,245.251213213,2748,2748
223.752839486,186.258,348.204202875,4.35993281894,-280.439,702.167004139,309.010131703,985.646750026,276.958,276.718287644,276.712,299.662,611.998922263,2121.17245499,193.22,0.998625,276.807738701,7.13724737558,245.761829472,2749,2749
275.023685061,186.289,252.128939784,4.23653362078,-279.704,1041.69772962,438.649115924,1049.82031545,276.308,276.053012757,276.07,299.666,593.811481549,1753.06154066,167.724,0.998381,276.131371696,123.359649947,249.347363411,2750,2750
225.501276946,186.299,189.459480841,4.3886204182,-279.916,734.444646759,429.473180364,838.806402375,276.251,276.051488281,276.03,299.679,707.737840752,1474.32368824,188.869,0.998613,276.130568337,14.4612378842,237.718947922,2751,2751
259.962284683,186.349,564.283886131,4.33980336999,-280.599,822.427339267,396.678256287,1159.6914527,277.299,277.047816617,277.048,299.761,599.125494919,3221.55031415,196.713,0.998457,277.145322173,20.2399350185,247.957254692,2752,2752
241.722310549,186.341,147.649507839,4.3804697452,-280.221,696.350184744,393.442842405,1008.57862408,276.885,276.646022926,276.642,299.796,607.832345432,1364.98274217,206.025,0.998564,276.726885829,51.8942506234,253.907739968,2753,2753
308.659935235,186.37,223.011587922,4.37653110851,-280.39,759.529380034,366.841544452,722.484592889,276.817,276.568842731,276.564,299.814,553.200397667,1367.00410079,192.957,0.998674,276.676563243,8.85555551317,223.751501091,2754,2754
301.255289611,186.424,698.692125135,4.44995203383,-280.596,930.402447698,331.306885214,1256.19863806,277.126,276.843513982,276.833,299.826,558.470384884,2798.73806732,206.767,0.998662,276.95509093,42.9142338392,232.121223863,2755,2755
319.19156591,186.475,452.313802438,4.30995636636,-280.171,948.46799663,514.976273675,899.537257936,276.72,276.458224144,276.461,299.865,533.144134143,2006.92037684,186.255,0.998339,276.555571753,58.0496292539,219.309353764,2756,2756
390.956476553,186.479,218.075744721,4.27162731274,-280.298,1249.34042924,419.648724745,704.633248392,276.838,276.607640167,276.598,299.855,558.070181946,1445.91783977,183.465,0.998214,276.698337382,52.9423683546,222.285170857,2757,2757
257.752703468,186.545,258.370146578,4.26906968041,-280.691,818.504641649,302.758858377,824.430340744,277.146,276.898033489,276.902,299.884,583.210432047,1587.72038543,190.609,0.999092,277.007002579,55.6488467996,238.346115753,2758,2758
262.833274472,186.603,302.797316738,4.3264956489,-280.793,745.312045826,292.055666286,877.041671454,277.413,277.167211879,277.161,299.915,576.216351888,1533.7509213,189.241,0.998341,277.28148394,13.6538271337,233.886208718,2759,2759
355.09383473,186.579,302.020527496,4.5260944541,-280.182,904.303972569,424.687569664,836.221454048,276.631,276.38055202,276.37,299.955,550.45418086,1865.64688221,214.165,0.998807,276.492334699,16.7408676742,233.673573682,2760,2760
195.301893248,186.597,427.787171419,4.36442036007,-280.464,523.975685042,264.17222453,895.603505492,276.944,276.650562349,276.655,300.018,550.472088049,2351.71909067,176.28,0.99882,276.765159447,10.5703715428,232.865956165,2761,2761
217.202816098,186.619,326.823890468,4.69663590626,-280.281,652.971517167,328.00810823,829.015971221,277.115,276.822264445,276.827,300.069,561.643926105,1778.37194497,224.515,0.999014,276.936498536,32.5768015142,230.872900136,2762,2762
410.047401034,186.649,560.362624734,4.56376795421,-280.366,1314.10795458,606.952043799,1061.01832875,276.946,276.692155696,276.69,300.092,574.433242966,2948.90839212,193.316,0.99849,276.800048072,52.9145119393,236.028838327,2763,2763
178.432212639,186.649,234.498990487,4.48423160255,-280.995,783.454521725,504.510998051,971.807900012,277.49,277.232800897,277.212,300.141,574.322296566,1496.89177174,203.358,0.99845,277.357131481,356.460701724,246.527902585,2764,2764
193.863803245,186.684,248.250625313,4.44180997107,-280.915,648.354880033,432.519788818,1058.3146092,277.39,277.119678679,277.121,300.175,637.895752906,1837.9971382,206.537,0.99857,277.228262499,69.3429474807,253.789639717,2765,2765
389.638439345,186.76,211.152665122,4.28997451636,-280.672,1249.28638981,351.712254183,814.718216859,277.164,276.916398169,276.904,300.22,584.610873124,1235.8339376,181.579,0.998459,277.010140816,6.92905287827,234.798454295,2766,2766
322.731492301,186.783,728.596896142,4.30111912798,-281.14,884.767589682,400.451869995,1285.11930355,277.764,277.536825087,277.538,300.245,573.117940448,3209.58377722,183.643,0.998559,277.629070384,47.6585172958,243.504534087,2767,2767
252.958568097,186.78,933.215219248,4.3794250337,-280.96,686.996626673,372.112181202,1605.0322741,277.483,277.23545659,277.229,300.306,554.817981622,3124.06850827,192.809,0.998456,277.317410746,29.9523065582,238.745906592,2768,2768
234.968072391,186.857,841.769036372,4.32898051884,-280.445,695.566302459,238.789471023,2057.43879378,277.037,276.789427666,276.795,300.31,850.754267372,3109.03063421,180.832,0.998271,276.879330684,7.17204124946,249.539707332,2769,2769
323.432876105,186.875,358.053149026,4.46279989396,-280.546,836.482185005,410.596084523,1234.51015456,277.044,276.785313632,276.783,300.336,604.623132379,2539.60086623,188.874,0.998793,276.882111496,30.4522791449,250.455422304,2770,2770
211.227064949,186.931,324.833217282,4.39897437213,-281.14,692.169492853,410.487311257,996.934321048,277.593,277.35566643,277.359,300.341,506.689475319,1753.17637846,195.946,0.99806,277.433789775,23.1471344375,237.291669041,2771,2771
237.329268052,186.961,228.214787686,4.11840656253,-281.278,729.878068274,335.204294973,485.856134442,277.967,277.77258952,277.765,300.396,258.915530484,1558.0684019,170.989,0.998311,277.848372587,10.609841801,185.204252657,2772,2772
144.602990649,187.011,364.246905146,4.43242547669,-280.81,481.407975411,185.546814248,959.52093629,277.573,277.33478699,277.346,300.446,414.554209911,2061.42525959,195.588,0.998129,277.447867527,10.7584810461,227.64950598,2773,2773
291.224939663,187.001,203.195700673,4.37365393234,-280.853,759.97264257,419.767869041,946.324384465,277.358,277.110881204,277.102,300.483,710.59290739,1897.66164946,187.911,0.998729,277.207684332,55.730264114,241.258467156,2774,2774
208.848952766,187.014,103.014457051,4.44140535817,-281.347,621.623045012,247.78194427,799.769488699,277.877,277.650902061,277.643,300.502,563.811131799,1052.46014968,194.987,0.998872,277.734648689,8.97177960346,234.075512866,2775,2775
287.790472573,187.016,17.7473004313,4.42900372305,-280.706,971.340611912,476.274381961,711.038590263,277.297,277.058211429,277.056,300.528,679.52513413,783.252751765,201.767,0.998925,277.145467035,16.0162138384,231.699523544,2776,2776
184.455515882,187.008,738.821732078,4.37110555107,-280.647,545.210531777,228.151320691,1201.18016595,277.38,277.151986454,277.147,300.58,704.41426091,3005.46231262,187.773,0.998563,277.228289066,19.7564658243,241.689764203,2777,2777
379.961917381,187.095,219.696070003,4.29803439749,-281.316,1159.3007703,354.232106795,676.234027493,277.809,277.600753488,277.589,300.62,269.903252263,1077.7706093,179.47,0.998065,277.668066379,19.9344336746,207.655557263,2778,2778
216.429167704,187.098,200.07627102,4.30551757289,-280.852,628.138758141,275.415495896,863.651430246,277.451,277.233658676,277.233,300.667,556.22835776,1661.52940326,189.373,0.998696,277.308624003,7.3502770155,235.872894068,2779,2779
278.522060464,187.173,190.418561009,4.40607919525,-281.048,874.631102987,361.139390402,696.03630421,277.92,277.70005526,277.705,300.688,51.3267734392,1111.4069665,185.788,0.998875,277.760119346,24.8628995643,233.589103696,2780,2780
207.345175943,187.214,132.705667609,4.3811832983,-280.619,590.966809434,262.547629011,663.128028036,277.425,277.188485011,277.191,300.717,441.748101137,1013.23282031,185.912,0.998786,277.273418292,11.6581295334,233.757658903,2781,2781
325.447741778,187.256,86.160859435,4.37777215776,-281.176,999.86426145,327.439363593,541.486496142,277.705,277.461182951,277.462,300.743,453.188690617,780.775792908,185.026,0.999238,277.554834471,14.3560002838,221.409727675,2782,2782
152.02238862,187.291,138.327915136,4.47326933792,-280.813,483.090225916,208.053446133,624.772950623,277.54,277.322719052,277.311,300.794,451.596230896,1306.28254401,196.48,0.999119,277.393376275,19.2841768962,230.970107445,2783,2783
407.514067856,187.277,120.678268606,4.43805262831,-281.315,1115.08467871,426.768444277,571.647946232,277.981,277.750103269,277.742,300.81,442.582055073,810.248202821,187.023,0.998992,277.827021976,41.5292758845,224.851772004,2784,2784
232.904635692,187.367,262.63014886,4.44856191043,-280.554,670.410894574,371.530393993,644.73812804,277.215,276.985233115,276.98,300.837,427.622997066,1394.85370256,187.729,0.998877,277.06811506,61.6214694357,226.50789667,2785,2785
208.218043288,187.377,343.402053001,4.32264397945,-281.038,624.461503429,287.791257809,747.726929647,277.701,277.466190466,277.47,300.86,451.6344739,1797.27585748,171.674,0.998732,277.547545974,32.0787266141,233.928331514,2786,2786
152.166753402,187.429,135.072594049,4.35841889285,-281.016,535.159953836,149.727802484,56.1985156666,277.775,277.534923421,277.529,300.899,10.6824873661,787.501435034,174.395,0.999179,277.621717371,6.14993439919,31.2133934728,2787,2787
164.49507538,187.481,230.884631989,4.53413203249,-280.905,517.185706761,197.878120961,768.462676767,277.705,277.473428774,277.463,300.926,447.505437982,1567.39523616,191.748,0.998356,277.567443576,10.9151762137,235.019457625,2788,2788
196.692410796,187.484,77.1531383015,4.62963597515,-281.327,701.144577086,238.953660279,523.935859353,278.169,277.918793553,277.93,300.971,409.527462333,792.831047181,210.025,0.99902,278.015656675,5.19625803965,217.194201756,2789,2789
193.200834494,187.513,119.348203219,4.68822780753,-281.059,579.470077793,246.903405719,629.130528908,278.016,277.751451025,277.741,301.026,433.372755466,845.082469741,205.548,0.999061,277.852513033,6.11247535331,232.658859243,2790,2790
115.878338708,187.61,117.899250477,4.67876013383,-281.026,578.43374899,447.439751995,823.243775076,277.794,277.546021287,277.542,301.046,744.775517089,1429.38376903,209.781,0.999075,277.651996801,220.254595074,246.13682618,2791,2791
201.007178229,187.592,993.397562538,4.51869391911,-280.527,674.814486993,456.879563136,1022.55077212,277.268,277.02250027,277.016,301.094,443.049684501,3522.09066028,179.03,0.99877,277.101799647,163.937979482,233.403350882,2792,2792
126.170230503,187.614,253.701507111,4.89418087267,-281.197,716.163007974,563.033316442,817.396291316,277.86,277.619170481,277.622,301.097,402.659880375,1521.45772045,224.576,0.999147,277.707876563,391.67045395,236.986836073,2793,2793
184.847124633,187.686,336.578639149,4.82352886662,-281.608,690.060964666,261.409978929,807.386592416,278.084,277.806542751,277.8,301.169,465.421137442,2202.6605123,216.288,0.998883,277.927267219,49.4907954081,241.311173733,2794,2794
239.178606229,187.736,828.069096241,4.62373076383,-282.469,673.374974157,329.881123098,1277.10182714,278.888,278.642805595,278.636,301.214,719.57329009,3453.29066121,197.59,0.998569,278.739305762,12.9121780196,251.736014138,2795,2795
234.652299304,187.77,671.712436706,4.56394705303,-282.354,720.622534113,293.790004913,1177.49891598,278.873,278.598065774,278.597,301.248,743.363852609,3421.64134508,193.276,0.998883,278.721256842,46.8226831249,253.102173067,2796,2796
268.313254909,187.822,216.012104017,4.56958010401,-282.027,774.160650201,351.823613652,893.52887872,278.634,278.371323177,278.367,301.271,469.238420963,1228.61953708,194.168,0.998924,278.47275914,12.6652874653,244.672417343,2797,2797
280.266510017,187.864,239.250722465,4.47330773354,-282.327,931.162292235,344.442656489,700.397830375,278.984,278.734832727,278.725,301.3,393.047354358,1811.11873822,181.064,0.998878,278.850148766,7.05046394903,229.498101837,2798,2798
152.498272641,187.878,312.65310297,4.50375092007,-282.351,550.198532062,309.36974996,655.574322726,279.103,278.858777861,278.854,301.327,390.024344529,1604.78644888,191.932,0.99901,278.982075054,66.9138057208,205.186680847,2799,2799
218.82749321,187.899,425.554633949,4.55505437129,-282.667,701.378453916,432.138564006,861.766254615,279.351,279.10120726,279.085,301.323,410.543168171,3042.38366529,196.828,0.998941,279.203151907,141.158988899,237.271116982,2800,2800
195.520573039,187.985,289.250002044,4.50369479987,-282.54,641.717569743,315.679104906,756.444049542,279.163,278.935807197,278.943,301.333,389.47178654,1528.12139162,198.326,0.998846,279.024051206,21.5740809282,218.676884045,2801,2801
86.2862279798,187.982,380.273259701,4.707216282,-281.375,416.499569458,40.8603690053,178.149150887,278.636,278.397769937,278.399,301.378,12.7664878684,1733.37643862,205.027,0.998906,278.487226003,7.66717974443,52.9752160288,2802,2802
168.427127131,188.044,629.010773416,5.07400671993,-281.523,539.083624232,124.712389787,1184.04585714,278.65,278.39645305,278.398,301.449,476.210993972,2974.87514517,245.16,0.998649,278.494881593,6.55852689334,234.655592251,2803,2803
164.01732482,188.076,752.370796442,4.91283638861,-281.325,474.862902622,200.302516779,1334.10778018,278.338,278.103357905,278.108,301.479,718.393738917,3120.50191636,217.929,0.998725,278.201195769,20.9280302055,233.536344315,2804,2804
