PolicyRegParamNorm,StdReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,MinEsReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageReturn,AverageQLoss,AverageQ,AverageAction,MinReturn,Epoch,AverageY,MaxReturn,StdEsReturn,MaxEsReturn,AverageAbsY,AverageEsReturn
13.5796,0.0643395505502,0.565335,-7.81462849579,1665,-13.321125815,0.577296,0.00836887581369,88.5758,-8.09187269088,0.000415915,-0.565332,1.0,-8.24912504162,1665,-0.56532560421,-7.93655532543,1.78333759107,0.845319980106,0.565344741765,-7.28540018093
13.5796,0.0647336963802,0.567571,-7.81468368276,1666,-10.9113512117,0.579674,0.00886741736375,88.6272,-8.09193093846,0.000477559,-0.56756,1.0,-8.25592508199,1666,-0.567557060552,-7.94157476711,1.52911448124,-1.48729853791,0.567586896222,-7.14254197933
13.5796,0.0651009760269,0.568762,-7.8159846338,1667,-14.2528658239,0.582224,0.00917495908604,88.6598,-8.09328150973,0.000613422,-0.568758,1.0,-8.25010412635,1667,-0.568738526529,-7.92531193272,1.65993337482,0.575119551914,0.568785788854,-7.11047795995
13.5796,0.0632736995038,0.57102,-7.81346286335,1668,-11.3913205313,0.58376,0.00889296393849,88.7013,-8.09066688505,0.000464632,-0.571015,1.0,-8.24592808793,1668,-0.571020312319,-7.9472095105,1.44008955072,-3.50587447837,0.571048218131,-7.31233525551
13.5796,0.0661343957321,0.572014,-7.81526598922,1669,-12.9555914978,0.583928,0.00913642479078,88.7319,-8.09253781286,0.000534954,-0.572011,1.0,-8.26327055496,1669,-0.572036329654,-7.93323293788,1.69426233497,-0.613245152343,0.572059885137,-7.29546839195
13.5796,0.0645232420375,0.568494,-7.81426893685,1670,-12.7190247057,0.581335,0.00850287150006,88.7429,-8.09150416003,0.000379394,-0.568485,1.0,-8.25579093416,1670,-0.56848881282,-7.93608819773,1.71988485055,0.109945262158,0.56852418658,-7.16739747789
13.5796,0.0650409749021,0.569674,-7.81814918549,1671,-12.4946726293,0.582404,0.00912156640045,88.7572,-8.09553530223,0.000513364,-0.56967,1.0,-8.25390193099,1671,-0.569686664895,-7.93968117878,1.72188183059,-1.36101896184,0.569720515178,-7.41806939049
13.5796,0.0658455949758,0.56892,-7.81764627994,1672,-13.3097037631,0.581097,0.00879762047042,88.792,-8.09501156765,0.000422615,-0.568916,1.0,-8.25003245251,1672,-0.568902560939,-7.92609316504,1.77922444477,0.767819598731,0.56892119546,-7.4770624521
13.5796,0.0647885202921,0.568866,-7.81751891991,1673,-12.5596581785,0.581188,0.00937080662462,88.8307,-8.09488186955,0.000620483,-0.568862,1.0,-8.24279808513,1673,-0.568860712382,-7.93334218328,1.65546616829,0.0646710948751,0.568892355194,-7.16917414779
13.5796,0.0643270468357,0.568848,-7.81341071268,1674,-12.7518774367,0.580638,0.00903043363215,88.8477,-8.09060693344,0.000564203,-0.568844,1.0,-8.24797017627,1674,-0.568850550133,-7.93688788768,1.64598149187,-3.79981705457,0.568876258571,-7.38530821983
13.5796,0.0646546952361,0.567545,-7.8149342105,1675,-14.0848926057,0.580261,0.00820616724239,88.8681,-8.09220243947,0.000377103,-0.567541,1.0,-8.24230148462,1675,-0.567536454212,-7.92235209895,1.59550269907,0.808733599081,0.567563007446,-7.34765773189
13.5796,0.0638627806859,0.569027,-7.81429682181,1676,-12.3349695883,0.581519,0.00867700914817,88.9165,-8.09153618025,0.000490414,-0.569021,1.0,-8.25106944884,1676,-0.569006741485,-7.92321612855,1.56206927452,-2.79300182803,0.569030413821,-7.21723953136
13.5796,0.0648015797793,0.56762,-7.8143375253,1677,-14.1744007123,0.580025,0.00908543076513,88.9307,-8.09157499091,0.000569345,-0.567617,1.0,-8.26012590412,1677,-0.567610800492,-7.92752495996,1.67117257216,-3.82118927093,0.567651259071,-7.45447751087
13.5796,0.0642331481438,0.569754,-7.8127557995,1678,-13.7463750658,0.582168,0.00804507901975,88.9398,-8.08993727595,0.000325813,-0.569751,1.0,-8.25343691207,1678,-0.569763882956,-7.93753285963,1.56713705031,-3.56796509013,0.569778483555,-7.57693725883
13.5796,0.0646016956609,0.570681,-7.8120001287,1679,-11.3426114065,0.583093,0.00887627407308,88.9832,-8.08914379789,0.000461054,-0.57068,1.0,-8.25195300583,1679,-0.570687302379,-7.94059101053,1.62465170705,0.527107345934,0.570712311055,-6.86688333638
13.5796,0.0637864866614,0.568303,-7.81468949776,1680,-13.877309702,0.580758,0.00847311985491,88.9983,-8.09193026359,0.000519502,-0.568294,1.0,-8.2528060083,1680,-0.568284224092,-7.93310573111,1.61662648363,0.14003264705,0.568321799309,-7.24141515192
13.5796,0.0646503185749,0.571309,-7.81703802692,1681,-13.8328330599,0.584071,0.0092238056733,89.0088,-8.09438419911,0.00057883,-0.571306,1.0,-8.2444898568,1681,-0.571315876054,-7.93896494912,2.08360153251,0.814727221756,0.571345729824,-7.34838195705
13.5796,0.0619312605543,0.571079,-7.81804066369,1682,-12.5004239177,0.583654,0.00838871490734,89.0575,-8.09542029071,0.000421027,-0.571075,1.0,-8.25240826953,1682,-0.571101462483,-7.92561633209,1.72767335203,-0.722968779484,0.571122978728,-7.42759269338
13.5796,0.0637906203551,0.569962,-7.81319510506,1683,-12.6142844283,0.582799,0.00850792545688,89.1161,-8.09038789848,0.000440192,-0.569956,1.0,-8.25116101664,1683,-0.569944015716,-7.92836726147,1.59049496934,-4.14211558722,0.569985319734,-7.3844707533
13.5796,0.0647120681483,0.570471,-7.81732017292,1684,-14.210620467,0.582697,0.00866544512165,89.1649,-8.09466786831,0.000503417,-0.570469,1.0,-8.2476395496,1684,-0.570469609342,-7.93805063144,1.84898097455,0.5710471177,0.570495511854,-7.44663440089
13.5796,0.0644480271612,0.569555,-7.81407942191,1685,-12.1413286437,0.582259,0.0084854815927,89.2163,-8.09130587054,0.000466302,-0.569554,1.0,-8.2587920419,1685,-0.569531168015,-7.9360135585,1.73128586141,0.588937439618,0.56955962287,-7.15779218773
13.5796,0.0631813691553,0.570894,-7.81368750595,1686,-12.7649464285,0.583603,0.0087177503581,89.2671,-8.09091145475,0.000465874,-0.570889,1.0,-8.24293467119,1686,-0.570881403939,-7.93588266959,1.74235773216,-0.0625281764587,0.570914018023,-7.30217070474
13.5796,0.0653492453483,0.569827,-7.818450453,1687,-12.370526951,0.583023,0.00894617500546,89.307,-8.09585260358,0.000522467,-0.569817,1.0,-8.25221935072,1687,-0.569830207798,-7.93887946631,1.47962651234,-4.14227257504,0.569856479409,-7.36549579144
13.5796,0.0644298801978,0.569802,-7.81801748218,1688,-14.201780888,0.5826,0.00819597915449,89.3499,-8.09538987537,0.000389984,-0.569799,1.0,-8.24078083945,1688,-0.569796195718,-7.94329663913,1.55788017579,0.0393923701962,0.569824209831,-7.30408902019
13.5796,0.0643906688022,0.571467,-7.81608092798,1689,-15.2439731225,0.584317,0.00843429559494,89.3934,-8.09338596289,0.000391325,-0.57146,1.0,-8.2544809776,1689,-0.571461516616,-7.93736016905,1.96508881294,0.153704214452,0.571489855775,-7.38959284323
13.5796,0.0635425479889,0.569611,-7.81533726653,1690,-13.676327818,0.581744,0.00912426398685,89.4642,-8.09261424968,0.00060451,-0.56961,1.0,-8.25615907065,1690,-0.569627531841,-7.93400372357,1.69880520227,0.479519819787,0.56965293419,-7.34053316217
13.5796,0.0652458681839,0.570026,-7.81453271673,1691,-12.2223507074,0.58263,0.00875870318287,89.4973,-8.0917790668,0.000493848,-0.570026,1.0,-8.24374989339,1691,-0.570066337138,-7.9404315504,1.67398320005,-1.19242426984,0.570098168977,-7.44738239116
13.5796,0.0650030568776,0.5726,-7.8160531408,1692,-13.0489307002,0.585219,0.00848168902435,89.4941,-8.09335501576,0.000397187,-0.572596,1.0,-8.24528442495,1692,-0.57257431241,-7.93285602632,1.68107058212,0.711048874714,0.572605746422,-7.28873277655
13.5796,0.0641702839317,0.571161,-7.81597596902,1693,-12.3819016967,0.583209,0.00834316586492,89.4767,-8.09327537028,0.000359131,-0.571158,1.0,-8.24711663446,1693,-0.571172403638,-7.92429019546,1.48020163482,-3.49670000586,0.571192890917,-7.29833638812
13.5796,0.0646706646586,0.568454,-7.81657882226,1694,-14.0807781383,0.580367,0.00896438962476,89.5171,-8.09389866042,0.000523496,-0.568451,1.0,-8.26384287056,1694,-0.568426040622,-7.9303190832,1.77558992392,-1.39096238202,0.568463690636,-7.30571761674
13.5796,0.0645761352796,0.569646,-7.81391395075,1695,-14.0661961655,0.582108,0.00863350093495,89.4974,-8.09113313366,0.000439452,-0.569643,1.0,-8.25317380693,1695,-0.569635361801,-7.91714302322,1.62368035653,-1.05655499581,0.56966599481,-7.21290513058
13.5796,0.0641604300514,0.568487,-7.8153798969,1696,-13.6412779322,0.581062,0.00840958839842,89.5553,-8.0926594926,0.000426316,-0.568484,1.0,-8.25571302245,1696,-0.568461859234,-7.93027811418,1.8787863455,0.678672439771,0.568490490348,-7.34352653009
13.5796,0.0642412269861,0.566359,-7.81512708399,1697,-13.8825343775,0.578458,0.00943995283861,89.6034,-8.09239932077,0.000572926,-0.566356,1.0,-8.26138311156,1697,-0.566382390644,-7.93677057581,1.65478740069,0.56917798365,0.566411885896,-7.40182097081
13.5796,0.063545027033,0.569882,-7.81730502974,1698,-12.582911246,0.582288,0.00861154713583,89.6623,-8.09464553338,0.000458921,-0.569881,1.0,-8.23883517323,1698,-0.569875888369,-7.9283907725,1.5386846776,0.80251452509,0.569903644194,-7.48517777845
13.5796,0.0654573060603,0.567053,-7.81276291526,1699,-11.2767599477,0.579132,0.00898323152036,89.6975,-8.08993529018,0.000568104,-0.567039,1.0,-8.25889447584,1699,-0.567053278971,-7.93000912896,1.49205569529,-2.77292271375,0.567099281393,-7.28367313292
13.5796,0.0642337888433,0.572377,-7.81715269804,1700,-13.8735277513,0.584369,0.008439102203,89.7381,-8.09449252555,0.000418459,-0.572375,1.0,-8.25058508086,1700,-0.572378380519,-7.93880994092,1.68043338956,-2.19203608449,0.572408362458,-7.47610368628
13.5796,0.0645205518905,0.571211,-7.81581481883,1701,-11.9925115303,0.583923,0.00863792904039,89.8033,-8.0931139249,0.000424688,-0.571204,1.0,-8.25315752613,1701,-0.571212937863,-7.92597309652,1.59436473318,-3.28629395718,0.571235885037,-7.27514487394
13.5796,0.0629836017171,0.570278,-7.81470479454,1702,-12.3014128354,0.582355,0.00839022289038,89.8222,-8.09195754528,0.000419273,-0.570274,1.0,-8.26187292014,1702,-0.570250832087,-7.94006153805,1.68506788494,-1.13015684023,0.570277624439,-7.33937537705
13.5796,0.0648491619496,0.570467,-7.81568014198,1703,-12.286543545,0.583465,0.00904572722929,89.8451,-8.09297217708,0.000476043,-0.570459,1.0,-8.25253044099,1703,-0.570460268855,-7.92362309995,1.42811483915,-3.21499101542,0.570491243722,-7.32499047423
13.5796,0.0641028152027,0.569941,-7.81428203663,1704,-13.1802423342,0.582271,0.00941143093911,89.8942,-8.09150781826,0.000538076,-0.569938,1.0,-8.24846170313,1704,-0.569937119469,-7.93464334116,1.64182871094,-3.10730358661,0.569972213322,-7.3296904172
13.5796,0.0635723367803,0.569625,-7.81308263004,1705,-14.0421434202,0.5818,0.00880179158583,89.94,-8.09028018328,0.000491392,-0.569624,1.0,-8.24691605273,1705,-0.569601797793,-7.94060958975,1.75192266788,-1.61673136031,0.569627424851,-7.45442990658
13.5796,0.0635956708811,0.568998,-7.81646365844,1706,-13.4190866011,0.581186,0.0090228424682,89.9666,-8.09379234728,0.000589023,-0.568995,1.0,-8.24568483259,1706,-0.569002154813,-7.93242345581,1.8351470421,0.42031192253,0.569035198555,-7.25379362738
13.5796,0.0639533434242,0.569284,-7.81649259162,1707,-14.0449097127,0.581539,0.00821350540234,90.0009,-8.09381233586,0.000433738,-0.569278,1.0,-8.24602884296,1707,-0.569261304839,-7.92077174923,1.62518488461,-3.92094029398,0.569286943731,-7.36631468436
13.5796,0.0630032974518,0.566843,-7.81387384956,1708,-12.187190548,0.578898,0.00888158066378,90.0482,-8.09109678549,0.000505403,-0.566834,1.0,-8.25798905401,1708,-0.566851691829,-7.9384687888,1.48520248778,-1.04040128538,0.566891089411,-7.25662753665
13.5796,0.0640015713139,0.569503,-7.81431865718,1709,-13.7891333017,0.581527,0.00872146744485,90.0721,-8.0915634036,0.000454164,-0.569499,1.0,-8.24550412379,1709,-0.569494061294,-7.94240692701,1.82412992949,0.632358690014,0.569520823966,-7.38474682312
13.5796,0.0640451328827,0.567487,-7.81671869682,1710,-13.4240127749,0.579839,0.00856286361261,90.0762,-8.09403963253,0.000429812,-0.567485,1.0,-8.26253459137,1710,-0.567497033647,-7.93279953605,1.66987610851,-4.36868976272,0.567522461267,-7.50064959312
13.5796,0.0636284696291,0.569548,-7.81484634355,1711,-13.4943908906,0.582278,0.00910056482914,90.137,-8.09210159333,0.000594224,-0.569548,1.0,-8.25280768199,1711,-0.569552029101,-7.93383423721,1.70278195306,-2.28610917627,0.56958415142,-7.48171735795
13.5796,0.0667248418411,0.571075,-7.81581206552,1712,-12.2693339056,0.583414,0.00844610232209,90.1457,-8.09310314903,0.000398695,-0.571073,1.0,-8.25098811744,1712,-0.571093314317,-7.93011482135,1.72265708486,0.108170887609,0.571117453693,-7.10817168176
13.5796,0.0640389646574,0.567529,-7.81603428307,1713,-12.9213354521,0.580178,0.00865890042361,90.2209,-8.09334142881,0.000482456,-0.567526,1.0,-8.2459056136,1713,-0.567517974826,-7.93474409482,1.50047497183,-3.22998564027,0.5675416206,-7.44292223685
13.5796,0.0636268302388,0.569712,-7.81528524784,1714,-13.0063779336,0.581886,0.00873869250305,90.2435,-8.0925553544,0.000433776,-0.56971,1.0,-8.25560256136,1714,-0.569718146921,-7.92151714659,1.70315842851,0.220027228737,0.569742621986,-7.18238332318
13.5796,0.06346530871,0.569753,-7.81465937503,1715,-13.8223154968,0.581693,0.00893201186695,90.2708,-8.09191193778,0.000551477,-0.569748,1.0,-8.25110887229,1715,-0.569786194175,-7.93315662676,1.43127715826,-3.11761184374,0.569818553293,-7.53502460897
13.5796,0.0643437328475,0.571412,-7.81645453511,1716,-12.5922743987,0.583686,0.00889648841942,90.2866,-8.09377869086,0.000526196,-0.57141,1.0,-8.26148353455,1716,-0.571378887174,-7.94527066147,1.55232809323,-3.46370580008,0.571413617213,-7.41554468083
13.5796,0.0636375718058,0.567926,-7.81266952783,1717,-14.4638491523,0.580154,0.00921895779509,90.3213,-8.08984602929,0.000519714,-0.567919,1.0,-8.24122314229,1717,-0.567911881675,-7.94167869101,1.72483993838,-3.45422802746,0.567943084438,-7.61100999536
13.5796,0.0648469557779,0.570023,-7.81515831444,1718,-11.7961923771,0.581709,0.00854291913731,90.3536,-8.09243222601,0.000464289,-0.570023,1.0,-8.24505419546,1718,-0.570010826694,-7.93500474221,1.40497232202,-4.53108090754,0.570032650086,-7.38846979975
13.5796,0.0638709029059,0.569587,-7.81370650647,1719,-13.5062335809,0.58204,0.00875777963275,90.438,-8.09091542168,0.000431043,-0.569583,1.0,-8.25280450352,1719,-0.569590255213,-7.94253385453,1.52725083292,-4.3741907959,0.569609980943,-7.35521806015
13.5796,0.0647396059177,0.57048,-7.81407336176,1720,-12.2988589319,0.582752,0.00883975988304,90.4846,-8.09130601319,0.000492882,-0.570479,1.0,-8.26329647502,1720,-0.570471194361,-7.9305638821,1.5939375419,-4.01009895921,0.570495942395,-7.4431832129
13.5796,0.0633123731177,0.569689,-7.81870499634,1721,-11.9706078997,0.5819,0.00925366087477,90.5017,-8.09611971232,0.00055917,-0.569686,1.0,-8.23867562024,1721,-0.569705857132,-7.92748096682,1.38229739426,-3.68777106945,0.569734756617,-7.23196866073
13.5796,0.0633031134403,0.572063,-7.81552468265,1722,-13.4532799146,0.584138,0.00894299222064,90.5343,-8.09280439686,0.000571719,-0.572062,1.0,-8.24077533176,1722,-0.572081263191,-7.93358978651,1.68534665911,0.058117175661,0.572110203875,-7.23757461413
13.5796,0.0635839210062,0.56855,-7.81704513754,1723,-12.4456587151,0.580907,0.00797924697648,90.5569,-8.09439199613,0.000372965,-0.568549,1.0,-8.23382801214,1723,-0.568506711513,-7.92840724819,1.62646996416,-1.26084998408,0.568528721579,-7.31386681115
13.5796,0.065573774571,0.569053,-7.81601301954,1724,-12.403877085,0.581526,0.00843228070544,90.5941,-8.09331808668,0.000416938,-0.569052,1.0,-8.25690101835,1724,-0.569055850744,-7.93542742797,1.6888702972,0.627361938427,0.569075960812,-7.40669906712
13.5796,0.065084585204,0.57022,-7.81392942504,1725,-12.6759252239,0.582538,0.00852910727189,90.6348,-8.09114469489,0.000437178,-0.570216,1.0,-8.25282489505,1725,-0.570227280419,-7.93427263277,1.75039249166,0.140437602357,0.570251529696,-7.50321502134
13.5796,0.0632297774282,0.568991,-7.81584504113,1726,-12.6948250789,0.5806,0.0090320056642,90.6623,-8.09314650845,0.000537706,-0.568986,1.0,-8.24336268497,1726,-0.568993738451,-7.93842643514,1.57246602451,-0.825864867864,0.569029164385,-7.39933687665
13.5796,0.0649181372706,0.56818,-7.81465810731,1727,-11.5087319219,0.580092,0.00887633795278,90.7115,-8.09190452828,0.000490134,-0.568174,1.0,-8.24305516764,1727,-0.568166775837,-7.94967987756,1.63196199291,0.584882829573,0.568196604427,-7.22979027485
13.5796,0.0633759254624,0.570279,-7.81728714385,1728,-13.2787307612,0.582296,0.00896099246301,90.7482,-8.0946446492,0.000510977,-0.570278,1.0,-8.25222334804,1728,-0.570257791167,-7.94269734457,1.69336850007,-2.27438464637,0.570280714279,-7.34544947977
13.5796,0.0640823918048,0.56911,-7.81390379181,1729,-13.9088447488,0.581414,0.00897464549845,90.7746,-8.09112733727,0.000439639,-0.569103,1.0,-8.24922132633,1729,-0.569112226191,-7.92974280619,1.67920822733,0.0972718011611,0.56913672911,-7.13896138344
13.5796,0.0655013256472,0.570789,-7.81456840809,1730,-12.4656344441,0.583354,0.00926512103157,90.8299,-8.09181372885,0.000541041,-0.570779,1.0,-8.24142663535,1730,-0.570784006971,-7.93402443061,1.47233235599,-0.68131345781,0.570822717209,-7.20274051952
13.5796,0.0650416143631,0.570146,-7.81475727946,1731,-13.251944265,0.582454,0.0089481260527,90.9168,-8.09201026129,0.000553021,-0.570143,1.0,-8.24821053698,1731,-0.570159678791,-7.9345038448,1.68521808307,0.606976706669,0.570196649354,-7.22595879293
13.5796,0.0653718837286,0.56993,-7.81380480438,1732,-12.5135318116,0.582335,0.00820367688708,90.9167,-8.09102272035,0.000399213,-0.569921,1.0,-8.25123553845,1732,-0.569918935054,-7.94670898031,1.67238885132,-0.76035494166,0.569943143121,-7.39981132646
13.5796,0.0639457694226,0.569757,-7.81590879667,1733,-14.2432244917,0.582392,0.00887439888073,90.9465,-8.0932118002,0.00047932,-0.569752,1.0,-8.25656574714,1733,-0.569742860182,-7.93709533671,1.69526620136,-3.57731170218,0.569770305249,-7.30791369114
13.5796,0.0633285666881,0.569457,-7.81250354212,1734,-11.4684627523,0.581686,0.00911233132878,91.0218,-8.08967768235,0.000629461,-0.56945,1.0,-8.24857195717,1734,-0.569459794311,-7.93951777397,1.46733695736,-3.76339015695,0.569488929451,-7.2819703368
13.5796,0.0639593516025,0.565646,-7.81404924391,1735,-11.36279606,0.578225,0.00849457898499,91.0154,-8.09126759133,0.000423885,-0.565644,1.0,-8.24578395022,1735,-0.565652439478,-7.93877723944,1.36144064517,-3.57592266868,0.565683750313,-7.18958763448
13.5796,0.064355343403,0.57046,-7.81643440634,1736,-11.2338479366,0.58271,0.00859326205188,91.0681,-8.09375048665,0.000501689,-0.570458,1.0,-8.25249116957,1736,-0.57045852529,-7.94387072916,1.41549906431,-3.60804533332,0.570485268569,-7.0401838183
13.5796,0.063884420822,0.570134,-7.8168325922,1737,-12.3986728019,0.582712,0.00890785473008,91.1022,-8.09417143603,0.000464584,-0.57013,1.0,-8.24919619381,1737,-0.570134978438,-7.92761129256,1.58964914101,-3.51746065343,0.570159142098,-7.12701195479
13.5796,0.0641598898825,0.571904,-7.81541022635,1738,-12.965468181,0.58447,0.00905565984298,91.1604,-8.09269132367,0.00053239,-0.571904,1.0,-8.2488714853,1738,-0.571909015738,-7.92043821636,1.84495329438,-3.68519143632,0.571935934822,-7.4349990387
13.5796,0.0647076627013,0.5699,-7.8123432569,1739,-14.7080078542,0.582331,0.00869582708723,91.1933,-8.08949537537,0.000475708,-0.569899,1.0,-8.25341290154,1739,-0.569896901101,-7.92734250959,1.68281260525,-0.211357007096,0.569924235996,-7.40887624578
13.5796,0.0646118562657,0.570926,-7.81570931361,1740,-12.3217724393,0.583297,0.00887780345166,91.2588,-8.09300693286,0.000461413,-0.570925,1.0,-8.25810497066,1740,-0.570921699001,-7.93296747588,1.58522486816,-0.0658005437368,0.570945121599,-7.25402719452
13.5796,0.06487835638,0.570275,-7.81404488168,1741,-13.1909389859,0.582644,0.00863763298361,91.2642,-8.09127354146,0.000429206,-0.570273,1.0,-8.24831884362,1741,-0.570259388265,-7.93367260218,1.58313346512,-3.61737363448,0.57029003689,-7.1933421466
13.5796,0.064844462544,0.568952,-7.81766005765,1742,-13.2499820725,0.581059,0.00883245607005,91.2846,-8.09503178807,0.000516886,-0.568951,1.0,-8.26009985337,1742,-0.568959190797,-7.94460186257,1.57175428354,-3.7947306816,0.568988842359,-7.26546002476
13.5796,0.0631047939088,0.568755,-7.81527105625,1743,-12.6054316185,0.580647,0.00897345029132,91.3389,-8.09253226235,0.000461831,-0.568749,1.0,-8.25798904975,1743,-0.568753897728,-7.91420651889,1.57135374491,-3.9055829879,0.568780567031,-7.20366274138
13.5796,0.064352779002,0.570272,-7.81492046902,1744,-12.9119092843,0.582563,0.00825644885058,91.3774,-8.0921821321,0.000383626,-0.570269,1.0,-8.24799060715,1744,-0.570269139604,-7.93706042517,1.70383891243,0.914245528564,0.570297675467,-7.31972957981
13.5796,0.0648450841633,0.56935,-7.81784415483,1745,-13.9517816763,0.581506,0.00923523424599,91.4054,-8.0952214015,0.00062118,-0.56935,1.0,-8.25649923064,1745,-0.569350686164,-7.93448901245,1.70290789306,0.0602008454478,0.569385347769,-7.31019182022
13.5796,0.0648678080277,0.570148,-7.81768242049,1746,-12.0044894953,0.582655,0.00908615941074,91.4505,-8.09503650214,0.000541488,-0.570142,1.0,-8.2509579674,1746,-0.570104919303,-7.93421057786,1.54791253558,-3.93637733336,0.570140663622,-7.40455079894
13.5796,0.06429171097,0.568307,-7.81255817602,1747,-13.4082611373,0.580722,0.0088224913196,91.5106,-8.08972606632,0.000488563,-0.568303,1.0,-8.23643173142,1747,-0.568356639177,-7.93784096432,1.61235449603,-3.51786854777,0.568383861902,-7.39312309878
13.5796,0.0636217734456,0.570136,-7.81366937782,1748,-11.4676966286,0.582412,0.00869730951789,91.5346,-8.090876364,0.000433731,-0.570131,1.0,-8.23986378644,1748,-0.570120737459,-7.94276806223,1.58936560202,0.034050746565,0.570153819462,-7.17269714307
13.5796,0.0652948417578,0.571486,-7.81666737362,1749,-13.8657292285,0.584335,0.00876051326195,91.5533,-8.09399934239,0.000506683,-0.571481,1.0,-8.25229910783,1749,-0.571486756216,-7.94205293294,1.69306525561,-3.52303414942,0.571514507665,-7.73996043918
13.5796,0.064044242782,0.568533,-7.81598262237,1750,-13.5084648934,0.580556,0.00862064422118,91.5915,-8.09328960456,0.00052831,-0.568532,1.0,-8.24349932101,1750,-0.568545051193,-7.91696830927,1.64176120798,-4.2072400929,0.568574694441,-7.39371619509
13.5796,0.0650189531026,0.572347,-7.81501999452,1751,-12.5653372187,0.584492,0.00896207343798,91.6415,-8.09228226706,0.000568854,-0.572346,1.0,-8.24628718158,1751,-0.572353115214,-7.94198276462,1.62084611966,0.552138425646,0.572379731033,-7.36848640021
13.5796,0.0651923183478,0.569964,-7.81205340506,1752,-13.6180765558,0.582229,0.00866739964966,91.6657,-8.08919818749,0.00041869,-0.569955,1.0,-8.2520331995,1752,-0.569941395311,-7.93181112398,1.71416522387,-2.45722891399,0.569973161797,-7.2099255705
13.5796,0.0631128162081,0.570201,-7.81598139924,1753,-12.9635014212,0.581766,0.00846593244666,91.7174,-8.09327460141,0.00042077,-0.570198,1.0,-8.2626082479,1753,-0.570216350369,-7.94132851461,1.75841079304,0.0796319584795,0.570238691489,-7.29879516006
13.5796,0.0647364446676,0.569745,-7.81685946897,1754,-13.0193884574,0.581681,0.00870888400579,91.7296,-8.09418920772,0.000433066,-0.569742,1.0,-8.25682495835,1754,-0.56974741026,-7.94170773862,1.78552754341,0.257567267927,0.569766904376,-7.24605232168
13.5796,0.0649195615962,0.571013,-7.8145982531,1755,-12.2904869301,0.582762,0.00851180235375,91.7821,-8.09185336616,0.00041308,-0.57101,1.0,-8.24312446791,1755,-0.571018116138,-7.92570723253,1.81712390814,-0.717578336863,0.571040228308,-7.21549040356
13.5796,0.0629290193287,0.57157,-7.81515984141,1756,-12.4310338674,0.58351,0.00859165689485,91.8068,-8.09242276035,0.00040144,-0.571568,1.0,-8.23615341723,1756,-0.57156932979,-7.91998758602,1.58993108189,0.716752983741,0.571595571432,-7.35678050254
13.5796,0.0641099761414,0.568646,-7.81827968465,1757,-13.0638370097,0.580741,0.00864765646481,91.869,-8.09567157463,0.000469297,-0.56864,1.0,-8.24364001143,1757,-0.568644983858,-7.93987329059,1.7072459076,0.728792993692,0.568673641705,-7.21543692345
13.5796,0.0635676459847,0.570465,-7.81558185563,1758,-12.7180770665,0.582646,0.0087604504249,91.9235,-8.09287083083,0.000500162,-0.570462,1.0,-8.25008951639,1758,-0.570463122789,-7.92459664657,1.50100128984,-2.83909181669,0.570486623046,-7.32129875338
13.5796,0.0643141111806,0.567381,-7.81544842967,1759,-13.2747727802,0.579548,0.00884788676105,91.9408,-8.09272466968,0.000446313,-0.56738,1.0,-8.25865304409,1759,-0.567399804787,-7.92777294197,1.62145808846,-3.93649841823,0.567417010834,-7.54708146295
13.5796,0.0656123274947,0.570465,-7.81540485603,1760,-11.8246987251,0.582618,0.00925726691617,91.9636,-8.09268634988,0.000569965,-0.570463,1.0,-8.25623450491,1760,-0.570432557657,-7.94582550584,1.51978700984,-2.7768871463,0.570465471633,-7.11942919665
13.5796,0.0639143557892,0.57088,-7.8156600821,1761,-12.036979465,0.58321,0.00798438267912,92.026,-8.09295333131,0.000284543,-0.570879,1.0,-8.25340976653,1761,-0.570881094383,-7.92785733712,1.58874619864,-3.0741962006,0.570891835395,-7.43327360304
13.5796,0.0636595264397,0.568369,-7.81594244733,1762,-12.9646500113,0.580857,0.0085666349819,92.0377,-8.09324601769,0.000418825,-0.568365,1.0,-8.25509015023,1762,-0.568376385893,-7.93848531838,1.51153177293,-3.73537910869,0.568401931941,-7.24702964534
13.5796,0.0643252037287,0.570902,-7.81630096456,1763,-12.2390751619,0.58338,0.00849784974854,92.0491,-8.09361476999,0.000441112,-0.570897,1.0,-8.25365373424,1763,-0.570859025636,-7.93458642719,1.73078245845,-2.6126361685,0.570888367425,-7.34184317639
13.5796,0.0649467982772,0.569894,-7.8142704878,1764,-11.1760345763,0.582399,0.00887557669037,92.0507,-8.09151806586,0.000513161,-0.569889,1.0,-8.24503958285,1764,-0.569893533424,-7.94072264438,1.44820614347,0.258165537121,0.569936947282,-7.06741010812
13.5796,0.0646403430127,0.570665,-7.81635601873,1765,-13.8982283209,0.582848,0.00936876697961,92.0421,-8.09367240182,0.000556394,-0.570661,1.0,-8.25375387392,1765,-0.570680570508,-7.92679481795,1.62400237001,-3.58977782903,0.5707116586,-7.28512561242
13.5796,0.0653577974526,0.569212,-7.81124717431,1766,-13.1141260823,0.58141,0.00936026612205,92.0632,-8.08835805338,0.000677927,-0.569208,1.0,-8.24444531294,1766,-0.569202660138,-7.94530109531,1.67663288857,-3.00210878249,0.569238645181,-7.27791682866
