Iteration,AverageAbsY,AverageQLoss,MinEsReturn,AverageAbsQYDiff,MaxReturn,StdEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageY,AverageDiscountedReturn,AverageAbsQ,AveragePolicySurr,AverageAction,AverageReturn,StdReturn,MinReturn,Epoch,AverageEsReturn,AverageQ,MaxEsReturn
4268,14.5323506775,0.201638,469.35164249,0.192078210987,2008.75252786,0.0,209.237,184.273,14.4916946112,146.245374352,14.5321,-14.5528,0.986612,1342.40416193,370.362515074,836.23777566,4268,469.35164249,14.4916,469.35164249
4269,14.4935701574,0.261955,856.911083728,0.196364101119,1671.35118639,0.0,209.235,184.279,14.4537109381,146.112849148,14.4936,-14.5171,0.98745,1347.37105177,231.511292559,1024.76460401,4269,856.911083728,14.4539,856.911083728
4270,14.5273267656,0.212647,1091.18923663,0.187466044993,1767.28776133,0.0,209.254,184.258,14.4880155857,124.942938289,14.5273,-14.5543,0.992896,1200.16983896,546.218058921,-244.691639592,4270,1091.18923663,14.488,1091.18923663
4271,14.5345169165,0.273805,563.871636949,0.200048661302,1729.39606015,0.0,209.232,184.274,14.4954801501,141.508287916,14.5345,-14.5643,0.999057,1492.59924892,130.158253525,1290.72820203,4271,563.871636949,14.4955,563.871636949
4272,14.5607653644,0.202532,931.183482011,0.189649553535,2202.42692128,0.0,209.227,184.293,14.5192122392,176.934206173,14.5608,-14.5842,0.999871,2038.92286918,131.743771515,1702.87464493,4272,931.183482011,14.5194,931.183482011
4273,14.4817827989,0.192398,1149.48249053,0.187291804202,2065.11713828,0.0,209.213,184.299,14.4388833435,148.722877565,14.4818,-14.5107,0.999175,1865.97183445,126.010925657,1658.12386505,4273,1149.48249053,14.439,1149.48249053
4274,14.500152301,0.263731,1429.90386097,0.198671017483,2311.05095319,0.0,209.281,184.327,14.457106925,166.250513702,14.4997,-14.5271,0.999922,2065.35090012,118.324742871,1902.42721824,4274,1429.90386097,14.4566,1429.90386097
4275,14.5485736981,0.222039,1130.45116302,0.193293131709,2046.24522391,0.0,209.264,184.336,14.5003144135,162.23611412,14.5486,-14.5696,0.999957,1961.56664277,68.9362850901,1836.48289926,4275,1130.45116302,14.5005,1130.45116302
4276,14.4858784332,0.260113,1115.54436963,0.195967170868,2252.36463006,0.0,209.338,184.331,14.4435518718,169.334103124,14.4862,-14.5089,0.999924,2089.4504839,92.192626715,1941.12559386,4276,1115.54436963,14.444,1115.54436963
4277,14.5376687122,0.219343,950.953751577,0.197659999587,2173.23034281,0.0,209.357,184.33,14.4899555075,175.973948872,14.5377,-14.56,0.999983,2065.17007066,63.1365690545,1969.54563694,4277,950.953751577,14.4902,950.953751577
4278,14.5025541604,0.263828,1187.94618396,0.195354514108,2343.3051946,0.0,209.363,184.361,14.4549164318,175.632000476,14.5027,-14.5228,0.999981,2124.57842295,121.530072361,1907.89962158,4278,1187.94618396,14.4551,1187.94618396
4279,14.4998010584,0.210183,546.010133389,0.191118079061,1617.35943419,0.0,209.417,184.344,14.4585221221,131.022280689,14.4997,-14.5205,0.999907,1398.23914231,428.495281745,122.843180824,4279,546.010133389,14.4585,546.010133389
4280,14.5084096782,0.272616,937.30400814,0.197151431186,1401.42886946,0.0,209.478,184.37,14.4683517889,115.029557037,14.5083,-14.5265,0.999933,1284.6623362,60.2194557706,1221.81513462,4280,937.30400814,14.4682,937.30400814
4281,14.4523342001,0.179981,732.052267591,0.186461950041,1530.76845009,0.0,209.545,184.376,14.4140004369,111.656245866,14.4524,-14.4715,0.998568,1355.75264027,130.730401251,1126.24714354,4281,732.052267591,14.4141,732.052267591
4282,14.4698440812,0.240409,671.112527128,0.192348554097,1875.15891386,0.0,209.597,184.408,14.4253326638,150.126766507,14.4699,-14.4903,0.997825,1607.40061426,156.093578945,1417.55724903,4282,671.112527128,14.4256,671.112527128
4283,14.4419352623,0.216246,740.062749978,0.189883718751,1879.47469656,0.0,209.683,184.427,14.4030420676,135.565749971,14.4419,-14.4778,0.999945,1699.29881242,80.1002301051,1573.7649065,4283,740.062749978,14.403,740.062749978
4284,14.5423501852,0.189492,844.81289884,0.188749574234,2120.56421606,0.0,209.716,184.423,14.5021070028,160.016017409,14.5418,-14.5676,0.999897,1926.46231845,127.396126763,1691.54466196,4284,844.81289884,14.5017,844.81289884
4285,14.4626532342,0.310249,1046.72974562,0.201834990386,2201.62443874,0.0,209.752,184.408,14.4130141854,165.790490746,14.4627,-14.4761,0.999937,2006.4141089,100.518447686,1889.40207191,4285,1046.72974562,14.4131,1046.72974562
4286,14.4596744523,0.199064,1055.15704902,0.189745472373,2336.76249318,0.0,209.809,184.464,14.4143001054,177.806770114,14.4592,-14.4832,0.999981,2135.63662281,114.749028777,1987.3758258,4286,1055.15704902,14.4139,1055.15704902
4287,14.4986469576,0.275549,1017.2584088,0.197549527834,2318.97831441,0.0,209.836,184.5,14.4604532242,181.629619798,14.4988,-14.5395,0.99995,2119.10861866,111.978212286,1966.13328847,4287,1017.2584088,14.4609,1017.2584088
4288,14.4857166875,0.332638,859.664028936,0.205854698752,2295.93729466,0.0,209.874,184.489,14.4471122367,197.858472465,14.4854,-14.5259,0.999978,2174.95254578,93.2821095209,1985.42109389,4288,859.664028936,14.4469,859.664028936
4289,14.5537753923,0.244554,861.048647051,0.199785253089,2271.76772941,0.0,209.895,184.528,14.5082439053,182.720318305,14.5533,-14.5823,0.999914,2120.97616321,103.514780825,1902.51845284,4289,861.048647051,14.508,861.048647051
4290,14.56902054,0.246115,981.306258781,0.195490388076,2147.39050444,0.0,209.865,184.539,14.5271120753,169.880351627,14.5686,-14.5969,0.999983,2030.66215245,91.3444865447,1863.87999986,4290,981.306258781,14.5267,981.306258781
4291,14.4273837785,0.218683,981.102335704,0.196264790162,2190.07625627,0.0,209.948,184.566,14.3818305665,167.168952448,14.4273,-14.4519,0.99991,2078.90287782,87.0509027485,1900.8561856,4291,981.102335704,14.3818,981.102335704
4292,14.4887037122,0.275008,711.705271433,0.205121499344,1996.71208913,0.0,209.962,184.592,14.4502789181,162.925984487,14.4884,-14.5299,0.999932,1874.42272868,80.5278427422,1735.92643808,4292,711.705271433,14.4501,711.705271433
4293,14.5981087791,0.1862,1277.42106635,0.194589577161,1694.7904104,0.0,209.988,184.62,14.5602235635,132.841031527,14.5979,-14.6364,0.999957,1529.26923898,139.094293418,1249.28863184,4293,1277.42106635,14.5601,1277.42106635
4294,14.550987124,0.211952,540.362342539,0.199293532696,1870.16637943,0.0,210.026,184.588,14.5010086456,143.894963938,14.5509,-14.5809,0.999924,1752.31772113,64.6699892527,1667.46300621,4294,540.362342539,14.501,540.362342539
4295,14.5950586921,0.213131,1179.89534775,0.199252065193,2027.23406925,0.0,210.027,184.595,14.5466128353,159.63172222,14.594,-14.6312,0.997428,1806.38338958,230.039071028,1182.91644734,4295,1179.89534775,14.5458,1179.89534775
4296,14.5324182237,0.223474,686.660995923,0.19473015395,1965.24755028,0.0,210.032,184.595,14.489037237,147.684215939,14.5331,-14.5675,0.999976,1810.59820991,133.285121909,1525.96378315,4296,686.660995923,14.4896,686.660995923
4297,14.4980689372,0.228059,1289.71959038,0.195128320253,1937.18537394,0.0,210.025,184.636,14.451018147,125.93104178,14.4979,-14.5287,0.999917,1530.66599297,713.60579256,-586.182245962,4297,1289.71959038,14.451,1289.71959038
4298,14.6381970367,0.249445,1388.99021196,0.195984405367,2197.31359349,0.0,210.015,184.675,14.5945411049,165.009266169,14.6377,-14.6686,0.999917,2062.97651687,97.0519363427,1891.57673454,4298,1388.99021196,14.5941,1388.99021196
4299,14.5091462903,0.202832,1382.96148439,0.192951924081,2327.5848745,0.0,209.968,184.697,14.4613459753,163.805904661,14.5091,-14.5404,0.99989,2197.54726467,86.2843208964,2081.71362498,4299,1382.96148439,14.4614,1382.96148439
4300,14.587059608,0.269649,1192.49690707,0.200463991901,2596.65382413,0.0,209.996,184.712,14.5397854857,198.297834667,14.5865,-14.6219,0.999833,2336.5359563,98.4241974695,2237.3938116,4300,1192.49690707,14.5393,1192.49690707
4301,14.6011984098,0.274521,1526.81923375,0.199606009775,2500.55820017,0.0,210.019,184.694,14.5549391573,192.602547862,14.6012,-14.6392,0.999078,2205.78579148,312.917831571,1338.32552725,4301,1526.81923375,14.5553,1526.81923375
4302,14.5892669588,0.1935,1344.58123996,0.190829487781,2496.35647379,0.0,210.028,184.707,14.5496649932,195.285397724,14.5892,-14.631,0.99993,2363.3809501,76.960708602,2256.0532539,4302,1344.58123996,14.5499,1344.58123996
4303,14.5648300921,0.252361,1210.61550849,0.19550287169,2493.26897927,0.0,210.102,184.683,14.5168409707,192.849983262,14.5647,-14.5961,0.999942,2293.69487277,110.127348369,2114.1997022,4303,1210.61550849,14.5167,1210.61550849
4304,14.6338720081,0.269458,787.997375487,0.197551278868,2512.06147426,0.0,210.094,184.732,14.5906172276,199.481655137,14.6336,-14.6717,0.999912,2267.94514299,117.487600692,2171.77521871,4304,787.997375487,14.5906,787.997375487
4305,14.599187237,0.189212,1367.47903791,0.185690587492,2329.68192893,0.0,210.085,184.744,14.552650621,191.294605303,14.5989,-14.6294,0.998906,2098.62890648,302.763977112,1306.97138304,4305,1367.47903791,14.5525,1367.47903791
4306,14.7129229523,0.275179,849.70615318,0.19731152917,2194.8911565,0.0,210.091,184.749,14.6704191294,185.373096423,14.712,-14.7477,0.999905,2094.94567752,91.7062550379,1914.80634569,4306,849.70615318,14.6695,849.70615318
4307,14.7197126491,0.28328,998.460371441,0.199129178755,2258.20881361,0.0,210.088,184.774,14.6811928176,178.901265108,14.7194,-14.7677,0.999913,2067.93640428,121.421118793,1821.48257421,4307,998.460371441,14.6809,998.460371441
4308,14.7938734725,0.281211,736.855258973,0.192872817179,2154.29684978,0.0,210.007,184.791,14.7498832753,183.697648494,14.7947,-14.8364,0.999277,2023.50093637,93.226393847,1833.68451518,4308,736.855258973,14.7507,736.855258973
4309,14.6649372744,0.261436,1041.23164138,0.197300108886,2076.84847104,0.0,210.119,184.791,14.6117062001,174.525141269,14.6642,-14.6961,0.99931,1962.47407952,150.917178319,1529.55913965,4309,1041.23164138,14.6111,1041.23164138
4310,14.6670632212,0.239236,764.672022223,0.19360603746,2052.64780264,0.0,210.177,184.799,14.6176404398,168.273686557,14.6668,-14.6983,0.998848,1833.04890109,219.501722286,1302.19964134,4310,764.672022223,14.6175,764.672022223
4311,14.6953213655,0.198889,1296.77947729,0.19157933357,2173.87578069,0.0,210.178,184.798,14.6552151978,149.31886663,14.6952,-14.7297,0.998736,1777.53743179,424.612905545,693.728833543,4311,1296.77947729,14.6553,1296.77947729
4312,14.6891017581,0.228281,1229.10066758,0.19357432518,2100.5684772,0.0,210.184,184.814,14.6489247304,155.820851627,14.6889,-14.7253,0.998742,1822.27849332,256.291438744,1120.04691101,4312,1229.10066758,14.6489,1229.10066758
4313,14.7279377239,0.193474,885.159081664,0.189954574693,1980.44330783,0.0,210.201,184.83,14.6756392411,167.225455775,14.7274,-14.7457,0.997562,1586.48580853,287.92922294,1132.4982772,4313,885.159081664,14.6752,885.159081664
4314,14.7236246958,0.241932,1042.63734702,0.192325987923,2223.3737885,0.0,210.231,184.83,14.6872122087,173.652754006,14.7235,-14.7579,0.999626,2104.77456242,152.975358829,1663.71213639,4314,1042.63734702,14.6872,1042.63734702
4315,14.6816655881,0.236585,902.346197964,0.194876623479,2242.68673916,0.0,210.21,184.882,14.6331297949,164.947622482,14.6816,-14.7038,0.998927,1819.91124402,367.99330081,862.874125019,4315,902.346197964,14.633,902.346197964
4316,14.687634052,0.318767,520.626988325,0.200385408324,2313.47382533,0.0,210.243,184.906,14.6443467859,165.184553245,14.6872,-14.7192,0.999163,1904.28034576,371.811108784,883.323905379,4316,520.626988325,14.6442,520.626988325
4317,14.6964515782,0.216914,865.306154085,0.190901835789,2071.24856644,0.0,210.268,184.959,14.6433214709,166.525546292,14.6962,-14.7186,0.998174,1863.54184823,285.973104969,1034.55177023,4317,865.306154085,14.6431,865.306154085
4318,14.6843416435,0.198311,575.674947624,0.188237470648,2113.6972812,0.0,210.304,184.956,14.6452340306,151.191358669,14.6845,-14.7241,0.997439,1699.21803761,408.307598339,923.839153841,4318,575.674947624,14.6455,575.674947624
4319,14.6745151901,0.237653,716.349564218,0.192586110765,2091.48336211,0.0,210.293,184.964,14.6295023997,156.003399152,14.6744,-14.7076,0.998491,1756.32683072,233.200730233,1230.94399069,4319,716.349564218,14.6295,716.349564218
4320,14.6954898236,0.25178,617.467375876,0.195766630085,2291.77085916,0.0,210.298,184.966,14.6558835718,151.302882574,14.6956,-14.7323,0.99723,1810.69213581,362.222814377,1043.3969022,4320,617.467375876,14.6561,617.467375876
4321,14.690607084,0.299928,1108.23310227,0.199439769782,2040.4204362,0.0,210.3,184.989,14.6426580816,153.190849019,14.6907,-14.714,0.998665,1770.10155482,317.280352379,1115.7464423,4321,1108.23310227,14.6428,1108.23310227
4322,14.7671261177,0.278655,1188.04148161,0.198337373324,2113.40020854,0.0,210.329,185.026,14.7254628391,146.782456852,14.7669,-14.7954,0.996415,1769.65376897,396.586500211,846.528061534,4322,1188.04148161,14.7254,1188.04148161
4323,14.7140704232,0.232614,615.834789928,0.190163711534,2201.11185494,0.0,210.311,185.03,14.6685649518,160.945367029,14.7132,-14.7445,0.996745,1907.19491922,365.48993648,913.778421023,4323,615.834789928,14.6678,615.834789928
4324,14.7257175354,0.31368,1003.15144256,0.200736329366,2367.67539632,0.0,210.327,185.053,14.6826370319,181.557906264,14.7254,-14.7561,0.998131,1961.91346519,288.374032989,1233.98478864,4324,1003.15144256,14.6823,1003.15144256
4325,14.7143284348,0.312492,590.786226498,0.203178702254,2150.62855059,0.0,210.372,185.056,14.6691202486,167.495171213,14.7147,-14.7442,0.996228,1882.52006236,330.636764058,988.087317507,4325,590.786226498,14.6697,590.786226498
4326,14.7257401226,0.255039,561.885280115,0.196984843156,2102.72159971,0.0,210.393,185.087,14.6693944965,159.66702445,14.7257,-14.7523,0.99936,1936.10699855,114.84901939,1669.70239622,4326,561.885280115,14.6694,561.885280115
4327,14.6745549072,0.247278,1045.27647346,0.196824283111,1602.33690612,0.0,210.385,185.075,14.6358112865,122.284634872,14.6744,-14.7091,0.996597,1395.51883836,190.023958401,972.356135861,4327,1045.27647346,14.636,1045.27647346
4328,14.656243978,0.281566,847.194981936,0.202226465858,1064.88745638,0.0,210.459,185.096,14.6138288587,87.7711528494,14.6561,-14.6616,0.999888,957.987935652,59.5426235623,889.000606964,4328,847.194981936,14.6137,847.194981936
4329,14.5633333922,0.260486,552.761195377,0.20016824922,1321.28337793,0.0,210.506,185.132,14.5082765343,106.147030478,14.5638,-14.55,0.99737,1188.70303377,107.826306548,970.860585533,4329,552.761195377,14.5088,552.761195377
4330,14.6517773177,0.253074,643.363909826,0.200350277864,1668.28601756,0.0,210.539,185.158,14.6060776372,142.889262634,14.6517,-14.6526,0.998941,1525.81724433,129.541586725,1246.18435314,4330,643.363909826,14.6062,643.363909826
4331,14.5402571874,0.234896,595.075252268,0.193967779653,2026.57413104,0.0,210.598,185.188,14.4986660687,146.310502462,14.5398,-14.5557,0.990154,1547.68940103,400.92489949,945.906277534,4331,595.075252268,14.4981,595.075252268
4332,14.58539649,0.277451,616.05783296,0.199531029717,1975.86396099,0.0,210.646,185.208,14.5495771817,148.472825815,14.5855,-14.6154,0.996331,1714.22274868,276.676603234,1121.50173443,4332,616.05783296,14.5497,616.05783296
4333,14.5882446354,0.295537,818.006871108,0.196523078535,1962.24113531,0.0,210.693,185.18,14.5535586041,156.624711477,14.5884,-14.6219,0.996785,1697.13789761,292.270521678,923.800800199,4333,818.006871108,14.5538,818.006871108
4334,14.541933448,0.267753,868.102907798,0.1921179051,1998.22437389,0.0,210.739,185.213,14.498762418,150.836173871,14.5411,-14.5626,0.996291,1741.77734612,254.20648532,1089.34581128,4334,868.102907798,14.4981,868.102907798
4335,14.4829731369,0.260836,501.579500102,0.194454513228,2108.62223498,0.0,210.745,185.197,14.4411789445,163.943835198,14.4829,-14.5072,0.9964,1855.24796871,236.782600475,1263.67703529,4335,501.579500102,14.4411,501.579500102
4336,14.5742597409,0.173421,1252.2745413,0.181742875608,2536.48565545,0.0,210.867,185.2,14.5274543814,173.912691816,14.5743,-14.6072,0.98835,1817.83319551,558.407744015,1013.50979161,4336,1252.2745413,14.5275,1252.2745413
4337,14.5527991772,0.273192,972.568110573,0.196366009317,2448.40654881,0.0,210.867,185.226,14.5010700655,173.404031888,14.5523,-14.5893,0.983426,1570.13467734,579.670153659,943.127516078,4337,972.568110573,14.5009,972.568110573
4338,14.6244823381,0.233274,1326.90862716,0.193170983821,2413.55741596,0.0,210.905,185.242,14.5826359937,158.613744186,14.6248,-14.6718,0.991219,1606.21545374,502.409565018,878.523495184,4338,1326.90862716,14.583,1326.90862716
4339,14.6064081771,0.219182,1152.86239518,0.188348827227,1999.45314144,0.0,210.916,185.231,14.5649151866,141.676785771,14.6054,-14.6473,0.980901,1197.82811357,370.268234277,784.74492284,4339,1152.86239518,14.564,1152.86239518
4340,14.6199585424,0.21826,793.565211598,0.186358768234,2017.37410953,0.0,210.946,185.244,14.5787884071,170.199799214,14.6202,-14.6547,0.990169,1473.88301172,334.127510017,913.245788211,4340,793.565211598,14.5791,793.565211598
4341,14.5853169522,0.227859,1349.71085019,0.19267736166,2505.38386514,0.0,211.002,185.293,14.5433000112,172.044500538,14.5851,-14.622,0.994077,1929.50190347,535.482691371,1029.35238707,4341,1349.71085019,14.5431,1349.71085019
4342,14.688102544,0.150009,623.455565694,0.182546377432,2431.29668243,0.0,211.056,185.321,14.6464657039,166.123329226,14.689,-14.7284,0.994199,1940.82766608,398.548440764,1075.22013609,4342,623.455565694,14.6475,623.455565694
4343,14.6190568042,0.224826,1263.69394898,0.194878985291,2255.10155605,0.0,211.047,185.344,14.580727684,171.900665183,14.6186,-14.6532,0.996532,1899.0253417,318.430021234,1410.470583,4343,1263.69394898,14.5805,1263.69394898
4344,14.5973413037,0.336975,909.052337639,0.208214627029,2157.16937264,0.0,211.108,185.349,14.5633442999,146.363532965,14.5975,-14.632,0.997369,1823.10712246,286.663163431,1022.90319903,4344,909.052337639,14.5634,909.052337639
4345,14.624385039,0.199121,674.808296263,0.192245282144,2115.65085516,0.0,211.1,185.338,14.5801501075,139.566903505,14.6241,-14.6494,0.991979,1534.80869733,353.110804408,1004.80866307,4345,674.808296263,14.5801,674.808296263
4346,14.5808493821,0.18327,739.014993667,0.192346810986,1625.48933984,0.0,211.113,185.377,14.5327944603,107.457653217,14.5808,-14.5997,0.986027,1007.35469323,561.35001331,-527.840519192,4346,739.014993667,14.5329,739.014993667
4347,14.5604286382,0.207013,1069.87304559,0.198428340522,2098.20551819,0.0,211.125,185.393,14.5125802064,140.979097081,14.561,-14.5826,0.98575,1353.52661859,383.548158844,984.282864882,4347,1069.87304559,14.5132,1069.87304559
4348,14.5536439688,0.270874,838.217213742,0.204756902734,1592.46110596,0.0,211.114,185.382,14.5139171879,107.634937674,14.5531,-14.579,0.990602,1276.00770066,208.159189739,949.631201308,4348,838.217213742,14.5135,838.217213742
4349,14.6330557479,0.243262,1029.70096404,0.204346339941,1765.12953579,0.0,211.052,185.384,14.5917544867,135.954828515,14.6338,-14.6564,0.993871,1491.05200656,277.192794341,885.893194581,4349,1029.70096404,14.5926,1029.70096404
4350,14.5290542888,0.269932,1120.97986452,0.205317506702,2104.63418523,0.0,211.117,185.423,14.4890219697,152.847034602,14.529,-14.5566,0.995171,1734.01742179,328.451004331,1242.80419751,4350,1120.97986452,14.489,1120.97986452
4351,14.5500990596,0.288335,866.988979676,0.203585666993,1944.17723025,0.0,211.174,185.461,14.506283864,133.712282919,14.5507,-14.5745,0.996349,1482.35743717,556.412102029,-87.9927806534,4351,866.988979676,14.5069,866.988979676
4352,14.5544024947,0.316515,650.342881185,0.20735913258,2188.00239541,0.0,211.163,185.478,14.5023518412,167.283752464,14.5542,-14.5588,0.99553,1778.96750984,312.573705728,1062.71382463,4352,650.342881185,14.5024,650.342881185
4353,14.5305243202,0.228526,967.383818655,0.198992729051,1914.92402924,0.0,211.205,185.495,14.4920689176,138.270884379,14.5303,-14.5497,0.994117,1516.14678887,311.270718214,969.243698867,4353,967.383818655,14.492,967.383818655
4354,14.5288253913,0.218146,649.95249464,0.202836652793,2054.00308563,0.0,211.185,185.545,14.4886465901,143.262782005,14.5291,-14.5517,0.994311,1609.52023384,384.404958662,958.102084818,4354,649.95249464,14.4891,649.95249464
4355,14.5412089445,0.28209,625.663394743,0.205899985483,2101.80491289,0.0,211.17,185.593,14.4956047943,153.735213885,14.5406,-14.5553,0.994559,1501.91347339,647.616145495,-103.660584366,4355,625.663394743,14.4952,625.663394743
4356,14.5465449607,0.274373,834.476506594,0.203154373413,2145.34237631,0.0,211.156,185.616,14.5070702054,157.933296035,14.5461,-14.5793,0.993111,1687.60389656,415.772334098,786.640368608,4356,834.476506594,14.5067,834.476506594
4357,14.4921887407,0.265313,771.843828721,0.204103431072,1969.03866535,0.0,211.185,185.66,14.4496336223,148.808849458,14.4923,-14.5206,0.986426,1273.87074888,361.320558847,862.447254965,4357,771.843828721,14.4498,771.843828721
4358,14.4920889721,0.237731,960.290556958,0.202441355144,2282.33562171,0.0,211.223,185.631,14.4510131078,158.670741428,14.4918,-14.5239,0.98884,1595.04253271,522.283311424,942.604183896,4358,960.290556958,14.4509,960.290556958
4359,14.5033966733,0.244335,1064.70486803,0.198589196244,2231.1570252,0.0,211.206,185.675,14.4522229004,147.601478667,14.5041,-14.5266,0.992061,1699.64127102,436.928625795,889.774027537,4359,1064.70486803,14.4531,1064.70486803
4360,14.5137671051,0.231138,775.40862992,0.196773099665,2046.80164285,0.0,211.155,185.702,14.462094237,142.804150951,14.5131,-14.5338,0.990611,1595.2287336,351.547086381,1036.82847451,4360,775.40862992,14.4616,775.40862992
4361,14.4829333991,0.197563,547.713725466,0.19850103273,2289.35653853,0.0,211.144,185.7,14.4386691097,160.221866586,14.4835,-14.5109,0.996064,2005.16009499,307.698984192,1183.79903395,4361,547.713725466,14.4393,547.713725466
4362,14.5104602997,0.280906,1445.13325586,0.204206314667,1758.64644633,0.0,211.178,185.728,14.4669585878,125.197717213,14.5103,-14.5394,0.988243,1380.07972315,291.837712846,888.753476464,4362,1445.13325586,14.4669,1445.13325586
4363,14.5302847515,0.158302,1525.34110067,0.191793369029,2142.25808608,0.0,211.089,185.739,14.4825452557,159.012186644,14.53,-14.5427,0.999953,1896.86525875,115.004009698,1656.13491105,4363,1525.34110067,14.4824,1525.34110067
4364,14.4728184986,0.256105,955.629882226,0.20697044107,2225.46371156,0.0,211.081,185.763,14.4369791234,155.46841154,14.4726,-14.5029,0.997016,1833.99101431,420.865898173,957.692104009,4364,955.629882226,14.4371,955.629882226
4365,14.4012472842,0.260131,815.531858092,0.196874380735,2303.63619198,0.0,211.11,185.792,14.3454401657,152.636997273,14.4011,-14.4166,0.992443,1762.43205521,489.255808032,850.442196411,4365,815.531858092,14.3454,815.531858092
4366,14.4592265274,0.1948,512.144171366,0.190221832097,2274.09559517,0.0,211.129,185.782,14.4168554114,176.164046437,14.4597,-14.4868,0.995295,1940.23470706,354.69654982,1161.03398292,4366,512.144171366,14.4174,512.144171366
4367,14.4501504986,0.199657,1262.25330328,0.189130576817,2492.08957701,0.0,211.138,185.824,14.3928577275,191.647422086,14.4503,-14.4673,0.996144,2030.3943766,429.722368461,1091.41580325,4367,1262.25330328,14.3931,1262.25330328
4368,14.4749351457,0.231114,1285.88652862,0.192590533849,2461.77002093,0.0,211.152,185.787,14.432943961,174.682620504,14.4749,-14.5091,0.993595,1835.35568114,568.838241074,844.014409948,4368,1285.88652862,14.4332,1285.88652862
4369,14.4491383801,0.274319,1216.18058338,0.19941607106,2312.58715208,0.0,211.208,185.855,14.4063640052,176.148750184,14.4501,-14.4788,0.995769,1944.11926728,421.182672823,915.405857118,4369,1216.18058338,14.4074,1216.18058338
4370,14.5737459039,0.24643,673.733847012,0.195862252071,1929.53132155,0.0,211.271,185.821,14.5193123243,145.063950057,14.5741,-14.5828,0.989845,1416.47508524,467.265868662,797.671268092,4370,673.733847012,14.5198,673.733847012
4371,14.4934463102,0.244369,1212.17471491,0.195496208364,2111.50672993,0.0,211.27,185.852,14.4420736645,138.016968974,14.4923,-14.5017,0.985438,1096.62827574,433.17391595,672.650991841,4371,1212.17471491,14.4411,1212.17471491
4372,14.3709362516,0.245504,837.668239383,0.196491433414,2414.50025141,0.0,211.252,185.881,14.3213753221,138.127279038,14.3713,-14.3903,0.988872,1558.08448617,637.585157713,718.207209656,4372,837.668239383,14.3219,837.668239383
4373,14.3875809446,0.2928,622.383366825,0.201289610612,2356.62823504,0.0,211.271,185.908,14.3377449492,180.775333783,14.3874,-14.4108,0.996352,2009.41799452,420.235124449,998.216074011,4373,622.383366825,14.3377,622.383366825
4374,14.4298305501,0.245551,519.814869207,0.195594140919,2461.91770299,0.0,211.304,185.922,14.3805429464,176.137717029,14.4292,-14.4575,0.995875,1957.68748647,602.337179669,657.682756198,4374,519.814869207,14.38,519.814869207
4375,14.4196965791,0.209432,569.222719968,0.188738986985,2466.7125395,0.0,211.304,185.966,14.3721324162,190.455012199,14.4192,-14.4504,0.996216,2051.24058763,445.285640655,1103.57274943,4375,569.222719968,14.3718,569.222719968
4376,14.4539161682,0.273435,1186.12498364,0.200989611884,2255.76947913,0.0,211.308,185.991,14.4079142767,143.744801391,14.4535,-14.4836,0.979148,1310.22151014,459.639280255,787.515734067,4376,1186.12498364,14.4077,1186.12498364
4377,14.4684987251,0.220085,1137.43776524,0.200666726088,1992.85967895,0.0,211.291,186.02,14.4111860674,142.689310005,14.4685,-14.4823,0.991171,1517.04238045,342.63231885,923.904846731,4377,1137.43776524,14.4113,1137.43776524
4378,14.4140086126,0.198768,1075.50736663,0.192476393887,2119.05462073,0.0,211.291,186.076,14.3578741729,164.172894163,14.4138,-14.4379,0.996476,1818.95950002,244.263715107,1243.69972889,4378,1075.50736663,14.3578,1075.50736663
4379,14.5332008602,0.257949,1154.68089013,0.196361215699,2056.84673925,0.0,211.316,186.114,14.4788604183,153.442270973,14.5323,-14.5543,0.988853,1467.08751321,372.214179212,989.493954337,4379,1154.68089013,14.4783,1154.68089013
4380,14.4791586941,0.237558,537.304929762,0.195614938057,2092.40672985,0.0,211.291,186.117,14.432492428,150.663231711,14.4792,-14.5043,0.996217,1733.08105347,344.792604058,788.301640939,4380,537.304929762,14.4325,537.304929762
4381,14.5142532103,0.250626,985.521914428,0.202007200646,1963.92897046,0.0,211.317,186.107,14.4668308716,140.668752871,14.5135,-14.5337,0.994058,1545.15608106,385.670445807,777.403523989,4381,985.521914428,14.4663,985.521914428
4382,14.4552931709,0.251439,500.562568308,0.200793390731,1654.93387765,0.0,211.38,186.142,14.4132876135,122.495020284,14.4549,-14.4796,0.99941,1462.59244145,91.2091654754,1358.69837797,4382,500.562568308,14.4131,500.562568308
4383,14.424004591,0.230215,914.259796849,0.199815414343,1165.91715757,0.0,211.416,186.144,14.3662338026,86.2920944827,14.4241,-14.4104,0.999908,1029.44052756,80.0824453664,915.390121497,4383,914.259796849,14.3665,914.259796849
4384,14.425435572,0.203969,707.564547989,0.198583348122,1205.94442467,0.0,211.428,186.139,14.3762459448,84.5013040857,14.4255,-14.4098,0.999864,1037.86518872,101.614770882,876.87903998,4384,707.564547989,14.3765,707.564547989
4385,14.3397502172,0.189218,513.110288602,0.195630434709,1208.88331359,0.0,211.478,186.164,14.2936697098,76.5533798886,14.3395,-14.3308,0.997311,935.182315112,126.678353319,719.184743765,4385,513.110288602,14.2934,513.110288602
