AverageAction,AverageAbsQ,MaxEsReturn,Epoch,StdEsReturn,AverageQLoss,MinEsReturn,AverageDiscountedReturn,StdReturn,AveragePolicySurr,AverageReturn,AverageY,PolicyRegParamNorm,Iteration,AverageEsReturn,MaxReturn,QFunRegParamNorm,AverageQ,AverageAbsQYDiff,AverageAbsY,MinReturn
0.995102,28.3924,322.742588845,605,104.466131835,2.23777,35.3118213539,163.243630992,440.22685102,-29.2253,822.794351096,28.3597374396,69.5407,605,181.571031402,1388.23618236,107.087,28.3567,0.647405366652,28.3730825131,233.351003269
0.994719,28.5655,805.074074882,606,240.720922683,2.5741,19.5153079506,202.085174096,255.788494542,-29.3258,966.075174543,28.5339500164,69.5515,606,409.979024221,1427.15051711,107.181,28.5333,0.649579080628,28.5467328914,532.820381717
0.993718,28.4108,924.942234202,607,328.055277287,2.488,5.98151997817,176.177057463,366.524448616,-29.1921,800.100756834,28.3778280183,69.5835,607,257.475680766,1377.15257693,107.225,28.3771,0.651281799789,28.3915389598,200.078262512
0.993864,28.3412,961.655051084,608,282.269622834,2.22352,8.06567678894,183.516085966,188.411610977,-29.0864,866.763839754,28.3090983921,69.6793,608,191.535384523,1244.23128449,107.334,28.3077,0.639337449947,28.3204060266,444.993051036
0.99754,28.3624,387.592922079,609,130.026160591,2.24785,16.841556845,42.0685262274,56.0807497788,-29.0561,57.1121157361,28.3320800442,69.6626,609,149.544083283,400.258077426,107.457,28.3287,0.643519145834,28.3478192387,38.1589556156
0.994154,28.3525,696.665463022,610,205.272466691,2.3639,15.391133381,211.574124772,140.698437256,-29.1066,823.686508246,28.3184674958,69.7422,610,134.665226567,1049.0853093,107.479,28.3174,0.652962501909,28.3346509448,651.763523285
0.994564,28.2601,875.632952954,611,302.295755631,2.60877,14.7530323971,212.349784493,148.249618516,-29.0051,881.238893226,28.2262285828,69.8407,611,265.598638021,1259.39539013,107.611,28.2245,0.662985969251,28.2404886343,591.080442032
0.995265,28.2606,789.501811036,612,277.57699419,2.28646,9.39529653482,183.565011439,132.717291759,-29.0629,743.02394487,28.2296304517,69.8817,612,195.921641749,1004.38477677,107.742,28.2281,0.65238321541,28.2421666628,494.388721091
0.990062,28.3196,572.785286217,613,171.373762744,2.88387,11.7739845481,22.0245492243,68.453951208,-29.0827,29.8614187121,28.2884365917,69.8826,613,111.127791708,731.7673941,107.839,28.2882,0.686782432325,28.2994755437,13.779838884
0.994934,28.1587,550.872684927,614,111.527388468,2.66911,11.2519057548,56.9245546059,158.61554307,-28.8857,102.993697985,28.1250494809,69.918,614,66.9239299928,735.571563359,107.921,28.1233,0.674036741944,28.1374685496,45.4259712463
0.995935,28.1688,381.780806832,615,102.412060499,2.58824,9.70786057138,164.336481539,251.946714305,-28.925,493.039041842,28.139255722,70.005,615,73.489939322,663.038964078,108.038,28.1369,0.667494244798,28.1488637059,15.6386737421
0.995669,28.264,571.801455446,616,170.599506273,2.36417,8.33525939441,193.994983792,49.1921429858,-29.0374,680.278955807,28.2335633327,70.0308,616,217.513980084,805.604257787,108.165,28.2333,0.653486451189,28.2448644823,618.817053069
0.99431,28.2062,401.538680358,617,133.620537794,2.83231,8.9932016355,206.023280772,77.2270570663,-29.0357,694.006705253,28.1766271105,70.0935,617,117.521536833,888.246769482,108.259,28.1727,0.69613439269,28.1889057836,557.460590379
0.99387,28.2048,589.015235419,618,162.47359413,2.47547,7.40142112252,100.454445572,346.588883557,-29.0387,332.603085263,28.1755712836,70.178,618,126.183251723,1046.38060473,108.376,28.1753,0.658724996449,28.1854440008,40.5893732038
0.996143,28.2039,670.736542453,619,212.944253751,2.66898,38.3575755489,168.053909878,97.5191052752,-29.049,786.305309105,28.1729480296,70.2983,619,285.118233422,1043.27767932,108.513,28.1714,0.692695235384,28.1856996047,656.634465169
0.99468,28.3247,665.078574357,620,195.696818421,2.65129,27.4141827061,205.447209785,184.874453083,-29.1062,851.386294446,28.2919639202,70.3803,620,399.825253863,1260.16851395,108.584,28.2911,0.685646368789,28.304428782,360.00598329
0.99398,28.4437,516.990348691,621,197.015094753,2.51432,12.2208931358,167.047624885,157.589286959,-29.179,588.660400945,28.4138896563,70.4184,621,263.20990363,985.682216881,108.642,28.4118,0.680814106092,28.4270326107,465.146732224
0.995512,28.2457,766.913430323,622,230.071316405,2.72582,49.0303022585,196.453358852,178.408861876,-28.9967,978.083426116,28.2163383206,70.4493,622,310.608027346,1367.315249,108.759,28.2153,0.67910976872,28.2269419021,721.114589216
0.994698,28.2038,741.146814389,623,223.35332961,2.17874,89.2600067599,209.411123886,164.704501503,-28.9896,844.037008244,28.1708893106,70.5461,623,356.80664876,1069.6792464,108.844,28.1684,0.646402684025,28.1847784385,303.341312528
0.995672,28.3131,567.350837934,624,178.085739098,2.41312,85.9006305461,206.513909355,116.947241691,-29.1117,869.215627067,28.2820437322,70.5632,624,327.301041714,1020.91989485,108.952,28.2815,0.64826343952,28.2941837692,652.833523713
0.995606,28.3527,695.595534176,625,207.47881035,2.35498,64.3999798299,199.66470371,93.6243215466,-29.2266,858.187543297,28.3190045761,70.6156,625,313.448570267,1097.59163291,109.05,28.3175,0.651726507863,28.3336004408,726.593990605
0.993941,28.517,850.683379427,626,233.116320103,2.52732,37.2168057588,112.569912263,59.1409642821,-29.3881,205.574412085,28.4804200662,70.6879,626,226.218854201,747.826357012,109.151,28.4797,0.668227670558,28.4959299833,177.954343687
0.99542,28.5033,474.646396905,627,133.515056748,2.66526,71.891209877,156.289894879,396.799713941,-29.3373,750.75682566,28.4712032603,70.7111,627,263.488035691,1095.88206398,109.246,28.47,0.679139858048,28.4819832108,41.9896453561
0.994793,28.4998,323.87882537,628,101.769433257,2.69978,9.35852506936,174.235115735,316.942995868,-29.3637,649.978500067,28.4670675963,70.781,628,165.100251511,1040.66175373,109.365,28.4652,0.686159683736,28.4815679967,185.071797639
0.992899,28.5651,278.914276071,629,74.7495844346,2.58377,22.2462269974,115.687281531,75.0927173839,-29.4582,227.390307378,28.5302223343,70.829,629,170.976268993,783.338740443,109.462,28.5285,0.680752227229,28.545657,188.13655182
0.99476,28.6927,755.735652911,630,216.780840226,3.16015,12.4595042243,176.662536631,267.903556839,-29.6181,676.92847912,28.6642619809,70.932,630,199.994603635,1148.91687449,109.59,28.661,0.716526090034,28.6730833262,191.59864391
0.995683,28.7926,1247.48418554,631,394.54220344,2.69117,45.8218175558,171.798035484,141.53273172,-29.7178,669.829620199,28.7644036378,71.0135,631,406.132266781,960.357566101,109.711,28.7626,0.705117945266,28.7753890038,544.241762369
0.995165,28.8411,730.09778732,632,251.12424656,2.65683,11.5419456699,194.599843193,99.9469365086,-29.6606,915.552811929,28.8089316398,71.0572,632,200.975143221,1065.98166907,109.875,28.8065,0.701010399327,28.8190739453,549.224866538
0.994983,28.8498,1025.38288677,633,366.670998345,2.67,26.4239059607,203.066213486,46.5021892071,-29.6898,970.028998468,28.816476029,71.1776,633,463.27780822,1062.34025245,109.929,28.8172,0.692623068667,28.8287985836,872.422179182
0.995905,28.9702,723.763688655,634,216.578932067,2.65803,82.3576222305,196.04811066,49.0164825229,-29.8684,1043.690565,28.9405409315,71.1825,634,392.795616461,1150.69828218,110.056,28.9389,0.692118093242,28.9525595474,882.746098144
0.995836,29.1026,702.077837727,635,239.689526751,2.48837,24.8425816629,188.675129869,151.7203084,-30.0166,961.934539383,29.0767439812,71.2126,635,368.725513724,1060.54221252,110.165,29.0737,0.69295538832,29.0869170704,227.070718449
0.995498,29.1165,621.358225059,636,218.763493473,3.16642,26.362557461,134.660396016,158.676862306,-30.0479,330.046165609,29.0907790017,71.2161,636,180.382374976,929.538767987,110.249,29.0895,0.733180037605,29.0995635273,204.549510391
0.996973,29.4264,838.630872617,637,264.54420895,2.54285,11.5799128974,195.623831991,216.593329304,-30.3535,912.628243794,29.401702935,71.3182,637,308.126313951,1056.07690543,110.345,29.4003,0.711043971669,29.4101502847,262.262607241
0.992657,29.5447,340.80081021,638,101.716406837,3.17467,15.2251450222,120.433743734,92.7522996009,-30.3726,241.750646724,29.5098255475,71.3582,638,135.57546887,1014.97635481,110.47,29.5093,0.75760368884,29.5213092811,190.310651639
0.995691,29.5741,372.508221717,639,91.0442743091,3.23536,28.5108199505,191.212666653,396.928242527,-30.4505,1066.18038513,29.5454133298,71.4174,639,215.070204404,1573.44956439,110.545,29.5418,0.762819693938,29.5559341534,205.086657492
0.995865,29.4906,818.530688004,640,241.041376472,3.21807,156.914588546,177.518784061,392.2572691,-30.4262,1060.12081043,29.4607143919,71.4145,640,338.762520624,1575.9402912,110.607,29.457,0.767396766416,29.4734053866,391.203763894
0.995934,29.5947,572.949294576,641,217.071578206,3.07827,10.5538192077,153.614099134,478.060180578,-30.5229,803.242648561,29.5564412988,71.4884,641,241.66007347,1586.79415652,110.654,29.5529,0.772323080683,29.5715764309,16.2705871471
0.992224,29.8295,1039.89094216,642,371.782111094,3.57323,6.5740461957,109.761775699,227.184945628,-30.8244,239.262776554,29.799233109,71.5344,642,271.897477848,1191.79522306,110.729,29.7967,0.77922716475,29.8139068511,133.014006306
0.991764,29.8233,570.503273381,643,182.726073997,3.12918,29.670237946,108.696516648,14.1479630785,-30.8217,199.20368345,29.7861127883,71.6265,643,305.406858542,224.088602926,110.816,29.7864,0.758925543633,29.8005787936,145.895629967
0.993528,30.0989,203.485798489,644,77.685921338,2.49412,10.3799156881,101.219710391,13.0842555273,-31.0967,173.481659201,30.0670688356,71.6427,644,96.570336868,197.752355722,110.862,30.0642,0.742142787272,30.082446688,139.006736202
0.993869,30.2236,1177.44400995,645,342.983585646,3.01899,55.2233875425,108.015973363,81.9214088482,-31.2475,209.260950106,30.1939931058,71.6951,645,284.518605039,555.516579239,110.91,30.1893,0.768386766031,30.2076348592,137.172106177
0.997162,30.3953,898.992287444,646,302.121292925,3.3249,37.6586710332,46.6506628058,21.1397902326,-31.3988,59.5668842698,30.353985423,71.6845,646,289.199026779,157.667906711,111.025,30.3551,0.790411511329,30.371219705,45.2949130962
0.995701,30.3394,548.018760684,647,160.293764636,2.78927,13.0244205968,42.7614847415,79.046404135,-31.3063,64.5289377951,30.3102645949,71.7007,647,115.352356344,372.747413196,111.116,30.3057,0.764107601749,30.3266193494,33.8856887137
0.995639,30.41,492.009840602,648,152.642111424,2.81053,24.2740240025,149.108249574,305.970242438,-31.4063,517.073932404,30.3729828899,71.7733,648,181.190318062,1347.2012115,111.2,30.371,0.772185064165,30.3904143034,58.4410049627
0.995903,30.7156,640.872529717,649,209.289459566,2.91396,14.0281036808,123.85885811,706.261713224,-31.7459,732.622378842,30.6827376053,71.8425,649,138.841273609,2407.03220488,111.298,30.6798,0.78159177408,30.6971068893,13.9585190969
0.999765,30.7894,809.682035044,650,248.272870705,3.21196,10.8572585279,12.3885837856,0.57536603913,-31.8242,13.3607419812,30.7598555719,71.9154,650,164.189367748,14.8538964323,111.388,30.7599,0.797563933405,30.770128389,12.78965173
0.995885,30.8377,829.368957381,651,350.71542566,3.09207,2.27601041743,134.514189127,208.608528771,-31.856,421.446734459,30.8047534834,71.9812,651,376.334956241,860.758990758,111.486,30.8034,0.795837856998,30.8186127895,48.1625002021
0.996752,30.903,769.703505168,652,232.01605326,3.33495,117.095811257,57.5782456888,312.273658082,-31.8962,177.847997427,30.8649871718,72.0199,652,442.258430437,1851.37832118,111.597,30.862,0.797570438945,30.884558721,39.0241307171
0.996476,31.0776,895.338602147,653,288.550473976,3.2626,38.5056392312,196.36084643,779.600747717,-32.05,2142.41856836,31.0420327992,72.1156,653,364.654048387,3069.047292,111.682,31.0394,0.790666767668,31.0594190879,459.328315172
0.996824,31.1346,921.049012403,654,281.418605049,3.07584,133.953046496,176.959439975,813.204279382,-32.1148,1287.70608807,31.0995508168,72.132,654,559.304512178,2893.38819417,111.759,31.0992,0.780414256301,31.1122156544,247.770441914
0.997001,31.1417,655.478615238,655,153.309926658,2.78877,136.368541287,119.990841311,145.609239982,-32.1568,240.525014734,31.1100233705,72.2002,655,297.28898349,1156.46653154,111.846,31.1079,0.771690420502,31.1232683151,185.993739533
0.996567,31.0988,914.339027965,656,238.223223393,3.31299,10.1177547082,195.146364346,622.942413499,-32.0944,2050.71937615,31.0627493225,72.2341,656,102.965076477,2810.13989011,111.993,31.0596,0.791336115799,31.0812741285,596.99056689
0.997211,31.3276,1511.49059709,657,546.940424806,3.2361,12.2227549581,193.701599969,571.079783706,-32.379,1458.61522009,31.2866300413,72.2287,657,673.911410859,2241.6571505,112.122,31.2865,0.784946263724,31.3048194648,371.009866828
0.996497,31.2003,1244.09615694,658,420.726593246,3.04366,13.5010042086,180.938815109,664.016382799,-32.1785,1463.94277909,31.1661030588,72.2313,658,462.00012753,2583.61447658,112.219,31.1623,0.762237302767,31.1827640075,419.333040104
0.99588,31.4353,713.675968624,659,261.704855237,3.01866,16.3261885384,32.2158182361,86.9439303199,-32.4078,45.5656330068,31.3929103918,72.2606,659,310.753263232,963.026595057,112.286,31.3911,0.784988746584,31.4171433908,30.9926547062
0.995469,31.3979,894.246219343,660,248.054866964,3.57021,17.8667750349,139.20268949,162.898774748,-32.3259,314.737259794,31.3571399712,72.3936,660,162.531790134,1138.37057646,112.377,31.3558,0.79960616082,31.3787334449,160.915008484
0.997718,31.3264,476.610222168,661,173.518748733,3.00193,17.873537488,143.502025815,356.895436463,-32.2918,382.957288915,31.2881840648,72.4174,661,196.91647606,1920.07252557,112.485,31.2885,0.78311654739,31.3056861289,223.463115108
0.998215,31.2761,1129.25604418,662,341.2381379,2.59766,227.751838987,130.929179274,352.520629429,-32.2409,315.76820593,31.2370126961,72.4956,662,460.056067735,2448.92060356,112.625,31.2357,0.770691821858,31.2568899698,182.020775177
0.996778,31.369,504.418897478,663,178.351273018,3.21475,16.3857539905,188.440245402,655.380866429,-32.3888,1252.29674146,31.3338592299,72.511,663,190.615469404,2792.86969744,112.753,31.3314,0.790875931701,31.3500863531,247.696593243
0.995748,31.425,727.802151329,664,235.196763712,3.16664,24.16750237,54.8531172975,300.10092594,-32.4214,172.53099012,31.3908309457,72.5231,664,193.064680495,1172.67792126,112.858,31.3894,0.788415876031,31.4072193019,33.0273259057
0.994575,31.3668,451.625002045,665,141.462053431,3.08491,21.5144652652,137.956691401,173.032197875,-32.2912,342.041736343,31.3243900384,72.5439,665,128.829871559,838.094864782,112.964,31.3246,0.810437979703,31.3455860611,137.529278523
0.993633,31.421,464.460080074,666,100.892106667,3.36638,174.350467555,136.894654742,92.8236945021,-32.402,339.533893484,31.3800638834,72.5778,666,293.093953945,563.490025454,113.038,31.3799,0.807233447423,31.4031720641,145.691044797
0.995797,31.4392,482.689609974,667,166.661433683,3.14913,26.6530321142,119.048256261,109.023882625,-32.4466,230.706806691,31.4070114371,72.6414,667,189.566714311,568.341665224,113.073,31.4055,0.791981896096,31.4244741235,130.351018559
0.994999,31.4219,398.725338643,668,117.154562371,3.44425,17.7210243589,102.709966114,210.13145808,-32.3401,278.04585193,31.3766962892,72.6266,668,128.526565115,1021.71846027,113.161,31.3754,0.820490735327,31.3968154797,50.0458519242
0.997117,31.2944,457.208954943,669,135.39378217,3.43276,20.6728690926,174.915653589,110.437430926,-32.2156,415.923111569,31.2518001899,72.7777,669,204.71003915,696.202631542,113.26,31.2512,0.825019749565,31.2750195474,146.526710569
0.994304,31.2935,855.788157184,670,253.115740985,2.71457,190.699480085,143.111676057,320.242009237,-32.2992,456.43459031,31.2521769363,72.851,670,475.410256796,1527.38127722,113.353,31.251,0.765813063753,31.2767565264,191.163423045
0.996641,31.1968,720.341507433,671,239.459826308,2.90465,22.4675208278,180.207433946,471.145805861,-32.2175,788.941156883,31.1535606308,72.8241,671,275.292991915,1546.4813754,113.425,31.1513,0.774970019526,31.1801413707,213.56251789
0.997114,31.1907,939.750676618,672,302.676793099,3.0578,32.6861524335,125.342106648,9.67127643901,-32.1779,226.801890271,31.154087073,72.8612,672,406.017938857,254.350889156,113.515,31.1545,0.773966607578,31.1763598435,205.554255945
0.994001,31.1357,942.441464793,673,363.644640829,3.13699,23.9560203845,155.977510502,367.09395306,-32.1396,649.171577608,31.0937932957,72.88,673,396.551985086,1636.11779591,113.615,31.0917,0.782969051386,31.1200303957,229.125820684
0.996426,31.0653,760.426162102,674,239.049414707,3.20087,119.549150158,169.153191534,458.624901692,-31.9972,893.384612511,31.0194758284,72.8851,674,338.573973863,1956.64847378,113.729,31.0184,0.783061931004,31.0430166436,61.0195345486
0.993282,30.8626,859.607276949,675,249.147735985,3.05914,18.4657767129,159.545281953,802.779219591,-31.8079,1319.61729875,30.822105895,73.0309,675,151.314021168,2556.15786652,113.772,30.8189,0.761491423752,30.8449250291,361.706989591
0.995513,30.8496,739.24590195,676,150.610909908,2.72312,370.373447769,142.089108394,279.032612539,-31.8195,715.033963811,30.8116011193,73.0928,676,556.517247347,1266.20107477,113.91,30.812,0.73303368937,30.8307883834,407.739958933
0.996171,30.9045,591.99464384,677,133.273736188,2.57695,262.773580831,134.656959803,294.962138689,-31.8605,799.129873727,30.8661389423,73.1487,677,431.169374298,1170.41326723,113.976,30.8652,0.737065685389,30.8835540253,465.640787589
0.996776,30.911,519.658842133,678,133.587496086,2.81606,252.483849962,120.262110202,3.91652391872,-31.9189,1066.04173492,30.8676266498,73.1982,678,386.071346047,1069.80706045,114.038,30.8668,0.75105054287,30.8880595398,1057.65292916
0.9977,30.7568,1108.26406127,679,205.239047484,2.50976,697.785966303,124.213269187,103.086290297,-31.723,1031.50027204,30.7202957963,73.2213,679,903.025013788,1070.31118295,114.123,30.7186,0.722064470895,30.7388730371,705.613361673
0.99789,30.7654,363.990368498,680,36.6475110517,2.91523,280.284603349,126.41104931,188.251886362,-31.7021,980.976833316,30.7294652415,73.2873,680,312.776283728,1065.76203732,114.195,30.7302,0.737879719641,30.7446153233,458.539643228
0.997298,30.6034,710.169646721,681,250.159812952,3.04995,94.6346997653,117.862134488,3.86044270791,-31.5859,1055.72433177,30.5703481682,73.3734,681,460.86481541,1061.56209369,114.262,30.5685,0.745123829344,30.584903277,1048.9700048
0.997315,30.4862,857.817958644,682,292.757119054,3.15574,37.5412685144,121.986608747,154.848362999,-31.475,1120.53651333,30.4491349917,73.3632,682,468.359205784,1584.93290607,114.315,30.4467,0.765624327754,30.4666988961,1062.45193639
0.997911,30.5508,209.728987289,683,45.8656494146,2.7147,117.99768846,125.873679873,117.100769068,-31.4885,1023.82520488,30.5166038997,73.4169,683,163.863337874,1064.46438473,114.343,30.5139,0.728880951864,30.5322418211,653.570104164
0.995645,30.4195,901.780395583,684,288.272547514,2.52887,37.5465740552,169.202815172,487.485877823,-31.3621,805.200228481,30.3868584534,73.424,684,547.673656004,2103.7405243,114.468,30.3868,0.702109168567,30.3992017785,379.535688464
0.99632,30.3744,620.002419994,685,219.201739903,3.0044,46.2113681525,145.235335045,218.493814429,-31.2922,871.355056431,30.3386924029,73.5628,685,270.894480974,1133.59046544,114.623,30.3371,0.725498785066,30.3535574547,444.450708882
0.995813,30.2615,1333.71722092,686,536.154326541,2.85771,61.2028561705,132.46040411,254.387673084,-31.2128,1074.40774096,30.225546225,73.6844,686,603.706832951,1754.87894649,114.674,30.2256,0.724058079997,30.2405047286,591.33102466
0.994811,30.2415,627.937170789,687,228.188362896,2.59908,18.3423460107,145.710167003,337.635106515,-31.1495,1012.65346654,30.203500454,73.7972,687,309.278958744,1608.80501208,114.804,30.2036,0.702888506334,30.2186421149,419.666290977
0.99579,30.1355,340.7678177,688,115.178912988,2.57112,110.409991724,138.068901255,248.071157289,-31.0398,1007.29870016,30.1034600918,73.7982,688,225.588904712,1685.3952947,114.825,30.1021,0.695340670302,30.1167611517,580.069835473
0.99677,30.1068,1104.06291882,689,443.319122601,2.50091,26.4314636825,115.430416637,7.17758000807,-31.007,1064.07508372,30.0743116308,73.9003,689,526.623457524,1077.30262598,114.911,30.0723,0.693736170189,30.0909622014,1054.35058486
0.995723,29.9856,767.026055627,690,302.097224102,2.47393,97.8141572556,126.693102167,142.558359379,-30.8238,1073.76741475,29.9545582398,73.8966,690,523.584715775,1414.04527335,114.985,29.9536,0.688512373809,29.9706711931,746.39071857
0.993541,29.8476,626.104320901,691,190.920165247,2.65844,161.39410093,125.167547728,96.7186044402,-30.6764,1086.11157818,29.8127525737,73.9823,691,408.8804932,1225.43265518,115.058,29.8117,0.691161716805,29.8291519966,816.72889122
0.99517,29.6567,1585.77431848,692,312.660751285,2.30048,960.452815906,125.244357755,129.297890849,-30.5166,1100.15226039,29.6140129022,73.9505,692,1273.11356719,1342.37306468,115.073,29.6132,0.682645596072,29.6389209951,765.648018259
0.996354,29.6184,419.430797144,693,73.2208801038,2.49576,258.936233784,111.915929603,2.51041878763,-30.4603,1044.39337549,29.5827322352,73.9718,693,362.294261216,1048.30626011,115.157,29.5815,0.677767964921,29.6016186491,1041.16560795
0.994381,29.4947,555.580993564,694,175.61995544,2.93704,60.2966930674,118.312250883,4.03519410629,-30.2853,1063.90875516,29.4544014384,74.0754,694,278.173574106,1071.41571726,115.211,29.4546,0.700049314078,29.4755837067,1056.92920621
0.988431,29.5276,520.337315175,695,188.505258824,2.67831,58.5970606601,110.471696531,1.0541460836,-30.3291,1019.45548859,29.488700908,74.1366,695,289.800477875,1021.46860178,115.28,29.4873,0.69234710286,29.508107965,1017.90463062
0.989676,29.2923,541.098270228,696,217.895687982,2.62451,58.1244477879,111.925443338,2.76975702638,-30.0368,1026.16903064,29.255194558,74.2144,696,306.388658604,1030.68151946,115.339,29.2534,0.685961708818,29.2734007015,1022.80898401
0.990048,29.078,275.10940302,697,65.5580117198,2.74301,143.99337958,107.915498379,2.20396602116,-29.8876,1017.04347595,29.039402008,74.2986,697,209.5513913,1021.06445192,115.419,29.0389,0.692699127236,29.0546404034,1014.48716804
0.990039,29.093,876.303220423,698,211.250694002,2.49707,453.801832419,109.805188042,1.38745068887,-29.8761,1024.0623085,29.0581619116,74.323,698,665.052526421,1026.155721,115.48,29.0592,0.67267165107,29.0731906283,1020.89665502
0.985041,28.9773,552.548918972,699,120.417893101,2.58959,285.238255507,115.417575807,1.87472898687,-29.7777,1042.81770416,28.942776584,74.3889,699,454.888752507,1046.37868558,115.57,28.9411,0.684241702613,28.9578544358,1040.03149161
0.986416,28.7529,814.876701851,700,166.533832624,2.64663,481.809036603,113.56367577,1.19252484719,-29.5448,1032.41946312,28.7188841729,74.4134,700,648.342869227,1034.63509529,115.597,28.7187,0.695434321547,28.7310032715,1030.19567068
0.990951,28.7129,599.217688828,701,185.339039227,2.59514,228.539610373,110.833223166,1.67982291581,-29.5196,1016.98835344,28.6805082393,74.4891,701,413.8786496,1020.298211,115.662,28.6809,0.689353486101,28.6915594494,1014.72845567
0.991419,28.5988,539.24775661,702,42.4069365492,2.42843,447.991869079,111.000702121,2.64390743721,-29.4044,1016.57720482,28.5651740961,74.517,702,479.294856196,1019.26409674,115.762,28.5644,0.674842143779,28.5789832861,1012.29391377
0.988595,28.5824,201.193101173,703,67.8533615076,2.45762,55.7441596366,108.935436992,0.710080994504,-29.3859,1008.66229085,28.5494799123,74.5864,703,151.686937501,1010.12436073,115.851,28.548,0.672608090792,28.5647225873,1007.95879428
0.989937,28.5846,657.115674419,704,189.025068384,2.44099,279.065537651,110.646031863,0.422229618588,-29.4055,1010.17922001,28.5552138353,74.6315,704,468.090606035,1010.74384534,115.904,28.5551,0.666977830783,28.5662487699,1009.48137809
0.988611,28.4629,778.598161028,705,122.061606527,2.26197,500.486039434,110.481269497,1.34127871737,-29.2329,1012.79321899,28.4257120379,74.617,705,607.856321941,1015.44836524,115.962,28.4255,0.654813894213,28.4419142823,1011.01204285
0.990145,28.3892,58.9116837972,706,0.0,2.46742,58.9116837972,110.034970943,2.178583745,-29.2038,1016.0580539,28.3603030133,74.7489,706,58.9116837972,1020.68001781,116.031,28.3588,0.667570180903,28.369815896,1012.87493636
0.989603,28.4016,1009.15894991,707,441.827726973,2.8002,125.50349596,109.393596322,0.470564557907,-29.1427,1009.29537959,28.3686946972,74.7351,707,567.331222933,1010.00476795,116.083,28.3678,0.6676924248,28.3857911777,1008.37876231
0.985116,28.3736,994.935626648,708,45.3382024106,2.06219,904.259221826,106.810270584,0.51429996548,-29.1165,1004.576927,28.3438514391,74.8302,708,949.597424237,1005.32818415,116.154,28.3434,0.627085637565,28.3559943903,1003.86085277
0.985101,28.2243,57.3137169401,709,0.0,2.23078,57.3137169401,105.339002184,0.738183340744,-28.9997,1002.55959739,28.1874182034,74.8708,709,57.3137169401,1003.56074625,116.233,28.1882,0.645303808146,28.2037772455,1001.68211251
0.986281,28.2544,1012.07953042,710,0.0,2.58625,1012.07953042,105.321719248,0.740031002172,-29.0335,1001.76253278,28.2180332932,74.933,710,1012.07953042,1002.73456747,116.295,28.2166,0.650327759077,28.2379727388,1000.54890601
0.990142,28.236,1044.54920944,711,237.478294863,2.64053,569.592619715,108.886845218,0.709054424129,-28.9589,1006.44834549,28.200941144,74.9561,711,807.070914578,1007.51490472,116.326,28.2003,0.649615710591,28.2177026257,1004.80833552
0.988564,28.2469,449.841811111,712,0.0,2.25301,449.841811111,109.065623493,1.06732604617,-29.019,1008.15457347,28.216151364,74.9134,712,449.841811111,1009.67253003,116.352,28.2142,0.623048791082,28.2331867246,1006.19572712
0.988321,28.1693,1029.7222198,713,316.209542657,2.32816,307.349979543,107.471100256,0.398111066329,-28.8959,1005.76224202,28.1385355688,74.9687,713,587.85710834,1006.33608157,116.413,28.1361,0.635941089445,28.1544161125,1005.13554392
0.990139,28.1603,314.444605474,714,0.0,2.17783,314.444605474,107.395257842,2.43589615009,-28.8922,1015.16994552,28.1262952664,75.0548,714,314.444605474,1019.73965797,116.484,28.1267,0.61661726386,28.1409984759,1011.50756739
0.989229,28.0815,1047.45688279,715,228.364113883,2.16864,590.728655029,107.706710112,1.77295223954,-28.7796,1014.73432028,28.0434609657,75.1817,715,819.092768911,1017.3617198,116.565,28.0435,0.615007674971,28.0593902079,1011.97992567
0.98522,28.0436,961.29656746,716,393.550962509,2.38495,26.2687367326,112.843514316,1.43002758787,-28.772,1024.64510143,28.0106384474,75.1573,716,561.493505679,1026.97665837,116.6,28.0095,0.622367015402,28.0278341257,1022.51482318
0.985243,27.9703,63.6146894052,717,0.0,2.5603,63.6146894052,115.30662715,1.80863497333,-28.7434,1029.87369909,27.9380372624,75.2959,717,63.6146894052,1033.29209252,116.733,27.9379,0.634180316229,27.9503674903,1027.14837672
0.9855,28.0496,1040.77244099,718,352.108529245,1.97223,178.446728658,112.003376346,1.16469972862,-28.7506,1023.67684096,28.0165302599,75.3004,718,614.412917511,1025.58178066,116.776,28.0149,0.595677730505,28.0329718926,1021.62918965
0.983839,27.8791,680.926525053,719,175.951599649,2.25078,329.023325754,107.5128671,1.57539064739,-28.5645,1010.03371557,27.8410443286,75.3046,719,504.974925403,1012.29817179,116.813,27.8393,0.609714750515,27.8614372593,1007.41900187
0.984264,27.9237,547.565265237,720,166.172955265,2.27063,145.382950871,107.630456962,0.444973047049,-28.6311,1005.66962758,27.8938207315,75.2697,720,300.834019444,1006.32082823,116.887,27.8943,0.602531385098,27.9079342729,1004.68630836
0.983314,27.8214,196.582639283,721,0.0,2.30969,196.582639283,106.872901739,0.451762603566,-28.5302,1004.2385399,27.7860055291,75.2485,721,196.582639283,1004.85450954,116.969,27.7842,0.614464559588,27.8055391694,1003.33171738
0.979053,27.8195,1019.10088236,722,400.743049292,1.95166,217.614783777,104.738441998,0.751222110354,-28.4798,1000.30894576,27.7872505984,75.3392,722,618.357833069,1001.27766189,117.06,27.7856,0.593487031905,27.8033971215,999.220515321
