AverageQLoss,MinReturn,MaxEsReturn,MaxReturn,AverageQ,AverageDiscountedReturn,AverageY,AverageAction,PolicyRegParamNorm,AverageAbsY,StdEsReturn,Iteration,StdReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsQ,MinEsReturn,AveragePolicySurr,AverageReturn,AverageEsReturn,Epoch
133.986,300.986524246,663.131654383,1661.11190377,262.19,217.159471533,262.195935462,0.999798,173.911,262.307544181,238.928934041,3316,309.725361057,3.96266927531,309.331,262.366,57.6679717613,-264.219,737.408437263,367.95171117,3316
130.85,61.6722728656,589.359731071,1104.59741324,262.594,224.737418952,262.593217384,0.999877,173.941,262.692976259,179.510591475,3317,229.748662802,3.92707793865,309.335,262.75,15.7114039136,-264.56,695.900202843,207.413280989,3317
156.359,702.169527088,1126.90227713,1589.77020749,262.464,239.880046435,262.468086378,0.999911,174.034,262.62194454,403.11835413,3318,215.88333686,4.09408048142,309.398,262.71,73.3439071738,-264.464,965.960159962,445.466611673,3318
133.796,541.40886597,1076.11308505,1261.11323456,262.531,238.236578153,262.540828926,0.999868,174.063,262.646592149,305.29232361,3319,144.321563662,3.92470289368,309.466,262.731,155.866581095,-264.761,751.842035725,478.139468939,3319
146.572,573.057009285,580.027505624,1108.63153306,262.64,228.425696414,262.646987429,0.99978,174.03,262.806621014,71.2807514767,3320,118.274511294,3.95924713625,309.469,262.879,404.823362443,-264.722,751.027385106,466.536334766,3320
127.922,609.699233713,727.327387323,1019.56163088,263.245,227.559457459,263.241632049,0.999936,174.068,263.38842516,165.846772415,3321,102.694256728,3.92582976417,309.515,263.446,314.370637224,-265.338,717.70815029,491.017039306,3321
141.053,679.301871516,782.849881422,1417.87628897,263.327,219.997817092,263.328149364,0.999869,174.024,263.41609779,282.68897131,3322,170.635272398,3.9511590062,309.537,263.485,183.733952651,-265.509,903.813238726,494.00657235,3322
165.029,571.743261122,959.29101053,1185.51650905,264.162,215.180371588,264.170555737,0.999853,174.015,264.259477729,343.210816491,3323,174.983720834,4.17798443186,309.615,264.325,30.205647541,-266.301,744.703946038,484.228964292,3323
166.843,336.610074472,690.733903655,768.396283406,263.783,194.811303721,263.784078573,0.999903,174.101,263.916582489,218.708948131,3324,82.7058185683,4.12363902129,309.597,263.993,22.4500726138,-265.976,510.003881039,236.401581626,3324
146.801,430.871014708,661.346370836,671.210640019,263.776,204.376764914,263.779180071,0.999875,174.113,263.907747456,206.580899672,3325,58.9555650489,4.0741456647,309.631,263.979,52.2508920164,-266.105,544.244977865,407.091563898,3325
138.346,251.144554324,700.363918986,1431.09975589,263.944,220.235629816,263.960600481,0.999903,174.028,264.05417519,225.580001816,3326,241.590513716,4.05866823545,309.655,264.108,107.902548833,-266.286,801.234946519,466.900070735,3326
159.9,777.69563708,753.201880026,1881.29205559,264.342,230.854529508,264.344702555,0.9998,174.026,264.438354806,266.934102928,3327,252.709761606,4.03535138135,309.679,264.504,44.1558418576,-266.393,1090.52470478,376.01110265,3327
147.079,747.188465282,861.606756646,2746.36844447,265.177,218.94810515,265.170275414,0.999873,174.043,265.25246323,299.016203067,3328,456.244876772,4.04908422014,309.7,265.327,71.2486731486,-267.36,1248.8637569,359.662486051,3328
145.673,528.769395192,987.072833872,3469.72518341,265.743,240.73054331,265.754377279,0.999791,174.062,265.828055007,231.388389974,3329,1122.25118712,4.0307218846,309.731,265.9,377.449026798,-267.961,1880.70569535,598.17474983,3329
141.897,324.941954675,795.898860846,3238.71021632,265.029,235.676494708,265.040672472,0.999786,174.088,265.147284216,296.760520272,3330,575.728725063,3.98631300129,309.77,265.205,58.2792263287,-267.149,1154.27110508,420.829475289,3330
148.328,669.809100403,659.144551465,3357.94106513,265.519,259.641229535,265.513732078,0.99979,174.084,265.609884171,218.47559322,3331,747.949825665,4.03157829822,309.796,265.686,56.3236892753,-267.681,1792.55810711,297.056359496,3331
135.885,66.0372501308,1480.86175518,3462.39133243,265.587,241.111089491,265.596054294,0.999923,174.06,265.725528027,403.415239944,3332,880.216576101,3.95239393957,309.796,265.783,57.9909449088,-267.535,1531.07307898,292.334596119,3332
149.152,302.051497558,844.307402767,3334.58852641,265.528,234.95819302,265.534290193,0.99989,174.105,265.616701166,256.62044197,3333,798.548002256,4.05368654686,309.808,265.691,15.5544634756,-267.466,1250.1408306,322.618503251,3333
135.063,747.805098588,804.907071913,3528.8759863,265.898,245.255168006,265.899146756,0.999926,174.126,265.973050052,288.881578756,3334,1014.34354226,3.94044001314,309.807,266.055,50.8734645099,-268.001,1985.90103669,321.331802907,3334
141.511,722.337415452,991.824408451,3245.2838763,265.937,231.896044134,265.942196519,0.999922,174.18,266.044540744,349.150945762,3335,688.335215292,4.01185613854,309.874,266.117,18.6423245604,-268.16,1106.1515838,461.325737102,3335
147.437,58.8519807679,720.646588833,3659.28291884,265.641,229.229159742,265.644475,0.999749,174.162,265.747458477,223.564396019,3336,1378.53176137,3.9204971695,309.888,265.805,50.8142958669,-267.671,2195.18034056,325.609681205,3336
166.254,316.447747651,584.731049309,3462.65500653,265.793,233.713336599,265.792713062,0.999804,174.159,265.888724292,145.003943903,3337,871.468186159,4.05799860556,309.899,265.965,49.864974185,-267.873,1418.2135286,177.683673055,3337
166.735,292.526664354,583.371880818,2135.1843786,266.001,176.744175313,266.009798025,0.999833,174.216,266.115333162,176.345661289,3338,405.532352696,4.05999495447,309.904,266.174,51.8295937056,-267.96,512.471381819,220.725456598,3338
132.309,807.305103273,805.332590394,3397.7350762,266.208,246.229071463,266.20659285,0.999852,174.193,266.290553452,207.835077487,3339,870.452341288,3.89136677707,309.962,266.357,63.2583999389,-268.221,1622.29024354,295.644161411,3339
146.235,949.39701909,1382.43780691,3468.53300739,265.695,259.074194458,265.695902548,0.999907,174.184,265.826079325,458.331701012,3340,785.617661538,3.94385427753,309.983,265.895,12.6710517812,-267.7,2307.6711222,549.319046233,3340
158.397,796.071004401,591.266856564,3393.59140318,265.855,253.960426508,265.866972264,0.999898,174.223,265.990348972,159.94808107,3341,630.622671156,4.01320252553,310.02,266.065,60.7530626686,-267.851,1161.09397033,240.869387721,3341
139.308,866.488682197,723.351205872,3051.67187295,265.237,256.793232554,265.235927341,0.999933,174.225,265.321068678,155.692932869,3342,406.396672706,3.92817832441,310.063,265.402,213.79994952,-267.319,1107.97855725,431.367863561,3342
144.391,807.044540505,796.433165923,1320.70923619,265.798,254.41134183,265.802759294,0.999841,174.248,265.900573577,243.659359372,3343,127.168330369,3.92594409761,310.112,265.969,154.844204459,-267.88,1005.03725773,386.999977282,3343
132.513,57.948006302,682.18704906,1916.12622478,265.859,225.551549593,265.851726289,0.999835,174.259,265.951440774,223.664622378,3344,477.764477751,3.79379931426,310.144,266.045,25.808191372,-267.96,1013.36778244,296.372389646,3344
135.374,859.250370303,623.865163748,2726.45795979,265.788,255.207957403,265.796736824,0.999839,174.28,265.925415524,222.16436572,3345,467.889805133,3.82977052224,310.157,266.001,19.5581044483,-267.876,1308.4919228,265.224984092,3345
147.288,791.893756762,777.886855275,1436.01052044,266.191,234.318752816,266.193388748,0.999901,174.301,266.302398073,226.931236754,3346,121.285724949,3.94096247131,310.205,266.372,130.485743365,-268.29,1016.88652094,478.446619822,3346
140.632,826.906054469,976.756635097,1694.3893924,265.753,235.145006964,265.760360556,0.999809,174.231,265.865314068,331.702735609,3347,229.636254783,3.88054455944,310.265,265.922,22.5044742884,-267.738,1120.67981766,391.935019292,3347
141.857,105.070465438,857.201237399,1797.45737298,265.928,250.89287411,265.926268496,0.999958,174.297,266.077738915,282.834021117,3348,238.156619597,3.83020432007,310.298,266.138,58.2841026631,-267.793,1044.29152219,347.884180355,3348
155.015,102.93327933,481.867770588,1080.12139771,266.668,184.432046721,266.664657146,0.999866,174.283,266.785874579,140.952525729,3349,415.092196406,3.95330897119,310.289,266.855,59.4189862775,-268.569,597.814951449,211.707367013,3349
123.89,101.877934804,858.839180273,1236.28155418,266.025,235.214454607,266.029141394,0.99982,174.283,266.157560204,246.77763252,3350,257.288731005,3.74908334678,310.318,266.21,80.1175024072,-267.809,851.069017507,399.835688638,3350
142.191,835.641535236,807.69910563,1415.66384277,265.747,241.235359382,265.764238735,0.999911,174.308,265.856120045,225.512972039,3351,119.293096827,3.81580487619,310.323,265.912,109.13039831,-267.546,1039.0328262,464.018204979,3351
141.609,868.314882076,996.076151204,2581.29299353,266.251,238.405795748,266.248372348,0.999814,174.32,266.355428363,267.811343984,3352,431.603115667,3.88556825094,310.321,266.422,161.467035213,-268.17,1330.84946359,577.602056135,3352
148.744,826.707849102,2047.56479324,1814.21602304,265.893,236.70974499,265.890065142,0.999838,174.302,266.022634797,772.813746529,3353,223.656076772,3.89096652638,310.371,266.089,117.450844203,-267.748,1161.53473812,757.171616662,3353
148.78,925.285712145,1024.09486788,2902.79831647,265.459,228.811296164,265.469493873,0.9998,174.332,265.539840496,304.171508746,3354,606.872093325,3.82172897489,310.403,265.591,127.297363397,-267.368,1718.83434784,398.972090828,3354
119.365,814.119083506,1336.16276721,2134.46584114,266.328,234.795316174,266.32488071,0.999892,174.302,266.474262175,454.463614976,3355,315.550626821,3.69959630695,310.483,266.541,38.7785966346,-268.178,1153.04516976,602.526495969,3355
137.59,686.039540764,886.689826022,1706.40806699,265.671,239.987742525,265.669991029,0.999851,174.237,265.771207442,248.218796799,3356,192.276357433,3.72971180564,310.506,265.829,136.735268058,-267.605,900.983226797,420.420902715,3356
136.505,716.864223605,436.567192596,2708.2619501,265.521,225.00359182,265.514807886,0.999905,174.241,265.679595132,116.6495736,3357,415.348701577,3.81823626607,310.523,265.758,64.4319440937,-267.464,1082.95590391,221.908817503,3357
142.276,634.542461714,1054.55802071,2761.42662615,265.513,232.908107697,265.522116545,0.999883,174.218,265.633476045,180.60048888,3358,436.987749773,3.84270901218,310.558,265.694,604.494065427,-267.408,1078.80807524,803.416603684,3358
168.012,771.053482418,778.167097622,2985.58225668,265.58,248.119096954,265.582812306,0.999863,174.212,265.687484168,240.807805967,3359,569.898539722,3.90991028442,310.576,265.757,69.1668489311,-267.56,1498.15185544,414.072420978,3359
143.514,280.55142531,906.812070877,971.278160543,265.843,231.307569931,265.844264379,0.999916,174.164,265.912206203,195.335499399,3360,123.607054533,3.80238392333,310.58,265.978,302.421553481,-267.736,828.344455525,604.982144447,3360
140.456,235.952680418,873.453877146,988.72672422,265.399,145.069648197,265.40409627,0.999867,174.104,265.523196599,274.80258979,3361,78.6279671788,3.84486240659,310.611,265.576,74.7699995779,-267.235,267.201643257,398.48831091,3361
163.423,216.331721915,721.379599928,251.018819731,265.401,134.986178817,265.401735764,0.999804,174.132,265.48066897,212.297111803,3362,7.83963786184,3.98498184067,310.659,265.546,75.1499680422,-267.327,234.819682332,290.815107447,3362
148.267,221.557001065,544.44423525,254.289557299,266.028,137.378270021,266.026917437,0.999871,174.124,266.143086872,138.022492296,3363,7.29041133192,3.94046199103,310.687,266.219,23.0030667558,-267.983,241.066941474,261.752725687,3363
163.947,250.940269929,416.753863432,1010.46263365,266.003,175.593864322,266.015356966,0.999915,174.079,266.154395635,121.823413099,3364,254.960253569,4.02849366753,310.749,266.205,5.16225701175,-267.817,424.750828206,202.243473394,3364
167.812,221.558938235,692.112079428,249.248169123,265.824,135.463326178,265.816108301,0.999818,174.169,265.910990139,243.760361697,3365,6.13065344811,4.11592520289,310.746,265.992,6.16186180642,-267.823,234.214443853,232.46575526,3365
161.673,228.866112576,465.403811571,260.486404581,265.543,138.549370812,265.55451702,0.999917,174.184,265.677740435,88.4334951621,3366,7.33307208945,4.11649138535,310.779,265.761,110.738757243,-267.31,244.131466082,246.511575849,3366
158.176,252.140961334,732.40982867,1725.97145124,265.946,178.791181701,265.954530969,0.999879,174.21,266.095122831,181.825443431,3367,300.304010571,4.10614413002,310.764,266.146,160.515639325,-267.765,480.047655351,431.699679378,3367
130.462,252.486024815,1042.56983597,2997.7919547,265.54,232.918681927,265.540783536,0.999895,174.218,265.63371767,411.012297597,3368,557.668066779,3.91570507758,310.8,265.69,4.79200267473,-267.407,1031.39277737,406.745047751,3368
131.314,264.590379413,791.779533987,1126.88718932,265.53,231.021499824,265.532844162,0.999871,174.2,265.620944054,270.347785526,3369,201.666322819,3.92060357851,310.818,265.69,71.9869398983,-267.418,855.725823661,377.876287601,3369
123.317,842.756272529,1085.08057079,2525.05554476,265.849,254.09667682,265.844675348,0.999875,174.161,265.962372744,402.12592367,3370,550.19134501,3.88590051766,310.871,266.021,59.7642043063,-267.867,1375.70409972,495.443181635,3370
141.619,763.673830842,607.095705312,3025.56449854,265.827,254.955421587,265.831188651,0.999923,174.125,265.974009098,170.624494266,3371,552.075254202,4.05176183141,310.926,266.039,88.6619706447,-267.643,1106.7399509,309.251736361,3371
163.397,761.524858251,649.211820782,2551.97832977,265.813,256.150209748,265.819290384,0.999824,174.148,265.916165228,176.398838803,3372,398.001688408,4.2055376887,310.947,265.974,32.7262273609,-267.611,1062.46431649,189.902971927,3372
145.034,745.133861078,723.419020136,3532.36695212,265.9,259.872859446,265.898157917,0.999755,174.192,266.026853357,210.337074794,3373,1147.21314574,4.04257176477,310.975,266.091,172.011138615,-267.594,2160.61919614,499.261463294,3373
141.603,727.403496639,863.32816237,2497.2752349,265.358,245.191590172,265.364428639,0.999897,174.2,265.480921583,244.457383432,3374,335.869456514,4.02163857714,310.983,265.534,97.2030488472,-267.362,927.507395422,366.926360438,3374
153.21,487.43575399,684.964805304,689.909002508,265.747,217.312948795,265.748631468,0.999827,174.285,265.876903086,221.532185105,3375,51.3412482139,4.04356061391,311.005,265.935,101.144665969,-267.847,615.672331657,357.198113745,3375
133.951,491.06240885,670.76958545,686.782986545,266.113,219.827503433,266.118625316,0.999885,174.305,266.228904487,190.359791719,3376,49.6988602791,3.95587383119,311.025,266.292,105.536203608,-268.211,639.74720826,388.348699827,3376
148.814,494.132327902,663.074179635,726.498477833,266.931,221.469673334,266.92872315,0.999899,174.296,267.031166698,224.725019476,3377,67.9541231845,3.98819206153,311.047,267.112,55.1094707634,-268.973,594.223635848,314.46312432,3377
144.866,513.353966293,637.098608024,710.11992489,266.17,226.312321121,266.182707396,0.999918,174.381,266.284060409,216.307325976,3378,47.2430573828,3.97788656855,311.063,266.353,21.0114110196,-268.22,643.142490116,294.740152895,3378
153.275,462.50684073,692.662355875,681.903498868,266.212,214.781057773,266.208451631,0.999962,174.334,266.334160479,204.675176048,3379,47.4420861661,4.01931506398,311.078,266.41,135.039122375,-268.067,536.292175946,373.437789795,3379
149.101,525.80392972,740.378908748,748.755428334,266.487,229.494921462,266.49087919,0.999862,174.454,266.581416686,153.568828071,3380,41.5733454943,4.04261524941,311.142,266.664,326.946827351,-268.409,676.956055405,457.464132332,3380
147.007,526.157839096,662.265079805,697.687631323,266.918,224.340765376,266.919468032,0.999935,174.401,266.990891869,228.784539418,3381,41.233430654,3.97257253002,311.139,267.077,32.3599751149,-268.97,584.195366826,314.392848,3381
136.971,459.601328075,680.589023752,729.529542168,266.342,219.397608033,266.340977378,0.999872,174.428,266.438342861,192.925171309,3382,69.8585015467,3.89915909325,311.172,266.498,24.34443766,-268.305,583.986117243,266.1643345,3382
134.129,437.052827837,711.317376093,720.605954348,267.017,214.543490016,267.03219443,0.999879,174.402,267.117347955,218.13265195,3383,85.0368575997,3.94379056109,311.218,267.184,22.799741323,-268.974,561.094242727,311.460415962,3383
142.857,446.789057446,716.316918952,703.962517696,266.645,208.556747345,266.644565829,0.999901,174.402,266.730476976,245.960415516,3384,74.4249040215,3.97381836351,311.215,266.824,7.18280461832,-268.58,525.603546382,263.254676759,3384
164.277,631.090881203,768.41295359,774.281603282,266.846,238.921424406,266.847666012,0.999887,174.389,266.946548466,240.590602092,3385,40.4905812192,4.03533844792,311.238,267.021,23.2307606013,-268.85,711.487548348,386.925743159,3385
137.058,507.218803897,732.479151011,646.570623934,267.125,212.984133683,267.125358507,0.999911,174.445,267.224619789,257.594321293,3386,29.9639742857,3.90618330192,311.242,267.297,108.408180979,-268.965,573.161301873,489.717402843,3386
146.923,562.826258449,743.340875565,694.746142316,266.954,217.928594676,266.961028884,0.999945,174.44,267.032266674,259.867249651,3387,28.2223045747,4.03160749439,311.278,267.1,134.499259334,-268.913,627.485140307,463.910627098,3387
130.511,647.617492553,803.810973078,1057.52208779,267.429,226.194784763,267.421466798,0.999882,174.48,267.486913949,223.534284529,3388,128.602429702,3.91046531301,311.314,267.577,128.321084983,-269.351,795.593819735,426.461108322,3388
152.275,672.475544978,735.118583146,1116.33691453,266.918,227.963358074,266.925896942,0.999843,174.529,267.004105046,239.112695174,3389,124.055503142,3.9847240298,311.318,267.076,64.0025382544,-268.959,849.723078378,443.704169253,3389
134.691,473.565699224,823.930687258,940.941602854,266.882,209.032438741,266.889839787,0.999837,174.548,267.010918163,273.929291924,3390,118.169348649,3.91331236006,311.349,267.083,72.5659957948,-268.849,647.870517458,292.380657245,3390
161.077,558.019307222,698.741482043,894.095993917,267.263,211.28783151,267.267485621,0.999913,174.529,267.337463479,189.14551011,3391,79.0327813464,4.03105903836,311.388,267.414,146.276635231,-269.165,654.969164872,429.301032692,3391
138.558,463.142274674,955.235609426,681.308872,267.481,199.605658347,267.481694901,0.999786,174.523,267.546304974,368.433650871,3392,39.5745347036,3.95943746721,311.38,267.612,32.9040848516,-269.393,569.331534865,522.04611448,3392
145.267,526.138735632,720.918722852,679.501191583,266.586,208.638583533,266.59887295,0.999911,174.501,266.685301493,206.651572387,3393,32.3513248476,3.97063625229,311.422,266.739,54.5230836558,-268.519,593.844059668,384.84412599,3393
147.547,469.810480242,644.701832215,717.266629593,267.558,210.64726912,267.560602572,0.999971,174.474,267.651507001,202.09590773,3394,48.194251395,3.94921788738,311.431,267.729,43.0411919514,-269.525,605.996320307,319.45417314,3394
149.789,479.915828399,720.934504201,971.272845326,267.444,203.527158204,267.444087642,0.999804,174.474,267.536048942,264.684309032,3395,125.806602405,3.99870004988,311.447,267.608,21.0624144499,-269.481,644.020029232,320.983825056,3395
161.243,495.597892019,1174.66238634,926.221258729,267.551,199.458475678,267.558891291,0.999805,174.452,267.669038995,356.326329428,3396,74.9126650999,4.01394778552,311.488,267.744,223.658211109,-269.367,595.321867063,580.441469435,3396
156.185,400.979644959,766.842418412,888.081324362,267.008,214.469824556,267.01216178,0.999913,174.456,267.095176869,264.843118317,3397,78.2043568352,4.04334128962,311.518,267.169,25.3291008825,-268.965,632.123380957,326.830359873,3397
170.941,552.111179261,799.42650024,1155.01220625,266.75,236.744212271,266.753961765,0.999867,174.446,266.860113873,182.610631335,3398,80.048348145,4.09959012735,311.572,266.914,295.614910396,-268.82,748.37209533,509.235578375,3398
159.698,481.338376278,622.138682919,1057.1960378,266.729,231.973407364,266.741356186,0.999918,174.398,266.819490272,176.119578597,3399,107.877304437,4.0487934167,311.58,266.879,57.6533233046,-268.519,659.992106857,202.309778447,3399
160.579,703.923241637,832.660351781,1295.1050318,266.911,237.064772317,266.907634682,0.999901,174.469,266.985736227,261.33186336,3400,129.771142899,4.09080299244,311.594,267.064,38.4103287746,-268.796,824.710368108,395.07950933,3400
157.464,164.476848896,541.037708317,1358.51044104,267.001,150.965862582,267.009818682,0.999768,174.546,267.087128399,161.576920249,3401,344.683170366,3.97987179367,311.634,267.14,73.7257142478,-268.876,392.653028385,243.108327268,3401
133.533,160.147663175,836.28482265,1814.16709613,266.612,124.574728879,266.607713317,0.999929,174.571,266.718140687,283.589170062,3402,296.050000104,3.94975794227,311.672,266.795,71.7852621207,-268.434,268.128363927,443.906521208,3402
154.566,676.304723927,865.698159934,3007.10560515,266.77,231.666522691,266.774034439,0.999778,174.584,266.906211719,289.46109655,3403,517.234816074,4.10640394796,311.707,266.965,53.6624796216,-268.633,1045.92952119,402.744329412,3403
157.536,181.393143182,846.057608785,2494.87364922,267.213,214.821803645,267.217833779,0.999868,174.606,267.297569422,296.784267266,3404,642.398380391,4.10429107002,311.734,267.371,59.0146733619,-269.107,1019.86889875,334.654409491,3404
157.852,369.518120717,802.12003148,2783.17267568,266.465,216.970815663,266.472005319,0.999838,174.626,266.544238973,302.493698615,3405,833.743782835,4.15408879015,311.744,266.631,35.2560544222,-268.3,1314.48228714,366.540884512,3405
182.046,588.376383441,400.447791622,1058.88578233,266.617,224.617238895,266.61954525,0.999864,174.702,266.717645679,106.945997508,3406,102.374197959,4.2685714115,311.803,266.8,115.934442395,-268.421,865.787076182,221.072332784,3406
173.854,620.557976079,1123.92027157,1551.81743635,266.836,216.778625632,266.84377255,0.9998,174.757,266.943043911,387.746469959,3407,224.539466111,4.12049039903,311.816,267.004,102.174615135,-268.649,869.078626116,574.707465978,3407
159.726,696.491515707,790.247599651,2015.08161628,266.513,213.068085541,266.515117743,0.999729,174.804,266.600359106,228.821008556,3408,339.374507651,4.10264421033,311.863,266.67,94.1289328229,-268.511,1079.21057199,465.506736567,3408
153.753,560.740419517,939.21510453,1088.54509416,266.432,205.761134352,266.425297528,0.999837,174.819,266.508552082,248.905227628,3409,107.757627616,4.03672625257,311.888,266.582,200.544678308,-268.231,719.111988165,540.17404807,3409
160.388,541.098043061,782.821786864,1056.14998906,265.997,209.948639342,266.010756009,0.999887,174.825,266.096459534,268.191124546,3410,112.092934799,4.10552034813,311.924,266.154,11.4646974737,-267.771,668.800366624,346.046463808,3410
146.689,543.625363687,607.158725697,802.798732092,265.938,213.618020324,265.942388671,0.999903,174.754,266.036834665,100.062975893,3411,61.3803563092,3.99052475192,311.95,266.091,330.666647977,-267.741,636.081067508,508.281401092,3411
130.867,570.650337975,1428.5035413,797.190541667,265.07,213.547460847,265.065898936,0.999817,174.787,265.128719113,492.456985591,3412,67.8840304386,3.89497376331,311.992,265.212,65.7232647021,-267.051,649.306475877,475.352390826,3412
139.4,652.036555998,1254.68704227,1067.10354297,265.706,233.871998502,265.71336108,0.999914,174.74,265.781912982,405.181616233,3413,101.04137101,3.93343698977,312.034,265.852,72.2184511776,-267.643,790.315206368,411.058384842,3413
135.131,340.084330445,794.215476418,976.642328504,265.833,230.174597293,265.839021691,0.99992,174.796,265.932887615,293.973850748,3414,119.255274438,3.85865973377,312.073,265.986,24.5645360635,-267.715,841.878518959,323.905386728,3414
159.419,694.032307761,961.245862587,1037.95118175,266.231,229.992286397,266.232623556,0.999879,174.809,266.285452286,314.897230404,3415,83.5239510097,3.90618849272,312.081,266.369,60.1858801302,-267.973,867.203819985,423.9790684,3415
128.755,698.164430083,725.976721634,1076.76058684,266.106,234.169134101,266.115438625,0.999874,174.772,266.1826797,178.373246898,3416,83.8452271383,3.77213740952,312.096,266.243,124.887798805,-267.92,927.872813429,378.467725603,3416
133.218,646.273786169,604.408447359,1263.12274465,265.583,218.636439422,265.58211981,0.999855,174.813,265.662890024,199.200899157,3417,115.33201736,3.78213694078,312.115,265.726,18.7500615843,-267.473,793.830573232,312.206849688,3417
123.596,747.9901404,932.123805732,1181.91648835,266.46,230.825829562,266.463173153,0.999901,174.803,266.55158028,313.306336204,3418,104.436236878,3.74751554874,312.129,266.618,90.913582797,-268.332,818.015141813,476.831511465,3418
143.74,710.317616915,1205.59029877,983.144450081,265.812,229.247463644,265.815100298,0.999811,174.796,265.87593571,413.898487504,3419,52.6856881323,3.78702022065,312.121,265.927,70.3870520248,-267.523,786.570023826,726.734943449,3419
125.664,747.338020323,725.975847178,1026.97001243,265.707,239.380848169,265.710999482,0.999691,174.736,265.791907287,141.244785903,3420,82.505062926,3.78882322224,312.135,265.846,352.004988262,-267.512,822.957247017,518.517714293,3420
161.26,152.48075947,735.274674287,3001.72858103,265.96,170.756772749,265.963046986,0.999821,174.78,266.045664045,218.99280507,3421,545.006855787,3.97961654458,312.183,266.127,116.18264395,-267.746,544.618646352,395.017518698,3421
124.565,762.899744839,841.834824518,2857.91573749,265.458,241.722256266,265.466304952,0.999848,174.853,265.538296034,268.799598016,3422,437.757387646,3.75838847371,312.21,265.589,73.3699973886,-267.109,935.327491616,459.287281534,3422
163.289,722.090019924,844.189505976,1408.6223258,265.096,244.298567895,265.08869572,0.999925,174.86,265.172767597,245.949423907,3423,152.605764685,3.98403237907,312.242,265.24,55.3720817795,-266.804,851.136877348,358.791840215,3423
152.416,177.084312344,818.303079001,1061.43824431,265.35,197.30378943,265.355012842,0.999931,174.859,265.449306027,263.914306399,3424,257.850165211,3.93215064674,312.262,265.502,28.2744654374,-266.949,551.272775962,394.992610437,3424
174.245,670.234768978,695.488719021,848.141585675,265.315,239.742955291,265.321211594,0.999903,174.878,265.412704248,197.582609274,3425,28.9387119848,4.16028072028,312.247,265.493,106.745569673,-266.854,733.04069568,275.267788577,3425
158.367,634.939016501,797.452176205,775.563006807,264.995,238.653098801,264.99888265,0.999896,174.877,265.077095215,249.735403942,3426,25.3122784495,4.06361516876,312.272,265.141,20.093524137,-266.584,719.261594624,308.515256477,3426
166.96,689.28868416,1002.28608533,1013.82435168,264.748,241.158229679,264.744871452,0.999934,174.864,264.828686521,276.849505375,3427,84.4933341931,4.06035001634,312.291,264.895,69.6175600631,-266.421,764.603561171,445.104727655,3427
140.261,705.544533455,434.32304797,1834.87537168,264.664,240.784576438,264.663988757,0.999798,174.954,264.756689548,114.806838591,3428,198.360776541,3.87091820029,312.322,264.824,54.7852727346,-266.559,808.000194858,238.332339276,3428
145.003,713.901820931,852.102118705,1202.51468331,264.564,238.61642303,264.565713923,0.99992,174.924,264.649004059,228.626443949,3429,87.3840862945,3.87536442846,312.317,264.717,157.594647471,-266.3,755.249601569,572.374982275,3429
143.001,772.242118763,1416.52509502,3018.93012406,264.663,243.22637811,264.669313081,0.999852,174.987,264.774068538,405.12583363,3430,559.533726723,3.83063831774,312.317,264.81,284.980371071,-266.354,1234.39094853,649.618634755,3430
169.105,734.387680157,835.704538464,2016.17813856,264.537,243.641397615,264.536360624,0.999855,174.972,264.679699266,277.790339667,3431,236.7313086,4.01559174254,312.384,264.725,81.5359314605,-266.327,890.675106198,452.053333727,3431
140.422,710.560220273,948.914041511,784.885233132,264.498,236.935999852,264.493828927,0.999873,175.012,264.606183398,331.946224793,3432,15.2810580928,3.87389146614,312.401,264.67,9.47915677244,-266.221,728.119148443,461.006751114,3432
146.467,714.772520029,660.724259074,1053.4358491,263.869,240.374753435,263.869045024,0.999693,175.052,263.956902316,155.447477609,3433,100.003733592,3.93209083656,312.432,264.03,149.9797099,-265.576,808.789858814,489.857843984,3433
133.128,748.059413055,742.116660158,1458.44861689,263.721,253.076477536,263.732155897,0.999825,175.042,263.82193531,214.15255072,3434,165.351450826,3.83822501712,312.457,263.886,63.3079653308,-265.571,1026.97351947,502.335494609,3434
143.979,304.431748093,1286.34118547,2623.57391213,264.269,239.275203702,264.273010083,0.999897,175.04,264.361903581,431.899643436,3435,462.179279682,3.84660452117,312.459,264.43,69.4882881743,-265.931,1153.66217525,657.283443809,3435
152.861,289.887945423,1059.58204528,3324.91283221,264.122,206.410728801,264.120615906,0.999801,175.019,264.181966201,302.717490104,3436,917.449520292,3.93000386874,312.499,264.263,146.25146946,-266.02,1055.97755235,428.374853314,3436
152.892,580.557317226,690.429412781,3227.07205447,263.89,234.729141308,263.891921428,0.999909,175.113,263.969533508,222.538349174,3437,732.355212735,3.97764639478,312.524,264.051,74.0851569925,-265.733,1296.91637339,359.910207237,3437
152.788,820.96770939,844.379062958,3057.96263934,263.954,246.561173601,263.956062007,0.99979,175.157,264.01714275,205.865612612,3438,847.913422541,3.92347714484,312.53,264.087,221.653928858,-265.759,2249.90224508,450.823964838,3438
138.72,604.037738587,1346.89927606,3029.76450454,263.717,240.531797805,263.721323185,0.999844,175.136,263.823144931,432.465394257,3439,620.482529398,3.87020223676,312.576,263.884,46.2172569127,-265.478,1431.93095692,574.073657504,3439
