MaxEsReturn,StdReturn,Epoch,AverageQ,AverageAbsQ,AverageQLoss,MaxReturn,MinEsReturn,AverageY,AverageAbsQYDiff,MinReturn,AverageAction,AveragePolicySurr,AverageAbsY,Iteration,QFunRegParamNorm,StdEsReturn,AverageEsReturn,PolicyRegParamNorm,AverageDiscountedReturn,AverageReturn
534.703506303,93.5949065036,325,2.75918,2.76339,0.0246328,629.251406689,6.73453218685,2.75908192679,0.0619986897973,157.611739984,0.827976,-2.80536,2.76108963394,325,58.8047,167.474219824,176.37796653,63.664,174.29087767,393.51129937
525.622334189,146.014482668,326,2.75925,2.76288,0.0281961,914.327016809,9.76523069991,2.75941231528,0.0624728322727,294.638255917,0.822586,-2.80591,2.76151920435,326,58.8672,196.295988997,242.302009387,63.7511,170.996907228,415.971273233
555.024945531,158.136380858,327,2.75865,2.76273,0.0246357,975.097213006,61.1359300889,2.75862240873,0.0607778594043,270.318394631,0.840172,-2.80789,2.76069696938,327,58.998,171.011002366,267.50048515,63.7985,203.281620576,558.090065099
488.705357636,259.856534277,328,2.75312,2.75743,0.0258366,1134.71657329,54.9310156121,2.75292806042,0.0613270057024,135.405657071,0.869959,-2.79977,2.75532173377,328,59.0368,129.517539428,252.648091822,63.9067,132.681231618,322.861937806
546.465184845,183.525256151,329,2.75281,2.75666,0.0278223,1212.56524663,19.8368913516,2.75306859594,0.0636600961251,350.145514878,0.831273,-2.79725,2.75503096366,329,59.1089,167.050819517,250.517727938,63.9773,188.460220942,519.023275153
630.845115802,376.514144807,330,2.74778,2.75181,0.0263858,1814.18013552,116.566539199,2.7477344646,0.0612017684573,347.133023847,0.845315,-2.79473,2.74980969059,330,59.2214,148.900954607,333.101888424,64.0656,201.710948309,835.16345822
526.032734916,36.2581221336,331,2.74459,2.74759,0.0257226,505.887147326,87.9892651815,2.74471973646,0.0615533932007,308.978464361,0.846386,-2.792,2.74604383522,331,59.3134,143.645605417,249.1320051,64.1611,169.721084834,347.068671941
680.251355825,43.9051996625,332,2.75656,2.76066,0.0218469,527.374491934,90.7657494744,2.75652890421,0.0586449668832,248.979918421,0.861396,-2.80258,2.75862253208,332,59.3759,210.268609053,256.499905636,64.2943,161.905765746,323.587029866
578.425904763,14.5316284096,333,2.74773,2.7515,0.0221217,348.668126252,63.7087641689,2.74782559062,0.0583302263902,294.475493462,0.869655,-2.79353,2.74959846604,333,59.4456,188.348176763,277.239076235,64.3781,161.545022729,319.672295886
505.810121899,20.2688056195,334,2.75057,2.75407,0.0266406,342.541488002,42.5727771177,2.75066941556,0.0634142251098,258.601175662,0.816939,-2.79551,2.75225209869,334,59.5545,136.842987691,290.382726635,64.4648,153.182219564,287.393437132
592.197947291,19.5930664512,335,2.74683,2.75067,0.0293766,358.014928832,4.35712339778,2.74665876363,0.0639848466707,276.931074152,0.796032,-2.79578,2.74879323792,335,59.6561,188.661299427,214.860251647,64.5127,160.433162892,315.92902588
523.387445613,26.0129130748,336,2.73632,2.74012,0.0295263,332.490674126,10.7643437174,2.7363188453,0.0634754005183,235.629282711,0.804628,-2.78334,2.73819703811,336,59.7393,169.235687962,171.437384914,64.5467,149.942438476,276.935784984
398.893844431,31.0922032625,337,2.74681,2.75063,0.0201705,447.434487693,61.7785878682,2.74698808015,0.0570201743422,221.314755612,0.80415,-2.79686,2.74929041446,337,59.8196,116.529549602,204.321114969,64.6284,133.236069576,245.712000744
329.35951799,131.843999848,338,2.73639,2.74059,0.0240522,779.560583066,57.037343073,2.73635969426,0.0611878710026,247.489883581,0.827013,-2.78498,2.73874104914,338,59.8812,100.131632844,203.687910307,64.6925,155.892270361,327.614488519
554.803936136,12.4202953338,339,2.74588,2.74951,0.0240031,273.117868183,47.5893455553,2.74613434215,0.0604783008775,207.286930624,0.828753,-2.79569,2.74789274807,339,59.9522,146.521910756,216.72006721,64.7651,138.516976083,242.652253446
350.807653901,144.324109452,340,2.72597,2.72988,0.0265174,1347.09245032,22.0855079793,2.72594274175,0.0635785247245,240.139952188,0.845464,-2.77432,2.72781402297,340,60.0388,101.480018316,142.84902368,64.8948,147.665643033,290.34056484
370.788540765,243.649129664,341,2.73403,2.73753,0.0230623,1404.40835159,69.075306153,2.73412486373,0.0592045338055,299.647690675,0.812727,-2.78259,2.73601999844,341,60.1461,111.794441575,195.5379698,65.034,199.347371183,590.330203414
645.495011909,218.985698116,342,2.73959,2.74366,0.0193306,1289.62335282,59.9846420762,2.73957227992,0.0568784983322,150.344230568,0.795955,-2.78829,2.74191352047,342,60.2784,194.275494497,196.513105655,65.096,176.651483569,549.843586351
687.653076521,209.484552993,343,2.73356,2.73782,0.0274709,1252.18699308,133.8677809,2.73361565629,0.0631269419956,598.506772826,0.767169,-2.78008,2.73569264487,343,60.4039,203.530361888,372.885079167,65.1796,217.657208728,909.079668849
871.79047836,58.7777755469,344,2.74064,2.74486,0.0252449,794.375117718,90.0933937389,2.7407267732,0.060114326932,466.105992467,0.768529,-2.78645,2.74289736299,344,60.5206,270.745370997,291.983032531,65.174,207.00263243,632.423455724
294.520326628,61.5590348755,345,2.72708,2.73121,0.0233087,599.017633581,11.1566909947,2.72721472737,0.05859626823,262.055878166,0.786716,-2.77305,2.72976926621,345,60.6303,93.7057772165,118.9293019,65.2867,150.465325115,337.825837958
709.40781255,185.503038721,346,2.73089,2.73525,0.0225014,1129.28736424,79.2321946529,2.73097025014,0.0583265026984,287.425860607,0.839603,-2.77884,2.73347146629,346,60.6739,220.46022998,354.316818566,65.3649,180.981238809,455.219799863
570.912150927,84.0720296374,347,2.72957,2.73356,0.023424,831.359384846,49.8029709402,2.72944208069,0.0597020522269,413.256982994,0.766957,-2.77588,2.73164476486,347,60.7724,185.711786358,263.569572605,65.4266,206.577709837,622.596074075
440.953413196,262.589877323,348,2.72035,2.72403,0.0258816,1344.03165496,24.6169796258,2.72040711256,0.0612480868627,272.259263122,0.746704,-2.76562,2.7224378701,348,60.8769,150.361050734,193.680979828,65.4846,186.036029788,554.515755018
880.211543774,79.6504870205,349,2.7188,2.72265,0.0230327,594.534376604,25.3532998226,2.71883596927,0.0584965078205,261.029608573,0.774139,-2.76506,2.72136856621,349,60.9854,290.958850406,282.872718403,65.5536,174.708063881,436.196704407
628.934067233,188.278076921,350,2.71791,2.72242,0.0237211,1088.82349825,19.0383475213,2.71788561333,0.0595310087261,238.681204166,0.760299,-2.76803,2.72038800624,350,61.0806,226.884149646,276.091163985,65.6614,202.955420576,642.857095368
588.655511486,81.2702447293,351,2.72435,2.72815,0.0246387,622.670271632,29.8692963581,2.72431183905,0.0614221630767,264.515200647,0.75325,-2.77441,2.72658489418,351,61.1832,166.390229685,246.439817724,65.7697,177.867423292,404.368098164
553.564464679,134.907417907,352,2.71577,2.72021,0.0223536,890.625042685,27.3060772963,2.71571829182,0.0589437779519,285.23049531,0.747668,-2.76516,2.71811558025,352,61.2626,149.905732408,246.349358939,65.8753,216.20334107,654.665635538
663.994624644,97.0643474039,353,2.72898,2.73267,0.0246561,867.199959405,20.2506956036,2.72902066929,0.0603703471177,427.983393603,0.801245,-2.77683,2.73107471594,353,61.3486,206.015153274,298.744291036,65.9191,212.467072568,585.84066892
678.512113708,109.368646143,354,2.72041,2.72454,0.0258532,715.39484693,57.2172812515,2.72044957508,0.0612513507945,377.091447166,0.806575,-2.76422,2.72286586226,354,61.4614,222.952193351,419.64042916,66.0024,196.359026354,517.960117763
807.965141511,386.57808841,355,2.70296,2.70703,0.0234169,1407.93689553,138.502296476,2.70288751061,0.0598475036282,96.9325667379,0.782726,-2.75165,2.70544631861,355,61.5513,211.721938601,459.785792484,66.1157,156.468319376,496.348477348
432.224798352,353.89682189,356,2.71572,2.71973,0.0221382,1679.75075735,7.52969484907,2.71574880587,0.0583474268144,275.884463223,0.746514,-2.76084,2.71815103726,356,61.6163,131.994979671,152.58153403,66.1707,176.871286503,924.472005602
996.801180107,155.021299226,357,2.71883,2.72324,0.0235096,1370.43516667,8.74597999329,2.71892417807,0.0590551185933,473.971442033,0.761767,-2.76542,2.72155281302,357,61.7041,317.786368281,265.077671475,66.2446,215.079203341,836.555153385
760.232486427,120.701875091,358,2.71823,2.72273,0.0217973,1141.69085956,17.7105580206,2.71818166894,0.0582468238928,604.082914004,0.818255,-2.76207,2.72092045026,358,61.801,255.201728885,358.630044205,66.3733,217.466320918,779.494950629
463.620362272,366.908680532,359,2.71907,2.72356,0.0219234,1556.80962051,18.2106852055,2.71909570214,0.057773897302,325.456735285,0.807538,-2.76159,2.72204015026,359,61.906,139.345297694,201.422142897,66.4704,161.396190482,594.918941441
691.085262495,63.6428104382,360,2.71476,2.71974,0.0248878,714.44499619,12.1125817555,2.71472292325,0.0602874716545,375.014498635,0.801391,-2.75855,2.71785193989,360,61.9948,220.070522867,246.679811841,66.5664,195.156319296,483.501070507
278.550854156,42.1685095908,361,2.7066,2.71186,0.0228409,594.344691951,57.4356905022,2.70658348426,0.0582630149788,410.839665864,0.824067,-2.75179,2.71012721431,361,62.1132,69.4531501013,171.889261407,66.6775,197.345856215,497.335542622
712.335620987,266.29982263,362,2.71557,2.71992,0.0234517,1002.07489885,12.035445359,2.71542631883,0.059966822683,66.9673702506,0.847961,-2.75907,2.71827768882,362,62.2076,239.491105659,296.674851135,66.795,192.975963717,671.167142984
586.222401669,38.5313404587,363,2.7108,2.71507,0.022071,634.411539185,8.09144917354,2.71088090879,0.0582809749754,462.654598585,0.824696,-2.75556,2.71349729919,363,62.2527,214.858211551,302.006180019,66.8227,199.137917583,562.330325436
654.202464725,50.4507712256,364,2.6987,2.70374,0.0255621,544.196838544,90.1329791755,2.69873487759,0.0603333437681,288.993082799,0.783315,-2.74318,2.701644378,364,62.3304,190.096012559,388.802589956,66.9223,185.330296797,504.641725888
633.256536787,89.6052974914,365,2.70081,2.7056,0.0260156,955.924914958,17.0043496191,2.70083401971,0.0604569702921,415.387784186,0.781382,-2.74401,2.70373595675,365,62.4311,166.867646342,181.367233728,66.9293,195.006773423,593.581764969
515.639122686,72.7417739232,366,2.69971,2.70408,0.0254803,808.225913721,64.2156351467,2.69997689245,0.0608124231772,539.53164064,0.781266,-2.74733,2.7024966697,366,62.5138,129.886824942,281.528997954,66.9913,202.386470375,661.191928865
609.602937173,114.415471699,367,2.70568,2.71015,0.0228827,561.895079968,23.3548710571,2.70566028164,0.0584836476943,64.0387810841,0.86197,-2.74863,2.70841932441,367,62.5747,185.881030345,334.45392031,67.0886,137.120714292,278.667926201
658.228751613,163.887356042,368,2.69231,2.69681,0.0257737,581.505063289,8.316610734,2.69245795397,0.0603374982236,56.3410144846,0.800556,-2.73748,2.69525230398,368,62.6559,180.343446464,140.075741815,67.13,154.945680939,376.302117659
509.626272836,58.7387563239,369,2.68604,2.69074,0.0237142,612.435552431,76.3841910784,2.68607813497,0.0602013315205,295.536592353,0.799401,-2.73012,2.68912139993,369,62.7613,152.127164121,245.991470999,67.269,185.754408089,481.559836739
531.315067383,25.3649714102,370,2.69773,2.70246,0.0227114,353.72188034,9.25441558638,2.69773039034,0.0583192231466,254.718466835,0.833315,-2.73883,2.70041357181,370,62.8482,167.156847223,195.021113685,67.3813,152.416014981,304.5822753
488.842667436,4.14505208146,371,2.68866,2.69263,0.024311,258.044189545,17.1262751409,2.68854847909,0.0605128113344,236.925033889,0.844973,-2.73251,2.69110050214,371,62.9398,137.820672484,137.885236242,67.464,139.348109913,247.37701415
427.863601325,19.9855693944,372,2.69116,2.69555,0.0227342,352.910709852,6.57678669013,2.69119102126,0.0585584124572,245.609241015,0.846921,-2.73519,2.69401085459,372,63.0216,164.236417238,164.352514929,67.5215,143.250801211,269.232933729
441.910964431,16.309434544,373,2.68335,2.68793,0.0260889,368.394360815,12.7657618509,2.68349561101,0.0619100986311,278.664962094,0.809491,-2.72608,2.68580181555,373,63.0952,131.238871634,228.975469947,67.5818,153.749281705,312.404830713
522.044888672,43.8952582438,374,2.6888,2.69239,0.0230396,495.050223555,73.4998467715,2.68866227721,0.0580850252499,276.492375222,0.826744,-2.73382,2.6907594752,374,63.2002,148.987303328,309.523124256,67.6859,167.452562736,370.242887373
346.730464754,44.7254985349,375,2.68568,2.69005,0.0206616,469.381066279,8.9548504275,2.68573504748,0.0564056429856,275.525659219,0.805618,-2.72987,2.68834318953,375,63.2558,90.4591809057,108.948023519,67.7031,161.402156108,337.053509087
650.733590626,29.2705665656,376,2.67783,2.68173,0.0228575,443.919572566,11.5004583266,2.67776709714,0.0583319952344,256.496822572,0.818687,-2.71987,2.67973254296,376,63.3283,205.569242542,252.112517389,67.8119,148.817747972,284.041451005
445.084790271,14.4060485094,377,2.68235,2.68576,0.0257215,337.01503446,4.45014149202,2.68238900359,0.0599271173734,275.008461185,0.847382,-2.7224,2.6842732436,377,63.4059,136.522800873,166.350662643,67.8244,151.585926766,295.606967009
507.687616526,26.3639444604,378,2.67783,2.68138,0.022569,378.183172808,13.4274626766,2.67763873545,0.0584708774307,245.16352168,0.876976,-2.71954,2.67962443771,378,63.4813,159.062375487,185.074888448,67.9252,149.570227066,291.021097355
430.923984399,30.9937979731,379,2.66565,2.66964,0.0243589,426.67594846,14.1110811299,2.66572009104,0.0594264623208,227.059461687,0.782545,-2.70848,2.66784452423,379,63.5314,127.957475325,195.809430584,67.9754,135.394029672,244.123297453
415.351921528,59.1325032389,380,2.66806,2.67173,0.0229905,476.946204675,16.0039274144,2.6679853839,0.0582419874652,261.428621617,0.755693,-2.70986,2.66992277475,380,63.6212,135.394247264,144.079587659,68.0769,161.675343764,383.936624813
426.545090238,42.7147586609,381,2.66639,2.66997,0.0273227,499.105285548,12.1514189191,2.66645362218,0.0620540879411,287.758750172,0.819642,-2.71099,2.668357245,381,63.7014,135.89303372,172.61981907,68.1906,161.789813598,358.500809561
492.708734569,176.960563735,382,2.6708,2.67401,0.0221216,868.843947284,41.8868945511,2.67105529828,0.0564711416013,78.8964126473,0.724522,-2.71218,2.6727875775,382,63.7831,156.951389684,344.916202088,68.2532,108.532499798,218.363324039
658.29998977,49.1151814992,383,2.66605,2.66998,0.0210965,623.403617125,48.1421294293,2.66609346404,0.0562722400454,335.154887212,0.761588,-2.71049,2.66819775307,383,63.8428,190.615500469,239.04738228,68.3109,183.107125107,490.863904963
409.749628976,195.895019918,384,2.65818,2.66152,0.021656,1200.28655659,10.5430593973,2.65844274882,0.0568746959577,582.727480768,0.792886,-2.70096,2.66007847246,384,63.9144,128.215423711,148.306385453,68.3608,201.930688227,785.676201869
642.24078482,130.695273803,385,2.64404,2.64775,0.0239589,977.229356532,9.18854348485,2.64394535467,0.0586101689314,426.11760312,0.78328,-2.68796,2.64587990055,385,64.0051,131.877183247,85.4432048937,68.4678,197.82924286,641.640018236
390.349978785,163.689747845,386,2.64913,2.65263,0.0234109,942.714915715,7.80705334792,2.64923521542,0.0589435665015,236.882802698,0.774646,-2.69431,2.6509632737,386,64.0711,127.349793033,149.821467031,68.5492,161.693806431,388.446896199
708.129182289,42.4944593946,387,2.65789,2.66187,0.0261574,445.922747398,5.60866389658,2.65799098478,0.0605326059279,298.164740304,0.814016,-2.70013,2.66030916113,387,64.1657,234.233383207,258.659446257,68.6846,161.002274299,343.769903403
397.842549722,78.5860209985,388,2.65723,2.66094,0.0222398,597.842663512,10.7482644059,2.65709438797,0.0561390865934,294.779163021,0.763718,-2.70155,2.6591268726,388,64.2491,112.550155499,114.848398135,68.6789,182.090045102,458.12983228
353.115504513,111.000984292,389,2.64894,2.65286,0.025547,856.761745683,12.1906251419,2.64909895991,0.0603199472617,534.717983709,0.753986,-2.6947,2.65122821253,389,64.3399,112.443104004,174.332311327,68.7361,211.755402688,672.406528387
602.888812622,84.7046355894,390,2.63619,2.64002,0.0243277,829.153550991,14.166075314,2.63613387901,0.0580458215821,455.302830763,0.783566,-2.6815,2.63833918521,390,64.4648,216.471624132,195.763748785,68.7609,202.006707216,583.631085283
705.587952749,146.530711091,391,2.6396,2.64334,0.0273281,1113.42307121,53.1461333813,2.63967402902,0.0605554558181,523.250939757,0.777827,-2.6841,2.64151562437,391,64.5477,232.17679046,290.4411763,68.8647,206.448376052,749.105024355
776.529633309,62.7507227564,392,2.65597,2.6588,0.0209067,662.097584918,12.1419479378,2.65598402555,0.0555303717021,362.476355916,0.836745,-2.70117,2.65748766247,392,64.6213,210.307263295,204.259939173,68.8891,182.329859745,474.278194465
553.091699353,37.3109697416,393,2.6438,2.64691,0.020007,466.594632875,12.6765870171,2.64391543896,0.0561008954145,284.169972983,0.823627,-2.68756,2.64523814245,393,64.6859,148.049950565,158.191087755,68.9418,158.93320461,333.939929588
686.698675896,86.2591861462,394,2.64577,2.64847,0.0221303,1058.45795451,47.4153179302,2.64592322973,0.0563620503492,730.289485355,0.765923,-2.68999,2.64696949988,394,64.7681,205.945059171,323.128525408,69.0071,202.506947974,896.252544709
822.255050416,58.9903683293,395,2.63917,2.64253,0.0202145,783.418516154,20.3764251835,2.63905410009,0.0555661689865,498.406387657,0.839484,-2.67915,2.64054732663,395,64.8516,277.023527132,365.18278129,69.1154,184.324651999,647.664906289
746.988037618,119.868344162,396,2.63574,2.63896,0.022998,730.042499882,6.05586641865,2.63576369744,0.0568299696886,335.235878131,0.806996,-2.67426,2.63734341706,396,64.9633,238.965814325,347.975472742,69.1656,188.716181944,531.623325425
431.125358573,257.489503377,397,2.63375,2.63666,0.0219573,1718.35044871,9.01132041863,2.63387236651,0.0558200442606,675.992674338,0.809004,-2.67293,2.63533174485,397,65.0503,116.461542621,144.934478882,69.2306,227.808652063,909.780589774
482.960683817,246.849030369,398,2.63275,2.63575,0.0232261,1847.41289257,17.3029934938,2.63283940455,0.0574353471972,790.889626785,0.807779,-2.67623,2.634324524,398,65.1161,131.627807854,160.449163625,69.2996,213.517554574,1362.49038217
495.546155243,152.293799438,399,2.63097,2.63371,0.0226358,880.57368024,10.4424648877,2.6310398379,0.0562191919489,315.132672158,0.793204,-2.67043,2.63220958991,399,65.1397,146.74860036,147.088495042,69.4003,197.492310748,642.942430914
984.3060844,290.467489046,400,2.62283,2.62579,0.0212809,1566.94011033,141.278636456,2.62311485703,0.0560221840548,255.161557411,0.791246,-2.66321,2.62466111875,400,65.2152,293.835374389,457.377349532,69.4714,187.517763223,697.622383168
1184.44939632,379.851252709,401,2.62223,2.62527,0.0242882,1482.91577154,23.4278980625,2.62227972086,0.0583965943204,241.809845686,0.765362,-2.65931,2.62379439453,401,65.2975,382.179654057,267.912429061,69.6572,188.580998142,668.601127413
641.522742904,14.1974737979,402,2.61846,2.62161,0.0236577,264.999729002,58.3314271302,2.61857108219,0.0576675674952,199.338108222,0.829973,-2.65831,2.62025359366,402,65.3367,197.595027426,292.238087532,69.7495,125.894467788,215.344349424
333.727120179,304.04773064,403,2.61086,2.61406,0.0235191,1570.31559573,18.02609814,2.61073029478,0.0572380659763,305.33830054,0.83132,-2.65052,2.61227391372,403,65.4111,92.5509679986,165.737356608,69.8149,203.621621486,656.534561848
838.646288696,146.784154825,404,2.60343,2.6067,0.0228787,1062.58212308,21.1823237316,2.60357404883,0.0565599849252,243.478000013,0.823753,-2.64316,2.60526649632,404,65.4559,285.516961265,355.742252179,69.8964,143.530415183,302.898832595
613.916589357,539.012178809,405,2.60663,2.61006,0.022858,2127.60817002,22.7640461355,2.60669109938,0.0562261705352,128.235778918,0.87895,-2.64549,2.60832773979,405,65.5427,189.488826115,257.801277579,69.9687,164.127297422,682.88576055
695.430343136,257.266204519,406,2.59607,2.59954,0.0215336,1096.37558062,9.32870283362,2.59579333373,0.0565097154424,123.248464522,0.847512,-2.63554,2.59796190165,406,65.612,217.178539402,217.294565956,70.0721,148.820504577,402.455323412
681.6173844,279.702072568,407,2.60252,2.60552,0.0225668,1363.51663948,14.5171766381,2.60277118952,0.0559093693502,38.8874953728,0.882912,-2.64044,2.60402669043,407,65.6546,190.269604143,179.560992775,70.1608,151.880567484,464.198587009
542.94767175,556.806865217,408,2.5941,2.5972,0.0199108,2145.43589928,10.7423973783,2.59427028761,0.0534918726931,216.357802848,0.876835,-2.63516,2.59602715883,408,65.761,199.132091343,285.938920638,70.2442,165.955816173,808.073364679
545.688900479,482.664833301,409,2.58799,2.59112,0.0262729,2296.96933348,8.91009948059,2.58795495079,0.0576357387771,242.031071196,0.898314,-2.63197,2.58960128716,409,65.8558,185.394994262,310.996095659,70.3329,165.890848241,528.411449392
526.600013298,736.849776446,410,2.60406,2.60703,0.0224142,2754.81857516,9.26843850703,2.60418457334,0.0532170735096,777.735562615,0.921334,-2.6414,2.6058178333,410,65.9218,166.547888479,279.440269384,70.5215,230.321593209,2163.91190558
1193.1410603,686.753534252,411,2.57865,2.58204,0.0252592,2672.05570625,129.1550875,2.57875307176,0.057977653016,199.995830678,0.895837,-2.61731,2.58037716114,411,66.0327,352.075363112,431.274458777,70.5266,211.668705519,2295.58697183
707.479368129,859.301788001,412,2.58469,2.5876,0.021692,2666.59268292,7.26092126007,2.58465397937,0.0540617983714,456.112747172,0.901847,-2.62499,2.5859661265,412,66.1002,235.787501076,281.049938763,70.544,219.316086335,1838.018595
691.170537296,389.271990359,413,2.57423,2.57772,0.026045,1878.47306433,10.7044817048,2.57448703127,0.0575784642026,259.428209924,0.869942,-2.61344,2.57593484474,413,66.2184,189.639690102,191.682455093,70.639,196.390747701,684.772224008
798.334568582,157.37235049,414,2.57166,2.57539,0.0214743,858.470791112,13.765279292,2.57170370118,0.0550087834116,193.71873148,0.878862,-2.61157,2.57399384566,414,66.3069,288.417063429,392.671552279,70.6723,155.934250732,327.813873838
543.851262068,742.178236986,415,2.57926,2.5825,0.0201064,2294.07382521,6.03769932201,2.57953707076,0.0528960544972,336.335297765,0.886958,-2.61919,2.58133600624,415,66.362,173.167811308,159.069467906,70.7411,193.939128538,918.21984256
537.933675626,921.429752682,416,2.56558,2.5694,0.0200387,3042.17120842,11.4585356093,2.56576865023,0.0538407523237,256.167747683,0.887958,-2.60691,2.56767888631,416,66.4652,174.067454651,232.208927757,70.8481,213.170966917,1471.93781132
658.854636222,59.5063768222,417,2.56982,2.57337,0.0209398,461.601631341,8.4204549436,2.56978109857,0.0548600372661,176.765191677,0.834144,-2.61164,2.57154657973,417,66.5861,200.498290079,202.477126013,70.963,133.020891416,233.55890827
344.472861852,5.9177130598,418,2.57434,2.5774,0.0252846,244.315176848,8.28039221532,2.57464607202,0.0570102243321,210.35938038,0.837188,-2.6143,2.57625196969,418,66.6765,101.67520626,156.276764159,71.0062,132.70431432,227.039845071
591.239522205,130.232635874,419,2.56864,2.57218,0.0218775,1104.13805925,11.6878608976,2.56872012215,0.0539766452593,193.554646972,0.812428,-2.60809,2.57056586649,419,66.7656,215.031851498,276.590256583,71.0545,176.878126743,443.504906982
463.746307604,72.0006462221,420,2.56191,2.56535,0.0197681,500.239232974,10.8048443842,2.56192294059,0.0525249405381,268.796989168,0.835962,-2.60205,2.56337623516,420,66.8412,151.467342785,183.198250334,71.1025,176.538632493,415.756732513
572.470594851,130.130160469,421,2.55932,2.56198,0.0203134,819.588263205,12.5897156329,2.55932892365,0.0535848721005,305.174371673,0.833173,-2.59966,2.5603420913,421,66.8681,177.842293831,159.963822253,71.2235,183.447580166,467.336259749
734.0861886,238.731834681,422,2.56609,2.56921,0.021803,1443.96718768,9.00192025332,2.56617638959,0.0555890068319,632.84049908,0.817209,-2.60439,2.56757874995,422,66.9762,199.553945136,174.662723132,71.3283,207.874516632,830.044275954
628.656812515,395.674395832,423,2.55651,2.55978,0.0231452,2486.57804191,8.62467059276,2.55658227986,0.0561035235786,625.479140533,0.826508,-2.59748,2.5582432183,423,67.0687,182.8492817,305.352512702,71.4346,212.966860017,1224.87917114
463.039892698,118.534556149,424,2.55019,2.55383,0.0258762,611.771348439,39.0379545937,2.55022848091,0.0585351737971,263.771317943,0.78608,-2.58964,2.55240042371,424,67.1822,119.65587437,152.168787582,71.4835,177.292364656,442.312959969
460.555313165,82.9562663816,425,2.55279,2.55616,0.0224897,920.303171254,8.85992000439,2.55268116356,0.054087071886,526.697229328,0.781871,-2.59271,2.55426987208,425,67.2841,148.477850107,113.122219837,71.4984,212.783360268,655.420593287
401.041932636,202.069588098,426,2.54705,2.55039,0.0188936,1137.03640091,12.8356650689,2.54721997839,0.052736266582,335.378442714,0.791241,-2.58717,2.54913654587,426,67.3691,132.101438956,154.545898283,71.5303,204.743685596,769.655605525
757.356482565,200.660153953,427,2.544,2.5474,0.0180811,1308.01989001,9.80241032475,2.54399277403,0.0519081369857,497.11006328,0.759245,-2.58343,2.54594576031,427,67.4287,229.680500542,192.475000238,71.5585,210.54794762,722.093338484
620.496105374,451.476762201,428,2.54425,2.54756,0.0218903,2806.14864984,10.516076913,2.54426586812,0.0546492611298,1400.09386327,0.808864,-2.58415,2.54604669086,428,67.5035,214.024428441,249.276401791,71.6105,216.019094217,1865.27124081
782.134867851,111.873839731,429,2.543,2.54658,0.0234166,795.825111746,8.66610845375,2.54303131233,0.055853367161,228.186571671,0.809572,-2.58386,2.54469266107,429,67.5801,251.860477717,265.319917567,71.6519,178.846809338,475.011708522
530.44646664,76.0307226478,430,2.53587,2.53901,0.0230593,839.296248152,31.0543364207,2.53583039402,0.0553245060589,517.015739408,0.771371,-2.57734,2.53733277967,430,67.6756,188.067818763,241.175729921,71.6763,196.126334311,601.176341425
489.659799117,681.374075206,431,2.54687,2.54966,0.0207489,2762.23443269,63.3743779789,2.54701682879,0.0532668315003,153.868423384,0.802015,-2.58715,2.54839183241,431,67.7209,155.667136414,273.751857249,71.7633,192.803860124,1082.90595754
786.365767475,164.476627668,432,2.54181,2.54452,0.0227218,1010.80752045,8.44200228942,2.54194719119,0.0551044612804,333.772854259,0.844446,-2.58034,2.54330362165,432,67.7739,294.478879892,265.693827885,71.9044,191.268680886,598.639878235
424.265509831,63.3414849544,433,2.54105,2.54369,0.0236007,1056.17481627,8.06776633493,2.54101801438,0.0551900223339,798.466218852,0.804988,-2.57865,2.54216400694,433,67.8372,145.044821588,172.307928904,71.925,228.447917407,908.53664919
745.334613137,276.189096548,434,2.5358,2.53836,0.020309,2103.83358091,9.93391659074,2.53600853247,0.0509405660452,1166.17538164,0.833904,-2.57272,2.5372468294,434,67.9007,235.070880545,245.572332777,71.9851,229.573850882,1481.52417144
1176.80480997,299.627302646,435,2.52769,2.53075,0.020105,2260.867403,33.4571081361,2.52761093067,0.0524874639357,1146.70511388,0.834688,-2.56562,2.52921731605,435,68.0335,360.197710671,323.330059995,72.0421,182.38981653,2083.09050802
494.546473167,277.967737536,436,2.52804,2.5308,0.0217867,1704.38984523,5.51518132256,2.5279779114,0.0535388796011,279.128345062,0.811015,-2.56561,2.5294040095,436,68.1338,158.545208199,143.67577448,72.0512,154.350062979,368.010900653
306.502565898,542.942222072,437,2.5253,2.52878,0.0193868,2290.85961577,8.13625495114,2.5254461152,0.0523058792689,432.012286957,0.814729,-2.56367,2.52728989344,437,68.2408,89.251871355,157.117380157,72.1749,173.911492475,895.407979683
667.357412408,373.707800619,438,2.53236,2.53538,0.0213133,2469.80758504,11.0556508223,2.53231972771,0.0528332440736,1018.1743909,0.867859,-2.57127,2.53404348138,438,68.2964,186.252619446,161.284293377,72.2721,201.578165046,1569.25858663
553.499090111,128.010698701,439,2.52119,2.52442,0.0211523,1163.06515599,17.9508484703,2.52121713308,0.0526511239366,759.665368291,0.859765,-2.56088,2.52280844977,439,68.3783,180.959691714,247.269902757,72.3446,214.358802431,979.417790872
830.039181493,423.239706856,440,2.52453,2.5275,0.0194748,1656.83209621,7.14657763094,2.52455997438,0.051003238227,214.230910216,0.860095,-2.56531,2.52606921657,440,68.4507,243.782108656,203.938130552,72.3799,169.810341971,533.971584245
