QFunRegParamNorm,AverageQ,MaxForwardProgress,AverageAbsQ,AverageEsReturn,AveragePolicySurr,AverageDiscountedReturn,MinEsReturn,PolicyRegParamNorm,AverageForwardProgress,MinForwardProgress,Epoch,AverageAbsY,MinReturn,StdForwardProgress,StdReturn,StdEsReturn,AverageAbsQYDiff,AverageQLoss,MaxEsReturn,AverageY,AverageAction,MaxReturn,AverageReturn
29.2825,0.0968144,0.144340883459,0.108595,-3.52543232751,-0.100317,-1.42389928306,-30.7798824995,15.775,-0.00222574709206,-0.148455608574,175,0.10920476399,-33.5244852384,0.0615445157338,12.5934278411,15.9441330234,0.00843163137077,0.000294158,22.4045813657,0.0969481945344,0.764193,26.3088101552,-3.55278599001
29.3845,0.097046,0.0609080492867,0.109223,-25.798163783,-0.100241,-4.23656980281,-51.4286963171,15.7867,-0.052684967672,-0.148031228191,176,0.109895261562,-33.2342160402,0.0461475818325,9.37311254443,13.4306044589,0.00813541856844,0.000275318,-3.77560240548,0.0971578271266,0.746906,9.10657615698,-13.9449429523
29.5055,0.0956405,0.00954223770562,0.108014,-2.4421456657,-0.0986844,-8.75468173829,-33.1344342905,15.8175,-0.0843964869459,-0.210649732935,177,0.108613624211,-46.0249838212,0.0484640416751,9.82087801129,23.895553074,0.00806812830242,0.000275041,31.4215068795,0.0957499134608,0.759579,-0.444201551241,-20.4417610861
29.5511,0.0954503,0.108044288835,0.107836,-0.555231626009,-0.0981194,-6.26380239768,-29.5492057156,15.8333,-0.0644477309578,-0.203767128804,178,0.108463779436,-44.4852880147,0.0634909901938,12.7786704592,20.8879684625,0.00816306568864,0.000276409,38.4488855484,0.095566103556,0.743807,19.0528836517,-16.2981998526
29.6518,0.0944716,0.0801691645099,0.107339,-10.8422607783,-0.0971685,-5.01952474327,-48.2345221982,15.8508,-0.0602865817265,-0.179831212981,179,0.107956699257,-39.8916147992,0.0450650500693,9.10976762063,16.5821393848,0.00806082023051,0.000272795,6.12184912949,0.0945958283624,0.754731,12.0136979331,-15.4642595442
29.7099,0.0937957,0.113313524006,0.106671,-9.61044943458,-0.0960521,-9.76942518095,-40.8121207059,15.924,-0.0931522599361,-0.272434757321,180,0.107208752826,-58.9093395763,0.0904952641888,18.6982363178,16.6824230524,0.0077980911081,0.000242508,19.8437565462,0.0938903981344,0.786697,20.0959782289,-22.1153416412
29.8163,0.0934802,-0.0188111718119,0.106361,-13.6338655428,-0.0958989,-11.3510593831,-32.2634841359,15.9575,-0.109707826149,-0.244583681469,181,0.106979238495,-53.1799220259,0.0432546214891,8.83567469495,9.50589541876,0.00783992791623,0.000250266,-2.90125995125,0.0935674283541,0.825628,-7.07025728664,-25.5689086304
29.9293,0.0920071,0.0167066925982,0.104561,-18.2108148577,-0.0942574,-13.2035989546,-35.9285706667,15.9713,-0.126666165231,-0.244655850592,182,0.105181851867,-52.817508287,0.0426167140309,8.72073660377,10.9628200538,0.00786415183642,0.000248508,3.38331877621,0.0920834614448,0.799857,0.0953012385912,-28.977083582
30.0379,0.0905541,0.132109521404,0.103822,-8.77026409441,-0.0931856,-10.0599524061,-22.7041894833,15.9884,-0.0957933830822,-0.180534712529,183,0.104435912765,-40.2282989444,0.056915627015,11.4263404038,12.3938980254,0.00775888247669,0.000255474,11.2755989887,0.0906215593087,0.7954,22.6536518277,-22.7759667406
30.1478,0.0906682,0.00789916352555,0.103625,-21.5670281405,-0.0940928,-14.5287471501,-45.2454485658,16.0059,-0.144722471791,-0.268477695277,184,0.104302773233,-57.6401126741,0.0583761789289,11.8272184433,14.0953422286,0.00785010745483,0.00025922,-0.957866465365,0.0907576181518,0.778668,-1.26681442865,-32.6924374341
30.2381,0.0903661,0.0376218398628,0.103238,-11.8761714537,-0.0925231,-7.83584108104,-40.827678423,16.0307,-0.0779186949929,-0.19298176576,185,0.10387320881,-42.4618168304,0.0489392867055,9.72500265817,22.3146742718,0.00788664200316,0.000251882,36.0856421401,0.0904413382133,0.75161,2.84736274137,-19.242412666
30.364,0.0898315,0.0164450419903,0.103519,-21.9170631752,-0.0931015,-9.9947488024,-40.9435668787,16.0591,-0.0959923389142,-0.190926519824,186,0.104132724336,-41.7001475701,0.0525787022492,10.7393914275,13.9865194482,0.00844934735352,0.000297808,0.819432699781,0.089903593021,0.720165,0.764348957048,-22.6613158298
30.4956,0.0896918,0.0322445927084,0.103068,-14.4629568692,-0.0920376,-7.67602405504,-27.8828141013,16.0467,-0.0816925746015,-0.1865974739,187,0.103804541334,-40.654512126,0.0449063972179,9.06301806458,9.55799910709,0.00807749980312,0.000282514,4.41571585289,0.0897739351795,0.682074,3.59918086381,-19.3991912553
30.574,0.0874459,0.0430907778764,0.101828,-29.5857429179,-0.0893624,-7.69523556684,-44.1789317173,16.0776,-0.074657009146,-0.223974169306,188,0.102479283978,-50.5816895719,0.0621576127435,12.9083485726,12.1470416549,0.00756378251191,0.000238045,-7.93607696311,0.0875320248443,0.800312,4.74393186351,-19.072997993
30.6628,0.0885924,0.0827379046838,0.102796,-23.2010030499,-0.0918955,-6.80570422409,-52.4109021523,16.1382,-0.0576453977489,-0.175466358811,189,0.103405355628,-38.9385275446,0.0593931143493,11.8177621259,20.3113419044,0.00886829129305,0.000350965,7.9036059779,0.0887384446878,0.794263,13.072876225,-15.2220646639
30.7508,0.0876189,0.223403887048,0.101472,14.4814451798,-0.0895815,13.8449529163,-23.2410325206,16.1263,0.11324028609,-0.319444067355,190,0.102206246174,-66.3818820681,0.0542897674159,10.8065757154,16.1346504816,0.0079780477929,0.000286249,35.3472201096,0.0877256392635,0.797117,41.8065951375,20.0024445265
30.8171,0.086113,0.19450515927,0.100042,18.9381737793,-0.0882542,13.5478964542,2.82127418944,16.1281,0.109423228369,-0.338596186716,191,0.100596365006,-72.4306106446,0.0474302730478,9.58135166235,7.32925943068,0.00773985969379,0.000251049,28.3206093401,0.0862063638963,0.779724,36.2289509591,19.3993888047
30.9455,0.0846604,0.131256168355,0.0987919,-1.3235023607,-0.0868317,0.423753218955,-12.1203832514,16.1484,0.019615007246,-0.117369881094,192,0.0994409865272,-26.4073562103,0.0477727477404,9.79041546151,7.24717737227,0.00788947658327,0.000263727,8.86439020072,0.0847546568631,0.823314,24.0239668914,1.194502057
31.0344,0.0864076,0.116462776132,0.100172,-4.48110269437,-0.089961,0.546563536846,-16.5672309291,16.2458,0.0217560290631,-0.0785183938869,193,0.100924304005,-18.3165561806,0.0438508655308,8.81097207513,8.52981008442,0.00794964473569,0.000273605,11.2001416014,0.0864793562538,0.806509,20.6811624306,1.67738454037
31.1662,0.0863263,0.137250053485,0.100375,19.1426671884,-0.0889447,5.65634284929,2.41715205007,16.2676,0.0651271127786,-0.0206026169641,194,0.101044896349,-7.26179149106,0.0352204688128,6.95575062364,11.5777567035,0.00825576087738,0.000291889,39.1706108563,0.0864019875954,0.870236,24.2838712432,9.79367303876
31.2229,0.0866709,0.186675710668,0.100502,11.1308845936,-0.0893834,7.42048306995,-19.2792945196,16.2787,0.0806671418473,-0.0306818703901,195,0.101095183575,-9.06112382548,0.0394677840649,7.76952264802,15.1695309537,0.00764156703814,0.000252879,46.597744332,0.0867429327998,0.864932,34.246733636,13.149839436
31.3379,0.0873398,0.099834820449,0.100287,18.8647646948,-0.0896968,0.764084975102,-10.2698258406,16.2804,0.0220249151074,-0.0760534204049,196,0.1008717922,-18.4263809766,0.035538009109,7.20519731652,14.9292099694,0.00776860672609,0.000272753,39.5290244686,0.0874104088992,0.835266,17.464870341,1.15282801155
31.4562,0.0875645,0.155797145741,0.101253,18.8944406363,-0.0903037,14.813875483,1.84783423225,16.2771,0.104629266616,0.0205346317042,197,0.102261499646,2.57448942752,0.0222980865071,4.54353219221,6.30651776961,0.00998043465743,0.000399509,30.1342923943,0.087600447673,0.955565,30.1540144976,19.7523310904
31.4812,0.0884096,0.17684022118,0.101254,-4.17478261396,-0.0929543,2.77451277954,-34.0363603171,16.2957,0.0410328842832,-0.0639741169859,198,0.101833768697,-15.9794706103,0.0402507100589,8.18164765157,16.7770654228,0.00841910192045,0.000289988,14.6537838889,0.0884741940413,0.829953,33.1786774289,5.42646064382
31.5563,0.0899389,0.195210540296,0.101095,4.58919488886,-0.0947768,6.02055064514,-6.56761734134,16.2852,0.0624512697751,-0.0307702028258,199,0.101909814072,-8.92022174493,0.0431395995634,8.6833217903,6.97523244324,0.0083613980884,0.000308311,20.3052995691,0.0900080343846,0.790362,36.1841537744,9.66287788145
31.6731,0.0914324,0.141744615388,0.102003,8.0204174567,-0.0958369,4.54540069669,-4.30377388146,16.2823,0.0536029640351,-0.0417064711685,200,0.102522138803,-11.2512685102,0.040788150838,8.14007258736,7.18711660249,0.00816839904802,0.000296557,15.7406177358,0.0914803855079,0.797482,26.1722521035,7.84274718256
31.7278,0.0920245,0.170426251635,0.101906,12.4238290159,-0.0954725,6.80835795481,-1.38005091358,16.3127,0.0781302798641,-0.0899984322224,201,0.102401934541,-20.9402513587,0.0532473308704,10.434211802,6.98102706051,0.00806488863854,0.000318252,22.1783446277,0.092098735093,0.813308,30.5289077102,12.5221424619
31.813,0.0927773,0.12192121374,0.102152,15.3385217471,-0.0965272,-1.37402613688,-5.81801949776,16.339,0.00870584351921,-0.148499155204,202,0.102653652513,-33.1790395662,0.050020654861,10.1749116662,12.4836479822,0.00763119557321,0.000273226,31.6104322401,0.0928550951326,0.934568,21.712254091,-1.33376168999
31.8758,0.0925687,0.104240126373,0.101991,5.17762737623,-0.095707,1.17703290986,-0.428246966019,16.3679,0.022113870016,-0.100912032245,203,0.102436442622,-24.078497608,0.0384408487022,7.98756655765,6.10450137407,0.00763773189215,0.000277575,23.141191139,0.0926422585351,0.809657,18.3007838791,1.32704958211
31.9658,0.0923053,0.0232202211515,0.101839,-15.1330632756,-0.0949983,-7.00680376617,-42.4084026938,16.4513,-0.031270497332,-0.0931121667318,204,0.102321303081,-21.6121476881,0.0254735048771,5.14873282163,10.3302139675,0.00905185209094,0.000420855,0.782965504202,0.0924337339712,0.908119,1.98642343933,-9.02504305383
32.0445,0.0917028,0.200144985332,0.100474,7.54329650753,-0.0943556,13.0911496433,-11.0460701828,16.459,0.108240931592,-0.0360486995626,205,0.100957267499,-10.4750423261,0.039347435378,8.10258236111,11.5166221711,0.00791963965923,0.000293263,29.1947167779,0.0918186539726,0.832547,37.434158863,19.4656745848
32.0729,0.0902461,0.2955778623,0.0993285,20.7683103902,-0.0930575,15.975453965,12.3614614728,16.4819,0.12398933244,0.062094120963,206,0.099821575941,10.2216984346,0.029460436134,5.87464606346,8.07739285793,0.00752435197626,0.000259731,48.0718524503,0.0903523902007,0.849503,56.1166418409,23.0341163089
32.1151,0.0915165,0.231588523822,0.099844,14.0472588188,-0.0948534,12.0993540444,-17.5445502401,16.5141,0.0915982566955,-0.00217336431667,207,0.100286267312,-2.24940478696,0.0295791799982,5.97270633875,11.6282588151,0.00755318187797,0.000253565,29.0333665587,0.0916097292283,0.854173,44.0281646755,16.750879344
32.1415,0.0918274,0.142866874856,0.0999511,16.7387065282,-0.0949463,11.7841140419,6.30219942161,16.5488,0.0863476915158,0.0292768551872,208,0.100347928653,4.53023771902,0.0254607098479,5.16049915316,5.91409703599,0.00744455567302,0.000231847,33.7600296249,0.0919017236609,0.87021,27.4540913418,15.8965054522
32.2107,0.0921571,0.155908982308,0.100483,12.6249323767,-0.095924,11.2663310446,-71.7640271593,16.5854,0.0828658751684,0.018718858068,209,0.100917358428,2.32760206401,0.0261525681338,5.29411150044,19.4954722285,0.00805496764976,0.000287454,24.2509504124,0.0922309234625,0.865659,30.0781420582,15.2750293498
32.2119,0.093112,0.173891571732,0.101641,11.7631127402,-0.0960611,-0.957350695452,-11.2445356447,16.6246,0.0118673601274,-0.134758942065,210,0.102080458884,-30.6324763614,0.0504125831543,10.2419410315,11.7002740998,0.00748902154727,0.000246263,29.0757720755,0.0932182312905,0.988156,31.9565677851,-0.981740113088
32.3365,0.0937604,0.18815992118,0.10218,21.2769052998,-0.0961515,15.4577367517,0.655203386072,16.6465,0.112583521119,0.0467357267149,211,0.102727540275,7.92527636923,0.024209121341,4.90604967615,6.54721877634,0.0081907810613,0.000289834,33.845007568,0.0938668796713,0.901734,36.3662621924,21.0951379502
32.4072,0.0943057,0.168216356157,0.103002,12.3886858575,-0.096629,4.75016201916,-16.0646527719,16.6765,0.0528611022988,-0.127697731792,212,0.103355269584,-29.2238385909,0.0745907845729,15.498084191,11.3245623843,0.00710475720597,0.000196975,30.3507580015,0.0943652119284,0.96635,31.9776390433,7.72384391591
32.5097,0.093851,0.307445974258,0.103194,17.5480758517,-0.0958198,7.4216550454,-16.6894030281,16.6895,0.08279486491,-0.110589063763,213,0.103612092616,-25.6905146406,0.100596194899,20.0407760405,14.5659112566,0.0072946425256,0.000221859,47.8460647789,0.0939248305001,0.971784,58.1078885708,13.2146918772
32.6135,0.0940132,0.145246448217,0.103103,10.2774540774,-0.0958282,1.38107928011,-9.64729370666,16.708,0.0340951248945,-0.0975162232862,214,0.103433659037,-22.7806033056,0.0463471747148,9.32317707595,10.6615353244,0.00722054971699,0.000217586,24.2396701903,0.0940807937095,0.947562,26.4548587972,3.70161539594
32.7305,0.0935596,0.138357753273,0.103012,1.01506734863,-0.0957474,1.30818435104,-14.8032497488,16.8339,0.033925995445,-0.0822007295106,215,0.1033645812,-19.6747239227,0.0459349397435,9.30772862403,10.3738893363,0.00759676514235,0.000240058,17.5490253193,0.0936051058537,0.937665,25.0383350779,3.87308598816
32.8254,0.0941038,0.151640432052,0.102983,2.60864728062,-0.0969097,0.837408191303,-16.8175373026,16.8796,0.0313544243851,-0.0630725489849,216,0.103389015924,-15.816731068,0.0401576113213,8.14401875654,9.80033220114,0.00756368112569,0.000246104,20.1449632376,0.0941695158384,0.948994,27.7459241528,3.32291301035
32.8681,0.0945763,0.164655922203,0.10371,1.98052118995,-0.097527,5.03699395907,-9.18328400295,16.895,0.0649728718498,-0.0471163276421,217,0.104052534433,-13.2924218149,0.0433122686445,8.74413976569,6.45037674725,0.00721276973519,0.000223874,14.7065766963,0.0946473992763,0.882791,29.2578426481,9.54755894229
32.905,0.0951929,0.175977011866,0.104414,12.7189034136,-0.0986413,4.83984333243,-98.1684382127,16.8899,0.0636817529411,-0.0706217696683,218,0.104744633151,-16.9981571817,0.0468986976828,9.34999472634,38.6092820051,0.00749360981228,0.000230563,44.7494341623,0.0952792560546,0.854712,32.9414688424,9.4929494658
32.9556,0.0952631,0.136683253324,0.104514,8.06028458424,-0.0979718,2.06382606904,-10.3243502009,16.8826,0.0406455501017,-0.078755190889,219,0.10488184289,-18.9950415612,0.041690845991,8.33949330189,10.6433847373,0.00752929956769,0.000234764,25.9117733431,0.0953546888056,0.865053,24.7962058922,5.19124024794
32.9983,0.095065,0.254505002194,0.104744,22.5422264604,-0.0977069,16.4002875264,3.67173622722,16.8905,0.140071941553,0.0136667120065,220,0.105101736408,-0.0851736620094,0.0476953529839,9.4167130987,6.17743476777,0.00735259954845,0.000217919,33.5596116831,0.0951626887646,0.940321,48.0471361534,25.43672795
33.0279,0.0949124,0.102898538281,0.103834,5.70737360209,-0.0975486,-0.739473077289,-3.19372259223,16.9293,0.0156737484261,-0.107094923767,221,0.104293140792,-24.3968002407,0.0444783938653,8.97911875298,6.57454570586,0.0075514126127,0.000241021,14.116219591,0.0949950178621,0.880874,17.9374655234,0.330155790314
33.1156,0.0958824,0.127672657665,0.104993,-0.769997277599,-0.0986191,0.881947007869,-34.8875015543,16.9646,0.0273745706512,-0.101757884277,222,0.105327353779,-23.3441556248,0.0475622591624,9.65819404476,15.3807913315,0.00735804055012,0.000219907,19.3674131347,0.095949838686,0.891522,23.1154302337,2.71178475079
33.1934,0.0953023,0.129205195756,0.104621,-1.79589341088,-0.0979308,-0.712446771654,-19.5096998507,16.9766,0.0139722680127,-0.0897533180236,223,0.104945146385,-21.0328297105,0.0454352568984,9.19137615434,9.91134145445,0.00751858707159,0.000226498,17.4773414305,0.0953678662272,0.96337,22.9784179138,-0.240952524256
33.2591,0.0959937,0.143483362841,0.104939,4.52130457117,-0.0989112,0.347068859118,-5.18194303326,16.9856,0.0245684684928,-0.0679898132704,224,0.105333521309,-16.1990109602,0.0442265635661,8.89381205968,6.60812384915,0.00748951463569,0.000225326,13.1310172331,0.0960580213652,0.886778,26.3162867984,2.29178313207
33.387,0.0964005,0.16319228784,0.105479,14.8732958422,-0.0990255,14.6584075197,-69.0315594346,17.0212,0.104419683322,0.0573077962754,225,0.105779008461,10.1013056812,0.0199252578489,4.05963742904,18.3022458878,0.00751983166838,0.000219955,29.789518526,0.0964533445031,0.9718,31.4489436433,19.6259142798
33.4257,0.0973052,0.18462085268,0.106134,18.8250594599,-0.100376,14.4136307648,-0.299610662109,17.0034,0.102918695873,0.0353626641651,226,0.10648213364,5.53425813608,0.0231998265368,4.71444199623,5.46709659412,0.0074494927343,0.000236959,30.2088893877,0.097378540139,0.964681,35.8126515781,19.3339975489
33.5388,0.0973242,0.229966720523,0.106026,23.5877651003,-0.0999158,19.5647250861,-2.57081165687,17.0035,0.143871068408,0.0707202585937,227,0.106430796872,12.3659958045,0.0270170556838,5.48893418574,8.30691608568,0.00736296397677,0.000224463,37.0389474746,0.0974036953453,0.952524,44.8087907032,27.2624895836
33.5936,0.0986705,0.258353931539,0.10714,21.6051447762,-0.10208,18.6526048383,0.0358753773784,17.0265,0.14899655994,0.00223610185785,228,0.107484019174,-2.25104691202,0.036721679423,7.25625792939,11.4617652771,0.00718808841835,0.000206727,37.6196974582,0.0987373561262,0.941917,47.3059397068,27.6673479168
33.6552,0.0994148,0.242508611852,0.107836,20.4794775109,-0.102975,16.1658461585,3.68498708234,17.0231,0.120249466362,0.0299773393466,229,0.108172653511,4.52504345401,0.0307816563515,6.01570176369,8.23964890376,0.00734056766153,0.000218262,42.9175408896,0.099468654017,0.951445,46.0839178229,22.6550078822
33.6926,0.100802,0.182923680581,0.109301,19.1366331565,-0.104049,14.5530941923,-0.189266157839,17.0323,0.10352755622,0.0313244953529,230,0.109593688568,4.81124895961,0.0236160592251,4.80460205689,7.12326456524,0.00831498728312,0.000303877,27.8377592406,0.100963871998,0.960436,35.5518677534,19.5282756276
33.8017,0.101663,0.335811754052,0.110331,26.151379365,-0.104857,23.753221385,-1.54675945727,17.0399,0.201176482101,0.00200674700464,231,0.110678470621,-2.58399129257,0.0712703363794,13.8532545582,17.4306799387,0.00749948564158,0.000224596,58.428335571,0.101752908968,0.905753,64.2179696679,37.4269736275
33.8703,0.101796,0.272346066015,0.110445,16.9673144517,-0.104639,20.4536042807,-111.904415797,17.0533,0.154277231652,0.0580907740645,232,0.110836294948,9.36936157539,0.0362654241636,7.37995252935,28.691332411,0.00770703203778,0.000243489,37.4097974791,0.101875938443,0.923742,53.4327213084,29.2995301539
33.8785,0.102234,0.210297481232,0.110626,24.1420238743,-0.105175,17.5553753878,-0.356077953443,17.0654,0.12779097383,0.0542589220989,233,0.110989790151,9.60063076748,0.0340113733928,6.74957587377,7.21104159852,0.00742532431143,0.000223778,36.1393705264,0.10230531288,0.941901,40.0516359767,24.231727929
33.9586,0.103036,0.304430955188,0.111197,29.7363263254,-0.105882,22.770967732,4.73483947025,17.0748,0.196898954754,0.0372546766792,234,0.111549417509,3.85903353406,0.0505983909161,10.1496921971,8.91054723608,0.00761093977129,0.000244162,43.0527749408,0.103112537609,0.904462,57.9826021471,36.2100395264
34.0642,0.102539,0.222064150582,0.110651,30.9783827382,-0.105069,19.8320660898,1.12609173115,17.1142,0.147522904567,0.0677667277233,235,0.111005412861,11.4323165128,0.0290198681425,5.90421425752,12.6960092991,0.00763152738065,0.000244297,70.6735373329,0.102620998848,0.929457,43.0551226399,27.9820518341
34.2246,0.102192,0.249894726204,0.110389,14.8982576403,-0.10486,9.93918695932,-14.0824709471,17.1117,0.0908922870388,-0.0184539629948,236,0.110772659365,-7.99408664977,0.0485329473752,9.70114360586,12.8914966698,0.00785861301769,0.000266071,43.1789453034,0.102259454739,0.809239,47.9465872986,15.2758196848
34.2693,0.102095,0.321401627486,0.110264,26.4518998422,-0.105153,21.9227402691,-2.44416000048,17.1007,0.190906027119,0.0546208066242,237,0.11057811578,6.99389145605,0.0501777411987,10.1743653602,14.1345888413,0.0075588607325,0.0002319,49.7569523336,0.102178941402,0.916728,60.6784198053,34.8629111542
34.3194,0.102104,0.312626514299,0.110459,28.0747101182,-0.105102,20.502639327,0.157724254952,17.0778,0.177754896069,0.0573467271072,238,0.11082185697,7.98660150444,0.0539739345554,10.9266601261,10.8718372593,0.00750555036695,0.000243054,39.857764416,0.102171507665,0.914337,59.5206425445,32.2697478953
34.3729,0.102032,0.309078496879,0.110517,33.1003088506,-0.10458,18.3706285038,14.175785584,17.0757,0.159966336067,0.0157811862362,239,0.110938492323,-0.394576964859,0.0504247328386,10.1412081797,10.156627372,0.00817927417647,0.000284869,53.6853521642,0.102120919229,0.90477,58.3012029767,28.6466904064
34.4385,0.102237,0.244640093479,0.110196,22.5026553671,-0.105018,10.4353263127,-5.62152842962,17.057,0.0971087571597,-0.0367961155887,240,0.110544379921,-11.2232762984,0.05965163635,12.0451700937,14.5250554457,0.00758053551704,0.000234016,42.6236662061,0.102326593683,0.880217,45.3262343505,15.3511746804
34.574,0.102923,0.311863524876,0.110913,23.3663379359,-0.105717,19.1232974863,-7.74303395621,17.0335,0.167781943792,0.0332638330543,241,0.111418307448,2.96348120406,0.0629812890824,12.7507811695,17.2292067424,0.00810990280268,0.000278319,55.7991469147,0.103006599693,0.92026,59.2664318289,30.1259256393
34.6251,0.10305,0.38545445341,0.110632,21.2075334347,-0.106068,18.884557491,-9.26311748451,17.0321,0.172752492577,-0.0267917150273,242,0.111019469488,-9.23716693478,0.0744855246103,15.0098591614,13.4308422012,0.0076063061215,0.000253237,42.4745191682,0.103148332607,0.888598,73.8976318868,31.0799587368
34.7169,0.102626,0.271165986254,0.110525,1.11336851658,-0.105492,15.5339790953,-54.675714112,17.0498,0.137923122979,0.00920939972406,243,0.111021857942,-1.9591023874,0.063005892528,12.7419670123,25.4764726456,0.00816796928351,0.000293804,44.4418785452,0.102772407667,0.883148,51.0174529212,24.0386310151
34.7422,0.102786,0.327726648281,0.110757,11.5302085907,-0.1057,17.8580783412,-38.7081368869,17.0452,0.15590405487,-0.0134998941336,244,0.111131292485,-6.60379659242,0.0727736324144,14.6987718922,20.7033485063,0.00737816544951,0.00022493,40.904171766,0.10290003376,0.890774,62.645470658,27.8910624048
34.7737,0.102599,0.318494227197,0.111516,29.1883197285,-0.105531,17.8871020823,4.23014018641,17.0501,0.158076316278,0.017262682203,245,0.111958546882,-0.14069522902,0.0599249794571,12.0713271186,14.1007829711,0.0079001856902,0.000272632,61.6175699191,0.102707429976,0.883405,60.4338326705,28.2280422844
34.79,0.102502,0.34746644297,0.110216,32.1880640545,-0.10519,25.0860202888,-1.34779475684,17.0383,0.218869991537,0.0748360932062,246,0.110616508736,10.9624026102,0.0607386153056,12.3334706083,14.6722173412,0.00751813656699,0.000247715,60.5527501759,0.102613270503,0.898647,66.3593568624,40.5785091746
34.8213,0.102601,0.326261623246,0.110416,27.6352241089,-0.10496,21.8699845519,4.0076848198,17.0064,0.195684388265,0.00381565062017,247,0.110891257976,-3.33377959758,0.0619880777149,12.6160783359,15.1063981303,0.00755937128012,0.000259927,66.8922583628,0.102692666199,0.894292,62.4257539955,35.8374547707
34.8678,0.102717,0.355011865009,0.110685,43.5482681474,-0.105011,23.9573337348,8.55276982363,17.0087,0.210048848129,0.0386501021503,248,0.111021379913,3.88893242708,0.0589688419169,11.9636695425,17.9402103872,0.00734739055252,0.000236609,71.5384044592,0.102811572312,0.903186,68.14224372,38.8795050652
34.9114,0.10153,0.411781232213,0.109534,35.0810925383,-0.103742,28.8778373092,16.506442726,17.017,0.251850390612,0.0745355105725,249,0.109883376513,11.2370516324,0.0631730968354,12.877175174,12.6937569649,0.00774963173276,0.000259102,58.8278131323,0.101635120281,0.908823,79.6118250097,47.2861524464
34.9599,0.101081,0.407056735549,0.109261,21.7246995856,-0.103861,16.3490288859,6.12301194616,17.0361,0.135136563307,-0.00345842308486,250,0.109814481527,-2.82119115004,0.0607248089925,12.0776445338,7.81359563555,0.00770646074245,0.000271047,35.3867534863,0.101227111807,0.880229,78.6003978499,25.1816101104
35.0648,0.101256,0.379568799842,0.109342,4.9431121266,-0.103559,21.1270774084,-77.4214003962,17.0228,0.190731402106,-0.0311847766742,251,0.109740585372,-9.00997969313,0.0905082302427,18.1708511681,32.627157106,0.00740933330868,0.0002434,56.9589134557,0.101349984538,0.885357,73.0799191874,35.045923694
35.1249,0.101881,0.394743539594,0.109734,40.7705554047,-0.103979,30.6873088254,12.6816450981,17.0453,0.257551608924,0.0495390843441,252,0.11021343477,5.99359621461,0.0741198172041,14.7583389247,13.3797540908,0.00749235908949,0.000249824,64.6827529971,0.101957617277,0.931529,76.3003222031,48.765574996
35.1793,0.100328,0.366366070866,0.108349,28.0986493725,-0.102214,19.0822176657,-1.88446672553,17.0459,0.175313213981,-0.0516120378354,253,0.108685053604,-13.2941518263,0.109808314857,21.9122545591,12.6061827818,0.00709829269389,0.000218056,44.6423360747,0.100438402969,0.889336,70.526821385,31.9799892693
35.2452,0.10021,0.462851769017,0.108421,36.906892293,-0.10236,22.7414899824,-2.2322523237,17.1078,0.205049318771,0.00273881020242,254,0.108762177357,-2.27742770906,0.0951232639774,18.9485832849,20.2405102095,0.00724604413522,0.000217622,71.0176383169,0.100311507491,0.895025,89.9821742035,37.9932115587
35.2915,0.100835,0.217119435936,0.108529,17.504699356,-0.103654,-14.77412725,-39.9273881726,17.123,-0.095365591507,-0.426833177176,255,0.108961169668,-88.9379586425,0.135940443102,28.0337090691,25.2842274729,0.00704643023729,0.000211687,62.5031701151,0.100921741505,0.843571,42.6698616068,-21.9976283601
35.3441,0.100219,0.259319448796,0.107975,-0.0321167852214,-0.105994,-0.934891564222,-14.9952315439,17.1525,0.00529469211948,-0.0737350266561,256,0.108394104917,-18.1532078098,0.0328509843735,7.05725015716,3.72754382707,0.0074263853527,0.000233041,4.67183875363,0.100327191606,0.898211,51.2472087464,-1.02006776952
35.4501,0.10353,0.352484236442,0.109822,-7.67559922506,-0.106025,17.386902679,-67.824741943,17.165,0.158163002246,-0.109795957572,257,0.11017994951,-26.8134878293,0.066822141222,13.4637811556,19.1673171121,0.00791158196803,0.000245288,34.7413062606,0.103641196153,0.876021,67.1765678114,27.9533696931
35.5358,0.103509,0.387875543005,0.109225,27.2708093002,-0.10591,28.1620944972,7.31777263314,17.2578,0.233786787119,0.0440754469143,258,0.109502208568,6.35493462473,0.0662310021706,13.0615210741,12.0268340221,0.00723417999854,0.000214709,52.6457436835,0.103603679852,0.904096,74.9766741276,44.0974651552
35.5768,0.103479,0.385459307457,0.108793,15.3434850026,-0.106131,23.5455404979,-9.45471599268,17.2806,0.200118085442,-0.0149887055943,259,0.109035560421,-5.93137088476,0.0797106017163,15.91062975,21.7994009442,0.00681462587771,0.000184421,53.3243484903,0.103555016503,0.905356,74.2641139161,37.1413459507
35.8284,0.10271,0.249588801031,0.107327,18.9607540817,-0.105808,19.7824421313,-16.2599993534,17.3095,0.14792798198,0.0549055320346,260,0.107759654711,9.43548360328,0.0341789959958,6.82867081991,12.4707448724,0.0086466695765,0.000275184,35.633262334,0.102780780938,0.949159,48.4135031615,27.8428597391
35.875,0.103392,0.113650624269,0.107687,26.11590256,-0.105315,0.388187720961,-1.22439921653,17.3195,0.0234493803523,-0.132573101954,261,0.107989868789,-30.1669355525,0.0504193937087,10.1780236015,14.1240162399,0.00726378794925,0.000217661,55.1328706397,0.10348283193,0.870955,19.8099591665,1.55287047701
