MinReturn,PolicyRegParamNorm,AverageQ,StdEsReturn,StdReturn,AverageReturn,AverageAbsQYDiff,AverageAction,Epoch,MaxEsReturn,AverageQLoss,AverageY,QFunRegParamNorm,AverageAbsQ,AverageEsReturn,Iteration,MaxReturn,AveragePolicySurr,MinEsReturn,AverageDiscountedReturn,AverageAbsY
690.826940627,83.5121,29.6316,172.43587563,213.094802435,859.846971983,0.58285699305,0.926183,464,564.307484944,2.60593,29.633827088,95.5549,29.6523,255.637390485,464,1457.6501532,-30.0173,15.7097867042,239.581989798,29.6423999276
764.343997954,83.5869,29.5727,404.784755522,299.393681184,1219.04955336,0.567943914289,0.925614,465,1135.72368122,2.44323,29.5744013934,95.6811,29.5915,383.275085093,465,2152.77328918,-29.9613,14.2054116651,248.951045705,29.5799445732
729.423385274,83.6674,29.6125,205.669120233,389.361906549,1072.26850982,0.52850314762,0.888129,466,792.817823906,1.94224,29.6130997387,95.7484,29.6331,377.24327796,466,2191.17708231,-29.989,193.242676732,239.652450741,29.6229515392
619.827054072,83.6955,29.5958,283.237621151,267.848668188,1006.0699386,0.592942662052,0.920788,467,803.890167823,2.80195,29.5955422139,95.8135,29.6158,360.501467425,467,1680.84756615,-29.9814,17.2932301041,244.624604584,29.6030697206
587.032994322,83.7593,29.6224,254.657221767,420.919522994,1053.04104943,0.577876762285,0.933771,468,824.424151098,2.8304,29.6249364442,95.8676,29.6421,455.706264618,468,2175.82866993,-30.0149,130.313823939,236.919108262,29.6309505795
268.526845926,83.8192,29.7275,212.36088071,545.122432382,559.69417362,0.533444555147,0.906721,469,667.159551571,2.2194,29.7299057639,95.9642,29.7439,307.020950638,469,3105.41933125,-30.0976,23.9840975332,174.826091396,29.7353324527
269.486965853,83.8773,29.619,259.90679139,62.1168498233,288.754729437,0.563444053602,0.896073,470,694.300126674,2.30199,29.6190004194,96.0465,29.6357,381.390275411,470,840.862570516,-30.005,31.9624437356,151.794053161,29.6234910067
755.394428828,83.9566,29.7065,270.355252932,242.333371769,1099.08714716,0.54242891079,0.899335,471,887.513247356,2.19949,29.7078850698,96.1204,29.7229,490.257970221,471,1741.53765418,-30.0721,151.695104959,240.537891394,29.7125570385
835.829262844,84.0484,29.5913,268.22049591,720.834274415,1853.69700386,0.554586527851,0.884739,472,909.017029073,2.29807,29.5930903264,96.1985,29.6113,279.861355153,472,3212.58798953,-29.9625,20.5372317199,240.906559777,29.59673322
294.136489621,84.103,29.6371,403.613150077,129.023810793,853.053849956,0.568976066658,0.863409,473,1203.27432078,2.53961,29.6369027726,96.2453,29.6524,447.372757868,473,1222.6193476,-30.0259,19.6445842473,225.481307782,29.6408111579
750.596095535,84.1121,29.6505,299.827477624,823.195232498,1328.30967054,0.567777724599,0.870742,474,924.322977338,2.41451,29.6521697643,96.3251,29.6695,497.9206107,474,2855.83154287,-30.0411,15.9837295222,232.286434059,29.6561206149
280.18980656,84.165,29.6719,243.854081458,635.191716961,585.048482663,0.553447329053,0.877257,475,806.743704475,2.09643,29.6748362178,96.3996,29.6891,326.260683483,475,2819.00208404,-30.0681,66.8672801833,167.987677809,29.6796777181
661.348587914,84.2194,29.7609,242.322854911,60.1318278836,785.33032144,0.574680202981,0.892503,476,809.289859735,2.57149,29.7619180149,96.4936,29.7772,350.65059748,476,948.765413804,-30.1546,4.9919958503,230.02238579,29.7662854712
296.929403013,84.2331,29.7177,311.032993115,286.175128377,847.830979829,0.577003012913,0.862757,477,990.300724363,2.54348,29.7189113945,96.5612,29.739,389.000212769,477,2208.78364556,-30.1194,29.5181900935,218.526845326,29.7235818222
309.681320302,84.3142,29.7342,267.912917352,460.811711098,1134.05627003,0.547168902846,0.907429,478,776.82987859,2.51627,29.7369305415,96.636,29.7515,515.779108335,478,2217.87552625,-30.1086,51.2710713884,226.201975027,29.7414232493
728.027517158,84.3421,29.7419,189.287583102,509.877032876,1232.69549931,0.535335526054,0.936094,479,712.487454544,2.21103,29.7421521791,96.6958,29.7589,455.986593601,479,2870.53110358,-30.1276,188.855539717,240.849753134,29.7469833543
893.385734588,84.4412,29.6737,310.445270244,561.546755791,1493.69572275,0.553937927111,0.928286,480,979.376647882,2.31435,29.6734515672,96.7933,29.6892,447.488315872,480,2953.01448512,-30.0494,103.208426565,244.50005796,29.6781959617
293.521454806,84.5146,29.8022,235.26900133,414.543329626,520.705401488,0.563242249518,0.919906,481,709.27850597,2.41023,29.8064220084,96.8632,29.8193,298.204992994,481,2499.53269433,-30.1833,19.3123694663,184.345803766,29.810165318
697.339800352,84.5542,29.7729,323.831638942,939.214105162,1546.32084697,0.535749336618,0.919217,482,923.053761869,2.32847,29.774262455,96.9419,29.7853,391.453580659,482,3303.93133656,-30.142,10.563700861,247.119434765,29.7777470062
768.66230479,84.6325,29.6936,171.746182737,905.05722678,1831.40102335,0.566241079854,0.925971,483,694.454162515,2.56998,29.6943329931,97.0442,29.7082,365.209170048,483,3096.62077952,-30.0798,157.120103451,236.188592453,29.6972315874
726.485234363,84.7109,29.7816,176.468738578,401.976785882,1149.74895871,0.556477805608,0.921511,484,496.543113341,2.28981,29.7858197953,97.0932,29.7973,324.570251177,484,2257.72354231,-30.1663,20.7531413316,235.145519436,29.7898617686
285.6839071,84.7436,29.8463,356.561670006,398.411742643,766.190100654,0.558521961309,0.913205,485,956.148267066,2.6909,29.8459126724,97.1489,29.8588,381.409044451,485,1924.23974935,-30.2239,23.3324196435,203.259542423,29.8494296017
759.473920969,84.8316,29.8488,154.98620137,195.892765554,928.373041204,0.521655164527,0.951001,486,553.092237991,1.87646,29.8496939762,97.2246,29.8639,326.304051364,486,1487.88831657,-30.2436,121.579963375,232.836154193,29.852605508
112.314182893,84.9059,29.7234,193.29995921,165.486395266,684.340502628,0.57640645626,0.948576,487,760.649426311,2.62142,29.7262470635,97.303,29.7415,519.884885163,487,1038.41258246,-30.1216,254.743800064,211.110815575,29.7313013032
724.539733976,84.9849,29.7559,328.851320467,606.394493001,1115.04708379,0.572780294169,0.949804,488,812.57288491,2.55142,29.7550849591,97.3745,29.7735,387.739814497,488,3385.20163541,-30.138,24.6279853841,236.32148281,29.7595060358
673.905450538,85.0788,29.6911,132.593962224,380.616797251,1203.67888548,0.550122015066,0.96479,489,546.658119039,2.34281,29.6953124298,97.5046,29.7072,370.520359953,489,2322.83841331,-30.0887,156.466951523,240.623100709,29.7002098221
946.653705129,85.1332,29.8044,257.810658944,209.819862802,1226.46284153,0.553343966558,0.961917,490,885.144267693,2.43387,29.8047980527,97.5674,29.8231,389.778941127,490,1751.69205023,-30.1743,82.4408777711,244.191556059,29.8109436496
730.575466703,85.1642,29.7443,249.93838021,735.982100257,1788.02951781,0.544034046865,0.962986,491,764.062875168,2.17723,29.7449718405,97.6447,29.7631,477.532302239,491,2933.26774816,-30.1257,86.9197491078,231.354037293,29.7524160124
280.740183142,85.2297,29.9351,270.389743536,169.964643306,683.942807553,0.550694435488,0.916301,492,779.706562432,2.40811,29.9366423237,97.7478,29.9521,335.043637702,492,1399.29444349,-30.3381,13.0203814263,208.408854371,29.9434938998
293.308942413,85.3078,29.9057,562.998457461,409.038329985,944.461340721,0.542371355667,0.924762,493,1486.85549842,2.37231,29.9075134891,97.813,29.9219,582.705345592,493,2792.98905324,-30.3023,46.414492134,223.787850222,29.9113767894
551.704279462,85.2938,29.8963,325.202305489,341.734445651,953.928494754,0.558820763539,0.959556,494,1108.30686096,2.45833,29.8987824902,97.8989,29.9091,783.104555467,494,2240.15846641,-30.2828,457.902249978,238.468642164,29.9029472574
716.371804514,85.4301,29.911,551.234190367,461.971500077,1058.73407154,0.514919857274,0.939617,495,1862.65266299,2.02751,29.9125334349,97.9527,29.9266,510.969008561,495,2498.65167456,-30.2888,23.3179803507,232.25310547,29.9191107302
399.051300268,85.5031,29.9256,230.198423517,522.117240209,1061.47194417,0.566673810801,0.926903,496,750.853973281,2.55609,29.9258535557,98.0431,29.9399,242.082086047,496,2667.44261009,-30.3164,31.2411946511,213.887149805,29.9306271067
229.848931575,85.5592,30.0302,196.771385552,629.285043938,1042.84662545,0.548873853899,0.91113,497,665.097638695,2.47049,30.0321597015,98.1282,30.0485,252.530384992,497,2457.03615664,-30.4079,56.1506620866,196.202222831,30.0372382038
259.063883268,85.6664,29.967,246.146046634,409.00861021,827.856595886,0.532597573003,0.917459,498,803.338667939,2.27606,29.9680777527,98.1629,29.9882,472.694321774,498,1771.28268862,-30.3245,157.1700904,203.686577182,29.9753825614
565.973607224,85.7145,29.9621,168.97484933,285.002766876,857.629849214,0.553509058054,0.93219,499,971.447691884,2.48419,29.9639847574,98.2562,29.9812,761.992055819,499,2021.95563258,-30.3307,530.858221159,222.302705432,29.9689006295
554.6379395,85.8074,29.9244,341.958398518,595.121445922,1377.40214122,0.553924082039,0.909229,500,936.828663918,2.61862,29.9264161217,98.3148,29.9431,392.190017939,500,2483.08096959,-30.3066,19.1413959183,221.715394942,29.9332769818
543.699879866,85.8652,30.0816,330.717180039,230.04735295,785.638558865,0.545169413935,0.931998,501,882.101132519,2.31256,30.0833951952,98.3844,30.0964,325.472380112,501,1451.02243808,-30.4724,43.1132460139,221.574516833,30.0890733658
672.794163478,85.9539,30.0344,247.900428497,238.843898944,839.003790944,0.55912730574,0.910984,502,812.4329221,2.79795,30.035580522,98.4874,30.0517,514.03327128,502,2072.77430751,-30.4063,86.9938215972,228.377096391,30.040562414
291.835171018,85.9815,30.0793,351.894011238,379.322881005,809.383497202,0.538033137583,0.909069,503,1197.93030481,2.35959,30.0804898109,98.6191,30.0961,614.045355289,503,1633.93208477,-30.4337,279.062439653,207.348060123,30.0872002397
301.206184142,85.9878,29.9995,328.524991024,197.21914661,811.840050288,0.536716785025,0.924989,504,819.113281788,2.36342,30.0011926337,98.64,30.0162,409.240946751,504,1475.8061214,-30.3779,19.1732816148,215.294419926,30.0059850257
310.662355856,86.0633,29.966,440.410735358,100.17868573,780.142465983,0.552407052203,0.9106,505,1383.59754717,2.39326,29.9673998757,98.7414,29.9834,455.065654078,505,1003.08658711,-30.3474,24.5856232554,216.06879888,29.9718628764
702.47197899,86.1289,29.9725,276.858073848,116.726591827,835.072216117,0.539847954495,0.932825,506,722.676430347,2.42367,29.9742398792,98.8113,29.9936,276.040636877,506,1178.24093067,-30.3401,12.8361253415,219.995506881,29.9831459037
684.650152716,86.1693,29.8657,239.6546596,625.082339192,1262.6479653,0.559217959378,0.939659,507,695.820242228,2.68436,29.8665962254,98.9036,29.8849,333.170011494,507,2904.23711411,-30.2546,12.7463174337,233.626461868,29.8722230592
697.483707938,86.2731,29.9144,312.96869804,287.744294324,918.073149439,0.538555616682,0.909059,508,728.193142279,2.43545,29.9174794545,98.9891,29.9315,435.236621037,508,1718.55194179,-30.2957,17.9497444755,218.490178909,29.9230378271
302.486756488,86.2945,29.9451,212.832446827,334.286167107,740.425302615,0.548046643035,0.93589,509,710.64481972,2.305,29.9448758475,99.0593,29.965,397.044635691,509,1744.06661093,-30.318,154.471850211,201.933489697,29.9517524207
290.036018034,86.3161,29.8991,260.248040924,485.258724476,680.237401904,0.540304059323,0.916596,510,712.703829537,2.29572,29.9018889976,99.1503,29.9181,399.925056145,510,2111.40977585,-30.2699,24.2150764189,186.061115849,29.9081267796
302.126062933,86.3622,29.946,351.297834889,488.43267606,899.411239741,0.570182203428,0.897835,511,1150.0794399,2.93233,29.948933216,99.2077,29.9619,516.580401528,511,2071.59061262,-30.3251,109.253882578,208.867065054,29.9552506624
315.326276686,86.4342,30.0063,272.039664575,200.645347305,845.149013895,0.520293540049,0.911049,512,784.332086223,2.10912,30.0056893916,99.2726,30.0273,296.566151841,512,1608.07626032,-30.3922,14.7716841549,220.549713717,30.0131766999
562.964585975,86.4788,29.915,218.7803781,438.880355764,1006.37475513,0.545431519507,0.924501,513,641.767488612,2.17495,29.9181352796,99.4193,29.9347,268.966246014,513,2620.44296805,-30.2914,15.6771854078,231.068005942,29.9249901395
291.625037595,86.5283,30.0092,270.373017074,402.085163788,944.460650503,0.544783324043,0.907478,514,838.277751804,2.48184,30.0098266013,99.457,30.0283,361.244153277,514,2063.59184644,-30.3864,31.8043502149,214.467545762,30.0204782583
565.267576211,86.5706,29.9813,367.826822257,81.7586477928,711.61258808,0.539740107822,0.904867,515,1148.47223312,2.24482,29.9838971565,99.5046,29.9982,545.364666041,515,979.026620559,-30.3589,151.078257226,214.502937679,29.9877796478
596.81743192,86.6478,29.959,97.1954711138,520.100548651,963.439253138,0.532554584896,0.917884,516,605.826324803,2.31009,29.9600210574,99.5895,29.9756,470.259670248,516,2765.07739687,-30.3434,319.231048067,220.596953864,29.9655838083
690.871740976,86.7148,30.028,236.683456124,326.032633962,888.344575042,0.528763101811,0.911425,517,883.92509941,2.27521,30.0292287721,99.66,30.0412,558.80661879,517,2625.94393631,-30.4187,220.003141956,225.459854992,30.0324048579
720.391568984,86.8462,30.0196,335.85056521,640.721003495,1435.22289133,0.592198425381,0.931931,518,824.405748808,3.01688,30.0197111752,99.7288,30.0381,435.922680191,518,2617.08806276,-30.413,14.8372929416,233.582415636,30.0254851676
736.43982194,86.9258,30.0311,308.853672781,647.154172452,1232.22309218,0.529418042989,0.948358,519,826.770587597,2.10274,30.0326963775,99.7837,30.0485,371.629775793,519,3038.97330894,-30.4084,14.2273240951,241.553625905,30.0370362488
685.785038288,87.0007,30.1144,252.121593774,482.716179613,961.369493888,0.552019102213,0.931169,520,770.421809235,2.42057,30.1168669674,99.8529,30.1351,412.352924022,520,2814.64720732,-30.5056,91.5784388076,228.311585135,30.1236887628
530.837294946,87.0266,30.1151,263.962158593,531.982684845,917.908117144,0.542939900281,0.935959,521,740.200665478,2.27496,30.1169094165,99.9422,30.1338,362.2904991,521,2697.75498759,-30.496,29.6142492717,219.129032441,30.1245113415
712.303918283,87.1128,30.0843,783.154798834,228.235551357,820.642436062,0.540928575795,0.923341,522,2286.60772187,2.13702,30.0860937483,100.045,30.1013,1179.25101658,522,1990.6185013,-30.4764,607.740001615,221.876499414,30.0897288889
743.347390326,87.2035,30.1154,231.996349653,749.817282689,1498.06081149,0.526701057818,0.950068,523,705.943073729,2.11493,30.1171993387,100.124,30.1323,240.981925683,523,3074.6836809,-30.484,11.728215091,245.236347446,30.1207256415
667.547386922,87.2309,30.0944,338.243541529,694.115717096,1333.31682878,0.569910732173,0.902586,524,969.238100962,2.86649,30.0950644912,100.209,30.111,605.641146703,524,2678.10746351,-30.4523,45.5174493532,224.558587467,30.1001735357
666.281344954,87.2763,30.2027,237.670143566,206.249005021,757.787978167,0.557921892834,0.921493,525,649.09014272,2.50456,30.2039437639,100.278,30.2191,332.957926573,525,1946.86529364,-30.5625,33.3395908626,220.035620974,30.2084404925
672.587303633,87.3118,30.1326,236.902605775,707.763993271,1555.63753057,0.569513964076,0.912931,526,746.682118083,2.46627,30.1326087688,100.336,30.1511,337.924279803,526,2598.27755877,-30.4935,21.6668849563,228.441728396,30.1375686751
596.592331939,87.3378,30.1055,371.016966887,669.609476597,1074.73330431,0.548677236182,0.926279,527,1135.36726141,2.34172,30.1086168539,100.404,30.1216,560.287331055,527,2852.40218672,-30.4681,148.374011303,228.815188583,30.1137255032
124.661650557,87.3649,30.0616,406.836898773,869.514767432,1316.74672923,0.548078783414,0.929852,528,1252.85208261,2.3086,30.0620112352,100.468,30.0824,551.311646756,528,2657.10061528,-30.437,16.1674140128,191.054945464,30.0688194859
693.422489809,87.4713,30.1377,255.785201682,814.051266463,1629.99223177,0.535393801133,0.920014,529,668.776589108,2.07445,30.1384595654,100.557,30.1572,239.318641279,529,2747.16879344,-30.5074,10.1929246951,227.105058112,30.1445797054
637.634815167,87.5334,30.1241,319.583843506,178.666641772,796.774762769,0.530464078902,0.950057,530,1080.58815557,2.19065,30.1246365907,100.614,30.1391,529.061612205,530,1378.27785036,-30.4746,57.9270554424,227.639275496,30.1291524762
585.216590525,87.6098,30.1693,276.340333467,378.415152704,864.701253653,0.521562705753,0.946836,531,688.009409411,1.98165,30.1713881159,100.673,30.1854,250.092846978,531,1900.3501986,-30.5253,12.2408746867,225.266267704,30.176231554
410.298478497,87.685,30.1439,257.005898885,226.909901274,751.389873758,0.557350193391,0.932954,532,631.964229744,2.55092,30.1449784665,100.767,30.1618,295.38243856,532,2099.89939806,-30.5108,27.6380304086,222.325853965,30.1522565866
699.770158477,87.7347,30.1477,268.332331958,13.1880541666,729.096582611,0.562068418126,0.942753,533,857.21042552,2.35267,30.1479621213,100.842,30.1663,409.806410168,533,756.951238072,-30.5348,97.5240419467,226.897642639,30.1544750187
535.671969441,87.7517,30.1095,173.953291005,520.451559964,1033.7258633,0.539578697331,0.934342,534,533.500977055,2.29914,30.1104549245,100.902,30.1275,178.473049997,534,2800.59259473,-30.4766,12.673237187,228.048401694,30.1156897367
474.326042789,87.8298,30.0668,291.877057313,165.222573466,681.313863689,0.564442635232,0.924871,535,971.831025969,2.52491,30.067737603,101.021,30.0867,465.927639182,535,1511.60106912,-30.44,86.7915446229,214.620026044,30.0746774452
675.679521198,87.9137,30.1118,664.134432585,119.807526799,931.527418661,0.572723872738,0.956746,536,1812.01905151,2.65702,30.1131419263,101.085,30.1354,882.591767797,536,1186.04115222,-30.4855,300.679533674,240.481802283,30.1240390219
673.949702064,87.963,30.1441,284.994056901,146.590984891,856.558443052,0.573021537934,0.96393,537,887.844378025,2.64935,30.1457096385,101.139,30.1656,369.781552597,537,1246.91385124,-30.5481,12.7492987629,239.710935696,30.1543686905
615.95755363,88.0255,30.2415,269.94922792,206.262252621,909.719195438,0.528869651889,0.957045,538,743.138183176,2.24335,30.2428446838,101.194,30.2608,375.664922849,538,1368.55538926,-30.6052,13.6927689806,237.438073185,30.2519377163
531.420473097,88.0691,30.2337,320.231191277,358.255419698,826.388902055,0.54017651774,0.931565,539,1011.16298313,2.44048,30.2341971928,101.235,30.2574,475.737628016,539,2127.02860824,-30.624,51.4882357528,226.427319493,30.2436180044
582.026897324,88.1109,30.1399,252.042410057,201.493105373,797.401158897,0.566598613806,0.957122,540,767.334772029,2.58165,30.1409683919,101.351,30.1633,310.37035385,540,1265.72671297,-30.5496,17.1299933028,232.756184954,30.1494672226
290.073819397,88.1857,30.2032,282.52850594,196.353019575,777.057042321,0.542945896865,0.964559,541,751.976563059,2.18017,30.2048300422,101.439,30.226,319.737251852,541,1398.6494019,-30.6259,40.2707437722,221.701445002,30.2140663749
548.003403505,88.1925,30.2692,223.581260835,151.339122268,718.149171399,0.563464633777,0.968064,542,701.070611538,2.4846,30.2699464443,101.551,30.2882,392.895284309,542,1004.43962566,-30.6646,68.9519521089,224.402312111,30.2758916818
593.394628383,88.293,30.2717,259.247228089,169.837361056,795.660052508,0.53739055629,0.967341,543,853.585300496,2.29036,30.2733264278,101.616,30.2854,379.501061716,543,1725.39385345,-30.6673,55.8280623378,227.731368992,30.2782853667
729.693513794,88.4165,30.1999,215.361320361,11.8115828711,748.47401165,0.552579793348,0.962274,544,644.158768584,2.38985,30.2018367038,101.701,30.2218,310.683184709,544,796.108111079,-30.5816,10.2453759285,227.273858665,30.2093145755
560.59594151,88.4708,30.2807,183.441209474,125.247773629,746.551246585,0.531707607982,0.967753,545,580.020403289,2.26618,30.2817094288,101.759,30.3004,356.354554577,545,1292.48038734,-30.6419,19.7510112499,226.242498884,30.2895750607
610.887964243,88.5418,30.3064,195.929377562,201.436683273,872.752834112,0.558605619723,0.967812,546,797.262073446,2.40086,30.3072425048,101.833,30.3239,584.346716957,546,1538.16582612,-30.6949,226.54862802,232.652119185,30.3129400378
568.969837366,88.5526,30.3608,339.950588695,165.366882366,833.549511454,0.55776468607,0.978668,547,1081.06789104,2.28961,30.3650766093,101.926,30.377,317.06202564,547,1248.84552494,-30.7316,8.9722008481,233.094571905,30.370400164
562.882955522,88.6057,30.3221,449.091148975,343.936051241,899.285802895,0.548382420694,0.974546,548,1272.17855867,2.4273,30.3201261466,102.067,30.3401,626.395286867,548,1784.12923283,-30.671,52.4522930599,231.564132881,30.3262735303
620.319714013,88.6582,30.4293,313.593502688,121.558096924,908.770296719,0.50788094934,0.971766,549,1022.55208858,1.80233,30.4310623186,102.091,30.4458,583.537085274,549,1201.20456489,-30.7886,54.7379575433,234.519479852,30.4362783618
897.206145571,88.713,30.3571,169.321666544,656.444021737,1519.24204242,0.555884698214,0.970493,550,526.113805023,2.32469,30.3578309508,102.186,30.3719,249.45322357,550,2926.40859503,-30.7043,25.8680761242,246.001290847,30.3648113642
746.675610077,88.7793,30.21,73.4207184545,647.539988398,1300.04050579,0.604012763261,0.973669,551,652.525510769,2.93179,30.2131497917,102.272,30.2304,543.044931802,551,3208.79369931,-30.589,429.614864227,250.076003819,30.2201045909
315.3788519,88.8175,30.3227,357.255061293,472.277732964,1120.23487518,0.554372829607,0.970308,552,979.363975799,2.37291,30.3242298547,102.306,30.3418,373.020174909,552,2778.06977876,-30.6734,13.2810542156,230.507217441,30.3314209689
631.694614114,88.9125,30.2716,333.506680057,189.008465346,852.146958966,0.553134517549,0.963362,553,944.222583662,2.41702,30.2717685846,102.361,30.2898,416.710114057,553,1554.361646,-30.624,5.46514085118,230.525895895,30.2788394867
811.281503737,88.938,30.3145,357.874943327,453.576343289,1122.21053064,0.552324179933,0.962123,554,1075.8254625,2.41525,30.3164598668,102.52,30.3335,413.535134196,554,2672.69745608,-30.6827,13.2565477922,232.251435472,30.3213605955
636.173383526,89.0719,30.19,229.718245632,271.768585388,945.112972436,0.567479339807,0.96258,555,672.219902675,2.56014,30.1903242113,102.592,30.2069,446.39594117,555,2045.95005808,-30.5508,63.808213207,233.870066414,30.194954184
274.757560881,89.136,30.2613,398.903747021,517.357371613,1195.16609066,0.549998316298,0.95546,556,1131.92713,2.43603,30.2623891152,102.683,30.2756,577.030767816,556,2949.70031358,-30.6093,64.3318736858,228.30991781,30.2674834101
142.249679559,89.1846,30.1678,272.240258406,457.389626177,951.636731573,0.577592259258,0.974601,557,853.639627305,2.73644,30.1682941289,102.766,30.1844,383.355658056,557,2701.47694035,-30.5305,80.7370805358,229.982897781,30.1732281785
620.377187951,89.2173,30.2638,223.565697057,202.910197588,928.436806224,0.569250579432,0.972174,558,664.646988295,2.59594,30.2642994227,102.846,30.2805,284.491890734,558,1833.07477444,-30.6264,39.4204265939,243.378664238,30.270182552
258.342239985,89.3166,30.2726,158.34984145,173.490816887,397.146126748,0.522061564213,0.950603,559,549.619059585,2.25217,30.2746437248,102.893,30.2875,344.534038045,559,1117.32619362,-30.6238,50.0490332453,169.809091545,30.2798850296
276.639434336,89.3036,30.2408,146.588490249,10.0679305629,298.625087125,0.591702064312,0.920245,560,544.401987952,2.76309,30.2412399263,103.02,30.2577,246.054597556,560,322.49299737,-30.6234,13.5866566903,153.949952164,30.2468512129
282.730412165,89.4056,30.2493,199.400973587,935.051118512,1761.59255895,0.558453569038,0.964285,561,618.965835874,2.35382,30.2495187971,103.096,30.2695,278.873491315,561,3158.01290589,-30.6164,68.5674493552,225.737889017,30.2552321969
282.755355202,89.5246,30.2449,298.902946055,554.706238287,1228.88870389,0.540897868323,0.954431,562,936.580772513,2.28629,30.2472264883,103.183,30.2627,363.331965702,562,2849.08588401,-30.6044,59.4367619352,207.689726418,30.2536453036
241.443874773,89.5628,30.2888,216.674033169,721.762698761,810.673586809,0.530162536827,0.945807,563,697.855319477,2.2502,30.2903430261,103.23,30.3064,360.879851959,563,2526.19155559,-30.6367,95.088600776,174.498561316,30.2968029952
258.863622138,89.5515,30.1923,282.704180504,552.376338128,1411.52300931,0.557295157758,0.962092,564,954.957505031,2.39124,30.1916742848,103.347,30.2096,499.819879133,564,2273.5684109,-30.5453,138.827983387,232.697745918,30.1995166471
448.117992218,89.6545,30.149,274.253714122,191.37189703,869.994501796,0.557525195201,0.937703,565,797.834173033,2.53006,30.1525860419,103.4,30.1684,363.166086413,565,1540.12225591,-30.5177,8.26093343984,228.993706107,30.1602280319
374.815334171,89.6957,30.1734,210.471713965,171.468780472,681.74359109,0.54836604198,0.933236,566,658.049404934,2.40474,30.1733026338,103.488,30.197,327.836089636,566,1225.63560019,-30.5399,14.6217491121,214.586270753,30.1833979828
134.806370775,89.7292,30.1899,371.332513162,555.73846001,730.285084397,0.544895915144,0.936048,567,1241.75581516,2.53821,30.1902716627,103.58,30.2078,522.988567243,567,1701.59794177,-30.5361,118.64907215,175.852504597,30.1984735697
907.90283002,89.7565,30.1433,128.665497176,472.4053065,1282.83182647,0.548638514137,0.937553,568,526.222142775,2.49925,30.1461685951,103.644,30.1593,266.125742255,568,2879.54813088,-30.4858,40.9249631452,239.041720397,30.1514395906
342.939185409,89.8524,30.2846,259.943246884,150.553408909,783.043656143,0.549673202998,0.957441,569,744.618590318,2.37122,30.2845734312,103.717,30.3028,341.623413484,569,1170.65397268,-30.6411,27.8353269161,232.299589205,30.2922320647
580.489973077,89.8905,30.1729,255.411862288,270.081386693,946.506189886,0.565900021432,0.945721,570,865.805963105,2.77085,30.1755406753,103.815,30.1918,335.270050568,570,1589.02141117,-30.5277,16.3039162703,234.336478797,30.1810209126
481.433868688,89.9922,30.1909,245.240956858,590.478799483,1328.88044611,0.522752651869,0.953476,571,706.757527385,2.16132,30.1912017835,103.904,30.2082,456.564298994,571,2814.11246462,-30.5461,84.5638188243,236.022364742,30.196945914
280.672680783,90.083,30.1661,279.863160604,191.947419085,386.152563015,0.547363982041,0.940905,572,841.888800745,2.45281,30.1681339237,103.974,30.1819,397.230862271,572,950.958592557,-30.5136,83.256266561,166.136747688,30.1744062714
265.533200595,90.1425,30.2006,222.925730444,406.418967094,977.861017592,0.549754436503,0.950657,573,774.792271096,2.46263,30.200421147,104.038,30.218,292.09980835,573,1476.67190728,-30.5682,42.7051193901,215.14929707,30.2058820496
283.112397796,90.1218,30.1686,200.613396428,202.652253426,488.282517373,0.52974159505,0.924193,574,607.447205861,2.12903,30.1713071059,104.173,30.1826,352.624069311,574,1081.4214902,-30.5069,17.6136381841,179.547187271,30.1761313507
430.124498587,90.2163,30.1372,233.388425994,209.82758962,764.71357283,0.541119139934,0.94063,575,642.051807066,2.39582,30.1365158437,104.249,30.1537,300.034449296,575,1241.69641248,-30.5119,7.62955529058,210.033903591,30.1419364054
671.398336737,90.2368,30.0934,209.113420129,125.884156121,840.184166664,0.540540109772,0.959861,576,602.180048134,2.44182,30.0942490364,104.302,30.1082,295.768139254,576,1069.84703056,-30.4261,20.8972826749,232.382001062,30.0996726027
977.843058047,90.2239,30.1395,206.209019622,238.336327018,1237.40002233,0.51267712562,0.961613,577,682.573005121,2.00885,30.1398142507,104.407,30.1593,340.788752155,577,2207.95619334,-30.475,117.827983016,241.278442065,30.1460997872
308.207397453,90.2704,30.098,203.552202408,382.703687424,963.593906097,0.533556984524,0.960961,578,695.171037598,2.29638,30.0990286102,104.475,30.1131,337.666968547,578,2182.51610561,-30.4316,10.2228371809,226.065578567,30.1029631957
310.703821703,90.2928,30.0498,360.692625771,382.100588077,1408.85383681,0.538413688263,0.962084,579,1028.51255781,2.30011,30.0510481888,104.584,30.0665,322.253584967,579,2207.94433757,-30.3792,15.3333564733,235.043593144,30.0574639566
304.779021075,90.3907,30.1055,259.576562135,593.152946764,1200.24334612,0.557361878847,0.951965,580,801.501740997,2.67897,30.1076992252,104.634,30.1218,403.030400818,580,2693.07743715,-30.4374,30.2357426688,224.093911595,30.1152720928
297.353602164,90.4769,29.9853,202.619916382,723.405359366,1544.92120494,0.546858250002,0.960861,581,782.226392657,2.40607,29.9869149339,104.73,30.0042,471.577630284,581,2990.29327748,-30.3448,176.99497179,227.703200297,29.9979081266
424.269757027,90.5185,30.0231,112.940107843,195.549480488,927.709248909,0.539701538293,0.963186,582,702.644471768,2.45484,30.0241252855,104.775,30.0414,534.292046153,582,1506.52287775,-30.3723,383.557437745,238.789497828,30.0326814459
