AveragePolicySurr,AverageReturn,Epoch,PolicyRegParamNorm,AverageAction,AverageY,AverageQLoss,AverageAbsQ,StdEsReturn,AverageAbsY,MinReturn,MinEsReturn,AverageQ,Iteration,StdReturn,MaxEsReturn,AverageAbsQYDiff,MaxReturn,AverageEsReturn,AverageDiscountedReturn,QFunRegParamNorm
-248.609,131.958833511,2090,125.704,0.99975,247.527895275,147.955,247.644,77.5807707009,247.572332057,125.645307592,44.927498531,247.518,2090,4.15014957599,363.123881865,4.4960000821,147.791263483,166.1197981,91.9422251252,254.575
-247.291,134.286575247,2091,125.723,0.999568,246.650761294,154.391,246.757,55.686980004,246.7174105,56.7726312477,29.956381053,246.636,2091,12.2183660925,239.739549069,4.62585442334,148.811284723,141.258843045,93.0044450211,254.594
-245.655,113.259977694,2092,125.814,0.999627,246.010516526,163.385,246.174,41.6747795408,246.126211621,44.2244522702,24.6182126186,246.002,2092,40.0296014602,191.20423672,5.02857859106,156.430054568,130.396641429,80.3436018206,254.599
-243.725,149.574320969,2093,125.873,0.999688,244.096661715,192.597,244.3,76.0316905566,244.251886471,127.348990489,136.507476972,244.087,2093,6.85946942864,353.434768996,5.57792605076,163.545267893,216.539079974,100.794018843,254.657
-241.547,163.039325974,2094,125.968,0.999664,242.330411276,216.141,242.584,131.600741413,242.571448388,151.946920735,67.7231648049,242.318,2094,4.87908209036,468.16057161,6.13227639323,181.36843045,192.067534182,107.366376843,254.658
-238.449,209.336242733,2095,126.007,0.999575,239.492434723,241.507,239.816,222.723201429,239.786209184,145.219271155,53.8351904214,239.468,2095,214.420112347,835.144606674,6.62821912132,1243.89045864,250.834366524,112.387221948,254.693
-236.808,244.39388767,2096,126.02,0.999829,238.032084149,223.278,238.355,119.813347748,238.319978365,162.522792275,147.178023908,238.012,2096,175.000754647,521.498100617,6.78704844761,963.00705875,256.63729831,129.739574809,254.757
-235.334,493.007390326,2097,126.095,0.999804,234.977955051,246.561,235.316,145.544541077,235.294493431,379.757040397,234.905255014,234.989,2097,99.4983691825,630.978147102,7.10167839422,839.548892733,424.778843934,201.984278122,254.735
-236.002,510.971312017,2098,126.131,0.999787,234.119077214,235.557,234.378,231.51447103,234.289921749,380.371581876,28.7237183758,234.142,2098,81.1565228524,643.479654466,7.10013168682,609.366634728,255.241878468,205.209320143,254.774
-237.781,475.815841761,2099,126.19,0.999747,235.837125657,166.583,236.033,130.518296058,235.925123955,365.196191366,85.0745581303,235.839,2099,63.5446462147,500.393853677,6.28737711574,654.123094574,279.662484213,202.829769939,254.75
-237.832,403.413897195,2100,126.273,0.999644,235.960481131,183.712,236.109,180.154416315,236.043723964,347.430543679,58.8503452933,235.964,2100,50.6804841884,592.400779444,6.08643943768,527.272389603,376.612222571,186.696015732,254.759
-238.822,375.690350433,2101,126.257,0.999883,236.854527328,192.646,236.967,140.87024717,236.913970721,342.438315791,10.3759688586,236.852,2101,11.3577849734,441.977821824,5.78143505847,404.127601749,256.805188678,181.302438489,254.701
-238.605,314.817982445,2102,126.279,0.999849,236.847050634,176.089,236.986,126.234437475,236.923908989,295.189021938,15.2039991622,236.844,2102,8.84126945834,380.225624121,5.43252801997,335.844269101,252.527661369,165.470394412,254.664
-238.268,323.353817285,2103,126.269,0.999693,236.7031204,185.155,236.831,84.2067513503,236.772158537,294.436498201,61.3952006657,236.709,2103,12.2391162099,347.233852049,5.35970537432,347.461410092,271.926482837,167.953284503,254.686
-238.388,260.293700226,2104,126.212,0.999707,236.859664967,138.31,237.001,65.991700513,236.940608393,238.309630485,73.8386895066,236.858,2104,7.98087816988,315.277846468,4.91864307307,275.959253884,206.236574242,147.260170577,254.74
-238.172,244.877340873,2105,126.149,0.99972,236.793013234,147.287,236.947,77.1977452271,236.879987964,193.525870088,38.5927469887,236.808,2105,16.5334372642,257.4213961,4.85901742024,268.928778177,162.602857974,141.526036375,254.742
-238.493,284.417170913,2106,126.116,0.999698,237.546036028,176.59,237.681,84.1987060495,237.619246198,247.010226884,42.1710942624,237.545,2106,18.6687141655,304.024744674,5.11595418075,328.514866223,186.73220051,153.083095069,254.782
-237.351,305.549510031,2107,126.122,0.999842,236.750845879,155.817,236.913,92.9385391371,236.845045927,269.503296843,7.43841581072,236.753,2107,18.0136973095,320.095490034,5.14564366468,340.691850649,202.884493847,159.871065047,254.768
-235.483,383.590498621,2108,126.205,0.999803,235.190969403,179.433,235.353,104.513530675,235.333508022,343.463413617,47.9213129533,235.196,2108,21.986541105,364.804410383,5.60486740826,433.178291042,267.351614975,181.135567795,254.758
-233.497,394.665020347,2109,126.201,0.999816,233.935134209,171.187,234.106,129.155352851,234.039081376,325.992995886,65.140173907,233.95,2109,23.3816971546,504.156234076,5.67766990527,441.513411747,307.375805262,185.057413442,254.776
-231.765,454.122240781,2110,126.227,0.999853,232.01771815,178.931,232.228,66.3772070643,232.150929115,338.018030699,181.600636061,232.028,2110,39.1195708919,386.52024469,6.07815881312,516.874282446,282.526585561,194.638866997,254.777
-230.501,481.313288536,2111,126.261,0.999814,230.330491808,213.526,230.564,89.475015858,230.490428094,419.432277374,168.67681198,230.351,2111,22.3901499135,480.403072869,6.45129048555,510.947419791,318.403620606,207.692940607,254.848
-229.881,457.900586696,2112,126.267,0.999851,229.646780512,188.091,229.837,175.275828501,229.778965187,362.081839552,21.0165815634,229.663,2112,58.5998879006,481.484089977,6.33352218074,581.113714786,317.935317138,201.29228264,254.87
-229.413,477.821390752,2113,126.303,0.999934,228.760908184,173.241,228.91,147.524562602,228.87064269,379.39090625,17.6878694323,228.788,2113,38.0393752527,552.792622115,6.28673093651,505.988793765,331.795102163,203.577908294,254.862
-228.61,479.512488463,2114,126.237,0.999708,227.77376027,178.622,227.934,95.537263875,227.914124427,383.677200691,264.236245642,227.771,2114,43.4322813267,580.56433565,6.36481727451,566.328648807,473.524570087,201.5050547,254.885
-227.981,499.378866747,2115,126.303,0.999821,226.96263001,177.515,227.108,218.861801813,227.051644751,429.520824709,107.343778346,226.968,2115,38.945034931,634.288505658,6.28423169116,555.919497226,352.369225175,198.524805929,254.851
-229.202,819.108639925,2116,126.294,0.999818,227.760370678,171.971,227.914,245.425303511,227.86710525,672.855745566,76.6600782531,227.774,2116,91.9688527448,801.339655731,6.17480247072,1117.54175781,343.562706131,197.57142669,254.879
-229.694,390.331742205,2117,126.274,0.999805,227.499967068,172.335,227.655,146.501578221,227.596014642,356.204987659,362.756540418,227.523,2117,36.8652044386,759.86483989,6.10798949206,558.654623558,547.812889761,157.966383597,254.901
-230.932,763.825590685,2118,126.334,0.999461,228.476452362,162.034,228.646,140.692063227,228.589440024,515.181306062,128.03838638,228.458,2118,196.833430845,481.008845824,6.16606690838,1190.95080763,302.011983385,127.035463807,254.915
-232.119,556.882695642,2119,126.315,0.999412,229.466312501,160.408,229.612,213.117134088,229.556812318,172.732018367,130.264214518,229.47,2119,158.882540894,727.254473405,6.10821031477,858.269357436,425.974342189,132.386766381,254.959
-232.731,514.538817908,2120,126.264,0.999553,230.494421872,172.191,230.685,197.72772835,230.645889646,227.050837583,75.6432108297,230.492,2120,101.062672455,594.535947853,6.10102586761,786.486665144,291.184274735,138.137203018,254.951
-233.785,538.925926612,2121,126.241,0.999516,232.283731928,186.996,232.471,88.5578797514,232.412097412,128.413153513,8.74402438949,232.303,2121,227.678602704,319.77642692,6.39284850339,1085.53829562,158.681010071,120.977734924,254.98
-232.039,403.924747946,2122,126.265,0.999853,231.075413887,208.735,231.251,122.760976228,231.204035047,373.898572376,47.5019770866,231.074,2122,18.8337935811,411.191926797,6.6224729509,446.362200539,209.416492333,150.945397816,254.932
-231.746,374.573254487,2123,126.247,0.999669,230.892116931,207.366,231.067,54.5730556236,231.010066665,353.8746654,334.080967544,230.883,2123,16.5053725083,491.843659739,6.70141159782,417.570118613,389.995839598,154.250778655,254.929
-231.167,349.79045736,2124,126.234,0.999654,230.656285747,184.492,230.793,55.5160108236,230.746599934,320.921388119,320.968434469,230.66,2124,14.9609333353,472.272196046,6.60464640956,378.886351998,371.83047666,163.665104889,254.898
-229.99,371.889886945,2125,126.282,0.999826,229.870958637,193.908,230.025,114.603040396,229.966983043,338.775677473,79.9540144383,229.872,2125,8.79098768754,411.533796977,6.87554066311,402.79165605,275.936944068,169.77715677,254.903
-228.632,370.347239574,2126,126.297,0.99952,228.351248031,184.501,228.466,110.795286482,228.415914786,331.921181808,90.486606602,228.353,2126,17.3566528503,440.233849206,6.86552902786,409.290022365,347.692412827,169.803525083,254.845
-227.096,368.339933654,2127,126.312,0.999749,226.906401274,221.24,227.075,172.178827075,226.987821269,330.649437669,58.8801550861,226.923,2127,14.6375845999,489.098133903,7.20489076958,389.733277064,257.276938651,170.348024137,254.867
-226.074,380.631812919,2128,126.301,0.999537,225.839685981,203.299,225.941,150.13534274,225.924264203,324.371201989,58.5439686541,225.818,2128,23.2887344047,481.49420631,7.16896745055,425.366491661,231.76806339,171.926816468,254.812
-224.419,384.297430807,2129,126.314,0.999754,224.375092153,192.64,224.515,172.547626172,224.461952655,347.601146827,35.3886335174,224.374,2129,15.9129102183,521.260491383,7.09754456524,440.04304999,256.622702376,173.852904498,254.806
-224.836,452.041267605,2130,126.382,0.999707,223.817884136,203.607,223.965,148.239849797,223.905935693,383.859456547,61.2942514657,223.823,2130,40.1937296685,423.359104204,7.10119176289,551.59131091,233.432160256,183.905673052,254.771
-225.663,349.091451693,2131,126.461,0.99975,223.856450279,190.857,223.957,173.464928768,223.913383003,335.320489249,10.3784531988,223.86,2131,15.3861775647,470.241765145,6.94654710894,417.121546858,304.347834532,161.247453727,254.711
-225.64,182.888883171,2132,126.467,0.999671,223.999987355,176.089,224.112,102.922526835,224.061794925,11.2804147798,7.72715994663,224.002,2132,171.317395133,386.847152051,6.56019954488,425.371235387,55.7939970858,85.2945064698,254.706
-226.298,197.497287816,2133,126.512,0.999832,224.78822307,173.534,224.863,104.683635125,224.840048344,11.3247315902,6.25957679191,224.781,2133,187.577743029,500.793700715,6.36211725566,423.919378579,46.507556297,89.0390692473,254.683
-225.874,346.60521955,2134,126.454,0.999799,224.363472704,154.882,224.492,149.4389642,224.424756647,324.479667145,6.83021478016,224.364,2134,11.3821081272,408.704286268,6.05457819481,369.29294993,116.649007972,163.467190492,254.68
-227.072,339.694820182,2135,126.49,0.999746,225.448005422,182.331,225.566,169.920964207,225.498953369,317.990923179,5.66405478898,225.444,2135,12.8508785584,521.912282278,6.0957948973,366.849629076,153.043218128,161.933025686,254.649
-226.032,371.992035657,2136,126.487,0.999708,224.464323276,156.377,224.56,185.438905144,224.522328629,343.670052845,8.77759552526,224.459,2136,20.771708539,428.436130353,5.75700353849,428.755196797,195.092717394,171.581355903,254.704
-225.51,409.429427835,2137,126.523,0.999868,223.854958216,174.769,223.917,175.347609198,223.883389687,357.774635648,9.02506431867,223.841,2137,34.5614205704,470.010128425,5.88300101658,479.701250315,207.950655327,182.15355926,254.73
-225.912,412.063818318,2138,126.546,0.999891,224.325686399,158.304,224.444,213.911455735,224.376359533,366.881021697,8.08152262645,224.347,2138,26.4884574237,582.157114759,5.71954383018,485.281975979,166.389476037,184.276588261,254.759
-225.777,10.2469790613,2139,126.543,1.0,224.217111154,152.271,224.314,216.1483515,224.267145029,8.29763416894,8.16230268315,224.205,2139,0.709059703046,536.510825866,5.61218402108,11.4248844696,229.309205011,9.62425474297,254.714
-225.673,10.2739398922,2140,126.566,0.99992,224.026800254,168.311,224.132,111.662389434,224.080547382,9.52090044317,7.42363600298,224.025,2140,0.732381030091,410.229923289,5.7173023247,11.6780391407,60.4577224381,9.64850989729,254.744
-226.053,439.990637324,2141,126.491,0.99976,224.613383214,162.408,224.683,147.141456255,224.663259336,357.240253768,8.94147191931,224.606,2141,33.1666485273,424.103792134,5.57136125181,508.730064188,88.9676210172,191.000892589,254.725
-226.098,365.148437525,2142,126.492,0.999905,224.434312716,140.81,224.5,148.763692167,224.494138022,332.32502102,21.0264031352,224.42,2142,11.9859427767,420.048034412,5.28612522335,382.698252081,270.481017361,176.783061421,254.71
-226.21,384.07341401,2143,126.451,0.999781,224.599776558,138.396,224.71,108.528331833,224.648874117,340.115674756,76.7939707482,224.598,2143,19.4707024519,452.191708426,5.26763078995,416.566852745,344.751360397,181.649287189,254.725
-225.921,289.712115461,2144,126.431,0.999875,224.412104751,148.599,224.501,189.428728815,224.473856353,68.0520286321,47.0626378626,224.411,2144,150.215605157,495.819315153,5.33595685185,424.810962746,271.969665679,144.367825567,254.703
-225.664,200.451281688,2145,126.451,0.999851,224.297050371,156.047,224.471,193.865499973,224.39342618,66.0137767891,34.350827387,224.314,2145,140.052392571,560.615979013,5.41400330958,387.199604056,240.313387687,111.599767656,254.651
-225.478,128.256695591,2146,126.431,0.99981,224.544344313,145.085,224.682,163.712343251,224.621024435,58.7705437268,41.7835821053,224.557,2146,146.370438096,597.765075114,5.43518417692,612.218448954,188.590737286,77.4534159331,254.656
-223.65,68.9092763427,2147,126.379,0.999977,223.012286415,170.967,223.179,184.36862654,223.14418934,54.7455228251,53.4524023416,223.016,2147,25.1459938712,585.735576739,5.75771113301,149.609410912,230.282869779,54.888170739,254.651
-223.857,391.026023672,2148,126.447,0.999858,222.935967024,141.622,223.128,235.276598448,223.070586493,368.889643824,23.8973698707,222.954,2148,23.1800208055,666.732414634,5.58545171976,452.911822494,325.545779106,177.701905747,254.654
-223.659,450.356198194,2149,126.564,0.999841,222.760288177,150.274,222.946,174.32636389,222.886961891,378.245101427,156.872453094,222.744,2149,32.1389100477,666.600696887,5.72895490886,505.537186299,342.594212761,185.297907621,254.704
-222.799,488.976225088,2150,126.601,0.999789,221.848427307,157.313,222.041,237.812763495,221.993459904,449.705453633,15.8810062508,221.869,2150,18.5543186069,806.66557841,5.67591314623,530.745903506,476.564471203,187.661116817,254.713
-223.173,431.16421675,2151,126.587,0.999442,222.176493503,151.917,222.358,251.902054254,222.283682918,393.825886609,45.5230952161,222.181,2151,17.9362265773,713.669625254,5.46378628651,449.757578972,324.090577544,177.05845945,254.741
-223.385,461.873652559,2152,126.581,0.999881,222.212248568,132.985,222.348,144.063340192,222.330543881,425.878721632,212.055900488,222.208,2152,12.6500749601,624.771980075,5.20318995794,492.411167609,429.909531375,185.286028806,254.723
-223.407,482.435627115,2153,126.609,0.999826,222.30445847,123.533,222.494,159.124843784,222.436494812,425.373695958,244.379100454,222.31,2153,13.4249178237,737.629933799,5.09676311376,530.623284456,525.705309694,187.579859107,254.785
-223.357,1891.1706406,2154,126.665,0.999686,222.194582927,130.467,222.382,132.175359753,222.311095108,900.343565558,100.837492398,222.195,2154,314.033066941,528.079654274,5.12187627198,2015.75480476,277.830559051,193.67879266,254.782
-223.488,1058.34465927,2155,126.74,0.999698,222.187466906,145.443,222.317,242.121447145,222.288270851,478.508222123,198.120876063,222.178,2155,569.511481903,850.129233473,5.14204057353,1994.56952684,595.783594432,191.075175062,254.778
-223.814,546.215977484,2156,126.708,0.999652,222.296881141,131.401,222.476,237.084057047,222.405134633,483.189086803,295.953924608,222.297,2156,60.3844977605,1001.41168653,4.98926149988,712.152565878,590.260079747,193.530806591,254.754
-223.588,777.295703523,2157,126.699,0.999691,222.130921487,135.37,222.301,251.778724208,222.266256801,513.424862941,47.4404102663,222.117,2157,403.1170097,713.72221226,4.94411519753,2081.94652199,353.906039965,198.665440674,254.776
-223.519,875.369124116,2158,126.787,0.999676,221.975275781,141.363,222.116,103.551291749,222.070478766,699.710757447,485.942542407,221.975,2158,258.601723888,766.147295522,5.07805637112,1889.22158863,595.932265211,216.72877882,254.857
-224.477,1233.78658602,2159,126.818,0.999595,222.715381199,136.898,222.819,81.717166521,222.78226136,708.480946792,365.763470829,222.709,2159,601.663167505,622.981620445,5.03355272265,2139.67727572,522.728779325,213.192518646,254.859
-224.156,1944.30128536,2160,126.899,0.999602,222.391352554,168.342,222.51,268.707129812,222.461139231,744.467374668,53.223956092,222.387,2160,388.964394729,754.027641908,5.1796535678,2152.89083144,407.268096245,202.783420212,254.827
-225.323,941.279773782,2161,126.926,0.999679,223.328998297,145.334,223.452,262.342595865,223.40726211,709.904515601,69.023783052,223.323,2161,433.934317465,764.549282242,4.99081728696,2287.55333941,437.881760193,213.247073011,254.91
-225.347,965.496738173,2162,126.898,0.999739,223.455330439,121.733,223.584,324.143557012,223.543520616,712.24271587,91.8584681573,223.451,2162,423.438221632,1074.75043572,4.76835313791,2405.82688527,337.893882301,210.447144773,254.932
-225.832,1105.60851333,2163,127.03,0.999791,224.079444098,136.009,224.168,375.418725418,224.136960138,730.25377643,203.24118393,224.061,2163,468.102716724,1122.59750023,4.84154641136,2311.07179929,657.008335124,215.099677915,254.91
-227.006,1068.285218,2164,127.063,0.999555,225.044786619,128.321,225.159,26.2823382627,225.1043251,697.915758071,771.340167039,225.046,2164,527.697449215,834.060080991,4.7592507545,2249.68460536,798.509059898,211.629788331,254.937
-227.638,1353.88981458,2165,127.019,0.999644,225.707018795,122.49,225.818,372.300127839,225.784635815,296.428234549,53.8774943424,225.702,2165,666.842563029,998.305107016,4.74876449277,2376.37662337,522.437681983,206.375477116,254.932
-227.385,760.369492173,2166,127.108,0.999837,225.39406544,138.516,225.541,303.013260235,225.504648076,730.296695789,59.8738256073,225.373,2166,13.6649349295,833.55309446,4.86642808316,785.834263461,401.641579309,224.993754221,254.926
-228.45,795.680262414,2167,127.027,0.999836,226.430928132,146.658,226.571,219.607355553,226.530030724,746.853896047,129.9809513,226.418,2167,26.6135946229,678.055033452,4.96231303436,861.870831984,398.701492558,230.042762435,254.989
-228.878,771.577953596,2168,126.992,0.999808,226.92091307,134.756,227.051,371.235609337,227.024717901,742.919756076,63.0741768139,226.904,2168,40.3086936978,1108.8146739,4.83103689408,972.627108686,436.354489339,224.334992745,255.011
-228.959,861.333701166,2169,126.998,0.999856,227.094553112,147.395,227.25,327.124977639,227.168491874,750.539597482,31.8085509709,227.116,2169,255.074064941,929.081426738,4.91536533584,1760.80920881,389.027979935,225.003804506,255.039
-229.71,821.635235093,2170,127.024,0.999836,227.933751236,132.46,228.044,261.318945467,228.019358631,737.248036344,20.1260443818,227.911,2170,309.125610655,751.449177245,4.80806583952,2613.62954366,392.006868475,224.621189637,255.109
-229.858,762.22504962,2171,127.001,0.999848,228.159554358,132.021,228.279,179.313728932,228.237773378,726.444736803,75.0327680336,228.154,2171,20.440232916,653.809235551,4.82706564619,848.227514266,276.757335994,225.632407192,255.126
-230.12,869.644335957,2172,127.008,0.999633,228.412520765,135.08,228.516,250.510546811,228.473085892,705.806540062,90.4880626292,228.416,2172,177.722866826,752.459931926,4.87399224995,1666.17060515,409.07711744,225.849420695,255.191
-230.219,1311.96246776,2173,127.027,0.999688,228.706070041,142.772,228.765,377.702734074,228.731594251,804.859882153,238.176723074,228.691,2173,498.862126098,1291.77563048,4.98786208712,2534.08405965,594.162539171,231.14109708,255.232
-231.197,1022.65559892,2174,127.009,0.999927,229.620935933,136.698,229.714,285.839548223,229.674810526,780.833940733,66.0748791582,229.621,2174,238.492076535,794.368896172,4.82869388741,1860.72713186,380.085718985,241.295989166,255.277
-231.18,1105.55483342,2175,127.077,0.999785,229.502535528,140.279,229.61,286.297058037,229.574738003,770.910694057,122.538525057,229.503,2175,417.361229946,1021.08349497,4.87922238135,2347.57243198,387.481841838,238.579166788,255.33
-231.696,1064.17990808,2176,127.065,0.999813,230.087651037,143.615,230.189,333.256621806,230.149026666,761.76633943,5.11907131648,230.095,2176,307.449577124,846.189060063,4.93209934506,2114.61225235,325.281966447,232.764313546,255.374
-231.322,821.410039313,2177,127.179,0.999722,229.716933607,139.521,229.827,191.419901937,229.769388315,685.459946921,133.269090547,229.71,2177,73.1217555756,635.553897202,4.85761665801,938.516531611,375.651545696,227.159914419,255.387
-231.812,667.995028463,2178,127.227,0.99976,230.345855249,140.283,230.457,285.896498182,230.401595915,162.286319881,172.770958234,230.353,2178,241.518567794,920.968700577,4.86533374351,904.036029053,429.300592001,203.434936761,255.417
-232.416,148.98165481,2179,127.247,0.999692,230.784479821,137.692,230.871,133.823731895,230.826147871,138.052359228,86.0426904736,230.766,2179,4.46076646649,474.740674618,4.8512152637,161.220051847,221.979008538,100.73891001,255.425
-232.071,494.626995658,2180,127.339,0.999801,230.26065271,136.885,230.366,249.875577346,230.335970812,158.155513723,69.9263540807,230.25,2180,304.905983599,689.637480257,4.96048398672,1087.15174157,346.628653295,168.769084185,255.439
-233.165,225.058209257,2181,127.338,0.999924,231.338743752,140.807,231.451,264.181203863,231.399144691,157.391254611,176.830312945,231.35,2181,170.660932771,823.108533892,4.89847737347,850.873690426,539.090951078,120.71192313,255.52
-233.168,425.778796161,2182,127.383,0.999913,231.462103775,145.072,231.575,202.932712615,231.516955232,162.058717025,127.315981611,231.462,2182,289.107127332,667.479745154,4.80710706062,792.36812651,438.97214639,154.956027968,255.505
-233.749,732.055591126,2183,127.416,0.999826,231.985886565,134.094,232.062,229.498105762,232.025575779,715.381875985,87.6543301058,231.978,2183,15.8546057809,788.849321401,4.75498757856,808.364786838,329.15381925,215.549883617,255.569
-234.403,774.05045044,2184,127.422,0.999824,232.529799076,118.161,232.632,255.604569897,232.576049568,620.66681254,250.60880661,232.525,2184,118.201427116,948.058069381,4.63887388044,1047.70651413,557.9936707,215.296641809,255.521
-235.251,491.542674402,2185,127.451,0.999851,233.312581565,152.377,233.41,295.014426266,233.356615427,179.917702035,155.04233325,233.318,2185,334.49794344,1003.67083483,4.82588538804,966.832282779,603.183069965,171.790479983,255.54
-236.235,836.216240704,2186,127.432,0.999871,234.186765561,127.918,234.267,346.441762315,234.234318243,658.138658326,18.9307181154,234.167,2186,89.3494379267,1104.65464616,4.66907451689,1112.60171624,599.160647602,227.099662323,255.58
-236.101,765.586355339,2187,127.441,0.999731,234.09974233,128.431,234.211,176.093282197,234.150447744,657.144927775,140.077855788,234.101,2187,94.8302580167,680.747727894,4.62620490968,1117.37591114,386.829013933,229.881237764,255.568
-236.371,684.493128823,2188,127.465,0.9999,234.310167544,160.07,234.408,275.000746575,234.369913248,594.131828868,48.5938525361,234.298,2188,39.5635026372,731.107979133,4.82506565476,794.867924504,321.222806316,234.774249103,255.623
-237.8,669.269966634,2189,127.432,0.999936,235.638824643,125.838,235.742,227.341310799,235.693925524,586.731821674,22.0044194032,235.644,2189,39.4515193452,777.785901376,4.50628153059,732.568515548,394.519442341,229.355783359,255.603
-237.976,420.481878992,2190,127.453,0.999894,235.88245587,129.171,235.975,232.361273419,235.928831283,365.374556156,16.2373745541,235.884,2190,48.3749473214,645.358086231,4.53451977501,524.611690659,321.499120015,187.56603868,255.616
-238.826,488.363589137,2191,127.46,0.999947,236.636925347,129.454,236.75,219.224431824,236.689927774,369.943469989,32.0125734809,236.635,2191,104.164134924,618.080787991,4.63533255646,701.888681758,367.880073088,201.976170927,255.631
-239.152,420.534817003,2192,127.466,0.999839,237.149050135,138.37,237.223,183.57921163,237.174353265,360.774607338,71.9522517454,237.142,2192,76.2166584984,617.70347597,4.72300594014,595.05270563,333.803826691,190.158229469,255.653
-239.506,370.246762171,2193,127.482,0.999888,237.561395123,171.098,237.67,111.338228839,237.59057575,354.192091616,54.8937751241,237.577,2193,7.70683840704,402.557894498,4.88968926476,387.752718624,294.17443596,179.185009054,255.687
-239.022,311.144367457,2194,127.516,0.999759,237.39507457,150.367,237.478,162.833198445,237.422699073,163.783024607,27.3261759923,237.385,2194,99.5496764276,505.366478228,4.84340030841,445.484044843,284.204822651,158.430270167,255.689
-239.785,332.407739624,2195,127.51,0.999917,238.453891061,148.007,238.517,134.577786599,238.496148216,45.7482699925,53.4222319614,238.439,2195,82.3678939471,427.798150016,4.9558912667,392.435220542,242.298373323,165.601310473,255.666
-239.33,365.08046399,2196,127.552,0.999942,237.867229165,162.759,237.956,144.560361737,237.920534014,332.933586043,48.0995329433,237.849,2196,23.3813174164,411.644855033,5.20134775927,450.680352425,255.718906265,175.758362049,255.639
-239.963,373.999404418,2197,127.522,0.999801,238.28440105,164.614,238.355,141.168374349,238.327875662,349.276553815,56.2480097118,238.28,2197,15.8973762478,526.239483652,5.15690844877,402.299841215,363.598929571,179.11683823,255.677
-240.415,496.887986962,2198,127.526,0.999889,238.691394118,142.102,238.792,196.714130437,238.739926144,363.74103692,54.8400746063,238.68,2198,112.084142373,647.323206294,4.949820659,678.812721892,225.374464643,204.486841923,255.682
-240.787,700.519295956,2199,127.517,0.99995,238.88458747,160.387,238.964,206.884509779,238.927072148,644.781283901,52.2038352936,238.874,2199,17.1471152993,558.143171363,5.17043663083,723.809086343,241.207028085,240.826639815,255.727
-241.136,686.013543141,2200,127.554,0.999964,239.454519594,149.891,239.569,194.513180179,239.497395645,620.13991074,126.958811381,239.452,2200,23.3459234987,700.374010217,5.04254629095,729.212745563,446.893584401,240.243993709,255.766
-240.196,687.907507199,2201,127.607,0.99998,238.621875543,159.65,238.71,230.259485319,238.659846314,566.652112688,11.7435582846,238.614,2201,36.8778909052,581.15569717,5.18009661671,741.759509055,320.594768786,235.017267584,255.763
-241.123,591.023456353,2202,127.574,0.999926,239.497604981,155.889,239.615,58.5914889943,239.539873935,49.6907750523,478.528520535,239.498,2202,207.57356379,679.469164226,5.13354918719,712.789026162,581.906749228,212.796871925,255.805
-240.963,668.432813936,2203,127.596,0.999863,239.219071075,151.417,239.305,220.916829801,239.261881763,450.340363155,72.1710463772,239.206,2203,54.173021523,637.111751264,5.22803199798,724.723123871,373.892798182,234.432684379,255.856
-241.628,454.796993715,2204,127.725,0.999874,239.847853722,147.126,239.953,127.808721165,239.891034901,363.744681993,130.724834888,239.845,2204,86.1445422064,555.771267724,5.11185475596,635.821312668,401.510150666,195.031009518,255.843
-241.418,395.750415697,2205,127.727,0.999626,239.524033204,164.436,239.63,156.853565647,239.562604018,382.651279405,21.8244448462,239.526,2205,13.1050597439,578.705828312,5.10117783902,442.649179528,332.082892262,184.281701806,255.907
-242.499,495.177949278,2206,127.718,0.999668,240.693768976,134.085,240.761,110.778877506,240.731056713,384.040091242,215.174557121,240.686,2206,93.9392392597,605.397702421,4.88180915138,657.765157446,464.599075216,206.156708439,255.884
-242.899,495.791612545,2207,127.773,0.999931,241.048957543,169.12,241.106,183.722584656,241.079521672,391.556132981,86.6628109343,241.042,2207,71.1152369721,573.626888649,5.05835967017,612.567950405,364.03460799,207.378793132,255.915
-243.155,387.260841622,2208,127.764,0.999855,241.311485836,130.144,241.379,138.976272561,241.335286264,369.354644609,137.869007816,241.308,2208,7.321678581,560.943111257,4.70205226683,405.508613584,304.541144215,183.117414544,255.934
-243.305,403.34174965,2209,127.801,0.999753,241.431042252,154.87,241.541,130.779825271,241.489929631,382.068874174,61.2984468759,241.423,2209,15.6455426009,509.307533233,4.90833904211,445.43994148,358.843478575,187.422991313,255.96
-244.118,459.575322125,2210,127.716,0.999733,242.158860985,138.031,242.246,217.652494636,242.206655671,423.855942798,16.8096127988,242.148,2210,17.2131123127,511.191140075,4.71228506926,496.723012525,277.662697,197.843655662,255.972
-243.476,496.183191146,2211,127.723,0.999789,241.355723311,167.131,241.462,176.159199464,241.400672188,458.681296506,10.6509837683,241.35,2211,15.7370616898,572.954788792,4.89198373117,535.739112491,423.996316982,205.75865957,256.086
-244.589,499.968033016,2212,127.698,0.999806,242.6478675,136.703,242.692,155.540729323,242.682604888,446.168327658,14.5667801056,242.614,2212,22.3163694851,574.730912611,4.71934434287,532.988199675,315.133339228,204.190867908,256.095
-245.006,521.908891267,2213,127.707,0.999849,242.924871315,143.83,243.019,132.135988114,242.95922403,452.164002771,93.9732006214,242.932,2213,33.1572289441,489.700025604,4.69129756046,580.405080649,381.188311411,205.961138287,256.143
