AveragePolicySurr,Iteration,AverageQLoss,PolicyRegParamNorm,MinEsReturn,AverageAbsQYDiff,Epoch,MinReturn,MaxEsReturn,AverageAction,AverageQ,AverageAbsY,StdEsReturn,AverageAbsQ,QFunRegParamNorm,AverageDiscountedReturn,AverageReturn,AverageY,StdReturn,AverageEsReturn,MaxReturn
-317.244,3212,399.739,172.359,9.04079900698,9.71157302253,3212,175.305014519,1002.91283038,0.999902,314.942,315.289381298,322.493057381,315.339,263.3,208.057840425,1546.74524082,314.960303883,918.134386223,309.969217488,3853.10725498
-316.351,3213,412.063,172.375,415.933071597,9.7799575958,3213,402.248357468,1005.55650979,0.999857,314.029,314.414831536,244.479785494,314.477,263.342,234.095352364,1634.50437637,314.027893401,801.713776406,680.514570958,3354.36424119
-316.799,3214,382.2,172.405,-2.04246753096,9.62873551215,3214,335.059674729,1520.9449551,0.999908,314.507,314.886131666,487.419003608,314.932,263.356,220.916627429,1826.67283075,314.519513582,1145.62006041,559.050315674,3963.05499381
-316.338,3215,387.205,172.433,219.059705336,9.62441373866,3215,193.503580863,1136.94925526,0.999869,314.045,314.400998649,301.088685094,314.479,263.415,202.926465255,1519.96744511,314.037707408,1021.96973062,613.219767928,3428.56691326
-316.017,3216,405.69,172.426,139.910895756,9.82349796156,3216,185.820242652,1232.81822524,0.999914,313.698,314.057023908,452.263685908,314.104,263.453,232.798291404,2315.31873375,313.718406615,1284.78673028,634.076720378,4008.29932854
-316.48,3217,390.281,172.496,-1.47100616308,9.74039630325,3217,71.6557266546,859.35586125,0.999895,314.163,314.470754072,293.911546597,314.555,263.469,207.326123863,1420.41550026,314.167895066,1156.01976578,367.209880978,3673.59207168
-315.929,3218,379.103,172.486,2.11826105966,9.68135900079,3218,120.891505613,3454.10026635,0.999921,313.711,314.072966959,1472.96371954,314.127,263.513,211.522643004,1691.98302634,313.73313784,1132.84823103,1425.13058602,3685.40652989
-316.064,3219,397.387,172.516,56.2149741425,9.72093570168,3219,143.028791691,834.979877353,0.999886,313.808,314.106194236,274.821732983,314.19,263.559,235.884255538,2034.39942539,313.80607643,1449.3602136,375.018408105,5154.82143674
-315.291,3220,418.91,172.561,-9.24080708571,9.99663789286,3220,100.331673585,975.334992759,0.999864,313.02,313.425017347,331.892167093,313.469,263.6,198.552558784,916.652342978,313.024386907,971.62267975,232.894138223,4680.19565996
-315.53,3221,401.734,172.576,-0.218595073285,9.94095450969,3221,131.018868811,938.65616273,0.999938,313.576,313.937531527,303.329630025,314.006,263.626,224.102502725,899.328641321,313.593150143,498.297369136,161.440420694,2161.69386044
-314.997,3222,413.033,172.661,-9.13074442064,9.91197743742,3222,41.6249050506,577.967893487,0.999896,313.077,313.390054948,147.335900393,313.468,263.712,84.2302143233,145.522224546,313.090734727,44.6864655866,67.4933841731,219.582717237
-314.618,3223,398.908,172.663,-8.5168511684,10.0080124967,3223,216.99821404,822.426825828,0.999928,312.592,312.961070804,193.037068035,313.039,263.782,231.482165386,897.317481532,312.584472012,657.334684294,97.0738564527,3471.13917503
-313.786,3224,424.789,172.702,-9.82548899722,10.2989320935,3224,49.350385866,746.705090567,0.999917,311.938,312.309297041,262.763205083,312.387,263.823,171.125834158,686.813385993,311.950917896,717.868940534,206.882043791,2804.68780537
-314.496,3225,411.657,172.706,1.42663508329,10.201842195,3225,208.224321972,1345.71289428,0.999946,312.078,312.40975899,516.627037474,312.483,263.825,235.91895225,1926.73848921,312.080381814,1606.70287692,570.701447661,4801.94870952
-314.893,3226,388.857,172.698,102.185817209,10.1210277685,3226,111.643010641,2027.96289409,0.999855,312.241,312.588291458,773.215966413,312.703,263.883,145.496650167,564.710295902,312.242934417,937.300588176,812.418367127,4849.57890758
-315.66,3227,402.703,172.733,81.6400807907,10.1663231273,3227,42.8688107156,1358.19865955,0.999938,313.069,313.431929052,592.067054581,313.47,263.904,170.579983732,1367.05764209,313.091373595,1400.72504684,521.244892339,4910.22439366
-315.773,3228,423.237,172.766,-11.1370153624,10.0519218666,3228,41.7511056809,1073.80047028,0.999942,313.194,313.555149911,293.195544236,313.618,263.93,70.7106832508,411.946182358,313.190579202,852.121098704,203.786914078,3779.01840281
-315.536,3229,391.723,172.81,-10.5694634347,9.85746141306,3229,304.264139827,1211.51236297,0.99985,313.139,313.576733688,348.509910561,313.623,263.952,232.053453804,1611.41489842,313.145585855,1142.65308999,187.023369202,4241.67375017
-316.196,3230,405.415,172.81,-6.42489895995,9.94375704655,3230,153.27927361,736.329747551,0.999943,313.795,314.174570755,244.320108991,314.225,263.991,180.545836816,707.851295286,313.800016732,547.632241185,260.831852738,2710.59576806
-315.875,3231,407.311,172.81,4.78636909717,9.91574265567,3231,1030.35332209,663.51200326,0.999982,313.283,313.707249641,226.686956071,313.772,264.016,289.968061312,2702.80490082,313.288668559,1252.03093875,265.97436706,4769.43196097
-316.419,3232,397.367,172.838,54.9351498913,9.87730248559,3232,74.9917803492,1071.91648704,0.999894,313.889,314.287671423,380.849930542,314.36,264.072,199.485897567,1879.0401792,313.891447994,1583.28037939,541.063861161,4419.36830953
-316.125,3233,423.216,172.853,-5.37290640929,10.0472355499,3233,170.048894902,1273.30975632,0.999903,313.512,313.92686682,516.877755961,314.007,264.14,245.397962948,1762.91158789,313.51769213,1405.28190455,449.643084079,4400.64987775
-316.031,3234,368.227,172.892,-7.92496117628,9.70429660141,3234,107.924490162,878.64185663,0.999976,313.55,313.979039865,307.855268679,314.037,264.151,241.850551961,1974.47778895,313.558866144,1486.9447297,255.823594272,4480.80201593
-316.262,3235,401.426,172.902,128.822075875,9.82777792859,3235,46.8547542509,1797.51142713,0.999933,314.056,314.507531847,586.152685505,314.598,264.202,203.156677291,1341.93376797,314.066097684,1070.88701969,517.927611531,3636.9673499
-315.34,3236,392.097,172.908,-4.42616588019,9.91609825466,3236,39.307381751,580.429680724,0.999939,313.254,313.745254041,200.968023012,313.781,264.219,81.2487387606,284.971535316,313.254191311,572.013466454,167.431234812,2925.15125636
-315.193,3237,408.557,172.972,-5.19298829173,9.94477979747,3237,59.2630979781,892.648438404,0.999923,312.755,313.296840745,300.594977424,313.369,264.306,161.863437399,1068.69156617,312.7621569,1118.17736261,318.575174119,4290.58438469
-315.64,3238,404.217,172.983,423.840434323,9.97549256839,3238,101.441902476,835.878816887,0.999885,313.269,313.872557775,170.83577962,313.906,264.352,176.157387684,1025.26344804,313.275257798,910.783603647,541.262739578,3910.86653019
-314.899,3239,412.529,173.012,-10.2410747955,10.0825157119,3239,87.2353067745,588.024435548,0.999944,312.586,313.127612871,191.165494361,313.181,264.394,204.769793816,2000.71658328,312.588295714,1335.47467467,256.629995827,4528.70024927
-316.205,3240,386.256,173.048,80.1791243516,9.8614350671,3240,133.218358036,1039.64063404,0.999852,313.809,314.322468562,415.235610304,314.404,264.419,207.758717578,1063.16428791,313.804547152,792.037671976,531.560971744,3136.75180445
-315.615,3241,417.685,173.127,190.827603425,10.1445969658,3241,72.3884311063,1175.05389957,0.999883,313.262,313.776870296,370.5541912,313.842,264.45,166.718627571,1051.12294917,313.267438222,1054.44092337,588.954299532,4127.39351147
-315.395,3242,398.624,173.184,4.87312241249,9.97167189933,3242,77.1818890773,854.176747691,0.999915,313.09,313.515588896,303.09163104,313.573,264.512,196.734173835,1233.87647967,313.107950712,1007.51173736,431.71637956,3964.05173763
-315.918,3243,409.545,173.2,6.46318341215,9.88879410813,3243,189.823533977,1891.90699454,0.99988,313.625,314.083913055,842.975567042,314.156,264.52,212.656791637,1592.04315905,313.622823753,965.222302822,861.20819968,3633.31640918
-315.851,3244,416.84,173.208,42.7265493035,9.98761038044,3244,171.200696947,1727.18657224,0.99989,313.522,313.97618935,596.330108826,314.048,264.547,250.961259017,1422.93746346,313.531905823,688.499449624,854.846307201,3010.03050129
-314.961,3245,423.177,173.265,-10.4129751846,10.0682813656,3245,44.4990827282,663.544625731,0.999879,312.602,313.075464897,225.759983376,313.159,264.583,125.095134763,344.565937185,312.619390366,311.574148793,180.910872353,1295.50222892
-314.831,3246,418.383,173.288,-5.40043038869,10.0485414552,3246,214.438275435,791.951236182,0.999897,312.718,313.143423326,260.082552677,313.203,264.608,219.927753305,626.019557729,312.717148064,299.15116574,154.768395745,1553.71586498
-314.111,3247,398.668,173.334,-4.93681367614,10.0035460145,3247,-1.15588547317,677.873821397,0.999908,312.042,312.534465374,229.041987541,312.574,264.672,68.6852961013,208.422698723,312.057057425,464.56214026,155.809023279,2774.3274602
-314.446,3248,428.241,173.335,-3.45325492422,10.328241665,3248,236.479079567,825.473372112,0.999892,312.199,312.648286706,231.646687514,312.711,264.718,257.327865778,1917.84552077,312.193286885,1293.52659164,195.700914218,4721.4642233
-314.333,3249,424.078,173.381,-0.0227384247975,10.3352408487,3249,270.380846243,1452.23849531,0.999928,312.091,312.518531429,464.369205067,312.595,264.711,263.375465975,1271.82866451,312.09169914,653.696363259,439.103373886,3281.44699586
-313.569,3250,401.56,173.399,-1.36926336901,10.2746979191,3250,244.73564254,538.862948214,0.999871,311.594,312.05242609,167.285561311,312.099,264.735,258.807343856,1524.73317441,311.606926135,964.901913448,106.296488235,3842.01013616
-314.025,3251,391.717,173.392,531.164958788,10.2160533344,3251,166.13845134,1825.35282087,0.999908,311.802,312.28348795,510.81795781,312.334,264.769,241.741981316,1161.65763199,311.806836351,772.905960933,981.652370004,2968.34861341
-313.964,3252,414.375,173.455,20.7274813451,10.406691759,3252,106.854292385,624.529137789,0.999893,311.426,311.891712816,194.84724378,311.941,264.766,246.82453421,2176.47039852,311.42614671,1499.85591889,274.405821549,4505.03149231
-314.401,3253,422.211,173.43,113.180512891,10.346077949,3253,128.279546679,869.057093473,0.999904,311.837,312.342601287,308.616790656,312.407,264.779,223.53348824,1830.57410002,311.841291855,1552.64685454,448.956024703,4689.0098361
-314.546,3254,408.01,173.44,394.707081996,10.1610672487,3254,154.880327841,1566.58197403,0.999932,312.099,312.550961706,425.350247041,312.609,264.774,249.020982744,2159.33227441,312.117089658,1624.90968865,1023.74269517,5208.09597176
-313.793,3255,406.865,173.499,34.5365044674,10.0498822285,3255,745.537382183,936.307060724,0.999928,311.444,311.885039447,360.249637046,311.946,264.8,216.037682065,2556.07301748,311.444739841,1105.37060415,497.325633226,4614.19639412
-314.258,3256,403.255,173.481,512.792375546,10.0362099978,3256,77.6729293726,2222.61887364,0.99992,311.822,312.236533852,684.673081246,312.298,264.802,201.798731125,2231.99968942,311.828489221,1421.9887155,1074.51758022,4720.15048272
-315.37,3257,388.945,173.515,5.3124998008,9.93486480227,3257,172.895891157,3302.80577494,0.999884,312.851,313.211518159,1648.74663757,313.294,264.817,218.863379431,2421.59615345,312.84484414,1396.74894832,1654.05913737,4900.55274589
-315.444,3258,392.195,173.517,-4.2120329237,9.80922438574,3258,442.099816669,1144.86054247,0.999951,312.832,313.17825315,381.181616129,313.253,264.87,259.580381374,2545.283225,312.820945441,1271.67610411,423.334904105,4497.97582534
-315.643,3259,386.753,173.578,-6.75920822164,9.85701208682,3259,40.3898090417,1202.45936495,0.999906,313.166,313.50534948,420.840444899,313.542,264.889,252.184576088,2508.37996137,313.191490585,1406.8187937,600.442114946,4796.71259932
-316.425,3260,381.917,173.579,410.893449921,9.84876428696,3260,41.8429618283,1302.79097056,0.999913,313.881,314.273741675,367.450521564,314.332,264.911,259.253095895,2563.10557775,313.889535096,1505.85002248,671.058766696,4962.66212067
-316.145,3261,428.349,173.627,-10.7363530457,10.0008670565,3261,33.3786187558,693.595579718,0.999911,313.483,313.872013771,305.418082717,313.946,264.943,154.267047759,1488.49330664,313.483505362,1826.92221378,269.192740853,5208.69407169
-316.336,3262,401.422,173.602,-3.3962021693,9.8602330933,3262,33.8893479502,753.094315373,0.999865,313.642,314.042976019,273.733431685,314.117,264.963,234.654622251,2346.21955978,313.65308077,1760.83641,302.297080133,5214.69726296
-317.184,3263,402.031,173.574,-11.6564294604,9.80597203231,3263,436.884108135,1164.59383782,0.999893,314.605,315.127082568,460.515258659,315.167,265.002,279.435577996,1915.17217545,314.611635299,1051.67259086,577.477489325,4366.6819391
-317.317,3264,395.126,173.602,27.6262242088,9.86919158869,3264,579.624989671,761.882116398,0.999883,314.716,315.147731287,258.264651164,315.2,265.022,294.715613686,1709.33972986,314.718576625,897.674296531,309.391837846,5020.69396963
-316.927,3265,404.404,173.64,-11.0502446276,9.90766842367,3265,267.967145288,1237.62335988,0.999915,314.641,315.063652025,374.603822963,315.151,265.114,175.411869169,767.449976026,314.657278344,535.011125406,318.176742412,2264.68463297
-316.916,3266,402.501,173.688,256.429541738,9.91087792094,3266,457.765872874,722.662400957,0.999906,314.393,314.886576423,172.613988276,314.942,265.12,298.407295233,2066.56044933,314.408942602,841.008186764,495.443527494,4174.4878278
-317.131,3267,417.066,173.693,402.264801699,9.96640743514,3267,189.183806076,712.942370554,0.99995,314.527,315.010075251,110.93416447,315.078,265.121,272.44699436,1814.05437805,314.524391709,1119.33464284,561.729237309,4570.96494423
-317.549,3268,387.967,173.706,192.55437683,9.73767006644,3268,553.759185795,1612.55365314,0.999881,315.098,315.576407929,592.405768599,315.646,265.133,276.582067957,1533.55437958,315.114188127,680.294924079,817.21159979,3564.40640332
-317.794,3269,414.205,173.693,4.62241998435,9.85115651629,3269,221.115815534,721.343224359,0.999891,315.32,315.751276514,280.411576359,315.839,265.151,203.629108801,1184.0750757,315.325072838,1264.58670468,384.505248807,4381.58081345
-318.27,3270,396.157,173.702,-7.01924736998,9.6561591063,3270,62.8946606196,678.441564442,0.999953,315.792,316.250608561,216.60074573,316.316,265.134,215.165568367,1213.17508143,315.787606559,758.453375238,162.82876361,2917.9312994
-318.03,3271,399.69,173.692,7.65711023239,9.79319124908,3271,150.276961392,1152.65895001,0.99991,315.511,315.987518014,368.012148267,316.036,265.127,189.888818527,1118.85553869,315.524116834,792.968706979,370.791709995,3623.30784029
-318.491,3272,404.763,173.748,133.311370479,9.85738112507,3272,395.433119599,2083.93524364,0.999772,316.059,316.52223788,700.099501389,316.582,265.153,220.026664221,1972.74099681,316.073879837,1122.26671292,793.358647822,4391.12453039
-318.275,3273,391.081,173.809,162.826085021,9.6958296304,3273,440.758753231,1819.9891831,0.999917,315.753,316.264955678,828.58154904,316.348,265.172,297.210742019,1716.8944335,315.765094929,977.116537865,991.407634061,4330.46958721
-318.297,3274,404.853,173.821,340.065597195,9.82669976001,3274,1286.7829943,1670.3615535,0.999877,315.72,316.237588218,544.169586638,316.313,265.209,298.655460505,3405.14773206,315.70615043,1083.93136339,946.050284376,4711.63009689
-318.45,3275,394.669,173.85,14.1803202509,9.74416976811,3275,1549.06531253,1054.2163619,0.999936,316.022,316.56335209,458.724245082,316.597,265.253,286.146317181,3662.2032829,316.039118879,978.53642602,411.420550531,4707.91911419
-318.897,3276,406.34,173.866,1.80258106982,9.67200074603,3276,1568.34915542,1619.10731365,0.999958,316.396,316.842848723,517.921090025,316.914,265.268,300.915208289,3575.69359387,316.400259039,1118.09649564,590.955656246,5008.71682846
-319.071,3277,391.005,173.84,114.146784387,9.66214636325,3277,855.919837422,871.567820608,0.999899,316.556,317.082495333,268.548978055,317.122,265.29,283.763917571,3008.65108315,316.583504674,1280.60632206,505.707035108,4945.0952012
-319.296,3278,375.64,173.823,-1.07589408123,9.54766892081,3278,934.03658725,1240.75858085,0.999874,316.767,317.278425751,553.804047764,317.328,265.351,277.064185363,2356.49936281,316.773616499,966.553810218,612.246030077,4781.53716592
-319.512,3279,373.073,173.854,-7.78884279163,9.67523196623,3279,286.562171578,1359.65030935,0.999898,316.983,317.440676875,471.26343966,317.518,265.41,292.699880624,2295.33872423,316.981467688,1494.66502653,432.042681356,4854.02298091
-319.956,3280,383.619,173.866,6.99781462139,9.74301867551,3280,343.486107394,896.618070221,0.999834,317.267,317.714505527,344.662211348,317.785,265.439,285.506346283,2673.89347361,317.286345688,1329.70763453,463.936018587,4946.85452319
-319.92,3281,364.198,173.888,-2.18571158228,9.62884830477,3281,160.453967608,1535.41815638,0.999895,317.251,317.697840071,741.2236091,317.755,265.495,299.635618338,2123.56393042,317.255440457,1191.96084835,773.264031554,4809.70264532
-320.313,3282,383.435,173.943,133.486926431,9.70538456848,3282,649.904311267,1589.15503543,0.999909,317.608,318.04963391,611.405675054,318.135,265.536,307.181992351,1951.35221374,317.600590624,937.206533205,533.179651477,4096.103088
-320.985,3283,398.437,173.969,5.19716591118,9.70966942409,3283,545.27348888,1624.05277168,0.99989,318.353,318.814714747,601.642136552,318.863,265.563,276.372880759,985.1873023,318.380471505,344.718811801,539.854066638,2051.46455945
-320.946,3284,402.926,173.978,188.805826329,9.77533766576,3284,499.215663246,1714.26045403,0.999874,318.205,318.674511886,547.234956025,318.767,265.565,273.099872993,2020.24597024,318.197272005,1151.98695337,650.402364826,4824.8420907
-321.446,3285,395.572,173.995,2.93274539757,9.77325178146,3285,886.660561399,1578.36876049,0.99991,318.809,319.329115644,611.033893637,319.379,265.63,281.402222762,1766.42914665,318.83568735,793.460833156,535.807720022,4027.24722178
-322.226,3286,400.9,174.061,-2.86659253494,9.67417848607,3286,247.88881465,1186.37700708,0.999942,319.431,319.844597194,497.307863393,319.926,265.682,278.04719607,2196.44932169,319.429252099,1310.07420586,478.440752348,4903.21797842
-321.449,3287,420.462,174.092,141.858481805,9.73480470717,3287,228.369298245,1120.49746155,0.999904,318.725,319.19095409,432.75740262,319.221,265.705,273.401897285,2433.70057046,318.734329451,1178.01948875,623.479476727,4435.32605879
-321.878,3288,388.457,174.113,157.739205738,9.55324421638,3288,192.222917555,1993.41307345,0.999959,319.169,319.573112149,684.11286896,319.669,265.762,252.986387353,2363.22102262,319.173591855,1637.80284089,899.484503565,4582.78486008
-322.46,3289,386.521,174.131,128.792909638,9.49821405592,3289,64.5449631338,1103.79424883,0.999918,319.91,320.32648604,376.392170209,320.38,265.749,204.932846291,2678.35577635,319.932186602,1267.87948065,763.968831629,4439.91526817
-322.697,3290,411.335,174.178,73.7670610862,9.65041035103,3290,23.5240283897,1645.40321655,0.999877,320.081,320.442173063,586.998773912,320.515,265.787,169.206988368,2315.96902231,320.081887126,1628.43384482,514.265736683,4813.87687218
-321.856,3291,385.222,174.203,14.8725803961,9.46314692579,3291,26.8875894549,420.301563211,0.999932,319.294,319.672050266,145.993863881,319.775,265.809,255.080594913,3071.09228059,319.299839475,1553.15389401,215.126506934,4735.797798
-322.267,3292,397.692,174.252,2.51456498071,9.55997416952,3292,158.093408923,3126.72069457,0.999925,319.76,320.160420176,1278.20208426,320.215,265.878,251.021961767,2487.94003979,319.776191552,1678.05307109,1505.35868588,4761.41541766
-322.786,3293,378.626,174.261,-10.9158518459,9.39102180727,3293,1657.29403554,1419.65946592,0.999917,320.239,320.590977533,442.165549215,320.668,265.894,272.636293613,3460.43766838,320.23555329,1042.96073863,284.655569158,5264.59530944
-323.066,3294,375.708,174.287,-5.48804118639,9.4553074006,3294,1949.4192665,881.765746735,0.999904,320.415,320.816581513,332.858354604,320.89,265.918,239.593563149,3247.5029994,320.424829639,1060.32844612,369.47510181,5099.67071076
-323.449,3295,384.721,174.308,162.415317384,9.44879258632,3295,575.101629893,2061.31983306,0.999942,320.817,321.190440443,716.142744273,321.265,265.946,243.027832702,3271.78290685,320.817921525,1409.89696864,1176.2719887,4821.60247832
-322.728,3296,418.206,174.308,-1.18105884797,9.72564781641,3296,655.310122961,1599.73891467,0.999894,320.155,320.523314219,753.582843119,320.62,265.997,249.27395999,2925.40291898,320.163548567,1441.0051356,752.933034664,4820.57675245
-324.013,3297,379.089,174.311,-7.13508419382,9.53063264877,3297,896.154209893,172.496347019,0.999873,321.604,322.02269587,82.5976635057,322.08,266.031,304.323410088,2639.91400119,321.619876689,942.29692199,55.8062430163,4197.73156168
-323.32,3298,382.101,174.346,513.086237578,9.58642553855,3298,1389.13194158,3472.50615714,0.99993,320.697,321.095112655,1100.69594521,321.159,266.077,253.203143658,3038.43862804,320.714944123,922.91101137,1312.05622581,4632.0641841
-323.474,3299,405.0,174.324,8.11191218889,9.67746298188,3299,34.9704173163,1936.23076096,0.999892,320.859,321.313464856,730.098497272,321.374,266.107,219.499262251,2539.20657302,320.860244505,1347.45614141,601.949038266,4443.63070039
-324.245,3300,388.851,174.37,115.992537708,9.72091043959,3300,-45.4510771703,1071.78595233,0.99992,321.49,321.914521691,363.434619137,322.0,266.145,119.323149865,1607.99806798,321.49556035,1533.87738284,533.008860812,4390.72439364
-323.981,3301,395.973,174.401,-19.8448544617,9.59017162359,3301,-43.4604686378,287.562115384,0.999908,321.442,321.856290495,103.537159904,321.911,266.162,5.42670100046,151.029389897,321.447733948,788.424712295,63.8150969188,4221.31764193
-324.188,3302,396.642,174.428,-34.9587844618,9.64119482105,3302,-22.8700519983,1333.02928388,0.999895,321.777,322.145203533,447.625745014,322.196,266.194,141.625180088,991.527109391,321.782105745,1103.64485718,312.376593124,4469.05757283
-323.483,3303,389.015,174.436,-25.2324483608,9.696236759,3303,186.74628224,1044.34840303,0.999907,320.99,321.337445415,326.210621128,321.403,266.243,218.467887299,1966.09539003,321.007480524,1181.50236818,247.931847984,4379.61587383
-323.429,3304,420.365,174.442,2.95520922589,9.78778880571,3304,6.54364752574,1002.07301743,0.999906,320.95,321.371269898,398.772005392,321.427,266.256,178.009481733,1409.34440885,320.961525901,1077.0426019,363.614040157,4631.35872253
-324.3,3305,381.398,174.469,-10.643003932,9.54443955367,3305,190.505718874,570.960141115,0.999895,321.78,322.172083077,184.29709891,322.262,266.253,210.556936583,3101.92698999,321.774629066,1455.09481532,205.083393862,4481.27750974
-323.696,3306,403.72,174.55,149.0243907,9.77726234706,3306,118.981106052,880.238665829,0.999898,321.222,321.600202458,305.467625718,321.671,266.269,191.663692294,2693.04449049,321.226462135,1434.71735239,554.936707705,4524.07933075
-323.46,3307,411.563,174.569,-45.5225312069,9.84117933649,3307,-45.9415371053,1009.76293847,0.999916,320.935,321.31019912,364.230067196,321.388,266.318,1.69132643102,244.656449568,320.938587966,1008.82099561,261.641119245,4699.76023783
-324.087,3308,407.029,174.583,-25.9009947521,9.67902367027,3308,-83.4671840259,554.531937002,0.999904,321.637,322.043297667,223.197930813,322.126,266.393,25.94746374,742.162691455,321.651762901,1538.36867392,156.261485407,4438.93343129
-324.095,3309,399.858,174.588,-43.4900381381,9.73302908085,3309,-64.9879547011,583.182657989,0.999912,321.362,321.765980805,211.168366082,321.824,266.405,123.297748026,2667.72398854,321.373003032,1632.53238496,90.4314283093,4662.21383656
-324.281,3310,392.825,174.608,-9.7033528933,9.74218864711,3310,-95.5280402855,1766.41518767,0.999913,321.526,321.869569789,611.816063897,321.961,266.438,81.6401622525,1506.12266652,321.524078452,1869.64174074,478.786159601,4805.55940866
-324.858,3311,387.423,174.629,-29.6653012995,9.62184439372,3311,-121.364572696,1573.94694582,0.999935,322.175,322.562420396,561.117658097,322.643,266.472,76.6804219046,1523.73851626,322.185018225,1662.98587997,390.141328062,4763.45435569
-324.86,3312,415.745,174.613,-47.0900658952,9.72740068671,3312,210.347445511,927.092319309,0.999849,322.236,322.601408536,420.794860872,322.677,266.531,245.9148901,2074.11246253,322.239862893,1323.69196983,449.541009405,4651.18109578
-324.98,3313,399.463,174.681,21.0093240402,9.75718903442,3313,225.37478633,1820.95218679,0.999909,322.436,322.820925541,609.411654074,322.911,266.544,252.913948915,1759.80189009,322.440862033,972.104670627,331.524670465,4646.36826775
-324.768,3314,377.276,174.705,67.7981458333,9.63216994887,3314,561.430253444,459.432899359,0.999941,322.181,322.613273546,160.079039985,322.652,266.611,247.086789321,2495.50688821,322.202864028,1322.00368758,243.410669413,4640.31692133
-324.764,3315,383.61,174.759,123.838733339,9.60029674267,3315,165.045078361,914.864795121,0.999898,322.157,322.583356088,301.233270479,322.676,266.637,233.611743661,3614.96149671,322.158771201,1418.68602841,326.871273468,4667.35170373
-324.697,3316,411.478,174.773,6.62799956091,9.7423042159,3316,292.419877682,1352.24591948,0.999893,322.001,322.484577115,420.859513352,322.545,266.671,237.121543178,2123.08135528,322.016851284,1101.45816931,358.270677681,4350.70371478
-324.724,3317,381.041,174.778,-5.58418686225,9.6438225141,3317,515.121984488,1104.96011789,0.999914,322.086,322.495794541,389.761616963,322.548,266.72,227.159572951,3472.14548041,322.102700155,1288.59874067,306.863498718,4505.46442975
-324.839,3318,390.157,174.791,157.331324321,9.67777322965,3318,264.680323283,709.016377651,0.999879,322.198,322.598228211,197.625932608,322.7,266.742,180.379082262,3644.18584538,322.195470607,1117.49314835,505.101738524,4446.42203645
-324.996,3319,383.205,174.798,222.867262561,9.64337642694,3319,-0.729427448069,2133.18277741,0.999867,322.367,322.804313663,828.972386617,322.845,266.793,125.158631155,2927.25591768,322.385406332,1637.26375155,979.307058132,4300.93807767
-325.41,3320,424.259,174.802,192.460437364,9.82875419836,3320,2829.19042313,315.522744345,0.999884,322.822,323.266134059,44.6954936713,323.353,266.838,211.697154967,4056.77266452,322.83053351,452.81527766,252.898663601,4704.0953461
-325.124,3321,389.734,174.819,1740.10011809,9.54515883379,3321,1516.40589401,3886.33920524,0.999901,322.474,322.904063655,1073.11954358,322.953,266.852,232.04213373,3423.21762604,322.48309112,785.709769169,2813.21966166,4115.21645058
-325.595,3322,398.642,174.832,-56.1386106617,9.68572910358,3322,3770.95625587,730.830365543,0.999919,322.883,323.285061012,270.247854867,323.357,266.851,240.913722491,4084.25114791,322.878848605,236.817901613,311.5747673,4626.17585153
-325.951,3323,374.559,174.83,99.442767238,9.58400799726,3323,1621.9308434,1062.25996351,0.999918,323.187,323.627644469,369.663316227,323.692,266.881,258.02044394,3598.70688351,323.211172257,999.910450645,675.133045188,4422.18386626
-325.569,3324,392.096,174.899,2.86862605645,9.6204155171,3324,86.1822407553,917.712337812,0.99997,322.845,323.299708935,318.823779543,323.362,266.886,167.199675351,1813.42168035,322.852008127,1929.03619875,414.46777048,4608.63291751
-326.542,3325,409.227,174.892,-1.600953658,9.70563725361,3325,70.6594491812,1037.64883066,0.999944,323.796,324.207393011,311.917136179,324.295,266.95,220.045841122,3380.65306558,323.795339346,1501.08978877,512.317950404,4895.39786784
-326.356,3326,415.259,174.888,-2.77082355497,9.73183028482,3326,357.526345457,1363.2820416,0.999958,323.676,324.047526745,506.478337013,324.137,266.989,281.57970918,2855.62402912,323.689974918,1546.76984729,610.684045741,4936.25194485
-326.873,3327,416.295,174.951,318.218807273,9.61935034628,3327,177.16917018,1443.53526842,0.999938,324.329,324.753126851,410.048204528,324.789,266.998,267.539685354,3662.65532117,324.335642914,1607.75051631,890.24551754,5044.11626562
-326.223,3328,387.125,174.991,5.79431846276,9.62440354121,3328,172.183068876,907.110959275,0.999919,323.561,324.002555415,325.672408968,324.067,267.02,228.47990468,2110.99042269,323.56575278,1820.3393201,519.038782952,4737.39976243
-327.264,3329,396.696,175.01,-4.3871373858,9.64851220636,3329,263.785609453,3091.61906308,0.999962,324.609,325.001998292,1287.62278079,325.054,267.05,259.189984642,3552.75328362,324.62072184,1523.79233853,884.734240076,5116.48930274
-327.01,3330,385.496,175.007,33.9099155749,9.56122442687,3330,162.343637408,1042.73720432,0.99988,324.262,324.669213243,388.987908407,324.754,267.1,272.647539415,3090.79469607,324.271206197,1508.42270266,513.65528312,4700.65709456
-327.111,3331,404.793,175.015,119.238817652,9.58001364626,3331,183.128103652,585.605933135,0.999897,324.499,324.935135547,179.187408248,324.99,267.159,239.093180783,2192.15771064,324.512322911,1498.89547398,303.990503679,4870.55753235
-327.341,3332,414.853,175.018,11.17281919,9.64789829196,3332,1299.58012292,1319.64878179,0.999877,324.716,325.124865753,450.75261628,325.208,267.21,261.402562095,3382.59338011,324.718091175,1399.56942299,606.240390721,4740.52106966
