MinReturn,AveragePolicySurr,AverageReturn,AverageQ,MaxEsReturn,AverageAction,MaxReturn,Iteration,StdReturn,AverageAbsY,PolicyRegParamNorm,AverageEsReturn,MinEsReturn,AverageAbsQYDiff,QFunRegParamNorm,AverageAbsQ,AverageDiscountedReturn,Epoch,AverageY,StdEsReturn,AverageQLoss
157.330979461,-157.452,726.468945861,155.473,416.275094757,0.970732,1104.79119521,662,386.208469068,155.608801868,86.9704,230.763087308,-1.39612987136,4.18594559611,118.19,155.662,124.488698456,662,155.491171944,114.269720144,94.3137
109.558561613,-157.413,320.533178334,155.411,813.980780449,0.97534,1080.50376657,663,221.490566545,155.531213962,87.0515,198.717346512,-0.768504187719,3.99548190324,118.26,155.571,129.439984691,663,155.416480933,250.081587399,79.0632
169.226687314,-157.393,413.923179539,155.404,484.763044192,0.975959,745.679486287,664,145.75633325,155.526153193,87.0748,161.576209923,-3.32770443055,4.04689426493,118.302,155.577,147.009265165,664,155.413161362,145.676423664,83.0434
131.257665451,-157.406,252.095550462,155.339,428.54196163,0.976027,972.535278678,665,158.804571621,155.466640921,87.1544,235.384182198,12.4397838878,4.12064883076,118.43,155.505,120.35551391,665,155.34996001,126.10777788,84.2939
221.745205774,-157.164,862.041812206,155.112,494.643197928,0.963809,1009.08750286,666,241.195922752,155.222641305,87.2096,285.260975464,0.863946855149,4.03202880552,118.531,155.277,107.039681862,666,155.120595134,146.436367781,85.5995
122.957685745,-157.888,409.722431511,155.888,417.655010329,0.973657,1103.46557005,667,246.473244838,156.021691193,87.2719,192.785731182,11.2901874119,4.09532000196,118.577,156.043,127.162039412,667,155.902809328,139.510190048,84.0524
157.320981938,-156.989,374.296459123,155.0,461.606127167,0.976701,1000.8309285,668,171.248681998,155.120970263,87.348,201.118379488,12.4551140892,4.03419422895,118.633,155.166,130.61979328,668,155.003857862,146.45968474,83.9918
208.216568486,-157.608,377.533044992,155.63,659.011519481,0.983643,1247.68557212,669,211.774125602,155.754310328,87.3816,330.269278347,96.5741963885,4.03823727485,118.673,155.818,124.194675499,669,155.64089858,201.363022616,81.8207
116.211148723,-157.244,307.382102169,155.14,400.608773187,0.978473,1119.20931799,670,198.16892921,155.258151649,87.4531,229.906948726,-1.00655097671,4.16629714728,118.77,155.299,133.601267481,670,155.15127393,134.627746764,93.7648
105.1336381,-157.346,301.759013672,155.408,273.720839006,0.973506,1086.53728043,671,199.116825031,155.541467568,87.5253,150.663528422,0.132690541291,3.9620147052,118.866,155.56,123.305780578,671,155.433724261,95.5188436657,80.616
166.690508401,-157.546,629.971577068,155.53,812.443181974,0.979607,1365.94799109,672,314.200134594,155.646630629,87.5967,220.270409892,-1.9184658674,4.12784321659,118.99,155.705,146.409520685,672,155.536076645,253.363222331,88.366
85.9775498162,-157.525,326.669305979,155.525,446.618321045,0.976125,1129.18226889,673,213.96936897,155.643636258,87.6257,254.223608355,57.3687045794,4.01678654133,119.021,155.696,120.043738386,673,155.528302254,117.588438474,83.3947
134.092748478,-157.535,410.261871339,155.521,420.793732648,0.964851,1056.38346707,674,307.805322966,155.633941015,87.6655,205.702595879,4.61857878971,4.09708641973,119.127,155.653,128.086823189,674,155.531026695,162.261847038,86.7979
94.5770626656,-157.62,195.011556625,155.614,558.696652756,0.988355,745.267192205,675,122.229884604,155.732809918,87.7422,203.953374662,0.373556091408,4.13245353785,119.206,155.786,105.03325967,675,155.618581484,162.455501458,87.0941
51.5589362823,-157.692,543.288515196,155.661,532.137315448,0.981966,1114.99368698,676,405.232264673,155.76817999,87.8268,258.936255791,10.7195203434,3.95623076658,119.261,155.815,117.157323017,676,155.676402308,179.475156995,76.6007
146.48565301,-157.769,475.770791868,155.852,469.999686726,0.975372,1110.46865675,677,281.080470741,155.969232138,87.9327,279.05502824,154.823494568,4.11040978874,119.369,156.008,136.406746055,677,155.862639767,116.675969372,86.0126
-1.78567788863,-157.499,493.490303383,155.498,490.071489664,0.979526,1202.52526312,678,389.661577731,155.613436422,87.9973,174.721622383,6.21873629622,4.11332111427,119.422,155.655,101.308883437,678,155.504625129,151.826743277,90.0
276.295540035,-157.301,478.964974592,155.432,813.822287448,0.989403,961.614722745,679,152.025591465,155.532774971,88.0625,261.116073719,6.86925816872,3.99567861409,119.488,155.596,183.081232218,679,155.432754904,247.099325752,74.5745
27.956068491,-157.377,338.134871055,155.552,544.363518041,0.985431,823.244943951,680,155.912112317,155.686302916,88.1318,203.868131555,0.00332609452089,3.94388531077,119.591,155.713,138.16218199,680,155.568472946,193.460457599,75.2065
64.2222855723,-157.084,495.682498591,155.162,505.238323028,0.971272,1058.48665409,681,351.208817898,155.263363707,88.1751,170.699006614,-1.53018631304,4.07662589499,119.657,155.327,120.172602194,681,155.16621022,184.378405565,83.0856
67.7508487868,-157.35,596.264470336,155.295,818.546825832,0.974451,1841.61524485,682,383.016141928,155.413195866,88.1932,335.374982705,18.256292519,4.11811532913,119.765,155.447,162.77660895,682,155.312740744,258.002255521,88.6534
135.094502461,-157.261,383.324025047,155.233,536.033040873,0.978436,1074.61121426,683,211.961934072,155.327642626,88.2585,137.039948531,-0.372616977765,4.16890908652,119.834,155.398,144.487294598,683,155.230018642,187.333175685,87.2961
114.45124676,-157.46,379.358418706,155.493,991.613806748,0.970942,1039.48895227,684,232.964944274,155.592903545,88.322,229.320767694,-0.927099189725,4.20016294328,119.942,155.651,127.16441719,684,155.492466991,337.70534796,96.8905
133.736354503,-157.508,365.924363446,155.523,602.815744869,0.983896,1291.36932185,685,215.029165214,155.653493703,88.3957,302.122711653,-0.877035529264,4.00881989638,120.008,155.676,133.060532044,685,155.548374066,230.74218689,78.4298
194.423515605,-156.923,327.137600884,154.917,528.898089292,0.98552,872.249185507,686,120.752361286,155.016936433,88.4701,322.339853794,57.916751145,4.12252176044,120.103,155.063,148.268314235,686,154.915489552,159.318200072,88.8662
56.4905188874,-157.035,255.595181068,155.032,429.52888693,0.975007,1029.23943666,687,139.445903681,155.188991056,88.5715,175.763244107,-1.95781687084,4.11107186862,120.184,155.227,122.47986539,687,155.046524243,144.332567547,86.358
166.554262269,-157.147,349.17053818,155.137,453.724379552,0.990094,1330.38895298,688,165.835941355,155.274038771,88.613,219.951315477,-1.89955621023,3.99059294427,120.285,155.292,144.331989603,688,155.155544465,172.815130973,78.4093
157.243199639,-156.472,373.947844404,154.533,538.276126527,0.983675,856.78507307,689,133.789104366,154.654241429,88.6665,191.102478104,0.573042387745,3.93901191529,120.34,154.709,136.812040601,689,154.531704848,163.09795067,75.0787
120.681025644,-156.348,180.947265518,154.393,602.622574071,0.98408,291.811080383,690,42.1115512002,154.515804162,88.7255,329.487173375,13.5619848539,4.09187950017,120.426,154.573,111.430142816,690,154.392997137,232.818719188,85.3113
181.030759731,-157.225,599.841500868,155.252,517.015704811,0.967233,1416.8503561,691,279.951095026,155.368195847,88.7933,162.415345105,-1.60046195644,4.16164612233,120.481,155.402,123.265924886,691,155.267133469,175.551719827,93.4345
302.693809833,-156.715,437.207270559,154.757,550.995278079,0.985161,860.841302194,692,116.09125995,154.88569282,88.8483,145.952719867,-2.14425549959,3.97734577243,120.574,154.932,145.746641536,692,154.771655846,185.283375927,84.7402
325.912422551,-156.67,867.238736303,154.756,498.916973555,0.873857,1045.21087713,693,286.635888998,154.880142814,88.9403,230.564772049,1.06253692,3.98834619997,120.63,154.925,120.419030125,693,154.756758521,177.540463981,83.0635
157.793613445,-156.371,272.894594975,154.542,422.359419076,0.985691,816.038871274,694,100.581090437,154.701490046,88.99,129.119690709,-1.00852354248,3.90139613964,120.713,154.743,130.613754002,694,154.554292422,150.748422144,77.4149
177.183451959,-156.245,300.644884727,154.347,398.12093508,0.979858,745.302422015,695,86.0951633404,154.480807869,89.0599,222.254565272,0.508638342788,3.90037529482,120.794,154.529,146.691641706,695,154.35582995,148.11315468,73.6141
156.364763852,-156.144,372.665518879,154.222,428.298384881,0.978176,1322.27695977,696,187.320797497,154.36538632,89.1028,194.18975856,-0.46402302966,4.12271993109,120.881,154.412,155.246879926,696,154.227733006,153.268185285,86.8524
165.174249197,-156.709,359.82974836,154.806,493.09453393,0.981457,687.896109254,697,141.536410158,154.980131044,89.1946,187.890167967,0.040088616963,4.01652566984,120.938,155.005,152.437733338,697,154.820139203,144.707002461,84.345
55.0126791914,-156.08,488.957877816,154.172,614.857814111,0.97059,1070.51100151,698,314.45667618,154.339645837,89.2691,148.634643496,-1.84308882783,3.99906207891,121.014,154.386,134.179228601,698,154.18388396,179.525775184,75.5204
128.483653542,-156.308,291.579283968,154.353,322.376294266,0.983121,1010.50357012,699,181.020085967,154.520318417,89.3432,122.289983798,-2.18540541777,4.01384224047,121.098,154.575,120.901838494,699,154.356797072,118.316632068,80.7044
108.383269284,-156.204,262.943828544,154.263,371.236268718,0.982624,746.597855687,700,128.609690723,154.424824611,89.3905,167.955932647,-0.454079062011,3.86337110742,121.166,154.475,130.918582777,700,154.263883929,149.968907965,71.2779
160.942185615,-156.002,524.109746509,154.117,455.560979218,0.974727,967.123428669,701,163.319029028,154.289858059,89.4611,163.067302726,-3.05549338636,3.91538047919,121.223,154.341,134.258562896,701,154.12392148,171.674535759,75.8535
133.854598161,-155.985,315.733273245,154.134,454.648186059,0.969505,827.861527046,702,107.152126366,154.304102366,89.5065,214.120025564,-1.61410253609,3.81158466463,121.274,154.342,143.18675883,702,154.149193984,158.759070486,70.0779
159.09061835,-156.441,364.887776438,154.547,513.73412246,0.97966,549.407077488,703,93.4881076822,154.70533655,89.5499,129.323184482,-1.85691710264,3.87092329757,121.307,154.759,157.30610641,703,154.544712642,197.19557195,71.9325
119.109071503,-156.311,325.233942715,154.347,423.40266291,0.978269,669.862483941,704,152.675386908,154.554843158,89.6335,123.158893911,-2.33737145116,3.97993418197,121.344,154.564,135.54804154,704,154.373558524,146.861713719,81.6553
108.652546391,-156.256,292.557898454,154.366,395.708314766,0.976908,685.604227243,705,128.686740903,154.556158937,89.6934,276.733603756,52.6959179311,3.88852881776,121.421,154.597,136.385305388,705,154.367737573,131.478022756,79.2582
236.387305579,-156.422,475.880002114,154.548,566.465884374,0.97369,916.644327794,706,155.305053312,154.70389202,89.7408,303.704989275,27.327327525,3.84208362817,121.477,154.731,147.231598144,706,154.549519031,197.710585322,70.7578
136.634207724,-155.908,301.73336546,154.072,354.683816932,0.973118,977.233097983,707,156.715616181,154.262483087,89.7942,297.329696233,236.615442096,3.95989294159,121.547,154.279,135.135084483,707,154.081192153,41.1702758082,82.5418
32.5361272229,-156.263,335.281470469,154.413,442.06975566,0.974145,770.648396081,708,139.296618739,154.630217415,89.8566,178.396016241,-2.11688343948,3.95316382062,121.601,154.656,135.220724038,708,154.419096532,152.928350615,78.0873
10.0136459361,-155.776,356.087592806,153.884,368.83754446,0.968328,1015.77966614,709,219.037202021,154.101216323,89.9393,156.24837195,0.147571113808,3.96804447695,121.675,154.118,113.336096698,709,153.902559811,132.810121891,79.83
-15.8572221658,-155.722,386.804540303,153.8,315.988938311,0.966004,1007.21080461,710,245.891289323,153.986735004,89.9992,168.659322078,28.0856098862,3.93144681688,121.737,154.017,128.748962354,710,153.808457699,108.533217264,80.1339
26.6252208106,-155.535,474.974944201,153.693,401.170119743,0.967819,1099.53111029,711,247.613865901,153.89056571,90.0371,142.492007651,-0.871237045701,4.03036359511,121.785,153.94,136.663402523,711,153.700809926,153.278192217,81.0994
142.392943289,-155.844,318.59727307,153.932,704.375010394,0.971846,1016.80641843,712,129.149730942,154.118941187,90.079,223.461242835,19.8369724564,3.83952702133,121.85,154.158,136.597704179,712,153.944918445,203.302579985,71.759
96.1662208291,-155.89,380.195553749,153.999,431.93954301,0.978862,1137.83966757,713,160.411688066,154.185004075,90.1567,133.105394013,-0.364302724397,3.96991660906,121.884,154.222,153.124625923,713,154.008017955,144.689454656,78.3029
66.5602396692,-155.996,517.495359227,154.136,297.956762864,0.956668,1031.8059928,714,293.437909589,154.310500629,90.2602,203.438996594,-1.01036660217,4.04413020548,121.943,154.358,123.731814263,714,154.145018184,88.1101694966,90.2276
35.6241048876,-155.86,387.490248393,153.939,573.044666535,0.976098,811.824662972,715,197.358006494,154.127058227,90.3276,316.346222484,197.812096402,4.07061759233,122.089,154.142,106.714631441,715,153.947579277,131.578385774,83.1552
6.06549287797,-155.222,330.543326255,153.337,542.880340037,0.966404,1005.92144043,716,315.497658717,153.497680368,90.3458,191.392222669,-1.27011822401,3.97665784205,122.144,153.545,83.4718649947,716,153.350864781,182.973021203,84.6321
-7.36288330998,-155.297,322.781707259,153.426,365.612913635,0.981582,600.15686306,717,117.487470851,153.596334371,90.3912,123.332948582,-3.28475917611,4.01560303135,122.21,153.665,121.881883305,717,153.425981644,140.227688226,83.1246
165.445148496,-155.752,305.014001171,153.967,382.454316978,0.990105,415.219195598,718,40.5874698983,154.165892001,90.4822,286.643208078,207.401273976,4.09291925699,122.273,154.202,132.160565618,718,153.973911667,61.9063499614,95.6227
204.701298766,-154.644,330.944110934,152.855,483.627194373,0.976773,676.895065402,719,88.7200151495,153.021943817,90.5531,206.750881736,-1.7550968477,4.15220286494,122.387,153.063,146.91685141,719,152.871183777,145.372566464,95.2104
195.183333475,-154.633,299.669813185,152.804,382.637157202,0.980109,562.584218832,720,68.0913804506,152.981952776,90.568,142.575835942,-1.86770439854,3.93099458871,122.413,153.019,137.337664516,720,152.813593741,147.294947384,77.6167
148.661663903,-154.762,392.670929133,152.899,818.279708181,0.982971,766.818965296,721,118.082741229,153.066478563,90.6468,332.565944862,14.1006747827,3.94527662642,122.487,153.11,153.543168145,721,152.903860883,235.45420048,76.8838
22.9425662954,-154.453,755.349882485,152.559,723.256155049,0.970042,1230.45243209,722,415.595481179,152.744546515,90.6927,228.93227173,0.135918159801,3.99388091872,122.575,152.788,137.160388675,722,152.562482778,258.556535189,76.157
182.537425037,-154.849,439.357035318,152.887,349.3718465,0.979482,1001.77728272,723,192.414001781,153.05471132,90.7454,186.116502399,-1.96999923363,3.99765357522,122.631,153.088,136.958553197,723,152.896901038,137.522854987,84.446
212.211947167,-154.987,302.65823557,153.103,1162.75466374,0.986275,677.734954862,724,108.661472838,153.28054864,90.7884,489.655184576,245.397967081,3.95981208846,122.711,153.315,141.712076136,724,153.117992456,340.404751897,72.2583
178.805780066,-154.86,270.646460004,152.847,708.522498463,0.988817,515.129298933,725,53.7808733852,153.001301983,90.8487,336.366862388,-1.96102043873,4.02841776437,122.784,153.039,136.281805083,725,152.852235677,261.940671417,77.9343
112.156089658,-155.129,391.535655212,153.178,443.458247611,0.990503,601.962926089,726,98.5714106864,153.339791559,90.8615,211.559291903,-1.04618098355,3.94230783814,122.825,153.378,167.831553872,726,153.189987415,152.555058977,78.7682
138.051513668,-154.709,317.816124412,152.717,677.842577266,0.986606,563.043871932,727,110.480767671,152.85182922,90.9334,226.695969673,-0.822562526393,4.2200110274,122.907,152.909,141.779189635,727,152.723146697,208.140888918,97.558
156.848286904,-154.936,864.545216008,152.996,527.170977793,0.970546,1010.21288113,728,247.29178666,153.132651867,90.986,160.970934922,-1.65312279054,4.02409246573,123.008,153.153,97.5473924996,728,153.004659971,166.507715044,82.5733
226.317956836,-155.043,418.156962555,153.057,851.478008193,0.982953,932.786360618,729,170.264287215,153.158745578,91.0442,210.164082646,-0.329675036773,4.12790810779,123.144,153.205,145.033586728,729,153.058748446,278.809210678,84.6016
146.189762406,-155.04,354.417236017,152.996,438.615376512,0.989594,833.520240585,730,135.793191915,153.101776996,91.0654,239.797060413,19.4159212759,4.26628757411,123.249,153.132,148.104304055,730,153.023371475,133.474211612,95.4443
160.111630514,-155.294,383.918467945,153.331,464.987586767,0.98836,796.328127649,731,103.887507998,153.392996486,91.1377,226.567766144,-1.90255492425,4.07863008645,123.329,153.436,164.632748871,731,153.33124071,166.584327816,82.4856
168.785461705,-155.101,375.625515473,153.153,455.686580846,0.983913,572.926381233,732,115.462385755,153.211556159,91.2439,245.476779993,89.87673715,4.08477325828,123.376,153.249,152.931258991,732,153.159571252,123.11567215,79.6666
190.874368806,-154.957,413.283038059,153.046,423.282354449,0.990392,800.071551789,733,151.963294,153.112273016,91.2792,159.965633707,-0.919472238886,3.98320713405,123.453,153.145,163.82523313,733,153.063347257,154.898077137,73.8461
198.547775484,-154.697,466.623519594,152.729,449.671470781,0.985197,964.35440258,734,175.66728813,152.789991904,91.3145,239.653919717,-1.10767750783,4.03500978654,123.536,152.836,140.308690137,734,152.74114566,161.7027287,76.9567
156.069167086,-155.461,427.483151487,153.532,533.671326696,0.99029,710.708488822,735,100.610484747,153.590389701,91.3363,172.105662848,-1.38853808956,4.10383732427,123.624,153.627,171.149269297,735,153.535096366,178.32355211,87.1185
166.247292599,-155.579,554.053358492,153.701,386.262499531,0.985434,1349.49510465,736,306.930813011,153.75636385,91.368,194.772871805,-0.911452255242,3.96509511998,123.652,153.79,147.667335193,736,153.710811349,126.703692467,80.0478
133.748552676,-155.176,420.317094695,153.155,486.532220257,0.991212,529.916756193,737,44.6233075725,153.208940771,91.4446,300.684477316,87.1251741533,4.13154995973,123.713,153.254,171.919692043,737,153.165899049,131.819736471,88.4971
267.892204899,-155.61,463.334458177,153.653,503.533434331,0.98812,971.481765819,738,162.18945176,153.697064737,91.4929,308.039854153,-1.04208799975,4.08121752701,123.814,153.728,161.189381741,738,153.660041349,188.220580652,82.0891
260.492253062,-155.536,447.685153834,153.556,563.755302871,0.98792,719.156541069,739,108.362883635,153.621258395,91.5177,186.430641723,-2.03157003222,4.05335315724,123.929,153.657,154.013514691,739,153.565416935,225.273747163,82.4459
146.889348694,-155.749,323.61513376,153.82,372.256120337,0.991125,1079.31716427,740,158.970697612,153.8819587,91.5697,248.5229624,-1.94209914466,4.03039955223,123.986,153.902,125.586306144,740,153.837748804,126.130337004,85.7892
222.565639795,-155.921,418.900257295,153.932,451.375376864,0.987115,1434.21438459,741,200.92960196,153.977726859,91.6355,278.190941856,-2.22000812776,4.07588753979,124.085,154.027,149.623843927,741,153.926675766,153.088054558,82.9844
149.935058088,-155.965,338.929194763,153.954,433.782258734,0.989341,681.931278106,742,130.839037027,154.012005747,91.6714,194.119133788,-1.25811380712,3.96986645371,124.15,154.022,153.559996066,742,153.965305221,144.043185466,81.3065
173.502712268,-155.737,305.03325511,153.856,489.477597844,0.987325,516.531791089,743,89.0118378406,153.915749632,91.7238,226.768639742,8.6460283711,4.10960755879,124.229,153.954,145.223676168,743,153.862425047,163.484618333,88.7515
149.028323575,-155.599,398.388539661,153.721,421.456753478,0.985229,1180.17336685,744,164.866578099,153.784162014,91.7702,219.518548888,0.180326721521,4.01564707915,124.285,153.804,152.648574747,744,153.740414712,171.299537405,84.306
149.625956479,-155.937,462.806015398,154.118,577.274425485,0.987504,867.357457773,745,161.87070949,154.16961372,91.8322,277.374022136,-1.60971351113,3.93453772518,124.346,154.209,150.993975874,745,154.122825429,185.177322879,76.7611
177.247542433,-155.571,398.856950481,153.733,464.927158013,0.986945,723.90126457,746,122.413042287,153.810339598,91.89,270.222963225,0.27243405655,4.06308115804,124.404,153.843,159.604841278,746,153.749629904,169.393255326,90.4372
209.862259462,-155.488,391.757118192,153.54,480.570912632,0.989608,674.839507667,747,117.848783146,153.600251434,91.9353,259.754527235,35.2843165245,3.8733168108,124.463,153.649,160.847559937,747,153.537681757,146.677760843,72.6619
138.149583635,-156.203,343.843616525,154.322,562.893935854,0.989595,571.115699623,748,112.484935506,154.390014849,92.0034,253.854716222,-1.64662473049,3.87763942857,124.532,154.413,151.005378577,748,154.330639046,195.987202264,75.9406
215.770741995,-155.667,392.217927611,153.764,445.384437084,0.991322,1043.44549981,749,140.950121546,153.840059418,92.0279,222.153232208,-0.582981466702,3.99191516266,124.625,153.865,157.713736872,749,153.77242733,160.569218975,84.1529
137.423837371,-155.49,362.900071313,153.562,392.826057319,0.9911,949.152177515,750,148.723457231,153.644018167,92.0801,181.608591788,-0.609174359527,3.9874868374,124.683,153.671,152.727738114,750,153.581132924,138.888241983,75.4017
163.350524312,-155.95,317.84110962,153.998,448.839804624,0.992026,525.722039536,751,70.8162789559,154.076808932,92.1262,308.420393819,140.911628188,3.93888308276,124.773,154.1,139.475622543,751,154.008462749,94.9202350055,77.9368
165.278635517,-156.141,374.955211341,154.196,473.545961186,0.989158,765.943606301,752,125.632559823,154.263527174,92.173,216.853802343,-2.95048427127,4.11498317933,124.825,154.311,147.702015362,752,154.210654642,118.829051336,94.7344
127.379051411,-155.9,313.078912206,153.996,492.750665039,0.992084,536.067689521,753,113.789679426,154.051202718,92.2407,266.660128977,0.643483538608,3.85493940006,124.885,154.093,142.340224552,753,154.000690344,174.495946922,73.5407
269.246317427,-155.695,448.682952459,153.83,421.40627057,0.992523,568.925517025,754,72.7538679604,153.89674667,92.2943,189.899719054,-2.89526842536,3.88910602935,124.942,153.94,174.912939723,754,153.840726349,164.629360927,75.686
174.215964637,-156.217,271.515916167,154.284,397.133497589,0.992414,630.17265735,755,93.1107905048,154.353371591,92.3724,216.07281627,-3.3054013985,3.93580310704,124.977,154.388,135.281950979,755,154.294242498,109.744576564,84.3332
57.3616152689,-155.363,383.752773278,153.492,432.062147646,0.987546,582.223696069,756,104.807006757,153.57076871,92.3986,297.474820034,0.181444066791,3.91781303185,125.058,153.591,129.993571759,756,153.507020351,157.77930662,74.5949
266.747681783,-156.247,400.018748919,154.337,378.840563125,0.990949,724.2414791,757,84.8577701833,154.403741282,92.4609,242.79391334,-1.84752238732,3.92579699261,125.123,154.426,150.72510464,757,154.347693215,125.336015237,80.4916
172.492256009,-155.728,358.880699105,153.889,515.865284212,0.988365,772.76800062,758,117.252973718,153.961565478,92.5363,239.479805116,-1.94455363302,3.93917028174,125.207,154.004,151.547105318,758,153.888367097,163.894518342,75.7524
181.189058767,-156.331,371.183964,154.387,650.09727927,0.988862,611.574098531,759,108.024544611,154.45703399,92.6335,328.457173448,5.27844797472,3.94336927709,125.282,154.504,153.385399129,759,154.394799936,209.44324232,79.1449
133.425798905,-156.211,251.086994607,154.323,550.074107811,0.990229,486.970209416,760,78.3749305197,154.396446569,92.7255,253.013125242,-2.27250205803,3.98391800634,125.326,154.439,133.195853163,760,154.329470577,181.364391019,82.0769
130.396968122,-156.387,276.290070799,154.482,486.818014813,0.990604,613.530506676,761,90.0600688874,154.563760745,92.7662,181.963410522,-0.962903295858,3.96400886031,125.433,154.594,133.324759869,761,154.497416667,144.863200889,75.0214
174.02655945,-156.155,398.62057144,154.154,601.686281751,0.99162,901.453187997,762,134.433679502,154.237909407,92.7994,329.906576038,43.3644173749,4.03443874698,125.478,154.298,161.064439826,762,154.161803808,187.367580483,86.7031
288.23944407,-156.655,504.264843065,154.767,406.980898579,0.989601,1354.8033317,763,199.584132217,154.851122702,92.8951,304.870624488,2.24014332764,3.88083276984,125.576,154.882,182.765200275,763,154.773668227,136.90926079,73.0779
148.101364995,-156.058,378.249853873,154.108,414.313695588,0.989097,1261.98966673,764,172.455290435,154.205500583,92.8799,149.190159599,-1.9665544936,4.03832120459,125.669,154.252,152.621755507,764,154.117701327,160.83827666,85.6111
50.0283762556,-156.614,360.671400872,154.567,793.561913688,0.989578,643.253485765,765,145.852504026,154.658051922,92.9336,368.427765337,-1.74089525617,3.97261997057,125.735,154.702,149.8291334,765,154.570793094,236.395813035,80.0833
185.995485716,-156.67,446.252980934,154.684,455.173973562,0.993114,643.231104805,766,83.5489395853,154.777755606,92.9377,181.59699625,-0.654773532002,3.89363462423,125.821,154.824,179.315147898,766,154.692505029,143.944518785,70.7096
119.097270888,-157.23,268.630655663,155.364,497.189014496,0.991315,678.64613573,767,112.866581759,155.462617767,92.98,313.296205786,190.470009911,3.93571404903,125.908,155.513,134.83579055,767,155.365154531,123.821338302,74.4265
164.337180645,-156.972,387.631782954,155.036,526.062892564,0.990732,664.526009351,768,117.473354451,155.144471239,93.0396,329.116810932,220.273706825,3.95781946449,125.991,155.165,154.038533327,768,155.056229278,101.956063621,80.9111
195.764862735,-156.425,368.378568271,154.492,611.830626283,0.994415,546.648240082,769,86.6762350815,154.584684222,93.0996,260.514979181,-1.33651715444,4.02270687631,126.087,154.628,165.492845532,769,154.495407102,209.826878114,83.9825
145.607605611,-156.936,260.465657351,154.936,475.028641894,0.992171,573.462065638,770,94.2813054762,155.042509094,93.2112,230.01208962,-2.87793478087,3.97537384531,126.15,155.088,123.840228631,770,154.945708593,169.976035313,75.5896
241.356880634,-156.841,386.630828834,154.9,557.697615255,0.990114,710.764082572,771,79.7776879805,154.993662611,93.2945,343.60942796,-1.63055051784,3.91566136957,126.216,155.044,165.457870914,771,154.901288896,161.527960163,75.8281
175.606873431,-157.142,358.884334294,155.15,375.492689015,0.989166,559.618700109,772,81.7633929595,155.266636129,93.3331,148.614318755,-0.541844540843,4.00914847963,126.292,155.3,154.702520799,772,155.166160261,141.059362453,80.1968
142.642510748,-156.654,284.663709398,154.647,447.671120809,0.988102,791.128705304,773,124.230806222,154.780783488,93.3679,276.760284809,184.205233772,4.04061022254,126.334,154.814,135.859598552,773,154.661274143,92.0536510361,82.6135
154.346333992,-156.996,271.83904925,155.16,563.099398501,0.991241,511.692091221,774,72.1346125232,155.284554659,93.4765,263.058198486,-1.57755314276,3.93209967517,126.393,155.321,139.862145738,774,155.161265285,156.658928943,75.8184
170.064944896,-157.233,367.132396321,155.312,311.107498151,0.993801,580.218760102,775,101.986160124,155.455445458,93.5052,199.88453037,101.553042065,3.86026858164,126.435,155.491,173.690460151,775,155.32507148,61.9842210719,69.9168
150.63186416,-157.18,286.344346199,155.366,498.711663273,0.990904,550.074104188,776,93.2775047756,155.501712669,93.5751,274.799286307,73.1638627731,4.07705563121,126.505,155.541,142.912956868,776,155.380195119,122.671462017,85.1079
247.253732383,-157.071,512.936836676,155.171,478.090166608,0.991599,810.027114899,777,117.016781301,155.312012658,93.6142,291.264993639,1.05755958292,4.11972533109,126.62,155.333,183.850581683,777,155.185994552,189.754728346,88.3664
157.43171865,-156.834,456.253894631,155.015,427.094982954,0.99384,844.583572021,778,141.883923033,155.152356977,93.6626,327.729302952,246.106583595,3.99642922242,126.746,155.188,166.828479056,778,155.015244829,59.8278978148,85.6458
-3.96434657589,-157.168,191.825720874,155.283,416.527339131,0.990946,895.598318864,779,218.938158782,155.417977451,93.7375,284.89654751,176.926888479,3.99385007218,126.83,155.454,66.356484299,779,155.291182719,97.5085247302,82.6197
172.741469781,-157.597,323.201943667,155.612,494.460175468,0.99315,614.317171791,780,119.716556827,155.74779157,93.7739,309.455654451,17.5519722662,3.98222446849,126.867,155.804,152.677519261,780,155.618859924,150.353438704,77.5592
137.772284213,-157.217,483.996060337,155.268,873.149876599,0.993588,725.351707016,781,141.675067093,155.419130087,93.8425,297.139064155,6.59307544254,4.03540070951,126.956,155.447,176.304349117,781,155.275396636,289.59085105,79.8144
275.885281214,-157.33,426.84152072,155.376,439.014205815,0.980784,640.159790029,782,82.3552376851,155.536329744,93.907,199.534186293,-1.07018452047,4.08812637799,127.001,155.573,146.424542563,782,155.389267566,187.243202856,82.9206
191.933080896,-157.406,543.800264249,155.564,486.920224248,0.989612,1186.66276266,783,196.178134435,155.732518419,94.0218,247.421225187,-1.32140089622,3.97831804563,127.054,155.756,161.690116463,783,155.580768684,197.501362766,81.2615
195.707106532,-157.77,544.002030698,155.84,514.788764729,0.992636,795.37683289,784,128.635362416,155.980358668,94.0365,304.377064045,90.2765911296,3.88760640752,127.155,156.03,176.920947841,784,155.82990608,144.65494189,70.458
219.133137484,-158.072,384.210276697,156.073,400.429364171,0.987101,666.016508032,785,101.929527609,156.236152502,94.0984,286.285584822,4.37981850908,3.96214743937,127.235,156.266,163.763249335,785,156.092776936,137.717864815,76.1513
