MinEsReturn,MaxForwardProgress,AverageAction,StdForwardProgress,AverageY,Epoch,StdReturn,AverageReturn,MaxEsReturn,AverageQ,MaxReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQYDiff,AverageEsReturn,AverageQLoss,AveragePolicySurr,AverageDiscountedReturn,AverageAbsY,AverageForwardProgress,MinReturn,AverageAbsQ,PolicyRegParamNorm,MinForwardProgress
-4.78226539445,0.0134214257945,0.987402,0.00476594342984,1006.24751056,655,2.00436460778,-2.81919092524,-0.417404332588,18299.8,1.65007634408,367.205,0.742534746115,17540.6547667,-2.7810710992,1.37608e+09,-19443.3,-2.69525054227,1029.3984391,-0.00204039624124,-7.36721501377,18332.8,25.9387,-0.0143913072124
-5.84910268717,0.0275206560722,0.994831,0.00605555109617,1047.6331865,656,1.40881418535,-1.63141237672,1.06860103643,18081.9,4.00719134408,367.541,0.984084325364,17340.3752362,-2.13624918062,1.3468e+09,-19239.8,-1.54134561875,1065.76352938,0.000258923834665,-7.06863605638,18148.8,25.944,-0.0171627649714
-4.72087105735,0.0103581517766,0.982954,0.00418028391306,960.55213487,657,1.77477145365,-4.36713616508,0.0271289786512,18415.2,0.791206534422,367.92,0.884072999307,17726.5536404,-2.53243452211,1.40123e+09,-19579.8,-4.16483864979,983.925731878,-0.00447887557776,-7.99603879264,18502.4,25.9474,-0.0169021230719
-4.35683494654,0.00886906159954,0.992103,0.00353849245601,982.870428674,658,0.92906946273,-5.5662865758,-0.26849814951,18600.5,-0.623214887317,368.415,0.668602163266,17888.6332901,-2.81624509382,1.42253e+09,-19752.2,-5.30277475399,1013.76075425,-0.00573802352623,-8.31526245687,18685.8,25.9555,-0.0174752335039
-5.07972910212,0.00678032162815,0.984837,0.00357773969491,938.686273169,659,1.3876841704,-4.84994645214,-0.415171279456,19078.7,-0.384016967669,368.654,0.682777173563,18520.5936065,-2.75488156767,1.51866e+09,-20224.6,-4.62251126669,983.380203946,-0.00487780112414,-8.18793881929,19268.1,25.9607,-0.0179732657863
-5.0473497286,0.00475857279287,0.996952,0.00345594122926,908.921428038,660,0.871882236303,-5.56011748974,-0.745644492109,18831.7,-1.93295216336,368.997,0.642386871966,18199.7665457,-2.80351975633,1.47488e+09,-19967.7,-5.29594723299,965.338431918,-0.0056204902903,-8.04442086863,18912.9,25.9583,-0.0162740429632
-5.19621129805,0.00774709419353,0.999534,0.0035461542393,936.693130502,661,0.899829240148,-5.52395542495,-0.592655691651,18163.0,-1.59306015145,369.298,0.742563758119,17479.1816778,-2.81887103354,1.36864e+09,-19313.5,-5.261337819,963.894534058,-0.00554094453347,-8.00294737844,18214.0,25.9628,-0.0165865396318
-4.50255628719,0.0118080625893,0.98703,0.00370090421013,956.00259589,662,1.45823937867,-4.63924099139,-0.646440029334,18803.8,1.13855047047,369.924,0.706237104695,18107.5675415,-2.84572667095,1.44254e+09,-19984.5,-4.42205670894,978.368317033,-0.00471270544652,-7.88786233478,18863.9,25.9688,-0.0165393516752
-4.7765238566,0.00673794701854,0.999578,0.00363135933307,1013.95537625,663,0.905629232277,-5.56861172348,-0.246326819962,18758.8,-1.16181612766,370.203,0.72393107961,18105.480492,-2.72144600205,1.4509e+09,-19970.9,-5.30463640554,1048.36442371,-0.00571479541529,-8.13226451555,18898.2,25.9811,-0.017162739555
-5.21748337439,0.00600637016108,0.996032,0.00357336825425,968.962963783,664,1.395403092,-4.89652039289,-1.13482785403,18408.3,-0.483332104298,370.617,0.648374051813,17699.1429746,-2.87489201748,1.38664e+09,-19586.7,-4.66730037347,1004.65864919,-0.00497740340085,-7.99918012373,18469.3,25.9779,-0.016659173996
-4.44199031431,0.00588323193285,0.999423,0.00356111398998,980.554298046,665,0.880965030716,-5.52426727197,1.47792264333,18111.6,-1.92104769299,370.922,0.77747209364,17395.248496,-2.71008842428,1.35714e+09,-19279.2,-5.26131873786,1006.24424607,-0.00551204809129,-8.02815522306,18166.1,25.9937,-0.0164643271491
-5.00101323288,0.00725959414579,0.993811,0.00346699589062,996.71425905,666,1.10610760514,-5.21191558205,-0.755488685882,18217.4,-0.151845598109,371.16,0.717862114456,17521.7071046,-2.85598516071,1.3768e+09,-19376.1,-4.96594242077,1021.9066998,-0.00527692658426,-8.15658947186,18295.0,25.9927,-0.0169093510317
-5.05137674852,0.0115226551155,0.984373,0.00409909142175,964.977396121,667,1.69491253607,-4.29863722904,0.251436514004,18274.3,1.04440722768,371.427,0.980679158579,17635.3661217,-2.20394508972,1.36834e+09,-19516.5,-4.09803769569,1005.57422431,-0.00412733300033,-7.48489127708,18380.9,25.9995,-0.0152829587668
-4.5684288007,0.00470259824027,0.985273,0.00350275728385,1056.18971744,668,0.881174016238,-5.54252415179,-0.606327496323,18597.1,-1.92068512682,371.913,0.657687607518,17773.3100714,-2.84932261033,1.40921e+09,-19786.5,-5.27881714577,1079.23714135,-0.00555002655216,-8.12584368213,18623.9,26.0077,-0.016656048765
-5.17439855035,0.00538980271948,0.986394,0.00354394369683,996.668101282,669,0.90240176781,-5.55638119761,-1.02744134342,18325.3,-2.08751723295,372.12,0.752546653902,17609.2591632,-2.8938159945,1.37533e+09,-19539.2,-5.29201933215,1018.46057467,-0.00555979923777,-8.04356803197,18388.4,26.0054,-0.0159533176452
-5.16102043685,0.00536706537319,0.997534,0.00365059875752,994.971872918,670,0.928587668897,-5.54705955356,-0.516461872285,18106.5,-1.95308270544,372.32,0.707281241825,17519.4201173,-2.88959056515,1.36116e+09,-19342.8,-5.28363065684,1038.48053786,-0.00559745759569,-8.62676918938,18285.0,26.0155,-0.0192248974046
-5.10143069166,0.00736516884952,0.996828,0.00363472850335,970.980645155,671,1.45980302736,-4.93542733445,-0.0954757387387,18435.6,-0.116960039348,372.72,0.883274974984,17782.8326587,-2.48064245491,1.40746e+09,-19673.8,-4.70470696387,1039.8665629,-0.00509669987581,-7.85936881275,18543.0,26.0264,-0.0160060440382
-5.14713696332,0.0143926741316,0.988761,0.0049219958313,966.939797713,672,2.08569938983,-2.94835591553,-0.333720616359,18088.1,1.92145936394,373.062,0.862119786523,17579.1474379,-2.50048627365,1.37741e+09,-19338.6,-2.8180577485,1052.97111532,-0.00219424827242,-7.43325836295,18295.6,26.0326,-0.0145568063127
-4.32554558752,0.0143782295986,0.995025,0.00477758020207,863.967674745,673,1.47248725746,-1.78289507489,0.212286889478,17657.8,1.84608477951,373.13,0.890439843212,17163.6021907,-1.8721338245,1.31225e+09,-18874.3,-1.71427534992,959.944655694,-0.000800751807531,-7.2310835848,17791.1,26.0331,-0.0139283574748
-4.80045478622,0.00849575592848,0.990257,0.00357504824865,904.776935105,674,1.37616395214,-4.82983216996,1.43630626417,17956.2,-0.02738040924,373.562,0.930785970426,17369.6068986,-2.42441281002,1.353e+09,-19165.2,-4.6037399871,967.476963817,-0.00497546572219,-7.77159110288,18039.9,26.0401,-0.016712122464
-5.1781666919,0.00821017272902,0.995373,0.00349356243383,905.16870468,675,0.898847491734,-5.50574433305,-0.705836215236,18432.5,-1.61520078842,373.849,0.757780880251,17761.2472815,-2.78540088514,1.39107e+09,-19652.7,-5.24416803907,940.131034056,-0.00551218387955,-8.18415165431,18470.2,26.0503,-0.017239962613
-5.14095557032,0.00615833956248,0.993736,0.00354580594631,873.259862742,676,1.19211194759,-5.15841796981,-1.174170556,18282.2,-0.437394681862,374.124,0.70717608521,17704.9339992,-2.88701399289,1.38647e+09,-19477.1,-4.91585193713,909.546526908,-0.00530597654961,-8.58257070335,18357.9,26.0547,-0.0191408299112
-5.10054660638,0.00802154109105,0.994777,0.00364829009501,917.150128359,677,1.43568647173,-4.81805585739,-0.236858200168,18308.0,-0.221567807526,374.473,0.80543878904,17656.8591841,-2.61238341272,1.40308e+09,-19465.6,-4.59245722997,956.083118971,-0.00485872862917,-8.34314974603,18386.8,26.0579,-0.0178659760966
-4.27944631546,0.0134676555184,0.980211,0.00477955840135,956.537817333,678,1.98370967906,-3.30959810462,0.127643652026,18426.8,1.63652711117,374.807,0.770394181258,17734.9834969,-2.56329558875,1.39922e+09,-19624.0,-3.16014762884,994.000433332,-0.00281661153973,-8.01728335071,18475.4,26.0641,-0.0166689205132
-4.57345884084,0.00490051494557,0.998737,0.00343702352937,992.921881218,679,0.849196740493,-5.55391100798,-1.19341044808,18436.4,-1.5819250059,375.219,0.622014750216,17728.6632202,-2.86564882646,1.39962e+09,-19651.4,-5.29045100429,1015.81496143,-0.00569698115162,-8.23561059585,18494.5,26.0747,-0.0166532966223
-5.19854452382,0.00597488591828,0.984045,0.00362326622654,943.353219443,680,1.07218048839,-5.31218440907,-0.675523988151,18768.5,-0.519538652866,375.497,0.685272104705,18106.2157991,-2.82243260922,1.46497e+09,-19940.2,-5.06106314683,967.29882156,-0.00540294120976,-8.70520063809,18824.6,26.084,-0.0193949201352
-4.91284852591,0.00599956311154,0.99385,0.00359272852658,960.558675857,681,0.913896401654,-5.53575225701,-1.04063605695,19038.1,-1.80485139367,375.854,0.703167597433,18347.6831389,-2.80972758127,1.51933e+09,-20214.5,-5.27263325212,986.048494569,-0.00556822980144,-8.05292212162,19106.3,26.09,-0.0171369715109
-5.19542268421,0.00519058463297,0.986128,0.00355059043414,994.500004403,682,0.912485247265,-5.53699243743,-1.26215027951,19178.8,-1.68476517732,376.377,0.684532554991,18474.3502029,-2.88328693929,1.50496e+09,-20412.3,-5.27359646861,1022.32421053,-0.0055385278293,-8.39460401828,19251.0,26.0933,-0.0175439507973
-5.06450781645,0.0055722415631,0.986087,0.00346979095079,1032.48420418,683,0.884854315638,-5.53358640577,-1.02728088692,19029.7,-1.62357991881,376.574,0.666928920075,18231.7975618,-2.8445779678,1.47752e+09,-20229.8,-5.2705838966,1048.03219978,-0.00554338712971,-7.880372737,19057.8,26.097,-0.0157150099644
-4.57422561519,0.0253015661441,0.991985,0.0071219008258,1136.19218,684,1.55275180695,-1.2736117701,0.210737272053,19678.3,3.81282611537,376.883,0.935431905727,18758.5471794,-2.13280441609,1.53448e+09,-20934.3,-1.20676428632,1143.47773842,0.00163727826376,-6.019675212,19697.3,26.0922,-0.0187889274528
-4.11482212462,0.018042557544,0.998567,0.00452612197512,1152.68841855,685,1.3907397169,-1.6335964273,0.811278213674,19899.5,2.66485945084,377.137,1.01234277041,18957.9578228,-1.77796030509,1.57634e+09,-21128.9,-1.57248265455,1159.45608263,-0.000412272291042,-7.37962379618,19921.0,26.092,-0.0135147393716
-4.45775189415,0.0150642552668,0.997694,0.00473198746183,1138.76506743,686,1.46771394222,-1.65709325712,-0.00106726252113,19801.9,2.03631285398,377.411,0.822390183195,18927.8806008,-2.41676647145,1.56749e+09,-21034.6,-1.59404640275,1147.08697623,-0.00032282168025,-6.93023304852,19844.3,26.0931,-0.0138344363165
-5.59778567473,0.0170689437067,0.993945,0.00511813311521,1091.71712223,687,1.45329649814,-1.53297385573,0.515635653745,19988.2,2.31723374005,377.711,0.86525320103,19172.3436056,-1.9951315204,1.61728e+09,-21200.3,-1.47789678278,1107.38758573,3.90759984858e-05,-6.49902006088,20057.6,26.096,-0.0149871198585
-4.418835838,0.014050344411,0.997941,0.00470217459284,1044.64165917,688,1.52428062,-1.66965215754,0.241940221968,20105.7,1.88243159382,378.044,0.894207176145,19315.1497909,-1.91960340697,1.63974e+09,-21320.3,-1.60594509799,1063.49660881,-0.000311560329105,-7.37298622325,20154.4,26.0963,-0.0146566773844
-4.69850154705,0.0129223752754,0.984677,0.00473524257766,1061.25270907,689,1.93042767398,-2.85075385346,-0.023041593321,19700.6,1.56092642779,378.446,0.791012472109,18935.1835423,-2.47454521114,1.58655e+09,-20916.6,-2.72473063059,1083.7843988,-0.00207409995153,-7.63940016251,19773.8,26.102,-0.0156230248645
-5.07228987458,0.017689740713,0.996904,0.0047203640681,1001.17188515,690,1.39363970779,-1.54208962297,0.50814905673,19718.7,2.41339029623,378.653,0.913588178652,19023.0573353,-2.27992497485,1.60275e+09,-20880.2,-1.48618529932,1039.13503901,-0.000173933632345,-7.17145706121,19804.9,26.1095,-0.0133870560669
-4.96367256589,0.0056431610377,0.989331,0.00359238865037,1054.07998134,691,0.931898007953,-5.58327418133,-0.131337624184,19999.7,-1.77239001699,378.986,0.753605117217,19168.9214403,-2.75355970359,1.60682e+09,-21209.7,-5.31823376631,1081.44279758,-0.00567137792177,-8.08350545799,20031.3,26.1228,-0.0163087713988
-4.8881588903,0.00501834153705,0.986214,0.00356647345108,1151.94843572,692,0.929763182747,-5.55636636215,-1.1452957014,19938.1,-1.9209796556,379.3,0.696166541079,19032.8506268,-2.92342855755,1.57835e+09,-21167.9,-5.29278106478,1164.47831779,-0.00564393184518,-8.35476973416,19969.4,26.1284,-0.017946542673
-4.76211824529,0.00552183372896,0.987996,0.00352702577889,1132.48254342,693,0.919174704695,-5.54395722178,-1.14971455488,19735.1,-1.72734987196,379.633,0.702801392999,18819.733597,-2.84447628256,1.55739e+09,-20942.4,-5.28018051032,1145.91567207,-0.00551165505316,-9.12363005302,19759.1,26.1363,-0.0210218400166
-5.26228519821,0.00605291384211,1.0,0.00356363109206,1112.64380407,694,0.953000576626,-5.54997210104,-1.19151233763,19823.6,-1.28907014003,379.96,0.639108114604,18922.5315451,-2.95576058995,1.57344e+09,-21040.0,-5.28644891817,1122.99037604,-0.00557976461129,-8.68683642502,19856.5,26.1427,-0.0187279833451
-4.87284888556,0.00506245426132,1.0,0.00357081709659,1109.8378245,695,0.944178166525,-5.59835184408,-0.965336191822,19989.7,-2.04020554488,380.345,0.647549683773,19120.9427138,-2.83335993607,1.60903e+09,-21199.4,-5.3332762786,1120.68290634,-0.00576399064814,-8.37205292646,20029.8,26.1496,-0.0175252022454
-5.66250657994,0.00479703150169,0.998625,0.00359290650568,1108.48823411,696,0.943180261551,-5.58813922375,-1.20562531605,19495.9,-1.9267470475,380.514,0.712024088388,18639.4564753,-2.94538579332,1.52382e+09,-20739.3,-5.32325115922,1119.35803654,-0.00571448049918,-8.10206991758,19546.4,26.1546,-0.0164768328484
-4.46304835119,0.00725753176725,0.999929,0.00360966889107,1121.03152036,697,0.940453569983,-5.60365375612,-1.23949744621,20008.4,-1.63054796125,380.897,0.618913644492,19140.5129243,-2.88672606341,1.59912e+09,-21250.3,-5.33780293336,1131.53139242,-0.00573403720001,-8.6359517234,20056.7,26.155,-0.0189342762961
-5.47178092552,0.00605326255276,0.999995,0.0035631797047,1071.28990511,698,0.912821710184,-5.57879567314,-0.838111357987,19398.6,-2.23039678891,381.18,0.682473019438,18619.3160153,-2.93982000071,1.54562e+09,-20616.6,-5.31363320974,1088.48340502,-0.0056156014073,-8.42446945767,19475.1,26.1615,-0.0178688146254
-5.30341156733,0.00873464230715,0.999943,0.00350748763764,1022.33083733,699,0.900442305982,-5.61487456546,-0.686938697488,19734.0,-1.67301867965,381.613,0.686825591799,19004.8623101,-2.82818242511,1.60928e+09,-20965.9,-5.34866218631,1042.84320555,-0.00577289159802,-8.03131981447,19802.7,26.171,-0.0161725236642
-4.71301603962,0.00813647191115,0.996723,0.00352868703076,1082.84719707,700,0.926481814192,-5.56217172421,-0.803567212696,20161.3,-0.899035181829,381.951,0.670720022703,19349.5768345,-2.89951696727,1.65258e+09,-21386.7,-5.29809274432,1100.22082203,-0.0056234794506,-7.89488320349,20200.3,26.1754,-0.0152699106002
-5.43828773637,0.00715308435874,0.999944,0.00360153587656,1065.6163241,701,0.94031858406,-5.55831031639,-0.273868703521,20177.1,-1.79448635564,382.104,0.695520262612,19399.9173075,-2.919511685,1.65943e+09,-21452.2,-5.29426038225,1085.90992374,-0.0055818191003,-8.01489715384,20245.1,26.1791,-0.0157472280054
-4.8779522474,0.00634659149306,0.987722,0.00348962201097,1077.3873698,702,0.895381108223,-5.60449957719,-1.06980853458,20564.6,-1.23016080903,382.505,0.707844635453,19747.1194989,-2.97111193122,1.7152e+09,-21817.2,-5.33842032518,1097.83807269,-0.00571907511287,-7.90173631688,20606.5,26.1827,-0.0155910674871
-5.24622643148,0.0046500452062,0.997281,0.0035807578907,1149.0553584,703,0.905503371934,-5.54882709075,-0.630149966228,20374.6,-1.86437094191,382.759,0.665150042174,19469.263884,-2.88584826543,1.68898e+09,-21587.3,-5.28552971654,1161.48804453,-0.0056347408902,-8.48489121447,20399.5,26.1808,-0.0181353309737
-4.97037858667,0.00698444863446,0.98819,0.00359103810114,990.501648746,704,0.913599082102,-5.53906817343,-1.08632354411,20295.9,-1.39926260462,383.073,0.654048601216,19636.5272915,-2.86356997188,1.71312e+09,-21518.4,-5.27592980945,1011.54103993,-0.00557744903787,-8.65428717618,20411.9,26.197,-0.0194016238156
-4.51854455777,0.00595160499363,0.993985,0.00349222724269,945.719521455,705,0.88309151322,-5.51131438597,-1.42008865119,19907.8,-1.80131543603,383.296,0.608633203648,19333.6060899,-2.99687298001,1.66901e+09,-21137.3,-5.24888085087,997.618741049,-0.00545129938114,-8.37239832737,20062.1,26.1932,-0.0181690900391
-4.92292487875,0.00546255845742,0.993487,0.0034939332522,968.803781333,706,0.898930822938,-5.5504177959,-0.931300826791,20403.3,-1.72182012783,383.546,0.661518009733,19736.865472,-2.93691815279,1.71499e+09,-21605.1,-5.28713966433,1028.6163288,-0.00564753087034,-8.28424185418,20499.4,26.2017,-0.0175505819268
-4.37652323803,0.00699795336098,0.988188,0.00364702548036,1003.81687679,707,1.42378144969,-4.93943988928,-0.927959192391,20124.3,-0.188736426722,383.914,0.686677087435,19565.8715793,-2.81767435044,1.66953e+09,-21391.9,-4.70814436897,1080.87190514,-0.00505940551578,-7.87814047414,20343.3,26.1972,-0.0159745407839
-4.56921569322,0.00978629257074,0.990419,0.00354610218343,989.296252997,708,0.904402850681,-5.62360144463,-0.801460350886,20728.8,-1.84805292061,384.238,0.665220557689,20126.3364289,-2.79602467062,1.76641e+09,-22016.2,-5.3575807732,1106.44593942,-0.00587083321072,-8.10332149229,20915.9,26.2045,-0.0168108561654
-4.34407717873,0.00588043765259,0.996968,0.00348469561909,1073.63194965,709,0.887855816639,-5.55431657643,-1.33613187496,21040.8,-2.23047367661,384.548,0.663028532723,20297.8517704,-2.86894634275,1.80747e+09,-22271.8,-5.29000824435,1159.29678453,-0.00552315956836,-8.48543533759,21167.0,26.2144,-0.0184623060113
-4.88082763495,0.00551279451557,0.99702,0.00345384521761,1078.42090747,710,0.873296224952,-5.59035283169,-0.867447166011,20850.1,-1.79604475171,384.976,0.695805545222,20115.9016128,-2.95500775695,1.76538e+09,-22094.0,-5.32449099266,1148.81236471,-0.00562684820962,-8.38433532727,20985.7,26.2264,-0.0177006943067
-5.25173181091,0.0141209280946,0.991126,0.00491734527089,946.488841234,711,2.11490243648,-3.19935085691,-0.869948603384,20409.8,1.78394467796,385.269,0.740635209858,19872.4896502,-2.80657124585,1.74937e+09,-21648.8,-3.05651618198,1023.97681339,-0.00257528335479,-7.9648677472,20612.7,26.2261,-0.0175394481187
-4.90563905995,0.0160290686231,0.994505,0.00489450430082,1076.11966402,712,1.50853628777,-1.8597692171,1.6991724253,21152.5,2.29902417799,385.562,0.826558832504,20347.8751606,-2.71429610389,1.81452e+09,-22384.1,-1.78806929918,1123.82971634,-0.00106078400453,-7.64831733124,21216.1,26.237,-0.0159298940472
-4.570134809,0.0156447588938,0.986188,0.00480292231523,1032.07164717,713,2.01248610603,-2.96187139897,0.418055681227,21098.1,2.13178043849,385.921,0.948338560845,20387.3350337,-1.91591299323,1.81162e+09,-22340.5,-2.83121485114,1076.43505892,-0.00236002289582,-7.50258723525,21219.5,26.2503,-0.0150417659281
-4.57161491085,0.0138491571407,0.996328,0.00482180652766,979.637014391,714,1.50194912536,-1.65513364606,0.573254313389,21451.1,1.72753680234,386.22,0.948662574996,20784.9015558,-2.33647422344,1.89483e+09,-22676.4,-1.59278366549,1028.5351942,-0.000406074233494,-7.01463083968,21588.7,26.2476,-0.0177228536295
-5.13280500726,0.0083278760562,0.993895,0.00362226680793,983.317445909,715,1.43584401034,-4.80768518752,0.529117836312,20738.2,-0.139288556945,386.51,0.898468860794,20077.7299761,-2.4062110429,1.78882e+09,-21970.4,-4.58235517948,1037.70315513,-0.00489308523965,-7.86749033802,20845.1,26.2508,-0.0161242321959
-5.58493870284,0.00602502278495,0.995368,0.00358455531323,971.258650684,716,0.98594184835,-5.45220350481,0.687816811758,21312.5,-1.10654089085,386.865,0.816981213595,20650.6319588,-2.86975432893,1.90557e+09,-22512.7,-5.19431792705,1025.63823892,-0.00560924141092,-8.15855610821,21412.9,26.258,-0.0167065045599
-4.98091055952,0.0140645242929,0.990741,0.00478786510191,1023.6235531,717,1.51215177868,-1.84025687593,-0.66813406648,21156.3,1.57382615489,387.272,0.75719875397,20493.8267869,-2.7953917116,1.87083e+09,-22361.9,-1.76612891105,1074.75415801,-0.000967442919232,-7.13715802029,21285.8,26.2601,-0.0159534476992
-4.77766069629,0.00467971338644,0.99539,0.00353281767042,1018.63423676,718,0.926286137551,-5.55700003464,0.75456056078,22111.4,-1.64315019859,387.612,0.92575243634,21442.5017476,-2.58206180081,1.99593e+09,-23360.1,-5.29329719987,1096.05455296,-0.00562671012671,-8.59500656751,22239.5,26.2727,-0.0188113679146
-4.21632089754,0.0134963300209,0.99865,0.00451628145491,975.913061329,719,1.43445703223,-1.63826847869,2.13749572567,22037.6,1.67185298817,387.944,0.984474842553,21374.3075159,-2.2194109092,2.00754e+09,-23256.8,-1.57669275072,1052.6946678,-0.000357501313798,-6.84530690315,22127.3,26.2713,-0.0165916246526
-4.90424794891,0.00666432614841,0.998928,0.00360314440167,1008.79211944,720,0.945629387954,-5.58523415153,0.469198722529,21949.6,-1.17205262162,388.345,0.968709112299,21183.5877602,-2.39729017015,1.97031e+09,-23166.9,-5.3199878017,1043.3684557,-0.00565913658795,-8.23289035669,21986.5,26.2771,-0.016688838773
-4.76029220101,0.0144486561363,0.998096,0.00458947391464,1058.08789766,721,1.48610392172,-1.73151969943,1.6674044796,21871.7,1.82245850668,388.814,0.730078526015,21127.3736877,-2.84838630815,1.97925e+09,-23107.6,-1.66502925117,1077.97109858,-0.000537143972047,-6.92946451968,21980.0,26.2757,-0.0165530088641
-4.2790764351,0.0131084718237,0.989946,0.00474479372854,1005.51672732,722,1.81611712302,-2.36195351025,0.404819309308,21638.2,1.58126589208,389.029,0.912121333609,21054.8911552,-2.03833310919,1.93825e+09,-22919.4,-2.26202332648,1057.41113274,-0.00150959390279,-7.24336403402,21832.0,26.2831,-0.0143200664809
-4.54059269607,0.0161035676597,0.993894,0.0049055812444,1001.51447015,723,1.41545478668,-1.44905824442,1.81119530086,21363.0,2.12793003139,389.496,1.02651902722,20723.5503412,-1.96423732351,1.91422e+09,-22620.1,-1.3971357934,1064.37544656,0.000317148415546,-7.14755758446,21503.2,26.286,-0.0164783917972
-4.23948476357,0.0144587714358,0.991491,0.00447713705236,1002.02693466,724,1.36299851386,-1.71836489603,1.07734101321,21776.1,1.90516031007,389.824,0.858648265357,21073.727442,-1.66598935867,1.95424e+09,-23020.6,-1.65068361288,1053.5474647,-0.000593589396197,-7.01349469958,21850.9,26.2863,-0.0147090525683
-4.55962792984,0.0167081570349,0.991486,0.00532180173808,989.591684877,725,1.44897106353,-1.45638695081,0.654109849594,21618.7,2.20477087553,390.214,0.937244375995,20908.2458802,-2.07466081266,1.93863e+09,-22878.2,-1.40045940816,1018.38458354,0.000360741111296,-6.94116886883,21697.1,26.2906,-0.0134711460249
-4.47761102618,0.0290969256157,0.990394,0.00530960097072,1029.15012044,726,1.48636002699,-1.71786996243,1.45022925204,21830.3,4.3318386413,390.619,0.979983191971,21106.7471193,-1.73968428028,1.95391e+09,-23112.2,-1.64439643127,1061.31462856,-0.000390233834093,-7.47440060179,21909.6,26.2984,-0.0163303508523
-5.13266516313,0.0136002761323,0.980487,0.00410896581944,1003.83535512,727,1.67735431842,-4.50335883548,1.34063921343,21756.0,1.53899290849,390.912,0.982618120891,21007.5373051,-2.19868024169,1.92278e+09,-23022.7,-4.29416859315,1026.24792621,-0.00462898216285,-7.95708556002,21789.0,26.3039,-0.0171845618385
-4.37452193113,0.0134222516318,0.984291,0.00467924370041,1082.87765348,728,2.0281085417,-3.02099938787,1.18264438036,20995.7,1.70668588762,391.308,0.880822998477,20158.2385517,-2.46343655285,1.79426e+09,-22296.3,-2.88731199843,1094.22807557,-0.00241621172976,-7.92322781734,21020.6,26.3091,-0.0176465272756
-4.84281760711,0.0194249099194,0.991817,0.00491145664897,1057.54680071,729,1.44884055031,-1.70851113355,1.62166429821,20709.7,2.82202629462,391.744,0.964083301245,19925.1166271,-2.12882562688,1.76639e+09,-21993.2,-1.63888706347,1068.27525494,-0.000540162482613,-7.63165118269,20745.5,26.3134,-0.0152806412935
-4.20703072646,0.0216020575074,0.998273,0.00474960144814,1066.24651091,730,1.60682580623,-1.75840403849,1.28491252341,20903.3,3.6233316813,392.074,0.954542393926,20067.8097773,-1.94489216977,1.75922e+09,-22233.0,-1.69056233245,1075.88730818,-0.00051381321113,-7.35283562487,20925.3,26.316,-0.0151322050935
-5.00107355743,0.00684512467253,0.993809,0.00364782876654,1067.50864661,731,0.927488578668,-5.57495600005,-0.724271000781,20804.2,-1.83681459533,392.321,0.751289075895,20011.8456889,-2.91542439578,1.77773e+09,-22112.7,-5.30996200999,1076.58870775,-0.00561256224816,-8.44040969125,20858.8,26.3273,-0.0177152167796
-4.52378463151,0.00583402114783,0.98733,0.00345756828544,1077.69291778,732,0.908001944719,-5.55894845674,-1.22632281517,20719.4,-1.38155517567,392.624,0.649053464011,19895.0637582,-2.85827438559,1.76544e+09,-22011.6,-5.29513327578,1089.54092654,-0.00564145655499,-7.84694735486,20755.9,26.33,-0.0158364588863
-5.83214112857,0.00572551015867,0.985857,0.00367134424878,1042.0247456,733,1.06508691597,-5.34071489872,-1.06334163131,20686.4,-1.125059859,392.909,0.734203174966,19907.346562,-3.02101001606,1.73052e+09,-21981.0,-5.08798676632,1058.76617609,-0.00539813148245,-8.1058957039,20735.0,26.3365,-0.0169281333449
-4.39174311408,0.00548301381366,0.992712,0.00351442103235,1161.02049936,734,0.944826341559,-5.56439955854,-1.40578732629,21277.8,-1.76215110753,393.097,0.612037313105,20431.2981552,-2.88975169304,1.82648e+09,-22593.5,-5.30047328599,1179.62058711,-0.0056412700256,-8.18015178186,21357.5,26.3395,-0.0170141983639
-4.56909737447,0.0124150144038,0.982978,0.00402618318971,1096.34655407,735,1.69183553169,-4.3281219775,-0.990058987275,21089.2,1.44956758794,393.449,0.693070474959,20322.8554057,-2.85824284231,1.8201e+09,-22401.6,-4.1271994792,1138.17500781,-0.00431206111302,-7.6933653422,21185.7,26.3393,-0.0163118735886
-5.3878556822,0.0203770041589,0.996402,0.00509259979695,1029.33666961,736,1.47131418924,-1.55084487934,0.23057586474,20973.2,2.58466743378,393.811,0.817131319507,20217.6040581,-2.52018795632,1.81555e+09,-22262.5,-1.49404136734,1066.98992271,-4.74751945331e-05,-6.51057838342,21020.4,26.3487,-0.0152690143106
-5.4455986931,0.0134368672028,0.983036,0.00450901002126,1077.16038322,737,1.96636491402,-3.75416114847,0.648903755382,20962.8,1.56161380268,394.147,0.915761991601,20161.8082252,-2.56830347737,1.80767e+09,-22247.7,-3.58207320377,1104.72997002,-0.00342108460222,-7.36147409241,21007.6,26.3458,-0.0151513876243
-5.79910161549,0.00908637095985,0.998443,0.00361507809012,1068.38630612,738,1.47056584882,-4.86665705716,0.82422536453,21569.4,0.2450312182,394.578,0.789038386023,20798.4715528,-2.77369622797,1.90668e+09,-22876.3,-4.63884611791,1099.39196827,-0.00492116549483,-8.4640960163,21639.6,26.3506,-0.0184992266459
