AverageEsReturn,StdEsReturn,StdReturn,AverageReturn,MaxEsReturn,MinReturn,AverageQLoss,Epoch,AverageQ,Iteration,MinEsReturn,AverageY,PolicyRegParamNorm,AverageAbsQYDiff,AverageAction,AverageAbsQ,MaxReturn,QFunRegParamNorm,AveragePolicySurr,AverageAbsY,AverageDiscountedReturn
278.179185988,344.31916058,232.960157723,215.833701579,764.777192202,11.7810613138,0.000483535,215,0.338328,215,19.0589384653,0.338299120254,47.7928,0.0104908220267,0.917544,0.339308,887.522492404,38.5382,-0.345481,0.339006468261,57.675550434
120.918429661,134.38310226,13.4348303318,957.620033848,384.756498135,927.353016693,0.000560435,216,0.335846,216,6.40456151324,0.33586040759,47.8682,0.0109987305896,0.925032,0.336867,979.490897602,38.6102,-0.342965,0.336611943388,86.7485880312
109.638784714,81.4649122203,3.21296900898,170.910567795,249.000891614,163.060789975,0.000499816,217,0.33453,217,26.6903591412,0.334511447728,47.9176,0.010577673787,0.997096,0.335559,178.063207478,38.6667,-0.341929,0.335257036245,102.741179022
188.162878768,69.1832764053,364.941726652,587.600461814,306.898066812,117.058811721,0.000525204,218,0.333071,218,68.4391916375,0.333046651407,48.0319,0.0109158109427,0.945704,0.334326,967.264669124,38.7162,-0.341012,0.333948747881,81.7648795319
142.443255979,68.2665788761,42.0213010268,1035.22313893,212.841266993,992.160285734,0.000443425,219,0.331466,219,55.3927314229,0.331476955012,48.1175,0.0106073469083,0.95593,0.332655,1091.25959061,38.8173,-0.339256,0.332356380469,119.494413173
511.088066492,0.0,392.81670998,248.047127855,511.088066492,-53.4058051486,0.000516489,220,0.33144,220,511.088066492,0.331431616204,48.2093,0.010675109367,0.934989,0.332528,967.122757269,38.8907,-0.339103,0.332257649937,39.5821640962
882.255106011,0.0,28.1510421156,1031.28567531,882.255106011,970.526236457,0.000444379,221,0.331055,221,882.255106011,0.33103148388,48.3124,0.0104088428665,0.948976,0.332112,1058.45692295,38.9569,-0.339001,0.331800999709,113.442400127
206.874288724,287.372948194,113.655698726,97.521518636,837.483576066,-30.9904201895,0.000569706,222,0.331293,222,-22.7776619853,0.331306537184,48.4346,0.0110248888367,0.979884,0.332301,472.196882427,39.0391,-0.338362,0.33202571785,55.8103507975
370.972592935,241.982253214,16.2167559177,37.5003105807,612.954846149,-15.8726081835,0.000465987,223,0.32836,223,128.990339722,0.328344179977,48.5024,0.0107051328312,0.976999,0.329474,71.3393594473,39.0895,-0.335564,0.329077720294,30.7415504607
69.5061234586,100.832836279,9.27038964339,9.94994311729,243.864206105,-9.53552534275,0.000439896,224,0.329294,224,2.88681668016,0.329292099034,48.6213,0.0102956364315,0.973504,0.330295,18.0975233491,39.1348,-0.33707,0.3300092248,24.9814811229
137.887329573,275.430840679,393.231111626,889.068891529,865.765787682,8.80787086405,0.000436892,225,0.328751,225,16.2059359606,0.32874295731,48.7048,0.0103375131909,0.922501,0.329773,1067.77889315,39.2172,-0.336054,0.329424806313,112.144686462
392.368920581,43.7526327783,32.0145918143,9.89431939426,436.121553359,-24.4205058583,0.00049901,226,0.327509,226,348.616287802,0.327514261725,48.7963,0.0105163416723,0.974067,0.328478,53.6999170495,39.293,-0.335083,0.328196411009,18.7857520035
189.56313232,237.479691631,2.08576398924,1062.453983,524.043152645,1059.43303243,0.000469274,227,0.328,227,-3.89219604375,0.327979487937,48.8416,0.010378492692,0.923664,0.329051,1065.42815439,39.3554,-0.335733,0.328741207563,129.788525384
341.983038926,311.8824024,2.75641101981,1062.03946647,884.700658225,1057.96006519,0.000423104,228,0.327738,228,38.1124184348,0.327729235066,48.986,0.0102352125613,0.872221,0.328822,1066.98797058,39.4116,-0.335508,0.328521037087,127.019637816
57.7231617436,0.0,1.89718539261,1067.04635579,57.7231617436,1063.71786972,0.000496709,229,0.326977,229,57.7231617436,0.326975065882,49.0692,0.010505077337,0.917447,0.327874,1070.63612203,39.4669,-0.334617,0.327672677367,130.869325124
232.045525345,329.798324958,5.96825270639,46.0017433722,960.449704125,36.2347875073,0.000535317,230,0.327275,230,9.40969723148,0.327281288078,49.1269,0.0109316851575,0.987641,0.328104,62.8756431496,39.541,-0.335097,0.327896947674,35.3288623993
73.924502072,61.5162531543,6.02930978055,49.3806711039,192.444634018,37.487644271,0.000480651,231,0.326278,231,9.01384920461,0.326244305559,49.2117,0.010441860102,0.986878,0.327249,62.7505733876,39.6143,-0.333052,0.326977525815,37.4235008563
133.708670876,124.538016979,5.85735723723,48.6153738174,324.816146061,38.3336790972,0.000453714,232,0.324735,232,-3.523851779,0.32476444803,49.2262,0.0102306230987,0.987751,0.3258,64.0580676111,39.6837,-0.331475,0.325544682482,36.9655680695
34.9107167406,37.6474020825,5.95942596714,49.2328378677,86.9842841775,38.2903621617,0.000504029,233,0.324213,233,-0.73064953668,0.324187848992,49.343,0.0107283559132,0.98465,0.325147,64.388202452,39.7496,-0.331281,0.324801310341,37.392263733
172.580047823,259.513709008,1.98322377667,1072.14940804,751.460968298,1069.3554797,0.000468629,234,0.32245,234,20.6249404145,0.322452393583,49.444,0.0104403560216,0.923719,0.323345,1076.05657623,39.8275,-0.329891,0.323094048831,132.48195287
229.648163771,200.108508996,375.804369336,887.33071074,572.193307954,16.2809380605,0.000488363,235,0.324839,235,29.38547231,0.324814319971,49.5578,0.010616939745,0.957877,0.325712,1081.29088926,39.9051,-0.331821,0.325418564458,76.4581398409
75.9220173122,60.7016899523,495.314334754,690.231718993,163.475062446,46.1200587384,0.000462406,236,0.323543,236,11.3311200792,0.323529085192,49.6469,0.0105537614725,0.986186,0.324442,1076.6678251,39.946,-0.330694,0.324129391718,96.5190692043
195.333990288,222.287726704,50.8716592888,749.289179169,587.320168713,671.103335337,0.00050671,237,0.324089,237,-39.745373315,0.324101854709,49.679,0.0106835276406,0.948762,0.324944,860.717436788,39.9914,-0.331766,0.32466223164,17.1285915753
41.5394156786,45.5561073259,357.475125747,389.146627249,104.999857706,32.0478559665,0.000467838,238,0.321702,238,-13.42936324,0.321685096325,49.7521,0.0103116737548,0.949652,0.322598,903.714295693,40.021,-0.329336,0.322305784377,35.3125481354
177.654834858,0.0,3.21857064742,865.748987648,177.654834858,860.111443372,0.000451742,239,0.321283,239,177.654834858,0.321258095083,49.8382,0.0104362952915,0.930816,0.322072,870.965423237,40.1101,-0.328304,0.321802068299,37.1005402795
672.258939053,68.6862392098,17.3974690957,844.827410523,740.945178263,809.019582552,0.000458874,240,0.322417,240,603.572699843,0.322411026369,49.9421,0.0102848890623,0.943997,0.323244,874.840868063,40.1625,-0.329158,0.322943436542,31.7267790323
155.227383848,238.555947075,306.752688597,656.837502778,486.221551653,-68.7132659747,0.000449293,241,0.321152,241,-66.7989445817,0.321181272071,50.0181,0.0101623398786,0.914011,0.321968,859.251613281,40.2023,-0.327976,0.321746607422,23.475973273
91.6313962287,193.914908848,113.131202616,67.0519408961,470.18931672,41.480049004,0.000467086,242,0.319438,242,-84.2896601301,0.319421943817,50.1053,0.0103411810922,0.980792,0.320261,1063.98640758,40.2724,-0.326385,0.31993963075,41.4698046899
330.076291515,338.18603143,6.40426776248,49.5046810489,799.080127078,39.2730115867,0.000414581,243,0.31965,243,14.449535048,0.319650055411,50.1927,0.00981762037209,0.985138,0.320357,65.824670365,40.3262,-0.326479,0.320098708705,37.4867682968
231.057713807,308.676245325,46.4272418703,920.308436141,667.569645774,872.104714893,0.000451075,244,0.319092,244,8.9890610648,0.319065662915,50.2762,0.00998656787714,0.958928,0.319764,991.149836353,40.3748,-0.32592,0.319550029522,125.16393562
213.436988226,168.109044167,291.918527905,245.62628637,440.979816568,45.3058818934,0.000398171,245,0.31902,245,40.0067771471,0.319021088084,50.3568,0.00980997062138,0.976029,0.319732,883.530478653,40.4348,-0.326107,0.319465258185,72.7996575328
89.8138129229,126.221931787,503.736904425,615.624206426,328.994948567,48.8826354519,0.00040289,246,0.318274,246,-7.61959133716,0.318277722515,50.4367,0.00970316398141,0.964816,0.318931,1068.69453889,40.4893,-0.325727,0.318762101955,90.9413539236
571.08114052,0.0,6.13571718116,49.1108158852,571.08114052,38.3782999199,0.000483124,247,0.318567,247,571.08114052,0.318554991552,50.5329,0.0102202028152,0.983886,0.319247,68.3384378797,40.5592,-0.325633,0.318959836427,37.2781419617
324.125207402,243.691701549,62.3193714874,53.4896424435,772.30582037,39.2505661204,0.000414493,248,0.320623,248,61.1844740627,0.320601455405,50.5846,0.00981478934871,0.978559,0.321279,880.956182245,40.6216,-0.327901,0.321069457695,37.1597954942
91.0310964699,111.59819823,109.698148523,71.6734104187,343.979118685,52.4631686826,0.000413506,249,0.318921,249,-35.7382536558,0.318943911587,50.6751,0.00980552299848,0.963947,0.319539,1070.97440314,40.6713,-0.326301,0.319316468816,43.0623941798
75.0297766584,18.8812288751,367.070395635,211.149701,93.9110055335,43.0579603191,0.000466049,250,0.318179,250,56.1485477833,0.318171938252,50.7505,0.0101184695103,0.96806,0.318872,1062.77571728,40.7138,-0.325746,0.318633982155,53.7797406808
221.890739726,299.93413193,283.0811702,953.818988189,977.661185434,71.236930482,0.000459782,251,0.31796,251,44.0765237148,0.317921683619,50.8311,0.00979876244711,0.964886,0.318662,1061.12393115,40.7722,-0.324799,0.318355041085,114.952694031
138.827939506,75.4984726534,3.42001818074,1063.72607596,238.244723477,1059.5711125,0.000446095,252,0.316661,252,55.3963157936,0.316685297206,50.9402,0.0096783940828,0.923281,0.317314,1068.29726238,40.8091,-0.324139,0.317111832825,127.542159892
440.854081735,296.149352985,94.2055243469,61.8870226466,818.416361775,39.0824309942,0.000442335,253,0.317728,253,95.096184109,0.317702106079,50.9963,0.00982403766205,0.979191,0.318505,871.066449766,40.8688,-0.324956,0.318200009898,38.2628035389
158.007796127,172.657264991,9.69838146044,48.8202092188,502.321343125,-3.73887021333,0.000391581,254,0.318051,254,-3.69136741491,0.318067666873,51.0584,0.0096234908418,0.984807,0.318714,63.2436868867,40.9187,-0.324795,0.318470238122,37.1516635075
319.699203532,249.137825851,146.465743376,82.3490466103,722.489857963,43.408800528,0.000368398,255,0.318466,255,61.6729244502,0.318481837939,51.1208,0.00936019185393,0.974798,0.319159,889.49320206,40.9571,-0.325536,0.318957818312,41.2957977461
303.520546245,336.606530169,266.102638779,130.492052555,779.539236435,17.0688328634,0.000414202,256,0.317767,256,62.2571004878,0.317747715703,51.2141,0.0098330377066,0.972839,0.318532,1059.1142055,41.0173,-0.324591,0.318257717255,46.8370480318
112.270362135,75.799775384,9.95950043739,50.2365003985,220.434569495,-5.25741339881,0.000413719,257,0.317242,257,10.6181958628,0.317245281736,51.3156,0.00972849857202,0.985128,0.318081,68.4720354543,41.0854,-0.323504,0.317760978351,37.8931110735
183.899375997,0.681351728384,224.509003862,753.406735279,184.580727726,47.3255250062,0.000405628,258,0.316813,258,183.218024269,0.316805749685,51.416,0.009347117758,0.952969,0.317536,849.075230656,41.1021,-0.323276,0.317315290751,35.1471622392
240.334406965,330.099967771,5.47966150089,54.6605109796,940.880160299,45.1250728291,0.000464757,259,0.315792,259,15.4748497017,0.315806064018,51.5191,0.00986195591414,0.975525,0.316586,70.6893002448,41.1852,-0.322139,0.316365504766,40.7042474618
114.281337458,112.602626859,6.71198782252,51.5590220391,374.422291181,39.423788131,0.000452101,260,0.314238,260,-3.78439386117,0.314242860854,51.5931,0.00979571781032,0.98866,0.314954,72.5980629435,41.2399,-0.320854,0.314743183908,38.7389365891
102.865140858,178.39868329,3.49309957846,1058.27124678,569.801008194,1052.38193856,0.000445759,261,0.314595,261,0.726926562564,0.314600225612,51.6785,0.00946833958712,0.933521,0.315301,1063.49598526,41.2888,-0.320805,0.315095431818,129.19946512
95.7697627361,39.1073913659,6.45480168713,51.2371397037,134.877154102,40.5137744058,0.000391612,262,0.312729,262,56.6623713701,0.312725752279,51.7246,0.00927651739175,0.981997,0.31339,72.2289861994,41.3413,-0.319025,0.313162363191,38.5683781172
273.137346598,379.417511925,15.8398023408,1063.43630674,927.259774106,1022.70022614,0.000352327,263,0.311789,263,21.9251550433,0.311779039635,51.8188,0.00910697232741,0.963951,0.312349,1076.36269295,41.3824,-0.317854,0.312111761817,126.675524944
169.151770592,226.869727963,12.5682772065,58.6699607362,730.978760641,50.5024333958,0.000406207,264,0.310525,264,16.7225414572,0.310513312796,51.9073,0.00949230324906,0.976037,0.311096,169.101075408,41.4412,-0.316684,0.310818547057,41.3549162141
158.999351247,144.002651691,199.611650421,273.338394987,387.92992913,40.5154077095,0.000377747,265,0.309715,265,15.7218025022,0.309705268431,51.9831,0.00921400933428,0.991802,0.310232,500.197164139,41.493,-0.316178,0.309978119152,87.1380905288
169.47668834,116.632253355,3.97342750838,49.0297882357,351.379933471,41.2751410989,0.000387574,266,0.309253,266,35.1009290536,0.309261935295,52.1106,0.00920463836866,0.979859,0.309793,58.2093665212,41.5506,-0.315305,0.309560809428,36.8166770924
171.0790122,175.153985376,345.506630822,191.655773176,453.887036258,43.7313143065,0.000374923,267,0.307813,267,16.8328592256,0.307829729424,52.1588,0.00908782320416,0.962747,0.308343,1121.38533532,41.5991,-0.313991,0.308128898406,52.0849458524
138.253059979,98.644504757,339.750278867,186.390871627,298.377960225,40.3661102841,0.0003908,268,0.306713,268,24.6052026648,0.306700785195,52.2416,0.00920369150299,0.967376,0.307229,1078.67504632,41.6415,-0.312651,0.307027400645,51.6704046147
107.625965779,86.7807356664,7.34290371015,52.2146330812,200.331818393,39.93360774,0.000363766,269,0.307618,269,12.4037681468,0.30761084723,52.269,0.00884200477593,0.984021,0.308112,72.7207119012,41.6496,-0.31336,0.307909942378,39.1171527343
63.799169373,41.8258683605,52.4413773718,166.574340283,146.948878587,45.5607662826,0.000412348,270,0.305701,270,8.83795663743,0.305686515601,52.3618,0.00934870540246,0.98072,0.306249,211.401154878,41.6907,-0.311588,0.306014398014,90.6730260335
86.1449610882,68.4531433915,6.20945783942,47.6434655792,198.910083473,36.7686093173,0.000371749,271,0.304026,271,-12.800312025,0.304035926757,52.3917,0.00901051697494,0.985982,0.304577,62.9238955583,41.754,-0.31014,0.30438171924,36.3008026635
51.0642036687,57.0756767819,408.987919446,486.629177731,144.884113342,-71.0820594706,0.000371905,272,0.304012,272,-25.1944342441,0.304000835621,52.503,0.00893681629183,0.932621,0.304532,893.091542766,41.7913,-0.309795,0.304290528136,32.2292115211
222.588770939,199.636178114,419.952468452,381.155536851,471.601862394,-20.6854906458,0.000429824,273,0.302432,273,-17.1404532457,0.302426290465,52.6121,0.00923499025804,0.897327,0.30301,846.188524613,41.8315,-0.308294,0.30279153448,12.9744815893
31.5953162511,54.9490464642,41.2162823107,844.580198265,77.0683363963,754.395439598,0.000382902,274,0.302378,274,-45.7145379572,0.302378000543,52.665,0.00880073722089,0.933292,0.302872,898.554580169,41.8514,-0.30795,0.302649664615,31.9718049125
220.330771799,189.190549062,13.9162567659,799.756402763,526.275591631,778.74197361,0.000357688,275,0.301668,275,32.4955341295,0.301657894696,52.7487,0.00891697446001,0.927277,0.302282,830.80489774,41.8776,-0.307673,0.302004539273,16.2159693149
181.537817185,172.196675338,324.798955426,338.715998766,353.734492524,-30.0876650001,0.00033544,276,0.299566,276,9.34114184709,0.299563862831,52.8534,0.00872965609288,0.948674,0.300126,831.707564702,41.9243,-0.305565,0.299915063206,16.9330431206
402.318601383,371.415622406,297.491701193,642.147398947,773.734223789,-21.5966295225,0.000327596,277,0.299193,277,30.9029789765,0.299191717429,52.9065,0.00870484662459,0.918091,0.299738,813.974422832,41.9659,-0.305034,0.299531204655,14.1094769702
335.251930754,301.254083259,112.480667046,959.501716507,649.124461808,830.449198158,0.000367322,278,0.298783,278,4.03929698035,0.298786093659,52.9998,0.00874481598454,0.945859,0.299279,1077.75100429,42.0189,-0.304187,0.299078517665,82.188226073
246.923579546,267.525104011,301.793677088,155.466088933,619.962561501,40.1584478958,0.000323857,279,0.299038,279,5.76014681477,0.299022998091,53.0611,0.00851418595645,0.965588,0.299506,1062.00177381,42.0505,-0.304548,0.299269785823,49.7641124269
74.7594525892,80.5108535983,472.268005047,319.587699263,218.494404601,-28.0237538193,0.000366802,280,0.297401,280,6.55387755064,0.297410810106,53.1226,0.00868490300857,0.897321,0.297865,1055.55112784,42.0901,-0.302813,0.297659448516,37.4268276486
338.0478045,246.573923776,4.63992599131,1041.16151375,565.960712575,1032.18176234,0.000347218,281,0.296373,281,-4.46899075951,0.296357859827,53.1379,0.00863909944307,0.863588,0.296795,1046.48671605,42.1456,-0.301895,0.296605337268,120.868733747
156.045914498,139.477899734,78.2043859823,85.0371080656,353.284702984,41.4212841238,0.000340876,282,0.295157,282,55.4843542981,0.295163239536,53.2126,0.00838982384476,0.977344,0.295593,292.9431555,42.1867,-0.30044,0.295420630688,51.0932823078
245.462265764,212.188590648,9.04329253065,936.823944313,573.053852022,926.055119228,0.00029303,283,0.294258,283,13.2756544328,0.294252957364,53.2434,0.00829508315541,0.91595,0.294698,953.220538877,42.2312,-0.299508,0.294503097975,58.0721202596
204.447385451,113.874216632,411.610144423,465.158938344,314.688440542,-126.285951596,0.000299166,284,0.292913,284,47.6598123621,0.292923083903,53.3371,0.00825108540414,0.946482,0.293449,825.111392284,42.2715,-0.29834,0.293220916919,15.8028193557
225.634470435,159.15485954,3.81764662993,1052.76374756,438.154299787,1042.02306678,0.000340323,285,0.292147,285,55.1725653544,0.292138777663,53.3774,0.00844630401091,0.871332,0.292619,1057.58283028,42.3377,-0.297442,0.29240535699,125.447145093
293.346290079,0.0,75.327658678,389.089031983,293.346290079,156.606696222,0.000310284,286,0.291225,286,293.346290079,0.291215655699,53.4124,0.00829166777544,0.969685,0.29169,491.180974659,42.369,-0.296601,0.291489244906,117.093017105
507.060873265,400.698869614,2.10228659109,1068.02507892,907.759742878,1065.07069772,0.000349645,287,0.288933,287,106.362003651,0.288923371622,53.4416,0.00825538175231,0.861498,0.289445,1071.31433699,42.4125,-0.294003,0.28923524514,130.650945299
656.896679965,3.85671870487,3.93337051438,1062.20093045,660.75339867,1056.61090432,0.000332291,288,0.288223,288,653.03996126,0.288233081442,53.5254,0.00816674263803,0.929081,0.288752,1070.7078195,42.4466,-0.293089,0.288543732257,129.775901976
436.873763183,111.997835999,480.377762284,728.472968068,548.871599183,45.6948795135,0.00033191,289,0.287379,289,324.875927184,0.287360064973,53.5959,0.00812106922931,0.976043,0.28783,1081.55119752,42.5143,-0.292367,0.287615757164,95.7938673543
300.103982122,280.055902466,410.163476196,453.838756256,681.931498821,40.3342054603,0.000320207,290,0.285914,290,18.0706683654,0.285939527889,53.6197,0.00797256425672,0.895582,0.286395,1066.99122343,42.5771,-0.291071,0.286229466811,43.0754632169
216.353646237,201.170843768,26.3978566098,921.167256818,539.273571155,881.85891496,0.00033797,291,0.284872,291,43.2088104223,0.284841187648,53.6894,0.00808388011659,0.962543,0.285291,944.93445927,42.5911,-0.289965,0.285077558546,46.6669103486
216.407907087,118.773951618,268.557277154,131.999045075,398.236505407,38.7997652564,0.000369189,292,0.28303,292,90.0674141432,0.283032494757,53.7427,0.00830272616982,0.936594,0.283477,1068.69716891,42.6529,-0.287939,0.283268953948,47.7620163923
193.676944318,127.494332331,328.176448368,610.271246234,340.692341422,94.3584704105,0.000334163,293,0.282721,293,-3.57499604059,0.282720598771,53.8378,0.00805302180727,0.933665,0.283199,1035.24051143,42.6852,-0.287588,0.282958749632,77.956384349
159.987178632,97.2863270727,391.047802066,348.827074703,257.273505704,-127.551297102,0.000297519,294,0.280796,294,62.7008515591,0.280786603394,53.9084,0.00776998119169,0.914096,0.281225,865.113745288,42.7178,-0.285897,0.281006722933,35.036816804
277.04116038,194.428414909,134.422296605,812.558282377,529.733059671,698.737627407,0.000260796,295,0.280172,295,16.4833952428,0.280183228916,53.9942,0.00762556788783,0.90591,0.280566,1051.00164094,42.7431,-0.285347,0.28042198631,124.619762346
106.49054459,103.470295714,307.524058365,925.659857978,290.71675045,146.700154887,0.000271034,296,0.279711,296,-3.26922986552,0.279710723475,54.1055,0.00771347444071,0.952401,0.280144,1126.01395558,42.765,-0.284882,0.279940663379,113.952907289
227.824990004,295.703486515,232.377653161,58.5776295774,737.952003151,-2.72545259685,0.000303623,297,0.277366,297,28.9142679187,0.277342019392,54.1304,0.00790601940517,0.945757,0.277837,1027.8744949,42.8159,-0.282648,0.27757349338,4.88068648277
81.707829009,78.2359920397,210.582305839,422.33429254,203.481561732,81.8674922027,0.00029402,298,0.276623,298,10.1113256758,0.276633565552,54.1789,0.00773522708226,0.95602,0.277047,950.333454381,42.857,-0.281759,0.276856269143,113.295845627
274.423201264,137.24774064,167.802851764,330.359401731,414.902951201,91.0856750911,0.000251394,299,0.27588,299,43.8985304486,0.275860429037,54.2976,0.00741021599001,0.981509,0.276295,509.358415028,42.891,-0.280648,0.276105165348,110.819550265
380.434261979,48.4743581458,37.9231484012,972.739450431,416.645489785,949.043297544,0.000272874,300,0.274839,300,311.918278785,0.274852150162,54.428,0.00755071869373,0.976313,0.275257,1051.95852397,42.9135,-0.279232,0.275081127134,77.2704179912
259.743071502,189.703051608,184.49367385,823.520014753,479.317087166,451.924295352,0.000273181,301,0.27356,301,-18.5266857688,0.273558053964,54.5071,0.00754925345288,0.925889,0.274039,1170.58473671,42.9555,-0.27831,0.273800300698,108.881732087
264.133245411,181.354240804,53.9003138201,367.551851267,515.516367603,82.6666284211,0.000290406,302,0.271578,302,30.7241496235,0.271571697378,54.603,0.00775149786591,0.989828,0.27206,476.950378187,42.9865,-0.2767,0.271815571391,131.976768405
182.627723899,146.799037575,425.54836645,532.260416699,411.366379128,-26.596778389,0.000223891,303,0.270588,303,5.22786028113,0.270585356926,54.6956,0.0071107307025,0.942113,0.271052,877.234442448,43.0211,-0.275114,0.270870250976,19.9480971183
102.356500855,144.885899385,232.73897905,551.817661639,304.867579541,104.034645895,0.000237091,304,0.270569,304,-25.9144603431,0.270548594307,54.7251,0.00718528498745,0.956984,0.271045,815.191773646,43.0799,-0.275483,0.270823580671,71.6059027589
398.457138884,240.259345806,13.874442553,477.007763626,620.299414612,449.832135336,0.000245302,305,0.269385,305,21.5810557255,0.269390417566,54.8067,0.00720973657279,0.962235,0.269834,507.451843564,43.1203,-0.274282,0.269666880501,112.876858429
198.595635859,108.086569241,84.212802388,254.942863133,324.935955128,165.97369067,0.000254708,306,0.268877,306,4.00459253974,0.26886861369,54.8592,0.00735019918738,0.967495,0.269359,580.579007647,43.1488,-0.273775,0.269155706384,96.2285834074
205.033053503,194.64507755,149.536814137,417.511587714,512.409760163,118.986022974,0.000291166,307,0.266614,307,29.5298469641,0.266618075119,54.9318,0.00763524954736,0.943288,0.26718,879.188918342,43.1781,-0.27155,0.266969654855,99.4292291944
7.02855781827,0.0,108.228866079,333.359207633,7.02855781827,78.263516976,0.000254267,308,0.26566,308,7.02855781827,0.265670319409,54.992,0.00738877648059,0.983345,0.266131,503.529977695,43.2152,-0.270755,0.265964407684,120.825799987
399.089778444,280.590301712,116.844540848,303.828448358,883.47506029,86.5099727781,0.000272539,309,0.266499,309,4.9143410082,0.266492862486,55.0337,0.00743254713543,0.979584,0.266849,490.743980517,43.2733,-0.271745,0.266704879754,101.992372184
227.745157079,122.913205585,22.1723573404,80.0982026195,407.628229611,56.5246904993,0.000241386,310,0.265127,310,121.960983807,0.265115605586,55.0172,0.00720168375763,0.853178,0.265529,132.733627541,43.3241,-0.270306,0.26536357647,51.6624392467
258.790778994,117.430238924,259.894592327,398.581167018,426.973814143,76.5491408195,0.000209831,311,0.264759,311,131.539561658,0.264766565104,55.1388,0.00691715778395,0.906068,0.265221,826.046424656,43.3611,-0.269546,0.265031099699,82.0489798008
346.500483301,103.59362272,60.0996813386,98.4338917507,485.446979376,62.7861476345,0.000257899,312,0.264313,312,236.804587117,0.264301297507,55.1616,0.00749552943663,0.935084,0.264797,492.413980466,43.4009,-0.269236,0.264554748823,61.1898850644
138.139623059,128.827749597,434.294602679,300.322316185,417.718756006,41.8314191564,0.000258059,313,0.262146,313,2.37626257052,0.262147949159,55.2053,0.00727684741903,0.907016,0.262584,1084.02381873,43.4292,-0.266918,0.262421028183,58.0861231252
168.876385194,164.871436869,1.18820789665,1064.35801927,446.042938395,1062.1005041,0.000247925,314,0.261517,314,16.8330836591,0.261511591921,55.2854,0.00703333663936,0.972799,0.261935,1065.99777174,43.4469,-0.265973,0.26177490314,130.385635524
310.557891776,248.645579066,147.211107805,334.183456472,670.932386936,95.5792733564,0.00023874,315,0.260514,315,42.0756556995,0.26051253571,55.3391,0.00692309424789,0.944808,0.260963,582.665530765,43.4878,-0.264889,0.260779670669,103.699573341
118.827124346,75.1066847775,146.307729831,206.096589562,284.114497091,82.4479753709,0.000253312,316,0.259808,316,66.0610399057,0.259800929062,55.3545,0.00703363592142,0.964629,0.260184,592.651569166,43.5288,-0.264296,0.26003439822,79.5525945623
154.505458544,149.845029568,82.9595081176,139.945326163,423.218749839,72.6293585474,0.000256988,317,0.258129,317,30.2938197036,0.258133120843,55.4898,0.00698784421035,0.954408,0.258509,469.397325454,43.5511,-0.262592,0.258335549762,70.2063584998
99.4977115522,94.586452037,119.687238767,147.45232337,342.388545565,55.8403354764,0.000211347,318,0.256562,318,30.9978541955,0.25656627222,55.5851,0.00660663937816,0.92036,0.256975,550.087059435,43.5679,-0.261122,0.25681030215,69.0772623293
194.138655909,181.327355726,144.965298176,174.41822871,503.3196462,74.1820335648,0.000229919,319,0.256575,319,39.3039341024,0.256557107637,55.6677,0.00671533495924,0.940991,0.256968,591.139252764,43.6161,-0.261053,0.25678338993,72.7969756006
253.426884638,177.842782773,12.7182311239,87.0102159979,544.5537603,67.1718722193,0.00023999,320,0.254162,320,38.556864277,0.254162472089,55.7344,0.00675065781371,0.938975,0.254542,125.214090849,43.6634,-0.258501,0.254377065295,56.4023493108
274.556421789,163.879290287,154.577643465,631.038917873,482.96778977,414.768087019,0.000233408,321,0.253303,321,43.8343152801,0.253302625352,55.808,0.00677954607354,0.94176,0.253692,850.357437657,43.7218,-0.257553,0.253524566116,85.1796781059
388.963765722,291.858075919,240.535800694,300.593406369,774.934872061,82.6787833088,0.000205614,322,0.252504,322,38.9441506277,0.25249456176,55.8586,0.00650342638365,0.951716,0.252833,1098.56097807,43.7421,-0.256646,0.252652879861,90.1511801618
125.762536027,120.610199203,64.6006214823,84.947075654,401.28183011,59.5260561725,0.000231447,323,0.250689,323,-3.95226566697,0.250701237596,55.9549,0.00654641229675,0.912741,0.251033,554.853690198,43.8052,-0.254851,0.250907917987,55.6768019131
343.099061065,205.175000607,142.679285315,179.580289759,611.150468733,68.59116267,0.000215595,324,0.249379,324,112.862633054,0.249374906413,55.97,0.00666717405402,0.948233,0.24986,600.803242546,43.8406,-0.253527,0.249633665579,75.9170498792
225.694437518,87.0945579256,68.0810611076,119.318861709,345.332663258,88.3008557734,0.000211515,325,0.248645,325,116.48803247,0.248638587576,56.0341,0.00643692561704,0.929078,0.24903,564.172388885,43.869,-0.252614,0.248878324601,63.088731372
156.017970136,139.956140953,139.088770414,144.074782466,463.624057488,65.4253088244,0.000219937,326,0.247598,326,54.1554982908,0.247582640583,56.0641,0.0065301768958,0.939663,0.248001,626.983761333,43.9092,-0.251944,0.247845330073,67.4384488003
105.533065992,144.612471808,76.1227110217,95.6154911276,443.07865659,53.4905267948,0.000229075,327,0.24645,327,-17.60922604,0.246467356913,56.1237,0.00657876391755,0.959473,0.246941,625.424282148,43.9205,-0.250628,0.246749381927,59.8655587471
230.356286177,213.730877855,25.5017283385,86.5232411201,503.33980856,52.9249735589,0.000241809,328,0.245472,328,30.5804080064,0.245451167229,56.2208,0.00666303390939,0.94134,0.245922,169.018057724,43.9477,-0.249657,0.245734424848,59.7508904273
