AverageAbsQ,AverageAction,AverageQLoss,Epoch,QFunRegParamNorm,MaxEsReturn,MinEsReturn,MaxReturn,AverageReturn,AverageQ,AverageEsReturn,AverageAbsY,AverageDiscountedReturn,Iteration,AveragePolicySurr,AverageY,MinReturn,StdEsReturn,AverageAbsQYDiff,StdReturn,PolicyRegParamNorm
184.905,0.908344,106.697,242,85.6405,197.050404908,-34.9354156189,630.597871167,244.099639242,184.798,113.94911206,184.865810166,77.2332071186,242,-188.499,184.815333144,6.44433051886,81.7016742618,5.64971531089,171.43621683,60.8018
184.857,0.930203,110.597,243,85.8384,471.791514288,0.316403827483,343.430651897,127.451743957,184.743,130.896904875,184.806219431,76.2005476132,243,-188.465,184.754748101,8.77876363119,156.815906804,5.60735350361,61.9957459105,60.8808
185.81,0.908199,114.765,244,86.0254,619.603151812,-0.598831887747,1011.83328162,204.319198068,185.706,141.724986167,185.760470474,56.9637372382,244,-189.278,185.716461877,-50.9915455124,198.685077548,5.66129848516,233.346555842,60.9634
185.104,0.912028,109.953,245,86.1586,282.257706311,1.28396299957,681.354327673,221.853458296,184.996,71.4177756245,185.060028798,90.2203313603,245,-188.523,185.01819735,69.4570776802,78.3127301901,5.64400839953,122.857709036,61.0652
185.585,0.893164,108.18,246,86.3126,359.697178655,-35.5224784162,492.541189069,216.104645771,185.478,83.2754100475,185.532725954,84.4261204278,246,-189.13,185.486307503,30.2860308805,116.355847892,5.61670050468,107.163097,61.1316
185.512,0.909013,118.788,247,86.5304,365.743879607,4.76365902188,744.06571962,251.226368488,185.404,109.820390257,185.475208214,90.5033383776,247,-189.078,185.424488344,43.7080975727,117.786641243,5.7039718737,154.161354765,61.2437
185.31,0.915107,123.418,248,86.7056,136.061187232,-2.55234198826,573.424510143,196.789152663,185.206,58.068756417,185.26458988,85.991669105,248,-188.839,185.225600277,-63.3344345774,47.8069497443,5.73569490278,126.061842992,61.2975
185.231,0.879543,116.089,249,86.8548,411.838122885,-29.8702743813,740.509834351,241.001467502,185.126,128.24801307,185.181837498,76.1027871025,249,-188.8,185.141677528,43.5768827006,130.888336136,5.70231024596,145.078728011,61.4069
185.962,0.90889,114.416,250,87.0091,476.822353513,-0.70678658452,942.157376428,222.789117002,185.862,166.737632568,185.919104007,71.6158134885,250,-189.47,185.872736207,-30.2217671952,173.300522958,5.63706063755,207.854117487,61.5057
185.763,0.874602,114.448,251,87.1753,342.773577796,7.58871993186,893.540482405,157.691141848,185.656,114.043627375,185.714505208,41.4790286468,251,-189.275,185.670487103,-66.5396731214,115.886012631,5.71722586293,241.085857478,61.592
185.444,0.87275,119.182,252,87.3799,365.980107676,-9.74890615848,1065.54300683,302.291013696,185.327,144.576449335,185.394047156,51.0350253719,252,-188.853,185.34844126,-43.6089098759,141.093096712,5.71768353708,340.344105401,61.6687
185.222,0.869809,120.538,253,87.5419,313.387747385,10.4976244184,1060.90329102,459.793398989,185.119,135.342029641,185.172967769,83.565302129,253,-188.724,185.13063464,-33.3866409737,113.625226891,5.73569331043,386.266783877,61.7942
186.087,0.87481,122.155,254,87.6696,618.318129454,-2.38530020893,1062.29544327,391.679787566,185.978,92.5474949824,186.039264751,64.6425481415,254,-189.562,185.997765826,-43.5499852876,176.104577948,5.80671855792,330.241945115,61.8915
185.711,0.905626,126.731,255,87.8354,440.050344553,1.7599528151,758.527491909,204.090823453,185.599,208.697464438,185.653454482,67.3438544754,255,-189.197,185.612817044,-97.40892005,164.963179321,5.8477766316,167.265456977,61.9804
185.247,0.876972,119.397,256,87.9865,193.065106653,-10.3664844659,1054.57001841,388.985652186,185.15,105.543324327,185.195872734,73.4682371173,256,-188.623,185.156534948,-7.11210841747,72.0417087325,5.79980764679,328.434881392,62.0909
185.855,0.896596,121.907,257,88.1501,580.605809895,47.6935429615,1139.34448198,280.791498931,185.75,308.82836708,185.817168244,78.9724913648,257,-189.344,185.777840774,-64.0227872848,178.183847522,5.86401145742,294.774345148,62.18
185.796,0.878711,122.808,258,88.3136,362.385879238,0.106774179556,898.367344842,51.2803858289,185.709,152.05788779,185.752719268,23.5922001666,258,-189.215,185.716426401,16.8614903141,139.406469609,5.80127406539,110.168487801,62.3126
185.973,0.937172,130.699,259,88.4677,306.296423291,-2.10822163377,779.369919884,330.680331579,185.851,110.606416051,185.907218401,65.1933294217,259,-189.362,185.864471684,2.01914704541,117.884467059,5.89786100413,226.619104904,62.3755
185.982,0.90441,113.784,260,88.6001,686.52387736,15.919530556,947.808929232,375.143932646,185.874,272.185277495,185.930032824,71.5199746427,260,-189.467,185.888900005,83.2413132668,257.337992756,5.73060055704,256.990986293,62.46
186.571,0.914933,119.268,261,88.7933,350.528824395,-1.99105496513,417.096225238,135.239563833,186.467,75.2355969894,186.529507163,47.2425398649,261,-189.993,186.490563641,-64.3059197109,102.304946482,5.78339661378,121.6050098,62.534
186.505,0.920527,120.155,262,88.9352,525.03728171,26.5086543085,958.068714826,201.152146947,186.405,224.561336785,186.44731144,81.6457475034,262,-190.004,186.405507691,-123.204083357,221.83947029,5.83093852281,190.002408814,62.6248
186.151,0.902326,121.956,263,89.1141,196.607773941,-6.17548414957,682.401679462,237.603229997,186.045,100.662245217,186.118442158,52.2487021777,263,-189.493,186.067124724,-120.885703447,75.8961645586,5.83410455151,190.714876792,62.707
186.439,0.915174,124.222,264,89.2716,305.608551194,12.0979544779,519.311360998,193.160472651,186.329,174.738942146,186.397836769,69.15950332,264,-189.856,186.349405376,-31.2021254799,108.814029149,5.88847387036,115.131868633,62.8031
186.599,0.923822,120.026,265,89.4234,477.88013189,4.32720312533,538.836678736,234.081194781,186.492,130.71383136,186.550180707,82.9643829124,265,-189.987,186.506350846,11.3437150052,133.785723471,5.8062910613,121.320406792,62.8689
186.681,0.910044,117.297,266,89.6087,362.780458668,-0.512446175078,934.945919421,155.355212676,186.573,139.292079027,186.633687004,60.634586798,266,-190.002,186.587677091,-73.5031691966,140.109108935,5.77773266442,169.123677747,62.9975
186.158,0.936992,119.655,267,89.7387,279.32407946,42.8860011085,441.024428364,111.57673473,186.062,178.32124568,186.117014857,71.6163302058,267,-189.58,186.072433009,31.1647068281,71.6735175975,5.88982535604,49.641833192,63.0727
186.938,0.959196,112.055,268,89.8641,295.375718412,25.3593086373,390.93897963,101.485865795,186.838,134.299103684,186.902551068,46.6654457328,268,-190.284,186.856589506,-138.808189004,100.682626683,5.77559507916,95.4546027922,63.1583
186.901,0.942783,126.97,269,90.0213,476.150773479,0.97769855028,430.088543475,145.420795707,186.785,142.282856696,186.846589154,58.3196435396,269,-190.25,186.802786958,-34.0552357155,142.638355039,5.88094128543,109.394598329,63.2539
186.332,0.931779,115.872,270,90.1378,341.46272879,-1.34029269432,523.02241987,236.172598096,186.212,126.691951513,186.2731078,79.9187624415,270,-189.665,186.221967146,-33.41411772,103.941442208,5.81016134319,137.042200862,63.3518
186.214,0.942928,124.061,271,90.2642,364.816888237,-30.5466245092,507.096986184,157.890034792,186.1,120.335516366,186.164023993,66.9064644009,271,-189.589,186.113453871,-126.084353507,136.782816994,5.82542157425,108.453254604,63.3916
186.525,0.932033,118.983,272,90.4313,384.166115778,31.3773128622,439.952280027,98.5794723077,186.403,181.540998923,186.463140001,47.1375335175,272,-189.846,186.415700766,-162.724348698,139.057368074,5.76914805402,151.783284101,63.4866
186.1,0.939755,126.075,273,90.5551,430.69819899,-0.119435514611,646.425904974,202.310142637,185.986,165.153777838,186.03907029,74.814340489,273,-189.419,185.993213617,-202.945780473,153.432818162,5.84806071213,133.598259858,63.6034
186.889,0.946985,118.348,274,90.6234,236.549561552,-0.106721603668,730.176058763,270.364487186,186.772,86.402314615,186.843294432,122.006816384,274,-190.158,186.791880874,120.967270443,95.0448439114,5.80732843382,116.320213533,63.7155
186.711,0.934394,109.583,275,90.7759,517.47583006,30.3581421059,1013.47429361,238.971543457,186.586,220.691822913,186.655364622,107.423407238,275,-189.916,186.598514183,-280.924578522,159.379259968,5.73977170791,135.203524859,63.8048
186.297,0.934561,113.49,276,90.9371,466.606941949,-90.9391986276,393.416154883,165.548128585,186.179,139.817656387,186.249100914,85.0523260675,276,-189.547,186.18635579,-157.454551395,195.996773664,5.69309074164,100.356186163,63.8549
186.127,0.942427,126.3,277,91.0645,333.516756016,5.81553703926,319.561651224,177.750747224,186.005,209.329496384,186.090507257,102.348665243,277,-189.438,186.025897011,115.00210688,118.428045731,5.87993954063,38.7088210161,63.9305
186.699,0.946396,121.642,278,91.2257,242.068606609,2.46335021262,853.071670179,169.754915196,186.572,132.392717233,186.653798062,63.1105284209,278,-189.943,186.586959835,-11.0876968428,64.0357311481,5.80823042144,138.227484438,64.0534
186.63,0.959117,124.547,279,91.3291,326.253678102,1.09211279763,894.021768799,156.097464033,186.515,132.186232153,186.581331026,50.1454884665,279,-189.878,186.51936077,-13.8806646487,102.028038313,5.80217178252,168.430212503,64.1275
186.126,0.934987,121.456,280,91.4587,512.232155735,-17.5140517371,953.522214049,244.202736994,186.002,130.430179123,186.07718852,98.326914238,280,-189.402,186.017201254,-38.5536629973,160.747878686,5.84058492275,156.143622187,64.233
186.015,0.931041,123.629,281,91.5182,354.378248449,9.72814294066,778.760181442,168.15093933,185.889,92.8796730957,185.959087409,33.1783161267,281,-189.146,185.895072414,-196.1452987,123.791810078,5.80378257559,218.705176081,64.3415
186.583,0.933863,122.117,282,91.6323,531.335414785,2.62660207277,669.275236201,155.513396976,186.462,144.973522516,186.536942329,74.2508846476,282,-189.737,186.481018411,-73.3578412611,158.879665603,5.77024840469,103.186003553,64.4116
186.334,0.910741,120.897,283,91.7677,319.875333614,12.5054180718,983.20548516,420.829064546,186.205,109.120469277,186.277487876,61.6265285041,283,-189.492,186.212825449,-91.0177969338,98.5738935354,5.80735845018,370.669158343,64.489
185.824,0.928884,115.25,284,91.9012,267.10808781,-2.00634624191,939.199079225,246.217422749,185.694,108.678868067,185.772215688,86.4766242967,284,-188.978,185.707765607,88.5194955455,91.0508332561,5.739793771,217.669510402,64.5722
185.689,0.945173,114.416,285,92.0322,639.865369312,2.18817695418,782.723537663,97.6723750667,185.553,137.612432646,185.631082548,50.5369586909,285,-188.818,185.561384299,-146.935661386,210.316936433,5.71327745962,127.05730901,64.671
185.144,0.951351,114.448,286,92.1748,224.902963269,2.91930706481,957.253234191,344.391620859,185.008,88.5980204647,185.09640351,88.4506806715,286,-188.306,185.027274177,55.4312192877,81.145224797,5.70508967499,238.373141774,64.7499
185.426,0.937017,117.631,287,92.2909,486.357120848,18.6258993849,881.789919307,237.022447015,185.29,283.065271691,185.356294931,80.2147994219,287,-188.604,185.296786903,15.5290051763,162.544803475,5.72108052902,232.495900089,64.8087
185.955,0.910542,114.201,288,92.4185,368.641364026,1.64134663276,1054.43849352,505.612943604,185.835,176.174237085,185.900970203,76.0917232247,288,-189.085,185.847805471,20.2064096064,139.638383393,5.61518061921,325.513614321,64.8919
185.142,0.899184,118.909,289,92.5755,200.035333408,-0.199857198149,993.587879265,211.600463119,185.008,59.6482040968,185.081503773,25.6591780454,289,-188.287,185.022445865,-140.861725952,67.0724003754,5.77683625666,350.790344426,65.0005
185.237,0.948152,119.828,290,92.7204,329.929010783,-1.69090648702,326.401178457,82.2401288662,185.122,64.712102636,185.185572423,43.1272923777,290,-188.394,185.137341561,2.18385600199,101.090506512,5.79906729803,106.083636605,65.0704
185.221,0.917587,118.388,291,92.8333,565.984879773,0.944972131807,864.3256279,255.445773483,185.109,178.673606649,185.171721773,90.088373606,291,-188.346,185.125204807,-89.9639303746,182.234086243,5.70766643118,193.589998852,65.1557
185.398,0.942776,108.518,292,92.9427,595.000997989,2.62886231854,555.875274679,194.268635138,185.288,256.809257547,185.336100287,93.8538053323,292,-188.484,185.293865589,89.2165789568,218.888896912,5.62218573276,78.9344131948,65.243
184.857,0.924814,132.001,293,93.0391,247.12926228,1.67786344011,1022.6618472,283.442597474,184.743,112.749750442,184.817049621,110.113249285,293,-188.131,184.763767067,99.6491928701,91.5310644605,5.84790930217,161.214635595,65.3193
184.849,0.947741,119.851,294,93.1642,445.547911383,3.82818652894,358.216261075,175.148166,184.738,242.29711589,184.794796626,97.0056109199,294,-187.952,184.742564553,90.5057937606,140.233349702,5.73873961285,47.5955762762,65.3954
184.674,0.911629,118.228,295,93.2926,275.509603023,-116.972606092,856.43073556,152.62365855,184.57,99.8668892032,184.633106741,43.8905884143,295,-187.816,184.581718659,-282.836514307,125.906669865,5.72184015289,198.115856891,65.4679
184.439,0.906081,128.443,296,93.4311,419.115889016,21.3179655247,894.020621124,225.577827725,184.332,182.885367921,184.393012269,55.7119603643,296,-187.481,184.338871609,-19.8136227968,148.752033512,5.75289598804,219.56573445,65.5159
184.261,0.9218,119.826,297,93.6273,415.505872968,2.90406092025,870.283419466,231.669313337,184.138,165.371627292,184.203817323,71.8354063315,297,-187.35,184.139465784,-32.113943947,171.967625113,5.76932243553,185.885206189,65.6117
184.303,0.931227,118.86,298,93.7816,346.615986234,46.214149952,972.430959411,291.047721449,184.207,246.520077133,184.272300621,85.6117498657,298,-187.437,184.225005297,28.0502044562,119.98511395,5.75547854256,248.001413378,65.7162
184.276,0.937818,112.938,299,93.964,314.615743501,-0.342455156556,949.728830221,268.378651479,184.172,103.119460244,184.218757851,110.819360638,299,-187.407,184.17948493,44.8020234567,104.362161413,5.75562456438,150.703915118,65.801
184.089,0.916086,121.941,300,94.1202,224.554187262,-1.61082276798,1081.5902286,299.476863748,183.991,112.919130654,184.043334022,60.0010759142,300,-187.204,184.004049133,-95.9145604443,81.5793137554,5.74538277966,270.524919788,65.8635
184.248,0.923388,116.107,301,94.2391,372.783510985,-54.9297473923,997.598048417,218.996989823,184.159,122.457976883,184.210224704,75.2807749061,301,-187.372,184.172279018,-57.2200752694,161.323127055,5.73555388337,250.541084758,65.9702
184.027,0.928776,115.42,302,94.3763,357.433733239,-1.0590426183,990.91955616,297.731323124,183.943,124.403253816,183.996622948,92.2993092506,302,-187.203,183.963167212,-31.8324091384,117.753778426,5.68863176325,216.297243888,66.0414
184.426,0.942611,123.781,303,94.4817,306.94346867,-2.47848019905,1057.75784789,236.006537596,184.317,151.20920994,184.37073544,94.2230810778,303,-187.546,184.32544872,-141.501265896,115.940586023,5.73414655734,185.351607761,66.1471
183.892,0.934828,119.712,304,94.6264,638.957423497,-0.434916595509,622.717601893,198.203675627,183.788,117.598121926,183.842113834,96.3653409101,304,-187.02,183.801320334,-14.6056541508,200.973317957,5.76045063821,106.539394278,66.2573
184.489,0.964022,126.904,305,94.7415,92.0301364529,82.6011809164,294.581195638,41.2852775003,184.376,87.3156586847,184.416673842,42.5028834787,305,-187.531,184.377813882,-37.2787404096,4.71447776824,5.78427029483,71.5505169102,66.3579
183.897,0.924978,112.394,306,94.8763,405.365033853,6.14097534025,946.302514671,348.475027708,183.796,167.296203366,183.847470409,121.41532923,306,-186.991,183.805838491,54.8390948798,172.509246551,5.63745384438,181.424867101,66.4127
183.793,0.936522,122.704,307,94.9651,481.22082979,-0.640704772138,941.285550261,193.277099608,183.681,222.252274331,183.73593698,69.0151943987,307,-186.858,183.68864912,44.6680043753,168.917134613,5.71999157949,184.761791523,66.4876
184.058,0.960424,115.406,308,95.0694,470.290735026,44.358718107,553.584609127,238.455862069,183.965,263.328383692,184.011333053,109.46065917,308,-187.15,183.97127576,98.9402838192,144.366088843,5.66564965534,108.431274353,66.5442
183.587,0.922632,115.546,309,95.2324,341.932609764,121.874478542,999.139098811,236.735587414,183.494,250.405882734,183.559040338,99.1467324488,309,-186.7,183.511538966,53.2567854032,94.8543667404,5.61948250309,137.858818882,66.6543
184.134,0.935328,116.823,310,95.3925,396.619355248,1.28636872903,958.63658312,372.391926628,184.035,126.698708967,184.094099376,103.236986309,310,-187.191,184.054947887,47.5231628361,131.434680279,5.6630676716,260.229651934,66.7299
183.55,0.909288,124.22,311,95.5328,298.818428244,5.0565773039,1038.36190942,184.376133178,183.453,151.174344924,183.511613996,44.739117736,311,-186.689,183.465869833,-8.5817122959,101.593438656,5.67939971611,295.848679929,66.7828
183.953,0.930875,114.514,312,95.6463,278.936127212,14.6420541539,848.841538458,355.091834981,183.85,158.347324074,183.895667786,109.927056543,312,-187.048,183.855521028,140.664654213,108.389453956,5.55134862917,134.704170814,66.8785
183.407,0.935646,110.094,313,95.7489,505.783913277,46.7000116535,782.577574637,323.476079189,183.315,210.227956079,183.368989973,108.237336529,313,-186.433,183.333347793,117.826153163,172.086254504,5.55500311934,183.400007877,66.9407
183.654,0.922051,110.73,314,95.879,466.46277571,167.773728785,1009.43768993,363.917066921,183.561,306.805291345,183.608487705,118.463762417,314,-186.716,183.563598629,128.633859833,131.895987445,5.50972729415,208.767445142,67.0368
183.291,0.943052,112.245,315,95.9526,427.754098291,-42.9266188802,573.621436817,223.680722179,183.178,153.510723255,183.238636782,96.8370192695,315,-186.349,183.188584331,-21.1573222235,173.950217631,5.53571347762,115.15086381,67.1295
183.561,0.909902,109.223,316,96.0739,490.052361304,71.9572169598,1021.2937208,328.961788178,183.464,289.116743731,183.519786448,96.1245431226,316,-186.509,183.474551107,-159.656458352,173.45527433,5.48545403224,264.986628201,67.1894
183.102,0.929273,115.113,317,96.2033,577.759805373,-81.2231214513,1059.37665156,344.259863056,183.001,195.930670181,183.052443438,68.8887414772,317,-186.061,183.006174224,-128.472239014,261.348302095,5.50686739091,295.499958874,67.3007
182.814,0.909413,115.483,318,96.2905,344.457021275,-46.5590106874,852.672082848,143.65123768,182.712,175.343699769,182.770747528,34.8595704013,318,-185.88,182.726602289,-81.6878843217,148.188430774,5.4991270757,250.595457727,67.3835
183.324,0.901389,106.432,319,96.4144,492.275100603,-50.2072088519,1042.83527605,199.724217179,183.215,100.183106625,183.26745212,71.78662824,319,-186.364,183.220529866,5.56962867005,172.52276556,5.44704979534,216.390151137,67.4636
182.501,0.905722,107.502,320,96.4465,237.017386937,-33.0771186737,753.93247083,100.603131389,182.387,91.2092456543,182.456373124,51.2699556427,320,-185.452,182.402863033,8.35074206812,81.5170406042,5.45563500822,132.506402513,67.5429
182.954,0.87123,109.173,321,96.5891,519.590327171,5.33969225315,1107.0578558,442.886414369,182.86,199.169369495,182.914644998,105.577925613,321,-185.977,182.86725707,12.8922622031,214.947749857,5.41648410285,315.854911584,67.6421
182.602,0.913922,115.008,322,96.708,347.090568021,-74.0028823833,878.205585019,313.174372282,182.497,89.2005376482,182.552752941,102.00481619,322,-185.586,182.504208009,129.722786181,125.927453871,5.53083173661,223.230042695,67.7757
183.003,0.898808,115.766,323,96.8334,547.187213908,1.13394972359,1056.4039679,387.162988706,182.905,192.447516885,182.970747835,75.3489949666,323,-186.001,182.916200699,40.5171859327,211.075987795,5.505198336,351.857376882,67.8437
182.428,0.925599,117.766,324,96.9744,386.112845031,-10.8614446975,971.306902448,354.01664077,182.315,162.715755994,182.395173557,67.8481596468,324,-185.301,182.329560655,-110.06847724,157.182499233,5.57653934804,258.949425978,67.9929
182.336,0.915324,105.447,325,97.0938,473.005373194,-59.9958439104,1006.75915702,503.338667009,182.218,102.382935494,182.290264721,81.376012464,325,-185.243,182.225229919,60.1540224438,163.906412717,5.39855035822,359.41648112,68.015
182.052,0.91877,109.258,326,97.1585,253.974142853,-12.0511401748,826.474050909,335.729014361,181.948,100.182949357,182.014105967,98.1028742278,326,-184.904,181.956459018,54.0400854221,100.108942946,5.46571523169,157.649359989,68.0856
182.237,0.936444,107.688,327,97.2827,405.341176451,12.496505132,1119.1743886,396.619508847,182.123,116.404764883,182.183834161,127.695804423,327,-185.096,182.125561262,85.080834987,136.093232918,5.40603696259,181.377337549,68.1969
182.333,0.884866,109.553,328,97.4222,482.15945336,27.1032204285,1066.58956277,592.811439336,182.221,182.384275181,182.289956859,96.8834470781,328,-185.26,182.236533821,140.408913834,172.335750292,5.41605642165,330.176653,68.3045
182.118,0.898402,103.741,329,97.5042,606.101831883,17.6395105348,1108.59355588,365.5610478,182.006,222.703783229,182.054380709,99.3653555753,329,-184.954,182.008181628,21.1753303574,215.991415581,5.4212407418,334.010832425,68.3961
182.037,0.946318,118.899,330,97.6218,395.414426528,-0.457853457767,586.601668591,182.376450043,181.906,112.401387917,181.973419418,67.1645147836,330,-184.838,181.9116879,48.2482361187,127.83041132,5.55338429985,121.172702958,68.5141
181.386,0.895885,112.316,331,97.7372,485.510070319,-34.1926879176,1243.88071823,435.182146106,181.258,135.822424496,181.336644909,71.8031169639,331,-184.27,181.271972305,-32.2870041254,195.857086162,5.46444008311,358.650175143,68.6104
181.336,0.875146,120.941,332,97.8373,411.395277809,-27.7377041387,944.560580975,69.958112148,181.225,155.140517096,181.286304203,18.7785972616,332,-184.148,181.236257473,-217.280075608,146.660330443,5.52691537049,238.138804782,68.688
181.613,0.877568,112.592,333,97.9387,327.568874193,14.7447873774,979.687900016,292.679380912,181.492,128.048840781,181.56561955,58.0828838305,333,-184.467,181.505478273,-5.92069746731,117.857894199,5.49948064661,267.273727313,68.7727
181.249,0.892256,114.866,334,98.0892,416.789869982,6.34315598817,1040.78092021,510.777482139,181.133,233.4129798,181.179818897,108.913987421,334,-184.143,181.134215043,123.347730004,135.518419108,5.46945225774,290.604904895,68.7975
181.322,0.891995,113.475,335,98.177,467.761603427,0.0091367918273,1078.22329406,108.223641362,181.205,141.546009963,181.26673214,43.5000802129,335,-184.226,181.215761982,14.8725230372,169.714347726,5.47549759676,204.464551233,68.9337
181.18,0.883563,119.256,336,98.2919,475.076348738,1.74272742021,1063.55619591,662.708392037,181.064,247.181107175,181.122584584,130.640255447,336,-184.08,181.077981658,225.36886842,189.93351917,5.52694568548,313.332264312,69.0074
181.375,0.914297,107.51,337,98.4334,473.346437353,-0.951314059358,984.964144079,43.3756723711,181.271,139.148109629,181.340277087,20.297170903,337,-184.257,181.284583438,8.78910946644,162.372250582,5.39086232955,127.041561858,69.0632
180.759,0.909662,121.169,338,98.5642,328.762231009,0.297960377111,907.803839949,388.554356644,180.621,91.0868895665,180.697611477,96.6344349129,338,-183.65,180.634780764,17.1289892172,122.739329634,5.5100241717,242.729661903,69.1403
181.149,0.895746,104.953,339,98.6221,510.154105851,5.05387521793,1109.34402978,669.546931773,181.033,195.803963164,181.092818912,123.034836104,339,-184.039,181.032358168,205.53706586,174.567001362,5.37377350865,330.952321969,69.2638
181.124,0.878128,112.004,340,98.7775,702.080778081,1.90864879803,1033.83199946,366.654236429,181.002,209.98127517,181.077413108,73.9132448634,340,-183.872,181.01839704,14.2792130261,253.125505062,5.40764522818,289.756862838,69.3381
180.736,0.924674,125.878,341,98.9333,381.420033724,1.02162952398,1005.1712929,347.343943322,180.612,192.34974535,180.677533547,138.892823868,341,-183.545,180.622890418,143.47581914,116.038893039,5.58851539451,163.854937271,69.4153
180.622,0.928765,113.678,342,99.0356,415.561203732,74.1484873971,1014.42504397,182.933468314,180.512,228.236970217,180.565668165,90.3228022923,342,-183.468,180.516152161,96.809481134,131.144512936,5.43723381173,136.314443101,69.4882
180.616,0.894876,114.633,343,99.1119,547.691898346,49.4326249551,1026.09491159,347.503584245,180.496,244.222807797,180.551815898,102.573734019,343,-183.39,180.499258276,-17.5971770271,155.970926134,5.42990727753,247.411362278,69.5792
180.395,0.937665,114.707,344,99.2347,655.763841931,31.5459074393,1165.28754041,305.468041349,180.294,231.821163595,180.349889992,128.164877063,344,-183.277,180.302720167,138.225868822,221.115938908,5.47646032574,170.05875496,69.6459
179.968,0.898558,117.51,345,99.3663,597.618735114,-3.84964745402,1377.23244126,454.531671912,179.867,251.907629792,179.926938758,109.563331053,345,-182.774,179.878578052,42.2208930284,226.65227252,5.44879866103,357.141478885,69.7687
180.053,0.912839,112.617,346,99.5437,643.562651041,21.0968907014,991.561540497,282.142098669,179.952,203.027078716,180.010638758,69.1697824673,346,-182.911,179.956460967,-27.0172603801,204.900319214,5.40508225707,260.455338402,69.8678
179.936,0.891754,113.671,347,99.6185,593.831353207,2.99400861924,1038.11296537,510.848506774,179.829,173.432283108,179.882182353,103.824762938,347,-182.851,179.837310166,46.7409721604,187.08142666,5.46153191905,332.17414012,69.9101
179.858,0.914631,106.996,348,99.7282,850.169934715,116.126119,998.254664295,320.551070712,179.755,423.406390044,179.813558969,97.7448488539,348,-182.68,179.768968401,99.3702671304,279.36083656,5.36666757807,256.772661615,70.0267
179.873,0.847123,121.191,349,99.853,646.243208442,-0.324207255928,1095.85472218,677.787406285,179.771,252.586178695,179.820720383,112.139325873,349,-182.684,179.778107002,209.821030666,238.943579402,5.51914592126,337.042275144,70.1403
179.753,0.913314,106.922,350,99.9098,532.204997009,17.2421211828,1114.08481091,533.131681925,179.649,202.567840414,179.701697769,91.6060311289,350,-182.63,179.653580567,101.208132821,167.872092999,5.39377113919,345.899043717,70.2473
179.309,0.928655,101.829,351,99.9916,380.033247742,3.09592494861,1040.29589247,446.888265189,179.2,191.564586345,179.267901354,102.125582405,351,-182.031,179.21792781,90.7862627772,188.468661397,5.27834734655,268.038268278,70.3621
179.067,0.915039,114.381,352,100.113,1011.50653482,89.8349886979,1073.27964268,361.254075383,178.95,506.001777417,179.012597626,116.666935063,352,-181.943,178.951496721,149.137007036,407.630625816,5.41069254645,241.967356463,70.4632
179.323,0.93597,113.909,353,100.253,591.358043271,31.8308148621,1360.66298065,555.740340281,179.212,253.872790794,179.288261787,104.069022275,353,-182.054,179.23383159,107.782942618,198.490465601,5.39678360058,356.78673487,70.4979
178.895,0.942504,109.895,354,100.318,441.617108758,1.54587504292,862.712467768,312.57231464,178.782,231.012464752,178.837813701,101.89200487,354,-181.596,178.787516288,79.67944284,160.345126699,5.36082577569,192.028928927,70.5987
179.289,0.939623,105.571,355,100.442,574.208229373,1.61096224582,1310.43128558,394.567474988,179.187,197.12954298,179.24437503,114.454624126,355,-181.901,179.195325753,172.826608205,208.241728589,5.29541036699,265.181253972,70.6989
179.232,0.893423,105.875,356,100.545,710.295662884,0.693309179848,1047.06846621,599.391817235,179.125,166.890083388,179.182887912,113.837058346,356,-181.973,179.137270928,66.0601985149,238.07326809,5.34989987179,333.401008519,70.7217
178.733,0.900243,103.871,357,100.635,620.702492692,-0.0421918045852,1102.17548463,454.590111074,178.63,335.133472696,178.677400252,110.28386329,357,-181.458,178.636049756,178.736619057,241.795143314,5.25906424553,346.740214809,70.7915
178.729,0.924249,105.607,358,100.709,372.218665688,48.17068247,1250.51359852,538.568700384,178.633,220.911102857,178.690434308,118.535247055,358,-181.48,178.648019075,103.053294516,107.472386139,5.22789131486,324.552538139,70.8588
178.703,0.869371,109.951,359,100.832,785.899373236,93.1653777331,1094.3329636,646.439533141,178.6,372.374276114,178.651056634,119.199370108,359,-181.434,178.607257739,151.310423858,298.329491295,5.30641565848,380.640700175,70.9358
178.442,0.955306,113.614,360,100.957,371.454910928,-0.910995804138,1007.14595647,350.59134513,178.331,159.800428918,178.403382921,127.218373298,360,-181.131,178.346510454,189.635564634,153.99188742,5.32682353127,144.194330252,71.0476
178.563,0.929167,100.252,361,100.992,622.683218121,5.33182611794,1021.27908788,404.729857573,178.453,318.535456452,178.496739153,108.965888793,361,-181.35,178.450350108,121.704883141,195.208800777,5.15585410785,258.528448056,71.1005
178.364,0.942506,113.968,362,101.108,304.920634822,0.342610047486,1530.33515393,443.101731993,178.257,111.835823618,178.329286357,111.140356798,362,-181.032,178.272893398,62.1665296045,110.784468869,5.30120417154,317.429173534,71.2065
178.244,0.948156,105.503,363,101.199,738.515364523,3.6758677284,1415.81252352,509.753759888,178.143,199.779294122,178.201060195,149.773861006,363,-180.904,178.15327459,156.339675185,267.181503131,5.21184869482,280.231679747,71.2275
177.632,0.949473,97.3723,364,101.238,931.569927905,4.53857710439,900.54657861,344.021210347,177.524,299.945834702,177.578826269,103.601833753,364,-180.321,177.530423067,30.3737578276,344.022719475,5.15715692463,195.83458939,71.3354
