AverageDiscountedReturn,Iteration,QFunRegParamNorm,PolicyRegParamNorm,AverageQLoss,AverageAbsQYDiff,AverageQ,AverageEsReturn,AverageAbsY,AverageReturn,MinReturn,Epoch,StdEsReturn,MinEsReturn,StdReturn,AverageAction,MaxEsReturn,AverageY,MaxReturn,AveragePolicySurr,AverageAbsQ
229.368407907,765,123.192,85.3962,2.22637,0.525354996682,27.2458,589.378979796,27.2563592157,761.370198105,364.916086439,765,262.256374195,34.0446234987,181.071091674,0.992175,787.334150917,27.2473003148,1022.3749947,-27.5426,27.2631
222.411112338,766,123.252,85.4601,2.00999,0.517645812809,27.2784,335.839799175,27.2887229958,678.430339756,581.649782168,766,134.235519042,97.3745856357,104.069535391,0.991781,541.762289796,27.2778841552,945.005047821,-27.5743,27.2978
256.941159528,767,123.343,85.5114,2.23062,0.556457026769,27.2092,459.217809869,27.2230995044,2410.59271502,675.767478266,767,189.937713289,129.70582427,871.170800638,0.990134,684.919756997,27.2102702982,3251.2191679,-27.5066,27.2373
252.399575927,768,123.409,85.4908,2.23469,0.534377283286,27.1783,378.078802101,27.1908497177,1434.98440062,550.504328446,768,205.1165224,90.6085728757,726.566756032,0.993311,663.401155604,27.1803361657,3172.91609276,-27.493,27.1991
232.097142406,769,123.484,85.4857,2.49979,0.549590861965,27.258,364.206728059,27.2667373394,954.491238473,715.616807014,769,195.29218599,96.7372674262,163.566898177,0.991223,784.14959966,27.2581428302,1636.201011,-27.5616,27.2771
219.442033233,770,123.507,85.4694,1.74597,0.496677351492,27.1919,575.047875468,27.2005405297,1114.75756771,171.837574451,770,400.190010097,200.747864953,765.464311828,0.994581,1331.56175559,27.1919883577,2957.99634743,-27.499,27.2119
228.627452742,771,123.546,85.5431,1.82654,0.505701519132,27.189,497.049754417,27.1945261995,789.073395517,644.149944643,771,264.215965324,104.923204187,133.802358455,0.995219,807.013282118,27.1874091732,1236.20396656,-27.4901,27.2094
248.556412115,772,123.59,85.6046,1.99492,0.515293904257,27.1962,350.178488964,27.209075274,1681.9793378,721.655208765,772,358.964086756,64.4931337931,578.34709377,0.996401,1142.0099141,27.1979460951,3122.66148153,-27.49,27.2161
256.244762862,773,123.604,85.6059,1.98091,0.523139345912,27.2147,441.572899551,27.2253540454,1380.97964838,784.411154572,773,228.563652566,73.451341876,417.81272418,0.996462,697.310019341,27.2166092572,2192.72051613,-27.4864,27.2337
236.517481947,774,123.649,85.6371,1.99303,0.52297144266,27.1235,422.050423667,27.1342044562,971.804683513,750.778410974,774,248.6871901,72.3597336356,154.00688328,0.995101,891.426026615,27.1238962042,1502.42925336,-27.4039,27.1458
181.986397345,775,123.701,85.6354,2.39797,0.54371616179,27.194,397.670013416,27.2042429378,980.876693213,169.794323626,775,265.427712271,69.7198210245,994.888020294,0.991912,755.242528418,27.1957897043,2846.8414562,-27.4766,27.2128
122.257994772,776,123.77,85.6391,1.82168,0.504171508866,27.1837,220.942374811,27.1913181319,214.879892765,175.346058521,776,150.681202503,30.7498743452,138.030802818,0.985151,533.59670612,27.1829620472,989.206840835,-27.4588,27.2046
115.471351668,777,123.843,85.7015,2.15021,0.536110367566,27.0743,219.571199119,27.0859944155,182.477061541,175.288754629,777,154.394650943,44.9237567247,3.47877444522,0.989662,607.665727772,27.0766095547,191.952010543,-27.3555,27.0959
123.839001942,778,123.875,85.6746,1.79921,0.502921611687,27.1303,183.577707674,27.1383181098,205.277232976,187.744352121,778,73.8589733225,40.2456095018,52.5087528394,0.990485,356.674051829,27.1306923272,755.750880313,-27.3975,27.153
233.083916048,779,123.951,85.7798,2.06361,0.541155631288,27.1109,240.509903803,27.1220844957,980.414774317,196.440366659,779,153.946219881,70.4811292035,338.90947854,0.992991,505.635642558,27.1126272021,2149.62669933,-27.3886,27.132
227.52930495,780,124.033,85.8129,1.7872,0.521835405955,27.1276,412.414766955,27.1389641158,786.447818705,412.018568424,780,179.418423661,214.459483818,158.652012016,0.99046,720.053748307,27.1296479854,1187.9538263,-27.4375,27.1452
247.371589896,781,124.095,85.8291,1.93579,0.526032162805,27.1642,457.740308643,27.1702943125,829.791751844,583.472032304,781,196.657469822,107.191554123,122.511930573,0.994191,670.201647115,27.1634336944,1058.39108417,-27.5009,27.1845
216.928514633,782,124.121,85.8599,2.29462,0.546251448114,27.2256,216.737026419,27.2356440092,521.994638677,478.288810088,782,167.38724206,5.31060149036,48.1944206657,0.99583,522.045410178,27.2268739332,732.015414062,-27.5396,27.2436
212.838021766,783,124.16,85.9081,2.02423,0.532104380137,27.2204,282.728659707,27.2329815079,511.114929226,72.8349400284,783,186.674100873,31.001307533,80.9943894254,0.994358,573.203827233,27.2206973765,570.40175797,-27.5586,27.2459
256.00112838,784,124.205,85.9852,2.19207,0.526370632651,27.2934,303.391642131,27.3035977196,2547.65850732,734.759703604,784,217.506457617,7.50886421263,880.488178391,0.992379,635.913112154,27.2955729736,3080.12883902,-27.6289,27.3098
252.02440095,785,124.237,86.0256,2.02234,0.523406874044,27.3427,470.300939058,27.3538826114,845.147083693,701.001552258,785,360.945140724,67.1296678482,428.914676613,0.996629,991.868550557,27.3440935363,3509.20905678,-27.665,27.3638
250.270133285,786,124.295,86.1226,2.12879,0.520674848296,27.3059,451.524118132,27.3117879904,807.580505656,646.197440122,786,342.958636104,4.12784199825,171.012814685,0.996815,980.766186704,27.3052902772,1547.57789129,-27.6389,27.323
259.393596094,787,124.36,86.1792,1.86948,0.511753564228,27.4093,302.169675118,27.4175999894,2248.31555997,876.617181216,787,277.612830306,4.6934463388,902.265697318,0.992271,811.728482654,27.4083227465,3405.58121735,-27.7252,27.4302
91.2620861854,788,124.379,86.2119,2.20892,0.535030049336,27.3621,183.814188035,27.3760658581,615.071850454,3.41074016105,788,285.101999866,3.5710413893,974.359901295,0.99128,837.394810001,27.3651300635,3262.72417786,-27.6634,27.3834
242.333553089,789,124.415,86.2336,2.15117,0.535386463095,27.3447,241.458381673,27.3516602162,938.590791052,501.013938827,789,210.631241064,4.45933591729,433.472830791,0.994412,580.837700821,27.3456184039,2310.36592802,-27.6584,27.3615
205.880436997,790,124.524,86.2626,2.38117,0.562588227485,27.3065,279.607278432,27.3196306117,601.810569844,127.918797377,790,220.321137963,12.5589238432,352.727715121,0.994869,699.288326286,27.3082103725,2092.54077589,-27.6148,27.3322
228.265261172,791,124.595,86.4049,2.1747,0.534798927496,27.2607,227.523239745,27.2741864652,735.030962738,518.166675037,791,214.966945036,5.42752728815,279.180414431,0.993665,678.962700947,27.2615630941,1724.42456573,-27.5818,27.2857
214.71149314,792,124.605,86.3985,2.1703,0.546369448573,27.3069,329.113569219,27.3233839852,528.095405194,80.4340652393,792,244.738410482,81.7826139069,117.079239079,0.995728,791.59239826,27.3090939603,629.037037023,-27.6382,27.3327
225.995285379,793,124.709,86.4514,1.89103,0.516256971664,27.3874,172.25685516,27.396231055,569.969438459,478.472953968,793,172.313306132,13.4112998517,36.0908248372,0.994928,707.515276967,27.3875751799,633.494642779,-27.6805,27.4059
236.739821343,794,124.788,86.5429,2.03849,0.53356127354,27.3697,301.494385351,27.3798824332,1111.27381189,467.673658639,794,190.916704707,66.7261484975,770.698113821,0.992978,631.982413971,27.3691539859,3290.22814332,-27.6629,27.3913
243.680367693,795,124.898,86.6287,1.78579,0.497444086943,27.4055,352.082588902,27.4152623001,1261.48010619,690.912503853,795,278.314579121,8.12981105705,553.890975629,0.989777,716.703310803,27.4055813781,2660.39030178,-27.6982,27.4248
222.972719021,796,124.972,86.6578,2.12993,0.527824933369,27.4568,370.110733411,27.4694127252,566.415918903,456.849526689,796,409.396437208,8.18940619114,127.034838771,0.994792,1279.86527134,27.4592421943,1188.29728346,-27.7415,27.4766
232.944779071,797,125.078,86.737,1.90159,0.52003468861,27.379,269.048280093,27.3913761082,770.089839909,543.275706889,797,257.830890419,4.15764584103,526.835345846,0.995397,775.036791615,27.3786197354,3479.88557107,-27.7119,27.4024
237.745999803,798,125.14,86.6894,2.26319,0.535383677048,27.4371,333.309067464,27.4478421555,1175.64313593,475.454484372,798,205.360525621,6.66663360921,947.533015492,0.991864,734.210943034,27.4381369459,3350.35763913,-27.7515,27.4544
231.205098424,799,125.242,86.6792,2.16073,0.54428276482,27.422,344.178906412,27.4364231438,869.14546404,471.504641091,799,272.845635501,5.61328523271,698.881296324,0.993535,824.694452717,27.42288573,3520.02169417,-27.7421,27.4461
206.80514769,800,125.339,86.6976,2.27345,0.540781379642,27.416,269.470076097,27.4281057477,1092.40572366,123.691353277,800,239.182306724,10.4837200813,690.789065725,0.993813,739.970084606,27.41685106,2485.52194699,-27.7478,27.4398
140.023771974,801,125.394,86.6547,2.09855,0.540389514188,27.4436,281.322405612,27.4528742058,339.420898999,11.6395506125,801,149.555371292,81.7394324386,254.032565243,0.992936,640.567656319,27.4433585656,1205.74567412,-27.771,27.4626
223.471120082,802,125.437,86.7707,2.27283,0.532971604329,27.5119,199.763379784,27.5241037697,775.020284438,179.381360676,802,223.630652746,5.14889810367,285.534606619,0.995209,600.760935129,27.5135388681,1624.88205349,-27.8334,27.5337
230.320237507,803,125.513,86.8334,2.13502,0.53783843433,27.4915,379.462768893,27.5017213766,610.182272499,346.259601355,803,278.547866884,43.3674493855,75.1973901525,0.995746,1041.11314962,27.4937968163,681.097311263,-27.8234,27.5075
240.593337705,804,125.543,86.915,1.90911,0.515221093016,27.5901,291.393918082,27.6024407607,1280.37660532,346.259719949,804,225.046257893,5.53040918486,858.057504525,0.995923,562.340901185,27.5912426379,3072.96529486,-27.919,27.6103
237.297126411,805,125.576,86.9687,1.9568,0.521023859296,27.6331,471.398149144,27.641215596,1091.77102454,373.954433817,805,385.419536563,5.20613469115,583.119826361,0.99552,1039.6423529,27.6335196514,3092.11724289,-27.991,27.6519
233.611069405,806,125.603,87.0405,2.41571,0.556789157188,27.67,371.957860174,27.6792412333,1039.61387493,484.906966897,806,392.910282851,28.2248447337,407.269468427,0.995185,1201.69434298,27.6711321892,2040.73208241,-28.0204,27.6898
252.573598328,807,125.682,87.0392,1.91471,0.519141274661,27.6994,436.999557808,27.7113319946,1182.00282292,784.1154286,807,145.99883866,290.642529698,361.444816672,0.994811,719.939951803,27.7015160771,2186.95114364,-28.0507,27.723
220.160315269,808,125.731,87.105,1.86335,0.519262592679,27.6778,291.590014613,27.6857125686,850.684331288,322.805460297,808,195.371561116,84.3818165341,401.603056281,0.995714,665.020667046,27.6786431403,2214.28295505,-28.0257,27.6961
227.634415196,809,125.796,87.2027,2.18785,0.534809218854,27.7711,282.969685897,27.7774578471,896.25406158,327.128763306,809,183.303038447,90.2697084828,216.593447944,0.996077,637.35452146,27.7709647586,1622.51404106,-28.097,27.7868
242.338628796,810,125.841,87.1745,2.32166,0.534197883784,27.8104,593.992768541,27.8203903851,819.181454959,602.17153821,810,240.962251342,110.676966952,239.801211158,0.995637,906.274461816,27.8117443516,1420.43964402,-28.1601,27.8288
227.972899681,811,125.948,87.2217,2.33107,0.531362328639,27.9214,303.006818249,27.9283567282,668.167435745,541.77958274,811,230.633725337,23.9337751228,103.974507774,0.996828,655.713869225,27.9207721791,1008.50830004,-28.2322,27.9373
229.611595452,812,126.002,87.2795,2.10111,0.519310957781,27.9411,275.854916836,27.9536805556,681.414493263,559.14251945,812,200.214931622,48.8936713456,125.8745061,0.996415,619.999550478,27.942702133,1096.80956882,-28.2744,27.9594
218.867782298,813,126.074,87.2691,2.22754,0.53260593435,27.988,246.130423801,27.9946979696,625.552507314,362.202799846,813,217.577043381,5.46995266002,157.281850005,0.995981,543.166078134,27.988782205,1468.39886994,-28.3141,28.0032
221.25892859,814,126.179,87.3617,1.88833,0.509180056684,27.9364,418.05005825,27.9437259162,583.168689518,461.172015674,814,218.325495783,151.129075502,95.7019269139,0.995587,743.926151202,27.935637579,1070.90390401,-28.2704,27.9554
223.249400062,815,126.242,87.414,2.18023,0.530184159296,27.8837,367.017886749,27.8937016282,648.243371125,321.375280456,815,223.030142892,49.3966654554,130.05532975,0.995375,695.928703074,27.8865835242,1058.93640114,-28.2113,27.9046
237.927599503,816,126.343,87.492,2.0535,0.516529744549,28.0991,309.662843241,28.108274145,947.851461377,615.732052481,816,236.967574789,7.62678850737,257.977964275,0.997426,607.186010786,28.10085768,1718.8864747,-28.4229,28.1165
225.125477078,817,126.398,87.4781,2.22672,0.531593832667,28.0293,272.238132538,28.0368704615,592.993849836,459.322730887,817,187.921808419,11.6026706711,106.738746058,0.996369,665.994134534,28.0289723095,993.353340506,-28.367,28.0508
244.716192583,818,126.458,87.5866,2.01139,0.530333293301,27.9736,221.001485565,27.9841830687,745.049406918,679.961319065,818,195.159992802,9.7352527595,84.1546571673,0.996937,642.859760944,27.9756167786,1097.31209602,-28.2944,27.994
241.273771305,819,126.542,87.6663,1.78707,0.511258642878,28.0111,128.871274609,28.01938841,834.932609437,559.143354241,819,194.242093001,3.23994123684,233.687182944,0.996285,638.325248637,28.0132074465,1452.15089017,-28.3187,28.0275
241.417505217,820,126.644,87.7116,2.16994,0.544665035618,28.0988,353.019240653,28.1039898256,760.169736907,689.753104695,820,274.710655953,13.3651286524,65.2000440236,0.997012,898.359130506,28.0982661602,945.297289279,-28.4286,28.1143
196.273224546,821,126.707,87.6813,1.99929,0.527822755862,28.0455,152.357518715,28.0577189341,445.412981644,381.622115737,821,156.692234901,4.94416930836,52.3619294354,0.995041,427.182150121,28.047951538,653.325581888,-28.3758,28.0645
240.037475675,822,126.782,87.7329,2.09724,0.535062148521,28.0473,360.066314345,28.0562102245,776.693740245,432.204491052,822,212.996797538,41.5724243285,228.287876433,0.996961,624.586401972,28.049122576,1276.13593459,-28.3547,28.0676
230.551711497,823,126.845,87.7342,1.94987,0.51420608186,28.1246,197.640053932,28.1358680155,791.612914995,349.984732867,823,145.477116403,10.0474840267,461.026875674,0.996149,397.520953614,28.125048584,2526.58663446,-28.4396,28.1459
211.369055548,824,126.893,87.7037,2.2584,0.541736694675,28.1041,191.583486343,28.1143764399,600.238852058,258.913997193,824,180.103685018,8.63104485995,289.520703897,0.996947,587.122366612,28.1044274989,2007.06707035,-28.4371,28.1227
207.411247236,825,126.973,87.7415,2.37794,0.553653462863,28.1105,178.765591617,28.124156153,506.335631193,352.340608567,825,116.747911887,43.4962511423,182.560702287,0.997474,386.845293873,28.1137950291,1391.01033136,-28.4236,28.1353
225.540919581,826,126.988,87.6837,2.51343,0.550961016277,28.0049,260.484007484,28.015361331,561.048818509,433.897764398,826,212.244189638,7.78160319474,85.975181589,0.996913,616.206431366,28.0053534319,700.339032915,-28.3411,28.0254
227.038128184,827,127.038,87.756,2.20684,0.533975025469,27.9889,312.094699613,28.0002711698,698.347844773,321.676456844,827,120.307554541,166.21385487,229.869070008,0.996044,573.932608759,27.9893790099,1338.03244235,-28.2978,28.0108
244.401557032,828,127.099,87.8224,2.13131,0.525502169613,28.0544,286.168020415,28.0667322852,822.069268614,652.680493725,828,184.255008154,8.19616412255,193.426657897,0.99656,698.591967698,28.0554931528,1408.21714236,-28.3529,28.0736
244.223284568,829,127.163,87.8976,2.13101,0.526864208699,28.1282,330.890810001,28.1376230474,2940.86597212,2749.91039256,829,332.52748455,7.55766505624,103.615420494,0.98937,1091.58049548,28.1282710893,3084.71116329,-28.4178,28.1494
251.26267588,830,127.24,87.9014,2.15172,0.541818875289,28.0803,264.913805383,28.0917778714,869.249298404,712.951129519,830,229.091278938,10.8475960175,204.21503732,0.997046,669.153412865,28.0816109701,1468.77904054,-28.3968,28.1027
238.698909816,831,127.308,87.9421,2.21921,0.537679861869,28.0089,315.418279135,28.0221628108,719.188511275,642.294506472,831,195.476622971,43.4841558382,66.338821091,0.996308,610.785611954,28.0102287527,1038.11233502,-28.313,28.0324
257.02136517,832,127.388,88.0041,2.25425,0.536348142033,27.9983,429.692675636,28.0074570317,1424.5635231,687.094214345,832,193.357808824,35.3225037745,910.956806685,0.995575,589.84658676,27.998696292,3629.88867947,-28.3221,28.016
242.333467249,833,127.417,88.0213,2.31681,0.539691865388,28.025,440.761902518,28.0345206713,728.479531775,661.36217804,833,202.225053203,105.257966609,45.6322300511,0.996407,660.877425341,28.0257610212,975.929332576,-28.3266,28.0438
246.985348625,834,127.483,88.013,1.98482,0.523944038347,28.047,404.261709822,28.0568946749,751.316075202,592.993882587,834,260.1707995,61.166450091,135.108905366,0.99741,671.997963046,28.0482763822,1383.10294967,-28.3699,28.0675
262.383033978,835,127.614,88.1072,2.25938,0.539337888489,28.0039,211.541460017,28.0141217995,2263.0607396,1176.8227408,835,201.718910218,5.44105545963,895.813356798,0.995052,650.507655661,28.0057083242,3599.93854358,-28.3222,28.0238
242.355499591,836,127.714,88.2081,1.96837,0.514758478351,28.0847,345.384139185,28.094731739,790.15664729,671.840155228,836,309.790557768,4.71599943625,138.98028336,0.996575,796.845655175,28.0838167633,1156.05088259,-28.3977,28.1036
246.775382091,837,127.766,88.2096,2.66058,0.569504744746,28.0285,133.448547534,28.0367808995,970.908575366,674.677021596,837,108.606558045,9.9612895196,304.835468454,0.996388,363.527871143,28.0294954372,1995.20393652,-28.3776,28.0466
237.541016359,838,127.815,88.2041,2.34841,0.546584000663,28.0464,291.574068588,28.0557096016,738.032090276,668.082565667,838,219.939657241,49.5116433252,94.4705958655,0.997349,742.712397188,28.0473762429,1044.12423968,-28.3911,28.0631
226.491899088,839,127.88,88.2914,2.41615,0.559288201202,28.0437,238.200640013,28.0560684663,718.351041509,117.450733993,839,194.817176725,6.26277841244,217.840535406,0.997095,632.640009764,28.0436181641,1115.58061029,-28.3562,28.0691
261.3412698,840,127.949,88.3489,2.26632,0.537960352529,28.1978,267.745750428,28.2076388652,1555.0486343,761.538518504,840,206.926860816,5.71686873001,829.694379772,0.996762,615.527305141,28.2002781515,3406.77820668,-28.514,28.217
262.567611908,841,128.003,88.4111,2.02791,0.518563703795,28.0398,599.613956397,28.0511704887,2706.12084514,763.882612232,841,165.52093458,319.893029062,957.372883711,0.995538,860.990959209,28.0397626538,3462.49000595,-28.3392,28.0614
253.484341809,842,128.028,88.4014,1.87919,0.521248232585,27.9846,314.848114349,27.9951323745,2516.84095074,912.300526197,842,283.770061362,4.68277944095,896.858933292,0.994741,719.684601161,27.9872254905,3254.18571865,-28.2808,28.0053
94.086860261,843,128.096,88.4514,1.93262,0.51676979919,27.9471,191.965376235,27.9533249877,141.038434197,110.820102838,843,239.237644545,10.8405038273,74.1148619472,0.997479,936.253631033,27.9471688166,616.410081854,-28.2332,27.9647
237.244821012,844,128.099,88.5829,2.31801,0.564069820975,27.9815,142.096845011,27.990313526,605.963826882,455.979972012,844,120.807375769,22.5946505547,55.2425700324,0.998713,513.869240498,27.9831907579,691.803707972,-28.2574,27.999
220.268836078,845,128.158,88.6174,2.32633,0.53896244923,27.8879,164.863190168,27.8943677303,549.995755542,377.431828763,845,145.692992935,13.1744289685,129.370982708,0.997814,530.767514232,27.8870268839,746.89346266,-28.1518,27.9048
184.939526316,846,128.224,88.6161,2.29619,0.543319903538,27.905,255.652518874,27.9121905116,464.056856572,110.329612328,846,156.174183895,78.0392791607,213.997155217,0.997613,629.908325941,27.9056869313,906.363022666,-28.182,27.9215
211.387779666,847,128.272,88.6165,2.26369,0.533201943027,27.8724,290.67381568,27.8807465659,475.946979573,366.397634879,847,160.291352722,40.2222874361,22.0598119497,0.996789,567.46414814,27.8737920959,522.226252452,-28.1296,27.8892
162.492038116,848,128.359,88.6387,2.61727,0.579218795722,27.7571,184.636047634,27.763341496,313.108005095,107.939233335,848,121.595507183,12.2024858494,70.085366423,0.998028,390.03220466,27.7564885678,361.261167421,-28.0175,27.7746
136.048150553,849,128.44,88.7103,2.34949,0.570354808376,27.7083,163.517200251,27.7150239393,247.149603377,136.284456929,849,66.3080143236,111.92599939,116.634609633,0.997731,330.019624902,27.7096085714,434.494547254,-27.9913,27.7255
217.838016661,850,128.48,88.7094,2.50745,0.570449333514,27.7122,121.6919806,27.7204190297,562.616217007,381.651349362,850,163.131756261,8.29276274372,141.767485855,0.997585,578.862220279,27.7124359779,748.99513587,-27.9847,27.7277
200.237367407,851,128.514,88.7274,2.12351,0.550035662175,27.6078,201.593136792,27.6179668957,441.444427425,362.435970384,851,176.627497938,5.56844241064,92.7523055416,0.997955,530.448121023,27.6113099565,602.554947822,-27.8747,27.6245
227.293105393,852,128.599,88.7074,2.38944,0.554636545863,27.6165,201.281754472,27.6229089739,559.575536617,378.279253998,852,184.377120903,8.28945333939,67.9644603582,0.998162,645.329740771,27.6159087813,731.675578876,-27.8835,27.6341
195.2467319,853,128.677,88.7651,1.95575,0.527365774022,27.6162,234.435998286,27.622901888,432.449540597,363.519382077,853,191.694433921,11.9770697895,94.0915110851,0.998739,584.951236122,27.61492698,654.554724449,-27.8986,27.6332
224.775997652,854,128.704,88.8064,2.19145,0.531758876813,27.5688,255.039553083,27.5778164592,583.880641998,351.105447862,854,159.156255477,12.06648921,113.368047837,0.99817,521.910209839,27.5703091377,739.236235024,-27.834,27.5868
252.259523887,855,128.748,88.8864,2.18472,0.540677562071,27.5131,301.68421962,27.52145239,904.302229191,751.213380719,855,207.486008727,4.3540707351,174.836819166,0.997473,605.81074704,27.5128500238,1260.20908614,-27.7801,27.5316
237.668456164,856,128.774,88.9901,2.24855,0.532426951034,27.4987,427.06404196,27.5057595493,741.686438439,338.491415619,856,247.650560807,133.592258051,125.321587208,0.997757,815.139791935,27.4982939652,910.19175613,-27.8053,27.5172
227.360171418,857,128.811,89.0497,2.2218,0.543088866287,27.5013,364.413781401,27.5092131668,642.835040407,460.571149668,857,199.298530627,32.0164831069,129.862452799,0.997991,604.716019319,27.5021284084,905.768796958,-27.7873,27.5182
232.817225706,858,128.896,89.0639,2.32978,0.549237516375,27.3361,231.706748609,27.3453156476,630.717675312,574.403851636,858,256.591442526,3.45011456328,17.9758299042,0.998287,676.470079287,27.3382350481,670.271813298,-27.6204,27.3521
244.191191515,859,128.962,89.1446,1.9987,0.525071622315,27.4165,204.49884447,27.422824951,739.450041016,609.640163155,859,213.071309382,4.90697803214,54.7359293256,0.998235,572.896059245,27.4165193233,1003.48568722,-27.7176,27.4312
248.956013917,860,128.963,89.233,2.10671,0.541227720516,27.3245,528.304750094,27.3299667657,859.832290339,659.60229276,860,226.921890259,235.839339471,153.819474593,0.997271,930.037304091,27.3246574472,1249.13470048,-27.6248,27.3396
245.841514921,861,129.072,89.2058,2.48583,0.56459363348,27.3284,299.278606033,27.3372790186,1000.89398126,687.619566309,861,250.447168868,5.56872688103,334.985502886,0.997034,694.22597254,27.3302456587,1905.81835954,-27.6466,27.3465
243.075470862,862,129.066,89.2868,2.09986,0.523064422865,27.338,318.498608453,27.343088624,1298.42944795,602.172829373,862,337.56113151,19.0581944307,785.376344181,0.99724,839.053686655,27.3379319687,3121.69299911,-27.6472,27.354
233.536349272,863,129.094,89.3022,2.0673,0.515874626343,27.3844,361.477886307,27.3892549299,2224.92716059,958.055183058,863,308.420554959,7.96034960684,852.025095056,0.994893,976.737177033,27.3850756599,3004.67502425,-27.6712,27.3977
259.13187356,864,129.146,89.3051,2.1647,0.529305131952,27.2894,532.581504151,27.29847636,2820.98075337,1679.26600534,864,305.207236914,147.979694518,434.219439563,0.996741,976.417012373,27.2893663025,3131.58638032,-27.5779,27.3096
188.331225798,865,129.217,89.2895,1.98598,0.517370718432,27.302,269.423661187,27.3103120526,1260.0646106,65.2155351563,865,286.522667993,8.39566691582,1030.2199239,0.995096,944.833238826,27.303966011,3239.29122909,-27.5929,27.3197
249.776328486,866,129.295,89.3688,2.01788,0.521581684054,27.3393,282.064357751,27.3465124034,2876.13963465,2147.58912776,866,286.644885166,4.57091258676,245.007006402,0.993454,819.791037829,27.3405573596,3046.27540226,-27.6687,27.3574
251.377579901,867,129.389,89.3962,2.05882,0.522647551226,27.2611,462.499391745,27.2672314015,2948.55197607,2835.92663382,867,635.920280765,5.16528235235,89.9052104032,0.994337,1806.38462564,27.2610311795,3105.14926926,-27.5884,27.2767
248.587263025,868,129.415,89.4521,1.82305,0.508382552863,27.4516,486.057161463,27.4593608345,2791.88590885,2679.61393303,868,232.543068859,195.969319512,75.7156306845,0.992915,842.43581732,27.4539368583,2935.50063792,-27.7537,27.4684
246.447202776,869,129.45,89.4674,2.26525,0.527955078068,27.299,589.956146204,27.3068278824,2627.93738569,753.820955689,869,471.372333062,17.8906044793,607.719653182,0.993548,1248.14562108,27.3000822652,2992.53020766,-27.5978,27.3172
177.846360628,870,129.501,89.4462,1.80214,0.499332852353,27.437,431.606788433,27.4429929087,655.558353777,3.90498614301,870,504.25114912,4.71162455087,438.71119891,0.99562,1493.97494491,27.4362943248,1324.97092623,-27.7203,27.4525
255.677357112,871,129.569,89.5232,1.97715,0.512835191913,27.3472,196.777267348,27.3549182479,2604.50906819,935.375432465,871,235.174863871,6.37104130062,735.901446645,0.995591,744.345863139,27.3474802773,3402.69411845,-27.6426,27.3648
213.44006557,872,129.681,89.5327,2.18786,0.526379705641,27.3596,280.826131205,27.3668754561,916.366015148,141.434700203,872,260.060802512,12.9459780177,611.140264645,0.994247,883.522584074,27.3620527775,2546.24373696,-27.6621,27.3746
226.614419771,873,129.756,89.5258,2.15957,0.524244336411,27.3601,261.784808383,27.368266089,1025.32025937,16.2640189007,873,249.607809221,6.87018182315,530.589527011,0.995507,820.958742785,27.3613331766,2681.52677865,-27.6546,27.3793
210.020918259,874,129.753,89.511,2.28389,0.531837113482,27.2945,226.369432387,27.3041217328,1404.94340494,155.216068681,874,190.690590088,7.97470840432,882.956964313,0.994951,658.301059608,27.2953807803,2887.03535494,-27.5752,27.3117
128.988762818,875,129.821,89.5327,1.99411,0.5220395584,27.2867,238.986878956,27.2962456439,234.313956533,144.257197102,875,134.064745757,58.4137413196,134.308006639,0.995314,490.048494007,27.2875696782,1048.42708452,-27.5459,27.3053
222.498593329,876,129.933,89.5369,1.92824,0.524210771106,27.2421,183.706644902,27.2500933694,565.799816842,125.611573085,876,107.494923463,7.39992799943,65.6658687643,0.996492,363.437079547,27.2440057001,608.151734301,-27.5265,27.2607
143.389402566,877,129.956,89.5211,2.07009,0.526310762772,27.2559,178.230567867,27.2626734399,346.628253064,63.4793829723,877,220.370255087,6.45544309512,284.36633749,0.997059,819.654165024,27.2566083721,1012.31281929,-27.5172,27.2717
230.468762156,878,130.033,89.6551,2.47151,0.552663257531,27.1704,254.339029226,27.1784126538,663.501037858,74.1420679572,878,156.288754905,13.8537556749,151.587501482,0.997682,572.90584136,27.1715445876,1036.08618249,-27.4207,27.1862
211.296350964,879,130.096,89.6803,2.22761,0.539002433226,27.1577,378.6912404,27.1632454928,1011.54912263,70.1923075599,879,232.333010481,8.11411618906,687.965027665,0.997254,708.60406289,27.1562892016,3326.60921683,-27.4289,27.1774
76.113270351,880,130.095,89.6186,2.02967,0.517878769098,27.094,303.966565653,27.1014756069,137.970158688,54.0106787103,880,149.88852412,5.1875285893,193.353007027,0.997679,555.587906758,27.0959813904,862.046767335,-27.3443,27.1117
57.7775552769,881,130.138,89.6789,1.85987,0.507399196108,27.1187,102.692987605,27.1251984415,74.1337551237,53.3583716469,881,146.364951745,4.29149663635,52.1741577649,0.998763,492.799907333,27.1181514145,556.581340424,-27.372,27.1346
64.4841974496,882,130.183,89.7713,2.22728,0.518007462986,27.1305,351.934362932,27.1413723716,104.406641753,58.856285064,882,215.560857416,55.6552541035,167.321148892,0.998316,675.548587005,27.1320722297,1285.49422946,-27.4109,27.1481
223.141920422,883,130.247,89.8924,2.3862,0.535111992876,26.9989,365.147106036,27.0070302654,619.205768993,64.3310696615,883,214.913068421,50.1466826469,127.760392408,0.998452,631.27588482,27.0000508603,776.445811231,-27.2751,27.0186
