AverageY,AverageAction,PolicyRegParamNorm,AverageQ,AverageReturn,AveragePolicySurr,MaxReturn,QFunRegParamNorm,AverageEsReturn,AverageQLoss,MinEsReturn,AverageAbsQ,AverageDiscountedReturn,Iteration,AverageAbsQYDiff,MaxEsReturn,StdReturn,Epoch,AverageAbsY,MinReturn,StdEsReturn
431.293725242,0.828094,100.095,431.321,604.380516785,-439.718,1223.3806183,257.129,242.467598591,689.631,80.9377900839,431.837,205.649579515,718,9.73626355793,475.173353645,156.909999078,718,431.415884787,377.125002015,116.974289333
430.438788078,0.803254,100.138,430.439,795.839328702,-438.863,1113.88583825,257.263,387.564749278,612.916,73.3651964873,430.978,223.424109362,719,9.56871368681,724.408609802,150.696607087,719,430.588299744,561.370817855,221.238133559
430.765799586,0.844357,100.167,430.747,748.641507807,-439.051,1353.44805021,257.474,190.765962993,625.411,25.8657998264,431.273,209.511127385,720,9.62041655021,397.097905716,184.193924946,720,430.933779571,448.342097849,131.393135743
430.970138528,0.863295,100.134,430.983,723.292659403,-439.21,2027.35124461,257.588,186.292123653,628.711,24.5926437631,431.451,191.767238945,721,9.58836397723,627.899256047,412.653912331,721,431.130592905,130.599588008,168.833439235
430.591904215,0.830352,100.212,430.582,817.229941851,-438.911,1397.71002706,257.745,143.03743917,665.51,2.75024095274,431.072,212.135385319,722,9.72433846814,613.167908803,202.086082365,722,430.747759737,447.52359689,177.66240132
430.443326152,0.821631,100.331,430.467,846.679445371,-439.046,1625.67771499,257.858,256.930826455,662.545,15.6261017134,430.925,223.979794386,723,9.63640872404,751.11960197,183.329700441,723,430.570862212,695.894946229,195.448801305
430.506512508,0.815772,100.38,430.503,783.899915721,-438.893,1223.59453697,257.953,250.766363415,674.053,6.34647752608,430.942,226.11649115,724,9.68735122672,600.656725412,159.725434205,724,430.622322603,239.185269307,155.610629132
429.354319164,0.846681,100.431,429.36,773.188071599,-437.771,1265.29566321,258.062,204.259528528,708.548,5.39868978079,429.836,224.33770802,725,9.91085991962,519.788070994,158.192773465,725,429.470938808,472.100629571,155.5439015
430.147375769,0.856434,100.484,430.135,775.243110077,-438.475,1116.1855369,258.198,176.667230264,657.229,13.5429899261,430.546,218.476390382,726,9.65926203024,697.761024889,205.459604407,726,430.26460895,378.041739648,197.89908139
430.085979909,0.875001,100.565,430.085,1050.031985,-438.121,2249.93507902,258.371,245.770746599,633.094,16.805124089,430.512,228.204443909,727,9.61125980338,954.470610517,416.281815436,727,430.203466891,251.804119263,235.137529544
429.22927887,0.852375,100.618,429.236,689.722516032,-437.434,894.573330033,258.52,228.641590737,642.794,30.696883805,429.671,220.612342179,728,9.6026143904,611.63074768,143.028009765,728,429.330463702,180.346221727,171.35321268
429.253139742,0.88433,100.654,429.253,593.016758492,-437.431,1431.31301021,258.635,174.875135045,611.996,13.4769034536,429.678,173.651862814,729,9.46940405131,400.521645828,394.456276214,729,429.352030108,153.399907986,119.441588092
428.931856366,0.88661,100.682,428.939,807.193200543,-437.088,2637.77256321,258.799,310.037395086,643.368,141.80535103,429.401,210.803924712,730,9.59838404511,736.882543217,403.308386845,730,429.036185526,173.747527916,193.193681904
428.397676069,0.861631,100.754,428.398,748.089745169,-436.657,1295.37731663,258.929,402.540553159,597.715,60.6840538108,428.858,225.638614279,731,9.31221541595,669.666204446,134.920834359,731,428.513263134,489.823643406,230.413846198
427.849613758,0.872646,100.772,427.869,665.519646347,-436.413,1498.43643643,259.068,380.565314205,622.218,193.06099655,428.326,201.242693521,732,9.58202702922,757.835392911,248.138330131,732,427.980610603,333.350774196,210.09904901
427.675740836,0.85907,100.806,427.659,809.162326955,-435.8,1716.38837251,259.216,225.637327774,623.951,5.11255417399,428.115,218.363151776,733,9.38678271673,606.17327962,284.168674305,733,427.785095112,156.873918743,165.358200265
427.676513096,0.859165,100.8,427.7,632.63526651,-435.782,1100.90892912,259.424,168.601697357,612.968,8.79991984948,428.169,200.993590981,734,9.42866184268,769.784388752,238.619625643,734,427.79841395,187.773563383,212.257193347
426.956670071,0.846263,100.922,426.968,660.430862271,-435.036,958.269994631,259.593,144.960826375,664.827,4.44705370504,427.467,211.20518785,735,9.64589619537,531.530235896,107.373471485,735,427.077777455,421.422315813,166.744937194
426.933683723,0.845411,100.927,426.906,748.005403232,-434.821,995.931970398,259.679,223.678647476,616.271,5.95099521983,427.384,226.41800664,736,9.5108971879,422.331924267,67.4656594534,736,427.052055322,593.933374716,166.969105834
426.600804676,0.859085,100.959,426.604,738.271970637,-434.806,1260.28737009,259.825,201.82462724,624.847,11.4603362614,427.024,220.500101756,737,9.5458949972,832.215265198,135.466115447,737,426.725839414,509.796514303,254.747202688
426.656236959,0.881418,101.013,426.693,767.321753942,-434.556,1594.705441,259.923,127.520261498,582.813,11.3004646332,427.124,221.723730489,738,9.28335654833,248.366690769,193.968121382,738,426.768053142,424.660917892,79.8228869762
426.584234869,0.913738,101.068,426.563,1104.81297096,-434.535,2462.73146085,260.094,268.152814629,616.115,23.2064569252,426.984,215.901784716,739,9.37105821948,970.558071178,468.989026499,739,426.71362647,209.132433703,293.855928847
426.163027579,0.8983,101.082,426.162,712.372159848,-434.194,1449.17278794,260.238,353.52256901,617.418,32.6566989446,426.622,209.248827655,740,9.42132505658,647.310340186,215.931736168,740,426.296077882,373.851863944,243.560943746
425.795938405,0.875189,101.161,425.813,589.870186148,-433.883,1016.76458013,260.385,349.397260581,672.331,160.354418883,426.237,196.537085409,741,9.71966540232,1043.63909416,176.25897858,741,425.916129796,296.020299603,281.133545322
425.021269923,0.885797,101.165,425.035,798.877787072,-432.947,1507.4683328,260.593,214.235662646,633.627,20.5958661601,425.48,216.729566862,742,9.49927806237,595.790267819,223.366517125,742,425.155155515,371.054842282,152.657069426
425.136892055,0.877146,101.186,425.14,540.416043878,-433.107,969.040070708,260.683,197.733548219,558.217,10.5458345698,425.627,193.620510885,743,9.22292264717,655.96084563,148.547199935,743,425.25282542,276.466819244,181.436688432
424.342593797,0.863996,101.249,424.34,666.331390321,-432.385,1114.36790081,260.724,254.378284749,669.222,18.9619362215,424.794,210.02629815,744,9.54484674647,595.703210717,180.481963816,744,424.465514493,343.414346121,220.672726646
424.35027726,0.900024,101.322,424.339,667.541272251,-432.403,1264.57703132,260.835,159.3158781,603.948,4.49250888168,424.777,203.446904557,745,9.23868612325,652.119881233,256.229700956,745,424.451219215,231.023449647,213.595871684
424.199468807,0.904039,101.4,424.2,883.49641266,-432.07,1391.28828648,260.927,166.840089404,631.926,5.48944982438,424.619,215.685150939,746,9.37642401155,719.91341542,273.196440894,746,424.299247763,298.776877645,169.369126916
423.662244445,0.887487,101.438,423.674,684.712524275,-431.824,1006.86457197,261.068,260.736863617,615.516,30.3005335893,424.078,219.172045357,747,9.34051193546,598.215398401,140.024199099,747,423.734182776,330.738338745,162.267629677
424.347435309,0.886456,101.472,424.347,762.833808019,-432.341,1393.76929584,261.262,336.074272871,612.38,24.6566296565,424.737,222.741595967,748,9.29212095058,809.841802314,183.250221621,748,424.429927671,456.645198819,226.499175049
423.671649661,0.882428,101.561,423.694,448.199002379,-431.688,1749.30959818,261.412,278.518547929,606.436,55.0199808108,424.094,152.475269888,749,9.35366663136,766.713121891,429.768338002,749,423.747688039,156.522239214,222.642879987
423.603535472,0.839275,101.59,423.596,690.321432254,-431.366,1403.75937059,261.57,218.868635365,577.948,5.72651607448,423.975,196.973176432,750,9.22474441655,746.636078928,349.975526578,750,423.671041127,157.377097865,250.099531865
423.118910823,0.846335,101.687,423.126,798.562135875,-431.229,1615.31996748,261.724,135.571813861,613.669,4.32705765949,423.483,223.982723991,751,9.3727161018,433.651737572,199.498814746,751,423.177407495,457.492129981,134.015574875
423.135068104,0.880635,101.667,423.143,598.674212314,-431.171,1063.12110698,261.834,141.443686773,583.248,4.75118341589,423.568,205.461940535,752,9.22629597309,580.222527018,162.845271185,752,423.217748417,325.294030988,170.392480917
423.01152831,0.878366,101.718,423.004,671.197040556,-430.877,1834.4094522,261.97,160.639120303,598.335,4.37877847712,423.373,205.96962907,753,9.3627282912,606.901930206,343.838822995,753,423.083326497,268.01591175,174.542025626
423.461838285,0.890172,101.761,423.465,818.961888378,-431.116,1360.08540072,262.026,120.311072281,585.184,4.58899475171,423.862,230.381966318,754,9.15478022335,606.060501028,160.698478989,754,423.547272625,503.842594106,170.735644641
422.272488191,0.893384,101.827,422.268,729.691532766,-430.087,1068.09638702,262.123,147.96543249,584.973,5.42079970793,422.695,208.556931994,755,9.24275990826,963.799949357,203.646713308,755,422.35400506,221.054018655,253.772489544
422.126259702,0.890944,101.853,422.133,731.005879612,-430.11,1369.82425614,262.292,156.086035919,619.242,5.99676964021,422.501,211.457264036,756,9.40120738798,764.481008272,246.519392424,756,422.193109873,223.009242273,216.319734995
421.760115798,0.868726,101.823,421.783,766.463514366,-429.717,1417.64410669,262.414,145.646727091,636.322,3.96417042214,422.173,211.729157859,757,9.56761631485,758.449554856,330.300747068,757,421.845610798,259.832201337,206.932407364
422.513662606,0.855496,101.845,422.497,828.064450768,-430.499,1164.65878742,262.537,115.274037405,556.061,4.46463589723,422.908,230.812753528,758,9.06236748136,663.79361041,115.870341451,758,422.587797219,707.459262085,172.251088467
421.300309357,0.887957,101.913,421.313,711.57024929,-429.293,1005.80441813,262.662,164.926446385,609.387,3.63265776731,421.723,217.827232905,759,9.38432849158,677.158424906,182.512260062,759,421.374501086,270.849481043,208.539884214
421.990719788,0.887413,101.975,421.989,721.894524277,-429.514,978.690515908,262.838,133.78242515,570.001,4.05589903749,422.32,227.307921588,760,9.15342349115,558.322950459,91.1812183277,760,422.050360156,502.317909579,178.886100516
421.487279552,0.850762,102.043,421.504,543.911018415,-429.246,678.155472719,262.961,116.635829957,608.628,4.62781351386,421.914,204.018513524,761,9.3236970332,607.22121663,58.5913221443,761,421.589077303,424.397213353,178.309827211
421.406877613,0.836814,102.12,421.384,549.222054253,-429.393,688.784985774,263.034,146.787264446,558.305,3.98433945141,421.83,207.127619422,762,9.17336822303,582.704363383,61.0036395751,762,421.512206837,339.511078086,193.446826902
420.508608707,0.895088,102.16,420.522,766.461651315,-428.562,1073.62241685,263.103,126.184505279,617.496,4.94777735131,420.953,219.171367927,763,9.46675697539,484.387406057,146.164123938,763,420.612020009,302.024022016,162.361146458
420.080454185,0.878528,102.238,420.082,707.083704863,-428.01,955.720807753,263.222,177.58537516,605.283,6.32180908939,420.519,224.177560898,764,9.3998091979,510.37765904,133.3440147,764,420.199634211,402.451112295,189.283111203
419.840468967,0.880636,102.263,419.868,718.216099227,-427.437,957.198566947,263.329,230.626771899,599.384,5.25877164153,420.332,215.435375243,765,9.29303041175,640.094014061,131.60905739,765,419.984281397,268.234079442,217.638741228
419.496692302,0.856023,102.277,419.487,651.287900316,-427.472,1191.99781949,263.409,138.010855254,600.762,4.47910269186,419.949,213.925272801,766,9.39105664121,867.225331451,211.496028945,766,419.61131524,366.866862098,224.734522864
420.345894432,0.873676,102.381,420.362,616.070548205,-428.086,1044.39906425,263.522,169.450859242,591.992,5.7008055753,420.796,211.311030003,767,9.27948241936,465.499806717,167.785441594,767,420.462058735,362.272564851,150.890422597
419.765662796,0.902181,102.43,419.758,804.531079787,-427.693,1199.24377672,263.635,193.429277419,578.693,5.31169336188,420.177,224.878935848,768,9.27634384639,499.979788026,154.710283506,768,419.863575793,294.187148078,179.041116479
419.488815715,0.916555,102.473,419.501,703.914554568,-427.328,924.318320875,263.767,212.398177968,608.548,4.60228770196,419.906,222.416565347,769,9.39785377913,539.86479251,132.347216204,769,419.600664949,456.024370237,205.407394704
419.461707828,0.872821,102.529,419.467,652.836297328,-427.159,903.960981391,263.915,277.716761379,583.185,27.0560004114,419.91,214.633200157,770,9.31110762367,603.268931635,144.63180846,770,419.569973649,418.951315554,203.897570362
419.874418455,0.888938,102.556,419.88,719.207043921,-427.881,879.724088421,264.011,208.011849359,569.791,8.38099203763,420.268,219.163385416,771,9.24874838156,915.029514105,123.124149337,771,419.976138739,436.118140272,258.091218626
418.938227858,0.894674,102.591,418.941,707.923070548,-427.163,1084.84611985,264.106,231.858634258,540.429,27.6122173635,419.33,217.722102054,772,8.97608577234,642.998016619,114.411353795,772,419.025066616,448.825030174,228.401776278
419.541863226,0.883234,102.609,419.536,798.190611942,-427.258,1111.5748249,264.225,219.14912474,578.162,16.6894169683,419.925,233.487330697,773,9.28310290749,482.109720368,109.337275334,773,419.628538626,505.140168448,169.208931188
418.656270827,0.907732,102.637,418.649,854.75498587,-426.782,1129.39345119,264.297,268.257177778,671.334,10.522048397,419.07,234.717626555,774,9.5664317444,703.664479864,105.393378997,774,418.757026179,695.878010726,234.026335653
418.970762848,0.888233,102.68,418.988,791.2872531,-426.647,1194.19066881,264.407,202.831372649,557.067,26.4098616517,419.395,228.136451675,775,9.19887343206,497.621874469,102.387662882,775,419.054796511,517.257096052,166.243050625
419.033194675,0.917761,102.759,419.032,869.945131646,-426.674,1052.71849975,264.448,432.423177788,550.191,15.6245469626,419.402,231.525064603,776,9.09960380449,643.193423651,97.6920444568,776,419.109124576,738.667496397,182.25301083
418.229583207,0.897617,102.764,418.238,799.206873845,-425.977,988.778545087,264.632,273.147114159,604.476,9.9578324222,418.64,225.720466318,777,9.38824696451,880.157611553,75.3398930214,777,418.292347013,711.969199265,287.870566516
418.968268722,0.907115,102.786,418.966,687.678006438,-426.499,931.389864165,264.667,176.244819804,550.814,14.1925611972,419.336,225.790654978,778,9.00316803422,774.605620972,178.106729024,778,419.043560918,173.311712132,209.01560989
417.933791385,0.916512,102.84,417.926,891.101338761,-425.529,1251.74213081,264.815,243.073383687,633.478,12.7519878059,418.302,235.611662869,779,9.39366879495,640.513959757,133.016253447,779,418.005578618,685.225498304,232.237167596
417.372179232,0.894727,102.952,417.386,718.102875492,-425.047,979.817991024,264.902,240.805467442,583.589,11.0020079732,417.744,218.840776207,780,9.17829350064,659.278005095,105.308391906,780,417.462844477,587.75711021,239.43631978
416.769342951,0.907324,103.098,416.768,744.670861384,-424.596,969.573277637,264.996,341.845271612,571.506,17.6735269353,417.134,225.808261745,781,9.27223883758,707.524754271,91.1122596857,781,416.84683825,422.498413913,232.686658224
417.105547461,0.936305,103.141,417.113,770.87505871,-424.886,1153.7270499,265.079,278.733790028,649.25,38.4721227988,417.517,218.636883457,782,9.49824436139,760.314615512,133.389052628,782,417.19198779,624.45262743,251.587890641
417.279496008,0.909959,103.148,417.288,758.271577808,-425.243,1032.7907705,265.219,330.126471892,621.161,20.003722667,417.685,230.529136263,783,9.38494151438,799.588095857,82.1341003699,783,417.348130925,671.867233608,273.828374018
417.419006909,0.901413,103.164,417.403,788.303756308,-425.123,982.344275044,265.335,316.645336918,537.843,15.5766178582,417.794,232.550351916,784,8.988109426,689.328792197,58.0288836286,784,417.499942793,724.344256757,234.187637968
416.704517901,0.908628,103.193,416.701,751.650652549,-424.493,813.669889144,265.411,205.396299478,591.735,12.3537898836,417.105,225.21571059,785,9.1342776373,1015.57265064,108.460983203,785,416.778183515,275.14785059,269.87511506
416.907299249,0.893331,103.261,416.89,679.432172952,-424.779,1121.12976633,265.538,262.941149432,591.761,19.1326711214,417.309,217.320633213,786,9.2482426399,647.003195265,143.357236903,786,416.978732057,521.07180735,226.726966207
416.644309168,0.88916,103.287,416.659,795.984210135,-424.461,1047.48528844,265.648,296.120951438,522.064,24.4022010411,416.983,233.191547479,787,8.96637219241,822.507580874,103.19968212,787,416.719021747,689.763632473,289.289241783
417.485453161,0.916051,103.357,417.496,730.960459131,-424.909,991.672489049,265.723,196.103864054,598.948,12.3036625953,417.867,230.284049871,788,9.30018508359,770.540540269,83.3031622733,788,417.551195149,538.469589174,218.54552615
416.796522721,0.928724,103.394,416.813,752.427209176,-424.505,805.011541569,265.865,258.476806321,579.721,61.627035912,417.202,230.576887365,789,9.2738812532,615.945361642,61.573469126,789,416.897696143,561.842519044,175.189940528
415.308566811,0.922657,103.395,415.331,798.510104725,-423.167,1023.97906765,266.096,267.132262125,577.319,26.1364686186,415.729,235.296165272,790,9.20146969452,522.68981488,98.4860726106,790,415.39554794,563.97220562,183.119763726
417.137189183,0.968234,103.467,417.137,214.28645267,-424.295,1352.1089892,266.188,201.562287245,513.806,16.5358837211,417.535,113.020734389,791,8.90103030001,496.109570052,177.879760251,791,417.21895273,70.4868904,151.791762166
415.998321946,0.931069,103.566,415.998,691.480885041,-423.521,1254.72861653,266.284,256.899995044,605.85,16.050288299,416.36,203.496316451,792,9.41458678805,526.422313166,246.476404646,792,416.082289232,56.9257971062,174.142834794
415.689341402,0.929466,103.615,415.679,791.785886567,-423.29,1148.42257249,266.365,276.100302591,589.465,80.1962110849,416.099,226.6899184,793,9.30778651022,791.005442747,113.458586386,793,415.765681593,584.762411179,222.317280089
415.431993093,0.932022,103.674,415.444,885.617399416,-422.991,1239.92899391,266.449,267.208835788,569.335,10.8509482969,415.836,225.519441214,794,9.25487757112,923.306912889,138.400268581,794,415.509165947,748.241905868,271.258795869
415.546420519,0.911678,103.738,415.55,597.96777282,-423.223,1857.31439486,266.601,405.228565579,529.562,10.6988096787,415.918,161.482816585,795,9.08339025137,853.193312246,435.407902705,795,415.622653426,69.3052834572,294.070508003
415.966173427,0.913315,103.853,415.988,912.632910126,-423.431,1378.04668442,266.751,257.135116528,567.24,54.9572437397,416.344,204.816957442,796,9.12009907997,679.291143048,207.253260907,796,416.05657523,487.771786834,193.083909813
415.636637812,0.925249,103.859,415.62,764.415686291,-423.16,1046.01172624,266.815,320.395845827,597.234,24.3994176172,416.008,223.834225917,797,9.4473981262,762.196896316,71.3046176806,797,415.698214883,695.388223382,306.645152206
415.46232311,0.911583,103.893,415.471,886.081445199,-422.897,1023.17071735,266.932,244.74170763,499.963,9.09595547173,415.854,231.259533737,798,8.91820438031,971.432088159,122.128820095,798,415.52711491,682.286660671,288.521527471
414.356325285,0.915041,103.927,414.356,934.960719489,-422.147,1351.91257123,267.099,217.94533742,540.587,55.0286682903,414.736,215.123520471,799,9.17913815539,426.441745754,167.447049931,799,414.429011033,698.173671091,131.637298974
414.252541934,0.917343,103.997,414.238,841.677357085,-421.786,1171.14590876,267.208,226.217985001,580.014,10.2109201764,414.646,226.943742731,800,9.30253004794,601.318684983,127.735402967,800,414.323596234,704.566610061,206.119771377
413.748981518,0.895142,103.984,413.767,927.991714324,-421.323,1375.89588453,267.278,183.887420514,644.521,15.6211078178,414.147,219.979318738,801,9.74554102312,652.234804509,191.889048391,801,413.815540413,649.793808187,182.185270182
414.202777888,0.931638,104.015,414.209,1083.73093591,-421.379,2363.2973742,267.328,440.65582163,549.257,21.5188441227,414.547,168.348408821,802,9.18632690749,899.985022677,473.564423666,802,414.265612026,422.512023545,307.625423769
413.589109575,0.938687,104.037,413.597,912.234199765,-420.843,1376.32432557,267.395,563.944431295,546.189,298.986578501,413.947,209.216889362,803,9.39599854641,989.769328639,179.809919408,803,413.656173921,698.717904012,259.070062931
413.217513017,0.921021,104.107,413.217,857.866800922,-421.007,1064.33285961,267.498,224.901460003,606.585,12.2171693328,413.647,231.723062951,804,9.57602304371,765.409429225,84.6037915896,804,413.313511698,741.329715777,214.93924394
413.306849196,0.926963,104.155,413.309,1012.7045716,-420.951,1142.68913771,267.592,408.63374662,553.71,184.636784938,413.665,221.049668176,805,9.33171841405,960.635326731,191.156873748,805,413.384378844,59.9099029008,272.878803636
412.629983493,0.923774,104.176,412.63,830.126690735,-420.086,1042.29636966,267.678,175.613875495,550.839,9.01575403742,413.042,217.340252337,806,9.2598072423,795.811973953,135.930956672,806,412.721806252,683.615888607,238.1490951
412.804793505,0.925162,104.222,412.807,879.100690176,-420.116,1138.44096065,267.72,316.351123615,593.248,66.8944862644,413.197,196.13479346,807,9.41939815432,887.808775086,151.32812607,807,412.890252075,430.09066616,352.387356659
412.935464397,0.908284,104.286,412.933,763.012926258,-420.506,1227.28067648,267.811,133.638854943,574.468,18.0519085335,413.32,200.128921687,808,9.31373353422,591.236089646,138.616243072,808,412.998356403,484.096948528,177.229372004
412.053861011,0.895597,104.294,412.086,748.82949333,-419.538,1023.79351226,267.916,148.540631242,523.058,10.9756361918,412.48,211.785738511,809,9.02938682518,519.744990461,242.775886398,809,412.135567848,55.3179455297,143.571257908
411.58319638,0.898017,104.332,411.578,825.540987779,-419.4,1331.137613,267.982,149.620559767,533.658,16.4325020088,412.036,192.83300658,810,9.27189688745,509.196762697,266.627154718,810,411.692821841,397.073225686,139.766487485
411.712363081,0.917145,104.401,411.701,922.099919851,-419.454,1150.53435167,268.115,242.921792448,576.056,21.2234765654,412.094,208.751315794,811,9.24146664294,613.823884965,154.067773492,811,411.821222803,743.634000061,208.479266879
412.075349259,0.92953,104.542,412.097,1068.26613376,-419.79,1564.97616325,268.3,262.5685823,547.159,7.83237188208,412.497,131.1393402,812,9.11987590595,714.263136709,285.82633662,812,412.184407818,587.95696604,263.461052788
411.924838474,0.971487,104.555,411.936,959.453296413,-420.174,972.607442033,268.408,267.517514828,587.78,33.8198677053,412.315,96.6539841771,813,9.33847408913,743.002446877,34.1495029095,813,412.025856298,851.69842469,237.699256559
412.882672328,0.92234,104.623,412.88,899.967315513,-420.517,1683.07416102,268.533,172.245295547,579.498,9.63640376836,413.294,176.950173694,814,9.34047256504,478.735099972,234.026626704,814,412.984945723,569.583959326,190.460275417
412.530623606,0.954793,104.684,412.514,946.029874604,-420.716,1202.29408509,268.699,193.77693213,559.398,62.904396372,412.937,115.213793579,815,9.33862048031,445.734126907,90.0521291978,815,412.632088139,824.940665374,127.721674752
412.911034202,0.928078,104.675,412.936,831.723204721,-420.563,982.335739782,268.732,260.052409062,569.624,51.9074520732,413.366,175.743023603,816,9.17736497458,724.751058898,74.673994,816,413.050637233,714.064493959,258.257818191
412.615614059,0.935209,104.684,412.624,597.194060066,-420.45,1201.51977953,268.801,232.609335257,566.28,10.5860500049,413.048,155.902107944,817,9.19637587327,863.83777311,361.255940495,817,412.724532807,50.5071630901,272.589843631
413.045338028,0.939551,104.783,413.039,1010.83822208,-421.083,1361.50191235,268.936,266.866336072,571.334,12.8361974801,413.436,188.277216676,818,9.26346080187,666.11964469,169.967481295,818,413.167861199,682.690458686,242.91572782
413.246222774,0.950444,104.815,413.237,1041.07577381,-421.112,1405.17358218,269.024,214.606511302,574.516,22.7903426116,413.638,175.746556568,819,9.1394202997,615.413839595,302.466568713,819,413.34614321,322.12530489,203.727356673
413.089940676,0.950884,104.868,413.105,775.663808163,-420.952,1192.7581442,269.126,270.102275228,552.486,51.0676837187,413.498,186.858841447,820,9.25671381875,727.923119402,288.494456211,820,413.185131142,272.886766705,228.456508396
413.047140587,0.922614,104.968,413.044,776.458579578,-420.912,1352.45294104,269.294,161.813808732,571.145,7.82797454216,413.441,164.885596011,821,9.1644487119,881.143588957,263.329364675,821,413.150824715,420.693908453,246.908371554
413.511284804,0.930781,105.001,413.528,816.916234932,-421.543,1127.38208306,269.383,175.258147134,586.776,14.6073903215,413.936,181.746283513,822,9.27893083036,683.088495167,123.776356748,822,413.636487171,402.793445499,217.045204228
413.676239804,0.927746,105.049,413.685,847.944253145,-421.302,1260.55106189,269.483,289.701469527,558.703,27.4905052755,414.046,194.15092794,823,9.15803977505,485.084066373,208.652270366,823,413.772770572,408.056939551,181.012195546
415.019145333,0.917685,105.056,415.024,147.574875925,-422.557,1066.5177784,269.588,295.881387568,588.544,80.9844169951,415.39,72.7123778493,824,9.06981090955,711.347827877,233.454321443,824,415.126791753,62.6920005632,222.679754628
414.045814016,0.924185,105.082,414.052,685.945786148,-421.574,1041.41928041,269.715,121.435224982,558.626,15.2419416829,414.46,217.515516456,825,9.09432407442,276.896973546,161.743582239,825,414.150013021,241.601537735,78.3338950828
414.82659218,0.91353,105.132,414.843,327.648391108,-422.469,1234.12166548,269.786,227.686795754,494.475,32.8337213932,415.219,134.71637985,826,8.79314344523,809.300439982,281.790432975,826,414.913944453,58.0380221024,215.886774199
414.307337967,0.9337,105.205,414.295,906.846898917,-422.008,1286.32953137,269.901,179.15081778,539.325,7.82124855358,414.712,211.923522703,827,9.0280258391,707.605086218,166.498744262,827,414.408064743,602.651629837,199.676364587
413.817612595,0.904992,105.243,413.834,802.928772559,-421.489,1311.81069155,269.952,143.764132746,586.549,21.164821755,414.242,216.893103323,828,9.24951202792,443.392656637,244.885412882,828,413.928750867,329.139345878,125.528396671
414.533045612,0.92406,105.263,414.542,701.118409367,-422.147,989.756359052,270.026,254.916007473,555.932,23.5201579166,414.922,212.617876611,829,9.1139256466,773.922262197,177.193254767,829,414.643990473,370.043913872,270.645496283
413.845195692,0.906018,105.282,413.844,664.995761243,-421.686,1383.02883603,270.088,217.023129479,583.175,22.4533063834,414.231,199.656102605,830,9.15811567222,652.981871929,305.313412545,830,413.962791663,343.692429912,199.616042358
414.417127924,0.928068,105.324,414.423,781.747900909,-422.209,1324.44733661,270.219,120.677230119,526.864,10.986504097,414.806,213.40236925,831,8.89430833266,596.933177369,211.537436432,831,414.524883503,57.8858910556,144.568509062
413.592745076,0.935321,105.356,413.589,58.8143546653,-421.769,61.7680449271,270.288,143.978418814,557.112,32.6029412059,413.935,49.3078018558,832,9.07398315748,817.558644235,1.17648131926,832,413.668204501,55.4345058861,210.495414228
414.303582848,0.865076,105.423,414.309,279.580038465,-422.351,648.175510232,270.391,128.641044802,570.0,28.8047646373,414.685,150.758495099,833,9.1223828391,695.124831658,74.0628760581,833,414.391179608,189.762527832,166.69332274
415.210400765,0.926698,105.502,415.219,870.38740184,-423.154,1251.34975529,270.49,81.9361632362,570.505,9.14109920346,415.615,211.725579234,834,9.19531558322,392.138015694,215.121512982,834,415.298417518,367.463027439,94.8016444051
415.538707152,0.899568,105.521,415.543,104.59343042,-423.495,988.669042797,270.582,141.346981303,593.922,17.4485799895,415.892,66.0581056784,835,9.28664026207,568.060603384,145.978837434,835,415.628285171,64.3223178491,163.829181674
415.541842054,0.855651,105.567,415.533,309.087736583,-423.763,1632.42680961,270.652,122.582337704,594.176,7.37788648161,415.909,150.068481459,836,9.35442998076,666.512744288,174.968943371,836,415.637943576,205.330517941,170.289453105
416.729904846,0.915173,105.597,416.71,1203.29638367,-424.629,2851.66932537,270.741,110.663187402,587.784,12.7128842055,417.062,224.877900181,837,9.22177988026,487.990761084,514.765298586,837,416.810538889,511.093638479,125.376765197
416.421866798,0.892948,105.652,416.439,850.11784465,-424.199,1056.54887682,270.867,81.3874543996,561.672,8.04458855798,416.781,217.975266306,838,9.09289171959,439.165109604,156.820399171,838,416.510695492,339.026032853,112.984823828
416.63253753,0.888208,105.713,416.634,922.1209807,-424.384,1633.5540075,270.936,87.6317506919,545.838,7.23814672437,417.004,216.629123915,839,9.08272989902,337.694126238,247.528780271,839,416.734706601,660.386820485,95.3434158983
416.654799793,0.902717,105.759,416.661,1102.27194464,-424.505,1649.24191471,271.052,187.969004639,573.244,18.402033673,417.085,217.05619838,840,9.22908253456,802.558025439,269.967019623,840,416.744528951,669.044271396,256.511990093
417.069614369,0.898059,105.748,417.064,939.749735666,-424.965,1223.88618288,271.153,207.546832288,543.531,14.6699199261,417.417,217.594228067,841,9.07398919179,654.266824452,134.531477556,841,417.139808534,671.163245167,198.24916005
416.529984292,0.869961,105.791,416.534,741.525249032,-424.577,1275.67667194,271.189,127.287018181,576.73,15.5899635648,416.843,211.635910177,842,9.32282157213,694.58011209,184.403933917,842,416.619032261,564.504816081,178.83274702
416.893138448,0.86564,105.748,416.912,662.947239108,-424.573,1071.471092,271.32,189.638681864,646.643,21.1587965061,417.294,208.329624546,843,9.48424627489,695.835485772,175.553980267,843,416.999516807,381.171309725,223.696317568
