MinReturn,StdReturn,AverageReturn,AverageAbsQ,AverageAbsY,MaxEsReturn,AveragePolicySurr,MinEsReturn,AverageAction,AverageDiscountedReturn,AverageEsReturn,AverageQ,Epoch,Iteration,AverageAbsQYDiff,PolicyRegParamNorm,MaxReturn,QFunRegParamNorm,StdEsReturn,AverageY,AverageQLoss
-695.852089527,2489.26519663,1797.49052476,40.3411,40.3458927848,3215.16240684,-40.365,3215.16240684,0.999231,328.95579168,3215.16240684,40.2153,2188,2188,0.361153755338,364.641,5195.20071072,265.063,0.0,40.2129093592,1.89793
-353.531302461,1602.04232435,4432.77944538,40.3223,40.3278372357,2908.90674492,-40.3326,2908.90674492,0.997803,380.161608206,2908.90674492,40.1942,2189,2189,0.358381797251,364.793,5217.07776856,265.117,0.0,40.1927564535,1.85197
-59.3685907722,1635.39781922,3517.15800108,40.4824,40.486060759,3092.68724427,-40.5241,3092.68724427,0.998225,363.791628813,3092.68724427,40.3597,2190,2190,0.32201852439,364.88,5262.38939615,265.104,0.0,40.3565674684,1.32584
-1077.8387853,2175.54277838,1027.0182905,40.4414,40.446385116,3274.57381495,-40.4543,3274.57381495,0.999075,279.060826554,3274.57381495,40.3155,2191,2191,0.376280861887,365.052,5036.82091669,265.176,0.0,40.3137331727,2.13266
-854.336547623,1939.95872305,1905.51047377,40.3571,40.3626061106,2727.83642394,-40.3672,2727.83642394,0.998979,345.542224993,2727.83642394,40.2281,2192,2192,0.365610835977,364.996,4687.58989816,265.234,0.0,40.2268047336,1.78051
-565.984808413,1974.11556847,2333.45988846,40.2948,40.2979592786,2824.27827368,-40.3131,2824.27827368,0.998259,360.407812146,2824.27827368,40.1626,2193,2193,0.373388476368,365.062,5079.11918692,265.281,0.0,40.158869413,2.11394
4264.18656422,210.20558678,4835.97201848,40.3703,40.3750808207,2826.19933901,-40.3918,2826.19933901,0.998105,382.492168429,2826.19933901,40.2408,2194,2194,0.360520325934,365.056,5029.9718767,265.36,0.0,40.2387152366,1.92348
-971.571859594,2336.64882149,2206.99843306,40.2607,40.2648614843,3573.1800464,-40.2841,3573.1800464,0.998862,316.548972104,3573.1800464,40.1251,2195,2195,0.336213084104,365.214,4944.40701053,265.408,0.0,40.1221425516,1.55344
-571.98834934,1924.76102245,3786.53962723,40.3565,40.3606860485,3108.82292432,-40.3854,3108.82292432,0.997633,387.466532799,3108.82292432,40.2231,2196,2196,0.362553196596,365.268,5253.4520401,265.48,0.0,40.2212490153,2.01428
-1216.19863504,1882.82271334,1976.40654155,40.3312,40.3351239171,2963.07466301,-40.3643,2963.07466301,0.999112,259.8647117,2963.07466301,40.1963,2197,2197,0.371123383754,365.399,4408.11618621,265.491,0.0,40.193868461,2.20506
-1248.12945413,2327.61684661,1679.23319937,40.2649,40.2684560507,3019.8883215,-40.2806,3019.8883215,0.99921,300.708691021,3019.8883215,40.1252,2198,2198,0.34947495171,365.454,5115.00967775,265.558,0.0,40.1218622462,1.52564
-279.196510907,2163.98831077,3468.16819162,40.2947,40.3006982503,2740.02945547,-40.3133,2740.02945547,0.998406,376.20425776,2740.02945547,40.1548,2199,2199,0.344262577705,365.414,5301.28175456,265.59,0.0,40.1535762278,1.60809
-630.05797677,2098.56039198,1653.31934067,40.4664,40.4696308384,3023.09084549,-40.4881,3023.09084549,0.999526,343.196909481,3023.09084549,40.3328,2200,2200,0.355566524341,365.549,4788.78458404,265.651,0.0,40.3297481833,1.67202
2198.68581106,891.097641471,4823.97001496,40.3941,40.3985405702,2866.13872508,-40.435,2866.13872508,0.998728,390.721595126,2866.13872508,40.2554,2201,2201,0.342621729639,365.525,5343.45025435,265.741,0.0,40.2535974781,1.65452
1526.02714461,1109.30438137,4559.84658696,40.4437,40.4470713374,3131.2431666,-40.4762,3131.2431666,0.998247,392.192404163,3131.2431666,40.3057,2202,2202,0.366347049066,365.703,5312.32518148,265.829,0.0,40.3031778238,1.97957
-985.567589861,1464.72943487,951.481131334,40.3872,40.3904649835,2788.42237196,-40.4229,2788.42237196,0.999379,290.404399852,2788.42237196,40.2445,2203,2203,0.342990300176,365.91,3555.46574284,265.913,0.0,40.241806485,1.72745
1486.18166936,1401.75192937,3612.30076742,40.2455,40.2491293525,3071.70647979,-40.2529,3071.70647979,0.998317,368.416444516,3071.70647979,40.0954,2204,2204,0.381200575949,365.884,4920.22424878,265.929,0.0,40.0921537379,2.33879
-315.785805432,2309.85789261,3125.52252403,40.4175,40.4231042811,2689.71998455,-40.4564,2689.71998455,0.99875,372.693778559,2689.71998455,40.2767,2205,2205,0.37446758878,365.961,5255.860369,266.021,0.0,40.2759613611,2.14424
-372.837934268,2398.55344711,2204.83134903,40.4388,40.4443176146,3172.97877722,-40.4689,3172.97877722,0.998788,353.902109756,3172.97877722,40.2952,2206,2206,0.33843437793,366.074,5252.53996983,266.075,0.0,40.293688923,1.41942
-303.342107493,2028.63663997,3566.60397448,40.5436,40.5474988065,3247.95034215,-40.5769,3247.95034215,0.998585,391.310452039,3247.95034215,40.4031,2207,2207,0.349674137435,366.053,5756.62367049,266.096,0.0,40.4009334289,1.67252
1553.50432258,1549.59617804,4073.83104565,40.6031,40.6083313126,3068.46387653,-40.6385,3068.46387653,0.998329,399.381067052,3068.46387653,40.4633,2208,2208,0.340537661987,366.091,5671.16166697,266.121,0.0,40.4619255564,1.69523
-232.96373478,1480.53537103,3720.43636811,40.5474,40.5508294334,3206.12688438,-40.5753,3206.12688438,0.998432,376.592209594,3206.12688438,40.4053,2209,2209,0.35385704612,366.191,5279.3044655,266.205,0.0,40.4025401132,1.99453
-362.551314967,2069.85911436,4104.44893505,40.5606,40.5639018119,3013.2965278,-40.5909,3013.2965278,0.998427,369.868227474,3013.2965278,40.4153,2210,2210,0.367184528622,366.283,5356.22662277,266.257,0.0,40.4118725069,2.27066
-891.454632879,1633.3654301,1477.7444049,40.4621,40.4704358565,2921.65050487,-40.4849,2921.65050487,0.99944,309.581132312,2921.65050487,40.3135,2211,2211,0.384580025977,366.325,4962.57885961,266.297,0.0,40.3144612605,2.37955
1653.04551192,983.37926767,4582.21735995,40.5035,40.5063305521,3144.46799824,-40.5155,3144.46799824,0.999,381.784610481,3144.46799824,40.3569,2212,2212,0.362274231965,366.339,5097.98037287,266.408,0.0,40.3536218013,2.17332
-368.548471756,2123.96648773,1936.71261628,40.5701,40.5759590849,3317.85540611,-40.5902,3317.85540611,0.998958,341.640006154,3317.85540611,40.4238,2213,2213,0.355103881481,366.553,4685.76479507,266.451,0.0,40.4231184608,1.80776
1817.51616858,1265.81137741,3770.61159775,40.6739,40.6769304153,2943.23444875,-40.6976,2943.23444875,0.999048,380.764130597,2943.23444875,40.5328,2214,2214,0.35453623859,366.593,5159.15484231,266.469,0.0,40.5293377989,1.65953
-522.396525873,1874.2081757,3833.6701087,40.5975,40.6004199343,2633.68462918,-40.631,2633.68462918,0.998383,399.576504754,2633.68462918,40.4516,2215,2215,0.357823797647,366.519,5469.02775575,266.563,0.0,40.4495677818,1.73837
376.979751701,1877.65260885,3908.09351795,40.6416,40.645883624,3133.56138871,-40.6679,3133.56138871,0.998357,384.760815682,3133.56138871,40.4951,2216,2216,0.354806347888,366.664,5394.50019647,266.588,0.0,40.4926674075,1.77801
-567.650790804,2102.84108034,2363.27143433,40.5502,40.5552461203,-837.571093362,-40.5695,-837.571093362,0.998856,351.461840616,-837.571093362,40.3966,2217,2217,0.360252490899,366.771,5451.04777464,266.62,0.0,40.3945234908,1.74678
93.6547851181,1715.05786217,4074.97549674,40.6737,40.6758802268,3046.81746454,-40.6831,3046.81746454,0.997926,367.497769283,3046.81746454,40.5238,2218,2218,0.355387163344,366.816,5144.66515258,266.65,0.0,40.5198729043,1.679
-327.918321721,2325.44837059,2255.73016734,40.6334,40.6382260837,2281.15338748,-40.6477,2281.15338748,0.998859,359.404029916,2281.15338748,40.48,2219,2219,0.34077808854,366.891,5199.10133717,266.716,0.0,40.4781358927,1.33832
-60.8125251322,1585.21359638,4567.98243543,40.6588,40.662299042,2947.36298845,-40.6693,2947.36298845,0.997666,376.394565683,2947.36298845,40.503,2220,2220,0.340941298605,366.947,5776.77088552,266.752,0.0,40.4994866372,1.3745
-176.705324594,1546.61295998,3523.26128492,40.7778,40.7842783051,2543.30922573,-40.8163,2543.30922573,0.997594,376.97229173,2543.30922573,40.6282,2221,2221,0.368952580304,367.046,4829.27505394,266.768,0.0,40.6282649671,1.88374
-635.038264628,1987.07300011,1853.41380742,40.6225,40.6267016138,2030.77664155,-40.6283,2030.77664155,0.998717,313.778614751,2030.77664155,40.4634,2222,2222,0.359705399816,367.049,4599.95736453,266.785,0.0,40.4609845081,2.01059
-1095.62161751,2159.3724086,1550.9748542,40.6792,40.6829784563,2716.20996699,-40.6981,2716.20996699,0.998874,295.461389014,2716.20996699,40.5201,2223,2223,0.358277505112,367.21,4678.03854938,266.809,0.0,40.5175984548,1.91504
-999.854714385,1236.67766854,572.661471813,40.6447,40.650198591,3296.73718609,-40.6666,3296.73718609,0.99941,260.506395665,3296.73718609,40.4821,2224,2224,0.380399547132,367.346,2871.68051584,266.82,0.0,40.4809152416,2.34962
294.629342686,1852.98425049,2995.24538688,40.7853,40.790926114,2950.25959102,-40.8002,2950.25959102,0.998774,340.531217623,2950.25959102,40.6276,2225,2225,0.389184965267,367.329,4945.05809961,266.863,0.0,40.6265701305,2.22881
-66.8421248352,1972.23469444,2599.52339941,40.8399,40.8431785275,-381.959339883,-40.8601,-381.959339883,0.997901,344.927254911,-381.959339883,40.6837,2226,2226,0.365399319827,367.356,5053.47168569,266.893,0.0,40.6807284323,2.15772
167.368958241,1914.22504073,3124.95446217,40.8041,40.8083829554,116.781531426,-40.813,116.781531426,0.997689,355.649826605,116.781531426,40.6447,2227,2227,0.336513480775,367.501,5005.09789552,266.892,0.0,40.642873711,1.51635
-862.919914097,927.513857411,-35.5735429426,40.744,40.7471806548,3184.89733453,-40.7549,3184.89733453,0.999407,214.960737161,3184.89733453,40.5797,2228,2228,0.363152433479,367.716,1736.47803704,266.978,0.0,40.5766118298,2.01633
-438.022064498,2011.51001663,1694.75979474,40.7739,40.7799410405,748.742272172,-40.798,748.742272172,0.998239,310.571552632,748.742272172,40.6097,2229,2229,0.351574617133,367.728,4729.01927812,267.02,0.0,40.6087741756,1.59755
-433.015254602,1649.91476248,2568.0592344,40.7953,40.7988731596,3117.16641424,-40.8063,3117.16641424,0.998336,358.619771263,3117.16641424,40.6283,2230,2230,0.347159211601,367.82,4636.62394128,267.059,0.0,40.6250052762,1.47781
-1278.7584658,1221.08029988,550.168538885,40.7077,40.7113701887,-9.4379331135,-40.6934,-9.4379331135,0.998938,219.846544879,-9.4379331135,40.5348,2231,2231,0.366740406604,367.944,2590.65933864,267.095,0.0,40.5322455556,2.05945
-1028.13411523,1907.59688711,1914.24800206,40.7307,40.7378075741,2893.06994263,-40.7162,2893.06994263,0.998741,312.416273157,2893.06994263,40.5595,2232,2232,0.378240605464,367.847,4988.92612767,267.107,0.0,40.5592673246,2.08556
-1032.78270427,2301.82310093,2806.08180383,40.8724,40.8767229238,2980.00313651,-40.8799,2980.00313651,0.997553,328.562508801,2980.00313651,40.7062,2233,2233,0.352435284,367.823,4998.08219382,267.129,0.0,40.7032574041,1.56851
654.283092703,1155.05367095,3128.5252339,40.7629,40.7655923907,2949.45311949,-40.7435,2949.45311949,0.99759,328.032745019,2949.45311949,40.5887,2234,2234,0.334238774268,367.899,4500.81344228,267.153,0.0,40.5850690245,1.54139
2376.61835261,1034.94125072,4462.58143163,40.7463,40.7512087549,2603.08630121,-40.7388,2603.08630121,0.998179,387.614274472,2603.08630121,40.5735,2235,2235,0.418783249412,367.909,5178.86713915,267.214,0.0,40.5717831762,3.13994
-773.347394241,1523.20849717,2060.11206497,40.8938,40.8978336605,2825.02080046,-40.8794,2825.02080046,0.997401,277.898739112,2825.02080046,40.728,2236,2236,0.353443541572,367.981,3657.99478681,267.23,0.0,40.7258322786,2.06624
-920.732579222,1929.57857644,1980.80482853,40.6882,40.6920439996,2075.53360912,-40.6672,2075.53360912,0.998044,329.944358384,2075.53360912,40.5084,2237,2237,0.346260971687,368.216,4845.3401504,267.266,0.0,40.5062146585,1.97635
223.747990306,1840.98454432,2481.75118847,40.7337,40.7372548845,2956.67110248,-40.7203,2956.67110248,0.997015,347.562318492,2956.67110248,40.5561,2238,2238,0.343713123903,368.355,4935.83402697,267.333,0.0,40.5529828129,1.91735
-267.232930747,2073.12550331,3400.51085843,40.6818,40.6858715545,-517.857281774,-40.6582,-517.857281774,0.997173,393.501202816,-517.857281774,40.4981,2239,2239,0.338386806326,368.308,5485.7612048,267.425,0.0,40.4956021654,1.67582
733.467861975,1402.09891838,4165.17201636,40.7242,40.7284698021,2712.58660939,-40.7092,2712.58660939,0.996676,384.771268333,2712.58660939,40.5419,2240,2240,0.349325515129,368.384,5283.19350117,267.453,0.0,40.5393361515,1.64849
-262.096426321,1981.80951406,3349.60334504,40.6136,40.6186705008,3147.91347408,-40.6005,3147.91347408,0.997755,342.306124962,3147.91347408,40.4229,2241,2241,0.340509362118,368.305,4844.63853906,267.47,0.0,40.4212318417,1.6294
-221.416424053,1402.29859946,3103.62010209,40.6946,40.6989202308,3058.05454938,-40.6707,3058.05454938,0.998102,285.752192122,3058.05454938,40.5094,2242,2242,0.352250145987,368.476,4070.86497029,267.526,0.0,40.5073576018,1.82483
-278.062271723,2083.91768641,2715.91119108,40.7116,40.7153285917,2784.13077805,-40.6812,2784.13077805,0.997195,338.711569004,2784.13077805,40.5265,2243,2243,0.352712698557,368.566,4945.66036884,267.561,0.0,40.5236550693,2.0314
-378.758366304,2234.21855304,2879.49634124,40.8636,40.8686437252,2780.06386002,-40.8466,2780.06386002,0.997497,362.628311096,2780.06386002,40.6875,2244,2244,0.354185818872,368.644,5155.39233237,267.603,0.0,40.6859591557,2.00942
-1049.24302963,2226.30028909,2771.79651947,40.6598,40.664080032,3128.59382811,-40.6276,3128.59382811,0.997553,313.582950224,3128.59382811,40.4693,2245,2245,0.348807996134,368.867,4729.12855951,267.674,0.0,40.4664615974,1.7694
853.404878873,1563.87010018,3033.3550111,40.5294,40.5336445654,2952.89341066,-40.4985,2952.89341066,0.997528,383.471720411,2952.89341066,40.3294,2246,2246,0.372004989027,368.886,4741.10295991,267.7,0.0,40.327919404,2.16099
-117.093589414,1924.07147372,3454.30766764,40.7379,40.7418857337,577.406885713,-40.7189,577.406885713,0.996901,361.278235879,577.406885713,40.5507,2247,2247,0.372749643332,368.946,5042.49551162,267.723,0.0,40.5483308046,2.40764
-1034.62955428,2413.89693693,1868.08499559,40.7257,40.7312528767,2745.90121468,-40.6879,2745.90121468,0.998814,321.27089553,2745.90121468,40.5356,2248,2248,0.326260833883,368.904,5014.0066468,267.756,0.0,40.5338116529,1.33398
-291.96802565,1996.85483238,3328.24722109,40.6556,40.6589965086,3084.38355651,-40.6014,3084.38355651,0.99736,363.839418992,3084.38355651,40.4593,2249,2249,0.345026016374,368.985,5100.95044093,267.791,0.0,40.4565646522,1.6097
1712.18944493,1080.823621,4270.71005362,40.6129,40.6162657077,2723.83257463,-40.5895,2723.83257463,0.997901,407.090080768,2723.83257463,40.4142,2250,2250,0.372243502517,369.034,5326.72167451,267.836,0.0,40.4110353333,2.27638
-987.646390381,2115.25825401,2191.08111125,40.633,40.6370335331,2830.84799463,-40.5989,2830.84799463,0.998683,344.297253439,2830.84799463,40.4348,2251,2251,0.379099887881,369.161,5109.3820351,267.936,0.0,40.4309198945,2.24361
-391.155279007,1575.33170142,4243.33182827,40.6047,40.6108475492,2816.11957465,-40.587,2816.11957465,0.997202,379.773601782,2816.11957465,40.4046,2252,2252,0.380489107628,369.291,5259.11827483,267.968,0.0,40.4035312668,2.25841
4949.22289543,155.137648776,5200.03733427,40.6356,40.6400115407,2934.62456633,-40.5973,2934.62456633,0.996392,408.044245428,2934.62456633,40.435,2253,2253,0.34981490768,369.328,5468.50052055,268.031,0.0,40.4322575771,1.80613
-725.935273791,1785.78217491,2041.84309714,40.6556,40.6582447914,2723.18911198,-40.6229,2723.18911198,0.997758,343.196411244,2723.18911198,40.4546,2254,2254,0.360636279543,369.403,4713.15168342,268.103,0.0,40.4522339014,2.03235
-472.587625324,1753.19512492,2146.38183258,40.7398,40.7430752154,2756.03184298,-40.7109,2756.03184298,0.998546,373.482019288,2756.03184298,40.5416,2255,2255,0.348247610861,369.433,5345.34904652,268.113,0.0,40.5386099662,1.9522
-1316.30461322,2266.36023972,3900.65621136,40.7257,40.7323488197,-40.4391831071,-40.6905,-40.4391831071,0.998415,360.070059257,-40.4391831071,40.528,2256,2256,0.372117983337,369.418,5501.68300529,268.167,0.0,40.5276514063,2.2126
-1125.53057719,2072.38564256,1112.32730081,40.6143,40.6181461671,244.461331685,-40.57,244.461331685,0.998822,275.639390324,244.461331685,40.4056,2257,2257,0.335830161192,369.51,4238.86751251,268.19,0.0,40.4022547695,1.54041
2392.7741571,823.664050424,4815.56949336,40.7307,40.7365831412,2957.46872088,-40.6902,2957.46872088,0.997986,397.07986649,2957.46872088,40.5299,2258,2258,0.354478962552,369.485,5330.68700945,268.268,0.0,40.5274668062,1.71811
-202.714514543,1735.64241647,4159.96406078,40.7077,40.7107865264,3079.57262976,-40.6567,3079.57262976,0.998431,388.404761121,3079.57262976,40.5046,2259,2259,0.355902309646,369.591,5425.01966522,268.352,0.0,40.5013146335,1.85862
630.961607049,1972.65893066,3346.27388212,40.6921,40.6973655552,2935.45068168,-40.649,2935.45068168,0.99853,408.064763512,2935.45068168,40.4896,2260,2260,0.367658888959,369.657,5531.09749909,268.402,0.0,40.4876861652,1.92182
552.806243393,1744.60171986,3577.65908738,40.657,40.6604977031,3356.61962983,-40.61,3356.61962983,0.998216,362.932889856,3356.61962983,40.4496,2261,2261,0.384341636158,369.676,5350.80160566,268.429,0.0,40.4464073263,2.26751
-303.628281268,1890.3586624,3920.21368251,40.7593,40.7643350166,3111.92562271,-40.7248,3111.92562271,0.997989,380.816686484,3111.92562271,40.5581,2262,2262,0.363050426736,369.737,5278.591695,268.476,0.0,40.55628558,1.94359
-927.306680827,2308.92424951,2207.241222,40.7537,40.7584267602,1021.11786999,-40.7162,1021.11786999,0.999172,346.438375076,1021.11786999,40.5493,2263,2263,0.361461544804,369.821,5204.87840465,268.49,0.0,40.5482030687,2.01336
1993.9132688,971.284758249,4888.34951304,40.8602,40.8638251188,2693.52977227,-40.8339,2693.52977227,0.997254,392.802554028,2693.52977227,40.6636,2264,2264,0.380988930644,369.832,5421.58533119,268.608,0.0,40.661398141,2.28091
-1191.24265164,1844.07912003,861.890611735,40.7625,40.7678446777,2927.2844564,-40.7158,2927.2844564,0.998819,305.291522916,2927.2844564,40.5599,2265,2265,0.393659707012,369.885,4782.43790333,268.602,0.0,40.5582348646,2.47148
-255.745449566,1382.47143987,1667.36026727,40.6864,40.6904713561,3070.27163209,-40.6458,3070.27163209,0.998945,310.313410633,3070.27163209,40.4756,2266,2266,0.34098802032,370.044,4047.62114331,268.664,0.0,40.4730105283,1.55378
435.845508235,1313.60195795,4324.7626482,40.6712,40.6756635622,2654.38557206,-40.6214,2654.38557206,0.998295,378.747852733,2654.38557206,40.4568,2267,2267,0.345137611396,370.051,5155.04927319,268.704,0.0,40.4538854182,1.59247
-871.381341442,2067.49567986,1794.49964219,40.6756,40.6794426771,2787.16162654,-40.6326,2787.16162654,0.999147,351.780823471,2787.16162654,40.4607,2268,2268,0.386115792966,370.198,4900.01519316,268.782,0.0,40.4585069903,2.33765
583.490283661,1676.4465791,4285.26288215,40.7299,40.7349606122,3120.3454404,-40.6975,3120.3454404,0.998688,410.32226149,3120.3454404,40.5175,2269,2269,0.353262215317,370.309,5620.78493285,268.865,0.0,40.5156640941,1.48541
-491.452077132,2063.54418827,2814.16142959,40.8036,40.8073201408,2908.82606157,-40.7735,2908.82606157,0.998575,368.792959821,2908.82606157,40.5942,2270,2270,0.36969755743,370.436,5303.79121346,268.851,0.0,40.5921626608,2.08187
-289.610257953,1893.32712815,4043.97468209,40.8089,40.8140710691,3220.39674277,-40.7651,3220.39674277,0.997914,379.478398675,3220.39674277,40.5981,2271,2271,0.360914072724,370.509,5321.67243097,268.933,0.0,40.5961519762,1.87397
-134.363818353,1632.53898477,3516.96998192,40.752,40.7548650907,2795.8080251,-40.7008,2795.8080251,0.998526,347.284858336,2795.8080251,40.5374,2272,2272,0.383999500219,370.516,4708.41570996,268.991,0.0,40.5341047487,2.3355
-755.724612554,1899.01224243,3450.21738222,40.9147,40.9196198803,2818.42622464,-40.8716,2818.42622464,0.998078,367.28351963,2818.42622464,40.712,2273,2273,0.381725282316,370.673,5268.65734421,269.044,0.0,40.7105627214,2.30956
-1373.62314099,2395.48327987,2661.15828301,40.772,40.775048903,3270.33751391,-40.7221,3270.33751391,0.998237,296.076268778,3270.33751391,40.5562,2274,2274,0.360250320043,370.616,4761.36073722,269.068,0.0,40.5529590488,1.84973
-585.827221417,2073.70989326,3401.16749432,40.7312,40.7368306578,2821.62650528,-40.6897,2821.62650528,0.99704,358.273497056,2821.62650528,40.5099,2275,2275,0.355717821801,370.586,5063.62703047,269.102,0.0,40.5077821801,1.74577
513.874445521,1458.90833571,3490.60419407,40.7918,40.7971329362,3380.22981817,-40.7488,3380.22981817,0.996131,353.63478743,3380.22981817,40.5747,2276,2276,0.367576597,370.72,4931.88420839,269.127,0.0,40.5727361799,1.97657
-1362.52033452,1833.50870073,640.943507318,40.8046,40.8095052364,2074.27892537,-40.7611,2074.27892537,0.998994,233.142741237,2074.27892537,40.5864,2277,2277,0.367929283463,370.898,3965.16623813,269.2,0.0,40.5838977019,2.2651
-838.510827188,1695.41758728,1081.96409155,40.8939,40.8981906793,2650.11770284,-40.8409,2650.11770284,0.998863,286.869248686,2650.11770284,40.679,2278,2278,0.353963330145,371.013,3763.64938657,269.22,0.0,40.6775009445,1.73555
-578.160014074,1716.50562276,1722.35172435,40.8088,40.8138412513,2525.83551904,-40.7421,2525.83551904,0.998695,271.212438288,2525.83551904,40.5867,2279,2279,0.379014303436,371.071,3620.57473273,269.315,0.0,40.5846841873,2.26472
-1177.58329089,2160.43382139,2254.69980375,40.7804,40.7838514366,933.462301918,-40.7159,933.462301918,0.998157,299.680909488,933.462301918,40.5554,2280,2280,0.371827917875,370.926,4460.00404234,269.369,0.0,40.5519001489,2.06687
156.211047458,1714.02392213,3839.19908082,40.769,40.7731411708,2644.08841098,-40.7144,2644.08841098,0.99796,358.030166825,2644.08841098,40.5431,2281,2281,0.38154750592,370.991,4855.12552054,269.461,0.0,40.5407957463,2.00725
-1292.46424572,2067.62531687,1546.96203344,40.8772,40.8810869737,3193.4871081,-40.8244,3193.4871081,0.998487,275.535941581,3193.4871081,40.6574,2282,2282,0.34302797975,371.096,4442.95265968,269.419,0.0,40.6554081266,1.51294
881.211714824,1189.45978045,4317.91436152,40.8528,40.8577565824,2977.47573272,-40.7869,2977.47573272,0.997036,360.061781968,2977.47573272,40.6328,2283,2283,0.369094022987,371.151,5157.47046214,269.455,0.0,40.6300935279,1.90392
-377.910121202,1347.30293124,1603.25210883,40.9196,40.9238235199,2863.58610994,-40.8759,2863.58610994,0.99838,342.015853648,2863.58610994,40.702,2284,2284,0.357943832601,371.21,4379.59240524,269.522,0.0,40.699634336,1.81826
-981.805023607,1406.38018635,937.999466329,40.8956,40.899336184,3113.98451763,-40.8398,3113.98451763,0.999445,234.069976037,3113.98451763,40.6729,2285,2285,0.325998674196,371.341,2952.60213514,269.532,0.0,40.6696801503,1.18085
-1182.80023475,1671.94715937,1096.29068745,40.8402,40.8452182924,2753.65420186,-40.779,2753.65420186,0.999492,292.689422851,2753.65420186,40.6086,2286,2286,0.348668791004,371.362,3712.90306545,269.605,0.0,40.6074750693,1.58674
-961.719102698,2280.72557739,2837.26897382,40.9789,40.981534317,2829.07249643,-40.9267,2829.07249643,0.99885,372.307987825,2829.07249643,40.7603,2287,2287,0.374806136853,371.468,5370.3898217,269.664,0.0,40.757840817,2.18199
4505.02692867,163.501463156,4758.60073631,40.7316,40.7369110361,2845.40372604,-40.6547,2845.40372604,0.998352,383.895679419,2845.40372604,40.4939,2288,2288,0.37732319893,371.453,5117.42341383,269.696,0.0,40.492613478,2.25753
775.435038585,1678.55492328,3729.65940132,40.898,40.9021648972,2698.08422197,-40.8314,2698.08422197,0.99859,396.100934197,2698.08422197,40.6725,2289,2289,0.363231359494,371.496,5401.65214328,269.747,0.0,40.6697786466,1.96165
384.693663195,1389.1726467,3687.19749604,40.9719,40.9758014557,2869.43684441,-40.9391,2869.43684441,0.998572,365.477257782,2869.43684441,40.7495,2290,2290,0.367302263978,371.52,4865.85199804,269.75,0.0,40.7472691874,1.95588
-899.327236449,2027.85748584,3024.56561611,40.8435,40.847562063,2941.90728494,-40.7794,2941.90728494,0.998507,355.239539392,2941.90728494,40.6078,2291,2291,0.359504792668,371.663,5048.98419795,269.785,0.0,40.605000597,1.85713
-616.14261575,1977.76835418,2976.94805852,40.8561,40.8613624261,3003.27555206,-40.787,3003.27555206,0.998949,336.561504732,3003.27555206,40.6206,2292,2292,0.395780567592,371.627,4758.01964739,269.842,0.0,40.619281552,2.43204
4564.60067446,115.887261494,4807.88918811,40.9078,40.9104025467,2887.23450457,-40.8439,2887.23450457,0.998742,374.004983708,2887.23450457,40.6757,2293,2293,0.377132647037,371.676,4989.57370315,269.91,0.0,40.671285213,2.11872
-1135.32791827,1992.4489562,601.552763412,40.8687,40.8759718274,3156.60512217,-40.7981,3156.60512217,0.999385,221.765814149,3156.60512217,40.6314,2294,2294,0.361910418489,371.867,4124.20552047,269.955,0.0,40.6330867665,1.59223
-1121.36938477,2387.61768182,2725.88318504,40.8864,40.8897395687,3060.04954902,-40.8072,3060.04954902,0.999222,328.788040849,3060.04954902,40.6504,2295,2295,0.369364593007,371.926,5260.17541138,270.023,0.0,40.6469597029,1.89317
-179.142358742,1764.48941478,3054.57963675,40.9855,40.9898237748,2731.86832823,-40.9261,2731.86832823,0.998269,339.215343797,2731.86832823,40.7565,2296,2296,0.367122315624,371.939,4598.72613549,270.091,0.0,40.7549134506,1.80493
-1016.73741182,1852.2750174,987.94146199,40.9886,40.9931447446,2734.43438813,-40.9351,2734.43438813,0.999126,276.629659657,2734.43438813,40.7601,2297,2297,0.387190703509,371.904,4365.81813183,270.129,0.0,40.7587478568,2.33861
-213.933390379,1843.26622516,2567.77721184,41.0179,41.0209052529,2647.67403487,-40.9636,2647.67403487,0.999322,369.496489758,2647.67403487,40.7897,2298,2298,0.374600952705,371.89,4949.83662405,270.214,0.0,40.7864290783,2.20953
-256.451405464,1822.45630575,2547.11897894,41.0053,41.0115440813,2473.72513747,-40.9306,2473.72513747,0.999081,345.917083688,2473.72513747,40.7751,2299,2299,0.368007103397,371.953,4631.69073692,270.203,0.0,40.7745106008,2.01021
-1144.03272113,1509.02401147,88.889046599,40.971,40.9741915651,2843.2167083,-40.8849,2843.2167083,0.999533,197.770818502,2843.2167083,40.7371,2300,2300,0.363100159721,372.173,3293.83188249,270.27,0.0,40.7342254279,1.79655
154.845155546,1620.38998155,3765.56586858,41.0724,41.076451016,2932.6549581,-41.0123,2932.6549581,0.998479,349.000313733,2932.6549581,40.8464,2301,2301,0.359614880845,372.156,4954.1482605,270.307,0.0,40.8442531132,1.80681
4055.5245731,150.647067587,4281.36475245,40.924,40.9275872873,3203.60990189,-40.7906,3203.60990189,0.996778,338.434588119,3203.60990189,40.6872,2302,2302,0.383314057958,372.028,4555.97797972,270.348,0.0,40.6839081386,2.19339
