MaxEsReturn,QFunRegParamNorm,StdEsReturn,AverageAbsQ,StdReturn,MaxReturn,Iteration,AverageDiscountedReturn,AverageY,AverageAction,MinEsReturn,AverageQLoss,AverageAbsY,Epoch,AverageEsReturn,AveragePolicySurr,AverageQ,AverageReturn,PolicyRegParamNorm,MinReturn,AverageAbsQYDiff
96.0,82.5167,23.478910947,0.858615,0.0,1000.0,1924,99.9956828753,0.856944596752,0.666013,5.0,0.00195888,0.857175006358,1924,36.3333333333,-0.892595,0.856906,1000.0,103.664,1000.0,0.00830075437024
242.0,82.542,50.5848356724,0.858937,0.0,1000.0,1925,99.9956828753,0.857044876204,0.837641,4.0,0.00214955,0.857320799316,1925,41.12,-0.892201,0.857072,1000.0,103.698,1000.0,0.00849614698773
155.0,82.56,34.4587783795,0.85876,0.0,1000.0,1926,99.9956828753,0.856963925893,0.858524,4.0,0.00208158,0.857467980679,1926,36.6666666667,-0.892585,0.856924,1000.0,103.715,1000.0,0.00858301497019
102.0,82.5761,24.2158659409,0.860628,0.0,1000.0,1927,99.9956828753,0.858707156864,0.252028,10.0,0.00213749,0.859064135383,1927,45.1428571429,-0.89322,0.858736,1000.0,103.731,1000.0,0.00834746388448
146.0,82.5813,26.0474401008,0.861883,0.0,1000.0,1928,99.9956828753,0.859871970317,0.237382,3.0,0.00189095,0.860270120307,1928,29.4444444444,-0.894444,0.85992,1000.0,103.755,1000.0,0.00791072969423
103.0,82.6032,26.3467498704,0.859031,0.0,1000.0,1929,99.9956828753,0.857224644021,0.572025,5.0,0.00219646,0.857525995912,1929,39.6086956522,-0.892371,0.857176,1000.0,103.783,1000.0,0.00876148072943
181.0,82.6328,50.488273331,0.862379,0.0,1000.0,1930,99.9956828753,0.860602336193,0.778014,8.0,0.00195014,0.8609879747,1930,63.5882352941,-0.893252,0.86061,1000.0,103.813,1000.0,0.00799086269622
86.0,82.641,25.3578238571,0.86235,0.0,1000.0,1931,99.9956828753,0.860540575777,0.287987,3.0,0.00214561,0.860863362519,1931,38.5,-0.893815,0.860494,1000.0,103.817,1000.0,0.00841625790268
113.0,82.637,30.3603408621,0.860791,0.0,1000.0,1932,99.9956828753,0.858891528676,0.503934,3.0,0.00180554,0.859150597144,1932,33.7931034483,-0.892644,0.858948,1000.0,103.865,1000.0,0.00779790548131
113.0,82.6657,26.0568452364,0.861957,0.0,1000.0,1933,99.9956828753,0.86039708204,0.423113,4.0,0.00164809,0.860715086019,1933,35.5714285714,-0.894388,0.860352,1000.0,103.891,1000.0,0.00735595411224
80.0,82.6684,20.3843689553,0.861575,0.0,1000.0,1934,99.9956828753,0.85976965618,0.360483,3.0,0.00226973,0.859977711623,1934,31.4848484848,-0.894279,0.85977,1000.0,103.91,1000.0,0.00861501361659
189.0,82.6798,34.9639624192,0.860963,0.0,1000.0,1935,99.9956828753,0.859202147106,0.351507,3.0,0.00196012,0.859450714407,1935,32.1935483871,-0.89377,0.859219,1000.0,103.925,1000.0,0.00796545042691
110.0,82.6898,28.3543066623,0.863191,0.0,1000.0,1936,99.9956828753,0.861376899778,0.691451,5.0,0.00247808,0.86157779297,1936,32.5862068966,-0.894136,0.861423,1000.0,103.925,1000.0,0.00913910607674
159.0,82.6979,37.7761637644,0.861229,0.0,1000.0,1937,99.9956828753,0.859333530062,0.792536,5.0,0.00159867,0.859957042404,1937,47.9047619048,-0.892814,0.859332,1000.0,103.931,1000.0,0.00739889004643
182.0,82.715,37.5284891782,0.86182,0.0,1000.0,1938,99.9956828753,0.860312368615,0.894164,14.0,0.00194035,0.860744080139,1938,48.75,-0.893972,0.860261,1000.0,103.986,1000.0,0.00786265996941
171.0,82.7213,41.1296826349,0.861458,0.0,1000.0,1939,99.9956828753,0.859574149792,0.826226,8.0,0.00215529,0.859885867152,1939,47.6666666667,-0.894256,0.859591,1000.0,104.006,1000.0,0.00844986005847
153.0,82.7338,29.9101238748,0.85989,0.0,1000.0,1940,99.9956828753,0.858011827889,0.636878,3.0,0.00227835,0.85822419456,1940,30.1142857143,-0.891824,0.858005,1000.0,104.064,1000.0,0.00898876736392
150.0,82.7236,37.0719785987,0.860094,0.0,1000.0,1941,99.9956828753,0.858422181673,0.876718,3.0,0.00209252,0.858663854255,1941,38.2083333333,-0.894073,0.858393,1000.0,104.081,1000.0,0.00796087026359
112.0,82.7372,30.4369189582,0.861475,0.0,1000.0,1942,99.9956828753,0.860079312286,0.734803,3.0,0.00203283,0.860339004135,1942,41.037037037,-0.894282,0.860068,1000.0,104.091,1000.0,0.00802243282787
103.0,82.7633,32.3877443857,0.858978,0.0,1000.0,1943,99.9956828753,0.857363551664,0.705824,4.0,0.00223155,0.857566016568,1943,46.2857142857,-0.893196,0.857346,1000.0,104.111,1000.0,0.00839600429502
149.0,82.7553,32.8270751653,0.862099,0.0,1000.0,1944,99.9956828753,0.86036969618,0.649917,3.0,0.00199329,0.860585953718,1944,39.1923076923,-0.894804,0.860433,1000.0,104.163,1000.0,0.00812758671991
104.0,82.7707,29.8733035689,0.861032,0.0,1000.0,1945,99.9956828753,0.859620616086,0.883657,3.0,0.00205185,0.85970474178,1945,36.7407407407,-0.894479,0.859645,1000.0,104.196,1000.0,0.00805014007227
181.0,82.7575,37.6759658138,0.863372,0.0,1000.0,1946,99.9956828753,0.861753183881,0.454679,3.0,0.00203665,0.861822669889,1946,40.04,-0.89489,0.861694,1000.0,104.203,1000.0,0.00809494516785
96.0,82.7675,22.418271318,0.861337,0.0,1000.0,1947,99.9956828753,0.859750595482,0.836149,4.0,0.00191978,0.859894085206,1947,33.5666666667,-0.894365,0.859784,1000.0,104.243,1000.0,0.00788873626789
124.0,82.7854,27.9680028546,0.863427,0.0,1000.0,1948,99.9956828753,0.862016330842,0.454131,4.0,0.00198757,0.862183354169,1948,34.9285714286,-0.896184,0.862032,1000.0,104.253,1000.0,0.00769032188135
67.0,82.7901,16.360573678,0.86283,0.0,1000.0,1949,99.9956828753,0.8612690368,0.470942,4.0,0.00195854,0.861386718988,1949,27.2972972973,-0.896618,0.861232,1000.0,104.3,1000.0,0.00792159397973
169.0,82.8,37.7218451298,0.864117,0.0,1000.0,1950,99.9956828753,0.862652455383,0.719972,3.0,0.00193134,0.862759742345,1950,38.68,-0.89706,0.862673,1000.0,104.375,1000.0,0.00782381788112
144.0,82.8241,36.3687556913,0.863451,0.0,1000.0,1951,99.9956828753,0.861802320241,0.528894,7.0,0.00170719,0.861941274836,1951,40.0769230769,-0.895881,0.8618,1000.0,104.427,1000.0,0.00742522295647
201.0,82.8296,45.2464700895,0.864414,0.0,1000.0,1952,99.9956828753,0.862913432692,0.656387,7.0,0.00202334,0.862990206365,1952,41.0833333333,-0.897667,0.86292,1000.0,104.466,1000.0,0.00801871795693
99.0,82.8359,22.5839693548,0.86404,0.0,1000.0,1953,99.9956828753,0.86269754051,0.70168,5.0,0.00196258,0.862758024568,1953,34.4137931034,-0.8964,0.862659,1000.0,104.555,1000.0,0.00771667108958
138.0,82.856,22.6316375989,0.864396,0.0,1000.0,1954,99.9956828753,0.862849640424,0.761087,3.0,0.00191211,0.862937547481,1954,28.4571428571,-0.896792,0.862867,1000.0,104.578,1000.0,0.00804918870267
133.0,82.8702,29.1390624581,0.867193,0.0,1000.0,1955,99.9956828753,0.865723012209,0.160056,3.0,0.00213359,0.865846068234,1955,31.90625,-0.897082,0.865709,1000.0,104.579,1000.0,0.00813882399003
151.0,82.8633,32.5885950744,0.861552,0.0,1000.0,1956,99.9956828753,0.860171079811,0.748751,3.0,0.00160041,0.860317999683,1956,41.7272727273,-0.895707,0.860171,1000.0,104.555,1000.0,0.00725180963407
130.0,82.8729,37.2905819209,0.865634,0.0,1000.0,1957,99.9956828753,0.864231134896,0.573669,5.0,0.00188364,0.864351529656,1957,54.25,-0.898829,0.864256,1000.0,104.568,1000.0,0.00774262193754
198.0,82.8857,38.1909727554,0.865731,0.0,1000.0,1958,99.9956828753,0.864174057198,0.779928,7.0,0.00212131,0.864362685264,1958,39.36,-0.897751,0.864184,1000.0,104.59,1000.0,0.00818673000298
119.0,82.8909,36.577439644,0.864959,0.0,1000.0,1959,99.9956828753,0.863500331495,0.868393,3.0,0.00193454,0.863752331954,1959,44.0,-0.896726,0.863495,1000.0,104.62,1000.0,0.00780294409809
85.0,82.928,21.0510237281,0.86584,0.0,1000.0,1960,99.9956828753,0.864029518577,0.571259,4.0,0.00257326,0.864271696209,1960,41.12,-0.896647,0.864025,1000.0,104.637,1000.0,0.00938481083011
277.0,82.9297,61.6432478054,0.864399,0.0,1000.0,1961,99.9956828753,0.862990238474,0.801045,8.0,0.00184825,0.863166010679,1961,51.1,-0.896762,0.862973,1000.0,104.722,1000.0,0.00761867011392
162.0,82.9526,41.628635705,0.863777,0.0,1000.0,1962,99.9956828753,0.862345554878,0.699659,5.0,0.00186895,0.862441834135,1962,47.9047619048,-0.896698,0.862374,1000.0,104.756,1000.0,0.00789136098308
79.0,82.9509,21.0512601893,0.862448,0.0,1000.0,1963,99.9956828753,0.861021783598,0.673994,4.0,0.00182752,0.861067966615,1963,31.6666666667,-0.897114,0.860931,1000.0,104.773,1000.0,0.00787515203653
99.0,82.9681,24.0325035003,0.865048,0.0,1000.0,1964,99.9956828753,0.863499706064,0.644218,5.0,0.00172216,0.8635985104,1964,36.2857142857,-0.897162,0.863563,1000.0,104.798,1000.0,0.00759032425477
75.0,82.9647,20.8709543312,0.865031,0.0,1000.0,1965,99.9956828753,0.863424049909,0.878157,5.0,0.00194338,0.863488302477,1965,29.0571428571,-0.898065,0.863466,1000.0,104.823,1000.0,0.00820289803082
130.0,82.9878,31.6345934066,0.867295,0.0,1000.0,1966,99.9956828753,0.866059756871,0.593583,8.0,0.00184308,0.866071846726,1966,47.95,-0.898276,0.866013,1000.0,104.854,1000.0,0.00789944175672
132.0,83.0016,34.2375524826,0.865503,0.0,1000.0,1967,99.9956828753,0.86404261879,0.580867,6.0,0.00194757,0.864103611081,1967,43.3,-0.897716,0.864037,1000.0,104.9,1000.0,0.00802118661135
196.0,83.0152,46.8095122254,0.864472,205.026150094,1000.0,1968,99.6697996282,0.863074592486,0.694126,6.0,0.00214813,0.86314567194,1968,49.0,-0.8967,0.863082,895.333333333,104.935,328.0,0.00854020609286
229.0,83.0215,46.1209333803,0.864966,229.727726673,1000.0,1969,99.6658107861,0.863751843236,0.648614,7.0,0.00156523,0.863836200194,1969,46.6363636364,-0.897786,0.863717,836.307692308,104.999,383.0,0.00706958049351
110.0,83.0313,30.16,0.865586,0.0,1000.0,1970,99.9956828753,0.863935753315,0.65939,4.0,0.00224968,0.864049176766,1970,40.12,-0.898174,0.863954,1000.0,105.0,1000.0,0.0087739191531
117.0,83.0788,33.0571482022,0.865687,0.0,1000.0,1971,99.9956828753,0.86449194063,0.7465,3.0,0.00181221,0.864634486413,1971,43.9130434783,-0.897553,0.8645,1000.0,104.995,1000.0,0.00745476840511
128.0,83.074,24.5236830467,0.866464,228.017011277,981.0,1972,86.7003516901,0.864938803047,0.848525,4.0,0.00179724,0.865010870503,1972,32.5161290323,-0.898587,0.86496,345.034482759,105.01,57.0,0.00767102325018
89.0,83.0872,22.3511843934,0.864268,0.0,1000.0,1973,99.9956828753,0.862743031642,0.77461,8.0,0.00238886,0.8628938102,1973,38.9615384615,-0.898137,0.862735,1000.0,105.043,1000.0,0.00886505966253
106.0,83.1082,26.9675731203,0.86523,0.0,1000.0,1974,99.9956828753,0.86392921925,0.766013,9.0,0.00221365,0.8640093762,1974,49.5,-0.896885,0.863936,1000.0,105.074,1000.0,0.00815546398167
118.0,83.1141,38.4490520039,0.864264,0.0,1000.0,1975,99.9956828753,0.862652573112,0.77228,3.0,0.00190015,0.86273918248,1975,44.52,-0.896026,0.862662,1000.0,105.096,1000.0,0.00781735311769
125.0,83.1292,28.9525833192,0.864722,0.0,1000.0,1976,99.9956828753,0.863059124577,0.806623,3.0,0.00223979,0.863090957685,1976,34.2413793103,-0.89743,0.863085,1000.0,105.082,1000.0,0.00890725907994
162.0,83.1454,33.4387655524,0.86489,0.0,1000.0,1977,99.9956828753,0.863369486499,0.815294,3.0,0.0021294,0.863430261881,1977,41.625,-0.896257,0.863319,1000.0,105.097,1000.0,0.00831434727997
108.0,83.1441,27.7136048855,0.864844,0.0,1000.0,1978,99.9956828753,0.863267619455,0.811678,5.0,0.00219457,0.863340685124,1978,36.2592592593,-0.895656,0.863251,1000.0,105.095,1000.0,0.00825459604162
285.0,83.158,74.5115576419,0.864213,0.0,1000.0,1979,99.9956828753,0.863003809562,0.576934,9.0,0.0016199,0.863126384526,1979,85.8333333333,-0.896215,0.86303,1000.0,105.076,1000.0,0.00703392725687
110.0,83.1804,36.7180026721,0.865219,0.0,1000.0,1980,99.9956828753,0.863722243973,0.820631,4.0,0.0018394,0.863882966743,1980,41.6956521739,-0.897608,0.863694,1000.0,105.09,1000.0,0.00775460519243
77.0,83.1951,21.5221343837,0.865658,0.0,1000.0,1981,99.9956828753,0.863973568853,0.73662,3.0,0.00185906,0.864112773706,1981,44.5652173913,-0.89618,0.864011,1000.0,105.089,1000.0,0.0080304596952
159.0,83.2157,35.5477010966,0.86308,0.0,1000.0,1982,99.9956828753,0.861713574892,0.703188,3.0,0.00233666,0.861842528197,1982,38.7692307692,-0.895512,0.861702,1000.0,105.183,1000.0,0.00859840589463
142.0,83.2261,28.3251156188,0.863301,0.0,1000.0,1983,99.9956828753,0.861664265451,0.705457,4.0,0.00231357,0.861767553652,1983,32.5483870968,-0.896835,0.861667,1000.0,105.163,1000.0,0.00859881440235
132.0,83.2344,29.185187132,0.865289,0.0,1000.0,1984,99.9956828753,0.863692708048,0.8179,3.0,0.00208138,0.863851124364,1984,34.6153846154,-0.896421,0.86371,1000.0,105.198,1000.0,0.00803708689067
130.0,83.2455,34.8951783114,0.866049,0.0,1000.0,1985,99.9956828753,0.864695488451,0.658591,13.0,0.00174917,0.864829734215,1985,52.4285714286,-0.896512,0.864676,1000.0,105.234,1000.0,0.00741313345962
290.0,83.2581,60.5815530296,0.867409,0.0,1000.0,1986,99.9956828753,0.865901746566,0.805365,2.0,0.00223225,0.86599243507,1986,58.5882352941,-0.897244,0.865925,1000.0,105.244,1000.0,0.00819949767183
180.0,83.27,38.9967152675,0.863566,0.0,1000.0,1987,99.9956828753,0.862352755339,0.84309,3.0,0.00168531,0.862418758356,1987,40.7272727273,-0.895736,0.862334,1000.0,105.283,1000.0,0.00712332913098
180.0,83.2827,41.9975830515,0.86551,0.0,1000.0,1988,99.9956828753,0.864112442752,0.89459,3.0,0.00168848,0.864230300246,1988,40.5925925926,-0.89684,0.864098,1000.0,105.344,1000.0,0.00743113068774
133.0,83.2905,33.7095334383,0.865591,0.0,1000.0,1989,99.9956828753,0.863589191992,0.960345,8.0,0.00238549,0.863665951853,1989,43.4090909091,-0.897962,0.863586,1000.0,105.333,1000.0,0.0093293127279
131.0,83.2949,35.381421545,0.864976,0.0,1000.0,1990,99.9956828753,0.863548100861,0.81866,3.0,0.00220608,0.863672419986,1990,44.7391304348,-0.895969,0.863579,1000.0,105.331,1000.0,0.00834941589132
93.0,83.2814,26.0626246622,0.865357,0.0,1000.0,1991,99.9956828753,0.863623084116,0.725298,3.0,0.00216419,0.863834509145,1991,34.6551724138,-0.89629,0.863571,1000.0,105.348,1000.0,0.00832999611806
186.0,83.2817,40.841463587,0.867645,0.0,1000.0,1992,99.9956828753,0.865546062041,0.711976,3.0,0.00224449,0.865757810335,1992,39.1153846154,-0.896373,0.865544,1000.0,105.398,1000.0,0.00865095869605
63.0,83.2913,17.3755834335,0.864504,0.0,1000.0,1993,99.9956828753,0.863028203099,0.690174,6.0,0.00215576,0.863248877784,1993,28.9705882353,-0.895978,0.863083,1000.0,105.421,1000.0,0.00829247241195
114.0,83.3126,27.8966346039,0.865544,0.0,1000.0,1994,99.9956828753,0.864191136576,0.818113,8.0,0.00176037,0.864390090579,1994,42.1666666667,-0.897202,0.864151,1000.0,105.441,1000.0,0.0073200758687
102.0,83.3166,20.8644602708,0.865261,0.0,1000.0,1995,99.9956828753,0.863775019681,0.772648,3.0,0.00204809,0.863976378097,1995,31.3548387097,-0.896986,0.863838,1000.0,105.462,1000.0,0.00794252940034
162.0,83.3148,37.793840768,0.863907,0.0,1000.0,1996,99.9956828753,0.862170886423,0.735311,3.0,0.00182055,0.862316303212,1996,40.84,-0.896255,0.862147,1000.0,105.447,1000.0,0.00800080198337
97.0,83.3545,26.3714434968,0.86651,73.3073457584,1000.0,1997,99.9909840575,0.865043075587,0.842611,4.0,0.00193027,0.865147115907,1997,34.1724137931,-0.898331,0.865024,976.818181818,105.448,745.0,0.00789143874072
176.0,83.3674,33.7023678693,0.865577,0.0,1000.0,1998,99.9956828753,0.864094761867,0.738609,5.0,0.0020225,0.864140180538,1998,34.48,-0.897985,0.864069,1000.0,105.463,1000.0,0.00805408413749
165.0,83.3863,39.1950089232,0.866194,0.0,1000.0,1999,99.9956828753,0.864750620293,0.726688,4.0,0.00197438,0.86482495421,1999,40.9642857143,-0.897371,0.864812,1000.0,105.457,1000.0,0.00793269002185
191.0,83.374,39.6286197085,0.867371,0.0,1000.0,2000,99.9956828753,0.865522601101,0.667682,4.0,0.00221943,0.865650496137,2000,47.85,-0.896674,0.865479,1000.0,105.483,1000.0,0.00864989518236
84.0,83.401,22.989107308,0.865941,0.0,1000.0,2001,99.9956828753,0.864604593707,0.678146,7.0,0.00198832,0.864749869922,2001,41.3913043478,-0.897511,0.864626,1000.0,105.508,1000.0,0.00769476133433
129.0,83.4065,32.1293386175,0.864689,0.0,1000.0,2002,99.9956828753,0.863114614786,0.628318,5.0,0.00211351,0.863311029951,2002,42.84,-0.896539,0.863104,1000.0,105.525,1000.0,0.00835408014395
143.0,83.3909,36.8867207175,0.867029,0.0,1000.0,2003,99.9956828753,0.865302194517,0.664499,4.0,0.00222777,0.865384631006,2003,46.7727272727,-0.896288,0.865298,1000.0,105.559,1000.0,0.00814509863654
233.0,83.4003,49.7407684332,0.866658,0.0,1000.0,2004,99.9956828753,0.865283073162,0.729313,3.0,0.00172251,0.865382116281,2004,46.5263157895,-0.897763,0.86527,1000.0,105.57,1000.0,0.0075488104271
125.0,83.3907,30.2458613727,0.863992,0.0,1000.0,2005,99.9956828753,0.862082261014,0.72807,3.0,0.00205465,0.862139212603,2005,42.2692307692,-0.895349,0.86214,1000.0,105.589,1000.0,0.00843277845685
152.0,83.4001,34.7709763158,0.866668,0.0,1000.0,2006,99.9956828753,0.865362047224,0.788833,5.0,0.00196293,0.865433446322,2006,42.3913043478,-0.896937,0.865334,1000.0,105.592,1000.0,0.00767791807145
131.0,83.4162,39.4570652735,0.864957,0.0,1000.0,2007,99.9956828753,0.863389450079,0.963857,4.0,0.0023487,0.863430584451,2007,48.8,-0.896396,0.863398,1000.0,105.584,1000.0,0.00855750868886
103.0,83.4208,25.0951104001,0.867026,0.0,1000.0,2008,99.9956828753,0.865503856977,0.84628,4.0,0.00234652,0.865541739036,2008,36.5517241379,-0.897692,0.865529,1000.0,105.609,1000.0,0.00873071020793
72.0,83.4294,20.154788766,0.86609,0.0,1000.0,2009,99.9956828753,0.864769702073,0.908877,7.0,0.00176257,0.864817644075,2009,28.6857142857,-0.897315,0.864758,1000.0,105.62,1000.0,0.00720368007552
121.0,83.4357,27.3065566861,0.865238,0.0,1000.0,2010,99.9956828753,0.863850641598,0.967339,4.0,0.00230615,0.86390011455,2010,34.275862069,-0.897654,0.863863,1000.0,105.647,1000.0,0.00842422321246
135.0,83.459,29.5607888373,0.867124,0.0,1000.0,2011,99.9956828753,0.865659479105,0.942935,4.0,0.0019475,0.865711381264,2011,38.9230769231,-0.897955,0.865613,1000.0,105.669,1000.0,0.00785015651612
127.0,83.4573,35.9151489013,0.865661,0.0,1000.0,2012,99.9956828753,0.864233655673,0.893771,5.0,0.00193553,0.86435713344,2012,43.5652173913,-0.896387,0.864245,1000.0,105.667,1000.0,0.00769865580387
188.0,83.4735,40.1517122923,0.867337,0.0,1000.0,2013,99.9956828753,0.866022522167,0.416289,3.0,0.00174947,0.866079242748,2013,37.6,-0.898173,0.866067,1000.0,105.676,1000.0,0.00701421257174
137.0,83.4851,30.9359971041,0.864286,0.0,1000.0,2014,99.9956828753,0.862893211022,0.288034,7.0,0.00175839,0.8629408074,2014,45.9130434783,-0.896467,0.862903,1000.0,105.703,1000.0,0.00718740746128
141.0,83.5091,38.7934369181,0.865203,0.0,1000.0,2015,99.9956828753,0.863659161464,0.171243,3.0,0.00208134,0.863742397287,2015,49.2631578947,-0.896301,0.863646,1000.0,105.732,1000.0,0.00832626480551
133.0,83.5141,36.0233842181,0.862855,0.0,1000.0,2016,99.9956828753,0.861611742136,0.97228,13.0,0.00195758,0.861714337592,2016,54.0,-0.894695,0.861591,1000.0,105.757,1000.0,0.00745894311147
191.0,83.5355,46.1336290399,0.865336,0.0,1000.0,2017,99.9956828753,0.863820584487,0.23079,5.0,0.00258347,0.863910766478,2017,53.2777777778,-0.896305,0.86381,1000.0,105.783,1000.0,0.00894725997187
109.0,83.5292,26.5629271795,0.864679,0.0,1000.0,2018,99.9956828753,0.863277454724,0.345925,3.0,0.00207613,0.863367852281,2018,30.6176470588,-0.895769,0.863303,1000.0,105.818,1000.0,0.00788109942068
141.0,83.52,34.0799380409,0.864097,0.0,1000.0,2019,99.9956828753,0.862794666306,0.445298,4.0,0.00223976,0.862886949999,2019,48.7142857143,-0.895459,0.86277,1000.0,105.83,1000.0,0.00812690601438
101.0,83.5361,23.4622616336,0.866548,0.0,1000.0,2020,99.9956828753,0.864849674965,0.339727,3.0,0.0018148,0.864962816153,2020,26.1891891892,-0.897382,0.864884,1000.0,105.844,1000.0,0.00752028878802
156.0,83.5387,32.6830343943,0.866295,0.0,1000.0,2021,99.9956828753,0.865308630837,0.336835,3.0,0.00174131,0.865399398722,2021,33.5172413793,-0.896418,0.86526,1000.0,105.86,1000.0,0.00706291987671
112.0,83.5481,26.3549489344,0.86472,0.0,1000.0,2022,99.9956828753,0.863192863732,0.559096,9.0,0.00188441,0.863337019744,2022,42.5,-0.895561,0.863218,1000.0,105.863,1000.0,0.00765281625285
108.0,83.5487,25.9334105249,0.866758,0.0,1000.0,2023,99.9956828753,0.865271177625,0.807143,4.0,0.00189442,0.86540675104,2023,32.0606060606,-0.895995,0.865286,1000.0,105.896,1000.0,0.00751250612147
161.0,83.5543,35.1814975968,0.863995,0.0,1000.0,2024,99.9956828753,0.862523108103,0.866835,3.0,0.00231534,0.862631979128,2024,32.064516129,-0.895087,0.862516,1000.0,105.929,1000.0,0.00838793751941
105.0,83.5439,19.8594106847,0.86547,0.0,1000.0,2025,99.9956828753,0.863774296784,0.681713,3.0,0.00231741,0.863930667971,2025,24.512195122,-0.89503,0.863785,1000.0,105.954,1000.0,0.00877648943732
201.0,83.5508,43.7858052976,0.864941,0.0,1000.0,2026,99.9956828753,0.863406230955,0.442032,4.0,0.0020554,0.863466437227,2026,37.7307692308,-0.895654,0.863387,1000.0,105.957,1000.0,0.00797072116288
110.0,83.5537,22.0118339384,0.866545,0.0,1000.0,2027,99.9956828753,0.864857831706,0.706442,5.0,0.0022137,0.864938297662,2027,28.0833333333,-0.894952,0.864852,1000.0,105.962,1000.0,0.00848062059259
116.0,83.5642,20.1744513594,0.863013,0.0,1000.0,2028,99.9956828753,0.861590591799,0.612892,7.0,0.00225131,0.86167600734,2028,27.1388888889,-0.894047,0.861614,1000.0,105.978,1000.0,0.00826872021298
127.0,83.5623,30.1312130522,0.862145,0.0,1000.0,2029,99.9956828753,0.860498616399,0.879045,6.0,0.00179739,0.860734965751,2029,47.1,-0.893918,0.860475,1000.0,105.995,1000.0,0.00762279975073
140.0,83.6049,41.253969506,0.86247,0.0,1000.0,2030,99.9956828753,0.860663708415,0.929176,4.0,0.00195474,0.860929898441,2030,54.1,-0.893646,0.860701,1000.0,106.011,1000.0,0.00785423353602
149.0,83.5974,38.2300928589,0.865054,0.0,1000.0,2031,99.9956828753,0.86329919885,0.863669,6.0,0.00217622,0.863571528946,2031,48.4,-0.895297,0.863248,1000.0,106.034,1000.0,0.00829630825866
119.0,83.6368,25.7988617427,0.863264,0.0,1000.0,2032,99.9956828753,0.861591616407,0.954524,4.0,0.0017171,0.861910868253,2032,31.5454545455,-0.894746,0.861598,1000.0,106.047,1000.0,0.00732528183972
170.0,83.6918,42.1002624548,0.865993,0.0,1000.0,2033,99.9956828753,0.864611434322,0.924648,2.0,0.00203478,0.864797616165,2033,55.1111111111,-0.896226,0.864662,1000.0,106.052,1000.0,0.00771479718745
88.0,83.7048,22.2392620176,0.867155,0.0,1000.0,2034,99.9956828753,0.865539248051,0.96264,3.0,0.00209031,0.865627808899,2034,28.9411764706,-0.896805,0.865452,1000.0,106.046,1000.0,0.0081516120499
147.0,83.745,35.5368353496,0.867015,0.0,1000.0,2035,99.9956828753,0.86566776044,0.634921,7.0,0.00190691,0.865725381853,2035,34.0,-0.896154,0.865726,1000.0,106.054,1000.0,0.00733214090873
136.0,83.7581,27.5033527698,0.86734,0.0,1000.0,2036,99.9956828753,0.865905745383,0.628236,4.0,0.00212928,0.865984163671,2036,27.1944444444,-0.896216,0.865882,1000.0,106.045,1000.0,0.00807431027878
119.0,83.774,26.7559543641,0.86669,0.0,1000.0,2037,99.9956828753,0.865279293863,0.658616,4.0,0.001795,0.865405766693,2037,34.6551724138,-0.895599,0.865285,1000.0,106.055,1000.0,0.00718035485916
80.0,83.777,19.4600828495,0.865089,0.0,1000.0,2038,99.9956828753,0.863602195058,0.822882,3.0,0.00207674,0.863754714417,2038,23.7073170732,-0.894583,0.863642,1000.0,106.091,1000.0,0.00813443625783
94.0,83.7782,21.2947241771,0.86618,0.0,1000.0,2039,99.9956828753,0.864591190791,0.75295,4.0,0.00184266,0.864772887958,2039,28.9166666667,-0.895648,0.864593,1000.0,106.091,1000.0,0.00775819131819
77.0,83.798,16.4492823214,0.864448,0.0,1000.0,2040,99.9956828753,0.863195565174,0.578884,9.0,0.00192759,0.863310990875,2040,33.4333333333,-0.894965,0.863153,1000.0,106.127,1000.0,0.00776263045443
77.0,83.8289,20.2527217117,0.863509,0.0,1000.0,2041,99.9956828753,0.862153996779,0.636134,3.0,0.00174053,0.862261284612,2041,32.3870967742,-0.895548,0.862185,1000.0,106.12,1000.0,0.00739322914283
119.0,83.8299,19.6846652875,0.865764,0.0,1000.0,2042,99.9956828753,0.864495534906,0.693271,2.0,0.00209292,0.864580692891,2042,20.0612244898,-0.896031,0.864463,1000.0,106.099,1000.0,0.00812097741666
57.0,83.8437,11.6458848937,0.866568,0.0,1000.0,2043,99.9956828753,0.865349000228,0.740551,3.0,0.00150675,0.865446893154,2043,17.4482758621,-0.897234,0.865341,1000.0,106.114,1000.0,0.00695928614001
149.0,83.8643,29.7550182509,0.865095,0.0,1000.0,2044,99.9956828753,0.863318847429,0.835345,4.0,0.0024154,0.863513606219,2044,27.5,-0.895256,0.863371,1000.0,106.126,1000.0,0.00882630946897
133.0,83.8834,26.977027264,0.865303,0.0,1000.0,2045,99.9956828753,0.863894479207,0.657753,6.0,0.00175184,0.864071587148,2045,39.0,-0.894892,0.863844,1000.0,106.192,1000.0,0.00733801347679
144.0,83.8831,33.1216379337,0.865439,0.0,1000.0,2046,99.9956828753,0.863757026633,0.558974,5.0,0.00200017,0.863933869902,2046,37.7307692308,-0.895163,0.863763,1000.0,106.212,1000.0,0.00791968410366
95.0,83.9046,25.0107754556,0.864362,0.0,1000.0,2047,99.9956828753,0.862839945844,0.351288,3.0,0.00225813,0.862992277593,2047,35.1666666667,-0.895422,0.86282,1000.0,106.228,1000.0,0.00849210044466
