MaxReturn,StdForwardProgress,AverageAbsY,MinEsReturn,AverageQLoss,MinForwardProgress,MaxForwardProgress,AverageAbsQ,AverageAction,StdReturn,AverageForwardProgress,MinReturn,StdEsReturn,AveragePolicySurr,AverageDiscountedReturn,AverageY,PolicyRegParamNorm,QFunRegParamNorm,AverageEsReturn,MaxEsReturn,AverageReturn,AverageAbsQYDiff,AverageQ,Epoch
476.259905818,0.25830988372,1.93378719538,437.42997312,0.017929,5.17449377921,6.16557704322,1.93177,0.991295,26.5414453809,5.78243887658,373.698884072,9.24709831713,-1.91821,49.9788085325,1.85654286251,27.6951,46.0567,446.677071437,455.924169754,436.670969548,0.070883709273,1.85663,98
448.715606158,0.189811006519,1.9902287773,348.286786011,0.0188528,5.19449801678,5.91197346015,1.98797,0.990654,17.8624511739,5.5872223779,383.660090971,64.3981391299,-1.99889,47.144424937,1.93205606897,27.7226,46.2028,412.684925141,477.083064271,421.619146476,0.0718145265753,1.93205,99
442.386644695,0.336479180877,2.05046025561,420.297251327,0.0171647,4.22062191366,5.781203349,2.04857,0.989917,33.1162562065,5.34830728994,288.812727141,11.2165021999,-2.07102,40.8362066367,2.00766089083,27.7327,46.3984,431.513753527,442.730255727,400.362327812,0.0712055671045,2.00783,100
398.954908581,0.719290250909,2.10565179719,357.711549023,0.0188977,2.59347848267,5.39859685899,2.10455,0.988157,74.2602533574,4.46042730582,111.702175285,25.4130934164,-2.14047,4.56113601396,2.07714049475,27.8162,46.567,383.124642439,408.537735856,304.013059671,0.0720026189855,2.07692,101
377.875061885,0.301921883209,2.16643690927,364.841999976,0.0181912,3.9229660487,5.21072948332,2.16567,0.988834,30.0701734708,4.55030304763,251.666057724,0.131298486146,-2.20891,27.5364252431,2.1435164141,27.8908,46.808,364.973298462,365.104596949,312.954865358,0.0722908421959,2.14332,102
344.890404362,0.355217840337,2.229925489,294.73126291,0.0180768,3.71014899263,4.90464084071,2.22943,0.987303,36.4044358823,4.41154252885,223.66863117,20.7837166027,-2.28004,8.60216667757,2.21060989645,27.922,46.962,315.514979513,336.298696116,297.091077665,0.0716158709608,2.2107,103
364.423827807,0.302073370188,2.30628743621,217.892413214,0.0177274,3.94018433467,5.09567138295,2.30555,0.988096,29.7997600878,4.53378067803,248.386507415,42.1970733007,-2.34911,27.820089587,2.28960178744,27.9172,47.1125,260.089486514,302.286559815,307.823870679,0.0723213566617,2.28949,104
196.467057613,0.176263696215,2.37077748014,307.858767881,0.0165018,2.78117018523,3.45801434445,2.37029,0.987519,17.4468074096,3.09635402662,128.468877872,3.34866917145,-2.41058,37.3536401277,2.35668624414,27.9451,47.3102,311.207437052,314.556106224,159.768164577,0.0713058478668,2.35656,105
84.6076628203,0.279273206927,2.40688038526,20.3735792862,0.0179671,1.21003575288,2.33726741335,2.40629,0.986166,27.4908316857,1.87976370199,-28.6886433394,120.937516987,-2.44013,37.1497885653,2.39526497113,28.0072,47.4752,141.311096273,262.248613259,37.0480730498,0.072674624419,2.3951,106
307.899550424,0.235306444243,2.45142847202,13.1185409473,0.0187371,3.79105743499,4.5561673185,2.45082,0.985425,22.9741262023,4.17815288068,231.402878246,134.84696885,-2.4961,60.5678826915,2.43855420985,28.0815,47.7076,147.965509798,282.812478648,270.83934992,0.0733147449498,2.43851,107
216.465160157,0.114719564626,2.50575308146,-31.81783734,0.0187132,3.2877963944,3.64023969973,2.50528,0.986329,11.5539509396,3.43638116392,181.528798893,137.080334449,-2.54496,51.9492813119,2.49467521984,28.2028,47.8498,105.262497109,242.342831558,196.133610533,0.074552583912,2.49463,108
303.596748393,0.29220128107,2.54547119232,213.188921569,0.0179295,3.47045063661,4.50081871791,2.5449,0.989901,29.130979541,4.02842792936,201.451168465,6.53184675609,-2.57736,49.6887969509,2.53560135085,28.294,48.071,219.720768325,226.252615081,255.936150142,0.0734104371198,2.53554,109
325.371800461,0.272326952886,2.57626148873,320.16779082,0.0175563,3.75849720764,4.75252430069,2.57576,0.989042,26.2902426454,4.1501514563,230.319918505,12.7423465103,-2.60123,52.1084605723,2.56502133584,28.3374,48.2429,332.91013733,345.652483841,268.037033855,0.0730388854869,2.56487,110
329.224013643,0.276244032361,2.62346559079,266.191412175,0.0187023,3.77160914347,4.76669679922,2.6229,0.990009,27.3848877521,4.27910740539,228.981304134,19.2285833989,-2.6471,62.2875680687,2.61391511716,28.3741,48.4345,285.419995573,304.648578972,280.527522768,0.0740740846175,2.61375,111
265.89463731,0.328458299787,2.65475121044,247.998777181,0.01942,2.75140340875,4.13097688994,2.65415,0.99004,32.52655224,3.3252505877,129.848228374,5.91367998098,-2.68641,41.2549308044,2.64550253103,28.4094,48.6542,253.912457162,259.826137143,186.162701456,0.0746903344681,2.64538,112
276.505032246,0.269603386142,2.69806355481,270.634267885,0.0174419,3.13304994257,4.27518432423,2.69762,0.988345,26.3279947257,3.83786005287,167.569710314,35.9809315306,-2.72913,47.8394170938,2.68856843334,28.4614,48.8665,306.615199415,342.596130946,235.18217594,0.0732848788848,2.68844,113
345.736782322,0.266798915525,2.7422184242,319.482818287,0.0184579,3.9195587545,4.91324937768,2.74173,0.987557,26.0854969892,4.40517947927,248.384885636,28.8781584417,-2.77531,54.3272080475,2.73367920545,28.5374,49.0299,348.360976729,377.23913517,295.223071565,0.075527630513,2.73347,114
348.879644884,0.267680515888,2.80097366095,320.137859571,0.0203774,3.76803796834,4.93876881003,2.80051,0.988385,26.5169256447,4.36413702684,232.306238577,11.6865473723,-2.83856,55.9143642806,2.79321763801,28.6157,49.3087,331.824406943,343.510954316,292.395682909,0.0790714267546,2.79322,115
423.203782412,0.350705688075,2.84108156062,318.45547167,0.0194516,4.22664720636,5.66769149547,2.84065,0.988753,34.8362825062,4.97958409886,279.784923365,23.5961814383,-2.87659,64.4304119566,2.83302796525,28.6775,49.4694,342.051653109,365.647834547,355.44236633,0.0775291040825,2.8328,116
412.329392439,0.33706159419,2.88419345968,289.011147667,0.0189634,4.33050029611,5.5550889149,2.88395,0.988976,32.8034331433,5.05089914527,290.916753632,25.1011046477,-2.92507,62.852893864,2.87586509472,28.7213,49.6128,314.112252315,339.213356963,361.59270496,0.0772378617565,2.87585,117
316.979125123,0.27738955704,2.93819324644,278.67135981,0.0211671,3.63302441538,4.62222178048,2.93787,0.988158,27.2452165573,4.08328506161,219.587301131,37.1476825974,-2.98371,51.5561548979,2.93122784471,28.711,49.774,315.819042407,352.966725005,264.004423519,0.0796128152565,2.93118,118
296.889882906,0.381963722979,2.97804044744,222.293804838,0.0206988,2.98651587449,4.39798703009,2.97774,0.987309,38.130226209,3.54091808532,157.185594956,54.2733199401,-3.02581,44.2921338611,2.9695496771,28.7443,49.9453,276.567124778,330.840444718,212.534632281,0.0807567677867,2.96948,119
267.757698338,0.300874589558,3.04880806326,182.294008934,0.02126,2.98776798055,4.1141277121,3.04848,0.98679,29.8034764402,3.52263795169,156.76820604,19.2630655774,-3.09941,48.7312425281,3.04105570325,28.7842,50.1388,201.557074511,220.820140089,209.589398328,0.0823223406617,3.04106,120
299.125665638,0.259902476455,3.08739409679,174.198035549,0.0213261,3.42588006862,4.40027668012,3.08704,0.987417,26.0184148108,3.89581303026,201.883084264,8.0281197326,-3.13573,53.7951205438,3.07967869169,28.8647,50.3277,182.226155282,190.254275014,248.517819401,0.0817816577753,3.07955,121
478.137744693,0.793806476559,3.13657087272,238.7825948,0.0212984,2.35025199387,6.16703973107,3.13628,0.987764,82.1424063489,5.13563690351,84.6264454555,54.5622262505,-3.18247,45.8417105146,3.12784404153,28.9132,50.4723,293.344821051,347.907047301,372.596585386,0.0838359584874,3.12779,122
440.662808033,0.531595169838,3.1980586834,287.849592775,0.0213915,3.54130622131,5.78850471534,3.1975,0.98855,54.6476262962,4.88651336979,208.068186867,56.7230913454,-3.2368,40.8459311564,3.18956281251,29.0007,50.6349,344.572684121,401.295775466,350.093269798,0.0831008224916,3.18935,123
484.70059886,0.71767374757,3.24952005051,276.384497445,0.0217068,2.70604292589,6.23496501936,3.24912,0.988686,73.9956686821,5.40623185063,121.125464306,61.100376787,-3.29311,52.5698431545,3.2421986643,29.113,50.8046,337.484874232,398.585251019,400.749285011,0.0846480687923,3.24205,124
495.344412371,0.604786039133,3.29299325653,340.740968032,0.0208649,4.0822611559,6.32766839938,3.2927,0.985781,63.5664614823,5.35526281948,261.928166221,15.8844327671,-3.34184,58.2248207526,3.28678160149,29.172,50.9933,356.625400799,372.509833566,395.856556215,0.0847178539506,3.28676,125
471.027762196,1.1703518983,3.34674415276,346.579639034,0.0218809,1.90984488107,6.07396206288,3.34614,0.987133,123.343534199,4.51556376928,38.4031681014,17.9222242383,-3.3979,44.4990309753,3.34113582134,29.2203,51.1555,364.501863272,382.42408751,308.973411135,0.0856729910569,3.34086,126
503.054769636,0.423810218344,3.41122994058,371.602136631,0.0215949,4.52068409179,6.40763829732,3.41065,0.98901,43.410970887,5.68846721419,309.016705541,16.2445050506,-3.45605,71.1495652897,3.40461543766,29.2918,51.3491,387.846641681,404.091146732,431.169656358,0.0860963266184,3.4044,127
516.49621423,0.95949630179,3.46628949801,414.491648061,0.0230145,3.38660126795,6.5474632374,3.46579,0.987949,99.1288925203,5.49176088906,194.185073343,6.16723383113,-3.50065,63.1987489011,3.46151659048,29.3824,51.504,420.658881893,426.826115724,409.38560422,0.0879166930974,3.46135,128
481.194928615,0.602153455657,3.49848122889,304.607782536,0.0243142,3.39212901263,6.14494910359,3.49797,0.988005,61.5190674619,5.51610884613,199.530538688,67.1865597866,-3.52659,50.4311754471,3.49295015275,29.4733,51.6956,371.794342322,438.980902109,416.796373348,0.0892497589685,3.49266,129
457.365107683,0.84826292239,3.53116553392,98.7305772662,0.0234638,3.12423022787,5.94742080986,3.53077,0.982703,87.8436906932,4.90963164704,166.660322166,201.002039298,-3.56959,42.33037943,3.52569203943,29.5147,51.8366,299.732616564,500.734655862,349.886240389,0.0887516695794,3.52564,130
458.296418078,0.910364389124,3.57092394917,412.421831818,0.0245391,2.40513980277,5.9563900458,3.57027,0.982613,93.6195576093,4.91026835666,91.908745702,31.4065029372,-3.60999,45.9016359007,3.56597311138,29.5847,52.04,443.828334755,475.234837693,350.712622352,0.0902350985069,3.56562,131
429.21083606,0.432783497386,3.61732417398,401.154540688,0.0253783,3.85967665167,5.64929656641,3.61675,0.981006,42.6820678919,4.59499705492,254.35940152,13.4044890373,-3.65487,59.3394985203,3.61245604287,29.6693,52.2225,414.559029725,427.963518762,325.088712846,0.0914834755169,3.61227,132
464.230447887,0.391430278916,3.66366537786,365.130851048,0.0243163,4.58931137473,6.00026740028,3.66347,0.980618,39.2422733988,5.1976872541,321.91281072,13.7664744738,-3.70386,58.0616824388,3.6593378378,29.7904,52.4227,378.897325522,392.663799996,383.155715349,0.0905078620544,3.65935,133
488.465806642,0.519415758672,3.72333498521,431.517181172,0.0270928,4.1873373406,6.28286393673,3.72299,0.980069,52.5573997678,5.52010960984,276.291150236,3.78007185035,-3.75756,60.013359775,3.71942458975,29.9254,52.6167,435.297253022,439.077324872,413.004895253,0.0942150514496,3.7194,134
431.710136505,0.483258906799,3.75539141391,289.864621187,0.025594,4.02434612856,5.69481093757,3.75513,0.969756,48.892934782,4.70578206496,263.568648466,56.6644572409,-3.78141,46.2879372553,3.75103928873,30.0153,52.7944,346.529078428,403.193535669,332.06250391,0.0936571745919,3.75092,135
473.493153596,0.681007888123,3.78327958164,278.900191597,0.0275642,3.06397727999,6.12876838179,3.78312,0.980287,68.5926475409,5.2196826984,160.523681056,43.7663673775,-3.80632,49.6728969377,3.77892074077,30.1111,52.9397,322.666558974,366.432926352,381.646454733,0.0961510893638,3.77897,136
428.730751784,0.180598471877,3.81804950199,409.865000206,0.0269263,4.89428964703,5.6689513163,3.81766,0.981208,17.6394129828,5.34945400305,353.257684735,14.963273947,-3.84218,53.7010510069,3.81365771761,30.2539,53.1122,424.828274153,439.7915481,397.199091568,0.0953456324706,3.81361,137
449.983297441,0.235020871324,3.83872516731,338.773707269,0.0272985,4.86307024106,5.89601781202,3.83847,0.983479,22.4450472378,5.4443772817,350.670806125,44.7704921719,-3.86505,58.4688265893,3.83488630236,30.3518,53.335,383.544199441,428.314691612,406.446227253,0.0955937666378,3.83483,138
390.77054711,0.263330762802,3.86853569806,389.323892589,0.026752,4.38103509169,5.31468079608,3.86844,0.971689,26.0098817552,4.97021860372,298.528479527,1.73832027257,-3.89032,60.708660302,3.86389138709,30.4193,53.4968,391.062212861,392.800533134,356.804687577,0.0959388966698,3.86391,139
405.026030422,0.189713812948,3.88179931466,350.047291934,0.0294396,4.61203802619,5.47585410964,3.88158,0.970392,18.9702006116,4.8979784354,319.209996503,34.5851422561,-3.90372,55.0991510488,3.87810983875,30.4823,53.6603,384.63243419,419.217576446,346.852781411,0.0984338717885,3.87808,140
405.274074614,0.208929743887,3.90857862928,353.359333112,0.028348,4.68607437454,5.47656758798,3.90807,0.974005,20.2257774168,5.06316443663,328.935312613,22.5612411382,-3.93163,58.010937833,3.90409582072,30.5,53.8522,375.92057425,398.481815388,365.09184379,0.098625925171,3.90397,141
429.248580676,0.276653476604,3.92355024962,340.74766992,0.0271699,4.54507725016,5.69767713259,3.92323,0.980526,27.1971070866,5.12984584401,317.718057107,38.6369017514,-3.94631,64.9402317788,3.91988013205,30.5316,54.0098,379.384571671,418.021473423,373.248963908,0.0966289422966,3.91978,142
482.913669147,0.326557195017,3.95317187734,361.624242669,0.0271887,5.14044224189,6.24446532847,3.95301,0.985128,32.4864535696,5.69279437491,374.006989107,15.6755852151,-3.97819,59.4159156165,3.94844789438,30.648,54.1323,377.299827884,392.975413099,428.698962784,0.0968723342483,3.9484,143
512.942638835,0.252106252786,3.98946064611,434.946144714,0.028938,5.68346115688,6.52401039065,3.98929,0.984995,24.782702571,6.05096081084,430.634584507,18.0223482563,-4.02265,68.2070019709,3.9855539486,30.7266,54.2813,452.96849297,470.990841226,467.769784311,0.0980210654153,3.98546,144
482.062173353,0.269596784105,4.02551833833,379.642059417,0.0297554,5.25015172685,6.18733485306,4.02508,0.985333,26.3503937066,5.72424033277,389.198267684,40.7035485786,-4.07135,65.557787765,4.02147664574,30.8079,54.4501,420.345607995,461.049156574,436.834166197,0.100321114445,4.02121,145
474.254659233,0.41794165607,4.07999263658,176.394678371,0.0307109,4.73166895825,6.12392332,4.07967,0.984436,41.826363364,5.51492203847,334.732349865,127.6590664,-4.1254,57.5827446154,4.07595730004,30.9354,54.5975,304.05374477,431.71281117,412.578793781,0.100851408281,4.07584,146
430.681524761,0.328917892889,4.11797016325,231.878021544,0.0278781,4.45949790369,5.73165373365,4.11784,0.984504,31.9500344015,5.24313700642,306.079922178,111.649086631,-4.15691,64.5591573142,4.11451909662,31.0142,54.7493,343.527108175,455.176194807,382.604006956,0.0994918064156,4.11447,147
422.66320919,0.439456431327,4.16534838356,257.985326632,0.0303342,3.74482964806,5.63035782946,4.16499,0.986084,43.2777798317,4.99396141315,235.634830169,43.4709579512,-4.21063,46.6804145143,4.16217999476,31.0477,54.9478,301.456284583,344.927242535,360.373053754,0.101968909025,4.16206,148
455.14333959,0.414834248381,4.2101632689,291.516921788,0.0290976,4.3725547523,5.96363358069,4.20989,0.983209,40.6004824061,5.19469498193,300.018617671,24.1928270357,-4.25782,61.2411467065,4.20690596898,31.1489,55.095,315.709748823,339.902575859,380.32563346,0.099913184707,4.20668,149
441.282361273,0.359932150484,4.25117237893,378.127228472,0.0285513,4.55525690888,5.81755177558,4.25097,0.982081,35.2727799031,5.29873164221,317.866171719,13.3006088562,-4.28815,64.590928347,4.24796424561,31.1889,55.3197,391.427837328,404.728446185,390.49585001,0.0998659399196,4.24786,150
387.075060223,0.310926487583,4.28727132976,271.126642206,0.0279105,3.85207749798,5.25300949195,4.2869,0.976237,30.8065494503,4.86597946003,247.807245552,57.0391593245,-4.32362,56.2584382332,4.28495699712,31.2117,55.4908,328.165801531,385.204960855,348.095035713,0.0983236742674,4.28471,151
426.890518165,0.3098545432,4.31432414683,263.850941343,0.0285431,4.42721623442,5.65061605059,4.31408,0.979628,30.4529885968,5.0714056335,305.15813313,21.301353107,-4.3493,56.1122316519,4.31174737473,31.2744,55.6536,285.15229445,306.453647557,368.367189275,0.100062947411,4.31165,152
456.764903067,0.302899660842,4.34352467989,292.531917137,0.0282072,4.57163708955,6.01762482595,4.34335,0.980371,29.4517136184,5.10058297656,316.063703574,51.0569457984,-4.37996,59.567254314,4.34043318705,31.2965,55.8631,343.588862935,394.645808734,367.71266148,0.100125246616,4.34037,153
512.320120425,0.272682908866,4.37677770981,368.779708799,0.028151,5.48670865302,6.55272114188,4.37651,0.97719,25.861765767,5.9555948235,412.542371107,4.02445081565,-4.40896,75.8137884228,4.37489079205,31.3421,56.0143,372.804159614,376.82861043,455.100371759,0.0992974696834,4.37485,154
523.909695786,0.296744233108,4.41168640423,400.992463604,0.0290588,5.49590802016,6.64927597828,4.4114,0.98501,28.8859828762,6.16252658389,409.9153809,29.5456821894,-4.45013,74.9588454372,4.40982422621,31.3869,56.1801,430.538145793,460.083827983,476.886868284,0.0993205168415,4.40965,155
528.125273553,0.290685556958,4.44981189109,473.425567435,0.0287632,5.66025842536,6.68834637319,4.44964,0.982583,28.5310876094,6.20825116656,429.038898015,7.23717930047,-4.4931,72.2068962509,4.44787293057,31.3768,56.3706,480.662746735,487.899926036,480.494678709,0.0998673045287,4.4478,156
579.023784417,0.26865577694,4.50047366498,451.051005029,0.0287264,6.06372365051,7.19189604612,4.49999,0.980203,26.2733766274,6.57889881793,467.015133319,23.7134411255,-4.54667,74.1848142448,4.49854880108,31.4694,56.5091,474.764446155,498.47788728,518.731911457,0.100272874749,4.4983,157
554.393116236,0.225625001072,4.57452839988,500.926702244,0.0301653,6.07033900172,6.95520270077,4.5742,0.984737,22.4581851517,6.44577959203,466.936930964,1.26608089083,-4.62451,73.1467980671,4.57297453447,31.4978,56.7177,502.192783134,503.458864025,504.343395117,0.101682361446,4.5727,158
535.235805389,0.280681729175,4.62605346763,525.866393734,0.0295795,5.75427184687,6.81466062534,4.62568,0.978481,26.5981236082,6.25118336423,435.323390698,0.865921838898,-4.67119,66.9349888856,4.6242537584,31.5415,56.9155,526.732315573,527.598237412,483.613778085,0.101903629547,4.62405,159
508.255455213,0.307221677488,4.67548779269,361.477851053,0.0289183,5.30558774285,6.55038964253,4.67519,0.974331,28.6685842984,6.02197978783,393.08798529,66.159593038,-4.7263,66.7568716751,4.67339010735,31.535,57.0633,427.637444091,493.797037129,461.56802702,0.101075499714,4.67323,160
538.677479782,0.216548641294,4.71684808684,502.132073143,0.0293293,5.9723213176,6.77053017689,4.71655,0.978404,21.3655229211,6.38389135238,457.940507884,20.7602813982,-4.77407,75.710329694,4.71482695436,31.6207,57.2108,522.892354541,543.652635939,500.032542459,0.101686577636,4.71468,161
546.679307685,0.254799897081,4.78048593776,411.169385604,0.0291096,5.8793354723,6.85583264194,4.78042,0.981397,25.0415757641,6.3289830731,450.452920471,36.9030927482,-4.83338,73.6805909362,4.77805877929,31.6484,57.3801,448.072478352,484.9755711,493.871758443,0.10223203875,4.77804,162
570.20249795,0.272055711207,4.8410665701,430.094881014,0.0301952,5.81511316585,7.12416180171,4.84096,0.982868,27.0249000314,6.58330116739,443.158849862,36.3090260989,-4.892,76.0815928641,4.83883109842,31.7177,57.5689,466.403907113,502.712933212,519.061420362,0.102976019356,4.83888,163
586.136551262,0.321432814557,4.88299415843,435.913414407,0.0314968,6.02939175197,7.24883290987,4.88268,0.985589,31.5722431707,6.66025795112,466.659874258,58.6806185858,-4.93718,78.6866841461,4.88020672055,31.8126,57.7708,494.594032993,553.274651579,527.826867673,0.105050800378,4.88002,164
557.061747903,0.279376735257,4.93619339256,523.319214929,0.0307882,6.01662745278,7.00642730277,4.93587,0.982821,27.6683313039,6.50268749108,458.673103323,3.69472549397,-4.99987,72.7911592255,4.93403551855,31.8732,57.9616,527.013940423,530.708665917,509.09737013,0.103393531094,4.93389,165
517.911662319,0.457468407189,4.98927315705,451.999108529,0.0285105,4.9802381144,6.63436172247,4.98901,0.980936,45.7396827145,5.78979686986,350.293694541,39.8944532087,-5.04728,45.4988813363,4.98743352543,31.886,58.1148,491.893561737,531.788014946,436.284278634,0.100756653679,4.98733,166
473.925637883,0.603270874624,5.07132245987,367.529656593,0.0292778,3.96032694539,6.13373131953,5.07119,0.981553,61.7472222409,5.33171217582,250.443406848,33.1994822708,-5.12722,36.4835816715,5.06907391575,31.8931,58.2441,400.729138864,433.928621135,393.508364825,0.10287017221,5.06911,167
481.630437151,0.95463724058,5.1056329573,255.561322802,0.0292972,2.64955481956,6.20824268746,5.10511,0.978926,96.253483643,4.51492084662,121.477190881,38.8919034092,-5.16065,18.4932363866,5.10383523632,31.951,58.3741,294.453226211,333.345129621,311.745897173,0.103037931012,5.10359,168
519.906998767,0.844826618168,5.14886147091,301.441349761,0.0304017,3.32879817253,6.60472681026,5.14857,0.975559,85.6032081689,5.42989354086,188.597301232,61.5561005482,-5.19491,38.087311501,5.14679855064,31.9802,58.6067,362.997450309,424.553550858,402.193701582,0.103654231809,5.14659,169
476.660755136,0.38941368725,5.20434881019,454.176484516,0.02892,4.87831608896,6.215281851,5.20416,0.979301,40.5692677506,5.56027674639,337.654283159,36.7875994644,-5.25066,36.6132788931,5.20252346646,32.0131,58.7326,490.96408398,527.751683445,412.476968567,0.103618096548,5.20244,170
482.027132124,0.988590414442,5.23480292582,380.207767939,0.030406,2.07873268712,6.25752310746,5.23459,0.984804,99.9446987118,5.18559251167,60.00693535,47.7748507629,-5.28201,44.1057512642,5.23329983105,32.1023,58.9092,427.982618702,475.757469465,375.601698821,0.105704651293,5.23311,171
533.12826211,0.322576325065,5.27583918049,281.653012578,0.0303864,5.75905482797,6.78220539021,5.27573,0.981752,31.2331397982,6.27858373496,438.739543832,68.3791692207,-5.3218,63.022153613,5.27469786815,32.132,59.0916,350.032181799,418.41135102,486.137995783,0.104429534428,5.27466,172
551.217503062,0.416621678988,5.33977427796,461.850336188,0.0293784,5.38379301313,6.95029124035,5.33941,0.983648,40.2014682075,6.09647628952,399.26060966,19.3616279279,-5.38101,60.1725953977,5.3385411245,32.1892,59.209,481.211964116,500.573592044,466.19746887,0.103094696635,5.3383,173
534.656614043,0.285744205314,5.36875418668,450.995842992,0.0306605,5.42045920859,6.77914519365,5.36867,0.984088,28.6489293355,6.24919725224,396.416540144,8.01011341422,-5.40347,63.513969105,5.36742054746,32.2179,59.3825,459.005956406,467.01606982,481.677108663,0.105088102013,5.36746,174
551.919590694,0.294730867081,5.38750249876,421.039344066,0.0305289,5.733274304,6.95983821378,5.38733,0.984859,28.3364345277,6.4164499681,433.554340686,2.3076738524,-5.42874,69.7416455995,5.38647721412,32.2409,59.546,423.347017919,425.654691771,498.523044393,0.104411768131,5.3865,175
530.039966272,0.299805519774,5.44006600321,484.898889148,0.030144,5.32980713338,6.74668107046,5.44001,0.98491,29.2187365022,5.91926428887,392.402440965,23.5823987246,-5.47659,52.6289562447,5.43908059281,32.308,59.7005,508.481287873,532.063686597,448.313067551,0.10481220008,5.43907,176
535.805180455,0.306353200803,5.47297597006,475.092702652,0.028423,5.56109096783,6.77441160676,5.47303,0.983582,30.5634837268,6.08662353826,416.707111645,11.4187144188,-5.51091,65.6574256439,5.47215994783,32.3805,59.8652,486.511417071,497.93013149,466.45546026,0.103094338334,5.47223,177
550.24262615,0.300136010079,5.49621723791,426.471217207,0.0295529,5.7405293059,6.92737329128,5.49582,0.981797,29.6586865942,6.20685573637,432.836584947,8.83595384839,-5.53668,67.5285634056,5.49510430176,32.4386,60.0574,435.307171056,444.143124904,478.511655613,0.104590268811,5.49484,178
561.876963546,0.26357381452,5.54330540608,460.950006386,0.02844,6.0053747883,7.06098122101,5.54323,0.985708,25.847166492,6.47017696565,458.239728171,8.67204998631,-5.58408,68.2125148864,5.54223203748,32.526,60.2341,469.622056372,478.294106358,504.547862674,0.102914332554,5.54221,179
587.681993699,0.328307964883,5.57275829189,487.841166884,0.0289726,5.56534176952,7.33682282447,5.57255,0.98492,32.1908307945,6.53907694221,416.283912488,2.70843765065,-5.61606,75.6380801133,5.5717097496,32.5778,60.3482,490.549604534,493.258042185,510.918219762,0.10335242672,5.57155,180
510.220360841,0.239862414748,5.60857113492,482.042841055,0.0295986,5.64360458245,6.52820989273,5.6085,0.983965,23.8077028533,6.0393821899,422.462119185,6.34083244252,-5.64863,68.9476247056,5.6074457836,32.5759,60.5343,488.383673497,494.72450594,460.495762352,0.104890345478,5.60742,181
570.972691131,0.316187596733,5.64013786146,461.613263936,0.0289648,5.83872589268,7.14178809438,5.63989,0.980205,31.1204656837,6.27705083138,443.110147062,12.6215061401,-5.67988,65.9304774895,5.63955321708,32.6634,60.6275,474.234770076,486.856276216,485.045555686,0.104553066613,5.63934,182
573.566217056,0.295316052182,5.67296181627,409.304558021,0.0293021,6.0054746986,7.18941631519,5.67288,0.981348,28.5466415063,6.42390970602,460.684782993,43.4024357883,-5.71439,78.8388342453,5.67177854538,32.7085,60.7719,452.706993809,496.109429598,500.97411627,0.104604884765,5.67177,183
565.470063164,0.290336587636,5.70159351947,410.572731258,0.0304676,5.82085446512,7.10055869688,5.70161,0.978806,28.0889272148,6.46068718488,443.601856132,64.5690570096,-5.73922,77.5472213508,5.70059865609,32.7572,60.9715,475.141788268,539.710845277,504.985737716,0.105202068852,5.70065,184
533.471217984,0.215572346789,5.74918403181,510.16347539,0.0289213,6.10889748067,6.74535926409,5.74895,0.980252,21.2614018732,6.39939818834,469.20384394,24.6733512992,-5.78772,74.773028091,5.74804781207,32.8333,61.1194,534.836826689,559.510177988,498.498692915,0.103285701135,5.74797,185
550.116227117,0.300504863064,5.78199850485,433.673416503,0.0290156,5.64716126598,6.91630544011,5.78203,0.980185,29.5981911032,6.3604588408,424.999552885,29.0091859266,-5.82768,76.9836697926,5.78140530209,32.8754,61.3077,462.68260243,491.691788356,495.064784605,0.103101042381,5.78148,186
539.960321963,0.276126338329,5.8340586945,480.338062196,0.029977,5.47679405596,6.80876617167,5.83392,0.977365,27.5014816313,6.05078324244,407.402666754,6.91301450141,-5.88397,68.1856566403,5.8329474392,32.9207,61.5145,487.251076697,494.164091199,464.400945926,0.104650391673,5.83291,187
461.505885197,0.216591764308,5.87057072015,427.884106011,0.0310337,5.09004198777,6.03620386985,5.87035,0.976014,21.4324988749,5.57562795077,367.890256121,32.8097655262,-5.92099,48.2861870612,5.87005225364,32.953,61.6181,460.693871537,493.503637063,415.544816392,0.106092962584,5.86984,188
478.821990896,0.2774119518,5.91954515679,418.473965805,0.0301503,5.05540388405,6.20334443264,5.91932,0.97423,27.4963784783,5.4915445138,364.668530214,20.3751532358,-5.97492,55.3201056826,5.91881331366,33.0005,61.7799,438.84911904,459.224272276,407.628474339,0.104765631808,5.91876,189
519.795613436,0.338052667923,5.97660617478,416.492073302,0.0303857,5.45737671577,6.61975069721,5.97651,0.977172,33.4117441126,5.88185031288,405.581171967,20.6265082502,-6.03179,66.088828258,5.97587745174,33.0362,61.9524,437.118581552,457.745089802,446.650131495,0.107347072059,5.97583,190
523.936846123,0.292970813746,6.00497655931,440.25880621,0.0310615,5.45126210725,6.65493564386,6.00467,0.97571,29.0125973419,5.97162732996,405.233689705,7.67039515316,-6.05852,68.2055943914,6.00450041682,33.1039,62.1194,447.929201363,455.599596516,455.972558063,0.106661953773,6.00428,191
501.172490693,0.263053974214,6.05512889927,408.961224115,0.0298337,5.52872260432,6.44920787058,6.05516,0.974418,25.9265723045,5.96791579449,411.591018852,37.600457626,-6.10917,65.2805085552,6.05429013018,33.1532,62.2909,446.561681742,484.162139368,454.679409124,0.106251238956,6.05434,192
