StdReturn,AverageReturn,AverageQLoss,PolicyRegParamNorm,AverageAbsQ,StdEsReturn,Epoch,MaxEsReturn,AverageDiscountedReturn,MaxReturn,AverageEsReturn,AverageAction,QFunRegParamNorm,AverageAbsQYDiff,MinEsReturn,AverageQ,Iteration,AveragePolicySurr,MinReturn,AverageY,AverageAbsY
321.575925315,852.051454692,0.033681,33.2026,2.81434,0.0,66,668.017713868,105.86467606,1566.37929188,668.017713868,0.912934,29.128,0.106340925194,668.017713868,2.81434,66,-2.90705,226.346219934,2.81528944413,2.81533741664
80.0836914104,1689.98126143,0.0365724,33.4762,2.92142,0.0,67,444.817880344,138.992292121,1866.08689053,444.817880344,0.958906,29.4646,0.109561333785,444.817880344,2.92142,67,-3.01226,1580.03645203,2.9221991773,2.92227718379
352.08046063,1701.49878696,0.0347198,33.7769,3.00427,0.0,68,949.963859242,132.376793867,1928.2124425,949.963859242,0.955689,29.7675,0.10984510431,949.963859242,3.00427,68,-3.09112,685.936325711,3.00492991793,3.00499154769
67.3001850358,1816.30928654,0.0391124,33.9433,3.12284,0.0,69,913.744752324,152.562765612,1905.55927205,913.744752324,0.959215,30.1471,0.112698198044,913.744752324,3.12284,69,-3.20879,1692.6489686,3.12369275998,3.12375933712
39.1119435831,1924.63254337,0.0372176,34.1991,3.22556,0.0,70,1353.99303778,166.364462026,1980.53750863,1353.99303778,0.966791,30.4491,0.112190652159,1353.99303778,3.22556,70,-3.316,1849.18952564,3.22651086501,3.22659319891
478.602171587,1779.04686965,0.044157,34.5185,3.3004,0.0,71,1029.51736993,139.399559209,2422.57549568,1029.51736993,0.953096,30.7626,0.115002535094,1029.51736993,3.3004,71,-3.39136,787.274126063,3.30088490423,3.30096724985
583.467397478,1444.01568473,0.0361604,34.7495,3.42638,0.0,72,870.087365223,181.627160177,2199.06639196,870.087365223,0.952556,31.0162,0.112701825355,870.087365223,3.42638,72,-3.51814,619.550846442,3.4272214773,3.42732431423
59.7770917523,1918.54947157,0.0490007,34.983,3.53565,0.0,73,652.514066238,161.313398703,2030.242432,652.514066238,0.925851,31.3495,0.119942525118,652.514066238,3.53565,73,-3.6268,1841.44608867,3.53688491671,3.53695407505
166.059316897,636.3943032,0.0412793,35.2255,3.61422,0.0,74,707.944151908,118.498194806,1004.16128019,707.944151908,0.936835,31.6215,0.115859570821,707.944151908,3.61422,74,-3.7064,432.414447574,3.6153125386,3.61538730016
136.49089852,2640.3838153,0.0498765,35.4849,3.71269,0.0,75,1519.99689714,234.075452305,2802.24454523,1519.99689714,0.952263,31.9363,0.122355238304,1519.99689714,3.71269,75,-3.80783,2272.35838732,3.71321688574,3.71328745398
564.317818049,2530.53816937,0.0502218,35.7568,3.79428,0.0,76,369.307513568,215.391192211,2798.58602434,369.307513568,0.94696,32.1877,0.120754623754,369.307513568,3.79428,76,-3.88996,842.929127738,3.79533935593,3.79539139809
707.048788837,1576.68735025,0.0479806,35.9503,3.92262,0.0,77,703.055930898,197.320527458,2784.5487924,703.055930898,0.919208,32.5144,0.121472269489,703.055930898,3.92262,77,-4.02587,755.04060362,3.92338549692,3.92344283284
66.2489575598,2567.81115549,0.0559519,36.2485,4.02424,0.0,78,1648.50232419,213.887046283,2654.2023828,1648.50232419,0.948122,32.8818,0.127946115723,1648.50232419,4.02424,78,-4.12556,2431.50690174,4.02517463415,4.02523380281
50.5319825394,2438.0684262,0.0619079,36.4921,4.16203,0.0,79,809.023415768,198.009784667,2530.30574524,809.023415768,0.953083,33.2069,0.129728697389,809.023415768,4.16203,79,-4.25974,2355.73662031,4.1627373574,4.16281987594
748.361316516,2012.21511379,0.0556599,36.7779,4.28245,0.0,80,1596.51982744,172.125473852,2594.67089992,1596.51982744,0.95442,33.4888,0.130031554233,1596.51982744,4.28245,80,-4.385,638.340985153,4.28376149301,4.28384113715
691.234212446,1607.05539598,0.0610001,36.9928,4.42035,0.0,81,1620.52409365,177.56083961,2767.48851777,1620.52409365,0.944005,33.7292,0.130642726694,1620.52409365,4.42035,81,-4.51761,620.098645027,4.42132781026,4.4213922715
554.64188608,2331.44743681,0.0465126,37.2658,4.56228,0.0,82,994.039363827,187.572165101,2599.79563852,994.039363827,0.946794,33.9534,0.124889099202,994.039363827,4.56228,82,-4.6638,679.621058395,4.56306451043,4.56314255066
56.6913904309,2703.18547828,0.0683579,37.4423,4.66616,0.0,83,1546.06511537,222.481382436,2789.87698363,1546.06511537,0.941782,34.2307,0.135375547267,1546.06511537,4.66616,83,-4.77505,2617.73994831,4.66686980349,4.66693687135
57.3901035546,2440.62505807,0.0723726,37.6429,4.82493,0.0,84,1570.37851186,207.409082222,2521.18708127,1570.37851186,0.95966,34.5974,0.136055963049,1570.37851186,4.82493,84,-4.93454,2342.75371969,4.82638247562,4.82643189791
731.696685906,2316.61743295,0.0569385,37.9225,4.99999,0.0,85,1699.93126749,229.354167072,2858.7751772,1699.93126749,0.952648,34.8033,0.131394721714,1699.93126749,4.99999,85,-5.11323,689.848176037,5.00098812762,5.00103635788
38.705141745,2680.61205303,0.0807192,38.1582,5.11657,0.0,86,1914.98689915,226.760568941,2746.71460741,1914.98689915,0.954418,35.1311,0.141299415988,1914.98689915,5.11657,86,-5.22485,2614.23034518,5.11757878218,5.117654669
655.642319861,2600.28613988,0.06682,38.3152,5.20903,0.0,87,874.672773108,225.948633689,2864.52829571,874.672773108,0.960751,35.3556,0.13536074481,874.672773108,5.20903,87,-5.32001,637.893981367,5.20995071177,5.21001923002
55.8149292562,2638.05138298,0.062293,38.5674,5.31426,0.0,88,579.998630714,217.759267768,2713.89704584,579.998630714,0.951525,35.625,0.136204503552,579.998630714,5.31426,88,-5.4154,2517.46598483,5.31526058161,5.31531410554
87.3642356352,2358.30825947,0.0792199,38.8673,5.3569,0.0,89,157.587641643,191.517517838,2502.4244543,157.587641643,0.936701,35.9563,0.141788838681,157.587641643,5.3569,89,-5.46139,2192.37677285,5.35785260034,5.35794519463
190.185703976,2963.32184937,0.0796584,38.9986,5.4774,0.0,90,455.117990807,258.106253824,3111.43112615,455.117990807,0.947893,36.2205,0.140798112492,455.117990807,5.4774,90,-5.5885,2464.67838831,5.47882448308,5.47890188354
48.5444157509,2797.46378968,0.0695949,39.2438,5.56598,0.0,91,1686.06982826,239.733232638,2858.56553414,1686.06982826,0.961227,36.4373,0.138888747141,1686.06982826,5.56598,91,-5.67885,2723.84641997,5.56663619349,5.56669881165
783.006530631,2486.78224223,0.087692,39.4478,5.66108,0.0,92,558.612554325,241.419088446,3267.60271996,558.612554325,0.962651,36.7312,0.148198343916,558.612554325,5.66108,92,-5.77151,1193.39343195,5.66246285914,5.66252817641
50.1880023933,2648.82836393,0.0909979,39.6411,5.85359,0.0,93,1804.72101018,225.551190144,2732.75890532,1804.72101018,0.948531,37.0341,0.149847751252,1804.72101018,5.85359,93,-5.9698,2571.05588379,5.85442342544,5.85449000267
655.707163336,2813.78911893,0.0664868,39.7964,5.97913,0.0,94,1873.50175517,264.069769372,3260.9249161,1873.50175517,0.966777,37.2755,0.139438786222,1873.50175517,5.97913,94,-6.09616,1167.22376547,5.98027806299,5.98034123848
56.4801194961,2801.36499473,0.0930998,40.0571,6.03414,0.0,95,476.167664653,235.395055051,2855.23906391,476.167664653,0.959856,37.5228,0.150079189151,476.167664653,6.03414,95,-6.14488,2712.50069947,6.03542182976,6.03548774748
966.598206591,2862.59242237,0.103836,40.3162,6.13004,0.0,96,686.516260945,256.146908673,3334.2363685,686.516260945,0.960577,37.7625,0.151287495051,686.516260945,6.13004,96,-6.23969,-26.9339309011,6.13131329339,6.13135691636
50.3303104947,2663.52164195,0.0754109,40.5162,6.25933,0.0,97,1079.307628,218.994260588,2744.78078486,1079.307628,0.949662,37.9624,0.144246084968,1079.307628,6.25933,97,-6.3663,2584.21053297,6.26019613091,6.26024406806
73.5300072173,2737.84687697,0.094052,40.7564,6.35919,0.0,98,1739.36849738,219.422384685,2822.63361318,1739.36849738,0.974317,38.2121,0.150003835297,1739.36849738,6.35919,98,-6.46381,2564.47818107,6.36024431304,6.36028465813
667.310396296,2364.02677026,0.0844182,40.919,6.53271,0.0,99,1452.89306494,244.408066221,2964.19424414,1452.89306494,0.963733,38.4513,0.149628733066,1452.89306494,6.53271,99,-6.64553,1132.81152589,6.53394623983,6.53401490847
601.022857748,2194.71361219,0.0976545,41.0956,6.63357,0.0,100,1618.14456172,202.439998795,2633.55257716,1618.14456172,0.964751,38.6792,0.153502550323,1618.14456172,6.63357,100,-6.74857,882.059682032,6.63442359087,6.63448983841
142.679544746,624.760799198,0.0922084,41.2456,6.73011,0.0,101,1164.91610629,100.664761023,833.673951678,1164.91610629,0.988086,38.9477,0.154606040179,1164.91610629,6.73011,101,-6.84458,348.241883543,6.73146787725,6.73149586999
25.4805275117,2404.59811198,0.122592,41.4543,6.83901,0.0,102,1142.50495715,208.266671283,2446.4028132,1142.50495715,0.950788,39.1741,0.161235279839,1142.50495715,6.83901,102,-6.96142,2357.95248167,6.84046436147,6.84054592075
922.798840887,1905.78224558,0.0975385,41.676,7.01375,0.0,103,1446.66527797,190.081313908,2918.68576003,1446.66527797,0.966035,39.3751,0.156411971379,1446.66527797,7.01375,103,-7.136,642.805438197,7.0147962828,7.01484205963
105.687691489,574.783602965,0.126087,41.8222,7.10507,0.0,104,1040.54306782,85.5012413734,718.612645467,1040.54306782,0.978079,39.6886,0.161012765935,1040.54306782,7.10507,104,-7.22734,358.639869,7.10644591453,7.10650055238
53.7528274821,2800.83781981,0.13125,42.0406,7.14788,0.0,105,710.530015905,229.499491782,2862.46456566,710.530015905,0.955467,39.9304,0.161832383125,710.530015905,7.14788,105,-7.26614,2690.52431082,7.14943530357,7.14948390448
55.3431429348,2556.13930764,0.101892,42.2691,7.21963,0.0,106,346.979072432,221.746411473,2624.80604414,346.979072432,0.95068,40.1276,0.154843688868,346.979072432,7.21963,106,-7.33842,2443.67259008,7.22090225021,7.22096329158
259.398231468,2635.4948805,0.113318,42.5154,7.3867,0.0,107,1806.66151014,232.684844253,2866.59591037,1806.66151014,0.961411,40.2989,0.158801339942,1806.66151014,7.3867,107,-7.49717,1878.10545122,7.38764088945,7.38769371086
50.3886761966,2557.56984681,0.125893,42.6367,7.5344,0.0,108,1776.53997842,218.874507385,2655.92730925,1776.53997842,0.95603,40.6247,0.164995797822,1776.53997842,7.5344,108,-7.64388,2481.65916431,7.53560873283,7.53569693714
447.531834745,1071.19002134,0.109937,42.81,7.62236,0.0,109,792.982839887,168.271902848,2294.55542918,792.982839887,0.975205,40.8138,0.158389288913,792.982839887,7.62236,109,-7.73754,586.534446128,7.62378886138,7.62383992734
599.937801195,1253.12707188,0.11974,43.0009,7.78027,0.0,110,1704.23348776,184.746738609,2324.96281889,1704.23348776,0.981022,40.9841,0.165945276417,1704.23348776,7.78027,110,-7.89002,667.46688891,7.78148102981,7.78157276087
647.989394122,2304.95123851,0.123958,43.1297,7.8858,0.0,111,946.809237664,190.703870038,2619.16648848,946.809237664,0.974197,41.1828,0.165020238729,946.809237664,7.8858,111,-8.00186,374.393893456,7.88697462515,7.88705672749
48.1790630491,2523.42184057,0.0897035,43.3033,7.9733,0.0,112,1844.50017909,210.554152643,2600.73914765,1844.50017909,0.959473,41.4369,0.15383343745,1844.50017909,7.9733,112,-8.087,2431.88873978,7.9741714573,7.97422709913
519.979810469,999.001084031,0.131176,43.5575,8.11397,0.0,113,1653.37051649,183.782757001,2192.29708094,1653.37051649,0.972823,41.6721,0.168149260853,1653.37051649,8.11397,113,-8.23426,250.430351863,8.11532322246,8.11539778109
72.5626733773,2853.5615244,0.131778,43.7311,8.18012,0.0,114,1096.71648623,237.867108462,2940.61289829,1096.71648623,0.96212,41.8299,0.16478204511,1096.71648623,8.18012,114,-8.2929,2667.22439864,8.18116909366,8.18122800662
74.1300363292,2334.8030597,0.162608,43.7983,8.26786,0.0,115,570.202953382,199.815147974,2490.80676033,570.202953382,0.95613,42.0781,0.176548260969,570.202953382,8.26786,115,-8.37797,2265.5854003,8.26899850382,8.26907775823
84.1780433206,2895.7837801,0.129872,44.0823,8.47091,0.0,116,1707.02453175,251.773266391,3024.89537787,1707.02453175,0.966429,42.2592,0.165316143376,1707.02453175,8.47091,116,-8.585,2776.66488615,8.47243006221,8.47248018337
65.7803885712,2875.37726547,0.12607,44.2288,8.49916,0.0,117,959.897428141,241.273558685,2971.70739466,959.897428141,0.965347,42.4446,0.163520181735,959.897428141,8.49916,117,-8.61551,2752.5680073,8.5000656372,8.50016593516
48.0815061169,2930.6176142,0.129283,44.3285,8.66236,0.0,118,1689.44956197,243.968445526,3020.57426289,1689.44956197,0.966255,42.6523,0.165385757615,1689.44956197,8.66236,118,-8.77742,2836.6459174,8.66401443868,8.66407254173
35.1985740162,2592.76284014,0.143929,44.5268,8.79197,0.0,119,1967.89833668,213.816862267,2638.81951115,1967.89833668,0.958396,42.8797,0.17705165337,1967.89833668,8.79197,119,-8.91027,2532.61544925,8.79284198423,8.79289432908
56.977502456,2763.99212942,0.138495,44.6807,8.89185,0.0,120,1654.33735072,222.069353976,2867.64610094,1654.33735072,0.945185,43.0716,0.17235202651,1654.33735072,8.89185,120,-9.00971,2688.3735699,8.89388513614,8.89399369667
37.0365779526,2994.63198504,0.11676,44.8967,9.03714,0.0,121,1788.71704886,246.634568181,3044.01374124,1788.71704886,0.962679,43.3161,0.171584937812,1788.71704886,9.03714,121,-9.15837,2914.71518677,9.03803271071,9.03806969644
56.4437745864,2760.75234039,0.210897,45.0281,9.2102,0.0,122,1848.89397015,225.278959141,2898.94985756,1848.89397015,0.960447,43.502,0.187250140344,1848.89397015,9.2102,122,-9.3229,2698.98346839,9.21165942091,9.21171992154
