MinEsReturn,AverageQLoss,AverageEsReturn,AverageReturn,Iteration,AverageAbsQ,AverageAbsQYDiff,AveragePolicySurr,Epoch,PolicyRegParamNorm,StdReturn,MaxEsReturn,AverageAction,AverageY,MinReturn,AverageDiscountedReturn,StdEsReturn,QFunRegParamNorm,MaxReturn,AverageAbsY,AverageQ
81.0937852783,1.21675,199.213663032,427.033452377,2282,17.4072,0.514379445982,-17.4921,2282,131.719,185.600684935,535.157285211,0.999958,17.3857867618,240.063792925,179.891603342,139.200117102,169.999,821.394058686,17.3957768149,17.3852
62.3067377671,1.21649,282.965758212,119.743966945,2283,17.3596,0.517721898534,-17.4115,2283,131.79,102.554319229,577.953110214,0.999998,17.3350550308,94.4630881389,80.1829318224,195.103846139,170.017,772.075261186,17.3449089488,17.3365
40.5244190772,1.29025,141.011583667,206.524828822,2284,17.2448,0.524474261645,-17.2608,2284,131.795,141.134676137,509.346829037,0.99993,17.2233900394,93.4000666639,116.515665827,114.279089265,170.028,667.691149934,17.23212023,17.2241
39.5904016051,1.35734,142.514067548,91.3203196468,2285,17.0393,0.532598643274,-17.0327,2285,131.774,1.49456487567,431.590337889,0.999955,17.0132125833,88.3887433488,70.8487126913,99.9067841299,170.045,95.4870831029,17.0229598043,17.0129
46.6568997903,1.12453,95.7000614873,90.4633874004,2286,16.9541,0.518510407497,-16.9247,2286,131.786,1.88327556054,130.5901408,0.999979,16.9322645161,85.7512052359,70.3268413607,20.031888034,170.077,97.6521157061,16.9398815729,16.9315
87.6372080436,1.25847,123.844336742,44.2394482913,2287,16.7987,0.519600874361,-16.708,2287,131.712,2.40640583264,270.463214008,0.999999,16.7757242742,40.5392244684,38.7699276016,52.6207296631,170.067,83.3747078235,16.7848119289,16.7766
41.8762705493,1.19291,90.0872827571,43.802422032,2288,16.5469,0.539069910804,-16.3825,2288,131.728,1.39150797966,270.247022378,1.0,16.5210653436,40.5987514091,38.4371553851,54.5643781648,170.051,48.4630358536,16.5285740195,16.5243
10.8927643618,1.19543,69.0579697375,44.4074132933,2289,16.3048,0.5515827566,-16.156,2289,131.683,3.60952754805,243.589724684,0.999969,16.2769632514,40.5237179702,38.8840019723,42.9879309908,170.092,83.1169875498,16.2881099112,16.2789
38.7655352887,1.30121,70.4031216996,43.0502680043,2290,16.134,0.579094489164,-15.9962,2290,131.606,1.14319566037,142.473371878,0.999938,16.1012357986,40.5766384745,37.8596618357,34.0275966101,170.11,46.0592797872,16.116579143,16.1039
6.4004639841,1.29243,66.3350436843,43.0966253619,2291,15.8388,0.597178474718,-15.6866,2291,131.642,1.19180007252,163.647052824,0.999924,15.805456505,40.655557639,37.89764445,39.8566635025,170.116,45.9637436222,15.822229593,15.809
12.2671406468,1.30799,55.1600804757,41.8905679634,2292,15.6693,0.608785445494,-15.5093,2292,131.715,1.05674968957,220.580537922,0.999936,15.6301531268,38.8740777559,36.9465780536,38.5220219331,170.138,44.2688544926,15.6546960388,15.6344
9.43572726603,1.29121,89.9167202526,42.082766922,2293,15.4352,0.61956764918,-15.3091,2293,131.74,0.986489528581,272.474405945,0.999974,15.3799957569,40.4199560941,37.1001616055,78.4716006866,170.144,45.8635453464,15.4246842861,15.3829
6.29898668466,1.51916,54.1623580672,41.1393100798,2294,15.2813,0.648300265633,-15.1185,2294,131.772,1.00480293908,295.768589869,0.999966,15.2093005965,38.5831868512,36.3503080076,45.5228762373,170.157,43.9131846186,15.2695353766,15.2124
28.4534844604,1.45985,83.4057942898,42.0561923422,2295,15.215,0.644724566989,-15.0596,2295,131.811,0.932769156893,306.340759711,1.0,15.1272594225,38.9212236833,37.0804217533,88.1123934753,170.15,44.268682258,15.2037500352,15.1321
4.09993102407,1.60812,75.9651039431,42.1696819194,2296,15.0497,0.659131729747,-14.8725,2296,131.818,1.1031548539,300.617418686,1.0,14.9344463397,39.3856726731,37.16934258,78.9631015063,170.131,44.6273288626,15.0342199705,14.9374
40.1222769998,1.38641,99.512955175,43.8094680877,2297,14.8596,0.625579043148,-14.6911,2297,131.907,0.995515880707,365.273005234,0.999964,14.7476419155,41.0972617306,38.4563901472,97.2682409718,170.145,46.505532023,14.8587581613,14.7504
32.1506594228,1.47843,141.829992379,46.0174960818,2298,14.7908,0.63545098306,-14.5905,2298,131.919,17.9463452905,298.165646834,1.0,14.6328338176,41.0063915405,39.7369501041,100.86114227,170.109,255.21120683,14.7844015194,14.6363
40.6660677101,1.28005,109.995080719,255.822161677,2299,14.7169,0.610011778778,-14.5669,2299,131.986,11.403915925,308.254368921,0.999874,14.5692920925,237.458999018,142.028974562,99.8973957509,170.138,277.745546103,14.7172062436,14.5716
44.3036467859,1.41466,190.114943452,271.519895761,2300,14.5695,0.625277621672,-14.462,2300,132.008,8.43586582624,288.93581302,0.999879,14.4032005314,249.396933551,147.111503914,95.634825444,170.125,287.415833096,14.566234776,14.4079
35.0562155719,1.23751,217.570251038,260.768118292,2301,14.6081,0.598160078494,-14.5738,2301,132.016,6.69952661556,343.405808416,0.9999,14.4485273864,246.187407544,143.79716275,118.621777098,170.136,277.548876094,14.6098311523,14.4488
26.5874986906,1.24431,202.088213376,151.123296168,2302,14.6872,0.588796113362,-14.7408,2302,132.03,59.4852501328,306.065714196,0.999887,14.5441694797,102.733042777,99.0666809645,85.3115827409,170.174,278.296672184,14.6833151937,14.5452
81.0123957247,1.31967,129.366081682,97.2853476967,2303,14.8232,0.584945222354,-14.9614,2303,131.994,3.63420682864,273.911676674,0.999975,14.7217361053,91.4691153065,74.378385143,51.1109626079,170.173,107.550379029,14.8202357899,14.7201
18.7795068534,1.35884,87.411534577,96.0270272433,2304,14.9428,0.570826157608,-15.083,2304,131.975,4.25193057096,113.605469477,0.99993,14.8645884813,87.0541323325,73.6430309088,21.7863206602,170.181,106.614246701,14.9400333843,14.8625
50.2920526981,1.29891,92.6745168512,74.5297116352,2305,15.1098,0.552679108261,-15.2003,2305,132.011,2.41056978378,116.294594188,0.999854,15.0475789026,69.4812447381,60.2312873141,14.8748774061,170.172,90.6441901773,15.1014853598,15.0461
36.4056404336,1.43123,66.8316110566,40.0984966588,2306,15.1922,0.566678055907,-15.1582,2306,132.044,1.0075274687,98.9011339803,1.0,15.1301559115,38.2295956884,35.3983202558,19.1329331676,170.155,41.466889848,15.1824300758,15.1293
26.9537025004,1.81132,60.4049819992,81.872315856,2307,15.0979,0.624708427713,-14.9074,2307,132.064,2.3313406529,109.418577263,0.999941,15.0463663632,77.3525300657,65.0220319555,19.6862088022,170.172,88.8833961994,15.0805623942,15.0448
7.17140092566,1.70825,82.1415949155,83.4413078614,2308,15.0469,0.644926609752,-14.7382,2308,132.062,2.03282459447,116.990743866,0.99997,14.9986340608,78.4002075119,66.0092951271,21.0429218887,170.117,89.679487976,15.0332423259,14.9951
7.27678236074,2.03629,76.8498531589,88.5647467753,2309,14.6628,0.725387746977,-14.2022,2309,132.004,3.15741113524,153.795609712,0.999929,14.6063524632,81.4448705687,69.1885116149,26.0403471599,170.147,95.8845806454,14.6434177336,14.607
40.1747357849,2.24015,130.189027176,162.172320134,2310,14.3491,0.795494100251,-14.1109,2310,132.099,4.37329326209,176.725046189,0.999706,14.2970506052,151.606762826,106.398907963,41.1109256786,170.134,174.654254185,14.332425369,14.2967
7.94960827306,2.31232,150.210563363,165.538269753,2311,14.2458,0.859144732175,-14.0923,2311,132.102,3.2600036354,180.420090306,0.999792,14.189056946,159.93681582,107.984721226,53.9671026929,170.17,177.895742247,14.2335005855,14.1879
32.608238564,2.06916,135.012578693,133.027098026,2312,14.0518,0.839591509865,-13.8918,2312,132.049,16.1200732581,187.073279175,0.999744,13.9987667993,114.881841744,93.0164528133,50.1557426911,170.177,169.36223154,14.0392858473,13.9992
54.0172989449,1.66902,156.765221093,162.87252635,2313,13.9277,0.76322959191,-13.6756,2313,132.072,4.07009333018,203.480072778,0.999671,13.8721355045,151.423275028,106.791493498,40.9196814677,170.226,172.708365021,13.9124545633,13.8731
23.3957879163,1.52876,152.406069951,165.807048337,2314,13.8122,0.727375172813,-13.5637,2314,132.066,3.56571553866,189.249475318,0.999646,13.7617100563,157.874596561,108.013768501,43.5251496768,170.207,173.010361186,13.7967469641,13.7627
76.6114591745,1.49293,167.073660233,225.044840451,2315,13.5078,0.712895653611,-13.237,2315,132.102,2.36883123491,238.907966685,0.999559,13.4560478533,220.269989529,130.948029394,43.411485067,170.266,230.927995938,13.497070345,13.4547
109.322802074,1.32431,206.766523563,225.342195053,2316,13.3717,0.67733287695,-13.1621,2316,132.102,2.41514065899,247.91033531,0.999662,13.3150793883,216.598537521,131.104018406,40.0084379689,170.274,231.307607632,13.3612812966,13.3144
40.2623601067,1.31995,188.144919472,174.369966056,2317,13.2282,0.65944389636,-13.0324,2317,132.111,2.7417994709,243.244604012,0.999508,13.1766021761,169.421373094,111.617955667,51.8055600539,170.281,181.193804402,13.2151445987,13.1755
49.3093991814,1.19678,158.845641794,184.914184784,2318,13.1521,0.620966180722,-13.0215,2318,132.129,4.14102780479,233.945002988,0.999484,13.1093070167,176.29362038,115.924216493,49.7078249396,170.279,197.228193392,13.1418434592,13.1081
52.9709110507,1.22095,159.236907121,204.501646681,2319,13.0483,0.604716164687,-12.9343,2319,132.21,5.67829151228,211.170039644,0.999748,13.0055371771,189.841896662,123.599983433,43.6861428914,170.279,215.797192998,13.0346575977,13.0047
27.9451192094,1.17366,190.670499641,210.393782912,2320,12.946,0.585277379419,-12.8784,2320,132.208,5.00467656485,229.698710385,0.999728,12.9026874467,197.469127803,125.8012751,53.4966027092,170.298,219.304110386,12.9295831491,12.9016
32.2430986483,0.998938,186.371718507,218.542044796,2321,12.9833,0.549534464288,-12.9513,2321,132.19,4.85804588038,256.320645107,0.999869,12.9510947497,202.610786497,128.768301038,54.2146587955,170.315,227.550952528,12.973065029,12.9499
35.9882598333,0.981555,192.799676944,247.832165487,2322,12.9252,0.522795147685,-12.9188,2322,132.189,3.73617782665,263.124280157,0.999875,12.8969077458,236.591743976,139.085021232,71.1536019279,170.313,255.530066524,12.9134576613,12.8957
76.3927947853,0.883388,211.206752662,258.434531411,2323,12.954,0.50769700441,-12.9718,2323,132.192,6.00439821146,271.139467579,0.999863,12.9260496946,245.054623383,142.414158901,57.2649533111,170.3,272.244352878,12.9439409656,12.9244
76.595546394,0.9288,237.506483851,268.052344338,2324,12.918,0.494166019986,-12.9652,2324,132.194,6.11349585771,300.739238927,0.999812,12.8949976577,243.754361705,145.308337274,62.6098519697,170.28,281.711571767,12.9052671217,12.8931
53.4287124996,0.758061,213.560470129,271.452095079,2325,12.9093,0.463288198018,-12.973,2325,132.161,5.62816217128,293.275255004,0.99986,12.8916952173,256.816545921,146.676686653,76.6272624362,170.28,279.754658674,12.8997525628,12.8904
77.9700481489,0.837232,226.80458116,281.257370618,2326,12.9224,0.468606079988,-13.0137,2326,132.167,8.03930223509,314.577881986,0.999774,12.9034416538,254.968076833,149.118804357,83.825638739,170.239,296.053091547,12.9089562773,12.9016
257.402503824,0.727491,301.536243906,278.830625063,2327,12.9015,0.449630105627,-13.0021,2327,132.103,7.4078520405,391.082963486,0.99988,12.8816251444,256.674827653,149.144005938,40.5361020369,170.253,295.249329344,12.8904081937,12.8806
101.293724344,0.750302,217.790890466,270.254070042,2328,13.0594,0.447066846649,-13.1694,2328,132.133,10.1362333108,298.873609108,0.999821,13.0415791738,252.106795304,145.579053113,72.3790892738,170.242,287.961758503,13.049139785,13.04
106.717302694,0.746943,245.691974028,272.916830638,2329,12.9785,0.443191829983,-13.1165,2329,132.143,9.47381663052,392.878769033,0.999828,12.9603917397,249.440158578,146.344044301,92.6969665636,170.271,289.644343193,12.967494632,12.9602
124.985580856,0.865929,228.434260262,279.441572152,2330,13.0913,0.457008838264,-13.2152,2330,132.237,11.6416606079,295.572236626,0.99995,13.0755698454,258.396971579,147.57894769,64.0990311071,170.257,322.578475464,13.0816804387,13.0732
45.1341351142,0.903054,188.966445473,276.991718772,2331,13.1149,0.467578960523,-13.2295,2331,132.201,10.0208259095,321.233365735,0.999811,13.0981496135,254.90918049,146.87031571,101.973532115,170.259,308.303438711,13.1044815953,13.0953
59.0934483847,0.799918,200.387031864,272.212954402,2332,13.1597,0.450539554506,-13.2501,2332,132.187,13.001089257,311.086299047,0.999864,13.1451306782,248.549343532,145.510719097,102.235797418,170.273,321.821633837,13.1512498414,13.1415
88.5776469708,0.807722,236.465844357,296.973697362,2333,13.1949,0.463304091827,-13.2611,2333,132.221,50.9008509872,378.217517848,0.999844,13.1774219599,229.69038701,152.405954496,88.545513169,170.287,476.696155539,13.183194309,13.177
193.267530982,0.922105,284.590973048,354.278482991,2334,13.1378,0.477646128437,-13.2284,2334,132.239,111.524955672,560.0981953,0.999815,13.1236963762,233.91296188,162.890096011,110.529246445,170.334,496.187479333,13.1284328615,13.122
55.6443989821,0.81054,304.603867423,437.183409319,2335,13.0975,0.463537765937,-13.1723,2335,132.233,87.9232110257,543.930564874,0.999937,13.0801218311,230.795125859,181.431569249,176.073955109,170.314,624.232760323,13.0861200778,13.0807
58.1108451081,0.844013,286.298161568,340.038970101,2336,13.1238,0.469425203235,-13.2142,2336,132.322,86.0535779651,510.277149366,0.999887,13.1086404969,215.519770936,161.012008505,172.615692959,170.32,524.777626411,13.1137114759,13.1063
101.979697784,0.856969,278.441480296,289.917259209,2337,13.1447,0.468507430512,-13.2683,2337,132.377,70.8482381358,521.430895856,0.999949,13.1285149017,239.661108894,148.576516913,167.753359654,170.35,480.922000349,13.1329690737,13.1278
120.355054684,0.885053,229.629109478,424.753066264,2338,13.149,0.476751838295,-13.3037,2338,132.445,205.4732529,351.272228673,0.999955,13.1362974695,248.287191247,163.572286542,84.1774025125,170.373,1301.88556448,13.1410835158,13.134
89.038445903,0.826028,319.068782383,455.732829781,2339,13.2075,0.46290989601,-13.3609,2339,132.43,279.533941036,477.172660781,0.999887,13.1931391301,246.621159359,162.857280447,135.672833929,170.375,1732.70850857,13.1975513912,13.1899
49.2024305032,0.772114,294.01775754,315.756460592,2340,13.2402,0.449510765898,-13.385,2340,132.42,59.613173171,712.47518447,0.999865,13.2264915475,239.763953892,153.402825272,220.155291071,170.312,408.868915058,13.2320377537,13.2239
64.2835717349,0.766557,264.827055272,296.718757913,2341,13.325,0.435568996959,-13.4696,2341,132.377,80.4302732382,643.569964252,0.999934,13.3101754365,230.871886898,146.458347452,160.261659051,170.303,583.224523432,13.3149548261,13.3076
48.7338329198,0.728136,296.683479904,249.498044269,2342,13.3462,0.4129027598,-13.5056,2342,132.383,31.5473189358,501.305023789,0.999857,13.3338845185,229.765959385,138.487620239,140.754348067,170.314,405.619000904,13.3388139529,13.3311
20.4759870778,0.729663,199.075241303,613.037031768,2343,13.4788,0.395854850795,-13.6329,2343,132.373,230.981400022,397.366476235,0.999856,13.4672542522,367.019974154,155.630250455,129.714907938,170.301,1354.11746199,13.471125498,13.4651
246.45583342,0.675125,536.880857968,703.03936708,2344,13.5005,0.380026612561,-13.6535,2344,132.358,315.01394378,1096.58837615,0.999761,13.4859884249,378.176450225,149.845330965,395.867091404,170.329,1543.83981076,13.4903848228,13.4825
454.409741697,0.734873,783.493656877,505.450200469,2345,13.5976,0.379767296974,-13.7578,2345,132.366,171.021568148,1007.32837056,0.999763,13.5813216631,358.178662346,151.735190031,237.680174951,170.335,1119.02941546,13.5865556964,13.5801
76.0806679271,0.680826,319.258641985,559.812194467,2346,13.6829,0.365861849985,-13.8704,2346,132.348,54.7521402308,559.997565676,0.999609,13.6661177894,446.775229152,140.42115054,195.545725489,170.319,656.519883215,13.6727464084,13.6643
90.6197729663,0.655452,411.264198104,704.348631434,2347,13.823,0.360748175559,-14.0177,2347,132.332,153.231332358,743.43467547,0.999746,13.8072791479,463.688108117,134.835148932,276.416652328,170.323,1026.61616926,13.8129789955,13.8049
199.672753526,0.737719,349.948271893,714.921475411,2348,13.9104,0.382524943238,-14.1163,2348,132.346,129.756743411,478.040035454,0.999753,13.8930521563,576.816173048,133.170810502,119.142822799,170.345,1093.77569712,13.8979743468,13.8902
76.7172980022,0.709806,248.521815089,641.294704528,2349,13.9824,0.367775376856,-14.1566,2349,132.31,82.4413552328,497.559772825,0.999781,13.9642712198,541.139340546,134.61649011,141.695155785,170.366,924.410787602,13.9715259989,13.9631
19.0915928252,0.721897,197.855076439,555.935221114,2350,14.0962,0.37826534555,-14.2546,2350,132.336,42.6305300702,426.965937306,0.999718,14.0776575745,466.726126456,138.815032275,149.604489637,170.373,656.561353479,14.0856916342,14.0751
142.932173827,0.764715,391.146626729,578.740736587,2351,14.1911,0.373629927023,-14.3468,2351,132.368,52.1272420861,512.71359263,0.999788,14.173715986,487.870477749,138.487171746,133.523464314,170.411,722.294839227,14.1810101541,14.1701
17.8984477333,0.793933,249.967811369,1070.53134756,2352,14.2647,0.380603782765,-14.4001,2352,132.394,4.82553887644,525.86064525,0.999703,14.2444744698,1063.52770208,123.218949297,197.133118973,170.423,1077.21658917,14.2529783843,14.2425
298.714000993,0.783399,488.368282833,1049.76875311,2353,14.3239,0.378445549703,-14.4665,2353,132.402,3.05015906091,824.803300587,0.999646,14.3015022791,1045.05159248,114.236507654,238.53850299,170.422,1054.79723425,14.3132063224,14.299
248.201730379,0.839958,363.595902267,1025.71624137,2354,14.3846,0.390613193139,-14.4762,2354,132.397,3.57179146923,516.272012837,0.999794,14.3626612423,1019.2307179,109.678916538,112.569611939,170.465,1032.44068095,14.3744292442,14.3593
149.452565529,0.943694,317.440237636,1008.09394001,2355,14.4005,0.415151176332,-14.4593,2355,132.53,1.24236220412,554.443915662,0.999691,14.3694509937,1006.83028768,106.4900498,172.388911525,170.462,1011.00846473,14.3870048198,14.3696
176.667429955,0.894879,305.228397541,1031.47799073,2356,14.4115,0.41686696348,-14.4752,2356,132.603,2.30236683281,422.622388717,0.999727,14.3839804983,1028.35958565,112.283867767,100.720691209,170.474,1036.28718524,14.3985796298,14.3838
154.869949879,0.905491,315.843342721,1037.62368168,2357,14.4749,0.41764494152,-14.5339,2357,132.628,1.37659881985,451.993662107,0.999608,14.4500564079,1035.75345459,114.91404146,122.563626534,170.526,1039.59564544,14.4640556046,14.4488
96.8636647964,0.953121,519.256613463,1043.78628862,2358,14.4519,0.426472718111,-14.481,2358,132.619,1.56189083278,907.072323341,0.999693,14.4217218695,1040.98454087,116.218956156,331.668716922,170.526,1046.5156393,14.4403363994,14.4206
48.9133579349,0.937273,277.582582957,1047.27579312,2359,14.4114,0.440457652396,-14.4211,2359,132.691,1.7801320916,546.821409588,0.999695,14.379349189,1043.69131667,116.810245994,205.284398508,170.533,1050.46591927,14.3952472083,14.3785
338.954341999,0.85104,550.489694339,1051.83053983,2360,14.3538,0.43583885881,-14.4062,2360,132.679,1.53563864515,762.025046679,0.999644,14.3227221888,1049.13898171,117.741935581,211.53535234,170.567,1053.7957321,14.3393602666,14.3236
326.897115087,0.902056,445.447517237,1043.0249695,2361,14.3136,0.432991709494,-14.3765,2361,132.695,1.32639561059,597.701504096,0.999543,14.2792219929,1041.10834471,115.093037982,113.094954185,170.574,1045.73749908,14.2974135667,14.28
220.085123845,0.757563,253.083864717,1021.76859217,2362,14.4092,0.415225609224,-14.4775,2362,132.734,2.09879301246,286.082605588,0.999776,14.3768099416,1016.26297579,110.570145971,32.9987408714,170.582,1024.47813157,14.3928998636,14.3757
785.677434806,0.836246,785.677434806,1029.90278033,2363,14.4836,0.416515852228,-14.5823,2363,132.742,2.29175008933,785.677434806,0.999547,14.4558220395,1025.74220563,112.951039017,0.0,170.579,1032.92084092,14.4697618217,14.4567
149.347065961,0.78637,499.746667308,1047.42753266,2364,14.4878,0.418183370668,-14.6202,2364,132.792,3.10383878459,1027.35434861,0.999832,14.4629099881,1042.50947864,118.548013558,323.332809806,170.594,1052.07541313,14.4766550165,14.4622
140.990985385,0.831599,248.521659085,1014.60209859,2365,14.5802,0.420408618679,-14.7081,2365,132.815,3.31417258624,394.409071925,0.999698,14.5532966651,1009.95424712,107.611890974,91.8706956648,170.588,1022.42656612,14.563917221,14.5527
202.054436971,0.794361,347.285730655,1042.86488822,2366,14.6463,0.416994736964,-14.7952,2366,132.82,1.37959727328,546.448961297,0.999631,14.6193525947,1040.2168491,115.54361072,145.678613082,170.578,1044.83605914,14.6316988343,14.6188
187.620773148,0.74933,187.620773148,1034.91751789,2367,14.7745,0.412944342594,-14.9336,2367,132.838,2.21527057814,187.620773148,0.999807,14.7552124696,1030.68070108,113.144474609,0.0,170.581,1038.38684661,14.7640928592,14.7544
154.739060119,0.740022,592.846217233,1038.86632465,2368,14.8618,0.41875950533,-15.0283,2368,132.85,2.24870921648,1030.95337435,0.999494,14.839263297,1035.67084345,113.792114493,438.107157114,170.574,1043.32776407,14.8511553865,14.8376
346.619988821,0.91705,614.726717011,1027.88352279,2369,14.972,0.439973149444,-15.1568,2369,132.895,139.163371063,882.8334452,0.999709,14.945902073,690.258023996,128.573879189,268.10672819,170.569,1126.59037839,14.9572655044,14.9465
94.4853233719,0.758303,536.818818294,487.840215969,2370,15.1455,0.411813610652,-15.3585,2370,132.862,65.7231829355,737.826596563,0.999836,15.1251271323,392.008487672,145.169628549,257.569471096,170.552,615.580200755,15.1367387723,15.1243
37.6017983433,0.80747,326.768817125,372.812383977,2371,15.2618,0.424096822301,-15.4673,2371,132.85,14.7719038571,494.330027581,0.999783,15.2367253482,358.486341687,154.330368052,169.240213109,170.536,458.921672031,15.2480790039,15.2371
96.2278269435,0.837292,251.30300826,377.397636962,2372,15.476,0.436666246159,-15.7046,2372,132.805,7.33544486244,444.404336044,0.999682,15.4594140567,355.535523953,153.823311487,125.201942444,170.57,400.285981189,15.4672776706,15.4563
122.079163094,0.86396,311.624528674,357.409200518,2373,15.549,0.437415328859,-15.8289,2373,132.916,6.24246021263,405.114859768,0.999729,15.5286397142,344.771790408,156.15000468,101.314048534,170.555,369.212256802,15.5371872176,15.5278
17.8110382198,0.911215,302.74070674,358.51324497,2374,15.7603,0.438015014437,-16.03,2374,132.929,3.72598258216,396.84646654,0.999849,15.7392674254,348.390394645,155.363234637,119.209536028,170.55,364.382856359,15.7474305595,15.7381
3.90252569701,0.902461,259.761859418,353.938612274,2375,15.9045,0.429570975365,-16.1805,2375,132.91,5.48428798739,419.549999126,0.999841,15.8826249192,342.691783427,158.674867347,145.646248282,170.564,365.857017501,15.890655573,15.8812
100.78063397,0.896752,321.684019888,359.037754961,2376,16.168,0.415711745692,-16.4269,2376,132.923,3.57541101884,522.524061654,0.999824,16.1569600499,347.3129089,156.448784591,152.634882255,170.545,368.126533845,16.1615006547,16.1548
130.512888236,0.93914,307.443014584,353.521794261,2377,16.374,0.413707408215,-16.6425,2377,132.96,8.0793137099,456.013017618,0.999768,16.3589537253,339.778569144,160.886197691,111.467443421,170.558,385.608461105,16.3645731864,16.3565
10.5957574004,0.779244,222.975597365,360.342315473,2378,16.4956,0.39059096826,-16.7441,2378,132.956,15.9507918985,379.411087013,0.999673,16.4793627521,340.145747659,164.267060031,152.455380811,170.552,404.410309418,16.4864802427,16.4781
68.2904577482,0.922741,319.230735585,351.098424858,2379,16.6399,0.404831146006,-16.8962,2379,132.939,6.75621118692,369.036073636,0.999839,16.6199926443,336.644052161,165.337506475,95.0634793005,170.543,373.175303785,16.627317162,16.6181
55.7911709704,0.832734,297.060319836,344.609023929,2380,16.7635,0.388975925151,-17.0059,2380,132.967,6.91655823733,378.334921057,0.999699,16.7450686349,333.019981951,165.446342881,113.180106518,170.551,382.218501818,16.7530369524,16.7431
5.0232954571,0.996057,227.723771359,334.016629307,2381,16.9667,0.398364203498,-17.1896,2381,132.874,2.92330223069,347.076290285,0.999794,16.9470631778,321.598507098,163.535790462,130.301182743,170.577,341.322884986,16.9555421347,16.9456
113.492866709,1.0215,289.998932717,334.119236898,2382,17.0324,0.404717623088,-17.218,2382,132.845,4.75642930984,353.539467642,0.999934,17.0118493939,326.353884621,164.488610968,74.5923870118,170.654,356.053644893,17.0196277049,17.009
138.613882446,0.948848,278.162440987,321.673736707,2383,17.1244,0.407072276234,-17.2866,2383,132.828,7.06869036728,324.938781836,0.999708,17.1026172755,300.28421543,164.204510804,55.920119107,170.725,338.3588932,17.1153117595,17.1
42.2481706834,1.00371,209.928936948,323.289990179,2384,17.1709,0.416596435246,-17.2941,2384,132.847,7.15160095348,332.87015624,0.999941,17.1497088751,309.699289595,164.306729547,105.871105395,170.766,336.312580141,17.1603780997,17.1484
55.4977492455,1.1922,227.86742464,333.726731884,2385,17.1639,0.45285608494,-17.2226,2385,132.899,12.3810679104,344.384327771,0.999903,17.1443435965,248.148726918,167.017384706,102.641129905,170.786,347.517355652,17.1570499322,17.1408
102.969419669,1.06392,240.078774303,334.015990298,2386,17.16,0.452430644195,-17.1558,2386,132.874,19.1442396661,339.414216401,0.999838,17.1367664294,224.402503964,165.872274695,82.5718625126,170.841,350.588381556,17.1497315885,17.1356
52.0777327672,1.19588,251.787746731,282.931970713,2387,17.0688,0.490907659469,-17.0109,2387,132.938,46.8435518041,384.185848799,0.99988,17.0480148623,229.895211337,151.52816506,120.911844983,170.862,349.971739784,17.0602503099,17.045
8.51187111696,1.59177,244.060459414,319.391119864,2388,16.9629,0.570841693287,-16.9228,2388,133.011,7.06624874243,347.094644757,0.999761,16.9419488861,304.754259635,164.491170713,118.118700342,170.881,336.792951608,16.9547795219,16.9391
124.594622903,1.41007,275.435758766,319.948564687,2389,16.8173,0.569240458655,-16.8462,2389,133.033,5.91162642585,349.455250758,0.99991,16.7975921952,306.718854492,165.021030962,66.4184222998,170.886,332.786305703,16.8085480929,16.7972
179.475051408,1.49759,293.13620077,312.053210384,2390,16.8084,0.572494116965,-16.905,2390,133.055,6.99496598442,351.78744937,0.999695,16.7882424484,290.842990617,162.854612872,57.65848474,170.927,327.906446838,16.7967233903,16.7868
46.0423309347,1.10014,258.977402914,296.660011562,2391,16.8474,0.52135197506,-17.0017,2391,133.025,6.92704523838,365.971267083,0.999878,16.8280509538,284.262569114,158.612286746,114.274322615,170.927,316.331403022,16.8373790776,16.827
290.766411842,1.30473,300.467753076,288.843991979,2392,16.9467,0.521568541159,-17.1262,2392,133.024,6.85663437954,312.321060809,0.999859,16.9245353838,275.577024587,156.223086356,7.2671496505,170.942,303.485989005,16.9331274598,16.9237
145.684148408,1.15005,267.715896894,299.187688076,2393,17.111,0.47803843095,-17.2868,2393,133.037,6.10285239711,333.998766029,0.999799,17.090235761,285.095397933,158.776930915,72.7051038142,170.966,316.357505104,17.0987372132,17.0904
56.8706731101,0.966844,267.009753586,300.072873239,2394,17.2171,0.436116181957,-17.3669,2394,133.075,6.49438299407,328.2200719,0.999782,17.2002418615,286.234642003,159.018177941,82.0153824813,170.947,316.466630863,17.2091346396,17.1974
5.19893954783,0.982226,268.353964361,315.225827964,2395,17.2493,0.424421040504,-17.4084,2395,133.083,5.10209060464,325.331239169,0.999844,17.2317215755,299.678579862,162.194741869,97.2041891514,170.968,327.709551756,17.2394638698,17.2297
90.7848067156,1.03288,290.866011217,317.709836727,2396,17.346,0.428312139649,-17.5103,2396,133.075,5.13888888768,354.540625253,0.999766,17.3267546161,305.476124417,162.782356175,78.2647163669,170.973,328.58872201,17.3354752983,17.3249
38.7131384745,1.09313,251.904367666,314.504258539,2397,17.4029,0.430021431817,-17.5789,2397,133.06,3.50886733367,335.854601512,0.999791,17.3833123006,303.702184491,161.587197788,95.352559026,170.983,326.19229228,17.3916789745,17.3824
51.5445032669,0.980086,255.922866324,314.012561148,2398,17.502,0.411876157143,-17.6873,2398,133.088,4.36525860087,343.947736576,0.999868,17.4838041372,302.719431914,161.87703696,95.6969854292,171.01,324.056268733,17.4907220065,17.4829
