AverageAction,AverageQLoss,MaxReturn,MinReturn,MinEsReturn,PolicyRegParamNorm,QFunRegParamNorm,AverageReturn,AverageAbsQYDiff,AverageAbsY,AverageDiscountedReturn,StdEsReturn,MaxEsReturn,AverageY,StdReturn,Epoch,AverageQ,AveragePolicySurr,AverageAbsQ,Iteration,AverageEsReturn
0.702857,4209.93,2395.46176117,786.292811209,5.42597885669,149.605,339.174,1255.752649,21.0294300991,805.122626234,172.693115308,55.5168357503,300.894320225,804.850496817,429.396909155,1907,804.812,-841.023,805.938,1907,36.8680139534
0.648871,4291.69,2043.65251568,359.645269463,5.68837814404,149.64,339.453,1143.27124725,21.297646451,807.447422486,92.0890242356,33.919564622,175.169417594,807.162261599,444.571031747,1908,807.105,-842.84,808.212,1908,31.4348500614
0.731562,4082.96,2433.99292672,140.983653761,3.77714433422,149.654,339.758,1433.74174807,20.8630373455,810.542841114,196.764907816,27.2923521839,136.986803621,810.254292392,554.682070976,1909,810.248,-846.482,811.356,1909,23.3966687663
0.767546,4063.13,2611.05488191,555.400117278,5.62339695728,149.691,340.005,1299.37933839,20.9597192357,810.578165927,229.327817993,48.6427552866,236.696833855,810.260220419,560.229370896,1910,810.197,-846.763,811.31,1910,29.1628879228
0.730562,4141.76,2479.04407607,408.954156011,4.82624004512,149.766,340.302,1206.34574806,21.0244028793,814.424725605,204.275539937,75.7439497411,392.634850312,814.09640911,618.188398446,1911,814.145,-850.707,815.308,1911,53.4290569907
0.74385,4582.93,2580.60476233,1104.4123397,4.90265552451,149.805,340.538,1917.30185767,21.966984205,815.542019327,215.629920561,74.3912289796,446.834116955,815.267960817,484.59013544,1912,815.231,-851.455,816.343,1912,40.1734147692
0.715137,4148.52,2189.95286958,1301.17332484,5.6348668861,149.861,340.835,1726.00000381,21.0332363821,819.362649274,166.492359992,37.0870402491,167.895834113,819.065176591,253.687300163,1913,818.984,-855.758,820.06,1913,34.3625610317
0.767052,4241.7,2363.47664308,1888.08920728,4.79054622634,149.88,341.056,2059.07183006,21.3268935742,821.444054675,181.08409457,43.0335638741,206.619965741,821.141413955,127.283568463,1914,821.129,-858.105,822.255,1914,36.5397639793
0.710886,4266.96,1140.61063498,1007.95248643,5.99390195492,149.907,341.369,1055.19711219,21.1018517723,826.065092764,116.339432453,32.1278115592,127.264074114,825.784088171,41.7630534423,1915,825.705,-862.014,826.773,1915,30.7389956941
0.735535,4371.24,2558.7638941,895.232892442,4.43270965549,149.942,341.696,1770.13311385,21.614292661,828.271575425,223.198295575,24.5441162202,147.621311677,827.941506662,544.750028943,1916,827.917,-866.007,829.093,1916,24.755131944
0.739137,4248.5,1706.75392073,187.12456958,5.07816291462,149.998,341.92,452.708693593,21.2111104645,831.208450619,174.472180128,40.2938692916,265.269989853,830.923606964,251.184189169,1917,830.887,-867.875,832.012,1917,26.6053522993
0.71929,4393.4,2448.50805072,876.913791738,5.02586642825,150.031,342.266,1736.56853289,21.6906663464,831.958269745,219.353300341,25.895720593,149.58808779,831.613876907,550.271684043,1918,831.588,-869.116,832.758,1918,22.564010318
0.732304,4419.15,2475.14294768,133.187272618,5.14068162427,150.084,342.528,788.690236885,21.6232942068,835.5596181,173.88847177,53.4705788021,289.773636304,835.241266945,680.493360257,1919,835.232,-872.046,836.321,1919,39.0017092643
0.721416,4873.09,1171.48286382,460.167785026,5.0595792423,150.145,342.861,943.958190098,22.8629264052,835.865672219,111.801989785,51.8875856729,307.967504472,835.582303462,259.952355531,1920,835.496,-873.992,836.745,1920,31.9847410581
0.72712,4164.14,1251.0357692,1183.95908653,4.78565715738,150.197,343.166,1226.03445208,21.2618054097,838.700348124,120.757162799,22.974232894,112.14302908,838.431242545,18.7352763255,1921,838.399,-875.791,839.53,1921,20.5091486627
0.73065,4627.07,1275.97344314,180.46872731,4.86977847532,150.279,343.475,1057.83690079,22.0238122855,840.713399365,125.685791389,52.7836051369,323.265992207,840.407065423,338.23874537,1922,840.402,-878.638,841.466,1922,29.3710172229
0.717873,4676.61,1126.86821506,263.143666086,4.88561565532,150.365,343.688,675.519486122,22.4202728295,843.272871695,93.1518033937,39.7761572133,152.172846032,842.971751959,310.505581183,1923,842.969,-880.63,844.072,1923,29.3111715883
0.624979,4780.31,961.966454135,946.088307467,4.99793702461,150.419,344.006,954.770201336,22.3481577533,844.185590107,88.9893793171,29.118999451,154.668481025,843.925089818,4.42261910417,1924,843.826,-882.048,845.011,1924,20.2237492147
0.70111,4377.17,1388.88813578,144.331024011,4.63992765695,150.461,344.305,366.564972584,21.5429473578,848.473608739,119.141852625,22.2906744988,88.2233628715,848.186001692,296.181746187,1925,848.132,-886.801,849.232,1925,24.3558550433
0.654584,4724.89,1229.16917914,373.460132031,1.837490812,150.497,344.538,795.307394712,22.6508891195,849.802205071,100.423732962,24.8683909849,119.041980761,849.483924492,278.352947673,1926,849.515,-889.612,850.642,1926,20.0894024689
0.718763,4539.21,1395.08591901,219.911885169,1.98028609638,150.52,344.799,1067.74783024,22.3557281918,852.858690473,134.614017509,54.7583716184,319.877075775,852.549825807,393.127191807,1927,852.486,-892.383,853.704,1927,33.0596688839
0.671572,4787.24,1273.07301284,314.253152456,5.31442115055,150.62,345.118,917.797855037,22.690443055,855.866684523,114.624751254,26.3612660253,131.34294831,855.56607531,293.750173967,1928,855.487,-894.416,856.679,1928,24.339050621
0.463025,4699.02,1142.42123694,959.822159392,2.95554576078,150.646,345.438,983.549231654,22.5694506025,858.398299301,97.1177815111,30.0936075349,152.960960743,858.115464016,53.0359677825,1929,858.102,-898.228,859.196,1929,28.5633027265
0.552839,4661.32,1292.09034685,874.055680771,4.77565564215,150.717,345.839,988.320530726,22.685737951,863.039357646,90.1934359814,25.9127813088,135.789920688,862.751815966,101.703092559,1930,862.717,-902.482,863.821,1930,23.5528935355
0.725312,5014.29,1438.43269119,1100.19386407,5.25591842197,150.769,346.139,1327.02754181,23.2826846365,865.677828825,122.046609708,38.465904327,235.663300077,865.418174417,88.1059355378,1931,865.398,-905.861,866.558,1931,23.1448763096
0.632256,4797.98,1190.29067054,945.262114492,5.25842330837,150.805,346.397,1063.04954126,23.2189194325,869.469506555,91.450766292,30.9094290071,183.568287176,869.186320657,74.7728430926,1932,869.135,-910.526,870.369,1932,29.5888405611
0.683708,5020.56,1244.70629498,945.568349263,3.1664773361,150.85,346.605,1068.85673024,23.2786109836,874.192859113,101.914149965,18.9371132735,94.7459169566,873.931704701,117.328293358,1933,873.862,-914.177,874.991,1933,17.872355425
0.794263,5031.13,1548.97547217,1350.60106873,4.80571731791,150.922,346.902,1451.84386885,23.2715439961,876.506126409,142.663329247,33.3890965226,197.794385199,876.195260383,59.7830379155,1934,876.225,-916.112,877.401,1934,21.8822613759
0.733359,4928.58,403.134058226,138.461565974,5.49266881848,150.964,347.216,159.09224682,23.0691707663,877.779006282,102.090067535,42.2554868744,198.470187142,877.395423924,37.6958483292,1935,877.339,-917.844,878.666,1935,31.9864648557
0.615698,5231.24,1013.57889463,930.912011822,4.98702423213,150.993,347.497,966.610080586,23.7815269572,882.199597511,87.7735148069,37.1205856727,184.730726251,881.917186689,26.9068222505,1936,881.869,-923.208,883.034,1936,37.4696981802
0.732218,5067.66,1348.21445139,139.324167379,5.09751260408,151.026,347.805,501.287851426,23.3211752921,883.200084553,118.153776193,42.2685968106,203.814085453,882.84861431,371.035948745,1937,882.829,-923.81,884.027,1937,31.5807871382
0.716386,4803.27,1068.8334844,561.465986475,5.03079535931,151.079,348.111,893.743687255,22.9341749271,887.126445389,93.1713758282,24.9656217045,131.359786672,886.810603154,170.834641631,1938,886.707,-928.373,887.971,1938,22.3588203273
0.750571,5031.98,2008.87386967,1707.10351417,5.45526692335,151.11,348.398,1824.40998397,23.4424483203,890.356514027,162.608100311,28.1620588059,121.921942546,890.041212893,74.9827883461,1939,889.99,-930.139,891.248,1939,27.1800680776
0.682623,5097.95,1111.18959227,397.394776135,5.02683713704,151.188,348.722,792.972414742,23.3738860138,893.352349858,92.3478248075,33.2558299408,150.551731527,893.001536586,276.236708213,1940,892.956,-934.055,894.19,1940,25.8803252337
0.699796,4983.39,1116.73267328,427.823330074,4.40440194846,151.238,348.975,719.695360174,23.1839324255,894.682966187,93.5670642937,23.2877463826,108.303297282,894.322416747,243.392585932,1941,894.33,-936.002,895.593,1941,20.8765069179
0.750693,5126.19,1374.73030267,1307.21795849,5.23212804587,151.287,349.312,1345.31397418,23.7192010234,898.387011165,117.594841847,35.191275275,142.37630127,898.033583994,19.6641095359,1942,897.992,-939.792,899.283,1942,30.6151739696
0.668401,5171.37,1190.0585229,962.510739769,5.87180193201,151.336,349.513,1047.53531664,23.7411518564,902.79872131,96.354769561,25.2213726692,96.6297937187,902.433375095,63.4180406053,1943,902.428,-943.462,903.75,1943,22.9191821253
0.742944,5837.28,1314.15985128,1267.86661209,5.15874646399,151.391,349.735,1287.10882938,24.7502518226,903.911556375,118.890258451,26.6851448056,92.7124427618,903.568890218,12.2083338734,1944,903.482,-945.307,904.699,1944,32.2571363001
0.732773,5225.45,1265.99678308,1201.51300253,5.38369913316,151.473,350.001,1236.77387357,23.8398926855,906.613081987,113.172642731,27.1202100655,159.658605165,906.260372342,20.1577030838,1945,906.178,-948.841,907.435,1945,21.8869985699
0.713534,5427.22,1355.88145059,559.456919925,5.38372251914,151.499,350.32,1211.05954439,24.1043754903,909.663110716,130.527396297,38.5249604821,201.288870239,909.307602456,258.228071649,1946,909.315,-950.867,910.536,1946,28.712276498
0.741095,5551.98,1579.22062737,1420.28349961,5.2685663206,151.571,350.618,1494.86337698,24.6192973062,913.337755773,134.845044249,40.2527693484,144.887220006,912.981146552,47.1968729914,1947,912.941,-954.64,914.148,1947,34.42448724
0.723785,5435.92,1729.47345707,722.857457686,5.08673170163,151.602,350.831,1538.25707412,24.2051735166,914.261619469,143.97558159,43.1546195944,200.097406626,913.876935,262.632800844,1948,913.867,-956.804,915.233,1948,28.5898889771
0.735573,5371.48,1501.80078628,183.254890246,5.13907296377,151.625,351.148,950.470447145,24.1699182806,918.717430207,128.610356699,27.211970569,121.871431147,918.330565636,527.023195001,1949,918.297,-960.891,919.531,1949,24.1335459295
0.721587,5700.42,2137.41570388,1461.28714906,3.15378955585,151.665,351.454,1946.12937304,24.8455970788,921.244560249,182.477678698,32.6921940513,175.625051906,920.800752495,232.64257275,1950,920.779,-964.033,922.088,1950,25.0129967278
0.724914,5291.83,2051.02483341,759.719592635,3.0946843753,151.71,351.807,1687.52511417,24.3448166069,925.355387634,149.727237132,46.0328207769,212.508961229,924.987191656,334.286087281,1951,924.914,-969.022,926.231,1951,30.3307867732
0.755131,5655.03,1991.10761946,571.281465449,5.16334287558,151.757,352.165,1671.2776475,25.332607058,928.994477618,150.434910798,25.3022225001,108.11559055,928.618517222,366.062482478,1952,928.628,-972.936,930.008,1952,23.5142712716
0.749262,5797.12,2183.5531762,707.065991131,5.01557316298,151.794,352.427,1780.29584753,25.3699540231,932.562192078,183.149479709,32.4433292699,159.712788222,932.173225334,546.833971093,1953,932.035,-976.098,933.493,1953,25.1713802196
0.742021,5661.71,2313.8111418,561.304780653,4.85709697644,151.822,352.699,1568.54316625,24.9483565367,935.962996295,184.081351137,30.2479750015,117.65491051,935.583494396,650.152014102,1954,935.584,-978.949,936.956,1954,23.7439895794
0.717275,5686.54,1933.42085233,196.824688044,5.84481986354,151.867,353.035,835.780700932,24.7773408295,941.243766925,139.141179465,33.0572279533,141.709107212,940.889677617,629.538595996,1955,940.932,-984.127,942.213,1955,27.3249361085
0.737691,5771.78,2056.69312358,1934.71603062,5.09492736105,151.951,353.357,2007.11006908,25.1475917652,944.292382514,182.548687739,29.1288453733,115.471077923,943.839923984,32.5057426904,1956,943.728,-986.519,945.054,1956,29.5587419566
0.730953,5705.93,2010.72136719,1864.84089313,4.84578394963,151.999,353.68,1941.65816858,25.0712314435,945.349337394,184.552276374,53.9353011546,264.735625569,944.998345243,41.9490194869,1957,944.951,-989.918,946.267,1957,38.6755087646
0.730647,5936.71,2027.83293565,1875.68243417,2.62619892585,152.113,354.02,1951.53320662,26.0086956839,948.501362049,183.586812486,44.7888656701,265.652344108,948.064829823,47.8119125488,1958,947.941,-992.57,949.323,1958,31.736351657
0.777844,6078.65,1697.56176884,1475.47528517,5.25555185735,152.163,354.258,1594.41625018,25.6662136079,952.297867796,142.613735749,36.1993231496,140.304287139,951.908875132,66.6737403607,1959,951.898,-996.303,953.295,1959,28.0488030197
0.750355,6359.63,2029.7666821,1732.97031975,5.36538216708,152.197,354.577,1914.24371422,26.2663863022,955.306419925,186.687415818,34.5603799949,171.629818365,954.960430065,78.1467805597,1960,954.939,-1000.18,956.241,1960,25.4914069423
0.739987,6194.43,1937.11274986,1014.48909005,4.14413353005,152.235,354.842,1721.69799356,25.9252409279,959.255844843,178.869231152,32.9430338258,141.467651441,958.91237116,292.215915488,1961,958.886,-1004.15,960.206,1961,28.6012515685
0.765613,6284.32,1727.01984003,1467.6189925,2.81704277702,152.303,355.063,1578.34768276,26.4724939433,962.641939277,135.667560492,31.1863832169,152.594680247,962.205691779,76.5367976388,1962,962.14,-1007.28,963.483,1962,26.8881752799
0.741806,6228.89,2000.2495908,1876.72469389,4.16976064299,152.304,355.359,1939.41575918,26.3681665077,965.338011921,157.096805892,40.718441336,215.727345531,964.983746841,40.1116809955,1963,964.911,-1012.23,966.311,1963,26.9653849041
0.765584,6338.16,2332.94088158,866.507185907,5.01432846001,152.315,355.634,1974.90735535,26.2320898073,969.768889944,195.993347779,45.715795804,293.297705546,969.420364965,386.06785074,1964,969.427,-1014.49,970.815,1964,27.8922074628
0.777267,5864.7,1807.78139827,1722.37386708,4.92578063162,152.412,355.911,1752.47606736,25.7673675424,972.736384893,160.966901653,57.3010953027,279.854461035,972.309501513,25.8625375732,1965,972.266,-1018.19,973.711,1965,35.9975040764
0.738829,6192.08,1696.7320929,717.372422526,4.86547399021,152.49,356.302,1256.22126438,26.6431249765,974.900639035,114.331274576,46.4712066437,165.637921155,974.45027081,303.711103057,1966,974.437,-1021.51,975.886,1966,36.9780056993
0.775002,6291.98,1971.05322677,1778.07687061,4.8331948078,152.545,356.57,1849.05780783,26.8559269521,977.470699094,179.151788985,29.4244112932,133.641500121,977.109360707,51.3071484122,1967,976.996,-1025.83,978.414,1967,26.0014616322
0.745087,6555.65,1805.54937322,196.291060085,5.27263392024,152.566,356.899,1269.28406648,26.7756169889,983.023821635,144.628251328,36.5607635703,178.275540064,982.648958608,496.871967886,1968,982.613,-1028.83,983.965,1968,30.6796741472
0.733083,6917.2,1860.31025557,1472.85362957,4.78736391345,152.616,357.259,1626.98828236,27.6518131858,982.388928054,150.790184262,25.2527031596,92.769770737,982.022175991,113.055720484,1969,981.97,-1030.4,983.489,1969,24.1398345706
0.636231,6366.2,1636.54901994,960.393357751,3.28356806675,152.666,357.609,1242.57245222,26.7055816832,989.723927664,101.387232374,40.5252273222,241.241321717,989.386052339,210.716928949,1970,989.278,-1036.78,990.668,1970,24.6921638624
0.738898,6351.45,1673.5637426,419.31635011,5.31583712392,152.721,357.952,1218.71062222,26.7523070847,993.591575972,143.369857949,61.6943041313,376.476925812,993.280254148,472.22727321,1971,993.242,-1041.12,994.652,1971,29.7013032389
0.706044,6268.91,1337.7523811,698.019631825,4.83989302337,152.753,358.243,1070.88179885,26.7486861794,999.741562373,93.9411195824,19.3482519031,91.3701585432,999.328694617,147.899538879,1972,999.254,-1047.16,1000.56,1972,18.8610321293
0.761345,6365.8,1559.59625967,139.111580054,5.13766287306,152.82,358.575,682.453813707,26.6981465477,1001.28559644,130.754396564,30.3176239535,176.141224672,1000.85262488,466.910767302,1973,1000.86,-1048.56,1002.27,1973,22.7405409301
0.762171,6608.03,1753.68015206,219.103118547,5.27143240722,152.859,358.94,1506.86136776,27.2559493884,1007.82096437,161.96557443,52.3914400223,261.032585509,1007.44161414,407.718021113,1974,1007.44,-1054.49,1008.9,1974,35.7985802072
0.76574,6640.12,1913.61607035,269.669240018,5.62297016431,152.865,359.243,1700.37731763,27.5894841814,1012.7517144,177.380466355,30.7698112893,170.706154154,1012.3674816,453.868927305,1975,1012.34,-1060.6,1013.66,1975,32.756651505
0.736514,6964.67,1756.76798892,764.315726256,5.23221312839,152.899,359.537,1538.86166388,27.7383210271,1015.88429755,156.922963339,29.7653697269,140.397285033,1015.45222483,332.17804867,1976,1015.31,-1063.6,1016.8,1976,23.1002328778
0.729583,7044.63,1797.25465647,1626.16496238,5.17197342929,152.933,359.883,1716.23305767,27.589663362,1021.6767305,142.635352916,35.2772746964,202.619185738,1021.29652079,49.8591046624,1977,1021.21,-1068.71,1022.59,1977,27.8869570831
0.678026,6612.33,1654.79491173,964.843310417,5.07403440194,153.003,360.161,1295.71996839,27.2755182582,1022.27743236,99.0025859802,18.9447989806,104.544753505,1021.91186413,224.466128488,1978,1021.88,-1070.98,1023.29,1978,19.1364054384
0.704174,7113.51,1664.03319953,965.147526346,5.23688931722,153.073,360.475,1225.07564489,28.3613621493,1025.43665985,112.830682524,40.4157678853,189.659010923,1024.9860503,174.18776922,1979,1024.96,-1074.56,1026.45,1979,29.4808066246
0.751423,7171.1,1540.43874707,326.600695809,5.17443201239,153.138,360.815,1136.2290832,28.5340396934,1027.71384295,122.499017364,36.8350477483,191.592635172,1027.21488936,404.153117559,1980,1027.25,-1077.78,1028.79,1980,30.8718728139
0.664029,7231.37,1256.28823759,945.523008247,5.01852554824,153.196,361.073,1144.38304904,28.1238550942,1032.81225717,93.4584032315,17.0797453173,86.0035960549,1032.46599653,89.6034478342,1981,1032.39,-1082.58,1033.81,1981,17.0511302886
0.470243,7177.12,1028.96360787,594.76104021,4.94088733198,153.253,361.443,915.120357884,28.4596691393,1037.63600181,80.2837526337,28.706605453,186.029710117,1037.24962116,110.212423399,1982,1037.19,-1087.29,1038.67,1982,24.1223604187
0.785732,7490.33,1809.75629825,167.948580105,5.02963037927,153.265,361.766,1256.16459175,28.8102784871,1042.46955192,161.817098478,28.8052985962,160.157091949,1042.07880727,576.482117232,1983,1042.1,-1091.79,1043.59,1983,24.6325060231
0.75803,7563.95,1794.91924157,1494.97036607,5.54140375891,153.268,362.068,1623.95184149,29.1175017885,1044.59118267,153.960912616,39.4176818388,219.848480469,1044.2318393,85.3490100686,1984,1044.13,-1095.9,1045.59,1984,32.0331550081
0.701309,7675.75,1821.83782117,1119.28987229,4.7582084325,153.28,362.429,1443.57518906,29.3472690603,1048.39341737,136.905070433,15.9301223,68.5584847279,1047.97812561,204.806904547,1985,1047.91,-1099.51,1049.41,1985,18.1357162664
0.485319,7081.14,1030.39677561,214.513363396,5.06125046036,153.333,362.764,897.981204179,28.6146561388,1054.89476927,85.4697652675,25.6510215895,111.593144387,1054.50892833,217.407704904,1986,1054.39,-1105.83,1055.93,1986,23.9729155915
0.711719,7565.4,1532.90396679,281.607112457,5.05530070819,153.402,363.088,978.184721036,29.2852056536,1059.30309806,140.545669782,17.3057627872,81.2939687669,1058.93969657,493.993885905,1987,1058.88,-1110.39,1060.32,1987,19.5710687829
0.649944,7173.85,1788.94207484,169.945736535,5.18845633579,153.425,363.387,959.352130951,28.5278469515,1062.28185697,145.591813595,28.5173820969,147.849872494,1061.89862875,491.834505819,1988,1061.82,-1113.44,1063.32,1988,27.1328430762
0.765316,7984.2,1908.10673108,1338.65275641,4.76488421126,153.436,363.753,1577.4174129,29.7514607711,1065.35593212,136.250305424,34.7149956908,169.313663048,1064.98176924,181.858727272,1989,1064.94,-1117.55,1066.3,1989,27.5786298224
0.75011,7895.39,1674.47376675,126.61151784,3.11193157064,153.477,364.089,638.082304849,29.6082779929,1069.13584406,137.402849146,27.0270023796,127.502793611,1068.69359409,488.70880105,1990,1068.68,-1121.52,1070.22,1990,22.7731016904
0.549145,7395.94,1138.12628136,950.790409775,4.64850902219,153.494,364.418,995.676672426,28.9354185085,1074.62953621,92.7233893373,32.9709440032,173.360413641,1074.23051393,68.5265119004,1991,1074.16,-1127.05,1075.68,1991,29.9002468139
0.748229,7767.18,1949.77366773,671.536550768,5.14350959931,153.549,364.799,1679.39238463,29.5807960673,1080.29722823,174.013645273,61.2647710874,337.65200701,1079.86423292,330.560893997,1992,1079.74,-1132.92,1081.2,1992,32.4980746699
0.756387,8034.05,1950.41928142,1035.77746156,4.73112932036,153.565,365.169,1771.94915461,29.5740702895,1082.61230224,174.071963432,39.0154784801,206.662389662,1082.25845593,247.120845805,1993,1082.22,-1134.43,1083.77,1993,29.559262401
0.752719,7847.67,1836.08905569,1642.02436525,4.97537325301,153.656,365.507,1722.64704547,29.3352618853,1088.13092656,146.64463588,76.6332737194,329.338271057,1087.80617967,61.5559962625,1994,1087.84,-1138.52,1089.33,1994,48.2237675886
0.737802,7859.43,1599.17733659,1187.56270019,5.47997785638,153.707,365.807,1381.72026011,29.5134671292,1090.17836889,125.238993131,27.1646808704,131.276290691,1089.82308048,153.500053509,1995,1089.83,-1141.41,1091.22,1995,27.129921876
0.746406,7671.46,1892.95841,1322.37016252,4.88252048119,153.694,366.135,1721.17452267,28.9335319169,1093.83779373,170.370388351,27.8037756684,190.864341415,1093.54069137,148.762185968,1996,1093.46,-1146.43,1094.92,1996,19.0931160306
0.766833,8530.54,1967.0459067,35.1281236471,5.019343871,153.765,366.436,429.860508169,30.7899135732,1096.868637,124.840474189,52.5656993162,310.402170302,1096.52675326,484.394903189,1997,1096.5,-1151.52,1098.11,1997,31.0488556469
0.753168,7783.27,1941.95600304,971.59138546,4.38084124454,153.81,366.779,1733.46571905,29.8736518005,1101.83950833,181.302806518,34.4997539036,156.204900406,1101.5069089,296.867768007,1998,1101.37,-1155.33,1102.94,1998,29.5040568856
0.742185,8080.52,2098.11501787,186.898604533,4.67716081717,153.892,367.085,954.176947095,29.9726234389,1107.60586149,171.94483627,28.5878860888,110.161918634,1107.28718102,615.874355384,1999,1107.25,-1160.35,1108.66,1999,28.5146314019
0.737334,8316.18,2005.04078547,132.129734361,2.89911320647,153.951,367.453,570.061528637,30.3952539489,1110.02971926,159.745202044,29.5279173675,144.949597854,1109.6420089,468.198667889,2000,1109.62,-1164.87,1111.15,2000,24.5792569429
0.747178,8185.33,2325.54367497,486.813832847,4.98933197422,154.012,367.81,1199.07975518,30.5318977985,1115.26073306,201.191772012,30.8372632079,121.909200703,1114.87611189,516.125862786,2001,1114.77,-1170.07,1116.38,2001,26.6833402088
0.765054,8407.08,1993.39154502,247.634564247,4.6670163945,154.025,368.187,736.971395051,30.5504297884,1118.08963401,149.948197136,28.4953122651,120.667779593,1117.654583,400.371102462,2002,1117.72,-1173.45,1119.36,2002,25.8650880543
0.38584,9123.54,969.75461823,954.604345233,4.59974021344,154.051,368.507,966.628702654,31.5633963282,1123.80952611,91.9203997242,54.37187527,346.498053921,1123.36004681,4.14210408071,2003,1123.14,-1176.43,1124.73,2003,29.706516346
0.762553,8713.4,2089.24432927,1268.26376904,4.61674119754,154.138,368.846,1846.22329246,31.1690598498,1127.26322444,158.69057772,30.2129292816,186.032134729,1126.83439511,224.675193276,2004,1126.85,-1181.04,1128.34,2004,23.0238110616
0.722619,8654.09,1731.39055933,369.899602417,5.31820983906,154.179,369.192,1257.9575089,31.2002905658,1129.12697969,122.357775531,56.2621467813,295.122671682,1128.68273919,429.765667382,2005,1128.66,-1183.52,1130.3,2005,33.0862483899
0.607536,8755.18,1830.32766766,469.32630061,4.54640677303,154.236,369.577,1114.47910713,31.5700725651,1132.51360744,148.216978206,30.3725750194,144.035606156,1132.05616555,375.35013052,2006,1131.96,-1187.25,1133.64,2006,24.3873151017
0.753634,8550.57,2321.87016212,104.717113423,3.81052445214,154.268,369.868,1272.85771178,31.0011781662,1138.87538601,187.158261619,29.9239746887,112.417933406,1138.44290852,666.508905932,2007,1138.39,-1194.0,1140.07,2007,30.668970656
0.745448,8497.86,2073.24328666,259.628219327,5.00755009409,154.289,370.214,1385.74285381,30.8968583747,1146.33139208,168.300420304,38.8353064747,217.743946987,1145.9261033,646.283353553,2008,1145.91,-1201.64,1147.37,2008,34.909225691
0.713857,8942.62,1598.4674987,1045.90788404,5.22030426892,154.333,370.588,1350.57136033,31.7429773584,1147.70303736,151.61275762,25.1597779461,107.309627022,1147.21826405,156.171382402,2009,1147.14,-1204.08,1148.76,2009,26.5318412111
0.750065,8957.25,2308.19542496,239.114010935,4.84339795504,154.384,370.897,998.799181464,31.7398154127,1153.42583634,174.790321572,36.8015063309,229.247411237,1152.94814065,758.147294558,2010,1152.93,-1209.7,1154.69,2010,26.1086130451
0.727118,9331.58,2593.63716785,239.160295344,4.63638885211,154.413,371.209,813.787690837,32.4077707964,1157.10798004,174.955227492,25.7301301116,105.690403489,1156.67610472,711.421110925,2011,1156.69,-1212.94,1158.39,2011,25.1309187493
0.753014,9213.79,2287.11895825,274.520524442,4.41983590439,154.467,371.598,1094.27267316,32.6230682642,1160.68177218,175.084248842,36.5189106336,153.490012433,1160.28237827,698.593973238,2012,1160.19,-1218.17,1161.82,2012,30.9192216117
0.765849,8867.6,2251.68671972,206.366585045,4.76176163189,154.506,371.984,844.563346242,31.5489341524,1169.28783839,176.411365665,37.3258311682,120.140673942,1168.78584381,598.53067345,2013,1168.65,-1224.52,1170.44,2013,36.9922851506
0.751274,9636.71,2155.54720013,634.624301881,4.5437494212,154.551,372.335,1136.95960044,32.93481261,1169.66130341,167.92411018,55.0521055075,354.705345295,1169.10300134,416.169858581,2014,1169.07,-1226.66,1170.82,2014,33.6280750091
0.763073,9201.33,2438.73101388,682.284353711,5.46781694122,154.595,372.712,1558.03719918,32.5728148449,1173.98129786,204.055282359,36.7189212486,140.922439465,1173.48530492,579.63665833,2015,1173.48,-1231.73,1175.19,2015,32.4244844847
0.737479,9568.07,2433.67745235,535.144432794,4.3724007839,154.654,373.084,1525.94992923,32.9376831779,1176.33277774,202.14315743,37.9771393921,159.775260954,1175.80438319,626.849286033,2016,1175.72,-1234.07,1177.55,2016,38.0171452845
0.730734,9392.09,2411.67656042,495.270573926,5.01311185452,154.674,373.459,1286.15475301,33.0995885696,1183.51991341,201.192080009,31.4781179868,181.855648553,1182.97418654,700.518691854,2017,1182.97,-1241.48,1184.65,2017,24.1063796978
0.718788,9454.14,2530.79045631,292.807868424,4.54675551636,154.681,373.83,1474.89391924,32.8649642631,1184.77830365,207.721106396,40.8882618099,180.170339907,1184.32718873,705.051759386,2018,1184.23,-1243.47,1186.04,2018,30.5701358799
0.745478,9632.34,1198.23146067,148.404592768,5.0457958758,154.703,374.16,314.833485221,32.6769187373,1190.92520761,144.988352619,26.8636637587,139.691732506,1190.44206287,196.92456343,2019,1190.43,-1249.63,1192.15,2019,25.0699352212
0.714477,9411.52,1510.59179923,224.881709904,4.35830079679,154.71,374.538,376.018169636,32.6075115759,1196.73134223,144.833457367,51.272947227,257.998713217,1196.37726725,303.854753253,2020,1196.21,-1255.64,1197.82,2020,39.0504820503
0.744771,9119.05,1811.8537402,240.765491327,4.75782484945,154.75,374.85,437.833517585,32.9445239966,1202.47149827,160.833425584,23.8197634109,144.852623083,1201.96287679,370.973335009,2021,1201.97,-1263.3,1203.76,2021,20.1013722871
0.722612,10173.8,1735.06114643,260.420252462,4.53708638034,154.777,375.184,388.155313183,33.377883599,1205.73538995,120.525788691,42.673827376,217.378615642,1205.256493,257.457448738,2022,1205.11,-1263.89,1206.8,2022,29.6766481591
0.729872,10400.5,788.881011543,137.305289939,5.36157857603,154.822,375.555,182.44498899,33.8757778029,1209.02588521,109.208112028,45.090626836,179.569095809,1208.53145725,90.8144557344,2023,1208.52,-1267.25,1210.25,2023,34.3409992997
