MinEsReturn,MaxReturn,AverageY,AverageDiscountedReturn,AverageQLoss,MinReturn,Epoch,AverageReturn,AverageAbsQ,MaxEsReturn,AveragePolicySurr,StdReturn,AverageQ,AverageAbsQYDiff,Iteration,AverageEsReturn,QFunRegParamNorm,PolicyRegParamNorm,StdEsReturn,AverageAction,AverageAbsY
175.30967747,3010.30131932,31.6725935421,194.627085523,3.61827,740.879573591,1562,1516.85254224,31.6836,2251.68915251,-31.9313,613.505354327,31.6721,0.901949180347,1562,994.267905298,160.499,156.966,902.598210952,0.997767,31.6783770023
39.039202693,3596.48843992,31.6410618168,187.819030661,3.46274,330.870085709,1563,2247.2107913,31.6509,1513.61286423,-31.8851,1070.9542689,31.6377,0.896157229519,1563,585.456174207,160.558,156.963,560.671640567,0.997972,31.6462194241
185.251468713,3782.24142105,31.5713000035,217.667379677,3.81905,371.254729603,1564,1997.59035124,31.5865,2050.78021096,-31.8267,1180.29240437,31.5694,0.903374313945,1564,825.092031814,160.615,157.024,726.862901691,0.997825,31.5793641498
30.5742473753,3337.41491695,31.6290321627,211.327608047,3.28867,771.513681241,1565,1790.66045858,31.6437,30.5742473753,-31.8924,954.360028314,31.6276,0.882917630275,1565,30.5742473753,160.653,157.079,0.0,0.998484,31.6361571548
122.541941005,3604.64385022,31.6546554881,219.573657933,3.44174,186.039818444,1566,1573.45052055,31.668,2602.76082968,-31.9097,999.46412139,31.6526,0.897113675741,1566,1317.70354226,160.682,157.162,1125.65205428,0.998103,31.6616172507
53.8010762785,3553.86820035,31.5992804024,195.678308927,3.74919,72.1377363099,1567,1394.14806609,31.6179,981.879649798,-31.856,999.43351818,31.6009,0.910873439736,1567,522.231174185,160.737,157.208,330.402907907,0.998383,31.6101965583
1186.93931459,3300.50719423,31.7400861035,81.262088244,3.75398,24.0542349737,1568,294.79302587,31.7529,3257.22582031,-32.003,556.999754935,31.7365,0.917270355216,1568,2222.08256745,160.825,157.25,1035.14325286,0.998133,31.7485577863
47.5791880799,3559.97018869,31.6113200394,177.207226138,3.54084,34.9973564148,1569,1563.85152517,31.6255,606.050923291,-31.8739,958.768315575,31.6103,0.916914889424,1569,308.26458769,160.86,157.281,206.654774804,0.998006,31.6214412901
74.5499141509,3398.87656121,31.6971671776,178.548549733,3.50627,338.889851425,1570,1445.54632465,31.7111,559.339785193,-31.9784,781.953878276,31.6959,0.911103025922,1570,230.347950129,160.893,157.28,176.673872435,0.998374,31.7043572898
21.5976575115,3238.62798177,31.6792199308,207.061995408,3.62554,340.138140909,1571,1557.76160695,31.6903,752.297964234,-31.9459,941.615244884,31.6738,0.914118623342,1571,343.365632619,160.923,157.342,283.272106527,0.998312,31.6884524354
110.46682305,3416.798456,31.586156809,191.383814415,3.75613,53.8562591974,1572,1404.29600061,31.6071,1903.92833109,-31.8464,966.442736088,31.5873,0.929455227837,1572,1085.16158432,160.944,157.388,716.212919422,0.998222,31.5978528405
61.6260015483,3441.00440202,31.6929044104,126.161126727,3.56633,54.2562239787,1573,1523.52990653,31.7054,1194.75222874,-31.9422,1206.19493618,31.6914,0.91886679173,1573,479.56573552,160.998,157.491,430.424798728,0.998412,31.701982893
12.0192811631,3552.09285824,31.6614591493,223.584548313,3.73441,1417.56902611,1574,2667.55974522,31.6757,1284.94646701,-31.9171,630.80232601,31.6602,0.920865969671,1574,418.547011025,161.048,157.512,399.547004464,0.998149,31.6704257694
5.7415813214,3648.46393615,31.6778431669,155.021752024,3.86972,131.66937657,1575,1634.38190004,31.6914,790.840878275,-31.9386,1177.37076512,31.6765,0.925387969361,1575,255.606032195,161.1,157.589,326.909401603,0.998119,31.6877385369
351.264532551,3140.81149307,31.7040829171,155.775209575,3.67008,104.312890479,1576,1828.04364846,31.7194,1405.28861397,-31.9598,874.007459692,31.704,0.924867042795,1576,841.018719394,161.143,157.614,433.5174999,0.998349,31.7132812317
261.803304559,3229.62647672,31.6501604225,150.893724404,3.61923,102.558166014,1577,1466.02308772,31.666,790.954877666,-31.9091,920.813297415,31.6496,0.931970228288,1577,539.780495405,161.178,157.64,216.855004925,0.998425,31.6599414483
125.231213136,3648.48710285,31.7477107997,164.450186627,3.21489,101.036606295,1578,1317.84524654,31.7632,2204.81861869,-32.0207,1130.5500753,31.7466,0.894980207393,1578,904.63988724,161.243,157.668,818.455751751,0.998385,31.7561231845
3.3396462369,3437.17687323,31.7226116591,105.852411727,3.63549,59.4970407615,1579,550.755184056,31.7346,308.826718981,-31.986,738.385203772,31.7209,0.902971531376,1579,132.417088392,161.28,157.718,106.042569335,0.99847,31.7327538512
6.92014330542,2941.7592135,31.6541412962,157.192357132,4.12718,65.4325330155,1580,1235.547469,31.6676,1382.30823169,-31.9216,806.294818225,31.651,0.939815012913,1580,477.916870098,161.32,157.74,499.531157889,0.998066,31.666404328
10.5064230243,3012.27402658,31.6953124055,72.9936136684,3.76248,49.3993567553,1581,404.596618812,31.7109,1706.09735254,-31.956,726.495509213,31.6949,0.928838669744,1581,470.633961086,161.384,157.778,713.948512407,0.998423,31.704693052
88.6023273337,3068.52073213,31.6857098205,177.872201253,3.56886,193.474067751,1582,1765.52226937,31.7006,1074.9840874,-31.9359,882.296017631,31.6843,0.918722542984,1582,539.556621003,161.425,157.836,399.392701606,0.998017,31.6953530144
514.75254856,3366.27911484,31.6733916583,225.373240124,3.80104,624.573059917,1583,1970.34129211,31.6841,2414.02401522,-31.9215,796.525388581,31.6708,0.920385276751,1583,1202.3461858,161.479,157.867,859.382028507,0.998498,31.6808636706
22.2609418049,3551.99012862,31.7361529228,216.979929543,3.4581,842.239876066,1584,2039.71837568,31.7477,1577.82911959,-31.9807,902.02392328,31.7337,0.899897673213,1584,699.02846774,161.539,157.883,661.045963773,0.99788,31.7448206113
118.515764618,3732.68530032,31.6596449202,185.90070888,3.77092,48.3487498133,1585,1694.80146721,31.6743,1390.23356226,-31.9073,1379.95770934,31.6592,0.917867767634,1585,629.925788975,161.645,157.946,474.740829509,0.998271,31.6714992492
63.5309550265,3366.1807534,31.603641526,155.989063842,4.24354,59.486624393,1586,1433.82751404,31.6212,1317.50819836,-31.8654,1011.3289628,31.602,0.942624775294,1586,566.014947734,161.686,157.994,524.429423017,0.998241,31.6144368908
139.645743703,3457.9116532,31.7039028968,193.748391913,3.17529,91.756837597,1587,1189.60052979,31.7231,956.313407418,-31.963,724.977106725,31.7048,0.889749714166,1587,503.067692476,161.717,157.99,288.014058621,0.99826,31.7157974335
191.861532669,3418.42575188,31.6686726204,219.944226087,3.61924,504.082327242,1588,1636.40519425,31.6808,973.35557336,-31.9225,864.324061936,31.6664,0.903715222065,1588,476.816699976,161.756,158.046,333.499696139,0.998016,31.6766537861
128.329915695,3611.00215286,31.5691591833,179.524615607,4.06891,26.6498660003,1589,1391.60383863,31.5865,949.072393112,-31.8254,822.873790032,31.5681,0.94634049201,1589,436.90902185,161.809,158.116,305.63673065,0.998069,31.5815190253
104.561292778,3780.94658754,31.6971246387,173.799585537,3.82681,153.256337078,1590,1263.45914844,31.7118,1067.71482372,-31.965,1105.26646904,31.6963,0.931411037176,1590,384.162056891,161.874,158.179,397.926540646,0.998389,31.7065142472
603.373452921,1867.58562011,31.7398529321,179.866052889,3.56918,293.341978125,1591,940.643662023,31.7518,1259.94021934,-32.0084,398.312769292,31.7385,0.909634613576,1591,967.944948911,161.927,158.2,259.969174491,0.998339,31.7480834832
16.9840551462,4147.01168054,31.7849573584,226.958948479,3.44336,542.794530054,1592,1957.43126777,31.8022,1396.67337754,-32.0423,1151.21787026,31.7865,0.907103062421,1592,339.335945624,161.993,158.16,492.223262066,0.998272,31.7942571719
202.337522637,4137.11929643,31.7355060966,171.202052786,3.4705,115.203546043,1593,1601.32202256,31.7487,1789.71937317,-31.9921,918.426100804,31.7328,0.917751130567,1593,824.057400136,162.058,158.221,663.078078223,0.998291,31.7448664478
27.2685379454,3708.9626929,31.7044246867,221.805878794,3.94634,389.569557456,1594,1782.69708209,31.7191,687.953608986,-31.9513,767.097789265,31.7021,0.939948000814,1594,423.822124567,162.063,158.306,252.354584977,0.998406,31.7149906614
94.6261881752,4007.39262957,31.7133407812,205.6425852,3.67514,81.5892195932,1595,1609.9834975,31.7295,771.115353641,-31.962,1132.9448346,31.7129,0.925337958307,1595,506.982084806,162.078,158.417,260.641370184,0.998343,31.721577806
78.1712862172,3828.39025055,31.676168658,239.541452345,3.73341,1115.57416438,1596,2300.84042006,31.6931,1781.67558383,-31.9333,951.920472127,31.6748,0.930462421641,1596,931.916950646,162.154,158.447,695.458431687,0.998121,31.6864897349
371.892807531,3882.84132517,31.6888747431,239.681642571,3.91425,830.182439102,1597,2065.55848802,31.7021,869.135168793,-31.931,985.770070165,31.6871,0.923673403319,1597,526.954046717,162.212,158.493,200.402009073,0.998145,31.6966532562
792.977239402,3769.16482749,31.7383822771,209.841585871,3.4178,407.62846827,1598,1771.92571804,31.7466,1184.70303535,-31.9863,1141.31005044,31.7371,0.897192818719,1598,935.969011093,162.309,158.554,156.154025891,0.998287,31.7434209288
38.6457932982,2497.80614139,31.7048508265,166.531655228,3.51468,75.2198133733,1599,962.814735282,31.7128,1006.92478743,-31.9486,541.482494392,31.7022,0.898069992466,1599,434.459769614,162.322,158.574,360.259014328,0.998566,31.7120263628
4.3825048392,3489.85359211,31.7245454682,196.969662903,3.70504,521.847621701,1600,1472.74310821,31.7371,800.583333346,-31.9704,787.252462679,31.7237,0.909861095008,1600,299.799280513,162.391,158.628,329.781164824,0.997969,31.7326526352
38.4915094748,3515.60530853,31.7390239847,200.095959969,3.31521,351.573757011,1601,1148.28244218,31.7528,835.817532541,-31.9911,895.81159223,31.7373,0.900873203518,1601,331.708932046,162.44,158.675,313.188933069,0.998532,31.7477442493
7.15715873749,4107.46106035,31.6774994808,189.573771925,3.60413,754.447744994,1602,2164.39721783,31.6921,1103.58871729,-31.9379,1143.89017396,31.677,0.907948807065,1602,226.191326749,162.507,158.665,358.839084175,0.998341,31.6867401138
15.683172535,3844.96342934,31.8002034081,208.587130971,3.07165,368.962905413,1603,2649.82852124,31.8111,1351.53699037,-32.0629,1013.80413494,31.7974,0.881234724913,1603,244.795665279,162.575,158.682,423.371620195,0.998413,31.8079742377
-2.84668435363,3561.76077862,31.6787666663,159.513660513,3.91959,133.580573778,1604,2363.45811077,31.6973,730.876900372,-31.9424,1161.65848909,31.6782,0.931989419513,1604,238.054446308,162.641,158.706,257.26716857,0.998271,31.6905709669
2.04231600594,2790.33125818,31.760290094,161.539025009,3.5426,15.4231599579,1605,1593.75584809,31.7747,620.282166519,-32.027,894.049478117,31.7582,0.912479257008,1605,245.08263934,162.679,158.737,204.362016247,0.998117,31.7709015752
-3.16379755546,3744.31597591,31.7737840778,164.430084726,3.89948,1000.66155214,1606,2221.96582898,31.7859,473.20030449,-32.0301,879.642581654,31.7709,0.931362175026,1606,129.419878126,162.727,158.756,128.313934644,0.998214,31.7822777777
39.4184606719,3726.38915011,31.7530715188,119.837961631,3.83541,45.2500876779,1607,1449.30012895,31.7681,1394.49642201,-32.0106,1287.38530125,31.7522,0.926886575314,1607,647.600516363,162.793,158.782,561.836405285,0.998146,31.7637864134
117.114380204,2803.95643225,31.7297415696,152.071697049,3.3555,53.2012856498,1608,793.790736801,31.7465,760.416232754,-32.0,710.947117072,31.7282,0.905791379529,1608,510.357743792,162.819,158.833,280.398603075,0.998257,31.7403102894
22.4032817382,4038.55044781,31.8084252821,105.519719497,3.57474,51.9406788954,1609,1178.8887487,31.8223,887.328039654,-32.066,1347.39929003,31.8073,0.899552916826,1609,267.700458134,162.87,158.849,313.099961299,0.998334,31.8171536167
8.85323973279,2797.35727887,31.8058196621,197.192928814,3.8444,312.577043472,1610,1593.39418329,31.8206,1030.52038614,-32.05,731.415496909,31.8027,0.920899759131,1610,309.734238824,162.923,158.854,343.468601071,0.998203,31.8193322705
43.3451635305,3623.16586256,31.7397705686,187.478651556,3.72992,123.333566935,1611,1490.25139261,31.7563,1073.55066807,-31.9981,1058.75524347,31.7381,0.919135884592,1611,300.845415871,162.936,158.859,328.508565873,0.998141,31.753059776
5.18362804434,3641.14718501,31.8250043568,204.546593253,3.53334,227.451507794,1612,1728.58606422,31.8418,1260.54077394,-32.072,1206.88902488,31.8251,0.902738713531,1612,478.206687938,162.965,158.916,557.216519313,0.998089,31.8343904374
8.59878221267,3147.42851544,31.798411747,194.858861702,3.30821,529.262293301,1613,2261.37841282,31.8127,1323.06692332,-32.0516,819.002624426,31.7961,0.899953646267,1613,467.828803915,163.015,158.97,467.166786671,0.998296,31.8078995922
112.758792446,4112.24567717,31.7808629503,194.779796301,3.72557,28.4041210867,1614,1952.76732532,31.7936,1450.79874367,-32.0251,1206.6554235,31.7769,0.908696869944,1614,490.252105887,163.026,159.006,499.817547764,0.998258,31.7909708735
83.5028198766,3591.11407491,31.7171087598,205.31928451,3.63405,253.051935464,1615,1596.09033982,31.7339,1299.27603773,-31.9665,1069.18329794,31.715,0.903418370245,1615,515.710424979,163.085,159.074,507.847055142,0.99786,31.7289690331
11.4991278999,3504.24591174,31.7321111082,176.039141173,3.51626,147.742210663,1616,1339.38689945,31.7501,1316.07267005,-31.986,924.294728437,31.7321,0.895550278561,1616,453.970011317,163.153,159.123,457.270332716,0.998318,31.7428486376
4.16614759305,2498.00339192,31.813580737,193.307071578,3.82777,229.194395435,1617,1153.98920494,31.8242,1058.26519963,-32.0573,696.617625244,31.8113,0.897436456623,1617,288.173118358,163.224,159.154,344.73493293,0.998259,31.8204779539
9.04142883307,2262.91970155,31.739334305,89.8249064698,3.5763,68.6925565811,1618,249.303566474,31.7552,778.179814069,-31.9877,385.359772202,31.7366,0.893698671226,1618,223.69037163,163.306,159.199,239.243974942,0.99846,31.7505956262
-3.92717963842,3095.2488126,31.830204644,202.805163025,3.58507,307.416892847,1619,2166.20221452,31.8472,471.918860854,-32.074,820.65524614,31.8304,0.896975779276,1619,186.444831736,163.41,159.261,195.988312282,0.998499,31.8397189014
-18.5085444398,3707.4868203,31.7902995562,120.786247126,3.66924,21.2550478821,1620,1936.31207158,31.8041,662.288263714,-32.0407,1419.97181972,31.7886,0.907912212583,1620,253.49481331,163.434,159.24,290.495632895,0.998582,31.7974256174
188.508090903,3776.37256203,31.6424174403,205.665409337,3.78716,795.200590982,1621,1692.78928145,31.6539,761.492009894,-31.8955,704.01782876,31.6423,0.918713737665,1621,575.447239778,163.516,159.275,226.182688674,0.998093,31.649800277
-2.91253382332,3803.21723677,31.772573071,209.068326804,4.06093,602.282962762,1622,2536.56132957,31.7847,1661.46965317,-32.0266,1007.78979499,31.7735,0.924403337413,1622,398.209898806,163.561,159.29,542.424613281,0.99832,31.7805582427
24.8380409253,3500.61625322,31.8075296299,176.108895873,3.75392,165.641823077,1623,1405.91893459,31.8184,847.982070026,-32.06,1081.19563959,31.8026,0.90176488106,1623,300.997884079,163.6,159.338,307.923078094,0.998546,31.8155891782
98.1175960936,3767.89020948,31.6955843424,224.104311109,3.35315,450.566078911,1624,1663.42071349,31.71,1260.40747638,-31.9417,881.009238328,31.6959,0.882566612099,1624,454.611415348,163.695,159.388,423.231620017,0.998378,31.7010598433
149.32987321,4732.07601165,31.7143434366,220.931211619,3.57241,381.266252209,1625,1881.02184897,31.7258,847.850702826,-31.9757,1202.77462,31.7123,0.903740576295,1625,511.013536438,163.735,159.438,218.942386335,0.998358,31.7204087794
13.6029787133,3645.20674403,31.6953840112,203.816731639,3.68158,119.920390365,1626,1459.71905212,31.7108,1150.28735208,-31.9486,918.595977534,31.6943,0.903013049423,1626,327.487992457,163.787,159.489,398.230352738,0.998426,31.7049873129
435.362516144,3620.14340735,31.6922323439,172.913224621,3.56236,19.7442813998,1627,1453.79552508,31.7023,1071.94670798,-31.9434,961.662038967,31.6909,0.887398919809,1627,756.849586233,163.813,159.481,312.094953553,0.998252,31.6984107394
7.09301035237,3437.82481797,31.7229276486,145.295315619,3.54191,91.7296183778,1628,1097.77072261,31.735,447.042145184,-31.9691,1083.89848876,31.7212,0.886046321731,1628,172.432445122,163.871,159.567,142.167958747,0.998583,31.730398379
145.985606283,3292.580502,31.6345096297,165.592514443,3.28129,67.4244480183,1629,1370.84541423,31.6521,1560.66961133,-31.8793,983.248344502,31.6349,0.876959912504,1629,579.651734454,163.869,159.587,485.186321523,0.998421,31.6417493237
101.040535809,2250.00559675,31.5979026852,63.9224110797,3.43428,39.3499537016,1630,280.945606083,31.6099,749.961772645,-31.857,521.288155332,31.5965,0.889020231717,1630,300.347241606,163.927,159.624,227.779380238,0.998274,31.6078665952
35.1378207303,3487.51267231,31.6464338709,75.0817047901,3.42777,-15.3962215223,1631,1001.05951937,31.6585,214.94522707,-31.8795,1318.16446968,31.643,0.907229687784,1631,89.253981161,163.939,159.646,53.6363213748,0.998282,31.6559825732
45.2911570657,3833.90131539,31.7331148614,129.817982584,3.56884,22.4555402884,1632,1491.9142575,31.7463,621.67624522,-31.9822,1285.18556568,31.7324,0.890155498351,1632,268.830203298,163.944,159.693,253.630550981,0.9982,31.7396284839
-4.77526058622,4018.52543929,31.7311049637,142.374940812,3.31184,29.237068992,1633,1619.03301965,31.7437,538.838791657,-31.9898,1334.70508267,31.7298,0.884749468849,1633,183.286992693,163.995,159.727,201.282492026,0.998123,31.7380167395
14.3381631782,3540.83236386,31.6656191369,97.0293348477,3.53196,-3.06052747989,1634,726.129430866,31.6805,991.087153936,-31.9214,1050.55020194,31.6651,0.897519620932,1634,424.446337068,164.019,159.73,402.611582056,0.998178,31.6754839264
-0.196038789563,4073.02216777,31.66517785,223.11625122,3.39759,874.950348055,1635,2783.15624411,31.6777,727.190911662,-31.9121,1083.11942709,31.6622,0.889966188636,1635,297.720092428,164.062,159.786,282.653292426,0.998291,31.6736197729
173.612813588,3334.62461824,31.7135705666,162.324228697,3.709,118.606852781,1636,1067.0359143,31.7234,1157.32614216,-31.9572,855.556990984,31.7108,0.902294139254,1636,567.990559946,164.104,159.844,333.878819094,0.998376,31.7207442802
93.7478842076,3789.63854152,31.6099418932,153.889349397,3.70303,98.1622871127,1637,1150.5812094,31.6247,1038.63137192,-31.8463,1233.13318666,31.61,0.904234792915,1637,349.493493918,164.136,159.874,328.992122551,0.998054,31.6177677344
-3.18200670274,3398.06881629,31.6547975159,171.480047911,3.75295,125.165911438,1638,1546.05334795,31.6667,576.230010092,-31.8893,1015.31649236,31.6527,0.906254063472,1638,211.642431099,164.179,159.922,189.026410346,0.998123,31.6639161819
71.3313432379,3851.43075685,31.6350676463,193.629244307,3.50186,98.6997904679,1639,2014.61083674,31.652,439.060573303,-31.8983,1219.37166712,31.6358,0.889940311623,1639,203.83786226,164.219,159.964,128.193266495,0.998184,31.6442522579
273.842928485,3779.45534462,31.7207319919,171.085081398,3.27601,665.146286793,1640,2374.22203406,31.7354,1483.01078202,-31.9754,907.656506253,31.7193,0.869268886412,1640,670.378528554,164.274,160.031,478.562237943,0.99824,31.7285348655
2.99258309914,3718.65178829,31.6225425077,171.841584874,3.55549,89.0341905472,1641,1899.709049,31.6366,1972.34317415,-31.8913,1325.75942434,31.6196,0.900892377319,1641,452.906764553,164.3,160.086,761.089571537,0.998336,31.6306495176
18.8897594244,2825.5194989,31.6729619484,191.045729732,3.47767,194.936941729,1642,1547.64125755,31.6865,509.968590662,-31.9223,756.427972484,31.6735,0.882098962005,1642,175.57187226,164.345,160.15,148.742518557,0.998111,31.6805957559
35.2242758974,3349.8403763,31.7243767989,200.578396581,3.10972,287.603358058,1643,1649.17887651,31.7388,1282.70618551,-31.9715,994.786889706,31.7233,0.860779723888,1643,684.998953353,164.391,160.195,509.053821493,0.998156,31.7345554916
101.13111745,4142.7752933,31.7322407638,189.945626375,3.62102,292.665987359,1644,1842.3192895,31.7415,1217.51361944,-31.9847,1221.98818602,31.7302,0.903138236787,1644,321.525153372,164.436,160.276,373.244926526,0.998645,31.7398045021
54.7539938516,3971.16298594,31.7088250127,146.681746264,3.60332,166.016727802,1645,1377.21808984,31.7251,1059.94755595,-31.9598,1296.26721458,31.7065,0.897746479335,1645,402.132957862,164.496,160.303,359.577697065,0.998055,31.721572105
30.8984570009,3212.18851357,31.7073386642,145.755404186,3.52889,73.3615738594,1646,1736.85357179,31.7238,1926.60640906,-31.9568,1164.21507126,31.7068,0.892039222337,1646,706.26238218,164.553,160.326,769.89090105,0.998493,31.7160196044
67.937892561,3452.40556572,31.7125425534,195.429056982,3.60645,86.2560916295,1647,1493.69351126,31.7269,1084.31293654,-31.9634,959.500840955,31.7116,0.898627318769,1647,470.78054972,164.6,160.325,467.312021983,0.998257,31.7242844207
78.2953421223,3433.48712031,31.6465484694,188.408147946,3.76277,725.903348036,1648,1968.6269357,31.6644,604.959024008,-31.8945,1070.84187597,31.6456,0.901838708463,1648,325.105767545,164.637,160.395,201.89431759,0.998551,31.6601583092
17.5113470252,3227.86734108,31.6632693186,198.739419076,3.81662,490.479638911,1649,1681.38629072,31.6836,1003.62054032,-31.8975,898.310953292,31.6604,0.907710782209,1649,316.695323562,164.678,160.438,338.320971342,0.998706,31.6791412839
33.46022326,3750.84131487,31.6186265064,171.311007709,3.6487,118.915731491,1650,1201.29036039,31.6387,836.101797451,-31.8678,884.710680469,31.6185,0.906296373804,1650,297.892448356,164.735,160.474,251.535291887,0.998463,31.6357975482
5.05769438097,4063.95313724,31.5499314219,202.046331013,3.63288,308.296942223,1651,1206.79263487,31.5646,1282.16080374,-31.7943,873.274049171,31.5443,0.908286144318,1651,390.435437817,164.772,160.493,453.042156259,0.998318,31.5668519669
64.4763743031,3405.1512781,31.6038574675,229.459879616,3.6021,366.610489487,1652,1249.55438135,31.6285,2233.40929613,-31.8402,744.349908889,31.605,0.896137578552,1652,506.90612809,164.83,160.577,778.519080261,0.998358,31.6190386629
1.10541041864,3001.44404918,31.6170503211,175.638061304,3.89468,68.0781482145,1653,1080.98701153,31.6387,1122.55227872,-31.8628,752.863871753,31.6152,0.908476280199,1653,450.810340258,164.854,160.607,417.143802107,0.998286,31.633226576
83.0073590556,3619.92373295,31.5908675925,149.683760603,3.55067,113.062385368,1654,1187.7332215,31.6071,895.988126983,-31.8362,775.470688859,31.5872,0.898641917514,1654,414.680317851,164.869,160.642,315.63823016,0.998383,31.6051296744
31.5623925503,4012.53744103,31.6477876729,176.005159454,3.24909,110.181628632,1655,1894.67181993,31.6717,881.349138253,-31.8923,1114.84359878,31.6474,0.885103823852,1655,341.610061572,164.911,160.678,347.992246656,0.998501,31.6670589709
7.70714773709,3279.98008496,31.6227580291,130.079509561,3.62727,52.9111166387,1656,1058.47172601,31.6502,935.552967519,-31.8724,1010.91784373,31.6237,0.900588730155,1656,336.449442264,164.912,160.734,424.300100269,0.998492,31.6407777413
322.841573073,3366.87392793,31.6628409259,164.695241322,3.73031,245.581811889,1657,1511.29789031,31.6826,1526.59144206,-31.9296,1026.0635943,31.6596,0.895639250947,1657,951.404974749,164.993,160.799,542.850175106,0.99859,31.6777754146
88.6840634218,3846.6835481,31.7042346852,207.189135371,3.45884,1418.88201774,1658,3148.13132996,31.7224,752.391766684,-31.9551,752.118182208,31.7032,0.879809389529,1658,357.6529759,165.034,160.844,213.515586707,0.998526,31.7204841293
151.681486544,4177.31665562,31.6198385938,208.16917063,3.65695,693.386801311,1659,2509.17472629,31.6443,454.175126955,-31.8826,1247.40506743,31.6191,0.899282967165,1659,317.011916751,165.083,160.88,120.489653095,0.998795,31.6375224901
500.795388354,2339.35249369,31.6436350932,210.541112595,3.79828,176.295682427,1660,966.856617552,31.6603,2125.99043159,-31.9132,508.109650529,31.6428,0.900708114652,1660,1050.27240506,165.155,160.889,760.706659388,0.998588,31.6559170054
241.089061332,3309.37654826,31.6348571498,239.545696515,3.64744,258.334843356,1661,1399.04801077,31.6555,828.333091317,-31.9117,665.587716493,31.6342,0.897311909815,1661,443.759150792,165.18,160.878,235.280989691,0.998729,31.6507309753
448.395152464,4067.83199977,31.6959883427,237.694416504,3.73524,603.715724246,1662,1504.80397496,31.7078,1486.0797393,-31.9497,859.86885304,31.6908,0.899122515286,1662,789.128442506,165.222,160.932,419.191361619,0.998726,31.7086990146
29.2784284258,3347.2470226,31.596283284,238.795334743,3.38596,397.842274741,1663,1377.24072288,31.6101,1091.54620405,-31.8633,825.529820165,31.595,0.884170169211,1663,408.24427531,165.242,160.959,335.251666964,0.998714,31.6060524748
25.8176335902,3768.15137588,31.5728858077,42.2418395483,4.13686,0.0889313025501,1664,420.561582214,31.5947,1176.55861896,-31.8146,938.538400589,31.5727,0.921475378672,1664,529.892536637,165.286,161.023,489.745061698,0.998493,31.5860957466
10.8695773563,3774.57397837,31.6462870483,190.159803141,3.36929,171.747362117,1665,1686.57788875,31.6631,867.458056577,-31.8949,994.245458724,31.6453,0.878069622974,1665,292.42396157,165.345,161.03,301.502465901,0.998513,31.6603721517
40.5262308424,4285.13392838,31.6027068941,161.005133435,3.68429,12.6498795302,1666,1875.13867191,31.6216,699.782884184,-31.8512,1494.57962303,31.6023,0.894345996529,1666,249.970745262,165.393,161.081,254.035545512,0.998402,31.6146945413
262.590905394,3227.71574024,31.6842776675,165.746441155,4.08908,32.2161431292,1667,2053.89306977,31.6979,619.777094933,-31.9265,1024.29934652,31.6827,0.915705386624,1667,422.835556026,165.454,161.17,132.428417251,0.998411,31.6955492886
59.513470848,3272.14428056,31.6120418884,178.305638222,3.66151,31.1667835593,1668,1599.4860712,31.6271,758.16644257,-31.8628,1088.29935115,31.6107,0.896249418984,1668,287.2628658,165.49,161.217,266.929287104,0.998496,31.6208674499
905.824338935,3884.99201297,31.6180616903,202.558751369,3.85431,451.662191972,1669,2111.40276099,31.6301,1042.90983828,-31.8701,909.491847095,31.6153,0.900455095692,1669,974.367088608,165.588,161.285,68.5427496735,0.998422,31.6276597865
39.883778381,3981.11663337,31.5237454963,206.587173896,3.06912,44.6709127231,1670,2238.22773194,31.5417,1846.73894949,-31.7586,905.731083388,31.5237,0.864892507016,1670,848.786002376,165.656,161.288,629.026206922,0.99831,31.5347058311
13.8544335901,3930.84631155,31.5259381463,139.884091964,3.40498,19.181404076,1671,1545.67963222,31.5399,1128.29025019,-31.7776,1428.62437435,31.5238,0.895998228589,1671,398.038653661,165.689,161.309,387.644267442,0.998675,31.5366374586
3.61016348916,3735.5479015,31.6296372547,208.61934577,3.25009,569.941828656,1672,2160.49028082,31.6467,1184.12071291,-31.8837,1008.19592568,31.6287,0.891222881661,1672,207.517247895,165.755,161.364,436.803093474,0.998298,31.6401008581
14.4384563357,2580.66051413,31.4562512885,121.889525512,3.92746,7.92425835915,1673,599.441315119,31.4702,976.096840396,-31.7051,671.881346991,31.4549,0.928212932306,1673,381.561408833,165.749,161.395,327.804695359,0.998477,31.4641572574
13.3667582601,4348.23496462,31.6101621111,190.041708289,3.49969,98.7925239865,1674,1359.03358769,31.6271,242.191476926,-31.8481,876.565585441,31.6104,0.897123427808,1674,79.8267296928,165.801,161.454,76.7748940179,0.998722,31.6201040418
5.70869453244,2070.90224802,31.5369483656,18.1060309959,3.32045,14.1614197688,1675,35.1491360133,31.5491,477.627911078,-31.7818,151.004702949,31.5349,0.885648513096,1675,155.500490179,165.856,161.53,169.208079239,0.999099,31.5458108852
1.51997225063,2977.62052377,31.5863366516,167.916527025,3.3086,17.6388602401,1676,1166.16555938,31.6006,870.082637459,-31.827,853.147041869,31.5864,0.887595019462,1676,244.539598657,165.884,161.55,301.463141044,0.998323,31.5940446222
317.401037921,3651.81787744,31.5441977363,174.286483283,3.77671,11.0096403866,1677,1433.75576013,31.5578,1120.65872988,-31.7853,1064.13922223,31.5431,0.906641932577,1677,589.521214253,165.921,161.608,322.595024273,0.998693,31.5517266473
