MinEsReturn,MaxEsReturn,AverageDiscountedReturn,AverageY,AverageAbsQ,Epoch,AverageReturn,Iteration,QFunRegParamNorm,MaxReturn,AverageAbsY,StdEsReturn,AverageQ,AverageEsReturn,AveragePolicySurr,AverageAction,AverageQLoss,PolicyRegParamNorm,StdReturn,MinReturn,AverageAbsQYDiff
822.566758596,822.566758596,104.034439924,0.904074797337,1.04825,2740,638.762142653,2740,89.5696,1403.20203588,1.04839031328,0.0,0.90409,822.566758596,-0.910881,1.0,0.00168688,111.753,653.434740032,-451.449113201,0.0147268768471
169.593338193,169.593338193,96.226781347,0.910058279532,1.05195,2741,183.564708986,2741,89.5984,1310.5401986,1.05216049332,0.0,0.910033,169.593338193,-0.916258,0.999986,0.00171285,111.712,602.085480055,-455.611474422,0.0149972170018
202.76147666,202.76147666,101.690552514,0.903508019226,1.04936,2742,655.599471207,2742,89.596,1532.8876356,1.049538113,0.0,0.90353,202.76147666,-0.909486,0.999991,0.00174957,111.748,646.714171752,-216.841213039,0.0148947480738
761.236116762,761.236116762,114.451250488,0.907057892492,1.05164,2743,778.845958787,2743,89.6443,1463.09854173,1.05177249277,0.0,0.907064,761.236116762,-0.912569,1.0,0.00153489,111.85,645.458233815,-200.650801063,0.0146311201124
4.55547268567,4.55547268567,99.9205141259,0.903183877403,1.04963,2744,829.639539033,2744,89.667,1487.74946404,1.04982090795,0.0,0.903184,4.55547268567,-0.908625,1.0,0.00143652,111.85,631.86670198,-138.217870706,0.0150240252544
679.358435035,679.358435035,95.7995315944,0.905096042397,1.05085,2745,420.635726072,2745,89.7223,1556.74783551,1.05110488785,0.0,0.905048,679.358435035,-0.910226,0.999993,0.00198003,111.881,786.414306706,-414.170208183,0.0161562643205
645.124329789,645.124329789,78.2224707238,0.907549462771,1.05302,2746,477.263381171,2746,89.6941,1492.95651034,1.05322273962,0.0,0.90761,645.124329789,-0.913356,1.0,0.00178704,111.956,798.523508146,-606.752010677,0.015978165712
575.671992101,575.671992101,112.351986694,0.906356662641,1.05283,2747,836.247394363,2747,89.7185,1554.52816544,1.05302653179,0.0,0.906323,575.671992101,-0.912297,1.0,0.00179464,112.005,615.002747398,-60.0857871555,0.0163450739847
-71.9275754082,-71.9275754082,106.911202111,0.901674742395,1.05125,2748,688.028614227,2748,89.7297,1477.54820634,1.05144011391,0.0,0.901688,-71.9275754082,-0.908117,1.0,0.00133162,112.005,573.900668517,-289.542642909,0.0153442554694
796.813753594,796.813753594,110.947000822,0.910025938516,1.05579,2749,1006.67634905,2749,89.7444,1542.81237063,1.05601011494,0.0,0.910008,796.813753594,-0.915709,0.999998,0.00148598,112.001,703.508019774,-225.673966757,0.0158037500691
399.353357186,399.353357186,111.575696221,0.90746399885,1.05471,2750,613.556408346,2750,89.7361,1518.87755122,1.05488321662,0.0,0.907464,399.353357186,-0.91359,1.0,0.00150535,112.053,726.030804813,-320.43390434,0.0156218310157
205.265189421,205.265189421,106.695013386,0.909954014532,1.05658,2751,950.436233242,2751,89.7391,1507.80849525,1.05677524525,0.0,0.909955,205.265189421,-0.915805,0.999985,0.00148191,112.052,655.215352881,-342.806434728,0.0158009786179
759.157644852,759.157644852,109.136539813,0.909744705889,1.05593,2752,459.577824898,2752,89.7281,1453.17859166,1.05611517092,0.0,0.909744,759.157644852,-0.915392,1.0,0.00183991,112.053,645.322572345,-361.645875456,0.0162383743331
525.933873367,525.933873367,113.019344982,0.905067835309,1.05288,2753,755.340030493,2753,89.7098,1465.05268115,1.05303786085,0.0,0.905047,525.933873367,-0.911108,1.0,0.00166783,112.061,603.980621964,-242.273165853,0.0159843488096
40.2565861303,40.2565861303,114.032060089,0.912782099984,1.05717,2754,912.353811524,2754,89.7056,1572.90810504,1.05733118644,0.0,0.912804,40.2565861303,-0.918492,0.999996,0.00177252,111.938,597.965596174,-142.239452918,0.0163287757895
554.648021852,554.648021852,117.548302269,0.904254544027,1.05277,2755,741.098908351,2755,89.7299,1448.9744338,1.05298400836,0.0,0.904246,554.648021852,-0.910176,0.999999,0.00149045,111.928,566.492443982,-318.49608474,0.0156101076732
746.598708974,746.598708974,97.5191270254,0.905013159354,1.05421,2756,643.909792274,2756,89.7428,1710.09072997,1.05435808668,0.0,0.905028,746.598708974,-0.910533,1.0,0.00146026,111.747,797.881216237,-345.97849207,0.0153288886944
160.971185365,160.971185365,94.0364280385,0.910487541592,1.05696,2757,510.709988047,2757,89.7778,1356.9021349,1.05711503519,0.0,0.910543,160.971185365,-0.916406,0.999995,0.00194376,111.74,555.241958907,-212.67952678,0.016396962664
773.034527618,773.034527618,50.3843913787,0.90340201456,1.0531,2758,344.249515297,2758,89.8051,1442.70137995,1.05327689062,0.0,0.90336,773.034527618,-0.908474,1.0,0.0015759,111.709,619.127349003,-439.279019259,0.0157939830328
-155.355482886,-155.355482886,-0.288515220876,0.904910492637,1.05344,2759,-8.097077621,2759,89.8078,236.960174908,1.05365226793,0.0,0.904893,-155.355482886,-0.910217,0.999984,0.00135171,111.657,238.017654585,-609.027103713,0.0159510782962
722.412817942,722.412817942,3.49460205135,0.902091158282,1.05297,2760,61.5995209748,2760,89.8217,199.475232517,1.05316778923,0.0,0.902086,722.412817942,-0.908079,1.0,0.00174356,111.64,84.2215397477,-90.6701084278,0.0169001552986
-456.992576616,-456.992576616,6.48673117891,0.904414995156,1.05419,2761,60.719181428,2761,89.8354,248.003048273,1.05441401453,0.0,0.904422,-456.992576616,-0.909124,1.0,0.00143009,111.641,97.0069404063,-73.9785561029,0.0164514938473
62.5325552427,62.5325552427,42.67350609,0.899430658995,1.05128,2762,-124.805318398,2762,89.8169,748.681643515,1.05140264511,0.0,0.89941,62.5325552427,-0.904826,1.0,0.00174447,111.647,400.677951808,-445.937072263,0.0171899582053
94.3529638852,94.3529638852,41.6504540017,0.903460516347,1.05374,2763,323.683082108,2763,89.807,1015.85178035,1.05385010954,0.0,0.903477,94.3529638852,-0.908954,0.999998,0.00159271,111.689,500.937983947,-318.458966124,0.016825378322
607.193673553,607.193673553,47.7401297292,0.904838598465,1.05434,2764,541.292743422,2764,89.854,1468.3297369,1.0544161117,0.0,0.904897,607.193673553,-0.910024,1.0,0.00190779,111.764,608.060686039,-486.806930993,0.0176728461531
52.4030721277,52.4030721277,11.5210760234,0.899484755821,1.05179,2765,294.082252703,2765,89.8702,583.208017106,1.05191863554,0.0,0.899404,52.4030721277,-0.903532,1.0,0.00155471,111.674,194.15730277,5.76244633178,0.0170256179428
96.9878620506,96.9878620506,26.4217957161,0.906856352913,1.05659,2766,279.158695317,2766,89.8786,522.587163998,1.05673091981,0.0,0.906853,96.9878620506,-0.911571,1.0,0.00182624,111.642,231.499018184,-322.050988774,0.0180180710522
704.752459906,704.752459906,36.0566440168,0.895658097242,1.04992,2767,582.609528176,2767,89.8941,1224.92910631,1.05009630865,0.0,0.895655,704.752459906,-0.900464,1.0,0.0017661,111.741,380.520100148,-55.6500909583,0.0182787587508
128.475674585,128.475674585,59.572178964,0.895789719273,1.05018,2768,625.858324092,2768,89.8979,839.046990795,1.05031473165,0.0,0.895826,128.475674585,-0.899681,0.999999,0.00220519,111.741,211.298544329,60.7430402523,0.0191024051784
-240.312876175,-240.312876175,23.1222051466,0.895251015968,1.04851,2769,396.955822671,2769,89.904,701.442605945,1.04868049159,0.0,0.895244,-240.312876175,-0.899241,1.0,0.00195732,111.746,201.585250197,-15.9681367751,0.019232614534
543.516010601,543.516010601,10.4896507258,0.89353433873,1.04825,2770,86.15077215,2770,89.8694,289.455248176,1.04836893171,0.0,0.893512,543.516010601,-0.898261,0.999997,0.00166538,111.725,96.5124748132,-49.8716050131,0.0187092544763
644.800098182,644.800098182,3.72339059106,0.892915551502,1.04641,2771,26.357367588,2771,89.9213,81.341384701,1.046576523,0.0,0.892964,644.800098182,-0.89765,0.999999,0.00270093,111.773,50.769438333,-86.1913821281,0.0207817054287
-147.633196005,-147.633196005,-5.36798251284,0.888454915494,1.04479,2772,-33.9808757553,2772,89.9505,161.901768241,1.04503404088,0.0,0.888489,-147.633196005,-0.891941,1.0,0.00180577,111.601,83.5563204538,-116.342085244,0.0196717574129
-301.784562548,-301.784562548,-14.9493739095,0.882543142681,1.04052,2773,-83.0910729796,2773,89.9398,41.6298477798,1.04075058138,0.0,0.882512,-301.784562548,-0.884757,1.0,0.0028298,111.601,65.8401810014,-170.294472269,0.0215708846712
458.048461632,458.048461632,12.9887562779,0.879590117481,1.03756,2774,-16.0609508313,2774,89.9624,142.161776697,1.03775251849,0.0,0.879563,458.048461632,-0.882992,1.0,0.00239702,111.614,113.011516208,-288.507296321,0.021164503686
129.050210556,129.050210556,23.719030214,0.879743327088,1.03775,2775,228.313879197,2775,89.9974,658.08145302,1.03800764376,0.0,0.879774,129.050210556,-0.884793,0.999999,0.00223423,111.838,278.199699385,-403.233879012,0.0208280710311
365.497814043,365.497814043,24.0734007084,0.880298932862,1.0366,2776,336.839882468,2776,89.9901,551.432808745,1.03684224062,0.0,0.880334,365.497814043,-0.885015,1.0,0.00194541,111.81,236.483620046,-293.978624249,0.0205625347072
662.830172721,662.830172721,28.8510637637,0.88530661161,1.03846,2777,265.953912981,2777,89.9889,684.934803212,1.03865787679,0.0,0.885335,662.830172721,-0.890432,0.999999,0.00214703,111.81,339.387455824,-424.460377853,0.0208851606134
666.042920791,666.042920791,53.0428757323,0.880885641608,1.03593,2778,462.678464397,2778,89.9682,1174.94497175,1.03619305796,0.0,0.880878,666.042920791,-0.88638,0.999991,0.00210574,111.934,501.713925333,-409.171193521,0.0207565659769
489.71673547,489.71673547,70.7260537085,0.885960748238,1.03796,2779,335.808445844,2779,89.9759,1107.74923006,1.0382045182,0.0,0.885913,489.71673547,-0.891123,1.0,0.00242439,111.944,474.345555513,-404.950914691,0.0219909842252
-114.927642006,-114.927642006,72.5877766434,0.883589835728,1.03751,2780,575.036404689,2780,89.9929,1547.72495914,1.03773825634,0.0,0.88359,-114.927642006,-0.88865,1.0,0.00217619,111.944,678.139456055,-611.688244587,0.0210160628901
776.350873917,776.350873917,97.0064345294,0.88038035048,1.03574,2781,479.343778511,2781,89.9882,1473.68948793,1.03591928424,0.0,0.880394,776.350873917,-0.885818,1.0,0.00219146,112.074,675.928167454,-484.801572297,0.0210008986521
-49.3963366861,-49.3963366861,107.101471061,0.87779503104,1.03351,2782,605.198666366,2782,90.0345,1529.66330612,1.03374166143,0.0,0.877714,-49.3963366861,-0.883342,1.0,0.00249567,112.07,658.270993888,-206.333175323,0.0216238376538
772.344428345,772.344428345,113.528323509,0.880805208507,1.03559,2783,725.429809784,2783,90.0623,1486.58209205,1.03579252087,0.0,0.880842,772.344428345,-0.886118,1.0,0.00238792,112.154,639.751217698,-165.118604273,0.0209000611951
656.690222477,656.690222477,97.3654461546,0.87849100188,1.034,2784,589.131504943,2784,90.0807,1536.80022811,1.03421515673,0.0,0.878483,656.690222477,-0.884978,1.0,0.00200328,112.099,691.068766667,-428.924486338,0.0198333085634
795.884408076,795.884408076,83.8748110335,0.880625045298,1.03587,2785,364.831812645,2785,90.1159,1465.38298458,1.03612303982,0.0,0.880606,795.884408076,-0.887276,1.0,0.0018211,111.98,636.180785362,-434.204130831,0.019535490687
872.853066686,872.853066686,62.7642522701,0.878363614998,1.03523,2786,204.894918757,2786,90.1171,1205.46841791,1.03546320751,0.0,0.878402,872.853066686,-0.884559,1.0,0.00183716,112.002,526.891414731,-527.119474274,0.0193907697828
874.347847524,874.347847524,84.1291349893,0.885577582695,1.03847,2787,440.123287965,2787,90.1202,1232.67470057,1.0387919654,0.0,0.88558,874.347847524,-0.89147,1.0,0.00199231,111.972,540.433002663,-305.017110662,0.0194798114698
567.684149501,567.684149501,114.652996428,0.889952261567,1.04115,2788,1437.45870498,2788,90.1006,1595.88519473,1.04133850889,0.0,0.889938,567.684149501,-0.896536,1.0,0.00177548,112.082,97.3895912365,1257.85245447,0.0189998297909
842.366671287,842.366671287,109.873192614,0.885600714125,1.03933,2789,762.447702811,2789,90.1105,1580.43000783,1.03954644496,0.0,0.885594,842.366671287,-0.89113,0.999999,0.00213179,112.076,735.525879471,-355.701530177,0.0189815438725
-82.1421767564,-82.1421767564,115.506244048,0.891525661107,1.04272,2790,1284.92749359,2790,90.135,1582.10720616,1.04295020084,0.0,0.891559,-82.1421767564,-0.897613,1.0,0.00192179,112.103,328.050283717,427.495643935,0.0185295626618
754.60206157,754.60206157,104.575359843,0.89111018247,1.04304,2791,1225.68207528,2791,90.1712,1357.59463807,1.04332412221,0.0,0.891073,754.60206157,-0.897534,1.0,0.00162314,112.146,80.6414755234,1083.417615,0.0175323521275
868.145116248,868.145116248,119.161230616,0.886014922758,1.0407,2792,1239.57330383,2792,90.1816,1352.44551326,1.04093301996,0.0,0.886027,868.145116248,-0.892315,0.999999,0.00202616,112.126,46.8143543986,1186.52806423,0.0179257497914
569.972826087,569.972826087,109.610539754,0.895207335767,1.0451,2793,998.065589037,2793,90.183,1273.86124276,1.04534543337,0.0,0.895211,569.972826087,-0.901532,0.999997,0.00174624,112.307,342.044386931,111.00724212,0.0172152839974
678.105046928,678.105046928,96.5572109602,0.896814806144,1.04633,2794,939.413790545,2794,90.136,1103.54347659,1.04656026371,0.0,0.896805,678.105046928,-0.902271,1.0,0.00185286,112.418,272.93427445,127.349215509,0.0174919834499
540.824455063,540.824455063,99.0936135896,0.890074740623,1.04288,2795,822.91478669,2795,90.1453,1269.82215111,1.04305482966,0.0,0.89012,540.824455063,-0.895423,1.0,0.00159996,112.307,595.330052494,-374.533702925,0.0165340081746
758.451559713,758.451559713,101.221540801,0.900124906142,1.04859,2796,1100.10493442,2796,90.1215,1473.92833592,1.04879425207,0.0,0.900085,758.451559713,-0.905604,1.0,0.00168386,112.196,533.366977849,-361.513483334,0.016187117265
735.789828095,735.789828095,94.6331301531,0.894873318459,1.04494,2797,680.695210194,2797,90.1174,1440.42645358,1.04514785934,0.0,0.89486,735.789828095,-0.900308,1.0,0.00164505,112.193,705.042398644,-339.276068163,0.0159911880247
729.188909214,729.188909214,106.996770532,0.899664531814,1.04803,2798,727.36987151,2798,90.0938,1386.33347345,1.04815417468,0.0,0.899689,729.188909214,-0.906422,1.0,0.00208301,112.2,568.274776263,-129.015155669,0.0169092830737
488.648899665,488.648899665,112.372051447,0.901554229901,1.04976,2799,1025.99679138,2799,90.1221,1453.79336235,1.04995943818,0.0,0.901527,488.648899665,-0.908008,1.0,0.00147296,112.473,637.647759535,-274.207931076,0.0159350230266
385.938859446,385.938859446,115.341306966,0.89847140051,1.0485,2800,1079.52413953,2800,90.1384,1464.48997979,1.04866990368,0.0,0.898497,385.938859446,-0.904987,1.0,0.00137077,112.529,448.03708898,18.7334841384,0.0157385524634
-347.385830775,-347.385830775,108.520055242,0.894816327394,1.04697,2801,768.902811415,2801,90.1663,1356.44134705,1.04711038114,0.0,0.894853,-347.385830775,-0.900563,1.0,0.00165964,112.532,610.062847539,-424.353781221,0.0158994219248
841.385664929,841.385664929,111.959830924,0.901108920555,1.0506,2802,1167.73967016,2802,90.1776,1280.92313889,1.05081741069,0.0,0.901032,841.385664929,-0.906939,0.999991,0.00154256,112.585,72.9595083017,1023.93487315,0.0158103565779
613.491285141,613.491285141,107.332932124,0.899404978915,1.05022,2803,940.831156939,2803,90.1942,1225.94120186,1.05040058747,0.0,0.899442,613.491285141,-0.905887,0.999997,0.00175284,112.574,504.101602198,-210.917937258,0.0161045026769
749.269336477,749.269336477,90.7807343973,0.904741237174,1.05311,2804,803.059761231,2804,90.1957,1100.55100519,1.05327190809,0.0,0.904736,749.269336477,-0.910944,0.999986,0.00157596,112.596,451.592489529,-152.052501669,0.0155339885817
827.438379916,827.438379916,80.8464150799,0.90177971446,1.05127,2805,836.60139251,2805,90.1828,900.771710937,1.05141896307,0.0,0.901797,827.438379916,-0.906469,0.999997,0.00181238,112.633,41.2639688231,786.501946432,0.0159628879039
479.660110726,479.660110726,78.481593821,0.896989489082,1.04849,2806,841.971313958,2806,90.2145,921.349236257,1.048702369,0.0,0.896983,479.660110726,-0.900815,1.0,0.0014458,112.631,36.8934334115,799.913032545,0.0151519104109
463.379901415,463.379901415,78.2348532746,0.902777096247,1.05083,2807,817.739026339,2807,90.2383,892.994692319,1.05105772627,0.0,0.902697,463.379901415,-0.906492,0.999987,0.00167779,112.635,47.1881235626,750.385641202,0.0150644796859
545.655634896,545.655634896,87.9412587462,0.896967744842,1.04665,2808,916.811845199,2808,90.2457,986.760590529,1.04670716905,0.0,0.89707,545.655634896,-0.899412,1.0,0.00146187,112.516,37.7408061668,851.303510443,0.0147852412173
337.592825038,337.592825038,84.1152531849,0.896942118782,1.04565,2809,888.51893252,2809,90.2423,1008.34352119,1.04590487563,0.0,0.896926,337.592825038,-0.900168,1.0,0.0017713,112.574,67.8593071556,780.267339726,0.014701559199
526.330201785,526.330201785,86.2369173927,0.887191557148,1.03907,2810,910.608532561,2810,90.2431,969.407764459,1.03916130544,0.0,0.887198,526.330201785,-0.890611,1.0,0.00165841,112.525,33.1481759925,866.126531909,0.0144018336793
524.567511873,524.567511873,91.3055887827,0.893919042879,1.04203,2811,949.467378544,2811,90.2394,1019.03981419,1.04225397168,0.0,0.893911,524.567511873,-0.897803,1.0,0.00129196,112.394,39.2748302943,885.941522522,0.0142118469034
485.522324588,485.522324588,85.2167589722,0.890983154177,1.03954,2812,911.571487854,2812,90.2573,984.37570963,1.03965929951,0.0,0.891006,485.522324588,-0.894051,1.0,0.00161458,112.321,32.372801495,878.141522859,0.0146620181082
176.137391605,176.137391605,94.27367196,0.888868782224,1.03836,2813,895.490345133,2813,90.2483,1041.30062948,1.03852102536,0.0,0.88887,176.137391605,-0.892502,0.999995,0.00169598,112.271,168.739642599,459.189928077,0.0143642367594
679.965343139,679.965343139,106.812383381,0.883945986414,1.03498,2814,662.47116054,2814,90.2732,1260.92526966,1.03518719402,0.0,0.883942,679.965343139,-0.888024,1.0,0.00170755,112.224,648.505327969,-405.486527152,0.0144721471042
735.044929157,735.044929157,108.428437086,0.886101785523,1.03494,2815,1000.97958645,2815,90.2574,1294.75678371,1.03510704524,0.0,0.886128,735.044929157,-0.890879,1.0,0.0016874,112.32,350.750018528,-10.4045824815,0.014089078679
-312.158575013,-312.158575013,101.686233315,0.879479277924,1.03195,2816,832.708015239,2816,90.2675,1257.61379313,1.03210083386,0.0,0.879539,-312.158575013,-0.88407,0.999998,0.00147204,112.309,527.960830347,-424.121578258,0.0136785915448
636.100357742,636.100357742,100.219090472,0.880111110505,1.03132,2817,1051.27533412,2817,90.2777,1194.30726133,1.03153619866,0.0,0.88004,636.100357742,-0.884694,0.999986,0.00134657,112.329,60.1828938357,972.85716945,0.0131672221014
586.819489866,586.819489866,86.9085350239,0.884170882344,1.0331,2818,804.873637303,2818,90.288,995.48073439,1.03320009239,0.0,0.88421,586.819489866,-0.88835,0.999998,0.0014443,112.344,403.466702612,-398.81911915,0.0134583178819
562.936223907,562.936223907,92.0272428878,0.875475226227,1.02768,2819,951.121044977,2819,90.2604,1053.14450544,1.02787046005,0.0,0.875433,562.936223907,-0.879129,0.999999,0.00154109,112.351,56.9936372444,857.801151814,0.0131632523661
559.296474828,559.296474828,103.257718747,0.873203760378,1.02623,2820,1137.24591386,2820,90.2875,1241.40729449,1.02634562959,0.0,0.873227,559.296474828,-0.877313,1.0,0.0010897,112.214,56.283929521,1074.60585809,0.0125613568839
742.246672466,742.246672466,110.735910718,0.884156891519,1.03011,2821,1125.5841863,2821,90.2816,1285.46073046,1.03033897124,0.0,0.884127,742.246672466,-0.888294,0.999979,0.00149378,112.181,94.3202305955,942.106995905,0.0136328547507
650.106826332,650.106826332,111.252331388,0.874482134814,1.02589,2822,1150.88271421,2822,90.3039,1433.30717614,1.02607859078,0.0,0.874475,650.106826332,-0.878961,1.0,0.00164151,112.132,546.75324204,-466.255626964,0.0137236529318
635.651713972,635.651713972,108.192851988,0.870810570488,1.02374,2823,802.763502686,2823,90.2958,1415.95076769,1.02386880915,0.0,0.870832,635.651713972,-0.875693,1.0,0.00143891,112.163,616.653384292,-509.726275916,0.0133631817063
102.591998801,102.591998801,118.416752291,0.864931416473,1.02065,2824,823.937244362,2824,90.3,1439.64425714,1.02080430207,0.0,0.864909,102.591998801,-0.869377,1.0,0.00169973,112.177,609.067627022,-69.9278623473,0.0138563674355
898.257102924,898.257102924,105.628656194,0.872596327097,1.02483,2825,876.128240373,2825,90.3291,1451.19282647,1.02495851172,0.0,0.872659,898.257102924,-0.877568,0.999997,0.0017972,112.328,764.088434081,-408.680347641,0.0138250658209
819.436540632,819.436540632,118.614926065,0.872384710354,1.02427,2826,1182.34806222,2826,90.3263,1367.23634952,1.02440577948,0.0,0.872365,819.436540632,-0.878051,1.0,0.00141436,112.369,302.059840511,294.257828488,0.0129111617526
737.038080587,737.038080587,119.084903411,0.87576660261,1.02671,2827,1267.72765252,2827,90.3537,1385.17111649,1.02683936967,0.0,0.875764,737.038080587,-0.881251,1.0,0.00136124,112.369,86.7987110921,1057.33183975,0.0129714230455
-342.427440112,-342.427440112,110.337741117,0.879318943957,1.02864,2828,1102.49411617,2828,90.3552,1397.52522302,1.02882680532,0.0,0.87932,-342.427440112,-0.88537,1.0,0.00149452,112.369,456.867324348,-49.3439785412,0.0133617369965
807.881778774,807.881778774,113.638287416,0.874618933894,1.02543,2829,1085.10484719,2829,90.3491,1355.62645831,1.02560538046,0.0,0.874617,807.881778774,-0.879908,0.999996,0.00146957,112.469,433.278448017,-195.816870724,0.0136386433119
722.68806998,722.68806998,101.749476266,0.870967455886,1.02362,2830,989.013944598,2830,90.4004,1233.88754125,1.023759282,0.0,0.870992,722.68806998,-0.875835,1.0,0.00150851,112.618,483.403082337,-451.672359675,0.0135591965771
666.636803046,666.636803046,98.3498108472,0.882679128298,1.02896,2831,1116.98311795,2831,90.4072,1182.77763861,1.02913717595,0.0,0.882681,666.636803046,-0.887381,1.0,0.00129984,112.623,49.4308284064,1012.66907795,0.0133118470605
551.43722437,551.43722437,104.200003365,0.874462979858,1.02448,2832,1070.81403357,2832,90.4165,1129.76345644,1.02464546896,0.0,0.874512,551.43722437,-0.878443,1.0,0.00171358,112.565,34.5584683289,1004.00969976,0.0138126089237
520.070241377,520.070241377,95.4281096321,0.879198409784,1.02672,2833,1003.61931835,2833,90.4084,1091.83065312,1.02686197412,0.0,0.879169,520.070241377,-0.883386,1.0,0.00158214,112.579,62.6887404068,855.962492328,0.0135669739344
652.33550299,652.33550299,96.6290128071,0.874300231917,1.02315,2834,1042.34558325,2834,90.3955,1178.83435545,1.02334794274,0.0,0.874296,652.33550299,-0.878804,1.0,0.0010107,112.578,79.3031233631,922.056517622,0.0124579961731
-295.140096171,-295.140096171,114.149000821,0.875244226041,1.02286,2835,1213.45384573,2835,90.3951,1310.80609011,1.02305472118,0.0,0.875255,-295.140096171,-0.879729,0.999987,0.00156392,112.478,48.3263621554,1153.61172386,0.0137273891418
-258.180014733,-258.180014733,105.774789027,0.869317885204,1.01958,2836,854.476228375,2836,90.4246,1243.32946893,1.01983564828,0.0,0.869266,-258.180014733,-0.874044,1.0,0.00166903,112.48,587.975640049,-447.559577314,0.0139604163902
717.448619833,717.448619833,106.183056807,0.870822663108,1.02098,2837,840.562319157,2837,90.4199,1308.02699508,1.02107917035,0.0,0.870843,717.448619833,-0.875413,1.0,0.00143889,112.422,606.155586076,-290.050438427,0.013345739429
655.751098514,655.751098514,102.680415379,0.874691047104,1.02222,2838,1013.34783694,2838,90.4424,1271.84582667,1.02236003824,0.0,0.874698,655.751098514,-0.879513,1.0,0.00139159,112.488,491.29493705,-442.64167665,0.0132094458473
624.360824024,624.360824024,107.006164711,0.862478088038,1.01647,2839,957.726618574,2839,90.4503,1265.7650238,1.0165872348,0.0,0.862479,624.360824024,-0.867203,1.0,0.00155707,112.589,500.193455884,-475.439802404,0.0138896310427
739.770846503,739.770846503,101.213760505,0.871161231766,1.01987,2840,984.879063773,2840,90.473,1274.51824097,1.0200071503,0.0,0.871178,739.770846503,-0.876015,1.0,0.00130076,112.651,542.564121587,-628.995622511,0.0130515668439
572.22748928,572.22748928,99.9733536548,0.867606934361,1.01806,2841,970.139615501,2841,90.4505,1118.77757769,1.01823752852,0.0,0.867616,572.22748928,-0.872239,1.0,0.00155216,112.766,249.004573793,237.804649723,0.0132352837379
505.348133526,505.348133526,96.661667144,0.878406820214,1.02271,2842,893.48469123,2842,90.4416,1127.21354666,1.02282995929,0.0,0.8784,505.348133526,-0.882761,1.0,0.00140852,112.765,407.53293755,-310.257953922,0.0130362290331
546.068868345,546.068868345,105.179940861,0.872356963437,1.01863,2843,683.239887169,2843,90.4837,1295.43652387,1.01869056415,0.0,0.872398,546.068868345,-0.876447,1.0,0.00122013,112.684,700.789550304,-518.997278027,0.0130603946548
734.199415292,734.199415292,110.997257755,0.867205221848,1.01574,2844,534.114280539,2844,90.4873,1182.28595876,1.01590445392,0.0,0.867172,734.199415292,-0.871628,0.999999,0.00153957,112.69,453.425742222,-139.906205996,0.0134643904104
713.913915565,713.913915565,110.383077088,0.866494748089,1.01491,2845,1082.89011207,2845,90.484,1261.76673369,1.01499158616,0.0,0.866507,713.913915565,-0.871107,1.0,0.00145581,112.715,294.370177637,238.805587264,0.0138321492998
580.523552263,580.523552263,116.742411893,0.87070568877,1.01654,2846,975.023464238,2846,90.4995,1314.60227566,1.01671542649,0.0,0.87072,580.523552263,-0.875754,1.0,0.00164584,112.673,439.18389922,-67.2424147392,0.0142951590376
228.987079292,228.987079292,93.0044526289,0.86912705295,1.01509,2847,622.516757671,2847,90.4973,1266.61318562,1.01530031573,0.0,0.869094,228.987079292,-0.873953,1.0,0.00154245,112.673,706.1211407,-414.058597773,0.0141081989912
656.027295633,656.027295633,109.16874327,0.862930682993,1.01231,2848,284.381571225,2848,90.5198,981.496653329,1.01240918917,0.0,0.862936,656.027295633,-0.86818,1.0,0.00172525,112.537,403.968292843,-394.189048155,0.0140113682552
640.627731468,640.627731468,111.939127855,0.868625700692,1.01504,2849,640.449630902,2849,90.5131,1318.43892104,1.01514769079,0.0,0.868655,640.627731468,-0.873367,1.0,0.00133587,112.473,603.223664184,-321.803304759,0.0136766997604
217.47347955,217.47347955,110.116849171,0.860342983538,1.01161,2850,658.39573662,2850,90.5471,1395.90329486,1.01173024463,0.0,0.860313,217.47347955,-0.865305,1.0,0.00102025,112.471,579.782257215,-176.337835686,0.0131332031933
-54.3438875194,-54.3438875194,106.982613291,0.87020096646,1.01743,2851,869.568669283,2851,90.5621,1325.47048513,1.0176083855,0.0,0.870218,-54.3438875194,-0.875177,1.0,0.00153372,112.591,596.248228689,-476.231128511,0.0143355355672
642.531210013,642.531210013,113.301387207,0.868788528144,1.01708,2852,958.532776939,2852,90.6096,1484.18139216,1.01718695337,0.0,0.868794,642.531210013,-0.874036,1.0,0.00107315,112.566,488.57179812,162.65712057,0.0132824184442
-140.268937276,-140.268937276,114.682910604,0.874285500345,1.0202,2853,1044.19858325,2853,90.5863,1460.14194233,1.02036750235,0.0,0.87429,-140.268937276,-0.878931,1.0,0.00149803,112.566,467.473463602,-130.697922892,0.0139202428429
612.173899488,612.173899488,118.095974227,0.868996828736,1.01722,2854,1068.08724236,2854,90.6156,1430.11696317,1.01732105576,0.0,0.868989,612.173899488,-0.873974,1.0,0.00133483,112.541,449.929620615,-146.87592961,0.013716355406
63.1699994485,63.1699994485,118.231479586,0.870669446854,1.01746,2855,1085.13097159,2855,90.6412,1485.18079131,1.01760934695,0.0,0.870683,63.1699994485,-0.876342,1.0,0.00150987,112.469,572.458422036,-276.499357477,0.0145041421576
