AverageAction,AverageDiscountedReturn,AverageAbsQ,AverageQ,QFunRegParamNorm,wrapped_MinForwardProgress,MinEsReturn,Gather_MedianReturn,Gather_MaxReturn,MinReturn,wrapped_MaxForwardProgress,Epoch,AverageAbsQYDiff,StdEsReturn,wrapped_AverageForwardProgress,wrapped_AverageReturn,AverageAbsY,AverageReturn,wrapped_StdForwardProgress,Gather_StdReturn,MaxEsReturn,PolicyRegParamNorm,Gather_MinReturn,Gather_AverageReturn,MaxReturn,AverageY,AverageQLoss,StdReturn,AveragePolicySurr,AverageEsReturn
1.0,0.0,0.00125875,0.0012572,18.5815,-0.358132444921,0.0,0.0,0,0.0,0.285285900258,94,8.3798602191e-05,0.0,-0.0671388878764,-6.32573338563,0.00125823897471,0.0,0.198632958259,0.0,0.0,18.9103,0,0.0,0.0,0.00125717751241,2.6887e-08,0.0,-0.00127183,0.0
1.0,0.0,0.00126963,0.00126841,18.5887,-0.356793402657,0.0,0.0,0,0.0,0.420305474391,95,7.62947660061e-05,0.0,0.00395745091696,-4.91824782775,0.00126964921083,0.0,0.241042121241,0.0,0.0,18.9103,0,0.0,0.0,0.00126845068569,2.09372e-08,0.0,-0.00128452,0.0
1.0,0.0,0.00125962,0.00125847,18.5972,-0.413485177162,0.0,0.0,0,0.0,0.334886870451,96,7.50234421764e-05,0.0,-0.0581123340267,-6.14811874629,0.00125963021761,0.0,0.242906235847,0.0,0.0,18.9103,0,0.0,0.0,0.00125844305662,2.03217e-08,0.0,-0.00127396,0.0
1.0,0.0,0.00127096,0.00126986,18.6038,-0.347545744578,0.0,0.0,0,0.0,0.287458558976,97,7.31470719047e-05,0.0,-0.0397222980781,-5.79038269761,0.00127092468938,0.0,0.188548051185,0.0,0.0,18.9103,0,0.0,0.0,0.00126984273458,1.91636e-08,0.0,-0.00128169,0.0
1.0,0.0,0.00126924,0.0012682,18.6117,-0.324903845602,0.0,0.0,0,0.0,0.473354862539,98,7.26687381753e-05,0.0,0.0756549449901,-3.50673331573,0.00126911283835,0.0,0.248470113148,0.0,0.0,18.9103,0,0.0,0.0,0.00126818294615,2.10726e-08,0.0,-0.00128295,0.0
1.0,0.0,0.00126038,0.00125892,18.6152,-0.366837930949,0.0,0.0,0,0.0,0.39447249422,99,7.4580334981e-05,0.0,0.0587236076979,-3.83088766435,0.00126035352252,0.0,0.212657610404,0.0,0.0,18.9102,0,0.0,0.0,0.0012590103246,2.12783e-08,0.0,-0.00127726,0.0
1.0,0.0,0.00126056,0.00125904,18.619,-0.347024206099,0.0,0.0,0,0.0,0.406043225523,100,7.8823854769e-05,0.0,0.0257964796093,-4.46940580226,0.00126052787703,0.0,0.239429717587,0.0,0.0,18.9102,0,0.0,0.0,0.00125900822389,2.33281e-08,0.0,-0.00127204,0.0
1.0,0.0,0.00127414,0.00127285,18.624,-0.386505227556,0.0,0.0,0,0.0,0.341377224237,101,7.27114135127e-05,0.0,-0.020003668772,-5.3844026666,0.00127418393352,0.0,0.20078095868,0.0,0.0,18.9102,0,0.0,0.0,0.00127281776818,2.02605e-08,0.0,-0.00128845,0.0
1.0,0.0,0.00126742,0.00126576,18.6297,-0.424344631132,0.0,0.0,0,0.0,0.315245163532,102,7.44299775892e-05,0.0,-0.0175582096066,-5.34128072173,0.00126725617729,0.0,0.22032898517,0.0,0.0,18.9101,0,0.0,0.0,0.00126567210912,2.10763e-08,0.0,-0.00128575,0.0
1.0,0.0,0.00128008,0.00127883,18.6355,-0.393178159551,0.0,0.0,0,0.0,0.311560173993,103,6.84531439756e-05,0.0,-0.0215426413936,-5.42012259145,0.00128022015006,0.0,0.223662661086,0.0,0.0,18.9101,0,0.0,0.0,0.00127888641492,1.75854e-08,0.0,-0.00129735,0.0
1.0,0.0,0.00127973,0.0012792,18.6404,-0.258128324112,0.0,0.0,0,0.0,0.376692416705,104,7.82798530326e-05,0.0,0.0100260383525,-4.8032962913,0.00127968223367,0.0,0.181186785103,0.0,0.0,18.9101,0,0.0,0.0,0.00127918702392,2.42244e-08,0.0,-0.00129653,0.0
1.0,0.0,0.00128969,0.00128932,18.6426,-0.314047233777,0.0,0.0,0,0.0,0.44519980528,105,6.56624851466e-05,0.0,0.0583517339194,-3.84285763949,0.00128963119383,0.0,0.234726511576,0.0,0.0,18.91,0,0.0,0.0,0.00128927963788,1.68692e-08,0.0,-0.0013083,0.0
1.0,0.0,0.00128871,0.00128855,18.6533,-0.249684080045,0.0,0.0,0,0.0,0.351895012428,106,7.52026225121e-05,0.0,0.00776521048744,-4.84708704667,0.00128862400654,0.0,0.163517523492,0.0,0.0,18.91,0,0.0,0.0,0.00128857652805,1.90515e-08,0.0,-0.00130857,0.0
1.0,0.0,0.00129651,0.00129651,18.6604,-0.328490241642,0.0,0.0,0,0.0,0.411235917685,107,6.82675692073e-05,0.0,0.0018129999566,-4.96293478101,0.00129650756679,0.0,0.210126217223,0.0,0.0,18.91,0,0.0,0.0,0.0012965020893,1.6117e-08,0.0,-0.00131333,0.0
1.0,0.0,0.00129244,0.00129243,18.6683,-0.277778661327,0.0,0.0,0,0.0,0.342067901197,108,7.91807771507e-05,0.0,0.0722791734191,-3.5598395836,0.00129254644902,0.0,0.214316057547,0.0,0.0,18.91,0,0.0,0.0,0.00129252164564,2.02185e-08,0.0,-0.00130387,0.0
1.0,0.0,0.00128554,0.00128551,18.6762,-0.398624855167,0.0,0.0,0,0.0,0.462515221303,109,7.92352553387e-05,0.0,0.0301082288631,-4.4016882443,0.00128544564619,0.0,0.268043333094,0.0,0.0,18.91,0,0.0,0.0,0.00128543531489,2.10504e-08,0.0,-0.00129303,0.0
1.0,0.0,0.00127952,0.00127951,18.6818,-0.37154534155,0.0,0.0,0,0.0,0.307623068789,110,6.65750818866e-05,0.0,-0.0019316055808,-5.03391758034,0.0012795323459,0.0,0.190526446073,0.0,0.0,18.91,0,0.0,0.0,0.0012795323459,1.68289e-08,0.0,-0.00129607,0.0
1.0,0.0,0.00128321,0.00128314,18.6891,-0.211346787495,0.0,0.0,0,0.0,0.342603416595,111,7.26328515407e-05,0.0,0.0657953458539,-3.69437202572,0.00128315589141,0.0,0.190813915688,0.0,0.0,18.91,0,0.0,0.0,0.00128315589141,1.80125e-08,0.0,-0.00129735,0.0
1.0,0.0,0.0012912,0.0012912,18.6963,-0.481136536913,0.0,0.0,0,0.0,0.279968124877,112,7.19629361066e-05,0.0,-0.0753834574301,-6.49172697997,0.00129118277818,0.0,0.20360438304,0.0,0.0,18.91,0,0.0,0.0,0.00129118277818,1.85465e-08,0.0,-0.00130681,0.0
1.0,0.0,0.00128138,0.00128138,18.6999,-0.431259451651,0.0,0.0,0,0.0,0.484433661659,113,6.82195377762e-05,0.0,-0.0256358939275,-5.50610253997,0.00128143028329,0.0,0.266947263264,0.0,0.0,18.91,0,0.0,0.0,0.00128143028329,1.60663e-08,0.0,-0.00130556,0.0
1.0,0.0,0.00128927,0.00128924,18.7035,-0.309311775125,0.0,0.0,0,0.0,0.470995565,114,7.39851255167e-05,0.0,0.002522626926,-4.93811646583,0.00128922064033,0.0,0.232095302855,0.0,0.0,18.91,0,0.0,0.0,0.00128922054376,1.84336e-08,0.0,-0.00130897,0.0
1.0,0.0,0.00128727,0.00128725,18.7057,-0.290080081648,0.0,0.0,0,0.0,0.337864381506,115,6.62447272715e-05,0.0,0.0529104840323,-3.94478736414,0.00128720087182,0.0,0.216224717578,0.0,0.0,18.91,0,0.0,0.0,0.00128720087182,1.53043e-08,0.0,-0.00129695,0.0
1.0,0.0,0.00129338,0.00129333,18.7114,-0.378556442134,0.0,0.0,0,0.0,0.354151214306,116,6.59967879938e-05,0.0,-0.00507593106604,-5.09480682335,0.00129335240909,0.0,0.216918051838,0.0,0.0,18.91,0,0.0,0.0,0.00129335240909,1.49207e-08,0.0,-0.00130903,0.0
1.0,0.0,0.00128446,0.00128446,18.7135,-0.310272561244,0.0,0.0,0,0.0,0.55469119781,117,7.02473032768e-05,0.0,0.0836499710417,-3.34644671941,0.00128451365356,0.0,0.246091142284,0.0,0.0,18.91,0,0.0,0.0,0.00128451365356,1.71623e-08,0.0,-0.00130178,0.0
1.0,0.0,0.00128614,0.00128611,18.7163,-0.477419709248,0.0,0.0,0,0.0,0.415081827485,118,7.11655869532e-05,0.0,-0.0486431980404,-5.96106345324,0.00128605011961,0.0,0.265524429094,0.0,0.0,18.91,0,0.0,0.0,0.00128605011961,1.7696e-08,0.0,-0.00129842,0.0
1.0,0.0,0.00128421,0.00128421,18.7192,-0.372221666686,0.0,0.0,0,0.0,0.401666970225,119,6.65150381176e-05,0.0,-0.0520223935113,-6.03620833013,0.00128415519901,0.0,0.225913524191,0.0,0.0,18.91,0,0.0,0.0,0.00128415519901,1.48527e-08,0.0,-0.00129827,0.0
1.0,0.0,0.00127934,0.00127934,18.721,-0.387414984961,0.0,0.0,0,0.0,0.446366573954,120,7.02549479912e-05,0.0,-0.0412701658148,-5.80408150751,0.00127940075468,0.0,0.220994839201,0.0,0.0,18.91,0,0.0,0.0,0.00127939416801,1.66471e-08,0.0,-0.00129748,0.0
1.0,0.0,0.00128732,0.00128723,18.725,-0.356048872032,0.0,0.0,0,0.0,0.437861720412,121,6.86241100891e-05,0.0,-0.0718263888804,-6.4219078913,0.00128720713869,0.0,0.200272298465,0.0,0.0,18.9099,0,0.0,0.0,0.00128720713869,1.59335e-08,0.0,-0.00130771,0.0
1.0,0.0,0.00128436,0.00128436,18.7259,-0.378641817279,0.0,0.0,0,0.0,0.416670380922,122,6.44081513724e-05,0.0,-0.0515903253718,-6.02079446659,0.00128441031748,0.0,0.2548643711,0.0,0.0,18.9099,0,0.0,0.0,0.00128441031748,1.34223e-08,0.0,-0.00129755,0.0
1.0,0.0,0.00128034,0.00128034,18.7259,-0.352008932176,0.0,0.0,0,0.0,0.409089259949,123,6.56932253569e-05,0.0,0.00450378129453,-4.91894672214,0.00128029473638,0.0,0.247675579339,0.0,0.0,18.9099,0,0.0,0.0,0.00128029473638,1.36656e-08,0.0,-0.00129318,0.0
1.0,0.0,0.0012806,0.0012806,18.7287,-0.426919473814,0.0,0.0,0,0.0,0.495684111432,124,6.45972900171e-05,0.0,0.0034837271309,-4.93235523177,0.00128060844685,0.0,0.273425959802,0.0,0.0,18.9099,0,0.0,0.0,0.00128060844685,1.42059e-08,0.0,-0.00129132,0.0
1.0,0.0,0.00127632,0.00127632,18.729,-0.309543364202,0.0,0.0,0,0.0,0.389260357184,125,6.53855842345e-05,0.0,-0.0116481654049,-5.23161705038,0.00127638268333,0.0,0.249131929241,0.0,0.0,18.9099,0,0.0,0.0,0.00127638268333,1.43607e-08,0.0,-0.00128401,0.0
1.0,0.0,0.00126443,0.00126443,18.7291,-0.347331022155,0.0,0.0,0,0.0,0.379622757928,126,5.99060167862e-05,0.0,0.00808143813347,-4.83392421959,0.00126440226058,0.0,0.203006851525,0.0,0.0,18.9099,0,0.0,0.0,0.00126440226058,1.18143e-08,0.0,-0.00126888,0.0
1.0,0.0,0.00124934,0.00124932,18.7292,-0.416644050129,0.0,0.0,0,0.0,0.398857976399,127,6.87909771398e-05,0.0,-0.0292427296581,-5.57438555318,0.00124933110214,0.0,0.230831218714,0.0,0.0,18.9099,0,0.0,0.0,0.00124933110214,1.55406e-08,0.0,-0.00125253,0.0
1.0,0.0,0.00124169,0.00124169,18.7293,-0.448665591219,0.0,0.0,0,0.0,0.313908613846,128,6.30608504804e-05,0.0,-0.0569464773643,-6.12269144982,0.00124163395624,0.0,0.230461291921,0.0,0.0,18.9099,0,0.0,0.0,0.00124163395624,1.21011e-08,0.0,-0.00124376,0.0
1.0,0.0,0.00122583,0.00122583,18.729,-0.275665953038,0.0,0.0,0,0.0,0.27254713326,129,5.9799037735e-05,0.0,-0.0344591570534,-5.67863600536,0.00122585256399,0.0,0.182422435,0.0,0.0,18.9099,0,0.0,0.0,0.00122584442913,1.21526e-08,0.0,-0.00122816,0.0
1.0,0.0,0.00121224,0.00121224,18.732,-0.38817698916,0.0,0.0,0,0.0,0.348831293589,130,5.87056636204e-05,0.0,0.0371495488494,-4.2482190946,0.00121223832975,0.0,0.244375733265,0.0,0.0,18.9099,0,0.0,0.0,0.00121223431898,1.13956e-08,0.0,-0.00120922,0.0
1.0,0.0,0.00119116,0.00119111,18.7304,-0.439127207969,0.0,0.0,0,0.0,0.314987493449,131,5.86594145551e-05,0.0,-0.0764232940501,-6.510151676,0.0011911107307,0.0,0.224739768135,0.0,0.0,18.9099,0,0.0,0.0,0.0011911107307,1.14175e-08,0.0,-0.00118728,0.0
1.0,0.0,0.00116981,0.0011698,18.7302,-0.326370657522,0.0,0.0,0,0.0,0.417440171947,132,6.20155258703e-05,0.0,-0.0318846308017,-5.63249140434,0.00116982660452,0.0,0.219562252653,0.0,0.0,18.9099,0,0.0,0.0,0.00116982660452,1.32585e-08,0.0,-0.00116819,0.0
1.0,0.0,0.00114405,0.00114405,18.7296,-0.32380141014,0.0,0.0,0,0.0,0.346702800211,133,5.06251152839e-05,0.0,0.0187018861752,-4.62460769009,0.001143981198,0.0,0.193237793196,0.0,0.0,18.9099,0,0.0,0.0,0.001143981198,9.54418e-09,0.0,-0.00113285,0.0
1.0,0.0,0.00112811,0.00112811,18.7304,-0.296973397425,0.0,0.0,0,0.0,0.351275919449,134,6.0687524011e-05,0.0,-0.0412408517242,-5.81817165958,0.00112817329499,0.0,0.20480282157,0.0,0.0,18.8479,0,0.0,0.0,0.00112817329499,1.06024e-08,0.0,-0.00112537,0.0
1.0,0.0,0.00112089,0.00112088,18.7292,-0.512968037844,0.0,0.0,0,0.0,0.263630777573,135,5.56612967949e-05,0.0,-0.0797060049479,-6.58071591854,0.00112088330029,0.0,0.224591050439,0.0,0.0,18.8726,0,0.0,0.0,0.00112088330029,1.04477e-08,0.0,-0.00113778,0.0
1.0,0.0,0.00111874,0.00111874,18.7258,-0.381599522187,0.0,0.0,0,0.0,0.350493543856,136,5.72654799416e-05,0.0,-0.0628425250901,-6.25527201062,0.00111873427928,0.0,0.200790306111,0.0,0.0,18.8739,0,0.0,0.0,0.00111873427928,1.01903e-08,0.0,-0.00114578,0.0
1.0,0.0,0.00113093,0.00113093,18.725,-0.328886025073,0.0,0.0,0,0.0,0.443255445151,137,5.52179477495e-05,0.0,0.10493460047,-2.92688173196,0.0011309269707,0.0,0.199352864798,0.0,0.0,18.9041,0,0.0,0.0,0.0011309269707,9.53551e-09,0.0,-0.00114538,0.0
1.0,0.0,0.00113691,0.00113691,18.7233,-0.429079125472,0.0,0.0,0,0.0,0.340408826674,138,5.32986069783e-05,0.0,-0.0232683721157,-5.46542141277,0.00113689268028,0.0,0.208700680918,0.0,0.0,18.9063,0,0.0,0.0,0.00113689268028,9.71264e-09,0.0,-0.00116128,0.0
1.0,0.0,0.00115822,0.00115822,18.7213,-0.2421272248,0.0,0.0,0,0.0,0.409925493361,139,5.57167006607e-05,0.0,0.0362289460475,-4.28815138843,0.00115823148619,0.0,0.168759490389,0.0,0.0,18.9073,0,0.0,0.0,0.00115821695856,9.99551e-09,0.0,-0.00117849,0.0
0.999982,0.0,0.00112831,0.00112831,18.7204,-0.305357174481,0.0,0.0,0,0.0,0.444403056866,140,5.3373646746e-05,0.0,0.0818422978045,-3.38713029409,0.0011283401217,0.0,0.204975673487,0.0,0.0,18.9041,0,0.0,0.0,0.00112833219999,9.45664e-09,0.0,-0.0011297,0.0
1.0,0.0,0.00111942,0.00111942,18.7183,-0.349263313168,0.0,0.0,0,0.0,0.418160352862,141,5.10281862047e-05,0.0,0.0128778806377,-4.7527372803,0.00111940058586,0.0,0.192270139963,0.0,0.0,18.9585,0,0.0,0.0,0.00111940058586,8.64866e-09,0.0,-0.00113204,0.0
1.0,0.0,0.00111293,0.00111293,18.7155,-0.249913037981,0.0,0.0,0,0.0,0.315641087558,142,5.33353926814e-05,0.0,0.0419234775837,-4.17462486827,0.00111292101893,0.0,0.192050017679,0.0,0.0,19.0104,0,0.0,0.0,0.00111292101893,9.42877e-09,0.0,-0.00112149,0.0
1.0,0.0,0.00113146,0.00113146,18.714,-0.337597827503,0.0,0.0,0,0.0,0.436124581178,143,5.43946762448e-05,0.0,0.0577245240321,-3.86182631358,0.00113144884005,0.0,0.196737247209,0.0,0.0,19.0122,0,0.0,0.0,0.00113144884005,9.01284e-09,0.0,-0.00115062,0.0
1.0,0.0,0.00112915,0.00112904,18.7128,-0.355160215588,0.0,0.0,0,0.0,0.351667433309,144,5.06046002892e-05,0.0,0.0219315331904,-4.57273471962,0.0011291165393,0.0,0.197188724963,0.0,0.0,19.0134,0,0.0,0.0,0.0011291165393,8.18152e-09,0.0,-0.001145,0.0
1.0,0.0,0.00112987,0.00112987,18.711,-0.359461994597,0.0,0.0,0,0.0,0.40423734579,145,5.34272252247e-05,0.0,-0.0718865826523,-6.43735742445,0.00112981244358,0.0,0.221271037054,0.0,0.0,19.0134,0,0.0,0.0,0.00112980990924,9.10571e-09,0.0,-0.0011434,0.0
1.0,0.0,0.00113464,0.00113464,18.7093,-0.375689561716,0.0,0.0,0,0.0,0.401494420238,146,5.14006530427e-05,0.0,-0.00152098800603,-5.03671101006,0.00113470212263,0.0,0.223336966227,0.0,0.0,19.0137,0,0.0,0.0,0.00113470212263,7.75408e-09,0.0,-0.00115464,0.0
1.0,0.0,0.00113583,0.00113583,18.7076,-0.288744593282,0.0,0.0,0,0.0,0.312984122552,147,5.23401590831e-05,0.0,0.0284931667018,-4.44247599275,0.00113574896855,0.0,0.208507740824,0.0,0.0,19.0137,0,0.0,0.0,0.00113574896855,8.33688e-09,0.0,-0.00115363,0.0
1.0,0.0,0.00113351,0.00113351,18.7062,-0.41905138721,0.0,0.0,0,0.0,0.331897019155,148,5.35373979375e-05,0.0,-0.0830809044701,-6.65230710095,0.00113348837017,0.0,0.196976662606,0.0,0.0,19.014,0,0.0,0.0,0.00113348837017,8.79836e-09,0.0,-0.00114354,0.0
1.0,0.0,0.00113482,0.00113482,18.7026,-0.4067819537,0.0,0.0,0,0.0,0.330513872786,149,4.97501754406e-05,0.0,-0.0306500090236,-5.61242480383,0.00113487191851,0.0,0.226953580254,0.0,0.0,19.014,0,0.0,0.0,0.00113487191851,7.91621e-09,0.0,-0.00115243,0.0
1.0,0.0,0.00113169,0.00113169,18.7009,-0.350013786687,0.0,0.0,0,0.0,0.475749645072,150,5.00715176874e-05,0.0,-0.00422419562617,-5.09431510659,0.00113171243702,0.0,0.233465372304,0.0,0.0,19.014,0,0.0,0.0,0.00113171243702,7.99654e-09,0.0,-0.00114574,0.0
1.0,0.0,0.00113115,0.00113115,18.6995,-0.384217067995,0.0,0.0,0,0.0,0.382333485593,151,4.99547678307e-05,0.0,0.0467431123167,-4.0824813012,0.00113110847737,0.0,0.208017873603,0.0,0.0,19.014,0,0.0,0.0,0.00113110847737,8.03483e-09,0.0,-0.00114402,0.0
1.0,0.0,0.00113318,0.00113317,18.6978,-0.434753721829,0.0,0.0,0,0.0,0.387192998182,152,4.47615976699e-05,0.0,-0.0242914554585,-5.48243729347,0.0011331938146,0.0,0.232475058585,0.0,0.0,19.014,0,0.0,0.0,0.0011331938146,6.82762e-09,0.0,-0.00113956,0.0
1.0,0.0,0.00112383,0.00112381,18.6968,-0.324218321084,0.0,0.0,0,0.0,0.373903183931,153,5.07483513154e-05,0.0,-0.0628405836461,-6.25350487335,0.0011238277406,0.0,0.209958165632,0.0,0.0,19.014,0,0.0,0.0,0.0011238277406,7.94017e-09,0.0,-0.00113035,0.0
1.0,0.0,0.00111136,0.00111136,18.6957,-0.285885369618,0.0,0.0,0,0.0,0.347417785358,154,4.51147313659e-05,0.0,-0.0194072060339,-5.39513231751,0.00111137359854,0.0,0.184139907901,0.0,0.0,19.014,0,0.0,0.0,0.00111137359854,6.61884e-09,0.0,-0.00111087,0.0
1.0,0.0,0.00109905,0.00109905,18.6941,-0.54370841573,0.0,0.0,0,0.0,0.321511684322,155,4.80046194955e-05,0.0,-0.0477865630233,-5.94934976098,0.00109906519387,0.0,0.234278489971,0.0,0.0,19.0139,0,0.0,0.0,0.00109906519387,6.91767e-09,0.0,-0.00110153,0.0
1.0,0.0,0.00108247,0.00108247,18.6929,-0.345648221138,0.0,0.0,0,0.0,0.352244708622,156,4.9753756693e-05,0.0,0.005856808123,-4.89088694573,0.00108235741728,0.0,0.228931007493,0.0,0.0,19.0139,0,0.0,0.0,0.00108235741728,7.31404e-09,0.0,-0.00109074,0.0
1.0,0.0,0.00107692,0.00107692,18.692,-0.442343066326,0.0,0.0,0,0.0,0.42692873725,157,4.74255682859e-05,0.0,0.0308052478185,-4.39816556133,0.00107698612151,0.0,0.235215877512,0.0,0.0,19.0139,0,0.0,0.0,0.00107698612151,6.87214e-09,0.0,-0.00107496,0.0
1.0,0.0,0.00106091,0.00106091,18.6912,-0.397568263729,0.0,0.0,0,0.0,0.270215960864,158,4.60958495608e-05,0.0,-0.0126004830743,-5.25483328254,0.00106092145176,0.0,0.230874805667,0.0,0.0,19.0143,0,0.0,0.0,0.00106092145176,7.28318e-09,0.0,-0.00106533,0.0
1.0,0.0,0.00105312,0.00105312,18.6895,-0.376609968962,0.0,0.0,0,0.0,0.422384616319,159,4.59739513769e-05,0.0,0.00648172821345,-4.87867823349,0.00105316554869,0.0,0.225773494477,0.0,0.0,19.0143,0,0.0,0.0,0.00105316554869,7.00801e-09,0.0,-0.00106034,0.0
1.0,0.0,0.00105112,0.00105112,18.6884,-0.314198829884,0.0,0.0,0,0.0,0.469482391474,160,4.65969739789e-05,0.0,0.0514778407387,-3.98801769047,0.00105107293568,0.0,0.213039162887,0.0,0.0,19.0144,0,0.0,0.0,0.00105107293568,6.78118e-09,0.0,-0.00105965,0.0
1.0,0.0,0.00104032,0.00104032,18.688,-0.450858788916,0.0,0.0,0,0.0,0.350609870612,161,4.51823393716e-05,0.0,-0.0668475199782,-6.32623064962,0.00104032212467,0.0,0.234641104344,0.0,0.0,19.0145,0,0.0,0.0,0.00104032212467,6.34276e-09,0.0,-0.00104075,0.0
1.0,0.0,0.00103372,0.00103372,18.6868,-0.334791072187,0.0,0.0,0,0.0,0.360966496793,162,4.51511271315e-05,0.0,0.0332693464217,-4.3475556008,0.00103373237469,0.0,0.23371473654,0.0,0.0,19.0145,0,0.0,0.0,0.00103373237469,6.09706e-09,0.0,-0.00103592,0.0
1.0,0.0,0.00101798,0.00101798,18.6854,-0.279911036106,0.0,0.0,0,0.0,0.471674923298,163,4.30795260922e-05,0.0,0.0619342559384,-3.78193541034,0.00101799660719,0.0,0.223928007815,0.0,0.0,19.0145,0,0.0,0.0,0.00101799641712,5.86356e-09,0.0,-0.00101363,0.0
1.0,0.0,0.00100738,0.00100738,18.6852,-0.332631090568,0.0,0.0,0,0.0,0.380345435685,164,4.35136938895e-05,0.0,0.0126876825724,-4.75444860345,0.00100740462876,0.0,0.228919769417,0.0,0.0,19.0147,0,0.0,0.0,0.00100740411549,6.241e-09,0.0,-0.00100582,0.0
1.0,0.0,0.000991017,0.000991017,18.6858,-0.403218632916,0.0,0.0,0,0.0,0.448930472965,165,4.32734819183e-05,0.0,-0.0320305269452,-5.64072743376,0.000990991498733,0.0,0.254980099977,0.0,0.0,19.0147,0,0.0,0.0,0.000990991498733,5.25673e-09,0.0,-0.00098548,0.0
1.0,0.0,0.00098187,0.00098187,18.6842,-0.38405448513,0.0,0.0,0,0.0,0.359186692964,166,4.50400048836e-05,0.0,0.0930620657724,-3.16057207487,0.000981837952311,0.0,0.212195249222,0.0,0.0,19.0148,0,0.0,0.0,0.000981837952311,5.86962e-09,0.0,-0.000983357,0.0
1.0,0.0,0.000964835,0.000964835,18.6828,-0.381826876211,0.0,0.0,0,0.0,0.283104242043,167,4.59647189053e-05,0.0,-0.021531793254,-5.43144650758,0.000964790354863,0.0,0.220981104223,0.0,0.0,19.0148,0,0.0,0.0,0.000964787813705,5.98804e-09,0.0,-0.000964221,0.0
1.0,0.0,0.000946438,0.000946423,18.6821,-0.349364882727,0.0,0.0,0,0.0,0.355892412689,168,4.17388224643e-05,0.0,-0.0157270949333,-5.31858908221,0.000946473535101,0.0,0.209854754553,0.0,0.0,19.0149,0,0.0,0.0,0.000946473535101,4.98091e-09,0.0,-0.000936958,0.0
1.0,0.0,0.000930048,0.000930048,18.6813,-0.294274818748,0.0,0.0,0,0.0,0.428610720886,169,4.58132096221e-05,0.0,-0.0050645629722,-5.10836741788,0.000930028579313,0.0,0.192428393711,0.0,0.0,19.0149,0,0.0,0.0,0.000930028579313,6.02871e-09,0.0,-0.000932024,0.0
1.0,0.0,0.000925077,0.000925077,18.6795,-0.375593944637,0.0,0.0,0,0.0,0.491939053462,170,4.11352768378e-05,0.0,0.0195596668757,-4.61668205585,0.000925108026674,0.0,0.239812394019,0.0,0.0,19.015,0,0.0,0.0,0.000925108026674,4.85303e-09,0.0,-0.000924145,0.0
1.0,0.0,0.000906955,0.000906955,18.679,-0.413372081507,0.0,0.0,0,0.0,0.350089206868,171,4.16079724806e-05,0.0,0.0648986537971,-3.71880584162,0.000906919493945,0.0,0.224396996,0.0,0.0,19.015,0,0.0,0.0,0.000906919493945,4.80933e-09,0.0,-0.000903204,0.0
1.0,0.0,0.000895667,0.000895667,18.6768,-0.338991716,0.0,0.0,0,0.0,0.299408309727,172,4.38715602673e-05,0.0,-0.00868109478102,-5.17528534335,0.000895682534188,0.0,0.203810541277,0.0,0.0,19.0151,0,0.0,0.0,0.000895682534188,5.12377e-09,0.0,-0.000895696,0.0
1.0,0.0,0.000894738,0.000894738,18.6753,-0.337385060391,0.0,0.0,0,0.0,0.423247985517,173,3.98137363304e-05,0.0,-0.000460906722036,-5.01411895925,0.000894713535313,0.0,0.219617453326,0.0,0.0,19.0152,0,0.0,0.0,0.000894713535313,4.52245e-09,0.0,-0.00089588,0.0
1.0,0.0,0.000885769,0.000885762,18.6728,-0.416819010832,0.0,0.0,0,0.0,0.399511753971,174,4.22787130202e-05,0.0,-0.0309517072713,-5.61699741988,0.000885803029146,0.0,0.212304246852,0.0,0.0,19.0153,0,0.0,0.0,0.000885803029146,4.77232e-09,0.0,-0.000888011,0.0
1.0,0.0,0.00087908,0.00087908,18.6715,-0.399986704603,0.0,0.0,0,0.0,0.435250334695,175,3.9962081787e-05,0.0,0.0827573803017,-3.36407890034,0.000879059091936,0.0,0.207194915571,0.0,0.0,19.0155,0,0.0,0.0,0.000879059091936,4.51372e-09,0.0,-0.000880559,0.0
1.0,0.0,0.000865966,0.000865966,18.6703,-0.389332610191,0.0,0.0,0,0.0,0.435431274601,176,3.75893748785e-05,0.0,-0.0693416243098,-6.3824025021,0.000865986612267,0.0,0.2051297636,0.0,0.0,19.0156,0,0.0,0.0,0.000865986612267,4.09766e-09,0.0,-0.000867942,0.0
1.0,0.0,0.0008617,0.0008617,18.6698,-0.361557448213,0.0,0.0,0,0.0,0.426143580505,177,4.18714476695e-05,0.0,0.0200186128906,-4.61171727098,0.000861677360377,0.0,0.244343822229,0.0,0.0,19.0156,0,0.0,0.0,0.000861677360377,4.35912e-09,0.0,-0.00086516,0.0
1.0,0.0,0.000851213,0.000851195,18.6675,-0.401798018543,0.0,0.0,0,0.0,0.366035841893,178,4.02902982501e-05,0.0,0.0067699254353,-4.8729290129,0.000851184802486,0.0,0.199105947937,0.0,0.0,19.0157,0,0.0,0.0,0.000851184802486,4.14945e-09,0.0,-0.000852951,0.0
1.0,0.0,0.000845385,0.000845385,18.6663,-0.334744525217,0.0,0.0,0,0.0,0.414395600046,179,3.81736909396e-05,0.0,0.0553137702909,-3.91202674614,0.000845384961045,0.0,0.217029550421,0.0,0.0,19.0158,0,0.0,0.0,0.000845384961045,4.07906e-09,0.0,-0.000841767,0.0
