QFunRegParamNorm,PolicyRegParamNorm,AverageEsReturn,AverageAction,AverageReturn,AverageAbsQYDiff,AverageQLoss,AverageDiscountedReturn,AverageAbsQ,MinEsReturn,StdEsReturn,AverageQ,StdReturn,Epoch,MaxReturn,AverageAbsY,MinReturn,MaxEsReturn,AveragePolicySurr,Iteration,AverageY
230.738,237.644,3463.40318732,0.99888,3463.85457047,0.335921903251,2.11521,348.897531645,42.1387,3463.40318732,0.0,42.0721,1941.44314683,2741,5212.95243252,42.1409881308,-68.3164044303,3463.40318732,-42.1972,2741,42.0723672387
230.804,237.668,3772.02910981,0.99803,4633.07075468,0.345173229494,2.4675,386.561892815,42.04,3772.02910981,0.0,41.9701,809.997530394,2742,5123.24828288,42.0400072263,2228.57321893,3772.02910981,-42.0983,2742,41.9683423833
230.815,237.741,3795.07299835,0.997791,3736.08664814,0.32324099813,1.83246,388.937921897,42.0607,3795.07299835,0.0,41.9918,1873.15862493,2743,5479.72990614,42.0617083351,425.401165632,3795.07299835,-42.1245,2743,41.9908410336
230.884,237.824,3408.06287565,0.998634,2891.90248963,0.304331290767,1.52461,335.289288974,42.0917,3408.06287565,0.0,42.0227,1536.85407229,2744,4524.87316757,42.0937713222,590.587699909,3408.06287565,-42.1484,2744,42.0229946991
230.946,237.794,3457.6157821,0.998366,5012.05421139,0.356295480682,2.37184,415.417676842,42.0611,3457.6157821,0.0,41.9923,1128.56819804,2745,5629.9654819,42.062884035,1662.95384729,3457.6157821,-42.1191,2745,41.9922913833
231.003,237.89,3623.62905074,0.998383,4478.34509578,0.340144974818,2.00597,375.830232999,42.035,3623.62905074,0.0,41.965,1436.63608875,2746,5292.76280637,42.0360652364,188.647228049,3623.62905074,-42.0946,2746,41.9647038919
231.066,237.927,3435.62865119,0.998048,3811.42043155,0.348828326163,2.43576,392.437868813,42.0163,3435.62865119,0.0,41.9468,1878.00487402,2747,5332.79451438,42.0178685395,817.244802315,3435.62865119,-42.0782,2747,41.9464033548
231.065,237.935,3434.87976154,0.996946,4842.25359905,0.305812702454,1.39136,390.969053943,42.1233,3434.87976154,0.0,42.0565,549.624463794,2748,5190.22094614,42.125002169,3224.7366179,3434.87976154,-42.1954,2748,42.0567422938
231.149,237.994,2798.30298668,0.996161,4134.15461532,0.325765697201,1.69738,379.079758881,42.1175,2798.30298668,0.0,42.0497,1354.81640375,2749,4918.05324393,42.1186645472,1125.27215633,2798.30298668,-42.1933,2749,42.0491586967
231.155,238.022,3128.0902116,0.996791,4875.91091787,0.318461022955,1.68059,402.101687328,42.1052,3128.0902116,0.0,42.0353,574.318020091,2750,5393.10930204,42.1063247344,3704.97421267,3128.0902116,-42.1725,2750,42.0348492083
231.166,238.052,3599.33144998,0.9971,4723.17660236,0.300691400003,1.28647,377.490582003,42.0801,3599.33144998,0.0,42.0098,89.2663220338,2751,4852.59225376,42.0810181852,4590.99871551,3599.33144998,-42.1345,2751,42.0094708324
231.264,238.111,3745.98080928,0.996974,5196.32521527,0.338608416517,2.10294,416.868050861,42.0533,3745.98080928,0.0,41.9824,139.48910973,2752,5454.18199039,42.0533369778,4961.4847704,3745.98080928,-42.1089,2752,41.9808053922
231.32,238.243,3194.72204257,0.997602,4901.73042497,0.343474496905,2.19904,404.510449262,42.0784,3194.72204257,0.0,42.0088,903.633055627,2753,5368.91094362,42.0803876762,2221.6278919,3194.72204257,-42.1387,2753,42.0094883776
231.366,238.212,3398.1682913,0.998088,5019.007058,0.338640759483,2.03431,408.733909341,42.0452,3398.1682913,0.0,41.9736,955.463143266,2754,5542.42780408,42.0457157373,2182.92175802,3398.1682913,-42.1057,2754,41.9729978072
231.427,238.228,3548.85236924,0.998205,4136.72983453,0.335052896907,1.90675,373.071655113,42.1063,3548.85236924,0.0,42.0374,1439.87385014,2755,5251.42020542,42.1077502189,340.911826854,3548.85236924,-42.1849,2755,42.0376109319
231.458,238.253,3759.06009834,0.996971,4916.14056561,0.31616876503,1.54615,388.580921532,42.1,3759.06009834,0.0,42.0302,214.724552045,2756,5149.96764736,42.1013721409,4374.36179906,3759.06009834,-42.176,2756,42.0303989075
231.505,238.247,1686.06598026,0.997946,4698.04596505,0.347130395163,2.2888,377.627660522,42.1976,1686.06598026,0.0,42.1315,186.268627794,2757,4944.90803871,42.1961488412,4309.7009926,1686.06598026,-42.2805,2757,42.1280795959
231.519,238.351,3329.98124755,0.996628,3381.75924992,0.321141661435,1.66984,370.135572039,42.1788,3329.98124755,0.0,42.1115,1783.89229152,2758,5162.89953096,42.182805113,223.193011994,3329.98124755,-42.2516,2758,42.1139141326
231.563,238.447,3232.69784847,0.997921,3201.35441332,0.304035925587,1.36312,368.844109812,42.0918,3232.69784847,0.0,42.0211,1712.3628829,2759,4997.99713059,42.0945136095,396.835914198,3232.69784847,-42.1509,2759,42.0221401655
231.58,238.391,2508.69846177,0.995781,4334.04422013,0.338085123287,1.94024,357.439080953,42.1142,2508.69846177,0.0,42.0441,913.832871986,2760,4956.27929139,42.1151641813,1646.88966582,2508.69846177,-42.1704,2760,42.0433513279
231.61,238.536,3215.29396844,0.998815,2842.19988349,0.297165133903,1.27685,375.297340954,42.1301,3215.29396844,0.0,42.0597,1754.87377623,2761,5209.6438478,42.1303731887,251.130751133,3215.29396844,-42.1981,2761,42.057981161
231.732,238.557,3406.69235983,0.998748,3329.25360655,0.323342337407,1.76988,353.9888956,42.2264,3406.69235983,0.0,42.159,1426.22954473,2762,4624.32819209,42.22920979,313.320183117,3406.69235983,-42.3123,2762,42.1600322859
231.842,238.564,3443.99932298,0.998985,2838.97081269,0.341399883041,1.89521,325.895662682,42.1393,3443.99932298,0.0,42.0676,1789.24552416,2763,4715.07054295,42.1403147127,217.181651581,3443.99932298,-42.2009,2763,42.0674234836
231.894,238.555,3043.01723035,0.999002,2234.31431403,0.354383602668,2.2822,312.762658268,42.1374,3043.01723035,0.0,42.0665,1986.60412605,2764,4792.03788596,42.1374296192,124.171693282,3043.01723035,-42.1925,2764,42.0649318184
231.946,238.57,1446.03134927,0.999107,2872.53078442,0.338683424695,1.79454,374.990964851,42.1288,1446.03134927,0.0,42.0582,1657.74238253,2765,5035.34865025,42.1319382722,68.3425689577,1446.03134927,-42.1967,2765,42.0595055622
231.998,238.576,3477.25794172,0.998422,4743.6316299,0.328662553017,1.83017,388.527060565,42.1378,3477.25794172,0.0,42.0665,748.499119813,2766,5158.25015721,42.1382364467,2518.17568055,3477.25794172,-42.2044,2766,42.0653898172
232.023,238.777,3657.56849673,0.998495,4527.04963126,0.325795999326,2.06124,395.511279963,42.0991,3657.56849673,0.0,42.0268,1132.79390543,2767,5131.22420537,42.1006262362,1542.69714745,3657.56849673,-42.1577,2767,42.0265295682
232.057,238.803,3378.7190874,0.999101,3836.8012524,0.350278534035,2.48379,365.505665346,42.0989,3378.7190874,0.0,42.0268,1846.9714391,2768,5284.04065349,42.1008014138,-25.1945616184,3378.7190874,-42.1731,2768,42.0267794606
232.141,238.787,3522.97951831,0.998995,2363.35103699,0.361196322069,2.54249,378.389383562,42.1724,3522.97951831,0.0,42.1039,1143.75574998,2769,4460.45820005,42.1728383168,502.525377801,3522.97951831,-42.2393,2769,42.1025111096
232.222,238.766,3575.02539832,0.99876,2974.34388697,0.318995075151,1.5343,361.874975314,42.0696,3575.02539832,0.0,41.9951,1759.20569209,2770,5113.76839701,42.0710716904,621.345729215,3575.02539832,-42.1345,2770,41.994984387
232.307,238.767,3551.41370367,0.999034,4442.42534988,0.372178840986,2.72304,373.403491164,42.1359,3551.41370367,0.0,42.0637,1446.4039969,2771,5144.02716017,42.1377875075,129.841913136,3551.41370367,-42.203,2771,42.0640077422
232.309,238.884,3711.53273583,0.998295,3428.0754459,0.311412682091,1.49439,377.245111125,42.1932,3711.53273583,0.0,42.1223,1448.03774967,2772,4803.48129062,42.1945770592,316.405543363,3711.53273583,-42.2532,2772,42.1211789752
232.374,238.926,3450.82481624,0.998889,1795.96791605,0.373730618435,2.9193,298.182454575,42.1302,3450.82481624,0.0,42.0597,1928.0126608,2773,4988.32288797,42.1319765456,-69.5048605813,3450.82481624,-42.1958,2773,42.0599455644
232.41,239.036,3726.20928866,0.997564,3903.37138049,0.334936454604,2.08618,358.870325242,42.1557,3726.20928866,0.0,42.0844,1179.65814489,2774,4943.16019154,42.1566038218,626.656379795,3726.20928866,-42.2186,2774,42.08391836
232.458,239.054,3005.26135062,0.997996,4444.03991356,0.331945508393,1.83717,364.759679829,42.1851,3005.26135062,0.0,42.1142,1106.46684418,2775,5102.38267376,42.1861322633,1153.15204174,3005.26135062,-42.2564,2775,42.1141980407
232.53,239.121,3693.88503185,0.998361,3710.03348342,0.335492495269,1.90642,369.448478106,42.0956,3693.88503185,0.0,42.0222,1988.18168512,2776,5356.78250584,42.0964791747,125.109921691,3693.88503185,-42.16,2776,42.0212170505
232.54,239.028,1553.61350541,0.998709,4526.73780135,0.340424983494,2.0499,365.999423829,42.0611,1553.61350541,0.0,41.9866,498.037564226,2777,4954.01235498,42.0643217476,3121.96521843,1553.61350541,-42.1094,2777,41.9880838991
232.599,239.009,3413.57389955,0.99822,4873.7563952,0.339608480064,2.07414,394.524717894,42.1198,3413.57389955,0.0,42.0473,243.584257447,2778,5095.66812171,42.1210004786,4201.28061239,3413.57389955,-42.1655,2778,42.0467881391
232.668,239.117,3028.40646864,0.997986,3801.43923271,0.339134285516,2.22798,347.919101675,42.1057,3028.40646864,0.0,42.0336,1624.49613441,2779,4887.07688333,42.10546331,-442.524430982,3028.40646864,-42.1813,2779,42.0320247043
232.654,239.196,3038.34714882,0.998108,2558.48208939,0.317698875312,1.75777,327.021857246,42.0894,3038.34714882,0.0,42.0155,1700.34963866,2780,4536.32361126,42.0909709336,-334.052492312,3038.34714882,-42.1392,2780,42.0154773528
232.709,239.153,2967.46832007,0.995579,4379.22281787,0.345738068163,2.13536,373.333437894,42.0957,2967.46832007,0.0,42.0227,700.948336315,2781,4857.28588059,42.0979546101,2351.17423491,2967.46832007,-42.1493,2781,42.023468639
232.796,239.2,3140.40815402,0.998295,3535.61920808,0.356856892225,2.35808,363.005172409,42.0168,3140.40815402,0.0,41.9403,1655.58680925,2782,5015.32198043,42.0166223179,414.20864436,3140.40815402,-42.082,2782,41.939471193
232.85,239.278,3007.63114012,0.998833,1448.76903256,0.35849398732,2.33478,351.168210439,42.1256,3007.63114012,0.0,42.0544,1075.73360616,2783,3322.05643072,42.1269252438,-261.779810489,3007.63114012,-42.1819,2783,42.0542228959
232.892,239.236,3560.84104379,0.998529,4709.53257018,0.346924799714,1.85667,404.183106606,42.1252,3560.84104379,0.0,42.054,1192.1134598,2784,5440.7227367,42.1270008557,1603.61917062,3560.84104379,-42.1949,2784,42.0541148871
232.967,239.261,3144.9859418,0.998603,4406.81891725,0.335369028252,1.87015,379.353187608,42.0795,3144.9859418,0.0,42.0057,1186.42205345,2785,5288.37915603,42.0792691215,2030.78676917,3144.9859418,-42.1478,2785,42.0039235225
233.037,239.345,3446.51311194,0.998119,3381.82474141,0.341908958631,1.87387,373.450174775,42.1522,3446.51311194,0.0,42.0815,1928.60523653,2786,5279.56994643,42.1554041665,-5.7982510984,3446.51311194,-42.2079,2786,42.083387177
233.113,239.377,3612.56645256,0.998238,5119.87790758,0.338481936046,1.99868,403.843652725,42.1694,3612.56645256,0.0,42.1003,137.484835914,2787,5355.79224809,42.1702752489,4860.81088373,3612.56645256,-42.2277,2787,42.0996758286
233.166,239.449,3439.52600208,0.998539,4695.57764882,0.325923160693,1.55792,399.233602997,42.1145,3439.52600208,0.0,42.0417,1298.10932629,2788,5438.64541232,42.1156507121,822.136145734,3439.52600208,-42.1752,2788,42.0417558254
233.209,239.481,3542.17194946,0.998588,4960.77827244,0.341795866629,2.11048,394.411669671,42.132,3542.17194946,0.0,42.0608,325.100393423,2789,5351.18088502,42.1331688024,4125.17399559,3542.17194946,-42.2052,2789,42.0603285631
233.255,239.533,3573.3628005,0.998468,4801.57424509,0.344833509896,2.16512,369.712664367,42.0032,3573.3628005,0.0,41.9281,109.447682123,2790,4990.36167417,42.0057228688,4639.32797956,3573.3628005,-42.0624,2790,41.9283199957
233.297,239.576,3317.19651916,0.998374,4958.21863284,0.313569098232,1.39983,391.068900744,42.139,3317.19651916,0.0,42.0672,178.867259296,2791,5189.49257903,42.1404421831,4697.22576465,3317.19651916,-42.2062,2791,42.0668605161
233.367,239.636,3655.95941464,0.998086,4490.37240374,0.361049309704,2.47947,377.104466754,41.9902,3655.95941464,0.0,41.914,805.696528739,2792,4964.18327251,41.9914529811,2486.80043595,3655.95941464,-42.0552,2792,41.9137351594
233.413,239.602,3400.44951838,0.998648,3495.29185667,0.341736709923,2.12585,375.794328505,42.118,3400.44951838,0.0,42.0458,1705.07452617,2793,5056.60919429,42.1193241487,232.860689809,3400.44951838,-42.1916,2793,42.0454136442
233.45,239.627,3394.06312502,0.998412,4249.70247427,0.343944901015,2.26416,389.994312599,42.143,3394.06312502,0.0,42.0705,1764.52093255,2794,5268.70618651,42.14520083,573.279849878,3394.06312502,-42.2065,2794,42.0711125351
233.473,239.683,3441.82765423,0.998713,3614.83849143,0.342705374123,2.10698,329.645501703,42.0384,3441.82765423,0.0,41.9627,2143.11307574,2795,5635.24122909,42.0395764434,-254.018165009,3441.82765423,-42.1008,2795,41.9622978712
233.541,239.731,2901.27161372,0.998807,3885.67804289,0.331241222064,1.84493,377.08525601,42.0721,2901.27161372,0.0,41.9978,1702.37605407,2796,5180.44941115,42.0730659688,673.571894975,2901.27161372,-42.1523,2796,41.9968762453
233.609,239.76,3519.66560873,0.998224,5073.83559485,0.333987645969,1.98186,404.36499247,42.1033,3519.66560873,0.0,42.0295,87.5610300101,2797,5186.26940418,42.1045636719,4953.72883754,3519.66560873,-42.189,2797,42.029077528
233.716,239.801,3599.1887882,0.999134,2675.19571372,0.347968127574,2.21104,333.786422781,42.1666,3599.1887882,0.0,42.0931,1715.89241368,2798,4934.63091918,42.167257788,578.565349862,3599.1887882,-42.2403,2798,42.093024242
233.772,239.897,3341.44270049,0.99908,2428.15372871,0.335840553131,1.92462,317.402316017,42.1782,3341.44270049,0.0,42.1047,1773.20430748,2799,4952.10037412,42.1792959083,340.362962676,3341.44270049,-42.2467,2799,42.104514908
233.802,239.914,3553.53547491,0.997666,4203.7706298,0.337780449059,2.01512,358.468591245,42.1436,3553.53547491,0.0,42.0698,687.725331922,2800,4710.22694217,42.1448947595,2241.53193307,3553.53547491,-42.2086,2800,42.0690185381
233.837,239.894,3103.95007652,0.997504,4524.77284625,0.341012033744,2.02131,346.335619083,42.1858,3103.95007652,0.0,42.1123,157.623146623,2801,4782.44014837,42.1884974968,4313.81038592,3103.95007652,-42.2494,2801,42.1134844121
233.851,239.979,3338.92981399,0.998485,4454.59345365,0.327056511233,1.70338,380.36003279,42.2683,3338.92981399,0.0,42.198,978.72655699,2802,5039.5505893,42.2689144406,1575.55245888,3338.92981399,-42.3354,2802,42.197134021
233.877,239.923,3463.86463807,0.997506,4652.21282504,0.363286535653,2.51311,355.42414178,42.183,3463.86463807,0.0,42.1097,132.20096831,2803,4906.71601815,42.1860245331,4379.28332378,3463.86463807,-42.2416,2803,42.111330795
233.936,239.99,3571.55808909,0.998285,4631.68183269,0.355288144847,2.27024,383.060299078,42.2042,3571.55808909,0.0,42.1331,725.026915549,2804,5039.15257839,42.2045198412,2471.34758893,3571.55808909,-42.2601,2804,42.1314812061
233.981,239.983,3382.52557716,0.997396,4444.59300063,0.351547215427,2.39955,374.91011749,42.2348,3382.52557716,0.0,42.1646,1013.96403023,2805,4936.27347087,42.2356586183,1426.79422205,3382.52557716,-42.3081,2805,42.1642707258
234.018,239.962,3388.36224838,0.997661,4630.07840672,0.316789399664,1.62237,365.530806883,42.1843,3388.36224838,0.0,42.1124,127.068345006,2806,4761.62367047,42.1855009221,4363.05555419,3388.36224838,-42.2408,2806,42.1122347283
234.065,239.973,3496.48654177,0.997204,4652.09355005,0.34955782884,2.32002,369.975668289,42.1242,3496.48654177,0.0,42.0514,123.605643651,2807,4974.76333937,42.1262830452,4509.52339671,3496.48654177,-42.1792,2807,42.0512887665
234.103,240.017,3555.78357286,0.998396,4436.99861761,0.327742454525,1.78346,390.140788814,42.1279,3555.78357286,0.0,42.0542,897.983427021,2808,4991.29536174,42.1284331306,2023.94756315,3555.78357286,-42.1843,2808,42.0530188133
234.177,240.136,3389.54063167,0.998526,3424.26161701,0.327358997953,1.97871,326.062037613,42.2966,3389.54063167,0.0,42.2285,2294.63218366,2809,5209.36606641,42.2979537356,-500.351037489,3389.54063167,-42.3593,2809,42.2289847272
234.242,240.101,3549.7672812,0.99819,4643.71697301,0.343224392802,2.17169,373.244315144,42.208,3549.7672812,0.0,42.1374,92.4078478906,2810,4755.47937053,42.2089193843,4466.55733879,3549.7672812,-42.2659,2810,42.136947426
234.289,240.145,3536.14129078,0.998002,4311.03891836,0.324306301613,1.6801,371.202680206,42.2212,3536.14129078,0.0,42.151,1274.7883341,2811,5085.82978506,42.2215194595,505.593609583,3536.14129078,-42.2759,2811,42.1501526576
234.339,240.202,3177.26890072,0.998162,4573.47033528,0.344622671862,2.12535,409.037114236,42.2399,3177.26890072,0.0,42.1712,1160.44581074,2812,5361.19789364,42.2411984753,1260.8540071,3177.26890072,-42.2982,2812,42.1715969883
234.388,240.302,2582.24606176,0.99896,1605.72168615,0.344907447545,2.29,324.875241807,42.1449,2582.24606176,0.0,42.0735,1723.91963996,2813,4833.3936372,42.1464172893,55.1772236002,2582.24606176,-42.2055,2813,42.0736880051
234.416,240.292,3649.71402567,0.999206,1380.4041982,0.35737893366,2.42167,316.5491659,42.1972,3649.71402567,0.0,42.1291,1719.58780141,2814,4841.30993352,42.1980289259,-191.212148219,3649.71402567,-42.2559,2814,42.128460029
234.465,240.253,3569.3065443,0.998459,4837.40749233,0.35217510118,2.33973,383.685308018,42.1763,3569.3065443,0.0,42.1061,166.397971292,2815,5202.01970026,42.1778904234,4542.28990517,3569.3065443,-42.2423,2815,42.1065067146
234.496,240.293,2745.79043456,0.99836,4559.06232518,0.342191189756,2.17943,357.936529832,42.0721,2745.79043456,0.0,41.9993,88.1315203069,2816,4758.49089483,42.0725126966,4432.50380289,2745.79043456,-42.1409,2816,41.998488668
234.518,240.34,3376.18870796,0.99768,4599.45869916,0.321299551316,1.76064,364.621851103,42.0796,3376.18870796,0.0,42.0064,131.40681831,2817,4761.92097269,42.0815567939,4319.11528866,3376.18870796,-42.1408,2817,42.006788954
234.576,240.405,3488.19245052,0.997143,4655.31238234,0.337870815207,2.25462,387.632252722,42.1575,3488.19245052,0.0,42.0874,438.224311591,2818,4942.76114443,42.1586334217,3377.61464773,3488.19245052,-42.2194,2818,42.0870194689
234.663,240.45,3435.93689118,0.997712,4373.49370853,0.340165203044,2.35898,383.957582093,42.0941,3435.93689118,0.0,42.0225,910.631848438,2819,5042.4544873,42.0954646171,1697.07000448,3435.93689118,-42.1521,2819,42.0223497416
234.724,240.528,3500.17259286,0.998568,2499.45634941,0.308774754932,1.5928,328.277590121,42.1423,3500.17259286,0.0,42.0714,1818.19709676,2820,4487.81466035,42.1439574917,-34.0898941141,3500.17259286,-42.2012,2820,42.071794491
234.744,240.621,3374.83100821,0.997827,4054.5897522,0.347915408861,2.32733,364.440040661,42.0519,3374.83100821,0.0,41.9787,687.269528102,2821,4714.69630396,42.0523385535,2641.76698626,3374.83100821,-42.1053,2821,41.9771436153
234.839,240.627,3495.51158247,0.998467,4806.81583529,0.357232820475,2.63606,409.503620847,42.0226,3495.51158247,0.0,41.9495,708.149807765,2822,5370.17651954,42.0243671704,3275.2537734,3495.51158247,-42.0911,2822,41.9498746893
234.845,240.761,3679.43464124,0.998373,4035.09200017,0.345962900411,2.17209,392.097833351,42.0624,3679.43464124,0.0,41.9896,1539.65194193,2823,5200.08176619,42.0638600234,669.950662913,3679.43464124,-42.1344,2823,41.9897095528
234.874,240.782,3386.43430006,0.998271,4916.63947348,0.339212505735,2.23506,390.285777074,42.0878,3386.43430006,0.0,42.0162,94.6383425481,2824,5088.54959978,42.0891098151,4756.7934121,3386.43430006,-42.1657,2824,42.016362629
234.933,240.797,3636.79131665,0.998389,5111.72394388,0.345707078949,2.27044,396.801033215,42.16,3636.79131665,0.0,42.0905,202.95311273,2825,5329.75836105,42.1613253641,4770.32474802,3636.79131665,-42.2353,2825,42.0907215144
235.002,240.809,3682.08261498,0.998456,4891.70996464,0.322781454776,1.78452,371.344952571,42.213,3682.08261498,0.0,42.145,136.126172209,2826,5118.04912778,42.2138340307,4724.6605041,3682.08261498,-42.2902,2826,42.1448833906
235.042,240.854,3270.38452639,0.998659,4623.99682649,0.338097399309,2.094,363.688768997,42.1202,3270.38452639,0.0,42.0479,87.0525884315,2827,4788.82557648,42.1214654979,4440.33624608,3270.38452639,-42.178,2827,42.0485183424
235.11,240.957,3555.70876757,0.998285,4565.85727977,0.340734663805,2.33849,352.704052663,42.0991,3555.70876757,0.0,42.0274,154.178928301,2828,4841.21758621,42.099901161,4367.28382857,3555.70876757,-42.1603,2828,42.0264134543
235.191,240.937,3806.58227725,0.997977,4558.26523673,0.342840669438,2.20606,365.29479436,42.1993,3806.58227725,0.0,42.1316,88.0581481677,2829,4704.19493328,42.2011017485,4416.76010369,3806.58227725,-42.2583,2829,42.1316449277
235.268,241.038,3594.88754031,0.997926,4458.52201797,0.340549465003,2.25664,366.216915496,42.0591,3594.88754031,0.0,41.9857,1485.31634084,2830,5306.69252387,42.0604476614,64.0664095138,3594.88754031,-42.1184,2830,41.9855293215
235.306,241.148,3465.33204306,0.997858,5231.31645149,0.334105871779,2.22154,410.632095418,42.0449,3465.33204306,0.0,41.9717,143.144644695,2831,5469.9937886,42.046053101,4962.71607339,3465.33204306,-42.1104,2831,41.9717757725
235.351,241.229,3449.37310022,0.996989,5192.07268534,0.344632360848,2.26175,408.491933791,42.0254,3449.37310022,0.0,41.9522,115.767028752,2832,5324.13691424,42.0265379552,4923.57604091,3449.37310022,-42.0858,2832,41.9518062609
235.391,241.209,3313.14576665,0.998174,4556.8562502,0.332330679273,2.12441,395.896097568,42.1298,3313.14576665,0.0,42.0598,1442.03784762,2833,5173.92050953,42.1305289226,238.62428053,3313.14576665,-42.1846,2833,42.0593788595
235.417,241.237,3660.73824123,0.997812,5089.85263568,0.290753375132,0.998018,397.10124762,42.0419,3660.73824123,0.0,41.9677,105.033275601,2834,5328.48066818,42.0431461901,4931.16588387,3660.73824123,-42.0953,2834,41.9677230406
235.45,241.316,3567.15012199,0.998756,3073.22638638,0.348225730606,2.2846,349.487318669,42.0868,3567.15012199,0.0,42.0172,1488.36389637,2835,4614.23571806,42.0871841222,785.747800523,3567.15012199,-42.1476,2835,42.01633873
235.449,241.385,3612.04300394,0.998388,3051.73527517,0.341489726079,2.16317,320.836634543,42.0261,3612.04300394,0.0,41.9536,1897.56819967,2836,4820.21163116,42.0283175349,-197.854115602,3612.04300394,-42.0844,2836,41.9543791759
235.492,241.404,3760.47084914,0.998856,2271.57997594,0.343582455783,2.08311,327.059465351,42.0243,3760.47084914,0.0,41.9517,1542.42393146,2837,4482.26771245,42.0250622664,-0.258633478823,3760.47084914,-42.0799,2837,41.9518680991
235.545,241.401,3294.27334637,0.999219,1687.34385902,0.349540126598,2.07602,327.401548249,42.0444,3294.27334637,0.0,41.9731,1658.76716069,2838,4719.0063047,42.0454510665,227.2597154,3294.27334637,-42.1056,2838,41.9729605553
235.635,241.491,2787.06819295,0.998058,4320.99866638,0.364553756582,2.59572,366.191408191,42.0298,2787.06819295,0.0,41.9587,1468.48508588,2839,5229.58445043,42.0301895993,192.620533729,2787.06819295,-42.1006,2839,41.957753455
235.679,241.574,3334.00914982,0.998063,4571.53131936,0.329276196567,1.94258,395.130462998,41.9555,3334.00914982,0.0,41.8803,1383.66281579,2840,5363.79345263,41.9567128016,469.284313055,3334.00914982,-42.026,2840,41.8805649431
235.728,241.69,3145.80330149,0.997919,4592.00801636,0.322142356577,1.76962,388.91657947,42.0756,3145.80330149,0.0,42.0048,1380.21373819,2841,5187.75930129,42.0767831907,465.524560161,3145.80330149,-42.1498,2841,42.004676603
235.73,241.76,3423.52533512,0.998203,5496.85990895,0.337918992394,1.95409,420.166980784,42.0447,3423.52533512,0.0,41.972,209.802527275,2842,5735.90587998,42.0459691878,5089.92288514,3423.52533512,-42.1131,2842,41.9716020345
235.78,241.77,3668.66828883,0.998387,5171.6993135,0.330464383504,1.84635,396.774795977,42.0287,3668.66828883,0.0,41.9545,154.824551454,2843,5391.92229192,42.0290487281,4859.74713263,3668.66828883,-42.093,2843,41.9537291495
235.825,241.732,3805.87764629,0.997874,5092.48499653,0.336081951666,2.14187,407.384308204,42.0484,3805.87764629,0.0,41.9744,98.5609335556,2844,5204.60554168,42.0504831749,4922.14438527,3805.87764629,-42.1205,2844,41.9755778256
235.846,241.871,3376.59650077,0.997996,3349.93355886,0.325538438683,1.94982,330.732945354,42.2054,3376.59650077,0.0,42.1381,2151.76321866,2845,5270.44518156,42.2073220347,-621.701584795,3376.59650077,-42.2902,2845,42.1382167939
235.846,241.844,3156.54333442,0.998881,3354.64299061,0.339019284118,2.19097,355.73571993,41.9918,3156.54333442,0.0,41.916,2248.3053919,2846,5134.33182551,41.9934485731,-486.603186373,3156.54333442,-42.0571,2846,41.9157576832
235.949,241.902,2915.71596795,0.99789,2531.84155472,0.343937185459,2.28449,353.744260679,42.0761,2915.71596795,0.0,42.0034,1790.40065354,2847,5160.87947272,42.0773702446,-252.480374458,2915.71596795,-42.1271,2847,42.0033211084
235.972,241.858,3444.91807674,0.996671,4749.15479741,0.348334473527,2.29994,391.116294275,42.1373,3444.91807674,0.0,42.0675,576.347871724,2848,5267.62514364,42.1378070375,3363.38988295,3444.91807674,-42.1954,2848,42.0666424898
235.98,241.871,3361.57346363,0.997953,4070.5367264,0.313899444831,1.62205,364.83284006,42.0902,3361.57346363,0.0,42.0181,1125.33572985,2849,5052.51261108,42.0907198166,1739.79224247,3361.57346363,-42.1415,2849,42.0173259559
235.989,241.852,3615.0596011,0.99823,4122.88465196,0.315119408266,1.4373,369.850364545,42.1324,3615.0596011,0.0,42.0619,1057.17669392,2850,4799.7875595,42.1338725972,1762.17005133,3615.0596011,-42.2006,2850,42.061950613
236.035,241.85,3372.35266591,0.998095,4795.47552816,0.327188084109,1.74273,373.009128178,42.0994,3372.35266591,0.0,42.026,218.486803515,2851,5095.47358182,42.1001474822,4499.67476404,3372.35266591,-42.1715,2851,42.0255553665
236.082,241.877,3170.40401844,0.998282,3662.02669237,0.307860908516,1.40365,342.589039195,42.1021,3170.40401844,0.0,42.0276,1890.65256829,2852,4934.17277553,42.1035337866,-54.0634972994,3170.40401844,-42.1702,2852,42.0280353218
236.184,241.895,3090.20173617,0.998233,3296.67693122,0.351566149259,2.11967,364.435788861,42.1017,3090.20173617,0.0,42.029,1718.8428338,2853,5209.24546379,42.1027929096,535.049319285,3090.20173617,-42.1735,2853,42.0286984331
236.209,242.032,3274.28388268,0.997609,4563.89187138,0.335366863373,1.96545,363.714425874,42.1574,3274.28388268,0.0,42.0852,190.579582925,2854,4808.41857239,42.1591678349,4117.11212634,3274.28388268,-42.2281,2854,42.0850740169
236.235,242.113,3365.25251193,0.998149,4561.30810695,0.351181344595,2.20943,385.571186132,42.0861,3365.25251193,0.0,42.0118,371.090477266,2855,4804.67565707,42.0869469978,3491.96117208,3365.25251193,-42.1575,2855,42.0117035051
236.27,242.119,3151.60928745,0.998233,4812.91860832,0.325770850267,1.58064,378.403744918,42.1189,3151.60928745,0.0,42.0447,154.172564504,2856,5065.5826538,42.1216235399,4533.71274357,3151.60928745,-42.2006,2856,42.0452119559
