MinReturn,AverageAbsQ,QFunRegParamNorm,AverageAbsY,AverageEsReturn,MinEsReturn,AverageQLoss,StdReturn,AverageDiscountedReturn,AverageQ,AveragePolicySurr,AverageReturn,AverageAction,AverageAbsQYDiff,AverageY,MaxReturn,MaxEsReturn,Epoch,Iteration,PolicyRegParamNorm,StdEsReturn
5.69571981399,0.357552,133.419,0.35756251567,7.75101453968,4.47679599487,0.000339214,0.0617873202028,5.67538030597,0.357552,-0.341426,5.83419273675,1.0,0.00722363605599,0.35756251567,6.01520801424,41.8057915049,2377,2377,33.0135,5.26531718994
5.69935786373,0.356823,133.451,0.356835397162,6.8929597522,4.56553858587,0.000294588,0.0629296289245,5.67957019989,0.356823,-0.34099,5.83842938423,1.0,0.00699868316272,0.356835397162,6.01839049396,16.5288430001,2378,2378,33.0135,1.86366294196
5.69187027736,0.356879,133.453,0.356887816683,7.05248901879,5.23033708259,0.00018499,0.0596337704242,5.67804066855,0.356866,-0.340748,5.83676851528,1.0,0.00648228739383,0.356887816683,6.00770686735,23.281988883,2379,2379,33.0135,2.65795779725
5.69716688841,0.357434,133.455,0.357430144345,6.7500213879,2.86137943684,0.000274269,0.0615969465923,5.6777518128,0.357434,-0.341138,5.83655990812,1.0,0.00663518836884,0.357430144345,6.01575246438,16.0864494085,2380,2380,33.0135,1.59872829239
5.69174501997,0.358811,133.476,0.358762846494,6.89699194319,3.6910269397,0.00030815,0.0609950787447,5.67257233705,0.358811,-0.342199,5.83122299998,1.0,0.00689926926184,0.358762846494,6.00177696755,38.4185353183,2381,2381,33.0135,3.16251113898
5.68863977661,0.357632,133.491,0.357637358981,7.0971314423,5.26043846015,0.000209871,0.0591906265097,5.67700019261,0.357632,-0.341336,5.83580512694,1.0,0.00675909851973,0.357637358981,6.01833128243,34.5594835563,2382,2382,33.0135,2.98615945878
5.70262210961,0.357208,133.517,0.357205801485,7.37438996708,5.35951848068,0.000224351,0.0605908968681,5.6779948151,0.357198,-0.340846,5.83675568764,1.0,0.00713262344227,0.357205801485,6.01612678547,36.8661894541,2383,2383,33.0135,3.97107901654
5.69210490232,0.356026,133.512,0.356027303851,7.28343472573,5.35368731534,0.0002193,0.0610618859671,5.67792775095,0.356018,-0.340365,5.83673743387,1.0,0.00669631817233,0.356027303851,6.0158168394,58.3854719415,2384,2384,33.0135,5.09498317496
5.70970267837,0.355658,133.509,0.355658733483,7.41858393012,5.3827674465,0.000282747,0.0602918704248,5.67699743111,0.355658,-0.339427,5.83576800824,1.0,0.00701715776052,0.35565540978,6.00556958454,48.9357618026,2385,2385,33.0135,4.72093770118
5.70358042678,0.355884,133.531,0.355857950221,7.40291799878,3.68549709726,0.000266278,0.061072537377,5.67601533826,0.355867,-0.34009,5.83469549847,1.0,0.00711483837183,0.355857950221,6.01653180944,46.3494739013,2386,2386,33.0135,5.08673631271
5.70265061561,0.358257,133.539,0.35826160826,7.35524501961,5.09675575056,0.000179609,0.0611944411077,5.6748584836,0.358257,-0.341987,5.83359025007,1.0,0.00645289085735,0.35826160826,6.02218199972,29.7055022136,2387,2387,33.0135,3.73764367093
5.6941882512,0.357189,133.562,0.357188132666,6.63207617893,5.33743512566,0.000249095,0.0611202860878,5.67565414574,0.357189,-0.341217,5.83443554977,1.0,0.00685063044404,0.357188132666,6.01447949109,16.9311168502,2388,2388,33.0135,1.617545242
5.69920667747,0.35677,133.56,0.356767694732,6.93566929163,5.27130332818,0.000191283,0.0610753474599,5.67671328334,0.35677,-0.340726,5.8354681567,1.0,0.00665645337083,0.356767694732,6.02383340174,29.7310359229,2389,2389,33.0135,2.54194165803
5.69949330641,0.357097,133.562,0.35710114545,7.15553429425,4.5308517805,0.00026212,0.0606826770524,5.67505637503,0.357097,-0.340943,5.83373175211,1.0,0.00683677058455,0.35710114545,6.01735835076,30.6783869986,2390,2390,33.0135,3.092120077
5.7007198483,0.358263,133.567,0.35822736325,7.20516097635,3.64803125251,0.000305299,0.0619089958091,5.67649948469,0.358263,-0.3422,5.83531924945,1.0,0.00666489851797,0.35822736325,6.01435796637,38.4697868559,2391,2391,33.0135,3.99197219305
5.70969585064,0.3581,133.553,0.35812490884,7.0245224795,5.26394868981,0.000202243,0.0607206864573,5.67617079906,0.3581,-0.342066,5.83501211218,1.0,0.00652351036249,0.35812490884,6.02443992727,33.4509845123,2392,2392,33.0135,2.91769490263
5.69451097364,0.355602,133.578,0.355586778062,6.74417002285,2.84209993234,0.000298422,0.0613813113374,5.67522146297,0.3556,-0.339576,5.83398451752,1.0,0.00697609621557,0.355586778062,6.01678284382,18.5993433112,2393,2393,33.0135,2.00731558526
5.69816983813,0.355831,133.598,0.355860759871,6.90196034282,5.24735911802,0.000219037,0.0608624283217,5.67588400921,0.355831,-0.339662,5.83455194455,1.0,0.006546627293,0.355860759871,6.03572927439,31.2302014406,2394,2394,33.0135,2.91583695653
5.70861338168,0.355079,133.603,0.355080988547,6.88721338616,1.83642315545,0.000198403,0.0604367690648,5.67658308202,0.355077,-0.339156,5.83530911536,1.0,0.00646921691869,0.355080988547,6.01654781034,18.6317962303,2395,2395,33.0135,2.14156253289
5.69913765242,0.356324,133.63,0.356328719352,7.00089661411,2.77102754788,0.000193885,0.0619817579161,5.67708983919,0.356324,-0.340174,5.83581448538,1.0,0.00669300331257,0.356328719352,6.01427470515,20.679192025,2396,2396,33.0135,2.69282629667
5.68903407651,0.356021,133.652,0.35602560169,7.09883590367,4.93170463818,0.000266031,0.0620038606048,5.67863856558,0.356021,-0.339609,5.83744021449,1.0,0.00673719458164,0.35602560169,6.0110200251,25.5760677889,2397,2397,33.0135,2.79208572023
5.70263762232,0.356816,133.673,0.356815988841,7.08559621381,1.84809645996,0.000163719,0.0626410943742,5.67726779779,0.356816,-0.340377,5.83597666486,1.0,0.00660585947401,0.356815988841,6.02046662603,28.1462180408,2398,2398,33.0135,3.03343082925
5.69381396556,0.355691,133.663,0.355677697876,6.84586151437,5.40736069131,0.000224673,0.061498250779,5.6778127956,0.355686,-0.339576,5.83651256324,1.0,0.00666902663171,0.355674323001,6.01805408087,14.3871017343,2399,2399,33.0135,1.64982219514
5.70012126417,0.35541,133.664,0.35537847576,7.59652412107,5.38554203231,0.000203917,0.0608111286065,5.67523008852,0.355371,-0.339072,5.83395178379,1.0,0.0069237313172,0.35537847576,5.9980961547,51.4517727604,2400,2400,33.0135,6.15898937823
5.70133516756,0.35654,133.685,0.35651480111,7.67599084565,5.14147236499,0.000404963,0.0603104686622,5.67883402235,0.35654,-0.340474,5.83765051417,1.0,0.00711284700143,0.35651480111,6.02560008095,42.0260001891,2401,2401,33.0135,5.46199775694
5.70014855959,0.35534,133.702,0.35534937625,7.18907052042,5.25015796899,0.000198291,0.0609220197403,5.67698470035,0.355339,-0.339137,5.83566501291,1.0,0.00663809136852,0.35534937625,6.01441388589,43.6178970684,2402,2402,33.0135,4.02989498725
5.6935909742,0.356939,133.734,0.356875305608,7.46834775772,5.38679169773,0.000328163,0.0622790419681,5.679033438,0.35687,-0.340591,5.83787114459,1.0,0.00712935191769,0.356872540374,6.02062078824,36.8002883656,2403,2403,33.0135,4.40960124873
5.70523234586,0.356916,133.748,0.356917555956,6.83282552335,5.48243753743,0.000231031,0.059195455537,5.67765178407,0.356916,-0.340765,5.83642257465,1.0,0.00671794471161,0.356917555956,5.99654635893,25.6896027126,2404,2404,33.0135,2.4918925503
5.70026800045,0.355826,133.789,0.355817895384,6.70412308494,5.13545616613,0.000300548,0.0617046331414,5.67614081605,0.355826,-0.339679,5.83484267013,1.0,0.00683398500926,0.355817895384,6.01882433614,22.3339144157,2405,2405,33.0135,2.03093330199
5.69281848281,0.356039,133.815,0.356041645612,7.06511021175,5.11474350488,0.000235685,0.0591211487891,5.67751504452,0.356039,-0.340152,5.83628458122,1.0,0.00671732351489,0.356041645612,6.02585195485,26.7868515861,2406,2406,33.0135,2.67410291186
5.7037458702,0.357075,133.822,0.357082910964,6.79103783556,5.32536204506,0.000344326,0.0613609683821,5.67781292417,0.357075,-0.341041,5.83666336723,1.0,0.00709762554294,0.357082910964,6.02329391776,14.8738003026,2407,2407,33.0135,1.82429353446
5.68820929876,0.357553,133.838,0.357570389291,7.22144754038,5.39838913185,0.000220163,0.0619125437253,5.67742199666,0.357552,-0.341764,5.83618143694,1.0,0.0068013911875,0.357570389291,5.99990260254,33.7459813458,2408,2408,33.0135,3.56538562079
5.6909636528,0.356405,133.835,0.356390148958,7.02459559563,2.71257347765,0.000242777,0.0596716078155,5.67698082247,0.3564,-0.340335,5.83575959394,1.0,0.00679494581454,0.356390148958,6.014651986,34.746477731,2409,2409,33.0135,3.84496855774
5.70098290316,0.357195,133.853,0.357191581213,7.14200118332,5.44454140738,0.000224282,0.0593388064488,5.67439188928,0.357195,-0.340826,5.83312508599,1.0,0.00642471499958,0.357191581213,6.01846204146,22.9070148362,2410,2410,33.0135,2.76587262497
5.69686997069,0.35849,133.856,0.35845037447,7.34417713643,1.84743609401,0.000342813,0.0600248631654,5.67819053667,0.35849,-0.341723,5.83700549871,1.0,0.00768411746611,0.35845037447,6.01156648354,33.968465836,2411,2411,33.0135,3.90379978589
5.68834452649,0.356971,133.885,0.357001353975,6.82757785662,5.26208921927,0.000204731,0.0602147627796,5.67726861209,0.356969,-0.34099,5.83600074692,1.0,0.0065083214384,0.356989856614,6.01464514262,14.5217653772,2412,2412,33.0135,1.70679760302
5.69227928286,0.356099,133.911,0.355953944645,6.71361571343,5.13431953735,0.000415011,0.0612938038831,5.67645871119,0.355957,-0.340076,5.83516527009,1.0,0.00676568760438,0.355953944645,6.03463108729,16.6395698918,2413,2413,33.0135,1.76471749683
5.69345137574,0.357312,133.915,0.357318390792,7.47091212897,3.60776299168,0.000152661,0.0592645063717,5.67530752408,0.357312,-0.340973,5.83398954063,1.0,0.00653470149867,0.357318390792,6.00652026436,32.2771142514,2414,2414,33.0135,4.23256670521
5.70628518246,0.355669,133.942,0.355644220551,7.38661624999,5.12439023604,0.00021239,0.0591707141918,5.67575632265,0.355643,-0.339696,5.83450102095,1.0,0.00667961439907,0.355639854613,6.01764229889,52.6328156991,2415,2415,33.0135,4.95673573035
5.70812798695,0.35467,133.939,0.354652594849,7.12348785234,2.76231543021,0.000267647,0.0606904933489,5.68017917409,0.354645,-0.338818,5.83899319653,1.0,0.00682605922032,0.354652594849,6.01360221132,41.4077807777,2416,2416,33.0135,3.79263972738
5.69765999365,0.355941,133.951,0.355944279548,7.08185544754,5.28823102777,0.000193507,0.0622472919389,5.68145916052,0.355941,-0.340051,5.84029668598,1.0,0.00658479445556,0.355944279548,6.01556299567,25.4884215084,2417,2417,33.0135,2.93095578357
5.70036215222,0.354376,133.972,0.354310202369,7.19955969899,5.14620519344,0.000340517,0.0624458169429,5.67849090425,0.354334,-0.338372,5.83734265667,1.0,0.0069771667899,0.354305970789,6.03203740717,46.0694425265,2418,2418,33.0135,4.12612218445
5.69367232829,0.35658,133.994,0.356569404035,6.8482639072,3.64551300486,0.00022038,0.0624726640887,5.67735743209,0.35658,-0.340133,5.83621851028,1.0,0.00705883686037,0.356569404035,6.01750904288,21.6531927542,2419,2419,33.0135,2.23675112931
5.69967796543,0.355607,134.011,0.355609963615,7.66691225656,1.89915986078,0.000206001,0.0611270856564,5.67917355619,0.355607,-0.339147,5.83802362243,1.0,0.00662922049306,0.355609963615,6.00805303406,63.1748138123,2420,2420,33.0135,6.74018976806
5.70641836877,0.355411,134.03,0.35543073214,7.64926805508,1.78992344253,0.00022487,0.062135315687,5.67805971084,0.355406,-0.339497,5.83688620482,1.0,0.00655606598177,0.35543073214,6.01701166815,46.3245545741,2421,2421,33.0135,5.26421291334
5.70348127848,0.357211,134.014,0.357149776684,6.96747696948,2.77134973539,0.000373007,0.0598733177277,5.677387705,0.35715,-0.340745,5.83614078845,1.0,0.00725467549749,0.357149776684,6.01671326862,34.3440286136,2422,2422,33.0135,3.40931881297
5.68425587003,0.355687,134.024,0.355682406952,7.70901366214,5.28135536863,0.000326203,0.0602142301414,5.67721416481,0.355687,-0.339689,5.83602385334,1.0,0.006745397906,0.355682406952,6.01337163774,40.6048249258,2423,2423,33.0135,5.58890394208
5.6989695436,0.35587,134.026,0.355873982409,7.39980023298,5.24083019403,0.000189454,0.0588297691119,5.6791580409,0.355867,-0.340013,5.83797076294,1.0,0.00682519428829,0.355873982409,6.01696171057,33.9565811855,2424,2424,33.0135,3.57075646377
5.68594751214,0.357615,134.032,0.357589073647,7.04837189652,2.73175153774,0.000319859,0.0613082576952,5.67725778926,0.357614,-0.341734,5.83599490738,1.0,0.00700705688763,0.357585873987,5.99869777332,30.0980268663,2425,2425,33.0135,3.1030179113
5.68524171764,0.355576,134.024,0.3555787474,7.06847882567,4.66233257231,0.0002109,0.0593112763824,5.6759603212,0.355576,-0.339475,5.83477083431,1.0,0.00682929318038,0.3555787474,6.01661291684,23.0097115271,2426,2426,33.0135,2.69303991457
5.69175027384,0.35599,134.069,0.355945648708,7.1432900446,5.37597034796,0.000474119,0.0602377760744,5.67567011929,0.35598,-0.340009,5.83450709661,1.0,0.0071022418412,0.355945648708,6.01938017927,38.1761724816,2427,2427,33.0135,3.66853532511
5.69618339983,0.355649,134.101,0.355661038926,6.96928219722,5.17974078991,0.000275353,0.060470150794,5.67427061007,0.355643,-0.339626,5.83293528376,1.0,0.00667553427893,0.355656215361,6.02049645497,36.8278865229,2428,2428,33.0135,3.31394828733
5.70261609181,0.356648,134.119,0.356664861057,7.19471208721,4.36894513799,0.000222466,0.0619255635414,5.67730336686,0.356648,-0.340887,5.83608666623,1.0,0.00700731392268,0.356664861057,6.01467094144,29.312893415,2429,2429,33.0135,3.1117432691
5.69247646301,0.35758,134.119,0.357584125842,7.20442934982,1.92026012836,0.00021808,0.0603882843832,5.67598092556,0.35758,-0.341097,5.83486185738,1.0,0.00693775807511,0.357584125842,6.02931112296,31.3045624908,2430,2430,33.0135,3.2079956391
5.70579988684,0.355069,134.129,0.355032999869,7.20758731287,1.80744737561,0.000325855,0.0609246929075,5.6767358822,0.355068,-0.338744,5.83562873867,1.0,0.00752175956825,0.355032999869,6.01385397331,45.7389896896,2431,2431,33.0135,4.01423550196
5.70020042481,0.358281,134.16,0.358273873632,6.67559664518,3.82230114495,0.000348791,0.0603803814594,5.67609291849,0.358281,-0.34214,5.83485472119,1.0,0.00712223486659,0.358273873632,6.0019397259,16.4148553282,2432,2432,33.0135,1.80292756356
5.68971025178,0.358197,134.209,0.358216482161,7.37541026237,5.3565819695,0.00030486,0.0594560677138,5.67601447388,0.358195,-0.342419,5.83481644949,1.0,0.00648410678625,0.358216482161,6.02965370297,31.3156608004,2433,2433,33.0135,4.09447781656
5.69355981584,0.356564,134.248,0.356555676285,7.07932880613,5.25140395572,0.000215359,0.0602077004861,5.67701229041,0.356564,-0.340618,5.8358305063,1.0,0.00644834322298,0.356555676285,6.01896774884,34.6710355879,2434,2434,33.0135,3.39155106146
5.70738163529,0.358459,134.27,0.358445571928,7.15678535514,2.79720465185,0.00029067,0.0603694766395,5.67680562807,0.358458,-0.342507,5.83557352205,1.0,0.0069747036948,0.358445571928,6.00786377181,32.3756196429,2435,2435,33.0135,3.12547902809
5.6957003961,0.358857,134.29,0.358857721747,6.62664154804,5.151478049,0.000246155,0.0606713724238,5.6771486699,0.358857,-0.342871,5.83594039448,1.0,0.00659068237803,0.358857721747,6.01457248179,24.0723304097,2436,2436,33.0135,2.08228206729
5.69472940123,0.35582,134.304,0.355843639643,7.18118135727,5.32415168937,0.000235332,0.0600623676818,5.67573695577,0.355819,-0.339752,5.83451886428,1.0,0.00677348013517,0.355843639643,6.02013476336,18.5955976871,2437,2437,33.0135,2.51421971092
5.68775971634,0.357831,134.316,0.357798150151,7.65641950043,5.40571805439,0.000220461,0.0605205301212,5.6764765342,0.357831,-0.341329,5.83523261016,1.0,0.00696861618724,0.357798150151,6.0075240565,44.8101270309,2438,2438,33.0135,4.95825556211
5.70802099981,0.360217,134.344,0.360213415857,6.96749318141,3.58974370396,0.000244407,0.0600621734436,5.67422815964,0.360205,-0.343641,5.83302051105,1.0,0.00691462870476,0.360213415857,6.01877178255,27.3666787926,2439,2439,33.0135,2.61814840147
5.69824449771,0.357138,134.361,0.357114060513,7.52922473236,4.38502452154,0.000268812,0.0610540824766,5.67663872567,0.357138,-0.340701,5.8354185854,1.0,0.00675471871637,0.357114060513,6.01766668912,37.9277035297,2440,2440,33.0135,4.55308677236
5.69788828398,0.357613,134.386,0.357594335615,7.36752647501,2.81378335359,0.000290916,0.0622607330718,5.67716876774,0.35761,-0.341676,5.8358991052,1.0,0.00653770736327,0.357594335615,6.03264320885,51.6098727344,2441,2441,33.0135,4.7538149165
5.69355277512,0.357052,134.382,0.357033973137,6.87180208233,2.85282688391,0.000220975,0.0618813189175,5.67686963434,0.357052,-0.341149,5.83554447533,1.0,0.00690412816834,0.357033973137,6.01411585422,16.9355990973,2442,2442,33.0135,2.1842482554
5.69468900651,0.35998,134.41,0.359990385124,6.64938830267,3.68175674726,0.000249455,0.0596828813765,5.67722325217,0.35998,-0.343753,5.83605323305,1.0,0.00690977250419,0.359990385124,6.00266424569,13.4610993152,2443,2443,33.0135,1.58534051523
5.69585214748,0.358242,134.439,0.358216120839,7.25840365435,4.27730111083,0.000218917,0.060384140029,5.67638613499,0.358236,-0.34203,5.8352299659,1.0,0.00673143985731,0.358216120839,6.01650240945,27.4099194428,2444,2444,33.0135,3.27752995936
5.70114538834,0.356673,134.453,0.356674305766,6.71149486343,5.08772229166,0.000228555,0.0600405042348,5.67648633354,0.356659,-0.341019,5.835195376,1.0,0.00684627805985,0.356674305766,6.00503013921,23.2444784822,2445,2445,33.0135,2.22121611019
5.69696915832,0.355873,134.508,0.355790111049,7.46029158612,4.48313857241,0.000267617,0.0608552835698,5.67436600089,0.355794,-0.339891,5.83314302399,1.0,0.00702793716058,0.355790111049,6.03171804314,28.3696492618,2446,2446,33.0135,3.58033637334
5.70391640902,0.356916,134.527,0.356914542346,7.18813425017,4.81215067158,0.000260226,0.0584770087912,5.67585371337,0.356916,-0.340882,5.83460985564,1.0,0.00658131679788,0.356914542346,6.01706220712,42.3119321153,2447,2447,33.0135,3.90382404978
5.69578662154,0.355276,134.545,0.355282719962,6.75427318101,5.36804493123,0.000219716,0.0606553991238,5.6757029598,0.355276,-0.339599,5.8344354324,1.0,0.00702613372019,0.355282719962,6.01914154376,20.5521558208,2448,2448,33.0135,2.00573965468
5.69825134624,0.357868,134.556,0.357843528782,7.037191412,4.42385557826,0.000401978,0.0610209810659,5.67663137564,0.357868,-0.341748,5.83541570937,1.0,0.00745093752244,0.357843528782,6.01254432245,20.3159182244,2449,2449,33.0135,2.09866363713
5.70177873967,0.358128,134.569,0.358149194723,7.57954585652,3.84773650766,0.000179217,0.0623631524358,5.67747101082,0.358128,-0.341856,5.83627165503,1.0,0.00658588886954,0.358149194723,6.03447553673,49.9591530486,2450,2450,33.0135,5.37651877771
5.68509286311,0.356109,134.583,0.356088029157,6.75665195537,2.87527037114,0.000208279,0.0614345581809,5.67581254169,0.356107,-0.340124,5.83455955128,1.0,0.00678436679811,0.356088029157,6.02166699463,18.9244411351,2451,2451,33.0135,1.93766625119
5.69206088738,0.355099,134.608,0.355118143974,7.31538858431,2.77768933363,0.000247218,0.0607586722719,5.67710118168,0.355094,-0.33904,5.83583090726,1.0,0.00664939272362,0.355118143974,6.01371044791,51.9247970663,2452,2452,33.0135,4.9415244548
5.70721566153,0.358431,134.652,0.358407098068,7.63903947291,2.76074290314,0.000265169,0.0612713529664,5.67616418533,0.35843,-0.342345,5.83487896908,1.0,0.0068164636326,0.358407098068,6.00472277571,39.8671396628,2453,2453,33.0135,5.11810731882
5.69298674922,0.35623,134.663,0.356291351414,6.92259681365,3.64320352058,0.000229369,0.0593780061887,5.6757624299,0.35623,-0.339862,5.83455546636,1.0,0.00683358818414,0.356291351414,6.03032612535,25.1078845416,2454,2454,33.0135,2.64431054187
5.69747691413,0.357984,134.671,0.357986188058,6.88662199841,5.22714335438,0.00036631,0.0616072597031,5.67575746013,0.357984,-0.341737,5.83453279291,1.0,0.00730089182894,0.357972524043,6.01074377506,27.1869432748,2455,2455,33.0135,2.6595467828
5.6929909251,0.355917,134.687,0.355898110076,7.41341412813,3.69120744001,0.000243433,0.0604418940433,5.67559324584,0.355912,-0.33941,5.83432364132,1.0,0.00667591337748,0.355895868529,5.99346037357,31.8185097283,2456,2456,33.0135,3.8197546952
5.6967175353,0.356142,134.707,0.356157600136,6.79551152954,1.81127383993,0.000228182,0.06135960491,5.67714321462,0.356142,-0.340299,5.83596023258,1.0,0.00679851873491,0.356157600136,6.01050130989,24.0778913219,2457,2457,33.0135,2.37251523352
5.69829694465,0.354621,134.706,0.354601075386,6.87780239417,2.86565093057,0.000284453,0.0602899244255,5.67613229692,0.354621,-0.338552,5.83492537678,1.0,0.00654388493602,0.354601075386,6.01499340784,21.3183320974,2458,2458,33.0135,2.32568962624
5.70230818209,0.357584,134.702,0.357624114485,6.95526029003,5.42191552492,0.00022866,0.0613959847188,5.67513933694,0.357583,-0.341137,5.83387128487,1.0,0.00703191202453,0.35762338916,6.02741289069,34.6330637513,2459,2459,33.0135,3.14987527256
5.69064435528,0.357793,134.714,0.357797682763,7.34273104838,3.72319452226,0.00025173,0.059637448845,5.67921512598,0.357793,-0.341982,5.8379973534,1.0,0.00701651966542,0.357797682763,6.02413303441,54.3192417851,2460,2460,33.0135,4.61201444159
5.69496769887,0.35813,134.733,0.358093285423,6.77834752002,2.85231699236,0.000381048,0.062946175996,5.67768353477,0.35813,-0.342044,5.83650236261,1.0,0.0073021824888,0.358093285423,6.02122980367,20.7153145384,2461,2461,33.0135,2.25616201292
5.68967747894,0.357592,134.726,0.357546517012,7.0107298833,5.37423860287,0.000345672,0.062459910319,5.68108281575,0.357571,-0.341446,5.8399218534,1.0,0.00673067251335,0.357546517012,6.01638413838,18.1951071485,2462,2462,33.0135,2.10547570063
5.71098966475,0.357703,134.723,0.357674187343,6.91578752798,5.39276054398,0.000302936,0.0597699640605,5.67582686882,0.357685,-0.341645,5.83459708249,1.0,0.00692269224594,0.357674187343,6.01535769506,25.360872287,2463,2463,33.0135,2.53802874617
5.70290244146,0.356507,134.72,0.356520862144,7.37162441229,4.36721071306,0.000251185,0.0607395335926,5.67517012881,0.356507,-0.340178,5.83395262724,1.0,0.00702994747189,0.356520862144,6.01312746687,36.5590700034,2464,2464,33.0135,3.89663873044
5.68729980537,0.356684,134.724,0.356681924765,7.13695663171,1.88837728996,0.000204079,0.0603842372911,5.67781439192,0.356684,-0.340383,5.83668245211,1.0,0.00679119504232,0.356681924765,6.01026756926,18.3187241096,2465,2465,33.0135,2.52269215427
5.69727257283,0.356661,134.757,0.356666338193,6.71483317969,5.34845846586,0.000195769,0.0605446370995,5.67730368216,0.356661,-0.340393,5.8360294369,1.0,0.00672684162934,0.356666338193,6.01135309525,22.3828665077,2466,2466,33.0135,2.06672295339
5.7050443577,0.35717,134.751,0.357137115803,7.45190952037,2.82277989012,0.000230501,0.0603897389069,5.67616297566,0.357155,-0.341189,5.83492063993,1.0,0.00684090463413,0.357137115803,5.99843844692,56.7898787719,2467,2467,33.0135,5.14535473999
5.69176621459,0.357293,134.761,0.357313409392,7.67614293245,5.51352897688,0.000189792,0.0611573502515,5.67517240938,0.357293,-0.341598,5.83394950559,1.0,0.00655982611986,0.357313409392,6.00386038795,36.9973709482,2468,2468,33.0135,4.68307620477
5.69760182911,0.356063,134.772,0.356073461298,6.90517157136,5.10853997347,0.000199411,0.062106656621,5.67739365589,0.356063,-0.33985,5.83616621079,1.0,0.00653437230538,0.356073461298,6.0353124312,16.0729766193,2469,2469,33.0135,2.03783488825
5.70573359404,0.358866,134.786,0.358853804631,6.88455922457,3.67498591961,0.000210043,0.0605388846847,5.67844747862,0.358866,-0.342996,5.83726935617,1.0,0.00696448404898,0.358853804631,6.02220989185,29.0690455947,2470,2470,33.0135,2.42912369445
5.68614964954,0.356458,134.802,0.356486035184,6.81955448282,5.34909777961,0.000194329,0.0601249145084,5.67496230173,0.356458,-0.340573,5.83370130574,1.0,0.00660908437569,0.356467913509,6.01025410151,14.8928692158,2471,2471,33.0135,1.79546411315
5.70549554684,0.356335,134.794,0.356333990781,7.85505968596,5.20030926223,0.00034448,0.0616644799364,5.67447987422,0.356332,-0.340535,5.83325006881,1.0,0.00721171770781,0.356333990781,6.02674483103,51.4274726053,2472,2472,33.0135,5.21432634913
5.69332117733,0.355813,134.793,0.355812271705,7.35469508559,5.3583597826,0.000188313,0.0612224846702,5.6799452962,0.355801,-0.339334,5.83873692827,1.0,0.00674275045338,0.355801494925,6.0303101769,25.4299408253,2473,2473,33.0135,3.58326024317
5.6957759025,0.355708,134.802,0.355686069673,7.8338869624,4.57471447548,0.00025406,0.0598924427171,5.6744755908,0.355701,-0.339557,5.83316268419,1.0,0.00668253578174,0.355686069673,6.0105181611,60.2776161563,2474,2474,33.0135,6.7700564984
5.68736713421,0.357391,134.836,0.357359538089,7.62273649133,5.39011879989,0.000256646,0.0592990401331,5.67694339734,0.357391,-0.341646,5.83566972166,1.0,0.00676774357185,0.357359538089,6.00603879178,55.2967454404,2475,2475,33.0135,5.46035277171
5.68436615427,0.357108,134.848,0.357114055837,7.3107824949,1.83392969334,0.000212048,0.0610116201855,5.67923420644,0.357108,-0.341056,5.83805941856,1.0,0.00689489256882,0.357114055837,6.01655967932,56.9877995222,2476,2476,33.0135,5.54807177683
5.7032102449,0.356125,134.871,0.356125813797,7.50297644012,4.91262964894,0.00015902,0.0617419117168,5.67632215574,0.356124,-0.340355,5.83506135463,1.0,0.00641461404079,0.356125813797,6.02873345802,41.4499926755,2477,2477,33.0135,4.51416400649
5.70540260707,0.3561,134.879,0.356092142317,7.56293325147,2.7610116151,0.000268303,0.0584681594707,5.67563504378,0.356088,-0.34021,5.83441145213,1.0,0.007067340566,0.356092142317,6.02292518365,31.197864905,2478,2478,33.0135,4.22330089478
5.70399465344,0.356667,134.884,0.356679208685,7.52484125621,5.15206232704,0.000270488,0.0601931202665,5.67576166883,0.356667,-0.341021,5.83453357117,1.0,0.00693974979908,0.356679208685,6.02440279992,34.251194872,2479,2479,33.0135,4.14380914402
5.70457548996,0.358212,134.889,0.358225325942,7.50977950398,5.4347386597,0.000227967,0.0602481073952,5.67700950575,0.358209,-0.341744,5.83573662825,1.0,0.00672800402397,0.358220245662,6.01065340258,66.7190439037,2480,2480,33.0135,6.09925849893
5.70268653455,0.356798,134.912,0.356777265188,8.06891596288,5.34845894327,0.000227488,0.0601527743597,5.67699488083,0.35677,-0.340888,5.83572792142,1.0,0.00685227503825,0.356759279771,6.0067530185,49.3048897693,2481,2481,33.0135,6.11760343454
5.7007921336,0.356248,134.946,0.356277746888,7.16045908818,4.55957346902,0.000206263,0.0602461725276,5.67612582366,0.356239,-0.340486,5.83490002068,1.0,0.00654053308286,0.356277420459,6.01837223948,24.9447639337,2482,2482,33.0135,2.82352995743
5.70217975981,0.357073,134.959,0.357056890234,6.89215676178,4.74721833578,0.000163421,0.0616133704305,5.68119464876,0.357053,-0.341068,5.84008626533,1.0,0.0065272009986,0.35704310584,6.01862921535,16.151863756,2483,2483,33.0135,1.77545498216
5.6999407993,0.355506,134.987,0.355514309842,7.47224436015,2.81911062192,0.000318713,0.0604423249179,5.67639019692,0.355506,-0.339676,5.83525351281,1.0,0.00719650048631,0.355514309842,6.01079244141,30.2035075773,2484,2484,33.0135,3.52615020339
5.69838738522,0.356007,135.012,0.355982639113,7.11517679291,5.20086727064,0.000194754,0.0607763484165,5.6772898934,0.356007,-0.339881,5.83603918932,1.0,0.00651408269337,0.355982639113,6.01205833581,26.9836066287,2485,2485,33.0135,3.00593562194
