AverageY,AverageQLoss,StdReturn,AverageDiscountedReturn,AverageAbsY,Iteration,AveragePolicySurr,MaxReturn,AverageQ,AverageAbsQYDiff,Epoch,AverageAbsQ,AverageEsReturn,AverageReturn,MinReturn,AverageAction,PolicyRegParamNorm,QFunRegParamNorm,MaxEsReturn,MinEsReturn,StdEsReturn
23.5965467007,1.5325,824.871417769,170.729711862,23.6033968676,491,-23.8507,3162.3933701,23.5943,0.608765175285,491,23.607,496.636562483,1251.36056136,201.770559158,0.991533,94.7647,90.8309,949.922425864,3.19512363978,341.108369234
23.6017567179,1.68097,992.088436317,192.801341862,23.6104433982,492,-23.8511,3177.19683979,23.5996,0.625930601597,492,23.6131,407.437013984,1619.80227684,184.32570516,0.992029,94.8338,90.9201,960.009818188,27.2947050861,320.988405607
23.5357839534,1.68629,898.490134226,185.515357578,23.5462946627,493,-23.782,3100.00568576,23.534,0.629709975529,493,23.549,229.561981596,1694.13136185,279.566750032,0.991189,94.9308,91.0295,918.14464079,0.249753688699,300.796266127
23.5542484804,1.61648,698.700498172,170.730382953,23.5647026962,494,-23.8117,2880.45362339,23.5539,0.631881463855,494,23.572,317.74894628,1158.8648029,190.688745728,0.990746,95.013,91.0866,1043.68155705,2.18696667147,340.668368873
23.6670057009,1.62102,795.238600417,118.037704788,23.6744077286,495,-23.9286,2547.13488687,23.6654,0.622781401362,495,23.678,296.701075676,1256.96997347,79.1751578688,0.989676,95.0794,91.1541,565.366292341,0.647127746478,205.422306824
23.6162920621,1.7051,710.647911353,195.382870848,23.6232383548,496,-23.8792,2836.99079451,23.6139,0.650738706653,496,23.628,493.492349249,1269.27976823,293.311085644,0.991096,95.1593,91.252,818.902822604,192.379469244,227.079247077
23.7144244172,1.60766,1039.2093051,167.405875924,23.7203457078,497,-23.9721,3401.68004163,23.7133,0.631843832438,497,23.7232,961.100901847,1249.89614358,103.413459834,0.991817,95.2163,91.3254,1679.74836044,367.604793375,542.940960862
23.7832145053,1.63396,824.142072686,170.512653733,23.7890617169,498,-24.0355,2844.15426959,23.7801,0.63428036117,498,23.7896,339.435449405,1384.67079169,57.0435012106,0.990064,95.3472,91.3929,820.419114942,14.8665105828,268.404959826
23.7586924119,1.59387,670.453201416,156.704110686,23.7661262757,499,-24.0091,2436.65614538,23.7572,0.641975677839,499,23.7711,314.04431719,1026.80867726,101.054871496,0.992081,95.4195,91.4891,1069.18297218,-3.76789734835,365.733178673
23.8164318216,1.66863,755.602739701,179.565442588,23.828365564,500,-24.0737,2883.59724938,23.8153,0.651886285563,500,23.8336,531.164673404,1648.87782639,375.959986233,0.992295,95.518,91.5656,709.74370127,405.463468968,112.088911638
23.7437669697,1.90238,906.676093875,169.837731763,23.7526690885,501,-23.9944,2737.51696206,23.7412,0.652351234865,501,23.7561,502.122163264,1327.40949939,99.4607513915,0.991463,95.642,91.6507,1265.6258124,18.1049268046,463.159968218
23.7900845322,1.66982,843.60079936,179.34107999,23.8008372734,502,-24.0445,2818.96700574,23.7885,0.639494485325,502,23.8044,322.696639714,1491.33682276,203.800720709,0.992956,95.7266,91.7214,943.583380648,-0.986824156942,291.879219127
23.7348548578,1.80734,830.302829835,172.611888852,23.7427444648,503,-23.9942,2895.59247377,23.7329,0.651178145118,503,23.7485,428.799367768,1226.87743992,225.786816679,0.99219,95.8296,91.765,773.403836293,186.449922615,234.640982871
23.7955791806,1.7448,868.923800682,194.426213061,23.8060661907,504,-24.0555,3413.39961762,23.7944,0.644122630576,504,23.8086,250.531108289,2128.18460886,579.524590797,0.993353,95.9125,91.8902,833.972555704,52.6864059767,265.658225696
23.8462554664,1.49787,913.200817933,190.390935029,23.8550172156,505,-24.1058,3181.22276431,23.8441,0.634807691176,505,23.8586,274.719541312,1200.44519786,117.98237331,0.991931,96.0061,91.9451,820.877209964,-3.6639023643,278.711429264
23.8931852042,1.73399,884.747771027,161.156635036,23.9005691603,506,-24.1646,3319.61934025,23.8918,0.651992714293,506,23.9079,444.379909647,826.668109297,84.8901986159,0.992713,96.0443,92.0098,664.699039076,154.847935541,183.596156415
23.9186505329,1.8423,615.636095616,199.450286173,23.9273841572,507,-24.1825,3000.12941469,23.9174,0.656661771478,507,23.9306,373.103539267,2304.54781747,800.929814306,0.990865,96.0873,92.0993,1030.69305391,0.384232945387,377.03350932
23.8876195696,1.82759,1031.19174839,172.50545645,23.8927866974,508,-24.1373,3206.17439306,23.8851,0.654185853941,508,23.8978,155.055200274,1209.20673417,107.011957376,0.991854,96.1466,92.1725,187.106566874,102.37454422,37.5415734291
23.957283256,1.99411,1258.36608902,184.553110784,23.9665426434,509,-24.2109,3585.71453239,23.9549,0.665328287441,509,23.9693,1167.26823008,1689.19576591,103.746547129,0.993216,96.205,92.2557,2120.52805367,78.8733349829,810.354404217
23.9363867466,1.47179,692.57984277,210.362635407,23.9438833471,510,-24.1785,3103.38559404,23.9353,0.625085656661,510,23.9492,270.850226002,2327.44695281,947.292078294,0.992193,96.3184,92.3416,889.430291798,-1.36806708336,281.814305395
24.0337498985,1.80913,801.808070183,191.613087394,24.0409246551,511,-24.2677,3204.80108806,24.0311,0.65008959406,511,24.0439,300.416395125,1112.53895291,237.882289941,0.993154,96.3746,92.4484,919.193690694,5.00796238817,309.862351324
23.8993531008,1.74552,731.582009337,174.494049977,23.9094568027,512,-24.1434,3243.37185346,23.8972,0.650634197978,512,23.9131,241.184557339,1112.02617792,146.910533445,0.991778,96.4341,92.5526,440.611058898,62.5319155988,155.047572459
23.9055537823,1.75901,900.340611454,184.520673422,23.9178045296,513,-24.1625,3211.55421677,23.9052,0.651897039432,513,23.9242,838.618784436,1377.70743683,126.617948717,0.992403,96.5064,92.5952,2298.04993048,0.716001455157,845.412892506
23.9474257706,1.94914,849.682390899,192.415040665,23.9592478565,514,-24.193,3159.16633311,23.9462,0.658169002545,514,23.9657,539.47430328,1757.15602586,420.159894858,0.991101,96.6018,92.6497,1656.78779733,41.5568429769,585.065849923
23.9503314683,1.62059,675.192186329,170.374383702,23.9633496322,515,-24.1934,2689.72208556,23.9477,0.63557600429,515,23.9662,450.852071385,1533.23715495,363.580984022,0.991087,96.6781,92.7136,917.539278622,65.3531030804,352.608344628
24.0397898349,1.54114,591.072582378,198.29810031,24.0494101983,516,-24.2923,2549.9613391,24.0381,0.631135670521,516,24.0526,282.829713845,1685.34387659,748.714514153,0.992332,96.7127,92.7856,993.400393066,0.555160179375,321.976240796
24.0428779052,1.7147,800.900796378,83.4036062516,24.0516918683,517,-24.2939,2732.30199948,24.0427,0.651731266075,517,24.0592,214.890824355,505.953832261,47.7137316864,0.990347,96.7786,92.8274,630.922625017,-5.47687966408,205.197678846
24.0017968236,1.94438,319.973725218,148.977963146,24.0171439942,518,-24.2661,1524.48425059,24.0001,0.671956287423,518,24.0201,315.426106467,595.50616178,53.2777769954,0.99094,96.8286,92.9534,744.474713951,2.98766540909,231.196948892
23.9880328879,1.93762,701.616071258,160.089693766,24.0014232669,519,-24.2429,3008.09100776,23.9854,0.661722105268,519,24.0052,242.204567811,1051.34807326,121.024543259,0.99152,96.8913,93.043,477.417632701,19.3913203657,177.446224732
24.0584119167,1.93684,576.418564092,155.955796959,24.0702268553,520,-24.3146,2670.27075474,24.0577,0.662393444671,520,24.0753,288.850659783,838.960493761,66.6866423085,0.990882,96.9886,93.1146,579.053023664,26.865277059,238.619997482
24.0500327094,1.79112,877.73627858,161.198908681,24.0645316692,521,-24.308,3155.8189757,24.048,0.656290806415,521,24.0697,321.146369246,1189.49424172,80.8095892727,0.991416,97.0565,93.1692,696.028278739,4.10855364519,204.367094097
24.1049890702,1.80083,607.176095952,161.723764984,24.1188662123,522,-24.3695,2847.83822567,24.1036,0.650243097196,522,24.1232,653.940695415,797.771044398,76.4617655272,0.990733,97.1499,93.2213,1885.03100542,-3.55721699566,754.661228733
24.1297443655,1.79775,393.465873926,184.206298317,24.1416419703,523,-24.3894,1709.34186353,24.1296,0.650414830831,523,24.1484,258.206101184,951.435842845,89.0270682726,0.992891,97.2458,93.2713,634.656150121,0.773684023721,215.36666101
24.1638533488,1.85745,633.135287761,190.553494665,24.1754278357,524,-24.428,2973.25666706,24.1628,0.645689890499,524,24.1781,293.63326798,995.978058982,53.5477871259,0.992204,97.2916,93.3583,519.288743661,24.6321279534,210.584429945
24.1731248707,1.89549,786.749270861,194.722946597,24.1860698883,525,-24.4329,3252.26892009,24.1718,0.659270788681,525,24.1899,371.2154893,1889.36855642,554.937142892,0.991882,97.3932,93.4682,1135.15024593,-0.0290779769025,391.286702776
24.1602347335,1.80559,589.673715509,169.433996277,24.1707708715,526,-24.4381,3088.75811813,24.159,0.661989849715,526,24.1739,730.438902283,1979.00775212,1144.14471626,0.992441,97.4621,93.5663,1375.36505177,354.384621393,458.12612608
24.264673922,1.81114,696.206623045,154.566030341,24.2749202948,527,-24.5337,2900.64769853,24.2636,0.657753356819,527,24.2795,464.927628278,1513.52444155,86.6077830519,0.992342,97.5141,93.6693,947.988410369,-1.83741341176,327.195232977
24.2851769113,2.0378,473.759586458,196.794838031,24.2935371871,528,-24.5586,2257.24849694,24.2831,0.67382720717,528,24.2958,406.087788056,1158.66872547,16.0677213068,0.992991,97.6188,93.7311,1004.48882442,11.9016317359,327.93207876
24.3472780175,1.72228,1023.37386229,175.310099694,24.3558146236,529,-24.6111,3277.99015425,24.345,0.656676902091,529,24.3578,383.946754247,1548.50962679,348.428051763,0.99293,97.6859,93.7925,809.925807938,-32.3401746829,389.479694487
24.2790455307,1.75854,671.05376645,138.701762286,24.2877445068,530,-24.5539,2643.02358459,24.2778,0.663599479899,530,24.2923,206.202166168,863.158698111,52.3183914416,0.991645,97.7696,93.867,558.648915564,0.332949330052,195.134613357
24.3891340504,1.76783,854.552507804,160.885064052,24.3985751113,531,-24.6461,2837.53772657,24.3857,0.649680140281,531,24.3999,293.839944313,1856.42500136,399.786949534,0.991029,97.823,93.9117,775.781798354,1.9640235414,296.99852118
24.3678893174,1.84891,728.335846429,157.806822512,24.3801284721,532,-24.6358,2935.76541275,24.3668,0.656525433421,532,24.3832,501.618767735,2072.02405987,814.449555882,0.992465,97.9217,94.029,1406.17741804,10.4456448843,640.407417912
24.3529113675,1.99054,752.494603424,183.126211272,24.3628052314,533,-24.6201,2949.21669605,24.3526,0.669690070548,533,24.3667,245.67392111,1162.80072315,76.5922940162,0.99208,98.0341,94.0848,1023.71268375,-4.71176754576,311.03856161
24.4450723754,1.84523,913.58484123,191.412023053,24.4547464499,534,-24.7242,3058.94640154,24.4438,0.654964713182,534,24.4604,614.473768472,1759.07420598,69.6443172907,0.99224,98.0989,94.1462,1231.99793535,191.77583116,436.856207883
24.4910217602,1.72261,883.964510614,169.413501241,24.4994594379,535,-24.7543,2938.13789598,24.4879,0.657527482407,535,24.5007,473.644362979,1361.12905238,109.029509954,0.990807,98.2128,94.235,1170.06874452,92.1272321272,420.037227018
24.5375661777,1.75944,1212.70419044,148.692004824,24.5459264734,536,-24.8075,3092.37130608,24.5371,0.647696361697,536,24.5516,183.739667174,1474.0762351,72.7899880319,0.99295,98.2684,94.3096,791.843920518,-7.03848378595,257.105713254
24.5019775562,1.79364,967.349630084,97.8611058969,24.5121516701,537,-24.7649,3216.65987226,24.4991,0.648808074001,537,24.515,773.327163957,717.131822913,21.7484222709,0.993236,98.345,94.3956,1429.85213475,29.6757283023,574.930000348
24.538804944,1.79857,607.595150706,143.801621572,24.5505113976,538,-24.8047,2720.26961636,24.5371,0.652388588727,538,24.5546,566.834410462,606.021217786,35.0920205737,0.992783,98.4361,94.4637,1434.74236327,112.459223823,538.817950204
24.6145623919,2.06528,706.649462195,149.119158126,24.6275209694,539,-24.8852,2638.81786806,24.612,0.668608068373,539,24.6316,223.413255674,834.708879216,19.4060698088,0.993548,98.4917,94.5476,756.593899211,1.3391754181,243.308917852
24.5989901396,1.70682,912.865899568,163.342024574,24.6110764695,540,-24.8682,3292.3285111,24.5978,0.646176553942,540,24.6156,440.68068679,1809.53128511,218.328982142,0.993155,98.5756,94.6472,586.855169758,265.624250293,115.437477297
24.6222155703,2.06302,927.65157442,192.245084436,24.6358121053,541,-24.8969,3382.36973703,24.6226,0.674787801987,541,24.6429,503.872163532,2054.9769975,434.569135556,0.992448,98.5875,94.6879,944.237728945,-1.90005627298,374.512112507
24.644912093,1.74408,792.063231695,152.645613455,24.6547005721,542,-24.917,3046.18489768,24.6418,0.654758377546,542,24.6574,391.556113486,1602.58688187,249.526720225,0.992775,98.7114,94.7643,672.648628484,159.274881925,165.103981441
24.6828864643,2.03795,672.262174813,172.57085758,24.6931939771,543,-24.9549,2933.15125342,24.6817,0.660584900328,543,24.6968,280.326129534,1681.60401643,543.628595832,0.992363,98.7845,94.8176,445.172037736,129.161439261,113.807130759
24.7201969218,1.79918,794.854490284,169.987607845,24.7330177814,544,-24.9914,3092.02225546,24.7176,0.662380809112,544,24.7354,370.134408965,1404.43084595,378.752909014,0.99246,98.8621,94.9151,896.896581478,-0.386765700242,279.303750549
24.7129395123,1.72549,832.623959599,160.041165618,24.7236599404,545,-24.9785,3224.76760422,24.7122,0.653735135849,545,24.728,330.14844503,1082.7754557,11.204550017,0.993506,98.9761,94.9722,860.22200279,41.2306014687,317.494732205
24.8042023953,1.73369,667.320903044,180.935495812,24.814935772,546,-25.0654,2717.43416092,24.8018,0.648760054586,546,24.8181,646.304970865,1241.31340235,88.2746895498,0.992933,99.0723,95.0404,1021.08249567,-4.6438734817,379.32534323
24.7765047279,1.91956,1050.13227535,115.653988552,24.7903426804,547,-25.0582,3274.51875378,24.7746,0.662058498425,547,24.7923,397.698603521,1433.90827319,27.0402820059,0.992742,99.1452,95.1103,1068.59525391,2.1654537612,412.304672776
24.8219420361,1.89484,1076.07807691,136.679711489,24.8361867952,548,-25.0905,3227.9937017,24.8196,0.656143715952,548,24.8386,423.931564878,1443.22960723,269.65102936,0.992233,99.1941,95.1559,1744.23750057,2.4932447506,670.536664161
24.8612941775,1.89028,856.955418215,100.368030966,24.8757516726,549,-25.1264,2898.73844851,24.8598,0.658201329068,549,24.8815,360.630055978,1031.77997284,35.3587805298,0.990713,99.305,95.2232,1053.51307255,-2.0991715681,393.212740809
24.8762245608,2.02612,427.11153843,173.487565459,24.8891951977,550,-25.1464,1758.58596825,24.8739,0.682132468066,550,24.8909,404.22882741,588.873946933,109.675299032,0.993041,99.3513,95.3351,807.933519228,20.037008502,271.467780356
24.8585765655,1.95104,914.908100871,129.696756869,24.8714431799,551,-25.1223,3125.97568009,24.8568,0.666757010639,551,24.8741,180.21592991,1327.51968799,161.53061219,0.99169,99.4425,95.4081,515.450966382,-3.18484666842,178.7044435
24.8829175618,2.05668,912.858307491,94.5115796204,24.8959012883,552,-25.1584,3122.62290083,24.8802,0.678260672915,552,24.8987,665.895514489,696.599611081,-11.5365790777,0.990864,99.4997,95.4597,1266.42484439,266.532718385,399.197053178
24.8641064021,1.90425,723.607020755,130.41042434,24.8769544215,553,-25.1341,2608.90503079,24.8636,0.670995524854,553,24.8831,507.952539345,937.728220641,99.7914340954,0.992613,99.5518,95.5486,1606.54888632,-3.20678487156,645.642608906
24.9722983754,1.76256,984.240057613,119.409390784,24.9826893974,554,-25.223,2972.7407201,24.9709,0.651755561798,554,24.9879,348.524934448,1497.99042675,68.9859125136,0.992701,99.6317,95.5928,546.771832054,46.6406017641,200.966877534
24.892153834,2.07028,882.335414252,162.862310557,24.9045204916,555,-25.1409,3379.54831457,24.8906,0.676338804337,555,24.9084,483.423136427,1128.57638878,120.165014494,0.992667,99.6916,95.6414,1039.01439885,90.7485226201,372.860094283
24.9311148951,1.83749,609.50995518,168.584659101,24.944617573,556,-25.1881,2811.22462184,24.9297,0.662221533692,556,24.9458,758.359626051,1015.27703653,282.771346193,0.991879,99.7894,95.7155,1865.67580483,156.888708677,783.963394706
24.930268922,2.02848,892.339228066,167.585220484,24.9440984283,557,-25.1882,3127.49805415,24.9283,0.682437276377,557,24.9478,330.103867805,1322.96008011,181.190750739,0.992782,99.8665,95.7699,523.372279043,134.639374327,141.645796121
24.9803112462,1.93037,616.936693854,112.369376573,24.9944228379,558,-25.229,2596.13013116,24.979,0.663727527686,558,24.9994,261.343258941,759.791194838,-30.1311103852,0.990027,99.9316,95.8685,456.675654356,2.95041223143,176.276558493
24.9413130614,1.99608,772.906169074,153.397579145,24.9566968067,559,-25.1844,2940.65919175,24.9391,0.672082580932,559,24.9593,455.528657112,1137.47889446,106.214428834,0.990338,100.017,95.9208,610.273249732,104.829068983,203.90845038
24.9490327505,1.8779,520.967174678,109.259109852,24.9665752647,560,-25.191,2417.32006216,24.947,0.658094828817,560,24.9678,430.993705561,400.276977412,62.9386222345,0.99274,100.086,95.9449,1226.47887159,105.162984138,403.774004352
24.9151243874,1.99927,503.058146781,133.469439115,24.9314212101,561,-25.1552,2646.23574215,24.9136,0.667124735687,561,24.9366,304.801418102,625.487695243,68.6636442721,0.991638,100.169,96.0377,450.763163372,141.878906175,101.151744235
24.9827673661,2.05998,852.569333861,170.89494547,24.9983104627,562,-25.2401,3418.33203981,24.9801,0.678127808288,562,25.0018,479.224734332,1529.40945439,163.824338198,0.993199,100.242,96.1425,770.161788725,197.143947072,210.327152886
24.9054026424,1.91016,767.950226492,189.866923452,24.9244686339,563,-25.1615,3304.01536048,24.9048,0.665923653429,563,24.928,182.964224902,1218.64725116,222.048218988,0.992555,100.355,96.2252,331.314774711,65.5039048889,108.921156558
24.9526085526,2.21088,796.587247444,104.067222178,24.9723432205,564,-25.2151,3019.58979997,24.9512,0.681906974641,564,24.9755,553.285414245,1182.73179719,22.8004794515,0.99199,100.392,96.3147,893.93601737,34.1930883036,318.716000087
24.8620294548,2.06675,739.555643537,145.955824873,24.8840980315,565,-25.1208,2811.65958726,24.8622,0.670147152415,565,24.8906,204.825445531,1344.37267191,161.632133719,0.992336,100.491,96.4034,870.859078203,-2.16064385696,289.537792462
24.9643196886,1.84234,700.360314931,152.142049248,24.9866286953,566,-25.2216,2981.53598019,24.9622,0.660325001165,566,24.9893,378.117266227,743.229555414,94.1678184923,0.993301,100.532,96.4747,658.689485261,-1.11906792782,237.041284574
24.983295044,1.99821,864.788651768,134.644442329,25.0071726196,567,-25.2356,2428.28005341,24.9815,0.674657800014,567,25.012,287.763047226,1117.60323197,107.776024094,0.993336,100.613,96.5622,641.515867688,72.4120358476,194.880394369
24.9313824049,1.84433,814.046343583,152.538411719,24.9585034807,568,-25.1889,2798.2873019,24.9293,0.667481639624,568,24.9606,245.301426368,1336.6072945,93.0536433597,0.993846,100.702,96.622,681.974274277,6.90913671159,229.84089994
25.0349666429,2.07995,850.349441438,162.551395422,25.0599562912,569,-25.2832,3038.7680327,25.0337,0.671997877078,569,25.0609,480.986475207,1466.58890735,199.092565245,0.994039,100.806,96.6814,1198.38207583,-4.47950014885,489.756535006
25.012265088,2.02523,1004.19612807,180.320368926,25.032137931,570,-25.2631,3031.31095308,25.0115,0.669904515402,570,25.0389,185.219684688,1733.18300448,357.601847407,0.993554,100.887,96.7463,464.547668362,-3.22894957227,182.287022983
24.9486973474,1.87506,954.398877186,74.3537176523,24.9746369394,571,-25.1904,2878.32777877,24.9469,0.665956297496,571,24.9776,399.452808071,669.301789814,-2.72232330915,0.992603,100.986,96.8014,999.185686957,3.98974555104,372.396600026
24.9755303454,1.9416,876.528425543,167.885902271,24.9991618833,572,-25.2401,3058.38558007,24.9741,0.673539554847,572,25.0041,419.656880214,1332.59415983,138.002973031,0.992587,101.044,96.8581,1380.51548669,-4.45724244917,490.204265796
25.0082578002,1.80003,1027.31995825,145.251972783,25.0296711009,573,-25.2575,3040.15870439,25.0066,0.659378248811,573,25.0311,214.241120396,1286.06496733,100.5518948,0.992982,101.119,96.9464,639.773501909,6.23698159272,192.198441663
25.051853649,1.69037,949.779672473,159.301350567,25.0727504793,574,-25.3033,3195.43263637,25.0494,0.657109088499,574,25.0757,220.041184039,1330.32160192,55.590523367,0.991782,101.157,97.0242,1003.99317604,-3.4639486219,336.69363004
25.0744806382,1.89161,1245.76284544,145.439691748,25.0947246864,575,-25.3307,3540.88560465,25.0722,0.672872775505,575,25.0984,389.028102373,1279.93408599,98.3051310134,0.993345,101.252,97.0954,524.531078399,214.688500832,120.452014245
25.059052145,2.07461,1242.29805237,125.024945733,25.0807452178,576,-25.3287,3096.45925388,25.057,0.683152678825,576,25.0824,454.073323935,1370.32249822,37.176789384,0.992628,101.355,97.1831,1280.26372178,-1.63065478168,502.808942209
25.1102458263,1.90679,936.726932907,168.50741485,25.1291034211,577,-25.37,3022.32574431,25.1098,0.670846242253,577,25.1354,398.023098366,1406.81805451,0.215517627436,0.993013,101.404,97.2546,1650.03366671,-1.39874948498,631.061089319
25.1409858911,1.95676,1100.5838408,139.909379317,25.1631925059,578,-25.3959,3281.65213998,25.1384,0.674512598538,578,25.1665,765.5175842,2062.13690836,25.3109316776,0.99391,101.439,97.2964,1099.10716685,206.352607253,354.856324116
25.0274846126,1.9815,1100.73598287,177.35668053,25.0496537655,579,-25.2927,3820.13058004,25.0271,0.673718769816,579,25.0554,464.794111824,2019.38010263,445.401345881,0.994131,101.508,97.3543,867.877739481,101.063948697,303.363220745
25.139608653,2.01314,1151.64950661,177.017245929,25.1603583895,580,-25.4032,3958.78272606,25.1389,0.682488303968,580,25.1651,365.549176737,1732.20577218,283.034438694,0.994769,101.605,97.42,1078.99702232,16.7048809369,358.749952439
25.0954595769,2.15779,1091.86654964,168.929132646,25.117939747,581,-25.3606,3491.34094372,25.0919,0.688984130765,581,25.1181,233.945771019,1714.46619544,108.077374071,0.994469,101.681,97.5291,764.402977931,40.1147565847,306.615171769
25.125874172,1.92861,1369.13540921,171.537178533,25.1509877092,582,-25.3924,3795.95013506,25.1247,0.673458517032,582,25.1527,1238.62362478,2167.45959985,123.091675438,0.993378,101.73,97.6098,1852.98697129,23.6060313338,859.165408652
25.1567984862,1.87145,1279.3256633,174.990948141,25.1761447684,583,-25.4165,3993.61036204,25.154,0.677630982438,583,25.1794,625.384749571,1731.20768596,46.7567898864,0.993528,101.823,97.6876,1489.98684003,3.49951064061,500.007842528
25.1408584257,1.93579,957.949120873,156.469269679,25.1617385198,584,-25.3938,3351.30058389,25.1411,0.675412847912,584,25.1667,453.595561346,1878.53028022,120.299869162,0.993038,101.911,97.7966,991.606610648,186.935628043,295.991349486
25.1152808678,2.29776,1286.35872536,169.404972269,25.1336648426,585,-25.3814,3647.46423057,25.1121,0.70204261274,585,25.1369,929.679981659,1899.04832741,208.437551755,0.993792,101.976,97.9106,2619.53367196,68.0555822332,1194.98477795
25.2495743732,1.81841,893.63775285,119.140880973,25.2670683567,586,-25.5105,2647.12278643,25.2479,0.667472747716,586,25.2695,369.168012894,1144.14994667,-16.0056283212,0.993145,102.044,97.9532,918.036634205,84.7822367858,287.313640469
25.194572788,2.07959,1189.10233738,147.491543521,25.2153150211,587,-25.4616,3295.27772942,25.1929,0.685044930315,587,25.2196,213.44974702,1135.1339809,57.3054665823,0.99368,102.125,98.0451,403.986237305,114.112124432,134.770608641
25.2260113504,1.82154,761.834901792,149.080042453,25.2463424027,588,-25.4915,2765.89758394,25.2248,0.675612148414,588,25.248,503.840946907,1482.50859901,209.069066381,0.992376,102.213,98.0966,1445.99971894,2.35405198351,540.887651639
25.2938999374,1.7758,1039.62205618,180.856642114,25.3117220316,589,-25.5523,2955.02102275,25.2921,0.666878539395,589,25.3133,476.339425336,1749.14387823,98.8199788355,0.99398,102.282,98.1812,953.115269504,147.438801455,310.562319
25.2263422536,2.23934,1107.32594809,156.03469722,25.2489093446,590,-25.4947,3114.65595285,25.2256,0.705832875664,590,25.2521,349.901993849,1695.21093082,115.088620967,0.993465,102.369,98.2677,649.998629848,57.3690218099,196.977913842
25.2463306212,2.00619,677.564473776,90.9019004828,25.265102017,591,-25.5161,2717.87852876,25.2446,0.687277595784,591,25.2676,451.480167093,505.204832876,14.4521747319,0.992584,102.459,98.3127,1230.78365542,-26.5171745789,510.627545983
25.2799789808,2.43949,827.526186175,158.493387971,25.2980639853,592,-25.559,2788.18438982,25.2795,0.721130901447,592,25.3053,346.358457057,1185.74749971,159.736980819,0.993392,102.532,98.378,806.662568297,20.7065290405,279.495775883
25.2323944149,2.08008,761.928377303,163.492035314,25.2520548905,593,-25.4993,3236.77475303,25.2294,0.686339285641,593,25.2524,395.336856795,956.166834156,33.2725181096,0.992894,102.568,98.441,974.873900508,17.6137962611,352.573172515
25.3047398203,2.09238,852.228205052,169.768454592,25.323450037,594,-25.5828,2897.13482877,25.3032,0.685686035126,594,25.3273,253.105961441,1345.43342178,171.765383725,0.992069,102.622,98.5271,511.935330381,5.75064896891,195.230410435
25.2769446303,2.07031,790.040560688,144.836578022,25.2959126371,595,-25.5497,2771.20297411,25.2749,0.698016393464,595,25.2978,518.898786166,1113.75590104,125.460258503,0.992354,102.742,98.6136,864.525675951,287.177281854,201.943539603
25.4291557148,2.25758,677.608373627,192.607672148,25.4425350402,596,-25.6986,2700.12638905,25.4281,0.709648988338,596,25.4477,862.242945489,2144.91424824,491.933957643,0.993174,102.821,98.7015,1220.04402458,168.914024799,490.34190009
25.4164047416,1.90666,879.604711431,173.008776637,25.4308056762,597,-25.6808,3196.3064566,25.414,0.691373453589,597,25.4343,356.177788672,1367.08403457,70.8933808553,0.993228,102.888,98.7887,564.994142673,102.964994856,164.781046556
25.5254459462,1.97905,843.203962683,169.255493694,25.5407613652,598,-25.7963,2869.30037525,25.524,0.688913825955,598,25.5452,474.630193705,1281.49430113,357.967020758,0.992534,102.97,98.8738,1219.957155,3.21449614947,417.984668639
25.4363556894,1.9816,763.24511233,108.164165122,25.457699203,599,-25.7008,2983.34545518,25.4329,0.689017384225,599,25.4609,473.334137437,807.307971456,-12.9338065364,0.992361,103.092,98.9489,903.212953661,152.00625656,243.059868925
25.4674310661,2.16552,561.628322579,169.701202546,25.486576169,600,-25.7507,2320.95392927,25.4677,0.701921510689,600,25.4921,378.842302592,938.318938485,198.59906604,0.992231,103.152,99.02,612.042770978,53.9034407019,190.69617969
25.5270217772,1.99067,507.719143937,174.026743298,25.5473880179,601,-25.7864,1919.53717596,25.5254,0.683293914019,601,25.5505,553.3299652,823.487941177,117.286432032,0.992941,103.239,99.0773,1170.3698379,-0.520330815246,500.248355949
25.5102622522,2.14433,922.388895471,196.406196358,25.5285803654,602,-25.7643,3017.68076734,25.5086,0.706093092713,602,25.5306,331.796495247,1482.15707013,293.062777095,0.993161,103.353,99.1632,678.276961818,-2.9814221618,245.749483144
25.4752140776,2.26756,789.022608847,165.112975369,25.4944428295,603,-25.7336,2853.13129556,25.4736,0.703952384693,603,25.4982,474.759946008,982.494881048,72.2295660897,0.995374,103.432,99.2521,1697.99520154,33.5085626101,582.427009414
25.4885773649,2.08584,933.218937859,172.259135292,25.509814766,604,-25.7464,3152.45474513,25.4854,0.689967214369,604,25.5122,236.033921781,1556.40370942,68.2793601625,0.994043,103.482,99.3234,652.221948776,-3.34791077275,251.83212612
25.5153478082,1.9259,1106.56377014,208.606391536,25.5400819281,605,-25.7775,3205.96617424,25.5138,0.6853755909,605,25.5452,277.18252941,1902.45768737,239.896108882,0.994847,103.565,99.3882,716.662104156,0.837306794555,264.800829759
25.5220003498,2.2942,886.926402736,167.478755328,25.5427641072,606,-25.7903,2724.0166362,25.5205,0.710216014487,606,25.5467,501.616026877,1417.01095958,82.004338922,0.992689,103.618,99.4705,725.320193727,320.922350421,177.455693857
25.5156901934,2.20088,1125.55262969,154.695777597,25.5327106002,607,-25.7696,2943.02050336,25.5134,0.700218938145,607,25.534,461.098562626,1470.44751281,98.6714485036,0.993728,103.701,99.5188,1203.37035653,73.2289806187,449.860526194
