AverageY,Iteration,AverageQ,AverageReturn,AverageAbsY,QFunRegParamNorm,PolicyRegParamNorm,MaxEsReturn,MinEsReturn,AverageQLoss,MaxReturn,AverageAbsQYDiff,AverageEsReturn,AveragePolicySurr,AverageAbsQ,MinReturn,Epoch,AverageAction,StdEsReturn,StdReturn,AverageDiscountedReturn
21.9515108122,311,21.9513,38.8182492364,21.9528531664,87.2071,14.3009,64.1439298771,8.32045754913,0.58887,40.7591002644,0.237274139421,41.4852087025,-21.911,21.9541,36.7210611205,311,1.0,8.38373275971,0.908252664764,34.4947202849
21.8700424681,312,21.87,38.8144736599,21.8715589936,87.3054,14.3009,57.466187561,9.66544217383,0.799781,41.9138375367,0.265485331516,40.7219480881,-21.8204,21.8725,36.5967242216,312,1.0,8.11749724394,0.906914700284,34.494772984
21.9581856572,313,21.9578,38.7949640803,21.9595603315,87.4041,14.3009,63.6348822586,8.38277231586,0.599894,40.7138891067,0.241474595307,41.9816717685,-21.9002,21.961,36.5864694636,313,1.0,7.91288035995,0.928525493644,34.4771257529
21.9248336631,314,21.9244,38.8373267417,21.9263565417,87.5512,14.3009,61.6834332433,10.7461289089,0.620215,40.7608205998,0.240639784749,41.2341288934,-21.8744,21.9265,36.7894886958,314,1.0,6.69672098552,0.914379171476,34.5113468845
21.8446010214,315,21.8441,38.8355680789,21.8458701692,87.6545,14.3009,60.8993221417,17.8228476501,0.62452,40.6824514654,0.24491687299,43.3976006362,-21.7857,21.8466,36.6776545624,315,1.0,7.61991445725,0.960969256609,34.5082322587
21.8721871738,316,21.8717,38.8598945752,21.8736757443,87.7894,14.3009,71.3448345479,6.19803321132,0.761762,40.8094716648,0.256372133019,41.0106063917,-21.8208,21.8737,36.5444950474,316,1.0,7.76071228407,0.953441577362,34.5288411765
21.8869194949,317,21.8864,38.7606120082,21.8884437366,87.8651,14.3009,65.2709099693,18.3473600034,0.564777,40.7204745135,0.233877409754,42.3468494555,-21.8406,21.8893,36.6930858929,317,1.0,6.69413912426,0.89402241638,34.4488053261
21.9237946078,318,21.9236,38.743678489,21.9250238431,87.9637,14.3009,61.8389684322,20.2643675468,0.62523,41.8539164426,0.238099876363,41.5786391391,-21.8684,21.9262,36.5868935201,318,1.0,5.72536160098,0.955129571555,34.4370549846
21.8519417749,319,21.8518,38.7563364035,21.8535879201,88.0602,14.3009,70.266057474,9.965130068,0.578187,40.729020092,0.23815677185,42.59457673,-21.7949,21.8545,36.5671861544,319,1.0,8.25010591939,0.922053200779,34.444494961
21.8444353561,320,21.8441,38.8296993409,21.8466949955,88.1898,14.3009,67.3083033303,9.65658087631,0.510789,40.6527502124,0.228386913304,41.5795410683,-21.7983,21.8479,36.7063365511,320,1.0,7.42251365124,0.93259049461,34.5048176552
21.9140340322,321,21.9132,38.7849791015,21.9152858744,88.2368,14.3009,69.1163432455,3.05019963091,0.54175,40.6987858157,0.238428004029,41.1939395922,-21.8661,21.9151,36.6568847089,321,1.0,7.86529728489,0.951933257428,34.4696447111
21.8834290871,322,21.8833,38.745865141,21.8852699023,88.3731,14.3009,55.7092058258,3.06504865822,0.625213,40.6686987998,0.241638789643,39.6646148247,-21.8389,21.8866,36.7191370376,322,1.0,6.7914259996,0.990289527904,34.4370154716
21.8499318203,323,21.8497,38.7458931996,21.8517560316,88.5001,14.3009,71.0175070081,28.4985568917,0.627944,40.7159591127,0.240698651406,41.1409515951,-21.7946,21.8531,36.6067927723,323,1.0,6.25923523939,0.918053118952,34.4387296849
21.9434455745,324,21.9431,38.8148119193,21.9453539863,88.5703,14.3009,69.0362910613,37.8304185312,0.547276,40.6822294623,0.236974877541,41.6055386061,-21.8883,21.9462,36.8199661283,324,1.0,5.17726285609,0.891183429353,34.4949170004
21.8628645356,325,21.8624,38.7490518252,21.8644217596,88.6927,14.3009,48.3894419494,24.6050599918,0.61979,40.7602043897,0.238069807932,40.7223355855,-21.81,21.8653,36.6647020522,325,1.0,3.59804303895,0.908022559829,34.4406698989
21.918976064,326,21.9188,38.7913834705,21.9204360781,88.8003,14.3009,63.142842594,6.31523164556,0.696714,40.7067442201,0.235910298455,41.3137909517,-21.8854,21.9215,36.6621412001,326,1.0,7.31094429168,0.894516740323,34.4748068515
21.8475047858,327,21.8469,38.724406831,21.8488780253,88.8912,14.3009,70.1694048975,30.9325978273,0.526698,40.7351462745,0.230240997336,41.7077346635,-21.8078,21.8495,36.6658401684,327,1.0,5.97541679954,0.95595387268,34.4202640767
21.888409198,328,21.8878,38.7787596146,21.89018517,89.0099,14.3009,54.4169618428,33.1434683448,0.634028,40.6801257392,0.243541587561,41.3033611063,-21.8394,21.8906,36.7489203542,328,1.0,4.13927022993,0.95020240014,34.4639151252
21.8026331314,329,21.8027,38.8605766392,21.8041633187,89.0631,14.3009,55.8842054404,10.3416793343,0.509626,40.7533497839,0.230358808863,41.0815573025,-21.7584,21.8053,36.7512645312,329,1.0,6.47460074217,0.838155872415,34.5293682589
21.8909592481,330,21.8905,38.8030172585,21.8923299373,89.2005,14.3009,57.0919399156,27.552023707,0.614015,40.886648329,0.239543703381,41.8026457391,-21.8426,21.8925,36.6451331689,330,1.0,5.07449772038,0.872516488834,34.4820590663
21.8775488083,331,21.8772,38.8394647486,21.879510044,89.2931,14.3009,68.3332590637,21.5422354084,0.523677,40.7144521603,0.230209541625,42.1073356251,-21.8363,21.8804,36.6546614178,331,1.0,7.17212230279,0.945587361332,34.512830909
21.9535668796,332,21.9531,38.7326339646,21.9550191657,89.3646,14.3009,83.1330046147,23.4600750335,0.655011,40.6308046788,0.235576612178,41.6800341019,-21.9121,21.9557,36.7058679106,332,1.0,7.55454486642,0.882453803131,34.4292636549
21.8823942625,333,21.8819,38.8863187778,21.8846264165,89.4912,14.3009,57.5565198205,4.1701205533,0.635961,40.6970113284,0.23526486358,40.9147572992,-21.834,21.8853,36.7007774222,333,1.0,7.37713416409,0.908932356183,34.5492670896
21.8597760736,334,21.8598,38.765313183,21.8619515163,89.629,14.3009,78.4034204952,16.4300648557,0.548216,42.0008763329,0.236004361947,42.1995089505,-21.8215,21.8632,36.7097496469,334,1.0,8.31686484822,0.897421454364,34.45258179
21.9547118139,335,21.9545,38.82927991,21.955938139,89.7676,14.3009,57.0123642829,9.5550182379,0.555253,40.6922886892,0.223076739363,40.2908612316,-21.8943,21.9565,36.752760511,335,1.0,6.89027099099,0.933299628985,34.5031901822
21.9004775055,336,21.8996,38.7312326085,21.9018611783,89.9261,14.3009,84.1247233086,34.032713865,0.628995,41.8866588384,0.235359930769,42.8173330575,-21.8409,21.9025,36.6578847652,336,1.0,7.9911926391,0.899502802385,34.4248921261
21.853671494,337,21.8536,38.7601346326,21.8556152143,90.0057,14.3009,80.8596546651,36.7081651955,0.580633,40.7481624031,0.224405349149,43.0614248461,-21.7995,21.8566,36.5990836663,337,1.0,8.25830537942,0.948634190223,34.4502179037
21.9088687659,338,21.9083,38.7519933515,21.9105868897,90.0693,14.3009,74.4894177653,6.25061338365,0.595993,40.8435328143,0.236509901633,40.6143809609,-21.8645,21.9116,36.6513507479,338,1.0,7.85921738398,0.932812843808,34.4429176094
21.9282324323,339,21.9283,38.7576281017,21.9297654243,90.1454,14.3009,60.3106258406,38.1501124847,0.545429,40.7333547223,0.236929218428,41.8499582086,-21.863,21.9307,36.7320342456,339,1.0,3.92051366803,0.902336721433,34.447004981
21.8900766182,340,21.8897,38.7267233006,21.8919399206,90.2284,14.3009,62.2821868355,8.53408590975,0.661626,40.7023156094,0.239741255163,41.0247681296,-21.8319,21.8924,36.6027883867,340,1.0,6.75337577054,0.940226757124,34.4250978157
21.8141544048,341,21.8131,38.8154261747,21.8169267881,90.3334,14.3009,73.1061259238,16.6678536845,0.617708,40.7997818794,0.243784084415,41.4212852821,-21.7708,21.8174,36.6558979042,341,1.0,7.27713149895,0.875862333611,34.4936005072
21.8742893271,342,21.8743,38.7516630006,21.8764835207,90.4134,14.3009,83.9598546526,35.273763054,0.64641,40.7443470642,0.243417294915,43.1909832764,-21.8305,21.878,36.6589292898,342,1.0,9.47576094215,0.917275194286,34.442265577
21.9100600572,343,21.9097,38.8374427555,21.9122515899,90.504,14.3009,54.5216250294,36.9438656623,0.544309,40.6240477243,0.231954734211,40.6858635819,-21.8601,21.9132,36.5856510533,343,1.0,3.01025747912,0.915094091147,34.5118698439
21.9198579738,344,21.9196,38.8529476933,21.9225170647,90.6245,14.3009,57.9903210601,14.5064442958,0.603066,41.7886005449,0.237360023361,41.9137300343,-21.8745,21.9233,36.7775780529,344,1.0,6.26671497263,0.890831215517,34.5217180692
21.9636656817,345,21.9631,38.8627827069,21.9671998899,90.6961,14.3009,59.3440801867,18.7203734754,0.572411,40.6664342144,0.228648000936,41.6627222198,-21.9099,21.9674,36.6826992267,345,1.0,5.82263514789,0.940889868176,34.5318703277
21.8877342619,346,21.8875,38.8054955604,21.890566557,90.7854,14.3009,86.9875209281,36.5116321479,0.699126,40.802297069,0.24634109003,43.2477609878,-21.8273,21.8907,36.6846968888,346,1.0,8.56636630357,0.946667156443,34.485153277
21.9345588939,347,21.9341,38.8670121849,21.9374568671,90.9071,14.3009,52.452592821,24.0841310273,0.575353,41.9478179577,0.235186847092,40.8833264359,-21.8866,21.9386,36.6656727773,347,1.0,4.78549719327,0.943550655706,34.5359683631
21.9321603376,348,21.9317,38.8620809015,21.9337996624,91.0207,14.3009,69.9268778844,15.368158194,0.557513,40.7300477698,0.227659046444,42.9456522765,-21.8787,21.9343,36.6832373911,348,1.0,7.76804570995,0.978107736899,34.5315858046
21.8358589146,349,21.835,38.8103267995,21.8376527872,91.1086,14.3009,62.5475313093,14.628484668,0.579572,40.7473104756,0.232985655974,41.2891316893,-21.7857,21.8385,36.733769919,349,1.0,6.7498568715,0.927858377655,34.4880039002
21.9754023229,350,21.975,38.7580591039,21.9781499843,91.2026,14.3009,52.8098904072,3.08474832848,0.519677,41.8026491184,0.22689911891,39.7551885334,-21.9183,21.9789,36.7389279253,350,1.0,7.64328157611,0.948309985069,34.4492952658
21.8105893428,351,21.8106,38.8303270288,21.8129998707,91.3301,14.3009,78.1655885275,37.0754698606,0.65471,40.6573113206,0.238526961347,42.6037732467,-21.7621,21.8151,36.6873095486,351,1.0,7.0357719437,0.952518685477,34.5049477029
21.8979863248,352,21.8979,38.8140615634,21.8994964686,91.4595,14.3009,56.5459780829,6.25749006376,0.502827,40.7489487224,0.223669526583,41.7246824645,-21.8429,21.9003,36.7046628097,352,1.0,7.1604815491,0.897940743829,34.4930959393
21.8737429722,353,21.8727,38.8411887832,21.875530903,91.5974,14.3009,64.0006781481,19.5418074372,0.63943,40.7888648541,0.240935025202,41.6859842714,-21.8128,21.8757,36.6516825991,353,1.0,6.17183322366,0.894421022918,34.5134034144
21.8364890849,354,21.8366,38.702907745,21.838715171,91.6901,14.3009,59.3714088662,30.3584551863,0.581426,40.7228690063,0.224823874487,42.101115427,-21.7933,21.8396,36.710897725,354,1.0,5.04181183619,0.939195816075,34.4021519914
21.8835205961,355,21.8827,38.8213300167,21.8854201772,91.7632,14.3009,56.6081265865,7.43299748291,0.695902,40.8283647384,0.242298457766,41.6849435104,-21.8185,21.8864,36.6210621329,355,1.0,6.94832970094,0.952923152522,34.4979658127
21.8645684167,356,21.8648,38.7422732412,21.8662768717,91.8216,14.3009,63.7744305533,13.2458678089,0.552572,40.7566168842,0.233402388708,41.6093689736,-21.8052,21.8675,36.5852040242,356,1.0,6.53233622126,0.886013555066,34.4345868886
21.8866950569,357,21.8863,38.828135004,21.8888164755,91.9227,14.3009,54.7988175919,25.1013597456,0.754704,41.7504126139,0.255025429128,41.5981283356,-21.8236,21.8905,36.6095236862,357,1.0,5.28140119664,0.951203209609,34.5027195826
21.8697060148,358,21.8693,38.860557991,21.8720044449,92.0343,14.3009,51.6965261315,3.09792409381,0.577564,40.8553562387,0.224494348862,40.0676225482,-21.8156,21.8731,36.7546845225,358,1.0,6.44993176373,0.954693760108,34.5273904426
21.872589892,359,21.8722,38.8033993055,21.8759538407,92.1482,14.3009,71.5813980989,7.41231224807,0.553847,40.7078408078,0.228642760332,41.1311950269,-21.8125,21.8768,36.6158398391,359,1.0,8.13590714069,0.944563135205,34.483408133
21.8022504506,360,21.8018,38.7803266039,21.8049695311,92.2751,14.3009,74.3222764006,9.41686304416,0.804548,40.7857435798,0.254619081872,42.6604577836,-21.7507,21.8049,36.5917157021,360,1.0,8.39145841732,0.934845667145,34.4662603896
21.8240417156,361,21.824,38.788791991,21.825973502,92.323,14.3009,114.011587178,28.2006717202,0.533777,40.766053824,0.227806989319,43.914569494,-21.7773,21.8268,36.6206347225,361,1.0,13.3048047406,0.928165874894,34.4737222721
21.9242509166,362,21.9233,38.7868551804,21.9267472861,92.4149,14.3009,62.8905039773,35.9086684221,0.77299,40.7177372983,0.249627000928,42.9053814908,-21.8653,21.9276,36.7715080373,362,1.0,6.880990469,0.908479871534,34.4726637975
21.8929231867,363,21.8925,38.7902621561,21.8949446763,92.5032,14.3009,56.0486888509,6.46959265304,0.561352,40.6828338341,0.222167474559,41.148915288,-21.8374,21.8955,36.5067427972,363,1.0,7.13886068187,0.921813557443,34.4719321224
21.7697575459,364,21.7695,38.7366915747,21.7717197336,92.5417,14.3009,103.995188518,3.09705031387,0.563599,40.686317664,0.225972838652,43.6700991122,-21.708,21.7734,36.7344822678,364,1.0,12.7395906612,0.906902812204,34.4320537235
21.8893651328,365,21.8891,38.8206336628,21.8919709798,92.6266,14.3009,64.1586104259,30.1476206512,0.540738,41.7912479406,0.229086133918,41.7316813616,-21.8339,21.8929,36.6293755204,365,1.0,5.43747172588,0.905048891593,34.4983666839
21.8279386526,366,21.8277,38.7160224364,21.8311337626,92.7724,14.3009,54.0597714595,7.39051201964,0.539859,40.6715067491,0.226628093958,40.8356209092,-21.7708,21.8336,36.7745404644,366,1.0,6.17939135828,0.872001168027,34.4151715688
21.8050143959,367,21.8045,38.8683956238,21.8076654932,92.8459,14.3009,78.3046512152,9.28434197932,0.711804,40.6947591366,0.254171132923,42.2867737866,-21.7473,21.809,36.7237009296,367,1.0,9.96921292185,0.867271982335,34.536714957
21.8260095936,368,21.8259,38.6773407518,21.8289233882,92.8971,14.3009,68.6776563986,32.2085601673,0.650439,40.7487957134,0.234612131831,41.5848705002,-21.7634,21.8298,36.6806035722,368,1.0,5.74148133953,0.951464225813,34.3834846179
21.8446582118,369,21.8444,38.7828511629,21.8482018868,93.0242,14.3009,51.4100058429,6.35738045865,0.640497,40.7241709657,0.236971284003,39.7483628774,-21.7904,21.8494,36.6446980595,369,1.0,7.29502987388,0.942042679881,34.4659325891
21.8199917805,370,21.8194,38.7797256392,21.8225628174,93.113,14.3009,59.5421189346,9.69788268997,0.74706,40.6889269727,0.25072729548,40.8939381191,-21.7615,21.8229,36.7186196489,370,1.0,6.78815362252,0.980907893725,34.4648656082
21.7920744942,371,21.7918,38.7676083096,21.7962161007,93.1719,14.3009,51.990253807,16.9645061118,0.610494,40.7657018933,0.228340049074,41.4374264526,-21.7319,21.7973,36.6673779972,371,1.0,5.29822467326,0.953828801563,34.4548535685
21.8757423002,372,21.875,38.7072386741,21.8812097582,93.238,14.3009,68.7850960579,3.04491020935,0.585576,40.6928715778,0.231284151639,41.5908643176,-21.8189,21.8818,36.6548190945,372,1.0,8.32928074063,0.939810459681,34.4082338599
21.7552616012,373,21.7553,38.7481973343,21.7591683735,93.3533,14.3009,70.7386165663,24.5385707975,0.621964,41.8965608773,0.229853364392,43.9638645994,-21.7075,21.7604,36.7020183372,373,1.0,9.02760898189,0.953652792264,34.4393385675
21.8482878598,374,21.8478,38.7607320193,21.8522238636,93.4444,14.3009,58.7940027933,14.8622907368,0.674033,40.6526112672,0.23395654691,40.3760895226,-21.7911,21.8525,36.6535400684,374,1.0,5.43054161507,0.925544318369,34.4509842765
21.7803290703,375,21.7804,38.730611717,21.7846866812,93.5073,14.3009,50.6300142344,8.48716160461,0.65597,40.7304028983,0.231609018326,40.3347588571,-21.7225,21.7867,36.665966694,375,1.0,5.8490163879,0.936973198387,34.4256104295
21.8073283975,376,21.8068,38.7920849541,21.8101335597,93.5775,14.3009,58.0526084379,36.4960888266,0.650791,40.7263316426,0.238430907196,42.7851882482,-21.7573,21.8116,36.5851843033,376,1.0,4.55863657651,0.873555491254,34.4745387343
21.8042593464,377,21.8038,38.831024066,21.8098148013,93.6743,14.3009,72.8971598803,12.9826477623,0.615337,40.7478794001,0.232494414107,40.3673136549,-21.7365,21.81,36.6079733318,377,1.0,6.807707134,0.946199119072,34.5052694805
21.8339045539,378,21.8341,38.8945053113,21.8369773394,93.7625,14.3009,81.5520156252,9.93369637081,0.639334,40.6900917335,0.232431506411,42.0346076694,-21.7767,21.8383,36.7672144898,378,1.0,9.06771596628,0.919454067709,34.5534140585
21.8783823478,379,21.8779,38.683331654,21.8820652362,93.8721,14.3009,66.6733552973,15.5157350897,0.648592,41.7761958112,0.224960304795,41.3330133895,-21.8314,21.8828,36.6910888513,379,1.0,6.62558702275,0.980556124049,34.3882701357
21.8223881403,380,21.8219,38.8283801183,21.8256772974,93.9765,14.3009,64.0217076826,26.2053859482,0.584054,40.7917943039,0.219615904628,42.0430472324,-21.7601,21.8255,36.7871591523,380,1.0,6.18625148855,0.921190291451,34.5013102605
21.9316673703,381,21.9317,38.8226796127,21.935969244,94.116,14.3009,61.1928070772,34.8047926875,0.552927,40.7384125797,0.223512677639,41.7371010374,-21.8578,21.9372,36.5856080483,381,1.0,4.31547697059,0.925038558586,34.4996467841
21.7507317035,382,21.75,38.7634618008,21.7564763554,94.2355,14.3009,93.5134112296,17.9496355086,0.71113,40.6938102649,0.244805658324,41.7538853487,-21.6946,21.7562,36.6322799009,382,1.0,9.42393621014,0.974764906928,34.4536029647
21.7783824285,383,21.7787,38.8052904389,21.7843878411,94.3855,14.3009,72.2525951155,31.0107330255,0.574804,40.73863237,0.222979725373,43.0185075124,-21.7259,21.785,36.7331218275,383,1.0,6.36290598181,0.893471118514,34.4839282069
21.7928186082,384,21.7918,38.7557417043,21.8011235244,94.4874,14.3009,63.9270406672,17.1734058551,0.607366,40.7542116575,0.230347489444,41.9483027756,-21.7327,21.8008,36.6481723244,384,1.0,6.63332023547,0.87669312538,34.4459138742
21.8619170331,385,21.8619,38.7746382392,21.8679930186,94.5768,14.3009,61.0288978734,15.281665592,0.55527,40.694820519,0.229579384872,40.8001052014,-21.8045,21.8686,36.773311614,385,1.0,6.75300354384,0.933785100807,34.4616649405
21.8441536616,386,21.8438,38.8210797638,21.8485064788,94.693,14.3009,73.9069379072,16.8376833452,0.543369,40.7705331352,0.218415229694,41.834628717,-21.7769,21.8487,36.720872025,386,1.0,7.24072445152,0.957022391777,34.5006579236
21.8650171672,387,21.8649,38.8440355174,21.8701266321,94.8373,14.3009,53.2257615231,30.767942528,0.582869,40.7332903322,0.229721565751,40.9934321346,-21.8046,21.8709,36.6863412883,387,1.0,4.24657216575,0.949842343728,34.5148030032
21.8942704423,388,21.8937,38.7806102607,21.9000514671,94.8878,14.3009,54.7871608019,34.3068204426,0.773666,40.8258876765,0.240027361727,42.2953818692,-21.8395,21.8999,36.6523803787,388,1.0,4.00922406781,0.926185764946,34.4650236666
21.8402670209,389,21.84,38.7795462614,21.8445763891,95.0373,14.3009,56.3229563102,27.234857254,0.569305,40.6854645363,0.219973840923,41.6459165508,-21.7777,21.8447,36.6651185298,389,1.0,4.45617697168,0.906092603198,34.4648939683
21.8383822804,390,21.8382,38.7714816758,21.8442440386,95.1558,14.3009,79.4319905817,3.07922211644,0.660172,40.8094466246,0.229874319763,41.5626851895,-21.7948,21.845,36.5288392033,390,1.0,9.11895369247,0.942956376742,34.4583557349
21.7859198426,391,21.7849,38.8054490194,21.7906070062,95.2557,14.3009,61.1186773373,36.246851753,0.851333,41.7583783272,0.26323817035,41.7396279201,-21.734,21.7904,36.7033659282,391,1.0,4.70236496777,0.962940549384,34.4842235018
21.8893991443,392,21.889,38.7967746655,21.8934320449,95.3538,14.3009,59.5648568151,7.4320892811,0.598487,40.7113796539,0.222651800941,41.4020202161,-21.8375,21.8937,36.5804181907,392,1.0,7.46928464837,0.926911563884,34.4780845034
21.9055155832,393,21.9053,38.7394432696,21.9082001787,95.3922,14.3009,53.066422063,8.66373385785,0.526518,40.7056269273,0.20750186786,40.4794561691,-21.8406,21.9092,36.763585328,393,1.0,6.15225473659,0.924569558785,34.4338313429
21.9214327531,394,21.9215,38.7100050542,21.9240258691,95.5143,14.3009,73.3543675723,30.7192170974,0.488266,40.818198623,0.212179397951,42.5897322419,-21.8558,21.9253,36.5621889361,394,1.0,7.79003467759,0.938763318358,34.4099984658
21.8437763961,395,21.8425,38.7994333679,21.8464568714,95.658,14.3009,56.4027865129,14.5196525444,0.751999,40.6443981683,0.244569436193,40.8138535278,-21.7853,21.8464,36.7774749713,395,1.0,5.53174484092,0.967938210304,34.4822032007
21.8731924026,396,21.8723,38.788316187,21.876487896,95.7681,14.3009,54.0857082507,25.17215358,0.784443,40.7014724242,0.254512219793,41.418493479,-21.8099,21.8767,36.6378652227,396,1.0,4.52248270822,0.899518255699,34.4719197925
21.9547470054,397,21.9544,38.7923022883,21.9566152785,95.8608,14.3009,91.1803028742,36.603255048,0.567374,41.9764693839,0.21308675824,42.5618250369,-21.9022,21.9576,36.6561590806,397,1.0,8.53045876349,0.947423319033,34.4758217882
21.912003607,398,21.9116,38.8300237629,21.9135611035,95.9449,14.3009,55.7854083114,27.8891045392,0.401656,40.6961873486,0.205669604144,42.9490402831,-21.8609,21.9141,36.7058484116,398,1.0,5.95518409571,0.893155249571,34.5053060503
21.9395096744,399,21.9394,38.7845732723,21.9413405397,96.0421,14.3009,69.5292383141,21.8981318691,0.570462,40.7973765002,0.227588040957,40.7026626104,-21.8776,21.9417,36.7320807357,399,1.0,5.70201164915,0.898948343253,34.4696375175
21.9568035424,400,21.9562,38.7754579611,21.9584389802,96.1532,14.3009,65.6413555601,37.064309998,0.568539,40.6951856037,0.231483863718,41.9298775377,-21.9038,21.959,36.6336713701,400,1.0,5.05075275723,0.972242826735,34.4601380188
21.9083888886,401,21.908,38.8269769078,21.9107147495,96.2257,14.3009,50.8215003396,7.35496966547,0.59944,40.7514071299,0.233656129004,40.6530676219,-21.8504,21.9117,36.6944294092,401,1.0,6.17436532991,0.989431916848,34.5012007008
21.8899210651,402,21.8895,38.7080664868,21.891912505,96.3794,14.3009,81.3384995278,20.5243721881,0.804657,40.624926891,0.246800251435,42.3998740463,-21.8275,21.8921,36.594795881,402,1.0,8.18788409815,0.912857558372,34.4085394259
21.8238555617,403,21.8236,38.7813529547,21.8259896369,96.5284,14.3009,53.8816679732,8.52501508741,0.546967,40.8600848829,0.22717657232,41.0103838084,-21.77,21.8272,36.6138262028,403,1.0,6.19656680257,0.909002850618,34.4664697096
21.8542491194,404,21.854,38.7007041893,21.8563844059,96.648,14.3009,84.455649058,3.08216281722,0.569003,40.6898230657,0.218678081741,41.2558513622,-21.7837,21.8575,36.6872134599,404,1.0,9.60394255497,0.936104615723,34.401299965
21.8572057511,405,21.8562,38.7862752378,21.8591625931,96.72,14.3009,48.6916290173,3.01939301438,0.513349,40.7616104266,0.223436486863,40.5181392253,-21.7886,21.8599,36.7126422757,405,1.0,6.36334860399,0.967578681887,34.4703771223
21.9805398807,406,21.9803,38.7258001975,21.9824153079,96.8505,14.3009,55.8964136921,25.1255005983,0.757436,40.6036085498,0.245569575454,41.5997505271,-21.9178,21.9837,36.5423980274,406,1.0,4.45095771301,0.962891253182,34.4222778659
21.9210565584,407,21.9208,38.7756863128,21.9228181545,96.9619,14.3009,61.4046610035,5.27108051759,0.529845,40.7628782346,0.220375183532,40.7390251299,-21.8474,21.9229,36.7210701437,407,1.0,6.75725817877,0.934904455304,34.4636057676
21.8680809974,408,21.8676,38.6672698811,21.870204442,97.1077,14.3009,56.064197647,11.1680785611,0.555611,42.0186526104,0.229428667986,41.3504344389,-21.8078,21.8706,36.5811959882,408,1.0,6.35155146176,0.942075584818,34.376093431
21.8679650597,409,21.8675,38.8169989761,21.8695127014,97.2263,14.3009,64.7230308143,37.0398969889,0.639203,41.9234098698,0.230563709299,41.7314147548,-21.8134,21.8706,36.663541,409,1.0,5.18624632092,0.957931929848,34.4937994649
21.8353524363,410,21.8357,38.7777373473,21.8368648554,97.2759,14.3009,56.6226127707,10.4566058438,0.743045,40.8809701837,0.240305990381,40.702425787,-21.7666,21.8381,36.7414875484,410,1.0,6.05780932077,0.9423428739,34.4626810987
21.8829309578,411,21.8817,38.7548477314,21.8847758857,97.3852,14.3009,66.3017567615,27.1352836645,0.670881,40.7446171354,0.232592282964,42.4604443502,-21.8228,21.8849,36.6483588352,411,1.0,6.58265128327,0.957694313668,34.4452095943
21.8683725563,412,21.8685,38.6745625757,21.8697385163,97.5162,14.3009,91.2471630087,9.54755575167,0.682571,40.6823150004,0.231570065783,43.3447157255,-21.796,21.8704,36.6032320989,412,1.0,11.957463421,0.912340577633,34.3829163179
21.8931514206,413,21.8923,38.8367701892,21.8943017408,97.607,14.3009,63.1124941952,4.15335484302,0.643461,40.7247933951,0.238738137445,40.886466714,-21.8348,21.8938,36.7782631111,413,1.0,7.70606375956,0.890961685947,34.5114281802
21.833855,414,21.8333,38.7799509526,21.8350328724,97.6875,14.3009,58.210579029,21.8193005358,0.59966,40.6213579989,0.237793795199,41.8033010149,-21.7708,21.8357,36.716523892,414,1.0,5.44633880717,0.90937404586,34.4649087166
21.8045924937,415,21.804,38.8101122069,21.8060871225,97.7109,14.3009,61.4233581216,36.5909861484,0.705869,40.7064562919,0.239582371485,41.6988169799,-21.7422,21.8065,36.7553996794,415,1.0,4.81255604178,0.912674419342,34.4897321934
21.894836513,416,21.8942,38.8127233519,21.8959111914,97.7766,14.3009,76.9728600393,8.27393195727,0.567112,40.7055224428,0.216711759318,42.5026319388,-21.821,21.8961,36.6729947125,416,1.0,9.05855651073,0.933223766436,34.4912287946
21.7858692787,417,21.7856,38.8075865877,21.7875589834,97.8778,14.3009,50.8044442823,20.9647129556,0.54054,41.8800445526,0.226111391061,40.922061918,-21.7199,21.788,36.6526161155,417,1.0,5.12646531496,0.880016914183,34.4880864407
21.8036574208,418,21.8036,38.8081012662,21.805863455,97.9786,14.3009,57.8454520021,23.9219730967,0.596295,40.8296157785,0.231049052589,41.1344892178,-21.7241,21.8064,36.5931344548,418,1.0,4.29024193066,0.955598133797,34.4875962536
21.8432090733,419,21.8425,38.7845705629,21.8444829153,98.0908,14.3009,50.6803773093,28.2696972759,0.662848,40.6993023094,0.235862203799,41.2101391501,-21.7851,21.8452,36.6998082456,419,1.0,3.72434991912,0.886420822406,34.4686459491
21.7781502407,420,21.7781,38.7961160345,21.7806626509,98.1264,14.3009,49.1473787183,17.3952152323,0.581935,41.9289610463,0.232181882266,40.5404052539,-21.6971,21.7811,36.5186592398,420,1.0,4.66943838756,0.945756762353,34.4768423969
21.785785146,421,21.7855,38.8350001468,21.7877805116,98.2881,14.3009,70.2808455488,4.08075058721,0.60272,40.6992533088,0.240527875203,41.0232454605,-21.7023,21.7886,36.6757316522,421,1.0,8.24694093318,0.950993129064,34.5082172977
21.7483638061,422,21.748,38.8019643389,21.7507542193,98.4556,14.3009,48.0654447286,9.76625816793,0.752311,40.8014409913,0.242432826047,39.7870780421,-21.6633,21.7515,36.7541352448,422,1.0,5.41036662077,0.951164691569,34.4820079028
21.8241737064,423,21.8242,38.7616417947,21.825405831,98.4899,14.3009,56.2087448982,30.3702077628,0.527041,40.804033782,0.226765372825,41.7521948865,-21.7546,21.8265,36.7303592216,423,1.0,4.88746706094,0.937737101229,34.4500863627
