MaxEsReturn,AverageQLoss,AveragePolicySurr,AverageAbsQ,AverageAction,AverageY,MinReturn,AverageAbsQYDiff,Epoch,AverageEsReturn,Iteration,MinEsReturn,AverageAbsY,PolicyRegParamNorm,AverageQ,MaxReturn,StdEsReturn,StdReturn,AverageDiscountedReturn,AverageReturn,QFunRegParamNorm
3989.25664395,394.055,-566.556,563.737,0.95948,563.751932607,6083.43130671,4.60158376798,888,3989.25664395,888,3989.25664395,563.751933936,123.001,563.737,6354.21934986,0.0,86.5829992705,478.779974153,6220.05822323,173.55
3986.24758048,271.957,-567.064,564.341,0.956519,564.344803216,6143.03168233,4.1428113773,889,3986.24758048,889,3986.24758048,564.344803216,123.098,564.341,6414.38008221,0.0,83.3590211589,474.220386207,6269.9340135,173.6
4528.00573832,340.594,-567.342,564.607,0.958455,564.617316004,6424.55156491,4.33131579602,890,4528.00573832,890,4528.00573832,564.617353714,123.129,564.607,6616.55392961,0.0,56.1111697205,491.380076556,6485.38326049,173.685
3794.72197824,340.568,-567.555,564.734,0.958481,564.751368496,6242.0875437,4.27815363916,891,3794.72197824,891,3794.72197824,564.751525301,123.191,564.734,6646.13353714,0.0,122.978907735,480.733876504,6419.07115354,173.758
4388.45937536,344.132,-566.446,563.653,0.962158,563.662497654,6184.54400426,4.39368758909,892,4388.45937536,892,4388.45937536,563.66254564,123.292,563.653,6493.16911088,0.0,100.681516638,496.085563202,6354.40737146,173.907
4075.25124542,310.34,-568.088,565.341,0.957871,565.356766031,6284.10532559,4.24025376289,893,4075.25124542,893,4075.25124542,565.35686372,123.35,565.341,6740.44179779,0.0,136.08122404,467.39884039,6497.9728684,173.98
3854.86066955,329.21,-567.049,564.287,0.965481,564.28442752,5416.9211793,4.29983411911,894,3854.86066955,894,3854.86066955,564.284474207,123.486,564.287,5969.46199625,0.0,169.928299745,433.396453748,5635.72723532,174.035
4154.31568852,399.117,-566.832,564.091,0.959386,564.110453573,6443.05767859,4.5686939104,895,4154.31568852,895,4154.31568852,564.110460857,123.553,564.091,7121.39076813,0.0,196.032385582,507.212960626,6790.04418187,174.182
4150.73889759,300.24,-566.732,563.95,0.95901,563.965431811,6120.29809815,4.23106500872,896,4150.73889759,896,4150.73889759,563.965494093,123.709,563.95,6544.43204798,0.0,132.238506941,475.257635379,6316.29292883,174.268
4240.22976292,375.596,-567.224,564.552,0.959165,564.555505734,6148.58279875,4.46873615516,897,4240.22976292,897,4240.22976292,564.555612636,123.821,564.552,6590.41333456,0.0,109.527893082,479.334640753,6331.66965297,174.357
4078.80779547,319.359,-567.9,565.091,0.967625,565.105194683,3597.41458514,4.34350268178,898,4078.80779547,898,4078.80779547,565.105252859,123.843,565.091,4921.13721954,0.0,396.843947685,298.970550729,4317.9014808,174.442
4079.90247937,419.132,-568.03,565.28,0.955689,565.289878031,6520.38454647,4.63073583969,899,4079.90247937,899,4079.90247937,565.289916514,123.924,565.28,6974.58233382,0.0,132.43089407,517.57319841,6807.69695822,174.522
4187.41512652,306.186,-568.458,565.625,0.955716,565.64206776,5414.85892413,4.26395670109,900,4187.41512652,900,4187.41512652,565.64214146,123.978,565.625,6167.90338599,0.0,244.50973429,450.761258932,5812.35052523,174.574
4175.57282195,358.538,-567.901,565.147,0.960625,565.150244572,1185.33321554,4.44005538022,901,4175.57282195,901,4175.57282195,565.150244572,124.07,565.147,6818.61470959,0.0,1582.14394263,483.671215289,5874.7271339,174.708
4035.01600545,413.993,-568.187,565.362,0.965296,565.380507294,-211.236258758,4.67544254265,902,4035.01600545,902,4035.01600545,565.380572408,124.144,565.362,6373.16070123,0.0,1984.58869482,452.336578574,5176.31799604,174.799
4017.78127875,396.655,-568.468,565.611,0.959325,565.631234657,6095.00320344,4.55827084042,903,4017.78127875,903,4017.78127875,565.631313083,124.243,565.611,6678.44770421,0.0,192.856607558,489.55711945,6391.26247496,174.931
4062.100795,294.145,-567.752,564.978,0.963853,564.990650724,4636.0933519,4.2409732692,904,4062.100795,904,4062.100795,564.990789173,124.251,564.978,5237.9858345,0.0,145.142707206,389.274469411,4986.22005065,175.023
3660.67073963,372.469,-567.909,565.257,0.967021,565.271903354,452.864817981,4.5776350859,905,3660.67073963,905,3660.67073963,565.271977418,124.368,565.257,4599.28831037,0.0,1171.15768347,325.032874956,3892.63307301,175.138
4227.80311431,319.483,-568.152,565.49,0.958617,565.495194989,6271.69626352,4.29545592717,906,4227.80311431,906,4227.80311431,565.495194989,124.434,565.49,6825.28931364,0.0,162.697889063,515.14279035,6541.19409381,175.244
4397.53962873,356.397,-568.081,565.279,0.960642,565.299468698,6122.66739134,4.5146475934,907,4397.53962873,907,4397.53962873,565.299584659,124.496,565.279,6777.63224318,0.0,183.322877296,498.808096775,6500.58913583,175.334
3981.23202229,331.645,-568.682,565.896,0.960927,565.920818573,6247.50725644,4.27307116285,908,3981.23202229,908,3981.23202229,565.920880161,124.538,565.896,6673.47170917,0.0,121.491955335,498.615969349,6520.65152199,175.442
3777.77108105,360.319,-569.381,566.591,0.964323,566.573344298,6416.00027267,4.51895637236,909,3777.77108105,909,3777.77108105,566.573389066,124.591,566.591,6716.82013037,0.0,93.9069990404,497.262440004,6548.42135691,175.53
4173.75415257,330.132,-568.572,565.768,0.959369,565.776655123,2135.45424663,4.39202231693,910,4173.75415257,910,4173.75415257,565.776806251,124.625,565.768,6695.62602454,0.0,1217.2641612,481.604743457,5701.7712725,175.655
4090.86411464,357.993,-569.098,566.245,0.957209,566.275131122,5726.21580948,4.52010572333,911,4090.86411464,911,4090.86411464,566.275205779,124.678,566.245,6498.32117311,0.0,195.023936434,481.32190723,6223.42216526,175.766
4436.24007761,410.961,-569.437,566.681,0.959345,566.694053483,5281.16354805,4.59292044683,912,4436.24007761,912,4436.24007761,566.694196457,124.721,566.681,6932.93256977,0.0,442.318629935,504.176257488,6566.31520501,175.868
2640.74815595,353.088,-569.952,567.17,0.957467,567.172293744,5927.63949202,4.42751554995,913,2640.74815595,913,2640.74815595,567.172313315,124.817,567.17,6632.9810966,0.0,184.897923266,500.115461327,6345.89156912,175.967
4264.33453047,324.134,-569.426,566.636,0.956165,566.653126075,6120.16964774,4.41297951966,914,4264.33453047,914,4264.33453047,566.653169642,124.897,566.636,6977.14988522,0.0,230.184942092,521.576856207,6651.35211905,176.066
4054.76417702,370.318,-570.486,567.722,0.957422,567.730092137,6250.41324154,4.51977274963,915,4054.76417702,915,4054.76417702,567.730154705,124.949,567.722,6749.81763812,0.0,125.489821714,490.561582375,6499.98669064,176.193
3950.10519347,419.499,-568.076,565.317,0.961405,565.319795699,-525.482462156,4.65880863158,916,3950.10519347,916,3950.10519347,565.319888685,124.991,565.317,6791.81271724,0.0,2109.69687373,444.245710234,5720.62792489,176.274
4375.01640863,317.127,-569.722,566.944,0.962361,566.958042525,1302.97256089,4.32213110159,917,4375.01640863,917,4375.01640863,566.95817728,125.043,566.944,6575.15268188,0.0,1554.45372058,485.117209562,5959.11374233,176.34
3704.02870253,408.886,-569.249,566.454,0.96186,566.468388475,2910.21019691,4.6310598203,918,3704.02870253,918,3704.02870253,566.468426119,125.121,566.454,5940.91889311,0.0,860.549174513,441.224579863,5462.47516815,176.529
4087.47684379,287.973,-569.025,566.298,0.959546,566.305463215,6280.51501507,4.17934213938,919,4087.47684379,919,4087.47684379,566.305487467,125.214,566.298,6657.76362968,0.0,110.218446593,500.909291699,6516.75653578,176.582
4262.85829047,358.963,-570.377,567.471,0.958531,567.479793504,6084.45585411,4.44413600379,920,4262.85829047,920,4262.85829047,567.479873821,125.309,567.471,6588.71859539,0.0,164.210682892,493.292585443,6279.99081355,176.652
4348.99182328,334.309,-570.967,568.082,0.958116,568.100589958,5670.08450855,4.37855595388,921,4348.99182328,921,4348.99182328,568.100782117,125.349,568.082,5975.69042301,0.0,84.154799293,450.659427307,5811.8020532,176.738
4047.90900429,391.299,-570.28,567.372,0.951567,567.373621563,6190.21907654,4.58194456359,922,4047.90900429,922,4047.90900429,567.373725055,125.425,567.372,6491.28389901,0.0,77.4245085923,483.53713904,6298.18656352,176.834
3920.98746023,327.735,-570.54,567.575,0.956549,567.587975391,6095.1296311,4.38871718556,923,3920.98746023,923,3920.98746023,567.588024762,125.482,567.575,6510.12542235,0.0,120.369131191,486.615820095,6379.70099696,176.918
4161.48702731,438.037,-571.144,568.269,0.966979,568.28253301,605.148484888,4.75169502273,924,4161.48702731,924,4161.48702731,568.282571896,125.552,568.268,5917.08239661,0.0,1559.26028904,411.8264662,4752.05261544,177.034
4484.32768196,306.66,-571.764,568.94,0.965971,568.939573443,1737.2773885,4.32659648613,925,4484.32768196,925,4484.32768196,568.939583242,125.617,568.94,6542.25203999,0.0,1391.8203099,481.049626322,5904.86561583,177.094
4002.46174017,428.235,-572.353,569.49,0.962119,569.515846998,3185.28242357,4.66618388826,926,4002.46174017,926,4002.46174017,569.515961543,125.671,569.49,6944.37629999,0.0,1019.48979365,518.32859061,6203.92216007,177.221
4451.86217324,322.11,-571.671,568.825,0.96741,568.837568244,5662.36339068,4.27588513296,927,4451.86217324,927,4451.86217324,568.837609741,125.746,568.825,6650.72530768,0.0,306.065777483,458.164497646,6118.64889293,177.307
3994.59759524,384.045,-572.552,569.807,0.961424,569.815110978,1717.12945352,4.49875705778,928,3994.59759524,928,3994.59759524,569.815164902,125.788,569.807,6242.55065367,0.0,1305.93045344,475.836040209,5613.8627046,177.417
4277.48916995,336.419,-572.198,569.428,0.959691,569.434929164,6877.02820441,4.3167764656,929,4277.48916995,929,4277.48916995,569.434948616,125.894,569.428,7083.32422377,0.0,74.6358455165,520.421459132,6953.25686261,177.521
4058.79979499,438.364,-571.862,569.042,0.962962,569.058932892,6064.61487409,4.73438077434,930,4058.79979499,930,4058.79979499,569.058976191,125.962,569.042,6603.62809911,0.0,167.137118922,496.791419338,6311.65797154,177.669
3958.59230306,409.028,-573.068,570.203,0.974397,570.217359009,-607.923813385,4.68807332753,931,3958.59230306,931,3958.59230306,570.217387908,126.044,570.203,5932.3475975,0.0,2105.13646345,397.491474648,4100.24065994,177.803
4242.22769788,328.184,-572.767,569.974,0.958201,569.984758725,3103.6083609,4.35355452269,932,4242.22769788,932,4242.22769788,569.984893652,126.109,569.974,6430.24794279,0.0,944.494067281,489.11579395,5906.25899822,177.863
4421.44678943,371.91,-572.307,569.574,0.963094,569.593752795,5727.61108666,4.51536574588,933,4421.44678943,933,4421.44678943,569.593869172,126.212,569.574,6225.12316526,0.0,159.010469488,466.908043248,6037.6837555,177.943
3982.11691162,375.49,-572.68,569.927,0.965974,569.929322265,3410.05762676,4.49711082097,934,3982.11691162,934,3982.11691162,569.92947663,126.277,569.927,6452.41161351,0.0,1091.98170915,488.032515069,5721.02023156,178.076
4279.76908684,407.769,-573.315,570.562,0.954853,570.580617762,6209.0719216,4.61825806065,935,4279.76908684,935,4279.76908684,570.580691672,126.279,570.562,6786.25724666,0.0,159.35068315,503.24451483,6605.37424119,178.183
4652.77805244,345.733,-573.044,570.33,0.968386,570.333011856,3505.936987,4.40550812858,936,4652.77805244,936,4652.77805244,570.333037509,126.352,570.33,6026.39566406,0.0,718.935462151,462.051217065,5650.09934239,178.267
4121.60226671,318.131,-572.396,569.619,0.961858,569.64128871,-247.698007343,4.25183969576,937,4121.60226671,937,4121.60226671,569.641311597,126.446,569.619,6202.29756229,0.0,1874.25872113,428.958542325,5063.26327115,178.324
4276.92388735,379.218,-573.45,570.69,0.958991,570.706283627,6304.05522212,4.58059047573,938,4276.92388735,938,4276.92388735,570.70633441,126.479,570.69,6799.39921853,0.0,151.986513288,504.617316585,6495.49216175,178.436
4483.52613993,442.894,-573.8,571.007,0.954468,571.022332364,6362.65646018,4.80151913676,939,4483.52613993,939,4483.52613993,571.02242195,126.467,571.007,6705.11276243,0.0,108.635660669,499.516590042,6529.40352698,178.522
4238.06452707,377.75,-573.288,570.612,0.962193,570.61728145,4562.29542129,4.41995398833,940,4238.06452707,940,4238.06452707,570.61732963,126.527,570.612,6410.12404895,0.0,491.577556702,470.742968576,5968.36780133,178.576
4431.34422911,311.751,-573.166,570.465,0.961852,570.476406794,6422.0459165,4.14150220076,941,4431.34422911,941,4431.34422911,570.476531649,126.657,570.465,6908.6435745,0.0,144.126156168,504.843755042,6624.16777014,178.63
3918.20471787,382.893,-571.959,569.179,0.972081,569.189496507,689.525634076,4.42685809803,942,3918.20471787,942,3918.20471787,569.189620833,126.73,569.179,6134.40162505,0.0,2100.88108075,449.252469939,4028.05838591,178.727
4485.5287006,332.182,-572.738,569.941,0.958634,569.954153007,4893.94913603,4.31340379124,943,4485.5287006,943,4485.5287006,569.95428068,126.833,569.941,6403.3762535,0.0,422.269988931,489.801558041,6064.24003748,178.887
4579.94926566,372.449,-573.12,570.365,0.962544,570.375547057,6119.31481208,4.51007077848,944,4579.94926566,944,4579.94926566,570.375557161,126.902,570.365,6659.95927849,0.0,177.868061066,495.742743808,6357.26728108,178.987
4207.44609685,456.743,-572.856,570.003,0.96243,570.009585903,6552.10215832,4.72390629989,945,4207.44609685,945,4207.44609685,570.009708486,126.953,569.997,6754.39129424,0.0,60.1174285988,503.208897921,6650.4599594,179.096
3741.45353489,382.287,-573.833,571.043,0.969258,571.049947965,2510.82119667,4.53787657361,946,3741.45353489,946,3741.45353489,571.050040076,127.028,571.043,6437.27407236,0.0,1063.92330817,471.400524322,5656.75849477,179.211
4009.08948865,344.081,-573.952,571.211,0.970613,571.240482094,114.468645676,4.41852554842,947,4009.08948865,947,4009.08948865,571.240539548,127.121,571.211,5310.66052141,0.0,1751.69891195,397.408078895,3947.49769301,179.255
3994.77035517,294.153,-573.901,571.136,0.958146,571.135014904,6042.42882275,4.20478755601,948,3994.77035517,948,3994.77035517,571.1351391,127.16,571.136,6502.92433903,0.0,123.675102716,478.11971442,6314.63771076,179.361
4288.76746692,391.094,-574.203,571.376,0.961295,571.393392218,6133.70689672,4.54015659688,949,4288.76746692,949,4288.76746692,571.393432497,127.227,571.376,6710.5778736,0.0,167.115158675,500.636648783,6454.994397,179.495
3930.93685915,334.366,-573.829,571.157,0.956502,571.159014314,6018.62822477,4.35897756004,950,3930.93685915,950,3930.93685915,571.159155067,127.352,571.157,6236.27441889,0.0,70.697661426,480.93524395,6135.13017575,179.549
4322.04510284,318.604,-573.261,570.484,0.968858,570.50159159,2121.44065348,4.23382963525,951,4322.04510284,951,4322.04510284,570.501668074,127.43,570.484,6567.31491986,0.0,1362.43167273,485.003105457,5333.654348,179.693
3732.68680373,331.55,-573.692,570.992,0.957545,571.002591991,5696.19265417,4.33365606596,952,3732.68680373,952,3732.68680373,571.002642665,127.469,570.992,6469.18104958,0.0,188.807093978,474.379837858,6152.35662318,179.767
4717.80751926,251.543,-574.502,571.728,0.953244,571.733854263,6674.87753518,3.95315487905,953,4717.80751926,953,4717.80751926,571.733940939,127.506,571.728,7005.10734007,0.0,105.525664661,515.912325923,6812.85982993,179.803
3936.42720302,418.9,-573.695,570.935,0.960579,570.951170575,2271.00890051,4.6425640672,954,3936.42720302,954,3936.42720302,570.951313687,127.609,570.935,6474.8457296,0.0,1205.09994673,471.966202793,5873.40409928,179.98
4258.81653093,429.444,-573.489,570.744,0.968621,570.76134524,1503.86917802,4.5256350539,955,4258.81653093,955,4258.81653093,570.761463973,127.662,570.744,6499.2455876,0.0,1456.84873481,469.710496484,5865.71297123,180.092
3821.83751977,394.667,-573.207,570.476,0.961161,570.485024677,6075.2899166,4.52891183198,956,3821.83751977,956,3821.83751977,570.485096179,127.775,570.476,6641.11307231,0.0,184.997673427,475.720153437,6355.06748002,180.214
4172.50358327,327.84,-573.435,570.685,0.962508,570.702178666,5748.80671846,4.29090905897,957,4172.50358327,957,4172.50358327,570.702253608,127.831,570.685,6354.98762638,0.0,183.086083479,471.369486756,6026.67469949,180.281
4067.67339372,416.693,-573.948,571.167,0.959619,571.178359818,5957.1107514,4.52928056439,958,4067.67339372,958,4067.67339372,571.178455515,127.898,571.167,6271.24798083,0.0,96.2454875791,469.960045127,6106.52135817,180.354
4069.51257767,364.989,-574.374,571.587,0.962421,571.602502947,5509.45504333,4.43082561872,959,4069.51257767,959,4069.51257767,571.602562047,127.941,571.587,6223.83702742,0.0,219.419087417,466.166882389,5810.28677962,180.437
4121.52428026,302.972,-574.893,572.141,0.961035,572.143758319,6432.07410534,4.19328033249,960,4121.52428026,960,4121.52428026,572.143795685,128.014,572.141,6821.75506815,0.0,110.021896201,513.237563111,6674.50071567,180.555
4101.30949901,364.456,-575.114,572.354,0.967157,572.370501832,5826.70364202,4.48653036332,961,4101.30949901,961,4101.30949901,572.370598542,128.129,572.354,6484.90576245,0.0,162.600500434,471.931611691,6080.68351809,180.651
3778.44172299,372.587,-574.06,571.326,0.951142,571.339167928,6405.34199209,4.44388303735,962,3778.44172299,962,3778.44172299,571.339180181,128.169,571.326,7004.67756902,0.0,181.933574609,518.347320933,6747.70863278,180.802
4440.36536002,425.984,-575.043,572.248,0.957723,572.259023464,6591.73440952,4.6513684056,963,4440.36536002,963,4440.36536002,572.259131253,128.174,572.248,6926.5444518,0.0,103.474590297,525.639221822,6813.43281984,180.955
4160.30590251,418.123,-573.316,570.58,0.958323,570.599212051,5885.59189948,4.52780941885,964,4160.30590251,964,4160.30590251,570.599324287,128.207,570.58,6508.68776281,0.0,207.524405474,487.158014569,6267.07576389,181.112
4162.02651906,328.052,-576.367,573.56,0.951822,573.578421465,6511.34272802,4.24438187556,965,4162.02651906,965,4162.02651906,573.57846249,128.286,573.56,7001.80447162,0.0,146.260468856,515.380325647,6779.05977834,181.223
4094.42153333,314.174,-575.036,572.261,0.966016,572.262088504,2024.60460442,4.27758071464,966,4094.42153333,966,4094.42153333,572.262136263,128.348,572.261,6540.24626514,0.0,1390.62290319,457.197928883,5263.48305608,181.312
4203.59004166,350.042,-574.816,572.089,0.954716,572.098380323,5935.54480155,4.26636359232,967,4203.59004166,967,4203.59004166,572.098400963,128.364,572.089,6422.64608917,0.0,137.788345554,475.727385216,6222.71333481,181.452
4245.73145871,367.077,-575.73,573.058,0.957793,573.071510887,2679.48750423,4.34941154951,968,4245.73145871,968,4245.73145871,573.07151461,128.455,573.058,6430.90354011,0.0,1055.87151234,474.802903705,5822.89269023,181.594
4235.49167348,363.189,-575.336,572.637,0.968078,572.643244963,941.353932398,4.32786990749,969,4235.49167348,969,4235.49167348,572.643325925,128.538,572.637,5959.42388414,0.0,1589.39362633,422.14354548,4453.40057148,181.674
4019.40719033,425.986,-575.689,573.056,0.961542,573.059373809,6155.43271356,4.62269946075,970,4019.40719033,970,4019.40719033,573.059435047,128.607,573.056,6366.63075482,0.0,68.0885056843,481.101827435,6254.05007849,181.781
4274.44272297,372.203,-574.807,572.086,0.958161,572.109228692,6236.82204709,4.44340958001,971,4274.44272297,971,4274.44272297,572.109261819,128.663,572.085,6778.85255674,0.0,154.488091502,499.295949458,6470.57761549,181.908
4038.62871115,354.09,-574.41,571.689,0.976853,571.691018468,409.853065516,4.31251981539,972,4038.62871115,972,4038.62871115,571.691059369,128.787,571.689,6421.90304272,0.0,2172.10377184,444.811040418,3646.5313552,182.024
3966.05623031,530.531,-574.322,571.659,0.967865,571.683174931,597.424738666,4.85534391175,973,3966.05623031,973,3966.05623031,571.683271387,128.87,571.659,6802.12447412,0.0,2163.65266704,473.380211606,5129.78151936,182.178
4326.36355367,386.05,-574.816,572.072,0.960721,572.076877524,6449.40912913,4.41120718628,974,4326.36355367,974,4326.36355367,572.076913584,128.891,572.072,6868.16483299,0.0,143.111605634,492.32203341,6639.18705273,182.291
4173.00038544,426.694,-575.69,572.933,0.960438,572.947863049,3177.73292123,4.50911954025,975,4173.00038544,975,4173.00038544,572.947930317,128.963,572.933,6655.06488761,0.0,1014.1094793,501.739305836,6212.46800808,182.425
4314.73072168,286.541,-574.844,572.165,0.962725,572.178623614,6258.30157559,4.07644916542,976,4314.73072168,976,4314.73072168,572.178714047,129.013,572.165,6854.4333486,0.0,166.584945172,503.055596447,6550.93515508,182.526
4291.3952778,296.865,-575.08,572.487,0.958507,572.497043803,5960.56263799,4.11460554813,977,4291.3952778,977,4291.3952778,572.497197712,129.081,572.487,6326.14268738,0.0,121.069560979,468.103468134,6110.68998872,182.542
4151.40094135,413.397,-574.055,571.37,0.960718,571.386515883,6045.48060738,4.52829321571,978,4151.40094135,978,4151.40094135,571.386606932,129.131,571.37,6664.38343719,0.0,160.441459465,480.93424562,6335.51131532,182.686
3917.66339939,300.736,-575.198,572.459,0.959091,572.460975641,6369.53042864,4.09294996171,979,3917.66339939,979,3917.66339939,572.461105095,129.185,572.459,6842.87607734,0.0,140.284937279,497.377725396,6544.41458272,182.749
4296.73687497,254.156,-574.999,572.352,0.953924,572.365005296,6314.04509308,3.96463907296,980,4296.73687497,980,4296.73687497,572.365013764,129.305,572.352,6647.31977435,0.0,96.5619002559,488.144254161,6462.87054826,182.793
4265.78904479,340.398,-575.949,573.274,0.958482,573.273777049,4537.71428268,4.30563180024,981,4265.78904479,981,4265.78904479,573.273803737,129.327,573.274,6572.47760576,0.0,564.813305098,479.433289038,6199.59073293,182.876
3617.53007443,292.992,-575.445,572.655,0.957218,572.679447089,6150.22707686,4.1799591546,982,3617.53007443,982,3617.53007443,572.679599286,129.417,572.655,6611.58967576,0.0,148.204597468,483.883070077,6309.98155095,183.009
4457.62996098,378.986,-575.976,573.227,0.96126,573.231965448,5496.12813447,4.42299901112,983,4457.62996098,983,4457.62996098,573.232063511,129.467,573.227,6178.48742244,0.0,198.081634643,455.17019789,5943.36640796,183.093
4255.97343015,422.218,-575.075,572.404,0.95821,572.421130232,3239.17392639,4.5902359297,984,4255.97343015,984,4255.97343015,572.421186667,129.525,572.404,6291.12596324,0.0,871.407352659,459.729785473,5825.04283789,183.164
4255.83408379,365.728,-575.193,572.476,0.954576,572.489234297,6434.95025342,4.34832680223,985,4255.83408379,985,4255.83408379,572.489325925,129.592,572.476,6874.77206086,0.0,137.855846604,502.024311739,6693.97626374,183.275
4115.33282813,292.259,-574.797,572.145,0.958098,572.157466542,5903.45660171,4.0740699566,986,4115.33282813,986,4115.33282813,572.157514904,129.571,572.145,6762.03030307,0.0,202.916887807,491.62690572,6323.66926999,183.378
4479.81509326,366.443,-575.091,572.32,0.960654,572.322477685,6110.97480306,4.45614303837,987,4479.81509326,987,4479.81509326,572.32261809,129.648,572.32,6535.73519268,0.0,138.200422915,483.257151281,6304.45928463,183.496
4293.95427312,285.497,-575.372,572.618,0.956593,572.626058442,5945.26191719,4.12280903044,988,4293.95427312,988,4293.95427312,572.626098642,129.74,572.618,6545.40476755,0.0,172.536955059,503.656086976,6311.8589077,183.594
1662.95747797,395.475,-576.041,573.331,0.952754,573.346099583,6134.53240017,4.49720545285,989,1662.95747797,989,1662.95747797,573.346135873,129.763,573.331,6667.48107542,0.0,162.556200678,494.648343022,6421.02341608,183.684
4269.46629611,385.859,-575.837,573.246,0.956405,573.25977484,5384.77001396,4.426246919,990,4269.46629611,990,4269.46629611,573.259805504,129.82,573.246,6239.1837482,0.0,258.38683171,447.849807361,5797.58525531,183.815
3908.26217983,415.507,-575.317,572.632,0.958647,572.642738053,5471.53235069,4.54618430441,991,3908.26217983,991,3908.26217983,572.642787386,129.911,572.632,6446.12329372,0.0,301.979072235,483.929322438,6052.99637345,183.982
2312.09852307,362.386,-574.577,571.728,0.954005,571.741816996,6173.11147418,4.40791525853,992,2312.09852307,992,2312.09852307,571.741942247,129.926,571.728,6841.44951343,0.0,206.705193496,503.383079047,6508.08141665,184.056
4037.56538779,361.955,-575.416,572.684,0.965479,572.696204441,1140.29326377,4.40111564638,993,4037.56538779,993,4037.56538779,572.696230996,129.97,572.684,6552.00902253,0.0,2058.31366627,445.956994252,4947.43496705,184.17
4231.0392058,421.09,-575.602,572.903,0.954693,572.907239794,6227.52145672,4.58233773863,994,4231.0392058,994,4231.0392058,572.907383059,130.085,572.903,6666.03618909,0.0,137.632994297,494.717465566,6445.15369269,184.283
2044.21865375,406.812,-575.561,572.804,0.954979,572.829813982,5907.92259623,4.52844657946,995,2044.21865375,995,2044.21865375,572.829945299,130.123,572.804,6284.76100817,0.0,107.148411283,468.444303679,6055.15735833,184.399
4497.71922456,421.717,-575.918,573.344,0.952969,573.349124756,6311.86406073,4.44885528514,996,4497.71922456,996,4497.71922456,573.349225038,130.198,573.344,6582.9146703,0.0,80.1735053508,508.337084357,6472.94810086,184.468
4049.93517989,330.438,-573.932,571.385,0.959683,571.394468684,2777.0451285,4.25868254116,997,4049.93517989,997,4049.93517989,571.394541578,130.252,571.385,6348.2070033,0.0,1028.60654572,488.640923627,5852.52410788,184.524
4066.31296919,358.858,-574.753,572.158,0.9592,572.14804615,5164.25476727,4.32273027299,998,4066.31296919,998,4066.31296919,572.148148349,130.343,572.158,5870.4124164,0.0,217.782525929,462.827177335,5557.97938655,184.666
3944.24769181,375.455,-574.918,572.268,0.97026,572.297908363,245.431638914,4.39631990269,999,3944.24769181,999,3944.24769181,572.297921791,130.368,572.268,6391.41305284,0.0,2238.44082852,430.980152478,4318.78167521,184.787
4343.90170488,366.739,-574.958,572.243,0.956913,572.254995353,1873.9083734,4.45209887367,1000,4343.90170488,1000,4343.90170488,572.255128428,130.444,572.243,6905.08633771,0.0,1449.45747231,512.898768389,6208.43821889,184.897
4171.91346061,404.882,-576.022,573.37,0.952858,573.383032934,5363.63992902,4.48226384003,1001,4171.91346061,1001,4171.91346061,573.383174756,130.484,573.37,6949.33003114,0.0,442.03100133,515.792811125,6671.27529618,184.963
4160.56448643,392.609,-575.646,573.022,0.952215,573.020320431,6390.48501635,4.3681261025,1002,4160.56448643,1002,4160.56448643,573.020344823,130.561,573.022,6960.55903896,0.0,137.405448622,509.309128026,6652.23861327,185.071
3832.87493104,393.528,-575.207,572.579,0.956046,572.603174733,5627.43319704,4.49329383226,1003,3832.87493104,1003,3832.87493104,572.60323312,130.575,572.579,6614.27310626,0.0,256.915477259,486.671956372,6308.78711636,185.15
4356.88531508,333.271,-576.674,573.96,0.959637,573.975411864,6035.98599931,4.16381741722,1004,4356.88531508,1004,4356.88531508,573.975488832,130.61,573.96,6472.61789594,0.0,119.044571481,479.378851004,6253.33006185,185.24
3974.34385341,303.072,-576.018,573.328,0.959032,573.332939532,6078.39411207,4.16461372569,1005,3974.34385341,1005,3974.34385341,573.332942111,130.676,573.328,6477.64034488,0.0,102.999256276,486.452844745,6339.74672368,185.293
3897.21759628,429.224,-575.326,572.671,0.955998,572.683904798,6485.37019518,4.52160449792,1006,3897.21759628,1006,3897.21759628,572.683942322,130.703,572.671,6877.07380921,0.0,117.59819733,516.496911654,6715.05072132,185.469
4152.93534933,326.256,-575.682,573.022,0.957419,573.029697955,2179.61158675,4.2923092321,1007,4152.93534933,1007,4152.93534933,573.029816052,130.85,573.022,6483.48305916,0.0,1226.77006487,466.612983945,5782.74382331,185.519
4189.59405453,274.77,-576.82,574.176,0.957374,574.188686453,5866.26649381,4.10953183912,1008,4189.59405453,1008,4189.59405453,574.188771925,130.858,574.176,6604.02402347,0.0,256.052112129,485.06489899,6114.48894358,185.668
4413.36082303,444.597,-575.521,572.874,0.958147,572.881547203,2763.06939282,4.62291915707,1009,4413.36082303,1009,4413.36082303,572.881564752,130.875,572.874,6619.21704429,0.0,1046.48560467,464.09544374,5806.88787356,185.846
4033.61903522,450.174,-576.273,573.642,0.948356,573.65539181,6411.50258804,4.61935980649,1010,4033.61903522,1010,4033.61903522,573.655426543,130.954,573.642,7090.04194767,0.0,207.376542611,508.398712233,6730.93776643,185.981
4137.36414815,386.043,-576.068,573.425,0.957205,573.426318056,6186.94276753,4.43940652528,1011,4137.36414815,1011,4137.36414815,573.426318056,131.022,573.425,6841.37952663,0.0,191.77356758,485.549980723,6414.92553986,186.056
