AverageReturn,Epoch,AverageAbsY,PolicyRegParamNorm,AverageQ,AveragePolicySurr,StdReturn,MaxEsReturn,QFunRegParamNorm,AverageAbsQYDiff,Iteration,StdEsReturn,AverageAbsQ,MinEsReturn,AverageQLoss,MinReturn,AverageY,AverageAction,AverageEsReturn,MaxReturn,AverageDiscountedReturn
2309.93547508,2085,44.503321301,341.264,44.3041,-44.5039,1740.14283518,3024.21541606,263.31,0.34100599812,2085,0.0,44.5046,3024.21541606,2.25815,-448.383243804,44.3030285603,0.999806,3024.21541606,5077.8562294,355.495031886
4959.2043332,2086,44.5149251073,341.404,44.3151,-44.5202,1539.21019037,2886.85294469,263.355,0.377978943425,2086,0.0,44.5127,2886.85294469,3.2574,356.151144512,44.3173000099,0.999822,2886.85294469,5615.44007726,433.121498783
4716.5783212,2087,44.468558625,341.317,44.2615,-44.4794,869.446035558,3116.08160895,263.417,0.33224930688,2087,0.0,44.4678,3116.08160895,2.10673,2189.41967839,44.2618889165,0.999827,3116.08160895,5336.9278621,427.630875895
3655.7214414,2088,44.5302373011,341.348,44.3338,-44.5469,2054.92644337,3125.32022523,263.452,0.345905991037,2088,0.0,44.5292,3125.32022523,2.34986,192.578674808,44.3347896489,0.999706,3125.32022523,5377.10205801,379.572719125
2443.45009284,2089,44.5051151402,341.428,44.2969,-44.5202,1764.05620182,3036.0225334,263.489,0.331457530288,2089,0.0,44.5038,3036.0225334,2.18104,430.639673048,44.2975364263,0.999864,3036.0225334,4985.18196909,378.636619471
4002.4549086,2090,44.6298948746,341.394,44.4393,-44.6571,2089.26915771,3269.11490315,263.523,0.326053650229,2090,0.0,44.6298,3269.11490315,2.03653,32.7925891422,44.4390969781,0.99978,3269.11490315,5526.34663699,378.772620704
3874.71620166,2091,44.6079610151,341.527,44.4122,-44.6458,1866.62191878,2947.90615893,263.571,0.337574082016,2091,0.0,44.6061,2947.90615893,2.2799,427.147045266,44.4140339823,0.999876,2947.90615893,5451.51872131,418.305929831
4997.14369999,2092,44.679048776,341.537,44.4914,-44.7122,643.88880616,3191.82229839,263.617,0.324111099017,2092,0.0,44.678,3191.82229839,2.01951,3113.65859389,44.4922728446,0.999766,3191.82229839,5399.85377742,431.314561726
4718.8145236,2093,44.6781297903,341.588,44.4845,-44.7079,673.525527558,3032.15424264,263.645,0.324224650665,2093,0.0,44.6779,3032.15424264,1.98192,2746.35024006,44.4844802652,0.999749,3032.15424264,5106.34483303,395.320336135
5139.90652142,2094,44.6613577059,341.609,44.4572,-44.671,373.16185178,2866.04378474,263.676,0.322821759681,2094,0.0,44.6585,2866.04378474,2.12607,4188.70958385,44.4596821032,0.999789,2866.04378474,5413.34654089,433.439435771
4630.1340551,2095,44.6586478464,341.664,44.4564,-44.653,226.072790511,3025.30467745,263.681,0.316927575763,2095,0.0,44.6606,3025.30467745,2.26583,4230.75968617,44.4545311013,0.999718,3025.30467745,4897.32299387,383.113905665
4945.11111854,2096,44.6605291006,341.762,44.4468,-44.6544,135.192308707,3105.93750051,263.725,0.325713072993,2096,0.0,44.6563,3105.93750051,2.31078,4659.38638818,44.4508424014,0.99984,3105.93750051,5127.37846281,403.987360469
3852.57198853,2097,44.6368782757,341.763,44.427,-44.6238,1417.23110403,3062.4461795,263.738,0.321692903055,2097,0.0,44.6363,3062.4461795,2.26046,406.882702466,44.4279159261,0.999843,3062.4461795,4690.23040174,365.653303661
2974.62151209,2098,44.676714559,341.875,44.4689,-44.6745,1638.2301383,3009.67860939,263.816,0.312627792915,2098,0.0,44.676,3009.67860939,2.02639,431.136867341,44.4699034686,0.999913,3009.67860939,4740.17203599,375.285523571
3081.59321732,2099,44.7346336031,341.833,44.5363,-44.7487,2053.56686298,3070.22594169,263.834,0.328197232743,2099,0.0,44.734,3070.22594169,2.41755,-44.8823278328,44.536688452,0.999868,3070.22594169,5240.12442952,374.184329625
1800.97700861,2100,44.7925759288,341.829,44.5983,-44.8122,1730.6644187,3055.09751251,263.875,0.303539785058,2100,0.0,44.7906,3055.09751251,1.9297,-247.737087422,44.5995847305,0.999912,3055.09751251,4931.7543305,322.596630386
2420.51711881,2101,44.7575851021,341.792,44.5581,-44.7737,2061.85281569,2832.99472271,263.925,0.296557556714,2101,0.0,44.7586,2832.99472271,1.57149,272.266563104,44.5584851339,0.999913,2832.99472271,5518.11329159,356.282614102
1931.93155748,2102,44.7573577486,341.88,44.5557,-44.7609,2034.43508967,2941.53960717,263.975,0.350905554064,2102,0.0,44.7575,2941.53960717,2.78232,-817.789185772,44.5552816188,0.999952,2941.53960717,4904.40634946,293.328355985
4241.94089227,2103,44.7545799066,342.077,44.549,-44.7561,1227.33438889,2733.10943704,264.03,0.324928299691,2103,0.0,44.7516,2733.10943704,2.19479,1823.7569015,44.5512969836,0.99987,2733.10943704,5392.98113992,406.814979943
5032.59310539,2104,44.8110278271,342.169,44.6131,-44.8271,1112.82641703,3001.31504883,264.059,0.324494291652,2104,0.0,44.8103,3001.31504883,2.26517,1711.87837998,44.6136494005,0.99992,3001.31504883,5623.58124327,436.912537497
5441.62456096,2105,44.897296981,342.207,44.7089,-44.9228,140.69863226,2801.62619433,264.077,0.304626186694,2105,0.0,44.8958,2801.62619433,1.74181,5232.90496014,44.7099815274,0.999898,2801.62619433,5732.50903936,420.4702158
4978.93678364,2106,44.7473931215,342.239,44.5307,-44.7392,178.548991328,2978.59093451,264.137,0.349924116824,2106,0.0,44.7466,2978.59093451,2.59059,4652.58396835,44.5315452727,0.999651,2978.59093451,5235.57182406,404.828591401
4962.99277602,2107,44.8160055575,342.323,44.6099,-44.8159,125.902031337,-204.309650161,264.17,0.304521542527,2107,0.0,44.815,-204.309650161,1.58122,4757.14493289,44.6107168814,0.999786,-204.309650161,5134.46214497,417.566123288
4606.30521695,2108,44.7834772807,342.43,44.5686,-44.775,63.6116596625,3043.24441458,264.217,0.320025367486,2108,0.0,44.7822,3043.24441458,1.95454,4499.39826956,44.5700277213,0.999891,3043.24441458,4699.86224522,375.439832757
4684.5007456,2109,44.8600476494,342.458,44.6592,-44.8746,51.1634689881,2926.00889767,264.282,0.327194092915,2109,0.0,44.86,2926.00889767,2.34673,4598.59283378,44.6585814801,0.9999,2926.00889767,4771.75117611,377.359723728
5082.60905589,2110,44.8123920219,342.492,44.6003,-44.8128,287.332029253,2949.38077864,264.316,0.336225137991,2110,0.0,44.8109,2949.38077864,2.10203,4426.45500465,44.6018806351,0.999882,2949.38077864,5486.88613353,420.175652181
2630.79250592,2111,44.8499151652,342.474,44.6444,-44.8527,1667.55560573,2775.06054815,264.381,0.354455808015,2111,0.0,44.8496,2775.06054815,2.53761,-479.347194373,44.6445164946,0.999849,2775.06054815,5324.62341452,362.700169049
4986.93360714,2112,44.8232378425,342.475,44.6098,-44.8255,52.3282644141,2997.11929067,264.43,0.33783552483,2112,0.0,44.8208,2997.11929067,2.069,4875.22489916,44.6120613199,0.999796,2997.11929067,5045.58565766,408.281423574
5006.05740845,2113,44.8812871028,342.491,44.6745,-44.8914,90.1467635729,2871.39330876,264.463,0.316803453088,2113,0.0,44.8804,2871.39330876,1.76318,4893.10480651,44.6744822012,0.999613,2871.39330876,5196.03449263,408.724741092
4983.78140215,2114,44.8422547942,342.528,44.6238,-44.8416,71.1627736286,2978.10461682,264.504,0.336060467702,2114,0.0,44.8415,2978.10461682,2.02261,4865.47259672,44.6242394983,0.999748,2978.10461682,5127.90855081,406.046885128
4093.98788663,2115,44.8560577473,342.427,44.6361,-44.8387,1208.1268578,3108.52885642,264.539,0.342272718875,2115,0.0,44.855,3108.52885642,2.19987,1819.90408441,44.6382033719,0.999868,3108.52885642,5126.78770202,402.735179961
4506.18980497,2116,44.9266158965,342.544,44.7188,-44.9467,1663.53973192,3094.97415275,264.571,0.351090040231,2116,0.0,44.9259,3094.97415275,2.83791,526.917324375,44.718962818,0.999779,3094.97415275,5671.43700946,425.04232395
3154.72808396,2117,44.87597923,342.617,44.6592,-44.8726,2020.59997428,3100.19243015,264.66,0.341239018424,2117,0.0,44.8747,3100.19243015,2.36938,-443.588759798,44.6609453169,0.999808,3100.19243015,5187.06624162,359.911769503
1855.82071302,2118,44.923582969,342.633,44.7132,-44.9282,1737.11390917,3293.16776635,264.726,0.346917782165,2118,0.0,44.9237,3293.16776635,2.39466,137.529470751,44.7130188693,0.999921,3293.16776635,5008.55108729,359.085377214
2170.53938923,2119,44.9308151557,342.644,44.7209,-44.9189,1854.12447345,3037.03039659,264.762,0.323784646017,2119,0.0,44.9302,3037.03039659,1.672,-445.738668611,44.7215324051,0.999868,3037.03039659,5305.764062,340.99610146
1526.90089092,2120,44.9119385817,342.74,44.6995,-44.8836,1706.70602763,3232.7287885,264.834,0.351012947768,2120,0.0,44.9104,3232.7287885,2.33274,-503.006407376,44.7006784397,0.999943,3232.7287885,4060.31811923,292.540868482
1622.15898464,2121,44.8326106478,342.785,44.6064,-44.8166,1517.63554755,2255.92039897,264.884,0.355060976626,2121,0.0,44.8307,2255.92039897,2.33351,-440.331922783,44.6072905967,0.999904,2255.92039897,4850.73281629,319.10377738
2241.68842647,2122,44.8568320469,342.907,44.645,-44.8584,1872.80617205,3121.52181801,264.95,0.364039705271,2122,0.0,44.8578,3121.52181801,2.41805,4.04339842474,44.6449215167,0.999863,3121.52181801,5506.81610152,391.10393023
964.180233906,2123,44.8568549398,342.968,44.6466,-44.858,1171.16176474,2772.66562072,265.008,0.368543768128,2123,0.0,44.8588,2772.66562072,2.7452,-364.636619477,44.6448304304,0.999959,2772.66562072,2618.76261722,283.097672091
395.946040139,2124,44.8935133779,343.072,44.6793,-44.8929,784.760926342,2849.51112106,265.077,0.344555694213,2124,0.0,44.8922,2849.51112106,2.01826,-505.520665726,44.6811465426,0.99997,2849.51112106,1970.11519179,264.608663088
3271.39993831,2125,44.8777466042,343.041,44.6615,-44.8663,1984.46697049,2821.71761035,265.13,0.378753142144,2125,0.0,44.8741,2821.71761035,2.70339,-135.940614334,44.6642427488,0.999824,2821.71761035,5090.99204739,364.510659394
3348.91027354,2126,44.9303054963,343.074,44.7248,-44.9152,1408.69953717,2686.62359098,265.185,0.370450240843,2126,0.0,44.9296,2686.62359098,2.35807,1524.42859659,44.725054768,0.999664,2686.62359098,4855.4088521,388.734062283
3426.4912928,2127,44.9054993058,343.114,44.6934,-44.8839,1542.61090875,3023.57577467,265.212,0.345924425068,2127,0.0,44.9041,3023.57577467,1.70356,799.593379403,44.6946660703,0.99969,3023.57577467,4769.95188332,376.236100578
4109.83401258,2128,44.9141042766,343.161,44.7058,-44.9206,812.92401912,3084.34950109,265.289,0.356766880429,2128,0.0,44.9132,3084.34950109,1.8965,1680.77522849,44.7064284534,0.999643,3084.34950109,4497.64649777,366.525186416
2847.30014774,2129,44.9667013086,343.259,44.7661,-44.9715,1879.76362754,3024.72114194,265.325,0.389747900079,2129,0.0,44.966,3024.72114194,2.6884,-259.319186469,44.7669367997,0.999611,3024.72114194,4819.55697024,358.181276408
3039.90810335,2130,44.946797113,343.401,44.737,-44.9534,1911.04956452,3043.79957198,265.372,0.360198716216,2130,0.0,44.9463,3043.79957198,2.35164,181.101816915,44.7384351155,0.999866,3043.79957198,5078.89244854,364.03546587
2424.27655649,2131,44.8353615129,343.416,44.6133,-44.8137,1921.37803751,624.264755908,265.432,0.366711766115,2131,0.0,44.8353,624.264755908,2.19857,-189.363328922,44.6130622739,0.99992,624.264755908,4736.03628979,335.256332314
3166.8674447,2132,44.7967008772,343.457,44.5623,-44.7722,1758.61958308,-329.35160175,265.458,0.355460943787,2132,0.0,44.7953,-329.35160175,2.01873,351.700697558,44.5638862435,0.999896,-329.35160175,5100.97398144,384.571322295
1293.45777416,2133,44.9277393875,343.488,44.7151,-44.9058,1972.96250159,3128.61408237,265.464,0.362905888136,2133,0.0,44.9277,3128.61408237,2.22279,-256.782232231,44.7154806745,0.999927,3128.61408237,5256.34047898,309.812284268
4257.60671679,2134,44.8179138797,343.512,44.5839,-44.7761,1180.82723947,820.183440571,265.515,0.361268719498,2134,0.0,44.8157,820.183440571,2.33468,755.259930676,44.5853619134,0.99984,820.183440571,4862.59208763,390.335499062
651.753065137,2135,44.8388420852,343.626,44.6184,-44.7985,703.978903484,3006.74655061,265.571,0.371387541549,2135,0.0,44.8389,3006.74655061,2.61574,-373.711100053,44.6182281723,0.999932,3006.74655061,1946.77936963,284.80306651
1189.92173097,2136,44.7765115433,343.616,44.5498,-44.7429,935.753414124,1858.99470493,265.609,0.338982322226,2136,0.0,44.7792,1858.99470493,1.94828,-123.096248336,44.5467221285,0.999871,1858.99470493,2845.9872661,335.805915052
1242.56151531,2137,44.7452531713,343.558,44.5052,-44.709,1233.85453895,-73.8576647784,265.683,0.343955328648,2137,0.0,44.7422,-73.8576647784,1.87922,-202.158906668,44.5076163951,0.999925,-73.8576647784,2933.11413202,319.371806865
1191.38693589,2138,44.7303582587,343.674,44.4943,-44.7195,715.467195249,-15.7949580121,265.679,0.355721650785,2138,0.0,44.729,-15.7949580121,2.19254,466.696073629,44.4954794629,0.999795,-15.7949580121,2404.04402148,367.605212577
143.930167721,2139,44.7883142229,343.629,44.5578,-44.7835,378.160869512,252.623765397,265.727,0.361848314305,2139,0.0,44.7874,252.623765397,2.23757,-201.019156231,44.5576043559,0.999983,252.623765397,937.766265331,243.381666113
1124.08122685,2140,44.7489579918,343.765,44.5098,-44.7415,1165.54611465,2994.63895054,265.779,0.365423699442,2140,0.0,44.748,2994.63895054,2.35163,-338.496021309,44.5108203461,0.999902,2994.63895054,3054.98672243,320.520245368
4118.28729962,2141,44.776729311,343.676,44.5345,-44.7374,1393.1921066,1023.21294561,265.843,0.356583530113,2141,0.0,44.7761,1023.21294561,1.99973,1082.87410678,44.5354567672,0.999885,1023.21294561,4946.39642608,394.795603858
3932.91259101,2142,44.7054288469,343.67,44.4509,-44.6619,1377.94860261,3047.73264069,265.883,0.354689927897,2142,0.0,44.7051,3047.73264069,2.21981,589.491862993,44.4517669793,0.999736,3047.73264069,4800.86982519,387.111582484
3163.51296644,2143,44.7181875345,343.724,44.4713,-44.6775,1961.78975001,3233.67076963,265.923,0.379964952381,2143,0.0,44.7164,3233.67076963,2.89765,-245.816947434,44.4721191041,0.999774,3233.67076963,4984.4383093,373.314869463
1824.12275287,2144,44.6402843476,343.905,44.3795,-44.5926,1409.78993337,3119.7575426,265.949,0.361168814444,2144,0.0,44.6403,3119.7575426,2.49153,-187.439668351,44.3795059105,0.999991,3119.7575426,4523.85624125,358.309724282
4889.77987535,2145,44.6882829288,343.91,44.4368,-44.6553,1017.82456702,2726.39165765,265.964,0.34963277277,2145,0.0,44.6885,2726.39165765,2.05754,1846.44728484,44.4370244939,0.999798,2726.39165765,5370.09284598,425.095423614
4631.48954792,2146,44.7585994424,343.947,44.5062,-44.7243,634.128119998,396.426862416,265.996,0.352307417028,2146,0.0,44.7576,396.426862416,2.16281,2736.32304474,44.5074217683,0.99982,396.426862416,4959.54786666,401.525524983
3032.86850901,2147,44.846600887,344.151,44.6103,-44.8306,1773.3381762,2906.18666544,266.028,0.374899832944,2147,0.0,44.8471,2906.18666544,2.37895,95.5396744616,44.6107155315,0.999901,2906.18666544,4944.55775833,391.267387486
5045.74024401,2148,44.8676707291,344.185,44.6277,-44.8417,93.4039725227,2907.98283417,266.044,0.371913470678,2148,0.0,44.8669,2907.98283417,2.51481,4879.76109583,44.6286781454,0.99988,2907.98283417,5189.6549729,423.382238475
3790.28236984,2149,44.8658248312,344.366,44.6223,-44.838,1726.13560163,2966.13198457,266.121,0.378174429093,2149,0.0,44.8653,2966.13198457,2.68828,140.508287058,44.6227179994,0.999804,2966.13198457,5184.44668951,391.494714425
4752.32154439,2150,44.7395707937,344.33,44.4721,-44.6902,109.990464194,3207.10522686,266.19,0.381492238096,2150,0.0,44.7381,3207.10522686,2.64483,4562.8081443,44.4736185318,0.999841,3207.10522686,4963.2649472,388.547733625
4816.77311975,2151,44.765141871,344.372,44.5054,-44.6895,185.481504244,3055.32233501,266.244,0.397400725614,2151,0.0,44.7645,3055.32233501,2.86704,4460.1429767,44.5059075921,0.999778,3055.32233501,5144.97614777,391.267197787
2759.7201145,2152,44.7399183008,344.433,44.4756,-44.6808,1651.12284318,3063.08665418,266.31,0.378901226366,2152,0.0,44.7386,3063.08665418,2.43622,-72.0883073742,44.4765276806,0.999766,3063.08665418,4903.4424435,377.61067507
3973.60769663,2153,44.8575325316,344.483,44.6127,-44.8315,1564.94115665,2303.42934332,266.401,0.382152232078,2153,0.0,44.8568,2303.42934332,2.68382,581.970195279,44.613479206,0.999848,2303.42934332,4906.50346836,392.434647762
4610.46166674,2154,44.7056532056,344.48,44.429,-44.652,53.6472452825,512.497309187,266.458,0.384874115675,2154,0.0,44.7055,512.497309187,2.5549,4541.31733627,44.4297174785,0.999771,512.497309187,4695.91495812,385.742148572
4825.07354094,2155,44.7920813328,344.543,44.5273,-44.7304,86.0611018827,3080.91082204,266.58,0.400231197321,2155,0.0,44.7907,3080.91082204,2.83154,4680.36015818,44.528425362,0.999807,3080.91082204,4943.82166759,399.398028173
4379.1058406,2156,44.7984102871,344.629,44.5373,-44.7295,1635.74555873,2883.61723824,266.647,0.404671383419,2156,0.0,44.7962,2883.61723824,2.64681,-527.011836497,44.5388753724,0.999823,2883.61723824,5000.57273211,366.609972087
4962.62368941,2157,44.7764648345,344.698,44.5118,-44.7028,79.3891271503,2980.32301573,266.674,0.373723453219,2157,0.0,44.7765,2980.32301573,1.96494,4810.03138733,44.5121837842,0.999804,2980.32301573,5069.18708974,392.726313074
4959.94731052,2158,44.6824217032,344.802,44.4047,-44.6052,62.9178625874,3063.44251724,266.719,0.419396174397,2158,0.0,44.6824,3063.44251724,3.07136,4820.87774187,44.4066129542,0.999781,3063.44251724,5056.05150273,397.506243535
4439.41529852,2159,44.8123570963,344.749,44.5575,-44.7317,66.4990603435,2884.85138456,266.793,0.389602136363,2159,0.0,44.8116,2884.85138456,2.36288,4356.33301689,44.5575298717,0.999845,2884.85138456,4572.35271939,371.003370727
4312.60690917,2160,44.7200409527,344.851,44.4483,-44.6469,76.8018008421,2692.49309213,266.803,0.398640677274,2160,0.0,44.7192,2692.49309213,2.4015,4175.9094156,44.4491138558,0.999776,2692.49309213,4439.42512585,352.564551017
4505.14609779,2161,44.7924508476,345.032,44.5354,-44.7627,1470.44671863,2709.83640911,266.866,0.416654062197,2161,0.0,44.7924,2709.83640911,2.55034,98.8507435812,44.5348331477,0.999795,2709.83640911,5120.62235754,394.68698318
4842.20770384,2162,44.8490062339,345.131,44.5949,-44.8094,70.6424830988,2819.81095603,266.921,0.415519337543,2162,0.0,44.8473,2819.81095603,2.52059,4738.61178613,44.5959121218,0.999826,2819.81095603,4977.07476015,393.807952365
4119.87630815,2163,44.8822362329,344.911,44.6334,-44.8696,41.7859426796,3088.34087935,266.956,0.400805692937,2163,0.0,44.8822,3088.34087935,2.45144,4053.61060831,44.6340457531,0.999833,3088.34087935,4180.66870518,340.924634522
4198.66570998,2164,44.9253345923,345.098,44.6787,-44.8987,43.0163212278,2953.40996612,266.986,0.385444467097,2164,0.0,44.9229,2953.40996612,2.37758,4153.40750614,44.6802044589,0.999845,2953.40996612,4283.26608296,352.877471355
4751.49145652,2165,44.9085924471,345.222,44.6589,-44.8648,60.3943232364,2786.58533415,267.041,0.386310448816,2165,0.0,44.9091,2786.58533415,2.52082,4649.29283822,44.6581122468,0.999866,2786.58533415,4845.37044825,399.726888492
4344.75745054,2166,44.8633472098,345.267,44.5993,-44.8123,44.0067531568,3164.35794366,267.061,0.372513476645,2166,0.0,44.8601,3164.35794366,2.33814,4300.90318277,44.6019578749,0.999834,3164.35794366,4439.09186815,360.143337281
4515.05207977,2167,44.9330466719,345.228,44.6831,-44.8872,61.4532369648,3014.75474421,267.104,0.378220191318,2167,0.0,44.9316,3014.75474421,2.32821,4390.46967716,44.6837301371,0.999781,3014.75474421,4609.98940869,387.158475867
4763.85052312,2168,44.9440231445,345.354,44.6927,-44.9039,57.425632701,3002.10103278,267.13,0.354923238154,2168,0.0,44.9437,3002.10103278,2.35964,4650.82370534,44.6934468791,0.999792,3002.10103278,4862.6553803,395.792607563
4719.52456741,2169,44.9516971939,345.509,44.7015,-44.9146,1199.05086989,2883.61140592,267.142,0.332777857403,2169,0.0,44.9507,2883.61140592,2.30897,1136.24594363,44.7018208286,0.999839,2883.61140592,5339.10340321,402.115333123
3771.1775249,2170,45.000051204,345.526,44.7589,-44.9694,1994.73340123,2881.58833174,267.217,0.336164622418,2170,0.0,44.9997,2881.58833174,2.26659,-480.047214284,44.7580004335,0.999903,2881.58833174,5202.35586644,361.09304107
5032.10761703,2171,44.9580119456,345.639,44.705,-44.9031,43.1544472953,2880.21084565,267.286,0.325861452837,2171,0.0,44.9549,2880.21084565,1.92664,4972.82824965,44.7078460535,0.999854,2880.21084565,5106.01496556,413.081930625
3795.23082512,2172,44.9725431947,345.781,44.7316,-44.9422,2084.05272884,2837.92956467,267.333,0.365598044777,2172,0.0,44.9723,2837.92956467,2.6776,-512.658025115,44.7313661607,0.999932,2837.92956467,5175.8457355,317.415724133
3644.24143898,2173,44.949788572,345.859,44.7075,-44.9125,2176.71993787,2875.90192987,267.352,0.336041705009,2173,0.0,44.9495,2875.90192987,2.21253,-452.582601937,44.7072859968,0.999891,2875.90192987,5201.20574934,328.919119246
5341.57658846,2174,44.915980191,345.79,44.6618,-44.8675,307.669671355,2704.77600425,267.422,0.347317707508,2174,0.0,44.914,2704.77600425,2.11596,4445.99777196,44.6644451645,0.999841,2704.77600425,5557.13009209,442.24661858
2067.24003651,2175,44.9982737998,345.982,44.7604,-44.9647,1948.34861565,2815.82161362,267.476,0.348149779844,2175,0.0,44.9972,2815.82161362,2.14639,-451.085201839,44.7615469047,0.99991,2815.82161362,5307.09942115,273.680779653
1806.12788857,2176,44.9812002673,346.11,44.7402,-44.953,2014.72861178,2708.82353503,267.538,0.350824759726,2176,0.0,44.9806,2708.82353503,2.17183,-460.870403694,44.740034378,0.999953,2708.82353503,5442.88516502,289.952681102
5098.83911596,2177,44.9971474119,346.066,44.7577,-44.9654,434.406552467,2918.9239033,267.571,0.362215776019,2177,0.0,44.9962,2918.9239033,2.31364,3815.55988882,44.7586695858,0.99979,2918.9239033,5394.58277955,417.312346439
4677.50857381,2178,44.8780556782,346.076,44.6205,-44.8209,995.533583561,2756.69794518,267.614,0.354551004441,2178,0.0,44.8774,2756.69794518,2.06525,2454.82354995,44.6216796136,0.999824,2756.69794518,5410.61869351,418.979295285
5054.04442175,2179,44.9928367927,346.03,44.7541,-44.9642,664.382775157,2938.09006143,267.65,0.363642866331,2179,0.0,44.9923,2938.09006143,2.36047,3068.47039624,44.7553208833,0.999859,2938.09006143,5361.61378956,434.463784316
4987.12935745,2180,45.0789586472,345.914,44.8495,-45.081,194.628221089,3093.05488978,267.691,0.347416916582,2180,0.0,45.0779,3093.05488978,2.01668,4442.13292177,44.849718956,0.999895,3093.05488978,5148.21916359,406.087472809
4271.95871101,2181,44.9727928172,346.015,44.7149,-44.9314,808.852965959,2687.19211114,267.731,0.323009122248,2181,0.0,44.9707,2687.19211114,1.36312,2526.77330101,44.716225658,0.999901,2687.19211114,4810.33610444,374.597387915
1472.71802255,2182,45.017423596,345.975,44.7724,-44.9795,1885.51433915,3234.69057807,267.761,0.381274484432,2182,0.0,45.0185,3234.69057807,2.60461,-628.943770465,44.7716132326,0.999859,3234.69057807,4717.66660432,295.904760412
880.43248769,2183,45.0022773253,346.069,44.7507,-44.955,1134.11200678,3008.964761,267.81,0.368623428382,2183,0.0,45.0006,3008.964761,2.40553,-782.699333237,44.7526729989,0.999938,3008.964761,2400.45944666,298.014261099
3990.53501966,2184,44.9827148901,346.145,44.7298,-44.9458,1599.63114208,564.570980249,267.874,0.352057871973,2184,0.0,44.982,564.570980249,1.88313,-776.878112706,44.7304053177,0.999858,564.570980249,4746.62342499,339.349005778
4386.21538408,2185,45.0120566599,346.161,44.7601,-44.9835,38.1884107722,3036.59940728,267.919,0.364986050537,2185,0.0,45.0115,3036.59940728,2.45097,4322.6164892,44.760113224,0.999837,3036.59940728,4455.37709042,364.060259628
5235.20578438,2186,44.9289405088,346.227,44.66,-44.8923,459.123552224,2993.33868964,267.956,0.365017785873,2186,0.0,44.9276,2993.33868964,2.60049,3875.83609481,44.6607712347,0.999948,2993.33868964,5549.03189851,437.745167571
3985.80326139,2187,45.112923291,346.378,44.8686,-45.0945,1911.62826537,3133.34370032,267.984,0.339639698438,2187,0.0,45.1126,3133.34370032,1.98491,-409.695679785,44.8687991447,0.999916,3133.34370032,5064.14618091,367.876443472
4561.18203445,2188,45.0797749918,346.462,44.8254,-45.0647,92.7613280354,2910.04690837,268.068,0.370704674348,2188,0.0,45.0794,2910.04690837,2.46319,4365.94051179,44.8268629972,0.999935,2910.04690837,4675.47450002,371.857344296
4418.75254606,2189,44.98635992,346.441,44.7193,-44.9414,63.9993678722,1451.48561547,268.162,0.377095339511,2189,0.0,44.9861,1451.48561547,2.28565,4323.07817717,44.7189571539,0.999886,1451.48561547,4528.52458832,370.313147113
4539.83733603,2190,45.1476216724,346.455,44.894,-45.1305,198.332861953,2823.9986845,268.201,0.358631554865,2190,0.0,45.1459,2823.9986845,1.63803,3952.37315757,44.8955521922,0.999885,2823.9986845,4667.19830721,380.776754292
4513.89379664,2191,45.1151812649,346.513,44.8564,-45.0776,1613.08050127,2877.99323059,268.261,0.377639024656,2191,0.0,45.1144,2877.99323059,2.49113,-213.624162345,44.8565677377,0.99987,2877.99323059,5307.69746215,395.953088428
4370.26220341,2192,45.1357912516,346.564,44.8718,-45.1112,1646.43323865,3045.56916689,268.341,0.367779389731,2192,0.0,45.134,3045.56916689,2.28846,-223.680033763,44.8728617281,0.999915,3045.56916689,5235.66375003,404.507189853
4298.25098357,2193,45.2601658687,346.591,45.0191,-45.238,39.5853207991,2996.75080786,268.43,0.385924696688,2193,0.0,45.2597,2996.75080786,2.68024,4215.86461054,45.0193664113,0.999888,2996.75080786,4355.93664147,351.376004359
4392.58141466,2194,45.1548924185,346.757,44.8863,-45.1077,29.5557061351,2759.43363526,268.495,0.356192152107,2194,0.0,45.1536,2759.43363526,2.13812,4331.70566387,44.8865801215,0.999844,2759.43363526,4421.28084332,363.031003305
2478.38335363,2195,45.2690338573,346.822,45.0132,-45.2364,1552.86580767,2995.43734651,268.567,0.354877737816,2195,0.0,45.2691,2995.43734651,2.20403,362.790736032,45.0130475762,0.999955,2995.43734651,4824.43571736,339.451913655
2133.64686605,2196,45.152048197,346.858,44.8743,-45.0932,1642.05828225,2381.50049578,268.617,0.374922453577,2196,0.0,45.1513,2381.50049578,2.64699,-164.01895217,44.8743539177,0.999907,2381.50049578,5433.93435455,385.880641852
4211.47240747,2197,45.20124785,346.921,44.9307,-45.1694,1799.01502808,3269.76534287,268.687,0.370155348289,2197,0.0,45.2003,3269.76534287,2.7275,80.3016477586,44.9308473992,0.999959,3269.76534287,5555.90900647,417.673430415
3122.03770617,2198,45.2387730194,346.923,44.9675,-45.1916,1900.9750213,3134.37172698,268.719,0.344932244384,2198,0.0,45.2379,3134.37172698,1.891,629.326984263,44.9679766691,0.999864,3134.37172698,5390.00158479,422.203139469
4606.98285206,2199,45.3443755348,346.949,45.0866,-45.2885,1423.74762332,3144.75320474,268.745,0.357567792867,2199,0.0,45.3426,3144.75320474,2.19027,685.117572309,45.0880792321,0.999849,3144.75320474,5567.03320673,425.424594341
2477.35836402,2200,45.2968154201,347.012,45.0295,-45.2442,2071.60173378,3140.83417293,268.786,0.358841962645,2200,0.0,45.2966,3140.83417293,2.20372,-201.962493661,45.0295803341,0.999945,3140.83417293,5561.28105385,393.238638105
