AverageQLoss,AveragePolicySurr,AverageAbsQ,AverageAction,QFunRegParamNorm,PolicyRegParamNorm,AverageY,AverageDiscountedReturn,AverageReturn,MinEsReturn,MaxReturn,Iteration,AverageQ,AverageAbsY,AverageEsReturn,StdReturn,Epoch,AverageAbsQYDiff,MaxEsReturn,MinReturn,StdEsReturn
1.12823,-31.1466,31.0544,0.963175,108.213,121.352,31.0553372583,282.758576053,3448.23019153,2154.79768739,3629.01256387,1049,31.0544,31.0553423957,2154.79768739,91.8542432937,1049,0.259161398981,2154.79768739,3286.46672631,0.0
1.298,-31.1543,31.0533,0.960117,108.277,121.454,31.053982838,282.504909089,3406.01691891,2276.6281322,3618.75846617,1050,31.0533,31.0539906468,2276.6281322,116.573539626,1050,0.263081351405,2276.6281322,3205.5652601,0.0
0.963476,-31.1712,31.0619,0.939251,108.295,121.446,31.0621418596,267.756436925,3306.40452705,2227.17946875,3675.37964677,1051,31.0619,31.0621503466,2227.17946875,234.642961241,1051,0.240750949203,2227.17946875,2915.75235745,0.0
1.25062,-31.1826,31.0771,0.971504,108.325,121.547,31.0785431153,270.98628015,2912.33849578,1996.9783552,3300.61875497,1052,31.0771,31.0785442376,1996.9783552,775.326699867,1052,0.273023450052,1996.9783552,608.390075285,0.0
1.06834,-31.1754,31.0784,0.944847,108.383,121.543,31.0786495136,295.685039597,3607.81759208,2128.64723224,3783.62694179,1053,31.0784,31.0786848494,2128.64723224,81.5004900238,1053,0.247236159641,2128.64723224,3489.53175777,0.0
1.33749,-31.1441,31.0416,0.938723,108.428,121.624,31.0424424991,321.893368306,3642.90813691,2187.93809968,3798.63991004,1054,31.0416,31.0424587638,2187.93809968,111.353212796,1054,0.268872958149,2187.93809968,3497.19139295,0.0
1.31861,-31.1655,31.0524,0.955804,108.514,121.693,31.0532388976,287.952362594,3480.60597764,2301.15781888,3611.8106129,1055,31.0524,31.0532439732,2301.15781888,71.7774122198,1055,0.262220669016,2301.15781888,3323.60222696,0.0
0.866091,-31.1663,31.0528,0.974344,108.548,121.608,31.0528749324,282.855684767,3481.78577165,2123.99532618,3551.3313104,1056,31.0528,31.0528749324,2123.99532618,41.5377777455,1056,0.238595642277,2123.99532618,3414.6233285,0.0
1.04956,-31.1922,31.0789,0.96096,108.602,121.703,31.0795515184,279.033721996,3446.54188566,2338.31706907,3546.01001855,1057,31.0789,31.0795618602,2338.31706907,65.1430089736,1057,0.254013204934,2338.31706907,3300.49061308,0.0
1.06238,-31.1926,31.0684,0.942305,108.689,121.683,31.068762424,276.014899285,3371.02350158,2180.581677,3494.06218386,1058,31.0684,31.0687806718,2180.581677,63.4542674191,1058,0.248251094035,2180.581677,3277.52828864,0.0
1.08473,-31.1908,31.0668,0.964757,108.723,121.735,31.0675906328,295.969765282,3490.3430736,1922.45008659,3599.06544006,1059,31.0668,31.0676068969,1922.45008659,83.436373479,1059,0.251279833379,1922.45008659,3313.63283998,0.0
1.0624,-31.2486,31.1177,0.961699,108.791,121.746,31.1181982935,302.327088665,3638.68121504,2255.41678325,3749.77054109,1060,31.1177,31.1182067805,2255.41678325,81.7164990127,1060,0.2460210158,2255.41678325,3515.53313559,0.0
1.01915,-31.3173,31.1811,0.957401,108.815,121.77,31.1817344851,307.531762919,3650.06439622,2303.66267772,3799.72590601,1061,31.1811,31.1817413382,2303.66267772,105.525425092,1061,0.25052214369,2303.66267772,3461.1881169,0.0
1.20214,-31.2678,31.1408,0.952521,108.862,121.812,31.1421945743,298.213955976,3661.36409005,2267.97163824,3832.82701252,1062,31.1408,31.1421993748,2267.97163824,104.188754773,1062,0.263145745606,2267.97163824,3469.12000969,0.0
1.03695,-31.3402,31.2278,0.942191,108.918,121.917,31.2280129014,290.510524229,3640.55122027,2337.94504056,3867.46665418,1063,31.2278,31.2280157711,2337.94504056,147.447925506,1063,0.248599662067,2337.94504056,3277.46798739,0.0
1.38348,-31.3324,31.2247,0.96447,108.964,121.933,31.2262638052,281.164978969,3296.82646708,2423.62280033,3412.66214749,1064,31.2247,31.2262769991,2423.62280033,72.9952721327,1064,0.273809628339,2423.62280033,3191.94331476,0.0
1.04678,-31.3635,31.2337,0.956588,109.057,122.043,31.2338248961,304.470478588,3655.42832233,2052.04217472,3774.50723027,1065,31.2337,31.2338248961,2052.04217472,92.1824068178,1065,0.257570575741,2052.04217472,3477.73360942,0.0
1.1444,-31.4058,31.2761,0.950848,109.098,122.08,31.2763446429,318.758910852,3945.0648265,2083.26965462,4058.24873426,1066,31.2761,31.2763494433,2083.26965462,62.0861920298,1066,0.26371254403,2083.26965462,3877.31349979,0.0
0.811485,-31.3849,31.2696,0.95615,109.163,122.103,31.2707365388,315.729859728,3753.54302598,2280.82755626,3834.72277723,1067,31.2696,31.2707505232,2280.82755626,61.5899184,1067,0.242041005473,2280.82755626,3620.10286264,0.0
1.23406,-31.3614,31.2328,0.962518,109.212,122.195,31.2333091952,278.827928622,3505.99620172,2339.39673602,3659.63913536,1068,31.2328,31.2333228062,2339.39673602,111.965707528,1068,0.268476456664,2339.39673602,3284.55255333,0.0
1.18162,-31.4081,31.2739,0.974138,109.244,122.282,31.274263623,250.337836745,2674.36520305,2329.10072339,3182.10704547,1069,31.2739,31.2742656722,2329.10072339,742.906154563,1069,0.261677236707,2329.10072339,1157.16474579,0.0
1.0815,-31.3956,31.2725,0.972535,109.264,122.311,31.2719181863,238.394757444,2903.92174567,1896.29647089,3030.85732505,1070,31.2725,31.2719229868,1896.29647089,77.4931464454,1070,0.258976486899,1896.29647089,2757.30892199,0.0
1.39217,-31.4377,31.3089,0.954038,109.35,122.423,31.3106899853,253.954867158,3060.71467325,1793.60496111,3173.7339739,1071,31.3089,31.3106899853,1793.60496111,64.6716104042,1071,0.270997116078,1793.60496111,2927.49758614,0.0
1.04565,-31.4535,31.3228,0.954835,109.345,122.45,31.3237169299,213.919771281,2272.18533081,1824.44551288,2522.49564872,1072,31.3228,31.3237199733,1824.44551288,196.012418243,1072,0.255377578634,1824.44551288,1866.86385628,0.0
1.05169,-31.4995,31.3673,0.946753,109.38,122.565,31.3676750117,279.483442566,3378.91271915,1868.85989079,3466.53581631,1073,31.3673,31.3676908125,1868.85989079,65.6856525269,1073,0.261073137876,1868.85989079,3266.9477033,0.0
0.981184,-31.5446,31.4229,0.955089,109.429,122.669,31.4230803337,271.885141762,3298.89077354,1864.59550396,3494.15147553,1074,31.4229,31.4230875563,1864.59550396,154.270483383,1074,0.248067372672,1864.59550396,3022.55032341,0.0
1.1059,-31.4581,31.3442,0.973272,109.5,122.594,31.3450657181,252.653172472,3092.24996795,1839.44568553,3214.5648471,1075,31.3442,31.3450699031,1839.44568553,87.2620000101,1075,0.262660230547,1839.44568553,2937.90565617,0.0
0.999744,-31.4784,31.3477,0.967881,109.549,122.558,31.3482318852,284.137656032,3588.35039821,1998.59878115,3670.05446115,1076,31.3477,31.3482318852,1998.59878115,56.8517285831,1076,0.255205212634,1998.59878115,3454.9731611,0.0
0.947153,-31.4881,31.3665,0.948665,109.576,122.526,31.3660813648,298.07284654,3498.27228816,2025.34816244,3861.36611389,1077,31.3665,31.3660962006,2025.34816244,323.962298408,1077,0.249180509923,2025.34816244,2694.8157528,0.0
1.09528,-31.4668,31.3421,0.953374,109.621,122.634,31.3437975471,315.905309282,3847.38317987,2466.93401876,3963.92585681,1078,31.3421,31.3438029228,2466.93401876,74.0783756968,1078,0.261137532437,2466.93401876,3741.03431863,0.0
1.20858,-31.5046,31.3738,0.964923,109.635,122.675,31.3730396544,302.054686025,3760.48252016,2349.50283938,3902.73214703,1079,31.3738,31.3730439178,2349.50283938,105.448366721,1079,0.260630323379,2349.50283938,3600.63931358,0.0
0.962497,-31.5374,31.4166,0.958906,109.649,122.904,31.4193985214,154.337757531,1441.62970387,2482.26483608,2125.61585563,1080,31.4166,31.4194122317,2482.26483608,562.514755246,1080,0.263071251179,2482.26483608,137.859283726,0.0
1.4368,-31.4595,31.3695,0.954467,109.685,122.878,31.3698122601,261.783413253,3343.52985206,1619.00670155,3578.6909292,1081,31.3695,31.3698224704,1619.00670155,150.879086464,1081,0.29273695633,1619.00670155,3136.49642476,0.0
1.42136,-31.4287,31.3106,0.952033,109.744,122.92,31.3098314075,280.601780467,3179.23389022,1658.53905945,3605.64862074,1082,31.3106,31.3098640773,1658.53905945,509.2142522,1082,0.289515994432,1658.53905945,1696.71262518,0.0
1.15409,-31.4502,31.3417,0.958035,109.787,123.112,31.3438734431,232.145687635,2717.74266634,2068.47254813,3329.23196102,1083,31.3417,31.3438770049,2068.47254813,907.699572176,1083,0.270617197499,2068.47254813,40.4043235965,0.0
1.05552,-31.3878,31.2837,0.943201,109.851,123.145,31.2848244671,273.364416856,3456.34281726,1665.76317689,3612.72777032,1084,31.2837,31.2848244671,1665.76317689,123.468898833,1084,0.273473308482,1665.76317689,3181.90733755,0.0
0.84774,-31.4268,31.3128,0.949398,109.892,123.195,31.3130592914,287.278829708,3421.4735613,2017.10741835,3586.37071357,1085,31.3128,31.3130694893,2017.10741835,126.825799152,1085,0.258835968869,2017.10741835,3204.65591188,0.0
1.17182,-31.4535,31.3322,0.948357,109.945,123.283,31.3319441849,211.803000248,2742.28526428,1674.96321188,3264.84722417,1086,31.3322,31.3319471864,1674.96321188,320.5637443,1086,0.269901440569,1674.96321188,2112.01500665,0.0
1.01177,-31.4699,31.3509,0.947512,109.983,123.363,31.3523054788,239.766717025,2862.13648505,2070.10814947,3267.78154992,1087,31.3509,31.3523176985,2070.10814947,273.05915668,1087,0.265041045307,2070.10814947,2501.78583002,0.0
1.08281,-31.4483,31.3231,0.960526,110.028,123.349,31.3231070697,292.109050038,3611.8104111,2120.33833934,3700.31625521,1088,31.3231,31.3231070697,2120.33833934,45.402334366,1088,0.26224552544,2120.33833934,3555.76099885,0.0
1.14919,-31.4788,31.3607,0.956682,110.034,123.416,31.3613409517,248.031929359,3046.86015873,1854.96659516,3178.81190134,1089,31.3607,31.3613443757,1854.96659516,70.4173957036,1089,0.265840499011,1854.96659516,2937.25929177,0.0
1.06287,-31.488,31.3641,0.954794,110.07,123.492,31.3660299637,297.957796785,3707.91051605,2222.86696928,3793.66263694,1090,31.3641,31.3660390745,2222.86696928,75.7858020656,1090,0.258620071249,2222.86696928,3538.13901681,0.0
1.29157,-31.4713,31.3509,0.960432,110.136,123.568,31.3512429644,293.603518033,3624.92296469,2268.27859991,3808.96468036,1091,31.3509,31.3512429644,2268.27859991,154.979430566,1091,0.26591706298,2268.27859991,3322.92008786,0.0
0.911432,-31.4765,31.3579,0.949138,110.201,123.615,31.3581684845,326.857089951,4086.69304789,2142.08823137,4272.88169499,1092,31.3579,31.3581749316,2142.08823137,81.7296469688,1092,0.24331591686,2142.08823137,3947.85040165,0.0
1.06424,-31.5012,31.3761,0.95942,110.216,123.696,31.3765598379,306.062466376,3780.1988419,2384.57511563,3883.90691617,1093,31.3761,31.3765624131,2384.57511563,58.3180632531,1093,0.251589624316,2384.57511563,3668.70699806,0.0
1.08124,-31.5112,31.3899,0.95017,110.25,123.79,31.3902803832,302.217469353,3828.55018288,2379.33907139,3907.37226717,1094,31.3899,31.3902843277,2379.33907139,39.4447849894,1094,0.259583882769,2379.33907139,3757.39722183,0.0
1.11381,-31.5697,31.433,0.969204,110.291,123.804,31.4341203014,309.799937292,3732.16678229,2549.63609857,3793.07745869,1095,31.433,31.4341245648,2549.63609857,37.9284594696,1095,0.254590289402,2549.63609857,3678.08242945,0.0
1.2238,-31.5387,31.4027,0.959786,110.317,123.898,31.4033253103,320.455433956,3994.58280392,2241.57758657,4109.45300518,1096,31.4027,31.4033253103,2241.57758657,66.8482973937,1096,0.252724068352,2241.57758657,3872.45878552,0.0
0.872812,-31.5851,31.4596,0.962568,110.371,123.912,31.4597472744,292.235499912,3573.5330808,2305.96414593,3714.9273398,1097,31.4596,31.4597530806,2305.96414593,82.7970220615,1097,0.237127545578,2305.96414593,3463.96085746,0.0
1.19172,-31.5464,31.4227,0.959737,110.395,123.989,31.4235786789,285.60478935,3536.50083469,2501.51794039,3662.39698694,1098,31.4227,31.4235938765,2501.51794039,73.5962971967,1098,0.257762867581,2501.51794039,3424.59772892,0.0
1.08294,-31.5865,31.4531,0.966229,110.463,123.999,31.4535171562,298.222617008,3746.66534592,2416.27547676,3895.20077125,1099,31.4531,31.4535171562,2416.27547676,83.4922918328,1099,0.250625212865,2416.27547676,3614.57005863,0.0
1.38424,-31.566,31.4355,0.957888,110.551,124.045,31.4368885853,241.588963836,2952.48273403,2273.37864247,3047.15837669,1100,31.4355,31.4368963941,2273.37864247,51.7093102169,1100,0.264139306296,2273.37864247,2861.52527886,0.0
1.0908,-31.5603,31.4336,0.954287,110.596,124.188,31.43380787,253.435338047,3077.93174773,2116.84826705,3165.64518871,1101,31.4336,31.4338198175,2116.84826705,54.0253637112,1101,0.242477682659,2116.84826705,2945.01040024,0.0
1.31938,-31.6143,31.4814,0.965433,110.646,124.238,31.4812885319,316.156262101,3975.56735767,2292.18881471,4124.03308573,1102,31.4814,31.4812926111,2292.18881471,61.9288331679,1102,0.263140573593,2292.18881471,3911.7774352,0.0
0.852859,-31.6237,31.4974,0.95893,110.661,124.275,31.4994517603,324.080059973,3849.49122889,2370.07721153,3952.68357756,1103,31.4974,31.4994595691,2370.07721153,67.8649066339,1103,0.229134576145,2370.07721153,3725.74756979,0.0
1.1117,-31.6087,31.4939,0.95249,110.728,124.258,31.4942551931,301.779188651,3655.75616164,2361.0096772,3834.15697311,1104,31.4939,31.4942903012,2361.0096772,97.287999557,1104,0.254117868962,2361.0096772,3477.47437741,0.0
0.774963,-31.5765,31.4727,0.938779,110.751,124.305,31.473129484,285.29522726,3446.81964639,2472.267138,3569.10184533,1105,31.4727,31.473129484,2472.267138,79.7295835987,1105,0.229698389864,2472.267138,3322.15812978,0.0
1.12535,-31.5625,31.4633,0.939716,110.826,124.388,31.4629228639,302.932273779,3639.27240249,2199.64070604,3724.90204562,1106,31.4633,31.4629299446,2199.64070604,56.5066003231,1106,0.249330738343,2199.64070604,3527.74425892,0.0
1.02992,-31.5815,31.4702,0.935794,110.871,124.508,31.4718933765,311.515832923,3793.71181114,2290.92218751,3897.63104428,1107,31.4702,31.4718963055,2290.92218751,56.8952751475,1107,0.251054263463,2290.92218751,3708.11265642,0.0
1.46198,-31.5867,31.4543,0.941794,110.884,124.497,31.4540058846,281.877285348,3440.56194583,1940.01105269,3573.83098815,1108,31.4543,31.454024136,1940.01105269,80.9134345504,1108,0.264241393221,1940.01105269,3311.20049275,0.0
1.40643,-31.5674,31.4509,0.970312,110.94,124.512,31.4514746104,270.62389468,3281.47188554,2330.75835426,3350.10405798,1109,31.4509,31.4514858616,2330.75835426,28.5169872698,1109,0.267064949513,2330.75835426,3258.39341108,0.0
0.941736,-31.6286,31.4927,0.938652,110.985,124.721,31.4938863117,264.067970933,3311.12917473,2408.25955983,3871.97479211,1110,31.4927,31.4938970796,2408.25955983,327.910560117,1110,0.241773570641,2408.25955983,2725.18805154,0.0
1.23309,-31.622,31.4935,0.928038,110.999,124.792,31.4940780892,311.172487802,3857.82613446,2289.91248188,4017.69744817,1111,31.4935,31.4940780892,2289.91248188,79.3362146603,1111,0.25540947464,2289.91248188,3748.45208035,0.0
1.21805,-31.6257,31.4851,0.936134,111.049,124.842,31.4859786889,317.247758321,3802.11214605,2238.2157851,3878.62654815,1112,31.4851,31.485992524,2238.2157851,68.0669581231,1112,0.254570048649,2238.2157851,3647.66697809,0.0
1.0296,-31.6899,31.5448,0.954377,111.131,124.885,31.5451010258,310.109457491,3775.81502717,2367.45311049,3859.77294416,1113,31.5448,31.5451010258,2367.45311049,64.4969134367,1113,0.249868521503,2367.45311049,3673.15667912,0.0
1.24368,-31.6573,31.5287,0.947012,111.184,124.978,31.5290430869,278.806179036,3452.86893148,2245.77048857,3572.50594738,1114,31.5287,31.529049796,2245.77048857,88.7621475132,1114,0.26958350767,2245.77048857,3297.04061036,0.0
1.21534,-31.6617,31.5328,0.942424,111.201,125.003,31.5343865063,300.90837054,3677.66850145,2453.78686805,3768.12981572,1115,31.5328,31.5343885555,2453.78686805,62.6233550031,1115,0.257906931667,2453.78686805,3577.5926901,0.0
1.00753,-31.6781,31.5433,0.913801,111.269,125.122,31.5442448777,280.80169023,3329.95119458,2368.09035527,3485.41187106,1116,31.5433,31.5442459792,2368.09035527,140.698810074,1116,0.252830283668,2368.09035527,3036.98398602,0.0
1.23175,-31.6838,31.5603,0.964259,111.353,125.137,31.5592552874,268.714304386,3145.88513958,2330.65860279,3228.37977808,1117,31.5603,31.5592660252,2330.65860279,45.9953376947,1117,0.258530991711,2330.65860279,3082.1630817,0.0
1.1333,-31.6929,31.5709,0.933197,111.355,125.283,31.5726783193,320.628236491,4016.51635359,2075.48800181,4102.10798701,1118,31.5709,31.5726783193,2075.48800181,73.7455392743,1118,0.255744861164,2075.48800181,3871.68467615,0.0
0.694438,-31.7253,31.5917,0.938695,111.39,125.376,31.5918664657,263.816112052,3349.58688754,2129.93164952,3676.82443588,1119,31.5917,31.5918700276,2129.93164952,243.975227012,1119,0.231221723935,2129.93164952,2875.21640762,0.0
1.36249,-31.7161,31.5986,0.935305,111.464,125.379,31.599855899,304.328478663,3709.13408324,2462.44317014,3767.34021491,1120,31.5986,31.599855899,2462.44317014,42.8582293393,1120,0.269071931894,2462.44317014,3606.46449753,0.0
1.38186,-31.6969,31.573,0.928201,111.498,125.388,31.5727386949,303.679838122,3769.32871771,2224.69195354,3890.54365339,1121,31.573,31.5727386949,2224.69195354,75.4921788917,1121,0.266894432938,2224.69195354,3608.01764,0.0
1.14241,-31.7153,31.591,0.952022,111.553,125.49,31.5909689776,296.859369909,3639.65803586,2347.82822721,3738.91337335,1122,31.591,31.5909826634,2347.82822721,70.3826574553,1122,0.258795640306,2347.82822721,3510.32962515,0.0
0.907819,-31.7249,31.6038,0.919451,111.585,125.532,31.6052238965,335.152309422,3983.3432526,2443.77210182,4067.90338833,1123,31.6038,31.6052274583,2443.77210182,61.5842495847,1123,0.248362419249,2443.77210182,3874.76198794,0.0
1.21949,-31.7538,31.6182,0.943186,111.617,125.558,31.6191089993,312.027122889,3752.96532629,2406.44354385,3860.2133921,1124,31.6182,31.6191133616,2406.44354385,57.2615836562,1124,0.268600911644,2406.44354385,3650.70319127,0.0
1.16674,-31.7352,31.6091,0.962217,111.672,125.599,31.6096471485,316.764015582,3843.18808501,2467.64461948,3970.10390356,1125,31.6091,31.6096622465,2467.64461948,51.1522578624,1125,0.255017234408,2467.64461948,3784.45318594,0.0
0.823246,-31.7339,31.6127,0.946287,111.705,125.676,31.6132939459,287.193461831,3431.03842267,2306.12467681,3511.62936972,1126,31.6127,31.6132939459,2306.12467681,63.6783398961,1126,0.234384798571,2306.12467681,3355.0308634,0.0
0.959656,-31.7853,31.654,0.941568,111.738,125.803,31.6544042264,319.829264336,3840.76451165,2279.25547149,3927.49355632,1127,31.654,31.6544042264,2279.25547149,57.6672968552,1127,0.242470175664,2279.25547149,3725.92677331,0.0
0.860011,-31.8088,31.6828,0.938468,111.788,125.887,31.6837451695,330.477801419,3857.68726535,2309.66937627,3935.75210195,1128,31.6828,31.6837462918,2309.66937627,45.5252272241,1128,0.24051168212,2309.66937627,3800.55533195,0.0
1.22263,-31.7896,31.6687,0.954546,111.818,125.933,31.6689222323,286.745300059,3510.18474437,2268.74616297,3605.26844932,1129,31.6687,31.6689222323,2268.74616297,51.7374641297,1129,0.261697210539,2268.74616297,3444.44735385,0.0
1.42838,-31.7991,31.6623,0.913272,111.88,126.104,31.6635064495,284.592264303,3605.05534002,2162.37258727,3919.72439646,1130,31.6623,31.6635075616,2162.37258727,204.599892121,1130,0.26795679562,2162.37258727,3196.151659,0.0
0.936772,-31.7713,31.6461,0.916479,111.96,126.112,31.6466362928,334.448096532,4043.64610668,2410.9250668,4177.50878808,1131,31.6461,31.6466362928,2410.9250668,71.8442197657,1131,0.23679900523,2410.9250668,3945.79418516,0.0
1.00688,-31.8468,31.7137,0.933158,111.98,126.21,31.7145370742,345.70977467,4234.31377946,2582.05290624,4363.29818325,1132,31.7137,31.7145370742,2582.05290624,69.3677166505,1132,0.242375098118,2582.05290624,4102.51241273,0.0
0.63731,-31.8846,31.7448,0.955455,112.013,126.225,31.7444435888,297.154077622,3607.66005858,2626.96834144,3686.55810637,1133,31.7448,31.7444435888,2626.96834144,55.2177139855,1133,0.219723025294,2626.96834144,3463.04136923,0.0
0.958842,-31.8916,31.7533,0.925615,112.013,126.353,31.753851775,302.328723839,3670.76942965,2224.42038204,3866.60624633,1134,31.7533,31.75388585,2224.42038204,159.776392475,1134,0.247885662922,2224.42038204,3357.18184943,0.0
1.13444,-31.9253,31.8031,0.930605,112.063,126.489,31.8034922731,260.964295829,3200.46929793,2534.25100119,3501.67555683,1135,31.8031,31.8034988587,2534.25100119,228.151375323,1135,0.254688621124,2534.25100119,2722.25134285,0.0
0.933927,-31.9395,31.8038,0.913427,112.104,126.425,31.804498362,300.527737234,3611.31758514,1931.02591251,3676.59053971,1136,31.8038,31.8045158946,1931.02591251,41.5450899907,1136,0.246740898594,1931.02591251,3545.95976019,0.0
1.22115,-31.9702,31.8288,0.939077,112.144,126.42,31.8299524686,280.134805279,3371.25655723,2393.63827021,3449.44121395,1137,31.8288,31.829958399,2393.63827021,56.4508445492,1137,0.266569249832,2393.63827021,3251.33411178,0.0
1.23627,-31.9773,31.8385,0.934496,112.19,126.49,31.8398904406,256.680771213,3027.11784546,2337.02216373,3141.03552107,1138,31.8385,31.8399031643,2337.02216373,47.8615939687,1138,0.269592255208,2337.02216373,2954.02147939,0.0
0.822179,-32.0093,31.8727,0.947746,112.242,126.549,31.8734223857,262.729166007,3119.55722104,2050.8133165,3187.95169148,1139,31.8727,31.8734379808,2050.8133165,39.7743205719,1139,0.239552436907,2050.8133165,3042.14398443,0.0
1.28845,-31.985,31.853,0.921777,112.254,126.628,31.8535662147,308.407554883,3673.91899086,2093.42872927,3787.06585713,1140,31.853,31.8535686494,2093.42872927,65.2250024422,1140,0.268942930488,2093.42872927,3595.04827739,0.0
1.33815,-31.9694,31.8389,0.923209,112.291,126.662,31.8395822329,324.442472947,3831.79285081,2118.32290994,3923.98134217,1141,31.8389,31.8395876085,2118.32290994,56.1750517117,1141,0.272703168819,2118.32290994,3726.03156219,0.0
1.37356,-31.9635,31.8359,0.942008,112.338,126.727,31.8367755558,269.204155044,3242.94947343,2086.49686991,3312.1724217,1142,31.8359,31.8367755558,2086.49686991,53.4514020042,1142,0.273929901314,2086.49686991,3150.68693462,0.0
1.0768,-31.9954,31.8577,0.932063,112.392,126.717,31.8589565008,320.004809994,3803.39196738,2198.28075791,3910.80300811,1143,31.8577,31.8589565008,2198.28075791,79.5496288668,1143,0.258898483147,2198.28075791,3680.91098605,0.0
1.2158,-32.0072,31.8741,0.933255,112.437,126.803,31.8746913131,321.728266275,3825.84331429,2325.04968275,3937.40944601,1144,31.8741,31.8746942421,2325.04968275,61.5484447386,1144,0.259028779429,2325.04968275,3712.65798667,0.0
0.808461,-32.0399,31.9098,0.958537,112.463,126.817,31.9101790041,299.09620649,3633.86080554,2262.64377848,3745.82894782,1145,31.9098,31.9101819331,2262.64377848,52.1601939178,1145,0.226861988618,2262.64377848,3566.08893468,0.0
0.920587,-32.0464,31.9259,0.952906,112.503,126.912,31.9254079524,295.584718795,3150.1618698,2414.45578151,3917.43893605,1146,31.9259,31.925414265,2414.45578151,1197.98336173,1146,0.233885984703,2414.45578151,57.5239620319,0.0
1.11503,-32.0429,31.9186,0.961575,112.542,127.035,31.9194638086,294.593125978,3679.93261421,2315.71501499,3869.82564013,1147,31.9186,31.9194777739,2315.71501499,118.80894923,1147,0.256017633858,2315.71501499,3456.75405889,0.0
1.33789,-32.063,31.9241,0.971122,112.589,126.991,31.9235610658,296.341918701,3602.19761177,2138.94907268,3654.63182485,1148,31.9241,31.9235610658,2138.94907268,35.0184234162,1148,0.266628761431,2138.94907268,3535.16530003,0.0
1.32016,-32.0579,31.9316,0.968141,112.645,127.08,31.9327965387,299.043946205,3660.31595794,2374.13395412,3737.76235342,1149,31.9316,31.9328105886,2374.13395412,69.6992579727,1149,0.273249583015,2374.13395412,3530.15791902,0.0
1.2688,-32.028,31.901,0.947593,112.712,127.135,31.9021136666,313.596594094,3699.01754832,2373.79302926,3997.21407003,1150,31.901,31.9021172235,2373.79302926,207.289214918,1150,0.271927590797,2373.79302926,3432.58588554,0.0
0.911666,-32.0821,31.9396,0.941819,112.778,127.178,31.9409022612,292.940134849,3646.28562706,2368.83824339,3864.27070354,1151,31.9396,31.940903567,2368.83824339,202.217030967,1151,0.244622422467,2368.83824339,3217.88641751,0.0
1.23821,-32.0632,31.9345,0.934825,112.836,127.285,31.9349416788,290.106549976,3812.26281206,2561.48590811,4059.36262914,1152,31.9345,31.9349463461,2561.48590811,122.299168179,1152,0.264668099699,2561.48590811,3642.92276673,0.0
1.00111,-32.066,31.9343,0.95614,112.906,127.211,31.9355059492,272.181432038,3422.80825371,2074.21464161,3519.28751072,1153,31.9343,31.9355059492,2074.21464161,66.8943907219,1153,0.254073355358,2074.21464161,3294.63982716,0.0
1.13412,-32.1242,31.992,0.931237,112.926,127.238,31.9928776271,322.60891295,3839.18516144,2370.12801478,3965.32446677,1154,31.992,31.9928888783,2370.12801478,147.976903488,1154,0.257611731347,2370.12801478,3484.17753703,0.0
1.269,-32.0848,31.9614,0.956523,112.964,127.257,31.9616962071,299.326885073,3677.74545244,2512.13428055,3761.51581318,1155,31.9614,31.9616962071,2512.13428055,58.6727785627,1155,0.26924538449,2512.13428055,3542.48357225,0.0
1.10515,-32.0778,31.9467,0.943961,112.969,127.35,31.9471567497,310.703946235,3940.72573392,2440.68135342,4130.0548226,1156,31.9467,31.9471567497,2440.68135342,100.353569906,1156,0.256468874664,2440.68135342,3749.35044693,0.0
1.27003,-32.1281,31.977,0.93964,113.058,127.416,31.9781731162,319.23806636,4006.0353055,2392.96469302,4103.88613287,1157,31.977,31.9781988118,2392.96469302,69.9148553595,1157,0.269017828618,2392.96469302,3903.85158141,0.0
1.21856,-32.1324,31.9987,0.943175,113.087,127.465,31.9967277631,266.745894864,3521.97343062,2092.83331483,3766.50140769,1158,31.9987,31.9967314326,2092.83331483,179.638362192,1158,0.256640836359,2092.83331483,3171.50079975,0.0
1.29797,-32.126,31.9894,0.937049,113.143,127.404,31.9931165744,328.798446988,3944.57812212,2216.76995501,4036.46044786,1159,31.9894,31.9931165744,2216.76995501,48.8413820992,1159,0.268679677614,2216.76995501,3885.21349394,0.0
1.07006,-32.1692,32.0277,0.959842,113.163,127.479,32.0278911711,310.722190177,3788.33860423,2431.16946381,3873.49006647,1160,32.0277,32.027899834,2431.16946381,49.4287468296,1160,0.251380128366,2431.16946381,3683.13956095,0.0
1.43495,-32.1636,32.0213,0.952187,113.199,127.447,32.0215246486,304.268562614,3611.0033878,2366.24222742,3764.27382824,1161,32.0213,32.0215246486,2366.24222742,100.370370032,1161,0.271062595882,2366.24222742,3393.54827674,0.0
1.08104,-32.1641,32.0371,0.941606,113.224,127.496,32.0384496303,318.33824,3893.32231367,2419.50301446,4014.16795997,1162,32.0371,32.0384794512,2419.50301446,54.9764850928,1162,0.254469482817,2419.50301446,3824.32517938,0.0
1.21297,-32.1888,32.0584,0.941951,113.281,127.519,32.0591424105,296.403569966,3611.28282186,2234.80193432,3823.65120663,1163,32.0584,32.0591424105,2234.80193432,150.710817869,1163,0.261629133422,2234.80193432,3429.90906625,0.0
1.37434,-32.1413,32.0158,0.962311,113.343,127.531,32.0166487115,296.314623599,3700.82867836,2233.08895505,3822.10195345,1164,32.0158,32.0166487115,2233.08895505,66.53930781,1164,0.268793398819,2233.08895505,3614.64801385,0.0
