AverageAction,AverageReturn,MaxEsReturn,AveragePolicySurr,Epoch,PolicyRegParamNorm,AverageY,AverageAbsY,AverageAbsQYDiff,QFunRegParamNorm,Iteration,MinReturn,AverageQ,MaxReturn,StdReturn,MinEsReturn,StdEsReturn,AverageQLoss,AverageDiscountedReturn,AverageEsReturn,AverageAbsQ
0.999847,2883.66343437,880.979395054,-341.704,2410,164.184,339.285051812,339.498135559,8.74051878259,218.64,2410,206.753822484,339.281,4805.97723579,1493.09482782,51.8231256725,265.505385384,336.045,241.052319755,336.440684818,339.605
0.999805,3181.36038395,581.539974039,-342.762,2411,164.186,340.323142695,340.535986977,8.6554406286,218.679,2411,147.733412624,340.309,4070.63361241,1182.45453955,65.1601778466,204.091809195,343.162,206.666550697,350.755542444,340.599
0.999842,1922.09426431,1040.59150711,-342.696,2412,164.214,340.198097864,340.401208337,8.5969995064,218.746,2412,151.725996169,340.197,3820.5256413,1333.68130426,357.530635658,272.602246873,330.21,167.572553133,699.083486836,340.497
0.999814,2904.86072186,1095.34720297,-342.961,2413,164.212,340.453068278,340.624901396,8.71633838179,218.799,2413,1246.99107088,340.441,4394.33918168,1234.70401076,10.5407909324,406.15938273,327.275,226.735553973,360.66868535,340.709
0.999737,2986.23643733,985.203126483,-341.98,2414,164.262,339.58713126,339.815591506,8.84514064712,218.846,2414,187.632272571,339.589,4479.4533875,1584.05988785,18.9768202149,385.616387138,357.529,214.2702144,417.403967454,339.915
0.999816,2558.58497123,3135.66717435,-342.375,2415,164.31,339.943257495,340.1313241,8.81502723199,218.923,2415,835.45104651,339.918,4840.65726631,1409.95487577,238.091048844,1362.23416362,360.397,239.020915552,1209.19859633,340.183
0.999822,3126.13237955,1394.24953388,-342.367,2416,164.355,339.938545443,340.131094335,8.77758032974,218.98,2416,407.846503286,339.939,4652.82206883,1406.92126463,23.4203378425,639.25886727,354.567,251.962159007,927.302841893,340.23
0.999788,2304.88550743,638.681230873,-342.298,2417,164.4,339.955677446,340.15613035,8.85353576402,218.987,2417,185.295072625,339.95,4171.8896274,1602.34429162,11.5208975333,186.087546848,355.413,182.40827908,272.067608005,340.248
0.999847,2757.52732977,1111.71948569,-342.709,2418,164.403,340.369841106,340.577606089,8.94543056675,219.028,2418,248.004906216,340.371,4091.49679345,1392.57767188,1.14577490294,387.11463446,387.348,210.013337868,260.52010426,340.668
0.999783,3288.58871291,1747.3652973,-342.758,2419,164.412,340.438958927,340.647761504,8.65928853279,219.051,2419,153.825602931,340.436,4468.51090418,1515.73610628,3.27078707898,731.592648846,332.776,205.481586769,773.440824663,340.713
0.999827,3326.72244625,540.127082031,-342.352,2420,164.434,340.012228861,340.209946803,8.80094620265,219.068,2420,260.950500602,340.025,4695.63452568,1298.49899845,18.6334608875,218.526507183,355.502,204.281742212,396.293778346,340.326
0.999727,2292.13895636,1142.63046397,-342.806,2421,164.469,340.457246429,340.667466992,8.75190803071,219.095,2421,212.343212063,340.434,4425.37177068,1401.89969918,0.766238282939,379.560685615,348.242,206.039329307,592.568139317,340.703
0.999659,2558.35746435,1290.01272791,-342.488,2422,164.449,340.236569715,340.448732682,8.71005675612,219.164,2422,482.044008644,340.238,4519.60100058,1160.9796687,13.2980245635,515.045566387,352.686,217.750467275,404.279062719,340.534
0.999823,1820.50312242,1374.00279767,-342.07,2423,164.441,339.733546079,339.949417531,8.69229264495,219.186,2423,214.868448756,339.734,4498.19724356,1242.74909755,131.708979297,415.310619246,328.182,197.899751037,439.989027161,340.04
0.999818,3220.49419468,1867.24034265,-342.29,2424,164.467,340.016901788,340.186447001,8.87026352048,219.247,2424,68.5645502317,340.008,4749.50984003,1282.72700186,206.129651977,679.912497092,383.766,208.934476552,1002.04723428,340.271
0.999729,2896.88482096,695.629364458,-342.729,2425,164.491,340.290943503,340.487706244,8.78622069274,219.272,2425,226.20564155,340.287,4886.21691638,1755.50173028,123.831304353,221.069765705,378.109,224.360498393,380.359558108,340.545
0.999688,2337.3893019,2890.76153301,-342.46,2426,164.476,339.994929762,340.184869043,8.82779540122,219.319,2426,135.749415509,339.98,4774.41377602,1573.97531394,15.2986640476,1343.3357152,367.667,200.311410669,991.238447133,340.275
0.999803,2296.55269888,1033.20481858,-342.038,2427,164.493,339.642250246,339.838670915,8.63514891222,219.381,2427,113.125556335,339.628,4690.17803635,1471.34183059,16.7193210339,401.294400685,334.614,216.344959459,554.846685951,339.914
0.999781,2328.44413115,738.164778885,-341.893,2428,164.516,339.46668806,339.672197252,8.83545884197,219.442,2428,334.153418241,339.468,4965.46350472,1307.36570193,135.786268137,217.610307687,375.47,211.348642076,333.874808869,339.761
0.999814,1027.6279656,957.039239386,-342.929,2429,164.563,340.531033331,340.700869269,8.71807510376,219.461,2429,215.534951852,340.523,3120.34969339,777.636867801,329.336034028,208.724064002,355.439,174.42015658,592.215428252,340.778
0.999726,1722.83986586,619.717324556,-342.26,2430,164.598,339.880483988,340.048076804,8.71797281811,219.517,2430,273.54002516,339.858,4445.31805524,1346.30293427,25.6119648228,204.707748725,351.195,166.60090014,205.218763315,340.1
0.99962,1506.33514881,920.497523125,-342.382,2431,164.634,340.048388234,340.224055808,8.6346183328,219.566,2431,250.379070943,340.051,3708.87857886,1043.43394162,15.5062079474,323.170951326,337.433,175.74475216,422.769281652,340.323
0.999778,2286.52136266,1086.24273235,-341.958,2432,164.683,339.600745288,339.812031237,8.63828226708,219.598,2432,678.687349298,339.592,4873.67824593,1087.66606667,75.1193233676,331.744861932,350.402,203.29185048,410.528481937,339.895
0.99969,3846.57741572,801.820068252,-342.495,2433,164.674,340.109678906,340.295473589,8.64285046736,219.622,2433,1843.80100645,340.104,4645.78293515,808.957913961,-1.2083159197,247.112878974,338.739,202.863193797,226.398954136,340.368
0.999793,2187.59255938,995.968001044,-342.572,2434,164.706,340.229059159,340.393303638,8.63008633584,219.663,2434,164.614543528,340.21,4408.64158508,1417.86581365,905.567500111,45.2002504665,344.053,188.029869573,950.767750577,340.446
0.999779,2625.11794195,2323.4327904,-342.852,2435,164.69,340.444311957,340.618411752,8.78002716371,219.738,2435,210.441625321,340.429,4629.23029091,1390.38974552,2223.42337041,50.0047099953,359.297,225.270432091,2273.4280804,340.705
0.999807,3705.32259068,1303.11401879,-342.852,2436,164.764,340.396685938,340.583851931,8.62896319497,219.813,2436,834.970016981,340.401,4745.68267311,1297.42811419,16.1897765274,466.268753993,338.638,202.48202715,605.229151672,340.663
0.999806,2656.3193768,2122.06125898,-343.01,2437,164.769,340.532953478,340.689269631,8.65549957173,219.865,2437,509.703622241,340.532,4904.14744415,1416.23135989,39.1424485393,762.587319024,348.432,254.750761402,623.095094191,340.785
0.99983,3781.41898925,839.196824305,-342.631,2438,164.792,340.200515562,340.415873238,8.75528674979,219.895,2438,1477.73188165,340.193,4692.2754828,914.943401675,20.0494713155,361.212776461,362.439,244.667404638,348.868462502,340.49
0.999776,3023.11154601,883.192049288,-342.917,2439,164.819,340.525323204,340.721310319,8.66675246723,219.936,2439,840.808461246,340.519,4482.16626975,1328.70154061,276.374734812,218.259412818,355.266,234.146445424,618.414376345,340.827
0.999664,3339.63047482,1010.69802706,-342.649,2440,164.846,340.296466036,340.507802708,8.75522897985,219.991,2440,1873.0500455,340.293,4661.50586597,883.865293032,931.819478942,39.4392740602,344.409,231.505122548,971.258753002,340.594
0.999821,2149.65235475,2414.62061852,-342.666,2441,164.846,340.340809803,340.521852889,8.83049217464,220.045,2441,172.373555406,340.33,4601.11083508,1416.94160003,6.83292247985,797.843999056,369.919,199.920026085,522.678760224,340.592
0.999817,3717.99975113,736.625709303,-342.156,2442,164.892,339.792251071,339.953730671,8.88010417701,220.075,2442,1866.12212625,339.783,4737.6146749,1071.72477299,14.6998982247,269.597519173,396.745,230.98653131,310.346141923,340.031
0.999841,2234.55815098,1391.28840207,-342.447,2443,164.922,340.064636815,340.236715794,8.75450575998,220.093,2443,17.9357198907,340.056,4968.27372557,1774.32128194,100.108345635,474.705690242,356.519,166.157382067,481.047861875,340.327
0.999815,1986.24373351,1015.71496564,-342.135,2444,165.006,339.844022201,340.049378674,8.70606274023,220.137,2444,17.5158830289,339.85,3933.31339363,1323.67268161,-1.64110879474,386.887905157,323.869,176.10981925,493.569463786,340.145
0.999758,2388.98301317,623.756649197,-342.251,2445,165.005,340.019466591,340.209135142,9.06703142734,220.218,2445,74.7256775277,340.014,4754.77004941,1359.33434985,1.50669895367,288.475225803,385.589,192.719277102,215.973886479,340.277
0.999801,2538.64881134,2317.22194022,-342.282,2446,165.034,339.934590379,340.104352393,8.79410990444,220.222,2446,172.708018548,339.919,4389.71601544,1096.56314862,161.3446217,800.444048006,344.187,216.487052042,1092.09635465,340.19
0.99982,2927.73019838,989.265512347,-342.117,2447,165.032,339.701901097,339.887355854,8.66265279394,220.29,2447,483.734473292,339.696,4417.18853746,1134.84815631,2.81216448813,332.459084611,314.307,234.936981124,377.464568651,339.991
0.999795,2388.55540282,766.738745316,-343.227,2448,165.076,340.829805928,340.986437113,8.78251348009,220.328,2448,142.572228468,340.833,4372.28294691,1275.93179514,55.3985901091,262.701952877,361.803,205.232776557,553.490850446,341.068
0.999774,2453.98877031,1924.36119235,-342.373,2449,165.082,339.988298827,340.148253965,8.89486800891,220.368,2449,67.8607018641,339.985,4850.08794365,1776.54468321,-1.39863221797,900.24963507,358.264,194.415854597,651.354218636,340.239
0.999792,3218.72624187,1682.06922201,-342.172,2450,165.119,339.723899961,339.949817828,8.72236084364,220.439,2450,1192.471302,339.709,4821.74541927,1074.36183102,-0.727634772549,620.287120327,352.742,216.379881731,586.517481727,340.018
0.99981,2500.25853791,494.024670181,-342.695,2451,165.154,340.420723096,340.58297022,8.75239289871,220.495,2451,217.054734979,340.417,5267.91940147,1366.66786877,197.637106412,110.876934515,354.485,190.662894257,370.966996643,340.695
0.999768,1931.88715114,1573.85673159,-342.212,2452,165.179,339.860300568,340.017249615,8.72003879536,220.528,2452,151.121472021,339.856,4290.49781206,1008.62197511,507.739043705,378.393794531,345.668,247.719429296,1073.36349614,340.127
0.999631,2778.61765107,2282.23724085,-342.612,2453,165.195,340.319522376,340.505025636,8.80926082349,220.587,2453,776.429578562,340.316,4745.64948922,1186.40803329,9.24748188259,947.372725482,376.641,246.466554937,656.150594476,340.575
0.999776,2733.3189972,1296.26225997,-343.036,2454,165.188,340.760165399,340.961673885,8.65230834445,220.629,2454,562.392815074,340.749,5052.6440155,1410.8638024,520.531958361,318.628532195,326.158,232.072976441,883.585572288,341.027
0.999741,3700.71897127,1149.10933634,-342.341,2455,165.236,340.062394068,340.229133313,8.9465031028,220.682,2455,2380.53608975,340.051,4643.98622311,782.340135921,-7.45087337569,417.189556565,380.27,255.266984337,443.068696562,340.304
0.999754,1827.95853494,1733.18036738,-342.274,2456,165.277,340.022392368,340.204278716,8.81641731395,220.737,2456,122.036878279,340.02,4428.2724388,1808.42604167,23.8104324701,851.130149368,354.114,189.429146821,875.207350898,340.327
0.999799,2664.22581452,675.263220344,-342.57,2457,165.254,340.35767259,340.529046078,8.73570716987,220.796,2457,158.284971956,340.364,4432.38852862,1551.80969194,13.4717772769,265.905065511,343.284,205.593351274,225.40198865,340.613
0.999864,2907.46434864,2099.77887401,-342.426,2458,165.289,340.01895106,340.221297819,8.69723934274,220.859,2458,1020.96195954,340.011,4278.55417124,1152.5948949,992.561397482,452.919801853,338.378,223.790688388,1525.98858244,340.295
0.999719,2472.94163509,1762.45816214,-342.525,2459,165.354,340.104446808,340.312582938,8.78988317065,220.886,2459,1392.16212089,340.094,4246.05625814,812.488339913,363.489427108,699.484367517,354.698,207.038076665,1062.97379463,340.391
0.999845,2992.8789449,1993.99700318,-342.457,2460,165.35,339.989638412,340.213206942,9.02164716467,220.92,2460,148.267338279,339.977,4875.06611644,1429.64993481,224.582484299,665.658464067,403.879,211.250967788,884.558908126,340.285
0.99966,2423.64549259,888.001819851,-341.946,2461,165.401,339.510889144,339.742911176,8.81848767466,220.96,2461,167.517461631,339.508,4241.18669314,1379.75669391,13.5328642169,350.711601512,374.681,208.74495602,459.341756887,339.835
0.9998,3670.78225891,1251.86259731,-342.304,2462,165.445,339.828729225,340.067570399,8.74892402169,220.999,2462,128.669405819,339.819,5070.80966342,1307.37278629,54.9738048892,440.276831723,358.249,238.018486033,476.273539393,340.161
0.999794,3224.66124968,858.764495936,-343.055,2463,165.439,340.72670758,340.967533691,8.74102602936,221.035,2463,1392.19186074,340.721,5016.703777,1211.99247365,-0.518281873978,336.186111229,372.709,261.471529175,377.56097397,341.021
0.999901,2184.3014459,1348.34768305,-343.324,2464,165.471,340.947011876,341.16795073,8.86837599487,221.121,2464,20.9246279251,340.951,4710.97472315,1206.17475504,173.712157988,410.245792667,364.505,233.414180751,464.852524729,341.263
0.999777,2591.91859064,2321.7486463,-342.749,2465,165.504,340.418158037,340.614755855,8.80572212711,221.191,2465,1157.65463271,340.412,4045.92786498,910.184471801,4.46221267325,1090.1984181,347.133,202.543729557,779.9845685,340.706
0.999885,2274.54549216,1211.4184825,-343.167,2466,165.519,340.799394144,341.057776462,8.67667546401,221.225,2466,11.0719958873,340.783,3997.76257207,1269.2401766,3.14422335985,409.103565067,329.625,224.757040834,305.673153038,341.102
0.99974,2134.42731806,1793.63082875,-342.685,2467,165.563,340.335584555,340.583062689,8.85199191651,221.278,2467,51.7674457491,340.341,4047.63850941,1418.86758242,0.038277014305,617.081188856,363.006,184.310293521,475.455179333,340.705
0.999858,2304.63243931,1171.23875161,-342.419,2468,165.582,340.130738579,340.386731539,8.82721399964,221.313,2468,206.597295096,340.126,4539.40611426,1572.91734798,0.924233466536,383.441668401,358.151,210.711774358,312.839719329,340.462
0.999876,2587.36689869,922.245699207,-343.116,2469,165.656,340.855010468,341.055642889,8.77201407787,221.369,2469,173.929012306,340.853,4618.15148433,1563.5363599,4.19331982718,298.595854027,347.303,208.656492684,381.026256424,341.149
0.999791,3489.25654803,745.116298787,-342.881,2470,165.706,340.549513664,340.744871436,8.86823531348,221.433,2470,1817.4691181,340.536,4451.21223757,876.551247765,2.09299280819,310.804183952,381.153,232.536458316,330.022084114,340.821
0.999704,1729.44500109,1823.0418848,-342.703,2471,165.74,340.36097181,340.572426253,8.66814101885,221.477,2471,6.83641247188,340.359,4094.10937438,1513.68927811,25.5419080298,699.468088593,336.307,133.718782084,709.477820074,340.651
0.999846,2352.35629105,1976.89835112,-342.504,2472,165.717,340.207746014,340.419256493,8.75535342179,221.532,2472,6.71069612107,340.205,4348.02672643,1986.5389787,27.9534245905,974.472463265,368.277,159.487415336,1002.42588786,340.5
0.999848,2468.89395154,853.362973803,-342.432,2473,165.739,340.096830373,340.31138881,8.76220559579,221.602,2473,10.2795674365,340.076,4318.23683676,1703.39626407,-2.02264510031,267.246121835,364.235,162.345191112,244.549600721,340.381
0.999745,3422.85832524,932.704179581,-342.888,2474,165.775,340.588635629,340.834877768,8.68575234145,221.611,2474,2052.25854861,340.595,4303.47898619,755.612663499,-5.49675589763,313.415722332,323.863,205.454159613,279.988220068,340.891
0.999727,1859.66667801,870.152629821,-343.128,2475,165.787,340.74828977,340.980042535,8.80628728465,221.641,2475,715.912380186,340.738,3122.53968838,755.28407378,18.2997951233,313.345371331,348.404,203.759374944,360.774552571,341.047
0.999772,2042.87457696,1689.8501647,-342.639,2476,165.81,340.14895651,340.347891639,8.88201280391,221.662,2476,284.201718026,340.142,4144.6043661,1309.12785228,114.923197851,673.951680619,366.139,197.503094854,756.66829269,340.444
0.999772,1204.25064583,1260.10042802,-343.04,2477,165.865,340.777360015,340.971049365,8.75000469483,221.688,2477,0.613798727781,340.771,4648.81658055,1814.75586528,136.701141626,458.847332845,348.158,84.9227196981,557.68337412,341.074
0.999809,1792.69949578,745.049648345,-342.66,2478,165.896,340.385708659,340.609664598,8.86131317788,221.726,2478,90.0982690248,340.377,4442.24179797,1901.34975937,2.87066278377,303.243766087,367.37,155.03571977,302.435736511,340.698
0.999759,917.59698028,2125.14964831,-342.756,2479,165.939,340.440402525,340.657475621,8.95408572825,221.794,2479,9.85793192925,340.444,4282.65855658,1456.2011404,-5.24648554014,747.010024569,367.516,90.0381991596,651.197628462,340.742
0.999816,2096.22237364,1069.7983133,-342.705,2480,165.964,340.356448983,340.571373411,8.68519199632,221.844,2480,246.667252655,340.344,4363.77503028,966.87366306,-1.98006411863,392.186803963,345.46,225.80175236,296.679116274,340.685
0.999728,3145.116399,1393.176957,-343.103,2481,165.949,340.682211153,340.885056654,8.88005703083,221.878,2481,2.40143359177,340.671,4547.64382721,1430.2353446,8.20514654689,505.744827649,352.631,223.998718462,408.224274015,340.933
0.999782,2478.7167385,1334.68796276,-343.531,2482,165.993,341.099227281,341.327293382,8.8822681374,221.935,2482,1218.47996473,341.098,4496.36305593,864.706895229,43.2495866443,436.097013372,341.938,233.669047646,722.330738105,341.407
0.999814,2771.53633952,2924.54029757,-343.241,2483,166.006,340.817308233,341.02430318,8.8665678406,221.989,2483,197.004909122,340.816,4614.21027716,1607.33194673,5.87505772316,1459.33261992,366.975,211.643058049,1465.20767765,341.117
0.999799,3079.72263395,1099.86417388,-343.644,2484,166.005,341.299223039,341.508858185,8.75241413506,221.999,2484,123.62296094,341.29,4639.09310858,1915.61145186,4.69329678685,355.650500624,344.511,206.018211444,339.480432176,341.573
0.999825,2811.327277,1093.93579859,-343.268,2485,166.021,340.951831299,341.154414849,8.75527709401,222.051,2485,107.348727093,340.961,4491.73482864,1676.20812066,50.0520014538,321.132072855,357.646,178.903147223,390.011040954,341.235
0.999791,2645.89643101,1111.93592382,-343.574,2486,166.001,341.289253065,341.484149667,8.7086318302,222.116,2486,204.155848147,341.271,4471.59544828,1574.20751597,3.86708084381,459.945928216,345.956,214.138409664,616.69845557,341.524
0.999817,3888.38717171,1863.75637808,-343.285,2487,166.045,341.024973118,341.196680711,8.82609667605,222.16,2487,106.520752305,341.017,4662.64282721,1174.06708089,21.2733399155,695.678721474,346.002,226.243756034,751.531965727,341.279
0.999787,1561.5623598,978.571293276,-342.761,2488,166.083,340.38076392,340.537559436,8.74889572571,222.215,2488,13.5807645192,340.379,4750.65993379,1882.81536165,16.4075328477,373.700769548,337.302,120.172716112,368.087120067,340.638
0.999816,452.504291566,1610.08788603,-343.015,2489,166.065,340.638146676,340.81606227,8.77820790542,222.252,2489,9.62144391333,340.62,4566.50109422,1255.19945776,7.71961058101,572.154465191,367.865,34.9102536188,531.526047833,340.892
0.999818,2062.93903922,1844.06489367,-343.269,2490,166.093,341.07451117,341.254090459,8.85149963876,222.31,2490,249.275380614,341.079,3981.9069814,1298.56734968,-0.309843465965,615.359827822,367.226,200.198059822,397.738691575,341.362
0.999844,1954.5517215,1454.33075742,-342.157,2491,166.093,339.8954629,340.061074535,8.93899603819,222.335,2491,11.0187456912,339.891,4207.77665837,1782.25785855,-2.56049521383,530.593001127,378.403,146.287232912,536.237460701,340.145
0.999836,2286.9585167,1153.29342598,-343.023,2492,166.135,340.618752559,340.798593978,8.90417808509,222.399,2492,189.277499784,340.612,4414.00381156,1664.3180389,4.3323731822,429.929228895,355.153,204.392554936,498.760991645,340.872
0.999792,2261.00171269,1183.87054572,-342.983,2493,166.14,340.598044477,340.784342933,8.78008571544,222.422,2493,208.703841456,340.587,4386.52850665,1414.83742305,22.1744282902,395.559824092,344.259,209.497751387,630.888803579,340.836
0.999799,3463.31836318,846.46561725,-342.895,2494,166.139,340.625227083,340.793781593,8.92416803278,222.466,2494,1060.56796762,340.617,4153.71540589,1086.24135438,31.5940337586,316.642960435,370.004,245.52341258,472.548193166,340.878
0.999771,3154.41165202,1430.89455758,-343.049,2495,166.15,340.862248624,341.056228788,8.83023286316,222.503,2495,503.506670837,340.85,4380.52443419,1511.18240011,44.5066975773,652.472742584,351.456,217.298735828,508.162544223,341.084
0.999789,2335.38169663,1378.97323106,-342.79,2496,166.21,340.574580257,340.757942823,8.72983761565,222.526,2496,238.922474636,340.579,4215.98143536,1624.50361929,110.946495145,498.358190449,354.834,227.009891254,497.272573782,340.835
0.999821,1975.49305364,2061.2869326,-343.016,2497,166.217,340.762008681,340.928769971,8.7609284968,222.587,2497,187.106024709,340.755,4393.01710414,1270.82508105,126.160658945,723.602785355,339.315,231.546018417,670.361024873,341.036
0.999905,3416.64863865,444.743701938,-342.371,2498,166.28,340.172371834,340.382479114,8.81092722961,222.614,2498,384.668127404,340.168,4430.65778098,1292.66422515,32.8074017319,138.163303215,348.309,209.145932341,256.377800083,340.438
0.999818,3165.6645137,833.387345983,-342.621,2499,166.314,340.354110902,340.514556553,8.91283537702,222.681,2499,105.186271765,340.35,4489.57066851,1458.84442095,611.471350502,95.2115437942,358.253,236.293183561,743.135062791,340.588
0.99979,4239.15683075,1395.11147892,-343.216,2500,166.34,341.01439855,341.200529214,8.8720627271,222.721,2500,3942.23721919,341.0,4474.71367724,138.64313667,1315.02476652,40.0433561987,362.745,249.395979041,1355.06812272,341.28
0.999816,1797.63075452,1605.88198032,-342.995,2501,166.366,340.72311969,340.886391784,8.90638458617,222.783,2501,255.80061485,340.712,3384.18116205,1026.70223909,9.81209907257,651.153435052,355.024,228.071136719,1094.09329256,340.958
0.999833,3765.18190891,1315.04279423,-343.166,2502,166.394,340.816706028,340.965153458,8.92354047957,222.816,2502,214.539918743,340.819,4808.51394396,1422.18747139,90.0597151756,421.366008841,373.66,253.417101555,536.211595821,341.041
0.999804,1098.72845269,1025.93381595,-342.384,2503,166.401,340.216979869,340.360631768,8.78411938808,222.881,2503,121.639312572,340.201,2441.76645778,706.002755098,374.378031724,245.60895285,351.729,218.66921465,740.427482433,340.445
0.99983,1198.85227662,734.357956009,-342.153,2504,166.415,339.826441186,339.976295851,8.88280119193,222.957,2504,137.649453847,339.83,4065.29398823,1201.95112339,7.05359251752,215.409042531,361.98,193.490988912,232.897283132,340.047
0.999907,1942.26145794,1042.87293875,-342.459,2505,166.443,340.263021219,340.39309718,8.74577798948,223.021,2505,145.729732386,340.254,4097.18066794,1205.84158623,10.1743885685,389.674745311,344.112,220.899175628,530.668019463,340.461
0.999811,2565.60856355,1479.42440227,-342.2,2506,166.495,339.985514201,340.124837139,9.0365339834,223.059,2506,429.539939857,339.972,4660.01159026,1165.48765452,33.92095727,559.208143667,378.659,253.209556902,502.193330647,340.21
0.999853,1825.59459953,1132.1885507,-342.539,2507,166.512,340.261773044,340.392648411,8.65402823331,223.094,2507,441.078328646,340.271,4116.98907645,912.602297649,29.4475710885,345.502299771,322.611,237.564976673,360.707684747,340.476
0.999841,1528.35127368,852.273920384,-342.538,2508,166.554,340.201507704,340.328646047,8.78343034516,223.167,2508,72.465541724,340.193,3849.13797336,1228.99183363,148.571580536,269.212360702,338.621,161.730384029,458.803540926,340.423
0.999784,2288.39802885,759.734884511,-342.326,2509,166.603,339.939736534,340.120778864,8.9010565266,223.222,2509,608.577724335,339.935,3985.16132189,1172.74243191,17.6401164884,216.2023739,357.541,197.733453973,303.039540037,340.17
0.999804,1263.35713847,2053.96180594,-342.168,2510,166.64,339.666091758,339.836588131,9.00689813054,223.316,2510,226.365402419,339.66,4538.70229519,1028.37911283,-0.316845332609,849.536381741,370.07,167.60130285,930.987723941,339.911
0.999758,1852.56498797,669.99673785,-342.88,2511,166.64,340.58076496,340.743797073,8.81954760876,223.348,2511,259.175148831,340.581,4563.1921753,1048.0609484,113.288723789,193.759650838,369.078,212.792833379,393.478782636,340.816
0.999783,2380.89440508,2303.04297463,-342.335,2512,166.663,340.126955453,340.28846068,8.63956626535,223.395,2512,126.745724038,340.12,4325.38291447,1328.10269802,-0.678871935046,881.508275547,341.935,201.752368412,832.8584386,340.348
0.99984,2815.62581035,1616.52560605,-343.149,2513,166.662,340.861440447,341.013374792,8.72212656228,223.428,2513,569.981756621,340.856,4125.6498789,1325.92977377,4.22227347362,567.448147435,355.491,213.595256789,557.327341591,341.093
0.999694,1713.96137195,896.552415225,-342.422,2514,166.66,340.106061678,340.283640587,8.70686475185,223.433,2514,81.3197918945,340.094,4335.44774158,1599.1562762,41.6592595101,290.374973705,342.835,161.265251281,336.319550778,340.335
0.999765,2510.80245726,1523.64639852,-342.969,2515,166.667,340.592499837,340.759506182,8.92168086346,223.494,2515,213.899762638,340.578,4076.01263039,1188.91866198,5.07094339594,497.775738468,389.307,190.400864114,608.028508694,340.84
0.999748,1901.03345287,989.401530443,-342.474,2516,166.708,340.140907447,340.328920439,8.69772009596,223.533,2516,336.509279788,340.131,3821.75590591,950.9214126,48.0745587158,300.447059391,343.972,180.265402612,266.88077401,340.395
0.999781,1802.91149845,1845.79897967,-342.317,2517,166.769,340.044875971,340.22842678,8.77098574125,223.596,2517,458.62106762,340.052,4319.58019695,1185.91858669,38.2125234222,687.254047579,375.115,179.382196609,521.902826143,340.324
0.999872,1701.92104753,929.922342656,-341.962,2518,166.793,339.765428238,339.936402444,8.75174527241,223.603,2518,463.40653763,339.752,3990.56000164,1144.46011242,62.8144488911,351.574252055,345.835,175.222836883,328.25702539,340.013
0.999825,1150.42916762,1568.77379318,-341.324,2519,166.843,339.253017694,339.458201935,8.80465597192,223.614,2519,100.835077516,339.253,4268.03246622,1026.16241979,-9.63566259584,346.021318808,365.936,165.905216907,138.740631771,339.54
0.999811,1462.51633253,1272.29776477,-341.583,2520,166.839,339.432886569,339.643605939,8.82901083531,223.69,2520,238.596756493,339.42,4359.30280612,988.103923486,54.0569372456,409.743493987,356.255,193.367993222,364.023171645,339.714
0.999852,1487.53095315,891.89763763,-341.025,2521,166.893,338.733788075,338.907179339,8.91646484931,223.752,2521,259.390224993,338.728,3955.24534524,1152.79249779,3.83010882467,294.895929898,381.554,167.894777891,256.040230219,338.963
0.999832,1373.37783273,770.438839984,-342.322,2522,166.874,340.048319464,340.208083139,8.70045953098,223.784,2522,237.131180322,340.036,4344.64062286,1350.86014076,0.996926128827,252.442969153,334.164,155.835364889,271.299454982,340.293
0.999728,2060.85598532,1813.0724624,-341.965,2523,166.856,339.547927379,339.70296901,8.84884012987,223.832,2523,1240.19529156,339.548,4236.12111958,701.511163573,231.892994592,790.589733906,374.027,232.571359373,1022.4827285,339.767
0.999856,1793.69405315,1339.53269332,-341.69,2524,166.858,339.337074104,339.500243353,8.81300019329,223.908,2524,201.393437528,339.338,4611.83630849,1107.84906656,183.402272153,507.817907281,362.812,191.376802139,741.93133168,339.595
0.999845,1603.19853526,1148.66091843,-342.099,2525,166.868,339.673208122,339.85755815,8.51348175326,223.943,2525,190.982768621,339.669,3735.15238114,959.851321308,41.890537105,479.824851286,293.702,192.54436502,553.221801742,339.904
0.999827,1631.30381379,2136.54803955,-342.484,2526,166.865,340.207957564,340.363697137,8.69212194092,223.979,2526,126.701347002,340.218,3774.79351459,903.817956313,25.6334044317,793.842280878,350.867,210.793725189,609.892958089,340.457
0.999824,2039.15046794,591.168048192,-341.665,2527,166.943,339.416033184,339.610515147,8.79177406538,224.037,2527,99.3105116756,339.395,3677.7708358,1305.16675569,113.432200291,170.550570997,358.946,166.061666536,324.722237214,339.66
0.999752,2076.09698291,215.921916671,-342.144,2528,166.971,340.060274161,340.248035464,8.73505547169,224.056,2528,160.304442708,340.067,4497.40137111,1618.03501186,215.921916671,0.0,343.493,193.523606589,215.921916671,340.329
0.999805,1637.74009821,1997.01115308,-341.426,2529,166.983,339.322001654,339.512591183,8.91292666954,224.063,2529,157.154829288,339.31,3820.72139786,1457.40360774,-9.25099798379,687.508260254,361.836,156.683251769,530.886991263,339.585
0.999805,1309.11276769,2491.01726907,-341.564,2530,166.966,339.436531968,339.619661355,8.8860505419,224.111,2530,50.5773608922,339.43,4415.31938488,1236.67346543,195.678987801,1041.15351558,372.859,130.676227984,1022.48652373,339.703
