AverageAbsY,AverageQLoss,PolicyRegParamNorm,StdReturn,AverageAbsQYDiff,MaxEsReturn,AverageQ,AverageAction,MinEsReturn,AverageAbsQ,AverageReturn,Iteration,MaxReturn,AveragePolicySurr,QFunRegParamNorm,Epoch,AverageEsReturn,StdEsReturn,AverageDiscountedReturn,MinReturn,AverageY
852600.905716,7.44299e+09,189.502,0.819917210808,34104.7119385,242.435264542,852310.0,0.086708,4.03801644837,853784.0,984.897728985,3114,986.099660136,-899267.0,3101.98,3114,23.3013468094,38.1029745519,95.1328637443,983.218719568,852517.059566
854304.74818,7.23457e+09,189.543,0.725306191779,33838.5201011,92.9664939721,854141.0,0.0114955,4.85120481034,855546.0,994.83446018,3115,996.0749087,-900812.0,3105.09,3115,24.7488011399,22.0567189702,96.4159322147,994.040888437,854221.75835
857435.201847,7.27663e+09,189.587,0.807893119059,33916.1805248,97.7854531675,857275.0,0.0131454,4.90590379661,858648.0,1006.34279155,3116,1007.55256731,-904313.0,3108.21,3116,23.251818201,24.345569951,100.386931616,1004.50014739,857360.675122
859312.998447,7.50887e+09,189.628,0.710526438029,34351.367447,100.186709766,859149.0,0.0130601,4.51738172452,860475.0,1000.5326274,3117,1001.57220424,-906904.0,3111.4,3117,28.2227893081,24.085668877,99.8920374569,999.526912683,859232.287233
861345.246186,7.45232e+09,189.613,0.841109351253,34545.3737854,70.9824299463,861142.0,0.0126792,4.57929806803,862561.0,997.68068371,3118,998.817912445,-909237.0,3114.72,3118,20.4532422995,17.0372745302,97.7688935669,995.978897233,861273.935402
863097.524983,7.4462e+09,189.667,0.715944636088,34318.0697463,135.898358955,862938.0,0.0137797,5.11178188525,864384.0,997.497317275,3119,998.659336169,-910943.0,3118.02,3119,28.4646038449,29.9122471841,98.1139225167,996.268604917,863023.767044
866769.955156,7.47092e+09,189.639,0.827234304517,34462.5253782,117.704172568,866610.0,0.0808838,4.56335167339,867961.0,983.021298695,3120,984.374959074,-914416.0,3121.32,3120,37.2573439859,31.6431061019,95.3223684418,981.163845391,866679.019652
869064.63779,7.43076e+09,189.671,9.91974524534,34493.5923992,130.710681326,868802.0,0.125973,4.0158300022,870205.0,992.089739847,3121,1005.03584717,-916778.0,3124.58,3121,27.9333872974,30.3087564098,93.2711677081,979.93643674,868983.594053
871040.231754,7.57276e+09,189.695,0.835772348405,34331.9633985,77.2768454638,870830.0,0.0534724,4.05049131626,872280.0,985.647178097,3122,986.769786616,-918144.0,3127.75,3122,21.9170265984,19.5018936059,95.4144869477,984.084884496,870959.515393
872184.802666,7.71479e+09,189.696,0.550145451297,34738.9435041,213.191946639,872050.0,0.0128538,5.15615391971,873458.0,994.283963934,3123,995.128760866,-920019.0,3130.96,3123,33.3671527775,39.20444146,96.4107876443,993.520195877,872113.038486
873301.258104,7.75835e+09,189.748,0.833101581185,34952.419834,126.232512338,873108.0,0.044135,5.30943034675,874565.0,988.751866249,3124,990.177942904,-921580.0,3134.12,3124,34.8460608279,32.0487883677,94.5932673576,987.51476202,873221.65542
877193.86924,7.53221e+09,189.793,0.624537241875,34554.180632,134.477098833,877075.0,0.111399,3.42251950453,878412.0,994.601027505,3125,995.269559423,-925368.0,3137.32,3125,23.2825966928,26.454770509,96.7377721328,993.168988807,877133.478571
879104.385364,7.60737e+09,189.834,0.739457988546,34579.3016694,113.245529325,878884.0,0.07799,4.34195629255,880335.0,989.130591469,3126,990.343352316,-927182.0,3140.53,3126,22.0311631847,21.5835481038,96.1346014046,987.960364845,879020.739659
880571.79882,7.70095e+09,189.882,0.91169120517,34854.0383185,111.22154916,880370.0,0.0950436,5.07169450846,881846.0,982.444963883,3127,983.795592557,-928876.0,3143.67,3127,24.048525875,26.167034352,94.4588731898,980.887506977,880488.579768
883418.244809,7.79916e+09,189.881,1.7343251102,35216.2390106,149.680319495,883246.0,0.117021,4.13922192017,884587.0,994.005846245,3128,998.302206599,-931993.0,3146.89,3128,45.2429000645,40.3062498848,97.3553936093,992.267681511,883353.622931
886488.724336,7.64237e+09,189.9,0.70225575625,34633.5669277,109.637337201,886319.0,0.0124989,4.40053295887,887701.0,995.145508084,3129,996.172988773,-934997.0,3150.03,3129,24.1917120617,25.9067466908,96.8089125969,993.929964552,886424.199386
887359.189899,7.93523e+09,189.904,0.484925879832,35258.6120275,123.757257534,887198.0,0.0100642,4.66327496468,888678.0,994.822769484,3130,995.588249389,-936154.0,3153.27,3130,25.7524810931,27.8553472976,95.885380157,993.821761726,887294.271686
889657.496294,7.95081e+09,189.937,0.881112139628,35355.9425617,94.9149097214,889468.0,0.0769437,4.0127709451,890895.0,999.019949953,3131,1000.54136901,-938926.0,3156.41,3131,27.7873895589,25.1337838024,100.012831446,997.961274564,889583.702024
892866.354073,7.7409e+09,189.989,0.674435419502,34763.2788357,256.788113791,892734.0,0.0100402,4.45711144941,894141.0,996.330636386,3132,997.290553359,-941354.0,3159.59,3132,33.0202954727,46.1652384164,96.8744346388,995.5330147,892796.813387
893635.794138,7.83664e+09,190.05,0.460043181849,34973.6348145,138.652991349,893433.0,0.0111728,4.73240764672,894947.0,994.646696301,3133,995.504801316,-942640.0,3162.74,3133,34.8618633538,36.8756409019,95.8890282869,994.007590654,893554.215688
897023.806386,7.85469e+09,190.054,0.8879245475,35182.1262003,247.825338418,896824.0,0.0107955,4.04643614123,898273.0,994.186470115,3134,995.250611892,-945570.0,3165.98,3134,26.758624611,42.5620289024,95.6685760447,992.58286544,896964.593207
898490.273605,7.84039e+09,190.062,0.438133193157,34986.4812172,102.334143116,898327.0,0.0320319,4.48443295598,899795.0,995.338187099,3135,996.171623954,-946993.0,3169.1,3135,21.1829524545,24.9528604318,96.4004346587,994.772400232,898422.8129
899638.549159,8.09351e+09,190.083,0.681493111129,35710.1024119,93.9191471124,899428.0,0.0696546,3.61290932063,900913.0,991.393515351,3136,992.550045724,-949066.0,3172.29,3136,31.4150231228,29.0404372244,95.211884205,990.388302438,899568.674033
901745.320006,8.14458e+09,190.09,0.792912614375,35686.4321234,160.09091434,901573.0,0.0680979,4.83134967423,903024.0,990.896136141,3137,992.192166594,-950911.0,3175.48,3137,28.6712761574,31.9651219792,95.954137684,989.651397857,901674.485416
903408.776661,7.97188e+09,190.1,0.484835554162,35544.2910978,147.494740199,903220.0,0.102264,3.91189835905,904686.0,988.203624453,3138,988.827516533,-953323.0,3178.73,3138,25.5672793028,28.6369643143,94.0629414371,987.546822869,903333.963061
907701.678915,7.72618e+09,190.125,0.521663484549,34736.0467249,101.742298409,907538.0,0.060802,3.91887753261,908948.0,992.504686024,3139,993.148307131,-955974.0,3181.76,3139,27.8771607064,27.8873959974,91.5257366954,991.50822634,907639.007006
907464.579549,8.32531e+09,190.137,0.517952063098,35954.5549331,72.1007207524,907283.0,0.061814,4.31681788234,908733.0,993.693517763,3140,994.289700746,-957049.0,3184.92,3140,24.3736378652,19.1387224472,96.5137376353,992.73900346,907384.683657
910295.10645,8.31117e+09,190.17,0.699462772161,35705.6290015,116.71375613,910042.0,0.104704,4.80219249548,911510.0,991.532487303,3141,992.300536623,-959434.0,3188.07,3141,29.1227843441,32.2393170696,96.9937928361,990.460559725,910214.150775
912633.147273,8.14607e+09,190.197,1.08051649976,35659.7633383,130.542372176,912591.0,0.0508183,4.44070541309,914041.0,996.996522997,3142,999.488792173,-962154.0,3191.32,3142,23.8141757593,26.1700677216,98.595840768,995.829448532,912555.949361
913778.79136,8.19026e+09,190.232,0.487426231184,35610.5439544,127.371223169,913536.0,0.0128645,4.90851001886,915008.0,1000.8224322,3143,1001.5502765,-963358.0,3194.38,3143,26.4465899715,24.4582172119,100.260143953,1000.04700943,913714.250607
915076.640548,8.49628e+09,190.223,0.667634607653,36374.0375149,90.2297311082,914919.0,0.0130342,4.78216845134,916430.0,1002.21040524,3144,1003.22885626,-965205.0,3197.58,3144,18.7419969417,18.2902349757,100.169858112,1001.32225524,915000.30328
917296.014998,8.48407e+09,190.289,0.641996993004,36309.8352463,55.9301002481,917111.0,0.0130367,3.99106167761,918581.0,1002.26938392,3145,1003.30696829,-967287.0,3200.71,3145,20.3442974285,15.0706830303,101.147930348,1000.8578793,917210.477148
919029.44902,8.41099e+09,190.304,0.591980022843,36171.6358589,158.611695687,918867.0,0.0907918,4.81546428339,920357.0,998.406677978,3146,999.117158498,-969457.0,3203.94,3146,26.1528904315,30.5885530162,99.8645432855,997.060859721,918932.944023
920348.635606,8.82341e+09,190.361,1.80379130283,37028.7646969,115.448828432,920158.0,0.0439078,4.08772677095,921682.0,998.024921387,3147,1000.61243641,-971149.0,3207.16,3147,33.5111471185,32.5407176581,98.4139253249,995.208945733,920279.590386
923653.942515,8.45832e+09,190.357,1.75440835428,36369.9233966,169.410004153,923456.0,0.0557658,4.61852663185,924942.0,999.106024771,3148,1001.31644632,-973834.0,3210.2,3148,34.8409595636,37.1673755782,99.8658265886,996.210581569,923576.85686
924969.908042,8.40974e+09,190.376,0.722718345582,36377.2443268,187.68366911,924780.0,0.0123837,4.55373594126,926285.0,995.764521201,3149,996.67348042,-975468.0,3213.42,3149,29.3661476362,41.4808541659,97.9076329841,994.66542495,924898.392095
928031.592665,8.32271e+09,190.425,0.644267228121,35946.1117384,130.416306686,927849.0,0.00954569,3.33357938762,929360.0,994.662239605,3150,995.575588482,-978108.0,3216.52,3150,30.2839809812,34.9143385927,95.8484318749,993.565319627,927953.689026
929823.678178,8.68854e+09,190.438,0.783618873309,36706.2403428,162.837456972,929666.0,0.0243308,4.02562677783,931165.0,993.90853811,3151,994.919137421,-980175.0,3219.74,3151,24.0244700809,30.692199924,96.8146581138,992.344372183,929750.50898
931261.250445,8.72243e+09,190.464,0.518757966032,36851.6671039,115.841903261,931058.0,0.0176487,4.46436065503,932552.0,994.728223241,3152,995.863378603,-982102.0,3222.93,3152,24.5026657444,22.2791616356,97.0580230364,993.891629147,931180.980024
934086.852673,8.63448e+09,190.507,0.696332497426,36811.5751046,214.029339443,933922.0,0.0802887,4.99009776075,935412.0,994.553145079,3153,995.638858667,-985256.0,3226.15,3153,42.6628326923,49.324777123,98.2501456988,993.293899492,934017.88434
935602.253149,8.50753e+09,190.549,0.799964621658,36546.4626399,88.4136869272,935418.0,0.105893,4.0531587083,936934.0,983.200466172,3154,984.20508356,-986650.0,3229.37,3154,21.7470370869,21.7906707468,94.7631100195,981.561335225,935529.516101
938392.891161,8.58649e+09,190.537,0.794504757553,36354.7522035,117.338338469,938161.0,0.0673876,1.86769838556,939646.0,995.11357025,3155,996.386274569,-988722.0,3232.44,3155,27.4737862123,28.8856281416,97.4241806184,993.959657323,938301.026389
940059.562629,8.76612e+09,190.575,0.744054063229,36781.0261865,124.785706295,939889.0,0.0477321,4.14334651682,941431.0,982.97840617,3156,984.111757111,-991026.0,3235.61,3156,30.6211620889,32.3571893169,92.5795591271,981.605143248,939993.390284
942944.898675,8.69105e+09,190.583,0.613050923019,36615.2948848,103.128559466,942785.0,0.0292307,3.95335164858,944242.0,993.466478781,3157,994.613517578,-993603.0,3238.72,3157,24.2163331181,22.8847804087,95.6166986349,992.794511177,942870.717212
944061.924986,8.76271e+09,190.599,0.589384503046,36692.3770438,115.266206954,943881.0,0.144335,4.43751011864,945339.0,992.674093949,3158,993.710775203,-995380.0,3241.85,3158,30.6691743814,29.1443047889,96.3438106761,991.943455601,944000.846496
946661.02293,8.46684e+09,190.596,0.520527210271,36192.2441413,276.178388196,946467.0,0.0457322,4.42428862091,947959.0,985.330969951,3159,986.318855097,-997522.0,3244.96,3159,33.9629941986,51.3377705365,96.8247078257,984.509631085,946601.365122
949274.635288,8.83323e+09,190.617,1.10013195647,36878.6829773,121.736654009,949149.0,0.0345645,4.10356532146,950644.0,991.879271102,3160,993.919325592,-1.00054e+06,3248.08,3160,23.1588542524,27.1376657569,95.2796294268,990.349371662,949200.513092
948816.993173,9.10624e+09,190.635,0.543006778748,37430.6469126,145.35153529,948621.0,0.064965,3.97922691621,950200.0,990.25672866,3161,991.376467429,-999918.0,3251.19,3161,25.0515118026,31.9377201899,94.3893253563,989.493911312,948744.202393
952131.604604,8.95776e+09,190.692,0.590294027866,37525.5768502,72.1706359988,951962.0,0.0108529,5.38792087582,953466.0,997.293567867,3162,998.235622361,-1.00384e+06,3254.31,3162,30.3684270308,21.4265261445,97.1683874142,996.496658181,952054.458123
953239.223508,9.29448e+09,190.712,0.835669671207,37660.3106686,94.5688853676,953010.0,0.0518458,3.94580255478,954547.0,982.424651852,3163,983.375895382,-1.00463e+06,3257.39,3163,23.1855452136,22.4089385749,90.1796144549,980.531103213,953171.036182
955773.550986,8.7463e+09,190.72,0.775589266105,36806.1508564,153.456681072,955624.0,0.0204904,2.81206216863,957120.0,989.709787784,3164,991.194440471,-1.00717e+06,3260.52,3164,26.0886271876,29.8391830397,95.9651538734,988.41743107,955704.695758
958671.097298,8.8018e+09,190.733,1.17932786863,36787.156237,91.0983073275,958473.0,0.113687,4.36362098901,960012.0,987.232758023,3165,988.72604628,-1.00933e+06,3263.58,3165,22.5651189664,20.8516963793,95.3161871534,984.454062815,958610.493829
959394.934876,8.73226e+09,190.773,0.492731852661,36662.314014,134.373234844,959203.0,0.0104271,4.11002172506,960824.0,997.268050336,3166,998.1449487,-1.01049e+06,3266.69,3166,28.3395830029,30.5255350598,97.1891537389,996.653571823,959306.661568
961816.611516,8.99588e+09,190.789,1.22639088337,37230.6038766,65.263593796,961639.0,0.045431,4.33702187178,963155.0,993.78277602,3167,996.231129515,-1.01329e+06,3269.8,3167,21.1351282332,16.1279275362,96.3792545198,992.36108145,961742.514153
962361.342908,9.26753e+09,190.779,0.706630710386,38173.2899168,106.508713087,962200.0,0.0113439,3.89401930637,963804.0,1005.76363442,3168,1006.38137983,-1.01528e+06,3273.07,3168,21.0733828889,22.0926389426,101.325065269,1004.36176407,962285.462296
965460.509273,9.03127e+09,190.8,0.749738342561,37537.6744506,177.894781471,965232.0,0.0340994,3.77158141234,966797.0,989.24650004,3169,990.997816571,-1.01801e+06,3276.27,3169,28.9581953913,31.9101271817,94.1158027934,988.10144003,965382.872204
967840.179813,9.14281e+09,190.838,0.774203090066,37542.4506217,108.226019724,967715.0,0.043624,4.1100860633,969264.0,992.657529526,3170,993.686314771,-1.01973e+06,3279.38,3170,33.6908827876,32.387870864,95.2181628744,991.504329678,967767.395957
969937.584543,9.22875e+09,190.855,3.69101475726,37748.0592109,92.3915513482,969716.0,0.0834998,4.18929252655,971266.0,991.646804748,3171,997.630088258,-1.02186e+06,3282.56,3171,25.3733289411,20.8224783227,95.6163609788,988.084494062,969855.183236
970927.225168,9.34423e+09,190.873,1.64060528065,37923.7690083,81.8180335959,970716.0,0.116787,4.5493181546,972344.0,985.320108641,3172,988.27662143,-1.02313e+06,3285.78,3172,24.3470573574,20.4983020019,93.3522626438,982.281906333,970846.368423
973780.119344,9.02421e+09,190.913,0.391035434657,37514.2087821,186.392052798,973636.0,0.020206,4.01599318995,975198.0,992.146091061,3173,992.816843451,-1.02648e+06,3288.95,3173,20.9222517526,31.2544484156,93.9674904021,991.471307004,973705.092461
975141.429094,9.47884e+09,190.947,0.530316122412,38089.7968294,98.6345770621,974957.0,0.010559,4.76215602385,976520.0,996.497023747,3174,997.195539563,-1.02811e+06,3292.15,3174,26.3317286466,25.1286769137,96.9009355842,995.623813479,975066.426911
976888.623998,9.34389e+09,190.964,1.13701014845,37811.1469609,123.648147794,976724.0,0.0180938,4.07123799086,978295.0,996.181776407,3175,997.970521669,-1.02976e+06,3295.33,3175,28.8169098212,31.1987175836,96.7702396684,994.8112582,976806.133357
979962.983028,9.30166e+09,190.97,0.681363360099,37532.4668238,310.270551158,979684.0,0.0127118,4.20780523706,981233.0,996.38266155,3176,997.196906789,-1.03205e+06,3298.43,3176,33.8083798885,55.2566692929,96.5387288507,995.155039045,979888.566497
982452.690757,9.19156e+09,190.979,0.896039301703,37463.1183729,138.026499917,982310.0,0.0262393,4.49252717483,983834.0,994.245092477,3177,995.615404274,-1.03453e+06,3301.55,3177,25.2423952033,27.4854457239,95.6211864876,993.130781606,982366.610777
983476.556237,9.30212e+09,190.981,0.412797438907,37521.9457787,120.543637062,983271.0,0.0730978,4.16299791825,984816.0,982.868990236,3178,983.570940793,-1.03552e+06,3304.6,3178,26.7169818725,29.8852642404,92.4041632851,981.981966662,983404.869456
983573.195939,9.37189e+09,190.959,0.429162964847,37945.171475,82.8531271902,983397.0,0.0565564,4.01817288441,985052.0,994.052133674,3179,994.817852988,-1.03644e+06,3307.76,3179,22.7597990892,17.7133431604,93.094193169,993.273831202,983478.590834
987336.11381,9.32351e+09,190.971,0.559813975793,37920.3052207,143.086050672,987128.0,0.0467936,4.08435957563,988711.0,991.334361952,3180,992.407299454,-1.04019e+06,3310.85,3180,38.7643188177,37.4086825093,91.4643348194,990.306133581,987258.293209
989009.457582,9.38353e+09,191.002,0.893146146077,37952.0242819,236.49878106,988897.0,0.0135759,4.65018974398,990489.0,998.916068944,3181,1000.61397002,-1.04192e+06,3313.93,3181,33.1124127747,42.6772398682,99.3252011561,997.639778538,988931.120173
989819.969588,9.77308e+09,191.016,0.776624791963,38567.2781825,96.9235886697,989574.0,0.0118738,4.0984232557,991241.0,995.647397239,3182,996.598244065,-1.04298e+06,3317.08,3182,21.8586124432,21.1250416555,96.0685908413,994.303966936,989723.162822
993311.647424,9.61187e+09,191.023,0.747992262961,38137.8777144,82.2950312276,993156.0,0.0740551,4.05013431885,994723.0,993.346289284,3183,994.53240573,-1.04631e+06,3320.09,3183,20.3306924236,18.0877695759,96.1558239835,992.303400671,993215.706494
994062.768157,9.6935e+09,190.993,0.553471563676,38309.168391,118.121420538,993825.0,0.0389968,4.22490527139,995439.0,995.877602102,3184,996.629196962,-1.04709e+06,3323.28,3184,39.7735308695,36.9472846165,96.2235007519,995.019656124,993975.618096
997114.749964,9.44781e+09,191.003,0.510023698666,37962.4777043,87.4533289166,996949.0,0.016799,4.31001240673,998576.0,997.769504233,3185,998.362469526,-1.04998e+06,3326.31,3185,28.0747683485,23.4991885847,97.5410743169,996.770743942,997021.563866
998048.076881,9.81176e+09,191.018,0.910961882564,38595.0840351,99.8941607437,997833.0,0.0201962,3.88319100812,999431.0,996.497249209,3186,997.896941841,-1.05152e+06,3329.46,3186,22.5535577716,23.4161243766,96.128971915,994.915680347,997971.584973
998645.742761,9.78042e+09,191.041,3.74638209038,38697.5875537,105.150619568,998481.0,0.147157,4.36470937808,1.00012e+06,987.507925683,3187,992.464790721,-1.05251e+06,3332.56,3187,25.8539336732,25.4881514048,93.453427458,982.490099009,998562.748351
1000189.72391,9.87426e+09,191.084,0.481204498655,39039.2335216,113.406104541,999969.0,0.0706702,4.22978006813,1.00164e+06,983.741735105,3188,984.973345162,-1.05433e+06,3335.7,3188,24.8810872371,24.3458081944,94.0441009993,982.988606764,1000086.94021
1003827.12626,9.67488e+09,191.102,0.472526913082,38434.8866151,75.9122289819,1.00364e+06,0.144051,2.67504614394,1.00528e+06,982.603853211,3189,983.312491215,-1.05689e+06,3338.82,3189,30.5790847918,23.1927601561,91.5533830114,981.908136007,1003729.919
1005509.56003,9.82666e+09,191.11,0.531143521235,38368.3815501,187.199883847,1.00538e+06,0.0460948,4.20688633655,1.007e+06,994.060473093,3190,995.048529449,-1.05904e+06,3341.81,3190,25.7695562923,33.8083977933,95.7261930776,993.331270116,1005445.21142
1007073.13821,9.70702e+09,191.114,0.672501568143,38405.216156,108.761198923,1.00687e+06,0.0333112,3.93065614705,1.00856e+06,995.085711234,3191,996.641130984,-1.06034e+06,3344.79,3191,31.5997851101,28.1353892535,96.2344617148,994.242309352,1006976.54014
1008749.68952,9.81689e+09,191.182,0.565941264176,38841.7475711,91.7987707819,1.00851e+06,0.016259,4.04067389025,1.0101e+06,993.147114519,3192,994.226278755,-1.06261e+06,3347.87,3192,25.0170077741,25.20446812,94.7831694773,992.209657357,1008686.93965
1010914.01092,9.84431e+09,191.223,0.714945384395,38382.7565864,101.329218364,1.01076e+06,0.046025,3.91373898326,1.01238e+06,994.07916936,3193,995.053147295,-1.06399e+06,3350.9,3193,26.3181569311,28.8612345284,96.0248239676,992.861216198,1010815.02171
1012414.94464,9.87308e+09,191.206,0.800217399071,38856.9091865,213.038920278,1.0122e+06,0.0408069,1.8333758868,1.01381e+06,997.881454037,3194,999.129911808,-1.06687e+06,3354.0,3194,32.2668565401,44.9982117168,98.3519569719,996.649205473,1012316.85879
1013744.96711,1.00149e+10,191.232,0.498550617744,39295.1988571,169.57756689,1.01366e+06,0.0194866,4.18725398676,1.01527e+06,990.876996713,3195,991.529427934,-1.06861e+06,3357.12,3195,30.291543956,34.5466378592,93.1535026149,989.888058404,1013675.02201
1016481.31215,9.94493e+09,191.238,0.713545964143,38696.4237115,112.380436175,1.01628e+06,0.0571842,3.41927347195,1.01786e+06,992.981062838,3196,994.252084197,-1.07038e+06,3360.18,3196,25.4152189516,25.2362127901,94.0377467767,992.032006662,1016421.14948
1017010.9153,9.9792e+09,191.241,0.634600308081,38958.6473902,74.6777762381,1.01684e+06,0.0118749,4.3204596728,1.01856e+06,998.46375185,3197,999.491481128,-1.07162e+06,3363.38,3197,23.0867586449,19.4788441427,98.6380676972,997.595451134,1016926.9528
1019685.88821,9.90442e+09,191.319,0.628405511152,38691.1936622,98.2052857096,1.0195e+06,0.0513456,4.3420815242,1.0211e+06,997.721481337,3198,998.725592504,-1.07372e+06,3366.44,3198,24.5423451758,27.3779230154,98.7402747462,996.717541854,1019615.34919
1022300.17905,9.83988e+09,191.348,0.46633271392,38725.465761,92.5189367655,1.02203e+06,0.0279304,1.91064948055,1.02368e+06,994.617148645,3199,995.398208056,-1.07652e+06,3369.51,3199,27.4396157041,24.3664364484,95.6905023132,994.049124439,1022236.47524
1023582.11449,9.96421e+09,191.347,0.572114361091,38939.447453,142.624883493,1.02352e+06,0.0805385,4.39217131496,1.02511e+06,986.782771335,3200,988.069738493,-1.07784e+06,3372.55,3200,35.0157527489,37.7154106147,95.012358936,986.062631468,1023486.50203
1023950.21862,1.00448e+10,191.425,0.565696706271,39152.9978481,100.325923133,1.02365e+06,0.0113845,3.19371841471,1.02537e+06,995.173273284,3201,995.849586357,-1.07851e+06,3375.71,3201,23.6415951698,21.47796622,96.1852882275,994.011609075,1023858.67653
1027990.58969,1.00692e+10,191.415,0.519977161314,38954.0831298,83.8390910868,1.02781e+06,0.0128361,3.87381413296,1.02938e+06,995.603067213,3202,996.43400626,-1.0824e+06,3378.79,3202,17.0709622747,19.901263217,96.2966169542,994.612163188,1027906.1998
1028391.07119,1.00705e+10,191.447,0.768980233647,39104.1303371,109.074450755,1.02815e+06,0.0120903,3.87942561425,1.02987e+06,996.155617747,3203,997.489386691,-1.08304e+06,3381.88,3203,23.9447022774,28.1202830279,96.4421134122,994.712746415,1028291.56916
1029906.79397,1.03063e+10,191.488,0.384169218205,39723.260354,112.879509825,1.0297e+06,0.0205483,1.82007916147,1.03133e+06,994.457917967,3204,994.967879336,-1.08524e+06,3384.99,3204,27.792391284,26.7369089044,95.220875068,993.637211751,1029819.52841
1032701.1694,1.01208e+10,191.512,0.749240217935,39229.0560383,262.052512694,1.03255e+06,0.015107,4.20700503995,1.03417e+06,993.268391292,3205,994.508408989,-1.08725e+06,3388.02,3205,24.8089654902,39.5889438749,95.326564795,992.296692246,1032616.52156
1033995.84331,1.00926e+10,191.55,0.759933945267,39110.9403599,88.4508076055,1.03383e+06,0.0336014,4.11114760623,1.03555e+06,994.856859271,3206,996.873633369,-1.08887e+06,3391.03,3206,23.2017163003,17.0580352334,96.5975996594,994.117321925,1033915.62598
1036353.2832,1.00155e+10,191.527,0.408959484296,39075.1350241,66.0208909905,1.03614e+06,0.0146318,3.75073953649,1.03785e+06,994.39303992,3207,995.002997961,-1.09081e+06,3394.11,3207,16.9170495135,14.2594325313,95.5380693608,993.485862337,1036280.883
1037747.23927,1.05183e+10,191.532,0.469357741904,39841.6497039,91.4146858381,1.03757e+06,0.0233882,2.5777626119,1.03934e+06,996.112158644,3208,996.918938832,-1.09278e+06,3397.24,3208,26.234381092,22.2969597578,96.7337610275,995.465172392,1037621.84489
1039007.81664,1.03686e+10,191.563,0.902910241127,39778.9125357,90.842465568,1.0388e+06,0.0370667,4.39880521155,1.04055e+06,994.252379767,3209,996.179411765,-1.09459e+06,3400.37,3209,22.4033117206,20.5601959956,95.81557222,993.417716956,1038902.62204
1041930.36679,1.03355e+10,191.587,0.546911734172,39518.201846,184.418215518,1.04173e+06,0.0134385,4.07395651615,1.04344e+06,991.415678543,3210,992.390335579,-1.09675e+06,3403.47,3210,28.9822546136,31.9567965571,93.8156058847,990.632704393,1041834.86605
1043534.62686,1.03706e+10,191.599,0.628684752268,39819.1697664,147.493709556,1.04333e+06,0.0402441,3.87641782899,1.04505e+06,985.525878926,3211,986.504050579,-1.09916e+06,3406.6,3211,23.5210032764,29.6458237028,92.3910957904,984.56013157,1043439.27935
1046229.5638,1.03509e+10,191.6,0.47937513643,39568.8829735,120.202834704,1.046e+06,0.0111231,4.15493022476,1.04765e+06,994.454989517,3212,995.487817764,-1.10162e+06,3409.74,3212,25.2222277947,29.2190531764,95.9655780402,993.763045314,1046135.36
1047824.5717,1.01716e+10,191.615,0.516189358677,39470.037648,99.5564415624,1.04765e+06,0.0250218,3.59154858145,1.04934e+06,992.779477818,3213,993.56466117,-1.10365e+06,3412.81,3213,31.8302554629,29.6855835173,95.2778340495,991.835662054,1047737.80133
1049115.2219,1.01914e+10,191.646,0.467327293648,39487.6819295,74.1752236163,1.04892e+06,0.0414252,1.82729270988,1.05068e+06,983.697598718,3214,984.361792954,-1.10475e+06,3415.83,3214,20.1809191425,17.5423701734,92.6429760196,982.522909106,1049031.43526
1051511.33842,1.04376e+10,191.662,0.481442430586,40187.5500776,92.6580585916,1.05138e+06,0.0276393,3.68947154277,1.05308e+06,990.256946077,3215,990.856123612,-1.10783e+06,3418.92,3215,21.8469057198,23.4745495607,94.105951665,989.530950659,1051430.71667
1053488.05365,1.05608e+10,191.675,0.5072115805,40139.8247068,92.071611331,1.05322e+06,0.0154755,4.00061462435,1.05497e+06,990.241727979,3216,990.919071627,-1.10986e+06,3422.06,3216,25.5542473192,25.9318769451,93.1391397085,989.190278946,1053402.93793
1054504.6549,1.06022e+10,191.716,0.361019608284,40405.4506928,54.8072292038,1.05428e+06,0.0242778,4.02414421933,1.05601e+06,991.213409514,3217,991.88744463,-1.11117e+06,3425.18,3217,17.0856802597,15.6208528278,93.8169126163,990.615341205,1054417.20104
1057416.73394,1.06669e+10,191.749,0.616131585249,40447.1088213,103.013773175,1.05722e+06,0.0254357,4.08371469046,1.05894e+06,985.730225867,3218,986.795904327,-1.11388e+06,3428.28,3218,22.0411665279,20.1267913753,92.3828872779,984.696949847,1057321.3738
1059270.55293,1.07226e+10,191.739,2.79462247039,40381.977015,130.795334704,1.0591e+06,0.11547,4.34345016557,1.06079e+06,984.035922836,3219,986.631963261,-1.1158e+06,3431.3,3219,27.3331688213,29.2194159136,90.6877716192,979.65274162,1059183.30693
1061248.54709,1.07326e+10,191.771,0.343639609231,40337.9404732,80.8916852126,1.06105e+06,0.0492862,4.32041638802,1.06274e+06,984.186629176,3220,984.786632628,-1.11735e+06,3434.33,3220,21.4088469565,17.7201269574,91.9985365326,983.56320901,1061150.36615
1062352.29215,1.06797e+10,191.803,2.97503727563,40335.8327246,103.905039996,1.06219e+06,0.0757971,4.03306031613,1.06396e+06,989.495850893,3221,991.930675261,-1.11866e+06,3437.46,3221,26.9857513864,25.3340964563,93.1396824871,980.904769169,1062277.97593
