Epoch,PolicyRegParamNorm,AverageEsReturn,AverageDiscountedReturn,MaxReturn,StdForwardProgress,MaxEsReturn,AverageAction,MinEsReturn,AverageReturn,AverageAbsY,AverageForwardProgress,AverageQLoss,QFunRegParamNorm,AverageY,MaxForwardProgress,StdReturn,StdEsReturn,AverageQ,MinReturn,AveragePolicySurr,AverageAbsQYDiff,AverageAbsQ,MinForwardProgress
98,28.9812,55.3376195755,24.551868245,120.682256949,0.463424980601,105.595415467,0.916907,-23.8508559075,46.6004082269,3.3931747103,0.208884459755,0.0533792,31.5998,3.34931158739,0.86983139144,47.3716991003,55.1975699373,3.34979,-48.6609507599,-3.42171,0.131434551216,3.39313,-0.695291104571
99,29.0341,46.0684132588,28.3334782983,124.669405394,0.45280312478,102.089913786,0.930914,-20.6935411662,59.9546650863,3.41521485325,0.317257573774,0.0568891,31.8105,3.36955263658,0.886879224613,45.3775531898,46.7021042816,3.37021,-34.3488998062,-3.42444,0.133715876833,3.41549,-0.657442818639
100,29.0889,58.0751276706,29.7433224837,130.786170326,0.474758082806,114.564429197,0.927374,-43.5822667098,69.1980227615,3.4582821555,0.399140777321,0.0582482,32.03,3.41175883392,0.902958901865,48.3003586524,51.1785277663,3.41216,-40.6604850086,-3.47494,0.134161350432,3.45819,-0.623433025693
101,29.1597,31.4035112303,31.8405404804,120.791406606,0.51609760514,109.990770356,0.959911,-27.2241684249,74.9905991748,3.45263239435,0.442037278734,0.0567486,32.1928,3.40428836739,0.900282420498,52.0290578423,47.7533152724,3.40485,-48.9631335271,-3.469,0.133874969014,3.4526,-0.745575352181
102,29.2756,12.3899388114,34.2407230288,174.502784985,0.559705063797,117.624656509,0.884857,-45.8957399207,83.832098472,3.49584014954,0.520928639429,0.060288,32.387,3.44869860899,1.32914859928,57.4754342713,49.7939888317,3.44881,-50.2414983244,-3.52125,0.137023424567,3.49501,-0.751249185942
103,29.3824,56.4931208527,28.6536358484,118.639505621,0.569082785997,97.4001793505,0.909955,-21.2553057989,62.6526203275,3.53730175811,0.329718016232,0.0603543,32.5762,3.4896060685,0.874607289402,57.3105052076,38.6284855228,3.49018,-51.4346565576,-3.56541,0.138340807321,3.53705,-0.799233057799
104,29.462,52.10030806,30.6039847393,122.368274088,0.447257091866,102.215695966,0.900355,-40.0514592496,70.3159643196,3.54923730343,0.407878115469,0.0609239,32.7642,3.49959896639,0.822789436083,45.668542827,46.371963827,3.49999,-45.5067283038,-3.57068,0.13846451385,3.54893,-0.759730967414
105,29.5556,31.0298161373,31.3437073553,110.655674457,0.509619872693,97.1399110925,0.93497,-44.4883046577,69.931006899,3.58537249469,0.409559161608,0.0660049,33.0683,3.53670701328,0.828026406353,51.365651564,61.648920437,3.53697,-48.0513188393,-3.60259,0.143896464809,3.58459,-0.736761644835
106,29.6631,34.8768072161,22.7134468516,147.298284608,0.509212936889,106.260697906,0.926208,-49.5633485007,34.2854040773,3.63307126426,0.0679106798442,0.0681861,33.3505,3.58133295753,1.16699049908,51.6802453345,59.9493292744,3.58206,-69.7740148156,-3.652,0.144380120334,3.63288,-0.958517215518
107,29.7035,37.2470992854,21.4143092469,147.155946234,0.35646523543,128.242263679,0.934938,-34.907844028,29.8899519554,3.65783923043,0.0519286066426,0.0713877,33.5602,3.60491080244,1.10283355676,38.415592112,55.0508615748,3.60471,-46.7025140162,-3.68129,0.150147057288,3.65575,-0.71094329201
108,29.7535,28.7269312869,17.3969887213,148.511284545,0.387289989299,124.172736621,0.923938,-13.2724075999,35.7975802889,3.68811984076,0.113199642066,0.0745988,33.7065,3.63197238422,0.985129336818,42.9835106734,47.3494414002,3.63166,-44.732996966,-3.72983,0.155281061383,3.68733,-0.697814984818
109,29.8651,63.1431682343,24.2909412153,149.213865052,0.485499018212,110.488374311,0.919853,-32.0478876553,59.9301618859,3.72717575688,0.279118851238,0.0888384,33.9072,3.66769254594,1.00741321799,52.0170487482,48.3839727699,3.66732,-55.3896885165,-3.77449,0.166146136105,3.72484,-0.854631803526
110,29.9386,14.8443462143,22.7522744563,134.15027008,0.457243846488,72.5832293429,0.888842,-21.8124366219,52.1041506356,3.76125823047,0.25493334597,0.0780259,34.1529,3.69814752214,0.923254991552,51.5675287646,34.5257302903,3.69868,-37.4185921349,-3.80049,0.16141186902,3.75985,-0.677959676575
111,30.0344,82.3705057073,33.2689175815,150.170464617,0.319900199262,135.728487686,0.940238,-16.342773188,59.7051484333,3.81442514926,0.353647092033,0.0848822,34.3462,3.75014258038,1.14713505132,35.596177064,51.8419408933,3.75088,-5.53065307732,-3.84605,0.164628181459,3.81281,-0.270257763219
112,30.1154,10.4149806175,21.6828446216,192.552539069,0.295831601713,69.2278450117,0.946259,-16.3216240203,29.5409439403,3.85416889968,0.0882786908058,0.096036,34.585,3.7891948657,1.54082388358,33.7862925422,23.3484019983,3.78944,-33.6918535714,-3.89154,0.175145823533,3.85237,-0.458238315403
113,30.2006,46.9129582552,18.7778207591,141.990351202,0.344365679468,86.6937733539,0.895422,11.9806768635,38.0308884368,3.89779591522,0.159741420352,0.0894499,34.778,3.83471856524,1.01212052904,36.4279858052,27.3724913999,3.83509,-33.3221017735,-3.92358,0.173377053389,3.89664,-0.521512310793
114,30.262,34.361396859,28.8769179513,159.024984911,0.371256446756,93.8603891823,0.915868,-5.0740667591,57.8538310355,3.90812359467,0.330743833749,0.0871592,34.9513,3.8495947144,1.26167816033,40.2476732313,32.2660524469,3.85085,-7.0217457662,-3.9539,0.168493372551,3.908,-0.344029581081
115,30.2843,75.7095619384,10.2726909693,115.016528206,0.320810128414,130.815145398,0.939844,45.3404780493,11.3293900865,3.93583222319,-0.0868915644081,0.0864603,35.0731,3.88206045483,0.856913558307,33.3311496401,33.4163333055,3.88307,-50.6197569097,-3.97402,0.166210989989,3.93574,-0.685240637125
116,30.321,18.8206658316,17.9826894506,125.394255525,0.492981762709,103.918192712,0.92791,-17.2468372529,30.1787430404,3.95152058108,0.0522432582857,0.0845222,35.2915,3.90276972054,0.932876306914,49.7683308228,36.5624346711,3.90373,-73.2352850357,-3.98115,0.164303828524,3.95062,-1.00345771043
117,30.3707,61.0646716086,23.8476999861,109.226924264,0.355039715983,113.876374199,0.916306,-21.3597156866,48.5837452286,3.97563042732,0.221852212613,0.0857657,35.4116,3.93115797053,0.793930267703,39.1893590537,42.0755676889,3.93249,-46.1339172546,-4.01721,0.164728705393,3.97553,-0.651725329802
118,30.4118,28.0105550226,21.944970077,134.482283588,0.357837254393,94.5474648284,0.926748,-13.3267016072,44.022214874,3.99501140784,0.190803733034,0.0858652,35.5744,3.95189161623,0.986814307672,38.7699696235,34.5476292686,3.95253,-19.445172658,-4.02542,0.162923311214,3.99413,-0.430563193532
119,30.4602,46.3553903796,25.8419843152,145.087538768,0.287025018059,207.875914187,0.923565,-15.0258095191,42.6589872494,4.02428604961,0.210731901399,0.0853226,35.7734,3.98309232602,1.15684628721,32.9273817893,73.0457061011,3.98431,-23.5589015409,-4.05854,0.163048520566,4.02425,-0.43802856461
120,30.517,44.2463039437,29.4559391605,165.875289373,0.352297179355,80.980901931,0.931643,7.64295225313,55.2558287974,4.03075582743,0.295432179353,0.0895917,35.8964,3.99065512183,1.22264082612,39.5176885439,26.5303739056,3.99148,-28.4695968357,-4.06778,0.165775776141,4.03002,-0.478009969765
121,30.5974,24.7022389955,29.4195290751,131.002856824,0.322150895838,70.3885345194,0.954702,-24.6023834255,50.6382319724,4.05643112576,0.251967179052,0.0989407,36.0821,4.0180650218,0.924625256062,34.8503954623,30.4849567067,4.01788,-39.026909035,-4.14661,0.177500788365,4.056,-0.720659096899
122,30.6792,32.0739421453,17.2965553097,149.139164761,0.37680811443,93.5072642589,0.935133,-9.97891120747,28.0582041036,4.08219124893,0.0615478431849,0.0935157,36.2021,4.0459329474,1.12835572782,40.8082825732,35.4007930832,4.04656,-42.6401143659,-4.14802,0.174962432237,4.0816,-0.664957477544
123,30.7254,40.280319721,33.6469037984,181.965278432,0.405341071987,97.4335115959,0.92274,-19.784572114,74.8122895185,4.11950038333,0.450526880101,0.0929115,36.2888,4.08503120422,1.31216562218,45.3828500744,43.6335750644,4.08567,-12.2429271115,-4.18165,0.173043843527,4.12003,-0.354886817776
124,30.7771,20.8917497235,13.8931228359,76.1062063284,0.303849983961,94.9271692737,0.888142,-2.34462136686,23.7667301394,4.13318539408,0.0505167848443,0.0958767,36.4514,4.10045574388,0.550967516938,30.6734854629,29.0426938577,4.10199,-50.9520001661,-4.19442,0.173629397528,4.13356,-0.702117386665
125,30.8259,49.820623325,26.2426217886,125.36714789,0.258966256501,83.5127878577,0.888304,-21.4777988205,59.5434090702,4.14728425857,0.337970139582,0.101935,36.5922,4.12070498433,0.771165391239,26.9227807491,37.6820259501,4.12144,-30.4487653225,-4.2229,0.178192725734,4.1471,-0.524032476859
126,30.842,40.7239241729,22.649112971,172.228745012,0.454574376998,91.5218357199,0.882202,-13.1933513221,47.7762708986,4.17259080006,0.213468822354,0.0913922,36.7722,4.14978018328,1.31089528665,49.3132749969,33.661129022,4.15053,-46.9829104576,-4.2434,0.172493840004,4.17183,-0.672161896939
127,30.8935,39.2847371714,23.454399436,163.710963343,0.405335923671,121.54031293,0.893314,-29.2902479959,49.7428242483,4.19087398761,0.20125640221,0.0882785,36.8347,4.17236567799,1.13657990257,43.7777579273,49.3369246754,4.17226,-31.8410376268,-4.26899,0.169817208258,4.18981,-0.559708424069
128,30.9865,68.6554340376,22.561498055,170.775355401,0.448091873904,118.130076251,0.899039,4.82957258806,43.8300223459,4.23606053782,0.176565570373,0.0928268,37.0279,4.21807832946,1.28094668958,49.217714881,45.5028818986,4.21854,-30.245842574,-4.31407,0.170725010351,4.23597,-0.577003589474
129,31.0224,34.6514106936,27.8152883307,164.223823761,0.453661605192,65.3227081026,0.901805,-4.48054347882,53.5636993179,4.26712183937,0.266997827045,0.0861096,37.1879,4.25108119191,1.27317811182,50.7486813282,22.1147412418,4.25215,-27.5069810422,-4.33752,0.167283697646,4.26757,-0.447549962159
130,31.0555,17.5998333593,8.85174330007,131.237217212,0.250127549731,66.8055481934,0.933065,-33.3116828154,6.57054614705,4.27741828991,-0.121610082046,0.0957949,37.3385,4.26300983851,1.01127893773,26.6322872982,25.5483212029,4.26417,-25.7012450412,-4.35064,0.173131171213,4.27819,-0.537190784065
131,31.1131,65.4039912873,21.0373054933,124.039406608,0.407267222715,124.091831217,0.92174,30.7232005025,44.6317894476,4.29473763765,0.151425883278,0.097136,37.5001,4.28172810919,0.912827559724,42.5868820204,35.1484678049,4.28242,-29.0395941654,-4.37278,0.173854038566,4.29556,-0.684953936713
132,31.1719,26.7187509336,16.7072363645,166.570231483,0.403204300603,138.70366711,0.912195,-34.9828589622,31.9046099571,4.30681861237,0.0696835141037,0.0921322,37.6439,4.29604257146,1.34661703344,43.8270130989,51.6844816119,4.29687,-40.098468137,-4.37481,0.171987397618,4.3075,-0.645989904205
133,31.2131,29.8562005905,19.8065437464,151.493350327,0.373932863721,74.7400105444,0.934264,-7.84562702288,30.788069035,4.31400334412,0.0729777271959,0.0940304,37.8104,4.30443923809,1.10941424948,41.3542787524,23.9169038711,4.30512,-16.5546160196,-4.3856,0.172012253164,4.31457,-0.364392529715
134,31.2694,21.8918506014,24.7152396026,106.030534334,0.229871863459,53.9462900862,0.934196,-9.51879927101,48.6117191985,4.33023589493,0.235926369472,0.0959236,37.9445,4.32101758233,0.693692431592,25.5922277522,21.5992651273,4.32117,-7.63106989709,-4.39112,0.172764013506,4.32986,-0.281317437944
135,31.2909,49.9558060802,22.948129484,142.518198588,0.302427127321,147.664813537,0.951698,6.41372668605,38.8324860374,4.34859875124,0.171645942336,0.0923389,38.1397,4.33926371358,1.11118159083,33.4804976539,48.1543440494,4.34011,-5.79737344775,-4.40863,0.170619970156,4.34944,-0.251111328337
136,31.342,61.8823214257,31.0227409536,127.855557276,0.344432570386,91.4102193272,0.94887,38.1314180626,63.5417208316,4.35552704798,0.390419489727,0.0961984,38.3158,4.34691713782,0.924471935699,38.6516597267,18.1206902781,4.34719,-25.3238538207,-4.41053,0.172344568429,4.35563,-0.407865754063
137,31.4113,72.7508390766,32.3488810032,117.997364108,0.336407420238,99.8472831223,0.948316,35.9035097547,73.2987491065,4.33763741437,0.452964289839,0.0936226,38.4268,4.32947670321,0.75361109328,35.5256885216,22.6504945147,4.32951,-25.0275264245,-4.39443,0.172618702635,4.33759,-0.647550501021
138,31.4535,55.3685843185,29.5721719606,114.510964845,0.385072187864,99.9428582181,0.921252,3.75317914909,63.7676624177,4.3646556375,0.367917253275,0.0892996,38.545,4.35578770052,0.810859430112,40.1417939301,39.8881360027,4.35636,-35.8866526806,-4.41409,0.169852641738,4.36517,-0.650907123732
139,31.5213,59.3432229121,14.0254191118,140.919682792,0.559941907163,144.802612194,0.944549,-29.2729892364,26.6088884013,4.35812229073,0.0452989670718,0.0867839,38.686,4.34880050198,1.13955374567,58.6035931874,61.7146406397,4.34944,-68.6684135668,-4.41361,0.166527912664,4.35918,-0.902520731012
140,31.5727,58.7786141639,28.6362602383,101.252849815,0.337943471813,102.199908247,0.961777,1.78719008987,61.0934995549,4.36762144622,0.35922541595,0.0936976,38.8081,4.3568298672,0.732202778073,36.4544018965,33.5968626789,4.35819,-15.1460817202,-4.44388,0.171498737393,4.36893,-0.348832408324
141,31.5824,48.5494760449,30.7260464198,123.68309193,0.373135813639,94.9022113309,0.959816,-7.64125151612,71.0007019935,4.39058112603,0.427884911001,0.0872523,38.9487,4.37939239767,0.809581742985,39.5042541717,33.9128771218,4.37967,-18.7494010693,-4.45765,0.166730858522,4.39091,-0.357913433839
142,31.6371,57.4609049502,15.3718403244,142.762171936,0.423083587283,105.341949331,0.946648,-24.395634085,31.5762415644,4.38691721723,0.0530829890219,0.0900255,39.0501,4.37640572693,1.08251303081,42.9680525202,36.0071738852,4.37668,-31.3364064258,-4.45037,0.168953817713,4.38721,-0.557331033021
143,31.6979,62.9280822491,32.5795353313,141.679171262,0.374512245145,113.26810748,0.930186,29.4552330263,65.3699897893,4.41573830475,0.404730662455,0.0945559,39.2708,4.40605265414,1.13235352872,40.4440867809,30.351216954,4.40635,-14.5139064938,-4.4749,0.171222011571,4.41645,-0.4840623479
144,31.7515,23.8775900357,19.3452475262,155.757011751,0.339012640511,74.1327253637,0.960329,-73.2475136917,27.4793123143,4.42422727375,0.0604026026278,0.0907396,39.3973,4.4142134758,1.07866519688,35.4906127679,43.9774848186,4.4146,-49.0808739732,-4.48727,0.170912525229,4.4246,-0.726796067991
145,31.826,56.4402738746,20.6834055089,145.407020033,0.274405355526,124.6760084,0.96232,17.0466429407,31.2272432679,4.44427106322,0.103018985692,0.0882249,39.5873,4.43355196909,1.13486806569,30.5729464509,40.9632410069,4.43417,-26.2082322314,-4.50509,0.166170634788,4.4453,-0.39074709441
146,31.92,44.9204798018,16.2156232986,103.673844137,0.195391676907,100.624332165,0.941604,-22.3715063503,19.1866502592,4.46290499612,0.00402922285166,0.0869682,39.7078,4.45012959373,0.797254583265,21.5596276422,44.0085704157,4.44993,-5.55941543179,-4.52437,0.169293236149,4.46306,-0.273899809452
147,31.9807,59.47521557,20.9094307127,148.416085228,0.298437807054,114.305703949,0.93711,10.1774180359,31.6873444161,4.4591043962,0.0905252364646,0.098675,39.8635,4.44627468332,1.03811508267,32.8825841592,39.5518303914,4.44665,-26.2861200622,-4.52706,0.173166302705,4.45948,-0.475168482794
148,32.082,26.3267862591,30.190432519,115.185107193,0.346486135882,91.4542126106,0.908746,1.15578567141,66.1583709564,4.4918047366,0.398682422496,0.0895243,40.0614,4.4789135775,0.799380897912,37.0506883379,31.0038154012,4.47885,-52.968962778,-4.55254,0.168645963162,4.49161,-0.813312927882
149,32.1174,16.2354162675,19.7539727702,106.100387989,0.273162955656,36.0865847929,0.947424,-2.11812140151,29.4577744553,4.4885244039,0.0641076923097,0.0869226,40.2456,4.47488428062,0.68091318688,30.2887007317,11.5507419442,4.47484,-29.641959569,-4.54846,0.167856644296,4.48828,-0.459807764895
150,32.195,44.1518371654,23.2534185453,138.579827444,0.357174864405,106.042715341,0.957724,-2.75726033374,39.5659662201,4.49211734457,0.172449157078,0.0868138,40.3885,4.47748524882,1.13407153693,38.6087207537,37.0341777439,4.47762,-19.0459843986,-4.54996,0.165726537553,4.49248,-0.416397610199
151,32.2617,77.5005132083,29.0551615119,176.835965836,0.380951259509,183.602069542,0.934782,30.2193984433,54.8751039048,4.49624512638,0.287934009723,0.0896364,40.5748,4.4815368268,1.2829078241,42.1091113228,45.1556073941,4.48197,-12.7821576735,-4.54537,0.169174494941,4.49684,-0.407570102
152,32.3279,32.7215084073,30.5280414829,132.78085475,0.355491463659,72.1714747322,0.944789,-15.826676282,64.0369417114,4.50492714718,0.376428771614,0.0824685,40.7279,4.48849698762,1.01359440826,36.6086006617,30.8249476474,4.4897,-35.2351989763,-4.5556,0.165481925615,4.5065,-0.546299196605
153,32.3493,37.8453049148,24.5821112624,104.924002568,0.22080001251,83.7524771694,0.938842,-9.67961635486,42.1379103711,4.49689448799,0.223608628073,0.0879649,40.9829,4.48037560381,0.702013216233,23.1021910401,35.287325834,4.48055,-20.6478061576,-4.54398,0.165722595681,4.49719,-0.468630252249
154,32.3823,50.7341525102,19.3034487821,96.242183159,0.369467998362,105.165211375,0.904369,-23.6125491126,36.2656494551,4.52077635936,0.111368349194,0.0852424,41.1379,4.50295093281,0.69814631874,38.5322328946,47.6069692909,4.5039,-34.3820607191,-4.56835,0.166524687782,4.5219,-0.556421910989
155,32.4197,66.1953141657,21.3801857413,99.7508280365,0.305803398811,116.896489941,0.905261,-3.14268209347,35.1122273164,4.53282543129,0.121267576081,0.0863003,41.2766,4.51292244499,0.738463946031,31.6920953263,40.6656829801,4.51357,-39.832591439,-4.57873,0.16517037425,4.5338,-0.687342269247
156,32.4971,62.2906654875,28.5721562238,112.690125663,0.393240939599,94.3629080151,0.9483,-8.35586200718,61.6810644444,4.52505175367,0.355349343986,0.0907488,41.4138,4.50576759724,0.831355523126,40.924410734,35.4562110569,4.50633,-65.6357994243,-4.5802,0.170560015808,4.52596,-0.985230753752
157,32.5867,1.94608300589,27.0606149466,137.789646988,0.581910798323,82.0841780121,0.918714,-29.9998048834,69.2265229345,4.53629749949,0.364069368936,0.0908647,41.59,4.5142490319,0.986332606521,61.2750388038,37.0246435066,4.51496,-46.2742568256,-4.58365,0.16793921987,4.53712,-0.728168108054
158,32.6557,34.4397099705,24.8347748538,104.503411765,0.386129687091,113.829403095,0.920098,-42.498679336,46.876164183,4.54312226186,0.217615391751,0.0860506,41.7436,4.5202385601,0.793332094752,38.6579519373,59.6146179005,4.52055,-57.2457746222,-4.58269,0.166669352656,4.54406,-0.776512161435
159,32.6828,112.081398933,28.284596299,114.061488608,0.415971127706,173.8357539,0.894343,85.8472765149,60.9374911095,4.55723835181,0.336244822424,0.0905755,41.8782,4.53506981597,0.79005080528,42.8413528803,30.4042953042,4.53584,-30.4642582753,-4.64089,0.174151593711,4.55858,-0.558183110719
160,32.7561,66.6239958531,25.2776148887,120.635527912,0.495372922384,107.371373893,0.881246,-5.27711968154,51.2642300359,4.58231906273,0.249453087604,0.0912093,42.0092,4.56036984358,0.831125230816,51.8210645202,30.3942381905,4.56067,-36.6568247796,-4.63283,0.169306306967,4.58286,-0.637628054936
161,32.837,72.1279646058,27.3084684203,127.117720609,0.389729548848,99.6467950823,0.905553,34.0050818966,58.3296550728,4.59177908044,0.309668630099,0.0932326,42.1756,4.57192672306,0.790062306744,39.0914837777,18.3403900576,4.57267,-36.0579609746,-4.6461,0.169522010241,4.593,-0.621372337191
162,32.9261,68.9215440816,29.8254196106,125.537114398,0.398790939113,106.262045235,0.890061,-17.9033123079,67.889782522,4.60753397559,0.37391259109,0.0921329,42.2946,4.58761103361,0.916829531357,40.526574147,45.7640283669,4.58855,-28.6602768883,-4.66205,0.166759077118,4.60856,-0.582148014085
163,33.019,48.2645960307,23.9372300267,125.136526596,0.408088384279,121.2057983,0.930381,-40.4607040783,47.2482979761,4.61420507802,0.204277854649,0.0937379,42.3837,4.5975371124,0.880742608028,42.0172724136,57.0396276079,4.59824,-28.3475224357,-4.67309,0.165829706328,4.6148,-0.579155967698
164,33.0676,35.6454185823,25.5362166873,106.853194899,0.448880574368,118.146459571,0.915704,-41.8345953474,52.350166915,4.61650668452,0.254326887801,0.0924348,42.5168,4.60032003224,0.779120903628,45.5847265208,47.7422555023,4.60128,-47.0586231003,-4.68086,0.166831065622,4.61821,-0.662570118731
165,33.1241,33.4529498823,25.625824585,127.135353754,0.48205711215,115.345990997,0.921433,-31.7798275863,55.7713319385,4.63482513816,0.268859949486,0.0899879,42.6623,4.61869968278,0.796971522235,49.2505516262,54.0702139172,4.6197,-36.4359987569,-4.6823,0.163839679818,4.63599,-0.597916492619
166,33.2113,43.0291601385,26.3403683741,110.801979767,0.416330236483,101.239995935,0.925052,-40.8073907805,53.7684511763,4.62078252816,0.269551741264,0.0859142,42.8031,4.60450840805,0.810522622272,41.1119354344,53.5275835802,4.60596,-36.9524939525,-4.67353,0.162117052255,4.62252,-0.595998366797
167,33.2758,8.77259981569,27.4295897794,125.68288724,0.498318619816,93.0705035134,0.923499,-44.7308266236,58.3728179867,4.63035268438,0.306136943638,0.0832494,42.9255,4.61250297942,0.872547427818,50.3790888534,48.4683098303,4.61236,-53.0779452349,-4.68035,0.160978109761,4.63085,-0.762836198461
168,33.3913,60.5866922025,22.0354182022,130.670129597,0.46197451095,106.501168205,0.921556,-4.53488608543,46.0987848062,4.64991674645,0.193781792728,0.0834715,42.9835,4.63168749809,0.96058572305,49.4163840306,38.5317323242,4.63338,-23.5186594214,-4.69705,0.159425808642,4.65218,-0.458898993687
169,33.4603,73.4392579921,25.0948426703,147.04777773,0.530670609887,101.470560349,0.94432,46.2863460006,50.6373139528,4.63828754779,0.226175353226,0.0842731,43.1097,4.62037351057,1.10104438539,52.9216218288,22.0515288666,4.6212,-57.7279954166,-4.68833,0.1621698497,4.63913,-0.849822356361
170,33.522,35.9456509935,24.0173898379,107.668777738,0.368747471143,128.379560997,0.933918,-23.9992013248,47.9471904849,4.6624042191,0.224523088175,0.0814271,43.2132,4.64461739801,0.785144581897,37.9722560325,53.0584124687,4.64546,-36.3903668451,-4.70903,0.160113912856,4.66372,-0.620715552393
171,33.6011,44.8975506121,13.8291125036,124.109689668,0.368269589612,95.3043646225,0.924828,-55.9528703941,29.2756167506,4.64752918465,0.0534055839907,0.0833907,43.3666,4.62979038812,0.983202111259,37.6235487769,49.2009357186,4.63114,-65.9331655704,-4.69829,0.160564777816,4.64949,-0.922632843829
172,33.6718,56.006577949,28.1376188018,134.385819359,0.412262013481,131.432244634,0.929667,-40.3533812099,58.5860319256,4.64644855406,0.321984386088,0.0849929,43.4949,4.62753631648,1.03930230463,41.7837587561,69.173807355,4.62869,-73.6851960323,-4.70388,0.163396381517,4.64831,-1.09882857637
173,33.73,59.0672983665,28.0720495177,169.219827126,0.494795348199,133.757883088,0.937397,-40.8767907955,54.9951179981,4.6572687,0.29453226685,0.083185,43.5753,4.63700366244,1.36867715373,50.9308991999,54.2319412736,4.63768,-74.6455908676,-4.70489,0.163497727271,4.6582,-0.96159166749
174,33.7951,42.1022040483,18.7834414531,129.659434651,0.567353085337,99.0029687696,0.935506,-59.6769318736,26.1944825642,4.64901594772,-0.00123653255958,0.0887164,43.6859,4.62712260681,0.99862662228,54.998496814,57.7750562555,4.62749,-68.7784823925,-4.70291,0.163592026606,4.64922,-0.964197533546
175,33.8629,34.0456808889,30.9849478483,190.649925925,0.630152068157,84.670824032,0.936327,-62.3260817134,55.7793470971,4.66962684281,0.319471344302,0.0840145,43.8032,4.64603436774,1.48824275634,64.1870648762,45.4657692347,4.6474,-57.6890302103,-4.71375,0.165573850517,4.67183,-0.83001526399
176,33.9318,67.9997096024,41.5131747899,178.271265741,0.55239574673,123.662527335,0.959294,-22.6874447032,80.9102281713,4.67926604302,0.566539915733,0.0813293,43.8478,4.65541162374,1.43573697927,58.1569482949,40.4936624195,4.65643,-62.0268225702,-4.72089,0.162758829598,4.68086,-0.84965944818
177,34.0088,82.8642431708,49.06293757,187.352116655,0.478462575615,136.777977171,0.928339,38.4269274536,96.3569627886,4.65661551521,0.699250715892,0.0844362,43.9465,4.63127079275,1.50602942272,51.1940526888,33.1104550825,4.63225,-16.4758473345,-4.69085,0.16559506623,4.65802,-0.393173470021
178,34.0652,49.0583854504,26.8635114442,187.851134989,0.429660741385,110.702921647,0.923137,-8.34568854575,40.7150046384,4.66232212571,0.167981607983,0.0835078,44.0788,4.63827745988,1.51731269693,44.4756582871,37.5729755948,4.63878,-62.1930931496,-4.70354,0.165719409974,4.66342,-0.972553027443
179,34.1473,29.9464808908,32.0536428683,121.292110563,0.394138240434,70.8588821765,0.932876,0.114123781438,57.8066685713,4.66292761313,0.324179814573,0.0849332,44.209,4.63838770993,0.929826991829,40.811174072,20.4672726472,4.63998,-88.8467583193,-4.71413,0.166749242444,4.6653,-1.07117112227
180,34.1676,70.4056900915,35.4932348808,159.241146255,0.449377558739,149.72698403,0.937323,-45.3905646235,61.3043322828,4.66003925452,0.384223139359,0.0871743,44.2796,4.63724754958,1.299508498,47.2410751745,51.4309666715,4.63838,-52.933451772,-4.71341,0.16835049087,4.66158,-0.685305952725
181,34.2157,63.8031339445,26.1347486754,109.122338022,0.2270021296,109.089235829,0.940429,6.73220450066,64.411193795,4.68896055719,0.391802871785,0.0880026,44.3682,4.66279555597,0.770633922555,23.9927111138,36.6986599869,4.66391,-35.2607123825,-4.73747,0.168359455999,4.69007,-0.60477298517
182,34.2364,90.6630502354,32.5058146074,150.616292453,0.574130905779,165.155032294,0.904225,52.9297928621,61.8054684116,4.69585276814,0.353463672971,0.0879158,44.4545,4.67128121869,1.15073618949,59.6151168811,34.2816281572,4.67258,-49.2941453984,-4.75338,0.171899375899,4.69747,-0.777350824343
183,34.276,56.5573818813,26.3741558156,118.45365229,0.326088283166,131.051366128,0.890962,-8.73955780234,56.0944237407,4.72385277202,0.327081452192,0.0864202,44.5054,4.69974557858,0.914267838851,32.2750113072,48.5597122745,4.70058,-45.7919468408,-4.78579,0.169131024945,4.72489,-0.837952041101
184,34.3306,65.1144360648,42.1618839975,126.899223466,0.341744206069,98.4367727904,0.908903,22.0152545553,76.8581172221,4.72731054038,0.539540657958,0.091089,44.6007,4.70344258675,1.04488718572,33.2873916767,25.832168168,4.70436,-21.320779976,-4.78757,0.169442039661,4.72782,-0.463797889629
185,34.3522,71.0411177655,35.675336792,114.38381019,0.250268107844,139.330747936,0.909953,-14.7235209066,77.5166221676,4.74913399596,0.522185403642,0.0858317,44.7638,4.72633781832,0.860589545003,25.2812193312,43.0287586441,4.72709,-45.3972985161,-4.80759,0.172161831495,4.75,-0.694424093176
186,34.3591,76.0280414818,38.1831684778,187.320107109,0.408438021266,122.545477414,0.917113,49.9289758824,72.4570442679,4.75435497513,0.480496462214,0.0874165,44.8713,4.7330229026,1.37967457917,42.8894180693,22.8132234067,4.73322,-56.4525527308,-4.80969,0.171603276834,4.75504,-0.79299935302
187,34.3911,55.7178213286,35.3646973357,128.0205663,0.351716650451,96.1897805033,0.938127,-22.9371117859,68.3237576907,4.78442055261,0.469781789305,0.0921414,44.9477,4.76226696134,1.0286222202,39.0944071036,38.7527727995,4.76242,-24.3552508475,-4.84118,0.174042876164,4.78514,-0.488586493108
188,34.4591,52.7196874141,37.6344675752,107.59137843,0.298301348866,109.767904404,0.914245,-15.1614240274,66.5399167234,4.77674023583,0.462786829197,0.092509,45.0735,4.75216841783,0.821985214168,30.9501639102,41.5708812291,4.75267,-18.6827032978,-4.8339,0.174539088556,4.77763,-0.446436268064
