AverageEsReturn,MaxEsReturn,StdEsReturn,AverageY,AverageQLoss,Epoch,MaxReturn,Iteration,AverageDiscountedReturn,PolicyRegParamNorm,AverageAbsQYDiff,AverageAbsY,MinEsReturn,AverageAction,StdReturn,AverageReturn,MinReturn,QFunRegParamNorm,AveragePolicySurr,AverageQ,AverageAbsQ
394.887504088,694.843273599,231.152522722,19.1119869452,0.964283,2727,2444.23787307,2727,213.32071904,140.246,0.424100632928,19.1179308587,13.1289927711,0.999825,376.615036175,732.268576272,436.158341836,192.926,-19.2939,19.1117,19.1286
399.175539986,702.586771341,237.293854614,19.1368741729,1.04668,2728,2344.98301438,2728,218.251006449,140.261,0.427283202771,19.1418270426,41.9815328864,0.999824,507.248022838,917.298970101,546.546532137,192.959,-19.3323,19.1361,19.1522
117.971605634,625.536888283,196.49051243,19.1810752411,1.21352,2729,2387.30329049,2729,217.450667746,140.273,0.44456615755,19.1867838913,6.36728802315,0.999821,371.290918198,1008.67972412,576.239575951,193.017,-19.3685,19.1811,19.1974
302.374266871,874.575865329,353.967745836,19.2039621908,1.04377,2730,1436.35416574,2730,178.679395197,140.236,0.423189718894,19.2107516662,8.90516427182,0.999779,198.524425374,445.575065523,343.986510655,193.051,-19.3958,19.2037,19.2179
239.267812691,794.310505736,280.24853326,19.1721611228,1.26769,2731,1021.2823516,2731,167.894773495,140.236,0.466149257938,19.1773768049,11.1736781905,0.999768,176.670332518,601.791724089,274.361399354,193.081,-19.3372,19.1701,19.1872
222.458233769,457.641926121,165.388638389,19.2175080937,1.36447,2732,1390.24505887,2732,136.582410521,140.284,0.479505291086,19.2256621692,13.5797791473,0.999674,161.570665314,1163.31827841,800.909965197,193.116,-19.3891,19.2184,19.235
235.370828043,377.71231236,120.414487755,19.2764205741,1.16086,2733,1499.38175189,2733,155.665238883,140.329,0.465410919173,19.2829562168,45.6360837382,0.999697,398.423769897,1094.60261864,424.375751922,193.132,-19.4704,19.2744,19.2878
806.825787944,964.839651358,215.161989819,19.2501539374,1.08351,2734,1195.10783581,2734,130.23467276,140.378,0.464117827247,19.2568004379,502.617308682,0.999619,28.5849882798,1159.40513676,1101.25817898,193.154,-19.4544,19.2509,19.2651
241.308300441,620.372494084,197.499348544,19.3933679105,1.03099,2735,1170.47343604,2735,125.185026515,140.348,0.457865027239,19.3991138957,56.6923870958,0.999726,30.8304956241,1119.75164709,1077.98920997,193.176,-19.6131,19.3935,19.4079
324.014025515,521.360533317,151.467500865,19.4616459492,1.02781,2736,1160.91272638,2736,124.248103456,140.417,0.456519294207,19.4669642543,152.636181773,0.99959,18.2694046949,1124.96639241,1099.04566772,193.185,-19.6915,19.4604,19.4763
306.637254496,917.959073225,355.398441991,19.5477487208,1.08668,2737,1161.41193266,2737,125.497273676,140.424,0.458173985851,19.5554395649,47.7177555385,0.999561,28.84420203,1108.69122137,1071.23027093,193.24,-19.7335,19.5462,19.5635
425.199589237,646.703516971,205.618529358,19.5001220441,1.06734,2738,1100.19987697,2738,118.86790882,140.434,0.456138783452,19.5058202508,189.684860639,0.999677,14.9472817286,1064.64128703,1045.67880019,193.282,-19.6768,19.5007,19.5161
195.649797761,373.262912953,147.716333048,19.568099526,1.04357,2739,1170.53742848,2739,123.811550101,140.467,0.452059474582,19.5741370788,10.7070050564,0.99966,22.9195867432,1124.72513702,1085.62812086,193.306,-19.7207,19.5684,19.5852
282.704857274,633.554686105,220.659304368,19.5942637444,1.14619,2740,1495.1831105,2740,153.796794256,140.479,0.46034150786,19.600191471,15.7245131074,0.999829,306.842145416,1023.86478705,574.677394965,193.304,-19.7322,19.5939,19.6106
312.563260143,690.619274019,229.671103494,19.6057504776,1.15787,2741,784.319016574,2741,179.366126212,140.429,0.460115450299,19.6111246848,42.683190777,0.999876,129.415099752,517.984016454,342.779835769,193.3,-19.7667,19.6049,19.6191
466.390482954,767.151948439,187.311844357,19.6037512799,1.07246,2742,518.77732707,2742,172.058990655,140.496,0.448037186413,19.6102013886,235.782480372,0.999759,41.5527460742,448.297798916,347.872029455,193.322,-19.7931,19.6037,19.6204
612.81335825,1245.09663595,479.501325269,19.6156887147,1.06977,2743,571.945001996,2743,174.652567466,140.49,0.4375649656,19.6201678922,84.4320577901,0.999856,43.3878379182,438.636102319,377.599349832,193.344,-19.8068,19.6153,19.6289
521.136447846,634.7759555,79.5582746964,19.764793466,1.00612,2744,1438.5744697,2744,208.556639527,140.521,0.420826291209,19.7702830326,428.902556375,0.999908,209.529961677,857.896518261,560.486442538,193.361,-19.9602,19.7641,19.7785
412.44013494,742.449404503,250.95220755,19.771492645,1.01445,2745,2200.14183546,2745,206.5095261,140.514,0.420971334598,19.7753929612,129.00236807,0.999854,343.622886157,928.677596672,597.706066893,193.381,-19.9718,19.7708,19.7854
453.663547099,1070.63525516,345.845864272,19.7843354172,1.16965,2746,1234.59398769,2746,203.928299584,140.499,0.428590300868,19.7895643646,26.9922700094,0.999882,170.244766094,768.926355312,563.753932539,193.437,-20.0003,19.7839,19.799
425.557642941,894.213026701,281.790842812,19.8777158063,0.969286,2747,1319.58752545,2747,211.128933307,140.499,0.404618512425,19.8843426162,90.7493108698,0.999902,146.652315128,754.563878331,571.807146692,193.449,-20.0841,19.8777,19.8949
599.638042061,936.715101634,289.915811752,19.9310133762,1.14693,2748,1109.07401688,2748,219.97918478,140.455,0.418347959224,19.9361137629,117.274413253,0.999825,158.5459991,846.881877351,635.396568204,193.527,-20.1115,19.9321,19.9485
386.050255742,743.238695722,216.042381408,19.9501323805,0.828514,2749,1947.07396643,2749,196.266794791,140.475,0.395533721172,19.9556904911,100.448909394,0.999844,403.235611263,1075.38057573,684.239512278,193.548,-20.1316,19.9491,19.9648
780.324353074,1199.80951781,269.941715968,19.9291543154,1.1194,2750,1781.10498441,2750,214.593156487,140.507,0.416780277464,19.9331418433,461.2832198,0.999911,283.585860145,834.091510968,515.93912978,193.573,-20.1277,19.9286,19.9434
528.994419069,1329.97093118,450.530306404,20.0019019366,1.06158,2751,1653.07172519,2751,203.919787465,140.503,0.411442078027,20.0060061716,97.2537739275,0.99983,241.639392596,844.867464553,663.507955393,193.607,-20.1899,20.0014,20.0136
405.267996108,630.363277647,241.329779246,20.0427742141,1.06901,2752,906.658670647,2752,213.525685492,140.53,0.410197070451,20.0466480382,24.5585941189,0.999861,43.50682541,758.140793354,689.493202692,193.601,-20.2379,20.0422,20.0548
511.068820572,828.799830665,244.123018792,20.094591237,1.03815,2753,2033.6793662,2753,223.48090247,140.543,0.40574541847,20.1001553489,139.315659677,0.999902,224.544931771,832.618574071,725.057055837,193.596,-20.2861,20.0935,20.1078
446.204865642,1204.48380328,393.196798643,20.1095127412,1.03111,2754,818.19334348,2754,225.464718858,140.554,0.408778480504,20.1137316954,27.9685991699,0.999898,13.1770349651,788.054451232,768.545764563,193.619,-20.2994,20.1098,20.1244
390.89341194,821.709040781,277.801128632,20.1911835686,1.00158,2755,1492.7108624,2755,229.461733259,140.579,0.401730886848,20.1964646641,13.3508836818,0.999809,135.731836859,835.119262464,788.573676218,193.646,-20.3864,20.1904,20.2055
387.471020601,1070.50879234,359.621554334,20.1446460799,1.05288,2756,2979.67410523,2756,247.89345679,140.635,0.400764966803,20.1499472845,11.0617583733,0.999863,666.750412263,1507.16986681,752.928561111,193.665,-20.3315,20.1458,20.1623
523.738327014,1039.36440394,327.522507001,20.2163625765,1.13888,2757,3095.35722471,2757,246.621041234,140.605,0.409552987627,20.2205121614,84.0121405804,0.999855,673.419663974,1442.72306902,716.423015789,193.677,-20.4061,20.2147,20.2273
427.84168309,691.642041455,255.743066127,20.2361050072,0.896512,2758,1900.8392233,2758,222.696645182,140.618,0.388124798112,20.2416535197,12.9406457955,0.999896,464.518713991,783.414509463,474.669887169,193.699,-20.4119,20.2354,20.2496
468.401156779,811.336295316,293.890754895,20.2919996774,0.90355,2759,2100.64887103,2759,222.803400296,140.588,0.397931186058,20.2969861824,6.89459305925,0.999858,351.836016645,682.824330293,496.343417174,193.732,-20.481,20.2915,20.3066
316.771182446,689.853401089,153.343056019,20.3118837966,1.00762,2760,549.992218359,2760,207.616276354,140.592,0.407056142051,20.3159975185,119.589423097,0.999933,41.4884896702,486.347837055,402.668425031,193.743,-20.4915,20.311,20.324
211.955586827,603.383557375,172.33678207,20.2970877462,1.13295,2761,583.38255684,2761,219.496798325,140.637,0.418042997815,20.3010160383,14.423246912,0.999909,16.0049847551,548.58281344,522.278941428,193.772,-20.4825,20.296,20.3087
352.785272837,734.041912331,304.227658057,20.3922595878,1.00073,2762,2759.68529407,2762,230.582312361,140.623,0.408828905061,20.3968566554,29.3641467293,0.999853,540.110110855,938.337894754,142.916403865,193.826,-20.5909,20.3917,20.4065
400.075272939,724.512233833,191.11665419,20.4039892941,1.14594,2763,686.31317138,2763,230.870867304,140.628,0.425213305521,20.4104144187,136.356886484,0.999915,43.682598121,609.978307549,533.020427756,193.848,-20.6012,20.4037,20.4197
220.110399954,711.447887511,211.043172871,20.4864744921,1.0072,2764,1114.42452957,2764,236.83270851,140.607,0.41619013265,20.4897705224,8.83714062812,0.999816,108.767821141,674.943688199,559.479280779,193.884,-20.6819,20.4859,20.4997
263.091684836,621.353962501,221.689581423,20.4438847168,1.00058,2765,2110.81408129,2765,236.407133095,140.587,0.427781981423,20.4488934205,71.9560500441,0.999822,292.183168296,1051.6492108,812.18914358,193.882,-20.6514,20.4438,20.4584
435.57777142,652.134266586,206.116155633,20.5178278273,1.29297,2766,2701.00312614,2766,234.953638528,140.627,0.447803101762,20.5225217888,76.700137337,0.999706,539.822977914,1363.68575482,821.73347826,193.957,-20.7261,20.5151,20.5302
447.233486144,812.158208394,277.54746238,20.5733577471,1.13965,2767,2786.71629571,2767,244.473428234,140.607,0.434043194404,20.5812707323,6.02529819434,0.999755,503.84766472,1233.81043905,804.376762199,193.979,-20.7838,20.5718,20.5899
427.947427755,763.430006068,235.516506675,20.6575300894,0.990852,2768,1404.43920526,2768,254.317231328,140.687,0.424223426858,20.6642444145,143.351220897,0.999795,230.104920755,1048.24405885,695.69131524,194.012,-20.854,20.6546,20.6706
321.11963055,573.876758079,175.442873217,20.7247469848,1.02626,2769,1894.37511508,2769,220.858811801,140.683,0.426457543751,20.7309338156,10.385036645,0.999904,477.917279433,830.511391445,298.715816791,194.046,-20.9461,20.724,20.739
442.158715552,611.654126187,208.130584368,20.6799641523,1.08023,2770,2591.29877164,2770,245.471151409,140.703,0.440176991509,20.6850246932,35.99507117,0.9999,492.628290747,1129.54091118,565.084113013,194.093,-20.8852,20.6777,20.6924
281.752628938,683.803684898,192.611203999,20.8258380215,1.09082,2771,1879.16180944,2771,238.654927643,140.675,0.435745411935,20.8295535025,15.7070035421,0.999722,440.981845752,1011.96551497,562.326375338,194.112,-21.0206,20.8271,20.841
430.195982995,680.143678728,156.669242966,20.8214531224,1.11966,2772,574.848052234,2772,157.204320966,140.754,0.444163111735,20.8261729408,273.612032057,0.999867,40.0038862678,300.709099247,281.701282456,194.155,-21.0074,20.8215,20.8352
236.159810708,468.645206923,121.804235533,20.8565435026,1.0524,2773,960.917691361,2773,204.209605413,140.774,0.434683666999,20.8605899062,18.7922289744,0.99993,216.191095627,586.109448532,277.362779602,194.235,-21.0324,20.8555,20.8692
290.648511994,685.351145793,198.100927635,20.8670135452,1.18318,2774,2573.7964048,2774,207.117948668,140.769,0.451063162063,20.8722797459,35.6641523122,0.999766,431.763779686,697.76581693,270.99948568,194.317,-21.0523,20.8641,20.8801
531.607778083,1009.72587181,240.653776958,20.8132541977,1.10755,2775,2564.07716171,2775,226.105943807,140.83,0.441942672648,20.8181851482,263.392363762,0.999892,623.777734216,1075.20636075,578.555355105,194.334,-21.0055,20.8142,20.8303
296.505323969,754.737769093,223.390547656,20.8750962238,1.26148,2776,2509.41006637,2776,158.997047811,140.833,0.456435286413,20.8793003622,7.506421971,0.999888,450.569549913,450.392728221,265.758157882,194.373,-21.0593,20.8739,20.8889
269.50973067,816.85584358,222.461811082,20.8620504414,1.22387,2777,1748.34355399,2777,158.805617308,140.813,0.446323012175,20.8683128166,31.1495495117,0.999811,403.823186084,465.765826056,239.633351862,194.419,-21.0537,20.8614,20.8764
520.96776363,1346.56311928,465.870883048,20.8868902832,1.14803,2778,2369.02663751,2778,191.142740186,140.826,0.452438592527,20.8925049969,79.0105619668,0.999823,506.88501026,1480.33765,945.840357665,194.484,-21.0636,20.885,20.9046
237.111741956,512.069193341,169.560828236,20.8627136492,1.39649,2779,944.44936989,2779,171.745148096,140.79,0.468921271558,20.8682531778,4.41041463614,0.999827,177.276692722,419.724921376,240.056829072,194.524,-21.0401,20.8616,20.8773
319.948703564,707.356462056,195.405673981,20.8868221778,1.17901,2780,3202.58028405,2780,230.360732018,140.798,0.454176059,20.8925432396,36.2959846339,0.999809,916.806443828,1395.28598214,580.722334497,194.58,-21.0593,20.8851,20.9029
523.239846498,914.032867694,279.613941559,20.942352765,1.04704,2781,3240.13231297,2781,247.600370873,140.925,0.436448132503,20.9475368213,70.7985109798,0.999822,632.403326522,2144.83557589,1044.62724706,194.606,-21.1248,20.9402,20.9556
588.512482351,794.112708941,202.411768511,21.0087040959,1.19163,2782,2858.93100249,2782,219.093763874,140.927,0.44249364437,21.0144679999,229.136801207,0.999868,497.934679307,1731.99352804,1105.75096331,194.648,-21.2156,21.0081,21.0235
425.044100229,1103.09371114,455.883087702,20.9670598975,1.17499,2783,2783.16019665,2783,210.743321784,140.931,0.444172188405,20.9725528578,49.005785023,0.999795,748.777432201,1925.12237124,819.73836532,194.688,-21.1514,20.9655,20.9801
458.106650971,668.957216368,167.592537379,20.9138553703,1.07058,2784,2770.58328042,2784,213.624195674,140.969,0.434216192238,20.9222598602,191.610132274,0.999827,669.839297108,1852.33981065,819.844137971,194.693,-21.0873,20.9132,20.9346
705.990598436,1832.41631443,687.147216678,20.9944351716,1.19527,2785,2760.75349529,2785,210.220378425,140.978,0.440042849748,21.0014961145,15.929045435,0.999834,535.815404554,2074.07201341,1032.5710122,194.734,-21.1674,20.9928,21.0117
370.279635639,690.504689918,261.790129274,21.0359514856,1.14635,2786,2642.24316237,2786,204.535575257,141.098,0.434400334912,21.0433605474,55.0286945105,0.999762,557.769510982,1497.1750534,486.986014002,194.76,-21.2226,21.0346,21.0518
427.76883732,1109.38757437,392.385944023,21.0644045478,1.19182,2787,2812.85157658,2787,214.044694385,141.166,0.436015084943,21.0716705857,25.7863184829,0.999734,717.995486332,1604.0183006,801.810297125,194.784,-21.2108,21.0648,21.0818
194.203194755,441.685834629,149.502475064,20.9094102982,1.15136,2788,1262.72301777,2788,170.866255542,141.182,0.439734982112,20.919620035,13.0476217219,0.999735,227.791554603,446.924978761,120.036591783,194.816,-20.9205,20.9111,20.9342
306.158895599,1026.30583435,354.62228826,20.8378305045,1.73995,2789,3189.53150398,2789,238.029960428,141.271,0.524110296174,20.8509295184,9.78981558976,0.999752,859.898487139,1468.07370666,815.970432091,194.821,-20.886,20.8355,20.8603
695.048933948,1283.32104643,432.925693771,20.8987687573,1.20435,2790,3036.34078734,2790,233.26700713,141.341,0.463648789628,20.9079392596,156.228677742,0.999741,821.425030823,1699.32406411,807.526154678,194.799,-21.0671,20.8985,20.9193
607.191686065,919.91693687,304.147408871,20.9830232095,1.086,2791,3350.03312011,2791,249.712241637,141.354,0.443185426538,20.9890645886,212.209299826,0.999785,1036.20292368,2165.58007435,901.410854753,194.845,-21.1915,20.9814,20.996
416.461979903,583.539980761,170.81527528,20.9702205667,1.2618,2792,3146.8844256,2792,247.5593017,141.482,0.441161819,20.9765099063,129.043753621,0.999863,663.787599158,1908.25031174,816.375466612,194.922,-21.1762,20.9695,20.9859
431.999149462,809.018963719,281.52766356,21.0506198638,1.00593,2793,3128.32895168,2793,238.406772511,141.518,0.418189248854,21.0562490172,59.2566544157,0.999758,931.643108156,1842.08103534,809.194255846,194.985,-21.2636,21.0496,21.0658
623.057046066,1014.93295524,361.496586019,21.0810907621,0.919187,2794,3104.82548091,2794,239.376746533,141.528,0.403026656653,21.0883346401,83.9086457631,0.999956,814.982504242,1486.17038365,821.133250342,195.028,-21.3022,21.0798,21.0982
411.736489767,898.925540169,382.002532598,21.1334130519,1.04388,2795,3041.91286869,2795,232.887937526,141.552,0.411820526021,21.1403934129,4.91478363072,0.999806,621.590129741,1201.84214812,805.998520751,195.076,-21.3395,21.1326,21.1516
482.983180081,823.754896325,237.818700603,21.1542034314,1.09072,2796,1484.01576373,2796,210.197974653,141.606,0.403949961237,21.1601584476,215.218355738,0.999758,156.15312292,815.509180008,733.535724653,195.099,-21.365,21.1537,21.1696
185.499587564,368.17135045,100.288099039,21.2269777029,1.17858,2797,386.683815134,2797,103.295984988,141.646,0.413160067389,21.2349595753,51.4796300334,0.999735,98.5553791145,174.100481477,83.1830269778,195.086,-21.426,21.2251,21.2417
143.800257051,384.895717579,112.405738665,21.2480526078,1.37508,2798,1417.11787029,2798,194.871447521,141.685,0.44004204386,21.2531537519,19.0630556236,0.999805,273.505104979,626.951717235,352.814379852,195.123,-21.432,21.2481,21.2648
170.220436859,930.262352622,240.310639165,21.2027550144,1.12064,2799,2345.60307512,2799,217.169233921,141.757,0.422360162061,21.2086719268,12.1673215645,0.999854,443.785566689,1111.50280591,744.330530025,195.154,-21.4012,21.2027,21.2197
436.571106071,901.201022462,315.087970749,21.2854318576,1.08189,2800,2821.05845676,2800,230.923528104,141.743,0.398782163982,21.2915278937,43.5718576242,0.999831,620.412990376,1237.32105945,636.986061885,195.131,-21.4942,21.2825,21.2985
466.938544918,1480.68156642,491.602957648,21.3194548485,1.20543,2801,2498.797428,2801,217.303903361,141.745,0.407676330845,21.3244042891,20.9750999663,0.999821,467.415850591,1086.55033795,594.572767576,195.158,-21.5219,21.3185,21.3368
804.21491893,1355.80088087,469.329928636,21.3377212086,1.08261,2802,2617.0388139,2802,222.429050796,141.724,0.39052953635,21.3451996495,208.702423677,0.999782,434.24583468,1035.26105228,770.404583476,195.194,-21.5265,21.3377,21.3549
433.159193835,893.232975984,344.415330145,21.3461284061,1.06402,2803,1769.53218732,2803,226.955657894,141.675,0.392987438869,21.3538487694,52.7927404923,0.999834,217.525326944,852.604549347,762.692383239,195.183,-21.5421,21.3433,21.3618
466.288059867,1149.74165559,439.388929197,21.3741164457,1.04737,2804,1669.60721448,2804,198.858092752,141.744,0.38231075727,21.3798070594,66.8459005479,0.999908,356.803621394,706.035699117,367.902217454,195.22,-21.5667,21.3726,21.3879
178.515568699,584.354635888,159.934721484,21.3967720837,1.04947,2805,829.555883556,2805,93.9777927876,141.767,0.378886062449,21.4012010465,49.3649981008,0.999874,114.094065363,151.570176592,62.7380721994,195.221,-21.5807,21.3958,21.4128
46.8329298466,126.486305669,22.4077292884,21.3809711905,1.36275,2806,113.743634429,2806,50.7633722578,141.755,0.413906903501,21.3895951004,9.8460769912,0.999656,11.5133102232,62.6508770146,52.0907617374,195.258,-21.5285,21.38,21.3992
79.5798651277,531.979546596,98.20077275,21.3291803335,1.23999,2807,119.518869461,2807,74.2949894293,141.78,0.409539972435,21.3355856571,16.8885105426,0.999903,19.7642539525,101.474533255,64.7939904416,195.274,-21.5,21.3288,21.3487
75.2913173008,225.207961418,44.7807422807,21.3028028873,1.28151,2808,121.407471014,2808,80.1231612776,141.776,0.411509075386,21.3108863008,12.0154329995,0.999972,10.5696451487,111.42319414,66.4933307267,195.313,-21.4606,21.3021,21.3244
109.627631037,343.555866982,90.848320061,21.3169875166,1.18376,2809,1615.61352199,2809,112.876430766,141.85,0.41135590149,21.3234904032,9.51644013121,0.999826,258.621366353,230.573226503,129.601983807,195.323,-21.4765,21.3167,21.335
304.354416059,675.113594597,237.672701251,21.3281713268,1.14934,2810,1920.12526166,2810,252.500200535,141.91,0.407513450074,21.337313772,60.0196232537,0.999911,365.869049062,1054.48528913,732.589229285,195.333,-21.5239,21.3279,21.3447
238.448124494,767.49129587,223.69085136,21.3718440341,1.15174,2811,732.210971754,2811,234.95923047,141.907,0.402286221192,21.3779936893,54.5041618556,0.9998,54.8462083696,630.404401674,538.439764965,195.365,-21.5535,21.3713,21.3855
208.008791084,675.422937972,213.766290588,21.3534939947,1.13005,2812,1319.52532372,2812,243.866018415,141.952,0.407611644456,21.3578106161,40.1349071039,0.999953,127.73737871,785.347425491,710.853190136,195.416,-21.5409,21.3525,21.3696
661.630457628,880.402795891,264.024522503,21.329581884,0.937737,2813,2508.23850268,2813,247.785360062,142.006,0.378896510466,21.3352517085,215.667220824,0.999855,379.853596361,1144.0269826,863.436767071,195.442,-21.5326,21.3289,21.3425
879.670035923,1006.6451396,146.331785389,21.3685585002,1.25415,2814,2651.49728429,2814,246.452553837,141.982,0.412846223707,21.3730413554,637.645385262,0.999935,535.608743338,1277.7925546,835.760758992,195.445,-21.5826,21.367,21.3834
387.529940725,860.660411153,266.020295863,21.428370573,1.28889,2815,2524.52034296,2815,220.093047945,142.016,0.408765991013,21.4340532408,78.7188664484,0.999845,454.137656244,1091.939832,751.482655192,195.49,-21.6508,21.4267,21.4433
817.848225959,1657.84688452,571.938696086,21.4338907944,1.10793,2816,1551.93569573,2816,211.104763515,142.068,0.38252031138,21.4391734759,44.8781326857,0.999829,227.523541365,878.354915838,542.258438447,195.543,-21.6517,21.4335,21.4484
656.212963535,1426.56301384,542.451015766,21.4307975805,1.07978,2817,2696.57565927,2817,232.155897821,142.054,0.383946870089,21.436330979,48.8992889261,0.999927,420.356737444,1167.12770248,791.872130665,195.572,-21.6488,21.4296,21.4455
322.735641081,1000.84767729,336.41241737,21.4229149891,1.26456,2818,1237.5376736,2818,232.121060407,142.025,0.393651387148,21.4309652565,32.9629980631,0.999748,147.984989754,969.347205458,713.9779123,195.666,-21.6403,21.4214,21.4381
373.80964306,859.539074194,313.245630434,21.4996284381,1.0183,2819,1234.2029856,2819,215.628902681,142.023,0.373062409139,21.5052773847,16.0616405343,0.99993,156.806695349,833.164677282,618.507678147,195.688,-21.696,21.4999,21.5158
545.187534685,737.741427982,190.336434736,21.5466254046,1.09682,2820,2054.18644224,2820,213.186778719,141.993,0.373747858329,21.5531019384,161.298636787,0.999982,268.903249775,1029.04039258,695.94801105,195.729,-21.7389,21.546,21.5611
333.672567544,652.418461332,253.097600848,21.5521225314,1.08019,2821,1541.68463338,2821,225.639525496,142.046,0.374125019573,21.5592633902,18.3105157044,0.999794,199.743491917,1074.09833223,759.740349242,195.784,-21.7581,21.5515,21.5688
541.964740501,1018.77729576,337.234588264,21.5481443849,1.14005,2822,2655.01830452,2822,225.970006422,142.065,0.378388038496,21.553564427,294.7215151,0.999952,662.277044673,1736.45218612,856.377896616,195.843,-21.7693,21.5485,21.5669
619.453900937,1380.10854364,434.549041692,21.5191671742,1.11872,2823,2558.16016604,2823,221.409999924,142.028,0.380112575251,21.5265456949,214.160771567,0.999849,414.821419843,2128.15675736,1206.14627108,195.87,-21.7415,21.5182,21.5359
634.832467487,1138.39127538,362.362585768,21.6477595493,1.20705,2824,2794.14984865,2824,217.407723399,142.017,0.386883500157,21.6548137132,117.880272921,0.999924,680.627350409,1706.43303548,1017.06835125,195.888,-21.8509,21.6475,21.6651
671.691421339,982.844208406,333.203878365,21.5548412334,1.20722,2825,1035.43607143,2825,209.15187466,142.044,0.385040758828,21.5622156514,111.798532305,0.999844,137.892818755,726.210725481,496.386481198,195.926,-21.765,21.5544,21.5739
462.059975339,838.451852892,350.351245594,21.620614276,0.962226,2826,2441.9459581,2826,149.898164732,142.059,0.369714837517,21.627551733,20.4047429409,0.999866,567.30472001,660.436828094,20.1351333249,195.96,-21.8414,21.6201,21.6357
185.123841112,627.95193337,198.450051811,21.6150231465,1.15704,2827,1926.2582033,2827,184.561272907,142.01,0.381880627041,21.6203556493,15.9115240693,0.999891,504.180651927,1250.22020993,588.454339499,196.02,-21.8171,21.6147,21.6292
246.4083174,791.316865679,292.212428606,21.6055674667,1.30705,2828,2043.71421427,2828,182.121909546,142.028,0.395045911165,21.6124397799,14.516593255,0.999768,601.359155391,1267.21247335,461.523656306,196.063,-21.796,21.6053,21.6233
363.110581469,720.654341708,255.224692081,21.6273727664,1.36552,2829,1064.37945674,2829,133.454525167,142.021,0.403948871175,21.6351558977,26.4371243834,0.999619,212.295112005,308.553629082,164.187853716,196.097,-21.7798,21.6273,21.6471
247.597344301,635.021839853,197.183643179,21.6411850977,1.54863,2830,1501.2035255,2830,103.341168513,142.033,0.430214236283,21.6502273517,42.0480914564,0.99993,286.125536667,263.486100306,24.8205517806,196.157,-21.7679,21.6399,21.6583
200.336237178,430.644026793,155.728244722,21.5189144538,1.52157,2831,1454.31175231,2831,147.138179595,142.141,0.45608075244,21.5298001455,15.1965865951,0.999816,362.195687556,446.450747577,141.92957519,196.213,-21.5818,21.5177,21.5376
301.150357838,612.717554979,189.016187139,21.4451547494,1.71328,2832,2299.34845672,2832,162.962641104,142.194,0.49630055431,21.4583039107,67.1172875602,0.999774,594.141941958,702.21672431,217.181444741,196.249,-21.5104,21.4461,21.4666
569.628403745,1032.22052561,271.47134087,21.3702075982,1.87193,2833,2216.27739746,2833,156.302194436,142.16,0.533315290542,21.380142074,371.98133352,0.999863,482.910377493,542.427968701,214.223666726,196.27,-21.4997,21.3673,21.3886
256.022322499,398.264376534,122.103905424,21.3421453915,1.67897,2834,2227.34911181,2834,171.20388568,142.133,0.540784404035,21.3492673688,11.5531959632,0.999931,434.91514906,557.218337559,249.834123169,196.296,-21.4837,21.3412,21.3618
610.905774145,1007.6257256,261.014550837,21.3447085616,1.6678,2835,2908.88049949,2835,220.399221029,142.202,0.568492269271,21.3514278088,278.543969307,0.999876,848.966855205,1957.05096861,302.109801417,196.312,-21.5275,21.3433,21.3598
618.615538611,1023.12117005,215.268496582,21.3950645919,1.83277,2836,3126.28212838,2836,229.754175497,142.134,0.587936339255,21.4018272046,419.157409678,0.999862,808.417748614,2336.48902317,440.523039624,196.31,-21.62,21.3944,21.4108
245.678542594,916.380794406,263.845393435,21.4367135009,1.83095,2837,2136.04108185,2837,185.783403833,142.118,0.596844008435,21.4449225523,9.76875928699,0.999801,499.438351407,659.471541382,54.2661975709,196.318,-21.6122,21.4358,21.4549
64.7405500715,319.492038309,73.4187814055,21.3620998585,2.03044,2838,427.350722847,2838,83.5317742716,142.158,0.633352340534,21.3752896749,7.05757663437,0.99994,91.9181002522,141.96008677,18.4030462367,196.296,-21.3046,21.3618,21.3861
68.3861954211,210.963541147,64.3140167406,21.0988938369,2.18723,2839,261.011999787,2839,72.3416417113,142.161,0.666269289275,21.1121613292,7.12999657873,0.999852,99.5010768371,120.791364809,18.2656304809,196.322,-20.9069,21.0982,21.1231
72.7305538394,299.126019178,77.6654597684,20.6827715993,2.23167,2840,591.654193154,2840,83.5098040758,142.153,0.720768795026,20.6946902851,11.6518170623,0.999916,155.444126028,197.055793415,18.6319186768,196.314,-20.3618,20.6829,20.7081
69.8992983061,262.101493067,85.4954195009,20.2396232443,2.66315,2841,173.16654649,2841,20.864485365,142.127,0.79112172718,20.2505254873,12.2964691689,0.999884,13.7584519915,24.4929649274,13.6641111116,196.304,-19.8675,20.2433,20.2707
18.6695047547,127.327702697,19.7608466092,19.7283211274,2.58066,2842,23.857059569,2842,12.2569298208,142.087,0.862196095296,19.7433850542,8.41044226095,0.99999,1.89726536144,13.327016246,10.6259512269,196.289,-19.1818,19.7306,19.7624
15.6330505071,41.5605480333,7.84570163032,18.9408296225,3.00718,2843,28.2623357502,2843,13.2671139136,142.071,0.943828644421,18.9648246151,4.3882229049,0.999944,1.51009593713,14.5471236214,10.6742018808,196.274,-18.3023,18.945,18.9833
