MaxEsReturn,AverageForwardProgress,Epoch,AverageReturn,AverageAbsQ,AverageAbsQYDiff,MinForwardProgress,MaxReturn,StdForwardProgress,MinEsReturn,AverageY,QFunRegParamNorm,StdEsReturn,StdReturn,MaxForwardProgress,PolicyRegParamNorm,AverageEsReturn,MinReturn,AverageAbsY,AverageDiscountedReturn,AverageQ,AverageQLoss,AveragePolicySurr,AverageAction
343.602077465,3.52758068695,173,293.405488842,9.22659,0.2194929555,-0.190065525282,475.350577076,1.34567561959,111.17274616,9.22456474821,66.6209,113.448488104,133.348233154,5.40394810401,32.0713,227.337348888,-76.9103734278,9.22716719307,78.144856021,9.22415,0.132317,-9.27184,0.979719
395.021224454,3.5546492153,174,294.721912177,9.27084,0.222175410081,1.50483436893,564.370100546,1.09151081448,9.54089458127,9.26934120433,66.8414,144.136932248,112.380141432,6.23353462621,32.1225,247.962863594,93.6531078803,9.27155985907,78.712784745,9.26885,0.13549,-9.31062,0.977438
297.780616418,3.86194826424,175,324.702520254,9.33465,0.220892401625,0.939261645961,527.220896973,1.26569562443,103.141369197,9.33192019444,67.048,76.4084698481,124.038820339,5.94516743873,32.1704,194.826051469,41.597881607,9.33511350106,85.4255419454,9.33164,0.131385,-9.37574,0.980054
218.423686117,3.82273041707,176,321.952953658,9.33701,0.226883162016,-0.0508759383183,557.61630393,1.64225029835,26.3676776102,9.33524216241,67.2507,72.855431282,163.263886515,6.21897463285,32.2028,112.803538887,-86.3658774319,9.33754326687,87.1994701404,9.33473,0.140923,-9.37524,0.98011
455.109318727,3.51214850444,177,292.285589949,9.36553,0.220022482281,0.0961836460041,495.822253528,1.402534163,189.5238619,9.36369531811,67.4705,116.155130649,139.685556492,5.5767684394,32.2237,340.952363181,-45.5216827387,9.36646868127,76.6853707388,9.36309,0.133833,-9.40512,0.976734
489.680455539,3.72725468467,178,315.401040404,9.41021,0.225382068793,0.467411233988,563.98495528,1.57285966769,105.853050322,9.40840743959,67.6325,140.433793424,156.109771725,6.22424809894,32.2424,271.282842407,-8.1350696543,9.41088455175,82.8256392425,9.40799,0.139464,-9.4496,0.97784
382.249566873,3.86000193295,179,324.280448702,9.45298,0.230464761005,1.19690593898,510.582183541,1.09230525901,175.069375084,9.45100842125,67.8332,81.0147418272,109.080530581,5.77642973695,32.2929,298.948889108,38.9022092118,9.45396825567,84.8026746108,9.45044,0.148125,-9.4973,0.975119
363.13791942,3.92138380548,180,330.842310745,9.48174,0.221045884217,1.25517732829,564.338103397,1.14266561314,143.86899546,9.4792380801,68.0316,78.1591486399,114.388517213,6.30972364285,32.3329,260.620616216,68.5582025965,9.48232717964,89.431161797,9.47912,0.131855,-9.52717,0.976447
365.184008623,3.50916623843,181,290.690506647,9.52942,0.227725232886,0.734454972221,399.109140658,0.710707652562,149.943076681,9.52757192253,68.2314,82.8793366411,73.6471323871,4.58359240857,32.3742,289.59207868,-5.53909707978,9.53028991853,76.5126881484,9.5268,0.141521,-9.5738,0.977692
323.198278025,3.79914957748,182,321.00643458,9.59141,0.233864603649,2.19627652387,507.06502404,0.853264869595,281.579313356,9.59007261058,68.4437,16.9176104383,83.5598997408,5.67959439727,32.4418,307.085994516,165.607008459,9.59253756943,82.4383292269,9.58931,0.150767,-9.63778,0.974969
400.331428114,3.63552294361,183,304.870690897,9.61934,0.229204904603,0.144520068736,649.603016515,1.32605662252,-46.7364636296,9.6178529869,68.6334,196.830210766,135.291351293,7.06009930186,32.5019,153.275574851,-37.4655064069,9.62024052015,76.6161891258,9.61714,0.144062,-9.66511,0.975416
299.572873752,3.7950494734,184,320.187952072,9.66833,0.23361287267,0.363919798169,609.498691054,1.44362364524,177.475884,9.66564675753,68.8491,55.3454600796,147.991940498,6.70928654556,32.5312,242.522056777,-22.5973959278,9.66855288994,85.3977515978,9.66569,0.145926,-9.71627,0.976052
482.17214755,2.65173525024,185,199.411863159,9.6722,0.23288202866,0.555011586912,487.79221406,1.3435940759,189.513076388,9.6702224037,69.0961,106.375940015,138.507946801,5.51412802174,32.5837,357.744192562,-27.1363490486,9.67296108247,55.7628501425,9.66966,0.14295,-9.71924,0.969833
362.025219047,3.1510587445,186,258.873771523,9.71279,0.232504585481,1.12799375098,510.283811306,1.09922894997,165.265598098,9.71083225102,69.3231,88.7789535222,109.784374402,5.71288530156,32.6257,258.466073357,53.4044125403,9.71329974673,65.8933685054,9.71079,0.147193,-9.75978,0.971569
348.832178687,3.81755645347,187,324.637285336,9.74798,0.238266011159,0.392789065791,553.366744821,1.31055177778,250.924110728,9.74597311003,69.5244,44.5949307303,131.246829984,6.17472455944,32.6969,295.146831977,-26.4674334704,9.74895241723,86.4986380323,9.7455,0.151308,-9.78917,0.973946
427.194521304,3.98755923775,188,337.226514755,9.80349,0.235404723471,0.277301215386,504.617919064,1.01243288536,27.2133487047,9.80201776527,69.7689,175.921970394,101.047975918,5.68230667327,32.7642,244.513638702,-21.5355655383,9.8045185664,87.9838309033,9.8015,0.148419,-9.84887,0.979686
244.970687707,3.02888208456,189,242.628675208,9.80885,0.234532524516,0.0194483234237,428.476271048,1.20909960252,-93.1753709034,9.80636008139,69.9764,122.70320702,123.562083058,4.91879804094,32.7949,80.8007267127,-51.5835381005,9.80943411804,64.3538981797,9.80605,0.147687,-9.84855,0.981095
399.054691995,3.85025601648,190,325.848911146,9.86997,0.234888568152,1.40040261485,510.166713225,1.14428782228,142.677557683,9.86836811167,70.1457,100.715004407,115.456583518,5.71989086118,32.8566,278.001515189,86.7642394908,9.87075321126,88.0881617833,9.86751,0.148825,-9.91063,0.968915
447.059868496,3.99053865494,191,341.098290473,9.87352,0.235244830479,0.669062502524,580.836604384,1.19955683426,82.3748203939,9.87192868598,70.3344,130.234092372,121.209910794,6.38389512868,32.9156,259.244708557,7.75126111805,9.87438578205,96.103456322,9.87145,0.146751,-9.92396,0.969491
422.315628049,3.75233069575,192,317.557721567,9.89474,0.239493277738,0.345965312754,505.05987332,1.06617943556,286.663777346,9.8931110894,70.5363,50.7329619783,108.868250838,5.63744498164,32.98,364.388431853,-48.8131951432,9.89509580607,85.9481475036,9.89294,0.150859,-9.94331,0.968101
479.290597594,4.24764332811,193,368.684409037,9.94633,0.240465172283,2.33501606498,549.317991044,0.885759047833,10.794280032,9.94555280526,70.7099,183.681752611,88.9642882383,6.01512995976,33.0465,305.689284394,175.771075243,9.9470265802,98.5671717382,9.94517,0.156113,-9.99809,0.968179
422.988565432,3.93069862319,194,337.724677841,10.0029,0.238872332216,1.97930838604,528.784173827,0.853712581599,151.833276323,10.0011343304,70.9579,103.509580028,86.0993103103,5.85981031447,33.0722,251.561236923,137.959306117,10.0032335847,94.5704537159,10.001,0.151442,-10.0506,0.965052
358.646143848,3.88272956431,195,330.270761235,10.0536,0.24285162637,0.325827892752,652.417664732,1.30556820055,215.545392172,10.0524731661,71.1531,60.5039675792,130.671030572,7.12365092512,33.1241,320.148772204,-28.8324075156,10.0544274973,93.9022583437,10.0516,0.155894,-10.0996,0.97242
462.72937683,3.59213464693,196,305.8562899,10.0761,0.243187273821,1.69554233743,514.565808093,1.09510308454,-74.9858085912,10.0747390872,71.29,196.128562762,109.853094871,5.76279445099,33.1907,231.204101544,113.072259617,10.0766050877,86.4419685955,10.0746,0.157514,-10.1242,0.965204
588.645212159,3.11502374637,197,251.349373675,10.1183,0.242726174335,0.577457150792,495.450541483,1.0310187751,171.258840387,10.1176762577,71.4114,166.573503447,103.971235375,5.53892444145,33.2608,308.730808274,-0.197811067445,10.1193490581,73.6468311502,10.117,0.157555,-10.1651,0.966236
473.283198243,3.7596221531,198,318.229566656,10.1681,0.244810643947,1.55595699882,470.090673482,0.966926606044,187.201463824,10.1672446762,71.6383,123.151817864,96.964544432,5.27170355493,33.3256,313.481713318,94.4850199498,10.1690400381,85.7525041933,10.1666,0.162926,-10.2171,0.973045
342.305754724,3.79803289104,199,325.180746958,10.1918,0.241637838849,1.41901407614,523.129946402,0.997578058429,78.0895158133,10.1909244622,71.7658,125.428831882,99.3763343116,5.77187325119,33.3906,210.686338456,89.1305354383,10.1927091624,91.273060624,10.1902,0.157845,-10.2383,0.970206
467.636345215,4.1706235408,200,362.070170432,10.225,0.243773430774,2.03858645264,532.325390194,1.05053729995,132.749104383,10.224023728,71.9214,136.336472673,104.645199187,5.86332786041,33.464,350.907090433,151.795161599,10.2251968912,100.58789508,10.2239,0.159892,-10.2781,0.967292
468.81381515,3.88957007921,201,336.13283086,10.2469,0.242340571071,1.72161061341,517.462921871,1.0382765334,126.995225346,10.245723601,72.0752,124.352419419,105.396856926,5.6784230451,33.5284,269.828913804,112.333734865,10.2476650808,96.3434792417,10.2452,0.15738,-10.2989,0.969682
425.798644653,4.41862395593,202,388.716260105,10.2752,0.24315398409,2.4329634881,560.694765071,0.861689062564,153.407907213,10.2739813316,72.2166,113.833033769,86.5211894037,6.13792264888,33.5499,281.680606558,185.488780962,10.2752934754,113.927209412,10.274,0.157381,-10.3288,0.969411
402.199724196,4.37796547062,203,382.886469701,10.3474,0.244461159888,3.01676206829,524.11399375,0.660455291078,294.982491644,10.3464855177,72.3987,52.3587386349,67.2875841494,5.74952477027,33.572,347.814072135,241.000278492,10.3480833037,109.775622357,10.3459,0.159719,-10.3996,0.976463
410.493189378,4.34440160193,204,382.730530103,10.3737,0.243759252402,1.91718483986,544.579224649,0.875628416215,258.460572143,10.3728902383,72.603,57.7036658229,87.5212616393,5.95826814641,33.6102,324.220528701,138.562042206,10.3743002955,108.30539144,10.3725,0.157736,-10.4261,0.974224
395.69308716,4.55080565936,205,399.787183761,10.425,0.244962400607,3.05124871019,521.496077526,0.661598114331,310.897902437,10.42380124,72.7809,35.6193292604,65.649541989,5.79292913592,33.6627,345.873417013,256.27853622,10.4252432726,110.292466138,10.4237,0.156688,-10.4773,0.968407
627.989968108,3.64037931144,206,307.058488063,10.4913,0.246455172574,0.959723767918,491.834142674,1.11465787365,330.090777583,10.4903252678,72.9636,118.811571984,112.296765064,5.46489012069,33.7091,436.754702846,37.6696300397,10.4914982964,90.042416634,10.4903,0.163634,-10.5439,0.969535
441.166984232,4.00717226097,207,345.251510274,10.5205,0.244474354146,1.36553471261,487.459757639,1.02037159875,132.571984832,10.5200607521,73.1428,121.49519868,104.851395626,5.37410253253,33.7405,307.695054717,76.4660470088,10.5210848639,102.425734772,10.5195,0.16072,-10.5714,0.96381
400.053550909,4.10802676235,208,357.644396521,10.5599,0.241472484376,1.84648737505,550.476240005,1.0810832155,262.36568163,10.5591995375,73.3127,54.9878460984,109.155271543,6.02106837378,33.8095,355.807226719,123.486224953,10.5604332211,104.904883401,10.5588,0.154177,-10.6064,0.974789
408.821822732,4.01444207958,209,343.615786734,10.5845,0.241673581838,1.87505277748,518.405514994,0.875422077678,186.900607748,10.5833734955,73.5443,90.1337661223,87.2942425974,5.75669177639,33.8519,341.275356531,126.136191779,10.5845641441,93.565525454,10.5834,0.154477,-10.6317,0.96735
367.347555274,4.19175980863,210,368.384349195,10.6636,0.244188419723,2.34918531764,519.457986633,0.669479979606,219.593049806,10.6633218093,73.6916,61.5348604126,66.512298978,5.72750050282,33.8983,309.061122698,181.671953696,10.6643979491,101.619548029,10.6627,0.157784,-10.7128,0.9734
381.942222844,4.42292955835,211,391.924990961,10.6846,0.244183674284,3.14228671572,544.236395769,0.497692283341,261.240248675,10.6834877583,73.8795,46.3729312833,49.0734878266,5.98195847095,33.9277,339.733485954,262.38815884,10.6846195709,104.348824402,10.6835,0.159025,-10.7315,0.974584
525.143286905,4.38014048775,212,387.239783687,10.7242,0.248882020892,3.01523303058,629.416349401,0.778689388013,248.686962658,10.7245966446,74.1104,109.879147017,77.5117839034,6.84592542676,33.9853,343.979073052,251.816853584,10.7255845929,107.14259773,10.7234,0.164205,-10.7704,0.978485
465.271460078,4.47169480184,213,392.117792079,10.7884,0.244988212543,2.66621735055,551.786855702,0.686247736167,224.304519194,10.7872108801,74.2434,87.262717988,68.2282319816,6.11426158077,33.9941,351.893876935,210.525618877,10.7882302682,103.911990066,10.7874,0.159761,-10.837,0.972323
422.325097294,4.23960299495,214,368.730779501,10.8043,0.2462926639,1.6113804204,639.482963641,1.0560282308,308.461365721,10.8037511802,74.4025,41.383924335,105.682937178,6.96678812322,34.0091,365.166900627,106.595816715,10.8047144233,98.9694129736,10.8034,0.163779,-10.8503,0.970014
552.252617679,3.68812775115,215,315.838623644,10.846,0.247521911351,1.71695905673,489.028847513,1.02699744948,156.967881855,10.8454651432,74.6074,148.131584496,103.502016493,5.42013227048,34.0318,400.726433245,112.568379985,10.8462566311,91.6613631796,10.8451,0.163526,-10.8945,0.964494
440.363098647,4.19855232282,216,367.412169422,10.8804,0.246385422069,2.17072253164,551.618064816,0.886848183154,364.706664549,10.8802672122,74.8209,30.7241122528,88.2725870714,6.07590227333,34.0659,410.752974117,165.372016042,10.8809572617,102.382320946,10.8798,0.159818,-10.9302,0.969741
468.715938189,4.39233633791,217,381.920220827,10.95,0.246628855571,2.3358792633,527.036875953,0.760218427956,123.952892544,10.9500314795,74.9764,137.826011215,77.2415314953,5.81037990308,34.1236,301.335571677,170.649370773,10.9510290334,104.630484706,10.949,0.157751,-11.0055,0.972824
424.991605931,4.37213238144,218,387.348305071,10.9716,0.244548952284,2.66058573721,538.535739856,0.741327397713,265.571878039,10.9710311351,75.1869,56.677607293,74.1967272913,5.88612346013,34.1745,351.170609077,201.397611691,10.9722090681,109.505626542,10.9706,0.15702,-11.0242,0.976417
397.134630314,3.94683456653,219,340.342329016,11.033,0.246211080111,2.40601441166,643.606066297,0.78510720405,175.566547875,11.0321288471,75.3998,78.3603463551,78.0743963519,7.01645208532,34.2278,285.884033263,185.511554942,11.0328544817,93.6310174464,11.0323,0.158645,-11.0849,0.967464
320.055441608,4.27568081888,220,372.397699833,11.0672,0.244558285897,2.05230480043,543.458010034,0.821903454633,250.095922221,11.0669895037,75.5357,25.7955052584,82.5253040642,5.97700099643,34.2911,292.348829584,145.619498713,11.0681055757,103.026864054,11.0663,0.157432,-11.1181,0.968565
388.325719992,4.10922290994,221,355.021190124,11.0993,0.246709176127,1.94768063072,542.978600294,0.827672119385,279.191652302,11.0986866835,75.7025,38.6756408693,83.1215546315,6.01020993279,34.3185,331.323944949,139.079712794,11.099754234,97.2909247067,11.0983,0.160692,-11.1486,0.967166
453.567289162,4.2313066598,222,370.005698812,11.137,0.24157110966,3.08673080909,561.032969682,0.657813284315,231.183890921,11.1362864789,75.8374,80.6956155944,66.4828031235,6.1806227085,34.3552,348.558592711,243.579370375,11.1374702284,100.09607857,11.1359,0.151117,-11.1863,0.972516
362.458876483,4.02899090088,223,349.735405892,11.1809,0.247726685149,2.63704927766,482.617186288,0.62530686108,236.283771372,11.1803163396,76.0745,46.7007323297,62.0108533997,5.39774120084,34.4077,307.572004556,212.420711014,11.1815027627,97.8745848238,11.1799,0.164249,-11.2267,0.97501
472.503578271,4.14754132019,224,363.192374766,11.2023,0.242262731078,3.05830090875,449.814991055,0.481618708783,223.270885452,11.2023843255,76.2735,96.702515723,49.2552655808,4.98746974311,34.4445,385.393025244,252.563519151,11.2032962862,101.056369544,11.2016,0.155855,-11.2459,0.976071
439.586465499,3.94520813323,225,341.286738866,11.2489,0.241079310738,2.2860905271,466.655605035,0.771056012422,319.203136704,11.2481440128,76.4493,42.9706203302,78.2076973524,5.1760976368,34.5042,383.951950746,169.790927922,11.2488336267,93.8156903686,11.2482,0.156676,-11.2922,0.976464
510.456371483,4.17444940386,226,363.855028718,11.2607,0.237411255746,1.91579541731,488.294724735,0.799136450958,150.881770973,11.2604212554,76.6195,128.802666475,79.8772809994,5.43230680566,34.5381,347.651102004,136.807781429,11.2613221172,102.14578902,11.2599,0.149031,-11.304,0.978125
429.908941133,4.13132916626,227,359.428226327,11.3125,0.239726272591,2.65756046592,473.835943613,0.679773622572,209.129805775,11.3120407467,76.7612,88.0568466945,68.5823544996,5.29003459424,34.5807,306.082561985,211.084230859,11.3133411353,102.804654581,11.3117,0.151095,-11.3546,0.978945
472.078565447,4.44567915492,228,392.411208906,11.3433,0.243369159131,3.52412351153,496.784881288,0.533654218638,272.897342016,11.3425117664,76.9338,73.8016399315,53.3659725436,5.49345286901,34.6033,390.411524264,298.446081085,11.3434034424,112.248787878,11.3423,0.155548,-11.3857,0.97853
453.87370494,4.38758355538,229,386.096717119,11.3509,0.238804933895,2.80187020011,599.845027678,0.62057382645,307.808416371,11.3505081434,77.0946,55.7311184327,62.5135942647,6.56432964854,34.6318,365.932821514,226.218034864,11.3512227231,108.104869037,11.3501,0.155566,-11.3946,0.979765
455.505170668,4.53194097665,230,399.930329479,11.3884,0.238474645483,1.38031553591,552.852117319,1.04927900541,288.019984509,11.3880793041,77.2787,66.8938465342,104.611494569,6.07939401531,34.6687,402.097603838,86.0389843841,11.3888734539,112.931631684,11.3877,0.154837,-11.431,0.982103
414.039401778,4.31318217622,231,378.452300422,11.4331,0.241591291907,2.53470358237,469.905975185,0.563986991081,240.413171527,11.4329732674,77.4789,64.2042765218,56.0277949203,5.24247326531,34.7179,316.953590419,197.916339875,11.4335495004,103.776741387,11.4325,0.156685,-11.4768,0.980484
378.532523963,4.11253467992,232,357.519398094,11.4591,0.238535761557,2.69691180303,466.173932122,0.472995429684,225.189397664,11.458875311,77.6277,54.9890528276,48.9275646586,5.22614031173,34.7666,301.596239363,210.459247841,11.4597384655,100.02625183,11.4583,0.151934,-11.5016,0.979744
386.754526199,4.14651784587,233,360.504841758,11.4899,0.238763657987,1.92946097107,503.968165978,0.692306903351,283.379372628,11.4897548131,77.7405,41.521160691,68.9449654001,5.58844139458,34.8006,350.234470839,141.435289114,11.4905474066,100.821355952,11.4893,0.151036,-11.5291,0.982961
456.712978889,4.10968151588,234,354.228265411,11.4993,0.240928772161,0.947255626539,499.890872181,0.914697574644,318.154065192,11.4990498494,77.9306,49.1504304408,93.0440397864,5.55294001342,34.8719,391.424286106,44.5719980855,11.4998836328,97.9372480266,11.4988,0.152339,-11.5368,0.980402
445.82724992,3.97545344363,235,337.695822514,11.5268,0.239830953013,1.83583196715,462.024630781,0.67020877476,368.021127392,11.5269048408,78.0759,30.398730162,68.7609985892,5.23971594454,34.923,417.989065906,126.813241107,11.5272564279,89.6605200365,11.5265,0.155223,-11.5693,0.980148
417.743734122,3.93065517966,236,337.494527282,11.5748,0.240782606384,1.9757499368,464.272084063,0.781271649616,344.884216121,11.5748727206,78.2805,28.121239765,79.699127763,5.20253250963,35.0033,390.909939673,128.267940832,11.5753889453,90.7325651987,11.5742,0.155322,-11.6194,0.978353
300.482424519,4.04697740173,237,349.73406912,11.6092,0.242179264215,1.48599580756,544.296375692,1.07833923453,55.2112075729,11.6090544845,78.4517,90.7378624795,108.932815655,5.97016029281,35.0576,159.09291887,94.8960065806,11.6096525824,94.0607713952,11.6087,0.154965,-11.6543,0.979481
430.237246084,4.03781065466,238,345.132427045,11.6033,0.242222089392,0.920098134865,469.534165706,0.821575928783,332.560352699,11.6034356382,78.6113,34.9832224922,82.7203151138,5.2733716384,35.1006,375.844812739,29.6470299088,11.6039878698,88.3097827244,11.603,0.154549,-11.6466,0.978639
392.377622524,4.11027477006,239,354.25492384,11.6621,0.240915844609,2.07716870011,492.209039754,0.721540190002,334.493973746,11.6621746987,78.7589,24.5934188791,72.9988919783,5.53969660679,35.1572,358.647878569,147.171110589,11.6626900986,92.6135764399,11.6617,0.154972,-11.7085,0.977461
426.858349907,3.71155221188,240,313.375439818,11.6945,0.243410849957,0.762627284494,465.028193522,0.980687100951,325.717210521,11.6942273857,78.8879,36.886882048,99.0089279606,5.22742891316,35.2109,368.377648197,19.4360886441,11.6946318241,76.2050498692,11.6942,0.156599,-11.7399,0.977887
449.589501749,4.42977999065,241,388.913357978,11.7221,0.241087449261,3.16068400293,503.287824247,0.680986243234,233.713043138,11.7221147064,79.0696,77.2195882735,68.5697523337,5.57750630867,35.275,333.757641278,262.782378948,11.7225367516,111.06850602,11.7218,0.156115,-11.7657,0.978443
478.553554167,4.64149323177,242,410.345047536,11.7604,0.241002454287,2.21471291512,533.485545308,0.751104967506,253.356918779,11.7607410791,79.1635,89.1366082619,75.8486759595,5.86013646286,35.2975,391.771726679,163.473472277,11.7610449805,115.789301183,11.7601,0.154387,-11.8017,0.982321
492.735077427,4.393900136,243,385.855564472,11.7527,0.240651965967,1.55686714136,543.553178577,0.930071363218,399.677619535,11.7530807364,79.3074,34.1809481581,94.6556161001,5.94967479852,35.321,438.802058518,101.230912456,11.7534028003,108.622723901,11.7524,0.156222,-11.7939,0.981865
439.717425597,4.4848529595,244,394.088619683,11.803,0.240858817571,2.73636157303,642.75231384,0.775238459139,364.19729034,11.8030119537,79.4746,26.7896324809,77.8678290083,6.97772442258,35.3714,400.447166721,213.589786288,11.8033525387,110.681448583,11.8027,0.152876,-11.8442,0.983214
525.707103501,4.46656432123,245,393.992118996,11.8474,0.241405013671,1.62453632639,508.029860858,0.860784076318,385.408399248,11.847736007,79.6377,54.0435768175,87.5282882157,5.60752216825,35.3905,440.366714865,98.1892177534,11.8480623085,109.714176826,11.8472,0.155598,-11.8902,0.986214
398.616799796,4.33479540218,246,378.49505056,11.8826,0.235967881021,1.90633074641,560.104188836,0.963546256423,228.732017715,11.8828096093,79.8501,61.1169143051,99.7549775275,6.16354900175,35.4143,321.013906591,125.672630624,11.8829273856,102.616828899,11.8825,0.145464,-11.926,0.98301
469.556766731,4.39716520523,247,386.545938262,11.8859,0.238188307262,2.62960456251,552.759039082,0.744155451498,109.900048384,11.8864452399,80.0746,147.345316918,74.4214653897,6.09083377322,35.426,328.557253817,206.01775261,11.886812924,106.645893559,11.8856,0.146541,-11.9277,0.983816
644.766555873,4.39716459987,248,385.396624748,11.917,0.234604725269,2.40020351981,610.314660904,0.815934268065,315.287126668,11.9165657232,80.2144,124.446906359,82.445661384,6.62776035073,35.4619,436.40550684,187.283993661,11.9168335958,104.370713259,11.9168,0.147964,-11.962,0.985083
492.780813927,4.10116329788,249,353.643396563,11.9557,0.238346509981,2.07862102966,487.800839312,0.710956854695,357.623486757,11.9559787543,80.4178,54.3343113434,71.6257350203,5.45288078628,35.4687,402.032139346,152.986633714,11.9561459408,98.8575515569,11.9556,0.151752,-11.9982,0.979325
432.894284213,3.7886600876,250,322.579635426,11.9636,0.235496561407,2.2389512927,515.994253746,0.776644980057,335.900395844,11.9637689468,80.575,39.5966146109,76.3802493326,5.76731713514,35.4963,375.390566813,170.977199594,11.9639685958,86.0653771596,11.9633,0.145929,-12.0069,0.980156
448.044864122,3.93304183685,251,339.067926864,12.0018,0.235358417788,1.86220483597,468.795505875,0.839923828953,233.977123112,12.0021481212,80.744,91.3980305401,84.1068292661,5.28658322258,35.5229,345.643558274,128.672924526,12.0022589289,88.3678937663,12.0017,0.146975,-12.0386,0.980165
416.153452041,4.08860278687,252,355.847408853,12.036,0.239116409078,2.69209248391,624.232179935,0.767792974092,259.175599152,12.0359125289,80.8912,58.7935906818,76.1617598752,6.85173019365,35.5513,333.908275355,215.096459798,12.035994879,95.032139424,12.0359,0.151584,-12.0737,0.978242
358.397705777,4.45497954858,253,390.702612296,12.0332,0.241007665029,3.06463894401,493.611216392,0.578119983239,253.680826335,12.033842281,81.0598,44.1082821423,57.4889841995,5.53113259649,35.605,304.13176693,251.048735188,12.0339272867,105.338955121,12.0332,0.149976,-12.0718,0.972699
414.86640407,4.50658110878,254,396.718753868,12.0587,0.240354435397,0.725399464358,561.936206761,0.976893728627,81.3034354363,12.0589986853,81.2599,135.121199408,97.5686588525,6.18857112075,35.6296,312.554842978,20.1475297548,12.0590637367,106.635478262,12.0587,0.153788,-12.096,0.979224
477.758641498,4.38488748315,255,387.309327125,12.0828,0.237297044938,2.69461616258,527.574263643,0.495969786943,344.662157838,12.082970925,81.3683,53.7976857828,48.9690217155,5.82210160569,35.6773,394.213627507,216.978354507,12.0830614813,103.698324517,12.0827,0.147185,-12.1171,0.978677
399.786314842,3.87330645986,256,332.09608604,12.1195,0.236187618487,2.65236039344,431.142840504,0.509471427731,339.176223658,12.1198729936,81.5686,24.5555979515,51.9750489701,4.869945968,35.6896,381.369576964,211.389103762,12.1198991518,89.4064744208,12.1195,0.142664,-12.1576,0.970833
342.147968052,4.59866924107,257,407.326609911,12.1183,0.236424003817,3.5680071502,553.013505944,0.587270100896,209.249511976,12.1181190472,81.769,54.1210500335,57.6232341913,6.05975743406,35.7264,297.139061626,299.42422509,12.1183033651,104.09462583,12.1181,0.1471,-12.1607,0.976966
543.639533995,4.18768564246,258,362.275097469,12.124,0.23770490762,2.21224000924,487.919477386,0.646008355887,368.767244389,12.1242598803,81.9352,62.9384299181,65.1675679991,5.44453544279,35.7407,449.676807137,164.254553377,12.1243511023,95.0936520432,12.124,0.147743,-12.1684,0.973287
491.7324386,4.39504038283,259,384.264261986,12.1837,0.235770597032,2.84490044126,497.67421945,0.664724657249,325.387208229,12.1842931392,82.1004,74.4977507824,66.8012256041,5.58402020636,35.7799,398.911784933,231.257707644,12.1843708066,100.711412491,12.1836,0.146372,-12.226,0.97168
411.745443158,4.4777724396,260,393.393491486,12.2291,0.238993679597,2.66800552096,556.364518544,0.66374328405,289.964728796,12.2291101973,82.2624,48.1175423631,67.2681203293,6.13031400118,35.8105,370.441900084,206.40915355,12.2291329967,104.33185137,12.229,0.15137,-12.2731,0.971482
358.176917189,4.05869040254,261,351.117695443,12.2359,0.239073707751,2.6478368305,495.58289599,0.51779999894,187.61312647,12.2366980434,82.4196,67.5382581341,53.1047144981,5.56034862008,35.8318,303.273379375,205.553073377,12.2367871158,94.3882825075,12.2359,0.152229,-12.2785,0.972362
434.360246349,4.41981111484,262,387.184759586,12.2529,0.240563496158,3.6115038874,465.691816108,0.436910010174,198.082123526,12.2531456232,82.5724,84.598471364,43.5482004589,5.22279927404,35.8713,327.683458284,310.271119131,12.2532650329,106.516568812,12.2529,0.152012,-12.2963,0.973398
377.248738273,4.19461614448,263,363.500371962,12.2802,0.23656037734,2.35568778161,479.746761819,0.65052134544,302.190989872,12.2804422738,82.7177,28.9483217882,64.6355821429,5.37050575967,35.8951,335.677113786,178.326349579,12.2805049943,96.291781327,12.2801,0.14739,-12.3256,0.972686
450.613656082,4.46754142539,264,391.297024828,12.3107,0.233921901558,2.60485065533,575.052630273,0.690102463346,205.354777139,12.3113415215,82.8989,95.5429029583,68.8151093508,6.38329485952,35.9068,359.79821887,201.969230523,12.3114241532,104.187824723,12.3106,0.142338,-12.3564,0.976285
374.112747313,4.1766973706,265,358.251132368,12.3404,0.241062298673,2.77063658168,563.070582376,0.693051404055,268.573062147,12.340608893,83.0396,43.6728315405,68.7357177444,6.28094419342,35.9349,328.73136549,222.913298513,12.3406997884,97.0500408084,12.3403,0.154184,-12.3865,0.971442
411.726306662,4.15176778806,266,356.081856482,12.3683,0.238412433887,2.5439990353,449.745136923,0.658858429575,321.667072448,12.3685945071,83.2059,36.182347821,66.670597745,5.10480665676,35.9573,357.435480884,188.959261576,12.3686830732,95.2071944036,12.3682,0.148004,-12.4124,0.974219
394.332796383,4.63493282237,267,402.555052796,12.4223,0.235285111656,2.99610386117,533.37870383,0.767980233093,265.490376114,12.4222253851,83.3847,52.5186834042,77.4424219579,5.93232412808,35.9746,303.786259315,238.178431445,12.4222926322,107.737919513,12.4223,0.144027,-12.4655,0.97657
443.976493976,4.27491733472,268,371.784198125,12.4219,0.236052202132,2.5360365565,508.83702039,0.647824081943,335.562307762,12.4221816856,83.5351,43.552896323,64.3530766447,5.67891341871,36.0039,403.069353369,200.1650596,12.4222398279,99.1659371232,12.4218,0.145539,-12.4645,0.973606
