AverageY,StdReturn,AverageQ,Iteration,MaxReturn,StdEsReturn,AverageEsReturn,MinEsReturn,Epoch,PolicyRegParamNorm,AverageAbsQ,AverageDiscountedReturn,AveragePolicySurr,AverageAbsQYDiff,QFunRegParamNorm,AverageAction,MaxEsReturn,AverageQLoss,MinReturn,AverageAbsY,AverageReturn
24.4508083014,11.3511025707,24.45,88,37.3765114844,0.0,87.0426414357,87.0426414357,88,33.7165,24.45,14.4140317885,-24.7575,0.439927886826,38.3534,0.990115,87.0426414357,1.58993,0.792414054982,24.4513625044,18.0120137129
24.5040854953,9.6231840964,24.5029,89,42.1224680653,0.0,80.3739596583,80.3739596583,89,33.8819,24.5029,21.1294411598,-24.7928,0.435225192837,38.4876,0.953357,80.3739596583,1.59322,10.64573851,24.5043698328,31.3245860225
24.5651201816,4.86758108309,24.5633,90,38.4933305097,0.0,36.2071842788,36.2071842788,90,34.038,24.5633,19.0803255025,-24.8395,0.432726048065,38.6534,0.96099,36.2071842788,1.58679,22.6877012823,24.5653808776,30.1145933547
24.773744136,18.930392149,24.7721,91,20.9967771641,0.0,74.7225110384,74.7225110384,91,34.215,24.7721,19.6626113262,-25.0589,0.444720929691,38.812,0.852978,74.7225110384,1.66504,-32.2474657322,24.7738726137,-7.89946746721
24.77846276,2.58467687946,24.7767,92,20.6375298386,0.0,53.9851509414,53.9851509414,92,34.3203,24.7767,22.683324451,-25.0362,0.472131872483,39.0355,0.965831,53.9851509414,2.05613,12.3191530156,24.7785882008,16.3201786048
24.7575789063,2.09772884641,24.7541,93,14.8222619327,0.0,19.8298268142,19.8298268142,93,34.4533,24.7541,20.9180028132,-25.0314,0.457138801596,39.1542,0.949366,19.8298268142,1.95903,8.06011476094,24.7580507236,10.0599660662
24.8344116378,15.0644986887,24.8353,94,25.8417160214,0.0,51.8928860637,51.8928860637,94,34.6003,24.8353,21.821511115,-25.0988,0.426933102497,39.2711,0.863307,51.8928860637,1.57443,-9.31817202199,24.8345781686,6.95797700096
24.9315624365,3.45094089698,24.9299,95,22.2308807641,0.0,72.2933860819,72.2933860819,95,34.7208,24.9299,21.9516831032,-25.2001,0.437344052023,39.4382,0.943578,72.2933860819,1.67509,7.09124640968,24.9318714389,14.3755870171
24.9517253146,5.84485588657,24.9498,96,29.6656743438,0.0,44.9591139984,44.9591139984,96,34.8753,24.9498,21.6534846096,-25.2109,0.43285244291,39.5806,0.927915,44.9591139984,1.65911,12.0960384864,24.9523196729,17.5456939903
25.0333210216,4.46439710435,25.0316,97,24.3300370546,0.0,81.1974638398,81.1974638398,97,35.0137,25.0316,22.6215602413,-25.2952,0.420710460086,39.7402,0.86365,81.1974638398,1.54668,7.84978221112,25.0335867751,12.1330334068
25.0821423466,4.21156945754,25.08,98,21.0561763975,0.0,72.034309315,72.034309315,98,35.1792,25.08,22.0788300203,-25.3461,0.391661113238,39.9072,0.919947,72.034309315,1.22372,5.49849743314,25.0822424977,8.75363186809
24.971691383,9.10696928619,24.9712,99,31.4426973061,0.0,29.9277599519,29.9277599519,99,35.3516,24.9712,21.7856142921,-25.2453,0.456192546241,40.1412,0.919705,29.9277599519,1.88486,4.89748407906,24.972062386,13.5743891764
25.0075795586,4.23802182302,25.0052,100,15.1879194206,0.0,45.8691555458,45.8691555458,100,35.5418,25.0052,23.5324195525,-25.2793,0.450099119947,40.3322,0.966127,45.8691555458,1.9954,-1.78609404158,25.0078975685,8.19042219566
24.9922045569,4.95138507722,24.9912,101,35.7798992627,0.0,17.7006122162,17.7006122162,101,35.7121,24.9912,22.2445694322,-25.2713,0.414150083574,40.4686,0.965227,17.7006122162,1.36853,22.0325131723,24.9925881212,28.9903088821
24.9968237994,4.83352677429,24.9951,102,33.3123479458,0.0,44.2443735801,44.2443735801,102,35.8597,24.9951,22.6533842204,-25.2886,0.429364170643,40.5858,0.958382,44.2443735801,1.56145,16.8323136835,24.9969744843,24.3276490047
24.9502516103,9.07818902965,24.9497,103,41.058956637,0.0,34.9839611572,34.9839611572,103,36.0857,24.9497,23.1158219306,-25.2441,0.425287289504,40.7475,0.962499,34.9839611572,1.48837,7.81998114079,24.9505007157,25.1447453987
24.7239540711,3.88228134988,24.7214,104,21.0348219946,0.0,77.55894589,77.55894589,104,36.2536,24.7214,22.349359449,-24.9943,0.444023057303,40.9775,0.921249,77.55894589,1.7169,6.33731837325,24.7241075401,14.9741653747
24.8052342127,7.19776873173,24.8032,105,27.3875975415,0.0,74.7837426623,74.7837426623,105,36.4403,24.8032,22.246435774,-25.0881,0.432811237641,41.1081,0.963443,74.7837426623,1.70635,9.08403060119,24.8054846419,18.0996214886
24.7654180423,15.914655457,24.7638,106,50.7561016848,0.0,10.9788329515,10.9788329515,106,36.5881,24.7638,22.7522964431,-25.0471,0.420610182663,41.2472,0.92819,10.9788329515,1.48077,0.340010371405,24.7657321634,29.2734272046
24.8650424974,7.73258061234,24.8645,107,53.48332377,0.0,90.7221278206,90.7221278206,107,36.7136,24.8645,22.8192884912,-25.1193,0.424471413691,41.4068,0.957952,90.7221278206,1.49568,27.4961661855,24.865449688,37.9816852733
24.8307853049,10.3135769857,24.8285,108,65.8549745174,0.0,73.010978359,73.010978359,108,36.8571,24.8285,17.4464917849,-25.0648,0.446366475423,41.5394,0.835732,73.010978359,1.79444,35.3295811677,24.8311159644,46.1503527194
24.8409091701,4.39611661177,24.8392,109,40.1627300078,0.0,98.6093611028,98.6093611028,109,36.9356,24.8392,22.4286324466,-25.094,0.488921004237,41.6698,0.976561,98.6093611028,2.35481,26.5871981552,24.8414346193,33.5548558498
24.6903121709,1.60615808205,24.688,110,34.8686387715,0.0,73.9865347722,73.9865347722,110,37.0817,24.688,21.7388412622,-24.9271,0.386489256521,41.7874,0.982458,73.9865347722,1.1453,29.8352078359,24.6903856845,31.9999875197
24.6255454829,5.28173708396,24.6251,111,36.9052525166,0.0,83.4588260592,83.4588260592,111,37.2074,24.6251,23.5769672255,-24.8703,0.353893566504,41.887,0.948104,83.4588260592,0.827778,22.1864034167,24.6257089939,28.4725691087
24.8537158401,1.91605535011,24.8521,112,30.5733911718,0.0,40.7935947404,40.7935947404,112,37.3683,24.8521,23.1615245139,-25.0923,0.398619349028,41.966,0.984578,40.7935947404,1.1689,25.5099009087,24.8538833942,28.354731282
24.9582281657,0.971054579959,24.9564,113,36.384461041,0.0,52.329701243,52.329701243,113,37.5255,24.9564,23.4591003147,-25.1859,0.44038187703,42.0807,0.98558,52.329701243,1.65974,32.6717951593,24.9583202595,34.4371149252
25.0241726256,5.69961906231,25.0222,114,47.1150627893,0.0,56.2420144341,56.2420144341,114,37.6474,25.0222,23.407366384,-25.2499,0.428428026936,42.2718,0.948497,56.2420144341,1.71035,31.4171342157,25.0243865537,36.5537635669
