StdReturn,AverageDiscountedReturn,AverageQ,AveragePolicySurr,AverageAbsQ,AverageEsReturn,QFunRegParamNorm,Iteration,MaxEsReturn,AverageAbsY,AverageAbsQYDiff,MinReturn,MinEsReturn,PolicyRegParamNorm,StdEsReturn,AverageQLoss,MaxReturn,AverageY,Epoch,AverageAction,AverageReturn
412.042191413,148.63192602,455.458,-465.313,455.902,56.5095615662,196.498,602,318.339589065,455.557128804,9.25008461944,720.588939658,6.70602900937,93.3013,65.564398409,701.115,2449.59460489,455.475719415,602,0.487968,1139.19206338
613.720702586,127.146073995,456.497,-466.383,456.959,84.5997013831,196.73,603,537.712138436,456.583511143,9.19600266831,447.419776797,14.2748827868,93.339,131.440868417,678.264,2871.81876725,456.496625213,603,0.669533,1141.85334169
130.059469367,148.130948052,456.853,-466.726,457.327,74.6177301945,196.975,604,609.98481534,456.956758737,9.45867587552,373.407749726,7.86928866729,93.4193,126.978247881,740.663,1017.19874417,456.868293978,604,0.562198,440.033443647
1.33971099946,115.536949117,457.912,-467.889,458.369,53.2795151875,197.264,605,179.692445495,458.018265214,9.26222043716,1015.8429424,10.7986212516,93.4631,44.3227037511,726.797,1019.40800755,457.913798581,605,0.393362,1017.22684809
493.94338465,120.734887759,458.716,-468.559,459.19,56.182115425,197.51,606,488.722232554,458.81449884,9.2834504229,852.49208225,6.98839750997,93.5213,100.224023876,694.026,2711.20937857,458.723173363,606,0.407772,1156.36158399
1.09216746048,113.847541597,458.895,-469.06,459.379,120.564376497,197.729,607,720.050275571,459.024697725,9.57577356989,1015.23932683,15.0896892833,93.5716,212.730045266,735.903,1019.10520978,458.918891684,607,0.408644,1017.41404807
1.18053725466,115.124426838,459.743,-469.725,460.259,59.362378596,197.993,608,477.077448649,459.856262284,9.35095899457,1016.11118998,8.91956961946,93.5814,93.4476558908,708.718,1020.59078596,459.735415689,608,0.37684,1018.80585508
177.032443113,120.115812056,460.533,-470.608,460.977,78.7581470401,198.205,609,428.189679217,460.615986631,9.53972222201,511.519857499,4.1554431809,93.6402,113.963274871,738.613,1018.30826199,460.547781749,609,0.703895,937.904338703
654.858425991,125.92910209,461.514,-471.501,461.997,79.788069326,198.439,610,334.261589565,461.645003909,9.42118148442,1016.66875262,10.4151386631,93.676,87.9841180399,729.997,2838.49926067,461.5361628,610,0.625358,1407.26377635
1.36582685166,115.2992682,462.249,-472.25,462.717,68.2497726358,198.663,611,336.473985128,462.331816797,9.38307425251,1015.64234266,6.5976623315,93.7574,94.5495712913,732.833,1020.36980698,462.248720881,611,0.415672,1017.24873341
648.454223312,146.596603842,462.579,-472.592,463.071,112.486121378,198.882,612,1024.07025774,462.671993625,9.58696367203,1015.86606028,7.7915207603,93.7854,234.11900239,749.23,2857.15090478,462.591695544,612,0.673997,1541.02642147
652.796831838,159.428913372,463.152,-473.156,463.64,60.7409393952,199.172,613,348.845157705,463.264168626,9.7533826252,565.805740953,7.93543968128,93.8445,74.6682681387,763.74,2887.20074305,463.161008279,613,0.681683,1298.25552892
0.591638866818,114.300624203,463.911,-473.735,464.369,66.5851935424,199.419,614,165.477984445,464.011331333,9.52006292646,1016.46112788,6.78853204988,93.9006,57.559306913,757.341,1018.29444591,463.916235352,614,0.373829,1017.48988868
119.324593859,127.753340245,464.835,-474.758,465.258,70.5626202222,199.686,615,349.439857915,464.922503697,9.38951194519,663.779959624,8.58290370273,93.914,90.2522271199,720.912,1020.11610355,464.850774151,615,0.381574,955.265474201
0.790220988473,105.577498092,465.642,-475.693,466.069,117.467398837,199.929,616,584.724392988,465.724442144,9.50475628555,992.792131943,17.0346868662,93.9421,156.764898206,727.05,995.384642802,465.628255897,616,0.575201,993.670371738
768.08429811,145.91812415,465.245,-475.247,465.738,58.1009549463,200.205,617,182.099696437,465.352912528,9.5326950814,479.262679782,12.6315101388,94.0045,47.3909083397,753.632,2646.64718582,465.253994161,617,0.573971,1771.02874418
981.996141228,162.897178904,466.664,-476.647,467.158,43.8649622631,200.421,618,241.891864948,466.793871636,9.45314721347,461.667775315,6.37620971499,94.035,54.0234226221,768.782,2914.36764057,466.699171451,618,0.618875,1113.62237741
726.184377721,131.391929745,467.509,-477.553,468.003,79.5595199155,200.606,619,321.098029351,467.598869406,9.68918151641,1016.23517159,15.2585659981,94.1075,80.8259391063,775.434,2832.65485714,467.519141309,619,0.4517,1478.11949776
253.946406925,125.98157347,467.076,-477.107,467.542,94.4802798555,200.878,620,443.157922176,467.178352093,9.68380451995,411.091455741,8.41540334294,94.1764,129.770641059,765.73,1018.20494725,467.09267191,620,0.420119,847.070668487
301.456022883,125.664858877,468.929,-479.253,469.407,78.8135640763,201.122,621,436.743237735,469.011231397,9.7528489586,1016.92118059,6.19153477723,94.1973,113.221573954,783.288,2070.08337883,468.932575653,621,0.476572,1117.44195724
468.780885117,118.375423351,468.876,-479.077,469.378,55.4287052862,201.404,622,210.169143725,468.996121427,9.73689732613,1015.05529432,7.13130161319,94.2898,46.6273303448,792.674,2578.8990489,468.905440813,622,0.455959,1172.5599478
1.34031944326,115.342847785,469.818,-479.876,470.294,75.8968084916,201.584,623,364.247881906,469.88941989,9.65863375277,1015.88319506,8.76454443041,94.3594,80.144760887,732.309,1020.69103008,469.814133536,623,0.454362,1019.20375351
837.84899551,142.693838452,470.865,-480.97,471.385,61.6339388778,201.803,624,290.185643808,470.966836204,9.52849149528,1016.9461491,4.88794995538,94.4615,71.0105607648,747.51,2933.57712022,470.878900074,624,0.608434,1839.81538754
166.122188647,117.417846211,471.346,-481.546,471.835,122.574258617,202.024,625,485.800114545,471.458470019,9.51272764135,512.920112938,18.8115044954,94.4905,139.278734514,730.206,1018.38856869,471.354670764,625,0.422194,943.731244654
843.716104997,138.397672829,470.924,-481.301,471.405,75.8851526581,202.261,626,588.093442593,471.026729826,9.58118443555,1015.60526552,7.20363795074,94.5449,124.271608351,735.08,3116.53004053,470.939279117,626,0.510528,1684.64700011
757.861458349,137.314584944,472.124,-482.38,472.597,117.489675533,202.448,627,372.511682282,472.216448926,9.43234762307,1014.86282667,17.1334251294,94.6353,116.476822923,707.855,2953.05027182,472.140293852,627,0.649816,1478.121209
745.96192539,137.093453394,472.939,-483.27,473.418,71.5079582522,202.697,628,253.329380185,473.023273623,9.69609422602,1018.52065434,13.1209758505,94.6946,62.655458398,753.86,2697.44812027,472.930923366,628,0.592686,1995.86485366
0.934351988697,114.655237748,473.733,-484.158,474.173,65.3994627824,203.0,629,435.703087177,473.812517548,9.604203658,1016.26482627,7.50018893166,94.7079,93.2999196459,743.945,1019.14685641,473.740553198,629,0.38658,1017.31854081
444.392058043,120.950942075,473.675,-483.965,474.19,44.5604686777,203.207,630,256.604070418,473.807792576,9.82608058917,455.181986513,5.96420728998,94.807,54.2477716432,820.299,2411.48993809,473.700831967,630,0.486882,1057.42437995
0.586754410342,114.522642612,475.09,-485.312,475.57,88.8718967755,203.482,631,319.203047095,475.208931572,9.71052140744,1015.59484863,2.77372885471,94.8826,88.5510803011,768.898,1017.20684243,475.106939886,631,0.752332,1016.32032585
439.74685534,119.812882117,475.764,-485.975,476.29,43.2113125353,203.74,632,191.808115547,475.896287269,9.61716944808,729.30863783,5.97691681353,94.9549,40.6741256783,754.62,2491.83248074,475.774083221,632,0.527537,1126.03432983
515.615209138,127.366606299,475.893,-486.087,476.456,90.6490676467,203.987,633,751.824269663,476.038751249,9.79874070281,285.296715919,7.87780687002,95.0537,166.677692705,800.061,2532.6879722,475.901123411,633,0.524641,973.457751625
569.545288777,129.644495061,475.769,-486.25,476.327,64.1349034903,204.231,634,400.078187742,475.883512708,9.84484395172,397.766921441,9.43824236357,95.0456,97.169925909,799.932,2469.08496275,475.781785614,634,0.479772,1238.43636697
832.298586474,149.419124035,476.881,-487.437,477.438,53.341413345,204.498,635,203.342074,477.003572357,9.84352452385,303.969232244,4.46197681248,95.0901,43.0479139794,751.407,2625.43049868,476.887119535,635,0.599343,1335.53059515
0.878756478267,113.790732341,477.2,-487.706,477.683,153.499947742,204.683,636,673.985142732,477.313613199,9.8366490525,1015.4575942,8.91849437866,95.1436,211.284886801,817.832,1018.01140562,477.212241207,636,0.518738,1016.73510179
290.57178262,149.603958982,478.612,-489.271,479.135,43.4179416455,204.919,637,136.52777721,478.744278329,9.82868946992,352.255739263,9.89227408753,95.1859,33.4457058561,785.945,1424.70051503,478.621545889,637,0.552234,901.533706137
530.992572212,89.1903066195,478.859,-489.691,479.415,68.5560874647,205.117,638,713.131002387,478.991487035,10.0775148611,25.837795263,7.34727944762,95.2388,137.699573974,804.439,1867.04826237,478.870645968,638,0.486893,584.391893424
29.6324370209,121.826538752,479.409,-490.184,479.957,58.2164607654,205.284,639,356.396625455,479.544416985,9.79619909017,1014.66923649,8.92944678706,95.3242,76.1034304578,751.015,1119.06027765,479.427662719,639,0.751664,1025.38630865
603.869895284,149.573324381,480.372,-491.146,480.903,55.814509538,205.538,640,354.7395326,480.516780877,9.88306298201,313.505990227,7.84377696842,95.3535,67.8264058651,818.249,2745.70925704,480.38655105,640,0.600805,739.661833107
1.23846148149,115.075635549,480.589,-491.233,481.16,68.0117385726,205.74,641,703.461553233,480.736026921,10.0668267045,1018.98970424,9.11170417038,95.4176,140.86640355,830.719,1022.88728391,480.591392679,641,0.368004,1021.14242576
214.546830018,112.938527787,481.643,-492.359,482.202,60.2009608951,205.941,642,328.678343647,481.780629116,10.030955197,271.281675449,10.440886565,95.4463,70.2818702887,838.167,1020.50284387,481.660838187,642,0.551975,949.702860146
303.2115529,146.988219153,483.095,-493.896,483.65,84.1689291541,206.157,643,410.444226771,483.239538921,9.89162299797,294.741528574,20.5870316981,95.4903,108.631363729,779.413,1637.04127787,483.104219926,643,0.731394,636.767805677
135.329040171,117.227907359,482.739,-493.606,483.341,70.0863351136,206.375,644,319.140589967,482.888642386,10.326045914,545.571690137,6.53758822488,95.5472,81.2902595071,885.65,1017.07969743,482.743451385,644,0.800369,973.516386306
722.68333049,156.409945579,482.659,-493.455,483.221,55.5972204342,206.624,645,177.354310826,482.812577999,9.93943217165,317.110717069,7.46215808554,95.5879,49.7681334481,814.162,2770.49600713,482.673475018,645,0.734392,957.793724848
185.643318461,116.971355227,483.558,-494.405,484.138,86.9189488267,206.89,646,917.046273113,483.679262125,10.0540848092,373.459880662,7.48447744133,95.633,197.582288424,854.944,1020.82656479,483.558840462,646,0.736727,960.512785103
279.230436035,123.141689371,484.814,-495.335,485.333,46.8045672012,207.129,647,246.930760436,484.940608838,10.0291235458,325.685952686,5.47250393531,95.7013,51.5245695577,866.026,1017.85814417,484.810663953,647,0.763136,792.840066347
956.733072989,172.783611263,484.942,-495.637,485.483,193.721408181,207.364,648,846.665607592,485.086266025,10.0087568601,395.575513244,17.7959665465,95.7236,246.413798964,850.922,2880.99287126,484.965266729,648,0.735785,1482.74813419
1.04785625251,116.226461338,485.415,-496.018,485.927,110.615233011,207.617,649,587.33825062,485.53294353,10.2138491282,1017.09329674,6.89827910013,95.7687,154.085771151,847.826,1020.31030555,485.414662795,649,0.749052,1018.65490324
0.912562108821,116.035244926,485.856,-496.244,486.404,63.1917881209,207.779,650,547.003040927,486.017452026,9.98304459209,1018.68572034,9.8031684394,95.8551,108.059625395,814.852,1021.24405299,485.887008011,650,0.715352,1019.90854809
587.17079925,159.519740408,485.746,-496.328,486.281,69.2298522078,208.006,651,299.150080903,485.879077128,9.98917153496,374.435127172,9.13283696958,95.9312,72.6716713858,818.256,2890.56012928,485.749184211,651,0.654215,979.311324428
821.283908582,177.67340481,487.104,-497.592,487.668,59.287649843,208.243,652,196.460279202,487.225787368,9.98135569153,347.539601588,6.51629122118,95.9997,48.158028237,820.581,2579.99640212,487.0995723,652,0.688522,1744.95714506
113.588416221,119.621394361,486.584,-497.207,487.164,161.233251103,208.508,653,870.275267415,486.722297003,10.1785702337,655.977073501,6.38931447129,96.0346,284.909315487,852.484,1183.24694166,486.592230269,653,0.65689,1000.78879178
854.482990974,154.126090642,487.656,-498.119,488.199,122.010403115,208.721,654,533.571519351,487.802674428,9.9510439973,178.119182704,6.60163049932,96.0901,140.390100726,799.721,2827.04613436,487.688574158,654,0.676073,1379.86012646
0.507073927351,113.498842398,487.74,-498.273,488.264,45.909392454,208.951,655,175.839661887,487.841156628,9.88510933367,1023.36894861,5.89364751053,96.147,43.5414325449,790.881,1025.09255851,487.72312878,655,0.316429,1024.5059211
0.991776839792,112.161116366,487.896,-498.733,488.457,91.1279714673,209.201,656,664.478390009,487.992714515,10.3210128271,1019.14061749,4.81345103143,96.1929,153.762499266,885.324,1022.20682665,487.889091435,656,0.285658,1020.51506906
580.187294666,138.040910004,488.142,-498.796,488.644,49.6412090348,209.443,657,137.585895835,488.268266647,9.93958831457,289.028191389,7.048424766,96.2492,38.6912140541,842.411,3081.11731235,488.161174115,657,0.589891,594.785378132
490.626270058,131.388287024,487.418,-498.564,488.014,60.8338147637,209.649,658,554.660614965,487.548578837,10.149089938,265.58345825,8.24877917224,96.2979,105.459441088,867.607,2794.03077538,487.442029295,658,0.647882,584.425215019
204.689553006,90.4994764729,489.298,-500.187,489.832,63.0218503064,209.902,659,254.17799948,489.370794431,9.99436841133,122.582567031,5.43983973932,96.3477,51.9737254194,822.239,1333.22675336,489.281532121,659,0.702642,189.787832965
409.240031976,105.850394934,489.566,-500.43,490.125,54.7873321678,210.155,660,217.042976835,489.709994282,10.2972168904,111.102752922,8.86991218639,96.3909,48.5673064596,862.789,1009.25853886,489.598098751,660,0.41179,650.307726177
5.27244211778,108.643771883,489.947,-500.912,490.476,42.3057856081,210.385,661,130.935072491,490.064612945,10.3891125123,996.760755395,7.78236359152,96.4182,34.1992784563,877.609,1011.40312903,489.960438578,661,0.577099,1003.64476334
838.03708101,150.211990287,490.392,-501.414,490.967,57.5061353111,210.614,662,469.725914099,490.498509434,10.1473111485,318.554666112,7.27467986568,96.5139,103.510661012,834.263,2929.06308434,490.381346419,662,0.693679,1862.97433776
171.406674562,117.238296281,490.965,-501.868,491.515,77.2799403224,210.825,663,249.247156029,491.109402996,10.1648772386,422.002722446,6.96860948342,96.5669,63.3810646333,815.068,1018.95931249,490.992755792,663,0.271308,964.035378635
617.250893823,139.773990062,491.989,-502.957,492.522,70.9056838549,211.073,664,377.608659184,492.107678053,10.2120118874,130.358399388,8.5214650015,96.6089,96.9657947399,838.37,2815.67121757,491.988230266,664,0.714103,726.862470443
362.854501093,130.523475621,492.108,-503.044,492.679,59.3169241195,211.337,665,216.736571965,492.24104866,10.1546891108,128.796093047,6.96831334908,96.6773,62.6034082685,849.067,1356.33591167,492.127791041,665,0.746616,632.514493062
618.490603913,145.742782204,493.044,-503.734,493.583,90.2805990476,211.541,666,358.065653739,493.158456478,10.1009158912,232.561199483,5.42330425014,96.684,113.363094134,855.322,2622.05066265,493.045865496,666,0.644743,785.739855019
525.907317687,170.188849935,492.559,-503.514,493.119,49.8146106992,211.801,667,296.824667939,492.652046781,10.300326794,298.509845891,9.95557355117,96.7597,58.5639650388,862.802,2267.39871187,492.55703085,667,0.703053,832.741550155
545.355214655,166.121205712,493.237,-503.976,493.774,68.3628558021,212.002,668,279.807927963,493.382761727,10.1316007454,324.411957841,5.74867745341,96.8076,76.6009264692,839.207,2426.24553201,493.245187986,668,0.658986,875.371412144
924.689409223,169.727179133,493.322,-504.416,493.871,61.2401962442,212.208,669,923.116879408,493.454609176,10.1119184856,261.954993527,5.58276389386,96.8365,171.369996337,851.606,2702.79171237,493.336381453,669,0.700272,1353.95814892
145.95881811,117.872850758,493.33,-504.469,493.867,41.7635779477,212.411,670,218.32464107,493.477911025,10.2715839378,510.296497338,5.85354149271,96.9214,38.8736484149,886.283,1019.81620244,493.361473506,670,0.629269,971.84738472
824.271771306,169.121572526,494.363,-505.384,494.924,59.5486035161,212.629,671,201.904879834,494.447598477,10.1074180727,305.525640258,9.4423230788,96.997,63.9684478446,874.754,2895.10485059,494.351426802,671,0.702888,1312.4088554
689.478133977,162.613075862,494.577,-505.626,495.141,72.9961821769,212.842,672,327.892731616,494.706560972,10.219289277,290.831359392,10.8652437198,97.128,86.1736502585,878.73,2575.29255988,494.596662339,672,0.628457,1023.50233686
547.849351275,110.53766797,494.277,-505.216,494.801,52.0062490328,213.063,673,187.815912427,494.374252067,10.0504040123,128.257694245,7.69479748789,97.1934,45.9922137459,843.794,2320.68037527,494.285472352,673,0.723517,539.946875089
833.576823655,139.440131579,494.795,-505.814,495.328,107.339042968,213.297,674,441.852938681,494.895589936,10.2029588676,170.616401471,9.42307291857,97.2203,110.525685768,893.683,2719.90073621,494.800902595,674,0.658792,998.75598158
868.994651274,146.482315456,495.695,-506.613,496.253,125.200810513,213.465,675,585.574703126,495.802019819,10.2485808955,185.241324357,9.54072340921,97.2758,162.588077202,877.044,2492.07881687,495.706155956,675,0.716065,1645.35130933
350.356609015,188.394112931,495.506,-506.441,496.062,49.2740194777,213.688,676,272.536958881,495.594659104,10.4251878586,1422.3965253,6.74082096164,97.3449,58.3994740482,912.383,2591.33927307,495.505233569,676,0.629508,2221.90274674
840.03964536,150.156845406,494.972,-505.753,495.555,66.3412328436,213.914,677,847.334836939,495.098194324,10.1978941833,263.139172255,4.41706490446,97.3391,164.508416496,874.381,2636.73770981,494.990334858,677,0.638371,1655.97509021
1023.49799614,168.318662626,495.957,-506.783,496.506,98.2997754764,214.135,678,775.387748299,496.085965867,10.0491380717,245.896457821,6.12090831252,97.4276,179.711269524,841.084,2785.48400812,495.963014796,678,0.689356,1599.55238662
4.52412294857,107.486244046,495.431,-506.271,495.969,50.1410788737,214.34,679,231.757452017,495.523779492,10.177533352,1000.56915644,6.36585715363,97.5007,56.1317491925,828.564,1016.1815683,495.440918849,679,0.448456,1007.56374374
884.633733752,163.90337306,495.687,-506.533,496.233,198.269717677,214.586,680,852.143071832,495.803015102,10.4112573217,289.865312051,11.367461518,97.5823,223.045350747,925.178,2612.68980393,495.678365912,680,0.641869,1452.96405339
542.028472928,159.044927591,495.759,-506.82,496.303,66.8368343716,214.807,681,275.41904652,495.876802364,10.5037413768,358.586835048,11.9221910832,97.5922,58.3556724158,932.663,2560.40452714,495.765833327,681,0.644072,899.891172225
637.525694786,188.331230269,495.76,-506.853,496.355,78.446150026,214.981,682,284.134178021,495.905246598,10.6480977367,422.337018743,5.6207715603,97.6762,89.1184873911,933.079,2706.65492209,495.810207117,682,0.654774,1789.52879858
841.208189898,180.991293795,496.543,-507.532,497.159,85.8609248611,215.141,683,490.861008248,496.63613364,10.405180729,288.872914488,7.64930425861,97.7025,127.242198318,848.926,2748.74056193,496.528797877,683,0.655421,1564.6665686
629.931171379,116.763411775,496.487,-507.355,497.056,67.2341963483,215.39,684,202.630737763,496.579307337,10.2002460459,135.482142743,5.19741729253,97.7766,55.356785806,861.873,2234.55335713,496.488621712,684,0.670473,707.246348921
405.573295445,120.593063022,497.315,-508.258,497.879,67.2110135352,215.608,685,450.203509444,497.425203278,10.2431178688,371.852754154,7.28166294886,97.8395,102.874531254,852.04,1718.66227109,497.327576279,685,0.728045,1087.78431097
579.761591685,141.306988883,496.911,-507.937,497.439,131.632487264,215.822,686,916.860383514,497.009162395,10.2075225861,187.948140662,7.83214007549,97.9171,238.901990676,874.134,2198.36368679,496.921177285,686,0.577431,621.960440705
767.671366082,198.141682923,497.358,-508.433,497.927,92.7868466372,216.023,687,262.094347823,497.453972303,9.91012596049,311.947124563,13.198972102,97.9386,83.9452379129,793.488,3086.21771462,497.35627945,687,0.690422,1732.82443648
766.757628543,200.320716704,497.84,-509.009,498.403,68.0216477074,216.265,688,571.858644916,497.960788661,10.4423166807,559.13355468,9.4653468749,98.0072,102.08988822,903.143,3159.05945935,497.853591549,688,0.659173,1781.02357202
784.497394909,190.09999175,497.412,-508.525,497.976,60.9763780043,216.445,689,550.755853785,497.507043927,10.1470565725,301.227664644,7.46775353083,98.0566,112.962368012,868.581,2547.67780348,497.418427692,689,0.717291,1382.36382915
547.963279038,132.066653506,497.688,-508.676,498.246,61.5333997237,216.642,690,177.768401329,497.795056161,10.3540867201,233.850419067,11.4493565331,98.1023,53.5623417912,890.46,2115.95404516,497.711643592,690,0.549003,1207.61837453
590.487606426,107.587009359,498.371,-509.442,498.913,77.81493589,216.905,691,448.783514968,498.435446051,10.2724564287,162.864781147,9.29703348332,98.1095,110.06997381,878.426,2294.53949339,498.357579028,691,0.681276,510.772453813
849.231277744,189.589831289,497.809,-509.109,498.381,74.4416787815,217.128,692,551.20221156,497.904588072,10.5941470095,301.161793753,8.96891203068,98.176,135.836281958,918.242,2838.0078096,497.820562431,692,0.616182,1744.08685913
753.505512738,200.632588653,498.908,-510.051,499.482,71.6122892065,217.338,693,338.688586197,499.015255248,10.4146549809,506.810214646,11.1416626925,98.2288,85.1056189327,883.247,3024.71286854,498.929493273,693,0.614289,1960.39080849
644.948105737,181.460888797,498.514,-509.898,499.085,53.5596705328,217.575,694,217.871174861,498.630236923,10.369038641,210.589543141,3.56620767165,98.2643,50.5054231185,877.142,2768.80002813,498.529835506,694,0.667663,1520.61158165
669.147350106,161.482733732,498.919,-510.34,499.485,48.1692313512,217.757,695,426.378703817,498.999949381,10.5137525961,229.784311402,6.36348965483,98.3099,80.4047325303,914.944,2678.24369626,498.916062216,695,0.690704,1204.99231085
716.626694458,115.982614041,499.211,-510.664,499.724,83.6190079743,217.973,696,387.391676641,499.305483107,10.3490926207,143.493365691,7.20937639499,98.3987,102.540282942,886.868,2150.8802754,499.231742767,696,0.646192,1034.15221347
886.733752042,176.950110534,499.722,-511.123,500.311,43.7113111429,218.183,697,174.614710201,499.816771819,10.5286001392,301.958190235,5.94040080524,98.4619,41.2925336629,929.092,2617.91155626,499.716145988,697,0.674699,1641.12034252
730.433752249,119.877144335,499.998,-511.376,500.544,61.5801163549,218.444,698,400.33562849,500.098413349,10.488137975,163.787988801,7.16758201275,98.4635,81.4652462838,962.954,2397.02173665,500.007925629,698,0.532871,733.175917996
613.213564354,181.346776431,500.514,-511.672,501.016,79.1386951096,218.614,699,640.884302074,500.601228835,10.371231707,715.836132443,8.88340329726,98.5253,140.21885649,867.659,2765.58844699,500.532125965,699,0.611208,1825.4009344
216.234472615,109.713152843,500.744,-511.842,501.325,54.7590983938,218.788,700,195.51062288,500.85145117,10.4294216742,416.654253201,10.7841801971,98.5436,52.9481245583,883.751,1419.83059973,500.746973222,700,0.238553,985.608181143
754.419395718,193.098960915,501.357,-512.58,501.9,87.1911736555,218.992,701,443.749951003,501.442097923,10.5609746618,669.707903187,10.2414356361,98.5842,129.018345552,907.004,2872.79916326,501.356676881,701,0.673723,1742.0847058
0.78932925169,108.77665911,501.793,-513.104,502.35,73.7494093204,219.271,702,458.873997234,501.912976783,10.3566992629,1009.59929998,9.54830194434,98.6357,96.4972094752,874.547,1011.79836591,501.819395584,702,0.0850747,1010.70916125
706.722951981,143.639672685,501.903,-513.421,502.492,49.4667004605,219.473,703,183.865873041,502.005159898,10.6608103307,230.855398201,6.4322689297,98.6609,47.6124872757,939.781,2382.12242809,501.902859825,703,0.530431,1138.13062912
700.985818593,182.60031648,501.939,-513.315,502.48,61.8790036307,219.667,704,460.95079746,502.038311951,10.3945820028,276.093504216,7.75881997292,98.7327,100.639536033,891.738,2646.23026951,501.944144899,704,0.62813,1126.39501954
737.494074826,155.904531653,502.839,-513.887,503.414,61.6367444079,219.893,705,440.110008621,502.950496489,10.5326025098,281.302179062,8.98937205539,98.8083,100.546753744,900.597,2702.65715974,502.84945063,705,0.696254,1248.40189871
195.705903031,116.53593947,503.17,-514.587,503.742,66.2573401878,220.103,706,551.835521113,503.290047482,10.3506240462,379.96080597,7.83806860795,98.8614,109.174647628,882.749,1019.71196309,503.175340288,706,0.445407,932.167660316
750.918220965,173.237146048,502.863,-514.46,503.452,61.170610835,220.351,707,510.093530051,502.979164216,10.6194550709,474.792884227,5.51234775524,98.9165,106.447314604,908.139,2820.1796389,502.879287761,707,0.602448,1340.45336203
508.997307851,166.96176986,503.586,-515.179,504.178,82.4685051356,220.574,708,611.547741273,503.679135008,10.4163325434,539.850350901,6.98347240582,98.9314,153.670207447,885.119,2306.63314356,503.578660595,708,0.586352,1194.88088082
339.466470244,113.002164175,504.081,-515.641,504.671,61.5500005825,220.822,709,596.889359757,504.221493299,10.4480716204,192.963934196,5.94561643313,98.9909,110.702312091,874.638,1299.34955483,504.109396667,709,0.626119,826.02043568
648.122790002,123.726905063,505.346,-516.964,505.95,57.8074886699,221.012,710,394.435102824,505.476537057,10.5671066378,380.883973251,8.82554124463,99.075,81.1858742371,900.788,2676.42104452,505.349438525,710,0.576259,1194.66325661
239.071667608,106.69596388,505.143,-516.586,505.706,87.2268749316,221.22,711,316.637158445,505.264742835,10.4361788769,174.335031152,9.14743642199,99.1268,81.8959616331,893.356,1007.18878428,505.147219801,711,0.159549,930.339968877
641.356066554,121.284489248,505.704,-517.385,506.291,67.5822821937,221.452,712,341.965220065,505.85453712,10.3621050396,168.120709835,5.35192984005,99.156,74.575483435,884.637,2952.32254033,505.721351713,712,0.660897,1311.78673266
0.821876543446,104.664385201,506.528,-518.077,507.126,34.7168246068,221.699,713,170.516071118,506.647265948,10.4953424974,995.800524504,5.87333668145,99.1925,36.9065888163,865.005,998.175784616,506.536496845,713,0.170119,997.008876965
3.17763836201,107.275848574,506.677,-518.064,507.251,63.1857402865,221.906,714,445.908470409,506.791542397,10.5767053031,994.264163942,5.96655030618,99.2096,92.051394551,951.246,1005.12724558,506.68299356,714,0.616513,1001.32893365
20.6429793749,116.411615096,506.822,-518.464,507.413,56.6989156894,222.127,715,352.989346469,506.968494953,10.7743414369,1009.26898395,9.06235413565,99.2643,81.2414934414,993.54,1083.27175595,506.828556037,715,0.508691,1018.14067408
0.975264587063,110.818322148,507.323,-518.937,507.931,50.7504218688,222.35,716,248.654435818,507.443184654,10.5748535603,1006.72079174,4.82541166513,99.3063,51.7077206123,955.278,1009.56387136,507.317308877,716,0.289193,1007.8869945
0.748836847537,105.34116376,508.033,-519.588,508.54,45.4389633011,222.571,717,173.457236172,508.139572447,10.5128140834,990.803405558,6.99431593593,99.3515,39.9364139484,928.764,993.427429718,508.065685505,717,0.674807,991.892666729
172.461352992,124.423865722,508.445,-520.126,509.052,61.3325239479,222.803,718,615.299386443,508.573418618,10.6890717665,595.51232337,9.31097142546,99.3584,117.151829546,952.68,1149.95714266,508.44651124,718,0.598519,906.994391577
533.299294394,137.665891679,508.138,-519.97,508.749,73.1951291019,222.99,719,290.825902102,508.255991061,10.5782934974,449.819266132,2.89786648958,99.3695,79.8010047643,886.574,2213.25635862,508.151605335,719,0.619825,1038.43642107
329.659794867,115.087043157,509.404,-520.927,509.972,59.4213735951,223.21,720,401.38760063,509.526371438,10.9258544344,1011.06882665,6.92852932855,99.4543,87.3956030937,991.611,2111.3484045,509.410862148,720,0.394621,1122.37320597
727.381593086,186.650268381,509.196,-520.653,509.771,58.0721925122,223.39,721,500.10107841,509.298205439,10.9682507076,673.932984541,8.2452245021,99.5086,93.1048406339,986.817,2690.166979,509.185631297,721,0.590761,1477.51244228
455.73657972,143.145045739,509.305,-520.91,509.901,59.2270972035,223.601,722,130.576611117,509.435658214,10.7891215825,519.062807095,7.45591392248,99.5351,43.7676683637,962.268,1932.80671935,509.339704898,722,0.642044,1279.54986376
512.946920493,150.750518396,509.638,-521.606,510.22,72.5859280153,223.833,723,354.997782464,509.737482528,10.9795115852,397.40469608,7.51317169742,99.5755,92.6635218215,968.617,2245.48505639,509.631265484,723,0.524386,1176.63922528
459.991563583,155.104203011,509.969,-521.368,510.559,150.256413888,224.103,724,805.23926365,510.085500879,10.6919003956,14.6507772447,7.03888964959,99.6214,253.075558555,941.087,2050.56841381,509.976568508,724,0.605694,629.039513851
