Epoch,StdReturn,PolicyRegParamNorm,AverageReturn,AverageQLoss,MinEsReturn,QFunRegParamNorm,AverageAbsY,AverageAbsQ,MaxEsReturn,AverageQ,AverageDiscountedReturn,StdEsReturn,AverageEsReturn,MaxReturn,AverageAbsQYDiff,AverageY,MinReturn,AveragePolicySurr,Iteration,AverageAction
1560,0.0,36.4118,-99.9,0.668503,-36.8213055639,259.901,16.825991195,16.8252,51.5840876156,2.59258,-9.99956392679,44.2026965897,7.38139102583,-99.9,0.307869067099,2.59373215859,-99.9,-2.57916,1560,1.0
1561,0.0,36.4118,-99.9,0.510098,-24.361866305,259.954,16.9578881768,16.9533,61.1359180653,2.75083,-9.99956392679,42.7488921851,18.3870258802,-99.9,0.301273453908,2.75110843662,-99.9,-2.72662,1561,1.0
1562,0.0,36.4118,-99.9,1.4805,-32.105193719,260.046,16.6273870006,16.6244,37.6257975963,2.46636,-9.99956392679,34.8654956576,2.76030193864,-99.9,0.373109467489,2.46679555121,-99.9,-2.45344,1562,1.0
1563,0.0,36.4118,-99.9,1.11108,-6.72880405395,260.121,16.8486251785,16.8482,80.9881051823,2.65771,-9.99956392679,37.1035023107,43.9960126309,-99.9,0.334702659909,2.65690230838,-99.9,-2.62822,1563,1.0
1564,0.0,36.4118,-99.9,1.02785,-11.1325851824,260.2,16.8320014513,16.829,54.1320578245,2.62112,-9.99956392679,32.6323215034,21.499736321,-99.9,0.332205916009,2.62300884761,-99.9,-2.59991,1564,1.0
1565,0.0,36.4118,-99.9,1.32789,-26.5231817867,260.277,16.7897493879,16.7867,88.6635603782,2.62505,-9.99956392679,57.5933710825,31.0701892958,-99.9,0.37733709315,2.62444956176,-99.9,-2.60749,1565,1.0
1566,0.0,36.4118,-99.9,1.27684,-63.8408246605,260.334,17.1566772557,17.1537,81.8593477849,3.08237,-9.99956392679,63.4000539688,24.5250084259,-99.9,0.342981299012,3.08246949925,-99.9,-3.06513,1566,1.0
1567,0.0,36.4118,-99.9,0.798479,-7.16318496109,260.39,16.8929789697,16.8917,83.2226990298,2.74887,-9.99956392679,39.136358304,47.2507440701,-99.9,0.306306793518,2.74919760293,-99.9,-2.74094,1567,1.0
1568,0.0,36.4118,-99.9,1.2671,-26.6648122084,260.47,16.8402883393,16.8398,79.9443293603,2.70987,-9.99956392679,53.3045707843,26.639758576,-99.9,0.363053959443,2.70966764771,-99.9,-2.69058,1568,1.0
1569,0.0,36.4118,-99.9,0.989851,-53.1699574331,260.545,17.042867196,17.0379,-53.1699574331,2.95575,-9.99956392679,0.0,-53.1699574331,-99.9,0.343556186704,2.95631016156,-99.9,-2.94176,1569,1.0
1570,0.0,36.4118,-99.9,1.40706,-70.1595148719,260.594,16.9304272691,16.9282,68.4707859454,2.87168,-9.99956392679,65.342358463,22.2485322663,-99.9,0.330282117106,2.8727517143,-99.9,-2.84445,1570,1.0
1571,0.0,36.4118,-99.9,1.56015,-9.73198486009,260.67,17.0938199977,17.0941,-9.73198486009,3.0696,-9.99956392679,0.0,-9.73198486009,-99.9,0.357969333101,3.07017784564,-99.9,-3.0627,1571,1.0
1572,0.0,36.4118,-99.9,1.31228,-76.7523965049,260.712,16.9304572892,16.9289,54.3945217232,2.81016,-9.99956392679,65.5734591141,-11.1789373909,-99.9,0.332218338343,2.81016633924,-99.9,-2.78118,1572,1.0
1573,0.0,36.4118,-99.9,1.93739,-26.2392983491,260.78,16.8387425753,16.8378,78.2546072803,2.75175,-9.99956392679,52.2469528147,26.0076544656,-99.9,0.365530393819,2.75287566132,-99.9,-2.70632,1573,1.0
1574,0.0,36.4118,-99.9,1.67562,-44.243669577,260.846,16.7945646638,16.7939,37.5179132036,2.73023,-9.99956392679,40.8807913903,-3.36287818668,-99.9,0.361231985423,2.73108306036,-99.9,-2.72863,1574,1.0
1575,0.0,36.4118,-99.9,1.23519,-12.3434599754,260.929,16.7676116165,16.7677,-12.3434599754,2.68055,-9.99956392679,0.0,-12.3434599754,-99.9,0.33257961944,2.68082666398,-99.9,-2.65293,1575,1.0
1576,0.0,36.4118,-99.9,1.82195,-65.2270617303,261.002,16.7194635242,16.7204,85.2010580028,2.62048,-9.99956392679,64.0349095423,22.8133987554,-99.9,0.357688587166,2.62044710459,-99.9,-2.59587,1576,1.0
1577,0.0,36.4118,-99.9,1.1081,-5.66560856159,261.046,16.8250826758,16.8263,91.4073790757,2.74428,-9.99956392679,48.5364938186,42.870885257,-99.9,0.340467164028,2.74544053452,-99.9,-2.71667,1577,1.0
1578,0.0,36.4118,-99.9,0.63252,-62.0307982458,261.109,16.7526979617,16.7539,82.0485218224,2.62742,-9.99956392679,62.694018199,25.3504964152,-99.9,0.315849566261,2.62760499849,-99.9,-2.61253,1578,1.0
1579,0.0,36.4118,-99.9,0.830178,-10.1004996692,261.155,16.9700364376,16.9713,83.4824358132,2.97551,-9.99956392679,42.1207510685,49.2315030485,-99.9,0.328005277823,2.97592693945,-99.9,-2.95705,1579,1.0
1580,0.0,36.4118,-99.9,1.33633,-30.2916440234,261.22,16.7941608637,16.7949,46.2131210831,2.71625,-9.99956392679,38.2523825533,7.96073852987,-99.9,0.338757138822,2.71696843126,-99.9,-2.70436,1580,1.0
1581,0.0,36.4118,-99.9,0.880735,-18.7233678467,261.279,16.5956513059,16.5969,-18.7233678467,2.45608,-9.99956392679,0.0,-18.7233678467,-99.9,0.334968032389,2.4560968535,-99.9,-2.44557,1581,1.0
1582,0.0,36.4118,-99.9,0.981409,-67.7094126373,261.326,16.8932604594,16.8954,76.9677745057,2.86846,-9.99956392679,63.0063276883,20.1407236604,-99.9,0.327400725532,2.86816085471,-99.9,-2.8416,1582,1.0
1583,0.0,36.4118,-99.9,2.35146,-2.98020029114,261.421,16.8583344425,16.8543,46.023291601,2.83866,-9.99956392679,24.5017459461,21.5215456549,-99.9,0.386184069394,2.83858949677,-99.9,-2.81154,1583,1.0
1584,0.0,36.4118,-99.9,0.683252,-14.8496638731,261.458,16.6188122618,16.62,-14.8496638731,2.49252,-9.99956392679,0.0,-14.8496638731,-99.9,0.302864028863,2.4931752475,-99.9,-2.46867,1584,1.0
1585,0.0,36.4118,-99.9,1.04771,-76.1768682136,261.5,16.7789645102,16.7787,-67.3067921972,2.72961,-9.99956392679,4.43503800818,-71.7418302054,-99.9,0.326351474017,2.72961405778,-99.9,-2.69948,1585,1.0
1586,0.0,36.4118,-99.9,1.08122,-0.2,261.551,16.8326440852,16.8343,-0.2,2.78859,-9.99956392679,0.0,-0.2,-99.9,0.342730708928,2.78910740053,-99.9,-2.76128,1586,1.0
1587,0.0,36.4118,-99.9,1.25257,-72.4157607377,261.604,16.6726378852,16.6737,-68.4643369169,2.57749,-9.99956392679,1.97571191038,-70.4400488273,-99.9,0.339764383472,2.57741487152,-99.9,-2.55569,1587,1.0
1588,0.0,36.4118,-99.9,1.26157,-0.188154459469,261.647,16.9620963686,16.9616,83.9910025822,2.92936,-9.99956392679,38.3157394526,53.8821198486,-99.9,0.31629131026,2.92958789707,-99.9,-2.89708,1588,1.0
1589,0.0,36.4118,-99.9,1.28469,-26.3261473662,261.684,16.9310190513,16.9319,79.4194285162,2.92855,-9.99956392679,52.8727879412,26.546640575,-99.9,0.355260709978,2.92799397404,-99.9,-2.90529,1589,1.0
1590,0.0,36.4118,-99.9,1.71191,-49.4779421745,261.75,16.8026773622,16.8033,47.7651661671,2.68671,-9.99956392679,48.6215541708,-0.856388003708,-99.9,0.371482013426,2.68735639213,-99.9,-2.66391,1590,1.0
1591,0.0,36.4118,-99.9,1.19833,-19.7619021366,261.738,16.7576791285,16.7591,73.3915329959,2.6744,-9.99956392679,41.323463535,38.2465306488,-99.9,0.33082698537,2.6752753863,-99.9,-2.65464,1591,1.0
1592,0.0,36.4118,-99.9,0.51345,-2.42914319976,261.779,16.7244599271,16.7273,74.7404308665,2.61488,-9.99956392679,38.5847870331,36.1556438334,-99.9,0.295973898552,2.61539237572,-99.9,-2.60001,1592,1.0
1593,0.0,36.4118,-99.9,1.4997,-44.773091811,261.803,16.8282486885,16.8288,81.8874316348,2.79558,-9.99956392679,58.4017830778,37.7529190083,-99.9,0.355214374544,2.79558148202,-99.9,-2.78115,1593,1.0
1594,0.0,36.4118,-99.9,1.7106,-32.1389418395,261.854,16.8313361722,16.8326,33.8041161772,2.80901,-9.99956392679,32.9715290083,0.832587168844,-99.9,0.357124396476,2.80899892994,-99.9,-2.80996,1594,1.0
1595,0.0,36.4118,-99.9,1.6187,-1.21040363791,261.934,16.7774505676,16.7763,-1.21040363791,2.65349,-9.99956392679,0.0,-1.21040363791,-99.9,0.335122806755,2.6540258207,-99.9,-2.63758,1595,1.0
1596,0.0,36.4118,-99.9,0.897698,-65.0459619272,261.953,16.7873235007,16.7849,85.7868271293,2.70591,-9.99956392679,64.029467107,22.780461118,-99.9,0.325573691283,2.70604642487,-99.9,-2.69777,1596,1.0
1597,0.0,36.4118,-99.9,1.61955,-2.4466111764,261.989,16.7954424079,16.7961,78.4701452711,2.71716,-9.99956392679,35.1943620755,46.5963329335,-99.9,0.337271880444,2.71690943508,-99.9,-2.70258,1597,1.0
1598,0.0,36.4118,-99.9,0.527961,-10.1505742576,262.034,16.5999270491,16.5978,24.2642329941,2.50491,-9.99956392679,17.2074036258,7.05682936827,-99.9,0.305136333834,2.50605550571,-99.9,-2.4816,1598,1.0
1599,0.0,36.4118,-99.9,0.837167,-1.20996630385,262.09,16.8561879391,16.8554,52.3227104553,2.82663,-9.99956392679,26.7663383796,25.5563720757,-99.9,0.319603531422,2.82647785242,-99.9,-2.80686,1599,1.0
1600,0.0,36.4118,-99.9,0.826934,-28.1850478537,262.142,16.6366559182,16.6373,90.816755305,2.5595,-9.99956392679,48.763382787,34.2848020518,-99.9,0.324981191637,2.55980013731,-99.9,-2.55823,1600,1.0
1601,0.0,36.4118,-99.9,1.14772,-4.13468643288,262.185,16.7359279154,16.7379,49.8080425125,2.69004,-9.99956392679,26.9713644727,22.8366780398,-99.9,0.356382136584,2.69089683476,-99.9,-2.66843,1601,1.0
1602,0.0,36.4118,-99.9,1.48362,-13.8853051773,262.238,16.9066804235,16.9076,-13.8853051773,2.86233,-9.99956392679,0.0,-13.8853051773,-99.9,0.337623851962,2.86179124125,-99.9,-2.8341,1602,1.0
1603,0.0,36.4118,-99.9,1.0933,-69.9861202071,262.285,16.7901670767,16.7896,40.5076469458,2.7403,-9.99956392679,55.2468835765,-14.7392366306,-99.9,0.327462608236,2.74065819829,-99.9,-2.71829,1603,1.0
1604,0.0,36.4118,-99.9,1.16597,-5.84519011596,262.347,16.7534628031,16.7551,-5.84519011596,2.72591,-9.99956392679,0.0,-5.84519011596,-99.9,0.330827231498,2.72628272192,-99.9,-2.71248,1604,1.0
1605,0.0,36.4118,-99.9,1.10184,-72.2867179696,262.35,16.630119454,16.6343,-72.1844858882,2.53253,-9.99956392679,0.0511160406896,-72.2356019289,-99.9,0.327875792105,2.53255208568,-99.9,-2.52086,1605,1.0
1606,0.0,36.4118,-99.9,1.27927,-0.110886358201,262.412,16.8474956075,16.8478,72.6923184268,2.8274,-9.99956392679,32.4581277115,45.5142082338,-99.9,0.346010816022,2.82722876374,-99.9,-2.80519,1606,1.0
1607,0.0,36.4118,-99.9,0.709727,-6.41966793307,262.46,16.8112986774,16.8117,84.2333660016,2.7759,-9.99956392679,40.4887432257,50.5188306567,-99.9,0.296785420245,2.77643689326,-99.9,-2.74469,1607,1.0
1608,0.0,36.4118,-99.9,0.744628,-24.7611835534,262.518,16.7196952342,16.7187,39.1196552289,2.6963,-9.99956392679,31.9404193911,7.17923583773,-99.9,0.317875241973,2.69556282383,-99.9,-2.67409,1608,1.0
1609,0.0,36.4118,-99.9,1.90613,-8.46772752609,262.568,16.7136896414,16.712,78.7233071853,2.6444,-9.99956392679,37.1683091793,55.8515573008,-99.9,0.388676140093,2.64566027443,-99.9,-2.63331,1609,1.0
1610,0.0,36.4118,-99.9,0.936419,-4.12113020977,262.629,16.9654394279,16.965,78.3950901445,3.04683,-9.99956392679,38.1373505145,49.7789023029,-99.9,0.313114530374,3.04647753082,-99.9,-3.03026,1610,1.0
1611,0.0,36.4118,-99.9,1.48326,-23.1415873906,262.666,16.7788946636,16.7823,33.4751637384,2.77729,-9.99956392679,28.3083755645,5.16678817391,-99.9,0.337628522264,2.77658525416,-99.9,-2.74917,1611,1.0
1612,0.0,36.4118,-99.9,1.106,-3.68075861521,262.709,16.8697951965,16.8684,68.2711153072,2.89676,-9.99956392679,35.9759369612,32.295178346,-99.9,0.335031364788,2.89803107797,-99.9,-2.89771,1612,1.0
1613,0.0,36.4118,-99.9,1.7331,-43.3305460063,262.736,16.7339987266,16.7311,81.957825144,2.6958,-9.99956392679,57.3018319328,37.5797824559,-99.9,0.36118662871,2.69709798687,-99.9,-2.68208,1613,1.0
1614,0.0,36.4118,-99.9,1.37433,-23.71505797,262.804,16.8017187135,16.8003,-23.71505797,2.78801,-9.99956392679,0.0,-23.71505797,-99.9,0.336623213216,2.78780286355,-99.9,-2.77076,1614,1.0
1615,0.0,36.4118,-99.9,1.42422,-75.7586569878,262.858,16.734221359,16.7366,87.1592088047,2.70583,-9.99956392679,71.1283462216,23.526330863,-99.9,0.352463313206,2.70639377916,-99.9,-2.69422,1615,1.0
1616,0.0,36.4118,-99.9,0.600354,-11.1093864207,262.911,16.9626806178,16.9624,-11.1093864207,2.97644,-9.99956392679,0.0,-11.1093864207,-99.9,0.304662404666,2.97719056045,-99.9,-2.95939,1616,1.0
1617,0.0,36.4118,-99.9,1.5427,-74.4173157132,262.925,16.8734525002,16.8733,-74.2156837877,2.84272,-9.99956392679,0.100815962755,-74.3164997504,-99.9,0.345062823039,2.84190466962,-99.9,-2.80452,1617,1.0
1618,0.0,36.4118,-99.9,0.438034,-0.2,262.99,16.6793243842,16.6809,-0.2,2.60112,-9.99956392679,0.0,-0.2,-99.9,0.29530788505,2.60177700279,-99.9,-2.58441,1618,1.0
1619,0.0,36.4118,-99.9,1.779,-71.7456072529,263.03,16.9485830769,16.9448,-69.0724190118,2.94964,-9.99956392679,1.33659412058,-70.4090131323,-99.9,0.370393832514,2.95079430364,-99.9,-2.93106,1619,1.0
1620,0.0,36.4118,-99.9,0.91289,-0.140829161657,263.111,16.5530378804,16.5541,81.413180346,2.40957,-9.99956392679,34.799050962,47.7938475856,-99.9,0.306724620385,2.4094328144,-99.9,-2.39796,1620,1.0
1621,0.0,36.4118,-99.9,1.3727,-10.473993354,263.148,16.8428515276,16.8439,-10.473993354,2.79127,-9.99956392679,0.0,-10.473993354,-99.9,0.331662225687,2.79129744035,-99.9,-2.77314,1621,1.0
1622,0.0,36.4118,-99.9,1.69956,-75.7216189741,263.219,16.6655316575,16.6658,91.5105576656,2.52151,-9.99956392679,69.3645581967,43.2680541259,-99.9,0.344191243858,2.52077961942,-99.9,-2.49206,1622,1.0
1623,0.0,36.4118,-99.9,0.686046,-19.2184272115,263.27,16.9481005929,16.9481,80.1498135129,2.90035,-9.99956392679,49.6841203622,30.4656931507,-99.9,0.307507392189,2.90118876614,-99.9,-2.90464,1623,1.0
1624,0.0,36.4118,-99.9,0.795817,-49.5742339277,263.326,16.7830565621,16.7839,69.8779616175,2.69128,-9.99956392679,53.9229340174,26.4236949693,-99.9,0.315721665071,2.69059258277,-99.9,-2.687,1624,1.0
1625,0.0,36.4118,-99.9,0.749695,-1.04066834046,263.372,16.9339798059,16.9347,-1.04066834046,2.86405,-9.99956392679,0.0,-1.04066834046,-99.9,0.325829230743,2.86401870613,-99.9,-2.8456,1625,1.0
1626,0.0,36.4118,-99.9,1.22507,-70.1245163863,263.419,16.8429009178,16.8444,-68.2279002097,2.76722,-9.99956392679,0.948308088286,-69.176208298,-99.9,0.330240337542,2.76772578821,-99.9,-2.73495,1626,1.0
1627,0.0,36.4118,-99.9,1.15362,-0.2,263.461,16.937544383,16.9403,73.7230552402,2.86812,-9.99956392679,32.6806783011,45.628800356,-99.9,0.33778434414,2.86762888807,-99.9,-2.8375,1627,1.0
1628,0.0,36.4118,-99.9,1.9026,-10.8583956658,263.513,16.7901207865,16.7896,60.6156637904,2.66401,-9.99956392679,35.7370297281,24.8786340623,-99.9,0.363025567584,2.66392457224,-99.9,-2.6429,1628,1.0
1629,0.0,36.4118,-99.9,1.29539,-33.4882293415,263.505,16.805847578,16.806,44.7281926848,2.7597,-9.99956392679,39.1082110131,5.61998167163,-99.9,0.341606145989,2.76028387298,-99.9,-2.74038,1629,1.0
1630,0.0,36.4118,-99.9,0.982266,-11.9524974794,263.534,16.7662256152,16.7663,-11.9524974794,2.6037,-9.99956392679,0.0,-11.9524974794,-99.9,0.309858462853,2.6036976911,-99.9,-2.58764,1630,1.0
1631,0.0,36.4118,-99.9,0.73472,-76.1225309185,263.584,16.8812833537,16.8838,74.4653667841,2.75367,-9.99956392679,67.1885424372,18.3397217929,-99.9,0.317179920674,2.75388813563,-99.9,-2.70887,1631,1.0
1632,0.0,36.4118,-99.9,1.15003,-4.92822032299,263.633,16.8841481795,16.8853,63.5114818426,2.74082,-9.99956392679,34.2198510828,29.2916307598,-99.9,0.327478680479,2.74078489532,-99.9,-2.7089,1632,1.0
1633,0.0,36.4118,-99.9,2.0772,-34.7247208832,263.674,16.853574943,16.8534,89.5213246056,2.76839,-9.99956392679,62.1230227444,27.3983018612,-99.9,0.386831866872,2.76904286865,-99.9,-2.75127,1633,1.0
1634,0.0,36.4118,-99.9,1.27897,-59.7842094228,263.719,16.862791051,16.8651,51.2400816083,2.74356,-9.99956392679,55.5121455156,-4.27206390728,-99.9,0.332924091467,2.74296347674,-99.9,-2.70716,1634,1.0
1635,0.0,36.4118,-99.9,0.694281,-24.6239364716,263.771,16.8975506384,16.8973,-24.6239364716,2.79991,-9.99956392679,0.0,-24.6239364716,-99.9,0.309785872197,2.80018610451,-99.9,-2.78213,1635,1.0
1636,0.0,36.4118,-99.9,1.74959,-75.4901254081,263.836,16.6941339035,16.6955,29.2697920052,2.49539,-9.99956392679,52.3799587066,-23.1101667015,-99.9,0.369194642538,2.4928873449,-99.9,-2.47654,1636,1.0
1637,0.0,36.4118,-99.9,1.71889,-1.85876646449,263.896,16.9266971796,16.9183,77.3566427136,2.79632,-9.99956392679,36.3467851238,49.4801347165,-99.9,0.368649819509,2.79882815224,-99.9,-2.79077,1637,1.0
1638,0.0,36.4118,-99.9,1.43542,-19.6505298544,263.912,16.801160277,16.8032,70.7851956923,2.66228,-9.99956392679,45.2178627734,25.567332919,-99.9,0.358554911381,2.66389206573,-99.9,-2.64057,1638,1.0
1639,0.0,36.4118,-99.9,1.39189,-44.6749593692,263.959,16.8618941824,16.8647,85.0805000644,2.7184,-9.99956392679,57.6511186621,36.2895911572,-99.9,0.32908903514,2.71788448313,-99.9,-2.69065,1639,1.0
1640,0.0,36.4118,-99.9,2.67796,-26.1260032472,264.063,16.8948408015,16.8932,-26.1260032472,2.70935,-9.99956392679,0.0,-26.1260032472,-99.9,0.381751046597,2.71008686146,-99.9,-2.6763,1640,1.0
1641,0.0,36.4118,-99.9,1.06821,-68.3725122967,264.105,16.8046094961,16.8053,82.7273003159,2.60054,-9.99956392679,67.1668205068,25.9682102291,-99.9,0.330079151537,2.60019909651,-99.9,-2.59739,1641,1.0
1642,0.0,36.4118,-99.9,1.291,-22.6560492421,264.169,16.9043963607,16.903,54.8084521686,2.75874,-9.99956392679,38.7322507053,16.0762014633,-99.9,0.337980912249,2.75810822731,-99.9,-2.72816,1642,1.0
1643,0.0,36.4118,-99.9,0.947511,-29.6113270418,264.216,16.7016929494,16.7036,-29.6113270418,2.47985,-9.99956392679,0.0,-29.6113270418,-99.9,0.344169427298,2.48048316308,-99.9,-2.44728,1643,1.0
1644,0.0,36.4118,-99.9,2.33843,-72.0118821644,264.3,16.6943195439,16.6934,-70.2955186439,2.50224,-9.99956392679,0.85818176024,-71.1537004042,-99.9,0.390843962433,2.50296583554,-99.9,-2.45853,1644,1.0
1645,0.0,36.4118,-99.9,0.985695,-0.101186496992,264.361,16.8911488414,16.8917,-0.101186496992,2.72679,-9.99956392679,0.0,-0.101186496992,-99.9,0.319625055224,2.7272494631,-99.9,-2.71624,1645,1.0
1646,0.0,36.4118,-99.9,1.06302,-78.0624653256,264.418,16.8517802065,16.853,80.3194224795,2.68527,-9.99956392679,72.8034821889,24.7879723167,-99.9,0.329052065935,2.68381311105,-99.9,-2.65347,1646,1.0
1647,0.0,36.4118,-99.9,1.71336,-22.6520511499,264.462,16.9282014795,16.9291,50.6370760697,2.74248,-9.99956392679,36.6445636098,13.9925124599,-99.9,0.36838112121,2.7428973345,-99.9,-2.70262,1647,1.0
1648,0.0,36.4118,-99.9,1.07204,-13.5917602041,264.523,16.9594115205,16.962,46.7656421935,2.77148,-9.99956392679,30.1787011988,16.5869409947,-99.9,0.334264850875,2.77140503662,-99.9,-2.75126,1648,1.0
1649,0.0,36.4118,-99.9,1.62479,-21.8950604244,264.559,16.7263223015,16.7269,50.4895873945,2.45171,-9.99956392679,36.1923239095,14.2972634851,-99.9,0.350981896955,2.45167469365,-99.9,-2.41745,1649,1.0
1650,0.0,36.4118,-99.9,0.752382,-24.0970335695,264.589,17.030078414,17.0301,83.8094750979,2.85624,-9.99956392679,45.8792797797,38.9191271497,-99.9,0.314701114429,2.85641844321,-99.9,-2.83862,1650,1.0
1651,0.0,36.4118,-99.9,1.11831,-7.52582888376,264.632,16.8821978172,16.8831,-7.52582888376,2.64624,-9.99956392679,0.0,-7.52582888376,-99.9,0.336178668326,2.64612226775,-99.9,-2.60891,1651,1.0
1652,0.0,36.4118,-99.9,1.34333,-64.7115866287,264.68,16.9750423481,16.9749,41.0015207199,2.78447,-9.99956392679,52.8565536743,-11.8550329544,-99.9,0.340377227205,2.78536710483,-99.9,-2.74796,1652,1.0
1653,0.0,36.4118,-99.9,0.706863,-17.7600672563,264.76,16.7338545819,16.7347,-17.7600672563,2.49994,-9.99956392679,0.0,-17.7600672563,-99.9,0.323784072541,2.49979369906,-99.9,-2.47927,1653,1.0
1654,0.0,36.4118,-99.9,1.72899,-70.8198382556,264.849,16.9129646127,16.9129,44.6778367705,2.67599,-9.99956392679,57.748837513,-13.0710007426,-99.9,0.36230535003,2.6760508484,-99.9,-2.65194,1654,1.0
1655,0.0,36.4118,-99.9,1.04034,-15.3880302876,264.927,16.9673617075,16.9671,93.7611285955,2.77579,-9.99956392679,54.5745794415,39.1865491539,-99.9,0.329282863654,2.77589380583,-99.9,-2.76586,1655,1.0
1656,0.0,36.4118,-99.9,1.08312,37.1453709708,264.985,16.9182678566,16.9163,88.1255970389,2.66802,-9.99956392679,20.8241857881,62.1441565121,-99.9,0.339906071083,2.66845583727,-99.9,-2.64457,1656,1.0
1657,0.0,36.4118,-99.9,1.31707,-26.1913709507,265.055,16.8655010544,16.8658,81.086546061,2.58479,-9.99956392679,53.6389585059,27.4475875551,-99.9,0.333444064186,2.58459025403,-99.9,-2.55604,1657,1.0
1658,0.0,36.4118,-99.9,1.67097,-57.8104512678,265.109,16.8757623924,16.8757,71.3957109044,2.66252,-9.99956392679,64.6030810861,6.79262981828,-99.9,0.381394943059,2.66297714336,-99.9,-2.62074,1658,1.0
1659,0.0,36.4118,-99.9,1.67629,-36.4883649695,265.157,16.923060917,16.921,-36.4883649695,2.65991,-9.99956392679,0.0,-36.4883649695,-99.9,0.360705248389,2.66101094108,-99.9,-2.62273,1659,1.0
1660,0.0,36.4118,-99.9,1.32198,-73.2436070927,265.246,16.7789715231,16.7828,52.9454723679,2.46092,-9.99956392679,63.0945397303,-10.1490673624,-99.9,0.327857814933,2.45933537224,-99.9,-2.4298,1660,1.0
1661,0.0,36.4118,-99.9,0.85043,-24.8996888049,265.319,16.9142110878,16.9135,64.5579984749,2.59298,-9.99956392679,44.7288436399,19.829154835,-99.9,0.336885161689,2.59410421533,-99.9,-2.56356,1661,1.0
1662,0.0,36.4118,-99.9,1.23285,-30.292074975,265.395,16.9327043935,16.9329,81.8954610132,2.73407,-9.99956392679,56.0937679941,25.8016930191,-99.9,0.347868386444,2.73446250126,-99.9,-2.69565,1662,1.0
1663,0.0,36.4118,-99.9,1.26318,-53.1587667048,265.442,17.0939072894,17.0978,-53.1587667048,2.8797,-9.99956392679,0.0,-53.1587667048,-99.9,0.344283589363,2.87951479381,-99.9,-2.86839,1663,1.0
1664,0.0,36.4118,-99.9,1.6383,-71.9895245806,265.496,17.2538338092,17.2556,81.3964764711,3.04372,-9.99956392679,76.6930005258,4.70347594526,-99.9,0.353667019282,3.04454336417,-99.9,-3.01135,1664,1.0
1665,0.0,36.4118,-99.9,0.904175,-54.6852135068,265.545,17.002235499,17.0014,43.2154070039,2.82048,-9.99956392679,48.9503102553,-5.73490325141,-99.9,0.329912112018,2.81951982799,-99.9,-2.79622,1665,1.0
1666,0.0,36.4118,-99.9,1.49585,-21.083252575,265.624,16.7568636098,16.7589,83.9050498979,2.3956,-9.99956392679,43.9137412972,54.4706646913,-99.9,0.351276506923,2.39642361118,-99.9,-2.37194,1666,1.0
1667,0.0,36.4118,-99.9,1.27935,-8.84203916795,265.659,16.658796326,16.6584,90.1275959427,2.28307,-9.99956392679,40.7515724225,44.3972785262,-99.9,0.337583558644,2.28298401421,-99.9,-2.27478,1667,1.0
1668,0.0,36.4118,-99.9,1.86062,-13.5123017797,265.686,16.8970437005,16.8992,-13.5123017797,2.64244,-9.99956392679,0.0,-13.5123017797,-99.9,0.367487041526,2.64320774759,-99.9,-2.6299,1668,1.0
1669,0.0,36.4118,-99.9,0.842003,-67.1439784473,265.742,17.0181369068,17.0187,-66.3816298557,2.76691,-9.99956392679,0.381174295819,-66.7628041515,-99.9,0.316149270803,2.76588661219,-99.9,-2.73813,1669,1.0
1670,0.0,36.4118,-99.9,0.616461,-0.2,265.826,17.0399950645,17.0413,82.696410689,2.83983,-9.99956392679,34.5648951484,46.2195981291,-99.9,0.28938213461,2.83957701857,-99.9,-2.82122,1670,1.0
1671,0.0,36.4118,-99.9,1.83572,-7.90596208818,265.871,17.1134402351,17.1133,-7.90596208818,2.87846,-9.99956392679,0.0,-7.90596208818,-99.9,0.384719993617,2.87929391993,-99.9,-2.85655,1671,1.0
1672,0.0,36.4118,-99.9,1.28102,-65.1437073269,265.934,16.8963900097,16.8952,38.6063617494,2.62712,-9.99956392679,51.8750345381,-13.2686727888,-99.9,0.334270478807,2.62774366052,-99.9,-2.61798,1672,1.0
1673,0.0,36.4118,-99.9,1.46647,-10.9791778722,265.988,16.7927950424,16.7973,68.6988337754,2.49324,-9.99956392679,39.8390058238,28.8598279516,-99.9,0.344639147241,2.49255639045,-99.9,-2.48015,1673,1.0
1674,0.0,36.4118,-99.9,1.44695,-37.9761227301,266.0,17.0095655616,17.0099,32.3060792848,2.74256,-9.99956392679,35.1411010074,-2.83502172264,-99.9,0.338219076959,2.74345807159,-99.9,-2.73583,1674,1.0
1675,0.0,36.4118,-99.9,0.894261,-8.7076351262,266.1,16.9450283408,16.9467,63.0230659056,2.67487,-9.99956392679,35.8653505159,27.1577153897,-99.9,0.324499427753,2.67325973423,-99.9,-2.64751,1675,1.0
1676,0.0,36.4118,-99.9,2.4192,-30.2336769174,266.12,16.9343244979,16.936,88.8670640941,2.65509,-9.99956392679,56.1420223154,49.1631322036,-99.9,0.403772586383,2.65525878459,-99.9,-2.60458,1676,1.0
1677,0.0,36.4118,-99.9,1.26996,-45.0998699169,266.115,16.9710237314,16.9688,46.2949389746,2.73867,-9.99956392679,45.6974044457,0.597534528841,-99.9,0.336684069023,2.74069411409,-99.9,-2.69629,1677,1.0
