AverageEsReturn,QFunRegParamNorm,MinReturn,AverageAbsQYDiff,AverageAbsQ,AveragePolicySurr,MaxEsReturn,AverageReturn,AverageAction,MaxReturn,AverageAbsY,StdReturn,AverageForwardProgress,AverageQ,MinEsReturn,PolicyRegParamNorm,StdEsReturn,StdForwardProgress,AverageY,AverageDiscountedReturn,MinForwardProgress,AverageQLoss,Epoch,MaxForwardProgress
39.604034127,76.6596,-7.48298736474,0.49880842089,11.7764,-12.0784,76.0649040519,36.732952399,0.94452,68.4673072885,11.777432222,14.5275438404,0.144098638852,11.7724,5.24590898517,49.82,23.2935152251,0.10736759047,11.7745588669,20.1141145682,-0.203936101917,0.837695,465,0.390228180298
31.7156923436,76.7344,-6.06154359162,0.489968832152,11.8671,-12.17,65.2259040138,42.9467291693,0.946578,76.0838120224,11.8681923174,17.204909018,0.184770747237,11.8634,-4.77299578859,49.8919,21.5873875374,0.134399324216,11.8658194342,23.4749824417,-0.19626103195,0.798651,466,0.444343120504
36.2743924631,76.8403,-42.3879187138,0.494630357264,11.8634,-12.1607,71.879182339,10.1571836664,0.936538,65.2850071224,11.8633564292,19.1051283151,-0.0684762219326,11.8588,-4.4917484719,49.9495,24.7362156948,0.147145148674,11.8604027277,6.56258381525,-0.478187277456,0.858771,467,0.357074290014
27.6180101709,76.9146,-23.4857786137,0.496444409533,11.8438,-12.1565,47.6016677346,32.8180338994,0.935198,83.1062433462,11.8456324216,20.5750507242,0.10956914429,11.8392,7.95170373275,50.0047,13.8314479121,0.159875487304,11.8426811022,18.5880859966,-0.327208721328,0.871682,468,0.50010310463
24.8046012799,76.9676,-22.1281459139,0.478483587976,11.9039,-12.1906,50.9314911,24.8795610574,0.944001,67.6999385236,11.9042212698,18.3283025907,0.0465463288742,11.899,-12.515911482,50.0547,17.0715214731,0.141696367842,11.9010751004,14.8994703334,-0.315542864631,0.761696,469,0.379405285258
40.5179267468,77.0703,-8.74653822391,0.477582684704,11.8576,-12.1578,88.8629730315,38.8437341873,0.930465,84.544027645,11.8581031884,18.4722549558,0.155195813545,11.8523,7.60082745457,50.0832,22.2398557482,0.141068452089,11.8548210846,21.6937008202,-0.218174644794,0.72597,470,0.504810559183
41.6418780396,77.1756,14.3392457645,0.479863628449,11.8835,-12.1753,72.1245193606,58.7251914973,0.940747,101.692716611,11.8832081949,21.2560544095,0.318353543659,11.8782,-7.29457275452,50.1479,25.138599106,0.157365520143,11.8800359269,33.4767009233,-0.00861562783226,0.773971,471,0.649610416761
45.089273942,77.2691,-12.7920897188,0.473232215844,11.8544,-12.1415,88.4745485181,37.6236121044,0.950756,74.5251021912,11.8545622979,18.3672819677,0.148487491647,11.8483,11.5908915303,50.207,19.9240396126,0.142863296607,11.8506519609,21.0595566685,-0.245224958891,0.739147,472,0.432435852899
31.6730477273,77.3659,-0.91687052361,0.475046401192,11.8791,-12.1448,56.5286559993,41.9749715859,0.933308,83.9014053378,11.878462472,18.1383824871,0.177852725407,11.8726,-9.30408328802,50.2646,18.6693386372,0.140965678542,11.8741064732,23.1433565844,-0.155725657147,0.755708,473,0.506455657403
15.0602944459,77.4803,7.64981497865,0.474673910359,11.8298,-12.11,43.8295072786,36.6883543049,0.931144,69.7271545914,11.8301524653,16.180455935,0.147274939735,11.8242,-16.2487947268,50.314,19.2529486169,0.114952785585,11.8260271613,20.2868960687,-0.0531172044861,0.744088,474,0.395943022289
38.5548616546,77.5448,1.96635883995,0.460358649539,11.8801,-12.1475,94.3053832076,36.3553391861,0.947149,76.4413709005,11.8808634982,16.0618395908,0.136211544861,11.8744,-4.66305720988,50.388,23.7541299829,0.124094605231,11.8765462323,21.5153621929,-0.129358523828,0.687659,475,0.447371135538
42.0730512014,77.6497,3.31710701173,0.467082191797,11.868,-12.1421,95.5772149471,52.1322297445,0.941541,104.43911225,11.867992147,16.5937481954,0.257795579631,11.8596,17.1632264066,50.4452,22.2138313107,0.129112684467,11.8620335779,28.4041810797,-0.118622001305,0.724364,476,0.667005244842
33.0148087702,77.728,-4.17231000362,0.458904695654,11.8482,-12.135,65.5271592032,24.9430856142,0.949978,65.3939730183,11.846881414,14.3120564692,0.0673910634879,11.8408,3.47111736706,50.5011,17.5552950115,0.117592233218,11.8415986298,19.1834046158,-0.170471059001,0.658069,477,0.362607445404
36.4327749795,77.7935,-7.55811640676,0.463806289605,11.8813,-12.1559,72.2551133901,32.6329665104,0.93852,85.8732136158,11.8810936659,14.7489813661,0.12807213055,11.8751,-30.5396861269,50.5581,29.3122005127,0.111547532991,11.8773041746,20.9589854471,-0.192402643882,0.737529,478,0.530077876261
29.2656433459,77.8949,-21.1684179594,0.4610832081,11.8924,-12.1627,64.0038532783,10.7635400845,0.942347,61.995344152,11.8918424434,15.0579539114,-0.0528508427622,11.8851,3.82064318967,50.6138,20.4070264188,0.114537519741,11.8867099964,8.48078605118,-0.31004232827,0.699054,479,0.331511236769
26.6461609067,77.9856,-13.9374333458,0.450293650417,11.8496,-12.1132,43.7418969642,16.4731262224,0.948614,69.5803865851,11.8482520388,17.6806909498,-0.0158534374623,11.8417,1.98479862299,50.6839,16.1985988493,0.136537936604,11.8431327658,11.2530786673,-0.248414585817,0.669188,480,0.387022163321
33.3927281997,78.0501,-7.42985439799,0.453821767087,11.8329,-12.0953,58.1126289275,26.3013963702,0.950482,61.6576314717,11.8322935478,16.1733683934,0.0552534066315,11.8233,-3.80827561097,50.7255,19.6012840467,0.126288633532,11.8256309245,14.7664504537,-0.199914976189,0.665137,481,0.330678818059
26.6688441915,78.1112,-18.7455397927,0.452104678121,11.8198,-12.0782,51.1401323358,18.0844619079,0.972158,53.8044227043,11.8179567409,13.4914197648,-0.00774935872442,11.8112,5.1118142239,50.7653,13.9213480829,0.105154352023,11.8126797467,10.8192322373,-0.295721327908,0.683376,482,0.272634952745
24.3606453526,78.1961,-12.4676176195,0.439515771051,11.849,-12.1009,52.4693210615,16.2235805578,0.953064,60.0406414178,11.8471345791,14.7514320606,-0.0199613991465,11.8404,-6.27291410792,50.8125,18.9271086838,0.115132103042,11.8418324263,11.1775406339,-0.240931573953,0.612542,483,0.3245442205
16.238136344,78.2962,-8.09076354703,0.442368801535,11.8122,-12.0734,67.2456550803,33.7340636546,0.937923,99.7402284527,11.8112117417,19.4391243507,0.132056063932,11.8032,-12.9276186721,50.8464,24.6347210716,0.15278146645,11.8051638865,21.5581423638,-0.20835043472,0.647514,484,0.635889074992
39.2525251164,78.3703,-15.7305628822,0.438644875067,11.8117,-12.0618,85.1622836045,21.1481253334,0.951243,58.2039256003,11.8096575827,19.0855900664,0.0233328087626,11.8021,7.32744991298,50.8995,26.8019359315,0.147380921058,11.8032732281,16.2860601662,-0.258079091979,0.634432,485,0.309163736184
30.2179468889,78.4499,-40.4388021969,0.442710807231,11.8126,-12.0765,63.2127640638,2.95411036751,0.945647,68.2409422023,11.8124484668,24.3763926989,-0.117465066554,11.8029,-7.06011028369,50.9355,20.2483702667,0.186917892204,11.8055845846,4.57464994533,-0.446720719325,0.661852,486,0.383149661224
25.8993534812,78.5216,-10.9951934245,0.446584344839,11.8072,-12.0628,51.1210976344,35.9629625781,0.954903,87.9522139023,11.8052928469,21.5870400209,0.136202319482,11.7978,5.69074888063,50.979,11.2178355999,0.167059915563,11.7990212616,22.8404092057,-0.226875997232,0.689972,487,0.537706440791
22.7262450417,78.6087,-40.1262421303,0.438226534177,11.7873,-12.0468,71.1033547114,9.94419333326,0.943191,57.0551244606,11.7865057304,21.3746271045,-0.0608496418494,11.7783,-14.6752403541,51.0319,27.1427825681,0.167950163637,11.7801731179,8.45648151132,-0.459288872176,0.652221,488,0.307135016294
15.4652685806,78.7089,-42.6277970522,0.440717167616,11.7771,-12.0401,63.265754354,-6.4323374227,0.948362,46.1029580444,11.7760284186,19.8443131917,-0.194722864223,11.768,-21.3498224648,51.0657,24.7430737987,0.153477786489,11.7698460412,-0.595365932702,-0.478150012947,0.690803,489,0.210581493343
3.39498801752,78.7846,-12.2945383662,0.431490497468,11.8162,-12.0903,39.9139696203,30.9557196121,0.962237,66.2330367778,11.8156420486,17.8986875694,0.0932218493882,11.8086,-27.6001794627,51.1182,22.0979587936,0.139140947473,11.8107685065,17.4699528538,-0.240113248628,0.642693,490,0.365785083812
16.237140069,78.8605,-10.4828481636,0.427054242014,11.7587,-12.0037,36.3713914945,21.2918755141,0.945395,76.3122038193,11.7575959229,17.8632472863,0.0206138543204,11.7505,-14.3349095478,51.1874,16.727793278,0.138190248174,11.7519270988,13.1773267476,-0.225843823902,0.634617,491,0.448238507051
-0.871985479268,78.9535,-52.6615130368,0.426746863902,11.7751,-12.0302,78.338196915,15.6298140461,0.953345,93.1976055923,11.7750307618,30.7570516624,-0.0171798971463,11.7664,-56.3014542469,51.2323,34.1876280114,0.237641184936,11.7688624527,9.05112769113,-0.556225269927,0.615842,492,0.578658933579
38.7607885726,79.0356,-12.065497041,0.420387588321,11.7281,-11.9607,89.7324231715,41.2685532097,0.956787,90.9501858662,11.7273151221,20.023677614,0.175989089736,11.7193,1.28602863621,51.2799,26.6337549027,0.154952399579,11.7210118166,23.7170790629,-0.239301039111,0.618089,493,0.564161532165
15.8502830707,79.1367,-47.3372518509,0.414564150976,11.7649,-12.0049,68.5139289773,-15.9718694974,0.96192,24.0593944274,11.763558107,15.3701013568,-0.268451011736,11.7565,-33.6495176661,51.3135,32.0946094668,0.119298599573,11.7575637659,-5.57553640904,-0.505918009869,0.570728,494,0.0400988642928
-5.96597937134,79.2425,-24.974277326,0.419690547504,11.7086,-11.9326,24.069518936,6.14533336898,0.945438,84.9533985792,11.7078207134,18.0596673593,-0.0909928339478,11.7001,-35.0416391175,51.3597,17.4929978809,0.140444882117,11.701940005,6.32161563167,-0.3360612704,0.613044,495,0.51685260834
5.37640827421,79.3086,-13.9980921955,0.412167681088,11.6944,-11.9296,26.4578673137,45.4438938747,0.962932,97.3832459377,11.6935703954,21.2343321105,0.20719495966,11.6857,-15.6342671578,51.4098,13.8017350464,0.163843399526,11.6874795091,24.3599230159,-0.255462843244,0.583148,496,0.609407531152
19.8733191758,79.4037,-16.9298635841,0.407730020257,11.6601,-11.8848,59.9703041069,19.9759957502,0.957279,61.9029879783,11.6585385046,17.8604531244,0.0172335132499,11.6509,-18.3671080653,51.4412,23.9185206454,0.138022153652,11.6522737532,14.6407226348,-0.267835489171,0.58206,497,0.337219499699
17.1554488276,79.4765,-21.4975602417,0.409274159794,11.6431,-11.8577,63.6505617337,7.87629469475,0.94846,56.5730336863,11.6417026608,16.3510787834,-0.0763254163234,11.6347,-22.7120455873,51.4911,24.3502944826,0.126067998475,11.6357041473,7.8613716645,-0.305341006317,0.597904,498,0.295662611965
-2.01489281554,79.5509,-29.3572920545,0.407362670418,11.5876,-11.8043,60.6918325062,8.7331588579,0.931622,69.0736603081,11.5870795115,22.7779092623,-0.0750788962648,11.5783,-47.626233729,51.528,28.8650395843,0.175211360591,11.5806265475,7.45698716378,-0.371840558534,0.591833,499,0.390148525427
9.25584208271,79.6333,-57.2316653758,0.40583550628,11.5556,-11.7766,52.9761455238,-30.6631776242,0.956052,0.39818587745,11.5536466953,9.95117090525,-0.374881193115,11.5469,-34.5612520712,51.5645,31.4659384215,0.077967863993,11.5478292858,-13.3669678337,-0.591516886397,0.581193,500,-0.14073401645
-15.1202731567,79.7369,-49.170354708,0.396255364489,11.5367,-11.7554,6.89738735059,-22.6634917066,0.949591,63.2260946702,11.5343487048,20.4100788895,-0.310819872113,11.5271,-36.6676114554,51.608,14.4145049171,0.156593241023,11.5281463677,-9.82170989197,-0.511797110461,0.531968,501,0.339928162777
8.04270022054,79.8213,-37.3156754326,0.397979550732,11.5115,-11.7285,48.6865331055,10.1916937065,0.956457,51.5972766182,11.5098863796,17.1117049248,-0.0600979498679,11.5022,-41.9120357952,51.6711,30.9321081401,0.131383341143,11.5039796575,7.34004721384,-0.437363484586,0.565847,502,0.249851199725
9.86426373732,79.8908,-52.9441434215,0.395337635286,11.4506,-11.6566,69.4907062056,-33.4031673415,0.947834,-7.21716790984,11.4495389909,8.99602807858,-0.395550713023,11.4411,-44.0926027718,51.7084,32.5047092505,0.0709369803771,11.4428293438,-15.1686222786,-0.543093421401,0.551581,503,-0.195324731263
-12.6917229287,79.9828,-46.535747732,0.395850307959,11.399,-11.6075,47.615828316,-1.23444630573,0.961667,46.7012989328,11.3981111473,19.6982163737,-0.159813295085,11.3896,-40.9166628163,51.7444,26.5576735264,0.152241366297,11.3914960066,-1.6021372453,-0.51083053414,0.591845,504,0.208468533072
11.7333425003,80.0381,-26.7715687366,0.380864141896,11.3973,-11.6035,63.9150438432,11.7913312667,0.958622,85.3543901011,11.3959453274,19.2184882852,-0.0507212340448,11.3891,-31.308098797,51.7718,26.9428763584,0.14805394452,11.390248526,8.50934849929,-0.35182782613,0.500199,505,0.516242288667
14.0825340697,80.1058,-9.21481226366,0.386560006236,11.3556,-11.5679,63.5348025437,28.2700461452,0.954943,63.1004623536,11.35413032,16.8592830095,0.0756013678501,11.348,-22.0295088976,51.8227,23.3938072176,0.128776066461,11.3491187823,17.0916614836,-0.213481823868,0.554141,506,0.346001372159
8.38279984514,80.185,-33.9698915064,0.383118596086,11.2849,-11.501,49.5600430731,11.3037622416,0.939734,63.0421039513,11.2836183397,23.3554085582,-0.0542858801296,11.2768,-29.356549196,51.8528,23.0696597746,0.179372867461,11.278752543,7.83005268811,-0.415582812129,0.527268,507,0.34427267115
2.58598163355,80.2768,-17.1040343384,0.382287527246,11.2744,-11.489,27.5559655325,25.9826940439,0.931634,60.3711757205,11.2728132885,16.221410288,0.0550429510696,11.2665,-32.5558833928,51.8956,20.1119333698,0.125172474966,11.2674723927,16.0009844513,-0.277350556907,0.540861,508,0.319628122045
8.6699445565,80.3453,-1.25707306735,0.380597524673,11.247,-11.4537,52.0545512232,46.4155144413,0.945888,91.6128970062,11.2448218658,17.2843410557,0.212893253252,11.239,-28.1383740741,51.9368,25.0047326012,0.13290241918,11.2400448368,26.1957425067,-0.156508754449,0.553823,509,0.567098047411
49.9920419892,80.4097,28.2614657227,0.367565583664,11.2364,-11.4191,97.53771906,62.8193588072,0.953627,99.4853229575,11.2342668627,14.0330939066,0.342505228643,11.2288,24.1732922601,52.0007,21.2129683623,0.108862957421,11.2293116517,35.9162256322,0.0781517820495,0.468146,510,0.627270658082
17.0902208184,80.4898,-10.1545799636,0.37633341366,11.1269,-11.3208,75.4511251214,14.5505198177,0.94783,64.4798137678,11.1238179211,13.9033525655,-0.0256300323047,11.1159,-20.8266866626,52.0491,32.2413632779,0.106102341989,11.1165562936,10.1870920559,-0.215506670272,0.526278,511,0.355357349703
31.9933702385,80.5501,-15.971057097,0.367284285283,11.119,-11.3058,69.7271413764,18.5252201015,0.944485,69.0401917119,11.1174171645,18.7945064575,0.00591171259057,11.109,-0.25454625998,52.1096,20.6626290097,0.14548015026,11.1103112687,14.3433924957,-0.268712608452,0.484016,512,0.399185700261
20.5236327141,80.6295,-33.003893282,0.363506471405,11.1094,-11.2945,50.7872950997,20.7735596908,0.943948,77.1450505013,11.1068332539,20.6172379749,0.0147736344385,11.098,-7.45585860923,52.1745,20.6587642021,0.158860382686,11.0987854341,13.3185345475,-0.40320572396,0.465032,513,0.456016380876
16.2702114249,80.728,-23.736971416,0.366623240945,11.0271,-11.2161,70.5752605466,16.2466359455,0.929914,59.56786796,11.0241623413,17.2105950526,-0.0177864013747,11.0146,-10.4303667428,52.2271,25.6390644276,0.13360521964,11.0150331405,11.26884128,-0.329992293719,0.478375,514,0.319548390838
38.2318987591,80.8104,-10.723740163,0.375331733263,10.9996,-11.1862,68.2283405946,29.4948688505,0.939616,81.3240342572,10.9972309958,19.3393274367,0.087640563905,10.9875,-2.85680269645,52.2766,23.861868924,0.149838881774,10.9885036447,19.8826209529,-0.22494280492,0.536367,515,0.482017162545
38.2457446468,80.8865,-19.321275361,0.370757671043,10.9381,-11.1345,85.3577249847,48.9778055414,0.93763,95.4401549352,10.9344796347,18.3873219919,0.236018951163,10.9243,-14.0610718699,52.3304,32.742539675,0.14155200456,10.924478667,28.278517261,-0.285375537206,0.487676,516,0.593578752255
39.206546698,80.9548,7.0318771659,0.361396257151,10.9479,-11.147,74.4163603932,59.7130795091,0.947913,89.6480513591,10.9454729051,12.9499566098,0.320987028012,10.936,20.0145400192,52.3661,14.7623469314,0.100949417521,10.9364871215,34.3935209054,-0.0911883283757,0.460847,517,0.556065885485
33.3081701436,81.0203,-16.4072632836,0.367268513609,10.9383,-11.1318,91.0922001586,28.5289098383,0.947075,69.513474741,10.9363683472,16.3408416304,0.0765494246919,10.9249,-28.0870661995,52.4273,30.5098496771,0.12629736694,10.9259390358,16.7902629527,-0.274138252569,0.489616,518,0.391363337988
31.9341533611,81.1174,-23.5172725376,0.365915051993,10.9214,-11.1179,67.4481914147,14.664642436,0.940052,63.7449141299,10.9182468223,19.4993909386,-0.0290259686657,10.9101,0.294102435119,52.4868,21.1872111947,0.151424815644,10.9106888037,10.3394362602,-0.324943288128,0.468458,519,0.35255947186
21.7541643004,81.1886,-23.9855076699,0.375067508414,10.8532,-11.0629,46.2860023873,14.0911482936,0.939834,68.3679265564,10.8505169117,19.350526501,-0.036642593022,10.8407,-38.7787670364,52.5212,23.4578806821,0.149941051381,10.8406161484,8.98321173267,-0.335739436172,0.563646,520,0.389591337902
16.01300359,81.2879,-37.4978713252,0.368256604194,10.885,-11.0993,54.8634642342,-5.37165122403,0.955223,38.0142533828,10.8827349935,14.0738023328,-0.1867630601,10.8744,-11.780272433,52.5596,20.3900597637,0.109333286027,10.8752864945,-1.30579269709,-0.438625528834,0.508658,521,0.149586478774
17.343071194,81.3489,-27.5291813734,0.365399895438,10.846,-11.0607,33.8982114382,5.71036529467,0.957807,65.0192684182,10.8438685007,16.6022137153,-0.102656536496,10.8363,-24.6167030433,52.5903,19.3505993108,0.129741887151,10.8366963089,4.19320616035,-0.364286654272,0.487175,522,0.360478497618
35.9400783729,81.4048,-32.0258861428,0.364997236841,10.8467,-11.0431,71.1500375192,-0.960053296277,0.954971,56.9018121652,10.8448307476,18.7235267014,-0.149280222858,10.8368,-3.2587548983,52.6222,24.7960894266,0.145648221161,10.8374699522,2.86311365276,-0.391564322236,0.510306,523,0.301040756952
21.2972790538,81.5233,-8.49839736509,0.370357385703,10.7994,-10.9928,71.6770198162,31.0414344876,0.943713,65.4841766396,10.7974281488,14.9015214652,0.0975096553462,10.791,-16.6916039203,52.6723,31.6344010203,0.115428528102,10.7913501333,18.607086457,-0.210115409669,0.524892,524,0.363203868959
24.3371733214,81.5866,-19.712058222,0.361202800761,10.7636,-10.9706,62.3864116108,35.2289591911,0.937204,86.0422054883,10.76126035,21.2151682929,0.127871226167,10.7549,-3.575433462,52.7219,16.6548279398,0.164116554914,10.7554880053,20.3898849902,-0.294448627052,0.474934,525,0.517180721343
30.0514991729,81.6642,-16.9702486427,0.362617416675,10.7594,-10.9611,67.265864452,10.2586368075,0.958409,71.9615741785,10.7577890698,16.8857207342,-0.0653393826835,10.7521,-11.2488389537,52.7707,23.6675903286,0.130409838173,10.7527289354,7.2332088012,-0.278417255776,0.503256,526,0.417254503769
26.4365645161,81.7421,-43.4425761717,0.358920703305,10.7329,-10.9333,84.2139937003,8.75081885083,0.960544,69.8769512271,10.7311847602,20.387868561,-0.0790669448694,10.7258,-17.6890495594,52.8286,34.0900263738,0.158100440282,10.726337144,6.26143374618,-0.488034275876,0.481033,527,0.397942318073
24.8434797435,81.8034,3.67462515598,0.350100602536,10.7259,-10.9215,68.8887431849,40.5522934216,0.945596,77.3919355334,10.7251718506,16.521953983,0.170475592196,10.7194,-16.5534148833,52.8646,26.6915812336,0.127577177578,10.7206357615,24.3040287847,-0.113948938289,0.443031,528,0.455907785373
13.8782323742,81.8876,-14.2735289538,0.359459853972,10.6922,-10.8803,47.5534236603,23.734403772,0.952523,68.5639555507,10.6894375576,17.6867787284,0.0389554343654,10.6846,-10.3830415657,52.9207,16.2241374133,0.135671785308,10.6846151305,14.9113885387,-0.243697420252,0.493399,529,0.384492406114
20.5538581896,81.964,0.969408852803,0.35720059309,10.6354,-10.8195,45.9064737227,63.7017156445,0.967639,96.9349499644,10.6331212911,14.5276026505,0.349312886006,10.6278,-43.9870363785,52.9863,24.041762342,0.114338985588,10.6281087339,35.792202357,-0.143683302824,0.479356,530,0.608923428025
25.4435564454,82.0322,8.40939063282,0.350964498153,10.6049,-10.7923,73.0971178443,51.6447540028,0.941612,102.384109322,10.6029087845,16.8473983662,0.254786191119,10.5968,-42.1095377431,53.0429,33.1396020757,0.130892299485,10.5972745674,29.5619944813,-0.0772354895468,0.461734,531,0.651536029908
23.8683737083,82.1121,-12.328039838,0.36283921174,10.5836,-10.7666,63.8272222221,32.0361245182,0.948244,63.7734215781,10.5803183051,17.0847619687,0.10219723338,10.5752,-14.0523585319,53.0754,22.7646705843,0.133398953261,10.5750466467,17.8844626613,-0.243518264459,0.507683,532,0.352741797498
22.191024432,82.2154,-9.24447533727,0.348453297224,10.5471,-10.7362,90.875168791,36.2514941094,0.955761,84.7184584529,10.5433660337,18.3238474474,0.13456704487,10.5386,-15.9931317657,53.1213,30.0354343768,0.142035050148,10.5379175586,20.971260452,-0.214547491263,0.445497,533,0.517224350302
49.7489750531,82.3087,5.82117055421,0.347671356487,10.5319,-10.7306,84.2903259696,64.238487912,0.969618,88.7590060676,10.5303562722,16.3565156783,0.351036700733,10.5245,19.375628454,53.1657,19.3109539067,0.128314066312,10.525291179,35.2077998484,-0.102578128481,0.46576,534,0.549226937965
37.0389581757,82.3874,-21.3277729663,0.352746364618,10.5097,-10.6991,87.0171846844,61.2580486026,0.960572,95.130703573,10.5068674965,15.9709853524,0.328015406374,10.5018,-2.03914732815,53.2057,28.0580954356,0.124853656438,10.5021300965,33.5476302935,-0.308856859617,0.462958,535,0.593437236547
42.0012584924,82.4769,-9.4852212353,0.351947585906,10.5219,-10.7036,70.445630077,36.5282183643,0.946159,86.2585849682,10.5197550575,20.8339640647,0.139207762235,10.5153,5.51915867015,53.2399,21.5262056414,0.160190536769,10.5154746364,21.2995306192,-0.213577415174,0.452846,536,0.527546083021
40.8765458606,82.5457,-35.3561762411,0.346173674721,10.4324,-10.6145,84.2268128082,1.99706482539,0.955422,37.1543398599,10.4292274096,14.4981498545,-0.129389439639,10.4239,6.3587139261,53.282,21.7975013912,0.112602367085,10.4243229474,3.4888337654,-0.417758743148,0.435959,537,0.142106894764
10.6924607871,82.608,-20.920788319,0.345641438772,10.4081,-10.5968,54.9300470066,15.9451255623,0.958195,73.418213905,10.4053626882,18.0275700918,-0.021348322268,10.4008,-13.9584173178,53.3126,19.5995376616,0.138920976918,10.4006071328,10.7049751624,-0.301330507102,0.439001,538,0.422884036805
19.0244121145,82.6711,-11.9609533047,0.344857076006,10.3842,-10.5681,42.7910166908,31.8397472218,0.931941,70.1881147183,10.3822879228,19.5828485543,0.102756414903,10.3771,-8.1261218615,53.3526,17.1083276347,0.151453694458,10.3774524571,18.9841708666,-0.238820937508,0.457658,539,0.399611490113
39.1623376439,82.7332,-29.7671723358,0.344838323775,10.3447,-10.5222,76.9857559308,-7.87062730288,0.953008,30.0134458344,10.3426830749,12.2916630267,-0.202637171807,10.3379,-7.96528944705,53.3918,24.6852307892,0.0964082777964,10.3383832389,-2.54247173786,-0.358957984918,0.442521,540,0.0857122838665
20.2913490237,82.7989,-2.46035915868,0.348102333577,10.3142,-10.5004,70.084346364,38.9265140855,0.962902,86.0849481528,10.3113728206,19.8684594815,0.157437856823,10.3072,-16.354683458,53.432,29.2580524026,0.15309665433,10.306849149,23.3487130443,-0.164801894238,0.458955,541,0.52314674602
22.7323654514,82.8655,-23.4120183454,0.346076251288,10.3173,-10.4987,66.3234903054,18.574289909,0.943143,69.6554907793,10.3153247684,22.977518852,-0.00353358012815,10.3096,-11.9409567303,53.4536,26.4155783996,0.178372023404,10.3101212343,11.4076077891,-0.331357087869,0.455247,542,0.390881906543
32.2523141076,82.9378,-32.0610015702,0.339419508299,10.2761,-10.4557,63.7185207575,10.1537324513,0.949075,49.4431274731,10.2745271922,19.9670805541,-0.0621264127451,10.2695,-2.70358152298,53.5039,23.0039747121,0.154336011247,10.270184803,9.32915095159,-0.392470672558,0.431044,543,0.247519246565
12.4876090287,83.0009,-32.7485303656,0.344750915712,10.2367,-10.4221,58.3813602109,14.3255653875,0.955899,61.8445316483,10.2339408466,18.0207928541,-0.0336784207079,10.229,-26.7482067352,53.5513,25.1349634553,0.139746447176,10.2285491722,10.4353856509,-0.397473443767,0.459068,544,0.335462181685
19.2813976713,83.0897,-21.9630955509,0.349252867594,10.21,-10.3978,70.2500107323,27.6967370037,0.942563,81.4016379476,10.2088462793,18.7876581508,0.0716364691408,10.2038,-20.137331305,53.5736,21.872024364,0.145383460304,10.2046072422,16.818548374,-0.314896412728,0.476351,545,0.484762334736
16.971361785,83.1663,6.76536479528,0.336473546485,10.1933,-10.3755,37.1934909044,50.6630855776,0.947895,86.808320592,10.1908256266,16.8485678962,0.244977102749,10.1867,-7.86035081395,53.6129,15.3769667689,0.131230453195,10.1868445303,27.858364641,-0.0961108936237,0.43226,546,0.525039501091
27.6003394887,83.2356,-30.4307639431,0.331491891354,10.1505,-10.3241,51.5154521696,14.458696585,0.948019,80.9420916904,10.1484232428,23.0588296088,-0.0326746144751,10.1443,-11.7851113162,53.6661,20.6647858121,0.178437996421,10.1445149173,10.2795200964,-0.380620752217,0.399436,547,0.484829889933
28.4198641497,83.3229,-32.7626868682,0.328739269812,10.1469,-10.3313,58.6242285756,19.712223756,0.95411,73.4182690533,10.1454031236,23.9952801257,0.00881991977185,10.1412,-17.6648474239,53.7021,25.4394953977,0.184681300929,10.1415169316,12.9573932963,-0.40037196188,0.395625,548,0.423795965693
15.0456372787,83.4075,-23.5491529914,0.33290865701,10.1071,-10.2853,55.6723968704,25.7544838535,0.957058,68.8938026168,10.1045556182,23.6172157109,0.0547558320422,10.101,-28.1463810786,53.7561,22.060864684,0.183622779261,10.1009684788,14.0360912201,-0.332452447622,0.405986,549,0.392856602276
30.9789836245,83.4756,-8.17449169092,0.335699104704,10.0694,-10.2444,72.1480070966,28.2676230519,0.948483,63.1837406687,10.0673674363,15.1123748801,0.0802231360337,10.0634,-16.6400823407,53.8102,26.9446840289,0.115637949316,10.0634895524,15.7696383634,-0.211883667676,0.423071,550,0.341254985006
19.9136171608,83.57,-15.244285735,0.334838204313,10.0286,-10.2067,59.9067949424,28.1893905454,0.943012,66.5215366823,10.0271903401,18.8134037099,0.0721591003628,10.0221,-7.05889189505,53.8703,21.8272662312,0.145657692194,10.0229702747,16.3841184474,-0.26633853558,0.422429,551,0.37089236873
31.6956591394,83.6234,-27.2215884519,0.329842590169,9.99525,-10.1735,54.52299041,21.5300522896,0.96946,59.1021684725,9.99287006915,18.7753242025,0.0398043098619,9.9891,4.98574842812,53.9099,17.8649191429,0.147760772746,9.98863476675,12.0900970926,-0.357135662769,0.396415,552,0.326114164843
9.37197302142,83.6727,-20.3778957531,0.32958412345,9.97089,-10.1519,40.3691371912,14.0522207997,0.957233,61.0505660658,9.96860307472,18.0278417417,-0.0282716099289,9.96393,-29.6577862977,53.9526,18.4219470373,0.145524874678,9.96443952814,8.68654618318,-0.309766442206,0.404593,553,0.32879732844
24.3086626947,83.7321,-9.17544142922,0.333991097231,9.95548,-10.1213,51.7779090349,34.312200824,0.955134,72.942022443,9.95236563065,19.6613680573,0.118064380585,9.94803,-6.93796150915,54.0185,20.9873346196,0.151693669315,9.94749401606,18.6712926653,-0.218680668329,0.423718,554,0.415110371467
