StdEsReturn,MinEsReturn,QFunRegParamNorm,AverageEsReturn,PolicyRegParamNorm,MaxEsReturn,AverageY,AverageAction,AverageAbsQYDiff,AverageAbsY,AverageReturn,AverageDiscountedReturn,StdReturn,Iteration,AveragePolicySurr,MinReturn,AverageAbsQ,AverageQLoss,MaxReturn,AverageQ,Epoch
319.17649351,4.93794890146,173.269,292.020253279,135.434,954.182782433,25.8626633898,0.999671,0.67682242143,25.8743549876,725.440136604,183.611958198,389.59189628,2102,-26.0872,290.000627336,25.8762,2.09515,1946.78260623,25.8604,2102
269.75201197,15.528925239,173.308,479.434883217,135.418,876.680193314,25.9755148575,0.999729,0.678581205442,25.9893354812,1356.75293326,167.822176023,1182.35384955,2103,-26.208,199.332291402,25.9921,2.03329,3439.08732037,25.9742,2103
306.118720905,-0.586520607663,173.351,273.27769858,135.41,905.593274377,25.9558803773,0.99983,0.705846876642,25.9696495352,9.0153369639,7.58172717912,2.04759475978,2104,-26.2123,6.44950698318,25.9703,2.42134,14.3687710217,25.9533,2104
266.163736726,0.396354615194,173.384,188.646468571,135.422,881.763432574,25.9245345304,0.999643,0.694776585631,25.9395341105,1048.89554126,218.707672127,783.95172242,2105,-26.1484,14.3241663381,25.944,2.18905,3614.2076119,25.9229,2105
193.95062608,4.01465360367,173.41,131.763856053,135.444,617.473052034,25.9773315094,0.999739,0.70385189069,25.9935928774,1685.29501534,246.290969295,859.122205233,2106,-26.2103,622.133693709,25.9992,2.13395,3537.70601891,25.976,2106
274.566391945,4.36641434627,173.442,227.003221929,135.466,761.880308542,26.0031136696,0.999832,0.701149768079,26.0205894977,10.4254741436,8.51777175622,2.51625010058,2107,-26.2227,7.35669472378,26.0236,2.24791,25.9142005453,26.0008,2107
180.585305558,-1.3444651099,173.453,115.730298933,135.453,516.747899797,25.9997106931,0.999863,0.719748865303,26.0166947183,4.06001032459,3.18302510322,1.25143915965,2108,-26.2258,1.58912122167,26.0204,2.47941,12.761536798,25.997,2108
208.827146445,2.31222364521,173.504,137.767663211,135.47,609.566491448,26.008654276,0.999923,0.720504889725,26.0264789286,14.5138979428,9.63198595646,60.0501333366,2109,-26.2242,8.71870867043,26.0329,2.57547,1115.91455585,26.0091,2109
308.525233057,9.51967231062,173.552,197.356249882,135.467,1059.99670164,26.0468394502,0.999872,0.717696976303,26.0634498915,15.7544201103,9.18244608757,106.349907314,2110,-26.2807,8.69226217219,26.0676,2.4001,2155.7413524,26.0462,2110
217.786731974,9.19477933427,173.573,277.087199013,135.491,576.964115003,25.9843885672,0.999658,0.741054997178,26.0008254425,2353.98681805,229.687788508,733.120293098,2111,-26.2501,872.558810513,26.007,2.46748,3105.91738941,25.9835,2111
353.698882642,19.3615801409,173.597,435.247522339,135.484,1084.5399517,26.0593297102,0.999749,0.724572164642,26.0785538969,1670.95735125,227.211528407,793.054760432,2112,-26.3124,658.184450357,26.0817,2.41567,2976.16893359,26.0568,2112
223.994164174,79.3467253009,173.603,333.851170922,135.499,727.868444113,26.0917855948,0.999647,0.725795487683,26.1108101606,1905.35943977,174.390525172,1268.3059956,2113,-26.3473,11.4021504437,26.1162,2.51908,3030.13135628,26.09,2113
353.435818778,305.010876252,173.675,770.595369615,135.507,1160.86341332,26.0547361911,0.999538,0.735328242214,26.067593395,2136.70415564,209.431346185,812.803393097,2114,-26.2934,554.072339209,26.0706,2.68914,2770.04830171,26.0516,2114
408.998206299,26.5721253954,173.73,529.801030804,135.547,1355.7445805,26.1464267924,0.99971,0.714979138587,26.1602127686,2845.72871706,237.92367258,403.508214261,2115,-26.3792,1704.40952655,26.1662,2.3709,3266.3796791,26.1443,2115
242.769189025,5.07155774391,173.776,201.019314254,135.553,657.026029876,26.2378619224,0.999742,0.71330134045,26.2488770592,101.549565828,15.1604951534,474.587655445,2116,-26.4673,2.49500873396,26.2552,2.31632,2994.79754461,26.2365,2116
402.691565276,9.24491099554,173.807,413.219178873,135.592,1078.78473597,26.2035746203,0.999682,0.703678782121,26.2157583616,710.952026815,53.9596724612,1175.00362372,2117,-26.425,2.4360493848,26.221,2.35059,2963.06406324,26.2025,2117
184.655383523,4.40906230008,173.854,255.772457725,135.594,463.276881835,26.1638550768,0.99978,0.698081963415,26.1786912257,498.856616484,66.6819683536,924.481311163,2118,-26.3965,4.64720847819,26.1844,2.23151,3039.00702581,26.1635,2118
371.625869125,3.30758778401,173.866,342.955251302,135.61,1110.91218071,26.3279759237,0.999967,0.695543753351,26.3419940812,9.39563473213,7.69507245514,0.625141099928,2119,-26.5617,7.15116607787,26.3451,2.2125,11.7148160319,26.3251,2119
197.809018746,204.087615637,173.883,548.92862228,135.654,775.749363366,26.2338826469,0.999711,0.710330919266,26.2509717105,1132.76891586,209.604705439,671.083296741,2120,-26.4769,271.91446219,26.2552,2.22722,2578.48927987,26.2328,2120
353.378153485,14.6616439056,173.961,362.394178354,135.688,955.432345276,26.2682685525,0.999658,0.724969376034,26.2853853245,1779.96764603,214.508147553,634.341489134,2121,-26.5037,816.955528966,26.2901,2.57429,2691.9623118,26.2654,2121
680.855779771,127.695278177,173.966,751.421216588,135.741,1698.5568474,26.3475791449,0.999664,0.679497352615,26.3653189302,1717.11363594,217.866147529,679.698988467,2122,-26.5736,571.810343659,26.3696,2.02503,2735.09744342,26.3459,2122
324.986311979,320.743581264,174.014,615.269190955,135.789,1189.02775639,26.3844842584,0.999618,0.711078677149,26.3979076144,1273.22782619,213.200013349,708.90566399,2123,-26.623,456.019494939,26.4022,2.47021,2550.92710545,26.3824,2123
259.585488503,39.6835238115,174.028,387.095501719,135.806,739.399926937,26.3457986812,0.999546,0.696197043527,26.3581758295,1260.57508478,206.889788157,738.156933148,2124,-26.5941,456.940013437,26.3638,2.34956,2849.2712605,26.3447,2124
183.657929563,344.78303316,174.025,549.590586807,135.84,892.844489263,26.2647648188,0.999615,0.690651882985,26.278076293,1043.53358553,188.797682318,811.917328321,2125,-26.5054,207.690271515,26.283,2.07528,2678.51416608,26.264,2125
341.351547917,241.001099809,174.08,642.795494906,135.877,1075.43018823,26.3710502202,0.999654,0.701233321572,26.3792211325,1098.84949636,199.752997746,747.896448452,2126,-26.6176,223.977104805,26.3843,2.37379,3009.9827479,26.3695,2126
316.137135282,12.4049449925,174.118,361.054559421,135.904,946.158949278,26.4455573933,0.999672,0.693055110919,26.4577060592,295.896425477,134.779043793,123.812100673,2127,-26.6798,172.609265371,26.4632,2.30399,704.27935483,26.4447,2127
89.4825648423,-3.63747045969,174.151,114.837623084,135.958,274.985669749,26.4531240803,0.99971,0.689150723311,26.4660539895,230.399587323,125.258782462,47.1479039128,2128,-26.6788,164.124411391,26.4712,2.32867,478.999121194,26.4503,2128
334.372152051,10.5032609222,174.162,247.710255967,135.983,1183.37881417,26.3837571849,0.999749,0.683635530107,26.3955382918,589.946618154,177.702174994,321.795289895,2129,-26.6103,240.714297075,26.3996,1.99736,1733.47584149,26.3814,2129
173.797490458,8.05230898217,174.203,176.74513019,135.994,483.974951207,26.4428443105,0.999701,0.688082432009,26.4547770726,397.275998748,147.880840862,187.074921085,2130,-26.6467,191.927937187,26.4628,2.36208,966.970990424,26.4434,2130
198.950922454,58.2953754174,174.253,354.513729587,136.004,625.789150495,26.5106721463,0.999681,0.719661576721,26.5239207679,314.471607354,132.518524736,162.029068447,2131,-26.7311,66.441908546,26.5258,2.48724,748.291871236,26.507,2131
363.884440245,-3.75191002869,174.318,256.301490345,135.994,1094.95456359,26.3073275173,0.999615,0.717465980801,26.3188668976,251.57542118,113.407322351,129.622095601,2132,-26.4936,62.0326384086,26.3276,2.58836,654.623571915,26.3092,2132
136.671966037,2.12464426881,174.337,122.94466109,136.062,415.836854846,26.3237044836,0.999713,0.732559450064,26.3345212458,234.664568655,104.941708754,167.406064333,2133,-26.4485,55.1854410883,26.3389,2.51965,976.606787857,26.3217,2133
200.611505806,4.72985957959,174.36,239.192399443,136.07,515.168042001,26.239558326,0.999619,0.739032862602,26.2522621084,694.93003311,157.24978911,411.437155441,2134,-26.396,207.13513454,26.2545,2.52267,1788.2137616,26.2359,2134
261.266663647,164.964334423,174.391,506.752849578,136.117,936.429926664,26.2677941181,0.999574,0.724069471916,26.2812423999,1529.78303005,182.2743774,788.85187149,2135,-26.4766,237.946195473,26.2851,2.28312,2726.78733276,26.2653,2135
264.730894958,15.0362639962,174.443,290.633777785,136.153,715.236552333,26.2925873571,0.999564,0.732530440554,26.3075332795,2453.89582143,192.695901828,639.199441341,2136,-26.5206,878.448745302,26.3162,2.59642,3001.98630298,26.2942,2136
77.5818574367,551.998219152,174.483,659.948207952,136.171,730.908985922,26.2525666139,0.999564,0.70766496999,26.2672180835,2206.65543924,188.685960681,972.022493451,2137,-26.4924,451.972247602,26.2699,2.35475,3125.40794595,26.2491,2137
482.496200605,19.5867749664,174.506,457.812133342,136.197,1285.06293781,26.2863157153,0.999619,0.694558765445,26.2989108103,2173.49751484,196.079812808,1147.66252814,2138,-26.5245,22.3036105134,26.3046,2.17583,3545.58326825,26.2855,2138
388.957805086,-7.70722231998,174.541,358.956831578,136.2,1079.43592179,26.2917446088,0.999611,0.723642422848,26.3038333277,1082.51696582,225.727423194,759.569372806,2139,-26.5159,255.625477574,26.3072,2.79245,3181.20559888,26.2906,2139
413.682755465,64.1206935506,174.55,490.366894584,136.239,1301.57105887,26.3879545056,0.999646,0.719004538878,26.3991743436,1567.20545581,199.690634383,834.668043261,2140,-26.6241,587.930592845,26.4011,2.66832,2921.18182118,26.3862,2140
263.403549923,139.319167411,174.558,393.895575728,136.252,892.630153294,26.2844843163,0.999671,0.698915125008,26.2945055236,914.001111903,209.493559309,389.930375577,2141,-26.5038,282.551641817,26.2959,2.34632,2076.17288912,26.2805,2141
224.047054261,206.601328384,174.629,549.040057701,136.262,910.61533377,26.335359817,0.999751,0.70019075662,26.3465064683,1425.17947382,224.941481702,779.381056493,2142,-26.5458,227.676644724,26.3531,2.44232,2837.13261103,26.335,2142
229.309009449,16.4612795457,174.668,326.458968913,136.276,658.538437727,26.2134822885,0.999706,0.736338521479,26.2234316529,1221.65603862,200.908569554,691.484356299,2143,-26.4275,414.787107141,26.2288,2.91355,2893.06083616,26.2126,2143
377.151666926,97.1394405696,174.704,703.631891244,136.295,1261.69538131,26.370119877,0.999816,0.687077917773,26.3806131408,1365.75068769,203.83504464,747.16300968,2144,-26.5717,420.692061022,26.3847,2.28028,2743.22549283,26.3682,2144
359.91191911,247.542862064,174.702,700.110812697,136.314,1128.11630848,26.2826841936,0.999725,0.688954424316,26.2940875855,2934.90358712,226.363657486,764.601395474,2145,-26.503,733.658451375,26.3016,2.30836,3367.00391747,26.2822,2145
274.789967536,92.9774123072,174.751,283.742122436,136.3,934.753648341,26.3252647129,0.999684,0.697660476099,26.3376226068,1548.51270899,244.562759375,923.024954466,2146,-26.563,360.525461626,26.3403,2.41334,3416.46830617,26.324,2146
159.920681801,-0.768718325773,174.799,96.421953911,136.335,597.997559351,26.3421826898,0.999734,0.704130628509,26.3530238991,69.0525611275,39.9942408111,141.008555932,2147,-26.5538,30.0397906187,26.3568,2.50188,1561.9625985,26.3395,2147
241.240161086,8.81427321593,174.83,162.269161208,136.346,890.531243684,26.286247443,0.999677,0.706291896027,26.2973546039,608.455842906,175.12849877,492.00255679,2148,-26.4864,46.2865093431,26.3025,2.35966,2348.41553259,26.2839,2148
544.145046929,18.8606921359,174.879,399.684234529,136.376,1587.29866938,26.3023876393,0.999719,0.71478654835,26.3141861993,2535.92649259,228.020441497,992.41819457,2149,-26.507,55.8151855635,26.3209,2.52502,3385.36491158,26.3032,2149
384.840161959,11.4123311722,174.942,396.094136234,136.488,895.58151892,26.3113751276,0.999693,0.71072258174,26.3206671941,2758.27180186,244.287233401,722.025260357,2150,-26.5555,845.50534671,26.3245,2.5017,3302.41614375,26.3098,2150
183.964570505,263.512926785,174.974,519.892883012,136.514,686.376898981,26.3077064519,0.999779,0.702631429391,26.3213692279,3003.60747409,216.105027742,63.8800983209,2151,-26.5528,2874.47626343,26.3274,2.20606,3099.25821404,26.3057,2151
437.467372432,2.41541080653,175.007,384.229952795,136.536,1254.51860647,26.3068287524,0.999742,0.695179562857,26.3204165276,2280.46366926,206.320125997,771.892287311,2152,-26.5411,841.857554177,26.3219,2.17227,3026.42042551,26.3037,2152
32.9154161099,301.23616067,175.038,334.15157678,136.528,367.06699289,26.4097763872,0.999722,0.712768081144,26.4187391562,2853.09439556,229.833737014,224.746828949,2153,-26.6606,2420.46798471,26.4239,2.45864,3295.02018628,26.4082,2153
616.005306952,13.5016980049,175.069,475.303234137,136.557,1977.50841025,26.3940369421,0.999709,0.706109059369,26.4066117853,2972.01005617,220.478100659,111.896987624,2154,-26.6205,2841.11416304,26.4094,2.383,3199.00120945,26.3928,2154
110.039529202,227.520655401,175.089,411.17383299,136.597,560.123682259,26.3799353064,0.999692,0.682366577647,26.3913470932,2734.46295637,224.272848543,627.611270425,2155,-26.6051,1112.51020969,26.3931,2.03424,3185.03202343,26.377,2155
615.490990208,551.656023872,175.134,1004.12282964,136.599,1874.32756791,26.4126454483,0.999732,0.679808674004,26.4257443718,2646.51165894,222.585504619,612.806595976,2156,-26.6476,880.345962556,26.4326,2.15053,3166.78600755,26.4123,2156
554.745483441,27.040800439,175.178,509.918105767,136.616,1286.83407643,26.4135720718,0.999713,0.698839922924,26.4238121822,2081.86283978,223.286960158,961.802391759,2157,-26.6368,609.300366965,26.4294,2.455,3159.35850624,26.4122,2157
375.039586967,433.386039166,175.234,859.279636394,136.628,1443.8930294,26.4646013777,0.99984,0.68173693643,26.4736815555,1415.01011396,195.747983758,832.829199332,2158,-26.6849,344.288922629,26.4762,2.25334,2618.24244662,26.4621,2158
232.628071291,88.2770843468,175.26,510.868047794,136.633,745.157864061,26.4382729604,0.999765,0.701439709104,26.4513415523,1815.0201387,215.997134431,786.573778525,2159,-26.6635,612.558280537,26.4528,2.63192,2970.50359601,26.4358,2159
729.775859964,469.116120671,175.282,991.929066063,136.683,2023.95812912,26.4795210722,0.999719,0.686499867939,26.4899923537,1885.68588342,224.971992922,864.468859735,2160,-26.695,352.005217735,26.4947,2.30244,2953.37994393,26.4785,2160
170.914076248,4.48206628805,175.322,247.496375797,136.71,578.092755139,26.4753401764,0.999853,0.678405102465,26.4872163961,2237.97021363,200.419515916,635.843518467,2161,-26.6944,1098.44705469,26.4902,2.20041,2907.60428276,26.4735,2161
410.160186249,7.31416605633,175.356,537.945498601,136.723,1255.20506464,26.4619122623,0.999748,0.681827510055,26.4771589326,1259.30605052,175.198670714,787.042922456,2162,-26.6825,256.449642323,26.483,2.18983,2749.78683548,26.4614,2162
136.348913175,65.4023739397,175.365,285.268432518,136.728,467.295326924,26.3931209938,0.999644,0.673642367122,26.4079201455,1849.1746547,197.564660872,860.410833596,2163,-26.6049,504.045114155,26.41,2.03704,2995.57368381,26.3918,2163
182.656054995,80.0382435296,175.418,266.293141499,136.751,542.340358798,26.4185946753,0.999676,0.673424982333,26.434644201,2041.13278744,209.967160035,692.413293363,2164,-26.6212,644.173090476,26.4413,1.96176,2656.33447454,26.4172,2164
392.78877731,194.123950289,175.456,519.938567702,136.758,1185.46674387,26.3927995779,0.999764,0.693734807621,26.4062288685,1016.84783019,124.069539296,957.02925292,2165,-26.6059,126.005780971,26.4111,2.24814,2562.25356409,26.3911,2165
338.13349367,10.9295871286,175.491,260.959449014,136.795,1042.03507527,26.411710873,0.999722,0.693894761953,26.4224585078,2186.15317414,172.13782064,525.760525427,2166,-26.6052,653.954296327,26.4252,2.29663,2852.60889621,26.4075,2166
105.179674403,17.9909038946,175.509,199.112829505,136.795,378.791152553,26.331648743,0.999778,0.718402840806,26.3428888028,1127.83876982,180.358045572,572.444185708,2167,-26.5495,339.604702637,26.3486,2.45743,2230.82127175,26.3325,2167
176.905589667,56.3428033207,175.498,311.597165287,136.795,628.528686977,26.3602466834,0.999702,0.689759435725,26.3757750175,1403.83399597,210.729812494,645.333140743,2168,-26.6041,548.233564262,26.3804,2.04541,2411.78716132,26.3591,2168
200.215292808,79.3029212559,175.548,330.147839432,136.825,652.893395955,26.3575790681,0.999814,0.714699419268,26.3743302789,601.340035623,115.470736718,702.078193805,2169,-26.596,145.663807399,26.3788,2.58888,2384.97095088,26.3562,2169
443.588092964,1.21683386115,175.582,422.118684883,136.844,1177.03826499,26.3828622069,0.999753,0.712987847231,26.3972227122,900.051168746,157.366436205,561.355367833,2170,-26.5901,184.803955397,26.4,2.54363,2379.09765012,26.3799,2170
215.380158584,0.804637252163,175.634,171.830760058,136.859,711.125692536,26.4435255405,0.999763,0.706922362783,26.4570389371,1233.96356746,166.016059268,701.095672576,2171,-26.6624,241.149602719,26.462,2.53027,2559.00475272,26.4444,2171
215.970677654,196.288706108,175.693,383.752445849,136.897,845.134743319,26.4256926184,0.999745,0.729090005065,26.44303995,1468.17249781,200.928183803,797.822171972,2172,-26.6435,290.023268772,26.4443,2.82669,2701.00342354,26.4242,2172
404.456474986,23.2298318233,175.69,316.442402171,136.959,1109.27570368,26.4046040497,0.999812,0.720212893828,26.4184669436,656.574815,165.993900965,625.619779736,2173,-26.6324,241.530309522,26.4209,2.57954,2385.59876101,26.4025,2173
236.715731191,17.3668890266,175.702,297.908469097,136.988,782.152442027,26.4000098598,0.999787,0.695614106021,26.4123422146,1592.1969377,183.704100682,598.616624031,2174,-26.619,568.444705692,26.4175,2.43545,2480.49133871,26.3995,2174
274.654880358,134.299136771,175.721,497.579390951,137.007,798.272227582,26.42489052,0.999802,0.692968571982,26.4372220562,1669.02774802,178.306211456,701.445007904,2175,-26.6571,393.111188476,26.4401,2.45119,2345.73488466,26.423,2175
207.126446918,414.216095713,175.743,673.082820845,137.043,967.066166512,26.343161596,0.999718,0.692998225025,26.3561757506,1114.62670839,176.42202409,845.701517013,2176,-26.5714,181.111475673,26.3574,2.35359,2545.35336715,26.3416,2176
199.7313678,39.964648051,175.755,297.151246216,137.047,634.229052397,26.4562175476,0.999727,0.690134832862,26.4692561236,1152.91279094,151.045325383,827.46576761,2177,-26.6936,115.1835661,26.4704,2.36169,2569.4721898,26.4548,2177
499.20571891,10.9417725214,175.789,381.454726658,137.107,1241.38368026,26.4416765903,0.999705,0.696753411837,26.4572567619,1366.41955056,175.893834037,697.873572882,2178,-26.6787,192.679647711,26.4598,2.39366,2248.67839834,26.4389,2178
270.419403299,16.463642453,175.813,540.487857769,137.108,756.070175596,26.4339594642,0.999706,0.687539663438,26.4468924155,968.029448314,147.210229583,616.75562331,2179,-26.6606,206.975917435,26.4536,2.12774,1917.08476245,26.4328,2179
452.983413691,1.02756556494,175.821,305.59060615,137.091,1202.70584319,26.4106422608,0.999615,0.718861174563,26.4221948714,1378.0124536,159.584887237,749.600444658,2180,-26.646,271.626191191,26.4267,2.65903,2463.74683086,26.408,2180
496.328723295,7.55082139672,175.843,359.105451921,137.082,1436.06514149,26.4048502022,0.999743,0.69438237272,26.4222093402,1218.9019176,171.124677533,690.196694951,2181,-26.6337,240.891371466,26.4289,2.18046,2575.25837163,26.4046,2181
420.745656378,-9.09640128956,175.878,329.50214462,137.054,1109.85610214,26.4039699451,0.999687,0.702022740855,26.4219068097,640.756804549,139.665833333,472.312045791,2182,-26.6415,159.757821733,26.4252,2.36068,2301.43325896,26.4021,2182
466.549128706,134.165243056,175.949,581.575795311,137.056,1225.24533485,26.4702971841,0.999686,0.704438723947,26.4886139731,1537.00360326,152.277753163,981.15413228,2183,-26.7166,12.2316729531,26.4934,2.27176,2673.25113534,26.4695,2183
336.27026496,18.9173333828,175.976,480.47723293,137.051,935.35658238,26.4763233473,0.999747,0.722017702294,26.4935439658,1309.90196317,156.128979919,1074.45720993,2184,-26.73,5.25833618598,26.4994,2.48695,2834.17041579,26.4757,2184
383.489292285,12.4964302421,176.006,325.848628985,137.075,1105.99897367,26.4395559656,0.999777,0.718740967091,26.4609289068,1768.98631087,190.074072928,772.403814632,2185,-26.6614,587.035669651,26.4657,2.45555,2998.80185509,26.4385,2185
343.298045106,8.97920096513,176.041,326.065675454,137.118,1113.37232959,26.4804636267,0.999801,0.724502132581,26.5032056225,582.288771988,75.4320740787,1009.71595791,2186,-26.6924,8.49259303917,26.5062,2.58676,3266.33052447,26.4802,2186
895.358083149,1.83367243146,176.089,457.8124326,137.19,2248.46296005,26.5139259401,0.999748,0.733935967036,26.5352550489,1790.76881393,218.980195728,664.79366648,2187,-26.7495,558.314723461,26.5366,2.55198,2736.57428558,26.5109,2187
508.392555323,216.950276093,176.133,689.356288287,137.212,1546.52496459,26.5949156597,0.999575,0.730144378445,26.6112060347,1904.94407369,232.393900034,806.159804066,2188,-26.8334,600.375234913,26.6154,2.56815,3087.43754826,26.5934,2188
261.619132134,22.9376736225,176.19,361.578774841,137.254,903.905360131,26.5616119154,0.999759,0.721844711562,26.5842456835,1009.53956098,186.208401697,725.038556716,2189,-26.7983,259.939159255,26.5858,2.42507,2924.35115608,26.5619,2189
278.98580973,5.66824906961,176.224,304.824142422,137.277,733.058941415,26.6120690241,0.999654,0.699692662613,26.6308130618,1426.17856016,204.400427188,905.913319177,2190,-26.8252,407.193013394,26.6357,2.17951,3121.67341279,26.6108,2190
736.252872232,133.854727856,176.3,658.243421066,137.261,1927.76664015,26.4802115538,0.999747,0.734591608201,26.5023474856,336.997610472,144.689856312,332.460215092,2191,-26.7108,189.976871762,26.5024,2.45973,2229.86251957,26.4761,2191
329.025019466,172.290231022,176.358,622.269793059,137.259,949.850950244,26.5385883612,0.999777,0.743953391745,26.5637164571,930.211343423,203.183913156,516.280840906,2192,-26.7603,213.309450178,26.5692,2.54343,2579.71236819,26.5398,2192
274.266796036,11.6085059167,176.383,291.854068706,137.282,922.71030721,26.585754194,0.999728,0.723503902555,26.6131299827,1302.18957881,229.15763772,655.090612449,2193,-26.7919,567.976928749,26.6148,2.30101,2950.66053435,26.5825,2193
319.269491994,15.680691114,176.432,330.235502428,137.313,1054.27600773,26.5827681758,0.999804,0.732223917736,26.6065607225,201.700112148,64.1551886685,344.009920229,2194,-26.7942,5.24873395401,26.6075,2.50316,1604.62324623,26.5796,2194
192.412179586,107.910552891,176.446,328.390833591,137.317,612.449841636,26.567319705,0.999752,0.752216981008,26.5938658144,1716.20316437,178.362655948,598.234096285,2195,-26.7899,579.970287345,26.5987,2.72469,2428.99978692,26.5676,2195
314.236302819,105.247402676,176.468,448.963013902,137.355,958.934731925,26.6042762543,0.999806,0.741567231661,26.6279801812,816.085854424,192.180212782,264.285172064,2196,-26.8496,362.172055215,26.6329,2.57967,1579.90262052,26.6039,2196
449.418388459,2.92418231088,176.498,530.761059278,137.335,1261.05533887,26.5606955356,0.999681,0.726013525946,26.5837674666,820.325956731,196.244226057,372.423375586,2197,-26.7681,408.304702671,26.585,2.47789,1979.64755367,26.5593,2197
153.842052771,80.1742705387,176.536,276.615755768,137.367,537.101243796,26.6163585509,0.999683,0.725058550848,26.6427656351,940.031898437,181.85625576,545.422286913,2198,-26.8339,222.035628531,26.6477,2.34824,2301.69449439,26.6143,2198
196.138059219,47.4865583197,176.587,258.914705038,137.34,669.837218487,26.6422937843,0.999706,0.72119556058,26.6661596264,801.664048193,200.293932123,341.779110467,2199,-26.8608,275.263790578,26.6718,2.41508,1904.69545432,26.6409,2199
273.688050548,101.432359865,176.59,461.280938313,137.351,792.621887786,26.605440626,0.999756,0.724882393137,26.6286352602,885.67885476,184.876733933,462.203540451,2200,-26.8247,191.582221407,26.6319,2.4842,2558.97982195,26.6058,2200
199.6213616,31.8984437226,176.624,328.582861076,137.328,638.687590071,26.5780081291,0.999717,0.702010318497,26.6066867358,884.866044818,167.709523422,643.394778867,2201,-26.7842,41.4681852035,26.6092,2.27696,2666.81543528,26.576,2201
218.488854764,13.17610111,176.661,233.833754156,137.348,735.578831127,26.6396231887,0.999809,0.714379601094,26.6659557083,213.493902078,70.6641096497,376.546935456,2202,-26.8349,20.4238133333,26.6713,2.37009,2306.64293415,26.6396,2202
454.41353381,44.2820217104,176.684,441.207808199,137.395,1164.8551306,26.5022327416,0.999769,0.740528251092,26.5299179397,441.025836977,159.989042063,360.665248781,2203,-26.7052,258.767602465,26.5353,2.57567,2138.05823934,26.5032,2203
329.000329563,6.70943740974,176.739,372.651636269,137.379,878.468456624,26.5673254219,0.999801,0.722190722688,26.5937201663,49.4056810398,36.550879984,40.3770978783,2204,-26.7592,32.7665117937,26.5962,2.43054,261.686902318,26.5656,2204
328.327148273,21.728328904,176.751,372.50500876,137.407,860.100236974,26.491794851,0.999683,0.727271748019,26.5191932449,1235.82526201,197.381478807,596.003098598,2205,-26.6969,432.244132526,26.5231,2.45458,2571.55746427,26.4908,2205
399.384966254,46.0241557027,176.813,347.92508004,137.432,1216.27266844,26.4450008096,0.999713,0.747985312372,26.4721683414,1608.67893144,208.803586448,897.262277004,2206,-26.6698,46.532449381,26.4782,2.82763,3165.92370119,26.4446,2206
234.261396057,6.82597427667,176.848,249.026542491,137.452,757.003170969,26.4577722656,0.999752,0.750384589588,26.4844696301,925.454350258,200.653860955,527.083970831,2207,-26.6642,207.497325578,26.4865,2.69605,2111.76831597,26.455,2207
150.988894125,7.21552081639,176.881,153.372844024,137.47,524.88699203,26.4183619239,0.99977,0.752778420386,26.4525841131,325.493310841,103.616200246,412.968125344,2208,-26.6054,36.8823960835,26.453,2.8874,1715.14227206,26.4173,2208
108.777808185,4.94542565096,176.921,132.136151718,137.47,371.496666984,26.4216494653,0.99973,0.745150219549,26.45540373,263.76455175,108.339918946,259.275681416,2209,-26.5911,45.5330480432,26.4602,2.59377,1139.39225105,26.4221,2209
122.942584597,-0.501136494055,176.932,88.8979586781,137.48,477.79215896,26.3497770046,0.999791,0.770864535137,26.3838708366,260.658753566,101.044548744,318.725893891,2210,-26.4934,37.228226639,26.3889,2.89261,1662.18241986,26.3494,2210
172.914411828,2.06324241262,176.999,113.713422212,137.537,714.146002974,26.2230206017,0.999935,0.763351587949,26.2636462525,59.6108216363,38.1341285317,170.857074512,2211,-26.3938,39.7392376214,26.2671,2.67973,2629.44655709,26.2242,2211
81.5736959895,-2.04928910072,177.028,62.8740620111,137.535,320.620398134,26.2368397064,0.999887,0.761770020719,26.2712621981,40.8706941917,32.3802492388,7.16591197645,2212,-26.3839,21.9168800922,26.2783,2.65975,51.170314094,26.2373,2212
91.0110576786,0.384490791079,177.087,79.3934267755,137.538,404.888409557,26.2355210749,0.999734,0.770030367169,26.267875952,952.447908034,147.383244467,877.179243461,2213,-26.4069,38.6155810788,26.2769,2.65009,2576.4232384,26.2351,2213
163.931428921,13.810547215,177.137,184.396098331,137.519,590.947401742,26.1430750042,0.999684,0.791086778396,26.1796849122,1682.30195471,194.462986406,798.836044322,2214,-26.3566,453.301085467,26.1836,3.01432,2980.21940537,26.1448,2214
481.165016843,-2.48729853348,177.157,327.802952702,137.544,1463.52364179,26.09442914,0.999698,0.800426440417,26.1421173538,2093.18735207,236.766476457,711.036728434,2215,-26.3116,918.000252569,26.1442,3.05323,3067.71242066,26.0915,2215
249.712445644,18.6486976253,177.197,258.210265003,137.575,749.426891316,26.1632624392,0.999681,0.737752253019,26.199322516,2950.25381128,231.191566208,111.772917557,2216,-26.3911,2781.00634968,26.2047,2.32244,3086.56744795,26.1634,2216
198.123212345,18.6399095938,177.274,377.958684436,137.609,623.163475651,26.2146956159,0.9997,0.764723608699,26.252226466,3038.49136535,224.663811247,110.693985932,2217,-26.4454,2833.04015033,26.2548,2.84045,3260.01114199,26.2152,2217
229.879984385,156.685817163,177.301,401.33817701,137.592,704.964988735,26.2198684793,0.999737,0.753180725951,26.2575772777,2840.08333489,222.595389098,689.949035185,2218,-26.44,666.160950688,26.2524,2.72857,3171.42954595,26.216,2218
