Iteration,StdEsReturn,AveragePolicySurr,AverageAbsQ,AverageAction,AverageDiscountedReturn,AverageQLoss,StdReturn,AverageReturn,QFunRegParamNorm,PolicyRegParamNorm,MaxEsReturn,AverageY,MinEsReturn,Epoch,MaxReturn,MinReturn,AverageQ,AverageAbsQYDiff,AverageAbsY,AverageEsReturn
1309,113.27218824,-18.9089,18.7658,0.988441,138.304638289,1.03136,304.219210283,760.587805118,98.9811,107.252,506.097926883,18.7569251286,227.245085472,1309,1416.60584859,76.7500562291,18.7556,0.458373419713,18.7635130708,341.99639923
1310,108.403336506,-18.9358,18.7985,0.988412,104.52358458,1.08804,408.229497587,485.744264904,99.0015,107.283,372.854368439,18.7895185413,29.456914121,1310,1944.54118304,58.5913327392,18.7888,0.456097695568,18.7961035071,162.254214057
1311,279.487364781,-18.9314,18.7861,0.991544,145.545605524,0.983481,382.699615305,723.808085906,99.0172,107.318,797.821236087,18.7769271059,21.7686194436,1311,1734.37284259,114.786868233,18.7759,0.45390857446,18.7845233667,461.23789901
1312,106.612093234,-18.9544,18.817,0.990365,142.126246258,0.881549,397.9705827,823.508246768,99.0366,107.318,700.397168835,18.8067736386,453.262446262,1312,1525.72229163,58.1037471106,18.8064,0.446358618966,18.8138292539,637.916812828
1313,307.945735155,-18.9864,18.8411,0.991454,127.379986294,0.867795,327.108914868,745.721949352,99.0483,107.318,962.803189306,18.8305139766,213.138958554,1313,1288.97331502,188.645101795,18.83,0.450853011406,18.8369222266,509.030997987
1314,132.471296538,-18.9705,18.8223,0.989163,127.985556689,0.921191,419.292650717,586.952491982,99.0616,107.347,466.798120731,18.8143197528,134.32488095,1314,1833.04659832,142.193110177,18.8129,0.454969784838,18.8212408745,286.549932201
1315,186.149440086,-18.9864,18.841,0.991328,154.563460958,0.942571,341.92044587,773.381220506,99.0843,107.377,765.403860747,18.8316583806,280.685629478,1315,1419.051618,112.507884499,18.8303,0.458312334565,18.8380186199,465.842835718
1316,210.037192902,-18.992,18.8397,0.992519,153.640742114,0.945292,497.13988068,1038.95188085,99.1127,107.384,792.267769904,18.8276865082,200.980493828,1316,1908.70071032,98.5250792039,18.8289,0.459730216685,18.8357394465,506.467257801
1317,194.946971193,-18.9849,18.8407,0.988546,128.471848333,1.07592,284.514922814,626.461983563,99.1694,107.444,547.190389496,18.8309351757,8.98494944138,1317,1421.57587131,211.228941297,18.8293,0.468150860996,18.8378222008,368.136092611
1318,265.815821508,-18.9955,18.8522,0.993556,169.009126884,1.03811,308.144241999,794.720140061,99.1919,107.443,748.35500178,18.843339792,0.331577010961,1318,1274.54913311,115.004607373,18.8419,0.466888351165,18.8506664543,255.751731453
1319,304.758853765,-19.0458,18.8965,0.993487,177.54274853,0.95685,280.100260507,775.185938794,99.2258,107.475,924.318038871,18.8867970547,5.31264215599,1319,1425.77485353,108.704346965,18.8871,0.459250544859,18.8934037388,475.078973541
1320,573.160426812,-19.1317,18.9842,0.991964,150.164110418,0.998367,333.448491568,612.128414698,99.2948,107.504,1373.43515284,18.9747824752,30.0126120227,1320,1531.6286733,79.1261291734,18.974,0.467746728406,18.9824107436,584.004892882
1321,312.878145896,-19.0981,18.942,0.991808,143.535699063,1.03325,325.338703632,664.622181753,99.3173,107.534,1065.35492156,18.930405592,287.026218081,1321,1475.68697024,105.958513827,18.9295,0.464761610454,18.9407385269,550.682750067
1322,207.0558472,-19.1016,18.9525,0.991726,163.519853455,1.02459,344.132511247,684.963586951,99.3526,107.566,590.818630129,18.940958226,19.292228718,1322,1457.53588392,76.4383733361,18.9395,0.462722280844,18.9498320469,336.330219274
1323,122.535638278,-19.0904,18.94,0.99439,171.77716954,0.946515,264.00189809,805.806891181,99.3744,107.579,666.246759982,18.9282202846,334.817294687,1323,1283.53140974,223.595382037,18.9282,0.455425073965,18.9369924825,438.921162854
1324,218.813367962,-19.1034,18.9588,0.914115,104.665143854,1.07297,282.606427257,974.072875181,99.424,107.63,704.55423395,18.9475476387,32.1940005105,1324,1269.95209941,86.4119459262,18.9464,0.471985861594,18.9575121756,282.752242464
1325,214.948746621,-19.0892,18.9441,0.983077,133.956522576,1.09523,400.193671967,1023.35894462,99.4277,107.679,677.59177028,18.93091866,14.8708956194,1325,1881.85757015,311.068853294,18.9301,0.475172375128,18.9408986332,221.145071477
1326,198.699414345,-19.0868,18.9482,0.991707,147.89365872,1.10046,531.564324933,1023.96038281,99.4867,107.712,650.508218904,18.9371711875,-0.0973789948516,1326,2070.2647166,370.084884008,18.9372,0.470905106594,18.9452369543,136.703166432
1327,367.882920855,-19.0995,18.9555,0.98938,98.5358569678,0.964334,496.013379631,476.394406586,99.5101,107.789,860.358014794,18.9455535605,22.6283401383,1327,1990.4281103,15.2848010132,18.9442,0.457872529565,18.9535127674,347.335266089
1328,233.699004256,-19.148,19.0007,0.983327,130.039660874,0.91242,304.606556334,1173.67348506,99.5462,107.802,741.368772923,18.9888461341,200.077087126,1328,2065.07157435,815.796998175,18.9887,0.457544075923,18.9976247355,412.364733695
1329,187.337837184,-19.0714,18.9351,0.990956,136.149969503,0.980221,385.437219247,627.447335975,99.5785,107.885,519.311992231,18.9253680212,0.393424985311,1329,1313.19210544,90.0845100154,18.9229,0.467758926679,18.9335754244,181.895727267
1330,272.456173671,-19.0989,18.9704,0.98999,165.395805676,0.953468,413.424671479,1007.87636017,99.6407,107.96,747.761977168,18.9586228628,41.6483615998,1330,1977.17502064,331.038783947,18.958,0.457474240005,18.9672461013,315.995778305
1331,160.090686742,-19.0588,18.9305,0.98913,142.686082832,1.17635,431.71433557,1182.03157241,99.6685,107.977,542.054531343,18.9161722936,26.7841317087,1331,1949.91777194,352.975244819,18.9158,0.468316256296,18.9277838607,253.173383072
1332,234.904993366,-19.1371,19.0025,0.989939,148.614463098,1.00323,388.63988067,871.255441472,99.717,108.0,808.359642854,18.9918536513,85.0424901835,1332,1535.95287731,153.97943361,18.9906,0.462243650867,18.999827395,448.8448804
1333,127.015192896,-19.1089,18.9754,0.988623,132.965751576,1.04596,411.94802959,562.922810016,99.7396,108.048,484.598920783,18.9651993329,161.59454976,1333,1844.69549662,78.7861388625,18.9639,0.46226808367,18.973749562,333.659231873
1334,169.945463506,-19.1609,19.022,0.992136,162.760456135,0.854424,491.405018241,804.85866307,99.7556,108.062,523.425771004,19.0086821236,68.3352494805,1334,1990.3387037,222.304103008,19.0092,0.454035397699,19.0179363106,342.753115578
1335,153.45988259,-19.1555,19.0185,0.991589,152.693074172,1.1297,441.808504981,597.227987456,99.795,108.115,557.540738483,19.0098841661,40.0040564127,1335,1856.01686942,158.197472441,19.0093,0.469129910405,19.0161025549,262.641471426
1336,210.415549608,-19.1003,18.9574,0.990123,140.719759779,1.15577,330.148547062,526.250151965,99.8249,108.126,844.523525353,18.9464165119,259.15351145,1336,1326.87880068,90.9345575071,18.9451,0.475329870162,18.9550377866,515.200477639
1337,362.292527613,-19.1758,19.0236,0.988956,142.41572625,1.05417,410.401550369,725.895405912,99.8767,108.194,1037.73637401,19.0138162262,84.4624677024,1337,1857.86005673,15.1608041655,19.014,0.462663105951,19.0195108111,578.928623095
1338,295.012506861,-19.1343,18.9818,0.981769,119.258182533,1.04938,356.32616934,553.782674019,99.9523,108.275,881.451158797,18.9727795379,40.1862644407,1338,1648.67182689,160.63210834,18.9714,0.465544638342,18.9805227867,334.160099563
1339,178.312341017,-19.1783,19.0374,0.990813,153.025791096,0.885896,295.736594396,629.0165143,99.9796,108.322,483.52039901,19.0297780033,20.4826607266,1339,1252.58002698,148.661881728,19.0286,0.458772348172,19.0362515857,254.250931873
1340,201.331918266,-19.2112,19.0566,0.973431,103.436226586,0.967048,221.749093211,461.005848594,100.025,108.326,610.779499534,19.0464070248,66.2916791655,1340,1136.88988153,227.934868748,19.0461,0.463534325116,19.0536672849,353.073349521
1341,373.882962752,-19.2128,19.061,0.989031,125.21027732,0.956352,528.467717798,734.431231074,100.045,108.367,1100.98982449,19.0515390561,85.4534799899,1341,2271.36282413,37.3343913656,19.0504,0.458871752804,19.059044524,423.209778725
1342,196.045686949,-19.2062,19.0621,0.987625,116.69666863,1.04253,387.800710789,534.29008196,100.072,108.399,574.731906758,19.0495918559,-1.23411628125,1342,1593.60658813,29.2001949776,19.0484,0.474617149307,19.0590701579,195.957926765
1343,926.94163444,-19.1918,19.0463,0.989676,97.3902589891,1.04238,498.906013702,664.070168291,100.08,108.397,2037.4685564,19.0370504263,183.585287517,1343,1657.43748768,18.5144820399,19.0349,0.46877567645,19.0458202742,1110.52692196
1344,248.638891075,-19.1921,19.0628,0.996,113.038367059,1.07083,9.75943273793,243.400125522,100.148,108.472,801.582576649,19.0506362402,196.431740148,1344,262.095094158,226.471086328,19.0503,0.469554074911,19.0606977907,480.330723425
1345,74.6936660692,-19.1798,19.043,0.990623,140.464290953,1.06165,284.214475875,632.70110272,100.169,108.466,475.986762422,19.0315647314,263.791507871,1345,1392.5073739,67.7229144541,19.0305,0.469710726819,19.0400304788,391.400181087
1346,276.025551594,-19.161,19.0141,0.990582,154.728657946,1.02324,346.511797975,849.700205406,100.213,108.499,690.40757915,19.0032341777,-12.1613868731,1346,1501.8964148,208.003827512,19.0012,0.471834708363,19.0114291744,265.876132597
1347,147.222779831,-19.1643,19.0233,0.988519,117.428479231,0.96147,318.212987897,465.027642387,100.251,108.528,402.219990852,19.0121399113,1.90830434404,1347,1210.68875071,32.5456655327,19.0107,0.458827620552,19.0203748802,179.325065941
1348,371.210602721,-19.2205,19.0766,0.98948,147.102226945,0.862878,267.209882054,579.371016371,100.282,108.562,1101.37881318,19.0645626292,41.0775295854,1348,1166.90090395,78.5295005434,19.063,0.455097387249,19.0750205793,398.52794795
1349,130.016812676,-19.1837,19.0356,0.990252,149.875145033,1.06857,290.812031664,637.752545005,100.299,108.563,624.094268576,19.0262889757,300.362703335,1349,1170.88201928,225.906196535,19.0251,0.476904739761,19.0334514016,523.339711498
1350,67.2851180715,-19.2073,19.0604,0.992032,144.954130239,1.13601,249.265037136,502.759663277,100.372,108.614,207.756224927,19.0511174127,7.03805685969,1350,1149.09027557,218.999608515,19.0507,0.476237740297,19.0583725952,97.8098317864
1351,293.415773834,-19.1996,19.0532,0.989546,136.407285563,0.876334,292.82292419,769.868548868,100.417,108.672,872.392379908,19.0431691491,62.96862576,1351,1255.72689065,52.6588001067,19.0415,0.455522403224,19.0512721638,480.383948056
1352,193.291561714,-19.1927,19.0542,0.987852,128.371391665,1.06147,372.036768692,519.315836735,100.419,108.724,690.94493736,19.0418767215,103.421026576,1352,1539.41816659,62.0155287421,19.0423,0.466529339038,19.049354701,292.18605413
1353,198.26142076,-19.169,19.0259,0.988942,148.945590832,0.897576,306.847338123,644.55405843,100.456,108.736,586.268823823,19.0151312793,127.171369478,1353,1423.83733459,37.6522294125,19.0132,0.451577896875,19.0231502746,353.945728493
1354,580.203579219,-19.2401,19.0968,0.990605,136.198865716,0.94733,386.915232628,547.121699523,100.482,108.808,1403.93725059,19.0882474471,95.0854924953,1354,1649.00498534,43.6230692896,19.0868,0.460913156788,19.095244038,589.635316587
1355,304.126618804,-19.1985,19.0595,0.991951,155.008443893,0.966959,349.927195567,497.966274759,100.517,108.823,835.12145787,19.0484303106,33.9073743512,1355,1877.6373426,150.591164112,19.0485,0.46301307153,19.0579421729,336.790306126
1356,347.632121082,-19.3112,19.1586,0.991918,175.962137621,1.05191,355.429532013,662.422728678,100.54,108.863,905.701485191,19.1494098453,59.05994086,1356,1561.67850249,123.785719282,19.1482,0.471578978991,19.1552228209,431.398220252
1357,166.581946573,-19.2848,19.1307,0.98934,151.956126731,0.953475,351.748081808,596.345984815,100.565,108.882,659.803791739,19.1217399386,147.813452618,1357,1505.90152072,112.40214928,19.1204,0.463219790242,19.128951794,327.649168671
1358,181.311358103,-19.2888,19.1364,0.99169,165.796628484,0.928664,324.070121092,682.594633214,100.593,108.933,697.316421873,19.1252950942,110.955866602,1358,1364.16338502,133.293100252,19.1249,0.456727388216,19.1318265002,310.810776853
1359,152.640618443,-19.3067,19.1526,0.990752,100.754104276,1.09863,424.799948782,480.258423862,100.594,108.984,463.592941127,19.1430777275,94.3875235255,1359,1660.95028863,41.4814506274,19.1429,0.473104811603,19.149358278,293.819836534
1360,307.879066648,-19.4032,19.2494,0.992234,136.951318765,0.877228,435.665199634,755.975782179,100.605,108.984,1058.01827311,19.2416523351,237.571765712,1360,1864.70332174,81.6386297034,19.2399,0.454230067477,19.2487926841,715.506466377
1361,447.280377792,-19.3161,19.1707,0.992774,120.930130838,0.977663,212.617897195,299.655045697,100.64,109.026,1033.85848579,19.1585349212,7.35203866362,1361,1474.30485869,93.4894917896,19.1588,0.463130173466,19.1658362962,473.213715832
1362,293.053372221,-19.3234,19.1679,0.98947,105.020785087,1.05582,466.438646078,445.844219401,100.689,108.996,785.657572686,19.1617288705,22.5287228339,1362,2268.32250413,22.0236176444,19.1593,0.463852667307,19.1675853592,492.108898253
1363,230.90491401,-19.3234,19.1758,0.988511,120.69282905,1.04902,473.574905672,547.031007129,100.714,109.046,742.994854498,19.1659413664,106.355374327,1363,1806.21672894,14.730771403,19.1666,0.463340630032,19.1726207476,382.329631836
1364,251.832830224,-19.3108,19.1706,0.990648,81.2516574277,1.22801,409.024950061,417.230851907,100.741,109.056,806.051117295,19.1607246792,41.9574219838,1364,1444.12030886,6.56232199247,19.1586,0.481025152855,19.1697405523,321.590476417
1365,193.31178701,-19.3486,19.2029,0.990169,136.581945969,0.988106,455.041986609,798.638368359,100.77,109.054,502.140050055,19.1967642258,-1.12508764382,1365,1852.84873911,182.914156858,19.1948,0.459937319093,19.2016067359,216.595838156
1366,304.987924425,-19.3799,19.2345,0.990897,164.587664578,1.02387,354.241675688,706.225740384,100.821,109.054,1087.3543962,19.2258584237,258.291621229,1366,1415.29072626,200.402579565,19.2261,0.460190096525,19.2331283874,484.573838029
1367,415.309095813,-19.3547,19.2042,0.992726,147.687832297,0.88528,307.660021302,603.720047416,100.844,109.089,1138.61313724,19.1954945963,43.6063656316,1367,1371.49710926,20.3118579072,19.1943,0.457752495365,19.2023951953,324.106370123
1368,322.525137192,-19.3889,19.2493,0.992047,170.850523971,1.103,394.063969823,969.123398241,100.892,109.166,1063.2872838,19.2407652314,261.170664634,1368,1684.38409952,310.979868436,19.2395,0.469265556059,19.2476700676,508.764871868
1369,179.654885546,-19.3906,19.2411,0.989523,144.116148406,1.00857,387.453661246,605.43652309,100.905,109.175,652.903308919,19.2292615904,176.290793432,1369,1651.46865855,143.526990747,19.2302,0.465133162809,19.2367809499,425.709320033
1370,220.628305464,-19.3419,19.1948,0.991331,159.05148747,0.993792,402.460621406,655.060952786,100.941,109.158,713.562016235,19.1854345019,131.945576078,1370,2136.62070237,185.032175319,19.1834,0.465138321261,19.1932881803,448.207328594
1371,503.79366254,-19.4065,19.2718,0.990078,111.455198347,0.947962,342.711930015,439.656111683,100.968,109.181,1382.95432986,19.2600909961,51.6287171746,1371,1269.23915918,30.9873180807,19.2593,0.459869441784,19.2685792326,460.996116723
1372,360.506841715,-19.3757,19.2334,0.988897,125.054720983,1.05572,386.716971621,570.379466101,101.022,109.226,940.789873583,19.2243799037,18.0257689484,1372,1873.46458778,166.799939528,19.223,0.477133597911,19.2305758178,404.245769655
1373,371.231811761,-19.4281,19.2875,0.989266,149.144141695,0.997012,467.161604993,605.252766269,101.05,109.296,1148.61976758,19.2772740765,59.271525214,1373,2548.16595899,34.4261751894,19.2762,0.474606688143,19.2848420804,333.157565046
1374,373.448995393,-19.308,19.1633,0.991261,146.767015548,0.937698,325.463692197,695.063609029,101.083,109.323,965.590463152,19.1550897878,-2.45193747718,1374,1418.33948452,179.085389818,19.153,0.468136671185,19.1643253241,231.488311181
1375,256.920744067,-19.3568,19.216,0.993014,170.096990623,1.0027,297.267915762,878.730079026,101.108,109.378,1376.4817725,19.2046793637,782.177673754,1375,1496.78894755,322.361504957,19.205,0.472090819728,19.2136944097,1019.57170372
1376,71.9793970423,-19.392,19.2547,0.987898,115.619756607,1.14522,261.879557575,399.719276229,101.149,109.427,341.691467899,19.2451929999,104.370779143,1376,1093.7969301,89.5083567904,19.243,0.48244421397,19.2538742135,249.466842655
1377,306.751519325,-19.3412,19.2102,0.991123,106.644607037,1.09323,390.95865752,482.390248502,101.185,109.427,972.860059901,19.1960461206,177.955553857,1377,2199.82904037,19.783585033,19.196,0.478191964316,19.2071251347,360.281883153
1378,153.47721112,-19.3875,19.2479,0.989871,123.739517,1.21032,502.500496653,653.292682629,101.226,109.495,432.097200314,19.2367346638,23.0607680973,1378,2081.58091221,102.521715799,19.2365,0.490638161127,19.2439605612,243.578286945
1379,221.795310254,-19.3713,19.2342,0.989889,140.121732822,1.0801,279.081686377,477.210388812,101.299,109.523,577.720651544,19.2255169937,54.1538188794,1379,1464.84886197,46.1075201906,19.2229,0.473591314532,19.2339535416,360.960181636
1380,128.355940343,-19.3748,19.2391,0.989039,136.598625324,1.14663,383.721486934,696.153201341,101.308,109.553,457.336939937,19.2263996985,20.9229220205,1380,1720.14212675,53.8518813608,19.2258,0.475452587857,19.235882606,241.404774457
1381,464.289404597,-19.4728,19.3318,0.991892,126.962213908,0.996827,618.116622995,822.519663927,101.346,109.584,1178.17451939,19.3202074277,25.3490119992,1381,2307.49093903,48.597556331,19.3208,0.46435836188,19.3274588968,413.670665077
1382,247.894796151,-19.3848,19.2391,0.992764,157.25976519,0.892652,432.899594683,634.463685713,101.391,109.606,778.667277434,19.2268682678,60.6268347973,1382,2240.48820818,134.486934487,19.226,0.458997878701,19.2370452011,459.49466249
1383,345.0504716,-19.3967,19.2505,0.990309,142.835880711,1.24749,409.019781251,579.601846188,101.403,109.618,1003.81326154,19.2406712211,157.577965465,1383,1559.15587574,135.322270951,19.2387,0.489247263741,19.2494658954,413.668845039
1384,396.265518119,-19.4085,19.2609,0.99166,148.601662675,1.15846,291.389940679,433.617893645,101.469,109.629,1060.36521972,19.2496226137,14.2805487716,1384,1138.40013159,131.344668402,19.2491,0.482569735841,19.2601998772,529.533290534
1385,226.488379618,-19.4347,19.288,0.992353,150.119769716,1.10703,560.236899812,655.590210281,101.513,109.665,670.547983234,19.2774325432,-1.68044997004,1385,2089.153664,203.126341034,19.2765,0.480349504695,19.2859887739,190.236477282
1386,106.559196507,-19.4318,19.2916,0.991178,119.565255964,1.00665,431.660849756,388.279821846,101.536,109.711,343.900246936,19.282558647,1.78086810666,1386,2297.23849696,118.954117297,19.2811,0.465810937666,19.2898206354,198.192367845
1387,336.577334676,-19.4293,19.2815,0.99454,198.205703348,1.0512,417.97878229,1110.5081759,101.594,109.759,875.52680775,19.2732722189,38.1575878252,1387,1736.45762463,156.819069906,19.2722,0.475199212784,19.280823793,593.619975732
1388,324.606652469,-19.4025,19.2629,0.993163,173.48251779,1.10283,454.840458165,999.245364584,101.642,109.771,1048.15018942,19.2510205107,153.795574606,1388,1851.37555019,231.150680058,19.2495,0.482057965543,19.2610855786,555.895347892
1389,361.047040274,-19.433,19.2898,0.990829,130.649865164,1.17926,520.483118312,790.673714443,101.689,109.807,1036.47490783,19.2818991672,0.492612215205,1389,1874.00985568,147.0484838,19.281,0.482502725062,19.2889923166,347.517038033
1390,281.665637096,-19.4574,19.3216,0.99152,133.261666117,0.91975,351.249350625,429.994955508,101.687,109.8,925.800683653,19.3120309878,137.648584239,1390,2046.82298776,206.229016005,19.3104,0.455882141196,19.32157942,406.854260358
1391,112.292532618,-19.4085,19.269,0.9891,110.68277923,1.07253,349.327231498,367.575097808,101.706,109.871,410.191435542,19.2601285498,-0.77542034932,1391,1330.34770269,77.245578065,19.2594,0.480470934527,19.2653980282,168.152380306
1392,161.585391733,-19.4095,19.2662,0.990615,135.726732338,0.939876,223.487755326,388.224557556,101.744,109.897,464.168547388,19.2560548842,-1.96248595908,1392,1176.1396288,120.335645645,19.2563,0.460083705568,19.2637435472,240.39398851
1393,643.551401695,-19.4259,19.2873,0.986636,136.562296541,1.0554,472.817644853,727.872560479,101.755,109.92,1792.09461664,19.2787025411,141.419930198,1393,1855.05627007,101.665450295,19.2785,0.471760125684,19.2846662479,702.845561635
1394,509.290683665,-19.5264,19.3937,0.99129,173.253083782,0.852564,514.588759634,851.2133506,101.764,109.954,1404.24799527,19.3831323511,2.87334007683,1394,3034.14614823,69.6306910675,19.3815,0.456460611089,19.3897895459,446.062721302
1395,238.306490031,-19.5088,19.3648,0.991282,150.036882795,0.965171,656.502683869,735.168236693,101.799,109.989,547.197508279,19.3558892759,70.584528216,1395,2508.60875992,80.0048369198,19.355,0.472976929213,19.3637680428,308.891018247
1396,643.344343076,-19.5246,19.3839,0.989491,138.699694673,0.99236,416.358321635,490.422345888,101.848,110.022,1893.40336907,19.3750698154,0.124730643665,1396,1463.36451845,81.3836665512,19.3735,0.468239084003,19.3827596406,488.506543454
1397,367.154750454,-19.5167,19.3765,0.990967,131.7159262,1.09439,456.312660451,517.448247297,101.866,110.033,1031.15691216,19.3683361115,1.62436001209,1397,1860.84818106,49.4111465468,19.3667,0.48006419851,19.3747444973,374.64073519
1398,276.129526901,-19.5433,19.3863,0.99352,150.007589083,1.0278,524.869826435,615.140207537,101.921,110.049,782.585128638,19.3780646353,34.8212660825,1398,2531.9635033,92.4770877844,19.3774,0.469132360744,19.3834920215,356.824784082
1399,226.076629771,-19.5341,19.3884,0.990509,134.555430616,1.1717,675.669319205,801.329846863,101.953,110.1,651.845474776,19.3803644987,2.11397072019,1399,2601.92206876,48.0025039383,19.3793,0.482859766268,19.3861040531,207.498947432
1400,137.131986929,-19.5266,19.3792,0.992803,165.485486498,0.848271,527.780090736,822.84768325,101.996,110.13,471.45424263,19.3716055438,136.142320348,1400,1945.11615922,174.27598962,19.3699,0.458408713772,19.3772051459,277.07332117
1401,120.216511552,-19.5401,19.3873,0.994035,162.170347627,1.06423,508.132033866,852.66306465,102.034,110.154,571.568614047,19.380018851,311.413019704,1401,2028.17418543,192.143081389,19.3799,0.474051391209,19.3854679434,481.31451651
1402,340.609071516,-19.5473,19.3982,0.991977,132.169891867,1.13637,505.683565756,537.40051699,102.066,110.186,1026.48971974,19.3907987652,7.38139700564,1402,2106.27322965,116.198039065,19.3894,0.483454969852,19.3970502622,416.618853824
1403,311.185184367,-19.5363,19.3862,0.992444,165.432043184,1.0471,541.668336813,1093.24262076,102.13,110.232,873.77580143,19.3776512877,1.62578824022,1403,2033.88764909,147.726060958,19.3774,0.477213062782,19.3840283848,414.420429425
1404,260.143709187,-19.6134,19.4566,0.99177,127.610514767,1.08165,774.894802858,759.610565066,102.181,110.251,780.478448962,19.4472653368,38.515236884,1404,2413.4473818,104.044467593,19.4454,0.4786382605,19.4540426912,504.666634461
1405,484.280117675,-19.6389,19.4802,0.991926,146.743459917,1.04104,436.709105477,642.596228153,102.196,110.269,1061.16902338,19.472525219,-0.628068200777,1405,1699.33883606,43.4761954381,19.4722,0.472198254675,19.4779134645,425.502020634
1406,364.942098954,-19.6634,19.5076,0.989576,139.220119211,1.13994,287.652017176,582.100550636,102.22,110.29,1129.66496803,19.5002346515,241.055602381,1406,1175.13648706,68.5817362098,19.4997,0.474807819469,19.505309574,499.827352215
1407,302.144023486,-19.6811,19.5308,0.993747,149.675993843,1.16698,406.857999565,499.829517994,102.231,110.322,973.052093736,19.5212210548,62.5892186853,1407,1695.46947862,154.75584079,19.5213,0.475616923376,19.526112654,351.862689445
1408,304.920544888,-19.6736,19.5145,0.989807,141.295377961,1.08769,378.209979451,626.134059716,102.26,110.335,781.823754014,19.5104594039,0.37541706469,1408,1465.37497841,62.1416474085,19.5079,0.476225308131,19.514320832,363.29287371
1409,184.843890697,-19.7366,19.574,0.991607,148.012949637,1.11387,417.623547393,605.686172054,102.291,110.363,580.455595502,19.5681068434,62.3615834887,1409,1837.75453438,100.955761289,19.567,0.481582372835,19.5716796931,309.274821407
1410,476.639638148,-19.7052,19.5466,0.988923,153.012487271,1.16357,455.360078114,543.97206152,102.333,110.434,1176.06586387,19.5405544636,73.8282507729,1410,2312.65247044,89.0350202693,19.5404,0.477856153591,19.5434562672,513.822385525
1411,411.034078312,-19.7548,19.6119,0.990028,157.139050323,0.972275,420.766492478,597.355028603,102.353,110.464,1060.56703684,19.6075360701,-2.16715300694,1411,1932.40330667,90.1118826443,19.605,0.465235139977,19.6111947792,413.36922422
1412,153.978075901,-19.7139,19.5725,0.992027,165.204572962,1.04655,556.141296717,723.121771975,102.382,110.495,495.122002331,19.565034507,6.07663165178,1412,2948.49516546,150.493531718,19.5643,0.476517391437,19.5688137246,313.996251163
1413,371.429229206,-19.7535,19.6036,0.99224,153.673688216,0.95567,329.733461878,552.779586912,102.43,110.545,1141.44598849,19.5937779798,67.4760975351,1413,1920.56281242,115.592759686,19.5929,0.477057198855,19.6003306624,454.642761997
1414,192.368153946,-19.7782,19.6254,0.991033,157.512060472,1.04194,369.329424948,621.788783819,102.461,110.573,615.798254288,19.6181987273,29.2636246454,1414,1527.44459551,77.1736460697,19.617,0.475530602928,19.6249051221,313.867087007
1415,415.144034074,-19.7179,19.5689,0.990644,156.307107178,1.08615,594.125673563,681.524979114,102.465,110.604,1000.73010075,19.5633256409,14.6364995903,1415,2488.05595864,134.852109386,19.5618,0.472420964525,19.5667141818,407.687755542
1416,279.586230244,-19.8146,19.6605,0.992053,158.805805236,1.0384,552.086412716,709.30793973,102.468,110.646,823.848378728,19.6534429144,0.225214343423,1416,2425.48960094,151.380114585,19.6529,0.470104250496,19.6574704448,405.70265578
1417,526.843222765,-19.785,19.6348,0.991991,141.394922863,1.02564,370.530538855,418.293634457,102.497,110.645,1388.31843906,19.6288356168,89.3497481214,1417,2018.71550595,135.156455957,19.6275,0.472792443044,19.6331091797,606.02615344
1418,243.256362633,-19.7993,19.6531,0.990893,148.092066009,1.05503,444.570989508,655.295121323,102.539,110.694,668.241689735,19.6448807012,13.148339883,1418,1802.51441945,139.138636482,19.6429,0.477282592574,19.652310992,339.549512792
1419,302.379794209,-19.7477,19.601,0.992884,155.64747914,1.02361,598.19798805,925.973779854,102.542,110.748,901.775254745,19.5930766378,139.841559207,1419,1998.83649573,127.838823165,19.5923,0.473892012671,19.5979997293,463.716306765
1420,228.296379676,-19.776,19.6265,0.990599,165.20141632,0.945511,426.724612934,708.805651,102.574,110.748,619.368421317,19.6197588961,0.155922657005,1420,1868.99035204,50.0120008833,19.6188,0.467070370652,19.6239608991,298.407747764
1421,238.685823263,-19.8024,19.6534,0.994356,194.05263088,1.05849,462.591026685,1015.09658908,102.619,110.757,661.708911453,19.6449762716,6.18811840403,1421,2392.73119259,315.522699504,19.643,0.477116763039,19.6516197087,301.516307207
1422,213.182558181,-19.8493,19.7035,0.992221,185.138101896,1.24342,425.641683758,830.422995749,102.672,110.833,893.255603249,19.6936781538,373.502898691,1422,2166.84768567,152.912262327,19.6929,0.495148276413,19.6999928261,618.836369607
1423,369.301189487,-19.8808,19.7337,0.987232,130.101092464,1.03969,512.503167316,706.809680199,102.702,110.85,1193.11977731,19.7260401116,4.76407374391,1423,1814.65027211,47.102351812,19.724,0.473488706902,19.7315187832,397.344719109
1424,321.585805592,-19.7719,19.6293,0.99188,149.268535722,1.02459,671.866409166,737.557479669,102.743,110.885,976.300300168,19.6203956108,192.37745493,1424,2864.2090328,130.109914336,19.6212,0.47198852596,19.6261627791,606.642754014
1425,222.745235468,-19.7992,19.6465,0.992972,169.576148678,1.15781,475.904644998,926.070229958,102.755,110.9,744.183057943,19.6389150414,42.8302443731,1425,2046.10424061,176.788405686,19.6372,0.48560049126,19.6448798604,394.008914154
1426,215.215454131,-19.7965,19.6528,0.993565,170.775795466,1.03038,591.70511954,923.688739897,102.776,110.909,731.083587717,19.6439371789,172.845889106,1426,2621.00684835,158.835871856,19.6431,0.47917939031,19.6493417479,504.147945562
