AverageReturn,AverageAbsY,AverageAction,AverageQ,AveragePolicySurr,AverageForwardProgress,StdReturn,PolicyRegParamNorm,AverageY,MaxForwardProgress,StdForwardProgress,AverageDiscountedReturn,AverageEsReturn,MaxEsReturn,MinReturn,AverageAbsQYDiff,MinForwardProgress,AverageQLoss,QFunRegParamNorm,MaxReturn,StdEsReturn,MinEsReturn,AverageAbsQ,Epoch
482.757400445,0.880922772252,0.813711,0.880843,-0.888895,-0.218846442799,1.68355330881,32.8363,0.880825067272,-0.136245905402,0.0339689106976,94.985897761,271.029776722,501.551411985,480.230302798,0.0179514817091,-0.265051718061,0.00288092,80.5825,486.826627842,199.781631955,14.2985294708,0.881446,331
467.030262717,0.880351262389,0.800213,0.880306,-0.888696,-0.110578899098,95.1175829583,32.8572,0.880263997388,-0.0817407936604,0.0184906434914,92.256570037,346.680873518,477.124481597,41.6659342348,0.0178283823913,-0.148507525972,0.00288974,80.6994,489.66108149,130.443608079,216.23726544,0.880977,332
485.334605049,0.880572523596,0.958824,0.880537,-0.889203,-0.137871903949,1.86553895444,32.8909,0.880491401507,-0.0793158146795,0.0365764511203,94.88399425,482.54475709,486.828025987,482.152223109,0.0178681659511,-0.200894055124,0.00287368,80.7827,488.232128569,4.28326889727,478.261488193,0.881148,333
467.598364228,0.880373992012,0.908234,0.88029,-0.889553,-0.493776895497,2.93534724558,32.9215,0.880270569834,-0.392199881046,0.0550586384634,91.6219719231,484.490072047,485.174178554,463.25986732,0.0180485346692,-0.574701166945,0.00302569,80.8581,473.014007726,0.684106506699,483.80596554,0.88089,334
414.209867577,0.879258418754,0.903185,0.879158,-0.888087,-0.457851090133,138.32022635,32.9483,0.879159125983,-0.196804277793,0.0894378875868,83.9581637696,473.67750062,478.760109463,36.0033938634,0.0178435364376,-0.539456083618,0.00289681,80.9392,471.691177082,5.08260884281,468.594891777,0.879704,335
471.882069751,0.879428964126,0.91977,0.879382,-0.888189,-0.192642093551,52.1579391233,32.991,0.879333666347,-0.0706824134514,0.0605975738434,94.3929870413,471.991620567,473.143597837,238.893596534,0.0178921841457,-0.343579241296,0.00292422,81.0173,489.222069811,1.15197727058,470.839643296,0.879962,336
471.27749144,0.878545855532,0.900644,0.87849,-0.886746,-0.421531774376,0.725032991179,33.012,0.87846865663,-0.398148319447,0.014802873733,91.87967554,480.880148036,487.495665395,469.696542126,0.0174232819341,-0.453607530849,0.00260072,81.1115,472.295714636,6.61551735892,474.264630677,0.87907,337
469.714894478,0.879434536653,0.908227,0.87935,-0.887519,-0.0687900671492,89.9603580466,33.0322,0.879358523875,0.0861409438026,0.052949419236,94.8484146896,475.909279766,481.044696191,67.5352197249,0.0181023470672,-0.185224256296,0.00304724,81.2239,497.500693504,5.13541642523,470.773863341,0.879967,338
461.529399269,0.878615940839,0.881219,0.878501,-0.886713,-0.221486041874,91.6313815801,33.0476,0.87850083429,-0.162470754746,0.0267566752511,91.8621918139,490.083111549,491.250116503,51.7827681759,0.0175586555705,-0.27828187088,0.00272735,81.2937,485.201425109,1.16700495345,488.916106596,0.879014,339
487.575661917,0.8777393025,0.920292,0.877695,-0.886206,-0.10389338835,5.48597927652,33.0736,0.877669495472,0.0337793926417,0.104211803798,96.2028293066,488.598456198,493.289039336,477.218125524,0.0171163042595,-0.29919991336,0.00256893,81.3617,494.987194492,4.6905831375,483.907873061,0.878258,340
455.972625593,0.879170466157,0.794407,0.879103,-0.887632,-0.313168232423,96.7865929611,33.0956,0.879112944329,-0.182315191987,0.0589772368373,89.1714858863,480.515409978,487.161975471,23.3150988462,0.0170941573426,-0.429838110491,0.00245062,81.4321,482.520877677,6.64656549377,473.868844484,0.879563,341
482.145695328,0.879050658894,0.872282,0.87902,-0.887978,-0.109959389247,26.2016327395,33.1335,0.878996051794,-0.0491725324631,0.0477470816148,96.7501846984,473.065735451,477.003319476,365.300954672,0.017409759365,-0.229938343907,0.00275545,81.5351,490.572748797,3.93758402526,469.128151425,0.879597,342
382.570353678,0.87988640528,0.80699,0.879877,-0.888366,0.53072922842,154.299539836,33.1604,0.879843861662,0.980064746746,0.28925690211,98.7535418272,484.13884691,489.26276304,120.442941626,0.0177379307339,0.0713684620267,0.00275184,81.6389,538.214436,5.12391612968,479.014930781,0.880368,343
474.215684034,0.879673892781,0.892766,0.87954,-0.888173,-0.368104335749,2.71033501331,33.1678,0.87959142428,-0.180333718791,0.0516589810463,92.6152128445,497.20464598,510.829278072,470.645276866,0.0174978517021,-0.437054773003,0.00274197,81.7103,484.111881944,13.6246320915,483.580013889,0.88018,344
456.921318529,0.881260518379,0.758288,0.881255,-0.889413,-0.293633831281,97.5203585108,33.2005,0.881180919537,-0.174886231842,0.0624948434825,89.7617892944,399.038208595,483.207452893,20.9983111555,0.016434997235,-0.445833286636,0.00246473,81.7992,484.90479305,112.84901019,239.52700348,0.881696,345
383.545651303,0.881870197185,0.92639,0.881804,-0.890807,-0.208846760376,169.33551332,33.2194,0.881820842894,-0.110791357169,0.0637322681181,83.380749414,355.330784839,482.81195491,23.3453719753,0.0167227905009,-0.36873273822,0.00256845,81.8568,487.189913375,127.481170071,227.849614768,0.882437,346
466.297849388,0.881360337313,0.83068,0.881301,-0.890066,0.00251301603494,89.5705301342,33.2482,0.881300731208,0.330892616846,0.104665321555,96.6496333689,479.277064055,479.73716909,72.2109804867,0.0172827913398,-0.140198024285,0.00266565,81.9788,509.812620266,0.460105034215,478.816959021,0.881893,347
104.025414795,0.880564070571,0.825871,0.88043,-0.889325,0.727373586069,49.344483555,33.2691,0.880497539791,1.76214503657,0.402378548999,70.6467178594,133.508484706,494.82771968,39.9136177169,0.0174564248792,0.169848704957,0.00274806,82.106,392.201668864,121.378619158,39.5923029406,0.880979,348
92.6219722952,0.881494349813,0.861895,0.881405,-0.889784,0.675518641609,49.2326572051,33.2878,0.88139623339,2.10927851476,0.419458628859,65.2834763727,115.865410512,236.125073861,36.2194454883,0.0174510211937,0.172189023075,0.00265841,82.1563,303.112764966,60.7075584959,19.8991518632,0.882014,349
107.1384196,0.88075363065,0.850779,0.880697,-0.889475,0.790081185853,62.697522335,33.3158,0.880667517722,2.17277705241,0.426519357643,71.9877451884,100.267269337,182.629844851,40.5975228542,0.0179062701217,0.216149161635,0.0028235,82.2177,457.529642272,44.8306789676,41.7846352365,0.881343,350
102.133348944,0.880578558997,0.855934,0.880524,-0.889228,0.734687961828,50.772925857,33.3421,0.880502910838,2.11657101283,0.416605767275,70.1955685304,88.8945206147,231.623173419,36.8808828751,0.0177623589093,0.181415651091,0.00272506,82.2994,330.885522537,57.4190846315,3.31313020245,0.881226,351
120.243058908,0.882609437123,0.843165,0.882495,-0.891351,0.587773093279,66.5741270767,33.369,0.882484483217,2.25832583608,0.349454010596,71.5290622669,159.045418498,454.032210203,11.7786364394,0.0177905837119,0.0158959178069,0.002661,82.4034,381.706946005,120.644858952,62.4996009409,0.883166,352
297.978301835,0.880226576923,0.850684,0.880137,-0.889083,0.573578786499,187.114085008,33.4007,0.880139250252,2.05592637103,0.423628385258,92.0754899963,164.646104064,410.048695239,36.8611294986,0.0181211794869,0.1316381361,0.00271506,82.486,529.62250751,130.031449661,45.1279424842,0.880806,353
131.144137403,0.883044563357,0.830677,0.882925,-0.891224,0.593429199411,87.9709513724,33.4161,0.882947417644,2.08747688378,0.415221913588,73.5313859619,213.321913642,320.974704796,31.9134459993,0.0180770043367,0.109360786361,0.0028308,82.5876,502.391437981,70.9499529843,106.237371081,0.883462,354
145.905440868,0.882660857248,0.841503,0.882564,-0.891251,1.04941584962,82.9776539057,33.4546,0.882531339117,2.60693325008,0.605379008919,85.9887052288,178.271885847,527.244450756,35.3153642128,0.0185542049861,0.139897458903,0.0028854,82.7021,527.827524755,151.998551859,49.2861088385,0.88314,355
121.187116008,0.881802172082,0.855438,0.881721,-0.890402,1.02481190273,54.1852018895,33.4671,0.881731715955,2.28571757093,0.529304999004,80.9960106843,107.11375595,287.605471649,15.99493182,0.0185151282544,0.0306543671273,0.00271874,82.763,317.078345627,66.4279515276,36.8811356632,0.882364,356
90.2725255519,0.882495513789,0.844768,0.882404,-0.891088,0.602599496682,71.7011905307,33.4889,0.882406109028,2.13471961012,0.48612608996,58.6406676102,126.389276171,186.073363254,16.361355581,0.0187611215026,0.0250106042083,0.00275367,82.8391,443.777858801,43.9271523091,47.3143194551,0.882978,357
98.8243615751,0.882709083632,0.830701,0.882652,-0.892235,0.754390205047,71.2880352214,33.5185,0.882631636789,2.23349102466,0.524232714665,65.4319771165,87.3141582383,180.72536683,8.21076476297,0.0189586514058,0.000725728803511,0.00281365,82.919,548.714250267,53.1235587351,16.8289139576,0.883283,358
90.927447283,0.884108920618,0.842228,0.884052,-0.89458,0.825229947271,49.5061739732,33.5673,0.884009005018,2.13086195797,0.598959209749,66.1169615269,87.0598175783,268.25292583,25.4742188142,0.0197375864664,0.136500551781,0.00282832,83.0065,234.149270761,60.1265691272,19.0471046077,0.884763,359
99.8129217605,0.88579428576,0.83666,0.885707,-0.897065,0.938497306035,53.548655891,33.5998,0.885696710696,2.63764710232,0.671205305712,71.7583233944,88.1870609522,220.101015345,41.5101488261,0.0204138616901,0.235351011963,0.00298298,83.0626,248.580661032,53.658013866,4.7490216937,0.88628,360
67.0387791744,0.89007009608,0.849581,0.889977,-0.90171,0.53140160048,37.4105258324,33.6404,0.889995559007,3.070984153,0.425130421273,52.4708322678,73.3329101349,137.728210236,42.0050950239,0.0210435217675,0.250596313848,0.00303682,83.1122,300.695214001,29.5078061207,17.3411093244,0.890575,361
94.4127469953,0.891069149045,0.871351,0.890994,-0.902944,0.867542976267,49.5397155839,33.6775,0.890938510279,3.06769437885,0.61908755127,68.7839638467,82.7608706353,238.915519116,20.318089774,0.0216653566797,0.0419442412423,0.00319285,83.2022,274.30647812,47.8791043349,25.4571360585,0.891657,362
86.5639321152,0.894802294771,0.881624,0.894606,-0.907744,0.760157650346,39.2730164191,33.7091,0.894641655036,3.01127998585,0.475192871794,64.7158052308,97.5509934546,145.330273191,17.7272298851,0.0220262377265,0.052727137423,0.00310874,83.2998,257.032522037,32.6930114808,24.9642748971,0.895323,363
90.3779896251,0.897406843023,0.874076,0.897203,-0.910248,0.799916750585,41.7009808374,33.7398,0.897221919154,2.75488719466,0.521518234293,66.7371155332,116.532959148,222.62722754,7.66130027411,0.0229190503142,0.00798913325487,0.00329024,83.4012,231.768094048,54.6987761105,5.63938927403,0.897887,364
107.673908805,0.902698717277,0.865275,0.902541,-0.916023,1.00400769774,41.690749718,33.778,0.902522235031,2.89497639327,0.553778999258,77.4578296295,101.212270637,226.343164034,49.8588955215,0.0229592117566,0.29104211902,0.00336337,83.4774,248.05349487,47.8539189945,22.3787942916,0.903197,365
107.506135137,0.904827140149,0.866368,0.904698,-0.918016,0.988416972035,32.5329505274,33.8112,0.904653561983,2.49568921938,0.355728761146,78.0259123257,91.7563296522,155.792970811,52.5222242209,0.0235266866698,0.35803529031,0.00347463,83.5772,373.280847954,31.9717445892,21.8075975266,0.905349,366
120.027412359,0.910676031038,0.86113,0.910523,-0.923169,1.15695895774,23.9472363588,33.8382,0.910589735897,2.73955556284,0.324098824318,85.5033724772,107.195616031,138.553551518,46.0490448117,0.0233359470262,0.262961637502,0.00330989,83.6469,236.633513538,21.2787536869,61.8221265827,0.911127,367
113.194241061,0.910481443306,0.837127,0.910348,-0.9227,1.04806926782,19.0457516396,33.8703,0.910329182078,1.61854119252,0.227631480696,81.3093622308,104.419051593,147.159259223,13.9104337462,0.0232825517766,0.0275781668415,0.00331629,83.7395,155.839516339,31.6884205649,10.5862590674,0.911016,368
126.056178032,0.912091831362,0.842445,0.911894,-0.923472,1.07476701107,16.0604862346,33.9052,0.911946963079,1.36500316157,0.164833674599,85.7471105331,112.999823979,140.70593428,9.84905487188,0.0237415029361,0.0286134591606,0.00364854,83.8004,165.577911872,28.0467247172,23.8315199712,0.912529,369
120.111411274,0.912382125714,0.8436,0.912246,-0.923839,1.11349765623,15.5674980946,33.9465,0.912283021922,1.99672575558,0.206160423289,84.7848621825,110.959733717,159.311157592,78.0036065907,0.0234355254356,0.511069613434,0.00340152,83.9112,198.878168499,33.8844753254,9.20661196736,0.912836,370
484.506763022,0.915210840553,0.885511,0.915157,-0.925602,-0.16949018507,4.78582515634,33.9739,0.915128518419,0.0394802851319,0.0965947049147,95.6834095203,134.10432479,241.443520545,478.793422761,0.0225221176958,-0.282295288053,0.00316502,84.0012,494.594709364,57.1275923767,19.047606754,0.915662,371
390.914199473,0.913236553345,0.813292,0.913078,-0.923805,-0.246475572647,177.956721933,33.9864,0.913079067508,-0.116380958798,0.0622675945398,80.1131500143,378.24014647,511.556236447,26.0835573577,0.0221553752755,-0.399593808653,0.00311673,84.0742,484.024798679,168.239906946,140.915424745,0.913723,372
292.879619496,0.916836620897,0.838151,0.916669,-0.927313,-0.23222612919,208.121193112,33.9954,0.916736282999,-0.145777600753,0.0502306968237,67.5972564123,248.804616719,480.7535232,14.4479218257,0.0214679100707,-0.340528239705,0.00303621,84.1682,486.121375799,231.948906481,16.8557102374,0.917247,373
110.742284758,0.921099701568,0.797947,0.920971,-0.931697,-0.213153193466,167.774459813,34.0173,0.921001123835,-0.0169692808442,0.0459653619214,37.1937494715,173.866509242,479.719250783,10.6198446449,0.021417803256,-0.325165619928,0.00318518,84.2595,485.71572002,174.577997703,20.7678218184,0.921526,374
449.892048091,0.919770046464,0.895398,0.919672,-0.930192,-0.427989891524,91.9390136783,34.0466,0.919659516374,-0.188010038631,0.0624287531246,88.2311696135,231.949805431,483.413024129,38.7848600912,0.0208646492087,-0.543419189975,0.00313572,84.3485,472.469488759,186.949895569,35.5069352284,0.920198,375
345.425034395,0.922679526409,0.910557,0.922602,-0.933388,-0.174997784657,207.68995439,34.0619,0.922582029946,-0.110484916246,0.0361512722482,73.1498388981,460.078962829,485.832014747,18.1562696016,0.0204657988144,-0.250250237815,0.00312616,84.3975,486.9223505,25.7530519174,434.325910912,0.923193,376
319.846998214,0.922023487009,0.925016,0.921841,-0.933299,-0.182010908201,216.779088989,34.0765,0.921916123585,-0.113391751417,0.0421056749328,69.1846110684,485.604110422,486.371879866,21.7990396062,0.0212902422956,-0.255149966904,0.00331688,84.4744,486.636153704,0.767769443521,484.836340979,0.922439,377
446.406430024,0.925968038202,0.915593,0.925856,-0.936526,-0.177370232368,118.671819894,34.0822,0.92590158212,-0.149142793544,0.0215101282439,88.6433157026,212.36219809,485.733274709,63.2545250809,0.0201055567471,-0.229666669144,0.00285722,84.5875,485.214027276,222.778637292,12.6245511518,0.926419,378
106.98751918,0.925869650891,0.798265,0.925749,-0.937129,-0.209925907083,170.228311613,34.0953,0.925776794251,-0.128560096233,0.0353738097847,36.1073824713,221.31896549,482.924102266,12.3441635905,0.0203904654272,-0.281658869138,0.00310113,84.6851,487.323645726,204.815230642,13.0490870919,0.92632,379
430.969692047,0.930187842376,0.718899,0.930161,-0.94135,-0.147565234705,146.575425318,34.102,0.930103501684,-0.0850288485551,0.0501637593424,86.5424774188,245.659738753,485.949268209,37.0541056022,0.0207461225574,-0.277425742822,0.0032258,84.7726,489.784357373,208.751422265,31.0925113683,0.930671,380
381.863372772,0.93139404685,0.779427,0.931237,-0.942825,-0.156540157082,191.937443307,34.1251,0.931297886473,-0.107650085356,0.0449877138449,77.4081240861,302.699207304,485.976739684,18.6787331504,0.0208140440079,-0.263977648699,0.00314657,84.8478,488.046897741,191.607528349,38.21028354,0.931899,381
252.772346467,0.934189761797,0.77977,0.934067,-0.944851,-0.233181057228,223.266604947,34.1423,0.934062168803,-0.156484537108,0.0338845386211,59.419818416,182.876507347,477.703824271,20.7426230703,0.0200955477743,-0.329890554393,0.00303227,84.924,485.644025305,194.458389927,29.7529070833,0.934661,382
460.235296441,0.935614490449,0.738597,0.935458,-0.945774,-0.251808805549,94.6021001305,34.1609,0.935503629375,-0.18722362063,0.0300281336169,89.9771499816,264.006755801,483.511788732,37.2189356001,0.0196405829406,-0.310431216633,0.00284584,85.0057,484.623690839,149.161359025,62.3914054545,0.936097,383
464.816799319,0.936912878429,0.753318,0.936837,-0.947517,-0.152284927008,97.0040491947,34.1922,0.936810662366,-0.111358250687,0.0349997589919,90.1593450659,315.643102498,482.216186088,31.0583518348,0.0207514297009,-0.247233267955,0.00344082,85.0992,488.405530589,166.57308359,149.070018907,0.937438,384
447.301319757,0.939058353577,0.870513,0.938837,-0.949392,-0.471129584129,93.9690848543,34.1935,0.938895386435,-0.220186608073,0.068032467724,88.0339142246,478.636118414,483.050961439,27.1570359592,0.0195065582092,-0.538884023448,0.00288419,85.1976,473.61571187,4.41484302452,474.22127539,0.939572,385
314.916242156,0.937504375856,0.832248,0.937388,-0.947749,-0.388506263748,192.010677084,34.2076,0.937362051433,-0.175154502049,0.127966981008,72.8639913,480.590307352,484.078909419,33.8657353227,0.019634053516,-0.590768664744,0.00324295,85.2842,473.605864735,3.48860206697,477.101705285,0.937937,386
310.637328872,0.939497696059,0.755252,0.939351,-0.949186,-0.183398445904,221.390781165,34.2157,0.939380705558,-0.11735196343,0.0487039665512,67.0626271015,477.738059479,480.513496399,18.5206188923,0.0197148008193,-0.257775417256,0.00318133,85.3467,488.023753074,2.77543692018,474.962622559,0.93995,387
245.826518934,0.939686611323,0.756841,0.939608,-0.949992,-0.22815088802,225.558546371,34.2298,0.939566159044,-0.180754784472,0.0242583803828,56.7716455471,485.121223124,486.255789386,19.6216982825,0.0198102798327,-0.270531241413,0.00324409,85.4652,485.089326071,1.13456626168,483.986656862,0.940276,388
448.002810143,0.940014568913,0.734047,0.93996,-0.950191,-0.161728800259,122.182323177,34.2581,0.939933072652,-0.110161811595,0.041996938959,89.1750973694,482.688379144,483.561599156,52.0308459129,0.0189576938145,-0.284598079159,0.00291509,85.5301,488.731155186,0.873220012571,481.815159131,0.940505,389
354.73508667,0.939984507662,0.773571,0.939865,-0.950155,-0.268033382776,197.896917052,34.264,0.93988376406,-0.190691630065,0.0433465809003,74.9946889821,482.126946386,483.177804269,30.1465997323,0.0196636546541,-0.352245291333,0.00317008,85.664,484.121097862,1.05085788356,481.076088502,0.940491,390
269.080635099,0.943590166699,0.810659,0.943405,-0.952991,-0.346783000339,174.402043344,34.2886,0.943381028745,-0.190903441151,0.102926032064,71.7690462194,418.98549866,478.745325232,18.2052785745,0.0192814652918,-0.605779735047,0.00306897,85.7266,480.009433498,83.5623593037,300.813036512,0.944055,391
483.602921321,0.941788250371,0.740224,0.941626,-0.950921,-0.208917258171,2.0029410935,34.309,0.941632755263,-0.154923144968,0.0395249849753,93.3445851868,239.206080121,488.143887725,477.654730916,0.0193996505519,-0.327016482264,0.00313883,85.8123,486.302057958,183.505241266,51.2254741132,0.942287,392
485.104988229,0.940486541094,0.873134,0.940323,-0.949552,-0.157440438226,1.22468327959,34.3191,0.94033983538,-0.113493190917,0.0252241061459,93.1036448082,384.406908764,482.191156189,482.965208037,0.0191655740011,-0.201285590431,0.00318167,85.8672,487.186687046,100.520038577,246.155409774,0.94093,393
412.649385369,0.939311505916,0.78184,0.939264,-0.947968,-0.144786034362,166.893682374,34.3124,0.939196799713,-0.0515676501444,0.042218198934,83.0918806472,355.10795983,485.170356623,15.260019087,0.0192975347706,-0.243766066179,0.00314816,85.9214,491.074158395,130.062396793,225.045563038,0.940056,394
362.179957491,0.93845499805,0.770054,0.938321,-0.947209,-0.335974404653,180.93478043,34.3236,0.938309982058,-0.174781464275,0.106482556176,78.8683032433,486.219829491,487.447574094,27.3479975621,0.0192303061613,-0.647401460662,0.00295521,85.9707,485.011843955,1.22774460245,484.992084889,0.938888,395
468.367925727,0.940886538843,0.743103,0.940768,-0.949992,-0.155062267083,81.4560153117,34.3314,0.940738631555,-0.0771254276175,0.0380529036082,91.2342804539,481.644534718,482.372335135,104.153490217,0.0186339741542,-0.247359620338,0.00282903,86.0618,490.158473634,0.727800417273,480.9167343,0.941344,396
442.742226345,0.940291727668,0.718411,0.940121,-0.949457,-0.227109009792,127.886874904,34.3525,0.940126215211,-0.173694058039,0.0698037744406,86.6475473313,341.632811916,487.808521804,32.4157907052,0.0184201654545,-0.452599568146,0.00279547,86.1056,485.580111414,204.710433569,52.133222546,0.940705,397
414.100239562,0.93964635753,0.740077,0.939503,-0.949736,-0.163473404243,162.066095547,34.3739,0.939490908143,-0.0947643524456,0.033037261906,83.4392789839,448.936127761,485.503417326,28.3436385886,0.0195797252764,-0.240193130837,0.00311244,86.1862,489.139685625,36.5672895647,412.368838197,0.940122,398
346.191875283,0.939211737476,0.796785,0.939031,-0.948416,-0.196534526786,206.481948502,34.3824,0.939040402913,-0.115351225875,0.0362295544259,73.0007878228,331.153784914,484.747693221,22.2629943378,0.0186259872832,-0.280460737057,0.00274141,86.3131,487.537567186,216.381600466,25.1447476838,0.939787,399
385.926835929,0.939119388443,0.897596,0.939025,-0.949117,-0.189715370904,179.992500117,34.4009,0.938950201837,-0.142069893487,0.0249126762689,79.6543265443,254.540833918,483.587869779,20.9373376753,0.0193333516867,-0.245706978737,0.00304588,86.4046,485.032497397,175.604547508,76.4679742217,0.939736,400
486.452254582,0.938524631034,0.79473,0.938325,-0.948661,-0.143397896831,0.713859869716,34.4176,0.938387487038,-0.113264676796,0.0145583193362,92.8717317599,166.173102279,486.246622695,485.372354538,0.0195541996143,-0.16412853716,0.00319103,86.4646,488.000030615,145.965286409,63.0373391225,0.938983,401
429.167833257,0.94277045868,0.758528,0.942604,-0.952961,-0.136169239586,151.402952623,34.4408,0.942621633323,-0.0946311032848,0.035386763424,84.7063516796,224.554361846,395.176279622,34.5062576555,0.0188176037484,-0.234756171887,0.00279426,86.5535,489.289583623,131.846191724,74.1185360566,0.943251,402
359.889530556,0.941753356852,0.738981,0.941632,-0.952057,-0.151714304341,197.715268526,34.4651,0.941609639332,-0.0826206480299,0.049166317412,77.0375785311,297.902610919,487.407730865,33.1998090765,0.0191094839939,-0.249615203283,0.00302927,86.6095,489.978064599,166.183191695,34.1595907807,0.942248,403
361.200541124,0.943669369032,0.731076,0.943496,-0.953308,-0.199859612719,180.933184412,34.4769,0.943508795456,-0.0932486849506,0.0721062387001,80.1411092521,312.175838959,488.398779611,34.5851186963,0.0187282576376,-0.361747272475,0.00285934,86.6629,486.986026343,176.222940653,135.952898306,0.944001,404
89.248882928,0.94517314139,0.738625,0.945076,-0.954635,-0.14672761723,54.4151167877,34.5014,0.945031190344,-0.0839227236252,0.0458635185625,51.5204472524,134.324144615,486.203756887,23.1091251527,0.0192979775944,-0.259486688447,0.0030963,86.7613,434.937980693,139.090001733,21.7507304502,0.945806,405
413.806860147,0.943956068613,0.737755,0.943729,-0.953147,-0.159922918557,163.480322848,34.529,0.943779677001,-0.108258265779,0.0417841465421,83.3892656183,216.07040288,485.948942843,26.751410051,0.0192949846726,-0.272158482501,0.00291478,86.8389,488.473743557,195.624623448,28.4275258164,0.944333,406
239.140472722,0.944521305832,0.759204,0.944392,-0.954099,-0.148789627253,187.38231275,34.5373,0.944407859951,-0.0684685588254,0.0555631723102,66.8371269485,247.38676179,484.843930764,20.4867131571,0.0189692636949,-0.298996747631,0.00281243,86.8789,488.101106084,169.913488325,29.1365769009,0.944961,407
360.663368107,0.943268804967,0.6849,0.943138,-0.952813,-0.146536169938,202.944440148,34.5498,0.943106793521,-0.0782652540521,0.0491270795624,74.8551906812,74.9188538513,177.146034566,24.1486911414,0.0189804480696,-0.248055897357,0.00304476,86.9589,490.551381845,46.1655500087,35.9875286515,0.943799,408
483.680988905,0.945312354207,0.842311,0.945235,-0.954244,-0.189460694291,1.02286302377,34.5704,0.945205848219,-0.128207655183,0.02340596148,92.6518020069,327.082499463,487.044549818,482.05714568,0.0191830421317,-0.22617873658,0.00303362,86.9999,486.443429101,166.022286952,77.3904532437,0.945855,409
466.900015647,0.94437516726,0.667246,0.94418,-0.953986,-0.136396627671,95.0308078985,34.5802,0.944242724734,-0.0891892266074,0.0392867213044,90.7316029997,158.190704358,459.633965108,41.9345467192,0.019478118735,-0.285149892166,0.00317559,87.0666,490.152867402,153.778648863,34.280762649,0.944765,410
329.222570616,0.945465304246,0.779628,0.945314,-0.954911,-0.120626170318,159.778423205,34.6013,0.945315160132,-0.0768928045839,0.0265798519844,82.4851218456,206.693450702,431.352248297,31.9074543645,0.018938505475,-0.226422886949,0.00292839,87.1663,488.761530847,156.948897212,51.4778757286,0.945919,411
301.066421583,0.947069494058,0.752731,0.946907,-0.956375,-0.122132304437,188.53621775,34.6207,0.946919220935,-0.031560771172,0.0398311173851,75.8756673463,222.986198798,486.838286374,17.8300770351,0.0188830129267,-0.233624300076,0.00280114,87.223,488.740781814,186.644019991,46.281347374,0.947605,412
465.479615832,0.947069895161,0.753656,0.94694,-0.955663,-0.149731155578,95.1884656357,34.6344,0.946901626763,-0.118996104578,0.0266139158679,90.3628764158,361.989349135,487.620076694,39.7988599321,0.0191617161867,-0.245662195691,0.00293127,87.3094,488.331435857,125.630727559,236.358621576,0.947478,413
53.0825297132,0.945431495518,0.713134,0.94525,-0.954785,-0.14165957092,10.8925571228,34.6502,0.945267419954,-0.0748883555344,0.0418538452734,38.9418469093,346.330677817,486.704636435,20.3724452654,0.0191486113609,-0.25185406,0.00312876,87.3784,87.3666814375,177.677803056,51.1877696268,0.945845,414
74.8097347905,0.946565457262,0.778978,0.94639,-0.956812,-0.118869734707,22.6520401252,34.6789,0.946397823077,-0.0548326192103,0.0183856605854,49.2530540469,102.519849647,467.133060905,46.774818786,0.0191532658086,-0.164706748561,0.00286512,87.4446,175.533239019,129.674629086,33.2425523361,0.947191,415
67.6467837265,0.946669624999,0.707162,0.946484,-0.956082,-0.135144782391,29.9025189813,34.6853,0.946498348954,-0.0725406312078,0.0441470479973,44.894164704,71.0181765512,164.791103536,19.295809995,0.0192174784331,-0.267993587668,0.00297308,87.523,211.489283637,32.6727200177,42.3312471227,0.947137,416
483.776044434,0.947872847688,0.701424,0.9478,-0.957323,-0.160764138673,12.3180199916,34.7022,0.947753528734,-0.0914173007907,0.050096682051,93.3525738331,163.402216549,488.823039902,429.705381016,0.0189040496947,-0.263521947087,0.00276108,87.5997,489.782208762,166.590446363,41.2323532426,0.948385,417
350.945048099,0.948670396248,0.728667,0.948452,-0.957653,-0.152072121265,200.367126541,34.7072,0.948488878082,-0.0868776938388,0.0536602013553,75.8597511484,208.908670868,490.048572426,26.807884765,0.019274774442,-0.257539284425,0.00294817,87.6859,489.515421253,153.414336842,24.964394746,0.94912,418
179.610174416,0.94766802462,0.688232,0.947511,-0.957563,-0.14008806402,158.878595051,34.7178,0.947478418817,-0.0797477045554,0.0442085047447,62.1133249589,196.122675974,489.532234596,18.3014493532,0.0190330074303,-0.233294749162,0.00290411,87.7631,488.588520937,162.460927225,15.7292480899,0.948241,419
178.610065569,0.948888608582,0.745722,0.94872,-0.958991,-0.150854427655,159.603971553,34.7382,0.948740215867,-0.0798075845765,0.0535500390824,61.081497307,71.5955049627,209.562010738,20.3576658343,0.0190930026747,-0.310712883414,0.0029089,87.829,487.659437612,57.1729608494,22.0876813059,0.949399,420
45.7640546024,0.948371268139,0.75314,0.948167,-0.95793,-0.139789353082,12.5517499869,34.7545,0.948179721256,-0.0633160536111,0.0393239159102,34.6452970963,67.1587126068,233.776536154,16.9855880234,0.0190960815225,-0.272721286399,0.0030457,87.9071,162.428295612,55.9458339268,17.0153741295,0.948875,421
427.233540878,0.949436980041,0.691866,0.949308,-0.958801,-0.170711340506,152.142780889,34.7807,0.949254691953,-0.116860501407,0.0246087745861,84.5603077873,191.739410475,484.35040539,17.6940768127,0.0197194780994,-0.224273111391,0.00331699,87.9693,488.339722243,207.107584941,34.2790104378,0.949989,422
